,Concept_ID,,lv
103,Gehirn::N,,вем
104,Gehirn::N,,smadzenes
105,Herz::N,,сьӧлӧм
106,Herz::N,,sirds
107,Magen::N,,кынӧм
108,Magen::N,,kuņģis
109,Leber::N,,мус
110,Leber::N,,aknas
111,Atem::N,,лов
112,Atem::N,,elpa
113,Hunger::N,,тшыг
114,Hunger::N,,bads
115,Hunger::N,,izsalkums
116,Träne::N,,синва
117,Träne::N,,asara
118,Geschmack::N,,кӧр
119,Geschmack::N,,чӧсмӧс
120,Geschmack::N,,garša
121,Geruch::N,,зын
122,Geruch::N,,дук
123,Geruch::N,,smaka
124,Schlaf::N,,узьӧм
125,Schlaf::N,,miegs
126,Traum::N,,вӧт
127,Traum::N,,вӧтасьӧм
128,Traum::N,,sapnis
129,Himmel::N,,енэж
130,Himmel::N,,debess
131,Sonne::N,,шонді
132,Sonne::N,,saule
133,Mond::N,,тӧлысь
134,Mond::N,,mēness
135,Stern::N,,кодзув
136,Stern::N,,zvaigzne
137,Luft::N,,сынӧд
138,Luft::N,,gaiss
139,Wind::N,,тӧв
140,Wind::N,,vējš
141,Welle::N,,гы
142,Welle::N,,vilnis
143,Wasser::N,,ва
144,Wasser::N,,ūdens
145,Stein::N,,из
146,Stein::N,,akmens
147,Boden::N,,му
148,Boden::N,,augsne
149,Erde::N,,му
150,Erde::N,,му-ва
151,Erde::N,,zeme
152,Staub::N,,бус
153,Staub::N,,putekļi
154,Rauch::N,,тшын
155,Rauch::N,,dūmi
156,Funke::N,,кинь
157,Funke::N,,би кинь
158,Funke::N,,dzirkstele
159,Feuer::N,,би
160,Feuer::N,,uguns
161,Licht::N,,югӧр
162,Licht::N,,gaisma
163,Schatten::N,,вуджӧр
164,Schatten::N,,ēna
165,Wetter::N,,поводдя
166,Wetter::N,,laiks
167,Nebel::N,,ру
168,Nebel::N,,онь
169,Nebel::N,,migla
170,Wolke::N,,кымӧр
171,Wolke::N,,mākonis
172,Regen::N,,зэр
173,Regen::N,,lietus
174,Schnee::N,,лым
175,Schnee::N,,sniegs
176,Eis::N,,йи
177,Eis::N,,ledus
178,Frost::N,,кӧдзыд
179,Frost::N,,sals
180,Kälte::N,,кӧдзыд
181,Kälte::N,,saltums
182,Kälte::N,,aukstums
183,Hitze::N,,пӧсь
184,Hitze::N,,гожӧд
185,Hitze::N,,karstums
186,Raureif::N,,пуж
187,Raureif::N,,гыӧр
188,Raureif::N,,sarma
189,Regenbogen::N,,ӧшкамӧшка
190,Regenbogen::N,,varavīksne
191,Donner::N,,гым
192,Donner::N,,pērkons
193,Strömung::N,,ва ныр
194,Strömung::N,,визувтӧм
195,Strömung::N,,straume
196,Strömung::N,,strāvojums
197,Tropfen::N,,войт
198,Tropfen::N,,lāse
199,Schaum::N,,быг
200,Schaum::N,,быгзьӧм
201,Schaum::N,,putas
202,Schmutz::N,,няйт
203,Schmutz::N,,dubļi
204,See::N,,ты
205,See::N,,ezers
206,Sumpf::N,,гыбад
207,Sumpf::N,,кад
208,Sumpf::N,,dumbrājs
209,Sumpf::N,,staignājs
210,Moor::N,,нюр
211,Moor::N,,purvs
212,Moor::N,,muklājs
213,Wiese::N,,видз
214,Wiese::N,,pļava
215,Wald::N,,вӧр
216,Wald::N,,mežs
217,Hügel::N,,дзиб
218,Hügel::N,,мыльк
219,Hügel::N,,нӧрыс
220,Hügel::N,,paugurs
221,Anhöhe::N,,мыльк
222,Anhöhe::N,,нӧрыс
223,Anhöhe::N,,paugurs
224,Berg::N,,чой
225,Berg::N,,керӧс
226,Berg::N,,kalns
227,Gipfel::N,,чук
228,Gipfel::N,,virsotne
229,Höhle::N,,рудӧг
230,Höhle::N,,ala
231,Abhang::N,,ньывк
232,Abhang::N,,бокша
233,Abhang::N,,nogāze
234,Quelle::N,,ӧшмӧс
235,Quelle::N,,avots
236,Bach::N,,шор
237,Bach::N,,urga
238,Bach::N,,strauts
239,Fluss::N,,ю
240,Fluss::N,,upe
241,Ufer::N,,вадор
242,Ufer::N,,krasts
243,Küste::N,,вадор
244,Küste::N,,piekraste
245,Festland::N,,му
246,Festland::N,,sauszeme
247,Meer::N,,саридз
248,Meer::N,,jūra
249,Bucht::N,,куръя
250,Bucht::N,,līcis
251,Insel::N,,ді
252,Insel::N,,sala
253,Blume::N,,дзоридз
254,Blume::N,,puķe
255,Blume::N,,zieds
256,Gras::N,,турун
257,Gras::N,,zāle
258,Wurzel::N,,вуж
259,Wurzel::N,,sakne
260,Baum::N,,пу
261,Baum::N,,koks
262,Stamm::N,,пучер
263,Stamm::N,,stumbrs
264,Rinde::N,,кырсь
265,Rinde::N,,miza
266,Ast::N,,ув
267,Ast::N,,zars
268,Zweig::N,,вож
269,Zweig::N,,nozare
270,Blatt::N,,кор
271,Blatt::N,,lapa
272,Birke::N,,кыдз
273,Birke::N,,bērzs
274,Kiefer[Baum]::N,,пожӧм
275,Kiefer[Baum]::N,,priede
276,Weide[Baum]::N,,бадь
277,Weide[Baum]::N,,kārkls
278,Tanne::N,,коз
279,Tanne::N,,egle
280,Horn::N,,сюр
281,Horn::N,,rags
282,Feder::N,,гӧн
283,Feder::N,,тывборд
284,Feder::N,,spalva
285,Fell::N,,ку
286,Fell::N,,āda
287,Flügel::N,,борд
288,Flügel::N,,spārns
289,Klaue::N,,гыж
290,Klaue::N,,nags
291,Kralle::N,,гыж
292,Kralle::N,,nags
293,Schwanz::N,,бӧж
294,Schwanz::N,,ļipa
295,Ei::N,,кольк
296,Ei::N,,ola
297,Nest::N,,поз
298,Nest::N,,ligzda
299,Bau::N,,горс
300,Bau::N,,пырмӧс
301,Bau::N,,гу
302,Bau::N,,ala
303,Tier::N,,пемӧс
304,Tier::N,,dzīvnieks
305,Herde::N,,стада
306,Herde::N,,кельӧб
307,Herde::N,,ganāmpulks
308,Kuh::N,,мӧс
309,Kuh::N,,govs
310,Bulle::N,,ӧш
311,Bulle::N,,bullis
312,Pferd::N,,вӧв
313,Pferd::N,,zirgs
314,Schaf::N,,ыж
315,Schaf::N,,aita
316,Schwein::N,,порсь
317,Schwein::N,,cūka
318,Hund::N,,пон
319,Hund::N,,suns
320,Katze::N,,кань
321,Katze::N,,kaķis
322,Bär::N,,ош
323,Bär::N,,lācis
324,Eichhörnchen::N,,ур
325,Eichhörnchen::N,,vāvere
326,Elch::N,,йӧра
327,Elch::N,,alnis
328,Fuchs::N,,руч
329,Fuchs::N,,lapsa
330,Hase::N,,кӧч
331,Hase::N,,zaķis
332,Maus::N,,шыр
333,Maus::N,,pele
334,Wolf::N,,кӧин
335,Wolf::N,,vilks
336,Vogel::N,,кай
337,Vogel::N,,лэбач
338,Vogel::N,,putns
339,Schwarm::N,,чукӧр
340,Schwarm::N,,spiets
341,Huhn::N,,курӧг
342,Huhn::N,,vista
343,Hahn::N,,петук
344,Hahn::N,,gailis
345,Gans::N,,дзодзӧг
346,Gans::N,,zoss
347,Adler::N,,кутш
348,Adler::N,,ērglis
349,Ente::N,,утка
350,Ente::N,,pīle
351,Eule::N,,сюзь
352,Eule::N,,pūce
353,Kranich::N,,тури
354,Kranich::N,,dzērve
355,Krähe::N,,рака
356,Krähe::N,,vārna
357,Kuckuck::N,,кӧк
358,Kuckuck::N,,dzeguze
359,Schwan::N,,юсь
360,Schwan::N,,gulbis
361,Fisch::N,,чери
362,Fisch::N,,zivs
363,Barsch::N,,ёкыш
364,Barsch::N,,asaris
365,Hecht::N,,сир
366,Hecht::N,,līdaka
367,Schlange[Tier]::N,,кый
368,Schlange[Tier]::N,,čūska
369,Wurm::N,,номыр
370,Wurm::N,,tārps
371,Spinne::N,,черань
372,Spinne::N,,zirneklis
373,Ameise::N,,кодзувкот
374,Ameise::N,,skudra
375,Laus::N,,той
376,Laus::N,,uts
377,Mücke::N,,ном
378,Mücke::N,,ods
379,Fliege::N,,гут
380,Fliege::N,,muša
381,Schmetterling::N,,бобув
382,Schmetterling::N,,tauriņš
383,Beere::N,,тусь
384,Beere::N,,вотӧс
385,Beere::N,,oga
386,Apfel::N,,яблӧг
387,Apfel::N,,ābols
388,Pilz::N,,тшак
389,Pilz::N,,sēne
390,Zwiebel::N,,луккок
391,Zwiebel::N,,йӧнгыль
392,Zwiebel::N,,sīpols
393,Saat::N,,тусь
394,Saat::N,,кӧйдыс
395,Saat::N,,sēkla
396,Korn::N,,тусь
397,Korn::N,,grauds
398,Heu::N,,турун
399,Heu::N,,siens
400,Schale::N,,кор
401,Schale::N,,čaula
402,Schale::N,,čaumala
403,Grube::N,,гу
404,Grube::N,,bedre
405,Falle::N,,лэч
406,Falle::N,,slazds
407,Falle::N,,lamatas
408,Schlinge::N,,лэч
409,Schlinge::N,,cilpa
410,Spur::N,,туй
411,Spur::N,,pēda
412,Asche::N,,пӧм
413,Asche::N,,pelni
414,Dreck::N,,няйт
415,Dreck::N,,dubļi
416,Eisen::N,,кӧрт
417,Eisen::N,,dzelzs
418,Gold::N,,зарни
419,Gold::N,,zelts
420,Silber::N,,эзысь
421,Silber::N,,sudrabs
422,Kohle::N,,шом
423,Kohle::N,,ogle
424,Glas::N,,стеклӧ
425,Glas::N,,stikls
426,Lehm::N,,сёй
427,Lehm::N,,māls
428,Sand::N,,лыа
429,Sand::N,,smiltis
430,Mensch::N,,морт
431,Mensch::N,,cilvēks
432,Mann::N,,аймӧрт
433,Mann::N,,мужичӧй
434,Mann::N,,vīrietis
435,Frau::N,,ань
436,Frau::N,,нывбаба
437,Frau::N,,sieviete
438,Kind::N,,кага
439,Kind::N,,bērns
440,Junge::N,,пи
441,Junge::N,,zēns
442,Junge::N,,puika
443,Junge::N,,puisis
444,Mädchen::N,,ныв
445,Mädchen::N,,meiča
446,Mädchen::N,,skuķis
447,Mädchen::N,,meitene
448,Familie::N,,семья
449,Familie::N,,ģimene
450,Großvater::N,,пӧль
451,Großvater::N,,vecaistēvs
452,Großmutter::N,,баб
453,Großmutter::N,,vecāmāte
454,Eltern::N,,ай-мам
455,Eltern::N,,бать-мам
456,Eltern::N,,vecāki
457,Vater::N,,бать
458,Vater::N,,ай
459,Vater::N,,tēvs
460,Mutter::N,,мам
461,Mutter::N,,māte
462,Sohn::N,,пи
463,Sohn::N,,dēls
464,Tochter::N,,ныв
465,Tochter::N,,meita
466,Bruder::N,,вок
467,Bruder::N,,brālis
468,Schwester::N,,чой
469,Schwester::N,,māsa
470,Onkel::N,,дядь
471,Onkel::N,,tēvocis
472,Tante::N,,тьӧт
473,Tante::N,,tante
474,Ehemann::N,,верӧс
475,Ehemann::N,,vīrs
476,Ehefrau::N,,гӧтыр
477,Ehefrau::N,,sieva
478,Freude::N,,радлун
479,Freude::N,,prieks
480,Gelächter::N,,серам
481,Gelächter::N,,smiekli
482,Glück::N,,шуд
483,Glück::N,,laime
484,Kummer::N,,шог
485,Kummer::N,,bēdas
486,Kummer::N,,raizes
487,Wunsch::N,,кӧсйӧм
488,Wunsch::N,,vēlme
489,Wunsch::N,,vēlējums
490,Lust::N,,кыскӧм
491,Lust::N,,радейтӧм
492,Lust::N,,kāre
493,Geist::N,,лов
494,Geist::N,,gars
495,Gedanke::N,,мӧвп
496,Gedanke::N,,doma
497,Gedächtnis::N,,паметь
498,Gedächtnis::N,,atmiņa
499,Verstand::N,,вежӧр
500,Verstand::N,,prāts
501,Sinn::N,,мог
502,Sinn::N,,вежӧртас
503,Sinn::N,,nozīme
504,Grund::N,,помка
505,Grund::N,,pamats
506,Grund::N,,iemesls
507,Wahrheit::N,,збыль
508,Wahrheit::N,,збыльтор
509,Wahrheit::N,,taisnība
510,Wahrheit::N,,patiesība
511,Gespräch::N,,сёрни
512,Gespräch::N,,saruna
513,Märchen::N,,мойд
514,Märchen::N,,pasaka
515,Erzählung::N,,висьт
516,Erzählung::N,,stāsts
517,Erzählung::N,,nostāsts
518,Nachricht::N,,юӧртӧм
519,Nachricht::N,,ziņa
520,Neuigkeit::N,,выльтор
521,Neuigkeit::N,,jaunums
522,Name::N,,ним
523,Name::N,,vārds
524,Rätsel::N,,нӧдкыв
525,Rätsel::N,,mīkla
526,Rede::N,,сёрни
527,Rede::N,,runa
528,Sprache::N,,кыв
529,Sprache::N,,valoda
530,Stimme::N,,гӧлӧс
531,Stimme::N,,вом шы
532,Stimme::N,,balss
533,Wort::N,,кыв
534,Wort::N,,vārds
535,Zeichen::N,,пас
536,Zeichen::N,,zīme
537,Ruf::N,,чукӧстчӧм
538,Ruf::N,,корӧм
539,Ruf::N,,sauciens
540,Lärm::N,,шы
541,Lärm::N,,зык
542,Lärm::N,,зычитӧм
543,Lärm::N,,troksnis
544,Laut::N,,шы
545,Laut::N,,skaņa
546,Ton::N,,шы
547,Ton::N,,tonis
548,Lied::N,,сьылан
549,Lied::N,,сьыланкыв
550,Lied::N,,dziesma
551,Ruhe::N,,чӧв
552,Ruhe::N,,miers
553,Leute::N,,йӧз
554,Leute::N,,войтыр
555,Leute::N,,ļaudis
556,Leute::N,,cilvēki
557,Volk::N,,йӧз
558,Volk::N,,войтыр
559,Volk::N,,tauta
560,Arbeit::N,,удж
561,Arbeit::N,,darbs
562,Gast::N,,гӧсть
563,Gast::N,,viešņa
564,Gast::N,,ciemiņš
565,Geschenk::N,,козин
566,Geschenk::N,,dāvana
567,Spiel::N,,ворсан
568,Spiel::N,,rotaļa
569,Gesellschaft::N,,котыр
570,Gesellschaft::N,,biedrība
571,Gesellschaft::N,,kompānija
572,Hilfe::N,,отсӧг
573,Hilfe::N,,palīdzība
574,Freund::N,,ёрт
575,Freund::N,,draugs
576,Kamerad::N,,ёрт
577,Kamerad::N,,biedrs
578,Angelegenheit::N,,мог
579,Angelegenheit::N,,делӧ
580,Angelegenheit::N,,darīšana
581,Anzahl::N,,лыд
582,Anzahl::N,,тшӧт
583,Anzahl::N,,skaits
584,Anzahl::N,,daudzums
585,Art::N,,сикас
586,Art::N,,suga
587,Art::N,,šķira
588,Stück::N,,тор
589,Stück::N,,gabals
590,Teil::N,,юкӧн
591,Teil::N,,daļa
592,Hälfte::N,,пӧв
593,Hälfte::N,,джын
594,Hälfte::N,,puse
595,Kreis::N,,кытш
596,Kreis::N,,aplis
597,Kreis::N,,riņķis
598,Kreuz::N,,перна
599,Kreuz::N,,крест
600,Kreuz::N,,krusts
601,Linie::N,,визь
602,Linie::N,,līnija
603,Strich::N,,визь
604,Strich::N,,svītra
605,Abstand::N,,кост
606,Abstand::N,,коласт
607,Abstand::N,,atstarpe
608,Entfernung::N,,ылна
609,Entfernung::N,,attālums
610,Entfernung::N,,atstatums
611,Gegend::N,,му-ва
612,Gegend::N,,apvidus
613,Gegend::N,,apgabals
614,Platz::N,,ылдӧс
615,Platz::N,,йир
616,Platz::N,,гӧгӧртас
617,Platz::N,,vieta
618,Ort::N,,ин
619,Ort::N,,места
620,Ort::N,,vieta
621,Seite::N,,бок
622,Seite::N,,ӧтарладор
623,Seite::N,,sāns
624,Mitte::N,,шӧр
625,Mitte::N,,vidus
626,Gegenstand::N,,кӧлуй
627,Gegenstand::N,,priekšmets
628,Sache::N,,добра
629,Sache::N,,lieta
630,Rand::N,,дор
631,Rand::N,,mala
632,Rand::N,,apmale
633,Kante::N,,дор
634,Kante::N,,šķautne
635,Ecke::N,,пельӧс
636,Ecke::N,,kakts
637,Ecke::N,,stūris
638,Spitze::N,,йыв
639,Spitze::N,,smaile
640,Spitze::N,,galotne
641,Ende::N,,пом
642,Ende::N,,gals
643,Ende::N,,uzgalis
644,Loch::N,,розь
645,Loch::N,,caurums
646,Winkel::N,,пельӧс
647,Winkel::N,,leņķis
648,Muster::N,,сер
649,Muster::N,,piemērs
650,Größe::N,,ыджда
651,Größe::N,,lielums
652,Länge::N,,кузьта
653,Länge::N,,garums
654,Höhe::N,,джуджда
655,Höhe::N,,augstums
656,Gewicht::N,,сьӧкта
657,Gewicht::N,,сьӧкталун
658,Gewicht::N,,svars
659,Gewicht::N,,smagums
660,Menge::N,,лун
661,Menge::N,,числӧ
662,Menge::N,,masa
663,Menge::N,,daudzums
664,Haufen::N,,чукӧр
665,Haufen::N,,čupa
666,Haufen::N,,grēda
667,Haufen::N,,kaudze
668,Reihe::N,,рад
669,Reihe::N,,rinda
670,Reihe::N,,virkne
671,Boot::N,,пыж
672,Boot::N,,laiva
673,Ruder::N,,пелыс
674,Ruder::N,,ӧпаснӧй
675,Ruder::N,,airis
676,Ruder::N,,irklis
677,Schlitten::N,,дадь
678,Schlitten::N,,ragavas
679,Ski::N,,лызь
680,Ski::N,,slēpe
681,Lagerfeuer::N,,бипур
682,Lagerfeuer::N,,ugunskurs
683,Last::N,,сьӧкыдтор
684,Last::N,,krava
685,Gang::N,,мунӧм
686,Gang::N,,ветлӧм
687,Gang::N,,eja
688,Gang::N,,gājums
689,Schritt::N,,воськов
690,Schritt::N,,воськовтӧм
691,Schritt::N,,solis
692,Norden::N,,войвыв
693,Norden::N,,ziemeļi
694,Süden::N,,лунвыв
695,Süden::N,,dienvidi
696,Westen::N,,рытыв
697,Westen::N,,rietumi
698,Osten::N,,асыв
699,Osten::N,,austrumi
700,Holz::N,,пу
701,Holz::N,,koks
702,Holz::N,,koksne
703,Brett::N,,пӧв
704,Brett::N,,dēlis
705,Platte::N,,плита
706,Platte::N,,plate
707,Platte::N,,plāksne
708,Stütze::N,,пыкӧд
709,Stütze::N,,мыджӧд
710,Stütze::N,,balsts
711,Stütze::N,,atspaids
712,Stange::N,,потш
713,Stange::N,,maikste
714,Stock::N,,бедь
715,Stock::N,,boze
716,Stock::N,,spieķis
717,Stab::N,,зир
718,Stab::N,,zizlis
719,Rohr::N,,труба
720,Rohr::N,,caurule
721,Haus::N,,керка
722,Haus::N,,māja
723,Heim::N,,горт
724,Heim::N,,mājas
725,Ofen::N,,пач
726,Ofen::N,,krāsns
727,Fußboden::N,,джодж
728,Fußboden::N,,grīda
729,Tisch::N,,пызан
730,Tisch::N,,galds
731,Stuhl::N,,улӧс
732,Stuhl::N,,krēsls
733,Wiege::N,,зыбка
734,Wiege::N,,šūpulis
735,Bett::N,,вольпась
736,Bett::N,,gulta
737,Regal::N,,джадж
738,Regal::N,,plaukts
739,Kiste::N,,куд
740,Kiste::N,,ящик
741,Kiste::N,,kaste
742,Kiste::N,,šķirsts
743,Fenster::N,,ӧшинь
744,Fenster::N,,logs
745,Tür::N,,ӧдзӧс
746,Tür::N,,durvis
747,Tor::N,,дзиръя
748,Tor::N,,vārti
749,Zaun::N,,потшӧс
750,Zaun::N,,žogs
751,Dach::N,,вевт
752,Dach::N,,jumts
753,Leiter::N,,пос
754,Leiter::N,,kāpnes
755,Leiter::N,,redeles
756,Besen::N,,рос
757,Besen::N,,slota
758,Spaten::N,,зыр
759,Spaten::N,,lāpsta
760,Schaufel::N,,тэльӧб
761,Schaufel::N,,liekšķere
762,Gabel::N,,вилки
763,Gabel::N,,dakšiņa
764,Löffel::N,,пань
765,Löffel::N,,karote
766,Messer::N,,пурт
767,Messer::N,,nazis
768,Nagel::N,,тув
769,Nagel::N,,кӧрт тув
770,Nagel::N,,nagla
771,Netz::N,,тыв
772,Netz::N,,tīkls
773,Haken::N,,крук
774,Haken::N,,āķis
775,Haken::N,,kāsis
776,Haken::N,,krampis
777,Griff::N,,нуд
778,Griff::N,,kāts
779,Griff::N,,rokturis
780,Schloss::N,,томан
781,Schloss::N,,aizslēgs
782,Bild::N,,серпас
783,Bild::N,,glezna
784,Figur::N,,пертас
785,Figur::N,,вежньӧг
786,Figur::N,,figūra
787,Puppe::N,,акань
788,Puppe::N,,lelle
789,Beutel::N,,мешӧк
790,Beutel::N,,kule
791,Beutel::N,,maisiņš
792,Bündel::N,,кӧртӧд
793,Bündel::N,,sainis
794,Tasche::N,,сумка
795,Tasche::N,,soma
796,Eimer::N,,ведра
797,Eimer::N,,spainis
798,Deckel::N,,пӧдан
799,Deckel::N,,тупкӧд
800,Deckel::N,,vāks
801,Geschirr::N,,дозмук
802,Geschirr::N,,тасьті-пань
803,Geschirr::N,,trauki
804,Sack::N,,мешӧк
805,Sack::N,,maiss
806,Tasse::N,,бекар
807,Tasse::N,,тасьті
808,Tasse::N,,tase
809,Topf::N,,гырнич
810,Topf::N,,pods
811,Kessel::N,,пӧрт
812,Kessel::N,,katls
813,Essen::N,,сёйӧм
814,Essen::N,,ēdiens
815,Nahrung::N,,сёян
816,Nahrung::N,,barība
817,Speise::N,,сёян
818,Speise::N,,сёянтор
819,Speise::N,,ēdiens
820,Fleisch::N,,яй
821,Fleisch::N,,gaļa
822,Getreide::N,,нянь
823,Getreide::N,,labība
824,Brei::N,,рок
825,Brei::N,,putra
826,Brei::N,,biezenis
827,Brot::N,,нянь
828,Brot::N,,maize
829,Scheibe::N,,шӧрӧм
830,Scheibe::N,,чӧлан
831,Scheibe::N,,šķēle
832,Scheibe::N,,rieciens
833,Fett::N,,гос
834,Fett::N,,тшог
835,Fett::N,,tauki
836,Butter::N,,вый
837,Butter::N,,sviests
838,Öl::N,,вый
839,Öl::N,,eļļa
840,Salz::N,,сов
841,Salz::N,,sāls
842,Suppe::N,,шыд
843,Suppe::N,,zupa
844,Honig::N,,ма
845,Honig::N,,medus
846,Milch::N,,йӧв
847,Milch::N,,piens
848,Tee::N,,чай
849,Tee::N,,tēja
850,Leder::N,,ку
851,Leder::N,,āda
852,Wolle::N,,вурун
853,Wolle::N,,vilna
854,Stoff::N,,дӧра
855,Stoff::N,,drāna
856,Stoff::N,,audums
857,Nadel::N,,ем
858,Nadel::N,,adata
859,Faden::N,,сунис
860,Faden::N,,diegs
861,Faden::N,,pavediens
862,Knopf::N,,кизь
863,Knopf::N,,poga
864,Knoten::N,,гӧрӧд
865,Knoten::N,,mezgls
866,Farbe::N,,краска
867,Farbe::N,,вап
868,Farbe::N,,krāsa
869,Kleidung::N,,паськӧм
870,Kleidung::N,,tērps
871,Kleidung::N,,drēbes
872,Hemd::N,,дӧрӧм
873,Hemd::N,,krekls
874,Kragen::N,,воротник
875,Kragen::N,,apkakle
876,Ärmel::N,,сос
877,Ärmel::N,,piedurkne
878,Hose::N,,гач
879,Hose::N,,bikses
880,Gürtel::N,,вӧнь
881,Gürtel::N,,josta
882,Mütze::N,,шапка
883,Mütze::N,,cepure
884,Schuh::N,,башмак
885,Schuh::N,,ботинки
886,Schuh::N,,kurpe
887,Stiefel::N,,сапӧг
888,Stiefel::N,,zābaks
889,Ring::N,,кытш
890,Ring::N,,gredzens
891,Band::N,,лента
892,Band::N,,вундас
893,Band::N,,lente
894,Kamm::N,,сынан
895,Kamm::N,,ķemme
896,Spiegel::N,,рӧмпӧштан
897,Spiegel::N,,spogulis
898,Riemen::N,,тасма
899,Riemen::N,,siksna
900,Schnur::N,,гез
901,Schnur::N,,aukla
902,Leine::N,,юргез
903,Leine::N,,saite
904,Decke::N,,эшкын
905,Decke::N,,шебрас
906,Decke::N,,sega
907,Kissen::N,,юрлӧс
908,Kissen::N,,spilvens
909,Tuch::N,,чышъян
910,Tuch::N,,vadmala
911,Handtuch::N,,ки чышкӧд
912,Handtuch::N,,кизьчышъян
913,Handtuch::N,,dvielis
914,Kraft::N,,этш
915,Kraft::N,,эбӧс
916,Kraft::N,,spēks
917,Stärke::N,,ёнлун
918,Stärke::N,,чорыдлун
919,Stärke::N,,stiprums
920,Gesundheit::N,,дзоньвидзалун
921,Gesundheit::N,,veselība
922,Krankheit::N,,висьӧм
923,Krankheit::N,,slimība
924,Schmerz::N,,висьӧм
925,Schmerz::N,,sāpes
926,Wunde::N,,дой
927,Wunde::N,,brūce
928,Wunde::N,,jēlums
929,Fieber::N,,жар
930,Fieber::N,,drudzis
931,Fieber::N,,karstums
932,Arznei::N,,лекарство
933,Arznei::N,,зелля
934,Arznei::N,,zāles
935,Arznei::N,,medikaments
936,Brücke::N,,пос
937,Brücke::N,,tilts
938,Brunnen::N,,юкмӧс
939,Brunnen::N,,aka
940,Weide::N,,пӧскӧтина
941,Weide::N,,ganības
942,Pfad::N,,туй
943,Pfad::N,,кыснан
944,Pfad::N,,taka
945,Weg::N,,туй
946,Weg::N,,ceļš
947,Straße::N,,туй
948,Straße::N,,iela
949,Dorf::N,,сикт
950,Dorf::N,,ciems
951,Stadt::N,,кар
952,Stadt::N,,pilsēta
953,Brief::N,,письмӧ
954,Brief::N,,vēstule
955,Buch::N,,небӧг
956,Buch::N,,grāmata
957,Buchstabe::N,,шыпас
958,Buchstabe::N,,burts
959,Zeitung::N,,газет
960,Zeitung::N,,avīze
961,Zeitung::N,,laikraksts
962,Leben::N,,лов
963,Leben::N,,олӧм
964,Leben::N,,dzīve
965,Tod::N,,кулӧм
966,Tod::N,,nāve
967,Grab::N,,гу
968,Grab::N,,kaps
969,Kirche::N,,вичко
970,Kirche::N,,baznīca
971,Sünde::N,,мыж
972,Sünde::N,,grēks
973,Gott::N,,ен
