,Concept_ID,zh,hi
786,dünn::A,薄,बारीक
787,fein::A,细小,कोमल
788,fein::A,细小,सूक्ष्म
789,fest::A,固体,दृढ़
790,fest::A,固体,मज़बूत
791,flach::A,平坦,चपटा
792,glatt::A,光滑,चौरस
793,glatt::A,光滑,चिकना
794,hart::A,硬,कठोर
795,hart::A,硬,सख़्त
796,weich::A,软,नरम
797,weich::A,软,मुलायम
798,rund::A,圆,गोल
799,rund::A,圆,वर्तुल
800,spitz::A,尖,नुकीला
801,scharf::A,锋利,पैना
802,stumpf::A,钝,भोथरा
803,schwer::A,重,भारी
804,schwer::A,重,वज़नी
805,schön::A,美丽,सुंदर
806,heiß::A,烫,उष्ण
807,warm::A,暖和,गरम
808,kalt::A,冷,सर्द
809,kühl::A,凉,ठंडा
810,frisch::A,新鲜,तर
811,frisch::A,新鲜,ताज़ा
812,feucht::A,潮湿,नम
813,feucht::A,潮湿,भीगा
814,nass::A,湿,गीला
815,trocken::A,干,सूखा
816,trocken::A,干,ख़ुश्क
817,voll::A,满,भरा
818,voll::A,满,पूरा
819,leer::A,空,ख़ाली
820,offen::A,敞开,खुला
821,geschlossen::A,关闭,बंद
822,sauber::A,干净,साफ़
823,sauber::A,干净,सुथरा
824,schmutzig::A,肮脏,गंदा
825,roh::A,生,कच्चा
826,reif::A,成熟,पक्व
827,reif::A,成熟,पक्का
828,lecker::A,好吃,मज़ेदार
829,lecker::A,好吃,स्वादिष्ट
830,süß::A,甜,मीठा
831,bitter::A,苦,कटु
832,bitter::A,苦,कड़वा
833,sauer::A,酸,खट्टा
834,hell::A,亮,रोशन
835,dunkel::A,阴暗,अँधेरा
836,schwarz::A,黑,काला
837,schwarz::A,黑,स्याह
838,weiß::A,白,सफ़ेद
839,rot::A,红,लाल
840,rot::A,红,सुर्ख़
841,gelb::A,黄,पीला
842,gelb::A,黄,ज़र्द
843,blau::A,蓝,नीला
844,blau::A,蓝,आसमानी
845,grün::A,绿,हरा
846,grau::A,灰色,धूसर
847,bunt::A,五彩,रंगीन
848,bunt::A,五彩,बहुरंगा
849,billig::A,便宜,सस्ता
850,teuer::A,贵,महँगा
851,wertvoll::A,贵重,क़ीमती
852,wertvoll::A,贵重,मूल्यवान्
853,blind::A,瞎,अंधा
854,taub::A,聋,बहरा
855,kräftig::A,强壮,ताक़तवर
856,kräftig::A,强壮,शक्तिशाली
857,stark::A,强壮,प्रबल
858,stark::A,强壮,बलवान्
859,schwach::A,弱,कमज़ोर
860,fett::A,胖,मोटा
861,fett::A,胖,मांसल
862,schlank::A,苗条,पतला
863,schlank::A,苗条,छरहरा
864,hübsch::A,漂亮,सुंदर
865,hübsch::A,漂亮,ख़ूबसूरत
866,böse::A,邪恶,पापी
867,böse::A,邪恶,दुष्ट
868,dumm::A,笨,मूर्ख
869,dumm::A,笨,बुद्धू
870,faul::A,懒惰,आलसी
871,faul::A,懒惰,सुस्त
872,fleißig::A,勤奋,मेहनती
873,fleißig::A,勤奋,परिश्रमी
874,geizig::A,吝啬,कृपण
875,geizig::A,吝啬,कंजूस
876,klug::A,聪明,समझदार
877,klug::A,聪明,होशियार
878,klug::A,聪明,अक़्लमंद
879,geschickt::A,灵巧,किशल
880,lieb::A,可爱,प्रिय
881,lieb::A,可爱,प्यारा
882,lustig::A,快乐,हँसमुख
883,lustig::A,快乐,ख़ुशदिल
884,sanft::A,柔和,नम्र
885,hungrig::A,饥饿,भूखा
886,krank::A,患病,बीमार
887,krank::A,患病,अस्वस्थ
888,nackt::A,裸体,नग्न
889,traurig::A,悲哀,उदास
890,traurig::A,悲哀,रंजीदा
891,lebendig::A,活,जीता
892,lebendig::A,活,ज़िंदा
893,gut::A,好,अच्छा
894,schlecht::A,坏,बुरा
895,schlecht::A,坏,ख़राब
896,richtig::A,正确,ठीक
897,schlimm::A,糟糕,बुरा
898,schlimm::A,糟糕,अप्रिय
899,wahr::A,真,सच
900,alt::A,旧,पुराना
901,neu::A,新,नया
902,ehemalig::A,以前,भूतपूर्व
903,alt[Lebewesen]::A,老,बूढ़ा
904,alt[Lebewesen]::A,老,वृद्ध
905,jung::A,年轻,जवान
906,arm::A,贫穷,ग़रीब
907,reich::A,富裕,धनी
908,reich::A,富裕,अमीर
909,bekannt::A,出名,मालूम
910,berühmt::A,著名,मशहूर
911,berühmt::A,著名,प्रसिद्ध
912,fremd::A,陌生,विदेशी
913,fremd::A,陌生,अपरिचित
914,verschieden::A,不同,अलग
915,verschieden::A,不同,भिन्न
916,nah::A,近,नज़दीकी
917,fern::A,遥远,दूर
918,fern::A,遥远,दूरस्थ
919,linker::A,左,बायाँ
920,rechter::A,右,दायाँ
921,rechter::A,右,दाहिना
922,anderer::A,别的,अन्य
923,anderer::A,别的,दूसरा
924,erster::A,第一,पहला
925,erster::A,第一,प्रथम
926,zweiter::A,第二,दूसरा
927,zweiter::A,第二,द्वितीय
928,dritter::A,第三,तीसरा
929,letzter::A,最后,अंतिम
930,letzter::A,最后,आख़िरी
931,allein::ADV,单独,तनहा
932,allein::ADV,单独,अकेले
933,auf einmal::ADV,同时,वक़्त में
934,zusammen::ADV,一起,एक साथ
935,zusammen::ADV,一起,साथ साथ
936,lange::ADV,许久,देर तक
937,plötzlich::ADV,忽然,सहसा
938,plötzlich::ADV,忽然,अचानक
939,sofort::ADV,立刻,तुरंत
940,später::ADV,以后,बाद को
941,später::ADV,以后,बाद में
942,jetzt::ADV,现在,अब
943,jetzt::ADV,现在,अभी
944,heute::ADV,今天,आज
945,morgen::ADV,明天,कल
946,bald::ADV,即将,जल्दी
947,dann::ADV,然后,तब
948,gestern::ADV,昨天,कल
949,einst::ADV,曾经,एक दिन
950,einst::ADV,曾经,पहले कभी
951,damals::ADV,当时,उस समय
952,damals::ADV,当时,उन दिनों
953,danach::ADV,随后,इसके बाद
954,danach::ADV,随后,इसके पश्चात्
955,vorher::ADV,事先,पहले
956,vorher::ADV,事先,पेशतर
957,zuerst::ADV,首先,पहले
958,einmal::ADV,一次,एक बार
959,einmal::ADV,一次,एक दफ़ा
960,manchmal::ADV,有时,कभी कभी
961,oft::ADV,时常,अक्सर
962,immer::ADV,总是,सदा
963,immer::ADV,总是,हमेशा
964,niemals::ADV,从未,कभी नहीं
965,niemals::ADV,从未,कदापि नहीं
966,hier::ADV,这里,इधर
967,hier::ADV,这里,यहाँ
968,hierhin::ADV,到这里,इधर को
969,hierhin::ADV,到这里,यहाँ को
970,von hier::ADV,由此,यहाँ से
971,dort::ADV,那里,उधर
972,dort::ADV,那里,वहाँ
973,dorthin::ADV,到那里,उधर को
974,dorthin::ADV,到那里,वहाँ को
975,geradeaus::ADV,一直往前,सीधे
976,vorwärts::ADV,向前,आगे
977,vorwärts::ADV,向前,आगे को
978,rückwärts::ADV,向后,पीछे को
979,zurück::ADV,退后,वापस
980,unten::ADV,下面,नीचे
981,hinab::ADV,向下,नीचे को
982,oben::ADV,上面,ऊपर
983,hinauf::ADV,向上,ऊपर को
984,überall::ADV,到处,हर जगह
985,überall::ADV,到处,हर स्थान
986,nicht::ADV,不,न
987,nicht::ADV,不,नहीं
988,ein wenig::ADV,一点儿,कुछ
989,ein wenig::ADV,一点儿,ज़रा
990,ein wenig::ADV,一点儿,थोड़ा
991,kaum::ADV,几乎不,लगभग नहीं
992,kaum::ADV,几乎不,बराबर नहीं
993,sehr::ADV,很,बहुत
994,so::ADV,如此,ऐसा
995,noch::ADV,还,अभी तक
996,nur::ADV,只,केवल
997,nur::ADV,只,सिर्फ़
998,schon::ADV,已经,चुकना
999,wieder::ADV,又,फिर
1000,wieder::ADV,又,दुबारा
1001,vor::PRP,在...面前,के आगे
1002,vor::PRP,在...面前,के सामने
1003,hinter::PRP,在...背后,के पीछे
1004,unter::PRP,在...下面,के तले
1005,unter::PRP,在...下面,के नीचे
1006,durch::PRP,穿过,के पार
1007,neben::PRP,在...旁,के पास
1008,neben::PRP,在...旁,की बग़ल में
1009,zwischen::PRP,在...之间,के बीच
1010,wegen::PRP,由于,के कारण
1011,wegen::PRP,由于,की वजह से
1012,dies::PRN,这,यह
1013,das::PRN,那,वह
1014,alles::PRN,一切,सब
1015,alles::PRN,一切,सब कुछ
1016,ich::PRN,我,मैं
1017,du::PRN,你,तू
1018,er::PRN,他,यह
1019,wir::PRN,我们,हम
1020,ihr::PRN,你们,तुम
1021,sie::PRN,她,ये
1022,was::FPRN,什么,क्या
1023,wer::FPRN,谁,कौन
1024,wo::FADV,哪里,किधर
1025,wohin::FADV,去哪里,किधर
1026,wie::FADV,怎么,कैसे
1027,warum::FADV,为什么,क्यों
1028,wieviel::FNUM,多少,कितना
1029,eins::NUM,一,एक
1030,zwei::NUM,二,दो
1031,drei::NUM,三,तीन
1032,vier::NUM,四,चार
1033,fünf::NUM,五,पाँच
1034,sechs::NUM,六,छह
1035,sieben::NUM,七,सात
1036,acht::NUM,八,आठ
1037,neun::NUM,九,नौ
1038,zehn::NUM,十,दस
1039,elf::NUM,十一,ग्यारह
1040,zwölf::NUM,十二,बारह
1041,zwanzig::NUM,二十,बीस
1042,dreißig::NUM,三十,तीस
1043,vierzig::NUM,四十,चालीस
1044,fünfzig::NUM,五十,पचास
1045,sechzig::NUM,六十,साठ
1046,siebzig::NUM,七十,सत्तर
1047,achtzig::NUM,八十,अस्सी
1048,neunzig::NUM,九十,नव्वे
1049,hundert::NUM,百,सौ
1050,tausend::NUM,千,हज़ार
1051,und::CNJ,和,और
1052,oder::CNJ,或者,या
1053,stehen::V,站,खड़ा होना
1054,sitzen::V,坐,बैठना
1055,liegen::V,躺着,लेटना
1056,hängen::V,挂着,लटकना
1057,werden::V,成为,बनना
1058,passieren::V,发生,होना
1059,beginnen::V,开始,आरंभ होना
1060,beginnen::V,开始,प्रारंभ होना
1061,enden::V,终止,अंत होना
1062,enden::V,终止,ख़तम होना
1063,wechseln::V,变迁,बदलना
1064,aufgehen[Sonne]::V,升起,चढ़ना
1065,aufgehen[Sonne]::V,升起,उदित होना
1066,untergehen[Sonne]::V,下落,अस्त हो जाना
1067,scheinen[Sonne]::V,照射,रोशनी देना
1068,donnern::V,打雷,गरजना
1069,wehen::V,飘扬,चलना
1070,strömen::V,流,बहना
1071,strömen::V,流,प्रवाहित होना
1072,fließen::V,流动,बहना
1073,fließen::V,流动,प्रवाहित होना
1074,sich drehen::V,转动,घूमना
1075,schwanken::V,摇摆,हिलना
1076,schwingen::V,摇,हिलना
1077,fallen::V,坠落,गिरना
1078,brennen::V,燃烧,जलना
1079,rauchen::V,冒烟,धुआँ उड़ाना
1080,regnen::V,下雨,बरसना
1081,gefrieren::V,结冰,जमना
1082,tauen::V,融化,गलना
1083,tauen::V,融化,पिघलना
1084,schmelzen::V,溶化,गलना
1085,schmelzen::V,溶化,पिघलना
1086,trocknen::V,变干,सूखना
1087,sieden::V,煮,उबलना
1088,faulen::V,腐烂,गलना
1089,faulen::V,腐烂,सड़ना
1090,verfaulen::V,腐烂,गलना
1091,verfaulen::V,腐烂,सड़ना
1092,reißen::V,撕,फटना
1093,versinken::V,下沉,डूबना
1094,vergehen::V,流逝,बीतना
1095,vergehen::V,流逝,गुज़रना
1096,erscheinen::V,出现,दिखाई देना
1097,verschwinden::V,消失,ग़ायब होना
1098,sinken::V,下降,घटना
1099,sinken::V,下降,उतरना
1100,abnehmen::V,减少,घटना
1101,zunehmen::V,增加,बढ़ना
1102,steigen::V,上升,बढ़ना
1103,wachsen::V,生长,उगना
1104,glänzen::V,发光,चमकना
1105,funkeln::V,闪烁,जगमगाना
1106,funkeln::V,闪烁,टिमटिमाना
1107,lärmen::V,吵闹,शोर मचाना
1108,läuten::V,响,बजना
1109,klingeln::V,按铃,बजना
1110,brausen::V,疾驶,साँय-साँय करना
1111,klingen::V,听起来,बजना
1112,bellen::V,吠,भौंकना
1113,heulen::V,嗥,गुर्राना
1114,blasen::V,吹,फूँकना
1115,pfeifen::V,吹口哨,सीटी देना
1116,schreien::V,叫喊,चिल्लाना
1117,stöhnen::V,呻吟,कराहना
1118,stöhnen::V,呻吟,आहें भरना
1119,zittern::V,颤抖,काँपना
1120,leben::V,生存,जीना
1121,geboren werden::V,出生,पैदा होना
1122,atmen::V,呼吸,साँस लेना
1123,trinken::V,喝,पीना
1124,essen::V,吃,खाना
1125,schlucken::V,咽,निगलना
1126,müde werden::V,疲倦,थकना
1127,müde werden::V,疲倦,उकताना
1128,einschlafen::V,入睡,सो जाना
1129,schlafen::V,睡觉,सोना
1130,aufwachen::V,睡醒,जागना
1131,aufstehen::V,起床,उठना
1132,sich erholen::V,休养,सुस्ताना
1133,sich erholen::V,休养,आराम करना
1134,krank werden::V,生病,बीमार पड़ना
1135,krank sein::V,生病,बीमार होना
1136,schmerzen::V,疼痛,दुखना
1137,schmerzen::V,疼痛,दर्द करना
1138,husten::V,咳,खाँसना
1139,genesen::V,痊愈,ठीक हो जाना
1140,genesen::V,痊愈,स्वस्थ हो जाना
1141,sterben::V,死,मरना
1142,umkommen::V,丧命,मरना
1143,sich bewegen::V,移动,चलना
1144,sich bewegen::V,移动,हिलना
1145,sich rühren::V,动弹,हिलना
1146,sich erheben::V,站起,उठना
1147,sich setzen::V,坐,बैठना
1148,hinfallen::V,跌倒,गिरना
1149,laufen::V,步行,चलना
1150,schreiten::V,迈步,क़दम जाना
1151,spazierengehen::V,散步,सैर करना
1152,eilen::V,急忙,तेज़ी से जाना
1153,eilen::V,急忙,शीघ्रता से चलना
1154,sich beeilen::V,赶快,जल्दी करना
1155,sich beeilen::V,赶快,शीघ्रता करना
1156,sausen::V,疾驰,बड़ी तेज़ी से चलना
1157,rennen::V,奔跑,भागना
1158,rennen::V,奔跑,दौड़ना
1159,springen::V,跳,उछलना
1160,klettern::V,攀缘,चढ़ना
1161,schaukeln::V,荡秋千,झूलना
1162,kriechen::V,爬行,रेंगना
1163,schwimmen::V,游泳,तैरना
1164,tauchen::V,潜水,डूबना
1165,rudern::V,划船,खेना
1166,rudern::V,划船,चप्पू चलाना
1167,fahren::V,行驶,चलना
1168,fahren::V,行驶,यात्रा करना
1169,fliegen::V,飞,उड़ना
1170,gehen::V,走,जाना
1171,weggehen::V,离去,चला जाना
1172,weggehen::V,离去,बाहर जाना
1173,abfahren::V,出发,छूटना
1174,abfahren::V,出发,रवाना होना
1175,anhalten::V,停住,रुकना
1176,anhalten::V,停住,खड़ा होना
1177,hineingehen::V,进去,घुसना
1178,hineingehen::V,进去,अंदर जाना
1179,eintreten::V,进入,प्रवेश करना
1180,kommen::V,来,आना
1181,ankommen::V,到达,पहुँचना
1182,zurückkommen::V,回来,लौटना
1183,zurückkommen::V,回来,वापस आना
1184,bleiben::V,停留,रहना
1185,bleiben::V,停留,रुकना
1186,warten::V,等,इंतज़ार करना
1187,erwarten::V,等候,प्रतीक्षा करना
1188,suchen::V,找,ढूँढ़ना
1189,finden::V,找到,पाना
1190,finden::V,找到,ढूँढ़ निकालना
1191,versuchen::V,尝试,कोशिश करना
1192,vorbereiten::V,预备,तैयार करना
1193,lieben::V,爱,प्यार करना
1194,mögen::V,喜欢,पसंद होना
1195,lachen::V,笑,हँसना
1196,weinen::V,哭,रोना
1197,schimpfen::V,骂,गाली देना
1198,sich ärgern::V,生气,चिढ़ना
1199,sich ärgern::V,生气,नाराज़ होना
1200,sich fürchten::V,害怕,डरना
1201,sich fürchten::V,害怕,भय खाना
1202,fürchten::V,害怕,डरना से
1203,fürchten::V,害怕,भय खाना से
1204,fliehen::V,逃走,भागना
1205,flüchten::V,逃跑,निकल भागना
1206,sehen::V,看,देखना
1207,anschauen::V,注视,देखना
1208,ansehen::V,注视,दृष्टि डालना पर
1209,hören::V,听,सुनना
1210,zuhören::V,倾听,सुनना
1211,probieren::V,尝,चखना
1212,riechen::V,闻,सूँघना
1213,fühlen::V,感到,महसूस करना
1214,scheinen::V,照耀,लगना
1215,zu sehen sein::V,可以看到,दिखाई देना
1216,vernehmen::V,审讯,सुनना
1217,frieren::V,觉得冷,ठंड लगना
1218,frieren::V,觉得冷,सर्दी लगना
1219,tun::V,作,करना
1220,können::V,能,सकना
1221,können::V,能,जानना
1222,wollen::V,要,चाहना
1223,anfangen::V,开始,शुरू करना
1224,beenden::V,结束,ख़त्म करना
1225,beenden::V,结束,समाप्त करना
1226,aufhören::V,停止,बंद जाना
1227,aufhören::V,停止,समाप्त जाना
1228,gelingen::V,成功,बनना
1229,gelingen::V,成功,अच्छा होना
1230,geraten::V,陷于,बन पड़ना
1231,öffnen::V,打开,खोलना
1232,schließen::V,关,बंद करना
1233,stellen::V,放,रखना
1234,setzen::V,放,रखना
1235,setzen::V,放,बिठाना
1236,legen::V,摆,रखना
1237,legen::V,摆,लिटाना
1238,berühren::V,触,छूना
1239,berühren::V,触,स्पर्श करना
1240,verbinden::V,联结,बाँधना
1241,bedecken::V,覆盖,ढकना
1242,aufhängen::V,挂,लटकाना
1243,anzünden::V,点,जलाना
1244,aufheben::V,拾起,उठाना
1245,zurücklassen::V,遗留,पीछे छोड़ना
1246,verlieren::V,丧失,खोना
1247,verlieren::V,丧失,गँवाना
1248,fallen lassen::V,让掉下,गिराना
1249,machen::V,做,करना
1250,machen::V,做,बनाना
1251,herstellen::V,生产,बनाना
1252,herstellen::V,生产,तैयार करना
1253,bauen::V,建造,बनाना
1254,bauen::V,建造,निर्माण करना
1255,reparieren::V,修理,मरम्मत करना
1256,verbessern::V,改进,सुधारना
1257,ändern::V,改变,बदलना
1258,ändern::V,改变,परीवर्तन करना
1259,graben::V,挖,खोदना
1260,beugen::V,弯下,झुकाना
1261,biegen::V,弯,झुकाना
1262,drehen::V,转动,फेरना
1263,drehen::V,转动,घुमाना
1264,wenden::V,转动,पलटना
1265,wenden::V,转动,मोड़ना
1266,umdrehen::V,转动,घुमाना
1267,heben::V,举起,उठाना
1268,heben::V,举起,ऊँचा करना
1269,hochheben::V,抬高,उठाना
1270,hochheben::V,抬高,ऊपर को उठाना
1271,ergreifen::V,抓住,पकड़ना
1272,ergreifen::V,抓住,हाथ में लेना
1273,halten::V,拿着,धरना
1274,halten::V,拿着,पकड़ना
1275,drücken::V,压,दबाना
1276,schieben::V,推,सरकाना
1277,schieben::V,推,खिसकाना
1278,kratzen::V,搔,खुरचना
1279,kratzen::V,搔,खुजलाना
1280,lecken::V,舔,चाटना
1281,beißen::V,咬,काटना
1282,abreißen::V,撕下,तोड़ना
1283,abschneiden::V,切断,काट करना
1284,binden::V,捆,बाँधना
1285,stecken::V,插,खोंसना
1286,brechen::V,断裂,तोड़ना
1287,klopfen::V,敲,खटखटाना
1288,hauen::V,揍,ठोकना
1289,kleben::V,粘,चिपकाना
1290,reiben::V,摩擦,घिसना
1291,reiben::V,摩擦,रगड़ना
1292,streichen::V,涂,लगाना
1293,schleifen::V,拖曳,तेज़ करना
1294,schneiden::V,切,कतरना
1295,rütteln::V,颠簸,झकझोरना
1296,schütteln::V,摇动,हिलाना
1297,schwenken::V,摇动,घुमाना
1298,schütten::V,倒,उँडेलना
1299,füllen::V,填满,भरना
1300,füllen::V,填满,ठूसना
1301,einwickeln::V,包,लपेटना
1302,tragen::V,提,ढोना
1303,schleppen::V,扛,घसीटना
1304,ziehen::V,拉,खींचना
1305,aufbewahren::V,保存,रखना
1306,werfen::V,扔,फेंकना
1307,fangen::V,捕捉,पकड़ना
1308,packen::V,抓住,पकड़ना
1309,verstecken::V,藏,छिपाना
1310,teilen::V,分,बाँटना
1311,schicken::V,派遣,भेजना
1312,bringen::V,带来,लाना
1313,hinzufügen::V,添加,जोड़ना
1314,bekommen::V,得到,पाना
1315,erhalten::V,接到,पाना
1316,erhalten::V,接到,मिलना
1317,nehmen::V,拿,लेना
1318,wählen::V,挑选,चुनना
1319,auswählen::V,选择,चुनना
1320,bewahren::V,保持,बनाए रखना
1321,behindern::V,防碍,रोकना
1322,verderben::V,败坏,ख़राब करना
1323,beschädigen::V,损坏,नुक़सान पहुँचाना
1324,zerbrechen::V,破碎,तोड़ना
1325,zerreißen::V,撕碎,तोड़ना
1326,zerstören::V,毁坏,नष्ट करना
1327,zerstören::V,毁坏,बरबाद करना
1328,verbrennen::V,燃烧,जलाना
1329,geben::V,给,देना
1330,reichen::V,递给,थमाना
1331,schenken::V,赠送,भेंट देना
1332,versprechen::V,许诺,वादा करना
1333,wünschen::V,祝,कामना करना
1334,loben::V,表扬,तारीफ़ करना
1335,küssen::V,亲,चूमना
1336,wiegen::V,轻摇,झुलाना
1337,zudecken::V,盖上,ढकना
1338,wecken::V,唤起,जगाना
1339,zeigen::V,指,दिखाना
1340,führen::V,带领,रास्ता दिखाना
1341,lehren::V,教,पढ़ाना
1342,unterrichten::V,讲课,सिखाना
1343,aufziehen::V,抚养,पालना
1344,leiten::V,领导,संचालन करना
1345,antreiben::V,催促,हड़बड़ाना
1346,lassen::V,让,-आना
1347,lassen::V,让,कराना
1348,einladen::V,邀请,बुलाना
1349,vereinigen::V,统一,मिलाना
1350,vereinigen::V,统一,संयुक्त करना
1351,besuchen::V,参观,मिलना से
1352,besuchen::V,参观,मिलने जाना से
1353,treffen::V,会面,मिलना
1354,sich versammeln::V,聚集,इकट्ठा होना
1355,spielen::V,玩,खेलना
1356,singen::V,唱歌,गाना
1357,tanzen::V,跳舞,नाचना
1358,sich trennen::V,分别,अलग होना
1359,verlassen::V,离开,छोड़ना
1360,retten::V,救,बचाना
1361,bewachen::V,守卫,आँख रखना पर
1362,schützen::V,保护,रक्षा करना
1363,verteidigen::V,保卫,रक्षा करना
1364,sich schlagen::V,打架,हाथापाई करना
1365,schießen::V,射击,गोली मारना
1366,siegen::V,获胜,जीतना
1367,siegen::V,获胜,विजय पाना
1368,ärgern::V,激怒,चिढ़ाना
1369,schlagen::V,打,मारना
1370,treten::V,踢,ठोकर मारना
1371,stechen::V,刺,भेदना
1372,stechen::V,刺,भोंकना
1373,stoßen::V,撞,धक्का देना
1374,stoßen::V,撞,झटका देना
1375,stehlen::V,盗窃,चोरी करना
1376,stören::V,干扰,बुरा लगना
1377,belästigen::V,打搅,तंग करना
1378,verbergen::V,隐藏,लुकाना
1379,täuschen::V,欺骗,धोखा देना
1380,betrügen::V,欺骗,धोखा देना
1381,töten::V,杀,मारना
1382,töten::V,杀,मार डालना
1383,wohnen::V,居住,रहना
1384,arbeiten::V,工作,काम करना
1385,sammeln::V,收集,जमा करना
1386,pflücken::V,采,चुनना
1387,pflücken::V,采,तोड़ना
1388,jagen::V,打猎,आखेट करना
1389,jagen::V,打猎,शिकार करना
1390,fischen::V,捕鱼,मछली पकड़ना
1391,fassen::V,捉住,पकड़ना
1392,hüten::V,守护,चराना
1393,treiben::V,漂,हाँकना
1394,anbinden::V,拴,बाँधना
1395,füttern::V,喂,खिलाना
1396,melken::V,挤奶,दुहना
1397,hacken::V,剁细,काटना
1398,gießen::V,浇,सींचना
1399,reifen::V,成熟,पकना
1400,kochen::V,煮,पकाना
1401,kochen::V,煮,राँधना
1402,backen::V,烤,पकाना
1403,braten::V,煎,तलना
1404,braten::V,煎,भूनना
1405,umrühren::V,搅拌,फेंटना
1406,stricken::V,织,बुनना
1407,nähen::V,缝,सीना
1408,färben::V,染色,रँगना
1409,reinigen::V,清洁,साफ़ करना
1410,reinigen::V,清洁,शुद्ध करना
1411,waschen::V,洗,धोना
1412,abwischen::V,擦掉,पोंछ्ना
1413,spülen::V,清洗,माँजना
1414,spülen::V,清洗,खँगालना
1415,fegen::V,扫,बुहारना
1416,kehren::V,打扫,झाड़ना
1417,baden::V,给...洗澡,स्नान करना
1418,sich waschen::V,洗澡,नहाना
1419,sich waschen::V,洗澡,हाथ-मुँह धोना
1420,ausziehen::V,脱,उतारना
1421,anziehen::V,穿,पहनना
1422,sich anziehen::V,穿衣,कपड़े पहनना
1423,kämmen::V,梳,कंघी करना
1424,schmücken::V,装饰,सजाना
1425,schmücken::V,装饰,सँवारना
1426,sagen::V,说,कहना
1427,sagen::V,说,बताना
1428,sprechen::V,说,बोलना
1429,reden::V,讲,बोलना
1430,reden::V,讲,बात करना
1431,sich unterhalten::V,聊天,बात करना
1432,sich unterhalten::V,聊天,बातचीत करना
1433,fragen::V,问,पूछ्ना
1434,fragen::V,问,प्रश्न करना
1435,bitten::V,请,माँगना से
1436,erzählen::V,叙述,बताना
1437,mitteilen::V,通知,ख़बर देना
1438,mitteilen::V,通知,सूचना देना
1439,nennen::V,叫做,नाम देना
1440,rufen::V,叫,बुलाना
1441,prahlen::V,吹牛,शेख़ी बघारना
1442,übersetzen::V,翻译,अनुवाद करना
1443,denken::V,想,सोचना
1444,glauben::V,以为,विश्वास करना
1445,bemerken::V,发觉,ध्यान देना पर
1446,erkennen::V,识别,पहचानना
1447,begreifen::V,理解,समझना
1448,verstehen::V,明白,सुनना
1449,lernen::V,学,पढ़ना
1450,wissen::V,知道,जानना
1451,wissen::V,知道,मालूम होना
1452,sich erinnern an::V,回忆,याद करना
1453,vergessen::V,忘记,भूलना
1454,vergessen::V,忘记,बिसारना
1455,messen::V,测量,नापना
1456,zählen::V,数,गिनना
1457,rechnen::V,计算,गणना करना
1458,rechnen::V,计算,हिसाब करना
1459,lesen::V,读,पढ़ना
1460,malen::V,画,कींचना
1461,zeichnen::V,绘制,चित्र कींचना
1462,schreiben::V,写,लिखना
1463,besitzen::V,占有,मालिक होना
1464,besitzen::V,占有,स्वामी होना
1465,kaufen::V,买,ख़रीदना
1466,verkaufen::V,卖,बेचना
1467,bezahlen::V,付钱,चुकाना
1468,bezahlen::V,付钱,अदा करना
1469,zahlen::V,支付,अदा करना
1470,beherrschen::V,统治,शासन करना पर
1471,ertragen::V,忍耐,सहना
1472,vergebens::ADV,,व्यर्थ
1473,klirren::V,,झनझनाना
1474,rauschen::V,,सरसराना
1475,rühren::V,,छूना
1476,zubereiten::V,,पकाना
