,Concept_ID,mhr,da
760,wegen::PRP,верч,på grund af
761,dies::PRN,ти́де,dette
762,das::PRN,са́де,det
763,alles::PRN,чыла́,alt
764,ich::PRN,мый,jeg
765,du::PRN,тый,du
766,er::PRN,ту́до,han
767,wir::PRN,ме,vi
768,ihr::PRN,те,I
769,sie::PRN,ну́но,de
770,was::FPRN,мо,hvad
771,wer::FPRN,кӧ,hvem
772,wo::FADV,куша́н,hvor
773,wohin::FADV,куш,hvorhen
774,wohin::FADV,ку́шко,hvorhen
775,wie::FADV,кузе́,hvordan
776,warum::FADV,мо,hvorfor
777,warum::FADV,мола́н,hvorfor
778,wieviel::FNUM,куна́р,hvor meget
779,eins::NUM,ик,én
780,zwei::NUM,ко́кыт,to
781,drei::NUM,кум,tre
782,vier::NUM,ныл,fire
783,fünf::NUM,вич,fem
784,sechs::NUM,куд,seks
785,sieben::NUM,шым,syv
786,acht::NUM,канда́ш,otte
787,neun::NUM,инде́ш,ni
788,zehn::NUM,лу,ti
789,elf::NUM,лати́к,elleve
790,zwölf::NUM,латко́к,tolv
791,zwanzig::NUM,ко́ло,tyve
792,dreißig::NUM,ку́мло,tredive
793,vierzig::NUM,ны́лле,fyrre
794,vierzig::NUM,ны́лле,fyrretyve
795,fünfzig::NUM,ви́тле,halvtreds
796,sechzig::NUM,ку́дло,tres
797,siebzig::NUM,шы́мле,halvfjerds
798,achtzig::NUM,канда́шле,firs
799,neunzig::NUM,инде́шле,halvfems
800,hundert::NUM,шӱ́дӧ,hundrede
801,tausend::NUM,тӱже́м,tusind
802,und::CNJ,да,og
803,und::CNJ,ден,og
804,oder::CNJ,я,eller
805,oder::CNJ,а́ле,eller
806,stehen::V,шога́ш,stå
807,sitzen::V,шинча́ш,sidde
808,liegen::V,кия́ш,ligge
809,hängen::V,кеча́ш,hænge
810,werden::V,лия́ш,blive
811,passieren::V,лия́ш,ske
812,passieren::V,лия́ш,hænde
813,beginnen::V,тӱҥгала́ш,begynde
814,enden::V,пыта́ш,ende
815,wechseln::V,вашталта́ш,veksle
816,aufgehen[Sonne]::V,лекта́ш,gå op
817,aufgehen[Sonne]::V,лекта́ш,stå op
818,untergehen[Sonne]::V,шинча́ш,gå ned
819,scheinen[Sonne]::V,волгалта́ш,skinne
820,donnern::V,кӱдырта́ш,tordne
821,donnern::V,сургалта́ш,tordne
822,wehen::V,пуа́ш,blæse
823,strömen::V,шийалтара́ш,strømme
824,fließen::V,йога́ш,flyde
825,sich drehen::V,пӧрда́ш,dreje sig
826,schwanken::V,лӱҥга́ш,vakle
827,schwanken::V,тайныла́ш,vakle
828,schwingen::V,рӱпшалта́ш,svinge
829,fallen::V,воза́ш,falde
830,fallen::V,йӧрла́ш,falde
831,brennen::V,йӱла́ш,brænde
832,rauchen::V,шикша́ш,ryge
833,regnen::V,йӱра́ш,regne
834,gefrieren::V,кылма́ш,fryse
835,gefrieren::V,ияҥа́ш,fryse
836,tauen::V,шула́ш,tø
837,schmelzen::V,лева́ш,smelte
838,trocknen::V,кошка́ш,tørre
839,sieden::V,шола́ш,koge
840,faulen::V,шӱя́ш,rådne
841,verfaulen::V,шӱйы́н шуа́ш,rådne
842,reißen::V,кӱрла́ш,briste
843,versinken::V,пуре́н кая́ш,synke
844,versinken::V,пуре́н кая́ш,synke ned
845,vergehen::V,эрте́н кая́ш,forløbe
846,erscheinen::V,толы́н лекта́ш,vise sig
847,verschwinden::V,йома́ш,forsvinde
848,sinken::V,пуча́ш,synke
849,abnehmen::V,пуча́ш,aftage
850,zunehmen::V,шукема́ш,tiltage
851,steigen::V,нӧлталта́ш,stige
852,wachsen::V,кушка́ш,gro
853,wachsen::V,кушка́ш,vokse
854,glänzen::V,йылгыжа́ш,glinse
855,funkeln::V,чолга́ш,tindre
856,lärmen::V,рӱшка́ш,larme
857,läuten::V,мура́ш,ringe
858,klingeln::V,йыҥгырта́ш,ringe
859,klirren::V,чылдыртата́ш,klirre
860,brausen::V,лӱшка́ш,bruse
861,rauschen::V,лыжга́ш,suse
862,klingen::V,йоҥга́ш,lyde
863,klingen::V,йоҥга́ш,klinge
864,bellen::V,опта́ш,gø
865,heulen::V,урмыжа́ш,hyle
866,blasen::V,пуала́ш,blæse
867,pfeifen::V,шӱ́шкаш,fløjte
868,schreien::V,кычкыра́ш,skrige
869,stöhnen::V,йыҥыса́ш,stønne
870,zittern::V,чытыра́ш,dirre
871,zittern::V,чытыра́ш,skælve
872,leben::V,ила́ш,leve
873,geboren werden::V,шоча́ш,fødes
874,atmen::V,шӱла́ш,ånde
875,trinken::V,йӱа́ш,drikke
876,essen::V,кочка́ш,spise
877,schlucken::V,нела́ш,synke
878,müde werden::V,ноя́ш,blive træt
879,einschlafen::V,мале́н колта́ш,falde i søvn
880,schlafen::V,мала́ш,sove
881,aufwachen::V,помыжалта́ш,vågne
882,aufstehen::V,кынела́ш,stå op
883,sich erholen::V,кана́ш,komme sig
884,krank werden::V,черлане́н воза́ш,blive syg
885,krank sein::V,черлане́н кия́ш,være syg
886,schmerzen::V,коршта́ш,smerte
887,husten::V,кокыра́ш,hoste
888,genesen::V,тӱрла́ш,komme sig
889,genesen::V,тазаҥа́ш,komme sig
890,sterben::V,кола́ш,dø
891,umkommen::V,вуй йома́ш,omkomme
892,sich bewegen::V,кошта́ш,bevæge sig
893,sich rühren::V,тарвана́ш,røre på sig
894,sich erheben::V,кынела́ш,rejse sig
895,sich setzen::V,шинча́ш,sætte sig
896,hinfallen::V,йӧрла́ш,
897,laufen::V,кошта́ш,løbe
898,schreiten::V,ошкыла́ш,skride
899,spazierengehen::V,гуля́яш,gå en tur
900,eilen::V,вашка́ш,ile
901,sich beeilen::V,вашкешта́ш,skynde sig
902,sausen::V,юлтка́ш,suse
903,rennen::V,куржтала́ш,løbe
904,rennen::V,куржтала́ш,rende
905,springen::V,тӧршта́ш,hoppe
906,springen::V,тӧршта́ш,springe
907,klettern::V,кӱза́ш,klatre
908,schaukeln::V,лӱҥгалта́ш,gynge
909,kriechen::V,нушка́ш,krybe
910,schwimmen::V,ия́ш,svømme
911,tauchen::V,шуҥгалта́ш,dykke
912,rudern::V,удыра́ш,ro
913,fahren::V,кудала́ш,køre
914,fliegen::V,чоҥешта́ш,flyve
915,gehen::V,кая́ш,gå
916,weggehen::V,кораҥа́ш,gå bort
917,abfahren::V,лекта́ш,køre bort
918,anhalten::V,чарна́ш,standse
919,hineingehen::V,пура́ш,gå ind
920,eintreten::V,пура́ш,træde ind
921,kommen::V,тола́ш,komme
922,ankommen::V,шуа́ш,ankomme
923,zurückkommen::V,пӧртыла́ш,komme tilbage
924,bleiben::V,кода́ш,blive
925,bleiben::V,кода́ш,forblive
926,warten::V,вуча́ш,vente
927,erwarten::V,вуча́ш,vente
928,erwarten::V,вуча́ш,afvente
929,suchen::V,кычала́ш,søge
930,finden::V,муа́ш,finde
931,versuchen::V,толаша́ш,forsøge
932,vorbereiten::V,ямдыла́ш,forberede
933,lieben::V,йӧрата́ш,elske
934,mögen::V,йӧрата́ш,holde af
935,mögen::V,йӧрата́ш,kunne lide
936,lachen::V,воштыла́ш,le
937,rühren::V,ку́мыл тарвата́ш,røre
938,weinen::V,шорта́ш,græde
939,schimpfen::V,каргаша́ш,skænde
940,sich ärgern::V,сыра́ш,ærgre sig
941,sich fürchten::V,лӱда́ш,være bange
942,fürchten::V,лӱда́ш,være bange for
943,fliehen::V,куржа́ш,flygte
944,flüchten::V,куржа́ш,flygte
945,sehen::V,ужа́ш,se
946,anschauen::V,онча́ш,se på
947,anschauen::V,онча́ш,betragte
948,ansehen::V,эскера́ш,anse
949,hören::V,кола́ш,høre
950,zuhören::V,колышта́ш,høre til
951,probieren::V,тамла́ш,smage
952,probieren::V,тамла́ш,smage på
953,riechen::V,ӱпшынча́ш,lugte
954,fühlen::V,шижа́ш,føle
955,scheinen::V,чуча́ш,synes
956,zu sehen sein::V,коя́ш,synes
957,vernehmen::V,кола́ш,erfare
958,frieren::V,кылма́ш,fryse
959,tun::V,ышта́ш,gøre
960,können::V,мошта́ш,kunne
961,wollen::V,тӱна́ш,ville
962,anfangen::V,тӱҥала́ш,begynde
963,beenden::V,пытара́ш,afslutte
964,aufhören::V,чарна́ш,ophøre
965,aufhören::V,чарна́ш,holde op
966,gelingen::V,сай лекта́ш,lykkes
967,geraten::V,лекта́ш,blive
968,öffnen::V,поча́ш,åbne
969,schließen::V,петыра́ш,lukke
970,stellen::V,шында́ш,stille
971,setzen::V,шында́ш,sætte
972,legen::V,опта́ш,lægge
973,legen::V,пышта́ш,lægge
974,berühren::V,тӱка́ш,berøre
975,verbinden::V,пида́ш,forbinde
976,bedecken::V,леведа́ш,dække
977,bedecken::V,леведа́ш,bedække
978,aufhängen::V,сака́ш,hænge
979,aufhängen::V,сака́ш,hænge op
980,anzünden::V,чӱкта́ш,tænde
981,anzünden::V,чӱкта́ш,antænde
982,aufheben::V,нӧлтала́ш,løfte
983,aufheben::V,нӧлтала́ш,tage op
984,zurücklassen::V,кода́ш,lade tilbage
985,verlieren::V,йомдара́ш,miste
986,fallen lassen::V,воза́ш,tabe
987,fallen lassen::V,воза́ш,droppe
988,machen::V,ышта́ш,gøre
989,herstellen::V,ямдыла́ш,fremstille
990,bauen::V,чоҥа́ш,bygge
991,reparieren::V,ачала́ш,reparere
992,verbessern::V,саемда́ш,rette
993,verbessern::V,саемда́ш,forbedre
994,ändern::V,весемда́ш,ændre
995,graben::V,кӱнча́ш,grave
996,beugen::V,пӱгырта́ш,bøje
997,biegen::V,лывырта́ш,bøje
998,drehen::V,пӱтыра́ш,dreje
999,wenden::V,ирала́ш,vende
1000,umdrehen::V,савырала́ш,dreje om
1001,heben::V,нӧлта́ш,hæve
1002,hochheben::V,нӧлта́ш,løfte
1003,ergreifen::V,руалта́ш,gribe fat i
1004,halten::V,куча́ш,holde
1005,drücken::V,иша́ш,trykke
1006,drücken::V,темда́ш,trykke
1007,schieben::V,шӱкала́ш,skyde
1008,schieben::V,шӱкала́ш,skubbe
1009,kratzen::V,удыра́ш,klø
1010,kratzen::V,удыра́ш,kradse
1011,lecken::V,нула́ш,slikke
1012,beißen::V,пура́ш,bide
1013,abreißen::V,кӱрла́ш,rive af
1014,abschneiden::V,пӱчка́ш,skære af
1015,binden::V,кылда́ш,binde
1016,stecken::V,шуралта́ш,stikke
1017,brechen::V,тодышта́ш,brække
1018,klopfen::V,кыра́ш,banke
1019,hauen::V,тӱя́ш,hugge
1020,kleben::V,клеитла́ш,klistre
1021,reiben::V,йыга́ш,gnide
1022,reiben::V,туржала́ш,gnide
1023,streichen::V,шӱра́ш,smøre
1024,schleifen::V,шума́ш,slibe
1025,schleifen::V,яна́ш,slibe
1026,schneiden::V,пӱчка́ш,skære
1027,schneiden::V,пӱчка́ш,klippe
1028,rütteln::V,рӱза́ш,ruske
1029,schütteln::V,почка́ш,ryste
1030,schwenken::V,рӱза́ш,svinge
1031,schütten::V,опта́ш,hælde
1032,füllen::V,тема́ш,fylde
1033,einwickeln::V,вӱдыла́ш,pakke ind
1034,tragen::V,нумала́ш,bære
1035,schleppen::V,шӱдыра́ш,slæbe
1036,ziehen::V,шупша́ш,trække
1037,aufbewahren::V,арала́ш,opbevare
1038,werfen::V,шуа́ш,kaste
1039,werfen::V,кышка́ш,kaste
1040,fangen::V,куча́ш,fange
1041,packen::V,руалта́ш,gribe
1042,verstecken::V,тоя́ш,gemme
1043,teilen::V,пӧла́ш,dele
1044,schicken::V,колта́ш,sende
1045,bringen::V,конда́ш,bringe
1046,hinzufügen::V,ешара́ш,tilføje
1047,bekommen::V,нала́ш,få
1048,erhalten::V,нала́ш,få
1049,nehmen::V,нала́ш,tage
1050,wählen::V,сайла́ш,vælge
1051,auswählen::V,таҥгла́ш,udvælge
1052,bewahren::V,сакла́ш,bevare
1053,behindern::V,чаракла́ш,hindre
1054,behindern::V,чаракла́ш,forhindre
1055,verderben::V,пужа́ш,ødelægge
1056,beschädigen::V,пужа́ш,beskadige
1057,zerbrechen::V,пудырта́ш,brække itu
1058,zerreißen::V,кӱрла́ш,rive itu
1059,zerstören::V,шалата́ш,ødelægge
1060,verbrennen::V,йӱлата́ш,brænde
1061,geben::V,пуа́ш,give
1062,reichen::V,пуа́ш,række
1063,schenken::V,пӧлекла́ш,forære
1064,versprechen::V,сӧра́ш,love
1065,wünschen::V,тылана́ш,ønske
1066,loben::V,мокта́ш,rose
1067,küssen::V,шупшала́ш,kysse
1068,wiegen::V,рӱпша́ш,vugge
1069,zudecken::V,леведа́ш,dække til
1070,wecken::V,помыжалтара́ш,vække
1071,zeigen::V,ончыкта́ш,vise
1072,führen::V,вӱда́ш,føre
1073,lehren::V,туныкта́ш,lære
1074,unterrichten::V,туныкта́ш,undervise
1075,aufziehen::V,орышта́ш,opdrage
1076,leiten::V,вӱда́ш,lede
1077,leiten::V,вуйлата́ш,lede
1078,antreiben::V,поктыла́ш,skynde på
1079,lassen::V,-та́ш,få til at
1080,einladen::V,ӱжа́ш,indbyde
1081,einladen::V,ӱжа́ш,invitere
1082,vereinigen::V,иктешла́ш,forene
1083,besuchen::V,то́лын кая́ш,besøge
1084,treffen::V,вашлия́ш,møde
1085,sich versammeln::V,погына́ш,forsamles
1086,sich versammeln::V,чумырга́ш,forsamles
1087,spielen::V,мода́ш,lege
1088,spielen::V,мода́ш,spille
1089,singen::V,мура́ш,synge
1090,tanzen::V,кушта́ш,danse
1091,sich trennen::V,ойырла́ш,skilles
1092,verlassen::V,кудалта́ш,forlade
1093,retten::V,утара́ш,redde
1094,bewachen::V,орола́ш,bevogte
1095,schützen::V,арала́ш,skærme
1096,schützen::V,арала́ш,beskytte
1097,verteidigen::V,арала́ш,forsvare
1098,sich schlagen::V,кредала́ш,slås
1099,schießen::V,лӱя́ш,skyde
1100,siegen::V,сеҥа́ш,sejre
1101,ärgern::V,сырыкта́ш,ærgre
1102,schlagen::V,пера́ш,slå
1103,treten::V,тошка́ш,sparke
1104,stechen::V,кера́ш,stikke
1105,stoßen::V,шӱкала́ш,støde
1106,stehlen::V,шолышта́ш,stjæle
1107,stören::V,мешая́ш,forstyrre
1108,belästigen::V,толаштара́ш,genere
1109,belästigen::V,толаштара́ш,ulejlige
1110,verbergen::V,шылта́ш,skjule
1111,täuschen::V,ондала́ш,villede
1112,betrügen::V,ондала́ш,bedrage
1113,töten::V,пушта́ш,dræbe
1114,wohnen::V,ила́ш,bo
1115,arbeiten::V,пашалана́ш,arbejde
1116,arbeiten::V,паша́м ышта́ш,arbejde
1117,sammeln::V,пога́ш,samle
1118,pflücken::V,кӱра́ш,plukke
1119,jagen::V,сонарла́ш,jage
1120,fischen::V,кол куча́ш,fiske
1121,fassen::V,куча́ш,fange
1122,hüten::V,кӱта́ш,vogte
1123,treiben::V,покта́ш,drive
1124,anbinden::V,йолышта́ш,binde fast
1125,füttern::V,пукша́ш,fodre
1126,melken::V,лӱшта́ш,malke
1127,hacken::V,руа́ш,hakke
1128,gießen::V,шава́ш,hælde
1129,reifen::V,кӱа́ш,modne
1130,zubereiten::V,ямдыла́ш,tilberede
1131,kochen::V,шолта́ш,koge
1132,backen::V,кӱкташ,bage
1133,braten::V,пуштыла́ш,stege
1134,braten::V,жаритла́ш,stege
1135,umrühren::V,луга́ш,røre om
1136,stricken::V,пида́ш,strikke
1137,nähen::V,урга́ш,sy
1138,färben::V,чиялта́ш,farve
1139,reinigen::V,эрыкта́ш,rense
1140,reinigen::V,эрыкта́ш,gøre ren
1141,waschen::V,мушка́ш,vaske
1142,abwischen::V,ӱшта́ш,tørre af
1143,spülen::V,шӱалта́ш,skylle
1144,fegen::V,ӱшта́ш,feje
1145,kehren::V,ӱшта́ш,feje
1146,baden::V,йӱштыла́ш,bade
1147,sich waschen::V,мушкылта́ш,vaske sig
1148,ausziehen::V,кудаша́ш,tage af
1149,anziehen::V,чия́ш,tage på
1150,sich anziehen::V,чия́ш,klæde sig på
1151,kämmen::V,шера́ш,rede
1152,kämmen::V,шера́ш,frisere
1153,schmücken::V,тӱзата́ш,pynte
1154,schmücken::V,тӱзата́ш,smykke
1155,schmücken::V,чеверта́ш,pynte
1156,schmücken::V,чеверта́ш,smykke
1157,sagen::V,ойла́ш,sige
1158,sagen::V,каласа́ш,sige
1159,sprechen::V,кутыра́ш,snakke
1160,reden::V,мутлана́ш,tale
1161,reden::V,мутлана́ш,snakke
1162,sich unterhalten::V,кутыра́ш,snakke sammen
1163,fragen::V,йода́ш,spørge
1164,bitten::V,йода́ш,bede
1165,erzählen::V,ойла́ш,berette
1166,erzählen::V,ойла́ш,fortælle
1167,mitteilen::V,увертара́ш,meddele
1168,nennen::V,лӱмда́ш,nævne
1169,rufen::V,ӱжа́ш,råbe
1170,prahlen::V,моктана́ш,prale
1171,übersetzen::V,кусара́ш,oversætte
1172,denken::V,шона́ш,tænke
1173,glauben::V,ӱшана́ш,tro
1174,bemerken::V,шижа́ш,bemærke
1175,bemerken::V,шижа́ш,lægge mærke til
1176,erkennen::V,пала́ш,genkende
1177,begreifen::V,ыҥла́ш,begribe
1178,verstehen::V,умыла́ш,forstå
1179,lernen::V,тунема́ш,lære
1180,wissen::V,шинча́ш,vide
1181,sich erinnern an::V,шарна́ш,mindes
1182,sich erinnern an::V,шарна́ш,huske på
1183,vergessen::V,монда́ш,glemme
1184,messen::V,виса́ш,måle
1185,zählen::V,шотла́ш,tælle
1186,rechnen::V,шотла́ш,regne
1187,lesen::V,луда́ш,læse
1188,malen::V,сӱретла́ш,male
1189,zeichnen::V,сӱретла́ш,tegne
1190,schreiben::V,воза́ш,skrive
1191,besitzen::V,лия́ш,eje
1192,besitzen::V,лия́ш,besidde
1193,kaufen::V,нала́ш,købe
1194,verkaufen::V,ужала́ш,sælge
1195,bezahlen::V,тӱла́ш,betale
1196,zahlen::V,тӱла́ш,betale
1197,beherrschen::V,куча́ш,beherske
1198,ertragen::V,турка́ш,tåle
1199,ertragen::V,турка́ш,udholde
