,Concept_ID,ka,cy
724,klug::A,ჭკვიანი,deallus
725,geschickt::A,მარჯვე,medrus
726,geschickt::A,მარჯვე,deheuig
727,geschickt::A,გაწაფული,medrus
728,geschickt::A,გაწაფული,deheuig
729,lieb::A,სატრფიალო,hoff
730,lieb::A,სატრფიალო,annwyl
731,lustig::A,მხიარული,llon
732,sanft::A,ალერსიანი,mwyn
733,sanft::A,გრძნობიერი,mwyn
734,hungrig::A,მშიერი,newynog
735,krank::A,სნეული,sâl
736,krank::A,სნეული,gwael
737,krank::A,ავადმყოფი,sâl
738,krank::A,ავადმყოფი,gwael
739,nackt::A,ტიტველი,noeth
740,traurig::A,მწუხარე,trist
741,traurig::A,სევდიანი,trist
742,lebendig::A,ცოცხალი,yn fyw
743,gut::A,კარგი,da
744,schlecht::A,უხეირო,drwg
745,schlecht::A,უხეირო,gwael
746,richtig::A,ნამდვილი,cywir
747,schlimm::A,ცუდი,enbyd
748,wahr::A,სწორი,gwir
749,wahr::A,ჭეშმარიტი,gwir
750,alt::A,ძველი,hen
751,neu::A,ახალი,newydd
752,ehemalig::A,ყოფილი,blaenorol
753,alt[Lebewesen]::A,ბებერი,oedrannus
754,jung::A,ნორჩი,ifanc
755,jung::A,ახალგაზრდა,ifanc
756,arm::A,ღარიბი,tlawd
757,reich::A,მდიდარი,cyfoethog
758,bekannt::A,ცნობილი,cynefin
759,bekannt::A,ცნობილი,cyfarwydd
760,berühmt::A,გამოჩენილი,enwog
761,fremd::A,უცხო,estron
762,fremd::A,გარეშე,estron
763,verschieden::A,სხვაგვარი,gwahanol
764,nah::A,ახლო,agos
765,fern::A,შორი,pell
766,fern::A,შორეული,pell
767,linker::A,მარცხენა,aswy
768,linker::A,მარცხენა,chwith
769,rechter::A,მარჯვენა,de
770,rechter::A,მარჯვენა,deau
771,anderer::A,სხვა,arall
772,erster::A,პირველი,cyntaf
773,zweiter::A,მეორე,ail
774,dritter::A,მესამე,trydydd
775,letzter::A,ბოლო,olaf
776,letzter::A,უკანასკნელი,olaf
777,allein::ADV,მარტო,unig
778,allein::ADV,მარტო,ar ei ben ei hun
779,auf einmal::ADV,ერთდროულად,ar yr un pryd
780,zusammen::ADV,ერთად,ynghyd
781,zusammen::ADV,ერთად,gyda'i gilydd
782,lange::ADV,დიდხანს,amser hir
783,plötzlich::ADV,მოულოდნელად,yn sydyn
784,sofort::ADV,ახლავე,ar unwaith
785,später::ADV,მოგვიანებით,yn ddiweddarach
786,jetzt::ADV,ახლა,yn awr
787,heute::ADV,დღეს,heddiw
788,morgen::ADV,ხვალ,yfory
789,bald::ADV,მალე,yn fuan
790,bald::ADV,მალე,gyda hyn
791,dann::ADV,მერე,yna
792,dann::ADV,მერე,y pryd hwnnw
793,gestern::ADV,გუშინ,ddoe
794,einst::ADV,ოდესღაც,gynt
795,damals::ADV,მაშინ,ar y pryd
796,damals::ADV,მაშინ,bryd hynny
797,danach::ADV,მერმე,wedyn
798,danach::ADV,შემდეგ,wedyn
799,vorher::ADV,ადრე,o'r blaen
800,vorher::ADV,წინათ,o'r blaen
801,zuerst::ADV,ჯერ,yn gyntaf
802,einmal::ADV,ერთხელ,unwaith
803,manchmal::ADV,ხან,weithiau
804,manchmal::ADV,ხან,ar brydiau
805,manchmal::ADV,ზოგჯერ,weithiau
806,manchmal::ADV,ზოგჯერ,ar brydiau
807,oft::ADV,ხშირად,yn aml
808,oft::ADV,ხშირად,yn fynych
809,immer::ADV,მუდამ,bob amser
810,immer::ADV,ყოველთვის,bob amser
811,niemals::ADV,არასდროს,ni ... byth
812,niemals::ADV,არასდროს,ni ... erioed
813,hier::ADV,აქ,yma
814,hierhin::ADV,აქეთ,hyd yma
815,von hier::ADV,აქედან,oddi yma
816,dort::ADV,იქ,acw
817,dorthin::ADV,იქით,tuag yno
818,geradeaus::ADV,პირდაპირ,syth ymlaen
819,vorwärts::ADV,წინ,ymlaen
820,rückwärts::ADV,უკან,yn ôl
821,zurück::ADV,უკანვე,yn ôl
822,unten::ADV,დაბლა,isod
823,unten::ADV,დაბლა,oddi tanodd
824,unten::ADV,ქვევით,isod
825,unten::ADV,ქვევით,oddi tanodd
826,hinab::ADV,ძირს,i lawr
827,hinab::ADV,ძირს,i waered
828,oben::ADV,ზემოთ,fry
829,hinauf::ADV,ზევით,i fyny
830,hinauf::ADV,ზევით,i'r lan
831,überall::ADV,ყველგან,ym mhobman
832,nicht::ADV,არ,ni
833,nicht::ADV,არ,nid
834,ein wenig::ADV,ცოტა,tipyn
835,ein wenig::ADV,ცოტა,ychydig
836,kaum::ADV,ძლივს,prin
837,sehr::ADV,მეტად,iawn
838,sehr::ADV,ძალიან,iawn
839,so::ADV,ისე,fel
840,so::ADV,ისე,felly
841,noch::ADV,ჯერ,eto
842,nur::ADV,მხოლოდ,yn unig
843,schon::ADV,უკვე,eisoes
844,schon::ADV,უკვე,yn barod
845,wieder::ADV,ისევ,drachefn
846,wieder::ADV,კიდევ,drachefn
847,vergebens::ADV,ამაოდ,yn ofer
848,vergebens::ADV,ტყუილად,yn ofer
849,vor::PRP,წინ,o flaen
850,hinter::PRP,უკან,ar ôl
851,hinter::PRP,მიღმა,ar ôl
852,unter::PRP,ქვეშ,islaw
853,unter::PRP,ქვევით,islaw
854,durch::PRP,გავლით,trwy
855,neben::PRP,გვერდით,ar bwys
856,zwischen::PRP,შუა,rhwng
857,zwischen::PRP,შუა,cydrhwng
858,zwischen::PRP,შორის,rhwng
859,zwischen::PRP,შორის,cydrhwng
860,wegen::PRP,გამო,o achos
861,wegen::PRP,გამო,oherwydd
862,wegen::PRP,შედეგად,o achos
863,wegen::PRP,შედეგად,oherwydd
864,dies::PRN,ეს,hyn
865,das::PRN,ეგ,hynny
866,alles::PRN,ყველაფერი,popeth
867,ich::PRN,მე,fi
868,du::PRN,შენ,ti
869,er::PRN,ის,fe
870,er::PRN,იგი,fe
871,wir::PRN,ჩვენ,ni
872,ihr::PRN,თქვენ,chi
873,sie::PRN,ისინი,hwy
874,was::FPRN,რა,pa beth
875,wer::FPRN,ვინ,pwy
876,wo::FADV,სად,ble
877,wo::FADV,სად,ym mha le
878,wohin::FADV,საით,i ble
879,wohin::FADV,საით,i ba le
880,wie::FADV,როგორ,sut
881,warum::FADV,რაზე,pam
882,warum::FADV,რატომ,pam
883,wieviel::FNUM,რამდენი,faint
884,eins::NUM,ერთი,un
885,zwei::NUM,ორი,dau
886,drei::NUM,სამი,tri
887,vier::NUM,ოთხი,pedwar
888,fünf::NUM,ხუთი,pump
889,sechs::NUM,ექვსი,chwech
890,sieben::NUM,შვიდი,saith
891,acht::NUM,რვა,wyth
892,neun::NUM,ცხრა,naw
893,zehn::NUM,ათი,deg
894,elf::NUM,თერთმეტი,un ar ddeg
895,zwölf::NUM,თორმეტი,deuddeg
896,zwölf::NUM,თორმეტი,un deg dau
897,zwanzig::NUM,ოცი,ugain
898,dreißig::NUM,ოცდაათი,tri deg
899,dreißig::NUM,ოცდაათი,deg ar hugain
900,vierzig::NUM,ორმოცი,deugain
901,fünfzig::NUM,ორმოცდაათი,hanner cant
902,sechzig::NUM,სამოცი,chwe deg
903,siebzig::NUM,სამოცდაათი,saith deg
904,siebzig::NUM,სამოცდაათი,deg a thrigain
905,achtzig::NUM,ოთხმოცი,wyth deg
906,achtzig::NUM,ოთხმოცი,pedar ugain
907,neunzig::NUM,ოთხმოცდაათი,naw deg
908,neunzig::NUM,ოთხმოცდაათი,deg a phedwar ugain
909,hundert::NUM,ასი,cant
910,tausend::NUM,ათასი,mil
911,und::CNJ,და,a
912,oder::CNJ,ან,neu
913,stehen::V,დგას,sefyll
914,sitzen::V,ზის,eistedd
915,liegen::V,აწევს,gorwedd
916,hängen::V,კიდია,hongian
917,werden::V,გახდება,dod yn
918,werden::V,გახდება,mynd yn
919,passieren::V,მოხდება,digwydd
920,beginnen::V,იწყება,cychwyn
921,enden::V,გათავდება,gorffen
922,wechseln::V,იცვლება,newid
923,aufgehen[Sonne]::V,ამოდის,codi
924,untergehen[Sonne]::V,ჩადის,machlud
925,scheinen[Sonne]::V,ანათებს,tywynnu
926,donnern::V,ქუხს,taranu
927,wehen::V,ქრის,chwythu
928,wehen::V,დაუბერავს,chwythu
929,strömen::V,იღვრება,ffrydio
930,fließen::V,დის,llifo
931,fließen::V,მიედინება,llifo
932,sich drehen::V,ტრიალებს,troi
933,sich drehen::V,ტრიალებს,cylchdroi
934,schwanken::V,ირხევა,siglo
935,schwingen::V,ირხევა,siglo
936,fallen::V,დავარდება,cwympo
937,brennen::V,იწვის,llosgi
938,rauchen::V,ბოლავს,mygu
939,rauchen::V,აბოლებს,mygu
940,regnen::V,წვიმს,glawio
941,gefrieren::V,იყინება,rhewi
942,tauen::V,დნება,toddi
943,tauen::V,დნება,meirioli
944,schmelzen::V,დნება,toddi
945,trocknen::V,გაშრება,sychu
946,sieden::V,დუღს,berwi
947,faulen::V,ლპება,pydru
948,faulen::V,ლპება,braenu
949,verfaulen::V,ლპება,pydru
950,verfaulen::V,ლპება,dadfeilio
951,reißen::V,დაიხევა,clecian
952,reißen::V,დაიხევა,torri'n glats
953,versinken::V,ეფლობა,suddo
954,versinken::V,ჩაიძირება,suddo
955,vergehen::V,გადის,myned heibio
956,vergehen::V,გადის,pasio
957,erscheinen::V,გამოჩნდება,ymddangos
958,verschwinden::V,გააქრება,diflannu
959,verschwinden::V,დაიკარგება,diflannu
960,sinken::V,დაიწევს,syrthio
961,abnehmen::V,შემცირდება,lleihau
962,zunehmen::V,გასუქდება,cynyddu
963,steigen::V,მოიმატებს,codi
964,wachsen::V,იზრდება,tyfu
965,wachsen::V,მრავლდება,tyfu
966,glänzen::V,ბრწყინავს,disgleirio
967,funkeln::V,კაშკაშებს,pefrio
968,lärmen::V,ხმაურობს,cadw sŵn
969,lärmen::V,ხმაურობს,gwneud twrw
970,läuten::V,დარეკავს,canu
971,klingeln::V,დარეკავს,canu
972,klingeln::V,დარეკავს,seinio
973,klirren::V,დააწკარუნებს,tincian
974,brausen::V,ბობოქრობს,rhuo
975,rauschen::V,შრიალებს,siffrwd
976,rauschen::V,შრიალებს,chwithrwd
977,klingen::V,ხმას გამოსცემს,seinio
978,bellen::V,უყეფს,cyfarth
979,heulen::V,ღმუის,udo
980,heulen::V,ღმუის,oernadu
981,blasen::V,დაუბერავს,chwythu
982,pfeifen::V,უსტვენს,chwibanu
983,schreien::V,ყვირის,gweiddi
984,schreien::V,ყვირის,bloeddio
985,stöhnen::V,კვნესის,griddfan
986,zittern::V,აძაგძაგებს,crynu
987,leben::V,ცოცხლობს,byw
988,geboren werden::V,იშვება,cael eich geni
989,geboren werden::V,იბადება,cael eich geni
990,atmen::V,სუნთქავს,anadlu
991,trinken::V,სვამს,yfed
992,trinken::V,დალევს,yfed
993,essen::V,შეჭამს,bwyta
994,schlucken::V,ყლაპავს,llyncu
995,müde werden::V,დაიქანცება,blino
996,einschlafen::V,დაიძინებს,mynd i gysgu
997,einschlafen::V,დაიძინებს,syrthio i gysgu
998,schlafen::V,სძინავს,huno
999,schlafen::V,სძინავს,cysgu
1000,aufwachen::V,გაიღვიძებს,dihuno
1001,aufstehen::V,ადგება,codi
1002,sich erholen::V,დაისვენებს,ymlacio
1003,sich erholen::V,დაისვენებს,dadflino
1004,krank werden::V,ავად გახდება,mynd yn sâl
1005,krank werden::V,ავად გახდება,mynd yn wael
1006,krank sein::V,ავადმყოფობს,gwaelu
1007,schmerzen::V,სტკივა,brifo
1008,husten::V,ახველებს,pesychu
1009,genesen::V,მორჩება,gwella
1010,genesen::V,მორჩება,cael yn ôl
1011,sterben::V,კვდება,marw
1012,umkommen::V,დაიღუპება,trengi
1013,sich bewegen::V,იძვრის,symud
1014,sich bewegen::V,მოძრაობს,symud
1015,sich rühren::V,გაინძრევა,syflyd
1016,sich erheben::V,ადგება,codi
1017,sich setzen::V,დაჯდება,eistedd
1018,hinfallen::V,დაეცემა,cwympo
1019,laufen::V,დადის,cerdded
1020,schreiten::V,აბიჯებს,camu
1021,spazierengehen::V,დასეირნობს,mynd am dro
1022,eilen::V,მიიჩქარის,rhuthro
1023,sich beeilen::V,აჩქარდება,brysio
1024,sausen::V,მიქრის,rhuthro
1025,rennen::V,დარბის,rhedeg
1026,springen::V,ხტის,llamu
1027,springen::V,ხტის,neidio
1028,klettern::V,ძვრება,dringo
1029,schaukeln::V,ქანაობს,siglo
1030,kriechen::V,დაბობღავს,cropian
1031,schwimmen::V,ცურავს,nofio
1032,tauchen::V,ჩაიძირება,plymio
1033,tauchen::V,ჩაიძირება,ymsuddo
1034,rudern::V,ნიჩაბს უსვამს,rhwyfo
1035,fahren::V,დადის,gyrru
1036,fahren::V,დადის,dreifio
1037,fahren::V,მგზავრობს,gyrru
1038,fahren::V,მგზავრობს,dreifio
1039,fliegen::V,იფრენს,hedfan
1040,fliegen::V,გაფრინდება,hedfan
1041,gehen::V,მიდის,mynd
1042,weggehen::V,წამოდის,mynd
1043,weggehen::V,წამოდის,ymadael
1044,abfahren::V,მიემგზავრება,ymadael
1045,anhalten::V,ჩერდება,stopio
1046,hineingehen::V,შედის,mynd i mewn
1047,eintreten::V,შედის,mynd i
1048,kommen::V,მოდის,dod
1049,ankommen::V,ჩადის,cyrraedd
1050,zurückkommen::V,დაბრუნდება,dychwelyd
1051,bleiben::V,დარჩება,aros
1052,bleiben::V,დარჩება,sefyll
1053,warten::V,ელოდება,aros
1054,warten::V,ელოდება,disgwyl
1055,erwarten::V,ელის,disgwyl
1056,erwarten::V,დაიცდის,disgwyl
1057,suchen::V,ეძებს,chwilio am
1058,suchen::V,მოძებნის,chwilio am
1059,finden::V,მიაგნებს,darganfod
1060,finden::V,გამოძებნის,darganfod
1061,versuchen::V,ცდის,profi
1062,versuchen::V,ცდის,ceisio
1063,versuchen::V,ცდილობს,profi
1064,versuchen::V,ცდილობს,ceisio
1065,vorbereiten::V,მოამზადებს,paratoi
1066,lieben::V,უყვარს,caru
1067,mögen::V,ეტრფის,hoffi
1068,lachen::V,იცინის,chwerthin
1069,rühren::V,გულს აუჩუყებს,cynhyrfu
1070,weinen::V,ტირის,wylo
1071,weinen::V,ტირის,llefain
1072,schimpfen::V,შეიგინება,grwgnach
1073,sich ärgern::V,გაბრაზობს,gofidio
1074,sich fürchten::V,შიშობს,ofni
1075,fürchten::V,ფრთხილობს,arswydo
1076,fliehen::V,გაიქცევა,ffoi
1077,flüchten::V,გაიქცევა,dianc
1078,sehen::V,ხედავს,gweld
1079,anschauen::V,ნახავს,syllu
1080,anschauen::V,ნახავს,edrych
1081,ansehen::V,უყურებს,gwylio
1082,hören::V,ისმენს,clywed
1083,zuhören::V,მოისმენს,gwrando
1084,probieren::V,გასინჯავს,profi
1085,riechen::V,ყნოსავს,arogli
1086,fühlen::V,გრძნობს,teimlo
1087,fühlen::V,გრძნობს,clywed
1088,scheinen::V,ეჩვენება,ymddangos
1089,zu sehen sein::V,მოჩანს,dod i'r golwg
1090,vernehmen::V,გაიგებს,clywed sôn am
1091,frieren::V,იყინება,bod yn oer
1092,tun::V,აკეთებს,gwneud
1093,können::V,შეიძლება,gallu
1094,wollen::V,უნდა,bod mewn angen
1095,anfangen::V,დაიწყებს,dechrau
1096,beenden::V,ამთავრებს,darfod
1097,beenden::V,ამთავრებს,gorffen
1098,aufhören::V,შეწყვეტს,peidio
1099,gelingen::V,მოახერხებს,llwyddo
1100,geraten::V,გამოდის,diweddu
1101,öffnen::V,გახსნის,agor
1102,schließen::V,ხურავს,cau
1103,schließen::V,დაკეტავს,cau
1104,stellen::V,დადგამს,gosod
1105,setzen::V,დასვამს,gosod
1106,legen::V,დადებს,gosod
1107,berühren::V,შეახებს,cyffwrdd
1108,berühren::V,მიაკარებს,cyffwrdd
1109,verbinden::V,შეაერთებს,cysylltu
1110,bedecken::V,გადააფარებს,gorchuddio
1111,aufhängen::V,დაკიდებს,crogi
1112,aufhängen::V,დაკიდებს,hongian
1113,anzünden::V,დაანთებს,cynnau
1114,anzünden::V,მოუკიდებს,cynnau
1115,aufheben::V,აიღებს,codi
1116,aufheben::V,აიყვანს,codi
1117,zurücklassen::V,დატოვებს,gadael
1118,verlieren::V,დაკარგავს,colli
1119,fallen lassen::V,გაუვარდება,gollwng
1120,machen::V,გააკეთებს,gwneud
1121,machen::V,გამოიწვევს,gwneud
1122,herstellen::V,დაამზადებს,cynhyrchu
1123,bauen::V,ააშენებს,adeiladu
1124,reparieren::V,შეაკეთებს,trwsio
1125,reparieren::V,შეაკეთებს,atgyweirio
1126,reparieren::V,გაარემონტებს,trwsio
1127,reparieren::V,გაარემონტებს,atgyweirio
1128,verbessern::V,გამოაკეთებს,diwygio
1129,verbessern::V,გააუმჯობესებს,diwygio
1130,ändern::V,შეცვლის,altro
1131,graben::V,თხრის,palu
1132,graben::V,თხრის,cloddio
1133,beugen::V,ხრის,plygu
1134,biegen::V,გაღუნავს,plygu
1135,drehen::V,ატრიალებს,troelli
1136,wenden::V,მოაბრუნებს,troi
1137,umdrehen::V,შეატრიალებს,troi
1138,heben::V,ასწევს,codi
1139,hochheben::V,აიყვანს,dyrchafu
1140,ergreifen::V,სტაცებს,gafael
1141,halten::V,უჭირავს,dal
1142,drücken::V,დააწვება,pwyso
1143,drücken::V,დააწვება,gwasgu
1144,schieben::V,მისწევს,gwthio
1145,kratzen::V,მოფხანს,crafu
1146,lecken::V,ლოკავს,llyfu
1147,beißen::V,უკბენს,cnoi
1148,beißen::V,უკბენს,brathu
1149,abreißen::V,გლეჯს,tynnu ymaith
1150,abreißen::V,მოწყვეტს,tynnu ymaith
1151,abschneiden::V,გაჭრის,torri
1152,binden::V,შეკრავს,clymu
1153,binden::V,გადააბამს,clymu
1154,stecken::V,ჩაასობს,plannu
1155,brechen::V,მოიტეხს,torri
1156,klopfen::V,აკაკუნებს,taro
1157,hauen::V,ლეწავს,taro
1158,kleben::V,წებავს,gludio
1159,kleben::V,დააწებებს,gludio
1160,reiben::V,დაზელს,rhwbio
1161,streichen::V,უსვამს,taenu
1162,schleifen::V,ლესავს,hogi
1163,schneiden::V,გაჭრის,torri
1164,rütteln::V,არხევს,ysgytio
1165,schütteln::V,არყევს,siglo
1166,schütteln::V,არყევს,ysgwyd
1167,schütteln::V,ანძრევს,siglo
1168,schütteln::V,ანძრევს,ysgwyd
1169,schwenken::V,აქნევს,siglo
1170,schütten::V,ღვრის,tywallt
1171,schütten::V,დააქცევს,tywallt
1172,füllen::V,გაავსებს,llenwi
1173,einwickeln::V,შეახვევს,lapio
1174,tragen::V,მიიტანს,cludo
1175,schleppen::V,მიათრევს,llusgo
1176,ziehen::V,წევს,tynnu
1177,ziehen::V,ათრევს,tynnu
1178,aufbewahren::V,შეინახავს,cadw
1179,werfen::V,ისვრის,taflu
1180,fangen::V,დაიჭერს,dal
1181,packen::V,სტაცებს,cipio
1182,packen::V,სტაცებს,crafangu
1183,verstecken::V,მალავს,celu
1184,verstecken::V,მალავს,cuddio
1185,teilen::V,დაყოფს,rhannu
1186,schicken::V,გაგზავნის,anfon
1187,bringen::V,მოიტანს,dod â
1188,hinzufügen::V,დაამატებს,chwanegu
1189,bekommen::V,ამოიღებს,cael
1190,erhalten::V,იღებს,derbyn
1191,nehmen::V,აიღებს,cymryd
1192,wählen::V,გადაარჩევს,dewis
1193,auswählen::V,ამოარჩევს,dethol
1194,bewahren::V,ინარჩუნებს,cadw
1195,behindern::V,აბრკოლებს,atal
1196,behindern::V,აბრკოლებს,rhwystro
1197,behindern::V,გააძნელებს,atal
1198,behindern::V,გააძნელებს,rhwystro
1199,verderben::V,გააფუჭებს,difetha
1200,beschädigen::V,დააზიანებს,niweidio
1201,zerbrechen::V,დაამტვრევს,torri
1202,zerreißen::V,გახევს,rhwygo
1203,zerstören::V,მოსპობს,dinistrio
1204,zerstören::V,დაანგრევს,dinistrio
1205,verbrennen::V,დაწვავს,llosgi
1206,geben::V,აძლევს,rhoi
1207,reichen::V,მიაწოდებს,estyn
1208,schenken::V,აჩუქებს,rhoddi
1209,versprechen::V,აღუთქვამს,addo
1210,wünschen::V,უსურვებს,dymuno
1211,loben::V,აქებს,canmol
1212,loben::V,ამკობს,canmol
1213,küssen::V,აკოცებს,cusanu
1214,wiegen::V,არხევს,siglo
1215,zudecken::V,გადახურავს,gorchuddio
1216,wecken::V,გააღვიძებს,deffro
1217,zeigen::V,დაანახვებს,dangos
1218,führen::V,მიჰყავს,arwain
1219,lehren::V,ასწავლის,dysgu
1220,unterrichten::V,ასწავლის,hyfforddi
1221,aufziehen::V,აღზრდის,dod i fyny
1222,leiten::V,აწარმოებს,arwain
1223,leiten::V,ხელმძღვანელობს,arwain
1224,antreiben::V,დააჩქარებს,annog
1225,lassen::V,ა--ინებს,gadael
1226,einladen::V,მოიპატიჟებს,gwahodd
1227,vereinigen::V,შეაერთებს,uno
1228,vereinigen::V,შეაერთებს,cyfuno
1229,besuchen::V,სანახავად მიდის,ymweld â
1230,treffen::V,შეხვდება,cwrdd
1231,treffen::V,შეხვდება,cyfarfod
1232,sich versammeln::V,შეიკრიბება,casglu
1233,sich versammeln::V,შეიკრიბება,cynnull
1234,spielen::V,ეთამაშება,chwarae
1235,singen::V,მღერის,canu
1236,tanzen::V,ცეკვავს,dawnsio
1237,sich trennen::V,მოშორდება,ymwahanu
1238,verlassen::V,მიატოვებს,gadael
1239,retten::V,იხსნის,achub
1240,retten::V,გადაარჩენს,achub
1241,bewachen::V,დარაჯობს,gwarchod
1242,bewachen::V,უთვალთვალებს,gwarchod
1243,schützen::V,დაიფარავს,noddi
1244,verteidigen::V,დაიცავს,amddiffyn
1245,sich schlagen::V,იჩხუბებს,ffraeo
1246,sich schlagen::V,იჩხუბებს,terfysgu
1247,schießen::V,ისვრის,saethu
1248,siegen::V,გაიმარჯვებს,ennill
1249,ärgern::V,აჯავრებს,cythruddo
1250,schlagen::V,ცემს,curo
1251,treten::V,პანღურს ამოჰკრავს,cicio
1252,stechen::V,სჩხვლეტს,pigo
1253,stoßen::V,დაეჯახება,gwthio
1254,stehlen::V,ქურდობს,dwyn
1255,stehlen::V,ქურდობს,lladrata
1256,stehlen::V,მოიპარავს,dwyn
1257,stehlen::V,მოიპარავს,lladrata
1258,stören::V,შეაწუხებს,aflonyddu
1259,belästigen::V,მობეზრდება,trafferthu
1260,verbergen::V,დამალავს,cuddio
1261,täuschen::V,შეცდებს,twyllo
1262,betrügen::V,მოატყუებს,hocedu
1263,töten::V,მოკლავს,lladd
1264,wohnen::V,ცხოვრობს,byw
1265,wohnen::V,ბინადრობს,byw
1266,arbeiten::V,მუშაობს,gweithio
1267,sammeln::V,შეკრებს,casglu
1268,pflücken::V,კრეფს,casglu
1269,jagen::V,ნადირობს,hela
1270,fischen::V,თევზაობს,pysgota
1271,fassen::V,დააჭერს,dal
1272,hüten::V,მწყემსავს,bugeilio
1273,treiben::V,მიერეკება,gyrru
1274,anbinden::V,მიაბამს,clymu
1275,füttern::V,აჭმევს,porthi
1276,melken::V,წველის,godro
1277,hacken::V,კეპავს,torri
1278,gießen::V,რწყავს,dyfrhau
1279,reifen::V,მწიფდება,aeddfedu
1280,zubereiten::V,მოამზადებს,coginio
1281,kochen::V,მოხარშავს,berwi
1282,backen::V,გამოაცხობს,pobi
1283,backen::V,გამოაცხობს,crasu
1284,braten::V,შეწვავს,ffrio
1285,umrühren::V,შეურევს,cyffroi
1286,umrühren::V,გათქვეფს,cyffroi
1287,stricken::V,ქსოვს,gwau
1288,nähen::V,გაკერავს,gwnïo
1289,färben::V,შეღებავს,lliwio
1290,reinigen::V,გაწმენდს,glanhau
1291,reinigen::V,გასუფთავებს,glanhau
1292,waschen::V,გარეცხავს,golchi
1293,abwischen::V,წაშლის,sychu
1294,spülen::V,გაავლებს,streulio
1295,fegen::V,დაბლანდავს,ysgubo
1296,kehren::V,დაგვის,ysgubo
1297,baden::V,ბანაობს,cael bath
1298,sich waschen::V,იბანება,ymolchi
1299,ausziehen::V,გაიხდის,tynnu
1300,anziehen::V,ჩაიცვამს,gwisgo
1301,sich anziehen::V,ჩაიცვამს,ymwisgo
1302,kämmen::V,დავარცხნის,cribo
1303,schmücken::V,მორთავს,harddu
1304,schmücken::V,მორთავს,addurno
1305,sagen::V,იტყვის,dweud
1306,sprechen::V,ლაპარაკობს,llefaru
1307,reden::V,საუბრობს,siarad
1308,sich unterhalten::V,ბაასობს,sgwrsio
1309,sich unterhalten::V,მუსაიფობს,sgwrsio
1310,fragen::V,ჰკითხავს,gofyn
1311,bitten::V,სთხოვს,gofyn am
1312,erzählen::V,მოუთხრობს,dweud
1313,mitteilen::V,აუწყებს,cyfleu
1314,mitteilen::V,აცნობებს,cyfleu
1315,nennen::V,უწოდებს,enwi
1316,rufen::V,დაუძახებს,galw
1317,prahlen::V,ტრაბახობს,brolio
1318,prahlen::V,ტრაბახობს,ymffrostio
1319,übersetzen::V,გადათარგმნის,cyfieithu
1320,denken::V,ფიქრობს,meddwl
1321,denken::V,აზროვნებს,meddwl
1322,glauben::V,სჯერა,credu
1323,glauben::V,სჯერა,coelio
1324,bemerken::V,შენიშვნავს,sylwi
1325,erkennen::V,გამოიცნობს,adnabod
1326,begreifen::V,გაიგებს,amgyffred
1327,verstehen::V,გაიგონებს,deall
1328,lernen::V,ისწავლის,dysgu
1329,wissen::V,ეცოდინება,gwybod
1330,sich erinnern an::V,მოიგონებს,cofio
1331,sich erinnern an::V,გაიხსენებს,cofio
1332,vergessen::V,ივიწყებს,anghofio
1333,messen::V,ზომავს,mesur
1334,zählen::V,ითვლის,cyfrif
1335,rechnen::V,გაიანგარიშებს,cyfrifo
1336,lesen::V,კითხულობს,darllen
1337,malen::V,ხატავს,peintio
1338,zeichnen::V,ხაზავს,tynnu
1339,schreiben::V,დაწერს,ysgrifennu
1340,besitzen::V,ექნება,meddu
1341,kaufen::V,ყიდულობს,prynu
1342,verkaufen::V,გაყიდის,gwerthu
1343,bezahlen::V,გადაიხდის,talu am
1344,zahlen::V,გადაიხდის,talu
1345,beherrschen::V,ფლობს,rheoli
1346,beherrschen::V,ფლობს,llywodraethu
1347,ertragen::V,მოითმენს,dioddef
