,Concept_ID,cv,hr
738,glatt::A,такӑр,gladak
739,hart::A,хытӑ,tvrd
740,weich::A,ҫемҫе,mek
741,weich::A,ҫемҫе,mekan
742,rund::A,ҫавра,okrugao
743,spitz::A,шӗвӗр,oštar
744,spitz::A,шӗвӗр,šiljast
745,scharf::A,ҫивӗч,oštar
746,scharf::A,ҫивӗч,bridak
747,stumpf::A,мӑка,tup
748,stumpf::A,пуклак,tup
749,stumpf::A,тӗрӗнчӗк,tup
750,stumpf::A,ӑнкарусӑр,tup
751,schwer::A,йывӑр,težak
752,schön::A,илемлӗ,krasan
753,heiß::A,вӗри,vruć
754,warm::A,ӑшӑ,topao
755,kalt::A,сивӗ,hladan
756,kühl::A,уҫӑ,hladan
757,frisch::A,уҫӑ,svjež
758,feucht::A,йӗпе,vlažan
759,nass::A,нӳрӗ,mokar
760,trocken::A,типӗ,suh
761,voll::A,тулли,pun
762,leer::A,пушӑ,prazan
763,offen::A,уҫӑ,otvoren
764,geschlossen::A,хупӑ,zatvoren
765,sauber::A,таса,čist
766,schmutzig::A,пылчӑклӑ,nečist
767,schmutzig::A,пылчӑклӑ,blatan
768,schmutzig::A,вараланчӑк,nečist
769,schmutzig::A,вараланчӑк,blatan
770,roh::A,чӗрӗ,sirov
771,reif::A,пулнӑ,zreo
772,reif::A,пиҫӗхнӗ,zreo
773,reif::A,аталаннӑ,zreo
774,reif::A,пиҫсе ҫитнӗ,zreo
775,lecker::A,тутлӑ,tečan
776,lecker::A,тутлӑ,ukusan
777,lecker::A,техӗмлӗ,tečan
778,lecker::A,техӗмлӗ,ukusan
779,süß::A,пылак,sladak
780,bitter::A,йӳҫӗ,gorak
781,sauer::A,йӳҫӗ,kiseo
782,sauer::A,йӳҫек,kiseo
783,sauer::A,кӑвасак,kiseo
784,hell::A,ҫутӑ,vedar
785,hell::A,ҫутӑ,svijetao
786,dunkel::A,тӗттӗм,taman
787,schwarz::A,хура,crn
788,weiß::A,шурӑ,bio
789,weiß::A,шурӑ,bijel
790,rot::A,хӗрлӗ,crven
791,gelb::A,сарӑ,žut
792,blau::A,кӑвак,plav
793,blau::A,кӑвак,modar
794,grün::A,симӗс,zelen
795,grün::A,пиҫмен,zelen
796,grün::A,ӑс пухман,zelen
797,grau::A,кӑвак,siv
798,bunt::A,чӑпар,šaren
799,billig::A,йӳнӗ,jeftin
800,teuer::A,хаклӑ,skup
801,wertvoll::A,паха,vrijedan
802,wertvoll::A,паха,dragocjen
803,blind::A,суккӑр,slijep
804,taub::A,хӑлхасӑр,gluh
805,kräftig::A,хӑватлӑ,snažan
806,stark::A,вирлӗ,jak
807,stark::A,вирлӗ,snažan
808,schwach::A,халсӑр,slab
809,fett::A,самӑр,pretio
810,fett::A,мӑнтӑр,pretio
811,schlank::A,йӑрӑс,vitak
812,schlank::A,яштака,vitak
813,hübsch::A,хитре,zgodan
814,böse::A,усал,zao
815,böse::A,усал,opak
816,dumm::A,ухмах,glup
817,faul::A,наян,lijen
818,faul::A,юлхав,lijen
819,faul::A,ӳркенчӗк,lijen
820,fleißig::A,хастар,radin
821,fleißig::A,хастар,marljiv
822,geizig::A,хытӑ,škrt
823,klug::A,ӑслӑ,razborit
824,geschickt::A,ӑста,vješt
825,lieb::A,савнӑ,drag
826,lustig::A,хаваслӑ,veseo
827,sanft::A,ачаш,blag
828,hungrig::A,выҫӑ,gladan
829,krank::A,чирлӗ,bolestan
830,nackt::A,ҫара,nag
831,traurig::A,салхуллӑ,tužan
832,traurig::A,салхуллӑ,žalostan
833,lebendig::A,чӗрӗ,živ
834,gut::A,аван,dobar
835,gut::A,лайӑх,dobar
836,schlecht::A,япӑх,loš
837,schlecht::A,япӑх,rđav
838,schlecht::A,начар,loš
839,schlecht::A,начар,rđav
840,richtig::A,тӗрӗс,tačan
841,richtig::A,тӗрӗс,ispravan
842,schlimm::A,йӗрӗнчӗк,zao
843,schlimm::A,йӗрӗнчӗк,zločest
844,wahr::A,чӑн,istinit
845,alt::A,кивӗ,star
846,neu::A,ҫӗнӗ,nov
847,ehemalig::A,пулнӑ,bivši
848,alt[Lebewesen]::A,ватӑ,star
849,jung::A,яш,mlad
850,jung::A,ҫамрӑк,mlad
851,arm::A,чухӑн,ubog
852,arm::A,чухӑн,siromašan
853,reich::A,пуян,bogat
854,bekannt::A,пӗлӗш,poznat
855,berühmt::A,чаплӑ,čuven
856,berühmt::A,чаплӑ,slavan
857,fremd::A,ют,tuđ
858,fremd::A,ют,stran
859,verschieden::A,расна,razan
860,verschieden::A,расна,različan
861,nah::A,ҫывӑх,blizak
862,nah::A,ҫывӑхри,blizak
863,fern::A,инҫе,dalek
864,fern::A,инҫе,daljnji
865,fern::A,аякри,dalek
866,fern::A,аякри,daljnji
867,linker::A,сулахай,lijevi
868,rechter::A,сылтӑм,desni
869,anderer::A,урӑх,drugi
870,anderer::A,урӑх,drugačiji
871,erster::A,пӗрремӗш,prvi
872,zweiter::A,иккӗмӗш,drugi
873,dritter::A,виҫҫӗмӗш,treći
874,letzter::A,юлашки,zadnji
875,allein::ADV,пӗччен,sam
876,auf einmal::ADV,кӗмӗрккен,istodobno
877,zusammen::ADV,пӗрле,skupa
878,zusammen::ADV,пӗрле,zajedno
879,lange::ADV,вӑрах,dugo
880,plötzlich::ADV,сасартӑк,naglo
881,plötzlich::ADV,сасартӑк,iznenada
882,sofort::ADV,тӳрех,odmah
883,später::ADV,кайран,kasnije
884,jetzt::ADV,халь,sad
885,jetzt::ADV,халь,sada
886,jetzt::ADV,халӗ,sad
887,jetzt::ADV,халӗ,sada
888,heute::ADV,паян,danas
889,morgen::ADV,ыран,sutra
890,bald::ADV,халех,skoro
891,bald::ADV,халех,doskora
892,bald::ADV,кӗҫех,skoro
893,bald::ADV,кӗҫех,doskora
894,dann::ADV,унтан,zatim
895,gestern::ADV,ӗнер,juče
896,gestern::ADV,ӗнер,jučer
897,einst::ADV,пӗррехинче,negda
898,einst::ADV,пӗррехинче,nekada
899,damals::ADV,ун чухне,tada
900,damals::ADV,ун чухне,onda
901,damals::ADV,апла пулсан,tada
902,damals::ADV,апла пулсан,onda
903,danach::ADV,унтан,poslije
904,danach::ADV,унтан,nakon toga
905,vorher::ADV,малтан,prije
906,vorher::ADV,малтан,prije toga
907,zuerst::ADV,пирвай,prvo
908,zuerst::ADV,пирвай,najprije
909,einmal::ADV,пӗррехинче,jednom
910,einmal::ADV,пӗррехинче,jedanput
911,manchmal::ADV,хӑш чухне,katkad
912,manchmal::ADV,хӑш чухне,katkada
913,oft::ADV,тӑтӑш,često
914,immer::ADV,ялан,vazda
915,immer::ADV,ялан,uvijek
916,niemals::ADV,нихӑҫан та,nikad
917,niemals::ADV,нихӑҫан та,nikada
918,hier::ADV,кунта,tu
919,hier::ADV,кунта,ovdje
920,hierhin::ADV,кунта,amo
921,hierhin::ADV,кунта,ovamo
922,von hier::ADV,кунтан,odavde
923,dort::ADV,унта,ondje
924,dort::ADV,ҫавӑнта,ondje
925,dorthin::ADV,унта,onamo
926,dorthin::ADV,ҫавӑнта,onamo
927,geradeaus::ADV,тикӗс,ravno
928,vorwärts::ADV,малалла,naprijed
929,rückwärts::ADV,хыҫала,natrag
930,zurück::ADV,каялла,nazad
931,zurück::ADV,каялла,natrag
932,unten::ADV,аялта,dolje
933,hinab::ADV,аялта,nizbrdo
934,oben::ADV,ҫӳлте,gore
935,hinauf::ADV,ҫӳле,uzbrdo
936,überall::ADV,таҫта та,svuda
937,überall::ADV,таҫта та,svagdje
938,überall::ADV,пур ҫӗрте те,svuda
939,überall::ADV,пур ҫӗрте те,svagdje
940,überall::ADV,кирек ӑҫта та,svuda
941,überall::ADV,кирек ӑҫта та,svagdje
942,nicht::ADV,мар,ne
943,ein wenig::ADV,пӑртак,malo
944,kaum::ADV,аран,tek
945,kaum::ADV,аран,jedva
946,sehr::ADV,питӗ,jako
947,sehr::ADV,питӗ,veoma
948,so::ADV,апла,tako
949,so::ADV,апла,ovako
950,noch::ADV,татах,još
951,nur::ADV,ҫех,samo
952,schon::ADV,ӗнтӗ,već
953,wieder::ADV,каллех,opet
954,wieder::ADV,каллех,ponovo
955,vergebens::ADV,харам,uzalud
956,vergebens::ADV,харам,zabadava
957,vor::PRP,умӗнче,pred
958,vor::PRP,умӗнче,ispred
959,hinter::PRP,кайра,za
960,hinter::PRP,кайра,iza
961,unter::PRP,айне,pod
962,unter::PRP,айне,ispod
963,unter::PRP,айӗпе,pod
964,unter::PRP,айӗпе,ispod
965,unter::PRP,айӗнче,pod
966,unter::PRP,айӗнче,ispod
967,unter::PRP,ҫитеспе,pod
968,unter::PRP,ҫитеспе,ispod
969,durch::PRP,витӗр,po
970,durch::PRP,витӗр,kroz
971,neben::PRP,патӗнче,kraj
972,neben::PRP,патӗнче,pored
973,neben::PRP,патӗнче,pokraj
974,zwischen::PRP,хушшинче,među
975,zwischen::PRP,хушшинче,između
976,wegen::PRP,пула,radi
977,wegen::PRP,пула,zbog
978,wegen::PRP,пирки,radi
979,wegen::PRP,пирки,zbog
980,dies::PRN,ку,ovo
981,dies::PRN,ҫак,ovo
982,das::PRN,ҫав,to
983,das::PRN,ҫав,ono
984,alles::PRN,пурте,sve
985,alles::PRN,йӑлт,sve
986,ich::PRN,эп,ja
987,du::PRN,эс,ti
988,er::PRN,вӑл,on
989,wir::PRN,эпир,mi
990,ihr::PRN,эсир,vi
991,sie::PRN,вӗсем,oni
992,was::FPRN,мӗн,što
993,was::FPRN,мӗскер,što
994,was::FPRN,мӗн те пулин,što
995,wer::FPRN,кам,tko
996,wo::FADV,ӑҫта,gdje
997,wohin::FADV,ӑҫта,kuda
998,wohin::FADV,ӑҫта,kamo
999,wie::FADV,епле,kako
1000,wie::FADV,мӗнле,kako
1001,warum::FADV,ма,zašto
1002,warum::FADV,мӗншӗн,zašto
1003,wieviel::FNUM,миҫе,koliko
1004,eins::NUM,пӗр,jedan
1005,eins::NUM,пӗрре,jedan
1006,zwei::NUM,ик,dva
1007,zwei::NUM,икӗ,dva
1008,zwei::NUM,иккӗ,dva
1009,drei::NUM,виҫ,tri
1010,drei::NUM,виҫӗ,tri
1011,drei::NUM,виҫҫӗ,tri
1012,vier::NUM,тӑват,četiri
1013,fünf::NUM,пилӗк,pet
1014,fünf::NUM,пиллӗк,pet
1015,sechs::NUM,улт,šest
1016,sechs::NUM,ултӑ,šest
1017,sechs::NUM,улттӑ,šest
1018,sieben::NUM,ҫич,sedam
1019,sieben::NUM,ҫичӗ,sedam
1020,sieben::NUM,ҫиччӗ,sedam
1021,acht::NUM,сакӑр,osam
1022,acht::NUM,саккӑр,osam
1023,neun::NUM,тӑхӑр,devet
1024,neun::NUM,тӑххӑр,devet
1025,zehn::NUM,вунӑ,deset
1026,zehn::NUM,вуннӑ,deset
1027,elf::NUM,вун пӗр,jedanaest
1028,zwölf::NUM,вун ик,dvanaest
1029,zwölf::NUM,вун икӗ,dvanaest
1030,zwölf::NUM,вун иккӗ,dvanaest
1031,zwanzig::NUM,ҫирӗм,dvadeset
1032,dreißig::NUM,вӑтӑр,trideset
1033,vierzig::NUM,хӗрӗх,četrdeset
1034,fünfzig::NUM,аллӑ,pedeset
1035,sechzig::NUM,утмӑл,šezdeset
1036,siebzig::NUM,ҫитмӗл,sedamdeset
1037,achtzig::NUM,сакӑр вунӑ,osamdeset
1038,achtzig::NUM,сакӑр вуннӑ,osamdeset
1039,neunzig::NUM,тӑхӑр вун,devetdeset
1040,neunzig::NUM,тӑхӑр вунӑ,devetdeset
1041,neunzig::NUM,тӑхӑр вуннӑ,devetdeset
1042,hundert::NUM,ҫӗр,sto
1043,tausend::NUM,пин,tisuća
1044,und::CNJ,та,i
1045,und::CNJ,та,te
1046,oder::CNJ,е,ili
1047,stehen::V,тӑр,stajati
1048,sitzen::V,лар,sjediti
1049,liegen::V,вырт,ležati
1050,hängen::V,усӑнса тӑр,visiti
1051,hängen::V,ҫакӑнса тӑр,visiti
1052,werden::V,пул,postati
1053,werden::V,пул,činiti se
1054,passieren::V,пул,desiti se
1055,passieren::V,пул,dogoditi se
1056,beginnen::V,пуҫлан,početi
1057,enden::V,пӗт,prestati
1058,enden::V,пӗт,svršiti se
1059,enden::V,вӗҫлен,prestati
1060,enden::V,вӗҫлен,svršiti se
1061,wechseln::V,улшӑн,mijenjati se
1062,aufgehen[Sonne]::V,тух,izići
1063,untergehen[Sonne]::V,анса лар,zaći
1064,scheinen[Sonne]::V,пӑх,sijati
1065,donnern::V,кӗмсӗртет,grmjeti
1066,donnern::V,авӑт,grmjeti
1067,wehen::V,варкӑш,duhati
1068,strömen::V,тӑкӑн,strujati
1069,fließen::V,юх,teći
1070,sich drehen::V,ҫаврӑн,obrtati se
1071,sich drehen::V,ҫаврӑн,vrtjeti se
1072,schwanken::V,чӳхен,teturati
1073,schwanken::V,чӳхен,kolebati se
1074,schwingen::V,суллан,njihati
1075,schwingen::V,суллан,titrati
1076,fallen::V,кип,padati
1077,fallen::V,тӳр кип,padati
1078,fallen::V,татӑлса ан,padati
1079,brennen::V,ҫун,gorjeti
1080,rauchen::V,мӑкӑрлан,dimiti se
1081,rauchen::V,тӗтӗм кӑлар,dimiti se
1082,regnen::V,ҫумӑр ҫӑвать,kišiti
1083,regnen::V,ҫумӑр ҫӑвать,daždjeti
1084,gefrieren::V,шӑн,smrznuti se
1085,tauen::V,ирӗл,kopnjeti
1086,tauen::V,ирӗл,kraviti se
1087,schmelzen::V,ирӗл,topiti se
1088,trocknen::V,тип,sušiti se
1089,sieden::V,вӗре,kipjeti
1090,sieden::V,вӗре,ključati
1091,faulen::V,ҫӗр,gnjiti
1092,verfaulen::V,ҫӗр,sagnjiti
1093,reißen::V,ҫурӑл,otrgnuti se
1094,versinken::V,пут,tonuti
1095,versinken::V,пут,propasti
1096,vergehen::V,ирт,prolaziti
1097,erscheinen::V,курӑн,pojaviti se
1098,erscheinen::V,курӑнса кай,pojaviti se
1099,verschwinden::V,ҫухал,nestati
1100,verschwinden::V,ҫухал,izgubiti se
1101,sinken::V,чак,trgnuti
1102,sinken::V,чак,spustiti se
1103,abnehmen::V,чак,opasti
1104,zunehmen::V,пысӑклан,povećati se
1105,steigen::V,ҫӗклен,uzići
1106,steigen::V,ҫӗклен,nadoći
1107,wachsen::V,ӳс,rasti
1108,glänzen::V,ҫиҫ,blistati
1109,glänzen::V,ҫиҫ,sjati se
1110,funkeln::V,ялкӑш,svjetlucati
1111,funkeln::V,йӑлтӑртат,svjetlucati
1112,lärmen::V,шавла,bučati
1113,lärmen::V,шавла,galamiti
1114,läuten::V,шӑнкӑравла,zvoniti
1115,klingeln::V,шӑнкӑравла,zvoniti
1116,klirren::V,калтлат,zvečati
1117,klirren::V,шӑнкӑлтат,zvečati
1118,brausen::V,ахӑр,hujati
1119,rauschen::V,вашӑлтат,šumiti
1120,rauschen::V,вашӑлтат,šuškati
1121,rauschen::V,чашӑлтат,šumiti
1122,rauschen::V,чашӑлтат,šuškati
1123,klingen::V,янӑра,zvučati
1124,bellen::V,вӗр,lajati
1125,heulen::V,ула,zavijati
1126,blasen::V,вӗр,puhati
1127,pfeifen::V,шӑхӑр,fućkati
1128,schreien::V,кӑшкӑр,vikati
1129,schreien::V,кӑшкӑр,kričati
1130,stöhnen::V,йынӑш,stenjati
1131,zittern::V,чӗтре,drhtati
1132,zittern::V,чӗтре,trepetati
1133,leben::V,пурӑн,živjeti
1134,geboren werden::V,ҫурал,roditi se
1135,atmen::V,сывла,disati
1136,trinken::V,ӗҫ,piti
1137,essen::V,ҫи,jesti
1138,schlucken::V,ҫӑт,gutati
1139,müde werden::V,ӗшен,umoriti se
1140,einschlafen::V,ыйха пут,usnuti
1141,einschlafen::V,ыйха пут,zaspati
1142,einschlafen::V,ҫывӑрса кай,usnuti
1143,einschlafen::V,ҫывӑрса кай,zaspati
1144,schlafen::V,ҫывӑр,spati
1145,aufwachen::V,вӑран,probuditi se
1146,aufstehen::V,тӑр,ustati
1147,sich erholen::V,кан,odmoriti se
1148,krank werden::V,чирле,oboljeti se
1149,krank werden::V,чирле,razboljeti se
1150,krank sein::V,чирле,bolovati
1151,schmerzen::V,сур,boljeti
1152,schmerzen::V,ырат,boljeti
1153,husten::V,ӳсӗр,kašljati
1154,genesen::V,сывал,ozdraviti
1155,genesen::V,сывал,oporaviti se
1156,genesen::V,тӳрлен,ozdraviti
1157,genesen::V,тӳрлен,oporaviti se
1158,sterben::V,вил,umrijeti
1159,umkommen::V,вил,skapati
1160,sich bewegen::V,куҫ,gibati se
1161,sich bewegen::V,куҫ,kretati se
1162,sich rühren::V,хускал,maknuti se
1163,sich erheben::V,тӑр,dići se
1164,sich setzen::V,лар,sjesti
1165,hinfallen::V,ӳк,pasti
1166,laufen::V,ут,hodati
1167,schreiten::V,ут,stupati
1168,spazierengehen::V,уҫӑлса ҫӳре,šetati se
1169,spazierengehen::V,уткаласа ҫӳре,šetati se
1170,eilen::V,васка,hitati
1171,eilen::V,хыпалан,hitati
1172,sich beeilen::V,васка,požuriti se
1173,sich beeilen::V,хыпалан,požuriti se
1174,sausen::V,ыткӑн,juriti
1175,sausen::V,вӗҫтер,juriti
1176,rennen::V,чуп,trčati
1177,springen::V,сик,skakati
1178,klettern::V,улӑх,popeti se
1179,klettern::V,улӑх,penjati se
1180,schaukeln::V,йӳрӗн,ljuljati se
1181,kriechen::V,шу,puzati
1182,kriechen::V,шу,gmizati
1183,kriechen::V,упален,puzati
1184,kriechen::V,упален,gmizati
1185,schwimmen::V,иш,plivati
1186,tauchen::V,чӑм,roniti
1187,tauchen::V,чӑм,gnjuriti
1188,rudern::V,авӑс,veslati
1189,fahren::V,пыр,voziti se
1190,fliegen::V,вӗҫ,letjeti
1191,fliegen::V,вӗҫ,lijetati
1192,gehen::V,кай,ići
1193,weggehen::V,кай,otići
1194,abfahren::V,тапран,krenuti
1195,abfahren::V,тапран,otputovati
1196,anhalten::V,чарӑн,stati
1197,anhalten::V,чарӑн,zaustaviti
1198,hineingehen::V,кӗр,ulaziti
1199,eintreten::V,кӗр,ući
1200,kommen::V,кил,doći
1201,ankommen::V,ҫит,stići
1202,zurückkommen::V,таврӑн,vratiti se
1203,zurückkommen::V,таврӑн,povratiti se
1204,zurückkommen::V,каялла кил,vratiti se
1205,zurückkommen::V,каялла кил,povratiti se
1206,bleiben::V,юл,ostati
1207,warten::V,кӗт,čekati
1208,erwarten::V,кӗт,očekivati
1209,suchen::V,шыра,tražiti
1210,finden::V,туп,naći
1211,versuchen::V,пикен,pokušati
1212,vorbereiten::V,хатӗрле,spremiti
1213,vorbereiten::V,хатӗрле,pripremiti
1214,lieben::V,юрат,voljeti
1215,mögen::V,кӑмӑлла,voljeti
1216,mögen::V,килӗштер,voljeti
1217,lachen::V,кул,smijati se
1218,lachen::V,ахӑлтат,smijati se
1219,rühren::V,ҫулӑх,taknuti
1220,weinen::V,йӗр,plakati
1221,weinen::V,макӑр,plakati
1222,schimpfen::V,вӑрҫ,psovati
1223,schimpfen::V,ятлаҫ,psovati
1224,sich ärgern::V,ҫиллен,ljutiti se
1225,sich fürchten::V,шиклен,bojati se
1226,fürchten::V,хӑра,bojati se
1227,fliehen::V,тар,pobjeći
1228,flüchten::V,чупса тар,utjeći
1229,sehen::V,кур,vidjeti
1230,anschauen::V,пӑхса ил,ogledati
1231,ansehen::V,пӑх,gledati
1232,hören::V,илт,čuti
1233,zuhören::V,итле,slušati
1234,zuhören::V,тӑнла,slušati
1235,probieren::V,астив,probati
1236,riechen::V,шӑршла,osjećati miris
1237,fühlen::V,туй,osjećati
1238,fühlen::V,сис,osjećati
1239,scheinen::V,туйӑн,činiti se
1240,zu sehen sein::V,курӑн,biti vidljiv
1241,vernehmen::V,пӑл,saznati
1242,frieren::V,йӳтен,zima je
1243,tun::V,ту,raditi
1244,können::V,пултар,moći
1245,wollen::V,те,htjeti
1246,anfangen::V,пуҫла,početi
1247,beenden::V,пӗтер,svršiti
1248,beenden::V,пӗтер,dovršiti
1249,aufhören::V,пӑрах,prestati
1250,gelingen::V,ӑн,uspjeti
1251,geraten::V,пул,desiti se
1252,öffnen::V,уҫ,otvoriti
1253,schließen::V,хуп,zatvoriti
1254,stellen::V,ларт,metnuti
1255,stellen::V,ларт,postaviti
1256,stellen::V,тӑрат,metnuti
1257,stellen::V,тӑрат,postaviti
1258,setzen::V,ларт,posaditi
1259,legen::V,хур,polagati
1260,berühren::V,перӗн,doticati
1261,berühren::V,перӗн,dodirivati
1262,verbinden::V,сып,spojiti
1263,verbinden::V,сып,zavezati
1264,bedecken::V,вит,pokriti
1265,aufhängen::V,ҫак,objesiti
1266,anzünden::V,ҫут,upaliti
1267,anzünden::V,ҫут,zapaliti
1268,aufheben::V,ҫӗкле,podići
1269,aufheben::V,ҫӗкле,podignuti
1270,zurücklassen::V,манса хӑвар,ostaviti
1271,zurücklassen::V,манса хӑвар,pustiti natrag
1272,verlieren::V,ҫӗтер,izgubiti
1273,fallen lassen::V,ӳкер,ispustiti
1274,machen::V,ту,uraditi
1275,machen::V,ту,načiniti
1276,machen::V,ту,napraviti
1277,herstellen::V,ӑстала,proizvesti
1278,bauen::V,ту,graditi
1279,reparieren::V,юса,popraviti
1280,verbessern::V,лайӑхлат,poboljšati
1281,ändern::V,улӑштар,promijeniti
1282,graben::V,чав,kopati
1283,graben::V,чав,kopkati
1284,graben::V,чакала,kopati
1285,graben::V,чакала,kopkati
1286,beugen::V,кукӑрт,saviti
1287,biegen::V,ав,saviti
1288,biegen::V,ав,sagnuti
1289,biegen::V,кукӑрт,saviti
1290,biegen::V,кукӑрт,sagnuti
1291,drehen::V,ҫавӑр,vrtjeti
1292,wenden::V,ӳпӗнтер,obrnuti
1293,umdrehen::V,ҫавӑр,okrenuti
1294,umdrehen::V,ҫавӑр,prevŕnuti
1295,heben::V,хӑпарт,dizati
1296,hochheben::V,йӑт,dignuti
1297,ergreifen::V,тыт,uhvatiti
1298,ergreifen::V,тыт,prihvatiti
1299,halten::V,тыт,držati
1300,drücken::V,пус,pritiskivati
1301,schieben::V,тӗк,gurati
1302,schieben::V,тӗрт,gurati
1303,kratzen::V,хыр,česati
1304,kratzen::V,хыр,grepsti
1305,lecken::V,ҫула,lizati
1306,beißen::V,ҫырт,ujesti
1307,beißen::V,ҫырт,gristi
1308,beißen::V,хып,ujesti
1309,beißen::V,хып,gristi
1310,abreißen::V,тат,otkinuti
1311,abschneiden::V,кас,odrezati
1312,binden::V,ҫых,vezati
1313,stecken::V,чик,turiti
1314,brechen::V,хуҫ,slomiti
1315,klopfen::V,такка,lupati
1316,klopfen::V,такка,kucati
1317,hauen::V,шакка,tući
1318,hauen::V,шакка,udarati
1319,kleben::V,ҫыпӑҫтар,lijepiti
1320,reiben::V,сӑтӑр,trti
1321,streichen::V,сӗр,namazati
1322,schleifen::V,хӑйра,brusiti
1323,schneiden::V,кас,rezati
1324,rütteln::V,лӑка,drmati
1325,rütteln::V,силлентер,drmati
1326,schütteln::V,лӑка,tresti
1327,schütteln::V,силлентер,tresti
1328,schwenken::V,сулла,mahati
1329,schütten::V,тултар,sipati
1330,schütten::V,тултар,lijevati
1331,füllen::V,тултар,napuniti
1332,einwickeln::V,чӗрке,umotati
1333,einwickeln::V,чӗрке,zamotati
1334,tragen::V,ҫӗкле,nositi
1335,schleppen::V,сӗтӗр,tegliti
1336,ziehen::V,тӑс,vući
1337,aufbewahren::V,усра,čuvati
1338,werfen::V,пӑрах,bacati
1339,fangen::V,тыт,loviti
1340,fangen::V,тыт,hvatati
1341,packen::V,тыт,ščepati
1342,packen::V,тыт,zgrabiti
1343,verstecken::V,пытарса хур,sakriti
1344,teilen::V,уйӑр,podijeliti
1345,teilen::V,пайла,podijeliti
1346,schicken::V,яр,slati
1347,bringen::V,кӳр,donijeti
1348,hinzufügen::V,хуш,dodati
1349,hinzufügen::V,хуш,pridati
1350,bekommen::V,ил,dobiti
1351,bekommen::V,туян,dobiti
1352,erhalten::V,ил,primiti
1353,erhalten::V,туян,primiti
1354,nehmen::V,ил,uzeti
1355,wählen::V,суйла,izabrati
1356,auswählen::V,суйла,odabrati
1357,bewahren::V,упра,sačuvati
1358,behindern::V,кансӗрле,smetati
1359,behindern::V,чӑрмантар,smetati
1360,verderben::V,пӑс,pokvariti
1361,beschädigen::V,пӑс,oštetiti
1362,zerbrechen::V,ват,razbiti
1363,zerbrechen::V,ват,prelomiti
1364,zerbrechen::V,ҫӗмӗр,razbiti
1365,zerbrechen::V,ҫӗмӗр,prelomiti
1366,zerreißen::V,ҫур,poderati
1367,zerreißen::V,ҫур,rastrgnuti
1368,zerstören::V,иш,razoriti
1369,zerstören::V,иш,razrušiti
1370,verbrennen::V,ҫунтар,spaliti
1371,verbrennen::V,ҫунтар,sagorjeti
1372,geben::V,пар,dati
1373,reichen::V,пар,pružiti
1374,schenken::V,парнеле,darivati
1375,versprechen::V,тума пул,obećati
1376,versprechen::V,сӑмах пар,obećati
1377,wünschen::V,сун,željeti
1378,loben::V,ырла,hvaliti
1379,küssen::V,чуп ту,ljubiti
1380,wiegen::V,сиктер,njihati
1381,wiegen::V,сиктер,ljuljati
1382,wiegen::V,силле,njihati
1383,wiegen::V,силле,ljuljati
1384,zudecken::V,вит,pokriti
1385,wecken::V,вӑрат,probuditi
1386,zeigen::V,кӑтарт,pokazati
1387,führen::V,илсе пыр,voditi
1388,führen::V,ҫавӑтса пыр,voditi
1389,lehren::V,вёрент,učiti
1390,unterrichten::V,вёрент,poučiti
1391,aufziehen::V,вӗрент,uzgajati
1392,leiten::V,тытса пыр,upravljati
1393,antreiben::V,васкат,natjeravati
1394,lassen::V,пусахла,dati
1395,lassen::V,хуш,dati
1396,einladen::V,чӗн,pozvati
1397,vereinigen::V,пӗрлештер,ujediniti
1398,besuchen::V,ҫит,posjetiti
1399,besuchen::V,кӗрсе кур,posjetiti
1400,treffen::V,тӗл пул,sresti
1401,sich versammeln::V,пуҫтарӑн,okupiti se
1402,spielen::V,выля,igrati se
1403,singen::V,юрла,pjevati
1404,tanzen::V,ташла,plesati
1405,sich trennen::V,уйрӑл,razići se
1406,verlassen::V,хӑвар,ostaviti
1407,verlassen::V,хӑвар,napustiti
1408,retten::V,ҫӑл,spasiti
1409,bewachen::V,хуралла,čuvati
1410,bewachen::V,хуралла,stražariti
1411,schützen::V,сыхла,čuvati
1412,verteidigen::V,хӳтӗле,obraniti
1413,sich schlagen::V,ҫапӑҫ,biti se
1414,sich schlagen::V,ҫапӑҫ,udariti se
1415,schießen::V,пер,pucati
1416,schießen::V,пер,strijeljati
1417,siegen::V,ҫӗн,pobijediti
1418,siegen::V,ҫӗнтер,pobijediti
1419,ärgern::V,тарӑхтар,ljutiti
1420,ärgern::V,ҫиллентер,ljutiti
1421,schlagen::V,ҫап,biti
1422,schlagen::V,ҫап,udariti
1423,treten::V,тап,šutnuti
1424,stechen::V,чик,ubosti
1425,stoßen::V,чыш,gurnuti
1426,stehlen::V,вӑрла,ukrasti
1427,stören::V,кансӗрле,smetati
1428,belästigen::V,аптӑрат,smetati
1429,belästigen::V,аптӑрат,dosaditi
1430,belästigen::V,хупла,smetati
1431,belästigen::V,хупла,dosaditi
1432,verbergen::V,пытар,skriti
1433,täuschen::V,суй,obmanuti
1434,betrügen::V,ултала,prevarati
1435,töten::V,вӗлер,ubiti
1436,wohnen::V,чуна пар,stanovati
1437,wohnen::V,парӑнса тӑр,stanovati
1438,arbeiten::V,ӗҫле,raditi
1439,sammeln::V,пух,sabrati
1440,pflücken::V,тат,ubrati
1441,jagen::V,сунара ҫӳре,loviti
1442,fischen::V,пулӑ тыт,ribati
1443,fischen::V,пулӑ тыт,loviti ribu
1444,fassen::V,тыт,uloviti
1445,hüten::V,кӗт,pasti
1446,treiben::V,хӑвала,goniti
