,Concept_ID,fi,cy
198,Kuckuck::N,käki,cog
199,Kuckuck::N,käki,cwcw
200,Schwan::N,joutsen,alarch
201,Fisch::N,kala,pysgod
202,Barsch::N,ahven,draenog
203,Hecht::N,hauki,penhwyad
204,Schlange[Tier]::N,käärme,neidr
205,Wurm::N,mato,abwydyn
206,Wurm::N,mato,pryf genwair
207,Spinne::N,hämähäkki,cor
208,Spinne::N,hämähäkki,pryf copyn
209,Ameise::N,muurahainen,morgrugyn
210,Laus::N,täi,lleuen
211,Mücke::N,sääski,gwybedyn
212,Mücke::N,hyttynen,gwybedyn
213,Fliege::N,kärpänen,cleren
214,Schmetterling::N,perhonen,glöyn byw
215,Schmetterling::N,perhonen,iâr fach yr haf
216,Beere::N,marja,aeronen
217,Apfel::N,omena,afal
218,Pilz::N,sieni,madarch
219,Zwiebel::N,sipuli,nionyn
220,Zwiebel::N,sipuli,winwnsyn
221,Saat::N,siemenet,had
222,Korn::N,jyvä,grawn
223,Korn::N,vilja,grawn
224,Heu::N,heinä,gwair
225,Schale::N,kuori,croen
226,Schale::N,kuori,plisgyn
227,Grube::N,kuoppa,pwll
228,Grube::N,kuoppa,pydew
229,Falle::N,loukku,magl
230,Schlinge::N,ansa,cwlwm rhedeg
231,Spur::N,jälki,ôl
232,Asche::N,tuhka,lludw
233,Dreck::N,lika,baw
234,Dreck::N,lika,budreddi
235,Eisen::N,rauta,haearn
236,Gold::N,kulta,aur
237,Silber::N,hopea,arian
238,Kohle::N,hiili,glo
239,Glas::N,lasi,gwydr
240,Lehm::N,savi,clai
241,Sand::N,hiekka,tywod
242,Mensch::N,ihminen,dyn
243,Mann::N,mies,dyn
244,Frau::N,nainen,merch
245,Frau::N,nainen,gwraig
246,Kind::N,lapsi,plentyn
247,Junge::N,poika,hogyn
248,Junge::N,poika,bachgen
249,Mädchen::N,tyttö,merch
250,Mädchen::N,tyttö,geneth
251,Familie::N,perhe,teulu
252,Familie::N,perhe,tylwyth
253,Großvater::N,isoisä,taid
254,Großvater::N,isoisä,tad-cu
255,Großmutter::N,isoäiti,nain
256,Großmutter::N,isoäiti,mam-gu
257,Eltern::N,vanhemmat,rhieni
258,Vater::N,isä,tad
259,Mutter::N,äiti,mam
260,Sohn::N,poika,mab
261,Tochter::N,tytär,merch
262,Bruder::N,veli,brawd
263,Schwester::N,sisko,chwaer
264,Onkel::N,eno,ewythr
265,Onkel::N,setä,ewythr
266,Tante::N,täti,modryb
267,Ehemann::N,mies,gŵr
268,Ehemann::N,aviomies,gŵr
269,Ehefrau::N,vaimo,gwraig
270,Ehefrau::N,aviovaimo,gwraig
271,Freude::N,ilo,gorfoledd
272,Freude::N,riemu,gorfoledd
273,Gelächter::N,nauru,chwerthin
274,Glück::N,onni,hapusrwydd
275,Kummer::N,suru,galar
276,Kummer::N,murhe,galar
277,Wunsch::N,toive,dymuniad
278,Wunsch::N,toivomus,dymuniad
279,Lust::N,himo,chwant
280,Geist::N,henki,ysbryd
281,Gedanke::N,aate,meddwl
282,Gedanke::N,ajatus,meddwl
283,Gedächtnis::N,muisti,cof
284,Verstand::N,äly,meddwl
285,Verstand::N,järki,meddwl
286,Verstand::N,ymmärrys,meddwl
287,Sinn::N,merkitys,ystyr
288,Grund::N,syy,achos
289,Grund::N,syy,rheswm
290,Grund::N,peruste,achos
291,Grund::N,peruste,rheswm
292,Wahrheit::N,tosi,gwir
293,Wahrheit::N,tosi,gwirionedd
294,Wahrheit::N,totuus,gwir
295,Wahrheit::N,totuus,gwirionedd
296,Gespräch::N,puhelu,sgwrs
297,Gespräch::N,keskustelu,sgwrs
298,Märchen::N,satu,chwedl werin
299,Erzählung::N,tarina,stori
300,Erzählung::N,kertomus,stori
301,Nachricht::N,tieto,neges
302,Nachricht::N,ilmoitus,neges
303,Neuigkeit::N,uutinen,newydd
304,Name::N,nimi,enw
305,Rätsel::N,arvoitus,pos
306,Rede::N,puhe,araith
307,Sprache::N,kieli,iaith
308,Stimme::N,ääni,llais
309,Wort::N,sana,gair
310,Zeichen::N,merkki,arwydd
311,Ruf::N,kutsu,galwad
312,Lärm::N,melu,trwst
313,Lärm::N,hälinä,trwst
314,Laut::N,ääni,sain
315,Ton::N,sävel,tôn
316,Lied::N,laulu,cân
317,Ruhe::N,lepo,tawelwch
318,Ruhe::N,rauha,tawelwch
319,Leute::N,väki,pobl
320,Leute::N,ihmiset,pobl
321,Volk::N,kansa,pobl
322,Arbeit::N,työ,gwaith
323,Gast::N,vieras,gwestai
324,Geschenk::N,lahja,rhodd
325,Geschenk::N,lahja,anrheg
326,Spiel::N,peli,chwarae
327,Spiel::N,leikki,chwarae
328,Gesellschaft::N,seura,cwmni
329,Hilfe::N,apu,cymorth
330,Freund::N,ystävä,cyfaill
331,Kamerad::N,toveri,cydymaith
332,Angelegenheit::N,asia,pwnc
333,Anzahl::N,lukumäärä,cyfrif
334,Art::N,laji,bath
335,Stück::N,pala,darn
336,Stück::N,kappale,darn
337,Teil::N,osa,rhan
338,Hälfte::N,puoli,hanner
339,Kreis::N,ympyrä,cylch
340,Kreuz::N,risti,croes
341,Linie::N,viiva,llinell
342,Strich::N,piirto,strôc
343,Strich::N,piirto,trawiad
344,Abstand::N,väli,bwlch
345,Abstand::N,väli,pellter
346,Abstand::N,väljyys,bwlch
347,Abstand::N,väljyys,pellter
348,Entfernung::N,etäisyys,pellter
349,Gegend::N,seutu,cylch
350,Platz::N,tila,lle
351,Ort::N,kohta,lle
352,Ort::N,paikka,lle
353,Seite::N,sivu,ochr
354,Seite::N,kylki,ochr
355,Mitte::N,keskus,canol
356,Mitte::N,puoliväli,canol
357,Gegenstand::N,kalu,eitem
358,Gegenstand::N,esine,eitem
359,Sache::N,asia,peth
360,Rand::N,ääri,cwr
361,Rand::N,ääri,ymyl
362,Rand::N,syrjä,cwr
363,Rand::N,syrjä,ymyl
364,Kante::N,särmä,min
365,Kante::N,särmä,ymyl
366,Ecke::N,nurkka,cornel
367,Spitze::N,terä,blaen
368,Spitze::N,kärki,blaen
369,Ende::N,pää,pen
370,Ende::N,perä,pen
371,Loch::N,kolo,twll
372,Loch::N,reikä,twll
373,Winkel::N,kulma,congl
374,Muster::N,kuvio,patrwm
375,Größe::N,koko,maint
376,Größe::N,koko,maintioli
377,Größe::N,suuruus,maint
378,Größe::N,suuruus,maintioli
379,Länge::N,pituus,hyd
380,Höhe::N,korkeus,uchder
381,Gewicht::N,paino,pwysau
382,Menge::N,määrä,swm
383,Menge::N,määrä,maint
384,Haufen::N,kasa,pentwr
385,Reihe::N,rivi,rhes
386,Boot::N,vene,cwch
387,Ruder::N,airo,rhwyf
388,Schlitten::N,reki,sled
389,Schlitten::N,reki,car llusg
390,Schlitten::N,kelkka,sled
391,Schlitten::N,kelkka,car llusg
392,Ski::N,suksi,sgi
393,Lagerfeuer::N,nuotio,coelcerth
394,Last::N,kuorma,llwyth
395,Gang::N,kulku,tro
396,Gang::N,käynti,tro
397,Schritt::N,askel,cam
398,Norden::N,pohjoinen,gogledd
399,Süden::N,etelä,de
400,Westen::N,länsi,gorllewin
401,Osten::N,itä,dwyrain
402,Holz::N,puu,pren
403,Brett::N,lauta,bwrdd
404,Brett::N,lauta,astell
405,Platte::N,levy,llech
406,Stütze::N,noja,ateg
407,Stütze::N,noja,cynhalydd
408,Stange::N,tanko,polyn
409,Stock::N,keppi,ffon
410,Stock::N,keppi,brigyn
411,Stab::N,sauva,ffon
412,Stab::N,seiväs,ffon
413,Rohr::N,putki,pibell
414,Haus::N,talo,tŷ
415,Heim::N,koti,cartref
416,Ofen::N,uuni,stof
417,Fußboden::N,lattia,llawr
418,Tisch::N,pöytä,bwrdd
419,Stuhl::N,tuoli,cadair
420,Wiege::N,kehto,crud
421,Bett::N,sänky,gwely
422,Regal::N,hylly,silff
423,Kiste::N,arkku,bocs
424,Kiste::N,arkku,blwch
425,Kiste::N,kirstu,bocs
426,Kiste::N,kirstu,blwch
427,Kiste::N,laatikko,bocs
428,Kiste::N,laatikko,blwch
429,Fenster::N,ikkuna,ffenestr
430,Tür::N,ovi,drws
431,Tor::N,portti,porth
432,Zaun::N,aita,ffens
433,Dach::N,katto,to
434,Leiter::N,tikkaat,ysgol
435,Leiter::N,tikapuut,ysgol
436,Besen::N,luuta,ysgub
437,Spaten::N,lapio,rhaw
438,Schaufel::N,lapio,rhaw
439,Gabel::N,haarukka,fforc
440,Löffel::N,lusikka,llwy
441,Messer::N,veitsi,cyllell
442,Nagel::N,naula,hoel
443,Netz::N,verkko,gwe
444,Netz::N,verkko,rhwyd
445,Haken::N,haka,bach
446,Haken::N,koukku,bach
447,Griff::N,ripa,carn
448,Griff::N,kahva,carn
449,Schloss::N,lukko,clo
450,Bild::N,kuva,llun
451,Bild::N,kuva,pictiwr
452,Figur::N,kuvio,ffigur
453,Puppe::N,nukke,dol
454,Beutel::N,pussi,cwd
455,Bündel::N,nippu,bwndel
456,Bündel::N,nippu,coflaid
457,Bündel::N,kimppu,bwndel
458,Bündel::N,kimppu,coflaid
459,Tasche::N,laukku,cod
460,Eimer::N,sanko,bwced
461,Eimer::N,sanko,cunnog
462,Eimer::N,ämpäri,bwced
463,Eimer::N,ämpäri,cunnog
464,Deckel::N,kansi,caead
465,Geschirr::N,astia,llestri
466,Sack::N,säkki,sach
467,Tasse::N,kuppi,cwpan
468,Topf::N,pata,pot
469,Topf::N,pata,crochan
470,Kessel::N,kattila,tegell
471,Essen::N,syönti,pryd o fwyd
472,Nahrung::N,ruoka,bwyd
473,Nahrung::N,ravinto,bwyd
474,Speise::N,ruoka,saig
475,Fleisch::N,liha,cig
476,Getreide::N,vilja,ŷd
477,Getreide::N,vilja,llafur
478,Brei::N,puuro,uwd
479,Brot::N,leipä,bara
480,Scheibe::N,viipale,tafell
481,Fett::N,rasva,saim
482,Fett::N,rasva,braster
483,Butter::N,voi,ymenyn
484,Öl::N,öljy,olew
485,Salz::N,suola,halen
486,Suppe::N,keitto,cawl
487,Honig::N,hunaja,mêl
488,Milch::N,maito,llaeth
489,Milch::N,maito,llefrith
490,Tee::N,tee,te
491,Leder::N,nahka,lledr
492,Wolle::N,villa,gwlân
493,Stoff::N,kangas,lliain
494,Stoff::N,kangas,brethyn
495,Nadel::N,neula,nodwydd
496,Faden::N,lanka,edau
497,Faden::N,lanka,edefyn
498,Knopf::N,nappi,botwm
499,Knoten::N,solmu,cwlwm
500,Farbe::N,maali,paent
501,Kleidung::N,vaatteet,dillad
502,Kleidung::N,vaatteet,gwisgoedd
503,Hemd::N,paita,crys
504,Kragen::N,kaulus,coler
505,Ärmel::N,hiha,llawes
506,Hose::N,housut,trowsus
507,Gürtel::N,vyö,gwregys
508,Mütze::N,lakki,cap
509,Schuh::N,kenkä,esgid
510,Stiefel::N,saapas,botasen
511,Ring::N,sormus,modrwy
512,Band::N,nauha,rhuban
513,Kamm::N,kampa,crib
514,Spiegel::N,peili,drych
515,Riemen::N,hihna,strap
516,Schnur::N,naru,llinyn
517,Schnur::N,nuora,llinyn
518,Leine::N,talutushihna,tennyn
519,Decke::N,peite,blanced
520,Decke::N,peite,gwrthban
521,Kissen::N,tyyny,clustog
522,Kissen::N,tyyny,gobennydd
523,Kissen::N,pielus,clustog
524,Kissen::N,pielus,gobennydd
525,Tuch::N,huivi,sgarff
526,Handtuch::N,pyyheliina,tywel
527,Handtuch::N,pyyheliina,lliain sychu
528,Kraft::N,väki,grym
529,Kraft::N,voima,grym
530,Stärke::N,vahvuus,nerth
531,Stärke::N,vahvuus,cryfder
532,Gesundheit::N,terveys,iechyd
533,Krankheit::N,tauti,afiechyd
534,Krankheit::N,tauti,anhwylder
535,Krankheit::N,sairaus,afiechyd
536,Krankheit::N,sairaus,anhwylder
537,Schmerz::N,kipu,poen
538,Schmerz::N,kipu,gwayw
539,Schmerz::N,särky,poen
540,Schmerz::N,särky,gwayw
541,Wunde::N,haava,clwyf
542,Fieber::N,kuume,twymyn
543,Arznei::N,lääke,meddyginiaeth
544,Brücke::N,silta,pont
545,Brunnen::N,kaivo,ffynnon
546,Weide::N,laidun,porfa
547,Pfad::N,polku,llwybr
548,Weg::N,tie,ffordd
549,Straße::N,katu,heol
550,Straße::N,katu,ffordd
551,Dorf::N,kylä,pentref
552,Stadt::N,kaupunki,tref
553,Brief::N,kirje,llythyr
554,Buch::N,kirja,llyfr
555,Buchstabe::N,kirjain,llythyren
556,Zeitung::N,lehti,papur newydd
557,Zeitung::N,sanomalehti,papur newydd
558,Leben::N,elo,bywyd
559,Leben::N,elämä,bywyd
560,Tod::N,kuolema,marwolaeth
561,Grab::N,hauta,bedd
562,Kirche::N,kirkko,eglwys
563,Sünde::N,synti,pechod
564,Gott::N,jumala,duw
565,Arbeiter::N,työläinen,gweithiwr
566,Chef::N,päällikkö,pennaeth
567,Meister::N,mestari,meistr
568,Arzt::N,lääkäri,meddyg
569,Lehrer::N,opettaja,athro
570,Geld::N,raha,pres
571,Geld::N,raha,arian
572,Geschäft::N,liike,busnes
573,Laden::N,puoti,siop
574,Laden::N,kauppa,siop
575,Preis::N,hinta,pris
576,Ware::N,tavara,nwydd
577,Nutzen::N,hyöty,elw
578,Nutzen::N,hyöty,budd
579,Reichtum::N,rikkaus,cyfoeth
580,Welt::N,maailma,byd
581,Land::N,maa,gwlad
582,Staat::N,valtio,gwladwriaeth
583,König::N,kuningas,brenin
584,Macht::N,mahti,grym
585,Macht::N,mahti,awdurdod
586,Grenze::N,raja,ffin
587,Grenze::N,raja,goror
588,Krieg::N,sota,rhyfel
589,Feind::N,vihollinen,gelyn
590,Gewalt::N,väkivalta,ffyrnigrwydd
591,Kampf::N,taistelu,brwydr
592,Bogen[Waffe]::N,jousi,bwa
593,Pfeil::N,nuoli,saeth
594,Gewehr::N,kivääri,dryll
595,Fehler::N,vika,gwall
596,Fehler::N,vika,camgymeriad
597,Fehler::N,virhe,gwall
598,Fehler::N,virhe,camgymeriad
599,Lüge::N,valhe,celwydd
600,Lüge::N,valhe,anwiredd
601,Schaden::N,vaurio,niwed
602,Schaden::N,vaurio,difrod
603,Schaden::N,vahinko,niwed
604,Schaden::N,vahinko,difrod
605,Unglück::N,vahinko,anffawd
606,Unglück::N,onnettomuus,anffawd
607,Schuld::N,syy,bai
608,Alter::N,ikä,oed
609,Schluss::N,loppu,diwedd
610,Zeit::N,aika,amser
611,Tag::N,päivä,dydd
612,Tag::N,päivä,diwrnod
613,Morgen::N,aamu,bore
614,Morgen::N,huomen,bore
615,Mittag::N,keskipäivä,nawn
616,Abend::N,ilta,noswaith
617,Nacht::N,yö,nos
618,Woche::N,viikko,wythnos
619,Monat::N,kuukausi,mis
620,Jahr::N,vuosi,blwyddyn
621,Frühling::N,kevät,gwanwyn
622,Sommer::N,kesä,haf
623,Herbst::N,syksy,hydref
624,Winter::N,talvi,gaeaf
625,Januar::N,tammikuu,Ionawr
626,Februar::N,helmikuu,Chwefror
627,März::N,maaliskuu,Mawrth
628,April::N,huhtikuu,Ebrill
629,Mai::N,toukokuu,Mai
630,Juni::N,kesäkuu,Mehefin
631,Juli::N,heinäkuu,Gorffennaf
632,August::N,elokuu,Awst
633,September::N,syyskuu,Medi
634,Oktober::N,lokakuu,Hydref
635,November::N,marraskuu,Tachwedd
636,Dezember::N,joulukuu,Rhagfyr
637,Montag::N,maanantai,dydd Llun
638,Dienstag::N,tiistai,dydd Mawrth
639,Mittwoch::N,keskiviikko,dydd Mercher
640,Donnerstag::N,torstai,dydd Iau
641,Freitag::N,perjantai,dydd Gwener
642,Samstag::N,lauantai,dydd Sadwrn
643,Sonntag::N,sunnuntai,dydd Sul
644,groß::A,iso,mawr
645,groß::A,suuri,mawr
646,klein::A,pieni,bach
647,lang::A,pitkä,hir
648,kurz::A,lyhyt,byr
649,kurz::A,lyhyt,cwta
650,breit::A,leveä,llydan
651,schmal::A,kapea,cul
652,dicht::A,taaja,dwys
653,dick[Gegenstand]::A,paksu,trwchus
654,dünn::A,ohut,tenau
655,fein::A,hieno,main
656,fest::A,luja,cadarn
657,flach::A,litteä,gwastad
658,flach::A,tasainen,gwastad
659,glatt::A,sileä,llyfn
660,glatt::A,siloinen,llyfn
661,hart::A,kova,caled
662,weich::A,pehmeä,meddal
663,rund::A,pyöreä,crwn
664,spitz::A,terävä,pigfain
665,scharf::A,terävä,miniog
666,stumpf::A,tylsä,pŵl
667,schwer::A,raskas,trwm
668,schwer::A,painava,trwm
669,schön::A,kaunis,teg
670,schön::A,kaunis,hardd
671,schön::A,kaunis,prydferth
672,heiß::A,kuuma,poeth
673,warm::A,lämmin,twym
674,warm::A,lämmin,cynnes
675,kalt::A,kylmä,oer
676,kalt::A,viluinen,oer
677,kühl::A,viileä,oeraidd
678,frisch::A,tuore,iach
679,feucht::A,kostea,llaith
680,nass::A,märkä,gwlyb
681,trocken::A,kuiva,sych
682,voll::A,täysi,llawn
683,leer::A,tyhjä,gwag
684,offen::A,avonainen,agored
685,geschlossen::A,suljettu,caead
686,geschlossen::A,suljettu,caeëdig
687,sauber::A,puhdas,glân
688,schmutzig::A,likainen,budr
689,schmutzig::A,likainen,brwnt
690,roh::A,raaka,amrwd
691,reif::A,kypsä,aeddfed
692,lecker::A,herkullinen,blasus
693,lecker::A,herkullinen,danteithiol
694,süß::A,makea,melys
695,bitter::A,karvas,chwerw
696,bitter::A,kitkerä,chwerw
697,sauer::A,hapan,sur
698,hell::A,kirkas,disglair
699,hell::A,valoisa,disglair
700,dunkel::A,pimeä,tywyll
701,schwarz::A,musta,du
702,weiß::A,valkea,gwyn
703,rot::A,punainen,coch
704,gelb::A,keltainen,melyn
705,blau::A,sininen,glas
706,grün::A,vihreä,gwyrdd
707,grau::A,harmaa,llwyd
708,bunt::A,kirjava,lliwgar
709,billig::A,halpa,rhad
710,billig::A,huokea,rhad
711,teuer::A,kallis,drud
712,wertvoll::A,arvokas,gwerthfawr
713,blind::A,sokea,dall
714,taub::A,kuuro,byddar
715,kräftig::A,väkevä,nerthol
716,kräftig::A,väkevä,grymus
717,kräftig::A,voimakas,nerthol
718,kräftig::A,voimakas,grymus
719,stark::A,vahva,cryf
720,stark::A,vahva,cadarn
721,schwach::A,heikko,gwan
722,fett::A,lihava,tew
723,schlank::A,hoikka,main
724,schlank::A,solakka,main
725,hübsch::A,soma,tlws
726,hübsch::A,sievä,tlws
727,böse::A,paha,drwg
728,böse::A,häijy,drwg
729,dumm::A,tyhmä,twp
730,dumm::A,typerä,twp
731,faul::A,laiska,diog
732,fleißig::A,ahkera,dyfal
733,geizig::A,saita,crintach
734,geizig::A,saita,cybyddlyd
735,klug::A,älykäs,deallus
736,geschickt::A,taitava,medrus
737,geschickt::A,taitava,deheuig
738,lieb::A,rakas,hoff
739,lieb::A,rakas,annwyl
740,lustig::A,hauska,llon
741,lustig::A,iloinen,llon
742,sanft::A,lauha,mwyn
743,sanft::A,lempeä,mwyn
744,hungrig::A,nälkäinen,newynog
745,krank::A,sairas,sâl
746,krank::A,sairas,gwael
747,nackt::A,alaston,noeth
748,traurig::A,surullinen,trist
749,traurig::A,murheellinen,trist
750,lebendig::A,elävä,yn fyw
751,gut::A,hyvä,da
752,schlecht::A,paha,drwg
753,schlecht::A,paha,gwael
754,schlecht::A,huono,drwg
755,schlecht::A,huono,gwael
756,richtig::A,oikea,cywir
757,schlimm::A,paha,enbyd
758,wahr::A,tosi,gwir
759,alt::A,vanha,hen
760,neu::A,uusi,newydd
761,ehemalig::A,entinen,blaenorol
762,ehemalig::A,muinainen,blaenorol
763,alt[Lebewesen]::A,vanha,oedrannus
764,jung::A,nuori,ifanc
765,arm::A,köyhä,tlawd
766,reich::A,rikas,cyfoethog
767,bekannt::A,tuttu,cynefin
768,bekannt::A,tuttu,cyfarwydd
769,bekannt::A,tunnettu,cynefin
770,bekannt::A,tunnettu,cyfarwydd
771,berühmt::A,kuuluisa,enwog
772,fremd::A,vieras,estron
773,verschieden::A,eri,gwahanol
774,verschieden::A,erilainen,gwahanol
775,nah::A,läheinen,agos
776,fern::A,etäinen,pell
777,linker::A,vasen,aswy
778,linker::A,vasen,chwith
779,rechter::A,oikea,de
780,rechter::A,oikea,deau
781,anderer::A,muu,arall
782,anderer::A,toinen,arall
783,erster::A,ensimmäinen,cyntaf
784,zweiter::A,toinen,ail
785,dritter::A,kolmas,trydydd
786,letzter::A,viimeinen,olaf
787,allein::ADV,yksin,unig
788,allein::ADV,yksin,ar ei ben ei hun
789,auf einmal::ADV,yhdellä kertaa,ar yr un pryd
790,zusammen::ADV,yhdessä,ynghyd
791,zusammen::ADV,yhdessä,gyda'i gilydd
792,lange::ADV,kauan,amser hir
793,lange::ADV,pitkään,amser hir
794,plötzlich::ADV,äkkiä,yn sydyn
795,sofort::ADV,heti,ar unwaith
796,später::ADV,myöhemmin,yn ddiweddarach
797,jetzt::ADV,nyt,yn awr
798,heute::ADV,tänään,heddiw
799,morgen::ADV,huomenna,yfory
800,bald::ADV,pian,yn fuan
801,bald::ADV,pian,gyda hyn
