,Concept_ID,cy,bn
703,damals::ADV,ar y pryd,তখন
704,damals::ADV,bryd hynny,তখন
705,danach::ADV,wedyn,পরে
706,vorher::ADV,o'r blaen,আগে
707,zuerst::ADV,yn gyntaf,আগে
708,einmal::ADV,unwaith,একবার
709,manchmal::ADV,weithiau,কখনও কখনও
710,manchmal::ADV,ar brydiau,কখনও কখনও
711,oft::ADV,yn aml,ঘনঘন
712,oft::ADV,yn fynych,ঘনঘন
713,immer::ADV,bob amser,সর্বদা
714,niemals::ADV,ni ... byth,কখলও নহে
715,niemals::ADV,ni ... erioed,কখলও নহে
716,hier::ADV,yma,এখানে
717,hierhin::ADV,hyd yma,এখানে
718,von hier::ADV,oddi yma,ত্রই স্তান হইতে
719,dort::ADV,acw,ওখানে
720,dorthin::ADV,tuag yno,ওখানে
721,geradeaus::ADV,syth ymlaen,অগ্রগামী
722,vorwärts::ADV,ymlaen,সন্মুখিকে
723,rückwärts::ADV,yn ôl,খিরিয়া
724,zurück::ADV,yn ôl,পিঠ
725,unten::ADV,isod,নীচে
726,unten::ADV,oddi tanodd,নীচে
727,hinab::ADV,i lawr,নিম্নগামী
728,hinab::ADV,i waered,নিম্নগামী
729,oben::ADV,fry,উপরে
730,hinauf::ADV,i fyny,উচ্চতর অংশে
731,hinauf::ADV,i'r lan,উচ্চতর অংশে
732,überall::ADV,ym mhobman,সর্বত্র
733,nicht::ADV,ni,না
734,nicht::ADV,nid,না
735,ein wenig::ADV,tipyn,অল্প
736,ein wenig::ADV,ychydig,অল্প
737,kaum::ADV,prin,কষ্টসহকাবে
738,sehr::ADV,iawn,খুব
739,so::ADV,fel,তত
740,so::ADV,felly,তত
741,noch::ADV,eto,এখন পর্যস্ত
742,nur::ADV,yn unig,শুধু
743,schon::ADV,eisoes,ইতঃপুর্বে
744,schon::ADV,yn barod,ইতঃপুর্বে
745,wieder::ADV,drachefn,আবার
746,vergebens::ADV,yn ofer,বিফলে
747,vor::PRP,o flaen,সম্মুখে
748,hinter::PRP,ar ôl,পশ্চাতে
749,unter::PRP,islaw,নীচে
750,durch::PRP,trwy,দ্বারা
751,neben::PRP,ar bwys,কাছে
752,zwischen::PRP,rhwng,মধ্যে
753,zwischen::PRP,cydrhwng,মধ্যে
754,wegen::PRP,o achos,জন্য
755,wegen::PRP,oherwydd,জন্য
756,dies::PRN,hyn,এটা
757,das::PRN,hynny,ওটা
758,alles::PRN,popeth,সব
759,ich::PRN,fi,আমি
760,du::PRN,ti,তুমি
761,er::PRN,fe,উনি
762,wir::PRN,ni,আমরা
763,ihr::PRN,chi,তোমরা
764,sie::PRN,hwy,তারা
765,was::FPRN,pa beth,কি
766,wer::FPRN,pwy,কে
767,wo::FADV,ble,কোথায়
768,wo::FADV,ym mha le,কোথায়
769,wohin::FADV,i ble,কোথায়
770,wohin::FADV,i ba le,কোথায়
771,wie::FADV,sut,কেমন
772,warum::FADV,pam,কেন
773,wieviel::FNUM,faint,কত
774,eins::NUM,un,অক
775,zwei::NUM,dau,দুই
776,drei::NUM,tri,তিন
777,vier::NUM,pedwar,চার
778,fünf::NUM,pump,পাঁচ
779,sechs::NUM,chwech,ছয়
780,sieben::NUM,saith,সাত
781,acht::NUM,wyth,আট
782,neun::NUM,naw,নয়
783,zehn::NUM,deg,দশ
784,elf::NUM,un ar ddeg,এগারো
785,zwölf::NUM,deuddeg,দ্বাদশ
786,zwölf::NUM,un deg dau,দ্বাদশ
787,zwanzig::NUM,ugain,বিশ
788,dreißig::NUM,tri deg,ত্রিশ
789,dreißig::NUM,deg ar hugain,ত্রিশ
790,vierzig::NUM,deugain,চল্লিশ
791,fünfzig::NUM,hanner cant,পঞ্চাশ
792,sechzig::NUM,chwe deg,ষাট
793,siebzig::NUM,saith deg,সত্তর
794,siebzig::NUM,deg a thrigain,সত্তর
795,achtzig::NUM,wyth deg,আশি
796,achtzig::NUM,pedar ugain,আশি
797,neunzig::NUM,naw deg,নব্বুই
798,neunzig::NUM,deg a phedwar ugain,নব্বুই
799,hundert::NUM,cant,শত
800,tausend::NUM,mil,হাজার
801,und::CNJ,a,আর
802,und::CNJ,a,এবং
803,oder::CNJ,neu,বা
804,stehen::V,sefyll,দাঁড়ানো
805,sitzen::V,eistedd,বসা
806,liegen::V,gorwedd,শোয়া
807,hängen::V,hongian,ঝোলা
808,werden::V,dod yn,হইয়া উঠা
809,werden::V,mynd yn,হইয়া উঠা
810,passieren::V,digwydd,ঘটা
811,beginnen::V,cychwyn,আরম্ভ হওয়া
812,enden::V,gorffen,শেষ হওয়া
813,wechseln::V,newid,রূপাস্তর করা
814,aufgehen[Sonne]::V,codi,উদিত হওয়া
815,untergehen[Sonne]::V,machlud,অস্ত যাওয়া
816,scheinen[Sonne]::V,tywynnu,আলো দেওয়া
817,donnern::V,taranu,বজ্রধ্বনি করা
818,wehen::V,chwythu,প্রবাহিত হওয়া
819,strömen::V,ffrydio,প্রবাহিত হওয়া
820,fließen::V,llifo,ছুটা
821,sich drehen::V,troi,পাক খাওয়া
822,sich drehen::V,cylchdroi,পাক খাওয়া
823,schwanken::V,siglo,দোলা
824,schwingen::V,siglo,দোলা
825,fallen::V,cwympo,পড়া
826,brennen::V,llosgi,সেঁকা
827,rauchen::V,mygu,ধোঁয়া ছড়ান
828,regnen::V,glawio,বর্ষণ_করা
829,gefrieren::V,rhewi,হিমায়িত হওয়া
830,tauen::V,toddi,গলা
831,tauen::V,meirioli,গলা
832,schmelzen::V,toddi,গলা
833,trocknen::V,sychu,শুষ্ক করা
834,sieden::V,berwi,ফোঁড়া
835,faulen::V,pydru,ক্ষয় হওয়া
836,faulen::V,braenu,ক্ষয় হওয়া
837,verfaulen::V,pydru,ক্ষয় হওয়া 
838,verfaulen::V,dadfeilio,ক্ষয় হওয়া 
839,reißen::V,clecian,ছিঁড়া
840,reißen::V,torri'n glats,ছিঁড়া
841,versinken::V,suddo,ডুবা
842,vergehen::V,myned heibio,যাওয়া
843,vergehen::V,pasio,যাওয়া
844,erscheinen::V,ymddangos,আসা
845,verschwinden::V,diflannu,অদৃশ্য হওয়া
846,sinken::V,syrthio,হ্রাস হওয়া
847,abnehmen::V,lleihau,হ্রাস হওয়া
848,zunehmen::V,cynyddu,বৃদ্ধি পাওয়া
849,steigen::V,codi,ওঠা
850,wachsen::V,tyfu,বড় হওয়া
851,glänzen::V,disgleirio,জ্বলা
852,funkeln::V,pefrio,জ্বল্জ্বল করা
853,lärmen::V,cadw sŵn,
854,lärmen::V,gwneud twrw,
855,läuten::V,canu,রুসুঝুসু করা
856,klingeln::V,canu,বাজা
857,klingeln::V,seinio,বাজা
858,klirren::V,tincian,টুংটাং-শব্দ করা
859,brausen::V,rhuo,গর্জন করা
860,rauschen::V,siffrwd,মর্মরধ্বনি করা
861,rauschen::V,chwithrwd,মর্মরধ্বনি করা
862,klingen::V,seinio,শব্দ করা
863,bellen::V,cyfarth,ঘেউ ঘেউ করা
864,heulen::V,udo,গর্জন করা
865,heulen::V,oernadu,গর্জন করা
866,blasen::V,chwythu,ফুঁ দেওয়া
867,pfeifen::V,chwibanu,শিস্ দেওয়া
868,schreien::V,gweiddi,চিৎকার করা
869,schreien::V,bloeddio,চিৎকার করা
870,stöhnen::V,griddfan,গোঁ-গো করা
871,zittern::V,crynu,কাঁপা
872,leben::V,byw,বাঁচা
873,geboren werden::V,cael eich geni,জন্মানো
874,atmen::V,anadlu,শ্বাস ফেলা
875,trinken::V,yfed,পান করা
876,essen::V,bwyta,ভক্ষণ করা
877,schlucken::V,llyncu,গেলা
878,müde werden::V,blino,পরিশ্রান্ত হওয়া
879,einschlafen::V,mynd i gysgu,নিদ্রামগ্ন হওয়া
880,einschlafen::V,syrthio i gysgu,নিদ্রামগ্ন হওয়া
881,schlafen::V,huno,নিদ্রা যাওয়া
882,schlafen::V,cysgu,নিদ্রা যাওয়া
883,aufwachen::V,dihuno,জাগা
884,aufstehen::V,codi,জাগা
885,sich erholen::V,ymlacio,আরাম করা
886,sich erholen::V,dadflino,আরাম করা
887,krank werden::V,mynd yn sâl,অসুস্থ হত্তয়া
888,krank werden::V,mynd yn wael,অসুস্থ হত্তয়া
889,krank sein::V,gwaelu,রূগ্ণ হত্তয়া
890,schmerzen::V,brifo,কন্কন করা
891,husten::V,pesychu,কাশা
892,genesen::V,gwella,আরোগ্য হওয়া
893,genesen::V,cael yn ôl,আরোগ্য হওয়া
894,sterben::V,marw,মারা যাওয়া
895,umkommen::V,trengi,মারা যাওয়া
896,sich bewegen::V,symud,চলা
897,sich rühren::V,syflyd,নড়া
898,sich erheben::V,codi,উদিত হওয়া
899,sich setzen::V,eistedd,বসা
900,hinfallen::V,cwympo,পড়া
901,laufen::V,cerdded,হাঁটা
902,schreiten::V,camu,হাঁটা
903,spazierengehen::V,mynd am dro,পায়চারি করা
904,eilen::V,rhuthro,ত্বরাম্বিত করা
905,sich beeilen::V,brysio,ত্বরাম্বিত করা
906,sausen::V,rhuthro,ধেয়ে যাওয়া
907,rennen::V,rhedeg,চলা
908,springen::V,llamu,লাফানো
909,springen::V,neidio,লাফানো
910,klettern::V,dringo,আরোহণ করা
911,schaukeln::V,siglo,দোলা
912,kriechen::V,cropian,হামাগুড়ি দেওয়া
913,schwimmen::V,nofio,সাঁতার কাটা
914,tauchen::V,plymio,ডোবা
915,tauchen::V,ymsuddo,ডোবা
916,rudern::V,rhwyfo,দাঁড় টানা
917,fahren::V,gyrru,চালান
918,fahren::V,dreifio,চালান
919,fliegen::V,hedfan,ওড়া
920,gehen::V,mynd,যাওয়া
921,weggehen::V,mynd,প্রস্থান করা
922,weggehen::V,ymadael,প্রস্থান করা
923,abfahren::V,ymadael,প্রস্থান করা
924,anhalten::V,stopio,থামা
925,hineingehen::V,mynd i mewn,ঢোকা
926,eintreten::V,mynd i,ঢোকা
927,kommen::V,dod,আসা
928,ankommen::V,cyrraedd,আসা
929,zurückkommen::V,dychwelyd,ফিরা
930,bleiben::V,aros,থাকা
931,bleiben::V,sefyll,থাকা
932,warten::V,aros,অপেক্ষা করা
933,warten::V,disgwyl,অপেক্ষা করা
934,erwarten::V,disgwyl,অপেক্ষা করা
935,suchen::V,chwilio am,খোঁজ করা
936,finden::V,darganfod,পাওয়া
937,versuchen::V,profi,পরখ করা
938,versuchen::V,ceisio,পরখ করা
939,vorbereiten::V,paratoi,প্রস্তুত করা
940,lieben::V,caru,ভালবাসা
941,mögen::V,hoffi,পছন্দ করা
942,lachen::V,chwerthin,হাসা
943,rühren::V,cynhyrfu,হৃদয়ম্পর্শ করা
944,weinen::V,wylo,কাঁদা
945,weinen::V,llefain,কাঁদা
946,schimpfen::V,grwgnach,নালিশ করা
947,sich ärgern::V,gofidio,রাগ হত্তয়া
948,sich fürchten::V,ofni,ভয় করা
949,fürchten::V,arswydo,ডরা
950,fliehen::V,ffoi,পালানো
951,flüchten::V,dianc,পালানো
952,sehen::V,gweld,দেখা
953,anschauen::V,syllu,দেখা
954,anschauen::V,edrych,দেখা
955,ansehen::V,gwylio,দেখা
956,hören::V,clywed,শোনা
957,zuhören::V,gwrando,শোনা
958,probieren::V,profi,পরখ করা
959,riechen::V,arogli,শুঁকা
960,fühlen::V,teimlo,অনুভব করা
961,fühlen::V,clywed,অনুভব করা
962,scheinen::V,ymddangos,মনে হত্তয়া
963,zu sehen sein::V,dod i'r golwg,দেখা দেত্তয়া
964,vernehmen::V,clywed sôn am,শোনা
965,frieren::V,bod yn oer,শীত লাগা
966,tun::V,gwneud,করা
967,können::V,gallu,পারা
968,wollen::V,bod mewn angen,ইচ্ছা করা
969,anfangen::V,dechrau,আরম্ভ করা
970,beenden::V,darfod,শেষ করা
971,beenden::V,gorffen,শেষ করা
972,aufhören::V,peidio,থামা
973,gelingen::V,llwyddo,সিদ্ধিলাভ করা
974,geraten::V,diweddu,পরিণত হত্তয়া
975,öffnen::V,agor,খোলা
976,schließen::V,cau,বন্ধ করা
977,stellen::V,gosod,স্থাপন করা
978,setzen::V,gosod,স্থাপন করা
979,legen::V,gosod,স্থাপন করা
980,berühren::V,cyffwrdd,স্পর্শ করা
981,verbinden::V,cysylltu,সংযুক্ত করা
982,bedecken::V,gorchuddio,ঢাকা
983,aufhängen::V,crogi,ঝুলানো
984,aufhängen::V,hongian,ঝুলানো
985,anzünden::V,cynnau,জ্বালান
986,aufheben::V,codi,কুড়াইয়া তোলা
987,zurücklassen::V,gadael,পরিত্যাগ করা
988,verlieren::V,colli,হারান
989,fallen lassen::V,gollwng,ফেলা
990,machen::V,gwneud,গঠন করা
991,herstellen::V,cynhyrchu,সৃষ্টি করা
992,bauen::V,adeiladu,নির্মাণ করা
993,reparieren::V,trwsio,মেরামত করা
994,reparieren::V,atgyweirio,মেরামত করা
995,verbessern::V,diwygio,উন্নতিলাভ করা
996,ändern::V,altro,পরিবর্তিত করা
997,graben::V,palu,খনন করা
998,graben::V,cloddio,খনন করা
999,beugen::V,plygu,নোয়া
1000,biegen::V,plygu,নোয়া
1001,drehen::V,troelli,ঘোরান
1002,wenden::V,troi,উলটাইয়া দেত্তয়া
1003,umdrehen::V,troi,উলটানো
1004,heben::V,codi,উত্তোলন করা
1005,hochheben::V,dyrchafu,উঁচু করা
1006,ergreifen::V,gafael,দখল করা
1007,halten::V,dal,ধরা
1008,drücken::V,pwyso,টেপা
1009,drücken::V,gwasgu,টেপা
1010,schieben::V,gwthio,ঠেলা
1011,kratzen::V,crafu,চাঁচা
1012,lecken::V,llyfu,চাটা
1013,beißen::V,cnoi,দংশন করা
1014,beißen::V,brathu,দংশন করা
1015,abreißen::V,tynnu ymaith,বিচ্ছিন্ন করা
1016,abschneiden::V,torri,বিচ্ছিন্ন করা
1017,binden::V,clymu,বন্ধন করা
1018,stecken::V,plannu,বিদ্ধ করা
1019,brechen::V,torri,ভাঙা
1020,klopfen::V,taro,আঘাত করা
1021,hauen::V,taro,আঘাত করা
1022,kleben::V,gludio,সাঁটা
1023,reiben::V,rhwbio,ঘষা
1024,streichen::V,taenu,ছড়াইয়া
1025,schleifen::V,hogi,ধার দেওয়া
1026,schneiden::V,torri,কাটা
1027,rütteln::V,ysgytio,নাড়ান
1028,schütteln::V,siglo,নড়া
1029,schütteln::V,ysgwyd,নড়া
1030,schwenken::V,siglo,দোলা
1031,schütten::V,tywallt,বর্ষণ করা
1032,füllen::V,llenwi,পরিপূর্ণ করা
1033,einwickeln::V,lapio,মুড়া
1034,tragen::V,cludo,বহন করা
1035,schleppen::V,llusgo,টানা
1036,ziehen::V,tynnu,টানা
1037,aufbewahren::V,cadw,রাখা
1038,werfen::V,taflu,ছুড়া
1039,fangen::V,dal,লোফা
1040,packen::V,cipio,ধরা
1041,packen::V,crafangu,ধরা
1042,verstecken::V,celu,গোপন করা
1043,verstecken::V,cuddio,গোপন করা
1044,teilen::V,rhannu,বিভক্ত করা
1045,schicken::V,anfon,প্রেরণ করা
1046,bringen::V,dod â,আনা
1047,hinzufügen::V,chwanegu,একত্র করা
1048,bekommen::V,cael,পাওয়া
1049,erhalten::V,derbyn,পাওয়া
1050,nehmen::V,cymryd,নেওয়া
1051,wählen::V,dewis,বাছা
1052,auswählen::V,dethol,বাছা
1053,bewahren::V,cadw,বাঁচাইয়া রাখা
1054,behindern::V,atal,বাধা দেওয়া
1055,behindern::V,rhwystro,বাধা দেওয়া
1056,verderben::V,difetha,নষ্ট করা
1057,beschädigen::V,niweidio,ক্ষতি করা
1058,zerbrechen::V,torri,ভাঙ্গিয়া যাওয়া
1059,zerreißen::V,rhwygo,ছিঁড়া
1060,zerstören::V,dinistrio,বিনাশ করা
1061,verbrennen::V,llosgi,দহন করা
1062,geben::V,rhoi,দেওয়া
1063,reichen::V,estyn,দেওয়া
1064,schenken::V,rhoddi,উপহার দেত্তয়া
1065,versprechen::V,addo,প্রতিশ্রুতি দেওয়া
1066,wünschen::V,dymuno,আকাঙ্ক্ষা করা
1067,loben::V,canmol,প্রশংসা করা
1068,küssen::V,cusanu,চুম্বন করা
1069,wiegen::V,siglo,দুলানো
1070,zudecken::V,gorchuddio,ঢাকা
1071,wecken::V,deffro,জাগানো
1072,zeigen::V,dangos,দেখানো
1073,führen::V,arwain,পথ দেখানো
1074,lehren::V,dysgu,শেখানো
1075,unterrichten::V,hyfforddi,শিক্ষা দেওয়া
1076,aufziehen::V,dod i fyny,পালন করা
1077,leiten::V,arwain,পরিচালনা করা
1078,antreiben::V,annog,চালনা করা
1079,lassen::V,gadael,অনুমতি দেওয়া
1080,einladen::V,gwahodd,নিমন্ত্রণ করা
1081,vereinigen::V,uno,এক করা
1082,vereinigen::V,cyfuno,এক করা
1083,besuchen::V,ymweld â,দেখিতে যাওয়া
1084,treffen::V,cwrdd,সন্মুখীন হওয়া
1085,treffen::V,cyfarfod,সন্মুখীন হওয়া
1086,sich versammeln::V,casglu,জড়ো হওয়া
1087,sich versammeln::V,cynnull,জড়ো হওয়া
1088,spielen::V,chwarae,খেলা
1089,singen::V,canu,গাওয়া
1090,tanzen::V,dawnsio,নাচা
1091,sich trennen::V,ymwahanu,পৃথক করা
1092,verlassen::V,gadael,পরিত্যাগ করা
1093,retten::V,achub,উদ্ধার করা
1094,bewachen::V,gwarchod,পাহারা দেওয়া
1095,schützen::V,noddi,রক্ষা করা
1096,verteidigen::V,amddiffyn,রক্ষা করা
1097,sich schlagen::V,ffraeo,লড়াই করা
1098,sich schlagen::V,terfysgu,লড়াই করা
1099,schießen::V,saethu,তীরবেগে ছোটা
1100,siegen::V,ennill,জেতা
1101,ärgern::V,cythruddo,বিরক্ত করা
1102,schlagen::V,curo,আঘাত করা
1103,treten::V,cicio,লাথি মারা
1104,stechen::V,pigo,দংশন করা
1105,stoßen::V,gwthio,ঠেলা
1106,stehlen::V,dwyn,অপহরণ করা
1107,stehlen::V,lladrata,অপহরণ করা
1108,stören::V,aflonyddu,ঘাঁটান
1109,belästigen::V,trafferthu,বিরক্ত করা
1110,verbergen::V,cuddio,গোপন করা
1111,täuschen::V,twyllo,প্রবঞ্চনা করা
1112,betrügen::V,hocedu,প্রতারণা করা
1113,töten::V,lladd,হত্যা করা
1114,wohnen::V,byw,বাস করা
1115,arbeiten::V,gweithio,কাজ করা
1116,sammeln::V,casglu,সংগ্রহ করা
1117,pflücken::V,casglu,চয়ন করা
1118,jagen::V,hela,শিকার করা
1119,fischen::V,pysgota,মাছ ধরা
1120,fassen::V,dal,ধরা
1121,hüten::V,bugeilio,যুথভুক্ত করা
1122,treiben::V,gyrru,চালনা করা
1123,anbinden::V,clymu,বন্ধন করা
1124,füttern::V,porthi,ভোজন করানো
1125,melken::V,godro,দুগ্ধ দোহন করা
1126,hacken::V,torri,কাটা
1127,gießen::V,dyfrhau,বর্ষণ করা
1128,reifen::V,aeddfedu,পাকা
1129,zubereiten::V,coginio,রন্ধন করা
1130,kochen::V,berwi,রন্ধন করা
1131,backen::V,pobi,সেকা
1132,backen::V,crasu,সেকা
1133,braten::V,ffrio,ভাজা
1134,umrühren::V,cyffroi,নড়ানো
1135,stricken::V,gwau,বোনা
1136,nähen::V,gwnïo,সেলাই করা
1137,färben::V,lliwio,রঞ্জিত করা
1138,reinigen::V,glanhau,পরিষ্কার করা
1139,waschen::V,golchi,পরিষ্কার করা
1140,abwischen::V,sychu,মুছা
1141,spülen::V,streulio,পরিষ্কার করা
1142,fegen::V,ysgubo,ঝাঁট দেওয়া
1143,kehren::V,ysgubo,ঝাঁট দেওয়া
1144,baden::V,cael bath,অবগাহন করা
1145,sich waschen::V,ymolchi,ধোয়া
1146,ausziehen::V,tynnu,খুলা
1147,anziehen::V,gwisgo,গায়ে দেত্তয়া
1148,sich anziehen::V,ymwisgo,পোশাক পরা
1149,kämmen::V,cribo,আঁচড়ানো
1150,schmücken::V,harddu,সাজান করা
1151,schmücken::V,addurno,সাজান করা
1152,sagen::V,dweud,উচ্চারণ করা
1153,sprechen::V,llefaru,বলা
1154,reden::V,siarad,আলাপ করা
1155,sich unterhalten::V,sgwrsio,আড্ডা দেওয়া
1156,fragen::V,gofyn,জিজ্ঞাসা করা
1157,bitten::V,gofyn am,প্রার্থনা করা
1158,erzählen::V,dweud,বর্ণনা করা
1159,mitteilen::V,cyfleu,বলা
1160,nennen::V,enwi,নাম দেওয়া
1161,rufen::V,galw,আমন্ত্রণ করা
1162,prahlen::V,brolio,বড়াই করা
1163,prahlen::V,ymffrostio,বড়াই করা
1164,übersetzen::V,cyfieithu,ভাষাস্তরিত করা
1165,denken::V,meddwl,ভাবা
1166,glauben::V,credu,বিশ্বাস করা
1167,glauben::V,coelio,বিশ্বাস করা
1168,bemerken::V,sylwi,লক্ষ্য করা
1169,erkennen::V,adnabod,চিনিতে পারা
1170,begreifen::V,amgyffred,উপলব্ধি করা
1171,verstehen::V,deall,উপলব্ধি করা
1172,lernen::V,dysgu,শেখা
1173,wissen::V,gwybod,জানা
1174,sich erinnern an::V,cofio,মনে করা
1175,vergessen::V,anghofio,বিস্মৃত হওয়া
1176,messen::V,mesur,মাপা
1177,zählen::V,cyfrif,গণনা করা
1178,rechnen::V,cyfrifo,হিসাব করা
1179,lesen::V,darllen,পাঠ করা
1180,malen::V,peintio,আঁকা
1181,zeichnen::V,tynnu,ছকা
1182,schreiben::V,ysgrifennu,লেখা
1183,besitzen::V,meddu,অধিকার করা
1184,kaufen::V,prynu,ক্রয় করা
1185,verkaufen::V,gwerthu,বেচা
1186,bezahlen::V,talu am,প্রদান করা
1187,zahlen::V,talu,প্রদান করা
1188,beherrschen::V,rheoli,শাসন করা
1189,beherrschen::V,llywodraethu,শাসন করা
1190,ertragen::V,dioddef,বহন করা
