,Concept_ID,it,sah
775,allein::ADV,da solo,соҕотох
776,auf einmal::ADV,insieme,биирдэ
777,zusammen::ADV,insieme,холбуу
778,lange::ADV,a lungo,уһуннук
779,plötzlich::ADV,all'improvviso,эмискэ
780,sofort::ADV,sùbito,тута
781,sofort::ADV,all'istante,тута
782,später::ADV,più tardi,хойут
783,jetzt::ADV,ora,билигин
784,jetzt::ADV,adesso,билигин
785,heute::ADV,oggi,бүгүн
786,morgen::ADV,domani,сарсын
787,bald::ADV,presto,өтөр
788,bald::ADV,tra poco,өтөр
789,dann::ADV,allora,кэнна
790,gestern::ADV,ieri,бэҕэһээ
791,einst::ADV,prima,биир төгүл
792,einst::ADV,prima,арай биирдэ
793,einst::ADV,un tempo,биир төгүл
794,einst::ADV,un tempo,арай биирдэ
795,damals::ADV,allora,оччоҕо
796,danach::ADV,poi,аары
797,danach::ADV,poi,ол кэнниттэн
798,danach::ADV,dopo,аары
799,danach::ADV,dopo,ол кэнниттэн
800,vorher::ADV,prima,урут
801,zuerst::ADV,prima,маҥнай
802,zuerst::ADV,dapprima,маҥнай
803,einmal::ADV,una volta,биирдэ
804,manchmal::ADV,talvolta,арыт
805,manchmal::ADV,qualche volta,арыт
806,oft::ADV,spesso,чаастатык
807,immer::ADV,sempre,мэлдьи
808,niemals::ADV,non mai,хаһан да
809,hier::ADV,qua,маныаха
810,hierhin::ADV,qua,бэттэх
811,von hier::ADV,ne,мантан
812,von hier::ADV,da qui,мантан
813,dort::ADV,lì,онно
814,dorthin::ADV,là,онно
815,geradeaus::ADV,diritto,быһа
816,geradeaus::ADV,diritto,быһаччы
817,vorwärts::ADV,avanti,инники
818,rückwärts::ADV,all'indietro,төттөру
819,zurück::ADV,di indietro,төттөрү
820,unten::ADV,giù,аллара
821,unten::ADV,sotto,аллара
822,hinab::ADV,giù,аллара
823,hinab::ADV,in giù,аллара
824,oben::ADV,su,үөһэ
825,oben::ADV,sopra,үөһэ
826,hinauf::ADV,in sù,өрө
827,hinauf::ADV,in sù,үөһэ
828,hinauf::ADV,in alto,өрө
829,hinauf::ADV,in alto,үөһэ
830,überall::ADV,dappertutto,бэйдиэ
831,nicht::ADV,non,буолбатах
832,ein wenig::ADV,un po',кыратык
833,ein wenig::ADV,un poco,кыратык
834,kaum::ADV,a appena,нэһиилэ
835,sehr::ADV,molto,бэрт
836,sehr::ADV,molto,наһаа
837,so::ADV,così,оччо
838,so::ADV,così,оннук
839,so::ADV,tanto,оччо
840,so::ADV,tanto,оннук
841,noch::ADV,ancora,өссө
842,nur::ADV,solo,эрэ
843,nur::ADV,solo,сыччах
844,nur::ADV,soltanto,эрэ
845,nur::ADV,soltanto,сыччах
846,schon::ADV,già,бэлиэр
847,wieder::ADV,di nuovo,эмиэ
848,vergebens::ADV,invano,таак
849,vor::PRP,davanti a,иннигэр
850,hinter::PRP,dietro,кэлин
851,unter::PRP,sotto,-ҕа
852,unter::PRP,sotto,оһох түгэҕэ
853,durch::PRP,per,курдары
854,durch::PRP,attraverso,курдары
855,neben::PRP,a accanto a,аттыгар
856,zwischen::PRP,fra,ыккардынан
857,wegen::PRP,a causa di,уҥуортан
858,dies::PRN,ciò,ити
859,dies::PRN,ciò,бу
860,dies::PRN,questo,ити
861,dies::PRN,questo,бу
862,das::PRN,ciò,били
863,das::PRN,quello,били
864,alles::PRN,tutto,барыта
865,ich::PRN,ìo,мин
866,du::PRN,tu,эн
867,er::PRN,lui,кнни
868,er::PRN,egli,кнни
869,wir::PRN,noi,биһиги
870,ihr::PRN,voi,эһиги
871,sie::PRN,loro,кинилэр
872,was::FPRN,che,туох
873,was::FPRN,che cosa,туох
874,wer::FPRN,chi,ким
875,wo::FADV,dove,ханна
876,wohin::FADV,dove,ханна
877,wie::FADV,come,хайдах
878,warum::FADV,perche,тоҕо
879,wieviel::FNUM,quanto,төһө
880,eins::NUM,uno,биир
881,zwei::NUM,due,икки
882,drei::NUM,tre,үс
883,vier::NUM,quattro,түөрт
884,fünf::NUM,cinque,биэс
885,sechs::NUM,sei,алта
886,sieben::NUM,sette,сэттэ
887,acht::NUM,otto,аҕыс
888,neun::NUM,nove,тоҕус
889,zehn::NUM,dieci,уон
890,elf::NUM,ùndici,уон биир
891,zwölf::NUM,dodici,уон икки
892,zwanzig::NUM,venti,сүүрбэ
893,dreißig::NUM,trenta,отут
894,vierzig::NUM,quaranta,түөрт уон
895,fünfzig::NUM,cinquanta,биэс уон
896,sechzig::NUM,sessanta,алта уон
897,siebzig::NUM,settanta,сэттэ уон
898,achtzig::NUM,ottanta,аҕыс уон
899,neunzig::NUM,novanta,тоҕус уонус
900,hundert::NUM,cento,сүүс
901,tausend::NUM,mille,тыһыынча
902,und::CNJ,e,да
903,und::CNJ,e,уонна
904,und::CNJ,e,итиэннэ
905,oder::CNJ,o,эбэтэр
906,stehen::V,stare in piedi,тур
907,sitzen::V,sedere,олор
908,sitzen::V,stare seduto,олор
909,liegen::V,giacere,сыт
910,hängen::V,pèndere,санньылый
911,hängen::V,èssere appeso,санньылый
912,werden::V,farsi,буол
913,werden::V,diventare,буол
914,passieren::V,succèdere,буол
915,beginnen::V,cominciare,саҕалан
916,enden::V,finire,бүт
917,enden::V,terminare,бүт
918,wechseln::V,variare,уларый
919,wechseln::V,cambiare,уларый
920,aufgehen[Sonne]::V,sòrgere,ой
921,aufgehen[Sonne]::V,spuntare,ой
922,untergehen[Sonne]::V,tramontare,киир
923,scheinen[Sonne]::V,splèndere,сырдат
924,donnern::V,tonare,эт
925,wehen::V,soffiare,үр
926,strömen::V,fluire,кутулун
927,fließen::V,fluire,сүүр
928,fließen::V,scorrere,сүүр
929,sich drehen::V,girarsi,эргий
930,schwanken::V,oscillare,биэтэҥнээ
931,schwanken::V,barcollare,биэтэҥнээ
932,schwingen::V,vibrare,эйэҥнээ
933,schwingen::V,oscillare,эйэҥнээ
934,fallen::V,cadere,оҕут
935,brennen::V,àrdere,умай
936,brennen::V,bruciare,умай
937,rauchen::V,fumare,буруолаа
938,regnen::V,piòvere,самыырдаа
939,gefrieren::V,gelarsi,тоҥ
940,gefrieren::V,congelarsi,тоҥ
941,tauen::V,sciògliersi,ир
942,schmelzen::V,fòndere,уулун
943,schmelzen::V,sciògliersi,уулун
944,trocknen::V,asciugarsi,куур
945,sieden::V,bollire,оргуй
946,faulen::V,marcire,сытый
947,verfaulen::V,imputridire,сытыйан_хаал
948,reißen::V,strapparsi,хайыт
949,reißen::V,strapparsi,быһытталан
950,versinken::V,affondare,тимир
951,versinken::V,affondare,батылын
952,vergehen::V,passare,дьай
953,erscheinen::V,apparire,көһүн
954,erscheinen::V,comparire,көһүн
955,verschwinden::V,sparire,сүт
956,verschwinden::V,scomparire,сүт
957,sinken::V,calare,намтаа
958,sinken::V,scendere,намтаа
959,abnehmen::V,diminuire,аччаа
960,zunehmen::V,aumentare,элбээ
961,steigen::V,salire,үрдээ
962,steigen::V,montare,үрдээ
963,wachsen::V,crescere,үүн
964,glänzen::V,splèndere,кылбай
965,funkeln::V,brillare,күлүмнээ
966,funkeln::V,brillare,күлүмүрдээ
967,funkeln::V,scintillare,күлүмнээ
968,funkeln::V,scintillare,күлүмүрдээ
969,lärmen::V,strepitare,тыаһаа
970,lärmen::V,fare chiasso,тыаһаа
971,läuten::V,suonare,собуоннаа
972,klingeln::V,suonare,линкинээ
973,klirren::V,tintinnare,айгырат
974,brausen::V,rombare,сирилээ
975,brausen::V,rumoreggiare,сирилээ
976,rauschen::V,frusciare,суугунаа
977,klingen::V,suonare,доргуй
978,bellen::V,latrare,үр
979,bellen::V,abbaiare,үр
980,heulen::V,urlare,улуй
981,heulen::V,ululare,улуй
982,blasen::V,soffiare,үр
983,pfeifen::V,fischiare,иһиир
984,schreien::V,gridare,кылан
985,schreien::V,gridare,хаһыытаа
986,stöhnen::V,gèmere,ынчыктаа
987,zittern::V,tremare,титирээ
988,zittern::V,tremare,дьигиһий
989,leben::V,vìvere,олор
990,geboren werden::V,nàscere,төрөө
991,atmen::V,respirare,тыын
992,trinken::V,bere,ис
993,essen::V,mangiare,аһаа
994,schlucken::V,inghiottire,ыйыһын
995,müde werden::V,stancarsi,сылай
996,einschlafen::V,addormentarsi,утуйан хаал
997,schlafen::V,dormire,утуй
998,schlafen::V,dormire,утуйа сыт
999,aufwachen::V,svegliarsi,уһугун
1000,aufstehen::V,levarsi,тур
1001,sich erholen::V,riposarsi,сынньан
1002,krank werden::V,ammalarsi,ыарый
1003,krank sein::V,èssere malato,ыарый
1004,krank sein::V,èssere malato,ыарыт
1005,schmerzen::V,dolere,ыарыт
1006,husten::V,tossire,сөтөлүн
1007,genesen::V,guarire,көн
1008,sterben::V,morire,өл
1009,umkommen::V,perire,өл
1010,umkommen::V,perire,оҕут
1011,sich bewegen::V,agitarsi,хамсаа
1012,sich rühren::V,muòversi,хамсаа
1013,sich erheben::V,alzarsi,тур
1014,sich setzen::V,sedersi,олор
1015,hinfallen::V,cadere,оҕут
1016,laufen::V,camminare,хаам
1017,laufen::V,andare a piedi,хаам
1018,schreiten::V,andare,атыллаа
1019,schreiten::V,procedere,атыллаа
1020,spazierengehen::V,passeggiare,дьаарбай
1021,spazierengehen::V,andare a passeggio,дьаарбай
1022,eilen::V,andare in fretta,тиэтэй
1023,sich beeilen::V,affrettarsi,ыксаа
1024,sausen::V,volare,элээр
1025,sausen::V,correre,элээр
1026,rennen::V,correre,сүүрэкэлээ
1027,springen::V,saltare,ой
1028,springen::V,saltare,ыстан
1029,klettern::V,arrampicarsi,ытын
1030,schaukeln::V,fare l'altalena,эйэҥнээ
1031,schaukeln::V,fare l'altalena,биэрэҥнээ
1032,kriechen::V,strisciare,сыыл
1033,schwimmen::V,nuotare,уһун
1034,schwimmen::V,nuotare,харбаа
1035,tauchen::V,tuffarsi,умус
1036,tauchen::V,immèrgersi,умус
1037,rudern::V,remare,эрт
1038,fahren::V,andare,айаннаа
1039,fahren::V,viaggiare,айаннаа
1040,fliegen::V,volare,көт
1041,gehen::V,andare,бар
1042,weggehen::V,andàrsene,бар
1043,weggehen::V,andare via,бар
1044,abfahren::V,partire,бар
1045,anhalten::V,fermarsi,тохтоо
1046,hineingehen::V,entrare,киир
1047,eintreten::V,entrare,киир
1048,kommen::V,venire,кэл
1049,ankommen::V,arrivare,кэл
1050,ankommen::V,arrivare,тиий
1051,zurückkommen::V,ritornare,төнүн
1052,bleiben::V,restare,хаал
1053,bleiben::V,rimanere,хаал
1054,warten::V,aspettare,көһүт
1055,erwarten::V,attèndere,күүт
1056,erwarten::V,attèndere,көһүт
1057,suchen::V,cercare,ирдээ
1058,suchen::V,cercare,көрдөө
1059,finden::V,trovare,бул
1060,versuchen::V,tentare,сорун
1061,vorbereiten::V,preparare,бэлэмнээ
1062,lieben::V,amare,таптаа
1063,mögen::V,piacere a,сөбүл
1064,mögen::V,volere bene a,сөбүл
1065,lachen::V,rìdere,күл
1066,rühren::V,commuòvere,долгут
1067,weinen::V,piàngere,ытаа
1068,schimpfen::V,imprecare,үөҕүс
1069,sich ärgern::V,stizzirsi,кыыһыр
1070,sich ärgern::V,stizzirsi,кыйахан
1071,sich ärgern::V,arrabbiarsi,кыыһыр
1072,sich ärgern::V,arrabbiarsi,кыйахан
1073,sich fürchten::V,avere paura,куттан
1074,sich fürchten::V,avere paura,дьиксин
1075,fürchten::V,temere,дьиксин
1076,fürchten::V,temere,куттан
1077,fliehen::V,fuggire,күрээ
1078,flüchten::V,sfuggire,күрээ
1079,sehen::V,vedere,көр
1080,anschauen::V,guardare,көр
1081,ansehen::V,guardare,көр
1082,hören::V,udire,бил
1083,hören::V,udire,иһит
1084,hören::V,sentire,бил
1085,hören::V,sentire,иһит
1086,zuhören::V,ascoltare,иһит
1087,probieren::V,degustare,боруобалаан көр
1088,probieren::V,degustare,амсайан көр
1089,probieren::V,assaggiare,боруобалаан көр
1090,probieren::V,assaggiare,амсайан көр
1091,riechen::V,sentire,сытырҕаа
1092,fühlen::V,sentire,бил
1093,scheinen::V,parere,көһүн
1094,scheinen::V,sembrare,көһүн
1095,zu sehen sein::V,vedersi,көһүн
1096,vernehmen::V,sentire,иһит
1097,vernehmen::V,percepire,иһит
1098,frieren::V,aver freddo,тоҥ
1099,frieren::V,aver freddo,үлүй
1100,tun::V,fare,гын
1101,können::V,sapere,кыай
1102,wollen::V,volere,баҕар
1103,anfangen::V,iniziare,саҕалаа
1104,anfangen::V,cominciare,саҕалаа
1105,beenden::V,finire,бүтэр
1106,beenden::V,terminare,бүтэр
1107,aufhören::V,finire,уурай
1108,aufhören::V,cessare,уурай
1109,gelingen::V,riuscire,сатан
1110,geraten::V,stare,баар буолан биэр
1111,geraten::V,stare,баар буола тус
1112,geraten::V,stare,буолан таҕыс
1113,öffnen::V,aprire,ас
1114,schließen::V,chiùdere,сап
1115,schließen::V,chiùdere,хатаа
1116,stellen::V,porre,уур
1117,stellen::V,porre,туруор
1118,stellen::V,mettere,уур
1119,stellen::V,mettere,туруор
1120,setzen::V,porre,туруор
1121,setzen::V,porre,уур
1122,setzen::V,mettere,туруор
1123,setzen::V,mettere,уур
1124,legen::V,posare,уур
1125,legen::V,mettere,уур
1126,berühren::V,toccare,тыыт
1127,berühren::V,toccare,таарый
1128,verbinden::V,unire,кэлгий
1129,verbinden::V,congiùngere,кэлгий
1130,bedecken::V,coprire,бүрүй
1131,bedecken::V,ricoprire,бүрүй
1132,aufhängen::V,attaccare,ыйаа
1133,anzünden::V,accèndere,умат
1134,anzünden::V,incendiare,умат
1135,aufheben::V,raccògliere,өрө тарт
1136,zurücklassen::V,lasciare,бырах
1137,zurücklassen::V,lasciare indietro,бырах
1138,verlieren::V,pèrdere,сүтэр
1139,fallen lassen::V,lasciare cadere,түһэр
1140,fallen lassen::V,lasciare cadere,мүлчү тут
1141,machen::V,fare,оҥор
1142,machen::V,fare,оҥоһун
1143,herstellen::V,produrre,оҥор
1144,herstellen::V,fabbricare,оҥор
1145,bauen::V,costruire,тут
1146,reparieren::V,riparare,абырахтаа
1147,verbessern::V,migliorare,тупсар
1148,ändern::V,mutare,уларыт
1149,ändern::V,cambiare,уларыт
1150,graben::V,scavare,хас
1151,beugen::V,chinare,бокут
1152,beugen::V,chinare,токурут
1153,beugen::V,chinare,бүк баттаа
1154,beugen::V,flettere,бокут
1155,beugen::V,flettere,токурут
1156,beugen::V,flettere,бүк баттаа
1157,biegen::V,tòrcere,иэх
1158,biegen::V,tòrcere,өҕүлүннэр
1159,drehen::V,girare,эргит
1160,drehen::V,girare,эргичит
1161,wenden::V,girare,эргилин
1162,wenden::V,voltare,эргилин
1163,umdrehen::V,rivoltare,түҥнэр
1164,heben::V,levare,көтөх
1165,hochheben::V,levare,таһаар
1166,hochheben::V,sollevare,таһаар
1167,ergreifen::V,afferrare,тут
1168,halten::V,tenere,тут
1169,drücken::V,premere,ык
1170,schieben::V,spìngere,ас
1171,kratzen::V,grattare,кыһыы
1172,kratzen::V,graffiare,кыһыы
1173,lecken::V,leccare,салаа
1174,beißen::V,mòrdere,ытыр
1175,abreißen::V,staccarsi,быһа тарт
1176,abreißen::V,staccarsi,туура тарт
1177,abreißen::V,strapparsi,быһа тарт
1178,abreißen::V,strapparsi,туура тарт
1179,abschneiden::V,tagliare,быс
1180,abschneiden::V,tagliare,быһан ыл
1181,abschneiden::V,tagliare,быһа баттаа
1182,binden::V,legare,кэлгий
1183,binden::V,bendare,кэлгий
1184,stecken::V,ficcare,батары ас
1185,brechen::V,rompere,тоһут
1186,klopfen::V,bàttere,тоҥсуй
1187,hauen::V,picchiare,оҕус
1188,kleben::V,incollare,силимнээ
1189,reiben::V,fregare,аал
1190,streichen::V,spalmare,сыбаа
1191,schleifen::V,arrotare,чочуй
1192,schneiden::V,tagliare,быс
1193,rütteln::V,scuòtere,иэҕэҥнэт
1194,schütteln::V,agitare,сахсый
1195,schütteln::V,scuòtere,сахсый
1196,schwenken::V,agitare,дайбаа
1197,schwenken::V,sventolare,дайбаа
1198,schütten::V,versare,кут
1199,füllen::V,riempire,толор
1200,einwickeln::V,involtare,суулаа
1201,tragen::V,portare,ит
1202,schleppen::V,trainare,сос
1203,schleppen::V,trascinare,сос
1204,ziehen::V,tirare,тарт
1205,aufbewahren::V,custodire,уур
1206,aufbewahren::V,custodire,харай
1207,aufbewahren::V,conservare,уур
1208,aufbewahren::V,conservare,харай
1209,werfen::V,gettare,бырах
1210,werfen::V,lanciare,бырах
1211,fangen::V,prèndere,хап
1212,fangen::V,acchiappare,хап
1213,packen::V,pigliare,тут
1214,packen::V,afferrare,тут
1215,verstecken::V,nascondere,саһыар
1216,teilen::V,divìdere,үллэр
1217,schicken::V,inviare,ыыт
1218,bringen::V,portare,аҕал
1219,bringen::V,apportare,аҕал
1220,hinzufügen::V,aggiùngere,эп
1221,bekommen::V,ricevere,ыл
1222,bekommen::V,ricevere,булун
1223,erhalten::V,ricevere,ыл
1224,nehmen::V,prèndere,ыл
1225,wählen::V,elèggere,быыбардаа
1226,wählen::V,scegliere,быыбардаа
1227,auswählen::V,scegliere,тал
1228,bewahren::V,conservare,харай
1229,behindern::V,impedire,мэһэйдээ
1230,verderben::V,guastare,буорту гын
1231,beschädigen::V,danneggiare,алдьат
1232,zerbrechen::V,rompere,үлтүрүт
1233,zerbrechen::V,spezzare,үлтүрүт
1234,zerreißen::V,stracciare,хайыта тарт
1235,zerstören::V,distrùggere,алдьат
1236,verbrennen::V,bruciare,уоттаа
1237,geben::V,dare,биэр
1238,reichen::V,pòrgere,аҕал
1239,schenken::V,regalare,бэлэхтээ
1240,versprechen::V,promettere,эрэннэр
1241,wünschen::V,augurare,баҕар
1242,loben::V,lodare,хайҕаа
1243,küssen::V,baciare,уураа
1244,wiegen::V,cullare,бигээ
1245,wiegen::V,dondolare,бигээ
1246,zudecken::V,coprire,сап
1247,zudecken::V,coprire,бүрүй
1248,wecken::V,svegliare,уһугуннар
1249,zeigen::V,indicare,көрдөр
1250,führen::V,guidare,салай
1251,führen::V,condurre,салай
1252,lehren::V,insegnare,үөрэт
1253,unterrichten::V,istruire,үөрэт
1254,unterrichten::V,insegnare,үөрэт
1255,aufziehen::V,allevare,иит
1256,leiten::V,avviare,салай
1257,leiten::V,dirìgere,салай
1258,antreiben::V,incitare,кыһай
1259,lassen::V,fare,күһэй
1260,einladen::V,invitare,ыҥыр
1261,vereinigen::V,unire,холбоо
1262,vereinigen::V,unire,түм
1263,besuchen::V,visitare,сырыт
1264,besuchen::V,visitare,билсэ сырыт
1265,besuchen::V,far vìsita a,сырыт
1266,besuchen::V,far vìsita a,билсэ сырыт
1267,treffen::V,incontrare,көрүс
1268,sich versammeln::V,rinunirsi,мүһүн
1269,sich versammeln::V,rinunirsi,түмүс
1270,spielen::V,giocare,оонньоо
1271,singen::V,cantare,ыллаа
1272,tanzen::V,danzare,үҥкүүлээ
1273,sich trennen::V,separarsi,араҕыс
1274,verlassen::V,lasciare,хааллар
1275,verlassen::V,abbandonare,хааллар
1276,retten::V,salvare,өрүһүй
1277,bewachen::V,custodire,араҥаччылаа
1278,schützen::V,protèggere,көмүскээ
1279,verteidigen::V,difèndere,көмүскээ
1280,sich schlagen::V,bàttersi,охсус
1281,schießen::V,sparare,ытыалаа
1282,siegen::V,vìncere,хот
1283,siegen::V,vìncere,кыай
1284,ärgern::V,stizzire,кыыһырт
1285,schlagen::V,bàttere,оҕус
1286,treten::V,calciare,тэп
1287,stechen::V,pùngere,кэй
1288,stoßen::V,urtare,кэп
1289,stoßen::V,urtare,үтүрүй
1290,stoßen::V,spìngere,кэп
1291,stoßen::V,spìngere,үтүрүй
1292,stehlen::V,rubare,уор
1293,stören::V,disturbare,мэһэйдээ
1294,belästigen::V,molestare,батар
1295,belästigen::V,importunare,батар
1296,verbergen::V,celare,кистээ
1297,verbergen::V,nascondere,кистээ
1298,täuschen::V,ingannare,албыннаа
1299,betrügen::V,frodare,албыннаа
1300,betrügen::V,truffare,албыннаа
1301,töten::V,uccìdere,өлөр
1302,wohnen::V,abitare,олор
1303,arbeiten::V,lavorare,үлэлээ
1304,sammeln::V,raccògliere,мус
1305,sammeln::V,raccògliere,хомуй
1306,sammeln::V,collezionare,мус
1307,sammeln::V,collezionare,хомуй
1308,pflücken::V,cògliere,үргээ
1309,jagen::V,cacciare,бултаа
1310,fischen::V,pescare,балыктаа
1311,fassen::V,catturare,тут
1312,fassen::V,acchiappare,тут
1313,hüten::V,pascolare,манаа
1314,treiben::V,spìngere,үүр
1315,anbinden::V,legare,баай
1316,anbinden::V,attaccare,баай
1317,füttern::V,dar da mangiare a,аһат
1318,melken::V,mùngere,ыа
1319,hacken::V,tritare,кэрт
1320,hacken::V,spaccare,кэрт
1321,gießen::V,annaffiare,сиигирт
1322,reifen::V,maturare,бус
1323,zubereiten::V,preparare,бэлэмнээ
1324,kochen::V,cuòcere,буһар
1325,backen::V,cuòcere,буһар
1326,backen::V,cuòcere al forno,буһар
1327,braten::V,frìggere,хооруй
1328,braten::V,frìggere,ыһаарылаа
1329,braten::V,frìggere,соркуойдаа
1330,braten::V,arrostire,хооруй
1331,braten::V,arrostire,ыһаарылаа
1332,braten::V,arrostire,соркуойдаа
1333,umrühren::V,mescolare,былаа
1334,stricken::V,llavorare a maglia,өр
1335,nähen::V,cucire,иистэн
1336,färben::V,tìngere,кырааскалаа
1337,reinigen::V,pulire,ыраастаа
1338,reinigen::V,nettare,ыраастаа
1339,waschen::V,lavare,сууй
1340,abwischen::V,asciugare,сот
1341,spülen::V,lavare,сайҕаа
1342,spülen::V,sciacquare,сайҕаа
1343,fegen::V,spazzare,сиппий
1344,kehren::V,spazzare,харбаа
1345,baden::V,bagnarsi,сөтүөлээ
1346,baden::V,fare il bagno,сөтүөлээ
1347,sich waschen::V,lavarsi,суун
1348,ausziehen::V,tògliersi,уһул
1349,anziehen::V,mettersi,кэтэрт
1350,anziehen::V,indossare,кэтэрт
1351,sich anziehen::V,vestirsi,таҥын
1352,kämmen::V,pettinare,тараа
1353,schmücken::V,ornare,симээ
1354,schmücken::V,decorare,симээ
1355,sagen::V,dire,диэ
1356,sprechen::V,parlare,эт
1357,sprechen::V,parlare,саҥар
1358,reden::V,parlare,кэпсэт
1359,sich unterhalten::V,conversare,кэпсэт
1360,fragen::V,chièdere,ыйыт
1361,fragen::V,domandare,ыйыт
1362,bitten::V,pregare,көрдөс
1363,erzählen::V,narrare,кэпсээ
1364,erzählen::V,narrare,сэһэргээ
1365,erzählen::V,raccontare,кэпсээ
1366,erzählen::V,raccontare,сэһэргээ
1367,mitteilen::V,comunicare,биллэр
1368,nennen::V,nominare,ааттаа
1369,rufen::V,chiamare,ыҥыр
1370,prahlen::V,vantarsi,чабылан
1371,prahlen::V,vantarsi,киһиргээ
1372,übersetzen::V,tradurre,тылбаастаа
1373,denken::V,pensare,санаа
1374,denken::V,pensare,толкуйдаа
1375,glauben::V,credere,итэҕэй
1376,bemerken::V,notare,бэлиэтээ
1377,bemerken::V,osservare,бэлиэтээ
1378,erkennen::V,riconoscere,бил
1379,begreifen::V,capire,өйдөө
1380,begreifen::V,comprèndere,өйдөө
1381,verstehen::V,intèndere,өйдөө
1382,verstehen::V,comprèndere,өйдөө
1383,lernen::V,imparare,үөрэн
1384,lernen::V,apprèndere,үөрэн
1385,wissen::V,sapere,бил
1386,sich erinnern an::V,ricordare,аҕын
1387,sich erinnern an::V,ricordarsi di,аҕын
1388,vergessen::V,dimenticare,умун
1389,messen::V,misurare,кэмнээ
1390,messen::V,misurare,кээмэйдээ
1391,zählen::V,contare,аах
1392,rechnen::V,contare,аах
1393,rechnen::V,calcolare,аах
1394,lesen::V,lèggere,аах
1395,malen::V,dipìngere,уруһуйдаа
1396,zeichnen::V,disegnare,уруһуйдаа
1397,schreiben::V,scrìvere,суруй
1398,besitzen::V,possedere,баһылаа
1399,kaufen::V,comprare,атыылас
1400,kaufen::V,acquistare,атыылас
1401,verkaufen::V,vendere,атыылаа
1402,bezahlen::V,pagare,төлөө
1403,zahlen::V,pagare,төлөө
1404,beherrschen::V,dominare,баһылаа
1405,ertragen::V,sopportare,тулуй
