,Concept_ID,hu,nl
850,hinauf::ADV,felfelé,naar boven
851,überall::ADV,mindenütt,alom
852,überall::ADV,mindenütt,overal
853,nicht::ADV,nem,niet
854,ein wenig::ADV,egy kicsit,wat
855,kaum::ADV,alig,amper
856,kaum::ADV,alig,nauwelijks
857,sehr::ADV,nagyon,erg
858,sehr::ADV,nagyon,zeer
859,so::ADV,úgy,zo
860,noch::ADV,még,nog
861,nur::ADV,csak,maar
862,nur::ADV,csak,alleen
863,nur::ADV,csupán,maar
864,nur::ADV,csupán,alleen
865,schon::ADV,már,al
866,schon::ADV,már,reeds
867,wieder::ADV,ismét,weer
868,wieder::ADV,ismét,terug
869,wieder::ADV,megint,weer
870,wieder::ADV,megint,terug
871,vergebens::ADV,hiába,vergeefs
872,vergebens::ADV,hiába,tevergeefs
873,vor::PRP,előtt,voor
874,hinter::PRP,mögött,achter
875,unter::PRP,alatt,onder
876,unter::PRP,alatt,beneden
877,durch::PRP,át,door
878,durch::PRP,keresztül,door
879,neben::PRP,mellett,naast
880,zwischen::PRP,között,tussen
881,wegen::PRP,miatt,wegens
882,wegen::PRP,miatt,vanwege
883,wegen::PRP,végett,wegens
884,wegen::PRP,végett,vanwege
885,dies::PRN,ez,dit
886,das::PRN,az,dat
887,alles::PRN,minden,alles
888,ich::PRN,én,ik
889,du::PRN,te,je
890,du::PRN,te,jij
891,er::PRN,ő,hij
892,wir::PRN,mi,we
893,wir::PRN,mi,wij
894,ihr::PRN,ti,jullie
895,sie::PRN,ők,ze
896,sie::PRN,ők,zij
897,was::FPRN,mi,wat
898,wer::FPRN,ki,wie
899,wo::FADV,hol,waar
900,wohin::FADV,hova,waarheen
901,wie::FADV,hogy,hoe
902,wie::FADV,hogyan,hoe
903,warum::FADV,miért,waarom
904,wieviel::FNUM,hány,hoeveel
905,wieviel::FNUM,mennyi,hoeveel
906,eins::NUM,egy,één
907,zwei::NUM,kettő,twee
908,drei::NUM,három,drie
909,vier::NUM,négy,vier
910,fünf::NUM,öt,vijf
911,sechs::NUM,hat,zes
912,sieben::NUM,hét,zeven
913,acht::NUM,nyolc,acht
914,neun::NUM,kilenc,negen
915,zehn::NUM,tíz,tien
916,elf::NUM,tizenegy,elf
917,zwölf::NUM,tizenkettő,twaalf
918,zwanzig::NUM,húsz,twintig
919,dreißig::NUM,harminc,dertig
920,vierzig::NUM,negyven,veertig
921,fünfzig::NUM,ötven,vijftig
922,sechzig::NUM,hatvan,zestig
923,siebzig::NUM,hetven,zeventig
924,achtzig::NUM,nyolcvan,tachtig
925,neunzig::NUM,kilencven,negentig
926,hundert::NUM,száz,honderd
927,tausend::NUM,ezer,duizend
928,und::CNJ,és,en
929,und::CNJ,meg,en
930,oder::CNJ,vagy,of
931,stehen::V,áll,staan
932,sitzen::V,ül,zitten
933,liegen::V,fekszik,liggen
934,hängen::V,függ,hangen
935,werden::V,lesz,worden
936,passieren::V,történik,gebeuren
937,beginnen::V,kezdődik,beginnen
938,enden::V,végződik,eindigen
939,enden::V,befejeződik,eindigen
940,wechseln::V,változik,wijzigen
941,wechseln::V,változik,veranderen
942,aufgehen[Sonne]::V,kel,opgaan
943,untergehen[Sonne]::V,lemegy,ondergaan
944,scheinen[Sonne]::V,süt,schijnen
945,donnern::V,dörög,donderen
946,wehen::V,fúj,waaien
947,strömen::V,áramlik,stromen
948,fließen::V,folyik,vloeien
949,sich drehen::V,forog,draaien
950,sich drehen::V,forog,zich draaien
951,schwanken::V,inog,wankelen
952,schwanken::V,ingadozik,wankelen
953,schwingen::V,leng,zwieren
954,fallen::V,esik,vallen
955,brennen::V,ég,branden
956,rauchen::V,füstöl,roken
957,regnen::V,esik,regenen
958,gefrieren::V,megfagy,bevriezen
959,tauen::V,olvad,dooien
960,schmelzen::V,olvad,smelten
961,schmelzen::V,elolvad,smelten
962,trocknen::V,szárad,drogen
963,sieden::V,forr,koken
964,sieden::V,forr,zieden
965,faulen::V,rothad,rotten
966,verfaulen::V,elrothad,verrotten
967,verfaulen::V,megrothad,verrotten
968,reißen::V,szakad,scheuren
969,versinken::V,süllyed,verzinken
970,versinken::V,elsüllyed,verzinken
971,vergehen::V,múlik,vergaan
972,vergehen::V,elmúlik,vergaan
973,erscheinen::V,feltűnik,opdagen
974,erscheinen::V,feltűnik,verschijnen
975,erscheinen::V,megjelenik,opdagen
976,erscheinen::V,megjelenik,verschijnen
977,verschwinden::V,letűnik,verdwijnen
978,sinken::V,süllyed,zinken
979,abnehmen::V,apad,afnemen
980,abnehmen::V,apad,verminderen
981,abnehmen::V,csökken,afnemen
982,abnehmen::V,csökken,verminderen
983,zunehmen::V,növekszik,toenemen
984,zunehmen::V,gyarapszik,toenemen
985,steigen::V,emelkedik,stijgen
986,steigen::V,emelkedik,omhooggaan
987,wachsen::V,nő,groeien
988,wachsen::V,terem,groeien
989,wachsen::V,növekszik,groeien
990,glänzen::V,ragyog,glanzen
991,glänzen::V,ragyog,schitteren
992,glänzen::V,fénylik,glanzen
993,glänzen::V,fénylik,schitteren
994,funkeln::V,csillog,fonkelen
995,funkeln::V,tündöklik,fonkelen
996,lärmen::V,lármázik,lawaai maken
997,läuten::V,cseng,luiden
998,klingeln::V,csenget,bellen
999,klirren::V,csörömpöl,rinkelen
1000,brausen::V,zúg,bruisen
1001,brausen::V,morajlik,bruisen
1002,rauschen::V,zúg,ruisen
1003,klingen::V,hangzik,klinken
1004,bellen::V,ugat,blaffen
1005,heulen::V,bőg,huilen
1006,heulen::V,üvölt,huilen
1007,blasen::V,fúj,blazen
1008,pfeifen::V,fütyül,fluiten
1009,schreien::V,kiált,gillen
1010,schreien::V,kiált,schreeuwen
1011,schreien::V,kiabál,gillen
1012,schreien::V,kiabál,schreeuwen
1013,stöhnen::V,nyög,steunen
1014,zittern::V,remeg,beven
1015,zittern::V,remeg,sidderen
1016,zittern::V,reszket,beven
1017,zittern::V,reszket,sidderen
1018,leben::V,él,leven
1019,geboren werden::V,születik,geboren worden
1020,atmen::V,lélegzik,ademen
1021,trinken::V,iszik,drinken
1022,essen::V,eszik,eten
1023,schlucken::V,nyel,slikken
1024,müde werden::V,elfárad,moe worden
1025,müde werden::V,kifárad,moe worden
1026,einschlafen::V,elalszik,inslapen
1027,schlafen::V,alszik,slapen
1028,aufwachen::V,felébred,ontwaken
1029,aufwachen::V,felébred,wakker worden
1030,aufstehen::V,felkel,opstaan
1031,sich erholen::V,pihen,zich ontspannen
1032,krank werden::V,megbetegedik,ziek worden
1033,krank werden::V,belebetegszik,ziek worden
1034,krank sein::V,betegeskedik,ziek zijn
1035,schmerzen::V,fáj,pijn doen
1036,husten::V,köhög,hoesten
1037,genesen::V,meggyógyul,genezen
1038,sterben::V,hal,sterven
1039,sterben::V,hal,overlijden
1040,umkommen::V,elpusztul,omkomen
1041,sich bewegen::V,mozog,zich bewegen
1042,sich rühren::V,mozdul,zich verroeren
1043,sich erheben::V,feláll,oprijzen
1044,sich erheben::V,feláll,verrijzen
1045,sich erheben::V,felemelkedik,oprijzen
1046,sich erheben::V,felemelkedik,verrijzen
1047,sich setzen::V,ül,gaan zitten
1048,sich setzen::V,leül,gaan zitten
1049,hinfallen::V,bukik,vallen
1050,hinfallen::V,bukik,neervallen
1051,hinfallen::V,elesik,vallen
1052,hinfallen::V,elesik,neervallen
1053,laufen::V,jár,lopen
1054,schreiten::V,lép,stappen
1055,schreiten::V,lép,schrijden
1056,spazierengehen::V,sétál,gaan wandelen
1057,eilen::V,siet,ijlen
1058,eilen::V,siet,haasten
1059,sich beeilen::V,siet,zich haasten
1060,sausen::V,robog,stuiven
1061,rennen::V,fut,rennen
1062,rennen::V,szalad,rennen
1063,springen::V,ugrik,springen
1064,klettern::V,kúszik,klimmen
1065,klettern::V,kúszik,klauteren
1066,schaukeln::V,hintázik,schommelen
1067,kriechen::V,kúszik,kruipen
1068,schwimmen::V,úszik,zwemmen
1069,tauchen::V,merül,duiken
1070,rudern::V,evez,roeien
1071,fahren::V,jár,rijden
1072,fahren::V,megy,rijden
1073,fahren::V,utazik,rijden
1074,fliegen::V,száll,vliegen
1075,gehen::V,megy,gaan
1076,weggehen::V,elmegy,weggaan
1077,abfahren::V,indul,vertrekken
1078,anhalten::V,megáll,stoppen
1079,anhalten::V,megáll,stilhouden
1080,hineingehen::V,bemegy,ingaan
1081,hineingehen::V,bemegy,binnengaan
1082,eintreten::V,belép,binnenkomen
1083,kommen::V,jön,komen
1084,ankommen::V,érkezik,aankomen
1085,ankommen::V,megérkezik,aankomen
1086,zurückkommen::V,visszajön,terugkomen
1087,bleiben::V,marad,blijven
1088,bleiben::V,megmarad,blijven
1089,warten::V,vár,wachten
1090,warten::V,várakozik,wachten
1091,erwarten::V,vár,verwachten
1092,erwarten::V,megvár,verwachten
1093,suchen::V,kutat,zoeken
1094,finden::V,talál,vinden
1095,versuchen::V,megpróbál,proberen
1096,versuchen::V,megpróbál,beproeven
1097,versuchen::V,megkísérel,proberen
1098,versuchen::V,megkísérel,beproeven
1099,vorbereiten::V,előkészít,voorbereiden
1100,lieben::V,szeret,houden van
1101,mögen::V,szeret,lusten
1102,mögen::V,szeret,houden van
1103,lachen::V,nevet,lachen
1104,rühren::V,mozdít,roeren
1105,weinen::V,sír,huilen
1106,weinen::V,sír,schreien
1107,schimpfen::V,szid,kijven
1108,schimpfen::V,szid,schelden
1109,schimpfen::V,szitkozódik,kijven
1110,schimpfen::V,szitkozódik,schelden
1111,sich ärgern::V,mérgelődik,zich ergeren
1112,sich ärgern::V,bosszankodik,zich ergeren
1113,sich fürchten::V,fél,bang zijn
1114,sich fürchten::V,retteg,bang zijn
1115,fürchten::V,fél,vrezen
1116,fliehen::V,menekül,vluchten
1117,flüchten::V,elmenekül,ontsnappen
1118,flüchten::V,elmenekül,ontkomen
1119,sehen::V,néz,zien
1120,anschauen::V,megnéz,aankijken
1121,ansehen::V,néz,aanzien
1122,ansehen::V,néz,bekijken
1123,ansehen::V,ránéz,aanzien
1124,ansehen::V,ránéz,bekijken
1125,ansehen::V,megnéz,aanzien
1126,ansehen::V,megnéz,bekijken
1127,hören::V,hall,horen
1128,zuhören::V,hallgat,luisteren
1129,zuhören::V,meghallgat,luisteren
1130,probieren::V,kóstol,proeven
1131,probieren::V,megkóstol,proeven
1132,riechen::V,szagol,ruiken
1133,fühlen::V,érez,voelen
1134,scheinen::V,tűnik,lijken
1135,scheinen::V,látszik,lijken
1136,zu sehen sein::V,mutatkozik,te zien zijn
1137,vernehmen::V,hall,vernemen
1138,frieren::V,fázik,het koud hebben
1139,tun::V,csinál,doen
1140,tun::V,cselekszik,doen
1141,können::V,tud,kunnen
1142,wollen::V,akar,willen
1143,anfangen::V,kezd,beginnen
1144,anfangen::V,kezd,aanvangen
1145,beenden::V,befejez,beëindigen
1146,aufhören::V,megszűnik,ophouden
1147,gelingen::V,sikerül,lukken
1148,gelingen::V,sikerül,gelukken
1149,geraten::V,kerül,uitvallen
1150,geraten::V,jut,uitvallen
1151,öffnen::V,nyit,openen
1152,öffnen::V,nyit,opendoen
1153,öffnen::V,kinyit,openen
1154,öffnen::V,kinyit,opendoen
1155,schließen::V,csuk,sluiten
1156,schließen::V,csuk,dichtdoen
1157,schließen::V,becsuk,sluiten
1158,schließen::V,becsuk,dichtdoen
1159,stellen::V,állít,stellen
1160,stellen::V,állít,plaatsen
1161,stellen::V,helyez,stellen
1162,stellen::V,helyez,plaatsen
1163,setzen::V,ültet,zetten
1164,setzen::V,ültet,plaatsen
1165,setzen::V,helyez,zetten
1166,setzen::V,helyez,plaatsen
1167,legen::V,tesz,leggen
1168,legen::V,fektet,leggen
1169,berühren::V,érint,aanraken
1170,verbinden::V,beköt,verbinden
1171,verbinden::V,összeköt,verbinden
1172,bedecken::V,betakar,bedekken
1173,bedecken::V,beborít,bedekken
1174,aufhängen::V,felakaszt,ophangen
1175,anzünden::V,gyújt,aansteken
1176,anzünden::V,meggyújt,aansteken
1177,aufheben::V,felemel,oprapen
1178,zurücklassen::V,hátrahagy,achterlaten
1179,verlieren::V,veszít,verliezen
1180,verlieren::V,elveszít,verliezen
1181,fallen lassen::V,elejt,laten vallen
1182,machen::V,tesz,maken
1183,machen::V,csinál,maken
1184,herstellen::V,gyárt,produceren
1185,herstellen::V,gyárt,voortbrengen
1186,herstellen::V,előállít,produceren
1187,herstellen::V,előállít,voortbrengen
1188,bauen::V,épít,bouwen
1189,reparieren::V,javít,repareren
1190,reparieren::V,javít,herstellen
1191,reparieren::V,kijavít,repareren
1192,reparieren::V,kijavít,herstellen
1193,reparieren::V,megjavít,repareren
1194,reparieren::V,megjavít,herstellen
1195,verbessern::V,megjavít,verbeteren
1196,ändern::V,változtat,wijzigen
1197,ändern::V,változtat,veranderen
1198,ändern::V,megváltoztat,wijzigen
1199,ändern::V,megváltoztat,veranderen
1200,graben::V,ás,graven
1201,beugen::V,meghajt,buigen
1202,biegen::V,hajlít,buigen
1203,drehen::V,forgat,draaien
1204,wenden::V,fordít,keren
1205,wenden::V,fordít,wenden
1206,wenden::V,megfordít,keren
1207,wenden::V,megfordít,wenden
1208,umdrehen::V,megfordít,omdraaien
1209,umdrehen::V,megforgat,omdraaien
1210,heben::V,emel,heffen
1211,heben::V,emel,optillen
1212,hochheben::V,felemel,tillen
1213,ergreifen::V,megfog,pakken
1214,ergreifen::V,megfog,grijpen
1215,halten::V,tart,houden
1216,drücken::V,nyom,drukken
1217,drücken::V,megnyom,drukken
1218,schieben::V,tol,duwen
1219,schieben::V,tol,schuiven
1220,kratzen::V,vakar,krassen
1221,lecken::V,nyal,likken
1222,beißen::V,harap,bijten
1223,abreißen::V,letép,afrukken
1224,abreißen::V,letép,afscheuren
1225,abschneiden::V,levág,afsnijden
1226,binden::V,köt,binden
1227,binden::V,kötöz,binden
1228,stecken::V,dug,steken
1229,brechen::V,tör,breken
1230,brechen::V,eltör,breken
1231,klopfen::V,kopogtat,kloppen
1232,hauen::V,vág,houwen
1233,hauen::V,levág,houwen
1234,kleben::V,tapaszt,plakken
1235,reiben::V,dörzsöl,wrijven
1236,reiben::V,súrol,wrijven
1237,streichen::V,simít,smeren
1238,schleifen::V,fen,slijpen
1239,schleifen::V,csiszol,slijpen
1240,schleifen::V,köszörül,slijpen
1241,schneiden::V,vág,snijden
1242,schneiden::V,szel,snijden
1243,schneiden::V,metsz,snijden
1244,rütteln::V,ráz,schudden
1245,schütteln::V,ráz,schudden
1246,schütteln::V,megráz,schudden
1247,schwenken::V,lóbál,wuiven
1248,schwenken::V,lóbál,zwaaien
1249,schwenken::V,lobogtat,wuiven
1250,schwenken::V,lobogtat,zwaaien
1251,schütten::V,önt,gieten
1252,schütten::V,önt,storten
1253,füllen::V,tölt,vullen
1254,füllen::V,megtölt,vullen
1255,einwickeln::V,becsavar,inwikkelen
1256,tragen::V,hord,dragen
1257,schleppen::V,vonszol,slepen
1258,ziehen::V,húz,trekken
1259,aufbewahren::V,megőriz,bewaren
1260,werfen::V,dob,gooien
1261,werfen::V,hajít,gooien
1262,fangen::V,fog,vangen
1263,packen::V,megragad,pakken
1264,packen::V,megragad,vastpakken
1265,verstecken::V,eldug,verstoppen
1266,verstecken::V,elrejt,verstoppen
1267,teilen::V,oszt,delen
1268,teilen::V,megoszt,delen
1269,schicken::V,küld,sturen
1270,bringen::V,hoz,brengen
1271,bringen::V,visz,brengen
1272,hinzufügen::V,hozzáad,toevoegen
1273,bekommen::V,kap,verkrijgen
1274,bekommen::V,megkap,verkrijgen
1275,erhalten::V,kap,krijgen
1276,erhalten::V,megkap,krijgen
1277,nehmen::V,vesz,nemen
1278,wählen::V,választ,kiezen
1279,wählen::V,választ,verkiezen
1280,auswählen::V,kiválaszt,uitkiezen
1281,bewahren::V,megtart,bewaren
1282,behindern::V,akadályoz,hinderen
1283,behindern::V,gátol,hinderen
1284,verderben::V,elront,bederven
1285,beschädigen::V,rongál,beschadigen
1286,zerbrechen::V,eltör,breken
1287,zerbrechen::V,eltör,stukbreken
1288,zerbrechen::V,széttör,breken
1289,zerbrechen::V,széttör,stukbreken
1290,zerbrechen::V,kettétör,breken
1291,zerbrechen::V,kettétör,stukbreken
1292,zerreißen::V,eltép,scheuren
1293,zerreißen::V,eltép,verscheuren
1294,zerreißen::V,széttép,scheuren
1295,zerreißen::V,széttép,verscheuren
1296,zerstören::V,elpusztít,vernielen
1297,verbrennen::V,éget,branden
1298,verbrennen::V,éget,verbranden
1299,verbrennen::V,eléget,branden
1300,verbrennen::V,eléget,verbranden
1301,geben::V,ad,geven
1302,reichen::V,nyújt,reiken
1303,reichen::V,nyújt,aanreiken
1304,schenken::V,ajándékoz,schenken
1305,versprechen::V,ígér,beloven
1306,wünschen::V,kíván,wensen
1307,loben::V,dicsér,loven
1308,loben::V,dicsér,prijzen
1309,küssen::V,csókol,kussen
1310,wiegen::V,ringat,wiegen
1311,zudecken::V,betakar,toedekken
1312,wecken::V,kelt,wekken
1313,wecken::V,ébreszt,wekken
1314,zeigen::V,mutat,tonen
1315,zeigen::V,mutat,wijzen
1316,führen::V,visz,voeren
1317,führen::V,vezet,voeren
1318,lehren::V,tanít,leren
1319,unterrichten::V,tanít,onderwijzen
1320,aufziehen::V,felnevel,grootbrengen
1321,leiten::V,vezet,leiden
1322,leiten::V,vezérel,leiden
1323,antreiben::V,hajt,aandrijven
1324,lassen::V,-tat,laten
1325,lassen::V,-at,laten
1326,einladen::V,meghív,uitnodigen
1327,vereinigen::V,egyesít,verenigen
1328,besuchen::V,látogat,bezoeken
1329,treffen::V,talál,treffen
1330,treffen::V,talál,ontmoeten
1331,sich versammeln::V,gyülekezik,zich verzamelen
1332,sich versammeln::V,összegyűlik,zich verzamelen
1333,spielen::V,játszik,spelen
1334,singen::V,énekel,zingen
1335,tanzen::V,táncol,dansen
1336,sich trennen::V,elválik,van elkaar gaan
1337,verlassen::V,elhagy,verlaten
1338,retten::V,ment,redden
1339,bewachen::V,őriz,bewaken
1340,schützen::V,óv,beschermen
1341,schützen::V,véd,beschermen
1342,verteidigen::V,véd,verdedigen
1343,sich schlagen::V,verekszik,knokken
1344,schießen::V,lő,schieten
1345,siegen::V,győz,overwinnen
1346,ärgern::V,bosszant,ergeren
1347,schlagen::V,üt,slaan
1348,schlagen::V,ver,slaan
1349,treten::V,rúg,trappen
1350,treten::V,rúg,schoppen
1351,stechen::V,döf,steken
1352,stechen::V,döf,prikken
1353,stechen::V,szúr,steken
1354,stechen::V,szúr,prikken
1355,stoßen::V,lök,stoten
1356,stehlen::V,lop,stelen
1357,stören::V,zavar,storen
1358,stören::V,zavar,verstoren
1359,belästigen::V,zaklat,lastig vallen
1360,verbergen::V,rejt,verbergen
1361,verbergen::V,elrejt,verbergen
1362,täuschen::V,megtéveszt,misleiden
1363,betrügen::V,csal,bedriegen
1364,töten::V,öl,doden
1365,wohnen::V,lakik,wonen
1366,arbeiten::V,dolgozik,werken
1367,sammeln::V,szed,inzamelen
1368,sammeln::V,szed,verzamelen
1369,sammeln::V,gyűjt,inzamelen
1370,sammeln::V,gyűjt,verzamelen
1371,pflücken::V,szed,plukken
1372,jagen::V,vadászik,jagen
1373,fischen::V,halászik,vissen
1374,fassen::V,fog,vangen
1375,hüten::V,őriz,hoeden
1376,hüten::V,legeltet,hoeden
1377,treiben::V,hajt,drijven
1378,anbinden::V,köt,vastbinden
1379,füttern::V,etet,voeren
1380,melken::V,fej,melken
1381,hacken::V,vág,hakken
1382,gießen::V,öntöz,gieten
1383,reifen::V,érik,rijpen
1384,zubereiten::V,elkészít,klaarmaken
1385,zubereiten::V,elkészít,toebereiden
1386,kochen::V,főz,koken
1387,backen::V,süt,bakken
1388,braten::V,süt,braden
1389,umrühren::V,megkever,omroeren
1390,stricken::V,köt,breien
1391,nähen::V,varr,naaien
1392,färben::V,fest,verven
1393,färben::V,fest,kleuren
1394,reinigen::V,tisztít,reinigen
1395,waschen::V,mos,wassen
1396,abwischen::V,letöröl,afvegen
1397,spülen::V,mosogat,spoelen
1398,spülen::V,mosogat,afwassen
1399,fegen::V,söpör,vegen
1400,kehren::V,söpör,vegen
1401,baden::V,fürdik,baden
1402,sich waschen::V,mosdik,zich wassen
1403,sich waschen::V,mosakszik,zich wassen
1404,ausziehen::V,levesz,uittrekken
1405,anziehen::V,felölt,aantrekken
1406,anziehen::V,felvesz,aantrekken
1407,sich anziehen::V,öltözik,zich aankleden
1408,sich anziehen::V,felöltözik,zich aankleden
1409,kämmen::V,fésül,kammen
1410,schmücken::V,díszít,tooien
1411,sagen::V,mond,zeggen
1412,sprechen::V,beszél,spreken
1413,reden::V,beszél,praten
1414,sich unterhalten::V,beszélget,zich onderhouden
1415,fragen::V,kérdez,vragen
1416,bitten::V,kér,vragen
1417,bitten::V,kér,verzoeken
1418,erzählen::V,mesél,vertellen
1419,erzählen::V,elbeszél,vertellen
1420,mitteilen::V,közöl,meedelen
1421,nennen::V,hív,noemen
1422,nennen::V,nevez,noemen
1423,rufen::V,hív,roepen
1424,prahlen::V,dicsekszik,pralen
1425,übersetzen::V,fordít,vertalen
1426,denken::V,gondol,denken
1427,glauben::V,hisz,geloven
1428,bemerken::V,észrevesz,bemerken
1429,erkennen::V,ráismer,herkennen
1430,erkennen::V,felismer,herkennen
1431,begreifen::V,felfog,begrijpen
1432,verstehen::V,ért,verstaan
1433,verstehen::V,megért,verstaan
1434,lernen::V,tanul,leren
1435,lernen::V,megtanul,leren
1436,wissen::V,tud,weten
1437,sich erinnern an::V,emlékszik,zich herinneren aan
1438,vergessen::V,felejt,vergeten
1439,vergessen::V,elfelejt,vergeten
1440,messen::V,mér,meten
1441,messen::V,megmér,meten
1442,zählen::V,számol,tellen
1443,zählen::V,megszámol,tellen
1444,rechnen::V,számít,rekenen
1445,lesen::V,olvas,lezen
1446,malen::V,fest,schilderen
1447,zeichnen::V,rajzol,tekenen
1448,schreiben::V,ír,schrijven
1449,besitzen::V,birtokol,bezitten
1450,kaufen::V,vesz,kopen
1451,kaufen::V,megvesz,kopen
1452,verkaufen::V,elad,verkopen
1453,bezahlen::V,fizet,betalen
1454,bezahlen::V,kifizet,betalen
1455,zahlen::V,fizet,betalen
1456,zahlen::V,megfizet,betalen
1457,beherrschen::V,ural,beheersen
1458,ertragen::V,elbír,verdragen
1459,ertragen::V,elvisel,verdragen
