,Concept_ID,se,bn
220,Fuß::N,juolgi,পা
221,Fuß::N,jyel'gi,পা
222,Fuß::N,jue´lǧǧ,পা
223,Fuß::N,ла̄бпь,পা
224,Ferse::N,båetskie,গোড়ালি
225,Ferse::N,boasske,গোড়ালি
226,Ferse::N,šušmi,গোড়ালি
227,Ferse::N,šušme,গোড়ালি
228,Ferse::N,jue´lǧǧkädd,গোড়ালি
229,Ferse::N,ка̄ннт,গোড়ালি
230,Knie::N,boelve,হাঁটু
231,Knie::N,buolvva,হাঁটু
232,Knie::N,čibbi,হাঁটু
233,Knie::N,veaŋki,হাঁটু
234,Knie::N,iidâ,হাঁটু
235,Knie::N,puõlvv,হাঁটু
236,Knie::N,пуллв,হাঁটু
237,Oberschenkel::N,ruaksja,ঊরু
238,Oberschenkel::N,tjibbe,ঊরু
239,Oberschenkel::N,gassaváhkká,ঊরু
240,Oberschenkel::N,badjeváhkáa,ঊরু
241,Oberschenkel::N,čuár'bpeeḷi,ঊরু
242,Oberschenkel::N,če´bb,ঊরু
243,Oberschenkel::N,чуаррбе̄лль,ঊরু
244,Bein::N,juelkie,পা
245,Bein::N,juolgge,পা
246,Bein::N,juolgi,পা
247,Bein::N,jyel'gi,পা
248,Bein::N,jue´lǧǧ,পা
249,Bein::N,ю̄лльк,পা
250,Körper::N,kråahpe,দেহ
251,Körper::N,rumáj,দেহ
252,Körper::N,rumaš,দেহ
253,Körper::N,ruumâš,দেহ
254,Körper::N,rå´pp,দেহ
255,Körper::N,лышшьк,দেহ
256,Körper::N,роаӈӈьк,দেহ
257,Haut::N,njaltja,ত্বক
258,Haut::N,lijkke,ত্বক
259,Haut::N,tjuobma,ত্বক
260,Haut::N,liiki,ত্বক
261,Haut::N,liške,ত্বক
262,Haut::N,le´šǩǩ,ত্বক
263,Haut::N,лышшьк,ত্বক
264,Blut::N,vïrre,রক্ত
265,Blut::N,maelie,রক্ত
266,Blut::N,varra,রক্ত
267,Blut::N,varra,রক্ত
268,Blut::N,vorrâ,রক্ত
269,Blut::N,võrr,রক্ত
270,Blut::N,вэ̄рр,রক্ত
271,Ader::N,åerie,শিরা
272,Ader::N,aajroe,শিরা
273,Ader::N,suodna,শিরা
274,Ader::N,varrasuotna,শিরা
275,Ader::N,suoṇâ,শিরা
276,Ader::N,suõnn,শিরা
277,Ader::N,сӯнн,শিরা
278,Sehne::N,soene,কণ্ডরা
279,Sehne::N,gåårtenje,কণ্ডরা
280,Sehne::N,suodna,কণ্ডরা
281,Sehne::N,suotna,কণ্ডরা
282,Sehne::N,suoṇâ,কণ্ডরা
283,Sehne::N,suõnn,কণ্ডরা
284,Sehne::N,сӯнн,কণ্ডরা
285,Knochen::N,måara,অস্থি
286,Knochen::N,måaroe,অস্থি
287,Knochen::N,dákte,অস্থি
288,Knochen::N,dákti,অস্থি
289,Knochen::N,tähti,অস্থি
290,Knochen::N,tä´htt,অস্থি
291,Knochen::N,та̄ххт,অস্থি
292,Knochen::N,та̄ффьт,অস্থি
293,Gehirn::N,aajla,মস্তিষ্ক
294,Gehirn::N,vuojŋam,মস্তিষ্ক
295,Gehirn::N,vuoigŋašat,মস্তিষ্ক
296,Gehirn::N,vuoi'ŋâšeh,মস্তিষ্ক
297,Gehirn::N,vuo'ivâšneh,মস্তিষ্ক
298,Gehirn::N,vuõivâšn,মস্তিষ্ক
299,Gehirn::N,вуэййвэшна,মস্তিষ্ক
300,Herz::N,vaajmoe,হৃৎপিণ্ড
301,Herz::N,tsåhke,হৃৎপিণ্ড
302,Herz::N,váibmu,হৃৎপিণ্ড
303,Herz::N,váimu,হৃৎপিণ্ড
304,Herz::N,čââ´đ,হৃৎপিণ্ড
305,Herz::N,кӯттҌк,হৃৎপিণ্ড
306,Magen::N,tjåejjie,পাকস্থলী
307,Magen::N,tjoajvve,পাকস্থলী
308,Magen::N,čoavji,পাকস্থলী
309,Magen::N,čuáv'ji,পাকস্থলী
310,Magen::N,čåu´jj,পাকস্থলী
311,Magen::N,чо̄ввьй,পাকস্থলী
312,Leber::N,mueksie,যকৃৎ
313,Leber::N,librre,যকৃৎ
314,Leber::N,vuoivvas,যকৃৎ
315,Leber::N,vuoivâs,যকৃৎ
316,Leber::N,vuõivâs,যকৃৎ
317,Leber::N,вуйвас,যকৃৎ
318,Atem::N,voejngehtasse,শ্বাস
319,Atem::N,båssånis,শ্বাস
320,Atem::N,vuojŋadahka,শ্বাস
321,Atem::N,vuoiŋŋahat,শ্বাস
322,Atem::N,vuo'iŋâstim,শ্বাস
323,Atem::N,jiõg'g,শ্বাস
324,Atem::N,вӯйнас,শ্বাস
325,Atem::N,вӯййнмушш,শ্বাস
326,Hunger::N,nielkie,ক্ষুধা
327,Hunger::N,nielgge,ক্ষুধা
328,Hunger::N,nealgi,ক্ষুধা
329,Hunger::N,nelgi,ক্ষুধা
330,Hunger::N,neä´lǧǧ,ক্ষুধা
331,Hunger::N,не̄лльк,ক্ষুধা
332,Träne::N,gïknjele,অশ্রু
333,Träne::N,ganjál,অশ্রু
334,Träne::N,ganjal,অশ্রু
335,Träne::N,koonjâl,অশ্রু
336,Träne::N,kõõnjâl,অশ্রু
337,Träne::N,кэ̄нял,অশ্রু
338,Geschmack::N,aelmie,স্বাদ
339,Geschmack::N,muosse,স্বাদ
340,Geschmack::N,smáhkka,স্বাদ
341,Geschmack::N,máhku,স্বাদ
342,Geschmack::N,smáhkka,স্বাদ
343,Geschmack::N,mááhu,স্বাদ
344,Geschmack::N,smakkâ,স্বাদ
345,Geschmack::N,njõõd,স্বাদ
346,Geschmack::N,smääkk,স্বাদ
347,Geschmack::N,ня̄лльк,স্বাদ
348,Geruch::N,haaje,গন্ধ
349,Geruch::N,habjja,গন্ধ
350,Geruch::N,hádja,গন্ধ
351,Geruch::N,opsâ,গন্ধ
352,Geruch::N,haajâ,গন্ধ
353,Geruch::N,õpss,গন্ধ
354,Geruch::N,haajj,গন্ধ
355,Geruch::N,апс,গন্ধ
356,Geruch::N,лэ̄гк,গন্ধ
357,Schlaf::N,nahkerh,ঘুম
358,Schlaf::N,nager,ঘুম
359,Schlaf::N,oados,ঘুম
360,Schlaf::N,nagir,ঘুম
361,Schlaf::N,naṿer,ঘুম
362,Schlaf::N,nââ´er,ঘুম
363,Schlaf::N,нагерь,ঘুম
364,Traum::N,nahkere,স্বপ্ন
365,Traum::N,niehko,স্বপ্ন
366,Traum::N,niehku,স্বপ্ন
367,Traum::N,naṿer,স্বপ্ন
368,Traum::N,nââ´er,স্বপ্ন
369,Traum::N,нагерь,স্বপ্ন
370,Himmel::N,elmie,আকাশ
371,Himmel::N,almme,আকাশ
372,Himmel::N,albmi,আকাশ
373,Himmel::N,alme,আকাশ
374,Himmel::N,â´lmm,আকাশ
375,Himmel::N,алльм,আকাশ
376,Sonne::N,biejjie,সূর্য
377,Sonne::N,bæjvásj,সূর্য
378,Sonne::N,beaivváš,সূর্য
379,Sonne::N,peivi,সূর্য
380,Sonne::N,piäiváš,সূর্য
381,Sonne::N,pei´vv,সূর্য
382,Sonne::N,пе̄ййв,সূর্য
383,Mond::N,aske,চন্দ্র
384,Mond::N,mánno,চন্দ্র
385,Mond::N,mánnu,চন্দ্র
386,Mond::N,máánu,চন্দ্র
387,Mond::N,mään,চন্দ্র
388,Mond::N,ма̄нн,চন্দ্র
389,Stern::N,daasta,নক্ষত্র
390,Stern::N,naestie,নক্ষত্র
391,Stern::N,násste,নক্ষত্র
392,Stern::N,násti,নক্ষত্র
393,Stern::N,täsni,নক্ষত্র
394,Stern::N,tä´snn,নক্ষত্র
395,Stern::N,та̄ссьт,নক্ষত্র
396,Luft::N,elmie,বায়ু
397,Luft::N,ájmmo,বায়ু
398,Luft::N,áibmu,বায়ু
399,Luft::N,áimu,বায়ু
400,Luft::N,šõŋŋ,বায়ু
401,Luft::N,вӯйнас,বায়ু
402,Wind::N,bïegke,বাতাস
403,Wind::N,biegga,বাতাস
404,Wind::N,biegga,বাতাস
405,Wind::N,pieg'gâ,বাতাস
406,Wind::N,piõg'g,বাতাস
407,Wind::N,пӣӈӈк,বাতাস
408,Welle::N,baaroe,ঢেউ
409,Welle::N,baaroe,তরঙ্গ
410,Welle::N,bárro,ঢেউ
411,Welle::N,bárro,তরঙ্গ
412,Welle::N,bárru,ঢেউ
413,Welle::N,bárru,তরঙ্গ
414,Welle::N,pááṛu,ঢেউ
415,Welle::N,pááṛu,তরঙ্গ
416,Welle::N,päärr,ঢেউ
417,Welle::N,päärr,তরঙ্গ
418,Welle::N,нэ̄ммп,ঢেউ
419,Welle::N,нэ̄ммп,তরঙ্গ
420,Wasser::N,tjaetsie,জল
421,Wasser::N,tjáhtje,জল
422,Wasser::N,čáhci,জল
423,Wasser::N,čääci,জল
424,Wasser::N,čää´cc,জল
425,Wasser::N,ча̄дзь,জল
426,Stein::N,gierkie,ঢিল
427,Stein::N,gierkie,প্রস্তর
428,Stein::N,giergge,ঢিল
429,Stein::N,giergge,প্রস্তর
430,Stein::N,geađgi,ঢিল
431,Stein::N,geađgi,প্রস্তর
432,Stein::N,keđgi,ঢিল
433,Stein::N,keđgi,প্রস্তর
434,Stein::N,ǩeä´dǧǧ,ঢিল
435,Stein::N,ǩeä´dǧǧ,প্রস্তর
436,Stein::N,ке̄ддҌк,ঢিল
437,Stein::N,ке̄ддҌк,প্রস্তর
438,Boden::N,betnie,ভূতল
439,Boden::N,ednam,ভূতল
440,Boden::N,bodni,ভূতল
441,Boden::N,vuođđu,ভূতল
442,Boden::N,ponne,ভূতল
443,Boden::N,vuáđ̣u,ভূতল
444,Boden::N,vuâđđ,ভূতল
445,Boden::N,лаввьн,ভূতল
446,Boden::N,е̄ммьне,ভূতল
447,Erde::N,jåarta,ভূমি
448,Erde::N,mueltie,ভূমি
449,Erde::N,ednam,ভূমি
450,Erde::N,mållde,ভূমি
451,Erde::N,eana,ভূমি
452,Erde::N,eennâm,ভূমি
453,Erde::N,mädd,ভূমি
454,Erde::N,jânnam,ভূমি
455,Erde::N,е̄ммьне,ভূমি
456,Staub::N,heblie,ধুলা
457,Staub::N,tsumhtsie,ধুলা
458,Staub::N,dubme,ধুলা
459,Staub::N,dopmu,ধুলা
460,Staub::N,kovjâ,ধুলা
461,Staub::N,põõ´l,ধুলা
462,Staub::N,кэ̄ббьй,ধুলা
463,Rauch::N,soeve,ধোঁয়া
464,Rauch::N,suovva,ধোঁয়া
465,Rauch::N,suovva,ধোঁয়া
466,Rauch::N,suoṿâ,ধোঁয়া
467,Rauch::N,suõvv,ধোঁয়া
468,Rauch::N,сӯвв,ধোঁয়া
469,Funke::N,naestie,স্ফুলিঙ্গ
470,Funke::N,tjuonam,স্ফুলিঙ্গ
471,Funke::N,čuotnan,স্ফুলিঙ্গ
472,Funke::N,čuođâlm,স্ফুলিঙ্গ
473,Funke::N,iiskâr,স্ফুলিঙ্গ
474,Funke::N,čuõzzâm,স্ফুলিঙ্গ
475,Funke::N,чӯссэм,স্ফুলিঙ্গ
476,Feuer::N,dålle,অগ্নি
477,Feuer::N,dållå,অগ্নি
478,Feuer::N,dolla,অগ্নি
479,Feuer::N,tullâ,অগ্নি
480,Feuer::N,toll,অগ্নি
481,Feuer::N,то̄лл,অগ্নি
482,Licht::N,tjoevke,আলো
483,Licht::N,tjuovgga,আলো
484,Licht::N,čuovga,আলো
485,Licht::N,čuovggas,আলো
486,Licht::N,čuoṿâ,আলো
487,Licht::N,toll,আলো
488,Licht::N,čuõvv,আলো
489,Licht::N,то̄лл,আলো
490,Schatten::N,skugkie,ছায়া
491,Schatten::N,soejvene,ছায়া
492,Schatten::N,irkes,ছায়া
493,Schatten::N,sieges,ছায়া
494,Schatten::N,itku,ছায়া
495,Schatten::N,suoivâ,ছায়া
496,Schatten::N,õõtt,ছায়া
497,Schatten::N,ǩeeu´niǩ,ছায়া
498,Schatten::N,кывьнэхь,ছায়া
499,Wetter::N,vïerhtse,আবহাওয়া
500,Wetter::N,dálkke,আবহাওয়া
501,Wetter::N,dálki,আবহাওয়া
502,Wetter::N,šoŋŋâ,আবহাওয়া
503,Wetter::N,šõŋŋ,আবহাওয়া
504,Wetter::N,шэ̄ӈӈ,আবহাওয়া
505,Nebel::N,såavla,কুহেলিকা
506,Nebel::N,mearhka,কুহেলিকা
507,Nebel::N,murkko,কুহেলিকা
508,Nebel::N,mierkká,কুহেলিকা
509,Nebel::N,mierká,কুহেলিকা
510,Nebel::N,miär'kká,কুহেলিকা
511,Nebel::N,oṃo,কুহেলিকা
512,Nebel::N,sue´lnn,কুহেলিকা
513,Nebel::N,цӣгк,কুহেলিকা
514,Nebel::N,сулльн,কুহেলিকা
515,Wolke::N,balve,মেঘ
516,Wolke::N,balvva,মেঘ
517,Wolke::N,balva,মেঘ
518,Wolke::N,polvâ,মেঘ
519,Wolke::N,põlvv,মেঘ
520,Wolke::N,пэллв,মেঘ
521,Regen::N,ebrie,বৃষ্টি
522,Regen::N,harvve,বৃষ্টি
523,Regen::N,arvi,বৃষ্টি
524,Regen::N,arve,বৃষ্টি
525,Regen::N,â´brr,বৃষ্টি
526,Regen::N,аббьр,বৃষ্টি
527,Schnee::N,lopme,তুষার
528,Schnee::N,moehtege,তুষার
529,Schnee::N,muohta,তুষার
530,Schnee::N,muohta,তুষার
531,Schnee::N,muotâ,তুষার
532,Schnee::N,muõtt,তুষার
533,Schnee::N,вэ̄дз,তুষার
534,Schnee::N,куэллт,তুষার
535,Eis::N,jïenge,বরফ
536,Eis::N,jiegŋa,বরফ
537,Eis::N,jiekŋa,বরফ
538,Eis::N,jieŋ̣â,বরফ
539,Eis::N,jiõŋŋ,বরফ
540,Eis::N,ӣӈӈ,বরফ
541,Frost::N,baajkoe,তুষার
542,Frost::N,tjoasskem,তুষার
543,Frost::N,buolaš,তুষার
544,Frost::N,puolâš,তুষার
545,Frost::N,puõlâš,তুষার
546,Frost::N,мӯнь,তুষার
547,Kälte::N,jueskie,শৈত্য
548,Kälte::N,tjåetskeme,শৈত্য
549,Kälte::N,tjoasskem,শৈত্য
550,Kälte::N,čoaskin,শৈত্য
551,Kälte::N,ko'lmâsvuotâ,শৈত্য
552,Kälte::N,ijss,শৈত্য
553,Kälte::N,čuä´cǩǩem,শৈত্য
554,Kälte::N,tuârggnjõs,শৈত্য
555,Kälte::N,кэ̄лмас,শৈত্য
556,Hitze::N,baahke,তাপ
557,Hitze::N,báhkka,তাপ
558,Hitze::N,báhkka,তাপ
559,Hitze::N,pakkâ,তাপ
560,Hitze::N,kuṃe,তাপ
561,Hitze::N,paašt,তাপ
562,Hitze::N,жоарр,তাপ
563,Raureif::N,jyjse,তুহিন
564,Raureif::N,ridne,তুহিন
565,Raureif::N,goarre,তুহিন
566,Raureif::N,ritni,তুহিন
567,Raureif::N,suhči,তুহিন
568,Raureif::N,riṇe,তুহিন
569,Raureif::N,ай,তুহিন
570,Regenbogen::N,aatjan goengere,রামধনু
571,Regenbogen::N,aatjan joekse,রামধনু
572,Regenbogen::N,ádjájuoksa,রামধনু
573,Regenbogen::N,arvedávgi,রামধনু
574,Regenbogen::N,bajándávgi,রামধনু
575,Regenbogen::N,äijihtävgi,রামধনু
576,Regenbogen::N,teârmmazjohss,রামধনু
577,Regenbogen::N,тӣрмесью̄ккс,রামধনু
578,Donner::N,raejrie,বজ্রধ্বনি
579,Donner::N,átjek,বজ্রধ্বনি
580,Donner::N,átjárájdde,বজ্রধ্বনি
581,Donner::N,áddjá,বজ্রধ্বনি
582,Donner::N,baján,বজ্রধ্বনি
583,Donner::N,juuṛâ,বজ্রধ্বনি
584,Donner::N,tie´rmes,বজ্রধ্বনি
585,Donner::N,тӣрмесь,বজ্রধ্বনি
586,Donner::N,ча̄ркнэгк,বজ্রধ্বনি
587,Strömung::N,njuvvie,স্রোত
588,Strömung::N,ájggedáhpe,স্রোত
589,Strömung::N,rávdnji,স্রোত
590,Strömung::N,virde,স্রোত
591,Strömung::N,ve´rdd,স্রোত
592,Strömung::N,выррьт,স্রোত
593,Tropfen::N,gåajhkohts,ফোঁটা
594,Tropfen::N,gåjkudis,ফোঁটা
595,Tropfen::N,goaikkanas,ফোঁটা
596,Tropfen::N,čalme,ফোঁটা
597,Tropfen::N,čâ´lmm,ফোঁটা
598,Tropfen::N,ча̄лльм,ফোঁটা
599,Schaum::N,sapte,ফেনা
600,Schaum::N,såpptå,ফেনা
601,Schaum::N,sokta,ফেনা
602,Schaum::N,suptâ,ফেনা
603,Schaum::N,soptt,ফেনা
604,Schaum::N,со̄ппт,ফেনা
605,Schmutz::N,haaskoe,ধুলা
606,Schmutz::N,duolvva,ধুলা
607,Schmutz::N,duolva,ধুলা
608,Schmutz::N,durdi,ধুলা
609,Schmutz::N,stänži,ধুলা
610,Schmutz::N,sähss,ধুলা
611,Schmutz::N,са̄ккьс,ধুলা
612,Schmutz::N,не̄шшь,ধুলা
613,See::N,jaevrie,হ্রদ
614,See::N,jávrre,হ্রদ
615,See::N,jávri,হ্রদ
616,See::N,jävri,হ্রদ
617,See::N,jâu´rr,হ্রদ
618,See::N,я̄ввьр,হ্রদ
619,Sumpf::N,pluevie,জলা
620,Sumpf::N,áhpe,জলা
621,Sumpf::N,sæmssa,জলা
622,Sumpf::N,jeaggi,জলা
623,Sumpf::N,jeggi,জলা
624,Sumpf::N,jeä´ǧ'ǧ,জলা
625,Sumpf::N,ла̄ммьп,জলা
626,Moor::N,pluevie,মাঠ
627,Moor::N,jiegge,মাঠ
628,Moor::N,suotnju,মাঠ
629,Moor::N,karrii,মাঠ
630,Moor::N,kä´rev,মাঠ
631,Moor::N,veättaǩ,মাঠ
632,Moor::N,ла̄ммьп,মাঠ
633,Wiese::N,ïentje,তৃণভূমি
634,Wiese::N,giedde,তৃণভূমি
635,Wiese::N,gieddi,তৃণভূমি
636,Wiese::N,nijtto,তৃণভূমি
637,Wiese::N,пуэшенҍ,তৃণভূমি
638,Wald::N,skåake,বন
639,Wald::N,skåajje,বন
640,Wald::N,miehtsie,বন
641,Wald::N,vuovdde,বন
642,Wald::N,miehttse,বন
643,Wald::N,vuovdi,বন
644,Wald::N,meahcci,বন
645,Wald::N,mecci,বন
646,Wald::N,vyemi,বন
