,Concept_ID,la,mrj
766,oben::ADV,supra,вӹлнӹ
767,hinauf::ADV,sursum,кӱшкӹлӓ
768,hinauf::ADV,sursum,кӱш
769,überall::ADV,ubique,йӹлт
770,überall::ADV,ubique,цилӓ вӓре
771,nicht::ADV,non,уке
772,ein wenig::ADV,paulum,изиш
773,ein wenig::ADV,paulum,иклаштык
774,kaum::ADV,vix,цылик
775,kaum::ADV,vix,чучок-чучок
776,kaum::ADV,aegre,цылик
777,kaum::ADV,aegre,чучок-чучок
778,sehr::ADV,valde,чоте
779,sehr::ADV,magnopere,чоте
780,so::ADV,ita,тенге
781,so::ADV,ita,тенгелӓ
782,noch::ADV,etiam,мол
783,noch::ADV,etiam,моло
784,nur::ADV,solum,веле
785,nur::ADV,tantum,веле
786,schon::ADV,iam,уже
787,schon::ADV,iam,ӹнде
788,wieder::ADV,rursus,уэш
789,vergebens::ADV,frustra,зря
790,vergebens::ADV,frustra,ӹзрӓ
791,vergebens::ADV,frustra,ӹзӹрӓ
792,vor::PRP,ante,анзыц
793,vor::PRP,ante,анзыцын
794,hinter::PRP,post,шайылан
795,hinter::PRP,post,шайылный
796,unter::PRP,sub,лӹвӓкӹ
797,durch::PRP,per,вашт
798,neben::PRP,iuxta,сага
799,zwischen::PRP,inter,лош
800,zwischen::PRP,inter,лошкы
801,wegen::PRP,propter,мычыц
802,dies::PRN,hoc,тидӹ
803,dies::PRN,hoc,ти
804,das::PRN,id,тидӹ
805,das::PRN,id,ти
806,alles::PRN,omnia,цилӓ
807,ich::PRN,ego,мый
808,du::PRN,tu,тӹнь
809,er::PRN,is,тӹдӹ
810,er::PRN,ille,тӹдӹ
811,wir::PRN,nos,мӓ
812,ihr::PRN,vos,вӓ
813,sie::PRN,ii,нӹнӹ
814,sie::PRN,illi,нӹнӹ
815,was::FPRN,quid,ма
816,wer::FPRN,quis,кӱ
817,wo::FADV,ubi,кышан
818,wo::FADV,ubi,кыштакен
819,wohin::FADV,quo,кышкы
820,wie::FADV,quomodo,кыце
821,warum::FADV,cur,малын
822,wieviel::FNUM,quantum,кынар
823,wieviel::FNUM,quantum,кынары
824,wieviel::FNUM,quantum,кынаркы
825,eins::NUM,unus,иктӹ
826,eins::NUM,unus,иктӹт
827,zwei::NUM,duo,кок
828,zwei::NUM,duo,кокты
829,drei::NUM,tres,кым
830,drei::NUM,tres,кымыт
831,vier::NUM,quattuor,нӹл
832,fünf::NUM,quinque,вӹц
833,sechs::NUM,sex,куд
834,sechs::NUM,sex,кудытмозн
835,sieben::NUM,septem,шӹм
836,sieben::NUM,septem,шӹмӹт
837,acht::NUM,octo,кӓндӓкш
838,acht::NUM,octo,кӓндӓкшӹ
839,neun::NUM,novem,ӹндекшшӱдӹ
840,zehn::NUM,decem,лу
841,elf::NUM,undecim,луатик
842,elf::NUM,undecim,луатиктӹ
843,zwölf::NUM,duodecim,луаткок
844,zwölf::NUM,duodecim,луаткокты
845,zwanzig::NUM,viginti,коклы
846,dreißig::NUM,triginta,кымлы
847,vierzig::NUM,quadraginta,нӹллӹ
848,fünfzig::NUM,quinquaginta,вӹцлӹ
849,sechzig::NUM,sexaginta,кудлу
850,siebzig::NUM,septuaginta,шӹмлу
851,achtzig::NUM,octoginta,кӓндӓкшлу
852,neunzig::NUM,nonaginta,ӹндекшлу
853,hundert::NUM,centum,шӱдӹ
854,tausend::NUM,mille,тӹжем
855,und::CNJ,et,дöн
856,und::CNJ,-que,дöн
857,oder::CNJ,vel,льывы
858,stehen::V,stare,шалшаг
859,sitzen::V,sedere,шӹнзӓш
860,liegen::V,iacere,киӓш
861,hängen::V,pendere,кечӓш
862,werden::V,fieri,шагалаш
863,passieren::V,accidere,ӹштӓ́лтӓш
864,beginnen::V,incipere,тӹнгӓлӓлтӓш
865,enden::V,finem habere,пӹтӓш
866,wechseln::V,mutari,весемӓш
867,wechseln::V,mutari,весемӓлтӓш
868,aufgehen[Sonne]::V,oriri,авараш
869,untergehen[Sonne]::V,occidere,шӹ́нзӓш
870,scheinen[Sonne]::V,lucere,сотемдӓрӓш
871,donnern::V,tonare,хӹдӹртӓш
872,wehen::V,flare,ӹфӹлӓш
873,strömen::V,fluere,йогащ
874,fließen::V,manare,йогащ
875,sich drehen::V,torqueri,пöрдӓш
876,schwanken::V,vacillare,лыпшалташ
877,schwingen::V,vibrare,кӓчӓйӓш
878,fallen::V,cadere,кенвазаш
879,fallen::V,cadere,шынгалташ
880,brennen::V,ardere,йылаш
881,rauchen::V,fumare,шыпшаш
882,regnen::V,pluere,юраш
883,gefrieren::V,congelari,гӓш
884,gefrieren::V,congelari,кӹлмаш
885,tauen::V,rorare,шылаш
886,schmelzen::V,liquescere,шӹрӓнӓш
887,trocknen::V,arescere,кошкаш
888,sieden::V,fervere,шолаш
889,faulen::V,putescere,шӱӓш
890,verfaulen::V,putescere,йӓнгӓрӓлтӓш
891,reißen::V,scindi,кышкедӓлтӓш
892,versinken::V,mergi,ва́лаш
893,vergehen::V,praeterire,эртӓш
894,erscheinen::V,apparere,каяш
895,verschwinden::V,discedere,ямаш
896,sinken::V,labi,пычаш
897,abnehmen::V,deminui,чӹдемӓш
898,abnehmen::V,deminui,кöтӹргӓш
899,zunehmen::V,augeri,когоэмӓш
900,steigen::V,augescere,лӱлта́лташ
901,wachsen::V,crescere,кушкаш
902,glänzen::V,splendere,йӹлгӹжӓш
903,funkeln::V,micare,валгалташ
904,lärmen::V,strepere,юкланаш
905,läuten::V,sonare,цоргаш
906,klingeln::V,tinnire,цоргаш
907,klirren::V,crepare,цонгырталгаш
908,brausen::V,saevire,ышдымыла́наш
909,rauschen::V,crepare,шу́жгаш
910,klingen::V,sonare,йо́нгаш
911,bellen::V,latrare,опташ
912,heulen::V,ululare,урмыжаш
913,blasen::V,flare,ӹфӹлӓш
914,pfeifen::V,sibilare,ши́шкаш
915,schreien::V,clamare,уташ
916,schreien::V,clamare,саслаш
917,schreien::V,clamare,варгынзаш
918,stöhnen::V,gemere,ӹнгӹрӓш
919,zittern::V,tremere,цӹтӹрӓш
920,zittern::V,trepidare,цӹтӹрӓш
921,leben::V,vivere,ӹлӓш
922,geboren werden::V,nasci,шачаш
923,atmen::V,spirare,шӱлӓш
924,trinken::V,bibere,йӱӓш
925,essen::V,edere,качкаш
926,schlucken::V,devorare,нелӓш
927,müde werden::V,fatigari,янгылаш
928,einschlafen::V,obdormiscere,амален кеӓш
929,schlafen::V,dormire,амалаш
930,aufwachen::V,expergisci,понгыжалташ
931,aufstehen::V,exsurgere,кӹньӹл шагалаш
932,sich erholen::V,se reficere,кӓнаш
933,krank werden::V,aegrescere,церлӓнен вазаш
934,krank sein::V,aegrotare,церлӓнӓш
935,krank sein::V,aegrotare,ясланаш
936,krank sein::V,aegrotare,ясыланаш
937,schmerzen::V,dolere,каршташ
938,husten::V,tussire,кахыраш
939,genesen::V,convalescere,паремӓш
940,genesen::V,convalescere,тöрлӓнӓш
941,sterben::V,mori,вазын колаш
942,umkommen::V,perire,пӹтӓш
943,sich bewegen::V,se movere,кашташ
944,sich rühren::V,micare,тӓрвӓнӓш
945,sich erheben::V,surgere,кӹньӹлӓш
946,sich setzen::V,considere,шӹнзӓш
947,hinfallen::V,cadere,кенвазаш
948,hinfallen::V,cadere,шынгалташ
949,laufen::V,vadere,кашташ
950,schreiten::V,gradi,ашкедӓш
951,spazierengehen::V,ambulare,мадын кашташ
952,eilen::V,properare,вӓшкӓш
953,sich beeilen::V,festinare,вӓшкӓш
954,sich beeilen::V,festinare,талашаш
955,sausen::V,currere,хойхаланаш
956,sausen::V,currere,хояш
957,rennen::V,currere,кыргыжаш
958,springen::V,salire,тӹршештӓш
959,klettern::V,niti,ку́заш
960,schaukeln::V,oscillare,лыпшалташ
961,kriechen::V,repere,авалянаш
962,kriechen::V,repere,ньыжиклӓш
963,kriechen::V,serpere,авалянаш
964,kriechen::V,serpere,ньыжиклӓш
965,schwimmen::V,nare,илӓш
966,schwimmen::V,natare,илӓш
967,tauchen::V,mergere,цымаш
968,rudern::V,remigare,шуалташ
969,fahren::V,vehi,кеӓш
970,fliegen::V,volare,чонгештӓш
971,gehen::V,ire,кеӓш
972,gehen::V,vadere,кеӓш
973,weggehen::V,abire,кеӓш
974,weggehen::V,discedere,кеӓш
975,abfahren::V,proficisci,кеӓш
976,anhalten::V,consistere,цӓрнӓш
977,hineingehen::V,inire,пыраш
978,hineingehen::V,ingredi,пыраш
979,eintreten::V,intrare,пыраш
980,kommen::V,venire,толаш
981,ankommen::V,advenire,шоаш
982,zurückkommen::V,revenire,пöртӹлӓш
983,bleiben::V,manere,кодаш
984,warten::V,opperiri,вычаш
985,erwarten::V,opperiri,вычаш
986,erwarten::V,expectare,вычаш
987,suchen::V,quaerere,кӹчӓлӓш
988,finden::V,reperire,моаш
989,versuchen::V,conari,путаяш
990,versuchen::V,conari,цацаш
991,versuchen::V,temptare,путаяш
992,versuchen::V,temptare,цацаш
993,vorbereiten::V,parare,поспейӹктӓш
994,lieben::V,amare,яраташ
995,mögen::V,amare,яраташ
996,lachen::V,ridere,ваштылаш
997,rühren::V,commovere,тӓрвӓтӓш
998,weinen::V,flere,мӓгӹрӓш
999,schimpfen::V,increpare,свырседӓлӓш
1000,sich ärgern::V,indignari,шӹдешкӓш
1001,sich fürchten::V,vereri,лӱдӓш
1002,fürchten::V,timere,лӱдӓш
1003,fliehen::V,fugere,кыргыжаш
1004,flüchten::V,effugere,кыргыж шӹлӓш
1005,sehen::V,videre,ужаш
1006,anschauen::V,aspectare,анжалаш
1007,ansehen::V,spectare,анжаш
1008,hören::V,audire,колаш
1009,zuhören::V,auscultare,колышташ
1010,probieren::V,gustare,тотештӓш
1011,probieren::V,gustare,подыл анжаш
1012,riechen::V,olfacere,ӱпшӹнзӓш
1013,fühlen::V,sentire,шижӓш
1014,scheinen::V,videri,каяш
1015,zu sehen sein::V,conspici,каяш
1016,vernehmen::V,comperire,колын колташ
1017,frieren::V,algere,кӹлмаш
1018,frieren::V,algere,тӹнгӹргӓш
1019,tun::V,facere,ӹштӓш
1020,können::V,posse,кердӓш
1021,wollen::V,velle,жалаяш
1022,anfangen::V,incipere,тӹнгӓлӓш
1023,beenden::V,finire,пӹтӓрӓш
1024,aufhören::V,desistere,цӓрнӓш
1025,gelingen::V,contingere,цӓш лиӓш
1026,geraten::V,evenire,лиӓш
1027,öffnen::V,aperire,пачаш
1028,schließen::V,claudere,чӱчӓш
1029,stellen::V,sistere,шӹндӓш
1030,setzen::V,ponere,шӹндӓш
1031,legen::V,ponere,опташ
1032,legen::V,ponere,пиштӓш
1033,berühren::V,tangere,тӹкӓлӓш
1034,verbinden::V,iungere,пидӓш
1035,bedecken::V,tegere,леведӓш
1036,bedecken::V,operire,леведӓш
1037,aufhängen::V,suspendere,сӓкӓш
1038,anzünden::V,accendere,чӱктӓш
1039,anzünden::V,inflammare,чӱктӓш
1040,aufheben::V,tollere,кузыкташ
1041,zurücklassen::V,relinquere,кодаш
1042,verlieren::V,perdere,ямдаш
1043,verlieren::V,amittere,ямдаш
1044,fallen lassen::V,dimittere,кенвацтараш
1045,machen::V,facere,ӹштӓш
1046,herstellen::V,fabricare,йӓмдӹлӓш
1047,bauen::V,construere,ӹштӓш
1048,reparieren::V,reparare,чиняш
1049,reparieren::V,reparare,алалаш
1050,verbessern::V,emendare,яжоэмден шӹндӓш
1051,ändern::V,mutare,вашталташ
1052,graben::V,fodere,капаяш
1053,beugen::V,flectere,лывырташ
1054,beugen::V,flectere,каклярташ
1055,biegen::V,curvare,лывырташ
1056,drehen::V,torquere,сӓрӓш
1057,drehen::V,torquere,сӓрӹкӓлӓш
1058,wenden::V,vertere,сӓрӓлӓш
1059,umdrehen::V,convertere,сӓрӓлӓш
1060,heben::V,tollere,лӱктӓш
1061,hochheben::V,levare,кузыкташ
1062,ergreifen::V,capessere,хватяш
1063,halten::V,tenere,кычаш
1064,drücken::V,premere,темдӓш
1065,schieben::V,promovere,шӹкӓш
1066,kratzen::V,radere,нӹжӓш
1067,lecken::V,lambere,нылаш
1068,beißen::V,mordere,пыралаш
1069,abreißen::V,avellere,кӹрӓш
1070,abreißen::V,avellere,кышкед нӓлӓш
1071,abschneiden::V,desecare,шулаш
1072,abschneiden::V,desecare,лаштыклаш
1073,binden::V,ligare,пидӓш
1074,stecken::V,inserere,шыралаш
1075,brechen::V,rumpere,тодылаш
1076,brechen::V,rumpere,пыдырташ
1077,klopfen::V,pultare,рушткаш
1078,hauen::V,ferire,шелӹштӓш
1079,kleben::V,agglutinare,клейӓш
1080,reiben::V,terere,нӹжӓш
1081,streichen::V,oblinere,шӹрӓш
1082,schleifen::V,acuere,шымаш
1083,schneiden::V,secare,пӹчкӓш
1084,rütteln::V,quassare,мыльгыкташ
1085,schütteln::V,quatere,цӹтӹртӓш
1086,schütteln::V,quatere,мыльгыкташ
1087,schwenken::V,ventilare,машыяш
1088,schütten::V,fundere,опталаш
1089,füllen::V,complere,темӓш
1090,einwickeln::V,involvere,пӹтӹрӓ́лӓш
1091,tragen::V,ferre,намалаш
1092,tragen::V,portare,намалаш
1093,schleppen::V,pertrahere,шӹдӹрӓш
1094,ziehen::V,trahere,шыпшаш
1095,aufbewahren::V,asservare,перегӓш
1096,werfen::V,iacere,кӹшкӓш
1097,fangen::V,capere,кычаш
1098,packen::V,capessere,хватяш
1099,verstecken::V,abdere,шӹлтӓш
1100,teilen::V,partiri,пайылаш
1101,teilen::V,dividere,пайылаш
1102,schicken::V,mittere,колташ
1103,bringen::V,apportare,кандаш
1104,hinzufügen::V,addere,
1105,bekommen::V,adipisci,лыкташ
1106,erhalten::V,accipere,получаяш
1107,nehmen::V,sumere,налаш
1108,wählen::V,eligere,айыраш
1109,auswählen::V,deligere,айыраш
1110,bewahren::V,conservare,перегӓш
1111,behindern::V,impedire,мешӓйӓш
1112,verderben::V,corrumpere,портяш
1113,beschädigen::V,laedere,шушырташ
1114,zerbrechen::V,rumpere,пыдырташ
1115,zerbrechen::V,frangere,пыдырташ
1116,zerreißen::V,discindere,кӹрӓш
1117,zerstören::V,delere,шӓлӓтӓш
1118,verbrennen::V,urere,йылаташ
1119,verbrennen::V,urere,йылалташ
1120,verbrennen::V,cremare,йылаташ
1121,verbrennen::V,cremare,йылалташ
1122,geben::V,dare,пуаш
1123,reichen::V,praebere,пуаш
1124,schenken::V,donare,подараш
1125,schenken::V,largiri,подараш
1126,versprechen::V,polliceri,сöрӓш
1127,versprechen::V,promittere,сöрӓш
1128,loben::V,laudare,хваляш
1129,küssen::V,osculari,шышшалаш
1130,zudecken::V,tegere,пиштӓш
1131,wecken::V,excitare,понгыжалтараш
1132,zeigen::V,monstrare,анжыкташ
1133,führen::V,ducere,видӓш
1134,lehren::V,docere,тымдаш
1135,unterrichten::V,instituere,тымдаш
1136,aufziehen::V,nutrire,кушташ
1137,leiten::V,ducere,видӓш
1138,leiten::V,ducere,вуйлаташ
1139,leiten::V,ducere,вуйлалташ
1140,antreiben::V,incitare,талаштараш
1141,lassen::V,iubere,-ыкт
1142,einladen::V,invitare,ӱжӓш
1143,vereinigen::V,coniungere,иктештӓш
1144,besuchen::V,visere,толаш
1145,treffen::V,convenire,вӓшлиӓш
1146,treffen::V,convenire,вӓшлиӓлтӓш
1147,sich versammeln::V,convenire,цымыргаш
1148,spielen::V,ludere,мадаш
1149,singen::V,cantare,мыраш
1150,tanzen::V,saltare,кушташ
1151,sich trennen::V,digredi,айырлаш
1152,sich trennen::V,discedere,айырлаш
1153,verlassen::V,deserere,шуаш
1154,verlassen::V,relinquere,шуаш
1155,retten::V,servare,ытараш
1156,bewachen::V,custodire,оролаш
1157,schützen::V,tueri,перегӓш
1158,schützen::V,tutari,перегӓш
1159,verteidigen::V,defendere,перегӓш
1160,sich schlagen::V,luctari,шидӓлӓш
1161,sich schlagen::V,luctari,шиэдӓлӓш
1162,schießen::V,iaculari,лӱӓш
1163,siegen::V,vincere,сӹнгӓш
1164,ärgern::V,irritare,шӹдештӓрӓш
1165,schlagen::V,ferire,пӓрен колташ
1166,schlagen::V,ferire,хӹрӹктен колташ
1167,treten::V,calcare,чымаш
1168,stechen::V,pungere,пышкылаш
1169,stoßen::V,tundere,шыркедӓш
1170,stehlen::V,furari,шолышт толаш
1171,stören::V,turbare,ӓрештӹлӓш
1172,belästigen::V,obtundere,кӓньӹсӹрлӓндӓрӓш
1173,belästigen::V,obtundere,шытырланыкташ
1174,verbergen::V,celare,шӹлтӓш
1175,verbergen::V,occultare,шӹлтӓш
1176,täuschen::V,fallere,алталаш
1177,täuschen::V,fallere,аталаш
1178,betrügen::V,fraudare,мошеньӹчӓйӓш
1179,töten::V,necare,пуштын шуаш
1180,töten::V,caedere,пуштын шуаш
1181,wohnen::V,habitare,ӹлӓш
1182,arbeiten::V,laborare,пӓшӓлӓш
1183,arbeiten::V,laborare,ровотаяш
1184,sammeln::V,colligere,погаш
1185,pflücken::V,carpere,кӹрӓш
1186,jagen::V,venari,охотничӓйӓш
1187,fischen::V,piscari,кол кычаш
1188,fassen::V,capere,кычаш
1189,hüten::V,custodire,кӹтӓш
1190,treiben::V,agere,шуруяш
1191,anbinden::V,alligare,ялшташ
1192,anbinden::V,alligare,ялышташ
1193,füttern::V,nutrire,пукшаш
1194,melken::V,mulgere,шыпшылаш
1195,hacken::V,findere,роаш
1196,gießen::V,rigare,шӓвӓш
1197,reifen::V,maturescere,кӱӓш
1198,reifen::V,maturescere,поспейӓш
1199,zubereiten::V,apparare,йӓмдӹлӓш
1200,kochen::V,coquere,шолташ
1201,backen::V,coquere,кӱктӓш
1202,braten::V,torrere,жӓрӓш
1203,umrühren::V,commovere,намалаш
1204,stricken::V,texere,пидӓш
1205,nähen::V,suere,ыргаш
1206,färben::V,tingere,пидӓш
1207,reinigen::V,purgare,чиӓлтӓш
1208,waschen::V,lavare,мышкаш
1209,abwischen::V,abstergere,ӹштӓш
1210,spülen::V,perluere,шӱӓлтӓш
1211,fegen::V,verrere,ӹштӓш
1212,kehren::V,purgare,ӹштӓш
1213,baden::V,lavari,нӱштӹлӓш
1214,sich waschen::V,lavari,мышкылташ
1215,ausziehen::V,exuere,кыдашаш
1216,anziehen::V,induere,чиӓш
1217,sich anziehen::V,vestiri,чиӓш
1218,kämmen::V,pectere,шерӓш
1219,schmücken::V,ornare,цеверемдӓш
1220,schmücken::V,decorare,цеверемдӓш
1221,sagen::V,dicere,манаш
1222,sagen::V,dicere,келесӓш
1223,sprechen::V,fari,манаш
1224,reden::V,loqui,шайышташ
1225,sich unterhalten::V,colloqui,хытыраш
1226,sich unterhalten::V,colloqui,хытыргаш
1227,sich unterhalten::V,disputare,хытыраш
1228,sich unterhalten::V,disputare,хытыргаш
1229,fragen::V,rogare,ядаш
1230,fragen::V,quaerere,ядаш
1231,bitten::V,orare,ядаш
1232,bitten::V,rogare,ядаш
1233,erzählen::V,narrare,келесӓш
1234,mitteilen::V,communicare,попаш
1235,mitteilen::V,communicare,увертӓш
1236,mitteilen::V,communicare,увертӓрӓш
1237,nennen::V,appellare,лӹмдӓш
1238,rufen::V,vocare,ӱжӓш
1239,prahlen::V,gloriari,хайзаш
1240,prahlen::V,gloriari,шаргаланаш
1241,übersetzen::V,vertere,вашташ
1242,denken::V,cogitare,машанаш
1243,glauben::V,credere,ӹнянӓш
1244,bemerken::V,animadvertere,цаклаш
1245,erkennen::V,cognoscere,пӓлӓш
1246,begreifen::V,comprehendere,ынгылаш
1247,verstehen::V,intellegere,ынгылаш
1248,lernen::V,discere,тыменяш
1249,wissen::V,scire,пӓлӓш
1250,sich erinnern an::V,meminisse,ышештӓрӓш
1251,vergessen::V,oblivisci,монден кодаш
1252,messen::V,metiri,висӓш
1253,zählen::V,numerare,шотаяш
1254,rechnen::V,reri,шотаяш
1255,rechnen::V,calculare,шотаяш
1256,lesen::V,legere,лыдаш
1257,malen::V,pingere,рисуяш
1258,zeichnen::V,scribere,ыдырка́лаш
1259,schreiben::V,scribere,вазаш
1260,besitzen::V,possidere,кы́чаш
1261,kaufen::V,emere,нӓлӓш
1262,verkaufen::V,vendere,выжалаш
1263,bezahlen::V,pendere,тӱлӓш
1264,zahlen::V,solvere,тӱлӓш
1265,beherrschen::V,regere,кы́чаш
1266,beherrschen::V,imperare,кы́чаш
1267,ertragen::V,tolerare,цӹтӓш
1268,ertragen::V,sustinere,цӹтӓш
1269,wünschen::V,,жалаяш
1270,wiegen::V,,лӱнгӓлтӓш
