,Concept_ID,eu,lez
796,fern::A,urrun,яргъал
797,linker::A,ezker,чапла
798,rechter::A,eskuin,эрчӏи
799,anderer::A,beste,маса
800,anderer::A,beste,муькуь
801,erster::A,lehen,сад лагьай
802,erster::A,aurren,сад лагьай
803,zweiter::A,bigarren,кьвед лагьай
804,dritter::A,hirugarren,пуд лагьай
805,letzter::A,azken,эхиримжи
806,letzter::A,hondar,эхиримжи
807,allein::ADV,bakarrik,кьилди
808,auf einmal::ADV,batera,
809,zusammen::ADV,elkarrekin,санал
810,lange::ADV,luzaro,яргъалди
811,plötzlich::ADV,bat-batean,садлагьана
812,sofort::ADV,berehala,гьасятда
813,später::ADV,gero,гуьгъуьнлай
814,jetzt::ADV,orain,гила
815,heute::ADV,gaur,къе
816,morgen::ADV,bihar,пака
817,bald::ADV,aurki,мукьва
818,bald::ADV,aurki,мукьвара
819,bald::ADV,laster,мукьва
820,bald::ADV,laster,мукьвара
821,dann::ADV,ondoren,ахпа
822,gestern::ADV,atzo,накь
823,einst::ADV,antzina,садра
824,damals::ADV,orduan,а чӏавуз
825,danach::ADV,gerora,ахпа
826,danach::ADV,ondoren,ахпа
827,vorher::ADV,lehenago,вилик
828,zuerst::ADV,aurrena,сифте
829,zuerst::ADV,lehenbizi,сифте
830,einmal::ADV,behin,садра
831,einmal::ADV,aldi bat,садра
832,manchmal::ADV,batzuetan,гагь-гагь
833,manchmal::ADV,zenbaitetan,гагь-гагь
834,oft::ADV,maiz,гзаф вахтара
835,oft::ADV,askotan,гзаф вахтара
836,immer::ADV,beti,гьамиша
837,niemals::ADV,inoiz ez,са чӏавузни
838,niemals::ADV,inoiz ez,са вахтундани
839,niemals::ADV,sekula ez,са чӏавузни
840,niemals::ADV,sekula ez,са вахтундани
841,hier::ADV,hemen,ина
842,hierhin::ADV,hona,иниз
843,von hier::ADV,hemendik,инай
844,von hier::ADV,honetatik,инай
845,dort::ADV,han,ана
846,dorthin::ADV,hara,аниз
847,geradeaus::ADV,artez,дуьз
848,vorwärts::ADV,aurrera,вилик
849,vorwärts::ADV,aurrera,виликди
850,rückwärts::ADV,atzera,кьулухъ
851,rückwärts::ADV,atzerantz,кьулухъ
852,zurück::ADV,atzera,
853,unten::ADV,behean,агъада
854,hinab::ADV,behera,агъуз
855,hinab::ADV,beherantz,агъуз
856,oben::ADV,goian,винел
857,hinauf::ADV,gora,виниз
858,hinauf::ADV,gorantz,виниз
859,überall::ADV,edonon,вирина
860,nicht::ADV,ez,ваъ
861,ein wenig::ADV,apur bat,са тӏимил
862,ein wenig::ADV,pixka bat,са тӏимил
863,kaum::ADV,ozta,жизви
864,kaum::ADV,nekez,жизви
865,sehr::ADV,oso,лап
866,so::ADV,hala,икӏ
867,so::ADV,honela,икӏ
868,noch::ADV,oraindik,гьеле
869,nur::ADV,bakarrik,анжах
870,schon::ADV,ja,хъувуна
871,schon::ADV,ja,мадни дардиз
872,schon::ADV,ja,мадни гуьтӏуьз
873,schon::ADV,ja,мадни гуьтӏуь я
874,schon::ADV,jada,хъувуна
875,schon::ADV,jada,мадни дардиз
876,schon::ADV,jada,мадни гуьтӏуьз
877,schon::ADV,jada,мадни гуьтӏуь я
878,wieder::ADV,berriro,
879,vergebens::ADV,alferrik,нагьакь
880,vergebens::ADV,alferrik,нагьакьа
881,vor::PRP,aurrean,вилик
882,hinter::PRP,ostean,кьулухъ
883,hinter::PRP,gibelean,кьулухъ
884,unter::PRP,pean,кӏаник
885,unter::PRP,azpian,кӏаник
886,durch::PRP,zehar,арадай
887,durch::PRP,zehar,-кай хкатна
888,neben::PRP,ondoan,патав
889,neben::PRP,ondoan,мукьув
890,neben::PRP,aldamenean,патав
891,neben::PRP,aldamenean,мукьув
892,zwischen::PRP,artean,ара
893,zwischen::PRP,artean,арада
894,wegen::PRP,-gatik,гъиляй
895,dies::PRN,hau,и
896,dies::PRN,hau,им
897,das::PRN,hura,а
898,das::PRN,hura,ам
899,alles::PRN,dena,вири
900,alles::PRN,dena,михьиз
901,ich::PRN,ni,за
902,ich::PRN,ni,зун
903,du::PRN,zu,вун
904,er::PRN,bera,ам
905,er::PRN,bera,гьа
906,wir::PRN,gu,чун
907,ihr::PRN,zuek,куьн
908,sie::PRN,berak,абур
909,was::FPRN,zer,вуч
910,wer::FPRN,nor,вуж
911,wo::FADV,non,гьина
912,wohin::FADV,nora,гьиниз
913,wie::FADV,nola,гьикӏ
914,wie::FADV,zelan,гьикӏ
915,warum::FADV,zeren,вучиз
916,warum::FADV,zergatik,вучиз
917,wieviel::FNUM,zenbat,шумуд
918,eins::NUM,bat,са
919,zwei::NUM,bi,кьвед
920,zwei::NUM,biga,кьвед
921,drei::NUM,hiru,пуд
922,vier::NUM,lau,кьуд
923,fünf::NUM,bost,вад
924,sechs::NUM,sei,ругуд
925,sieben::NUM,zazpi,ирид
926,acht::NUM,zortzi,муьжуьд
927,neun::NUM,bederatzi,кӏуьд
928,zehn::NUM,hamar,цӏуд
929,elf::NUM,hamaika,цӏусад
930,zwölf::NUM,hamabi,цӏикьвед
931,zwanzig::NUM,hogei,къад
932,dreißig::NUM,hogeita hamar,къанницӏуд
933,vierzig::NUM,berrogei,яхцӏур
934,fünfzig::NUM,berrogeita hamar,яхцӏурни цӏуд
935,sechzig::NUM,hirurogei,пудкъад
936,siebzig::NUM,hirurogeita hamar,пудкъанни цӏуд
937,achtzig::NUM,laurogei,кьудкъад
938,neunzig::NUM,laurogeita hamar,кьудкъанни цӏуд
939,hundert::NUM,ehun,виш
940,tausend::NUM,mila,агъзур
941,und::CNJ,eta,ва
942,oder::CNJ,edo,я
943,stehen::V,zutik egon,акъвазун
944,sitzen::V,eserita egon,ацукьун
945,liegen::V,etzan,къаткун
946,hängen::V,eskegita egon,куьрс хьун
947,hängen::V,zintzilik egon,куьрс хьун
948,werden::V,bihurtu,хьун
949,werden::V,bilakatu,хьун
950,passieren::V,pasatu,хьун
951,passieren::V,gertatu,хьун
952,beginnen::V,hasi,башламиш хьун
953,enden::V,bukatu,куьтягь хьун
954,wechseln::V,aldatu,дегиш хьун
955,aufgehen[Sonne]::V,ilki,экъечӏун
956,aufgehen[Sonne]::V,sortu,экъечӏун
957,untergehen[Sonne]::V,sartu,акӏун
958,scheinen[Sonne]::V,eguzkia egon,ишигь гун
959,donnern::V,trumoia jo,къукърумар авун
960,wehen::V,haizea ibili,
961,strömen::V,zorrotadaka isuri,авахьун
962,fließen::V,isuri,авахьун
963,sich drehen::V,biratu,элкъуьн
964,schwanken::V,zabuka ibili,юзун
965,schwingen::V,kulunkatu,галтад хьун
966,fallen::V,erori,аватун
967,brennen::V,sutan egon,кун
968,brennen::V,sutan egon,ккун
969,rauchen::V,kea bota,
970,regnen::V,euria ari izan,къун
971,gefrieren::V,izoztu,муркӏади кьун
972,gefrieren::V,hormatu,муркӏади кьун
973,tauen::V,gesaldu,цӏурун
974,schmelzen::V,urtu,цӏурун
975,trocknen::V,idortu,кьурун
976,trocknen::V,lehortu,кьурун
977,sieden::V,irakin,ругун
978,faulen::V,hirotu,кутӏун
979,faulen::V,usteldu,кутӏун
980,verfaulen::V,hirotu,чуьруьтмиш хьун
981,verfaulen::V,hirotu,кутӏун
982,verfaulen::V,usteldu,чуьруьтмиш хьун
983,verfaulen::V,usteldu,кутӏун
984,reißen::V,eten,атӏун
985,reißen::V,eten,къазунун
986,reißen::V,tarrat egin,атӏун
987,reißen::V,tarrat egin,къазунун
988,versinken::V,urperatu,батмиш хьун
989,vergehen::V,iragan,алатун
990,erscheinen::V,agertu,майдандиз акъатун
991,verschwinden::V,desagertu,квахьун
992,sinken::V,beheititu,элекьун
993,abnehmen::V,gutxitu,тӏимил хьун
994,abnehmen::V,gutxitu,гъвечӏи хьун
995,abnehmen::V,beheratu,тӏимил хьун
996,abnehmen::V,beheratu,гъвечӏи хьун
997,zunehmen::V,gora egin,артух хьун
998,steigen::V,igo,хкаж хьун
999,wachsen::V,hazi,экъечӏун
1000,glänzen::V,distiratu,цӏарцӏар гун
1001,funkeln::V,izarniatu,нур гун
1002,lärmen::V,zarata atera,ван авун
1003,läuten::V,jo,зенг ягъун
1004,läuten::V,hots egin,зенг ягъун
1005,klingeln::V,txirrina jo,зенг ягъун
1006,klirren::V,tintin egin,зигринг авун
1007,brausen::V,marru egin,къати хьун
1008,rauschen::V,fir-fir egin,вишриш авун
1009,klingen::V,soinu egin,ван авун
1010,bellen::V,zaunkatu,элуькьун
1011,heulen::V,ulu egin,къув ягъун
1012,heulen::V,uhuri egin,къув ягъун
1013,blasen::V,ufa egin,уф гун
1014,blasen::V,putz egin,уф гун
1015,pfeifen::V,txistu egin,уьфт ягъун
1016,schreien::V,oihu egin,гьараюн
1017,schreien::V,garrasi egin,гьараюн
1018,stöhnen::V,intziri egin,суза авун
1019,zittern::V,ikara egin,зурзун
1020,zittern::V,dar-dar egin,зурзун
1021,leben::V,bizi izan,яшамиш хьун
1022,geboren werden::V,jaio,хьун
1023,atmen::V,hats egin,нефес чӏугун
1024,atmen::V,arnasa egin,нефес чӏугун
1025,trinken::V,edan,хъун
1026,essen::V,jan,тӏуьн
1027,schlucken::V,irentsi,туькьуьнун
1028,müde werden::V,unatu,галатун
1029,müde werden::V,unatu,юргъун хьун
1030,müde werden::V,nekatu,галатун
1031,müde werden::V,nekatu,юргъун хьун
1032,einschlafen::V,lokartu,ксун
1033,schlafen::V,lo egin,ксун
1034,aufwachen::V,esnatu,ахварай аватун
1035,aufwachen::V,atzarri,ахварай аватун
1036,aufstehen::V,jaiki,къарагъун
1037,sich erholen::V,atseden egin,ял ягъун
1038,krank werden::V,gaixotu,кефсуз хьун
1039,krank sein::V,eri izan,тӏа хьун
1040,krank sein::V,gaixo izan,тӏа хьун
1041,schmerzen::V,min egin,тӏа хьун
1042,husten::V,eztul egin,уьгьуь ягъун
1043,genesen::V,osatu,сагъ хъхьун
1044,sterben::V,hil,кьин
1045,sterben::V,zendu,кьин
1046,umkommen::V,istripuz hil,терг хьун
1047,sich bewegen::V,higitu,юзун
1048,sich rühren::V,zirkin egin,юзун
1049,sich erheben::V,zutitu,къарагъун
1050,sich erheben::V,altxatu,къарагъун
1051,sich setzen::V,eseri,ацукьун
1052,sich setzen::V,jesarri,ацукьун
1053,hinfallen::V,erori,алукьун
1054,laufen::V,ibili,къекъуьн
1055,schreiten::V,oinkatu,ккамар къачун
1056,spazierengehen::V,paseatu,сейр авун
1057,spazierengehen::V,ostera bat egin,сейр авун
1058,eilen::V,lasterkatu,тади авун
1059,sich beeilen::V,lehiatu,гьерекатун
1060,sausen::V,ziztu bizian joan,чкурун
1061,rennen::V,lasterka egin,катун
1062,rennen::V,lasterka egin,зверун
1063,springen::V,jauzi egin,хкадарун
1064,klettern::V,igo,акьахун
1065,schaukeln::V,zabu egin,
1066,schaukeln::V,zanbulu egin,
1067,kriechen::V,narras egin,капаралди фин
1068,schwimmen::V,igerikatu,сирнав авун
1069,schwimmen::V,igeri egin,сирнав авун
1070,tauchen::V,murgildu,кьилихъди циз вегьин
1071,tauchen::V,pulunpatu,кьилихъди циз вегьин
1072,rudern::V,bogatu,кьусуйралди лодка гьалун
1073,rudern::V,bogatu,цуьруьгъуьлдалди кӏватӏун
1074,rudern::V,arraun egin,кьусуйралди лодка гьалун
1075,rudern::V,arraun egin,цуьруьгъуьлдалди кӏватӏун
1076,fahren::V,joan,фин
1077,fliegen::V,hegaldatu,лув гун
1078,fliegen::V,hegaldatu,цавай фин
1079,fliegen::V,hegan egin,лув гун
1080,fliegen::V,hegan egin,цавай фин
1081,gehen::V,joan,фин
1082,weggehen::V,alde egin,хъфин
1083,abfahren::V,abiatu,фин
1084,abfahren::V,abiatu,рекье гьатун
1085,anhalten::V,geratu,акъвазун
1086,anhalten::V,gelditu,акъвазун
1087,hineingehen::V,sartu,гьахьун
1088,eintreten::V,sartu,гьахьун
1089,kommen::V,etorri,атун
1090,ankommen::V,heldu,атун
1091,ankommen::V,iritsi,атун
1092,zurückkommen::V,itzuli,хтун
1093,bleiben::V,gelditu,амукьун
1094,warten::V,itxaron,гуьзлемишун
1095,warten::V,zain egon,гуьзлемишун
1096,erwarten::V,iguriki,вил алаз акъвазун
1097,suchen::V,bilatu,къекъуьн
1098,finden::V,idoro,жугъун
1099,finden::V,aurkitu,жугъун
1100,versuchen::V,saiatu,алахъун
1101,versuchen::V,ahalegindu,алахъун
1102,vorbereiten::V,gertatu,гьазурун
1103,lieben::V,maitatu,кӏан хьун
1104,lieben::V,maite izan,кӏан хьун
1105,mögen::V,laket izan,рикӏ ацукьун
1106,mögen::V,atsegin izan,рикӏ ацукьун
1107,lachen::V,irri egin,хъуьруьн
1108,lachen::V,barre egin,хъуьруьн
1109,rühren::V,hunkitu,
1110,weinen::V,negar egin,шехьун
1111,schimpfen::V,erneguka ari izan,сеперар гун
1112,schimpfen::V,erneguka ari izan,экъуьгъунар авун
1113,sich ärgern::V,ernegatu,хъел акатун
1114,sich ärgern::V,haserretu,хъел акатун
1115,sich fürchten::V,beldur izan,кичӏе хьун
1116,fürchten::V,beldur izan,къурхутмиш хьун
1117,fliehen::V,ihes egin,катун
1118,flüchten::V,ihes egin,катун
1119,sehen::V,ikusi,акун
1120,anschauen::V,begietsi,вил вегьин
1121,ansehen::V,begiratu,килигун
1122,hören::V,aditu,ван хьун
1123,zuhören::V,entzun,яб гун
1124,probieren::V,dastatu,дад акун
1125,riechen::V,usnatu,ни чӏугун
1126,riechen::V,usaindu,ни чӏугун
1127,fühlen::V,sentitu,гьисс авун
1128,scheinen::V,iruditu,
1129,scheinen::V,begitandu,
1130,zu sehen sein::V,azaldu,
1131,vernehmen::V,aditu,
1132,frieren::V,hotz izan,кьун
1133,frieren::V,hotz izan,мекьи хьун
1134,tun::V,egin,авун
1135,können::V,ahal izan,хьун
1136,können::V,ahal izan,акъакьун
1137,wollen::V,nahi izan,кӏан хьун
1138,anfangen::V,hasi,башламишун
1139,beenden::V,bukatu,куьтягьун
1140,aufhören::V,utzi,акъвазун
1141,gelingen::V,lortu,арадал атун
1142,geraten::V,heldu,акъатун
1143,öffnen::V,ireki,ахъаюн
1144,öffnen::V,zabaldu,ахъаюн
1145,schließen::V,itxi,акьалун
1146,stellen::V,ipini,эцигун
1147,setzen::V,jesarri,ацукьарун
1148,legen::V,jarri,эцигун
1149,berühren::V,ukitu,хкӏурун
1150,verbinden::V,uztartu,гилигун
1151,bedecken::V,estali,кӏевун
1152,aufhängen::V,eseki,куьрсарун
1153,aufhängen::V,eskegi,куьрсарун
1154,anzünden::V,piztu,куькӏуьрун
1155,aufheben::V,jaso,хкажун
1156,zurücklassen::V,atzean utzi,тун
1157,verlieren::V,galdu,квадарун
1158,fallen lassen::V,erortzen utzi,авадрун
1159,machen::V,egin,авун
1160,machen::V,egin,кар авун
1161,herstellen::V,ekoiztu,расун
1162,bauen::V,eraiki,туькӏуьрун
1163,reparieren::V,konpondu,расун
1164,verbessern::V,hobetu,хъсанрун
1165,ändern::V,mudatu,табдил авун
1166,graben::V,aitzurtu,эгъуьнун
1167,beugen::V,makurtu,акӏажарун
1168,beugen::V,makurtu,кангур авун
1169,biegen::V,malgutu,патахъарун
1170,biegen::V,makolatu,патахъарун
1171,drehen::V,jiratu,алчударун
1172,wenden::V,bihurtu,
1173,umdrehen::V,biratu,элкъуьрун
1174,umdrehen::V,alderantzikatu,элкъуьрун
1175,heben::V,jaso,хкажун
1176,heben::V,goratu,хкажун
1177,hochheben::V,goratu,хкажун
1178,hochheben::V,altxatu,хкажун
1179,ergreifen::V,oratu,агалчна кьун
1180,halten::V,eutsi,кьун
1181,drücken::V,sakatu,чуькьуьн
1182,schieben::V,bultzatu,хуртӏ гун
1183,kratzen::V,hatz egin,къадгъунун
1184,kratzen::V,hazka egin,къадгъунун
1185,lecken::V,miaztu,мез гун
1186,lecken::V,lamikatu,мез гун
1187,beißen::V,hozka egin,кӏасун
1188,beißen::V,ausiki egin,кӏасун
1189,abreißen::V,kendu,галудун
1190,abschneiden::V,moztu,атӏун
1191,abschneiden::V,pikatu,атӏун
1192,binden::V,lotu,
1193,binden::V,estekatu,
1194,stecken::V,sartu,сухун
1195,brechen::V,apurtu,хун
1196,brechen::V,apurtu,кукӏварун
1197,klopfen::V,jo,тахъ-тахъ авун
1198,hauen::V,jo,ягъун
1199,kleben::V,itsatsi,алкӏурун
1200,kleben::V,itsatsi,кукӏурун
1201,reiben::V,igurtzi,тӏушунун
1202,streichen::V,igurtzi,алтадун
1203,schleifen::V,zorroztu,кӏвенкӏв авун
1204,schneiden::V,moztu,атӏун
1205,rütteln::V,astindu,къарсурун
1206,rütteln::V,inarrosi,къарсурун
1207,schütteln::V,astindu,къарсурун
1208,schütteln::V,inarrosi,къарсурун
1209,schwenken::V,zabukatu,элягъун
1210,schwenken::V,zabukatu,галтадун
1211,schütten::V,isuri,цун
1212,füllen::V,bete,ацӏурун
1213,einwickeln::V,bildu,кутун
1214,einwickeln::V,bildu,элкъуьрун
1215,tragen::V,eroan,тухун
1216,tragen::V,eraman,тухун
1217,schleppen::V,narrastu,галчӏурун
1218,schleppen::V,herrestatu,галчӏурун
1219,ziehen::V,tira egin,ялун
1220,ziehen::V,tira egin,чӏугун
1221,aufbewahren::V,gorde,хуьн
1222,werfen::V,jaurti,гадрун
1223,werfen::V,aurtiki,гадрун
1224,fangen::V,atzeman,кьун
1225,packen::V,heldu,кьун
1226,verstecken::V,ostendu,кӏевун
1227,verstecken::V,ezkutatu,кӏевун
1228,teilen::V,zatitu,паюн
1229,schicken::V,bidali,ракъурун
1230,bringen::V,ekarri,гъун
1231,hinzufügen::V,eratxiki,алава авун
1232,hinzufügen::V,gaineratu,алава авун
1233,bekommen::V,jaso,къачун
1234,bekommen::V,jaso,жугъурун
1235,erhalten::V,jaso,къачун
1236,nehmen::V,hartu,къачун
1237,wählen::V,hautatu,хкягъун
1238,wählen::V,aukeratu,хкягъун
1239,auswählen::V,hautatu,хкягъун
1240,auswählen::V,aukeratu,хкягъун
1241,bewahren::V,begiratu,хуьн
1242,behindern::V,oztopatu,манийвал авун
1243,verderben::V,hondatu,чӏурун
1244,beschädigen::V,akastu,нукьсанвал гун
1245,zerbrechen::V,apurtu,хун
1246,zerreißen::V,zarratatu,къазунун
1247,zerstören::V,suntsitu,чӏурун
1248,zerstören::V,suntsitu,барбатӏун
1249,verbrennen::V,erre,ккун
1250,verbrennen::V,kiskali,ккун
1251,geben::V,eman,гун
1252,reichen::V,luzatu,вугун
1253,reichen::V,luzatu,гун
1254,reichen::V,helarazi,вугун
1255,reichen::V,helarazi,гун
1256,schenken::V,oparitu,пишкеш авун
1257,versprechen::V,agindu,гаф гун
1258,wünschen::V,opatu,дуьа авун
1259,wünschen::V,opetsi,дуьа авун
1260,loben::V,laudatu,тариф авун
1261,loben::V,goraipatu,тариф авун
1262,küssen::V,musu eman,темен гун
1263,wiegen::V,kulunkatu,эчӏягъун
1264,zudecken::V,estali,гьалдун
1265,wecken::V,esnatu,ахварай авудун
1266,wecken::V,iratzartu,ахварай авудун
1267,zeigen::V,erakutsi,къалурун
1268,führen::V,gidatu,тухун
1269,lehren::V,irakatsi,кӏелиз тун
1270,unterrichten::V,eskolak eman,тарс гун
1271,aufziehen::V,hazi,тербия гун
1272,aufziehen::V,hazi,тербияламишун
1273,leiten::V,arteztu,идара авун
1274,antreiben::V,bulkatu,тади кутун
1275,lassen::V,-arazi,
1276,einladen::V,gonbidatu,теклиф авун
1277,vereinigen::V,batu,сад авун
1278,vereinigen::V,bateratu,сад авун
1279,besuchen::V,ikustatu,кьилив атун
1280,treffen::V,topatu,гьалтун
1281,sich versammeln::V,bildu,алтӏушун
1282,spielen::V,jolastu,къугъун
1283,singen::V,abestu,лугьун
1284,singen::V,abestu,мани лугьун
1285,singen::V,kantatu,лугьун
1286,singen::V,kantatu,мани лугьун
1287,tanzen::V,dantzatu,кьуьл авун
1288,tanzen::V,dantzan egin,кьуьл авун
1289,sich trennen::V,banandu,къакъатун
1290,verlassen::V,utzietsi,гъил къачун
1291,retten::V,salbatu,къутармишун
1292,retten::V,gaizkatu,къутармишун
1293,bewachen::V,jagon,хуьн
1294,bewachen::V,zaindu,хуьн
1295,schützen::V,babestu,хуьн
1296,schützen::V,gerizatu,хуьн
1297,verteidigen::V,aldeztu,хуьн
1298,sich schlagen::V,elkar jo,кукӏун
1299,sich schlagen::V,elkar borrokatu,кукӏун
1300,schießen::V,tiro egin,акъатун
1301,siegen::V,irabazi,гъалиб хьун
1302,ärgern::V,ernegatu,хъел гъун
1303,ärgern::V,ernegatu,хъел кутун
1304,ärgern::V,haserretu,хъел гъун
1305,ärgern::V,haserretu,хъел кутун
1306,schlagen::V,jo,ягъун
1307,schlagen::V,jo,галукьарун
1308,schlagen::V,erauntsi,ягъун
1309,schlagen::V,erauntsi,галукьарун
1310,treten::V,zapaldu,кьуьл къекъягъун
1311,treten::V,zapaldu,кьуьл эцягъун
1312,treten::V,ostiaktu,кьуьл къекъягъун
1313,treten::V,ostiaktu,кьуьл эцягъун
1314,stechen::V,sastatu,акьадарун
1315,stoßen::V,bultzatu,эцягъун
1316,stehlen::V,ostu,чуьнуьхун
1317,stehlen::V,lapurtu,чуьнуьхун
1318,stören::V,galarazi,хкуьрун
1319,belästigen::V,gohaindu,хкуьрун
1320,belästigen::V,gohaindu,азият гун
1321,belästigen::V,alamena eman,хкуьрун
1322,belästigen::V,alamena eman,азият гун
1323,verbergen::V,ezkutatu,далдаламишун
1324,täuschen::V,tronpatu,алцурарун
1325,täuschen::V,tronpatu,алцуррун
1326,täuschen::V,engainatu,алцурарун
1327,täuschen::V,engainatu,алцуррун
1328,betrügen::V,iruzurtu,алцурарун
1329,betrügen::V,iruzurtu,гьарамзадавал авун
1330,töten::V,hil,яна кьин
1331,töten::V,heriotza eman,яна кьин
1332,wohnen::V,bizi izan,дуланмиш хьун
1333,arbeiten::V,lan egin,кӏвалахун
1334,arbeiten::V,lan egin,кӏвалах авун
1335,arbeiten::V,behar egin,кӏвалахун
1336,arbeiten::V,behar egin,кӏвалах авун
1337,sammeln::V,bildu,кӏватӏун
1338,sammeln::V,bildumatu,кӏватӏун
1339,pflücken::V,batu,атӏун
1340,pflücken::V,bildu,атӏун
1341,jagen::V,ehizatu,гъуьрч авун
1342,fischen::V,arrantzatu,гъетер кьун
1343,fischen::V,arrantza egin,гъетер кьун
1344,fassen::V,harrapatu,кьун
1345,hüten::V,begiratu,чӏура хуьн
1346,treiben::V,bultza egin,гьалун
1347,anbinden::V,estekatu,акалун
1348,füttern::V,bazkatu,ем гун
1349,melken::V,jetzi,ацун
1350,hacken::V,xehatu,куьткуьнун
1351,gießen::V,isuri,яд гун
1352,reifen::V,heldu,чурун
1353,reifen::V,heldu,агакьун
1354,reifen::V,zoritu,чурун
1355,reifen::V,zoritu,агакьун
1356,zubereiten::V,prestatu,гьазурун
1357,kochen::V,egosi,ругун
1358,backen::V,labean egin,чурун
1359,braten::V,erregosi,чурун
1360,umrühren::V,eragin,какадарун
1361,stricken::V,trikotatu,хурун
1362,stricken::V,puntu egin,хурун
1363,nähen::V,josi,цун
1364,färben::V,tindatu,шир ягъун
1365,reinigen::V,ikuzi,михьун
1366,reinigen::V,garbitu,михьун
1367,waschen::V,xahutu,чуьхуьн
1368,waschen::V,garbitu,чуьхуьн
1369,abwischen::V,xukatu,гуьцӏун
1370,spülen::V,irakutzi,экъуьрун
1371,fegen::V,erraztatu,шуткун
1372,kehren::V,isastu,кул алтадун
1373,baden::V,bainatu,эхъуьн
1374,baden::V,bainua hartu,эхъуьн
1375,sich waschen::V,burua garbitu,жендек чуьхуьн
1376,ausziehen::V,erantzi,хутӏунун
1377,ausziehen::V,erantzi,галудун
1378,anziehen::V,jantzi,алукӏун
1379,sich anziehen::V,jantzi,алукӏун
1380,sich anziehen::V,jantzi,парталар алукӏун
1381,kämmen::V,orraztu,эвягъун
1382,schmücken::V,apaindu,безетмишун
1383,schmücken::V,apaindu,гуьрчегарун
1384,sagen::V,esan,лугьун
1385,sprechen::V,mintzatu,рахун
1386,sprechen::V,hitz egin,рахун
1387,reden::V,hitz egin,рахун
1388,sich unterhalten::V,solastu,ихтилат авун
1389,sich unterhalten::V,solas egin,ихтилат авун
1390,fragen::V,galdetu,жузун
1391,bitten::V,eskatu,тӏалабун
1392,bitten::V,galdegin,тӏалабун
1393,erzählen::V,edestu,ахъаюн
1394,erzählen::V,kontatu,ахъаюн
1395,mitteilen::V,jakinarazi,хабар гун
1396,nennen::V,izena eman,тӏвар гун
1397,rufen::V,dei egin,эверун
1398,prahlen::V,harrokerian ibili,яцӏу гафар авун
1399,prahlen::V,ahoberokeriak esan,яцӏу гафар авун
1400,übersetzen::V,itzuli,таржума авун
1401,übersetzen::V,itzuli,гафладун
1402,denken::V,pentsatu,фикир авун
1403,denken::V,gogoeta egin,фикир авун
1404,glauben::V,sinetsi,агъун
1405,bemerken::V,ohartu,фикир гун
1406,bemerken::V,konturatu,фикир гун
1407,erkennen::V,ezagutu,
1408,erkennen::V,antzeman,
1409,begreifen::V,ulertu,гъавурда акьун
1410,verstehen::V,aditu,
1411,lernen::V,ikasi,кӏелун
1412,wissen::V,jakin,чир хьун
1413,wissen::V,jakin,чирхьун
1414,sich erinnern an::V,gogoratu,рикӏел хуьн
1415,sich erinnern an::V,gogoan izan,рикӏел хуьн
1416,vergessen::V,ahaztu,рикӏелай фин
1417,vergessen::V,ahaztu,рикӏелай алатун
1418,vergessen::V,ahantzi,рикӏелай фин
1419,vergessen::V,ahantzi,рикӏелай алатун
1420,messen::V,neurtu,алцумун
1421,zählen::V,zenbatu,гьисабун
1422,zählen::V,kopuratu,гьисабун
1423,rechnen::V,kalkulatu,гьисабун
1424,lesen::V,irakurri,кӏелун
1425,malen::V,margotu,кхьин
1426,malen::V,margotu,шикилар чӏугун
1427,zeichnen::V,marraztu,чӏугун
1428,schreiben::V,idatzi,кхьин
1429,besitzen::V,ukan,иеси хьун
1430,besitzen::V,eduki,иеси хьун
1431,kaufen::V,erosi,къачун
1432,kaufen::V,erosi,маса къачун
1433,verkaufen::V,saldu,гун
1434,verkaufen::V,saldu,маса гун
1435,bezahlen::V,ordaindu,къимет гун
1436,bezahlen::V,ordaindu,эвезда авун
1437,bezahlen::V,ordaindu,гьакъи агакьрун
1438,zahlen::V,ordaindu,къимет гун
1439,zahlen::V,ordaindu,эвезда авун
1440,zahlen::V,ordaindu,гьакъи агакьрун
1441,beherrschen::V,menpean izan,иеси хьун
1442,ertragen::V,jasan,таб гун
1443,ertragen::V,pairatu,таб гун
