,Concept_ID,it,lt
799,geschickt::A,àbile,apsukrus
800,lieb::A,caro,mielas
801,lustig::A,gaio,smagus
802,lustig::A,gaio,linksmas
803,lustig::A,allegro,smagus
804,lustig::A,allegro,linksmas
805,sanft::A,dolce,švelnus
806,sanft::A,dolce,minkštas
807,hungrig::A,affamato,alkanas
808,krank::A,malato,ligotas
809,krank::A,malato,sergantis
810,krank::A,infermo,ligotas
811,krank::A,infermo,sergantis
812,nackt::A,nudo,nuogas
813,traurig::A,triste,liūdnas
814,lebendig::A,vivo,gyvas
815,gut::A,buono,geras
816,schlecht::A,cattivo,blogas
817,schlecht::A,cattivo,prastas
818,richtig::A,giusto,tikras
819,richtig::A,giusto,teisingas
820,schlimm::A,grave,blogas
821,schlimm::A,grave,prastas
822,wahr::A,vero,tikras
823,alt::A,vecchio,senas
824,neu::A,nuovo,naujas
825,ehemalig::A,vecchio,buvęs
826,ehemalig::A,d'una_volta,buvęs
827,alt[Lebewesen]::A,anziano,pagyvenęs
828,jung::A,giovane,jaunas
829,arm::A,pòvero,neturtingas
830,reich::A,ricco,turtingas
831,bekannt::A,noto,žinomas
832,bekannt::A,noto,pažįstamas
833,bekannt::A,conosciuto,žinomas
834,bekannt::A,conosciuto,pažįstamas
835,berühmt::A,famoso,žymus
836,berühmt::A,famoso,garsus
837,berühmt::A,cèlebre,žymus
838,berühmt::A,cèlebre,garsus
839,fremd::A,estràneo,svetimas
840,fremd::A,straniero,svetimas
841,verschieden::A,diverso,įvairus
842,verschieden::A,differente,įvairus
843,nah::A,vicino,artimas
844,nah::A,propinquo,artimas
845,fern::A,lontano,tolimas
846,linker::A,sinistro,kairys
847,rechter::A,destro,dešinys
848,anderer::A,altro,kitas
849,erster::A,primo,pirmas
850,zweiter::A,secondo,antras
851,dritter::A,terzo,trečias
852,letzter::A,ùltimo,paskutinis
853,allein::ADV,solo,vienas
854,allein::ADV,da solo,vienas
855,auf einmal::ADV,insieme,iš karto
856,zusammen::ADV,insieme,kartu
857,zusammen::ADV,insieme,drauge
858,lange::ADV,a lungo,ilgai
859,plötzlich::ADV,all'improvviso,staiga
860,sofort::ADV,sùbito,tuojau
861,sofort::ADV,all'istante,tuojau
862,später::ADV,più tardi,vėliau
863,später::ADV,più tardi,paskiau
864,jetzt::ADV,ora,dabãr
865,jetzt::ADV,adesso,dabãr
866,heute::ADV,oggi,šiandien
867,morgen::ADV,domani,rytoj
868,bald::ADV,presto,greitai
869,bald::ADV,presto,netrukus
870,bald::ADV,tra poco,greitai
871,bald::ADV,tra poco,netrukus
872,dann::ADV,allora,po to
873,gestern::ADV,ieri,vakar
874,einst::ADV,prima,kadaise
875,einst::ADV,prima,kitą kartą
876,einst::ADV,un tempo,kadaise
877,einst::ADV,un tempo,kitą kartą
878,damals::ADV,allora,anuomet
879,damals::ADV,allora,anuokart
880,danach::ADV,poi,po to
881,danach::ADV,poi,paskui
882,danach::ADV,dopo,po to
883,danach::ADV,dopo,paskui
884,vorher::ADV,prima,anksčiau
885,zuerst::ADV,prima,pirma
886,zuerst::ADV,prima,iš pradžių̃
887,zuerst::ADV,dapprima,pirma
888,zuerst::ADV,dapprima,iš pradžių̃
889,einmal::ADV,una volta,kartą
890,einmal::ADV,una volta,vieną kartą
891,manchmal::ADV,talvolta,kai kada
892,manchmal::ADV,qualche volta,kai kada
893,oft::ADV,spesso,dažnai
894,immer::ADV,sempre,visada
895,immer::ADV,sempre,visuomet
896,niemals::ADV,non mai,niekada
897,niemals::ADV,non mai,niekuomet
898,hier::ADV,qua,čia
899,hierhin::ADV,qua,šen
900,hierhin::ADV,qua,čionai
901,von hier::ADV,ne,iš čia
902,von hier::ADV,da qui,iš čia
903,dort::ADV,lì,ten
904,dort::ADV,lì,tenai
905,dorthin::ADV,là,ten
906,dorthin::ADV,là,ten link
907,geradeaus::ADV,diritto,tiesiai
908,vorwärts::ADV,avanti,pirmyn
909,rückwärts::ADV,all'indietro,atbulai
910,zurück::ADV,di indietro,atgal
911,unten::ADV,giù,žemai
912,unten::ADV,giù,apačioje
913,unten::ADV,sotto,žemai
914,unten::ADV,sotto,apačioje
915,hinab::ADV,giù,žemyn
916,hinab::ADV,in giù,žemyn
917,oben::ADV,su,viršuj
918,oben::ADV,sopra,viršuj
919,hinauf::ADV,in sù,aukštyn
920,hinauf::ADV,in sù,į viršų
921,hinauf::ADV,in alto,aukštyn
922,hinauf::ADV,in alto,į viršų
923,überall::ADV,dappertutto,visur
924,nicht::ADV,non,ne
925,ein wenig::ADV,un po',truputį
926,ein wenig::ADV,un poco,truputį
927,kaum::ADV,a appena,vos
928,sehr::ADV,molto,labai
929,sehr::ADV,molto,baisiai
930,so::ADV,così,taip
931,so::ADV,tanto,taip
932,noch::ADV,ancora,dar
933,nur::ADV,solo,tik
934,nur::ADV,solo,vien
935,nur::ADV,soltanto,tik
936,nur::ADV,soltanto,vien
937,schon::ADV,già,jau
938,wieder::ADV,di nuovo,vėl
939,wieder::ADV,di nuovo,iš naujo
940,vergebens::ADV,invano,veltui
941,vergebens::ADV,invano,bergždžiai
942,vor::PRP,davanti a,prieš
943,hinter::PRP,dietro,už
944,unter::PRP,sotto,po
945,durch::PRP,per,pro
946,durch::PRP,per,per
947,durch::PRP,attraverso,pro
948,durch::PRP,attraverso,per
949,neben::PRP,a accanto a,prie
950,neben::PRP,a accanto a,šalia
951,zwischen::PRP,fra,tarp
952,wegen::PRP,a causa di,dėl
953,wegen::PRP,a causa di,dėlei
954,dies::PRN,ciò,šis
955,dies::PRN,ciò,šitas
956,dies::PRN,questo,šis
957,dies::PRN,questo,šitas
958,das::PRN,ciò,tat
959,das::PRN,quello,tat
960,alles::PRN,tutto,visas
961,ich::PRN,ìo,aš
962,du::PRN,tu,tu
963,er::PRN,lui,jis
964,er::PRN,egli,jis
965,wir::PRN,noi,mes
966,ihr::PRN,voi,jūs
967,sie::PRN,loro,ji
968,sie::PRN,loro,jos
969,was::FPRN,che,kas
970,was::FPRN,che cosa,kas
971,wer::FPRN,chi,kas
972,wo::FADV,dove,kur
973,wohin::FADV,dove,kur
974,wohin::FADV,dove,kur link
975,wie::FADV,come,kaip
976,warum::FADV,perche,kod̃ėl
977,warum::FADV,perche,dėl ko
978,wieviel::FNUM,quanto,kiek
979,eins::NUM,uno,vienas
980,zwei::NUM,due,du
981,drei::NUM,tre,trys
982,vier::NUM,quattro,keturi
983,fünf::NUM,cinque,penki
984,sechs::NUM,sei,šeši
985,sieben::NUM,sette,septyni
986,acht::NUM,otto,aštuoni
987,neun::NUM,nove,devyni
988,zehn::NUM,dieci,dešimt
989,elf::NUM,ùndici,vienuolika
990,zwölf::NUM,dodici,dvylika
991,zwanzig::NUM,venti,dvidešimt
992,dreißig::NUM,trenta,trisdešimt
993,vierzig::NUM,quaranta,keturiasdešimt
994,fünfzig::NUM,cinquanta,penkiasdešimt
995,sechzig::NUM,sessanta,šešiasdešimt
996,siebzig::NUM,settanta,septyniasdešimt
997,achtzig::NUM,ottanta,aštuoniasdešimt
998,neunzig::NUM,novanta,devyniasdešimt
999,hundert::NUM,cento,šimtas
1000,tausend::NUM,mille,tūkstantis
1001,und::CNJ,e,ĩr
1002,oder::CNJ,o,ar
1003,oder::CNJ,o,arba
1004,stehen::V,stare in piedi,stovėti
1005,sitzen::V,sedere,sėdėti
1006,sitzen::V,stare seduto,sėdėti
1007,liegen::V,giacere,gulėti
1008,hängen::V,pèndere,kyboti
1009,hängen::V,pèndere,kabėti
1010,hängen::V,èssere appeso,kyboti
1011,hängen::V,èssere appeso,kabėti
1012,werden::V,farsi,taptis
1013,werden::V,farsi,darytis
1014,werden::V,diventare,taptis
1015,werden::V,diventare,darytis
1016,passieren::V,succèdere,atsitikti
1017,passieren::V,succèdere,pasitaikyti
1018,beginnen::V,cominciare,prasid́ėti
1019,enden::V,finire,baigtis
1020,enden::V,terminare,baigtis
1021,wechseln::V,variare,keistis
1022,wechseln::V,variare,pasikeisti
1023,wechseln::V,cambiare,keistis
1024,wechseln::V,cambiare,pasikeisti
1025,aufgehen[Sonne]::V,sòrgere,tekėti
1026,aufgehen[Sonne]::V,sòrgere,patekėti
1027,aufgehen[Sonne]::V,spuntare,tekėti
1028,aufgehen[Sonne]::V,spuntare,patekėti
1029,untergehen[Sonne]::V,tramontare,leistis
1030,untergehen[Sonne]::V,tramontare,nusileisti
1031,scheinen[Sonne]::V,splèndere,šviesti
1032,donnern::V,tonare,griausti
1033,donnern::V,tonare,griaudėti
1034,wehen::V,soffiare,pūsti
1035,strömen::V,fluire,lietis
1036,strömen::V,fluire,plūsti
1037,fließen::V,fluire,tekėti
1038,fließen::V,scorrere,tekėti
1039,sich drehen::V,girarsi,suktis
1040,sich drehen::V,girarsi,pasisukti
1041,schwanken::V,oscillare,svyruoti
1042,schwanken::V,barcollare,svyruoti
1043,schwingen::V,vibrare,suptis
1044,schwingen::V,oscillare,suptis
1045,fallen::V,cadere,pulti
1046,fallen::V,cadere,kristi
1047,brennen::V,àrdere,degti
1048,brennen::V,bruciare,degti
1049,rauchen::V,fumare,rūkyti
1050,regnen::V,piòvere,lyti
1051,gefrieren::V,gelarsi,užšalti
1052,gefrieren::V,congelarsi,užšalti
1053,tauen::V,sciògliersi,tirpti
1054,schmelzen::V,fòndere,lydytis
1055,schmelzen::V,sciògliersi,lydytis
1056,trocknen::V,asciugarsi,džiūti
1057,sieden::V,bollire,virti
1058,faulen::V,marcire,pūti
1059,verfaulen::V,imputridire,švinkti
1060,reißen::V,strapparsi,plyšti
1061,reißen::V,strapparsi,trūkti
1062,versinken::V,affondare,skę̃sti
1063,versinken::V,affondare,grimzti
1064,vergehen::V,passare,praeiti
1065,erscheinen::V,apparire,pasirodyti
1066,erscheinen::V,comparire,pasirodyti
1067,verschwinden::V,sparire,dingti
1068,verschwinden::V,sparire,išnykti
1069,verschwinden::V,sparire,pranykti
1070,verschwinden::V,scomparire,dingti
1071,verschwinden::V,scomparire,išnykti
1072,verschwinden::V,scomparire,pranykti
1073,sinken::V,calare,kristi
1074,sinken::V,scendere,kristi
1075,abnehmen::V,diminuire,mažėti
1076,abnehmen::V,diminuire,silpnėti
1077,zunehmen::V,aumentare,didėti
1078,zunehmen::V,aumentare,padaugėti
1079,steigen::V,salire,kilti
1080,steigen::V,montare,kilti
1081,wachsen::V,crescere,augti
1082,glänzen::V,splèndere,blizgėti
1083,funkeln::V,brillare,žibėti
1084,funkeln::V,scintillare,žibėti
1085,lärmen::V,strepitare,triukšmauti
1086,lärmen::V,fare chiasso,triukšmauti
1087,läuten::V,suonare,skambinti
1088,klingeln::V,suonare,skambinti
1089,klirren::V,tintinnare,žvangėti
1090,brausen::V,rombare,šniokšti
1091,brausen::V,rumoreggiare,šniokšti
1092,rauschen::V,frusciare,ošti
1093,rauschen::V,frusciare,šlamėti
1094,klingen::V,suonare,skardėti
1095,bellen::V,latrare,loti
1096,bellen::V,abbaiare,loti
1097,heulen::V,urlare,kaukti
1098,heulen::V,urlare,staugti
1099,heulen::V,ululare,kaukti
1100,heulen::V,ululare,staugti
1101,blasen::V,soffiare,pūsti
1102,pfeifen::V,fischiare,švilpti
1103,pfeifen::V,fischiare,švilpauti
1104,schreien::V,gridare,šaukti
1105,stöhnen::V,gèmere,dejuoti
1106,stöhnen::V,gèmere,aimanuoti
1107,zittern::V,tremare,virpėti
1108,leben::V,vìvere,gyventi
1109,geboren werden::V,nàscere,gimti
1110,atmen::V,respirare,alsuoti
1111,atmen::V,respirare,kvėpuoti
1112,trinken::V,bere,gerti
1113,essen::V,mangiare,valgyti
1114,schlucken::V,inghiottire,praryti
1115,müde werden::V,stancarsi,nuvargti
1116,müde werden::V,stancarsi,privargti
1117,einschlafen::V,addormentarsi,užmigti
1118,schlafen::V,dormire,miegoti
1119,aufwachen::V,svegliarsi,pabusti
1120,aufstehen::V,levarsi,keltis
1121,aufstehen::V,levarsi,atsikelti
1122,sich erholen::V,riposarsi,pailsėti
1123,sich erholen::V,riposarsi,poilsiauti
1124,krank werden::V,ammalarsi,susirgti
1125,krank sein::V,èssere malato,sirgti
1126,schmerzen::V,dolere,sopėti
1127,schmerzen::V,dolere,skaudėti
1128,husten::V,tossire,kosėti
1129,genesen::V,guarire,sveikti
1130,genesen::V,guarire,taisytis
1131,sterben::V,morire,mirti
1132,sterben::V,morire,numirti
1133,umkommen::V,perire,žūti
1134,sich bewegen::V,agitarsi,judėti
1135,sich bewegen::V,agitarsi,pasijudinti
1136,sich rühren::V,muòversi,krutėti
1137,sich erheben::V,alzarsi,pakilti
1138,sich erheben::V,alzarsi,atsikelti
1139,sich setzen::V,sedersi,sėstis
1140,sich setzen::V,sedersi,atsisėsti
1141,hinfallen::V,cadere,parkristi
1142,hinfallen::V,cadere,pargriūti
1143,laufen::V,camminare,eiti
1144,laufen::V,andare a piedi,eiti
1145,schreiten::V,andare,žengti
1146,schreiten::V,andare,žingsniuoti
1147,schreiten::V,procedere,žengti
1148,schreiten::V,procedere,žingsniuoti
1149,spazierengehen::V,passeggiare,pasivaikščioti
1150,spazierengehen::V,andare a passeggio,pasivaikščioti
1151,eilen::V,andare in fretta,skubėti
1152,sich beeilen::V,affrettarsi,paskub́ėti
1153,sich beeilen::V,affrettarsi,pasiskubinti
1154,sausen::V,volare,dumti
1155,sausen::V,volare,lėkti
1156,sausen::V,correre,dumti
1157,sausen::V,correre,lėkti
1158,rennen::V,correre,bėgti
1159,springen::V,saltare,šokti
1160,klettern::V,arrampicarsi,kopti
1161,schaukeln::V,fare l'altalena,supti
1162,schaukeln::V,fare l'altalena,linguoti
1163,kriechen::V,strisciare,ropoti
1164,kriechen::V,strisciare,šliaužti
1165,schwimmen::V,nuotare,plaukti
1166,tauchen::V,tuffarsi,nerti
1167,tauchen::V,immèrgersi,nerti
1168,rudern::V,remare,irtis
1169,rudern::V,remare,irkluoti
1170,fahren::V,andare,važiuoti
1171,fahren::V,andare,važinėti
1172,fahren::V,viaggiare,važiuoti
1173,fahren::V,viaggiare,važinėti
1174,fliegen::V,volare,lėkti
1175,fliegen::V,volare,skristi
1176,gehen::V,andare,eiti
1177,weggehen::V,andàrsene,išeiti
1178,weggehen::V,andare via,išeiti
1179,abfahren::V,partire,išvykti
1180,abfahren::V,partire,išvažiuoti
1181,anhalten::V,fermarsi,sustoti
1182,hineingehen::V,entrare,įeiti
1183,eintreten::V,entrare,įžengti
1184,kommen::V,venire,ateiti
1185,ankommen::V,arrivare,ateiti
1186,zurückkommen::V,ritornare,grį̃žti
1187,zurückkommen::V,ritornare,sugrį̃žti
1188,bleiben::V,restare,likti
1189,bleiben::V,restare,pasilikti
1190,bleiben::V,rimanere,likti
1191,bleiben::V,rimanere,pasilikti
1192,warten::V,aspettare,laukti
1193,erwarten::V,attèndere,laukti
1194,suchen::V,cercare,ieškoti
1195,finden::V,trovare,rasti
1196,finden::V,trovare,surasti
1197,versuchen::V,tentare,mėginti
1198,vorbereiten::V,preparare,rengti
1199,lieben::V,amare,myĺėti
1200,mögen::V,piacere a,ḿėgti
1201,mögen::V,piacere a,patikti
1202,mögen::V,volere bene a,ḿėgti
1203,mögen::V,volere bene a,patikti
1204,lachen::V,rìdere,juoktis
1205,rühren::V,commuòvere,jaudinti
1206,rühren::V,commuòvere,graudinti
1207,weinen::V,piàngere,verkti
1208,schimpfen::V,imprecare,bartis
1209,sich ärgern::V,stizzirsi,pykti
1210,sich ärgern::V,stizzirsi,apmaudauti
1211,sich ärgern::V,arrabbiarsi,pykti
1212,sich ärgern::V,arrabbiarsi,apmaudauti
1213,sich fürchten::V,avere paura,bijoti
1214,sich fürchten::V,avere paura,baimintis
1215,fürchten::V,temere,bijoti
1216,fürchten::V,temere,baimintis
1217,fliehen::V,fuggire,bėgti
1218,fliehen::V,fuggire,sprukti
1219,flüchten::V,sfuggire,pabėgti
1220,sehen::V,vedere,žiūŕėti
1221,anschauen::V,guardare,žiūŕėti
1222,ansehen::V,guardare,žiūrėti į
1223,ansehen::V,guardare,pažiūrėti į
1224,hören::V,udire,girdėti
1225,hören::V,sentire,girdėti
1226,zuhören::V,ascoltare,klausytis
1227,probieren::V,degustare,ragauti
1228,probieren::V,degustare,paragauti
1229,probieren::V,assaggiare,ragauti
1230,probieren::V,assaggiare,paragauti
1231,riechen::V,sentire,uosti
1232,riechen::V,sentire,užuosti
1233,fühlen::V,sentire,justi
1234,fühlen::V,sentire,jausti
1235,fühlen::V,sentire,pajusti
1236,scheinen::V,parere,rodytis
1237,scheinen::V,parere,atrodyti
1238,scheinen::V,sembrare,rodytis
1239,scheinen::V,sembrare,atrodyti
1240,zu sehen sein::V,vedersi,pasirodyti
1241,vernehmen::V,sentire,išgirsti
1242,vernehmen::V,percepire,išgirsti
1243,frieren::V,aver freddo,šalti
1244,tun::V,fare,daryti
1245,können::V,sapere,galėti
1246,können::V,sapere,pajėgti
1247,wollen::V,volere,norėti
1248,anfangen::V,iniziare,pradėti
1249,anfangen::V,iniziare,prasid́ėti
1250,anfangen::V,cominciare,pradėti
1251,anfangen::V,cominciare,prasid́ėti
1252,beenden::V,finire,baigti
1253,beenden::V,finire,užbaigti
1254,beenden::V,terminare,baigti
1255,beenden::V,terminare,užbaigti
1256,aufhören::V,finire,liautis
1257,aufhören::V,cessare,liautis
1258,gelingen::V,riuscire,pavykti
1259,gelingen::V,riuscire,pasisekti
1260,geraten::V,stare,nusisekti
1261,öffnen::V,aprire,atverti
1262,öffnen::V,aprire,atidaryti
1263,schließen::V,chiùdere,uždaryti
1264,stellen::V,porre,statyti
1265,stellen::V,porre,pastatyti
1266,stellen::V,mettere,statyti
1267,stellen::V,mettere,pastatyti
1268,setzen::V,porre,sodinti
1269,setzen::V,porre,pasodinti
1270,setzen::V,mettere,sodinti
1271,setzen::V,mettere,pasodinti
1272,legen::V,posare,dėti
1273,legen::V,posare,pad́ėti
1274,legen::V,mettere,dėti
1275,legen::V,mettere,pad́ėti
1276,berühren::V,toccare,liesti
1277,berühren::V,toccare,paliesti
1278,verbinden::V,unire,jungti
1279,verbinden::V,unire,surišti
1280,verbinden::V,congiùngere,jungti
1281,verbinden::V,congiùngere,surišti
1282,bedecken::V,coprire,uždengti
1283,bedecken::V,ricoprire,uždengti
1284,aufhängen::V,attaccare,pakarti
1285,aufhängen::V,attaccare,pakabinti
1286,anzünden::V,accèndere,padegti
1287,anzünden::V,incendiare,padegti
1288,aufheben::V,raccògliere,pakelti
1289,zurücklassen::V,lasciare,palikti
1290,zurücklassen::V,lasciare indietro,palikti
1291,verlieren::V,pèrdere,pamesti
1292,fallen lassen::V,lasciare cadere,atsisakyti
1293,machen::V,fare,dirbti
1294,herstellen::V,produrre,gaminti
1295,herstellen::V,fabbricare,gaminti
1296,bauen::V,costruire,statyti
1297,bauen::V,costruire,pastatyti
1298,reparieren::V,riparare,taisyti
1299,reparieren::V,riparare,remontuoti
1300,verbessern::V,migliorare,gerinti
1301,verbessern::V,migliorare,ištaisyti
1302,ändern::V,mutare,keisti
1303,ändern::V,mutare,pakeisti
1304,ändern::V,cambiare,keisti
1305,ändern::V,cambiare,pakeisti
1306,graben::V,scavare,kasti
1307,beugen::V,chinare,lenkti
1308,beugen::V,chinare,palenkti
1309,beugen::V,flettere,lenkti
1310,beugen::V,flettere,palenkti
1311,biegen::V,tòrcere,lenkti
1312,biegen::V,tòrcere,palenkti
1313,drehen::V,girare,sukti
1314,wenden::V,girare,kreipti
1315,wenden::V,girare,pakreipti
1316,wenden::V,voltare,kreipti
1317,wenden::V,voltare,pakreipti
1318,umdrehen::V,rivoltare,sukti
1319,umdrehen::V,rivoltare,apversti
1320,heben::V,levare,kelti
1321,heben::V,levare,pakelti
1322,hochheben::V,levare,pakelti
1323,hochheben::V,sollevare,pakelti
1324,ergreifen::V,afferrare,čiupti
1325,ergreifen::V,afferrare,griebti
1326,halten::V,tenere,laikyti
1327,halten::V,tenere,palaikyti
1328,drücken::V,premere,spausti
1329,schieben::V,spìngere,stumti
1330,kratzen::V,grattare,kasyti
1331,kratzen::V,grattare,grandyti
1332,kratzen::V,graffiare,kasyti
1333,kratzen::V,graffiare,grandyti
1334,lecken::V,leccare,laižyti
1335,beißen::V,mòrdere,kandžioti
1336,abreißen::V,staccarsi,nuplėšti
1337,abreißen::V,strapparsi,nuplėšti
1338,abschneiden::V,tagliare,atpjauti
1339,abschneiden::V,tagliare,atkirpti
1340,binden::V,legare,rišti
1341,binden::V,legare,surišti
1342,binden::V,bendare,rišti
1343,binden::V,bendare,surišti
1344,stecken::V,ficcare,kišti
1345,stecken::V,ficcare,įkišti
1346,brechen::V,rompere,lūžti
1347,brechen::V,rompere,laužyti
1348,klopfen::V,bàttere,belsti
1349,klopfen::V,bàttere,barbenti
1350,hauen::V,picchiare,mušti
1351,kleben::V,incollare,lipdyti
1352,kleben::V,incollare,klijuoti
1353,reiben::V,fregare,trinti
1354,reiben::V,fregare,tarkuoti
1355,streichen::V,spalmare,tepti
1356,streichen::V,spalmare,užtepti
1357,schleifen::V,arrotare,galą́sti
1358,schneiden::V,tagliare,pjauti
1359,schneiden::V,tagliare,kirpti
1360,rütteln::V,scuòtere,purtyti
1361,schütteln::V,agitare,purtyti
1362,schütteln::V,scuòtere,purtyti
1363,schwenken::V,agitare,mojuoti
1364,schwenken::V,sventolare,mojuoti
1365,schütten::V,versare,pilti
1366,schütten::V,versare,berti
1367,füllen::V,riempire,pildyti
1368,füllen::V,riempire,pripildyti
1369,einwickeln::V,involtare,įvynioti
1370,einwickeln::V,involtare,suvynioti
1371,tragen::V,portare,nešti
1372,tragen::V,portare,nešioti
1373,schleppen::V,trainare,vilkti
1374,schleppen::V,trascinare,vilkti
1375,ziehen::V,tirare,tempti
1376,aufbewahren::V,custodire,laikyti
1377,aufbewahren::V,conservare,laikyti
1378,werfen::V,gettare,mesti
1379,werfen::V,gettare,sviesti
1380,werfen::V,lanciare,mesti
1381,werfen::V,lanciare,sviesti
1382,fangen::V,prèndere,sugauti
1383,fangen::V,acchiappare,sugauti
1384,packen::V,pigliare,čiupti
1385,packen::V,pigliare,griebti
1386,packen::V,afferrare,čiupti
1387,packen::V,afferrare,griebti
1388,verstecken::V,nascondere,slėpti
1389,verstecken::V,nascondere,slapstyti
1390,teilen::V,divìdere,dalyti
1391,teilen::V,divìdere,padalyti
1392,schicken::V,inviare,sių̃sti
1393,schicken::V,inviare,pasių̃sti
1394,bringen::V,portare,atnešti
1395,bringen::V,apportare,atnešti
1396,hinzufügen::V,aggiùngere,pridėti
1397,bekommen::V,ricevere,gauti
1398,erhalten::V,ricevere,gauti
1399,nehmen::V,prèndere,paimti
1400,wählen::V,elèggere,rinkti
1401,wählen::V,elèggere,išsirinkti
1402,wählen::V,scegliere,rinkti
1403,wählen::V,scegliere,išsirinkti
1404,auswählen::V,scegliere,išrinkti
1405,bewahren::V,conservare,išsaugoti
1406,behindern::V,impedire,trukdyti
1407,verderben::V,guastare,sugadinti
1408,beschädigen::V,danneggiare,žaloti
1409,beschädigen::V,danneggiare,gadinti
1410,zerbrechen::V,rompere,sukulti
1411,zerbrechen::V,rompere,sudaužyti
1412,zerbrechen::V,spezzare,sukulti
1413,zerbrechen::V,spezzare,sudaužyti
1414,zerreißen::V,stracciare,perplėšti
1415,zerreißen::V,stracciare,suplėšyti
1416,zerstören::V,distrùggere,suardyti
1417,zerstören::V,distrùggere,sugriauti
1418,verbrennen::V,bruciare,deginti
1419,verbrennen::V,bruciare,sudeginti
1420,geben::V,dare,duoti
1421,geben::V,dare,paduoti
1422,reichen::V,pòrgere,paduoti
1423,schenken::V,regalare,dovanoti
1424,versprechen::V,promettere,žadėti
1425,versprechen::V,promettere,pažadėti
1426,wünschen::V,augurare,norėti
1427,wünschen::V,augurare,linḱėti
1428,loben::V,lodare,girti
1429,loben::V,lodare,pagirti
1430,küssen::V,baciare,bučiuoti
1431,wiegen::V,cullare,supti
1432,wiegen::V,dondolare,supti
1433,zudecken::V,coprire,užkloti
1434,zudecken::V,coprire,uždengti
1435,wecken::V,svegliare,žadinti
1436,zeigen::V,indicare,rodyti
1437,führen::V,guidare,vesti
1438,führen::V,guidare,vadovauti
1439,führen::V,condurre,vesti
1440,führen::V,condurre,vadovauti
1441,lehren::V,insegnare,mokyti
1442,lehren::V,insegnare,išmokyti
1443,unterrichten::V,istruire,dėstyti
1444,unterrichten::V,insegnare,dėstyti
1445,aufziehen::V,allevare,išauginti
1446,leiten::V,avviare,valdyti
1447,leiten::V,avviare,vadovauti
1448,leiten::V,dirìgere,valdyti
1449,leiten::V,dirìgere,vadovauti
1450,antreiben::V,incitare,uiti
1451,antreiben::V,incitare,raginti
1452,antreiben::V,incitare,skubinti
1453,lassen::V,fare,paliepti
1454,einladen::V,invitare,kviesti
1455,einladen::V,invitare,pakviesti
1456,vereinigen::V,unire,sujungti
1457,vereinigen::V,unire,suvienyti
1458,besuchen::V,visitare,lankyti
1459,besuchen::V,visitare,aplankyti
1460,besuchen::V,far vìsita a,lankyti
1461,besuchen::V,far vìsita a,aplankyti
1462,treffen::V,incontrare,sutikti
1463,treffen::V,incontrare,pasitikti
1464,sich versammeln::V,rinunirsi,susirinkti
1465,spielen::V,giocare,groti
1466,spielen::V,giocare,žaisti
1467,singen::V,cantare,dainuoti
1468,tanzen::V,danzare,šokti
1469,sich trennen::V,separarsi,skirtis
1470,sich trennen::V,separarsi,išsiskirti
1471,verlassen::V,lasciare,palikti
1472,verlassen::V,abbandonare,palikti
1473,retten::V,salvare,gelbėti
1474,bewachen::V,custodire,sergėti
1475,schützen::V,protèggere,ginti
1476,schützen::V,protèggere,apginti
1477,verteidigen::V,difèndere,ginti
1478,verteidigen::V,difèndere,apginti
1479,sich schlagen::V,bàttersi,muštis
1480,schießen::V,sparare,šauti
1481,schießen::V,sparare,šaudyti
1482,siegen::V,vìncere,nugalėti
1483,ärgern::V,stizzire,pykinti
1484,schlagen::V,bàttere,mušti
1485,schlagen::V,bàttere,smogti
1486,schlagen::V,bàttere,trenkti
1487,treten::V,calciare,mygti
1488,stechen::V,pùngere,gelti
1489,stechen::V,pùngere,smeigti
1490,stoßen::V,urtare,stumti
1491,stoßen::V,urtare,pastumti
1492,stoßen::V,spìngere,stumti
1493,stoßen::V,spìngere,pastumti
1494,stehlen::V,rubare,vogti
1495,stören::V,disturbare,trikdyti
1496,belästigen::V,molestare,apsunkinti
1497,belästigen::V,importunare,apsunkinti
1498,verbergen::V,celare,slėpti
1499,verbergen::V,celare,paslėpti
1500,verbergen::V,nascondere,slėpti
1501,verbergen::V,nascondere,paslėpti
1502,täuschen::V,ingannare,klaidinti
1503,betrügen::V,frodare,apgauti
1504,betrügen::V,truffare,apgauti
1505,töten::V,uccìdere,žudyti
1506,töten::V,uccìdere,nužudyti
1507,wohnen::V,abitare,gyventi
1508,arbeiten::V,lavorare,dirbti
1509,arbeiten::V,lavorare,triūsti
1510,sammeln::V,raccògliere,rinkti
1511,sammeln::V,collezionare,rinkti
1512,pflücken::V,cògliere,skinti
1513,pflücken::V,cògliere,raškyti
1514,jagen::V,cacciare,medžioti
1515,fischen::V,pescare,žvejoti
1516,fassen::V,catturare,sučiupti
1517,fassen::V,acchiappare,sučiupti
1518,hüten::V,pascolare,ganyti
1519,treiben::V,spìngere,ginti
1520,anbinden::V,legare,pririšti
1521,anbinden::V,attaccare,pririšti
1522,füttern::V,dar da mangiare a,šerti
1523,melken::V,mùngere,melžti
1524,hacken::V,tritare,kapoti
1525,hacken::V,spaccare,kapoti
1526,gießen::V,annaffiare,lieti
1527,gießen::V,annaffiare,laistyti
1528,reifen::V,maturare,nokti
1529,reifen::V,maturare,sirpti
1530,zubereiten::V,preparare,ruošti
1531,zubereiten::V,preparare,gaminti
1532,kochen::V,cuòcere,virti
1533,kochen::V,cuòcere,virinti
