,Concept_ID,lez,uz
771,verfaulen::V,кутӏун,chirimoq
772,reißen::V,атӏун,qayt qilmoq
773,reißen::V,къазунун,qayt qilmoq
774,versinken::V,батмиш хьун,g'arq bo'lmoq
775,vergehen::V,алатун,o'tmoq
776,erscheinen::V,майдандиз акъатун,zuhur ätmoq
777,verschwinden::V,квахьун,yo'qolmoq
778,sinken::V,элекьун,pasaymoq
779,abnehmen::V,тӏимил хьун,kamaymoq
780,abnehmen::V,гъвечӏи хьун,kamaymoq
781,zunehmen::V,артух хьун,urchimoq
782,steigen::V,хкаж хьун,oshmoq
783,wachsen::V,экъечӏун,o'smoq
784,glänzen::V,цӏарцӏар гун,porlamoq
785,funkeln::V,нур гун,yalt ätmoq
786,lärmen::V,ван авун,taraq ätmoq
787,läuten::V,зенг ягъун,jiringlamoq
788,klingeln::V,зенг ягъун,jiringlamoq
789,klirren::V,зигринг авун,sharaqlamoq
790,brausen::V,къати хьун,vag'illamoq
791,rauschen::V,вишриш авун,shitirlamoq
792,klingen::V,ван авун,yangramoq
793,bellen::V,элуькьун,hurmoq
794,heulen::V,къув ягъун,uvlamoq
795,blasen::V,уф гун,puflamoq
796,pfeifen::V,уьфт ягъун,xushtak chalmoq 
797,schreien::V,гьараюн,qiyqirmoq
798,stöhnen::V,суза авун,nola qilmoq
799,zittern::V,зурзун,titramoq
800,leben::V,яшамиш хьун,yashamoq
801,geboren werden::V,хьун,tug'ilmoq
802,atmen::V,нефес чӏугун,nafas chiqarmoq
803,trinken::V,хъун,ichmoq
804,essen::V,тӏуьн,emoq
805,schlucken::V,туькьуьнун,yutmoq
806,müde werden::V,галатун,horimoq
807,müde werden::V,юргъун хьун,horimoq
808,einschlafen::V,ксун,uxlab qolmoq
809,schlafen::V,ксун,uxlamoq
810,aufwachen::V,ахварай аватун,uyg'onmoq
811,aufstehen::V,къарагъун,qo'pmoq
812,sich erholen::V,ял ягъун,dam olmoq
813,krank werden::V,кефсуз хьун,kasallanmoq
814,krank sein::V,тӏа хьун,betob yotmoq
815,schmerzen::V,тӏа хьун,og'rimoq
816,husten::V,уьгьуь ягъун,yo'talmoq
817,genesen::V,сагъ хъхьун,tuzalmoq
818,sterben::V,кьин,o'lmoq
819,umkommen::V,терг хьун,halok bo'lmoq
820,sich bewegen::V,юзун,harakat qilmoq
821,sich rühren::V,юзун,qimirlamoq
822,sich erheben::V,къарагъун,qo'pmoq
823,sich setzen::V,ацукьун,o'tirmoq
824,hinfallen::V,алукьун,yiqilmoq
825,laufen::V,къекъуьн,yurmoq
826,schreiten::V,ккамар къачун,yurmoq
827,spazierengehen::V,сейр авун,sayr ätmoq
828,eilen::V,тади авун,tezlamoq
829,sich beeilen::V,гьерекатун,shoshmoq
830,sausen::V,чкурун,chopqillamoq
831,rennen::V,катун,yugurmoq
832,rennen::V,зверун,yugurmoq
833,springen::V,хкадарун,sakramoq
834,klettern::V,акьахун,yuqorilamoq
835,kriechen::V,капаралди фин,ämaklamoq
836,schwimmen::V,сирнав авун,suzmoq
837,tauchen::V,кьилихъди циз вегьин,chu'mmoq
838,rudern::V,кьусуйралди лодка гьалун,eshkak eshmoq
839,rudern::V,цуьруьгъуьлдалди кӏватӏун,eshkak eshmoq
840,fahren::V,фин,haydamoq
841,fliegen::V,лув гун,uchmoq
842,fliegen::V,цавай фин,uchmoq
843,gehen::V,фин,bormoq
844,weggehen::V,хъфин,ketoq
845,abfahren::V,фин,jo'namoq
846,abfahren::V,рекье гьатун,jo'namoq
847,anhalten::V,акъвазун,to'xtamoq
848,hineingehen::V,гьахьун,kirmoq
849,eintreten::V,гьахьун,kirmoq
850,kommen::V,атун,kelmoq
851,ankommen::V,атун,etib kelmoq
852,zurückkommen::V,хтун,qaytib kelmoq
853,bleiben::V,амукьун,qolmoq
854,warten::V,гуьзлемишун,poylamoq
855,erwarten::V,вил алаз акъвазун,kutmoq
856,suchen::V,къекъуьн,izlamoq
857,finden::V,жугъун,topmoq
858,versuchen::V,алахъун,chalishmoq
859,vorbereiten::V,гьазурун,hozirlamoq
860,lieben::V,кӏан хьун,sevmoq
861,mögen::V,рикӏ ацукьун,ardoqlamoq
862,lachen::V,хъуьруьн,kulmoq
863,weinen::V,шехьун,yig'lamoq
864,schimpfen::V,сеперар гун,koyinmoq
865,schimpfen::V,экъуьгъунар авун,koyinmoq
866,sich ärgern::V,хъел акатун,g'azab qilmoq
867,sich fürchten::V,кичӏе хьун,hurkmoq
868,fürchten::V,къурхутмиш хьун,qo'rqmoq
869,fliehen::V,катун,qochmoq
870,flüchten::V,катун,qochmoq
871,sehen::V,акун,ko'rmoq
872,anschauen::V,вил вегьин,razm solmoq
873,ansehen::V,килигун,razm qilmoq
874,hören::V,ван хьун,äshitmoq
875,zuhören::V,яб гун,tinglamoq
876,probieren::V,дад акун,tatib ko'rmoq
877,riechen::V,ни чӏугун,iskamoq
878,fühlen::V,гьисс авун,sezmoq
879,frieren::V,кьун,sovuq qotmoq
880,frieren::V,мекьи хьун,sovuq qotmoq
881,tun::V,авун,ätmoq
882,können::V,хьун,-a olmoq
883,können::V,хьун,-y olmoq
884,können::V,акъакьун,-a olmoq
885,können::V,акъакьун,-y olmoq
886,wollen::V,кӏан хьун,istamoq
887,anfangen::V,башламишун,boshlamoq
888,beenden::V,куьтягьун,bitirmoq
889,aufhören::V,акъвазун,tinmoq
890,gelingen::V,арадал атун,muvaffaqiyat qozonmoq
891,geraten::V,акъатун,bo'lmoq
892,öffnen::V,ахъаюн,ochmoq
893,schließen::V,акьалун,yopmoq
894,stellen::V,эцигун,qo'ymoq
895,setzen::V,ацукьарун,o'tqazmoq
896,legen::V,эцигун,yotqizmoq
897,berühren::V,хкӏурун,tegmoq
898,verbinden::V,гилигун,ulamoq
899,bedecken::V,кӏевун,bekitmoq
900,aufhängen::V,куьрсарун,ildirmoq
901,anzünden::V,куькӏуьрун,yondirmoq
902,aufheben::V,хкажун,ko'tarmoq
903,zurücklassen::V,тун,ayrilmoq
904,verlieren::V,квадарун,yo'qotmoq
905,fallen lassen::V,авадрун,tushirmoq
906,machen::V,авун,qilmoq
907,machen::V,кар авун,qilmoq
908,herstellen::V,расун,chiqarmoq
909,bauen::V,туькӏуьрун,solmoq
910,reparieren::V,расун,tuzatmoq
911,verbessern::V,хъсанрун,isloh qilmoq
912,ändern::V,табдил авун,o'zgartirmoq
913,graben::V,эгъуьнун,qazimoq
914,beugen::V,акӏажарун,bukmoq
915,beugen::V,кангур авун,bukmoq
916,biegen::V,патахъарун,bukmoq
917,drehen::V,алчударун,aylantirmoq
918,umdrehen::V,элкъуьрун,ag'darmoq
919,heben::V,хкажун,yuksaltirmoq
920,hochheben::V,хкажун,ko'tarmoq
921,ergreifen::V,агалчна кьун,tutamlamoq
922,halten::V,кьун,tutmoq
923,drücken::V,чуькьуьн,bosmoq
924,schieben::V,хуртӏ гун,surmoq
925,kratzen::V,къадгъунун,qashimoq
926,lecken::V,мез гун,mijimoq
927,beißen::V,кӏасун,tishlamoq
928,abreißen::V,галудун,emirmoq
929,abschneiden::V,атӏун,cho'rt kesmoq
930,stecken::V,сухун,suqmoq
931,brechen::V,хун,sindirmoq
932,brechen::V,кукӏварун,sindirmoq
933,klopfen::V,тахъ-тахъ авун,dukurlamoq
934,hauen::V,ягъун,urmoq
935,kleben::V,алкӏурун,yopishtirmoq
936,kleben::V,кукӏурун,yopishtirmoq
937,reiben::V,тӏушунун,surkamoq
938,streichen::V,алтадун,surkamoq
939,schleifen::V,кӏвенкӏв авун,qayramoq
940,schneiden::V,атӏун,kesmoq
941,rütteln::V,къарсурун,chayqamoq
942,schütteln::V,къарсурун,chayqamoq
943,schwenken::V,элягъун,chayqatmoq
944,schwenken::V,галтадун,chayqatmoq
945,schütten::V,цун,quymoq
946,füllen::V,ацӏурун,to'ldirmoq
947,einwickeln::V,кутун,chulg'amoq
948,einwickeln::V,элкъуьрун,chulg'amoq
949,tragen::V,тухун,tashimoq
950,schleppen::V,галчӏурун,sudramoq
951,ziehen::V,ялун,tortmoq
952,ziehen::V,чӏугун,tortmoq
953,aufbewahren::V,хуьн,tutmoq
954,werfen::V,гадрун,tashlamoq
955,fangen::V,кьун,tutmoq
956,packen::V,кьун,opqochmoq
957,verstecken::V,кӏевун,yashirmoq
958,teilen::V,паюн,bo'lmoq
959,schicken::V,ракъурун,yubormoq
960,bringen::V,гъун,keltirmoq
961,hinzufügen::V,алава авун,tirkamoq
962,bekommen::V,къачун,olmoq
963,bekommen::V,жугъурун,olmoq
964,erhalten::V,къачун,olmoq
965,nehmen::V,къачун,olmoq
966,wählen::V,хкягъун,saylamoq
967,auswählen::V,хкягъун,saylamoq
968,bewahren::V,хуьн,saqlamoq
969,behindern::V,манийвал авун,xalal bermoq
970,verderben::V,чӏурун,xazon qilmoq
971,beschädigen::V,нукьсанвал гун,buzmoq
972,zerbrechen::V,хун,sindirmoq
973,zerreißen::V,къазунун,yirtmoq
974,zerstören::V,чӏурун,vayron qilmoq
975,zerstören::V,барбатӏун,vayron qilmoq
976,verbrennen::V,ккун,kuydirmoq
977,geben::V,гун,bermoq
978,reichen::V,вугун,bermoq
979,reichen::V,гун,bermoq
980,schenken::V,пишкеш авун,sovg'a qilmoq
981,versprechen::V,гаф гун,va'da bermoq
982,wünschen::V,дуьа авун,orziqmoq
983,loben::V,тариф авун,maqtamoq
984,küssen::V,темен гун,o'pmoq
985,wiegen::V,эчӏягъун,tebratmoq
986,zudecken::V,гьалдун,yopmoq
987,wecken::V,ахварай авудун,uyg'otmoq
988,zeigen::V,къалурун,ko'rsatmoq
989,führen::V,тухун,boshlik bo'lmoq
990,lehren::V,кӏелиз тун,o'rgatmoq
991,unterrichten::V,тарс гун,dars bermoq
992,aufziehen::V,тербия гун,o'stirmoq
993,aufziehen::V,тербияламишун,o'stirmoq
994,leiten::V,идара авун,boshqarmoq
995,antreiben::V,тади кутун,shoshiltirmoq
996,einladen::V,теклиф авун,taklif kilmoq
997,vereinigen::V,сад авун,qo'shmoq
998,besuchen::V,кьилив атун,mehmonga bormoq
999,treffen::V,гьалтун,duchor bo'lmoq
1000,sich versammeln::V,алтӏушун,to'planmoq
1001,spielen::V,къугъун,o'ynamoq
1002,singen::V,лугьун,yalla qilmoq
1003,singen::V,мани лугьун,yalla qilmoq
1004,tanzen::V,кьуьл авун,raqs qilmoq
1005,sich trennen::V,къакъатун,yakkalanmoq
1006,verlassen::V,гъил къачун,qoldirmoq
1007,retten::V,къутармишун,qutqazmoq
1008,bewachen::V,хуьн,qo'rimoq
1009,schützen::V,хуьн,yoniga olmoq
1010,verteidigen::V,хуьн,yoqlamoq
1011,sich schlagen::V,кукӏун,yoqalashmoq
1012,schießen::V,акъатун,otmoq
1013,siegen::V,гъалиб хьун,engmoq
1014,ärgern::V,хъел гъун,jahl chiqarmoq
1015,ärgern::V,хъел кутун,jahl chiqarmoq
1016,schlagen::V,ягъун,urmoq
1017,schlagen::V,галукьарун,urmoq
1018,treten::V,кьуьл къекъягъун,tepmoq
1019,treten::V,кьуьл эцягъун,tepmoq
1020,stechen::V,акьадарун,qadamoq
1021,stoßen::V,эцягъун,turtmoq
1022,stehlen::V,чуьнуьхун,o'g'rilamoq
1023,stören::V,хкуьрун,tebratmoq
1024,belästigen::V,хкуьрун,g'ashini keltirmoq
1025,belästigen::V,азият гун,g'ashini keltirmoq
1026,verbergen::V,далдаламишун,berkitmoq
1027,täuschen::V,алцурарун,aldamoq
1028,täuschen::V,алцуррун,aldamoq
1029,betrügen::V,алцурарун,tirriq qilmoq
1030,betrügen::V,гьарамзадавал авун,tirriq qilmoq
1031,töten::V,яна кьин,o'ldirmoq
1032,wohnen::V,дуланмиш хьун,istiqomat qilmoq
1033,arbeiten::V,кӏвалахун,ishlamoq
1034,arbeiten::V,кӏвалах авун,ishlamoq
1035,sammeln::V,кӏватӏун,yig'moq
1036,pflücken::V,атӏун,termoq
1037,jagen::V,гъуьрч авун,ov qilmoq
1038,fischen::V,гъетер кьун,baliq ovlamoq
1039,fassen::V,кьун,ilinmoq
1040,hüten::V,чӏура хуьн,boqtirmoq
1041,treiben::V,гьалун,haydamoq
1042,anbinden::V,акалун,bog'lamoq
1043,füttern::V,ем гун,edirmoq
1044,melken::V,ацун,sog'moq
1045,hacken::V,куьткуьнун,chopmoq
1046,gießen::V,яд гун,oqizmoq
1047,reifen::V,чурун,qizarmoq
1048,reifen::V,агакьун,qizarmoq
1049,zubereiten::V,гьазурун,pishirmoq
1050,kochen::V,ругун,qaynatmoq
1051,backen::V,чурун,yopmoq
1052,braten::V,чурун,qovurmoq
1053,umrühren::V,какадарун,atalamoq
1054,stricken::V,хурун,to'qimoq
1055,nähen::V,цун,tikmoq
1056,färben::V,шир ягъун,bo'yoqlamoq
1057,reinigen::V,михьун,tozalamoq
1058,waschen::V,чуьхуьн,yuvmoq
1059,abwischen::V,гуьцӏун,surkamoq
1060,spülen::V,экъуьрун,chaymoq
1061,fegen::V,шуткун,cho'tkalamoq
1062,kehren::V,кул алтадун,supurmoq
1063,baden::V,эхъуьн,cho'milmoq
1064,sich waschen::V,жендек чуьхуьн,yuvinmoq
1065,ausziehen::V,хутӏунун,echintirmoq
1066,ausziehen::V,галудун,echintirmoq
1067,anziehen::V,алукӏун,kiymoq
1068,sich anziehen::V,алукӏун,kiyinmoq
1069,sich anziehen::V,парталар алукӏун,kiyinmoq
1070,kämmen::V,эвягъун,taramoq
1071,schmücken::V,безетмишун,yasatmoq
1072,schmücken::V,гуьрчегарун,yasatmoq
1073,sagen::V,лугьун,aytmoq
1074,sprechen::V,рахун,so'zlamoq
1075,reden::V,рахун,gapirmoq
1076,sich unterhalten::V,ихтилат авун,suhbatlashmoq
1077,fragen::V,жузун,so'ramoq
1078,bitten::V,тӏалабун,iltimos qilmoq
1079,erzählen::V,ахъаюн,aytib bermoq
1080,mitteilen::V,хабар гун,bildirmoq
1081,nennen::V,тӏвар гун,atamoq
1082,rufen::V,эверун,chaqirmoq
1083,prahlen::V,яцӏу гафар авун,gerdaymoq
1084,übersetzen::V,таржума авун,tarjima qilmoq
1085,übersetzen::V,гафладун,tarjima qilmoq
1086,denken::V,фикир авун,o'ylamoq
1087,glauben::V,агъун,ishonmoq
1088,bemerken::V,фикир гун,payqamoq
1089,begreifen::V,гъавурда акьун,tushunmoq
1090,lernen::V,кӏелун,o'qimoq
1091,wissen::V,чир хьун,bilmoq
1092,wissen::V,чирхьун,bilmoq
1093,sich erinnern an::V,рикӏел хуьн,äsni tanimoq
1094,vergessen::V,рикӏелай фин,unutmoq
1095,vergessen::V,рикӏелай алатун,unutmoq
1096,messen::V,алцумун,o'lchamoq
1097,zählen::V,гьисабун,raqamlamoq
1098,rechnen::V,гьисабун,cho'tlamoq
1099,lesen::V,кӏелун,o'qimoq
1100,malen::V,кхьин,rasm solmoq
1101,malen::V,шикилар чӏугун,rasm solmoq
1102,zeichnen::V,чӏугун,chizmoq
1103,schreiben::V,кхьин,yozmoq
1104,besitzen::V,иеси хьун,ägalamoq
1105,kaufen::V,къачун,olmoq
1106,kaufen::V,маса къачун,olmoq
1107,verkaufen::V,гун,sotmoq
1108,verkaufen::V,маса гун,sotmoq
1109,bezahlen::V,къимет гун,to'lamoq
1110,bezahlen::V,эвезда авун,to'lamoq
1111,bezahlen::V,гьакъи агакьрун,to'lamoq
1112,zahlen::V,къимет гун,to'lamoq
1113,zahlen::V,эвезда авун,to'lamoq
1114,zahlen::V,гьакъи агакьрун,to'lamoq
1115,beherrschen::V,иеси хьун,ägalamoq
1116,ertragen::V,таб гун,chidamoq
1117,Oberschenkel::N,,son
1118,Strömung::N,,oqim
1119,Moor::N,,qir-adir
1120,Gedächtnis::N,,äs
1121,Ski::N,,chang'i
1122,Platte::N,,tabaqa
1123,Leine::N,,etak
1124,Geschäft::N,,savdo
1125,dick[Gegenstand]::A,,qalin
1126,auf einmal::ADV,,varakay
1127,zurück::ADV,,orqada
1128,wieder::ADV,,yana
1129,wehen::V,,elpimoq
1130,rauchen::V,,tutamoq
1131,schaukeln::V,,irg'amoq
1132,rühren::V,,ta'sirlantirmoq
1133,scheinen::V,,tuyilmoq
1134,zu sehen sein::V,,ko'rinmoq
1135,vernehmen::V,,äshitmoq
1136,wenden::V,,burmoq
1137,binden::V,,bog'lamoq
1138,lassen::V,,ruxsat bermoq
1139,erkennen::V,,tanimoq
1140,verstehen::V,,anglamoq
