,Concept_ID,eu,ce
797,von hier::ADV,honetatik,кхузара
798,dort::ADV,han,цигахь
799,dorthin::ADV,hara,цига
800,geradeaus::ADV,artez,нийса дӏа
801,vorwärts::ADV,aurrera,хьалха
802,rückwärts::ADV,atzera,юха
803,rückwärts::ADV,atzerantz,юха
804,zurück::ADV,atzera,юха
805,unten::ADV,behean,лахахь
806,hinab::ADV,behera,охьа
807,hinab::ADV,beherantz,охьа
808,oben::ADV,goian,лакхахь
809,hinauf::ADV,gora,хьала
810,hinauf::ADV,gorantz,хьала
811,überall::ADV,edonon,массанхьа
812,nicht::ADV,ez,ца
813,ein wenig::ADV,apur bat,кӏеззиг
814,ein wenig::ADV,pixka bat,кӏеззиг
815,kaum::ADV,ozta,халла
816,kaum::ADV,nekez,халла
817,sehr::ADV,oso,вуно
818,so::ADV,hala,
819,so::ADV,honela,
820,noch::ADV,oraindik,кхин
821,nur::ADV,bakarrik,бен ...ца
822,schon::ADV,ja,хӏинцале
823,schon::ADV,jada,хӏинцале
824,wieder::ADV,berriro,юха а
825,vergebens::ADV,alferrik,эрна
826,vor::PRP,aurrean,хьалха
827,hinter::PRP,ostean,тӏехьа
828,hinter::PRP,gibelean,тӏехьа
829,unter::PRP,pean,кIелахь
830,unter::PRP,azpian,кIелахь
831,durch::PRP,zehar,чекх
832,neben::PRP,ondoan,юххе
833,neben::PRP,aldamenean,юххе
834,zwischen::PRP,artean,юккъехь
835,wegen::PRP,-gatik,дуьхьа
836,dies::PRN,hau,и
837,dies::PRN,hau,иза
838,das::PRN,hura,и
839,das::PRN,hura,иза
840,alles::PRN,dena,дерриг
841,ich::PRN,ni,cо
842,du::PRN,zu,хьо
843,er::PRN,bera,и
844,er::PRN,bera,иза
845,wir::PRN,gu,тхо
846,wir::PRN,gu,вай
847,ihr::PRN,zuek,шу
848,sie::PRN,berak,уьш
849,was::FPRN,zer,хӏун
850,wer::FPRN,nor,мила
851,wo::FADV,non,мичaхь
852,wohin::FADV,nora,мича
853,wie::FADV,nola,муха
854,wie::FADV,zelan,муха
855,warum::FADV,zeren,хӏунда
856,warum::FADV,zergatik,хӏунда
857,wieviel::FNUM,zenbat,мел
858,wieviel::FNUM,zenbat,маса
859,eins::NUM,bat,цхьаъ
860,zwei::NUM,bi,шиъ
861,zwei::NUM,biga,шиъ
862,drei::NUM,hiru,кхоъ
863,vier::NUM,lau,диъ
864,fünf::NUM,bost,пхиъ
865,sechs::NUM,sei,ялх
866,sieben::NUM,zazpi,ворхӏ
867,acht::NUM,zortzi,бархӏ
868,neun::NUM,bederatzi,исс
869,zehn::NUM,hamar,итт
870,elf::NUM,hamaika,цхьайтта
871,zwölf::NUM,hamabi,шийтта
872,zwanzig::NUM,hogei,ткъа
873,dreißig::NUM,hogeita hamar,ткъе итт
874,vierzig::NUM,berrogei,шовзткъа
875,fünfzig::NUM,berrogeita hamar,шовзткъе итт
876,sechzig::NUM,hirurogei,кхузткъа
877,siebzig::NUM,hirurogeita hamar,кхузткъе итт
878,achtzig::NUM,laurogei,дезткъа
879,neunzig::NUM,laurogeita hamar,дезткъе итт
880,hundert::NUM,ehun,бӏе
881,tausend::NUM,mila,эзар
882,und::CNJ,eta,a
883,oder::CNJ,edo,я
884,stehen::V,zutik egon,латта
885,sitzen::V,eserita egon,хиъна ӏан
886,liegen::V,etzan,ӏилла
887,hängen::V,eskegita egon,кхаза
888,hängen::V,zintzilik egon,кхаза
889,werden::V,bihurtu,хила
890,werden::V,bilakatu,хила
891,passieren::V,pasatu,хила
892,passieren::V,gertatu,хила
893,beginnen::V,hasi,доло
894,enden::V,bukatu,дӏадерза
895,wechseln::V,aldatu,хийца
896,aufgehen[Sonne]::V,ilki,кхета
897,aufgehen[Sonne]::V,sortu,кхета
898,untergehen[Sonne]::V,sartu,чубуза
899,scheinen[Sonne]::V,eguzkia egon,серло яла
900,donnern::V,trumoia jo,къекъа
901,wehen::V,haizea ibili,хьекха
902,strömen::V,zorrotadaka isuri,эха
903,fließen::V,isuri,охьаэха
904,sich drehen::V,biratu,хьийза
905,schwanken::V,zabuka ibili,леста
906,schwingen::V,kulunkatu,лесто
907,fallen::V,erori,охьакхета
908,brennen::V,sutan egon,дага
909,rauchen::V,kea bota,оза
910,regnen::V,euria ari izan,догlа догlу
911,gefrieren::V,izoztu,гӏоро
912,gefrieren::V,hormatu,гӏоро
913,tauen::V,gesaldu,даша
914,schmelzen::V,urtu,лала
915,trocknen::V,idortu,дакъо
916,trocknen::V,lehortu,дакъо
917,sieden::V,irakin,кхехка
918,faulen::V,hirotu,дахкадала
919,faulen::V,usteldu,дахкадала
920,verfaulen::V,hirotu,дахкадала
921,verfaulen::V,usteldu,дахкадала
922,reißen::V,eten,хеда
923,reißen::V,tarrat egin,хеда
924,versinken::V,urperatu,хичудаха
925,vergehen::V,iragan,дlаэха
926,erscheinen::V,agertu,схьадала
927,erscheinen::V,agertu,ӏоттадала
928,verschwinden::V,desagertu,къайладала
929,sinken::V,beheititu,лахдала
930,abnehmen::V,gutxitu,
931,abnehmen::V,beheratu,
932,zunehmen::V,gora egin,лакхадала
933,steigen::V,igo,хьаладала
934,wachsen::V,hazi,кхиа
935,glänzen::V,distiratu,лепа
936,funkeln::V,izarniatu,къега
937,lärmen::V,zarata atera,гӏовгӏаян
938,läuten::V,jo,детта
939,läuten::V,hots egin,детта
940,klingeln::V,txirrina jo,дека
941,klirren::V,tintin egin,дека
942,brausen::V,marru egin,хьаьдда даха
943,rauschen::V,fir-fir egin,леста
944,klingen::V,soinu egin,дека
945,bellen::V,zaunkatu,лета
946,heulen::V,ulu egin,угӏа
947,heulen::V,uhuri egin,угӏа
948,blasen::V,ufa egin,хӏуп баха
949,blasen::V,putz egin,хӏуп баха
950,pfeifen::V,txistu egin,шок етта
951,schreien::V,oihu egin,мохь бетта
952,schreien::V,garrasi egin,мохь бетта
953,stöhnen::V,intziri egin,узарш дан
954,zittern::V,ikara egin,дега
955,zittern::V,dar-dar egin,дега
956,leben::V,bizi izan,даха
957,geboren werden::V,jaio,хила
958,atmen::V,hats egin,садеӏа
959,atmen::V,arnasa egin,садеӏа
960,trinken::V,edan,мала
961,essen::V,jan,кхалла
962,schlucken::V,irentsi,къурдбан
963,müde werden::V,unatu,кӏаддала
964,müde werden::V,nekatu,кӏаддала
965,einschlafen::V,lokartu,наб кхета
966,schlafen::V,lo egin,вижа
967,schlafen::V,lo egin,наб ян
968,schlafen::V,lo egin,дижина хила
969,aufwachen::V,esnatu,самадала
970,aufwachen::V,atzarri,самадала
971,aufstehen::V,jaiki,гӏатта
972,sich erholen::V,atseden egin,садаӏа
973,krank werden::V,gaixotu,цомгуш хила
974,krank sein::V,eri izan,цомгуш хила
975,krank sein::V,gaixo izan,цомгуш хила
976,schmerzen::V,min egin,лаза
977,schmerzen::V,min egin,ӏийжа
978,husten::V,eztul egin,йовхарш етта
979,genesen::V,osatu,тадала
980,sterben::V,hil,дала
981,sterben::V,zendu,дала
982,umkommen::V,istripuz hil,хӏаллакхила
983,sich bewegen::V,higitu,лела
984,sich rühren::V,zirkin egin,меттахъхьен
985,sich erheben::V,zutitu,хьалагlатта
986,sich erheben::V,altxatu,хьалагlатта
987,sich setzen::V,eseri,хаа
988,sich setzen::V,jesarri,хаа
989,hinfallen::V,erori,дожа
990,hinfallen::V,erori,охьакхета
991,laufen::V,ibili,вада
992,laufen::V,ibili,хьада
993,schreiten::V,oinkatu,болар дан
994,schreiten::V,oinkatu,ког баккха
995,spazierengehen::V,paseatu,доладала
996,spazierengehen::V,ostera bat egin,доладала
997,eilen::V,lasterkatu,сихдала
998,sich beeilen::V,lehiatu,сихдала
999,sausen::V,ziztu bizian joan,
1000,rennen::V,lasterka egin,дада
1001,springen::V,jauzi egin,ирхкхийсадала
1002,klettern::V,igo,тӏедийла
1003,schaukeln::V,zabu egin,техко
1004,schaukeln::V,zanbulu egin,техко
1005,kriechen::V,narras egin,такха
1006,schwimmen::V,igerikatu,некадан
1007,schwimmen::V,igeri egin,некадан
1008,tauchen::V,murgildu,чулелха
1009,tauchen::V,pulunpatu,чулелха
1010,rudern::V,bogatu,дига лело
1011,rudern::V,bogatu,кема лело
1012,rudern::V,arraun egin,дига лело
1013,rudern::V,arraun egin,кема лело
1014,fahren::V,joan,хахка
1015,fliegen::V,hegaldatu,тӏемадала
1016,fliegen::V,hegan egin,тӏемадала
1017,gehen::V,joan,лeла
1018,weggehen::V,alde egin,дӏадаха
1019,abfahren::V,abiatu,дӏадаха
1020,anhalten::V,geratu,саца
1021,anhalten::V,gelditu,саца
1022,hineingehen::V,sartu,чудала
1023,eintreten::V,sartu,чудала
1024,kommen::V,etorri,кхача
1025,kommen::V,etorri,дӏакхача
1026,kommen::V,etorri,схьакхача
1027,ankommen::V,heldu,кхача
1028,ankommen::V,heldu,схьакхача
1029,ankommen::V,iritsi,кхача
1030,ankommen::V,iritsi,схьакхача
1031,zurückkommen::V,itzuli,юхада
1032,bleiben::V,gelditu,диса
1033,warten::V,itxaron,хьежа
1034,warten::V,itxaron,cобар дан
1035,warten::V,zain egon,хьежа
1036,warten::V,zain egon,cобар дан
1037,erwarten::V,iguriki,хьоьжуш ӏан
1038,suchen::V,bilatu,леха
1039,finden::V,idoro,каро
1040,finden::V,aurkitu,каро
1041,versuchen::V,saiatu,дан хьажа
1042,versuchen::V,ahalegindu,дан хьажа
1043,vorbereiten::V,gertatu,кечъян
1044,lieben::V,maitatu,деза
1045,lieben::V,maite izan,деза
1046,mögen::V,laket izan,безамхила
1047,mögen::V,atsegin izan,безамхила
1048,lachen::V,irri egin,дела
1049,lachen::V,barre egin,дела
1050,rühren::V,hunkitu,хьедан
1051,weinen::V,negar egin,делха
1052,schimpfen::V,erneguka ari izan,чехо
1053,sich ärgern::V,ernegatu,оьгӏазъэха
1054,sich ärgern::V,haserretu,оьгӏазъэха
1055,sich fürchten::V,beldur izan,кхера
1056,fürchten::V,beldur izan,кхера
1057,fliehen::V,ihes egin,дӏадада
1058,flüchten::V,ihes egin,дӏадада
1059,sehen::V,ikusi,ган
1060,anschauen::V,begietsi,хьажа
1061,anschauen::V,begietsi,хьежа
1062,ansehen::V,begiratu,хьовса
1063,hören::V,aditu,хаза
1064,zuhören::V,entzun,ладогӏа
1065,probieren::V,dastatu,хьажа
1066,riechen::V,usnatu,хьожа яха
1067,riechen::V,usaindu,хьожа яха
1068,fühlen::V,sentitu,хаадала
1069,scheinen::V,iruditu,мотта
1070,scheinen::V,begitandu,мотта
1071,zu sehen sein::V,azaldu,гуш хила
1072,vernehmen::V,aditu,бартхатта
1073,frieren::V,hotz izan,гӏоро
1074,tun::V,egin,дан
1075,können::V,ahal izan,дадала
1076,wollen::V,nahi izan,тӏергӏа
1077,anfangen::V,hasi,доло
1078,beenden::V,bukatu,довла
1079,aufhören::V,utzi,саца
1080,gelingen::V,lortu,кадала
1081,geraten::V,heldu,хила
1082,öffnen::V,ireki,дӏаделла
1083,öffnen::V,ireki,схьаделла
1084,öffnen::V,zabaldu,дӏаделла
1085,öffnen::V,zabaldu,схьаделла
1086,schließen::V,itxi,къовла
1087,schließen::V,itxi,дӏачӏагӏа
1088,stellen::V,ipini,хlотто
1089,setzen::V,jesarri,дийгӏа
1090,legen::V,jarri,охьадилла
1091,berühren::V,ukitu,хьедан
1092,verbinden::V,uztartu,вовшахтаса
1093,bedecken::V,estali,тилла
1094,bedecken::V,estali,тӏетаса
1095,aufhängen::V,eseki,хьалаолла
1096,aufhängen::V,eskegi,хьалаолла
1097,anzünden::V,piztu,лато
1098,aufheben::V,jaso,айа
1099,zurücklassen::V,atzean utzi,дита
1100,verlieren::V,galdu,дайа
1101,fallen lassen::V,erortzen utzi,охьадожо
1102,machen::V,egin,дан
1103,herstellen::V,ekoiztu,дан
1104,bauen::V,eraiki,гӏишлоян
1105,reparieren::V,konpondu,тадан
1106,verbessern::V,hobetu,нисдан
1107,ändern::V,mudatu,хийца
1108,graben::V,aitzurtu,ахка
1109,beugen::V,makurtu,сатто
1110,biegen::V,malgutu,сатто
1111,biegen::V,makolatu,сатто
1112,drehen::V,jiratu,хьовзо
1113,wenden::V,bihurtu,
1114,umdrehen::V,biratu,хьовзo
1115,umdrehen::V,alderantzikatu,хьовзo
1116,heben::V,jaso,айа
1117,heben::V,jaso,хьалаайа
1118,heben::V,goratu,айа
1119,heben::V,goratu,хьалаайа
1120,hochheben::V,goratu,хьалаайа
1121,hochheben::V,altxatu,хьалаайа
1122,ergreifen::V,oratu,дӏалаца
1123,halten::V,eutsi,латто
1124,drücken::V,sakatu,тӏетаӏо
1125,schieben::V,bultzatu,татта
1126,kratzen::V,hatz egin,мӏараш тийса
1127,kratzen::V,hazka egin,мӏараш тийса
1128,lecken::V,miaztu,мотт хьекха
1129,lecken::V,lamikatu,мотт хьекха
1130,beißen::V,hozka egin,катoха
1131,beißen::V,ausiki egin,катoха
1132,abreißen::V,kendu,схьадаккха
1133,abschneiden::V,moztu,кхада
1134,abschneiden::V,pikatu,кхада
1135,binden::V,lotu,дӏадехка
1136,binden::V,lotu,вовшахтаса
1137,binden::V,estekatu,дӏадехка
1138,binden::V,estekatu,вовшахтаса
1139,stecken::V,sartu,чудахийта
1140,brechen::V,apurtu,кагдан
1141,klopfen::V,jo,детта
1142,hauen::V,jo,етта
1143,kleben::V,itsatsi,тӏелато
1144,reiben::V,igurtzi,хьекхо
1145,streichen::V,igurtzi,тlехьакха
1146,schleifen::V,zorroztu,ирдан
1147,schneiden::V,moztu,ларга
1148,rütteln::V,astindu,лесто
1149,rütteln::V,inarrosi,лесто
1150,schütteln::V,astindu,лесто
1151,schütteln::V,inarrosi,лесто
1152,schwenken::V,zabukatu,лесто
1153,schütten::V,isuri,дотта
1154,füllen::V,bete,дуза
1155,einwickeln::V,bildu,хьарчо
1156,tragen::V,eroan,дахьа
1157,tragen::V,eraman,дахьа
1158,schleppen::V,narrastu,ийзо
1159,schleppen::V,herrestatu,ийзо
1160,ziehen::V,tira egin,озо
1161,aufbewahren::V,gorde,ӏалашдан
1162,werfen::V,jaurti,кхосса
1163,werfen::V,aurtiki,кхосса
1164,fangen::V,atzeman,леца
1165,packen::V,heldu,леца
1166,verstecken::V,ostendu,къайладаккха
1167,verstecken::V,ezkutatu,къайладаккха
1168,teilen::V,zatitu,декъа
1169,schicken::V,bidali,дӏадахьийта
1170,bringen::V,ekarri,дан
1171,hinzufügen::V,eratxiki,тӏетоха
1172,hinzufügen::V,gaineratu,тӏетоха
1173,bekommen::V,jaso,даккха
1174,erhalten::V,jaso,даккха
1175,nehmen::V,hartu,схьаэца
1176,wählen::V,hautatu,харжа
1177,wählen::V,aukeratu,харжа
1178,auswählen::V,hautatu,харжа
1179,auswählen::V,aukeratu,харжа
1180,bewahren::V,begiratu,lалашдан
1181,behindern::V,oztopatu,новкъарло ян
1182,verderben::V,hondatu,талхо
1183,beschädigen::V,akastu,дохо
1184,zerbrechen::V,apurtu,дохо
1185,zerbrechen::V,apurtu,кагдан
1186,zerreißen::V,zarratatu,хадо
1187,zerstören::V,suntsitu,дохо
1188,zerstören::V,suntsitu,кагдан
1189,verbrennen::V,erre,даго
1190,verbrennen::V,kiskali,даго
1191,geben::V,eman,яла
1192,reichen::V,luzatu,дӏадала
1193,reichen::V,luzatu,дӏакховдо
1194,reichen::V,helarazi,дӏадала
1195,reichen::V,helarazi,дӏакховдо
1196,schenken::V,oparitu,совгӏат дан
1197,versprechen::V,agindu,ваӏда дан
1198,wünschen::V,opatu,лаа
1199,wünschen::V,opetsi,лаа
1200,loben::V,laudatu,хасто
1201,loben::V,goraipatu,хасто
1202,küssen::V,musu eman,оба яккха
1203,wiegen::V,kulunkatu,тахка
1204,zudecken::V,estali,тӏетаса
1205,wecken::V,esnatu,самадаккха
1206,wecken::V,iratzartu,самадаккха
1207,zeigen::V,erakutsi,гайта
1208,führen::V,gidatu,дига
1209,lehren::V,irakatsi,ӏамо
1210,unterrichten::V,eskolak eman,хьеха
1211,aufziehen::V,hazi,кхио
1212,leiten::V,arteztu,урхалла дан
1213,antreiben::V,bulkatu,сихдан
1214,lassen::V,-arazi,-йта
1215,einladen::V,gonbidatu,кхайкха
1216,vereinigen::V,batu,цхьаьнатоха
1217,vereinigen::V,bateratu,цхьаьнатоха
1218,besuchen::V,ikustatu,хьажахIотта
1219,treffen::V,topatu,дуьхьалкхета
1220,sich versammeln::V,bildu,гулдан
1221,spielen::V,jolastu,ловза
1222,singen::V,abestu,лакха
1223,singen::V,kantatu,лакха
1224,tanzen::V,dantzatu,хелхадала
1225,tanzen::V,dantzan egin,хелхадала
1226,sich trennen::V,banandu,къаста
1227,verlassen::V,utzietsi,дита
1228,retten::V,salbatu,кӏелхьардаккха
1229,retten::V,gaizkatu,кӏелхьардаккха
1230,bewachen::V,jagon,ха дан
1231,bewachen::V,zaindu,ха дан
1232,schützen::V,babestu,лардан
1233,schützen::V,gerizatu,лардан
1234,verteidigen::V,aldeztu,лардан
1235,sich schlagen::V,elkar jo,етта
1236,sich schlagen::V,elkar borrokatu,етта
1237,schießen::V,tiro egin,детта
1238,siegen::V,irabazi,тола
1239,ärgern::V,ernegatu,оьгӏаздахийта
1240,ärgern::V,haserretu,оьгӏаздахийта
1241,schlagen::V,jo,тоха
1242,schlagen::V,erauntsi,тоха
1243,treten::V,zapaldu,мийра тоха
1244,treten::V,ostiaktu,мийра тоха
1245,stechen::V,sastatu,ӏотта
1246,stechen::V,sastatu,къовзо
1247,stoßen::V,bultzatu,татта
1248,stehlen::V,ostu,лачкъо
1249,stehlen::V,lapurtu,лачкъо
1250,stören::V,galarazi,новкъарло ян
1251,belästigen::V,gohaindu,сагатдан
1252,belästigen::V,alamena eman,сагатдан
1253,verbergen::V,ezkutatu,къайладаккха
1254,täuschen::V,tronpatu,ӏexo
1255,täuschen::V,engainatu,ӏexo
1256,betrügen::V,iruzurtu,ледан
1257,töten::V,hil,ден
1258,töten::V,heriotza eman,ден
1259,wohnen::V,bizi izan,даха
1260,arbeiten::V,lan egin,къахьега
1261,arbeiten::V,behar egin,къахьега
1262,sammeln::V,bildu,гулдан
1263,sammeln::V,bildumatu,гулдан
1264,pflücken::V,batu,даха
1265,pflücken::V,bildu,даха
1266,jagen::V,ehizatu,талла
1267,fischen::V,arrantzatu,чӏерий леца
1268,fischen::V,arrantza egin,чӏерий леца
1269,fassen::V,harrapatu,лаца
1270,fassen::V,harrapatu,схьалаца
1271,hüten::V,begiratu,лардан
1272,treiben::V,bultza egin,лахка
1273,anbinden::V,estekatu,дӏадехка
1274,füttern::V,bazkatu,хӏума яла
1275,melken::V,jetzi,оза
1276,hacken::V,xehatu,
1277,gießen::V,isuri,хи тоха
1278,reifen::V,heldu,хьекъа
1279,reifen::V,zoritu,хьекъа
1280,zubereiten::V,prestatu,кечъян
1281,zubereiten::V,prestatu,кхача бан
1282,kochen::V,egosi,кхача бан
1283,backen::V,labean egin,датта
1284,braten::V,erregosi,кхарза
1285,umrühren::V,eragin,кего
1286,stricken::V,trikotatu,
1287,stricken::V,puntu egin,
1288,nähen::V,josi,тега
1289,färben::V,tindatu,басардан
1290,reinigen::V,ikuzi,цӏандан
1291,reinigen::V,garbitu,цӏандан
1292,waschen::V,xahutu,йила
1293,waschen::V,xahutu,йитта
1294,waschen::V,xahutu,дӏадайа
1295,waschen::V,garbitu,йила
1296,waschen::V,garbitu,йитта
1297,waschen::V,garbitu,дӏадайа
1298,abwischen::V,xukatu,дӏадайа
1299,spülen::V,irakutzi,хи кхарза
1300,fegen::V,erraztatu,нуй хьакха
1301,kehren::V,isastu,нуй хьакха
1302,baden::V,bainatu,лийча
1303,baden::V,bainua hartu,лийча
1304,sich waschen::V,burua garbitu,юьхь йила
1305,ausziehen::V,erantzi,духар дӏадаккха
1306,anziehen::V,jantzi,
1307,sich anziehen::V,jantzi,духа
1308,kämmen::V,orraztu,ехк хьакха
1309,schmücken::V,apaindu,хаздан
1310,sagen::V,esan,ала
1311,sprechen::V,mintzatu,баха
1312,sprechen::V,mintzatu,мотт бийца
1313,sprechen::V,hitz egin,баха
1314,sprechen::V,hitz egin,мотт бийца
1315,reden::V,hitz egin,къамел дан
1316,sich unterhalten::V,solastu,къамел дан
1317,sich unterhalten::V,solas egin,къамел дан
1318,fragen::V,galdetu,хатта
1319,bitten::V,eskatu,деха
1320,bitten::V,galdegin,деха
1321,erzählen::V,edestu,дийца
1322,erzählen::V,kontatu,дийца
1323,mitteilen::V,jakinarazi,хаам бан
1324,nennen::V,izena eman,цӏе яккха
1325,rufen::V,dei egin,кхайкха
1326,prahlen::V,harrokerian ibili,куралла ян
1327,prahlen::V,harrokerian ibili,дозалла дан
1328,prahlen::V,ahoberokeriak esan,куралла ян
1329,prahlen::V,ahoberokeriak esan,дозалла дан
1330,übersetzen::V,itzuli,гоч дан
1331,denken::V,pentsatu,ойла ян
1332,denken::V,gogoeta egin,ойла ян
1333,glauben::V,sinetsi,теша
1334,bemerken::V,ohartu,ган
1335,bemerken::V,konturatu,ган
1336,erkennen::V,ezagutu,довза
1337,erkennen::V,antzeman,довза
1338,begreifen::V,ulertu,кхета
1339,verstehen::V,aditu,кхета
1340,lernen::V,ikasi,деша
1341,wissen::V,jakin,хаа
1342,sich erinnern an::V,gogoratu,дагадан
1343,sich erinnern an::V,gogoan izan,дагадан
1344,vergessen::V,ahaztu,дицдала
1345,vergessen::V,ahantzi,дицдала
1346,messen::V,neurtu,дуста
1347,zählen::V,zenbatu,дагардан
1348,zählen::V,kopuratu,дагардан
1349,rechnen::V,kalkulatu,лара
1350,lesen::V,irakurri,еша
1351,malen::V,margotu,сурт дилла
1352,zeichnen::V,marraztu,сурт дилла
1353,schreiben::V,idatzi,яздан
1354,besitzen::V,ukan,доладан
1355,besitzen::V,eduki,доладан
1356,kaufen::V,erosi,эца
1357,verkaufen::V,saldu,дохка
1358,bezahlen::V,ordaindu,мах бала
1359,zahlen::V,ordaindu,мах бала
1360,beherrschen::V,menpean izan,собаре хила
1361,ertragen::V,jasan,лан
1362,ertragen::V,jasan,сатоха
1363,ertragen::V,jasan,садетта
1364,ertragen::V,pairatu,лан
1365,ertragen::V,pairatu,сатоха
1366,ertragen::V,pairatu,садетта
