,Concept_ID,tt,ro
832,erster::A,беренче,prim
833,zweiter::A,икенче,al doilea
834,dritter::A,өченче,treilea
835,letzter::A,ахыргы,final
836,allein::ADV,ялгыз,singur
837,auf einmal::ADV,бердән,dintrodată
838,zusammen::ADV,бергә,împreună
839,lange::ADV,озак,îndelung
840,lange::ADV,озак,mult timp
841,plötzlich::ADV,искәрмәстән,deodată
842,plötzlich::ADV,искәрмәстән,pe neașteptate
843,sofort::ADV,хәзер,imediat
844,sofort::ADV,хәзер,numaidecît
845,später::ADV,соңрак,mai apoi
846,später::ADV,соңрак,mai târziu
847,jetzt::ADV,хәзер,acum
848,heute::ADV,бүген,azi
849,heute::ADV,бүген,astăzi
850,morgen::ADV,иртәгә,mâine
851,bald::ADV,тиздән,curând
852,dann::ADV,аннары,apoi
853,gestern::ADV,кичә,ieri
854,einst::ADV,берчак,odată
855,einst::ADV,берчак,odinioară
856,damals::ADV,ул вакытта,atunci
857,damals::ADV,ул вакытта,pe atunci
858,damals::ADV,ул чакта,atunci
859,damals::ADV,ул чакта,pe atunci
860,danach::ADV,да,după aceasta
861,vorher::ADV,элек,mai întâi
862,vorher::ADV,элек,în prealabil
863,zuerst::ADV,башта,întâi
864,zuerst::ADV,башта,în primul rând
865,einmal::ADV,бер,odată
866,einmal::ADV,бер мәртәбә,odată
867,manchmal::ADV,кайчакта,uneori
868,manchmal::ADV,кайчакта,câteodată
869,oft::ADV,еш,des
870,oft::ADV,еш,deseori
871,immer::ADV,һәркайчан,mereu
872,immer::ADV,һәркайчан,întotdeauna
873,niemals::ADV,hичбер вакыт,niciodată
874,hier::ADV,монда,aci
875,hier::ADV,монда,aici
876,hier::ADV,биредә,aci
877,hier::ADV,биредә,aici
878,hierhin::ADV,монда,încoace
879,von hier::ADV,моннан,de aici
880,dort::ADV,анда,acolo
881,dorthin::ADV,тегеләй,dincolo
882,geradeaus::ADV,турыдан-туры,drept înainte
883,vorwärts::ADV,алга,înainte
884,rückwärts::ADV,кире,îndărăt
885,zurück::ADV,кире,înapoi
886,unten::ADV,түбәндә,jos
887,unten::ADV,түбәндә,dedesubt
888,hinab::ADV,аска,în jos
889,hinab::ADV,аска,de vale
890,oben::ADV,өстә,sus
891,oben::ADV,өстә,deasupra
892,oben::ADV,югарыда,sus
893,oben::ADV,югарыда,deasupra
894,hinauf::ADV,өскә,în sus
895,überall::ADV,hәркайда,peste tot
896,überall::ADV,hәркайда,pretutindeni
897,nicht::ADV,түгел,nu
898,ein wenig::ADV,бераз,puțin
899,kaum::ADV,көчкә,cu greu
900,kaum::ADV,көчкә,cu anevoie
901,sehr::ADV,бик,mult
902,sehr::ADV,бик,foarte
903,so::ADV,алай,așa
904,so::ADV,алай,atât
905,noch::ADV,янә,încă
906,noch::ADV,тагын,încă
907,nur::ADV,фәкать,doar
908,schon::ADV,инде,și
909,schon::ADV,инде,deja
910,wieder::ADV,янә,iar
911,wieder::ADV,янә,iarăși
912,wieder::ADV,тагын,iar
913,wieder::ADV,тагын,iarăși
914,vergebens::ADV,юкка,în zadar
915,vor::PRP,алдыннан,înainte de
916,hinter::PRP,арттан,după
917,hinter::PRP,арттан,în spatele
918,unter::PRP,астында,sub
919,durch::PRP,аша,prin
920,neben::PRP,тирәсендә,lângă
921,neben::PRP,тирәсендә,alături de
922,zwischen::PRP,арасында,între
923,zwischen::PRP,арасында,dintre
924,wegen::PRP,сәбәпле,pentru
925,dies::PRN,бу,acesta
926,das::PRN,ул,asta
927,alles::PRN,һәммә,tot
928,ich::PRN,мин,eu
929,du::PRN,син,tu
930,er::PRN,ул,el
931,er::PRN,ул,dânsul
932,wir::PRN,без,noi
933,ihr::PRN,сез,voi
934,sie::PRN,ул,ei
935,sie::PRN,ул,dânșii
936,was::FPRN,ни,ce
937,was::FPRN,нәрсә,ce
938,wer::FPRN,кем,cine
939,wo::FADV,кайда,unde
940,wohin::FADV,кая,încotro
941,wie::FADV,ничек,cum
942,warum::FADV,нигә,de ce
943,warum::FADV,нигә,pentru ce
944,wieviel::FNUM,ничә,cât
945,eins::NUM,бер,unu
946,zwei::NUM,ике,doi
947,drei::NUM,өч,trei
948,vier::NUM,дүрт,patru
949,fünf::NUM,биш,cinci
950,sechs::NUM,алты,șase
951,sieben::NUM,җиде,șapte
952,acht::NUM,сигез,opt
953,neun::NUM,тугыз,nouă
954,zehn::NUM,ун,zece
955,elf::NUM,унбер,unsprezece
956,zwölf::NUM,унике,douăsprezece
957,zwanzig::NUM,егерме,douăzeci
958,dreißig::NUM,утыз,treizeci
959,vierzig::NUM,кырык,patruzeci
960,fünfzig::NUM,илле,cincizeci
961,sechzig::NUM,алтмыш,șaizeci
962,siebzig::NUM,җитмеш,șaptezeci
963,achtzig::NUM,сиксән,optzeci
964,neunzig::NUM,туксан,nouăzeci
965,hundert::NUM,йөз,sută
966,tausend::NUM,мең,mie
967,und::CNJ,вә,și
968,oder::CNJ,яки,ori
969,oder::CNJ,яисә,ori
970,stehen::V,тору,sta
971,sitzen::V,утыру,ședea
972,liegen::V,яту,zăcea
973,liegen::V,яту,fi culcat
974,hängen::V,эленү,atârna
975,werden::V,булу,deveni
976,werden::V,булу,se face
977,passieren::V,булу,se întâmpla
978,beginnen::V,башлану,începe
979,enden::V,бетү,se sfârși
980,enden::V,бетү,se termina
981,wechseln::V,үзгәртү,se schimba
982,aufgehen[Sonne]::V,чыгу,răsări
983,untergehen[Sonne]::V,бату,apune
984,scheinen[Sonne]::V,яктырту,străluci
985,donnern::V,күкрәү,tuna
986,wehen::V,исү,bate
987,strömen::V,агу,curge în șiroaie
988,fließen::V,агу,curge
989,sich drehen::V,бөтерелү,se învârti
990,schwanken::V,икеләнү,se clătina
991,schwingen::V,тирбәлү,vibra
992,schwingen::V,тирбәлү,flutura
993,fallen::V,егылу,cădea
994,brennen::V,яну,arde
995,rauchen::V,төтәү,fuma
996,rauchen::V,төтенләү,fuma
997,regnen::V,яву,ploua
998,gefrieren::V,кату,îngheța
999,tauen::V,эрү,se dezgheța
1000,tauen::V,эретү,se dezgheța
1001,schmelzen::V,эрү,se topi
1002,schmelzen::V,эретү,se topi
1003,trocknen::V,кибү,se usca
1004,sieden::V,ургылу,fierbe
1005,sieden::V,ургылу,clocoti
1006,faulen::V,черү,se împuți
1007,verfaulen::V,черү,putrezi
1008,reißen::V,өзелү,se rupe
1009,reißen::V,өзелү,se sfâșia
1010,versinken::V,бату,se scufunda
1011,vergehen::V,авышу,trece
1012,vergehen::V,авышу,se scurge
1013,erscheinen::V,пәйда булу,apărea
1014,verschwinden::V,югалу,dispărea
1015,verschwinden::V,юк булу,dispărea
1016,sinken::V,кимү,cădea
1017,sinken::V,кимү,coborî
1018,sinken::V,кайту,cădea
1019,sinken::V,кайту,coborî
1020,abnehmen::V,азаю,scădea
1021,abnehmen::V,азаю,descrește
1022,zunehmen::V,арту,spori
1023,zunehmen::V,арту,crește
1024,zunehmen::V,арту,augmenta
1025,zunehmen::V,күбәю,spori
1026,zunehmen::V,күбәю,crește
1027,zunehmen::V,күбәю,augmenta
1028,zunehmen::V,ишәю,spori
1029,zunehmen::V,ишәю,crește
1030,zunehmen::V,ишәю,augmenta
1031,steigen::V,үсү,urca
1032,wachsen::V,үсү,crește
1033,glänzen::V,ялкылдау,luci
1034,glänzen::V,ялкылдау,străluci
1035,funkeln::V,ялтырау,scânteia
1036,lärmen::V,шаулау,face larmă
1037,läuten::V,шалтырату,suna
1038,klingeln::V,шалтырату,suna
1039,klirren::V,чылтырау,zăngăni
1040,brausen::V,давыллау,vui
1041,brausen::V,дулау,vui
1042,rauschen::V,кыштырдау,vâjâi
1043,klingen::V,ишетелү,suna
1044,bellen::V,өрү,lătra
1045,heulen::V,улау,urla
1046,blasen::V,өрү,sufla
1047,pfeifen::V,сызгырту,fluiera
1048,schreien::V,кычкыру,țipa
1049,stöhnen::V,ыңгырашу,geme
1050,zittern::V,калтырау,tremura
1051,zittern::V,калтырану,tremura
1052,leben::V,яшәү,trăi
1053,leben::V,гомер итү,trăi
1054,geboren werden::V,туу,se naște
1055,atmen::V,сулау,respira
1056,trinken::V,эчү,bea
1057,essen::V,ашау,mânca
1058,schlucken::V,йоту,înghiți
1059,müde werden::V,ялыгу,se obosi
1060,müde werden::V,йөгенү,se obosi
1061,einschlafen::V,йокыга китү,adormi
1062,schlafen::V,йоклау,dormi
1063,aufwachen::V,уяну,se deștepta
1064,aufstehen::V,тору,fi se scula
1065,sich erholen::V,ял алу,se relaxa
1066,sich erholen::V,ял алу,se destinde
1067,sich erholen::V,истирахәт итү,se relaxa
1068,sich erholen::V,истирахәт итү,se destinde
1069,krank werden::V,чирләү,se îmbolnăvi
1070,krank sein::V,чирләү,zăcea
1071,krank sein::V,чирләү,fi bolnav
1072,schmerzen::V,авырту,durea
1073,husten::V,ютәлләү,tuși
1074,genesen::V,савыгу,se însănătoși
1075,genesen::V,сәламәтләнү,se însănătoși
1076,sterben::V,үлү,muri
1077,sterben::V,дөнья кую,muri
1078,sterben::V,вафат булу,muri
1079,umkommen::V,үлү,pieri
1080,sich bewegen::V,йөрү,se mișca
1081,sich rühren::V,кыймылдау,se mișca
1082,sich erheben::V,басу,se ridica
1083,sich setzen::V,утыру,lua loc
1084,sich setzen::V,утыру,se așeza
1085,hinfallen::V,егылу,cădea jos
1086,laufen::V,җәяүләү,merge
1087,laufen::V,җәяүләү,merge pe jos
1088,schreiten::V,атлау,păși
1089,spazierengehen::V,йөрү,se plimba
1090,spazierengehen::V,йөргенү,se plimba
1091,eilen::V,ашыгу,fi se grăbi
1092,sich beeilen::V,ашыгу,se grăbi
1093,sich beeilen::V,кызулау,se grăbi
1094,sausen::V,җилдерү,țâșni
1095,rennen::V,йөгерү,fugi
1096,rennen::V,йөгерү,alerga
1097,springen::V,сикерү,sări
1098,klettern::V,үрмәләү,urca
1099,klettern::V,үрмәләү,se cățăra
1100,schaukeln::V,атыну,legăna
1101,kriechen::V,шуышу,se târî
1102,kriechen::V,үрмәләү,se târî
1103,schwimmen::V,йөзү,înota
1104,tauchen::V,чуму,se scufunda
1105,rudern::V,ишү,vâsli
1106,rudern::V,ишү,lopăta
1107,fahren::V,бару,merge
1108,fliegen::V,очу,zbura
1109,gehen::V,йөрү,merge
1110,weggehen::V,китү,se duce
1111,abfahren::V,кузгалу,pleca
1112,anhalten::V,тукталу,se opri
1113,hineingehen::V,инү,intra
1114,eintreten::V,инү,intra
1115,kommen::V,килү,veni
1116,ankommen::V,бару,sosi
1117,ankommen::V,бару,ajunge
1118,zurückkommen::V,кире кайту,se întoarce
1119,bleiben::V,калу,rămâne
1120,warten::V,көтү,aștepta
1121,erwarten::V,көтү,aștepta
1122,suchen::V,эзләү,căuta
1123,finden::V,табу,găsi
1124,versuchen::V,маташу,încerca
1125,vorbereiten::V,хәзерләү,pregăti
1126,lieben::V,сөю,iubi
1127,lieben::V,ярату,iubi
1128,mögen::V,өнәү,plăcea a
1129,lachen::V,көлү,râde
1130,rühren::V,дулкынландыру,mișca
1131,rühren::V,дулкынландыру,înduioșa
1132,weinen::V,елау,plânge
1133,schimpfen::V,сүгү,înjura
1134,schimpfen::V,сүгенү,înjura
1135,sich ärgern::V,ачулану,se supăra
1136,sich fürchten::V,курку,se teme
1137,sich fürchten::V,курку,fi teamă a
1138,fürchten::V,калтырау,se teme de
1139,fürchten::V,калтырану,se teme de
1140,fliehen::V,арка бирү,fugi
1141,flüchten::V,качу,evada
1142,sehen::V,күрү,vedea
1143,anschauen::V,карау,privi
1144,ansehen::V,карау,privi
1145,ansehen::V,күзәтү,privi
1146,hören::V,ишетү,auzi
1147,zuhören::V,тыңлау,asculta
1148,probieren::V,тату,gusta
1149,riechen::V,иснәү,mirosi
1150,fühlen::V,тою,simți
1151,fühlen::V,тою,resimți
1152,fühlen::V,сизү,simți
1153,fühlen::V,сизү,resimți
1154,scheinen::V,күренү,părea
1155,zu sehen sein::V,күренү,se vedea
1156,vernehmen::V,ишетү,auzi
1157,frieren::V,өшү,fi frig
1158,frieren::V,күшегү,fi frig
1159,tun::V,итү,face
1160,können::V,алу,ști
1161,können::V,алу,putea
1162,wollen::V,теләү,dori
1163,anfangen::V,керешү,începe
1164,beenden::V,бетерү,sfârși
1165,beenden::V,бетерү,termina
1166,beenden::V,тәмамлау,sfârși
1167,beenden::V,тәмамлау,termina
1168,aufhören::V,бетү,înceta
1169,gelingen::V,уңу,reuși
1170,gelingen::V,уңу,izbuti
1171,geraten::V,сабышу,reuși
1172,öffnen::V,ачу,deschide
1173,schließen::V,ябу,închide
1174,stellen::V,кую,pune
1175,stellen::V,кую,așeza
1176,setzen::V,утырту,pune
1177,setzen::V,утырту,așeza
1178,legen::V,яткыру,pune
1179,berühren::V,тию,atinge
1180,verbinden::V,ялгау,lega
1181,bedecken::V,өрту,acoperi
1182,bedecken::V,каплау,acoperi
1183,bedecken::V,томалау,acoperi
1184,aufhängen::V,асу,atârna
1185,aufhängen::V,асу,spânzura
1186,anzünden::V,кабызу,aprinde
1187,aufheben::V,күтәрү,ridica
1188,aufheben::V,күтәрү,lua de jos
1189,zurücklassen::V,калдыру,lăsa
1190,zurücklassen::V,калдыру,lăsa în urmă
1191,verlieren::V,югалту,pierde
1192,fallen lassen::V,төшерү,scăpa
1193,fallen lassen::V,төшерү,arunca
1194,machen::V,ясау,face
1195,machen::V,эшләү,face
1196,herstellen::V,ясау,fabrica
1197,herstellen::V,ясау,confecționa
1198,bauen::V,кору,clădi
1199,bauen::V,кору,construi
1200,reparieren::V,төзәтү,repara
1201,verbessern::V,яхшырту,ameliora
1202,verbessern::V,яхшырту,îmbunătăți
1203,ändern::V,үзгәртү,schimba
1204,ändern::V,үзгәртү,modifica
1205,graben::V,казу,săpa
1206,beugen::V,ию,curba
1207,biegen::V,бөгү,îndoi
1208,biegen::V,бөгү,încovoia
1209,drehen::V,бору,învârti
1210,drehen::V,бөтерү,învârti
1211,wenden::V,бору,întoarce
1212,umdrehen::V,түнтәрү,învârti
1213,umdrehen::V,түнтәрү,întoarce
1214,heben::V,күтәрү,ridica
1215,hochheben::V,күтәрү,ridica
1216,ergreifen::V,эләктерү,lua
1217,ergreifen::V,эләктерү,apuca
1218,halten::V,тоту,ține
1219,drücken::V,кысу,apăsa
1220,drücken::V,кысу,strânge
1221,schieben::V,кузгату,împinge
1222,kratzen::V,тырнау,zgâria
1223,lecken::V,ялау,linge
1224,beißen::V,тешләү,mușca
1225,abreißen::V,өзү,rupe
1226,abreißen::V,өзү,smulge
1227,abschneiden::V,кыю,scurta
1228,abschneiden::V,кисү,scurta
1229,binden::V,бәйләү,lega
1230,stecken::V,төртү,pune
1231,stecken::V,тыгу,pune
1232,brechen::V,сындыру,rupe
1233,brechen::V,сындыру,frânge
1234,klopfen::V,шаку,ciocăni
1235,klopfen::V,шакылдау,ciocăni
1236,hauen::V,кыйнау,lovi
1237,kleben::V,ябыштыру,lipi
1238,reiben::V,ышку,freca
1239,reiben::V,ышку,fricționa
1240,streichen::V,ягу,unge
1241,schleifen::V,кайрау,ascuți
1242,schneiden::V,кисү,tăia
1243,rütteln::V,селкетү,zgâlțâi
1244,schütteln::V,селкетү,scutura
1245,schwenken::V,болгау,agita
1246,schütten::V,кою,vărsa
1247,füllen::V,тутыру,umple
1248,einwickeln::V,төрү,înveli
1249,einwickeln::V,төрү,înfășura
1250,tragen::V,ташу,căra
1251,schleppen::V,сөйрәү,târî
1252,schleppen::V,өстерәү,târî
1253,ziehen::V,тарту,trage
1254,aufbewahren::V,саклау,păstra
1255,aufbewahren::V,саклау,conserva
1256,werfen::V,ыргыту,arunca
1257,fangen::V,тоту,prinde
1258,packen::V,эләктерү,apuca
1259,verstecken::V,яшерү,ascunde
1260,teilen::V,бүлү,împărți
1261,schicken::V,җибәрү,trimite
1262,bringen::V,китерү,aduce
1263,hinzufügen::V,өстәү,adăuga
1264,bekommen::V,алу,obține
1265,bekommen::V,алу,dobândi
1266,erhalten::V,алу,primi
1267,erhalten::V,алу,căpăta
1268,nehmen::V,алу,lua
1269,wählen::V,сайлау,opta
1270,wählen::V,сайлау,alege
1271,auswählen::V,сайлау,selecta
1272,bewahren::V,саклау,păstra
1273,behindern::V,комачаулау,stingheri
1274,verderben::V,бозу,strica
1275,beschädigen::V,бозу,strica
1276,zerbrechen::V,вату,rupe
1277,zerbrechen::V,вату,frânge
1278,zerreißen::V,өзү,rupe
1279,zerreißen::V,өзү,sfâșia
1280,zerreißen::V,ерту,rupe
1281,zerreißen::V,ерту,sfâșia
1282,zerstören::V,җимерү,distruge
1283,verbrennen::V,яндыру,arde
1284,verbrennen::V,яндыру,incendia
1285,verbrennen::V,көйдерү,arde
1286,verbrennen::V,көйдерү,incendia
1287,geben::V,бирү,da
1288,reichen::V,тапшыру,întinde
1289,schenken::V,бүләкләү,dărui
1290,versprechen::V,вәгъдә бирү,făgădui
1291,wünschen::V,котлау,ura
1292,loben::V,мактау,lăuda
1293,küssen::V,үбү,săruta
1294,wiegen::V,тирбәтү,legăna
1295,zudecken::V,ябу,acoperi
1296,zudecken::V,бөркәү,acoperi
1297,wecken::V,уяту,trezi
1298,wecken::V,уяту,deștepta
1299,zeigen::V,күрсәтү,arăta
1300,führen::V,йөртү,călăuzi
1301,lehren::V,өйрәтү,preda
1302,lehren::V,өйрәтү,învăța
1303,unterrichten::V,укыту,învăța
1304,unterrichten::V,укыту,instrui
1305,aufziehen::V,асрау,crește
1306,leiten::V,җитәкләү,duce
1307,leiten::V,җитәкләү,conduce
1308,antreiben::V,куалау,împinge
1309,antreiben::V,куалау,încuraja
1310,antreiben::V,әйдәләү,împinge
1311,antreiben::V,әйдәләү,încuraja
1312,antreiben::V,ашыктыру,împinge
1313,antreiben::V,ашыктыру,încuraja
1314,lassen::V,мәҗбүр итү,pune pe să
1315,einladen::V,чакыру,invita
1316,vereinigen::V,берләштерү,uni
1317,vereinigen::V,берләштерү,întruni
1318,besuchen::V,керешү,vizita
1319,besuchen::V,керешү,face o vizită
1320,treffen::V,очрату,întâlni
1321,sich versammeln::V,җыелышу,se aduna
1322,spielen::V,уйнау,se juca
1323,singen::V,җырлау,cânta
1324,tanzen::V,бию,dansa
1325,sich trennen::V,аерылу,se separa
1326,sich trennen::V,аерылу,se despărți
1327,sich trennen::V,ташлашу,se separa
1328,sich trennen::V,ташлашу,se despărți
1329,verlassen::V,ташлау,părăsi
1330,verlassen::V,ташлау,abandona
1331,verlassen::V,калдыру,părăsi
1332,verlassen::V,калдыру,abandona
1333,retten::V,коткару,salva
1334,bewachen::V,каравыллау,păzi
1335,schützen::V,ышыклау,ocroti
1336,schützen::V,ышыклау,proteja
1337,verteidigen::V,яклау,apăra
1338,verteidigen::V,саклау,apăra
1339,sich schlagen::V,сугышу,se bate
1340,schießen::V,ату,trage
1341,siegen::V,җиңү,birui
1342,siegen::V,җиңү,învinge
1343,ärgern::V,ачуландыру,supăra
1344,schlagen::V,ору,lovi
1345,schlagen::V,бәрү,lovi
1346,schlagen::V,тукмау,lovi
1347,treten::V,тибү,călca
1348,stechen::V,кадау,înțepa
1349,stechen::V,кадау,împunge
1350,stoßen::V,этү,împinge
1351,stehlen::V,урлау,fura
1352,stören::V,комачаулау,deranja
1353,belästigen::V,борчу,importuna
1354,belästigen::V,билмазалау,importuna
1355,verbergen::V,яшерү,ascunde
1356,täuschen::V,алдату,amăgi
1357,betrügen::V,хәрәмләшү,înșela
1358,töten::V,үтерү,omorî
1359,wohnen::V,яшәү,sta
1360,wohnen::V,яшәү,locui
1361,arbeiten::V,эшләү,lucra
1362,sammeln::V,туплау,aduna
1363,sammeln::V,туплау,colecționa
1364,pflücken::V,өзү,culege
1365,jagen::V,аулау,vâna
1366,fischen::V,балык тоту,pescui
1367,fassen::V,тоту,prinde
1368,hüten::V,көтү,paște
1369,treiben::V,куалау,mână
1370,anbinden::V,бәйләү,lega
1371,füttern::V,туйдыру,da de mâncare
1372,melken::V,саву,mulge
1373,hacken::V,чабу,toca
1374,hacken::V,чабу,sparge
1375,gießen::V,сугару,uda
1376,reifen::V,җитешү,pârgui
1377,zubereiten::V,пешеренү,găti
1378,kochen::V,пешерү,găti
1379,kochen::V,кайнату,găti
1380,backen::V,пешерү,coace
1381,braten::V,куыру,coace
1382,braten::V,кыздыру,coace
1383,umrühren::V,бутау,mesteca
1384,umrühren::V,болгату,mesteca
1385,stricken::V,бәйләү,împleti
1386,nähen::V,тегү,coase
1387,färben::V,ману,vopsi
1388,färben::V,ману,colora
1389,reinigen::V,чистарту,curăți
1390,waschen::V,юу,spăla
1391,abwischen::V,сөртү,șterge
1392,spülen::V,чайкау,clăti
1393,fegen::V,себерү,mătura
1394,kehren::V,себерү,mătura
1395,baden::V,коену,se scălda
1396,sich waschen::V,юыну,se spăla
1397,ausziehen::V,чишенү,și scoate
1398,anziehen::V,кию,îmbrăca
1399,sich anziehen::V,киенү,se îmbrăca
1400,kämmen::V,тарау,pieptăna
1401,schmücken::V,бизәү,împodobi
1402,schmücken::V,бизәкләү,împodobi
1403,sagen::V,дию,zice
1404,sagen::V,дию,spune
1405,sagen::V,әйтү,zice
1406,sagen::V,әйтү,spune
1407,sprechen::V,сөйләү,vorbi
1408,sprechen::V,сөйләшү,vorbi
1409,reden::V,сөйләү,vorbi
1410,reden::V,сөйләү,discuta
1411,sich unterhalten::V,сөйләшү,conversa
1412,sich unterhalten::V,сөйләшү,sta de vorbă
1413,fragen::V,сорау,întreba
1414,fragen::V,сорашу,întreba
1415,bitten::V,үтенү,ruga
1416,erzählen::V,сөйләү,spune
1417,erzählen::V,сөйләү,povesti
1418,mitteilen::V,белдерү,comunica
1419,mitteilen::V,белдерү,înștiința
1420,nennen::V,дию,numi
1421,nennen::V,дию,chema
1422,rufen::V,дәшү,chema
1423,prahlen::V,мактану,se făli
1424,prahlen::V,шапырыну,se făli
1425,übersetzen::V,күчерү,traduce
1426,denken::V,уйлау,gândi
1427,glauben::V,инану,crede
1428,bemerken::V,искәрү,observa
1429,erkennen::V,тану,cunoaște
1430,erkennen::V,тану,recunoaște
1431,begreifen::V,аңлау,pricepe
1432,begreifen::V,аңлау,înțelege
1433,begreifen::V,төшенү,pricepe
1434,begreifen::V,төшенү,înțelege
1435,verstehen::V,аңлау,înțelege
1436,verstehen::V,төшенү,înțelege
1437,lernen::V,уку,învăța
1438,lernen::V,өйрәнү,învăța
1439,wissen::V,белү,ști
1440,sich erinnern an::V,хәтерләү,a-și aminti de
1441,vergessen::V,оныту,uita
1442,messen::V,үлчәү,măsura
1443,zählen::V,санау,număra
1444,rechnen::V,исәпләү,calcula
1445,lesen::V,уку,citi
1446,malen::V,рәсем ясау,picta
1447,malen::V,сурәт ясау,picta
1448,malen::V,сурәтләү,picta
1449,zeichnen::V,язу-сызу,desena
1450,zeichnen::V,сурәт ясау,desena
1451,schreiben::V,язу,scrie
1452,besitzen::V,биләү,avea
1453,besitzen::V,биләү,poseda
1454,kaufen::V,алу,cumpăra
1455,verkaufen::V,сату,vinde
1456,bezahlen::V,түләү,plăti
1457,bezahlen::V,түләү,achita
1458,zahlen::V,түләү,plăti
1459,beherrschen::V,ия булу,stăpâni
1460,ertragen::V,чыдау,răbda
1461,ertragen::V,чыдау,suporta
