,Concept_ID,hr,kk
810,schmutzig::A,nečist,айғыз
811,schmutzig::A,nečist,сатпақ
812,schmutzig::A,nečist,сатал-сатал
813,schmutzig::A,blatan,айғыз
814,schmutzig::A,blatan,сатпақ
815,schmutzig::A,blatan,сатал-сатал
816,roh::A,sirov,шикі
817,reif::A,zreo,піскен
818,lecker::A,tečan,дәмді
819,lecker::A,ukusan,дәмді
820,süß::A,sladak,тәтті
821,bitter::A,gorak,ащы
822,sauer::A,kiseo,қышқыл
823,hell::A,vedar,жарық
824,hell::A,vedar,жарқын
825,hell::A,svijetao,жарық
826,hell::A,svijetao,жарқын
827,dunkel::A,taman,қараңғы
828,schwarz::A,crn,қара
829,weiß::A,bio,ақ
830,weiß::A,bijel,ақ
831,rot::A,crven,қызыл
832,gelb::A,žut,сары
833,blau::A,plav,көк
834,blau::A,modar,көк
835,grün::A,zelen,жасыл
836,grau::A,siv,бозамық
837,bunt::A,šaren,алабажак
838,billig::A,jeftin,арзан
839,teuer::A,skup,бағалы
840,wertvoll::A,vrijedan,құнды
841,wertvoll::A,vrijedan,қымбат
842,wertvoll::A,dragocjen,құнды
843,wertvoll::A,dragocjen,қымбат
844,blind::A,slijep,көзсіз
845,blind::A,slijep,көр
846,blind::A,slijep,көр_соқыр
847,taub::A,gluh,керең
848,taub::A,gluh,саңырау
849,kräftig::A,snažan,қуатты
850,kräftig::A,snažan,қарымды
851,stark::A,jak,білекті
852,stark::A,snažan,білекті
853,schwach::A,slab,әлсіз
854,schwach::A,slab,күшсіз
855,schwach::A,slab,қайратсыз
856,fett::A,pretio,семіз
857,schlank::A,vitak,ашаң
858,hübsch::A,zgodan,ажарлы
859,hübsch::A,zgodan,шырайлы
860,böse::A,zao,өш
861,böse::A,zao,сұм
862,böse::A,zao,жауыз
863,böse::A,opak,өш
864,böse::A,opak,сұм
865,böse::A,opak,жауыз
866,dumm::A,glup,көкми
867,dumm::A,glup,ақымақ
868,dumm::A,glup,миы жоқ
869,faul::A,lijen,жалқау
870,faul::A,lijen,еріншек
871,fleißig::A,radin,ұқыпты
872,fleißig::A,marljiv,ұқыпты
873,geizig::A,škrt,сараң
874,klug::A,razborit,жетік
875,klug::A,razborit,ақылды
876,geschickt::A,vješt,шебер
877,lieb::A,drag,абзал
878,lieb::A,drag,айналайын
879,lustig::A,veseo,көңілді
880,sanft::A,blag,жуас
881,hungrig::A,gladan,аш
882,krank::A,bolestan,кеселді
883,nackt::A,nag,жалаңаш
884,traurig::A,tužan,қапа
885,traurig::A,žalostan,қапа
886,lebendig::A,živ,тірі
887,lebendig::A,živ,жанды
888,gut::A,dobar,жақсы
889,schlecht::A,loš,жаман
890,schlecht::A,rđav,жаман
891,richtig::A,tačan,дұрыс
892,richtig::A,ispravan,дұрыс
893,schlimm::A,zao,жаман
894,schlimm::A,zločest,жаман
895,wahr::A,istinit,нағыз
896,alt::A,star,ескі
897,neu::A,nov,жаңа
898,ehemalig::A,bivši,өткен
899,ehemalig::A,bivši,бұрынғы
900,alt[Lebewesen]::A,star,кексе
901,jung::A,mlad,науша
902,arm::A,ubog,кедей
903,arm::A,ubog,дәулетсіз
904,arm::A,siromašan,кедей
905,arm::A,siromašan,дәулетсіз
906,reich::A,bogat,малды
907,bekannt::A,poznat,таныс
908,bekannt::A,poznat,көзтаныс
909,berühmt::A,čuven,атақты
910,berühmt::A,slavan,атақты
911,fremd::A,tuđ,бөтен
912,fremd::A,stran,бөтен
913,verschieden::A,razan,түрлі
914,verschieden::A,različan,түрлі
915,nah::A,blizak,жуық
916,nah::A,blizak,етене
917,fern::A,dalek,алыс
918,fern::A,dalek,алыстағы
919,fern::A,daljnji,алыс
920,fern::A,daljnji,алыстағы
921,linker::A,lijevi,сол
922,linker::A,lijevi,солшыл
923,rechter::A,desni,оң
924,anderer::A,drugi,өзге
925,anderer::A,drugi,былайғы
926,anderer::A,drugačiji,өзге
927,anderer::A,drugačiji,былайғы
928,erster::A,prvi,алғашқы
929,zweiter::A,drugi,екінші
930,dritter::A,treći,үшінші
931,letzter::A,zadnji,артқы
932,letzter::A,zadnji,кейінгі
933,allein::ADV,sam,серіксіз
934,auf einmal::ADV,istodobno,бірден
935,zusammen::ADV,skupa,бірлесіп
936,zusammen::ADV,zajedno,бірлесіп
937,lange::ADV,dugo,ұзақ
938,plötzlich::ADV,naglo,кенет
939,plötzlich::ADV,iznenada,кенет
940,sofort::ADV,odmah,әне-міне дегенше
941,später::ADV,kasnije,артынан
942,jetzt::ADV,sad,енді
943,jetzt::ADV,sad,қазір
944,jetzt::ADV,sada,енді
945,jetzt::ADV,sada,қазір
946,heute::ADV,danas,бүгін
947,morgen::ADV,sutra,ертең
948,bald::ADV,skoro,тез
949,bald::ADV,doskora,тез
950,dann::ADV,zatim,онан соң
951,dann::ADV,zatim,сонан соң
952,gestern::ADV,juče,кеше
953,gestern::ADV,jučer,кеше
954,einst::ADV,negda,бірде
955,einst::ADV,negda,бір кезде
956,einst::ADV,nekada,бірде
957,einst::ADV,nekada,бір кезде
958,damals::ADV,tada,анада
959,damals::ADV,onda,анада
960,danach::ADV,poslije,онан соң
961,danach::ADV,poslije,сонан соң
962,danach::ADV,nakon toga,онан соң
963,danach::ADV,nakon toga,сонан соң
964,vorher::ADV,prije,бұрын
965,vorher::ADV,prije toga,бұрын
966,zuerst::ADV,prvo,әуелі
967,zuerst::ADV,prvo,алдымен
968,zuerst::ADV,najprije,әуелі
969,zuerst::ADV,najprije,алдымен
970,einmal::ADV,jednom,бір жолы
971,einmal::ADV,jedanput,бір жолы
972,manchmal::ADV,katkad,кейде
973,manchmal::ADV,katkada,кейде
974,oft::ADV,često,ылғи
975,immer::ADV,vazda,өнебойы
976,immer::ADV,uvijek,өнебойы
977,niemals::ADV,nikad,ешуақытта
978,niemals::ADV,nikada,ешуақытта
979,hier::ADV,tu,бұнда
980,hier::ADV,tu,осында
981,hier::ADV,ovdje,бұнда
982,hier::ADV,ovdje,осында
983,hierhin::ADV,amo,бермен
984,hierhin::ADV,ovamo,бермен
985,von hier::ADV,odavde,бер жақтан
986,dort::ADV,ondje,анда
987,dorthin::ADV,onamo,әрі
988,geradeaus::ADV,ravno,тура
989,vorwärts::ADV,naprijed,ілгері
990,rückwärts::ADV,natrag,артқа
991,zurück::ADV,nazad,кейін қарай
992,zurück::ADV,natrag,кейін қарай
993,unten::ADV,dolje,төменде
994,hinab::ADV,nizbrdo,астына
995,hinab::ADV,nizbrdo,төмен
996,oben::ADV,gore,жоғарыда
997,hinauf::ADV,uzbrdo,өрге
998,überall::ADV,svuda,әрқайда
999,überall::ADV,svagdje,әрқайда
1000,nicht::ADV,ne,емес
1001,ein wenig::ADV,malo,азырақ
1002,ein wenig::ADV,malo,аздаған
1003,ein wenig::ADV,malo,азғантай
1004,kaum::ADV,tek,зорға
1005,kaum::ADV,jedva,зорға
1006,sehr::ADV,jako,орасан
1007,sehr::ADV,veoma,орасан
1008,so::ADV,tako,бұлай
1009,so::ADV,tako,былайша
1010,so::ADV,ovako,бұлай
1011,so::ADV,ovako,былайша
1012,noch::ADV,još,әлі
1013,nur::ADV,samo,ғана
1014,schon::ADV,već,түге
1015,wieder::ADV,opet,жаңа
1016,wieder::ADV,opet,қайта
1017,wieder::ADV,opet,жаңадан
1018,wieder::ADV,ponovo,жаңа
1019,wieder::ADV,ponovo,қайта
1020,wieder::ADV,ponovo,жаңадан
1021,vergebens::ADV,uzalud,бекер
1022,vergebens::ADV,zabadava,бекер
1023,vor::PRP,pred,алды
1024,vor::PRP,ispred,алды
1025,hinter::PRP,za,артынан
1026,hinter::PRP,iza,артынан
1027,unter::PRP,pod,түп
1028,unter::PRP,pod,маңында
1029,unter::PRP,ispod,түп
1030,unter::PRP,ispod,маңында
1031,durch::PRP,po,арқылы
1032,durch::PRP,kroz,арқылы
1033,neben::PRP,kraj,іргеде
1034,neben::PRP,kraj,жанында
1035,neben::PRP,pored,іргеде
1036,neben::PRP,pored,жанында
1037,neben::PRP,pokraj,іргеде
1038,neben::PRP,pokraj,жанында
1039,zwischen::PRP,među,арада
1040,zwischen::PRP,između,арада
1041,wegen::PRP,radi,үшін
1042,wegen::PRP,zbog,үшін
1043,dies::PRN,ovo,бұ
1044,dies::PRN,ovo,осы
1045,das::PRN,to,сол
1046,das::PRN,ono,сол
1047,alles::PRN,sve,дүйім
1048,alles::PRN,sve,күллі
1049,ich::PRN,ja,мен
1050,du::PRN,ti,сен
1051,er::PRN,on,ол
1052,wir::PRN,mi,біз
1053,ihr::PRN,vi,сіз
1054,sie::PRN,oni,олар
1055,was::FPRN,što,не
1056,wer::FPRN,tko,кім
1057,wo::FADV,gdje,кәні
1058,wo::FADV,gdje,қайда
1059,wohin::FADV,kuda,қайда
1060,wohin::FADV,kamo,қайда
1061,wie::FADV,kako,калай
1062,warum::FADV,zašto,неғып
1063,wieviel::FNUM,koliko,неше
1064,wieviel::FNUM,koliko,қанша
1065,eins::NUM,jedan,бір
1066,zwei::NUM,dva,екі
1067,drei::NUM,tri,үш
1068,vier::NUM,četiri,төрт
1069,fünf::NUM,pet,бес
1070,sechs::NUM,šest,алты
1071,sieben::NUM,sedam,жеті
1072,acht::NUM,osam,сегіз
1073,neun::NUM,devet,тоғыз
1074,zehn::NUM,deset,он
1075,elf::NUM,jedanaest,он бір
1076,zwölf::NUM,dvanaest,он екі
1077,zwanzig::NUM,dvadeset,жиырма
1078,dreißig::NUM,trideset,отыз
1079,vierzig::NUM,četrdeset,қырық
1080,fünfzig::NUM,pedeset,елу
1081,sechzig::NUM,šezdeset,алпыс
1082,siebzig::NUM,sedamdeset,жетпіс
1083,achtzig::NUM,osamdeset,сексен
1084,neunzig::NUM,devetdeset,тоқсан
1085,hundert::NUM,sto,жүз
1086,tausend::NUM,tisuća,мың
1087,und::CNJ,i,та
1088,und::CNJ,te,та
1089,oder::CNJ,ili,әлде
1090,oder::CNJ,ili,немесе
1091,stehen::V,stajati,тұру
1092,sitzen::V,sjediti,отыру
1093,liegen::V,ležati,жату
1094,hängen::V,visiti,ілу
1095,werden::V,postati,болу
1096,werden::V,postati,түрегелу
1097,werden::V,činiti se,болу
1098,werden::V,činiti se,түрегелу
1099,passieren::V,desiti se,болу
1100,passieren::V,dogoditi se,болу
1101,beginnen::V,početi,басталу
1102,enden::V,prestati,ада болу
1103,enden::V,svršiti se,ада болу
1104,wechseln::V,mijenjati se,құбылу
1105,wechseln::V,mijenjati se,өзгеру
1106,aufgehen[Sonne]::V,izići,шығу
1107,untergehen[Sonne]::V,zaći,батыру
1108,scheinen[Sonne]::V,sijati,жылтырау
1109,donnern::V,grmjeti,күркіреу
1110,wehen::V,duhati,огып тур
1111,strömen::V,strujati,сорғалау
1112,fließen::V,teći,ағу
1113,sich drehen::V,obrtati se,айналу
1114,sich drehen::V,vrtjeti se,айналу
1115,schwanken::V,teturati,толықсу
1116,schwanken::V,kolebati se,толықсу
1117,schwingen::V,njihati,тербелу
1118,schwingen::V,titrati,тербелу
1119,fallen::V,padati,құлау
1120,fallen::V,padati,жығылу
1121,fallen::V,padati,төмендеу
1122,brennen::V,gorjeti,жану
1123,rauchen::V,dimiti se,түтету
1124,regnen::V,kišiti,жауу
1125,regnen::V,daždjeti,жауу
1126,gefrieren::V,smrznuti se,мұздай қату
1127,gefrieren::V,smrznuti se,мұз боп қату
1128,tauen::V,kopnjeti,жібу
1129,tauen::V,kraviti se,жібу
1130,schmelzen::V,topiti se,еру
1131,trocknen::V,sušiti se,курау
1132,sieden::V,kipjeti,қайнау
1133,sieden::V,ključati,қайнау
1134,faulen::V,gnjiti,иістену
1135,verfaulen::V,sagnjiti,шіру
1136,reißen::V,otrgnuti se,жыртылу
1137,versinken::V,tonuti,малтығу
1138,versinken::V,propasti,малтығу
1139,vergehen::V,prolaziti,өту
1140,erscheinen::V,pojaviti se,көріну
1141,erscheinen::V,pojaviti se,көрініп қалу
1142,verschwinden::V,nestati,ғайып_болу
1143,verschwinden::V,izgubiti se,ғайып_болу
1144,sinken::V,trgnuti,ылдилау
1145,sinken::V,trgnuti,төмендеу
1146,sinken::V,spustiti se,ылдилау
1147,sinken::V,spustiti se,төмендеу
1148,abnehmen::V,opasti,кемітілу
1149,zunehmen::V,povećati se,көбею
1150,steigen::V,uzići,қобу
1151,steigen::V,uzići,көтерілу
1152,steigen::V,uzići,жоғарылау
1153,steigen::V,nadoći,қобу
1154,steigen::V,nadoći,көтерілу
1155,steigen::V,nadoći,жоғарылау
1156,wachsen::V,rasti,өсу
1157,glänzen::V,blistati,жалтырау
1158,glänzen::V,sjati se,жалтырау
1159,funkeln::V,svjetlucati,жарқырау
1160,funkeln::V,svjetlucati,нұрлану
1161,funkeln::V,svjetlucati,жылтылдау
1162,lärmen::V,bučati,шулау
1163,lärmen::V,bučati,шуылдау
1164,lärmen::V,galamiti,шулау
1165,lärmen::V,galamiti,шуылдау
1166,läuten::V,zvoniti,қоңыраулату
1167,klingeln::V,zvoniti,дыңғырлау
1168,klirren::V,zvečati,дыңылдату
1169,brausen::V,hujati,тасу
1170,rauschen::V,šumiti,сусылдау
1171,rauschen::V,šumiti,сыбдырлау
1172,rauschen::V,šuškati,сусылдау
1173,rauschen::V,šuškati,сыбдырлау
1174,klingen::V,zvučati,дыбыс шығару
1175,bellen::V,lajati,үру
1176,heulen::V,zavijati,ұлу
1177,blasen::V,puhati,үру
1178,pfeifen::V,fućkati,ысқыру
1179,schreien::V,vikati,шыңғыру
1180,schreien::V,vikati,айғайлау
1181,schreien::V,vikati,байбайлау
1182,schreien::V,vikati,бажалақтау
1183,schreien::V,kričati,шыңғыру
1184,schreien::V,kričati,айғайлау
1185,schreien::V,kričati,байбайлау
1186,schreien::V,kričati,бажалақтау
1187,stöhnen::V,stenjati,ыңырсу
1188,stöhnen::V,stenjati,ыңкылдау
1189,zittern::V,drhtati,қалш
1190,zittern::V,drhtati,қалшылдату
1191,zittern::V,trepetati,қалш
1192,zittern::V,trepetati,қалшылдату
1193,leben::V,živjeti,жасау
1194,leben::V,živjeti,күнелту
1195,leben::V,živjeti,күн көру
1196,leben::V,živjeti,тіршілік ету
1197,geboren werden::V,roditi se,туу
1198,atmen::V,disati,дем алу
1199,atmen::V,disati,ауа жұту
1200,trinken::V,piti,ішу
1201,trinken::V,piti,ұрттау
1202,essen::V,jesti,жеу
1203,essen::V,jesti,тамақтану
1204,schlucken::V,gutati,жұту
1205,müde werden::V,umoriti se,болдыру
1206,einschlafen::V,usnuti,үйыктап калу
1207,einschlafen::V,zaspati,үйыктап калу
1208,schlafen::V,spati,ұйықтау
1209,aufwachen::V,probuditi se,ояну
1210,aufstehen::V,ustati,ояну
1211,sich erholen::V,odmoriti se,тынығу
1212,krank werden::V,oboljeti se,кеселдену
1213,krank werden::V,oboljeti se,сырқаттану
1214,krank werden::V,oboljeti se,ауырып қалу
1215,krank werden::V,oboljeti se,ауыра бастау
1216,krank werden::V,oboljeti se,кеселге ұшырау
1217,krank werden::V,oboljeti se,сырқаттанып қалу
1218,krank werden::V,razboljeti se,кеселдену
1219,krank werden::V,razboljeti se,сырқаттану
1220,krank werden::V,razboljeti se,ауырып қалу
1221,krank werden::V,razboljeti se,ауыра бастау
1222,krank werden::V,razboljeti se,кеселге ұшырау
1223,krank werden::V,razboljeti se,сырқаттанып қалу
1224,krank sein::V,bolovati,ауыру
1225,krank sein::V,bolovati,сырқаттану
1226,schmerzen::V,boljeti,ауырады
1227,husten::V,kašljati,жөтелу
1228,genesen::V,ozdraviti,айығу
1229,genesen::V,oporaviti se,айығу
1230,sterben::V,umrijeti,өлу
1231,sterben::V,umrijeti,қайтыс
1232,sterben::V,umrijeti,жантапсыру
1233,umkommen::V,skapati,өлу
1234,umkommen::V,skapati,қаза табу
1235,sich bewegen::V,gibati se,жылжу
1236,sich bewegen::V,kretati se,жылжу
1237,sich rühren::V,maknuti se,қыбырлау
1238,sich erheben::V,dići se,тұру
1239,sich setzen::V,sjesti,отыру
1240,hinfallen::V,pasti,жығылу
1241,laufen::V,hodati,жояу жүру
1242,schreiten::V,stupati,кадамдау
1243,spazierengehen::V,šetati se,қыдыру
1244,eilen::V,hitati,асығу
1245,eilen::V,hitati,жеделдену
1246,eilen::V,hitati,жедепдеу
1247,sich beeilen::V,požuriti se,асығу
1248,sich beeilen::V,požuriti se,жеделдену
1249,sausen::V,juriti,заулау
1250,rennen::V,trčati,жүгіру
1251,springen::V,skakati,секіру
1252,klettern::V,popeti se,өрмелеп шығу
1253,klettern::V,penjati se,өрмелеп шығу
1254,schaukeln::V,ljuljati se,тербелу
1255,kriechen::V,puzati,еңбектеу
1256,kriechen::V,gmizati,еңбектеу
1257,schwimmen::V,plivati,жүзу
1258,schwimmen::V,plivati,малту
1259,schwimmen::V,plivati,қалықтау
1260,tauchen::V,roniti,сүңгу
1261,tauchen::V,gnjuriti,сүңгу
1262,rudern::V,veslati,есу
1263,fahren::V,voziti se,бару
1264,fliegen::V,letjeti,ұшу
1265,fliegen::V,lijetati,ұшу
1266,gehen::V,ići,бару
1267,weggehen::V,otići,кету
1268,abfahren::V,krenuti,жөнелу
1269,abfahren::V,otputovati,жөнелу
1270,anhalten::V,stati,тоқтау
1271,anhalten::V,zaustaviti,тоқтау
1272,hineingehen::V,ulaziti,кіру
1273,eintreten::V,ući,ену
1274,kommen::V,doći,жету
1275,ankommen::V,stići,келу
1276,zurückkommen::V,vratiti se,қайту
1277,zurückkommen::V,povratiti se,қайту
1278,bleiben::V,ostati,қалу
1279,warten::V,čekati,тосу
1280,erwarten::V,očekivati,күту
1281,suchen::V,tražiti,іздеу
1282,finden::V,naći,табу
1283,versuchen::V,pokušati,талпыну
1284,vorbereiten::V,spremiti,әзірлеу
1285,vorbereiten::V,pripremiti,әзірлеу
1286,lieben::V,voljeti,сүю
1287,mögen::V,voljeti,жарату
1288,mögen::V,voljeti,жақсы_көру
1289,lachen::V,smijati se,күлу
1290,lachen::V,smijati se,күлісу
1291,rühren::V,taknuti,көңілін бұзу
1292,weinen::V,plakati,жылау
1293,schimpfen::V,psovati,ақырып-бақыру
1294,sich ärgern::V,ljutiti se,ашулану
1295,sich fürchten::V,bojati se,сескену
1296,fürchten::V,bojati se,қауіптену
1297,fürchten::V,bojati se,сақсыну
1298,fliehen::V,pobjeći,қашу
1299,fliehen::V,pobjeći,қашып кету
1300,flüchten::V,utjeći,қашу
1301,flüchten::V,utjeći,қашып кету
1302,sehen::V,vidjeti,көру
1303,anschauen::V,ogledati,назар салу
1304,ansehen::V,gledati,тамашалау
1305,hören::V,čuti,есту
1306,zuhören::V,slušati,тыңдау
1307,zuhören::V,slušati,құлақ қою
1308,probieren::V,probati,тату
1309,probieren::V,probati,дәм тату
1310,riechen::V,osjećati miris,иіскеу
1311,fühlen::V,osjećati,сезу
1312,fühlen::V,osjećati,сезіну
1313,scheinen::V,činiti se,болып көріну
1314,zu sehen sein::V,biti vidljiv,көріну
1315,vernehmen::V,saznati,есту
1316,vernehmen::V,saznati,есітіп қалу
1317,frieren::V,zima je,тоңу
1318,frieren::V,zima je,жаурау
1319,tun::V,raditi,ету
1320,tun::V,raditi,істеу
1321,können::V,moći,білу
1322,wollen::V,htjeti,қалау
1323,anfangen::V,početi,бастау
1324,beenden::V,svršiti,бітіру
1325,beenden::V,svršiti,адақтау
1326,beenden::V,svršiti,тамамдау
1327,beenden::V,svršiti,аяқтап шығу
1328,beenden::V,dovršiti,бітіру
1329,beenden::V,dovršiti,адақтау
1330,beenden::V,dovršiti,тамамдау
1331,beenden::V,dovršiti,аяқтап шығу
1332,aufhören::V,prestati,доғару
1333,gelingen::V,uspjeti,жолы түсу
1334,geraten::V,desiti se,калу
1335,öffnen::V,otvoriti,ашу
1336,öffnen::V,otvoriti,ашып қою
1337,schließen::V,zatvoriti,жабу
1338,stellen::V,metnuti,қою
1339,stellen::V,metnuti,қойдыру
1340,stellen::V,postaviti,қою
1341,stellen::V,postaviti,қойдыру
1342,setzen::V,posaditi,отырғызу
1343,legen::V,polagati,салу
1344,legen::V,polagati,калау
1345,berühren::V,doticati,тию
1346,berühren::V,dodirivati,тию
1347,verbinden::V,spojiti,байлап алу
1348,verbinden::V,spojiti,сабақтастыру
1349,verbinden::V,zavezati,байлап алу
1350,verbinden::V,zavezati,сабақтастыру
1351,bedecken::V,pokriti,бүркеу
1352,aufhängen::V,objesiti,ілу
1353,aufhängen::V,objesiti,асып қою
1354,anzünden::V,upaliti,тұтату
1355,anzünden::V,zapaliti,тұтату
1356,aufheben::V,podići,көтеру
1357,aufheben::V,podignuti,көтеру
1358,zurücklassen::V,ostaviti,қалдыру
1359,zurücklassen::V,pustiti natrag,қалдыру
1360,verlieren::V,izgubiti,жоғалту
1361,fallen lassen::V,ispustiti,құлатып алу
1362,fallen lassen::V,ispustiti,қолдан түсіріп алу
1363,machen::V,uraditi,ету
1364,machen::V,uraditi,жасау
1365,machen::V,uraditi,жасап шығару
1366,machen::V,načiniti,ету
1367,machen::V,načiniti,жасау
1368,machen::V,načiniti,жасап шығару
1369,machen::V,napraviti,ету
1370,machen::V,napraviti,жасау
1371,machen::V,napraviti,жасап шығару
1372,herstellen::V,proizvesti,жасап шығару
1373,bauen::V,graditi,тұрғызу
1374,reparieren::V,popraviti,оңдау
1375,verbessern::V,poboljšati,дұрыстау
1376,ändern::V,promijeniti,өзгерту
1377,graben::V,kopati,үңгу
1378,graben::V,kopkati,үңгу
1379,beugen::V,saviti,буғу
1380,biegen::V,saviti,ию
1381,biegen::V,saviti,майыстыру
1382,biegen::V,sagnuti,ию
1383,biegen::V,sagnuti,майыстыру
1384,drehen::V,vrtjeti,айналдыру
1385,wenden::V,obrnuti,екінші жағын айналдыру
1386,umdrehen::V,okrenuti,бұру
1387,umdrehen::V,prevŕnuti,бұру
1388,heben::V,dizati,көтеру
1389,hochheben::V,dignuti,жоғарылату
1390,hochheben::V,dignuti,көтеру
1391,ergreifen::V,uhvatiti,бас_салу
1392,ergreifen::V,uhvatiti,шап_беріп_ұстап_алу
1393,ergreifen::V,uhvatiti,шап_беру
1394,ergreifen::V,uhvatiti,шап_ете_түсу
1395,ergreifen::V,prihvatiti,бас_салу
1396,ergreifen::V,prihvatiti,шап_беріп_ұстап_алу
1397,ergreifen::V,prihvatiti,шап_беру
1398,ergreifen::V,prihvatiti,шап_ете_түсу
1399,halten::V,držati,тұту
1400,halten::V,držati,ұстау
1401,drücken::V,pritiskivati,басу
1402,schieben::V,gurati,итеру
1403,kratzen::V,česati,қыру
1404,kratzen::V,grepsti,қыру
1405,lecken::V,lizati,жалау
1406,beißen::V,ujesti,қабу
1407,beißen::V,ujesti,тістеу
1408,beißen::V,ujesti,қауып алу
1409,beißen::V,gristi,қабу
1410,beißen::V,gristi,тістеу
1411,beißen::V,gristi,қауып алу
1412,abreißen::V,otkinuti,үзу
1413,abschneiden::V,odrezati,қырқу
1414,binden::V,vezati,байланыстыру
1415,binden::V,vezati,байлап_алу
1416,binden::V,vezati,байластыру
1417,binden::V,vezati,байлау
1418,binden::V,vezati,буу
1419,binden::V,vezati,матау
1420,binden::V,vezati,сабақтастыру
1421,binden::V,vezati,ұштастыру
1422,stecken::V,turiti,сұғу
1423,brechen::V,slomiti,сындыру
1424,klopfen::V,lupati,қағу
1425,klopfen::V,kucati,қағу
1426,hauen::V,tući,соғу
1427,hauen::V,udarati,соғу
1428,kleben::V,lijepiti,желімдеу
1429,reiben::V,trti,үйкеу
1430,streichen::V,namazati,сүйкеу
1431,schleifen::V,brusiti,егеу
1432,schleifen::V,brusiti,қайрау
1433,schleifen::V,brusiti,егеулеу
1434,schneiden::V,rezati,кесу
1435,rütteln::V,drmati,қозғау
1436,rütteln::V,drmati,жұлмалау
1437,schütteln::V,tresti,дірілдету
1438,schütteln::V,tresti,селкілдету
1439,schwenken::V,mahati,бұлғау
1440,schwenken::V,mahati,сермеу
1441,schütten::V,sipati,құю
1442,schütten::V,lijevati,құю
1443,füllen::V,napuniti,толтыру
1444,einwickeln::V,umotati,орау
1445,einwickeln::V,zamotati,орау
1446,tragen::V,nositi,алып жүру
1447,schleppen::V,tegliti,тарту
1448,ziehen::V,vući,тарту
1449,aufbewahren::V,čuvati,сақтау
1450,werfen::V,bacati,лақтыру
1451,fangen::V,loviti,қармау
1452,fangen::V,loviti,қағып алу
1453,fangen::V,hvatati,қармау
1454,fangen::V,hvatati,қағып алу
1455,packen::V,ščepati,шап беру
1456,packen::V,ščepati,шап ете түсу
1457,packen::V,ščepati,шап беріп ұстап алу
1458,packen::V,zgrabiti,шап беру
1459,packen::V,zgrabiti,шап ете түсу
1460,packen::V,zgrabiti,шап беріп ұстап алу
1461,verstecken::V,sakriti,тығу
1462,verstecken::V,sakriti,жасыру
1463,teilen::V,podijeliti,бөлу
1464,schicken::V,slati,жіберу
1465,bringen::V,donijeti,әкелу
1466,bringen::V,donijeti,алып келу
1467,hinzufügen::V,dodati,қосу
1468,hinzufügen::V,dodati,үстеу
1469,hinzufügen::V,pridati,қосу
1470,hinzufügen::V,pridati,үстеу
1471,bekommen::V,dobiti,алу
1472,erhalten::V,primiti,алмақ
1473,nehmen::V,uzeti,алу
1474,nehmen::V,uzeti,алмақ
1475,wählen::V,izabrati,таңдау
1476,auswählen::V,odabrati,екшеу
1477,auswählen::V,odabrati,саралау
1478,auswählen::V,odabrati,сұрыптау
1479,auswählen::V,odabrati,сайлап алу
1480,bewahren::V,sačuvati,сақтау
1481,behindern::V,smetati,оралғы болу
1482,verderben::V,pokvariti,бүлдіру
1483,beschädigen::V,oštetiti,бұзу
1484,zerbrechen::V,razbiti,уату
1485,zerbrechen::V,prelomiti,уату
1486,zerreißen::V,poderati,жырту
1487,zerreißen::V,rastrgnuti,жырту
1488,zerstören::V,razoriti,қирату
1489,zerstören::V,razoriti,талқандау
1490,zerstören::V,razrušiti,қирату
1491,zerstören::V,razrušiti,талқандау
1492,verbrennen::V,spaliti,өртеу
1493,verbrennen::V,spaliti,жандыру
1494,verbrennen::V,spaliti,өртеп жіберу
1495,verbrennen::V,spaliti,жандырып жіберу
1496,verbrennen::V,sagorjeti,өртеу
1497,verbrennen::V,sagorjeti,жандыру
1498,verbrennen::V,sagorjeti,өртеп жіберу
1499,verbrennen::V,sagorjeti,жандырып жіберу
1500,geben::V,dati,беру
1501,reichen::V,pružiti,беру
1502,schenken::V,darivati,тарту
1503,versprechen::V,obećati,уәде беру
1504,wünschen::V,željeti,тілеу
1505,loben::V,hvaliti,мақтау
1506,loben::V,hvaliti,дәріптеу
1507,küssen::V,ljubiti,сүю
1508,wiegen::V,njihati,тербеу
1509,wiegen::V,ljuljati,тербеу
1510,zudecken::V,pokriti,бүркеу
1511,wecken::V,probuditi,ояту
1512,zeigen::V,pokazati,көрсету
1513,führen::V,voditi,ерту
1514,führen::V,voditi,жетектеу
1515,lehren::V,učiti,оқыту
1516,unterrichten::V,poučiti,оқыту
1517,aufziehen::V,uzgajati,бағу
1518,leiten::V,upravljati,басқару
1519,leiten::V,upravljati,жетекшілік ету
1520,antreiben::V,natjeravati,асықтыру
1521,lassen::V,dati,-ткізу
1522,lassen::V,dati,мәжбүр ету
1523,einladen::V,pozvati,шақыру
1524,vereinigen::V,ujediniti,біріктіру
1525,vereinigen::V,ujediniti,біріктіріп қою
1526,besuchen::V,posjetiti,кіріп шығу
1527,besuchen::V,posjetiti,барып шығу
1528,treffen::V,sresti,кездесу
1529,sich versammeln::V,okupiti se,топталу
1530,spielen::V,igrati se,ойнау
1531,singen::V,pjevati,сайрау
1532,tanzen::V,plesati,билеу
1533,sich trennen::V,razići se,айрылысу
1534,verlassen::V,ostaviti,тастау
1535,verlassen::V,napustiti,тастау
1536,retten::V,spasiti,құтқару
1537,bewachen::V,čuvati,күзету
1538,bewachen::V,stražariti,күзету
