,Concept_ID,fa,sq
797,wahr::A,درست,vërtetë
798,wahr::A,حقیقی,vërtetë
799,alt::A,کهنه,vjetër
800,neu::A,نو,i ri
801,ehemalig::A,قبلی,dikurshëm
802,alt[Lebewesen]::A,پیر,plak
803,jung::A,جوان,i ri
804,arm::A,فقیر,varfër
805,arm::A,فقیر,vobektë
806,reich::A,پولدار,pasur
807,reich::A,ثروتمند,pasur
808,bekannt::A,آشنا,njohur
809,bekannt::A,معلوم,njohur
810,berühmt::A,مشهور,famshëm
811,fremd::A,خارجی,huaj
812,fremd::A,بیگانه,huaj
813,verschieden::A,مختلف,ndryshëm
814,verschieden::A,متفاوت,ndryshëm
815,nah::A,نزدیک,afërt
816,fern::A,دور,largët
817,linker::A,چپ,majtë
818,rechter::A,راست,djathtë
819,anderer::A,دیگر,tjetër
820,erster::A,اول,parë
821,zweiter::A,دوم,dytë
822,dritter::A,سوم,i tretë
823,letzter::A,آخر,fundit
824,allein::ADV,تنها,vetëm
825,auf einmal::ADV,همزمان,njëkohësisht
826,zusammen::ADV,باهم,bashkë
827,zusammen::ADV,باهم,së bashku
828,lange::ADV,مدت‌ها,për një kohë të gjatë
829,lange::ADV,مدت زیادی,për një kohë të gjatë
830,plötzlich::ADV,ناگهان,befas
831,sofort::ADV,فوراً,menjëherë
832,sofort::ADV,فوراً,aty për aty
833,später::ADV,بعدها,më vonë
834,jetzt::ADV,حالا,tash
835,jetzt::ADV,اکنون,tash
836,heute::ADV,امروز,sot
837,morgen::ADV,فردا,nesër
838,bald::ADV,زود,shpejt
839,bald::ADV,زود,së shpejti
840,bald::ADV,بزودی,shpejt
841,bald::ADV,بزودی,së shpejti
842,dann::ADV,سپس,pastaj
843,dann::ADV,آنوقت,pastaj
844,gestern::ADV,دیروز,dje
845,einst::ADV,وقتی,dikur
846,einst::ADV,زمانی,dikur
847,damals::ADV,آنوقت,atëherë
848,damals::ADV,آنزمان,atëherë
849,danach::ADV,بعد,mandej
850,vorher::ADV,قبلاً,më parë
851,zuerst::ADV,اول,së pari
852,zuerst::ADV,ابتداء,së pari
853,einmal::ADV,یکدفعه,njëherë
854,manchmal::ADV,گاهی,nganjëherë
855,manchmal::ADV,بعضی اوقات,nganjëherë
856,oft::ADV,اغلب,shpesh
857,immer::ADV,همیشه,përherë
858,immer::ADV,همیشه,gjithnjë
859,niemals::ADV,هرگز,kurrë
860,niemals::ADV,هرگز,asnjëherë
861,hier::ADV,اینجا,këtu
862,hierhin::ADV,به اینجا,knej
863,von hier::ADV,از اینجا,që këtej
864,von hier::ADV,از اینجا,prej këtej
865,dort::ADV,آنجا,aty
866,dort::ADV,آنجا,atje
867,dorthin::ADV,به آنجا,anej
868,geradeaus::ADV,راست,drejt
869,vorwärts::ADV,جلو,mbroth
870,vorwärts::ADV,جلو,përpara
871,vorwärts::ADV,به پیش,mbroth
872,vorwärts::ADV,به پیش,përpara
873,rückwärts::ADV,عقب,mbrapsht
874,zurück::ADV,پس,prapa
875,zurück::ADV,پس,mbrapsht
876,zurück::ADV,عقب,prapa
877,zurück::ADV,عقب,mbrapsht
878,zurück::ADV,بالعکس,prapa
879,zurück::ADV,بالعکس,mbrapsht
880,unten::ADV,زیر,poshtë
881,unten::ADV,پایین,poshtë
882,hinab::ADV,به پایین,përposh
883,oben::ADV,بالا,lart
884,oben::ADV,بالا,sipër
885,hinauf::ADV,به بالا,lart
886,hinauf::ADV,به بالا,përpjetë
887,überall::ADV,همه‌جا,kudo
888,nicht::ADV,نه,s'
889,nicht::ADV,نه,nuk
890,ein wenig::ADV,کمی,një tis
891,kaum::ADV,به سختی,mezi
892,sehr::ADV,خیلی,fort
893,sehr::ADV,خیلی,shumë
894,sehr::ADV,بسیار,fort
895,sehr::ADV,بسیار,shumë
896,so::ADV,چنین,ashtu
897,so::ADV,چنین,kështu
898,so::ADV,اینطور,ashtu
899,so::ADV,اینطور,kështu
900,noch::ADV,هنوز,ende
901,noch::ADV,هنوز,akoma
902,nur::ADV,فقط,vetëm
903,nur::ADV,تنها,vetëm
904,schon::ADV,قبلاً,tashmë
905,schon::ADV,به این زودی,tashmë
906,wieder::ADV,باز,përsëri
907,wieder::ADV,دوباره,përsëri
908,vergebens::ADV,بیهوده,kot
909,vor::PRP,در جلوی,para
910,hinter::PRP,پشت,prapa
911,hinter::PRP,پشت,mbrapa
912,unter::PRP,تحت,nën
913,durch::PRP,از وسط,nëpër
914,durch::PRP,از ميان,nëpër
915,neben::PRP,کنار,pranë
916,neben::PRP,کنار,përbri
917,neben::PRP,پهلوی,pranë
918,neben::PRP,پهلوی,përbri
919,zwischen::PRP,بین,midis
920,zwischen::PRP,بین,ndërmjet
921,zwischen::PRP,میان,midis
922,zwischen::PRP,میان,ndërmjet
923,wegen::PRP,برای,për
924,wegen::PRP,بخاطر,për
925,dies::PRN,این,ky
926,das::PRN,آن,ky
927,alles::PRN,تمام,gjithçka
928,alles::PRN,همه‌چیر,gjithçka
929,ich::PRN,من,unë
930,du::PRN,تو,ti
931,er::PRN,او,ai
932,wir::PRN,ما,ne
933,ihr::PRN,شما,ju
934,sie::PRN,آنها,ata
935,was::FPRN,چه,ç'
936,was::FPRN,چه,çfarë
937,wer::FPRN,کی,kush
938,wo::FADV,کجا,ku
939,wohin::FADV,بکجا,për ku
940,wie::FADV,چطور,si
941,wie::FADV,چگونه,si
942,warum::FADV,چرا,pse
943,warum::FADV,چرا,përse
944,warum::FADV,برای چه,pse
945,warum::FADV,برای چه,përse
946,wieviel::FNUM,چند,sa
947,wieviel::FNUM,چقدر,sa
948,eins::NUM,یک,një
949,zwei::NUM,دو,dy
950,drei::NUM,سه,tre
951,vier::NUM,چهار,katër
952,fünf::NUM,پنج,pesë
953,sechs::NUM,شش,gjashtë
954,sieben::NUM,هفت,shtatë
955,acht::NUM,هشت,tetë
956,neun::NUM,نه,nëntë
957,zehn::NUM,ده,dhjetë
958,elf::NUM,یازده,njëmbëdhjetë
959,zwölf::NUM,دوازده,dymbëdhjetë
960,zwanzig::NUM,بیست,njëzet
961,dreißig::NUM,سی,tridhjetë
962,vierzig::NUM,چهل,dyzet
963,fünfzig::NUM,پنجاه,pesëdhjetë
964,sechzig::NUM,شصت,gjashtëdhjetë
965,siebzig::NUM,هفتاد,shtatëdhjetë
966,achtzig::NUM,هشتاد,tetëdhjetë
967,neunzig::NUM,نود,nëntëdhjetë
968,hundert::NUM,صد,qind
969,tausend::NUM,هزار,mijë
970,und::CNJ,و,e
971,und::CNJ,و,dhe
972,oder::CNJ,یا,a
973,oder::CNJ,یا,apo
974,stehen::V,ایستادن,rri
975,sitzen::V,نشستن,rri
976,liegen::V,خوابیدن,rri shtrirë
977,liegen::V,دراز کشیدن,rri shtrirë
978,hängen::V,آویزان بودن,varem
979,werden::V,شدن,bëhem
980,passieren::V,گذشتن,ndodh
981,passieren::V,اتفاق افتادن,ndodh
982,beginnen::V,شروع شدن,filloj
983,enden::V,تمام شدن,përfundoj
984,wechseln::V,عوض شدن,ndërroj
985,aufgehen[Sonne]::V,برآمدن,hapem
986,aufgehen[Sonne]::V,طلوع کردن,hapem
987,untergehen[Sonne]::V,غروب کردن,hyj
988,untergehen[Sonne]::V,غروب کردن,perëndoj
989,scheinen[Sonne]::V,تابیدن,ndriçoj
990,donnern::V,رعد زدن,gjëmoj
991,donnern::V,رعد زدن,bubulloj
992,wehen::V,دمیدن,fryj
993,strömen::V,روان شدن,derdh
994,fließen::V,روان شدن,rrjedh
995,sich drehen::V,چرخیدن,rrotullohem
996,schwanken::V,خم و راست شدن,dyzoj
997,schwingen::V,تاب خوردن,dridhem
998,schwingen::V,نوسان کردن,dridhem
999,fallen::V,افتادن,bie
1000,fallen::V,سقوط کردن,bie
1001,brennen::V,سوزاندن,digjem
1002,rauchen::V,دود کردن,nxjerr tym
1003,regnen::V,باران آمدن,bie shi
1004,gefrieren::V,یخ بستن,ngrij
1005,tauen::V,آب شدن,shkrij
1006,schmelzen::V,آب شدن,shkrij
1007,trocknen::V,خشک شدن,thaj
1008,sieden::V,جوشیدن,ziej
1009,faulen::V,فاسد شدن,kalbem
1010,faulen::V,فاسد شدن,prishem
1011,verfaulen::V,پوسیدن,kalbem
1012,reißen::V,پاره شدن,grisem
1013,reißen::V,پاره شدن,shqyhem
1014,versinken::V,غرق شدن,humboj
1015,vergehen::V,گذشتن,kaloj
1016,erscheinen::V,ظاهر شدن,dukem
1017,verschwinden::V,گم شدن,zhdukem
1018,verschwinden::V,از بین رفتن,zhdukem
1019,sinken::V,پایین آمدن,ulem
1020,abnehmen::V,کم شدن,pakësohem
1021,abnehmen::V,کم شدن,zvogëlohem
1022,zunehmen::V,زیاد شدن,shtohem
1023,steigen::V,بالا رفتن,rritem
1024,wachsen::V,قد کشیدن,rritem
1025,glänzen::V,برق زدن,vezulloj
1026,funkeln::V,جرقه زدن,xixoj
1027,funkeln::V,جرقه زدن,xixëlloj
1028,lärmen::V,شلوغ کردن,oshtij
1029,lärmen::V,شلوغ کردن,zhurmoj
1030,läuten::V,زنگ زدن,bie
1031,klingeln::V,زنگ زدن,i bie ziles
1032,klirren::V,جرنگ جرنگ صدا کردن,kërcëlloj
1033,brausen::V,طوفانی بودن,gjëmoj
1034,rauschen::V,خش‌خش کردن,fëshfërij
1035,klingen::V,صدا دادن,tingëlloj
1036,bellen::V,عوعو کردن,leh
1037,heulen::V,زوزه کشیدن,ulërij
1038,blasen::V,فوت کردن,fryj
1039,pfeifen::V,سوت زدن,fishkëllej
1040,schreien::V,فریاد زدن,bërtas
1041,stöhnen::V,نالیدن,rënkoj
1042,zittern::V,لرزیدن,trembem
1043,leben::V,زیستن,rroj
1044,leben::V,زیستن,jetoj
1045,leben::V,زندگی کردن,rroj
1046,leben::V,زندگی کردن,jetoj
1047,geboren werden::V,متولد شدن,lind
1048,atmen::V,تنفس کردن,marr frymë
1049,trinken::V,نوشیدن,pi
1050,essen::V,خوردن,ha
1051,schlucken::V,بلعیدن,gëlltis
1052,schlucken::V,بلعیدن,kapërdij
1053,schlucken::V,قورت دادن,gëlltis
1054,schlucken::V,قورت دادن,kapërdij
1055,müde werden::V,خسته شدن,lodhem
1056,einschlafen::V,خواب رفتن,bie të fle
1057,schlafen::V,خوابیدن,fle
1058,aufwachen::V,از خواب بیدار شدن,zgjohem
1059,aufstehen::V,بیدار شدن,çohem
1060,aufstehen::V,بیدار شدن,ngrihem
1061,sich erholen::V,استراحت کردن,qetësohem
1062,sich erholen::V,استراحت کردن,shtendosem
1063,krank werden::V,مریض شدن,bie i sëmurë
1064,krank sein::V,بیمار بودن,jam i sëmurë
1065,schmerzen::V,درد کردن,dhemb
1066,husten::V,سرفه کردن,kollitem
1067,genesen::V,بهبود یافتن,shërohem
1068,sterben::V,مردن,vdes
1069,umkommen::V,کشته شدن,vdes
1070,umkommen::V,کشته شدن,mbaroj
1071,sich bewegen::V,حرکت کردن,shkundem
1072,sich rühren::V,تکان خوردن,lëviz
1073,sich erheben::V,برخواستن,ngrihem
1074,sich setzen::V,نشستن,ulem
1075,hinfallen::V,زمین خوردن,gremisem
1076,laufen::V,پیاده رفتن,eci
1077,schreiten::V,قدم زدن,çapem
1078,spazierengehen::V,گردش رفتن,shëtis
1079,eilen::V,شتاب کردن,ngas
1080,sich beeilen::V,عجله کردن,nxitoj
1081,sausen::V,صفیر کشیدن,eci shpejt
1082,rennen::V,دویدن,vrapoj
1083,springen::V,پریدن,kërcej
1084,klettern::V,بالا رفتن,hipi
1085,schaukeln::V,تاب خوردن,kolovitem
1086,kriechen::V,خزیدن,zvarritem
1087,schwimmen::V,شنا کردن,notoj
1088,tauchen::V,غواصی کردن,zhytem
1089,rudern::V,پارو زدن,vozis
1090,fahren::V,سواره رفتن,shkoj
1091,fliegen::V,پریدن,fluturoj
1092,gehen::V,رفتن,eci
1093,gehen::V,رفتن,shkoj
1094,weggehen::V,رفتن,vete
1095,abfahren::V,حرکت کردن,nisem
1096,anhalten::V,ایست کردن,ndalem
1097,hineingehen::V,داخل شدن,futem
1098,eintreten::V,وارد شدن,hyj
1099,kommen::V,آمدن,vij
1100,ankommen::V,رسیدن,arrij
1101,ankommen::V,رسیدن,mbërrij
1102,zurückkommen::V,برگشتن,kthehem
1103,bleiben::V,ماندن,mbetem
1104,bleiben::V,ماندن,qëndroj
1105,warten::V,منتظر بودن,pres
1106,erwarten::V,انتظار داشتن,pres
1107,suchen::V,جستجو کردن,kërkoj
1108,finden::V,یافتن,gjej
1109,finden::V,پیدا کردن,gjej
1110,versuchen::V,سعی کردن,mundohem
1111,versuchen::V,کوشش کردن,mundohem
1112,vorbereiten::V,آماده کردن,përgatis
1113,lieben::V,عاشق بودن,dashuroj
1114,mögen::V,میل داشتن,dua
1115,mögen::V,دوست داشتن,dua
1116,lachen::V,خندیدن,qesh
1117,rühren::V,به رقت آوردن,mallëngjej
1118,weinen::V,گریه کردن,qaj
1119,schimpfen::V,فحاشی کردن,shaj
1120,sich ärgern::V,ناراحت شدن,bëhem verem
1121,sich fürchten::V,واهمه کردن,kam frikë
1122,sich fürchten::V,واهمه کردن,frikësohem
1123,fürchten::V,ترسیدن,kam frikë nga
1124,fliehen::V,گریختن,arratisem
1125,flüchten::V,فرار کردن,iki
1126,sehen::V,دیدن,shoh
1127,anschauen::V,نگاه کردن,shikoj
1128,ansehen::V,تماشا کردن,shikoj
1129,hören::V,شنیدن,dëgjoj
1130,zuhören::V,گوش دادن,veshtoj
1131,probieren::V,چشیدن,provoj
1132,riechen::V,بوییدن,nuhas
1133,riechen::V,بو کردن,nuhas
1134,fühlen::V,احساس کردن,ndiej
1135,scheinen::V,بنظر آمدن,ndriçoj
1136,zu sehen sein::V,دیده شدن,dukem
1137,vernehmen::V,شنیدن,dëgjoj
1138,frieren::V,سرد بودن,mërdhij
1139,tun::V,کردن,bëj
1140,können::V,توانستن,mund
1141,wollen::V,خواستن,dua
1142,wollen::V,خواستن,dëshiroj
1143,anfangen::V,شروع کردن,filloj
1144,beenden::V,تمام کردن,kryej
1145,beenden::V,تمام کردن,mbaroj
1146,beenden::V,پایان دادن,kryej
1147,beenden::V,پایان دادن,mbaroj
1148,aufhören::V,دست کشیدن,pushoj
1149,gelingen::V,موفق شدن,më shkon mbarë
1150,geraten::V,نتیجه دادن,del
1151,öffnen::V,گشودن,hap
1152,öffnen::V,باز کردن,hap
1153,schließen::V,بستن,mbyll
1154,schließen::V,قفل کردن,mbyll
1155,stellen::V,گذاردن,vë
1156,setzen::V,نشاندن,vë
1157,legen::V,گذاشتن,vë
1158,berühren::V,دست زدن,rrok
1159,berühren::V,لمس کردن,rrok
1160,verbinden::V,وصل کردن,bashkoj
1161,bedecken::V,پوشاندن,mbuloj
1162,aufhängen::V,آویختن,var
1163,anzünden::V,سوزاندن,ndez
1164,aufheben::V,برداشتن,ngre
1165,aufheben::V,بلند کردن,ngre
1166,zurücklassen::V,گذاشتن,lë pas
1167,verlieren::V,گم کردن,humb
1168,fallen lassen::V,انداختن,lëshoj
1169,machen::V,کردن,bëj
1170,machen::V,ساختن,bëj
1171,herstellen::V,ساختن,prodhoj
1172,herstellen::V,تولید کردن,prodhoj
1173,bauen::V,ساختن,ndërtoj
1174,bauen::V,بنا کردن,ndërtoj
1175,reparieren::V,درست کردن,ndreq
1176,reparieren::V,درست کردن,meremetoj
1177,reparieren::V,تعمیر کردن,ndreq
1178,reparieren::V,تعمیر کردن,meremetoj
1179,verbessern::V,بهتر کردن,përmirësoj
1180,ändern::V,تغییر دادن,ndërroj
1181,graben::V,کندن,gërmoj
1182,graben::V,گود کردن,gërmoj
1183,beugen::V,کج کردن,kërrus
1184,biegen::V,خم کردن,përkul
1185,drehen::V,چرخاندن,dredh
1186,drehen::V,چرخاندن,rrotulloj
1187,wenden::V,برگرداندن,kthej
1188,umdrehen::V,برگرداندن,kthej
1189,heben::V,برداشتن,ngre
1190,hochheben::V,برآوردن,ngre
1191,hochheben::V,بلند کردن,ngre
1192,ergreifen::V,گرفتن,rrëmbej
1193,halten::V,نگاه داشتن,mbaj
1194,drücken::V,فشار دادن,shtyp
1195,drücken::V,فشار آوردن,shtyp
1196,schieben::V,هل دادن,shtyj
1197,kratzen::V,خاریدن,kruaj
1198,kratzen::V,خاریدن,gërvisht
1199,lecken::V,لیسیدن,lëpij
1200,beißen::V,گاز زدن,kafshoj
1201,abreißen::V,پاره کردن,shkëpus
1202,abschneiden::V,بریدن,cungoj
1203,abschneiden::V,قطع کردن,cungoj
1204,binden::V,بستن,lidh
1205,stecken::V,فرو کردن,fus
1206,stecken::V,فرو کردن,ngul
1207,brechen::V,شکستن,thyej
1208,klopfen::V,کوبیدن,trokas
1209,hauen::V,زدن,godas
1210,kleben::V,چسباندن,ngjis
1211,reiben::V,مالش دادن,fërkoj
1212,streichen::V,مالیدن,lyej
1213,schleifen::V,تیز کردن,mpreh
1214,schneiden::V,چیدن,pres
1215,schneiden::V,بریدن,pres
1216,rütteln::V,لرزاندن,shkund
1217,rütteln::V,تکان دادن,shkund
1218,schütteln::V,تکان دادن,lëkund
1219,schwenken::V,تاب دادن,valëvit
1220,schütten::V,ریختن,mbush
1221,füllen::V,پر کردن,mbush
1222,einwickeln::V,پیچیدن,mbështjell
1223,tragen::V,بردن,mbaj
1224,tragen::V,بردن,mbart
1225,tragen::V,حمل کردن,mbaj
1226,tragen::V,حمل کردن,mbart
1227,schleppen::V,کشیدن,heq
1228,schleppen::V,کشیدن,zhgërryej
1229,ziehen::V,کشیدن,tërheq
1230,aufbewahren::V,نگهداری کردن,ruaj
1231,werfen::V,انداختن,hedh
1232,werfen::V,پرتاب کردن,hedh
1233,fangen::V,گرفتن,kap
1234,packen::V,گرفتن,rrëmbej
1235,verstecken::V,قایم کردن,fsheh
1236,verstecken::V,پنهان کردن,fsheh
1237,teilen::V,قسمت کردن,ndaj
1238,teilen::V,تقسیم کردن,ndaj
1239,schicken::V,فرستادن,dërgoj
1240,schicken::V,ارسال کردن,dërgoj
1241,bringen::V,آوردن,sjell
1242,hinzufügen::V,افزودن,shtoj
1243,hinzufügen::V,اضافه کردن,shtoj
1244,bekommen::V,گرفتن,kap
1245,erhalten::V,دریافت کردن,marr
1246,nehmen::V,گرفتن,marr
1247,nehmen::V,برداشتن,marr
1248,wählen::V,انتخاب کردن,zgjedh
1249,auswählen::V,برگزیدن,përzgjedh
1250,bewahren::V,حفظ کردن,ruaj
1251,bewahren::V,حفاظت کردن,ruaj
1252,behindern::V,مانع بودن,pengoj
1253,verderben::V,از بین بردن,prish
1254,beschädigen::V,صدمه زدن,dëmtoj
1255,zerbrechen::V,شکستن,thyej
1256,zerreißen::V,دریدن,çjerr
1257,zerreißen::V,دریدن,zheloj
1258,zerreißen::V,پاره کردن,çjerr
1259,zerreißen::V,پاره کردن,zheloj
1260,zerstören::V,خراب کردن,prish
1261,zerstören::V,خراب کردن,shkatërroj
1262,zerstören::V,ویران کردن,prish
1263,zerstören::V,ویران کردن,shkatërroj
1264,verbrennen::V,سوزاندن,djeg
1265,geben::V,دادن,jap
1266,reichen::V,دادن,jap
1267,schenken::V,هدیه دادن,fal
1268,schenken::V,هدیه دادن,dhuroj
1269,versprechen::V,قول دادن,premtoj
1270,versprechen::V,وعده دادن,premtoj
1271,wünschen::V,آرزو کردن,uroj
1272,loben::V,ستایش کردن,lëvdoj
1273,loben::V,ستایش کردن,lavdëroj
1274,küssen::V,بوسیدن,puth
1275,wiegen::V,نوسان کردن,tund
1276,zudecken::V,پوشاندن,mbuloj
1277,wecken::V,بیدار کردن,zgjoj
1278,zeigen::V,نشان دادن,dëftej
1279,führen::V,رهنمائی کردن,çoj
1280,lehren::V,آموختن,arsej
1281,lehren::V,یاد دادن,arsej
1282,unterrichten::V,درس دادن,arsimoj
1283,unterrichten::V,تدریس کردن,arsimoj
1284,aufziehen::V,تربیت کردن,rris
1285,leiten::V,اداره کردن,udhëheq
1286,antreiben::V,عجله دادن,nxis
1287,lassen::V,وادار کردن,detyroj
1288,einladen::V,دعوت کردن,ftoj
1289,einladen::V,مهمان کردن,ftoj
1290,vereinigen::V,یکی کردن,bashkoj
1291,vereinigen::V,متحد کردن,bashkoj
1292,besuchen::V,دیدار کردن,vizitoj
1293,treffen::V,ملاقات کردن,ndesh
1294,sich versammeln::V,جمع شدن,tubohem
1295,spielen::V,بازی کردن,loz
1296,spielen::V,بازی کردن,luaj
1297,singen::V,آواز خواندن,këndoj
1298,tanzen::V,رقصیدن,kërcej
1299,tanzen::V,رقصیدن,vallëzoj
1300,sich trennen::V,جدا شدن,ndahem
1301,verlassen::V,ترک کردن,braktis
1302,retten::V,نجات دادن,shpëtoj
1303,bewachen::V,حراست کردن,ruaj
1304,schützen::V,حفظ کردن,ruaj
1305,schützen::V,حفظ کردن,mbroj
1306,verteidigen::V,دفاع کردن,mbroj
1307,sich schlagen::V,کتک‌کاری کردن,zihem
1308,schießen::V,تیر زدن,shtie
1309,siegen::V,پیروز شدن,fitoj
1310,siegen::V,پیروز شدن,ngadhënjej
1311,ärgern::V,ناراحت کردن,zemëroj
1312,schlagen::V,زدن,rrah
1313,schlagen::V,زدن,godas
1314,schlagen::V,کوبیدن,rrah
1315,schlagen::V,کوبیدن,godas
1316,treten::V,لگد زدن,shtyj
1317,treten::V,لگد زدن,shtyj më këmbë
1318,stechen::V,چاقو زدن,ther
1319,stechen::V,چاقو زدن,shpoj
1320,stoßen::V,هل دادن,shtyj
1321,stehlen::V,دزدیدن,vjedh
1322,stören::V,مزاحم شدن,pengoj
1323,belästigen::V,زحمت دادن,bezdis
1324,verbergen::V,پنهان کردن,fsheh
1325,täuschen::V,گول زدن,mashtroj
1326,täuschen::V,فریب دادن,mashtroj
1327,betrügen::V,گول زدن,kobis
1328,betrügen::V,فریب دادن,kobis
1329,töten::V,کشتن,vras
1330,wohnen::V,منزل داشتن,banoj
1331,wohnen::V,سکونت داشتن,banoj
1332,arbeiten::V,کار کردن,punoj
1333,arbeiten::V,کار کردن,vardoj
1334,sammeln::V,جمع کردن,mbledh
1335,sammeln::V,جمع کردن,grumbulloj
1336,pflücken::V,چیدن,vjel
1337,pflücken::V,چیدن,mbledh
1338,jagen::V,شکار کردن,gjuaj
1339,fischen::V,صید کردن,peshkoj
1340,fischen::V,صید کردن,gjuaj peshk
1341,fischen::V,ماهی‌گیری کردن,peshkoj
1342,fischen::V,ماهی‌گیری کردن,gjuaj peshk
1343,fassen::V,گرفتن,zë
1344,hüten::V,چراندن,kullos
1345,hüten::V,مراقبت کردن,kullos
1346,treiben::V,راندن,vë përpara
1347,anbinden::V,متصل کردن,lidh
1348,füttern::V,غذا دادن,grazhdoj
1349,melken::V,دوشیدن,mjel
1350,hacken::V,خرد کردن,grij
1351,gießen::V,ریختن,ujis
1352,reifen::V,رسیدن,piqem
1353,zubereiten::V,طبخ کردن,gatuaj
1354,zubereiten::V,آماده کردن,gatuaj
1355,kochen::V,پختن,ziej
1356,kochen::V,آشپزی کردن,ziej
1357,backen::V,پختن,pjek
1358,backen::V,پختن,furroj
1359,braten::V,سرخ کردن,fërgoj
1360,braten::V,سرخ کردن,tiganis
1361,umrühren::V,هم زدن,trazoj
1362,stricken::V,بافتن,thur
1363,nähen::V,دوختن,qep
1364,färben::V,رنگ زدن,ngjyej
1365,färben::V,رنگ زدن,bojatis
1366,reinigen::V,پاک کردن,qëroj
1367,reinigen::V,پاک کردن,pastroj
1368,reinigen::V,تمیز کردن,qëroj
1369,reinigen::V,تمیز کردن,pastroj
1370,waschen::V,شستن,laj
1371,waschen::V,شستن,finjos
1372,abwischen::V,زدودن,fshij
1373,spülen::V,شستن,kulloj
1374,fegen::V,جارو کردن,fshij
1375,kehren::V,جارو کردن,fshij
1376,baden::V,شنا کردن,lahem
1377,baden::V,حمام کردن,lahem
1378,sich waschen::V,شستشو کردن,lahem
1379,ausziehen::V,درآوردن,heq
1380,ausziehen::V,درآوردن,zbath
1381,anziehen::V,پوشیدن,vesh
1382,anziehen::V,پوشیدن,mbath
1383,sich anziehen::V,لباس پوشیدن,vishem
1384,kämmen::V,شانه زدن,kreh
1385,schmücken::V,زینت دادن,hijeshoj
1386,sagen::V,گفتن,them
1387,sprechen::V,حرف زدن,flas
1388,sprechen::V,صحبت کردن,flas
1389,reden::V,حرف زدن,fjalos
1390,reden::V,حرف زدن,fjalëtoj
1391,reden::V,صحبت کردن,fjalos
1392,reden::V,صحبت کردن,fjalëtoj
1393,sich unterhalten::V,گپ زدن,bisedoj
1394,fragen::V,پرسیدن,pyes
1395,fragen::V,سؤال کردن,pyes
1396,bitten::V,خواهش کردن,lus
1397,bitten::V,خواهش کردن,lutem
1398,bitten::V,درخواست کردن,lus
1399,bitten::V,درخواست کردن,lutem
1400,erzählen::V,نقل کردن,rrëfej
1401,erzählen::V,حکایت کردن,rrëfej
1402,mitteilen::V,خبر دادن,kumtoj
1403,nennen::V,نامیدن,quaj
1404,rufen::V,صدا کردن,thërras
1405,prahlen::V,پز آمدن,mburrem
1406,prahlen::V,پز آمدن,kapardisem
1407,übersetzen::V,ترجمه کردن,përkthej
1408,denken::V,فکر کردن,mendoj
1409,glauben::V,باور کردن,besoj
1410,glauben::V,عقیده داشتن,besoj
1411,bemerken::V,متوجه شدن,vërej
1412,erkennen::V,شناختن,njoh
1413,erkennen::V,شناختن,shquaj
1414,erkennen::V,تشخیص دادن,njoh
1415,erkennen::V,تشخیص دادن,shquaj
1416,begreifen::V,فهمیدن,marr vesh
1417,begreifen::V,درک کردن,marr vesh
1418,verstehen::V,فهمیدن,marr vesh
1419,lernen::V,آموختن,mësoj
1420,lernen::V,یاد گرفتن,mësoj
1421,wissen::V,دانستن,di
1422,sich erinnern an::V,به یاد آوردن,kujtoj
1423,vergessen::V,فراموش کردن,harroj
1424,messen::V,اندازه گرفتن,mas
1425,zählen::V,شمردن,njeh
1426,rechnen::V,حساب کردن,llogaris
1427,lesen::V,خواندن,lexoj
1428,lesen::V,خواندن,këndoj
1429,malen::V,نقاشی کردن,lyej
1430,zeichnen::V,کشیدن,vizatoj
1431,zeichnen::V,رسم کردن,vizatoj
1432,schreiben::V,نوشتن,shkruaj
1433,besitzen::V,داشتن,kam
1434,kaufen::V,خریدن,blej
1435,kaufen::V,خرید کردن,blej
1436,verkaufen::V,فروختن,shes
1437,bezahlen::V,پرداختن,paguaj
1438,zahlen::V,پرداخت کردن,paguaj
1439,beherrschen::V,مسلط بودن,zotëroj
1440,ertragen::V,تحمل کردن,duroj
