,Concept_ID,ps,te
677,alt[Lebewesen]::A,زوړ,ముసలి
678,jung::A,ځوان,పసి
679,arm::A,غریب,బీద
680,arm::A,بې وزله,బీద
681,reich::A,شتمن,ధనవంతుడైన
682,reich::A,دولتمند,ధనవంతుడైన
683,bekannt::A,اشنا,తెలిసిన
684,berühmt::A,مشهور,ప్రపిద్దికెక్కివ
685,fremd::A,پردی,అన్యమైన
686,fremd::A,بېګانه,అన్యమైన
687,verschieden::A,مختلف,భేదమైన
688,nah::A,نژدې,దగ్గఱనున్న
689,fern::A,لیری,దూరమందున్న
690,linker::A,چپ,ఎడమప్రక్కగ
691,linker::A,کیڼ,ఎడమప్రక్కగ
692,rechter::A,ښی,కుడి
693,anderer::A,بل,వేఱ్తెన
694,erster::A,لومړی,మొదటి
695,zweiter::A,دوهم,రెండన
696,dritter::A,درېم,మూడో
697,letzter::A,آخرنی,కడపటి
698,letzter::A,وروستی,కడపటి
699,allein::ADV,یوازې,ఒంటిగా
700,auf einmal::ADV,په یوه وخت کی,హరాత్తుగ
701,zusammen::ADV,یو ځای,కలిసి
702,lange::ADV,ډېر وخت,బహుకాలము
703,lange::ADV,ډېره موده,బహుకాలము
704,plötzlich::ADV,ناببره,హరాత్తుగ
705,plötzlich::ADV,یوناڅاپه,హరాత్తుగ
706,sofort::ADV,فوراً,తక్షణము
707,sofort::ADV,سمدلاسه,తక్షణము
708,später::ADV,وروسته,ఇటీవలి
709,jetzt::ADV,اوس,ఇప్పుడు
710,heute::ADV,نن,నేడు
711,morgen::ADV,سبا,ఱేపు
712,bald::ADV,ژر,శీఘ్రముగ
713,dann::ADV,پس,అప్పుడు
714,dann::ADV,وروسته,అప్పుడు
715,gestern::ADV,پرون,నిన్నటి దినము
716,einst::ADV,پخوا,పూర్వమొకప్పుడు
717,damals::ADV,هغه وخت,అప్పుడు
718,danach::ADV,بیا,అప్పుడు
719,vorher::ADV,دمخه,ఎదుట
720,zuerst::ADV,لومړی,మొదటిలో
721,einmal::ADV,یو ځل,ఒకసారి
722,manchmal::ADV,ګاهی ګاهی,అప్పటప్పటికి
723,oft::ADV,ډېر ځله,తఱచుగా
724,immer::ADV,تل,ఎల్లప్పుడు
725,immer::ADV,همېشه,ఎల్లప్పుడు
726,niemals::ADV,هیڅکله نه,ఎప్పుడునులేదు
727,hier::ADV,دلته,ఇక్కడ
728,hierhin::ADV,دلته,ఇక్కడకు
729,hierhin::ADV,دې ځای ته,ఇక్కడకు
730,von hier::ADV,د دې ځای نه,ఇక్కడనుండి
731,dort::ADV,هلته,అక్కడ
732,dorthin::ADV,هلته,అక్కడికి
733,dorthin::ADV,هغه ځای ته,అక్కడికి
734,geradeaus::ADV,مخامخ,సూటిగా
735,vorwärts::ADV,مخ پهٔ وړاندې,ముందుకు
736,rückwärts::ADV,بېرته,వెనుకకు
737,zurück::ADV,بېرته,వెనుకభాగము
738,unten::ADV,لاندي,క్రింద
739,hinab::ADV,ښکته,కిందికి
740,oben::ADV,پورته,మీద
741,hinauf::ADV,پاس,పైకి
742,überall::ADV,هره خوا,అంతటా
743,nicht::ADV,نه,కాదు
744,ein wenig::ADV,یو څه,కొంచెము
745,kaum::ADV,ایله,చాలిచాలక
746,sehr::ADV,ډېر,చాల
747,sehr::ADV,زيات,చాల
748,so::ADV,داسې,ఆలాగున
749,so::ADV,دومره,ఆలాగున
750,noch::ADV,نور,ఇప్పటికిని
751,nur::ADV,تش,మాత్రము
752,nur::ADV,صرف,మాత్రము
753,schon::ADV,دمخه,ఇదివఱకే
754,wieder::ADV,بیا,తిరిగి
755,vergebens::ADV,عبث,నిష్ఫలముగా
756,vor::PRP,دمخه,ముందు
757,hinter::PRP,شاته,వెనుక
758,unter::PRP,لاندي,క్రింద
759,durch::PRP,د مینځ نه,ద్వారా
760,neben::PRP,نژدې,దగ్గెర
761,zwischen::PRP,ترمینځ,మధ్య
762,wegen::PRP,د ... له لاسه,కారణంగా
763,dies::PRN,دا,ఇది
764,das::PRN,دا,అది
765,alles::PRN,هرڅهٔ,సకలము
766,ich::PRN,زه,నేను
767,du::PRN,ته,నీవు
768,er::PRN,دی,అతడు
769,wir::PRN,مونږ,మనము
770,ihr::PRN,تاسې,మీరు
771,sie::PRN,هغوی,వారు
772,was::FPRN,څهٔ,ఏమి
773,wer::FPRN,چا,ఎవడు
774,wer::FPRN,څوک,ఎవడు
775,wo::FADV,چيری,ఎక్కడ
776,wo::FADV,چېرته,ఎక్కడ
777,wohin::FADV,چېرته,ఎందుకు
778,wie::FADV,څنګه,ఎట్టు
779,warum::FADV,ولې,ఏల
780,wieviel::FNUM,څو,ఎంత
781,wieviel::FNUM,څومره,ఎంత
782,eins::NUM,یو,ఒకటి
783,zwei::NUM,دوه,రెండు
784,drei::NUM,درې,మూడు
785,vier::NUM,څلور,నాలుగు
786,fünf::NUM,پنځه,అయిదు
787,sechs::NUM,شپږ,ఆఱు
788,sieben::NUM,اوه,ఏరు
789,acht::NUM,اته,ఎనిమదు
790,neun::NUM,نهه,తొమ్మిది
791,zehn::NUM,لس,పది
792,elf::NUM,یوولس,పదునొకొండు
793,zwölf::NUM,دولس,పండ్రండు
794,zwanzig::NUM,شل,ఇరుపది
795,dreißig::NUM,دېرش,ముప్పది
796,vierzig::NUM,څلوېښت,నలువది
797,fünfzig::NUM,پنځوس,ఏబది
798,sechzig::NUM,شپېته,అరుపది
799,siebzig::NUM,اویا,డెబ్బది
800,achtzig::NUM,اتیا,ఎనుబది
801,neunzig::NUM,نوي,తొంబది
802,hundert::NUM,سل,నూఱు
803,tausend::NUM,زر,వేయి
804,und::CNJ,او,మఱియు
805,oder::CNJ,ېا,లేక
806,stehen::V,درېدل,నిలుచు
807,sitzen::V,کښېنستل,కూర్చుండు
808,liegen::V,ملاستل,పండుకొనుట
809,hängen::V,ځړېدل,వ్రేలాడదీయు
810,werden::V,کېدل,అగు
811,passieren::V,پېښېدل,సంభవించు
812,beginnen::V,شروع کېدل,ఆరంభించు
813,enden::V,خلاصدل,తీరుట
814,enden::V,تمامېدل,తీరుట
815,wechseln::V,تغییر موندل,మార్చు
816,aufgehen[Sonne]::V,ختل,ఉదయించు
817,untergehen[Sonne]::V,لوېدل,అస్తమించు
818,untergehen[Sonne]::V,پرېوتل,అస్తమించు
819,scheinen[Sonne]::V,رڼا کول,ప్రకాశించు
820,donnern::V,تنېدل,ఉరుముట
821,donnern::V,غړمبېدل,ఉరుముట
822,wehen::V,چلېدل,దురద్పప్టము
823,strömen::V,بهېدل,పారుట
824,fließen::V,بهېدل,ప్రవహించు
825,fließen::V,تویېدل,ప్రవహించు
826,sich drehen::V,ګرځېدل,తిరుగు
827,sich drehen::V,چورلېدل,తిరుగు
828,schwanken::V,زنګېدل,ఆడించుట
829,schwingen::V,زنګېدل,ఊగుట
830,fallen::V,ولېدل,పడు
831,brennen::V,سوځېدل,కాలుట
832,rauchen::V,لوګی کول,పొగసుట
833,regnen::V,باران اورېدل,కురిపించుట
834,gefrieren::V,کنګل نيول,గడ్డకట్టు
835,tauen::V,وېلې کېدل,కరగు
836,schmelzen::V,وېلې کېدل,కరగు
837,trocknen::V,وچېدل,యెండుట
838,sieden::V,اېشېدل,ఉడుకు
839,faulen::V,خرابېدل,క్రుళ్లు
840,verfaulen::V,ورستېدل,క్షిణించు
841,reißen::V,شلېدل,చించు
842,versinken::V,ډوېېدل,మునుగు
843,vergehen::V,تېرېدل,సంభవించు
844,erscheinen::V,ښکارېدل,కనబడు
845,verschwinden::V,ورکېدل,అదృశ్యమగు
846,sinken::V,ښکته کېدل,ముణుగుట
847,abnehmen::V,کمېدل,తగ్గు
848,zunehmen::V,زیاتېدل,పెరుగుట
849,steigen::V,جګېدل,లేచు
850,steigen::V,پورته کېدل,లేచు
851,wachsen::V,وده کول,పెరుగు
852,glänzen::V,ځلېدل,ప్రకాశించు
853,funkeln::V,پړکېدل,ప్రకాశించు
854,lärmen::V,غال و غول کول,అరుచుట
855,läuten::V,زنګ وهل,మేళవించుట
856,klingeln::V,زنګ وهل,వాయించుట
857,klirren::V,کړنګېدل,ఘంటానాదము
858,brausen::V,تلاطم کول,గర్జించు
859,rauschen::V,شڼهار کول,చటచటమనుట
860,klingen::V,آواز کول,ధ్వనించుట
861,bellen::V,غپېدل,అఱచు
862,heulen::V,انګلل,కూయు
863,blasen::V,پو کول,దురద్పప్టము
864,pfeifen::V,شپېلک وهل,ఈలవేయు
865,schreien::V,ناره کول,అఱచు
866,stöhnen::V,زګېروی کول,మూలుగు
867,zittern::V,لړزېدل,వణకు
868,leben::V,ژوند کول,జీవించుట
869,geboren werden::V,زېږېدل,పుట్టుట
870,atmen::V,ساه کښل,ఉపిరి తీయు
871,atmen::V,تنفس کول,ఉపిరి తీయు
872,trinken::V,څښل,త్రాగు
873,essen::V,خوړل,తిను
874,schlucken::V,غړپول,మ్రింగు
875,müde werden::V,ستړی کېدل,అలయు
876,einschlafen::V,ویده کېدل,నిద్రించు
877,schlafen::V,خوب کول,నిద్రురించు
878,aufwachen::V,ویښېدل,మేలుకొను
879,aufstehen::V,پاڅېدل,లేచు
880,sich erholen::V,استراحت کول,నడ్డి వాల్చు
881,krank werden::V,رنځورېدل,జబ్బుపడు
882,krank sein::V,ناجوړېدل,జబ్బు చేయు
883,schmerzen::V,خوږېدل,నొచ్చుట
884,schmerzen::V,درد کول,నొచ్చుట
885,husten::V,ټوخېدل,దగ్గుట
886,genesen::V,رغېدل,కుదురుట
887,sterben::V,مړل,మరణించు
888,umkommen::V,تلفېدل,నశించు
889,sich bewegen::V,چلېدل,కదలు
890,sich bewegen::V,حرکت کول,కదలు
891,sich rühren::V,ښورېدل,కదలు
892,sich erheben::V,درېدل,లేచు
893,sich setzen::V,کښېنستل,కూర్చుణ్డు
894,hinfallen::V,لوېدل,దొర్లు
895,laufen::V,منډې وهل,నడచు
896,schreiten::V,قدم ایښودل,అడుగుపెట్టుట
897,spazierengehen::V,چکر وهل,పచారు చేయు
898,eilen::V,بېړه کول,తొందరపడు
899,sich beeilen::V,عجله کول,త్వరపెట్టు
900,sausen::V,ځغستل,విసరికొట్టు
901,rennen::V,زغلېدل,పరుగెత్తు
902,springen::V,ټوپ وهل,దుముకు
903,klettern::V,ختل,ఎక్కు
904,schaukeln::V,زنګېدل,ఉయ్యాల ఊగు 
905,kriechen::V,خاپوړی وهل,ప్రాకు
906,schwimmen::V,لامبو وهل,ఈదు
907,tauchen::V,غوټه وهل,మునుగు
908,rudern::V,پارو وهل,తెడ్లతోఁగడపు
909,fahren::V,تلل,నడపు
910,fliegen::V,الوتل,ఎగురు
911,gehen::V,تلل,పోవు
912,weggehen::V,بهر وتل,బయలుదేరు
913,abfahren::V,تلل,విడిచిపోవు
914,anhalten::V,ودرېدل,నిలుపు
915,hineingehen::V,داخلېدل,ప్రవేశించు
916,eintreten::V,ننوتل,ప్రవేశించు
917,kommen::V,راتلل,వచ్చు
918,ankommen::V,رسېدل,వచ్చి చేరు
919,zurückkommen::V,بېرته راتلل,తిరిగీవచ్చుట
920,bleiben::V,پاتې کېدل,ఉండు
921,warten::V,انتظار وېستل,కనిపెట్టు
922,erwarten::V,انتظار کول,నిరిక్షించు
923,suchen::V,لټول,వెదకు
924,finden::V,میندل,కనుగొను
925,finden::V,پیدا کول,కనుగొను
926,versuchen::V,هڅه کول,ప్రయత్నించు
927,vorbereiten::V,چمتوکول,తయారుచేయు
928,lieben::V,مینه لرل,ప్రేమించు
929,mögen::V,خوښول,ఇష్టపడు
930,mögen::V,علاقه لرل,ఇష్టపడు
931,lachen::V,خندېدل,నవ్వు
932,rühren::V,اغېزه کول,గుండె తాకు
933,weinen::V,ژړل,వీడ్చు
934,schimpfen::V,ښکنځا کول,గొణుగు
935,sich ärgern::V,قهر راتلل,అలుగు
936,sich fürchten::V,ډارېدل,భయపడు
937,fürchten::V,ډارېدل,భయపడు
938,fliehen::V,تښتېدل,పాఱిపోపు
939,flüchten::V,تښتېدل,తప్పించుకొను
940,sehen::V,لیدل,చూచు
941,anschauen::V,کتل,చూచు
942,ansehen::V,ننداره کول,కాచియుండు
943,hören::V,اورېدل,విను
944,zuhören::V,غوږ نیول,విను
945,probieren::V,څکه کول,చవిచూచుట
946,probieren::V,چاشنی کول,చవిచూచుట
947,riechen::V,بويول,వాసనచూచు
948,fühlen::V,حسول,స్పర్శించుట
949,scheinen::V,ښکارېدل,కనబడు
950,zu sehen sein::V,ښکارېدل,చూవు
951,vernehmen::V,خبرېدل,విను
952,frieren::V,ساړه کېتل,చలికి వడకు
953,tun::V,کول,చేయు
954,können::V,کولای شول,గల
955,können::V,د لاسه کېدل,గల
956,wollen::V,غوښتل,కోరు
957,anfangen::V,شروع کول,ఆరంభించు
958,beenden::V,ختمول,ముగించు
959,beenden::V,پای ته رسول,ముగించు
960,aufhören::V,بس کول,నిలుపు
961,gelingen::V,موفق کېدل,గెలుపాందు
962,gelingen::V,بریالی کېدل,గెలుపాందు
963,geraten::V,کېدل,వెలువడు
964,öffnen::V,خلاصول,తెఱచు
965,öffnen::V,پرانیستل,తెఱచు
966,schließen::V,تړل,మూయు
967,stellen::V,ایښودل,ఉంచు
968,setzen::V,کښېنول,ఉంచు
969,legen::V,ایښودل,పెట్టు
970,berühren::V,لاس وهل,తాకు
971,verbinden::V,تړل,చేర్చుట
972,bedecken::V,پوښول,మూయు
973,aufhängen::V,ځوړندول,వ్రేలాడదీయు
974,anzünden::V,بلول,వెలిగించు
975,aufheben::V,پورته کول,సేకరించు
976,zurücklassen::V,پرېښودل,విడుచు
977,verlieren::V,ورکول,పోగొట్టుకొను
978,fallen lassen::V,له لاسه لوېدل,జాఱవిడుచు
979,machen::V,کول,చేయు
980,herstellen::V,جوړول,ఉత్పత్తిచేయు
981,herstellen::V,توليدول,ఉత్పత్తిచేయు
982,bauen::V,جوړول,నిర్మించు
983,reparieren::V,ترمیمول,సరిచేయు
984,verbessern::V,اصلاح کول,వృద్ధి చేయు
985,ändern::V,تغیر ورکول,మార్చు
986,graben::V,کيندل,త్రవ్వు
987,beugen::V,ټیټول,వంచు
988,biegen::V,کږول,వంచు
989,drehen::V,ګرځول,నూలువడుకు
990,wenden::V,اړول,త్రిప్పు
991,umdrehen::V,اړول,త్రిప్పు
992,heben::V,جګول,ఎత్తు
993,heben::V,پورته کول,ఎత్తు
994,hochheben::V,جګول,ఎత్తు
995,ergreifen::V,نیول,వశపఱచుకొను
996,halten::V,نیول,ఉంచు
997,drücken::V,کښېکښل,అణచు
998,schieben::V,پوری وهل,నొక్కు
999,kratzen::V,ګرول,గోకు
1000,lecken::V,څټل,నాకు
1001,beißen::V,چیچل,కఱచు
1002,abreißen::V,شکول,తెగతెంచు
1003,abschneiden::V,پرېکول,తెగకొట్టు
1004,binden::V,تړل,కట్టు
1005,stecken::V,ټومبل,తగులుకొనివుండుట
1006,brechen::V,ماتول,పగులగొట్టు
1007,klopfen::V,ټکول,కొట్టు
1008,hauen::V,ټکول,కొట్టు
1009,kleben::V,نښلول,అంటుకొను
1010,kleben::V,سرېښول,అంటుకొను
1011,reiben::V,مږل,రాచు
1012,streichen::V,مښل,వ్యాపింపజేయు
1013,schleifen::V,تېره کول,రాచు
1014,schneiden::V,غوڅول,కోయు
1015,schneiden::V,پرېکول,కోయు
1016,rütteln::V,خوڅول,కుదిలించుట
1017,schütteln::V,ښورول,కదల్చు
1018,schwenken::V,خوڅول,ఊచుట
1019,schütten::V,اچول,పోయు
1020,schütten::V,تویول,పోయు
1021,füllen::V,ډکول,నింపు
1022,einwickeln::V,پېچل,చుట్టు
1023,einwickeln::V,نغښتل,చుట్టు
1024,tragen::V,وړل,మోయు
1025,schleppen::V,وړل,ఈడ్చు
1026,ziehen::V,کښل,ఈడ్చు
1027,aufbewahren::V,ساتل,కాపాడు
1028,werfen::V,اچول,విసరు
1029,werfen::V,غورځول,విసరు
1030,fangen::V,نیول,పట్టుకొను
1031,fangen::V,ګیرول,పట్టుకొను
1032,packen::V,نیول,పట్టుకొను
1033,verstecken::V,پټول,దాచు
1034,teilen::V,وېشل,భాగించు
1035,teilen::V,تقسیمول,భాగించు
1036,schicken::V,لېږل,పంపు
1037,schicken::V,استول,పంపు
1038,bringen::V,راوړل,తెచ్చు
1039,hinzufügen::V,زیاتول,చేర్చు
1040,bekommen::V,حاصلول,సంపాదించు
1041,erhalten::V,اخیستل,పుచ్చుకొను
1042,nehmen::V,نیول,తీసికొను
1043,nehmen::V,اخيستل,తీసికొను
1044,wählen::V,خوښول,ఇష్టపడు
1045,auswählen::V,چنده کول,ఏరుకొను
1046,bewahren::V,ساتل,భద్రపఱుచు
1047,behindern::V,مانع کېدل,అడ్డగించుట
1048,behindern::V,ممانعت کول,అడ్డగించుట
1049,verderben::V,خرابېدل,చెఱచు
1050,beschädigen::V,ورانول,చెరుపుట
1051,zerbrechen::V,ماتول,పగులగొట్టు
1052,zerreißen::V,څیرې کول,చించు
1053,zerstören::V,ړنګول,వాశనము చేయు
1054,zerstören::V,ورانول,వాశనము చేయు
1055,verbrennen::V,سوځول,కాల్చు
1056,geben::V,ورکول,ఇచ్చు
1057,reichen::V,ورکول,అందుకొనుట
1058,schenken::V,بښل,అర్పించు
1059,versprechen::V,لوز کول,వాగ్దత్తము చేయు
1060,wünschen::V,غوښتل,కోరు
1061,loben::V,ستایل,స్తుతించు
1062,loben::V,تمجید کول,స్తుతించు
1063,küssen::V,ښکلول,ముద్దుపెట్టుకొను
1064,wiegen::V,زنګول,ఊచుట
1065,zudecken::V,پوښول,మూయు
1066,wecken::V,ويښول,నిద్రపలేపుట
1067,zeigen::V,ښودل,చూవు
1068,führen::V,بیول,దారిచూపు
1069,lehren::V,درس ورکول,బోధించు
1070,lehren::V,تعلیم ورکول,బోధించు
1071,unterrichten::V,درس ورکول,నేర్పు
1072,aufziehen::V,روزل,పెంచు
1073,leiten::V,رهبری کول,తీసుకపోవుట
1074,leiten::V,لارښوونه کول,తీసుకపోవుట
1075,antreiben::V,چټک کول,ప్రేరేపించు
1076,lassen::V,اړکول,అనుమతించు
1077,einladen::V,بلل,ఆహ్వానించు
1078,vereinigen::V,متحد کول,కూడుట
1079,vereinigen::V,یوځای کول,కూడుట
1080,besuchen::V,کتنه کول,పోయి చూచు
1081,treffen::V,ليدل,కలియు
1082,treffen::V,تلقی کول,కలియు
1083,sich versammeln::V,راغونډېدل,కూర్చు
1084,spielen::V,لوبه کول,ఆట లాడు
1085,singen::V,سندرې وېل,పాడు
1086,tanzen::V,ګډېدل,నృత్యముచేయు
1087,sich trennen::V,بېلېدل,ఎడబాయుట
1088,verlassen::V,ترک کول,విడుచు
1089,retten::V,نجات ورکول,తప్పించుట
1090,bewachen::V,ساتل,కాపాడు
1091,bewachen::V,حفاظت کول,కాపాడు
1092,schützen::V,ژغورل,రక్షించు
1093,verteidigen::V,دفاع کول,రక్షించు
1094,sich schlagen::V,جنګېدل,జగడమాడు
1095,schießen::V,ویشتل,కాల్చు
1096,siegen::V,غالبېدل,గెలుచు
1097,ärgern::V,خپه کول,పీడించుట
1098,schlagen::V,وهل,కొట్టు
1099,treten::V,په لغته وهل,తన్ను
1100,stechen::V,ټومبل,కుట్టు
1101,stoßen::V,ټېل وهل,గెంటు
1102,stoßen::V,پوری وهل,గెంటు
1103,stehlen::V,تښتول,దొంగిలించు
1104,stehlen::V,غلا کول,దొంగిలించు
1105,stören::V,ماتول,కలతపఱచు
1106,belästigen::V,ځورول,పీడించు
1107,belästigen::V,تکلیف ورکول,పీడించు
1108,verbergen::V,پټول,దాచు
1109,täuschen::V,تېرایستل,మోసము చేయు
1110,täuschen::V,خطا ایستل,మోసము చేయు
1111,betrügen::V,غولول,మోసపుచ్చు
1112,töten::V,وژل,చంపు
1113,töten::V,مړ کول,చంపు
1114,wohnen::V,اوسېدل,నివసించు
1115,arbeiten::V,کار کول,పనిచేయు
1116,sammeln::V,راټولول,ప్రోగుచేయు
1117,sammeln::V,راغونډول,ప్రోగుచేయు
1118,pflücken::V,شکول,యేరుట
1119,jagen::V,ښکار کول,వేటాడు
1120,fischen::V,کب نيول,వెదకు
1121,fassen::V,نیول,పట్టుకొమ
1122,fassen::V,ګیرول,పట్టుకొమ
1123,hüten::V,پوول,మందచేరుట
1124,treiben::V,بیول,నడపు
1125,anbinden::V,تړل,కట్టు
1126,füttern::V,خوراک ورکول,భోజనము పెట్టు
1127,melken::V,لوشل,పాలు పితుకు
1128,hacken::V,پی کول,నఱకు
1129,gießen::V,اوبه کول,నీళ్ళుకట్టుట
1130,reifen::V,رسېدل,పండుట
1131,zubereiten::V,تیارول,వండు
1132,kochen::V,پخول,వండు
1133,backen::V,پخول,రొట్టెకాల్చు
1134,braten::V,وريتول,వేపు
1135,umrühren::V,لړل,కదులుట
1136,stricken::V,اوبدل,అల్లు
1137,nähen::V,ګنډل,కుట్టు
1138,färben::V,رنګول,రంగు వేయు
1139,reinigen::V,صافول,శుభ్రము చేయు
1140,waschen::V,مینځل,కడుగు
1141,abwischen::V,وچول,తుడుచు
1142,spülen::V,کنګالول,నీటిలో జడించు
1143,fegen::V,جارو کول,ఊడ్చు
1144,kehren::V,جارو کول,ఊడ్చు
1145,baden::V,لمبېدل,స్నానము చేయు
1146,sich waschen::V,ځان مينځل,కడుగు
1147,ausziehen::V,کښل,విప్పు
1148,ausziehen::V,ایستل,విప్పు
1149,anziehen::V,اغوستل,ధరించు
1150,sich anziehen::V,کالی اغوستل,బట్టలు వేసుకొను
1151,sich anziehen::V,کالی اغوستل,తొడుగుకొను
1152,kämmen::V,ګمنځول,దువ్వుట
1153,schmücken::V,ښکلی کول,అలంకరించు
1154,sagen::V,وېل,చెప్పు
1155,sprechen::V,وېل,చెప్పు
1156,sprechen::V,غږېدل,చెప్పు
1157,reden::V,ګړېدل,మాటలాడు
1158,reden::V,خبرې کول,మాటలాడు
1159,sich unterhalten::V,خبری کول,ముచ్చటలాడు
1160,fragen::V,پوښتنه کول,ప్రశ్నించు
1161,bitten::V,غوښتل,కోరు
1162,erzählen::V,کيسه کول,చెప్పు
1163,erzählen::V,حکايت کول,చెప్పు
1164,mitteilen::V,خبرول,తెలియజేయు
1165,mitteilen::V,خبر ورکول,తెలియజేయు
1166,nennen::V,نوم ايښودل,పేరు వెట్టు
1167,rufen::V,بلل,పిలుచు
1168,prahlen::V,لاپې وهل,జల్లి
1169,übersetzen::V,ژباړل,తర్జుమాచేయు
1170,übersetzen::V,ترجمه کول,తర్జుమాచేయు
1171,denken::V,فکر کول,ఆలోచించు
1172,glauben::V,باور کول,నమ్ము
1173,bemerken::V,لیدل,గుర్తించు
1174,erkennen::V,پېژندل,గుర్తించు
1175,begreifen::V,رسېدل,గ్రహించు
1176,begreifen::V,پوهېدل,గ్రహించు
1177,verstehen::V,پوهېدل,గ్రహించు
1178,lernen::V,زده کول,నేర్చు కొను
1179,lernen::V,درس لوستل,నేర్చు కొను
1180,wissen::V,پوهېدل,తెలిసికొను
1181,sich erinnern an::V,یادول,జ్ఞాపకముంచుకొను
1182,sich erinnern an::V,په یاد راوړل,జ్ఞాపకముంచుకొను
1183,vergessen::V,هېرول,మఱచిపోవు
1184,messen::V,اندازه کول,కొలుచుట
1185,zählen::V,شمارل,లెక్కపెట్టు
1186,rechnen::V,حسابول,లెక్కపెట్టు
1187,lesen::V,لوستل,చదువు
1188,malen::V,رسمول,పూనుట
1189,zeichnen::V,رسمول,వ్రాసుట
1190,schreiben::V,لیکل,వ్రాయు
1191,besitzen::V,لرل,కలిగియుండు
1192,kaufen::V,رانیول,కొను
1193,verkaufen::V,خرڅول,అమ్ము
1194,bezahlen::V,تأدیه کول,చెల్లించు
1195,zahlen::V,کسات اخيستل,చెల్లించు
1196,beherrschen::V,تسلط لرل,ఏలు
1197,ertragen::V,زغمل,భరించు
1198,Barsch::N,,ఒకచేఁప
1199,Hecht::N,,గండుమీను
