,Concept_ID,uz,kn
560,lieb::A,aziz,ಪ್ರಿಯ
561,lustig::A,chaqchaq,ಖುಷಿಯಾದ
562,sanft::A,asta,ಸೌಮ್ಯ
563,hungrig::A,och,ಹಸಿದ
564,krank::A,kasal,ಅಸ್ವಸ್ಥ
565,nackt::A,yalang,ನಗ್ನ
566,traurig::A,xafa,ದುಃಖಿತ
567,lebendig::A,hayotiy,ಜೀವಂತ
568,gut::A,soz,ಒಳ್ಳೆಯ
569,schlecht::A,yomon,ದುಷ್ಟ
570,richtig::A,rost,ಸರಿ
571,schlimm::A,yovuz,ಅಸಹ್ಯ
572,wahr::A,haqiqiy,ನಿಜ
573,alt::A,äski,ಮುದಿ
574,neu::A,yangi,ಹೊಸ
575,ehemalig::A,sobiq,ಮಾಜೀ
576,alt[Lebewesen]::A,qari,ವೃದ್ಧ
577,jung::A,navqiron,ಎಳ
578,arm::A,abgor,ಬಡ
579,reich::A,boy,ಶ್ರೀಮಂತ
580,bekannt::A,ma'lum,ಅಪ್ತ
581,berühmt::A,mashhur,ಪ್ರಸಿದ್ಧ
582,fremd::A,yot,ಪರಕೀಯ
583,verschieden::A,turli,ಬೇರೆ
584,nah::A,yaqindagi,ಹತ್ತಿರವಾದ
585,fern::A,uzoq,ದೂರದ
586,linker::A,so'l,ಎಡ
587,rechter::A,o'ng,ಬಲ
588,anderer::A,boshqa,ಇತರ
589,erster::A,birinchi,ಪ್ರಥಮ
590,zweiter::A,ikkinchi,ದ್ವಿತೀಯ
591,dritter::A,uchinchi,ಮೂರನೆಯಜಗತ್ತು
592,letzter::A,oxirgi,ಅಂತ್ಯ
593,allein::ADV,o'zicha,ಒಬ್ಬನೇ
594,auf einmal::ADV,varakay,ಒಡನೆ
595,zusammen::ADV,barobar,ಒಟ್ಟಿಗೆ
596,lange::ADV,uzoq,ದೀರ್ಘ
597,plötzlich::ADV,qo'qqisdan,ಅನಾಮತ್ತು
598,sofort::ADV,darrov,ಜಾಗ್ರತೆ
599,später::ADV,so'ngra,ತರುವಾಯ
600,jetzt::ADV,hozirgina,ಈಗ
601,heute::ADV,bugun,ಇಂದು
602,morgen::ADV,ärta,ನಾಳೆ
603,bald::ADV,toz,ಬೇಗ
604,dann::ADV,keyin,ಆಗ
605,gestern::ADV,kecha,ನಿನ್ನೆ
606,einst::ADV,avvallari,ಪೂರ್ವದಲ್ಲಿ
607,damals::ADV,ugal,ಆಗ
608,danach::ADV,so'ngra,ಆಮೇಲೆ
609,vorher::ADV,avval,ಮುಂಚೆ
610,zuerst::ADV,avval,ಮೊದಲಿಗೆ
611,einmal::ADV,bir marta,ಒಮ್ಮೆ
612,manchmal::ADV,onda-sonda,ಆಗಾಗ
613,oft::ADV,tez-tez,ಅನೇಕಸಲ
614,immer::ADV,har vaqt,ಯಾವಾಗಲೂ
615,niemals::ADV,hargiz,ಯಾವಾಗಲೂ ಇಲ್ಲ
616,hier::ADV,shu erda,ಇಲ್ಲಿ
617,hierhin::ADV,beri,ಇತ್ತ
618,von hier::ADV,shu erdan,ಇಲ್ಲಿಂದ
619,dort::ADV,ana,ಅಲ್ಲಿ
620,dorthin::ADV,u yerga,ಅಲ್ಲಿಗೆ
621,geradeaus::ADV,to'g'ri,ಸೀದಾ
622,vorwärts::ADV,ilgari,ಮುನ್ನೆಡೆವ
623,rückwärts::ADV,qoloq,ಹಿಂದುಗಡೆಗೆ
624,zurück::ADV,orqada,ಹಿಂದಕ್ಕೆ
625,unten::ADV,pastda,ಕೆಳಗೆ
626,hinab::ADV,tubanga,ಕೆಳಕ್ಕೆ
627,oben::ADV,ustida,ಮೇಲೆ
628,hinauf::ADV,yuqorida,ಮೇಲಕ್ಕೆ
629,überall::ADV,har erda,ಎಲ್ಲಸ್ಥಳಗಳು
630,nicht::ADV,ämas,ಇಲ್ಲ
631,nicht::ADV,ämas,ಅಲ್ಲ
632,ein wenig::ADV,biroz,ತುಸು
633,kaum::ADV,arang,ಕಠಿನವಾಗಿ
634,sehr::ADV,ancha,ಬಹು
635,so::ADV,shunday,ಅಷ್ಟು
636,noch::ADV,hali,ಇನ್ನು
637,nur::ADV,yolg'iz,ಕೇವಲ
638,schon::ADV,endi,ಆಗಲೇ
639,wieder::ADV,yana,ಪುನಃ
640,vergebens::ADV,bekorga,ನಿಷ್ಫಲವಾಗಿ
641,vor::PRP,burun,ಮುಂದೆ
642,hinter::PRP,ketida,ಹಿಂದ
643,unter::PRP,ostida,ಕೆಳ
644,durch::PRP,bo'ylab,ನೇರವಾಗಿ
645,neben::PRP,yonida,ಅಧರ ಬಲಿಕ
646,zwischen::PRP,orada,ನಡುವೆ
647,wegen::PRP,sababli,ಅಧಕ್ಕಗಿ
648,dies::PRN,o'sha,ಈ
649,das::PRN,narigi,ಅದು
650,alles::PRN,har nima,ಎಲ್ಲ
651,ich::PRN,men,ನಾನು
652,du::PRN,sen,ನೀನು
653,er::PRN,u,ಅವನು
654,er::PRN,u,ಇವನು
655,wir::PRN,biz,ನಾವು
656,ihr::PRN,siz,ನೀವು
657,sie::PRN,ular,ಅವರು
658,was::FPRN,nima,ಏನು
659,wer::FPRN,kim,ಯಾರಿಗೆ
660,wo::FADV,qaerda,ಎಲ್ಲಿ
661,wohin::FADV,qayerga,ಎಲ್ಲಿಗೆ
662,wie::FADV,qanday,ಹೇಗೆ
663,warum::FADV,nega,ಏಕೆ
664,wieviel::FNUM,qancha,ಎಷ್ಟು
665,eins::NUM,bir,ಒಂದು
666,zwei::NUM,ikki,ಎರಡು
667,drei::NUM,uch,ಮೂರು
668,vier::NUM,to'rt,ನಾಲ್ಕು
669,fünf::NUM,besh,ಅಯ್ದು
670,sechs::NUM,olti,ಆರು
671,sieben::NUM,etti,ಏಳು
672,acht::NUM,sakkiz,ಎಂಟು
673,neun::NUM,to'qqiz,ಒಂಭಬತ್ತು
674,zehn::NUM,o'n,ಹತ್ತು
675,elf::NUM,o'n bir,ಹನ್ನೊಂದು
676,zwölf::NUM,o'n ikki,ಹನ್ನೆರಡು
677,zwanzig::NUM,yigirma,ಇಪ್ಪತ್ತು
678,dreißig::NUM,o'ttiz,ಮೂವತ್ತು
679,vierzig::NUM,qirq,ನಲವತ್ತು
680,fünfzig::NUM,ällik,ಐವತ್ತು
681,sechzig::NUM,oltmish,ಅರುವತ್ತು
682,siebzig::NUM,etmish,ಎಪ್ಪತ್ತು
683,achtzig::NUM,sakson,ಎಂಬತ್ತು
684,neunzig::NUM,to'qson,ತೊಂಬತ್ತು
685,hundert::NUM,yuz,ನೂರು
686,tausend::NUM,ming,ಸಾವಿರ
687,und::CNJ,va,ಮತ್ತು
688,oder::CNJ,yo,ಅಥವಾ
689,stehen::V,turmoq,ನಿಲ್ಲು
690,sitzen::V,o'tirmoq,ಕುಳ್ಳಿರು
691,liegen::V,yotmoq,ಮಲಗಿಕೊ
692,hängen::V,osilmoq,ಇಳಿಯಬಿಡು
693,werden::V,bo'lmoq,ಆಗು
694,passieren::V,bo'lib o'tmoq,ಆಗು
695,beginnen::V,boshlanmoq,ಆರಂಭಿಸು
696,enden::V,bitmoq,ಕೊನೆಗಾಣು
697,wechseln::V,o'zgarmoq,ಮಾರ್ಪಡಿಸು
698,aufgehen[Sonne]::V,chiqmoq,ಮೂಡು
699,untergehen[Sonne]::V,botmoq,ಮುಳುಗು
700,scheinen[Sonne]::V,yaraqlamoq,ಹೊಳೆ
701,donnern::V,gulduramoq,ಗುಡುಗಾಗು
702,wehen::V,elpimoq,ತೀಡು
703,strömen::V,oqmoq,ಹರಿ
704,fließen::V,oqmoq,ಹರಿ
705,sich drehen::V,aylanmoq,ಸುತ್ತು
706,schwanken::V,qoqilmoq,ಓಲಾಡು
707,schwingen::V,lopillamoq,ತೂಗು
708,fallen::V,tushmoq,ಉದುರು
709,brennen::V,yonmoq,ಉರಿ
710,rauchen::V,tutamoq,ಹೊಗೆಬಿಡು
711,regnen::V,yomg'ir yog'moq,ಸುರಿ
712,gefrieren::V,muzlamoq,ಹೆಪ್ಪುಗಟ್ಟು
713,tauen::V,ärimoq,ಬೆಚ್ಚಗಾಗು
714,schmelzen::V,ärimoq,ಕರಗು
715,trocknen::V,qurimoq,ಒಣಗು
716,sieden::V,qaynamoq,ಕುದಿ
717,faulen::V,chirimoq,ಕೊಳೆ
718,verfaulen::V,chirimoq,ನಶಿಸು
719,reißen::V,qayt qilmoq,ಒಡೆ
720,versinken::V,g'arq bo'lmoq,ಮುಳುಗು
721,vergehen::V,o'tmoq,ಸಾಗು
722,erscheinen::V,zuhur ätmoq,ತೋರು
723,verschwinden::V,yo'qolmoq,ಮಾಯವಾಗು
724,sinken::V,pasaymoq,ಕುಸಿ
725,abnehmen::V,kamaymoq,ತಗ್ಗು
726,zunehmen::V,urchimoq,ಬೆಳೆ
727,steigen::V,oshmoq,ಉಬ್ಬು
728,wachsen::V,o'smoq,ಬೆಳೆ
729,glänzen::V,porlamoq,ಮಿರುಗು
730,funkeln::V,yalt ätmoq,ಮಿನುಗು
731,lärmen::V,taraq ätmoq,ಶಬ್ದ ಮಾಡಲು
732,läuten::V,jiringlamoq,ಬಾರಿಸು
733,klingeln::V,jiringlamoq,ಅನುರಣಿಸು
734,klirren::V,sharaqlamoq,ಕಿಣಿಕಿಣಿಸು
735,brausen::V,vag'illamoq,ಅಬ್ಬರಿಸು
736,rauschen::V,shitirlamoq,ಮರ್ಮರಗುಟ್ಟಿಸು
737,klingen::V,yangramoq,ಉಸಿರು
738,bellen::V,hurmoq,ಬಗುಳು
739,heulen::V,uvlamoq,ಅರಚು
740,blasen::V,puflamoq,ಗಾಳಿ ಊದು
741,pfeifen::V,xushtak chalmoq ,ಸಿಳ್ಳೆಯೂದು
742,schreien::V,qiyqirmoq,ಕರೆ
743,stöhnen::V,nola qilmoq,ನರಳು
744,zittern::V,titramoq,ನಡುಗು
745,leben::V,yashamoq,ಇರು
746,geboren werden::V,tug'ilmoq,ಉಂಟಾಗು
747,atmen::V,nafas chiqarmoq,ಉಸಿರು
748,trinken::V,ichmoq,ಕುಡಿ
749,essen::V,emoq,ತಿನ್ನು
750,schlucken::V,yutmoq,ನುಂಗು
751,müde werden::V,horimoq,ಬಳಲು
752,einschlafen::V,uxlab qolmoq,ನಿದ್ಧೆಹೋಗು
753,schlafen::V,uxlamoq,ನಿದ್ರಿಸು
754,aufwachen::V,uyg'onmoq,ಏಳು
755,aufstehen::V,qo'pmoq,ಏಳು
756,sich erholen::V,dam olmoq,ಸುಧಾರಿಸು
757,krank werden::V,kasallanmoq,ಬೇನೆಬೀಳು
758,krank sein::V,betob yotmoq,ಕೆಟ್ಟ ಎಂದು
759,schmerzen::V,og'rimoq,ಕಚ್ಚು
760,husten::V,yo'talmoq,ಕೆಮ್ಮು
761,genesen::V,tuzalmoq,ಮತ್ತೆಹೊದಿಸು
762,sterben::V,o'lmoq,ಮೃತಪಡು
763,umkommen::V,halok bo'lmoq,ಹಾಳಾಗು
764,sich bewegen::V,harakat qilmoq,ಚಲಿಸು
765,sich rühren::V,qimirlamoq,ಕದಲು
766,sich erheben::V,qo'pmoq,ಏಳು
767,sich setzen::V,o'tirmoq,ಕೂರು
768,hinfallen::V,yiqilmoq,ಬೀಳು
769,laufen::V,yurmoq,ನಡೆ
770,schreiten::V,yurmoq,ಮೆಲ್ಲಗೆ ನಡೆ
771,spazierengehen::V,sayr ätmoq,ವಿಹರಿಸು
772,eilen::V,tezlamoq,ಮುನ್ನುಗ್ಗು
773,sich beeilen::V,shoshmoq,ಆತುರಪಡು
774,sausen::V,chopqillamoq,ಒಗೆ
775,rennen::V,yugurmoq,ಓಡು
776,springen::V,sakramoq,ಜಿಗಿ
777,klettern::V,yuqorilamoq,ಏರು
778,schaukeln::V,irg'amoq,ತೂಗು
779,kriechen::V,ämaklamoq,ತೆವಳು
780,schwimmen::V,suzmoq,ಈಜು
781,tauchen::V,chu'mmoq,ಕೆಳಗಿಳಿ
782,rudern::V,eshkak eshmoq,ಸಾಗಿಸು
783,fahren::V,haydamoq,ನಡೆಸು
784,fliegen::V,uchmoq,ಹಾರು
785,gehen::V,bormoq,ಹೋಗು
786,weggehen::V,ketoq,ಹೊರಡು
787,abfahren::V,jo'namoq,ತೆರಳು
788,anhalten::V,to'xtamoq,ನಿಲ್ಲು
789,hineingehen::V,kirmoq,ಒಳಹೊಗು
790,eintreten::V,kirmoq,ಒಳಹೊಗು
791,kommen::V,kelmoq,ಬರು
792,ankommen::V,etib kelmoq,ಬರು
793,zurückkommen::V,qaytib kelmoq,ಹಿಂದಿರುಗು
794,bleiben::V,qolmoq,ಇರು
795,warten::V,poylamoq,ಇರು
796,erwarten::V,kutmoq,ನಿರೀಕ್ಷಿಸು
797,suchen::V,izlamoq,ಹುಡುಕು
798,finden::V,topmoq,ಕಂಡುಕೊ
799,versuchen::V,chalishmoq,ಪ್ರಯತ್ನಿಸು
800,vorbereiten::V,hozirlamoq,ಸಿದ್ಧವಾಗು
801,lieben::V,sevmoq,ಪ್ರೀತಿಸು
802,mögen::V,ardoqlamoq,ಇಷ್ಟಪಡು
803,lachen::V,kulmoq,ನಗು
804,rühren::V,ta'sirlantirmoq,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
805,weinen::V,yig'lamoq,ಅಳು
806,schimpfen::V,koyinmoq,ಗೊಣಗು
807,sich ärgern::V,g'azab qilmoq,ಗಣಗಾಡು
808,sich fürchten::V,hurkmoq,ನಡುಗು
809,fürchten::V,qo'rqmoq,ಹೆದರು
810,fliehen::V,qochmoq,ಓಡಿಹೋಗು
811,flüchten::V,qochmoq,ಪಾರಾಗು
812,sehen::V,ko'rmoq,ಕಾಣು
813,anschauen::V,razm solmoq,ನೋಡು
814,ansehen::V,razm qilmoq,ನಿರೀಕ್ಷಿಸು
815,hören::V,äshitmoq,ಕೇಳು
816,zuhören::V,tinglamoq,ಆಲಿಸು
817,probieren::V,tatib ko'rmoq,ರುಚಿ ನೋಡು
818,riechen::V,iskamoq,ಮೂಸು
819,fühlen::V,sezmoq,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
820,scheinen::V,tuyilmoq,ತೋರು
821,zu sehen sein::V,ko'rinmoq,ಕಾಣಿಸು
822,vernehmen::V,äshitmoq,ಕೇಳು
823,frieren::V,sovuq qotmoq,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
824,tun::V,ätmoq,ಮಾಡು
825,können::V,-a olmoq,ಮಾಡಬಲ್ಲ
826,können::V,-y olmoq,ಮಾಡಬಲ್ಲ
827,wollen::V,istamoq,ಬಯಸು
828,anfangen::V,boshlamoq,ಪ್ರಾರಂಭಿಸು
829,beenden::V,bitirmoq,ನಿಲ್ಲಿಸು
830,aufhören::V,tinmoq,ಮುಗಿಸು
831,gelingen::V,muvaffaqiyat qozonmoq,ಯಶಸ್ವಿಯಾಗು
832,geraten::V,bo'lmoq,ಉತ್ಪತ್ತಿಮಾಡು
833,öffnen::V,ochmoq,ತೆರೆ
834,schließen::V,yopmoq,ಮುಚ್ಚು
835,stellen::V,qo'ymoq,ಇಕ್ಕು
836,setzen::V,o'tqazmoq,ಇಡು
837,legen::V,yotqizmoq,ಇಡು
838,berühren::V,tegmoq,ತಾಕು
839,verbinden::V,ulamoq,ಕೂಡಿಸು
840,bedecken::V,bekitmoq,ಮುಚ್ಚು
841,aufhängen::V,ildirmoq,ತೂಗುಹಾಕು
842,anzünden::V,yondirmoq,ಹತ್ತಿಸು
843,aufheben::V,ko'tarmoq,ಆಯಿ
844,zurücklassen::V,ayrilmoq,ಬಿಡು
845,verlieren::V,yo'qotmoq,ಕಳೆ
846,fallen lassen::V,tushirmoq,ಬೀಳಿಸು
847,machen::V,qilmoq,ಮಾಡು
848,herstellen::V,chiqarmoq,ತಯಾರಿಸು
849,bauen::V,solmoq,ಕಟ್ಟು
850,reparieren::V,tuzatmoq,ಸರಿಪಡಿಸು
851,verbessern::V,isloh qilmoq,ತಿದ್ದು
852,ändern::V,o'zgartirmoq,ಬದಲಾಯಿಸು
853,graben::V,qazimoq,ಅಗೆ
854,beugen::V,bukmoq,ಬಗ್ಗಿಸು
855,biegen::V,bukmoq,ಬಗ್ಗಿಸು
856,drehen::V,aylantirmoq,ತಿರುಗು
857,wenden::V,burmoq,ತಿರುಗು
858,umdrehen::V,ag'darmoq,ತಿರುಗಿಸು
859,heben::V,yuksaltirmoq,ಎತ್ತು
860,hochheben::V,ko'tarmoq,ಎತ್ತು
861,ergreifen::V,tutamlamoq,ಆಕ್ರಮಿಸು
862,halten::V,tutmoq,ಹಿಡಿ
863,drücken::V,bosmoq,ಒತ್ತು
864,schieben::V,surmoq,ನೂಕು
865,kratzen::V,qashimoq,ತರಚಿಕೊಳ್ಳು
866,lecken::V,mijimoq,ನೆಕ್ಕು
867,beißen::V,tishlamoq,ಕಚ್ಚು
868,abreißen::V,emirmoq,ಹರಿ
869,abschneiden::V,cho'rt kesmoq,ಕತ್ತರಿಸು
870,binden::V,bog'lamoq,ಕಟ್ಟು
871,stecken::V,suqmoq,ಸಿಕ್ಕಿಸು
872,brechen::V,sindirmoq,ಮುರಿ
873,klopfen::V,dukurlamoq,ತಟ್ಟು
874,hauen::V,urmoq,ಹೊಡೆ
875,kleben::V,yopishtirmoq,ಅಂಟಿಸು
876,reiben::V,surkamoq,ಉಜ್ಜು
877,streichen::V,surkamoq,ಹರಡು
878,schleifen::V,qayramoq,ಮಸೆ
879,schneiden::V,kesmoq,ಕತ್ತರಿಸು
880,rütteln::V,chayqamoq,ಕುಲುಕಿಸು
881,schütteln::V,chayqamoq,ಅಲುಗಿಸು
882,schwenken::V,chayqatmoq,ತೂಗಾಡು
883,schütten::V,quymoq,ಎರೆ
884,füllen::V,to'ldirmoq,ತುಂಬಿಸು
885,einwickeln::V,chulg'amoq,ಹೊದಿಸು
886,tragen::V,tashimoq,ಹೊರು
887,schleppen::V,sudramoq,ಜಗ್ಗು
888,ziehen::V,tortmoq,ಎಳೆ
889,aufbewahren::V,tutmoq,ಇಟ್ಟುಕೊ
890,werfen::V,tashlamoq,ಎಸೆ
891,fangen::V,tutmoq,ಹಿಡಿ
892,packen::V,opqochmoq,ಸೆಳೆ
893,verstecken::V,yashirmoq,ಮುಚ್ಚಿಡು
894,teilen::V,bo'lmoq,ವಿಭಜಿಸು
895,schicken::V,yubormoq,ಕಳುಹಿಸು
896,bringen::V,keltirmoq,ತರು
897,hinzufügen::V,tirkamoq,ಕೂಡಿಸು
898,bekommen::V,olmoq,ಸಂಪಾದಿಸು
899,erhalten::V,olmoq,ಪಡೆ
900,nehmen::V,olmoq,ಹಿಡಿ
901,wählen::V,saylamoq,ಆರಿಸು
902,auswählen::V,saylamoq,ಆಯಿ
903,bewahren::V,saqlamoq,ರಕ್ಷಿಸಿಡು
904,behindern::V,xalal bermoq,ಅಡ್ಡಿಮಾಡು
905,verderben::V,xazon qilmoq,ಕೆಡಿಸು
906,beschädigen::V,buzmoq,ಹಾಳುಮಾಡು
907,zerbrechen::V,sindirmoq,ಮುರಿ
908,zerreißen::V,yirtmoq,ಸೀಳು
909,zerstören::V,vayron qilmoq,ಅಳಿಸು
910,verbrennen::V,kuydirmoq,ಸುಡು
911,geben::V,bermoq,ಕೊಡು
912,reichen::V,bermoq,ಕೊಡು
913,schenken::V,sovg'a qilmoq,ಅರ್ಪಿಸು
914,versprechen::V,va'da bermoq,ವಾಗ್ದಾನಮಾಡು
915,wünschen::V,orziqmoq,ಬಯಸು
916,loben::V,maqtamoq,ಹೊಗಳು
917,küssen::V,o'pmoq,ಚುಂಬಿಸು
918,wiegen::V,tebratmoq,ತೂಗು
919,zudecken::V,yopmoq,ಹಾಸು
920,wecken::V,uyg'otmoq,ಎಬ್ಬಿಸು
921,zeigen::V,ko'rsatmoq,ತೋರಿಸು
922,führen::V,boshlik bo'lmoq,ದಾರಿತೋರಿಸು
923,lehren::V,o'rgatmoq,ಕಲಿಸು
924,unterrichten::V,dars bermoq,ಬೋಧಿಸು
925,aufziehen::V,o'stirmoq,ಸಲಹು
926,leiten::V,boshqarmoq,ಮುಂದಾಳಾಗಿರು 
927,antreiben::V,shoshiltirmoq,ಓಡಿಸು
928,lassen::V,ruxsat bermoq,ಮಾಡಲುಬಿಡು
929,einladen::V,taklif kilmoq,ಆಹ್ವಾನಿಸು
930,vereinigen::V,qo'shmoq,ಒಂದಾಗು
931,besuchen::V,mehmonga bormoq,ಭೇಟಿಯಾಗು
932,treffen::V,duchor bo'lmoq,ಸಂಧಿಸು
933,sich versammeln::V,to'planmoq,ನೆರೆ
934,spielen::V,o'ynamoq,ಆಡು
935,singen::V,yalla qilmoq,ಹಾಡು
936,tanzen::V,raqs qilmoq,ಕುಣಿ
937,sich trennen::V,yakkalanmoq,ಪ್ರತ್ಯೇಮಾಡು
938,verlassen::V,qoldirmoq,ಕಳೆ
939,retten::V,qutqazmoq,ರಕ್ಷಿಸು
940,bewachen::V,qo'rimoq,ಕಾಪಾಡು
941,schützen::V,yoniga olmoq,ಸಂರಕ್ಷಿಸು
942,verteidigen::V,yoqlamoq,ಕಾಪಿಡು
943,sich schlagen::V,yoqalashmoq,ಕಿತ್ತಾಟ
944,schießen::V,otmoq,ಎಸೆ
945,siegen::V,engmoq,ಗೆಲ್ಲು
946,ärgern::V,jahl chiqarmoq,ರೇಗಿಸು
947,schlagen::V,urmoq,ಹೊಡೆ
948,treten::V,tepmoq,ಒದೆ
949,stechen::V,qadamoq,ಚುಚ್ಚು
950,stoßen::V,turtmoq,ತಳ್ಳು
951,stehlen::V,o'g'rilamoq,ಕದಿ
952,stören::V,tebratmoq,ಕತಕು
953,belästigen::V,g'ashini keltirmoq,ತೊಂದರೆ
954,verbergen::V,berkitmoq,ಮರೆಮಾಜು
955,täuschen::V,aldamoq,ಠಕ್ಕಿಸು
956,betrügen::V,tirriq qilmoq,ವಂಚಿಸು
957,töten::V,o'ldirmoq,ಕೊಲ್ಲು
958,wohnen::V,istiqomat qilmoq,ವಾಸಿಸು
959,arbeiten::V,ishlamoq,ಕೆಲಸ ಮಾಡು
960,sammeln::V,yig'moq,ಸಂಚಯಿಸು
961,pflücken::V,termoq,ಬಿಡಿಸು
962,jagen::V,ov qilmoq,ಬೇಟೆಯಾಡು
963,fischen::V,baliq ovlamoq,ಮೀನು ಹಿಡಿ
964,fassen::V,ilinmoq,ಹಿಡಿ
965,hüten::V,boqtirmoq,ಗುಂಪುಸೇರಿಸು
966,treiben::V,haydamoq,ದಬ್ಬು
967,anbinden::V,bog'lamoq,ಬಿಗಿ
968,füttern::V,edirmoq,ಮೇಯಿಸು
969,melken::V,sog'moq,ಹಾಲು ಕರೆ
970,hacken::V,chopmoq,ತುಂಡರಿಸು
971,gießen::V,oqizmoq,ನೀರುಹಾಕು
972,reifen::V,qizarmoq,ಕಳಿ
973,zubereiten::V,pishirmoq,ಅಡಿಗೆಮಾಡು
974,kochen::V,qaynatmoq,ಅಡು
975,backen::V,yopmoq,ಬೇಯಿಸು
976,braten::V,qovurmoq,ಕರಿ
977,umrühren::V,atalamoq,ಕಲಕು
978,stricken::V,to'qimoq,ಹೆಣೆ
979,nähen::V,tikmoq,ಹೊಲಿ
980,färben::V,bo'yoqlamoq,ಬಣ್ಣ ಹತ್ತು
981,reinigen::V,tozalamoq,ಸ್ವಚ್ಛಮಾಡು
982,waschen::V,yuvmoq,ತೊಳೆ
983,abwischen::V,surkamoq,ಒರಸು
984,spülen::V,chaymoq,ಗಲಬರಿಸು
985,fegen::V,cho'tkalamoq,ಗುಡಿಸು
986,kehren::V,supurmoq,ಗುಡಿಸು
987,baden::V,cho'milmoq,ಸ್ನಾನಮಾಡು
988,sich waschen::V,yuvinmoq,ತೊಳೆ
989,ausziehen::V,echintirmoq,ಬಿಚ್ಚು
990,anziehen::V,kiymoq,ಹಾಕು
991,sich anziehen::V,kiyinmoq,ಹಾಕು
992,kämmen::V,taramoq,ಬಾಚು
993,schmücken::V,yasatmoq,ಅಲಂಕರಿಸು
994,sagen::V,aytmoq,ಹೇಳು
995,sprechen::V,so'zlamoq,ನುಡಿ
996,reden::V,gapirmoq,ನುಡಿ
997,sich unterhalten::V,suhbatlashmoq,ಹರಟೆ ಹೊಡಿ
998,fragen::V,so'ramoq,ವಿಚಾರಿಸು
999,bitten::V,iltimos qilmoq,ಬೇಡು
1000,erzählen::V,aytib bermoq,ಹೇಳು
1001,mitteilen::V,bildirmoq,ತಿಳಿಸು
1002,nennen::V,atamoq,ಹೆಸರಿಡು
1003,rufen::V,chaqirmoq,ಕರೆ
1004,prahlen::V,gerdaymoq,ಜಂಬ ಕೊಚ್ಚು
1005,übersetzen::V,tarjima qilmoq,ಭಾಷಾಂತರಿಸು
1006,denken::V,o'ylamoq,ಯೋಚಿಸು
1007,glauben::V,ishonmoq,ನಂಬು
1008,bemerken::V,payqamoq,ಗಮನಿಸು
1009,erkennen::V,tanimoq,ಗುರುತುಹಿಡಿ
1010,begreifen::V,tushunmoq,ಗ್ರಹಿಸು
1011,verstehen::V,anglamoq,ಅರ್ಥಮಾಡಿಕೊ
1012,lernen::V,o'qimoq,ಕಲಿ
1013,wissen::V,bilmoq,ಅರಿ
1014,sich erinnern an::V,äsni tanimoq,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1015,vergessen::V,unutmoq,ಮರೆತುವಿಡು
1016,messen::V,o'lchamoq,ಅಳೆ
1017,zählen::V,raqamlamoq,ಗಣಿಸು
1018,rechnen::V,cho'tlamoq,ಲೆಕ್ಕ ಹಾಕು
1019,lesen::V,o'qimoq,ಓದು
1020,malen::V,rasm solmoq,ಬಿಡಿಸು
1021,zeichnen::V,chizmoq,ಬಿಡಿಸು
1022,schreiben::V,yozmoq,ಬರೆ
1023,besitzen::V,ägalamoq,ಒಡೆಯನಾಗಿರು
1024,kaufen::V,olmoq,ಕೊಳ್ಳು
1025,verkaufen::V,sotmoq,ಕೊಡು
1026,bezahlen::V,to'lamoq,ಬೆಲೆತೆರು
1027,zahlen::V,to'lamoq,ಹಣವನ್ನುಕೊಡು
1028,beherrschen::V,ägalamoq,ಅಧಿಕಾರ ನಡೆಸು
1029,ertragen::V,chidamoq,ಸಹಿಸು
