,Concept_ID,av,bn
664,einmal::ADV,цинцӏул,একবার
665,einmal::ADV,цихӏин,একবার
666,einmal::ADV,цоцӏул,একবার
667,manchmal::ADV,олоцӏул,কখনও কখনও
668,oft::ADV,гӏемерго,ঘনঘন
669,immer::ADV,кидаго,সর্বদা
670,niemals::ADV,киданиги,কখলও নহে
671,hier::ADV,аниб,এখানে
672,hierhin::ADV,анибехун,এখানে
673,von hier::ADV,гьаниса,ত্রই স্তান হইতে
674,dort::ADV,гьениб,ওখানে
675,dorthin::ADV,гьадаба,ওখানে
676,geradeaus::ADV,битӏутӏа,অগ্রগামী
677,vorwärts::ADV,цебехун,সন্মুখিকে
678,rückwärts::ADV,нахъ-нахъ,খিরিয়া
679,zurück::ADV,нахъе,পিঠ
680,unten::ADV,ахакь,নীচে
681,unten::ADV,гъоркь,নীচে
682,hinab::ADV,эхебе,নিম্নগামী
683,oben::ADV,тӏад,উপরে
684,oben::ADV,тӏадехун,উপরে
685,hinauf::ADV,эхеде,উচ্চতর অংশে
686,überall::ADV,кибго,সর্বত্র
687,ein wenig::ADV,дагьабго,অল্প
688,kaum::ADV,хӏалалъ,কষ্টসহকাবে
689,sehr::ADV,кутакалда,খুব
690,so::ADV,гьедин,তত
691,noch::ADV,жеги,এখন পর্যস্ত
692,nur::ADV,гӏӣцӏго,শুধু
693,wieder::ADV,на́хъеги,আবার
694,vergebens::ADV,чӏалгӏаде,বিফলে
695,vor::PRP,цебе,সম্মুখে
696,hinter::PRP,хадуса,পশ্চাতে
697,unter::PRP,ахакь,নীচে
698,unter::PRP,гъоркь,নীচে
699,neben::PRP,аскӏо,কাছে
700,zwischen::PRP,гьоркьоб,মধ্যে
701,wegen::PRP,гьелда,জন্য
702,dies::PRN,гьаб,এটা
703,dies::PRN,гьеб,এটা
704,das::PRN,доб,ওটা
705,ich::PRN,дун,আমি
706,du::PRN,дуца,তুমি
707,er::PRN,доб,উনি
708,wir::PRN,ниж,আমরা
709,ihr::PRN,нуж,তোমরা
710,sie::PRN,дол,তারা
711,sie::PRN,эл,তারা
712,was::FPRN,щиб,কি
713,wer::FPRN,щиб,কে
714,wo::FADV,киб,কোথায়
715,wo::FADV,кибехун,কোথায়
716,wohin::FADV,кибехун,কোথায়
717,wie::FADV,кин,কেমন
718,warum::FADV,щай,কেন
719,wieviel::FNUM,кигӏан,কত
720,eins::NUM,цо,অক
721,zwei::NUM,кӏиго,দুই
722,drei::NUM,лъабго,তিন
723,vier::NUM,ункъо,চার
724,fünf::NUM,щуго,পাঁচ
725,sechs::NUM,анлъго,ছয়
726,sieben::NUM,анкьго,সাত
727,acht::NUM,микьго,আট
728,neun::NUM,ичӏго,নয়
729,zehn::NUM,анцӏго,দশ
730,elf::NUM,анцӏила цо,এগারো
731,zwölf::NUM,кӏиго-анцӏила,দ্বাদশ
732,zwanzig::NUM,къого,বিশ
733,dreißig::NUM,лъеберго,ত্রিশ
734,vierzig::NUM,кӏикъого,চল্লিশ
735,fünfzig::NUM,кӏикъо́ялда анцӏго,পঞ্চাশ
736,sechzig::NUM,лъабкъого,ষাট
737,siebzig::NUM,лъабкъо́ялда анцӏго,সত্তর
738,achtzig::NUM,ункъого,আশি
739,neunzig::NUM,ункъоялда а́нцӏила,নব্বুই
740,hundert::NUM,нусго,শত
741,tausend::NUM,азарго,হাজার
742,und::CNJ,ва,আর
743,und::CNJ,ва,এবং
744,und::CNJ,-ги,আর
745,und::CNJ,-ги,এবং
746,oder::CNJ,ялъуни,বা
747,stehen::V,бахъунчӏезе,দাঁড়ানো
748,sitzen::V,гӏодов чӏезе,বসা
749,liegen::V,бегизе,শোয়া
750,hängen::V,базе,ঝোলা
751,werden::V,бахъине,হইয়া উঠা
752,passieren::V,лъугьине,ঘটা
753,passieren::V,лъугьа-бахъине,ঘটা
754,beginnen::V,байбихьизе,আরম্ভ হওয়া
755,enden::V,лъугӏизе,শেষ হওয়া
756,wechseln::V,хиса-басизе,রূপাস্তর করা
757,wechseln::V,хисизе,রূপাস্তর করা
758,aufgehen[Sonne]::V,баккизе,উদিত হওয়া
759,untergehen[Sonne]::V,щинкӏизе,অস্ত যাওয়া
760,scheinen[Sonne]::V,къалъ-къалъизе,আলো দেওয়া
761,donnern::V,гъугъазе,বজ্রধ্বনি করা
762,wehen::V,пуйзе,প্রবাহিত হওয়া
763,strömen::V,чвахизе,প্রবাহিত হওয়া
764,fließen::V,чвахизе,ছুটা
765,sich drehen::V,сверизе,পাক খাওয়া
766,schwanken::V,хьвагӏезе,দোলা
767,schwanken::V,багъа-бачаризе,দোলা
768,schwingen::V,щвартӏезе,দোলা
769,fallen::V,бортизе,পড়া
770,brennen::V,рекӏине,সেঁকা
771,rauchen::V,кӏкӏуй буризе,ধোঁয়া ছড়ান
772,regnen::V,базе,বর্ষণ_করা
773,gefrieren::V,гӏу́низе,হিমায়িত হওয়া
774,tauen::V,биаризе,গলা
775,schmelzen::V,биине,গলা
776,trocknen::V,бакъвазе,শুষ্ক করা
777,sieden::V,гьалдезе,ফোঁড়া
778,faulen::V,махӏцине,ক্ষয় হওয়া
779,verfaulen::V,туризе,ক্ষয় হওয়া 
780,reißen::V,бихъизе,ছিঁড়া
781,versinken::V,гъанкъизе,ডুবা
782,vergehen::V,базе,যাওয়া
783,vergehen::V,бахъизе,যাওয়া
784,vergehen::V,ине,যাওয়া
785,erscheinen::V,баккизе,আসা
786,verschwinden::V,къине,অদৃশ্য হওয়া
787,verschwinden::V,билизе,অদৃশ্য হওয়া
788,sinken::V,гӏодо́бе ккезе,হ্রাস হওয়া
789,abnehmen::V,тӏаса камизе,হ্রাস হওয়া
790,zunehmen::V,гӏемерлъизе,বৃদ্ধি পাওয়া
791,steigen::V,бахине,ওঠা
792,wachsen::V,кӏодолъизе,বড় হওয়া
793,glänzen::V,цӏвакизе,জ্বলা
794,funkeln::V,паркъезе,জ্বল্জ্বল করা
795,lärmen::V,хъудизе,
796,lärmen::V,чӏиргъдизе,
797,läuten::V,кьабизе,রুসুঝুসু করা
798,klingeln::V,кьабизе,বাজা
799,klirren::V,зваргъизе,টুংটাং-শব্দ করা
800,brausen::V,гьалаглъизе,গর্জন করা
801,rauschen::V,шуршудизе,মর্মরধ্বনি করা
802,klingen::V,бахъине,শব্দ করা
803,bellen::V,гъанчдезе,ঘেউ ঘেউ করা
804,heulen::V,рурудизе,গর্জন করা
805,blasen::V,гьохьизе,ফুঁ দেওয়া
806,pfeifen::V,гьещтӏезе,শিস্ দেওয়া
807,schreien::V,ахӏизе,চিৎকার করা
808,schreien::V,ахӏдезе,চিৎকার করা
809,stöhnen::V,зигардизе,গোঁ-গো করা
810,zittern::V,дарран,কাঁপা
811,zittern::V,гьаргьадизе,কাঁপা
812,leben::V,бетӏербахъизе,বাঁচা
813,geboren werden::V,лъугьине,জন্মানো
814,atmen::V,хӏухьел биччазе,শ্বাস ফেলা
815,trinken::V,гьекъезе,পান করা
816,essen::V,квине,ভক্ষণ করা
817,essen::V,кваназе,ভক্ষণ করা
818,schlucken::V,кӏкӏвине,গেলা
819,schlucken::V,къулчӏизе,গেলা
820,müde werden::V,сваказе,পরিশ্রান্ত হওয়া
821,einschlafen::V,кьижизе,নিদ্রামগ্ন হওয়া
822,einschlafen::V,гъапуллъизе,নিদ্রামগ্ন হওয়া
823,schlafen::V,кьижизе,নিদ্রা যাওয়া
824,aufwachen::V,бигьине,জাগা
825,aufstehen::V,бахъине,জাগা
826,aufstehen::V,тӏадебахъине,জাগা
827,sich erholen::V,хьи бахъизе,আরাম করা
828,sich erholen::V,хӏалхьи гьабизе,আরাম করা
829,krank werden::V,унтизе,অসুস্থ হত্তয়া
830,krank sein::V,унтизе,রূগ্ণ হত্তয়া
831,schmerzen::V,унтизе,কন্কন করা
832,husten::V,хъегӏизе,কাশা
833,genesen::V,лъилъизе,আরোগ্য হওয়া
834,sterben::V,хвезе,মারা যাওয়া
835,umkommen::V,гьалаглъизе,মারা যাওয়া
836,sich bewegen::V,багъаризе,চলা
837,sich bewegen::V,багъаргъизе,চলা
838,sich rühren::V,багъаризе,নড়া
839,sich erheben::V,тӏадебахъине,উদিত হওয়া
840,sich erheben::V,бахъине,উদিত হওয়া
841,sich setzen::V,гӏодов чӏезе,বসা
842,hinfallen::V,щапизе,পড়া
843,laufen::V,хьвадизе,হাঁটা
844,schreiten::V,чӏезе,হাঁটা
845,spazierengehen::V,тира-сверизе,পায়চারি করা
846,eilen::V,ракӏхӏалакине,ত্বরাম্বিত করা
847,eilen::V,дуризе,ত্বরাম্বিত করা
848,sich beeilen::V,дуризе,ত্বরাম্বিত করা
849,sich beeilen::V,гӏедегӏизе,ত্বরাম্বিত করা
850,sausen::V,тӏуризе,ধেয়ে যাওয়া
851,rennen::V,бекеризе,চলা
852,springen::V,кӏанцӏизе,লাফানো
853,klettern::V,хархадизе,আরোহণ করা
854,schaukeln::V,гьерщезе,দোলা
855,kriechen::V,хъурщизе,হামাগুড়ি দেওয়া
856,schwimmen::V,лъедезе,সাঁতার কাটা
857,tauchen::V,букъардизе,ডোবা
858,rudern::V,хазе,দাঁড় টানা
859,fahren::V,ине,চালান
860,fliegen::V,боржине,ওড়া
861,gehen::V,ине,যাওয়া
862,weggehen::V,ине,প্রস্থান করা
863,abfahren::V,къокъине,প্রস্থান করা
864,anhalten::V,чӏезе,থামা
865,anhalten::V,тархъизе,থামা
866,anhalten::V,лъалхъизе,থামা
867,hineingehen::V,тӏаделъугьине,ঢোকা
868,eintreten::V,лъугьине,ঢোকা
869,kommen::V,бачӏине,আসা
870,ankommen::V,щвезе,আসা
871,ankommen::V,тӏадебачӏине,আসা
872,zurückkommen::V,тадбуссине,ফিরা
873,zurückkommen::V,тӏадбуссине,ফিরা
874,bleiben::V,чӏезе,থাকা
875,bleiben::V,хутӏизе,থাকা
876,warten::V,чӏезе,অপেক্ষা করা
877,erwarten::V,балагьизе,অপেক্ষা করা
878,suchen::V,балагьизе,খোঁজ করা
879,finden::V,батизе,পাওয়া
880,versuchen::V,хӏалбихьизе,পরখ করা
881,vorbereiten::V,хӏадурлъизабизе,প্রস্তুত করা
882,lieben::V,балай бегьизе,ভালবাসা
883,mögen::V,бокьизе,পছন্দ করা
884,lachen::V,белъизе,হাসা
885,weinen::V,гӏодизе,কাঁদা
886,schimpfen::V,гъанчдезе,নালিশ করা
887,sich ärgern::V,вагъизе,রাগ হত্তয়া
888,sich ärgern::V,ццида́хине,রাগ হত্তয়া
889,sich fürchten::V,хӏинкъизе,ভয় করা
890,fürchten::V,беркъазе,ডরা
891,fürchten::V,хӏинкъа-къазе,ডরা
892,fliehen::V,лъутизе,পালানো
893,flüchten::V,лъутизе,পালানো
894,sehen::V,бихьизе,দেখা
895,anschauen::V,бертӏамизе,দেখা
896,anschauen::V,балагьизе,দেখা
897,ansehen::V,бала-гъалагьизе,দেখা
898,hören::V,рагӏизе,শোনা
899,zuhören::V,гӏенеккизе,শোনা
900,probieren::V,кӏалдиб хъва́зе,পরখ করা
901,probieren::V,чӏамизе,পরখ করা
902,riechen::V,су́нтӏизе,শুঁকা
903,fühlen::V,чӏвазе,অনুভব করা
904,zu sehen sein::V,бихьизе,দেখা দেত্তয়া
905,vernehmen::V,рагӏизе,শোনা
906,frieren::V,цӏорозе,শীত লাগা
907,tun::V,гьабизе,করা
908,können::V,кӏвезе,পারা
909,können::V,лъазе,পারা
910,wollen::V,бокьизе,ইচ্ছা করা
911,anfangen::V,байбихьизе,আরম্ভ করা
912,beenden::V,тӏубазабизе,শেষ করা
913,beenden::V,лъугӏизабизе,শেষ করা
914,aufhören::V,бахъизе,থামা
915,gelingen::V,бахъизе,সিদ্ধিলাভ করা
916,geraten::V,бахъизе,পরিণত হত্তয়া
917,öffnen::V,рагьизе,খোলা
918,schließen::V,къазе,বন্ধ করা
919,stellen::V,чӏвазе,স্থাপন করা
920,setzen::V,рекӏинабизе,স্থাপন করা
921,setzen::V,гӏодор чӏезаризе,স্থাপন করা
922,legen::V,лъезе,স্থাপন করা
923,berühren::V,хъвазе,স্পর্শ করা
924,verbinden::V,хьухьине,সংযুক্ত করা
925,verbinden::V,бухьине,সংযুক্ত করা
926,bedecken::V,кквезе,ঢাকা
927,aufhängen::V,базе,ঝুলানো
928,anzünden::V,бакизе,জ্বালান
929,anzünden::V,рекӏинабизе,জ্বালান
930,zurücklassen::V,тезе,পরিত্যাগ করা
931,verlieren::V,билизабизе,হারান
932,fallen lassen::V,бортизабизе,ফেলা
933,machen::V,гьабизе,গঠন করা
934,herstellen::V,гьабизе,সৃষ্টি করা
935,herstellen::V,хӏадурлъизабизе,সৃষ্টি করা
936,bauen::V,базе,নির্মাণ করা
937,bauen::V,гьабизе,নির্মাণ করা
938,reparieren::V,къачӏазе,মেরামত করা
939,verbessern::V,лъикӏлъизабизе,উন্নতিলাভ করা
940,ändern::V,хисизабизе,পরিবর্তিত করা
941,graben::V,бухъизе,খনন করা
942,beugen::V,хьетӏизабизе,নোয়া
943,biegen::V,гьетӏизабизе,নোয়া
944,drehen::V,тиризабизе,ঘোরান
945,drehen::V,свердизабизе,ঘোরান
946,wenden::V,бегизе,উলটাইয়া দেত্তয়া
947,umdrehen::V,бегизе,উলটানো
948,umdrehen::V,бега-битӏизе,উলটানো
949,heben::V,борхизе,উত্তোলন করা
950,hochheben::V,борхалъизабизе,উঁচু করা
951,hochheben::V,борхизе,উঁচু করা
952,ergreifen::V,кквезе,দখল করা
953,halten::V,кквезе,ধরা
954,drücken::V,къазе,টেপা
955,drücken::V,къанцӏу́зе,টেপা
956,drücken::V,къвал ба́зе,টেপা
957,schieben::V,хъилдизе,ঠেলা
958,kratzen::V,хачазе,চাঁচা
959,lecken::V,чӏикӏизе,চাটা
960,beißen::V,хӏанчӏизе,দংশন করা
961,beißen::V,хӏанчӏизабизе,দংশন করা
962,abreißen::V,тӏезе,বিচ্ছিন্ন করা
963,abreißen::V,тӏезабизе,বিচ্ছিন্ন করা
964,abschneiden::V,къотӏизе,বিচ্ছিন্ন করা
965,binden::V,бухьине,বন্ধন করা
966,stecken::V,къазабизе,বিদ্ধ করা
967,brechen::V,бекизе,ভাঙা
968,klopfen::V,дванкезе,আঘাত করা
969,hauen::V,базе,আঘাত করা
970,kleben::V,бацӏцӏине,সাঁটা
971,reiben::V,хачазе,ঘষা
972,streichen::V,бахине,ছড়াইয়া
973,streichen::V,жужазе,ছড়াইয়া
974,schleifen::V,лъухьизе,ধার দেওয়া
975,schneiden::V,къотӏизе,কাটা
976,rütteln::V,багъа-бачаризабизе,নাড়ান
977,schütteln::V,кӏобокӏизе,নড়া
978,schwenken::V,гьесадизе,দোলা
979,schwenken::V,хьвагӏезабизе,দোলা
980,schütten::V,тӏезе,বর্ষণ করা
981,füllen::V,цӏезабизе,পরিপূর্ণ করা
982,einwickeln::V,жемизе,মুড়া
983,tragen::V,баччизе,বহন করা
984,schleppen::V,бехъерхъизе,টানা
985,ziehen::V,цӏазе,টানা
986,aufbewahren::V,цӏунизе,রাখা
987,werfen::V,рехизе,ছুড়া
988,fangen::V,кквезе,লোফা
989,packen::V,кквезе,ধরা
990,verstecken::V,бахчизе,গোপন করা
991,teilen::V,бикьизе,বিভক্ত করা
992,schicken::V,битӏизе,প্রেরণ করা
993,bringen::V,баччизе,আনা
994,hinzufügen::V,жубазе,একত্র করা
995,bekommen::V,щвезе,পাওয়া
996,erhalten::V,щвезе,পাওয়া
997,erhalten::V,босизе,পাওয়া
998,nehmen::V,босизе,নেওয়া
999,wählen::V,бищизе,বাছা
1000,auswählen::V,тӏасабищизе,বাছা
1001,bewahren::V,цӏунизе,বাঁচাইয়া রাখা
1002,behindern::V,квекӏен гьабизе,বাধা দেওয়া
1003,verderben::V,хвезабизе,নষ্ট করা
1004,beschädigen::V,галгъазабизе,ক্ষতি করা
1005,zerbrechen::V,щущазабизе,ভাঙ্গিয়া যাওয়া
1006,zerreißen::V,бихъизе,ছিঁড়া
1007,zerstören::V,биххизабизе,বিনাশ করা
1008,verbrennen::V,бухӏизе,দহন করা
1009,geben::V,кьезе,দেওয়া
1010,reichen::V,кьезе,দেওয়া
1011,schenken::V,кьезе,উপহার দেত্তয়া
1012,versprechen::V,назру гьабизе,প্রতিশ্রুতি দেওয়া
1013,wünschen::V,бокьизе,আকাঙ্ক্ষা করা
1014,loben::V,беццизе,প্রশংসা করা
1015,loben::V,бецца-бекъизе,প্রশংসা করা
1016,küssen::V,баизе,চুম্বন করা
1017,wiegen::V,чӏучӏадизабизе,দুলানো
1018,zudecken::V,тӏадбигъине,ঢাকা
1019,wecken::V,бигьинабизе,জাগানো
1020,zeigen::V,бихьизабизе,দেখানো
1021,führen::V,бачине,পথ দেখানো
1022,lehren::V,малъизе,শেখানো
1023,lehren::V,цӏализабизе,শেখানো
1024,unterrichten::V,цӏализабизе,শিক্ষা দেওয়া
1025,aufziehen::V,гӏезабизе,পালন করা
1026,leiten::V,нухмалъи гьабизе,পরিচালনা করা
1027,antreiben::V,гӏедегӏизабизе,চালনা করা
1028,einladen::V,ахӏизе,নিমন্ত্রণ করা
1029,einladen::V,тӏадеахӏизе,নিমন্ত্রণ করা
1030,vereinigen::V,цолъизабизе,এক করা
1031,besuchen::V,баккизе,দেখিতে যাওয়া
1032,besuchen::V,хьвадизе,দেখিতে যাওয়া
1033,treffen::V,дандчӏвазе,সন্মুখীন হওয়া
1034,sich versammeln::V,данделъизе,জড়ো হওয়া
1035,sich versammeln::V,бакӏаризе,জড়ো হওয়া
1036,spielen::V,басандизе,খেলা
1037,singen::V,ахӏизе,গাওয়া
1038,tanzen::V,кьурдизе,নাচা
1039,sich trennen::V,батӏалъизе,পৃথক করা
1040,verlassen::V,тезе,পরিত্যাগ করা
1041,verlassen::V,рехунтезе,পরিত্যাগ করা
1042,retten::V,хвасар гьабизе,উদ্ধার করা
1043,retten::V,хвасарлъизабизе,উদ্ধার করা
1044,bewachen::V,цӏунизе,পাহারা দেওয়া
1045,schützen::V,цӏунизе,রক্ষা করা
1046,verteidigen::V,цӏунизе,রক্ষা করা
1047,sich schlagen::V,багъизе,লড়াই করা
1048,schießen::V,речӏчӏизе,তীরবেগে ছোটা
1049,siegen::V,бергьине,জেতা
1050,ärgern::V,вагъизавизе,বিরক্ত করা
1051,schlagen::V,кьабизе,আঘাত করা
1052,treten::V,мал тункизе,লাথি মারা
1053,stechen::V,къазабизе,দংশন করা
1054,stoßen::V,тункизе,ঠেলা
1055,stoßen::V,хъилдизе,ঠেলা
1056,stehlen::V,щинкӏизабизе,অপহরণ করা
1057,stören::V,квекӏен гьабизе,ঘাঁটান
1058,stören::V,татубахъи гьабизе,ঘাঁটান
1059,belästigen::V,рахӏатхвезабизе,বিরক্ত করা
1060,verbergen::V,бахчизе,গোপন করা
1061,verbergen::V,балъго тезе,গোপন করা
1062,täuschen::V,божуда рекӏкӏ гьабизе,প্রবঞ্চনা করা
1063,täuschen::V,гуккизе,প্রবঞ্চনা করা
1064,betrügen::V,хӏилла гьабизе,প্রতারণা করা
1065,betrügen::V,сандирахълъи гьабизе,প্রতারণা করা
1066,töten::V,чӏвазе,হত্যা করা
1067,wohnen::V,яшав гьабизе,বাস করা
1068,arbeiten::V,хӏалтӏизе,কাজ করা
1069,sammeln::V,бакӏаризе,সংগ্রহ করা
1070,pflücken::V,бетӏизе,চয়ন করা
1071,jagen::V,чан гьабизе,শিকার করা
1072,fischen::V,ччугӏа кквезе,মাছ ধরা
1073,fassen::V,кквезе,ধরা
1074,hüten::V,кваназабизе,যুথভুক্ত করা
1075,treiben::V,гъезе,চালনা করা
1076,anbinden::V,бухьине,বন্ধন করা
1077,füttern::V,кваназабизе,ভোজন করানো
1078,melken::V,бечӏчӏизе,দুগ্ধ দোহন করা
1079,hacken::V,чӏвазе,কাটা
1080,gießen::V,лъалъазе,বর্ষণ করা
1081,reifen::V,барщизе,পাকা
1082,zubereiten::V,бежа-белъине,রন্ধন করা
1083,kochen::V,белъине,রন্ধন করা
1084,backen::V,базе,সেকা
1085,braten::V,бежизе,ভাজা
1086,umrühren::V,багъаризе,নড়ানো
1087,stricken::V,хьухьине,বোনা
1088,nähen::V,букъизе,সেলাই করা
1089,färben::V,кьер гьабизе,রঞ্জিত করা
1090,reinigen::V,бацӏцӏине,পরিষ্কার করা
1091,waschen::V,чуризе,পরিষ্কার করা
1092,abwischen::V,бацӏцӏине,মুছা
1093,spülen::V,хулизе,পরিষ্কার করা
1094,fegen::V,лъухьизе,ঝাঁট দেওয়া
1095,kehren::V,лъухьизе,ঝাঁট দেওয়া
1096,baden::V,чордезе,অবগাহন করা
1097,ausziehen::V,бахъизе,খুলা
1098,anziehen::V,ретӏине,গায়ে দেত্তয়া
1099,sich anziehen::V,ретӏине,পোশাক পরা
1100,kämmen::V,хазе,আঁচড়ানো
1101,schmücken::V,чӏухӏизабизе,সাজান করা
1102,sagen::V,бицине,উচ্চারণ করা
1103,sprechen::V,бицине,বলা
1104,reden::V,гаргадизе,আলাপ করা
1105,sich unterhalten::V,гаргадизе,আড্ডা দেওয়া
1106,fragen::V,цӏехезе,জিজ্ঞাসা করা
1107,fragen::V,гьикъизе,জিজ্ঞাসা করা
1108,bitten::V,гьаризе,প্রার্থনা করা
1109,erzählen::V,бицине,বর্ণনা করা
1110,mitteilen::V,лъазабизе,বলা
1111,nennen::V,цӏар лъезе,নাম দেওয়া
1112,rufen::V,ахӏизе,আমন্ত্রণ করা
1113,prahlen::V,беццаризе,বড়াই করা
1114,übersetzen::V,буссинабизе,ভাষাস্তরিত করা
1115,denken::V,ургъизе,ভাবা
1116,glauben::V,божизе,বিশ্বাস করা
1117,bemerken::V,берречӏчӏизе,লক্ষ্য করা
1118,erkennen::V,лъазе,চিনিতে পারা
1119,erkennen::V,батӏаго бахъизе,চিনিতে পারা
1120,begreifen::V,бичӏчӏизе,উপলব্ধি করা
1121,lernen::V,цӏализе,শেখা
1122,wissen::V,лъазе,জানা
1123,sich erinnern an::V,ракӏалде щвезе,মনে করা
1124,vergessen::V,кӏочене,বিস্মৃত হওয়া
1125,messen::V,борцине,মাপা
1126,zählen::V,рикӏкӏине,গণনা করা
1127,rechnen::V,рикӏкӏине,হিসাব করা
1128,lesen::V,цӏализе,পাঠ করা
1129,malen::V,бахъизе,আঁকা
1130,zeichnen::V,бахъизе,ছকা
1131,schreiben::V,хъвазе,লেখা
1132,besitzen::V,щвезе,অধিকার করা
1133,besitzen::V,бу́кӏине,অধিকার করা
1134,kaufen::V,босизе,ক্রয় করা
1135,verkaufen::V,бичизе,বেচা
1136,bezahlen::V,кьезе,প্রদান করা
1137,zahlen::V,кьезе,প্রদান করা
1138,ertragen::V,баччизе,বহন করা
1139,Auge::N,,চক্ষু
1140,Sehne::N,,কণ্ডরা
1141,Funke::N,,স্ফুলিঙ্গ
1142,Moor::N,,মাঠ
1143,Elch::N,,হরিণবিশেষ
1144,Beere::N,,বেরি
1145,Gedächtnis::N,,স্মরণশক্তি
1146,Ton::N,,স্বর
1147,Winkel::N,,কোণ
1148,Menge::N,,পরিমাণ
1149,Stütze::N,,নাগদণ্ড
1150,Figur::N,,আকার
1151,Schuh::N,,জুতো
1152,Schnur::N,,দড়ি
1153,Leine::N,,শিকল
1154,Geschäft::N,,ব্যস্ততা
1155,voll::A,,পূর্ণ
1156,lange::ADV,,লম্বা
1157,später::ADV,,পশ্চাতে
1158,nicht::ADV,,না
1159,schon::ADV,,ইতঃপুর্বে
1160,durch::PRP,,দ্বারা
1161,alles::PRN,,সব
1162,rühren::V,,হৃদয়ম্পর্শ করা
1163,scheinen::V,,মনে হত্তয়া
1164,aufheben::V,,কুড়াইয়া তোলা
1165,lassen::V,,অনুমতি দেওয়া
1166,sich waschen::V,,ধোয়া
1167,verstehen::V,,উপলব্ধি করা
1168,beherrschen::V,,শাসন করা
