,Concept_ID,myv,bn
710,sehr::ADV,пек,খুব
711,sehr::ADV,вельть,খুব
712,so::ADV,истя,তত
713,noch::ADV,таго,এখন পর্যস্ত
714,nur::ADV,ансяк,শুধু
715,schon::ADV,уш,ইতঃপুর্বে
716,wieder::ADV,таго,আবার
717,vergebens::ADV,стяко,বিফলে
718,vor::PRP,икеле,সম্মুখে
719,hinter::PRP,вельде,পশ্চাতে
720,unter::PRP,ало,নীচে
721,durch::PRP,пачк,দ্বারা
722,neben::PRP,вакссо,কাছে
723,zwischen::PRP,ютксо,মধ্যে
724,wegen::PRP,кис,জন্য
725,wegen::PRP,коряс,জন্য
726,wegen::PRP,кувалт,জন্য
727,dies::PRN,те,এটা
728,das::PRN,те,ওটা
729,das::PRN,тона,ওটা
730,alles::PRN,весе,সব
731,alles::PRN,весемесь,সব
732,ich::PRN,мон,আমি
733,du::PRN,тон,তুমি
734,er::PRN,сон,উনি
735,wir::PRN,минь,আমরা
736,ihr::PRN,тынь,তোমরা
737,sie::PRN,сынь,তারা
738,was::FPRN,мезе,কি
739,wer::FPRN,ки,কে
740,wo::FADV,косо,কোথায়
741,wohin::FADV,ков,কোথায়
742,wohin::FADV,козо,কোথায়
743,wie::FADV,кода,কেমন
744,warum::FADV,мекс,কেন
745,wieviel::FNUM,зяро,কত
746,eins::NUM,вейке,অক
747,zwei::NUM,кавто,দুই
748,drei::NUM,колмо,তিন
749,vier::NUM,ниле,চার
750,fünf::NUM,вете,পাঁচ
751,sechs::NUM,кото,ছয়
752,sieben::NUM,сисем,সাত
753,acht::NUM,кавксо,আট
754,neun::NUM,вейксэ,নয়
755,zehn::NUM,кемень,দশ
756,elf::NUM,кевейкее,এগারো
757,zwölf::NUM,кемгавтово,দ্বাদশ
758,zwanzig::NUM,комсь,বিশ
759,dreißig::NUM,колоньгемень,ত্রিশ
760,vierzig::NUM,ниленьгемень,চল্লিশ
761,fünfzig::NUM,ведьгемень,পঞ্চাশ
762,sechzig::NUM,кодгемень,ষাট
763,siebzig::NUM,сизьгемень,সত্তর
764,achtzig::NUM,кавксоньгемень,আশি
765,neunzig::NUM,вейксэньгемень,নব্বুই
766,hundert::NUM,сядо,শত
767,tausend::NUM,тыща,হাজার
768,und::CNJ,ды,আর
769,und::CNJ,ды,এবং
770,oder::CNJ,или,বা
771,stehen::V,аштемс стядо,দাঁড়ানো
772,sitzen::V,аштемс озадо,বসা
773,liegen::V,мадезь аштемс,শোয়া
774,hängen::V,нурьгемс,ঝোলা
775,werden::V,арамс,হইয়া উঠা
776,passieren::V,лисэмс,ঘটা
777,beginnen::V,ушодомс,আরম্ভ হওয়া
778,enden::V,лоткамс,শেষ হওয়া
779,wechseln::V,полавтнемс,রূপাস্তর করা
780,aufgehen[Sonne]::V,лисемс,উদিত হওয়া
781,aufgehen[Sonne]::V,стямс,উদিত হওয়া
782,untergehen[Sonne]::V,валгомс,অস্ত যাওয়া
783,scheinen[Sonne]::V,валдомтомс,আলো দেওয়া
784,donnern::V,цярномс,বজ্রধ্বনি করা
785,donnern::V,галдордомс,বজ্রধ্বনি করা
786,wehen::V,пувамс,প্রবাহিত হওয়া
787,strömen::V,чудемс,প্রবাহিত হওয়া
788,fließen::V,чудемс,ছুটা
789,sich drehen::V,велямс,পাক খাওয়া
790,schwanken::V,лыкамс,দোলা
791,schwanken::V,якамс,দোলা
792,schwingen::V,нурсемс,দোলা
793,schwingen::V,лыкамс,দোলা
794,fallen::V,прамс,পড়া
795,fallen::V,сяворемс,পড়া
796,brennen::V,паломс,সেঁকা
797,rauchen::V,качадомс,ধোঁয়া ছড়ান
798,regnen::V,пиземс,বর্ষণ_করা
799,gefrieren::V,кельмемс,হিমায়িত হওয়া
800,tauen::V,соламс,গলা
801,schmelzen::V,соламс,গলা
802,trocknen::V,коськемс,শুষ্ক করা
803,sieden::V,лакамс,ফোঁড়া
804,sieden::V,пиксемс,ফোঁড়া
805,faulen::V,наксадомс,ক্ষয় হওয়া
806,verfaulen::V,наксадомс,ক্ষয় হওয়া 
807,reißen::V,сезневемс,ছিঁড়া
808,versinken::V,ваямс,ডুবা
809,vergehen::V,ютамс,যাওয়া
810,erscheinen::V,лисемс,আসা
811,verschwinden::V,ёмамс,অদৃশ্য হওয়া
812,sinken::V,явамс,হ্রাস হওয়া
813,abnehmen::V,киремемс,হ্রাস হওয়া
814,zunehmen::V,ламолгадомс,বৃদ্ধি পাওয়া
815,zunehmen::V,раштамс,বৃদ্ধি পাওয়া
816,steigen::V,куземс,ওঠা
817,steigen::V,кепсевемс,ওঠা
818,wachsen::V,касомс,বড় হওয়া
819,glänzen::V,цитнемс,জ্বলা
820,funkeln::V,пиндолдомс,জ্বল্জ্বল করা
821,funkeln::V,цивтёрдомс,জ্বল্জ্বল করা
822,lärmen::V,шалномс,
823,läuten::V,гайгезевемс,রুসুঝুসু করা
824,klingeln::V,чавомс баягас,বাজা
825,klirren::V,калдордомс,টুংটাং-শব্দ করা
826,klirren::V,кальцяемс,টুংটাং-শব্দ করা
827,brausen::V,лакамс,গর্জন করা
828,rauschen::V,лажномс,মর্মরধ্বনি করা
829,klingen::V,гайгемс,শব্দ করা
830,bellen::V,онгомс,ঘেউ ঘেউ করা
831,heulen::V,урномс,গর্জন করা
832,blasen::V,пувамс,ফুঁ দেওয়া
833,pfeifen::V,вешкемс,শিস্ দেওয়া
834,schreien::V,пижнемс,চিৎকার করা
835,stöhnen::V,кувсемс,গোঁ-গো করা
836,zittern::V,тарномс,কাঁপা
837,leben::V,эрямс,বাঁচা
838,geboren werden::V,чачомс,জন্মানো
839,atmen::V,лексемс,শ্বাস ফেলা
840,trinken::V,симемс,পান করা
841,essen::V,ярсамс,ভক্ষণ করা
842,schlucken::V,нилемс,গেলা
843,schlucken::V,порнемс,গেলা
844,müde werden::V,сиземс,পরিশ্রান্ত হওয়া
845,einschlafen::V,матедевемс,নিদ্রামগ্ন হওয়া
846,schlafen::V,удомс,নিদ্রা যাওয়া
847,aufwachen::V,сыргоземс,জাগা
848,aufstehen::V,стямс,জাগা
849,sich erholen::V,оймсемс,আরাম করা
850,krank werden::V,сэредезевемс,অসুস্থ হত্তয়া
851,krank sein::V,сэредемс,রূগ্ণ হত্তয়া
852,schmerzen::V,сэредемс,কন্কন করা
853,husten::V,козомс,কাশা
854,genesen::V,пичкамс,আরোগ্য হওয়া
855,sterben::V,куломс,মারা যাওয়া
856,umkommen::V,чавовомс,মারা যাওয়া
857,umkommen::V,ёмамс,মারা যাওয়া
858,sich bewegen::V,шаштомс,চলা
859,sich rühren::V,сыргамс,নড়া
860,sich erheben::V,куземс,উদিত হওয়া
861,sich setzen::V,озамс,বসা
862,hinfallen::V,прамс,পড়া
863,hinfallen::V,сяворемс,পড়া
864,laufen::V,якамс,হাঁটা
865,schreiten::V,эскелямс,হাঁটা
866,schreiten::V,молемс,হাঁটা
867,spazierengehen::V,якамс,পায়চারি করা
868,eilen::V,эрзкалемс,ত্বরাম্বিত করা
869,eilen::V,капшамс,ত্বরাম্বিত করা
870,sich beeilen::V,капшамс,ত্বরাম্বিত করা
871,sausen::V,ливтямс,ধেয়ে যাওয়া
872,rennen::V,чийнемс,চলা
873,rennen::V,ардтнемс,চলা
874,springen::V,кирнявтнемс,লাফানো
875,klettern::V,куземс,আরোহণ করা
876,schaukeln::V,нурямс,দোলা
877,kriechen::V,ёзмолдомс,হামাগুড়ি দেওয়া
878,schwimmen::V,уемс,সাঁতার কাটা
879,tauchen::V,чопавтомс,ডোবা
880,tauchen::V,чопавтнемс,ডোবা
881,rudern::V,миледемс,দাঁড় টানা
882,fahren::V,ардомс,চালান
883,fliegen::V,ливтямс,ওড়া
884,gehen::V,туемс,যাওয়া
885,gehen::V,молемс,যাওয়া
886,weggehen::V,туемс,প্রস্থান করা
887,abfahren::V,туемс,প্রস্থান করা
888,anhalten::V,лоткамс,থামা
889,hineingehen::V,совамс,ঢোকা
890,eintreten::V,совамс,ঢোকা
891,eintreten::V,эскельдямс,ঢোকা
892,kommen::V,самс,আসা
893,ankommen::V,самс,আসা
894,ankommen::V,пачкодемс,আসা
895,zurückkommen::V,велявтомс,ফিরা
896,bleiben::V,кадовомс,থাকা
897,warten::V,учомс,অপেক্ষা করা
898,erwarten::V,учомс,অপেক্ষা করা
899,suchen::V,вешнемс,খোঁজ করা
900,finden::V,муемс,পাওয়া
901,versuchen::V,варштамс,পরখ করা
902,vorbereiten::V,анокстамс,প্রস্তুত করা
903,lieben::V,вечкемс,ভালবাসা
904,mögen::V,вечкемс,পছন্দ করা
905,lachen::V,пейдемс,হাসা
906,rühren::V,токамс седейс,হৃদয়ম্পর্শ করা
907,weinen::V,авардемс,কাঁদা
908,schimpfen::V,сёвномс,নালিশ করা
909,sich ärgern::V,кежиявтнемс,রাগ হত্তয়া
910,sich fürchten::V,пелемс,ভয় করা
911,fürchten::V,пелемс,ডরা
912,fliehen::V,оргодемс,পালানো
913,flüchten::V,ворьгодемс,পালানো
914,flüchten::V,чадомс,পালানো
915,sehen::V,неемс,দেখা
916,anschauen::V,ваномс,দেখা
917,ansehen::V,ваномс,দেখা
918,hören::V,марямс,শোনা
919,zuhören::V,кунсоломс,শোনা
920,probieren::V,варшамс,পরখ করা
921,riechen::V,никсемс,শুঁকা
922,fühlen::V,марямс,অনুভব করা
923,scheinen::V,марявомс,মনে হত্তয়া
924,zu sehen sein::V,неявомс,দেখা দেত্তয়া
925,vernehmen::V,марямс,শোনা
926,frieren::V,кельмемс,শীত লাগা
927,tun::V,теемс,করা
928,können::V,маштомс,পারা
929,wollen::V,бажамс,ইচ্ছা করা
930,anfangen::V,кармамс,আরম্ভ করা
931,beenden::V,прядомс,শেষ করা
932,aufhören::V,лоткамс,থামা
933,gelingen::V,удаламс,সিদ্ধিলাভ করা
934,geraten::V,лисемс,পরিণত হত্তয়া
935,öffnen::V,панжомс,খোলা
936,schließen::V,пекстамс,বন্ধ করা
937,schließen::V,сёлгомс,বন্ধ করা
938,schließen::V,конямс,বন্ধ করা
939,stellen::V,аравтомс,স্থাপন করা
940,setzen::V,ойсевтемс,স্থাপন করা
941,setzen::V,озавтнемс,স্থাপন করা
942,legen::V,путомс,স্থাপন করা
943,berühren::V,токамс,স্পর্শ করা
944,verbinden::V,содомс,সংযুক্ত করা
945,bedecken::V,вельтямс,ঢাকা
946,aufhängen::V,понгавтомс,ঝুলানো
947,anzünden::V,кирвастемс,জ্বালান
948,aufheben::V,кепедемс,কুড়াইয়া তোলা
949,zurücklassen::V,кадомс,পরিত্যাগ করা
950,verlieren::V,ёмавтомс,হারান
951,fallen lassen::V,правтомс,ফেলা
952,machen::V,теемс,গঠন করা
953,herstellen::V,анокстамс,সৃষ্টি করা
954,bauen::V,путомс,নির্মাণ করা
955,reparieren::V,витемс,মেরামত করা
956,verbessern::V,паролгавтомс,উন্নতিলাভ করা
957,verbessern::V,вадрялгавтомс,উন্নতিলাভ করা
958,ändern::V,полавтомс,পরিবর্তিত করা
959,graben::V,чувомс,খনন করা
960,graben::V,таргамс,খনন করা
961,beugen::V,мендемс,নোয়া
962,biegen::V,комавтомс,নোয়া
963,drehen::V,чаравтомс,ঘোরান
964,drehen::V,велявтнемс,ঘোরান
965,wenden::V,велявтомс,উলটাইয়া দেত্তয়া
966,umdrehen::V,велявтомс,উলটানো
967,heben::V,кепедемс,উত্তোলন করা
968,hochheben::V,кепедемс,উঁচু করা
969,ergreifen::V,кундамс,দখল করা
970,halten::V,кирдемс,ধরা
971,drücken::V,нуемс,টেপা
972,schieben::V,шаштомс,ঠেলা
973,kratzen::V,ангордамс,চাঁচা
974,lecken::V,нолсемс,চাটা
975,beißen::V,сускомс,দংশন করা
976,abreißen::V,сеземс,বিচ্ছিন্ন করা
977,abschneiden::V,печкемс,বিচ্ছিন্ন করা
978,binden::V,кодамс,বন্ধন করা
979,binden::V,сюлмамс,বন্ধন করা
980,stecken::V,сялгомс,বিদ্ধ করা
981,brechen::V,синдемс,ভাঙা
982,brechen::V,калавтомс,ভাঙা
983,klopfen::V,калтаямс,আঘাত করা
984,hauen::V,чавомс,আঘাত করা
985,kleben::V,педявтнемс,সাঁটা
986,reiben::V,ёзамс,ঘষা
987,streichen::V,вадемс,ছড়াইয়া
988,schleifen::V,човамс,ধার দেওয়া
989,schneiden::V,керямс,কাটা
990,rütteln::V,чукамс,নাড়ান
991,rütteln::V,лыкавтомс,নাড়ান
992,schütteln::V,чукамс,নড়া
993,schwenken::V,яхолемс,দোলা
994,schütten::V,каямс,বর্ষণ করা
995,füllen::V,пештямс,পরিপূর্ণ করা
996,einwickeln::V,тапарямс,মুড়া
997,tragen::V,кандомс,বহন করা
998,schleppen::V,ускомс,টানা
999,ziehen::V,ускомс,টানা
1000,aufbewahren::V,ванстомс,রাখা
1001,werfen::V,ёртомс,ছুড়া
1002,fangen::V,кундамс,লোফা
1003,packen::V,кундамс,ধরা
1004,verstecken::V,кекшемс,গোপন করা
1005,teilen::V,явомс,বিভক্ত করা
1006,schicken::V,кучомс,প্রেরণ করা
1007,bringen::V,кандомс,আনা
1008,hinzufügen::V,путомс,একত্র করা
1009,hinzufügen::V,максомс,একত্র করা
1010,bekommen::V,саемс,পাওয়া
1011,erhalten::V,саемс,পাওয়া
1012,nehmen::V,саемс,নেওয়া
1013,wählen::V,кочкамс,বাছা
1014,auswählen::V,кочкамс,বাছা
1015,bewahren::V,ванстомс,বাঁচাইয়া রাখা
1016,behindern::V,кирдемс,বাধা দেওয়া
1017,verderben::V,коламс,নষ্ট করা
1018,beschädigen::V,теемс зыян,ক্ষতি করা
1019,zerbrechen::V,коламс,ভাঙ্গিয়া যাওয়া
1020,zerreißen::V,сеземс,ছিঁড়া
1021,zerstören::V,калавтомс,বিনাশ করা
1022,verbrennen::V,пултамс,দহন করা
1023,geben::V,максомс,দেওয়া
1024,reichen::V,максомс,দেওয়া
1025,schenken::V,каземс,উপহার দেত্তয়া
1026,versprechen::V,алтамс,প্রতিশ্রুতি দেওয়া
1027,wünschen::V,арсемс,আকাঙ্ক্ষা করা
1028,loben::V,шнамс,প্রশংসা করা
1029,küssen::V,палсемс,চুম্বন করা
1030,wiegen::V,нурсемс,দুলানো
1031,zudecken::V,тавадомс,ঢাকা
1032,zudecken::V,вельтямс,ঢাকা
1033,wecken::V,стявтомс,জাগানো
1034,zeigen::V,невтемс,দেখানো
1035,führen::V,ветямс,পথ দেখানো
1036,lehren::V,тонавтомс,শেখানো
1037,unterrichten::V,тонавтомс,শিক্ষা দেওয়া
1038,aufziehen::V,трямс,পালন করা
1039,aufziehen::V,кастомс,পালন করা
1040,leiten::V,ветямс,পরিচালনা করা
1041,leiten::V,азоркстамс,পরিচালনা করা
1042,antreiben::V,ветямс,চালনা করা
1043,lassen::V,кармавтомс,অনুমতি দেওয়া
1044,einladen::V,тердемс,নিমন্ত্রণ করা
1045,vereinigen::V,вейсэндямс,এক করা
1046,vereinigen::V,вейс путомс,এক করা
1047,vereinigen::V,вейс пурнамс,এক করা
1048,besuchen::V,варштамс,দেখিতে যাওয়া
1049,treffen::V,вастомс,সন্মুখীন হওয়া
1050,sich versammeln::V,промокшномс,জড়ো হওয়া
1051,spielen::V,налксемс,খেলা
1052,singen::V,морамс,গাওয়া
1053,tanzen::V,киштемс,নাচা
1054,sich trennen::V,явомс,পৃথক করা
1055,verlassen::V,кадомс,পরিত্যাগ করা
1056,retten::V,идемс,উদ্ধার করা
1057,bewachen::V,ванстомс,পাহারা দেওয়া
1058,schützen::V,аштемс,রক্ষা করা
1059,verteidigen::V,ваномс,রক্ষা করা
1060,sich schlagen::V,тюремс,লড়াই করা
1061,schießen::V,ледемс,তীরবেগে ছোটা
1062,siegen::V,изнямс,জেতা
1063,ärgern::V,кежейгавтомс,বিরক্ত করা
1064,schlagen::V,токамс,আঘাত করা
1065,treten::V,тапамс,লাথি মারা
1066,stechen::V,пупамс,দংশন করা
1067,stoßen::V,тулкадемс,ঠেলা
1068,stehlen::V,саламс,অপহরণ করা
1069,stören::V,пирямс ки,ঘাঁটান
1070,belästigen::V,а максомс,বিরক্ত করা
1071,belästigen::V,а кадомс оймамо,বিরক্ত করা
1072,verbergen::V,сёпомс,গোপন করা
1073,verbergen::V,кекшемс,গোপন করা
1074,täuschen::V,манямс,প্রবঞ্চনা করা
1075,betrügen::V,манчемс,প্রতারণা করা
1076,töten::V,чавномс,হত্যা করা
1077,töten::V,маштнемс,হত্যা করা
1078,wohnen::V,эрямс,বাস করা
1079,arbeiten::V,важодемс,কাজ করা
1080,sammeln::V,пурнамс,সংগ্রহ করা
1081,pflücken::V,ноцковтнемс,চয়ন করা
1082,jagen::V,кундамс,শিকার করা
1083,fischen::V,калонь кундамс,মাছ ধরা
1084,fassen::V,кундамс,ধরা
1085,hüten::V,ваномс,যুথভুক্ত করা
1086,treiben::V,панемс,চালনা করা
1087,anbinden::V,сюлмамс,বন্ধন করা
1088,füttern::V,андомс,ভোজন করানো
1089,melken::V,потявтомс,দুগ্ধ দোহন করা
1090,hacken::V,лазномс,কাটা
1091,gießen::V,валомс,বর্ষণ করা
1092,reifen::V,кенеремс,পাকা
1093,zubereiten::V,анокстамс,রন্ধন করা
1094,kochen::V,пидемс,রন্ধন করা
1095,backen::V,пидемс,সেকা
1096,braten::V,пуштамс,ভাজা
1097,umrühren::V,човорямс,নড়ানো
1098,stricken::V,кодамс,বোনা
1099,nähen::V,стамс,সেলাই করা
1100,färben::V,артомс,রঞ্জিত করা
1101,reinigen::V,урядамс,পরিষ্কার করা
1102,waschen::V,муськемс,পরিষ্কার করা
1103,abwischen::V,нардамс,মুছা
1104,spülen::V,ёрвалдомс,পরিষ্কার করা
1105,fegen::V,тенсемс,ঝাঁট দেওয়া
1106,kehren::V,тенсемс,ঝাঁট দেওয়া
1107,baden::V,экшелямс,অবগাহন করা
1108,sich waschen::V,шлямс,ধোয়া
1109,ausziehen::V,кайсевтемс,খুলা
1110,anziehen::V,оршамс,গায়ে দেত্তয়া
1111,sich anziehen::V,оршамс,পোশাক পরা
1112,kämmen::V,судрямс,আঁচড়ানো
1113,schmücken::V,мазылгавтомс,সাজান করা
1114,schmücken::V,наряжамс,সাজান করা
1115,sagen::V,меремс,উচ্চারণ করা
1116,sprechen::V,кортамс,বলা
1117,reden::V,кортамс,আলাপ করা
1118,sich unterhalten::V,кортнемс,আড্ডা দেওয়া
1119,fragen::V,кевкстемс,জিজ্ঞাসা করা
1120,bitten::V,вешемс,প্রার্থনা করা
1121,erzählen::V,ёвтнемс,বর্ণনা করা
1122,mitteilen::V,ёвтамс,বলা
1123,nennen::V,лемдемс,নাম দেওয়া
1124,nennen::V,путомс лем,নাম দেওয়া
1125,rufen::V,тердемс,আমন্ত্রণ করা
1126,rufen::V,серьгедемс,আমন্ত্রণ করা
1127,prahlen::V,шнамс пря,বড়াই করা
1128,übersetzen::V,ютавтомс,ভাষাস্তরিত করা
1129,denken::V,арсемс,ভাবা
1130,glauben::V,кемемс,বিশ্বাস করা
1131,bemerken::V,неемс,লক্ষ্য করা
1132,erkennen::V,содамс,চিনিতে পারা
1133,begreifen::V,пачкодемс,উপলব্ধি করা
1134,verstehen::V,чарькодемс,উপলব্ধি করা
1135,lernen::V,тонавтнемс,শেখা
1136,wissen::V,содамс,জানা
1137,sich erinnern an::V,ледстямс,মনে করা
1138,vergessen::V,стувтомс,বিস্মৃত হওয়া
1139,messen::V,онкстнемс,মাপা
1140,zählen::V,ловомс,গণনা করা
1141,rechnen::V,ловомс,হিসাব করা
1142,lesen::V,ловномс,পাঠ করা
1143,malen::V,рисовамс,আঁকা
1144,zeichnen::V,рисовамс,ছকা
1145,schreiben::V,сёрмадомс,লেখা
1146,besitzen::V,улемс,অধিকার করা
1147,besitzen::V,улемс азорокс,অধিকার করা
1148,kaufen::V,рамамс,ক্রয় করা
1149,verkaufen::V,миемс,বেচা
1150,bezahlen::V,пандомс,প্রদান করা
1151,zahlen::V,пандомс,প্রদান করা
1152,beherrschen::V,азоркстамс,শাসন করা
1153,ertragen::V,кирдемс,বহন করা
