,Concept_ID,mhr,ro
748,hell::A,во́лгыдо,clar
749,hell::A,во́лгыдо,luminos
750,dunkel::A,пычке́мыш,obscur
751,dunkel::A,пычке́мыш,întunecos
752,schwarz::A,шола́,negru
753,weiß::A,ош,alb
754,rot::A,йошка́р,roșu
755,gelb::A,сар,galben
756,blau::A,ка́нде,albastru
757,grün::A,ужа́р,verde
758,grau::A,сур,gri
759,grau::A,сур,cenușiu
760,bunt::A,олача́,colorat
761,billig::A,шу́лдо,ieftin
762,teuer::A,ше́рге,scump
763,wertvoll::A,шергака́н,prețios
764,blind::A,со́кыр,orb
765,taub::A,соҥгыра́,surd
766,kräftig::A,куа́тле,tare
767,kräftig::A,куа́тле,forte
768,kräftig::A,куа́тле,robust
769,stark::A,вия́н,viguros
770,stark::A,вия́н,puternic
771,schwach::A,а́лдыме,slab
772,schwach::A,а́лдыме,debil
773,fett::A,коя́,gras
774,schlank::A,йоштката́,zvelt
775,schlank::A,яжу́,zvelt
776,hübsch::A,чеве́р,drăguț
777,böse::A,шы́де,rău
778,böse::A,шы́де,răutăcios
779,dumm::A,аҥыра́,nerod
780,dumm::A,аҥыра́,tâmpit
781,faul::A,його,leneș
782,fleißig::A,ты́ршыше,harnic
783,fleißig::A,ты́ршыше,sârguincios
784,geizig::A,чаҥга́,calic
785,geizig::A,чаҥга́,zgârcit
786,klug::A,уша́н,isteț
787,klug::A,уша́н,deștept
788,geschickt::A,уста́,dibaci
789,lieb::A,ала́л,drag
790,lieb::A,ала́л,iubit
791,lustig::A,весела́,vesel
792,sanft::A,ны́жылге,blând
793,sanft::A,ны́жылге,blajin
794,hungrig::A,шу́жышо,flămând
795,krank::A,че́рле,bolnav
796,nackt::A,чарама́т,gol
797,traurig::A,ойга́н,trist
798,traurig::A,ойга́н,mâhnit
799,lebendig::A,и́лыше,viu
800,gut::A,сай,bun
801,schlecht::A,уда́,rău
802,schlecht::A,уда́,prost
803,schlecht::A,шӱ́кшӧ,rău
804,schlecht::A,шӱ́кшӧ,prost
805,richtig::A,чы́нле,drept
806,richtig::A,чы́нле,corect
807,schlimm::A,аля́к,rău
808,schlimm::A,тыра́н,rău
809,wahr::A,чы́нле,adevărat
810,wahr::A,настоя́щий,adevărat
811,alt::A,то́што,uzat
812,alt::A,то́што,vechi
813,neu::A,у,nou
814,ehemalig::A,о́нчычсо,fost
815,ehemalig::A,о́нчычсо,anterior
816,ehemalig::A,онда́кысе,fost
817,ehemalig::A,онда́кысе,anterior
818,alt[Lebewesen]::A,шо́нто,bătrîn
819,jung::A,са́мырык,tânăr
820,arm::A,нужна́,sărac
821,arm::A,нужна́,sărman
822,reich::A,поя́н,avut
823,reich::A,поя́н,bogat
824,bekannt::A,па́лыме,cunoscut
825,berühmt::A,лӱ́млӧ,renumit
826,fremd::A,йот,străin
827,verschieden::A,тӱ́рлӧ,diferit
828,verschieden::A,тӱ́рлӧ,deosebit
829,nah::A,ли́шыл,apropiat
830,fern::A,тора́,departe
831,fern::A,мӱ́ндыр,departe
832,linker::A,шола́,stâng
833,rechter::A,пурла́,drept
834,anderer::A,вес,alt
835,anderer::A,мо́ло,alt
836,erster::A,и́кымше,prim
837,zweiter::A,ко́кымшо,al doilea
838,dritter::A,ку́мшо,treilea
839,letzter::A,пыта́ртыш,final
840,allein::ADV,шкет,singur
841,auf einmal::ADV,икана́ште,dintrodată
842,zusammen::ADV,пырля́,împreună
843,lange::ADV,кужу́н,îndelung
844,lange::ADV,кужу́н,mult timp
845,plötzlich::ADV,кенета́,deodată
846,plötzlich::ADV,кенета́,pe neașteptate
847,sofort::ADV,кызыта́к,imediat
848,sofort::ADV,кызыта́к,numaidecît
849,später::ADV,варара́к,mai apoi
850,später::ADV,варара́к,mai târziu
851,jetzt::ADV,ы́нде,acum
852,jetzt::ADV,кы́зыт,acum
853,heute::ADV,та́че,azi
854,heute::ADV,та́че,astăzi
855,morgen::ADV,эрла́,mâine
856,bald::ADV,вашке́,curând
857,dann::ADV,вара́,apoi
858,gestern::ADV,теҥге́че,ieri
859,einst::ADV,икана́,odată
860,einst::ADV,икана́,odinioară
861,damals::ADV,туна́м,atunci
862,damals::ADV,туна́м,pe atunci
863,danach::ADV,вара́,după aceasta
864,vorher::ADV,о́нчыч,mai întâi
865,vorher::ADV,о́нчыч,în prealabil
866,zuerst::ADV,онда́к,întâi
867,zuerst::ADV,онда́к,în primul rând
868,einmal::ADV,икана́,odată
869,manchmal::ADV,ка́шын,uneori
870,manchmal::ADV,ка́шын,câteodată
871,manchmal::ADV,кокла́н,uneori
872,manchmal::ADV,кокла́н,câteodată
873,oft::ADV,чӱ́чкыдын,des
874,oft::ADV,чӱ́чкыдын,deseori
875,immer::ADV,эре́,mereu
876,immer::ADV,эре́,întotdeauna
877,immer::ADV,ту́тыш,mereu
878,immer::ADV,ту́тыш,întotdeauna
879,niemals::ADV,ок нигуна́м,niciodată
880,hier::ADV,ты́ште,aci
881,hier::ADV,ты́ште,aici
882,hierhin::ADV,ты́шке,încoace
883,hierhin::ADV,тыш,încoace
884,von hier::ADV,тыше́ч,de aici
885,von hier::ADV,тыве́ч,de aici
886,dort::ADV,ту́што,acolo
887,dorthin::ADV,туш,dincolo
888,dorthin::ADV,ту́шко,dincolo
889,geradeaus::ADV,вик,drept înainte
890,vorwärts::ADV,о́нчыко,înainte
891,rückwärts::ADV,шеҥге́к,îndărăt
892,zurück::ADV,мӧҥге́ш,înapoi
893,unten::ADV,ӱ́лнӧ,jos
894,unten::ADV,ӱ́лнӧ,dedesubt
895,unten::ADV,йыма́лне,jos
896,unten::ADV,йыма́лне,dedesubt
897,hinab::ADV,йыма́к,în jos
898,hinab::ADV,йыма́к,de vale
899,oben::ADV,кӱ́шнӧ,sus
900,oben::ADV,кӱ́шнӧ,deasupra
901,oben::ADV,ӱмба́лне,sus
902,oben::ADV,ӱмба́лне,deasupra
903,hinauf::ADV,кӱ́ш,în sus
904,hinauf::ADV,кӱ́шкӧ,în sus
905,überall::ADV,чыла́ вере́,peste tot
906,überall::ADV,чыла́ вере́,pretutindeni
907,nicht::ADV,ок,nu
908,nicht::ADV,о́геш,nu
909,ein wenig::ADV,изи́ш,puțin
910,kaum::ADV,пыкше́,cu greu
911,kaum::ADV,пыкше́,cu anevoie
912,sehr::ADV,чот,mult
913,sehr::ADV,чот,foarte
914,so::ADV,тыге́,așa
915,so::ADV,тыге́,atât
916,noch::ADV,а́ле,încă
917,nur::ADV,гына́,doar
918,schon::ADV,ы́нде,și
919,schon::ADV,ы́нде,deja
920,wieder::ADV,ада́к,iar
921,wieder::ADV,ада́к,iarăși
922,vergebens::ADV,ара́м,în zadar
923,vor::PRP,о́нчыч,înainte de
924,hinter::PRP,шеҥге́лне,după
925,hinter::PRP,шеҥге́лне,în spatele
926,unter::PRP,йыма́лне,sub
927,durch::PRP,вошт,prin
928,neben::PRP,вокте́н,lângă
929,neben::PRP,вокте́н,alături de
930,zwischen::PRP,кокла́ште,între
931,zwischen::PRP,кокла́ште,dintre
932,wegen::PRP,верч,pentru
933,dies::PRN,ти́де,acesta
934,das::PRN,са́де,asta
935,alles::PRN,чыла́,tot
936,ich::PRN,мый,eu
937,du::PRN,тый,tu
938,er::PRN,ту́до,el
939,er::PRN,ту́до,dânsul
940,wir::PRN,ме,noi
941,ihr::PRN,те,voi
942,sie::PRN,ну́но,ei
943,sie::PRN,ну́но,dânșii
944,was::FPRN,мо,ce
945,wer::FPRN,кӧ,cine
946,wo::FADV,куша́н,unde
947,wohin::FADV,куш,încotro
948,wohin::FADV,ку́шко,încotro
949,wie::FADV,кузе́,cum
950,warum::FADV,мо,de ce
951,warum::FADV,мо,pentru ce
952,warum::FADV,мола́н,de ce
953,warum::FADV,мола́н,pentru ce
954,wieviel::FNUM,куна́р,cât
955,eins::NUM,ик,unu
956,zwei::NUM,ко́кыт,doi
957,drei::NUM,кум,trei
958,vier::NUM,ныл,patru
959,fünf::NUM,вич,cinci
960,sechs::NUM,куд,șase
961,sieben::NUM,шым,șapte
962,acht::NUM,канда́ш,opt
963,neun::NUM,инде́ш,nouă
964,zehn::NUM,лу,zece
965,elf::NUM,лати́к,unsprezece
966,zwölf::NUM,латко́к,douăsprezece
967,zwanzig::NUM,ко́ло,douăzeci
968,dreißig::NUM,ку́мло,treizeci
969,vierzig::NUM,ны́лле,patruzeci
970,fünfzig::NUM,ви́тле,cincizeci
971,sechzig::NUM,ку́дло,șaizeci
972,siebzig::NUM,шы́мле,șaptezeci
973,achtzig::NUM,канда́шле,optzeci
974,neunzig::NUM,инде́шле,nouăzeci
975,hundert::NUM,шӱ́дӧ,sută
976,tausend::NUM,тӱже́м,mie
977,und::CNJ,да,și
978,und::CNJ,ден,și
979,oder::CNJ,я,ori
980,oder::CNJ,а́ле,ori
981,stehen::V,шога́ш,sta
982,sitzen::V,шинча́ш,ședea
983,liegen::V,кия́ш,zăcea
984,liegen::V,кия́ш,fi culcat
985,hängen::V,кеча́ш,atârna
986,werden::V,лия́ш,deveni
987,werden::V,лия́ш,se face
988,passieren::V,лия́ш,se întâmpla
989,beginnen::V,тӱҥгала́ш,începe
990,enden::V,пыта́ш,se sfârși
991,enden::V,пыта́ш,se termina
992,wechseln::V,вашталта́ш,se schimba
993,aufgehen[Sonne]::V,лекта́ш,răsări
994,untergehen[Sonne]::V,шинча́ш,apune
995,scheinen[Sonne]::V,волгалта́ш,străluci
996,donnern::V,кӱдырта́ш,tuna
997,donnern::V,сургалта́ш,tuna
998,wehen::V,пуа́ш,bate
999,strömen::V,шийалтара́ш,curge în șiroaie
1000,fließen::V,йога́ш,curge
1001,sich drehen::V,пӧрда́ш,se învârti
1002,schwanken::V,лӱҥга́ш,se clătina
1003,schwanken::V,тайныла́ш,se clătina
1004,schwingen::V,рӱпшалта́ш,vibra
1005,schwingen::V,рӱпшалта́ш,flutura
1006,fallen::V,воза́ш,cădea
1007,fallen::V,йӧрла́ш,cădea
1008,brennen::V,йӱла́ш,arde
1009,rauchen::V,шикша́ш,fuma
1010,regnen::V,йӱра́ш,ploua
1011,gefrieren::V,кылма́ш,îngheța
1012,gefrieren::V,ияҥа́ш,îngheța
1013,tauen::V,шула́ш,se dezgheța
1014,schmelzen::V,лева́ш,se topi
1015,trocknen::V,кошка́ш,se usca
1016,sieden::V,шола́ш,fierbe
1017,sieden::V,шола́ш,clocoti
1018,faulen::V,шӱя́ш,se împuți
1019,verfaulen::V,шӱйы́н шуа́ш,putrezi
1020,reißen::V,кӱрла́ш,se rupe
1021,reißen::V,кӱрла́ш,se sfâșia
1022,versinken::V,пуре́н кая́ш,se scufunda
1023,vergehen::V,эрте́н кая́ш,trece
1024,vergehen::V,эрте́н кая́ш,se scurge
1025,erscheinen::V,толы́н лекта́ш,apărea
1026,verschwinden::V,йома́ш,dispărea
1027,sinken::V,пуча́ш,cădea
1028,sinken::V,пуча́ш,coborî
1029,abnehmen::V,пуча́ш,scădea
1030,abnehmen::V,пуча́ш,descrește
1031,zunehmen::V,шукема́ш,spori
1032,zunehmen::V,шукема́ш,crește
1033,zunehmen::V,шукема́ш,augmenta
1034,steigen::V,нӧлталта́ш,urca
1035,wachsen::V,кушка́ш,crește
1036,glänzen::V,йылгыжа́ш,luci
1037,glänzen::V,йылгыжа́ш,străluci
1038,funkeln::V,чолга́ш,scânteia
1039,lärmen::V,рӱшка́ш,face larmă
1040,läuten::V,мура́ш,suna
1041,klingeln::V,йыҥгырта́ш,suna
1042,klirren::V,чылдыртата́ш,zăngăni
1043,brausen::V,лӱшка́ш,vui
1044,rauschen::V,лыжга́ш,vâjâi
1045,klingen::V,йоҥга́ш,suna
1046,bellen::V,опта́ш,lătra
1047,heulen::V,урмыжа́ш,urla
1048,blasen::V,пуала́ш,sufla
1049,pfeifen::V,шӱ́шкаш,fluiera
1050,schreien::V,кычкыра́ш,țipa
1051,stöhnen::V,йыҥыса́ш,geme
1052,zittern::V,чытыра́ш,tremura
1053,leben::V,ила́ш,trăi
1054,geboren werden::V,шоча́ш,se naște
1055,atmen::V,шӱла́ш,respira
1056,trinken::V,йӱа́ш,bea
1057,essen::V,кочка́ш,mânca
1058,schlucken::V,нела́ш,înghiți
1059,müde werden::V,ноя́ш,se obosi
1060,einschlafen::V,мале́н колта́ш,adormi
1061,schlafen::V,мала́ш,dormi
1062,aufwachen::V,помыжалта́ш,se deștepta
1063,aufstehen::V,кынела́ш,fi se scula
1064,sich erholen::V,кана́ш,se relaxa
1065,sich erholen::V,кана́ш,se destinde
1066,krank werden::V,черлане́н воза́ш,se îmbolnăvi
1067,krank sein::V,черлане́н кия́ш,zăcea
1068,krank sein::V,черлане́н кия́ш,fi bolnav
1069,schmerzen::V,коршта́ш,durea
1070,husten::V,кокыра́ш,tuși
1071,genesen::V,тӱрла́ш,se însănătoși
1072,genesen::V,тазаҥа́ш,se însănătoși
1073,sterben::V,кола́ш,muri
1074,umkommen::V,вуй йома́ш,pieri
1075,sich bewegen::V,кошта́ш,se mișca
1076,sich rühren::V,тарвана́ш,se mișca
1077,sich erheben::V,кынела́ш,se ridica
1078,sich setzen::V,шинча́ш,lua loc
1079,sich setzen::V,шинча́ш,se așeza
1080,hinfallen::V,йӧрла́ш,cădea jos
1081,laufen::V,кошта́ш,merge
1082,laufen::V,кошта́ш,merge pe jos
1083,schreiten::V,ошкыла́ш,păși
1084,spazierengehen::V,гуля́яш,se plimba
1085,eilen::V,вашка́ш,fi se grăbi
1086,sich beeilen::V,вашкешта́ш,se grăbi
1087,sausen::V,юлтка́ш,țâșni
1088,rennen::V,куржтала́ш,fugi
1089,rennen::V,куржтала́ш,alerga
1090,springen::V,тӧршта́ш,sări
1091,klettern::V,кӱза́ш,urca
1092,klettern::V,кӱза́ш,se cățăra
1093,schaukeln::V,лӱҥгалта́ш,legăna
1094,kriechen::V,нушка́ш,se târî
1095,schwimmen::V,ия́ш,înota
1096,tauchen::V,шуҥгалта́ш,se scufunda
1097,rudern::V,удыра́ш,vâsli
1098,rudern::V,удыра́ш,lopăta
1099,fahren::V,кудала́ш,merge
1100,fliegen::V,чоҥешта́ш,zbura
1101,gehen::V,кая́ш,merge
1102,weggehen::V,кораҥа́ш,se duce
1103,abfahren::V,лекта́ш,pleca
1104,anhalten::V,чарна́ш,se opri
1105,hineingehen::V,пура́ш,intra
1106,eintreten::V,пура́ш,intra
1107,kommen::V,тола́ш,veni
1108,ankommen::V,шуа́ш,sosi
1109,ankommen::V,шуа́ш,ajunge
1110,zurückkommen::V,пӧртыла́ш,se întoarce
1111,bleiben::V,кода́ш,rămâne
1112,warten::V,вуча́ш,aștepta
1113,erwarten::V,вуча́ш,aștepta
1114,suchen::V,кычала́ш,căuta
1115,finden::V,муа́ш,găsi
1116,versuchen::V,толаша́ш,încerca
1117,vorbereiten::V,ямдыла́ш,pregăti
1118,lieben::V,йӧрата́ш,iubi
1119,mögen::V,йӧрата́ш,plăcea a
1120,lachen::V,воштыла́ш,râde
1121,rühren::V,ку́мыл тарвата́ш,mișca
1122,rühren::V,ку́мыл тарвата́ш,înduioșa
1123,weinen::V,шорта́ш,plânge
1124,schimpfen::V,каргаша́ш,înjura
1125,sich ärgern::V,сыра́ш,se supăra
1126,sich fürchten::V,лӱда́ш,se teme
1127,sich fürchten::V,лӱда́ш,fi teamă a
1128,fürchten::V,лӱда́ш,se teme de
1129,fliehen::V,куржа́ш,fugi
1130,flüchten::V,куржа́ш,evada
1131,sehen::V,ужа́ш,vedea
1132,anschauen::V,онча́ш,privi
1133,ansehen::V,эскера́ш,privi
1134,hören::V,кола́ш,auzi
1135,zuhören::V,колышта́ш,asculta
1136,probieren::V,тамла́ш,gusta
1137,riechen::V,ӱпшынча́ш,mirosi
1138,fühlen::V,шижа́ш,simți
1139,fühlen::V,шижа́ш,resimți
1140,scheinen::V,чуча́ш,părea
1141,zu sehen sein::V,коя́ш,se vedea
1142,vernehmen::V,кола́ш,auzi
1143,frieren::V,кылма́ш,fi frig
1144,tun::V,ышта́ш,face
1145,können::V,мошта́ш,ști
1146,können::V,мошта́ш,putea
1147,wollen::V,тӱна́ш,dori
1148,anfangen::V,тӱҥала́ш,începe
1149,beenden::V,пытара́ш,sfârși
1150,beenden::V,пытара́ш,termina
1151,aufhören::V,чарна́ш,înceta
1152,gelingen::V,сай лекта́ш,reuși
1153,gelingen::V,сай лекта́ш,izbuti
1154,geraten::V,лекта́ш,reuși
1155,öffnen::V,поча́ш,deschide
1156,schließen::V,петыра́ш,închide
1157,stellen::V,шында́ш,pune
1158,stellen::V,шында́ш,așeza
1159,setzen::V,шында́ш,pune
1160,setzen::V,шында́ш,așeza
1161,legen::V,опта́ш,pune
1162,legen::V,пышта́ш,pune
1163,berühren::V,тӱка́ш,atinge
1164,verbinden::V,пида́ш,lega
1165,bedecken::V,леведа́ш,acoperi
1166,aufhängen::V,сака́ш,atârna
1167,aufhängen::V,сака́ш,spânzura
1168,anzünden::V,чӱкта́ш,aprinde
1169,aufheben::V,нӧлтала́ш,ridica
1170,aufheben::V,нӧлтала́ш,lua de jos
1171,zurücklassen::V,кода́ш,lăsa
1172,zurücklassen::V,кода́ш,lăsa în urmă
1173,verlieren::V,йомдара́ш,pierde
1174,fallen lassen::V,воза́ш,scăpa
1175,fallen lassen::V,воза́ш,arunca
1176,machen::V,ышта́ш,face
1177,herstellen::V,ямдыла́ш,fabrica
1178,herstellen::V,ямдыла́ш,confecționa
1179,bauen::V,чоҥа́ш,clădi
1180,bauen::V,чоҥа́ш,construi
1181,reparieren::V,ачала́ш,repara
1182,verbessern::V,саемда́ш,ameliora
1183,verbessern::V,саемда́ш,îmbunătăți
1184,ändern::V,весемда́ш,schimba
1185,ändern::V,весемда́ш,modifica
1186,graben::V,кӱнча́ш,săpa
1187,beugen::V,пӱгырта́ш,curba
1188,biegen::V,лывырта́ш,îndoi
1189,biegen::V,лывырта́ш,încovoia
1190,drehen::V,пӱтыра́ш,învârti
1191,wenden::V,ирала́ш,întoarce
1192,umdrehen::V,савырала́ш,învârti
1193,umdrehen::V,савырала́ш,întoarce
1194,heben::V,нӧлта́ш,ridica
1195,hochheben::V,нӧлта́ш,ridica
1196,ergreifen::V,руалта́ш,lua
1197,ergreifen::V,руалта́ш,apuca
1198,halten::V,куча́ш,ține
1199,drücken::V,иша́ш,apăsa
1200,drücken::V,иша́ш,strânge
1201,drücken::V,темда́ш,apăsa
1202,drücken::V,темда́ш,strânge
1203,schieben::V,шӱкала́ш,împinge
1204,kratzen::V,удыра́ш,zgâria
1205,lecken::V,нула́ш,linge
1206,beißen::V,пура́ш,mușca
1207,abreißen::V,кӱрла́ш,rupe
1208,abreißen::V,кӱрла́ш,smulge
1209,abschneiden::V,пӱчка́ш,scurta
1210,binden::V,кылда́ш,lega
1211,stecken::V,шуралта́ш,pune
1212,brechen::V,тодышта́ш,rupe
1213,brechen::V,тодышта́ш,frânge
1214,klopfen::V,кыра́ш,ciocăni
1215,hauen::V,тӱя́ш,lovi
1216,kleben::V,клеитла́ш,lipi
1217,reiben::V,йыга́ш,freca
1218,reiben::V,йыга́ш,fricționa
1219,reiben::V,туржала́ш,freca
1220,reiben::V,туржала́ш,fricționa
1221,streichen::V,шӱра́ш,unge
1222,schleifen::V,шума́ш,ascuți
1223,schleifen::V,яна́ш,ascuți
1224,schneiden::V,пӱчка́ш,tăia
1225,rütteln::V,рӱза́ш,zgâlțâi
1226,schütteln::V,почка́ш,scutura
1227,schwenken::V,рӱза́ш,agita
1228,schütten::V,опта́ш,vărsa
1229,füllen::V,тема́ш,umple
1230,einwickeln::V,вӱдыла́ш,înveli
1231,einwickeln::V,вӱдыла́ш,înfășura
1232,tragen::V,нумала́ш,căra
1233,schleppen::V,шӱдыра́ш,târî
1234,ziehen::V,шупша́ш,trage
1235,aufbewahren::V,арала́ш,păstra
1236,aufbewahren::V,арала́ш,conserva
1237,werfen::V,шуа́ш,arunca
1238,werfen::V,кышка́ш,arunca
1239,fangen::V,куча́ш,prinde
1240,packen::V,руалта́ш,apuca
1241,verstecken::V,тоя́ш,ascunde
1242,teilen::V,пӧла́ш,împărți
1243,schicken::V,колта́ш,trimite
1244,bringen::V,конда́ш,aduce
1245,hinzufügen::V,ешара́ш,adăuga
1246,bekommen::V,нала́ш,obține
1247,bekommen::V,нала́ш,dobândi
1248,erhalten::V,нала́ш,primi
1249,erhalten::V,нала́ш,căpăta
1250,nehmen::V,нала́ш,lua
1251,wählen::V,сайла́ш,opta
1252,wählen::V,сайла́ш,alege
1253,auswählen::V,таҥгла́ш,selecta
1254,bewahren::V,сакла́ш,păstra
1255,behindern::V,чаракла́ш,stingheri
1256,verderben::V,пужа́ш,strica
1257,beschädigen::V,пужа́ш,strica
1258,zerbrechen::V,пудырта́ш,rupe
1259,zerbrechen::V,пудырта́ш,frânge
1260,zerreißen::V,кӱрла́ш,rupe
1261,zerreißen::V,кӱрла́ш,sfâșia
1262,zerstören::V,шалата́ш,distruge
1263,verbrennen::V,йӱлата́ш,arde
1264,verbrennen::V,йӱлата́ш,incendia
1265,geben::V,пуа́ш,da
1266,reichen::V,пуа́ш,întinde
1267,schenken::V,пӧлекла́ш,dărui
1268,versprechen::V,сӧра́ш,făgădui
1269,wünschen::V,тылана́ш,ura
1270,loben::V,мокта́ш,lăuda
1271,küssen::V,шупшала́ш,săruta
1272,wiegen::V,рӱпша́ш,legăna
1273,zudecken::V,леведа́ш,acoperi
1274,wecken::V,помыжалтара́ш,trezi
1275,wecken::V,помыжалтара́ш,deștepta
1276,zeigen::V,ончыкта́ш,arăta
1277,führen::V,вӱда́ш,călăuzi
1278,lehren::V,туныкта́ш,preda
1279,lehren::V,туныкта́ш,învăța
1280,unterrichten::V,туныкта́ш,învăța
1281,unterrichten::V,туныкта́ш,instrui
1282,aufziehen::V,орышта́ш,crește
1283,leiten::V,вӱда́ш,duce
1284,leiten::V,вӱда́ш,conduce
1285,leiten::V,вуйлата́ш,duce
1286,leiten::V,вуйлата́ш,conduce
1287,antreiben::V,поктыла́ш,împinge
1288,antreiben::V,поктыла́ш,încuraja
1289,lassen::V,-та́ш,pune pe să
1290,einladen::V,ӱжа́ш,invita
1291,vereinigen::V,иктешла́ш,uni
1292,vereinigen::V,иктешла́ш,întruni
1293,besuchen::V,то́лын кая́ш,vizita
1294,besuchen::V,то́лын кая́ш,face o vizită
1295,treffen::V,вашлия́ш,întâlni
1296,sich versammeln::V,погына́ш,se aduna
1297,sich versammeln::V,чумырга́ш,se aduna
1298,spielen::V,мода́ш,se juca
1299,singen::V,мура́ш,cânta
1300,tanzen::V,кушта́ш,dansa
1301,sich trennen::V,ойырла́ш,se separa
1302,sich trennen::V,ойырла́ш,se despărți
1303,verlassen::V,кудалта́ш,părăsi
1304,verlassen::V,кудалта́ш,abandona
1305,retten::V,утара́ш,salva
1306,bewachen::V,орола́ш,păzi
1307,schützen::V,арала́ш,ocroti
1308,schützen::V,арала́ш,proteja
1309,verteidigen::V,арала́ш,apăra
1310,sich schlagen::V,кредала́ш,se bate
1311,schießen::V,лӱя́ш,trage
1312,siegen::V,сеҥа́ш,birui
1313,siegen::V,сеҥа́ш,învinge
1314,ärgern::V,сырыкта́ш,supăra
1315,schlagen::V,пера́ш,lovi
1316,treten::V,тошка́ш,călca
1317,stechen::V,кера́ш,înțepa
1318,stechen::V,кера́ш,împunge
1319,stoßen::V,шӱкала́ш,împinge
1320,stehlen::V,шолышта́ш,fura
1321,stören::V,мешая́ш,deranja
1322,belästigen::V,толаштара́ш,importuna
1323,verbergen::V,шылта́ш,ascunde
1324,täuschen::V,ондала́ш,amăgi
1325,betrügen::V,ондала́ш,înșela
1326,töten::V,пушта́ш,omorî
1327,wohnen::V,ила́ш,sta
1328,wohnen::V,ила́ш,locui
1329,arbeiten::V,пашалана́ш,lucra
1330,arbeiten::V,паша́м ышта́ш,lucra
1331,sammeln::V,пога́ш,aduna
1332,sammeln::V,пога́ш,colecționa
1333,pflücken::V,кӱра́ш,culege
1334,jagen::V,сонарла́ш,vâna
1335,fischen::V,кол куча́ш,pescui
1336,fassen::V,куча́ш,prinde
1337,hüten::V,кӱта́ш,paște
1338,treiben::V,покта́ш,mână
1339,anbinden::V,йолышта́ш,lega
1340,füttern::V,пукша́ш,da de mâncare
1341,melken::V,лӱшта́ш,mulge
1342,hacken::V,руа́ш,toca
1343,hacken::V,руа́ш,sparge
1344,gießen::V,шава́ш,uda
1345,reifen::V,кӱа́ш,pârgui
1346,zubereiten::V,ямдыла́ш,găti
1347,kochen::V,шолта́ш,găti
1348,backen::V,кӱкташ,coace
1349,braten::V,пуштыла́ш,coace
1350,braten::V,жаритла́ш,coace
1351,umrühren::V,луга́ш,mesteca
1352,stricken::V,пида́ш,împleti
1353,nähen::V,урга́ш,coase
1354,färben::V,чиялта́ш,vopsi
1355,färben::V,чиялта́ш,colora
1356,reinigen::V,эрыкта́ш,curăți
1357,waschen::V,мушка́ш,spăla
1358,abwischen::V,ӱшта́ш,șterge
1359,spülen::V,шӱалта́ш,clăti
1360,fegen::V,ӱшта́ш,mătura
1361,kehren::V,ӱшта́ш,mătura
1362,baden::V,йӱштыла́ш,se scălda
1363,sich waschen::V,мушкылта́ш,se spăla
1364,ausziehen::V,кудаша́ш,și scoate
1365,anziehen::V,чия́ш,îmbrăca
1366,sich anziehen::V,чия́ш,se îmbrăca
1367,kämmen::V,шера́ш,pieptăna
1368,schmücken::V,тӱзата́ш,împodobi
1369,schmücken::V,чеверта́ш,împodobi
1370,sagen::V,ойла́ш,zice
1371,sagen::V,ойла́ш,spune
1372,sagen::V,каласа́ш,zice
1373,sagen::V,каласа́ш,spune
1374,sprechen::V,кутыра́ш,vorbi
1375,reden::V,мутлана́ш,vorbi
1376,reden::V,мутлана́ш,discuta
1377,sich unterhalten::V,кутыра́ш,conversa
1378,sich unterhalten::V,кутыра́ш,sta de vorbă
1379,fragen::V,йода́ш,întreba
1380,bitten::V,йода́ш,ruga
1381,erzählen::V,ойла́ш,spune
1382,erzählen::V,ойла́ш,povesti
1383,mitteilen::V,увертара́ш,comunica
1384,mitteilen::V,увертара́ш,înștiința
1385,nennen::V,лӱмда́ш,numi
1386,nennen::V,лӱмда́ш,chema
1387,rufen::V,ӱжа́ш,chema
1388,prahlen::V,моктана́ш,se făli
1389,übersetzen::V,кусара́ш,traduce
1390,denken::V,шона́ш,gândi
1391,glauben::V,ӱшана́ш,crede
1392,bemerken::V,шижа́ш,observa
1393,erkennen::V,пала́ш,cunoaște
1394,erkennen::V,пала́ш,recunoaște
1395,begreifen::V,ыҥла́ш,pricepe
1396,begreifen::V,ыҥла́ш,înțelege
1397,verstehen::V,умыла́ш,înțelege
1398,lernen::V,тунема́ш,învăța
1399,wissen::V,шинча́ш,ști
1400,sich erinnern an::V,шарна́ш,a-și aminti de
1401,vergessen::V,монда́ш,uita
1402,messen::V,виса́ш,măsura
1403,zählen::V,шотла́ш,număra
1404,rechnen::V,шотла́ш,calcula
1405,lesen::V,луда́ш,citi
1406,malen::V,сӱретла́ш,picta
1407,zeichnen::V,сӱретла́ш,desena
1408,schreiben::V,воза́ш,scrie
1409,besitzen::V,лия́ш,avea
1410,besitzen::V,лия́ш,poseda
1411,kaufen::V,нала́ш,cumpăra
1412,verkaufen::V,ужала́ш,vinde
1413,bezahlen::V,тӱла́ш,plăti
1414,bezahlen::V,тӱла́ш,achita
1415,zahlen::V,тӱла́ш,plăti
1416,beherrschen::V,куча́ш,stăpâni
1417,ertragen::V,турка́ш,răbda
1418,ertragen::V,турка́ш,suporta
