,Concept_ID,ro,sk
836,sanft::A,blând,nežný
837,sanft::A,blajin,nežný
838,hungrig::A,flămând,lačný
839,hungrig::A,flămând,hladný
840,krank::A,bolnav,chorý
841,krank::A,bolnav,nemocný
842,nackt::A,gol,nahý
843,traurig::A,trist,smutný
844,traurig::A,mâhnit,smutný
845,lebendig::A,viu,živý
846,gut::A,bun,dobrý
847,schlecht::A,rău,zlý
848,schlecht::A,prost,zlý
849,richtig::A,drept,správny
850,richtig::A,corect,správny
851,schlimm::A,rău,zlý
852,schlimm::A,rău,nepríjemný
853,wahr::A,adevărat,pravý
854,wahr::A,adevărat,pravdivý
855,alt::A,uzat,starý
856,alt::A,vechi,starý
857,neu::A,nou,nový
858,ehemalig::A,fost,bývalý
859,ehemalig::A,anterior,bývalý
860,alt[Lebewesen]::A,bătrîn,starý
861,jung::A,tânăr,mladý
862,arm::A,sărac,chudobný
863,arm::A,sărman,chudobný
864,reich::A,avut,bohatý
865,reich::A,bogat,bohatý
866,bekannt::A,cunoscut,známy
867,berühmt::A,renumit,slávny
868,berühmt::A,renumit,povestný
869,fremd::A,străin,cudzí
870,verschieden::A,diferit,rôzny
871,verschieden::A,diferit,rozličný
872,verschieden::A,deosebit,rôzny
873,verschieden::A,deosebit,rozličný
874,nah::A,apropiat,blízky
875,fern::A,departe,ďaleký
876,linker::A,stâng,ľavý
877,rechter::A,drept,pravý
878,anderer::A,alt,iný
879,anderer::A,alt,druhý
880,erster::A,prim,prvý
881,zweiter::A,al doilea,druhý
882,dritter::A,treilea,tretí
883,letzter::A,final,ostatný
884,letzter::A,final,posledný
885,allein::ADV,singur,sám
886,auf einmal::ADV,dintrodată,zároveň
887,zusammen::ADV,împreună,spolu
888,zusammen::ADV,împreună,spoločne
889,lange::ADV,îndelung,dlho
890,lange::ADV,mult timp,dlho
891,plötzlich::ADV,deodată,náhle
892,plötzlich::ADV,pe neașteptate,náhle
893,sofort::ADV,imediat,hneď
894,sofort::ADV,imediat,ihneď
895,sofort::ADV,numaidecît,hneď
896,sofort::ADV,numaidecît,ihneď
897,später::ADV,mai apoi,neskoršie
898,später::ADV,mai târziu,neskoršie
899,jetzt::ADV,acum,teraz
900,heute::ADV,azi,dnes
901,heute::ADV,astăzi,dnes
902,morgen::ADV,mâine,zajtra
903,bald::ADV,curând,skoro
904,dann::ADV,apoi,nato
905,dann::ADV,apoi,potom
906,gestern::ADV,ieri,včera
907,einst::ADV,odată,kedysi
908,einst::ADV,odată,niekedy
909,einst::ADV,odinioară,kedysi
910,einst::ADV,odinioară,niekedy
911,damals::ADV,atunci,vtedy
912,damals::ADV,pe atunci,vtedy
913,danach::ADV,după aceasta,potom
914,danach::ADV,după aceasta,podľa toho
915,vorher::ADV,mai întâi,napred
916,vorher::ADV,mai întâi,predtým
917,vorher::ADV,în prealabil,napred
918,vorher::ADV,în prealabil,predtým
919,zuerst::ADV,întâi,najprv
920,zuerst::ADV,în primul rând,najprv
921,einmal::ADV,odată,raz
922,einmal::ADV,odată,jedenkrát
923,manchmal::ADV,uneori,občas
924,manchmal::ADV,uneori,niekedy
925,manchmal::ADV,câteodată,občas
926,manchmal::ADV,câteodată,niekedy
927,oft::ADV,des,často
928,oft::ADV,deseori,často
929,immer::ADV,mereu,vždy
930,immer::ADV,mereu,ustavične
931,immer::ADV,întotdeauna,vždy
932,immer::ADV,întotdeauna,ustavične
933,niemals::ADV,niciodată,nikdy
934,hier::ADV,aci,tu
935,hier::ADV,aici,tu
936,hierhin::ADV,încoace,sem
937,hierhin::ADV,încoace,tade
938,von hier::ADV,de aici,odtiaľto
939,dort::ADV,acolo,tam
940,dorthin::ADV,dincolo,ta
941,dorthin::ADV,dincolo,tam
942,geradeaus::ADV,drept înainte,rovno
943,geradeaus::ADV,drept înainte,priamo
944,vorwärts::ADV,înainte,napred
945,rückwärts::ADV,îndărăt,nazad
946,zurück::ADV,înapoi,späť
947,zurück::ADV,înapoi,naspäť
948,unten::ADV,jos,dolu
949,unten::ADV,jos,naspodku
950,unten::ADV,dedesubt,dolu
951,unten::ADV,dedesubt,naspodku
952,hinab::ADV,în jos,dolu
953,hinab::ADV,de vale,dolu
954,oben::ADV,sus,hore
955,oben::ADV,sus,navrchu
956,oben::ADV,deasupra,hore
957,oben::ADV,deasupra,navrchu
958,hinauf::ADV,în sus,hore
959,hinauf::ADV,în sus,navrch
960,überall::ADV,peste tot,všade
961,überall::ADV,pretutindeni,všade
962,nicht::ADV,nu,nie
963,ein wenig::ADV,puțin,trocha
964,kaum::ADV,cu greu,ledva
965,kaum::ADV,cu anevoie,ledva
966,sehr::ADV,mult,veľmi
967,sehr::ADV,foarte,veľmi
968,so::ADV,așa,tak
969,so::ADV,așa,takto
970,so::ADV,atât,tak
971,so::ADV,atât,takto
972,noch::ADV,încă,ešte
973,nur::ADV,doar,len
974,schon::ADV,și,už
975,schon::ADV,deja,už
976,wieder::ADV,iar,zasa
977,wieder::ADV,iarăși,zasa
978,vergebens::ADV,în zadar,márne
979,vergebens::ADV,în zadar,nadarmo
980,vor::PRP,înainte de,pred
981,hinter::PRP,după,za
982,hinter::PRP,în spatele,za
983,unter::PRP,sub,pod
984,durch::PRP,prin,cez
985,neben::PRP,lângă,pri
986,neben::PRP,lângă,vedľa
987,neben::PRP,alături de,pri
988,neben::PRP,alături de,vedľa
989,zwischen::PRP,între,medzi
990,zwischen::PRP,dintre,medzi
991,wegen::PRP,pentru,pre
992,wegen::PRP,pentru,kvôli
993,dies::PRN,acesta,to
994,dies::PRN,acesta,táto
995,das::PRN,asta,to
996,alles::PRN,tot,všetko
997,ich::PRN,eu,ja
998,du::PRN,tu,ty
999,er::PRN,el,on
1000,er::PRN,dânsul,on
1001,wir::PRN,noi,my
1002,ihr::PRN,voi,vy
1003,sie::PRN,ei,oni
1004,sie::PRN,dânșii,oni
1005,was::FPRN,ce,čo
1006,wer::FPRN,cine,kto
1007,wo::FADV,unde,kde
1008,wohin::FADV,încotro,kam
1009,wie::FADV,cum,ako
1010,warum::FADV,de ce,prečo
1011,warum::FADV,pentru ce,prečo
1012,wieviel::FNUM,cât,koľko
1013,eins::NUM,unu,jeden
1014,zwei::NUM,doi,dva
1015,drei::NUM,trei,tri
1016,vier::NUM,patru,štyri
1017,fünf::NUM,cinci,päť
1018,sechs::NUM,șase,šesť
1019,sieben::NUM,șapte,sedem
1020,acht::NUM,opt,osem
1021,neun::NUM,nouă,deväť
1022,zehn::NUM,zece,desať
1023,elf::NUM,unsprezece,jedenásť
1024,zwölf::NUM,douăsprezece,dvanásť
1025,zwanzig::NUM,douăzeci,dvadsať
1026,dreißig::NUM,treizeci,tridsať
1027,vierzig::NUM,patruzeci,štyridsať
1028,fünfzig::NUM,cincizeci,päťdesiat
1029,sechzig::NUM,șaizeci,šesťdesiat
1030,siebzig::NUM,șaptezeci,sedemdesiat
1031,achtzig::NUM,optzeci,osemdesiat
1032,neunzig::NUM,nouăzeci,deväťdesiat
1033,hundert::NUM,sută,sto
1034,tausend::NUM,mie,tisíc
1035,und::CNJ,și,i
1036,oder::CNJ,ori,alebo
1037,stehen::V,sta,stáť
1038,sitzen::V,ședea,sedieť
1039,liegen::V,zăcea,ležať
1040,liegen::V,fi culcat,ležať
1041,hängen::V,atârna,visieť
1042,werden::V,deveni,stať sa
1043,werden::V,se face,stať sa
1044,passieren::V,se întâmpla,stať sa
1045,beginnen::V,începe,začať sa
1046,enden::V,se sfârși,končiť sa
1047,enden::V,se termina,končiť sa
1048,wechseln::V,se schimba,meniť sa
1049,aufgehen[Sonne]::V,răsări,vychádzať
1050,untergehen[Sonne]::V,apune,zapadnúť
1051,scheinen[Sonne]::V,străluci,svietiť
1052,donnern::V,tuna,hrmieť
1053,wehen::V,bate,viať
1054,strömen::V,curge în șiroaie,prúdiť
1055,fließen::V,curge,tiecť
1056,sich drehen::V,se învârti,točiť sa
1057,sich drehen::V,se învârti,krútiť sa
1058,schwanken::V,se clătina,kolísať
1059,schwanken::V,se clătina,klátiť sa
1060,schwingen::V,vibra,kývať sa
1061,schwingen::V,vibra,chvieť sa
1062,schwingen::V,flutura,kývať sa
1063,schwingen::V,flutura,chvieť sa
1064,fallen::V,cădea,padať
1065,brennen::V,arde,páliť
1066,brennen::V,arde,horieť
1067,rauchen::V,fuma,dymiť sa
1068,regnen::V,ploua,pršať
1069,gefrieren::V,îngheța,zamrznút
1070,tauen::V,se dezgheța,taviť sa
1071,schmelzen::V,se topi,taviť sa
1072,trocknen::V,se usca,schnúť
1073,sieden::V,fierbe,vrieť
1074,sieden::V,clocoti,vrieť
1075,faulen::V,se împuți,hniť
1076,verfaulen::V,putrezi,zhniť
1077,reißen::V,se rupe,pretrhnúť sa
1078,reißen::V,se sfâșia,pretrhnúť sa
1079,versinken::V,se scufunda,zapadnúť
1080,versinken::V,se scufunda,potopiť sa
1081,vergehen::V,trece,plynúť
1082,vergehen::V,se scurge,plynúť
1083,erscheinen::V,apărea,objaviť sa
1084,verschwinden::V,dispărea,zmiznúť
1085,sinken::V,cădea,klesať
1086,sinken::V,coborî,klesať
1087,abnehmen::V,scădea,ubúdať
1088,abnehmen::V,descrește,ubúdať
1089,zunehmen::V,spori,pribúdať
1090,zunehmen::V,crește,pribúdať
1091,zunehmen::V,augmenta,pribúdať
1092,steigen::V,urca,stúpať
1093,wachsen::V,crește,rásť
1094,glänzen::V,luci,jagať sa
1095,glänzen::V,luci,lesknúť sa
1096,glänzen::V,străluci,jagať sa
1097,glänzen::V,străluci,lesknúť sa
1098,funkeln::V,scânteia,iskriť sa
1099,lärmen::V,face larmă,lomoziť
1100,läuten::V,suna,cengať
1101,klingeln::V,suna,zvoniť
1102,klirren::V,zăngăni,rinčať
1103,brausen::V,vui,hučať
1104,rauschen::V,vâjâi,šumieť
1105,klingen::V,suna,znieť
1106,klingen::V,suna,zvoniť
1107,bellen::V,lătra,štekať
1108,bellen::V,lătra,brechať
1109,heulen::V,urla,vyť
1110,blasen::V,sufla,duť
1111,blasen::V,sufla,fúkať
1112,pfeifen::V,fluiera,pískať
1113,pfeifen::V,fluiera,hvízdať
1114,schreien::V,țipa,kričať
1115,stöhnen::V,geme,stenať
1116,zittern::V,tremura,triasť sa
1117,leben::V,trăi,žiť
1118,geboren werden::V,se naște,narodiť sa
1119,atmen::V,respira,dýchať
1120,trinken::V,bea,piť
1121,essen::V,mânca,jesť
1122,schlucken::V,înghiți,zhltnuť
1123,müde werden::V,se obosi,unaviť sa
1124,einschlafen::V,adormi,usnúť
1125,einschlafen::V,adormi,zaspať
1126,schlafen::V,dormi,spať
1127,aufwachen::V,se deștepta,zobudiť sa
1128,aufstehen::V,fi se scula,vstať
1129,sich erholen::V,se relaxa,zotavovať sa
1130,sich erholen::V,se relaxa,oddýchovať si
1131,sich erholen::V,se destinde,zotavovať sa
1132,sich erholen::V,se destinde,oddýchovať si
1133,krank werden::V,se îmbolnăvi,ochorieť
1134,krank sein::V,zăcea,chorieť
1135,krank sein::V,zăcea,byť chorý
1136,krank sein::V,fi bolnav,chorieť
1137,krank sein::V,fi bolnav,byť chorý
1138,schmerzen::V,durea,bolieť
1139,husten::V,tuși,kašľať
1140,genesen::V,se însănătoși,uzdraviť sa
1141,sterben::V,muri,umrieť
1142,sterben::V,muri,zomrieť
1143,umkommen::V,pieri,zahynúť
1144,sich bewegen::V,se mișca,pohybovať sa
1145,sich rühren::V,se mișca,hnúť sa
1146,sich erheben::V,se ridica,zdvihnúť sa
1147,sich setzen::V,lua loc,sadnúť si
1148,sich setzen::V,se așeza,sadnúť si
1149,hinfallen::V,cădea jos,spadnúť
1150,laufen::V,merge,bežať
1151,laufen::V,merge pe jos,bežať
1152,schreiten::V,păși,kráčať
1153,spazierengehen::V,se plimba,prechádzať sa
1154,eilen::V,fi se grăbi,súriť
1155,sich beeilen::V,se grăbi,ponáhľať sa
1156,sausen::V,țâșni,hučať
1157,rennen::V,fugi,bežať
1158,rennen::V,alerga,bežať
1159,springen::V,sări,skákať
1160,klettern::V,urca,liezť
1161,klettern::V,se cățăra,liezť
1162,schaukeln::V,legăna,húpať
1163,schaukeln::V,legăna,hojdať
1164,kriechen::V,se târî,liezť
1165,kriechen::V,se târî,plaziť sa
1166,schwimmen::V,înota,plávať
1167,tauchen::V,se scufunda,ponoriť sa
1168,rudern::V,vâsli,veslovať
1169,rudern::V,lopăta,veslovať
1170,fahren::V,merge,ísť
1171,fahren::V,merge,jazdiť
1172,fliegen::V,zbura,letieť
1173,gehen::V,merge,ísť
1174,weggehen::V,se duce,odísť
1175,weggehen::V,se duce,odchádzať
1176,abfahren::V,pleca,odcestovať
1177,anhalten::V,se opri,zadržať sa
1178,anhalten::V,se opri,zastaviť sa
1179,hineingehen::V,intra,vchádzať
1180,eintreten::V,intra,vojsť
1181,eintreten::V,intra,vstúpiť
1182,kommen::V,veni,prísť
1183,ankommen::V,sosi,prísť
1184,ankommen::V,sosi,doraziť
1185,ankommen::V,ajunge,prísť
1186,ankommen::V,ajunge,doraziť
1187,zurückkommen::V,se întoarce,vrátiť sa
1188,bleiben::V,rămâne,ostať
1189,bleiben::V,rămâne,zostať
1190,warten::V,aștepta,čakať
1191,erwarten::V,aștepta,očakávať
1192,suchen::V,căuta,hľadať
1193,finden::V,găsi,nájsť
1194,versuchen::V,încerca,skúsiť
1195,versuchen::V,încerca,pokúsiť sa
1196,vorbereiten::V,pregăti,pripraviť
1197,lieben::V,iubi,ľúbiť
1198,lieben::V,iubi,milovať
1199,mögen::V,plăcea a,mať rád
1200,lachen::V,râde,smiať sa
1201,rühren::V,mișca,dojať
1202,rühren::V,înduioșa,dojať
1203,weinen::V,plânge,plakať
1204,schimpfen::V,înjura,nadávať
1205,sich ärgern::V,se supăra,hnevať sa
1206,sich ärgern::V,se supăra,zlostiť sa
1207,sich fürchten::V,se teme,báť sa
1208,sich fürchten::V,fi teamă a,báť sa
1209,fürchten::V,se teme de,báť sa
1210,fliehen::V,fugi,utekať
1211,flüchten::V,evada,utiecť
1212,sehen::V,vedea,vidieť
1213,anschauen::V,privi,pozrieť sa na
1214,ansehen::V,privi,pozrieť
1215,hören::V,auzi,počúvať
1216,zuhören::V,asculta,počúvať
1217,probieren::V,gusta,ochutnať
1218,riechen::V,mirosi,ňuchať
1219,fühlen::V,simți,cítiť
1220,fühlen::V,simți,pociťovať
1221,fühlen::V,resimți,cítiť
1222,fühlen::V,resimți,pociťovať
1223,scheinen::V,părea,zdať sa
1224,zu sehen sein::V,se vedea,byť vidieť
1225,vernehmen::V,auzi,počuť
1226,frieren::V,fi frig,mrznúť
1227,frieren::V,fi frig,oziabať
1228,tun::V,face,robiť
1229,können::V,ști,môcť
1230,können::V,putea,môcť
1231,wollen::V,dori,chcieť
1232,anfangen::V,începe,začať
1233,beenden::V,sfârși,skončiť
1234,beenden::V,termina,skončiť
1235,aufhören::V,înceta,prestať
1236,gelingen::V,reuși,podariť sa
1237,gelingen::V,izbuti,podariť sa
1238,geraten::V,reuși,dariť sa
1239,öffnen::V,deschide,otvoriť
1240,schließen::V,închide,zavrieť
1241,stellen::V,pune,postaviť
1242,stellen::V,așeza,postaviť
1243,setzen::V,pune,posadiť
1244,setzen::V,așeza,posadiť
1245,legen::V,pune,klásť
1246,legen::V,pune,položiť
1247,berühren::V,atinge,dotykať sa
1248,verbinden::V,lega,spojiť
1249,bedecken::V,acoperi,pokryť
1250,aufhängen::V,atârna,zavesiť
1251,aufhängen::V,spânzura,zavesiť
1252,anzünden::V,aprinde,zapáliť
1253,aufheben::V,ridica,zdvihnúť
1254,aufheben::V,lua de jos,zdvihnúť
1255,zurücklassen::V,lăsa,zanechať
1256,zurücklassen::V,lăsa în urmă,zanechať
1257,verlieren::V,pierde,stratiť
1258,fallen lassen::V,scăpa,pustiť
1259,fallen lassen::V,arunca,pustiť
1260,machen::V,face,robiť
1261,herstellen::V,fabrica,vyrobiť
1262,herstellen::V,confecționa,vyrobiť
1263,bauen::V,clădi,stavať
1264,bauen::V,clădi,budovať
1265,bauen::V,construi,stavať
1266,bauen::V,construi,budovať
1267,reparieren::V,repara,opraviť
1268,verbessern::V,ameliora,zlepšiť
1269,verbessern::V,îmbunătăți,zlepšiť
1270,ändern::V,schimba,zmeniť
1271,ändern::V,schimba,preinačiť
1272,ändern::V,modifica,zmeniť
1273,ändern::V,modifica,preinačiť
1274,graben::V,săpa,ryť
1275,graben::V,săpa,kopať
1276,beugen::V,curba,ohnúť
1277,biegen::V,îndoi,ohnúť
1278,biegen::V,încovoia,ohnúť
1279,drehen::V,învârti,točiť
1280,drehen::V,învârti,krútiť
1281,wenden::V,întoarce,obrátiť
1282,wenden::V,întoarce,prevrátiť
1283,umdrehen::V,învârti,otočiť
1284,umdrehen::V,învârti,obrátiť
1285,umdrehen::V,întoarce,otočiť
1286,umdrehen::V,întoarce,obrátiť
1287,heben::V,ridica,dvíhať
1288,heben::V,ridica,povzniesť
1289,hochheben::V,ridica,zdvihnúť
1290,ergreifen::V,lua,uchopiť sa
1291,ergreifen::V,apuca,uchopiť sa
1292,halten::V,ține,držať
1293,drücken::V,apăsa,tisnúť
1294,drücken::V,strânge,tisnúť
1295,schieben::V,împinge,posunovať
1296,kratzen::V,zgâria,škrabať
1297,lecken::V,linge,lízať
1298,beißen::V,mușca,kúsať
1299,abreißen::V,rupe,odtrhnúť
1300,abreißen::V,smulge,odtrhnúť
1301,abschneiden::V,scurta,odrezať
1302,abschneiden::V,scurta,odkrojiť
1303,binden::V,lega,zaviazať
1304,binden::V,lega,priviazať
1305,stecken::V,pune,strčiť
1306,brechen::V,rupe,zlomiť
1307,brechen::V,frânge,zlomiť
1308,klopfen::V,ciocăni,tĺcť
1309,klopfen::V,ciocăni,klopať
1310,hauen::V,lovi,nabiť
1311,kleben::V,lipi,lepiť
1312,kleben::V,lipi,nalepiť
1313,reiben::V,freca,trieť
1314,reiben::V,fricționa,trieť
1315,streichen::V,unge,namazať
1316,schleifen::V,ascuți,ostríť
1317,schneiden::V,tăia,rezať
1318,schneiden::V,tăia,strihať
1319,rütteln::V,zgâlțâi,triasť
1320,rütteln::V,zgâlțâi,lomcovať
1321,schütteln::V,scutura,triasť
1322,schütteln::V,scutura,potriasť
1323,schwenken::V,agita,mávať
1324,schütten::V,vărsa,sypať
1325,füllen::V,umple,plniť
1326,einwickeln::V,înveli,zabaliť
1327,einwickeln::V,înfășura,zabaliť
1328,tragen::V,căra,niesť
1329,schleppen::V,târî,vliecť
1330,ziehen::V,trage,ťahať
1331,aufbewahren::V,păstra,uložiť
1332,aufbewahren::V,păstra,uschovať
1333,aufbewahren::V,conserva,uložiť
1334,aufbewahren::V,conserva,uschovať
1335,werfen::V,arunca,hodiť
1336,werfen::V,arunca,vrhnúť
1337,fangen::V,prinde,chytať
1338,packen::V,apuca,baliť
1339,packen::V,apuca,chytiť
1340,verstecken::V,ascunde,skryť
1341,verstecken::V,ascunde,schovať
1342,teilen::V,împărți,podeliť
1343,teilen::V,împărți,rozdeliť
1344,schicken::V,trimite,posielať
1345,bringen::V,aduce,priniesť
1346,hinzufügen::V,adăuga,pripojiť
1347,bekommen::V,obține,dostať
1348,bekommen::V,dobândi,dostať
1349,erhalten::V,primi,prijať
1350,erhalten::V,căpăta,prijať
1351,nehmen::V,lua,vziať
1352,wählen::V,opta,voliť
1353,wählen::V,alege,voliť
1354,auswählen::V,selecta,vybrať
1355,auswählen::V,selecta,vyvoliť
1356,bewahren::V,păstra,zachovať
1357,behindern::V,stingheri,zavadzať
1358,behindern::V,stingheri,byť v ceste
1359,verderben::V,strica,skaziť
1360,beschädigen::V,strica,ublížiť
1361,beschädigen::V,strica,poškodiť
1362,zerbrechen::V,rupe,rozbiť
1363,zerbrechen::V,rupe,prelomiť
1364,zerbrechen::V,frânge,rozbiť
1365,zerbrechen::V,frânge,prelomiť
1366,zerreißen::V,rupe,pretrhnúť
1367,zerreißen::V,sfâșia,pretrhnúť
1368,zerstören::V,distruge,zničiť
1369,verbrennen::V,arde,spáliť
1370,verbrennen::V,incendia,spáliť
1371,geben::V,da,dať
1372,reichen::V,întinde,podať
1373,schenken::V,dărui,darovať
1374,versprechen::V,făgădui,sľúbiť
1375,wünschen::V,ura,želať
1376,loben::V,lăuda,chváliť
1377,küssen::V,săruta,bozkať
1378,wiegen::V,legăna,kolísať
1379,zudecken::V,acoperi,prikryť
1380,wecken::V,trezi,zobudiť
1381,wecken::V,deștepta,zobudiť
1382,zeigen::V,arăta,ukázať
1383,führen::V,călăuzi,viesť
1384,lehren::V,preda,učiť
1385,lehren::V,învăța,učiť
1386,unterrichten::V,învăța,vyučovať
1387,unterrichten::V,instrui,vyučovať
1388,aufziehen::V,crește,vychovať
1389,leiten::V,duce,viesť
1390,leiten::V,conduce,viesť
1391,antreiben::V,împinge,popudiť
1392,antreiben::V,încuraja,popudiť
1393,lassen::V,pune pe să,dať
1394,einladen::V,invita,pozvať
1395,einladen::V,invita,povolať
1396,vereinigen::V,uni,spojiť
1397,vereinigen::V,uni,zjednotiť
1398,vereinigen::V,întruni,spojiť
1399,vereinigen::V,întruni,zjednotiť
1400,besuchen::V,vizita,navštíviť
1401,besuchen::V,face o vizită,navštíviť
1402,treffen::V,întâlni,stretnúť
1403,sich versammeln::V,se aduna,zhromaždiť sa
1404,spielen::V,se juca,hrať
1405,singen::V,cânta,spievať
1406,tanzen::V,dansa,tancovať
1407,sich trennen::V,se separa,rozísť sa
1408,sich trennen::V,se despărți,rozísť sa
1409,verlassen::V,părăsi,opustiť
1410,verlassen::V,abandona,opustiť
1411,retten::V,salva,zachrániť
1412,bewachen::V,păzi,strážiť
1413,schützen::V,ocroti,chrániť
1414,schützen::V,proteja,chrániť
1415,verteidigen::V,apăra,brániť
1416,sich schlagen::V,se bate,biť sa
1417,schießen::V,trage,streliť
1418,schießen::V,trage,strieľať
1419,siegen::V,birui,zvíťaziť
1420,siegen::V,învinge,zvíťaziť
1421,ärgern::V,supăra,hnevať
1422,ärgern::V,supăra,zlostiť
1423,schlagen::V,lovi,biť
1424,schlagen::V,lovi,udrieť
1425,treten::V,călca,kopnúť
1426,stechen::V,înțepa,bodnúť
1427,stechen::V,înțepa,pichnúť
1428,stechen::V,împunge,bodnúť
1429,stechen::V,împunge,pichnúť
1430,stoßen::V,împinge,udrieť
1431,stehlen::V,fura,kradnúť
1432,stören::V,deranja,vyrušiť
1433,belästigen::V,importuna,obťažovať
1434,verbergen::V,ascunde,skryť
1435,täuschen::V,amăgi,sklamať
1436,betrügen::V,înșela,klamať
1437,betrügen::V,înșela,podvádzať
1438,töten::V,omorî,zabiť
1439,töten::V,omorî,usmrtiť
1440,wohnen::V,sta,bývať
1441,wohnen::V,locui,bývať
1442,arbeiten::V,lucra,pracovať
1443,sammeln::V,aduna,zbierať
1444,sammeln::V,colecționa,zbierať
1445,pflücken::V,culege,trhať
1446,pflücken::V,culege,oberať
1447,jagen::V,vâna,poľovať
1448,fischen::V,pescui,loviť ryby
1449,fischen::V,pescui,chytať ryby
1450,fassen::V,prinde,uloviť
1451,hüten::V,paște,pásť
1452,treiben::V,mână,hnať
1453,anbinden::V,lega,priviazať
1454,füttern::V,da de mâncare,kŕmiť
1455,melken::V,mulge,dojiť
1456,hacken::V,toca,seknúť
1457,hacken::V,sparge,seknúť
1458,gießen::V,uda,polievať
1459,reifen::V,pârgui,dozrieť
1460,zubereiten::V,găti,pripraviť
1461,kochen::V,găti,variť
1462,backen::V,coace,piecť
1463,backen::V,coace,smažiť
1464,braten::V,coace,piecť
1465,braten::V,coace,pražiť
1466,umrühren::V,mesteca,pomiešať
1467,stricken::V,împleti,pliesť
1468,nähen::V,coase,šiť
1469,färben::V,vopsi,zafarbiť
1470,färben::V,colora,zafarbiť
1471,reinigen::V,curăți,čistiť
1472,waschen::V,spăla,myť
1473,abwischen::V,șterge,utrieť
1474,spülen::V,clăti,vyplachovať
1475,fegen::V,mătura,zametať
1476,kehren::V,mătura,zametať
1477,baden::V,se scălda,kúpať sa
1478,sich waschen::V,se spăla,umývať sa
1479,ausziehen::V,și scoate,zobliecť
1480,anziehen::V,îmbrăca,obliecť
1481,sich anziehen::V,se îmbrăca,obliecť sa
1482,kämmen::V,pieptăna,česať
1483,schmücken::V,împodobi,ozdobiť
1484,sagen::V,zice,povedať
1485,sagen::V,spune,povedať
1486,sprechen::V,vorbi,hovoriť
1487,reden::V,vorbi,rozprávať
1488,reden::V,discuta,rozprávať
1489,sich unterhalten::V,conversa,rozprávať sa
1490,sich unterhalten::V,sta de vorbă,rozprávať sa
1491,fragen::V,întreba,spýtať sa
1492,bitten::V,ruga,prosiť
1493,erzählen::V,spune,rozprávať
1494,erzählen::V,povesti,rozprávať
1495,mitteilen::V,comunica,oznámiť
1496,mitteilen::V,înștiința,oznámiť
1497,nennen::V,numi,nazvať
1498,nennen::V,numi,menovať
1499,nennen::V,chema,nazvať
1500,nennen::V,chema,menovať
1501,rufen::V,chema,volať
1502,rufen::V,chema,zavolať
1503,prahlen::V,se făli,vystatovať sa
1504,übersetzen::V,traduce,preložiť
1505,denken::V,gândi,myslieť
1506,glauben::V,crede,veriť
1507,bemerken::V,observa,podotknuť
1508,bemerken::V,observa,spozorovať
1509,erkennen::V,cunoaște,poznať
1510,erkennen::V,recunoaște,poznať
1511,begreifen::V,pricepe,pochopiť
1512,begreifen::V,pricepe,porozumieť
1513,begreifen::V,înțelege,pochopiť
1514,begreifen::V,înțelege,porozumieť
1515,verstehen::V,înțelege,rozumieť
1516,lernen::V,învăța,učiť sa
1517,wissen::V,ști,vedieť
1518,sich erinnern an::V,a-și aminti de,pamätať si na
1519,vergessen::V,uita,zabudnuť
1520,messen::V,măsura,merať
1521,zählen::V,număra,počítať
1522,rechnen::V,calcula,rátať
1523,rechnen::V,calcula,počítať
1524,lesen::V,citi,čítať
1525,malen::V,picta,maľovať
1526,zeichnen::V,desena,kresliť
1527,schreiben::V,scrie,písať
1528,besitzen::V,avea,mať
1529,besitzen::V,avea,vlastniť
1530,besitzen::V,poseda,mať
1531,besitzen::V,poseda,vlastniť
1532,kaufen::V,cumpăra,kúpiť
1533,verkaufen::V,vinde,predať
1534,bezahlen::V,plăti,zaplatiť
1535,bezahlen::V,achita,zaplatiť
1536,zahlen::V,plăti,platiť
1537,beherrschen::V,stăpâni,ovládať
1538,ertragen::V,răbda,znášať
1539,ertragen::V,răbda,vydržať
1540,ertragen::V,suporta,znášať
1541,ertragen::V,suporta,vydržať
