,Concept_ID,ta,is
689,hier::ADV,இங்கே,hér
690,hierhin::ADV,இவ்விடத்திற்கு,hingað
691,von hier::ADV,இனி,héðan
692,dort::ADV,அங்கே,þar
693,dort::ADV,அங்கே,þarna
694,dorthin::ADV,அவ்விடத்திற்கு,þangað
695,geradeaus::ADV,முன்னாலிருக்கும்,beint áfram
696,vorwärts::ADV,முன்புறமாக,áfram
697,rückwärts::ADV,பின்னோக்கி,aftur á bak
698,zurück::ADV,பின்பக்கம்,aftur
699,zurück::ADV,பின்பக்கம்,til baka
700,unten::ADV,கீழாக,niðri
701,unten::ADV,கீழாக,fyrir neðan
702,hinab::ADV,கீழ் நோக்கி,niður
703,hinab::ADV,கீழ் நோக்கி,niður eftir
704,oben::ADV,மேலே,uppi
705,hinauf::ADV,மேலே,upp
706,hinauf::ADV,மேலே,upp eftir
707,überall::ADV,எல்லா இடத்திலும்,alls staðar
708,nicht::ADV,இல்லை,ekki
709,ein wenig::ADV,கொஞ்சம்,dálítið
710,kaum::ADV,அரிதாக,varla
711,kaum::ADV,அரிதாக,tæplega
712,sehr::ADV,மிக்க,mjög
713,so::ADV,மிகவும்,svo
714,so::ADV,மிகவும்,þannig
715,noch::ADV,இப்பொழுதும்,enn
716,noch::ADV,இப்பொழுதும்,ennþá
717,nur::ADV,மட்டும்,bara
718,nur::ADV,மட்டும்,aðeins
719,schon::ADV,ஏற்கனவே,nú þegar
720,wieder::ADV,மறுபடியும்,aftur
721,wieder::ADV,மறுபடியும்,að nýju
722,vergebens::ADV,வீண்,árangurslaust
723,vor::PRP,முன்,fyrir
724,hinter::PRP,பின்பக்கம்,bak við
725,hinter::PRP,பின்பக்கம்,aftur fyrir
726,unter::PRP,கீழே,undir
727,durch::PRP,ஊடே,gegnum
728,neben::PRP,அடுத்து,hjá
729,neben::PRP,அடுத்து,við hliðina á
730,zwischen::PRP,இடையில்,milli
731,zwischen::PRP,இடையில்,á milli
732,wegen::PRP,ஏனெனில்,vegna
733,dies::PRN,இது,þetta
734,das::PRN,அது,það
735,alles::PRN,ஒவ்வொன்றும்,allt
736,ich::PRN,நான்,ég
737,du::PRN,நீ,þú
738,er::PRN,அவன்,hann
739,wir::PRN,நாம்,við
740,wir::PRN,நாங்கள்,við
741,ihr::PRN,நீங்கள்,þið
742,sie::PRN,அவர்கள்,þær
743,sie::PRN,அவர்கள்,þeir
744,was::FPRN,என்ன,hvað
745,wer::FPRN,யார்,hver
746,wo::FADV,எங்கே,hvar
747,wohin::FADV,எதற்கு,hvert
748,wie::FADV,எப்படி,hvernig
749,warum::FADV,ஏன்,hvers vegna
750,wieviel::FNUM,எவ்வளவு,hve mikill
751,eins::NUM,ஒன்று,einn
752,zwei::NUM,இரண்டு,tveir
753,drei::NUM,மூன்று,þrír
754,vier::NUM,நான்கு,fjórir
755,fünf::NUM,ஐந்து,fimm
756,sechs::NUM,ஆறு,sex
757,sieben::NUM,ஏழு,sjö
758,acht::NUM,எட்டு,átta
759,neun::NUM,ஒன்பது,níu
760,zehn::NUM,பத்து,tíu
761,elf::NUM,பதினொன்று,ellefu
762,zwölf::NUM,பன்னிரண்டு,tólf
763,zwanzig::NUM,இருபது,tuttugu
764,dreißig::NUM,முப்பது,þrjátíu
765,vierzig::NUM,நாற்பது,fjörutíu
766,fünfzig::NUM,ஐமபது,fimmtíu
767,sechzig::NUM,அறுபது,sextíu
768,siebzig::NUM,எழுபது,sjötíu
769,achtzig::NUM,எண்பது,áttatíu
770,neunzig::NUM,தொன்னூறு,níutíu
771,hundert::NUM,நூறு,hundrað
772,tausend::NUM,ஆயிரம்,þúsund
773,und::CNJ,மற்றும்,og
774,oder::CNJ,அல்லது,eða
775,stehen::V,நில்,standa
776,sitzen::V,உட்கார்,sitja
777,liegen::V,படு,liggja
778,hängen::V,தொங்கச் செய்,hanga
779,werden::V,ஆகு,verða
780,passieren::V,நிகழ்,gerast
781,beginnen::V,ஆரம்பி,byrja
782,enden::V,முடி,enda
783,enden::V,முடி,lykta
784,wechseln::V,மாற்று,skipta
785,aufgehen[Sonne]::V,உயர எழு,koma upp
786,untergehen[Sonne]::V,பொறுத்து,ganga til viðar
787,scheinen[Sonne]::V,பிரகாசி,skína
788,donnern::V,இடி,þruma
789,wehen::V,வீசு,blása
790,strömen::V,பாயதல்,streyma
791,fließen::V,நீரோட்டம் போக்கில் போ,fljóta
792,sich drehen::V,சுழல்,snúast
793,schwanken::V,தள்ளாடு,riða
794,schwanken::V,தள்ளாடு,rugga
795,schwingen::V,ஆடு,sveiflast
796,fallen::V,விழு,falla
797,brennen::V,எரி,brenna
798,rauchen::V,பகை பிடி,reykja
799,regnen::V,மழை பெய்,rigna
800,gefrieren::V,உறைந்துவிடு,frjósa
801,tauen::V,உருகு,þiðna
802,schmelzen::V,உருகு,bráðna
803,trocknen::V,உலர்த்து,þorna
804,sieden::V,கொதிக்க வை,sjóða
805,faulen::V,அழுகச் செய்,rotna
806,verfaulen::V,அழுகச் செய்,rotna
807,reißen::V,திடீரென அறு,rifna
808,versinken::V,மூழ்கு,sökkva
809,vergehen::V,கடந்துசெல்,líða
810,erscheinen::V,தோன்றச்,birtast
811,verschwinden::V,மறைந்து போ,hverfa
812,sinken::V,பதைவுறு,síga
813,abnehmen::V,குறை,lækka
814,abnehmen::V,குறை,minnka
815,zunehmen::V,உயர்த்து,aukast
816,steigen::V,உயர எழு,stíga
817,wachsen::V,வளர்,vaxa
818,glänzen::V,மிளிர்,glóa
819,glänzen::V,மிளிர்,glampa
820,funkeln::V,பிரகாசி,leiftra
821,lärmen::V,கொம்பு,hafa hátt
822,läuten::V,மணியொலியிசை,hringja
823,klingeln::V,மணி அடி,hringja
824,klirren::V,கிலுங்கு,glamra
825,klirren::V,கிலுங்கு,skrölta
826,brausen::V,இரைதல்,ólga
827,rauschen::V,சலசலப்பு,suða
828,klingen::V,சிலம்புதல்,hljóma
829,bellen::V,குரை,gelta
830,heulen::V,ஊளையிடு,væla
831,heulen::V,ஊளையிடு,ýlfra
832,blasen::V,ஊது,blása
833,pfeifen::V,சீழ்க்கை எழப்பு,blístra
834,schreien::V,கூச்சலிடு,æpa
835,stöhnen::V,வேதனை,stynja
836,zittern::V,நடுங்கு,titra
837,zittern::V,நடுங்கு,skjálfa
838,leben::V,உயிருடனிரு,lifa
839,geboren werden::V,பிற,fæðast
840,atmen::V,சுவாசி,anda
841,atmen::V,சுவாசி,draga andann
842,trinken::V,குடி,drekka
843,essen::V,சாப்பிடு,borða
844,schlucken::V,முழுங்கு,kingja
845,müde werden::V,கையயர்தல்,þreytast
846,einschlafen::V,தூங்க,sofna
847,schlafen::V,தூங்கு,sofa
848,aufwachen::V,எழுப்பு,vakna
849,aufstehen::V,எழுந்திரு,fara á fætur
850,sich erholen::V,இளைப்பாறு,hvíla sig
851,krank werden::V,விழுதல்,veikjast
852,krank werden::V,விழுதல்,verða veikur
853,krank sein::V,நருக்கலாயிருக்க,vera veikur
854,schmerzen::V,நோவுறு,kenna til
855,husten::V,இருமு,hósta
856,genesen::V,குணம் அடை,batna
857,genesen::V,குணம் அடை,frískast
858,sterben::V,மரணமடை,deyja
859,umkommen::V,நசி,farast
860,sich bewegen::V,நகர்த்து,bifast
861,sich rühren::V,அசை,hreyfast
862,sich erheben::V,எழுந்து நில்,standa upp
863,sich setzen::V,உட்கார்,setjast
864,hinfallen::V,விழு,detta
865,laufen::V,நட,labba
866,schreiten::V,கவடுவைத்தல்,ganga
867,spazierengehen::V,உலவு,ganga sér til skemmtunar
868,eilen::V,விரைந்து,fara hratt
869,sich beeilen::V,அவசரப்படுத்து,flýta sér
870,sausen::V,விரைந்து செல்,þjóta
871,rennen::V,ஓடு,hlaupa
872,springen::V,குதி,stökkva
873,klettern::V,ஏறு,klifra
874,schaukeln::V,தள்ளாடு,róla
875,schaukeln::V,தள்ளாடு,rugga
876,kriechen::V,மெதுவாக நடந்து செல்,skríða
877,schwimmen::V,நீந்து,synda
878,tauchen::V,மூழ்கி நீச்சலடி,kafa
879,rudern::V,துடுப்புப் போடு,róa
880,fahren::V,ஓட்டு,aka
881,fahren::V,ஓட்டு,fara
882,fliegen::V,பற,fljúga
883,gehen::V,போ,fara
884,gehen::V,போ,ganga
885,weggehen::V,விலகிச் செல்,fara burt
886,weggehen::V,விலகிச் செல்,ganga burt
887,abfahren::V,புறப்பட்டுச் செல்,aka burt
888,anhalten::V,நின்றுவிடு,stöðva
889,hineingehen::V,மறையச் செய்,ganga inn
890,eintreten::V,நுழை,koma inn
891,eintreten::V,நுழை,ganga inn
892,kommen::V,வா,koma
893,ankommen::V,வநது சேர்,koma til
894,zurückkommen::V,திரும்பி வா,koma til baka
895,bleiben::V,இரு,haldast
896,bleiben::V,இரு,vera kyrr
897,warten::V,தாமதி,bíða
898,erwarten::V,எதிர்நோக்கு,búast við
899,erwarten::V,எதிர்நோக்கு,eiga von á
900,suchen::V,தேடு,leita
901,finden::V,கண்டுபிடி,finna
902,versuchen::V,முயற்சி செய்,reyna
903,vorbereiten::V,ஆயத்தம் செய்,undirbúa
904,lieben::V,அன்பு செலுத்து,elska
905,mögen::V,விரும்பு,þykja gott
906,mögen::V,விரும்பு,falla í geð
907,lachen::V,சிரி,hlæja
908,rühren::V,இதயத்தைத் தொடு,snerta
909,weinen::V,அழு,gráta
910,schimpfen::V,சாபமிடு,skammast
911,sich ärgern::V,கோப்பபடு,sárna
912,sich ärgern::V,கோப்பபடு,gremjast
913,sich fürchten::V,பயப்படு,óttast
914,fürchten::V,பயப்படுத்து,óttast
915,fliehen::V,ஓடு,flýja
916,flüchten::V,தப்பிவிடு,strjúka
917,sehen::V,பார்,sjá
918,anschauen::V,கூர்ந்து கவனி,horfa á
919,ansehen::V,கவனி,líta á
920,hören::V,கேள்,heyra
921,zuhören::V,சுவைத்துப் பார்,hlusta
922,probieren::V,ருசி,smakka
923,riechen::V,முகர்ந்து பார்,þefa
924,fühlen::V,தொட்டுணர்,finna til
925,scheinen::V,காணப்படு,virðast
926,zu sehen sein::V,தோன்றுதல்,vera að sjá
927,vernehmen::V,கேள்,heyra
928,vernehmen::V,கேள்,greina
929,frieren::V,குதுகுதுகு,frjósa
930,tun::V,செய்,gera
931,können::V,இயல்வது,geta
932,wollen::V,விரும்பு,ætla
933,wollen::V,விரும்பு,vilja
934,anfangen::V,தொடங்கு,hefja
935,beenden::V,முடி,enda
936,beenden::V,முடி,ljúka
937,aufhören::V,நிறுத்து,lykta
938,gelingen::V,வெற்றி,heppnast
939,geraten::V,ஏற்படுத்து,lukkast
940,öffnen::V,திற,opna
941,schließen::V,மூடு,loka
942,stellen::V,வை,láta
943,stellen::V,வை,setja
944,setzen::V,வை,láta
945,setzen::V,வை,setja
946,legen::V,பரப்பி வை,láta
947,legen::V,பரப்பி வை,leggja
948,berühren::V,பதி,koma við
949,verbinden::V,சேர்,sameina
950,bedecken::V,உறைபோடு,hylja
951,aufhängen::V,தொங்கவிடு,hengja
952,aufhängen::V,தொங்கவிடு,hengja upp
953,anzünden::V,எரியூட்டு,kveikja í
954,aufheben::V,பொறுக்கி எடு,taka upp
955,aufheben::V,பொறுக்கி எடு,lyfta upp
956,zurücklassen::V,விட்டுச் செல்,skilja eftir
957,verlieren::V,இழ,týna
958,verlieren::V,இழ,glata
959,fallen lassen::V,அளவில் குறைவு,missa
960,machen::V,தயார்செய்,búa til
961,herstellen::V,உற்பத்தி செய்,framleiða
962,bauen::V,கட்டு,smíða
963,bauen::V,கட்டு,byggja
964,reparieren::V,பழுது பார்,gera við
965,verbessern::V,மேம்படுத்து,bæta
966,ändern::V,மாற்றி அமை,breyta
967,graben::V,குழி வெட்டு,grafa
968,beugen::V,வனை,beygja
969,biegen::V,வனை,sveigja
970,drehen::V,சுழல்,snúa
971,wenden::V,குடைகவிழு,snúa
972,wenden::V,குடைகவிழு,venda
973,umdrehen::V,சுற்றும் முற்றும் பார்,venda
974,umdrehen::V,சுற்றும் முற்றும் பார்,snúa við
975,heben::V,தூக்கு,hefja
976,hochheben::V,தூக்கு,lyfta upp
977,ergreifen::V,பறி,grípa
978,halten::V,பிடித்துக் கொள்,rúma
979,halten::V,பிடித்துக் கொள்,halda
980,drücken::V,அழுத்து,þjá
981,drücken::V,அழுத்து,þrýsta
982,schieben::V,தள்ளு,ýta
983,kratzen::V,கீறு,klóra
984,lecken::V,நக்கு,sleikja
985,beißen::V,கடி,bíta
986,abreißen::V,கிழி,rífa af
987,abreißen::V,கிழி,rífa frá
988,abschneiden::V,வெட்டி எடு,skera af
989,abschneiden::V,வெட்டி எடு,klippa af
990,binden::V,கட்டு,binda
991,stecken::V,பதிய வை,stinga
992,brechen::V,உடை,brjóta
993,klopfen::V,தட்டு,berja
994,klopfen::V,தட்டு,klappa
995,hauen::V,அடி,berja
996,hauen::V,அடி,höggva
997,kleben::V,ஒட்டு,líma
998,reiben::V,தேய்,núa
999,streichen::V,பரவச்செய்,smyrja
1000,schleifen::V,அரை,slípa
1001,schneiden::V,துண்டாக்கு,skera
1002,schneiden::V,துண்டாக்கு,klippa
1003,rütteln::V,மெல்ல தள்ளு,skaka
1004,schütteln::V,குலுக்கு,hrista
1005,schwenken::V,ஊஞ்சலாடு,sveifla
1006,schütten::V,ஊற்று,hella
1007,füllen::V,நிரப்பு,fylla
1008,einwickeln::V,சுற்று,vefja inn í
1009,tragen::V,எடுத்துச் செல்,bera
1010,schleppen::V,இழுத்துச் செல்,draga
1011,ziehen::V,இழு,toga
1012,ziehen::V,இழு,draga
1013,aufbewahren::V,வைத்துக் கொள்,geyma
1014,werfen::V,வீசி எறி,kasta
1015,fangen::V,பிடி,grípa
1016,packen::V,பிடித்துக்கொள்,þrífa í
1017,verstecken::V,மறை,fela
1018,teilen::V,பாகங்களாகப் பிரி,deila
1019,schicken::V,அனுப்பு,senda
1020,bringen::V,கொண்டு வா,færa
1021,bringen::V,கொண்டு வா,flytja
1022,hinzufügen::V,சேர்,bæta við
1023,bekommen::V,பெறு,hljóta
1024,bekommen::V,பெறு,ná
1025,erhalten::V,பெறு,fá
1026,nehmen::V,எடு,taka
1027,wählen::V,தேர்ந்தெடு,velja
1028,auswählen::V,தேர்ல்தெடு,velja úr
1029,bewahren::V,கெடாது பேணு,gæta
1030,bewahren::V,கெடாது பேணு,vernda
1031,behindern::V,தடங்கல் செய்,varna
1032,verderben::V,நாசமாக்கு,spilla
1033,beschädigen::V,சேதப்படுத்து,skemma
1034,zerbrechen::V,உடை,brjóta
1035,zerreißen::V,கிழி,rífa
1036,zerreißen::V,கிழி,rífa sundur
1037,zerstören::V,அழி,rífa niður
1038,verbrennen::V,எரியூட்டு,brenna
1039,geben::V,கொடு,gefa
1040,reichen::V,வழங்கு,rétta
1041,schenken::V,மொயத்தல்,gefa
1042,versprechen::V,உறுதியளி,lofa
1043,versprechen::V,உறுதியளி,heita
1044,wünschen::V,ஆசைப்படு,óska
1045,loben::V,புகழ்ச்சி கூறு,lofa
1046,loben::V,புகழ்ச்சி கூறு,hrósa
1047,küssen::V,முத்தமிடு,kyssa
1048,wiegen::V,ஆட்டுத்தல்,rugga
1049,zudecken::V,உறைபோடு,þekja
1050,zudecken::V,உறைபோடு,breiða yfir
1051,wecken::V,எழுப்பு,vekja
1052,zeigen::V,காட்டு,sýna
1053,führen::V,வழிகாட்டி,leiða
1054,lehren::V,சொல்லிக் கொடு,kenna
1055,unterrichten::V,அறிவுரை கூறு,fræða
1056,aufziehen::V,வளர்,ala upp
1057,leiten::V,அழைத்துச் செல்,stjórna
1058,antreiben::V,தூண்டு,hvetja
1059,lassen::V,விடு,láta
1060,einladen::V,அழை,bjóða heim
1061,vereinigen::V,ஒன்றாகச் சேர்,sameina
1062,besuchen::V,வருகை புரி,heimsækja
1063,treffen::V,சந்தி,hitta
1064,sich versammeln::V,தொகுப்பு,safnast saman
1065,spielen::V,விளையாடு,leika sér
1066,singen::V,பாடு,syngja
1067,tanzen::V,நடனமாடு,dansa
1068,sich trennen::V,தனிப்படடுத்து,skiljast
1069,verlassen::V,கைவிடு,yfirgefa
1070,retten::V,காப்பாற்று,bjarga
1071,bewachen::V,காவல் செய்,gæta
1072,bewachen::V,காவல் செய்,hafa vörð á
1073,schützen::V,பாதுகாப்பு செய்,vernda
1074,verteidigen::V,எதிர்த்து நில்,verja
1075,sich schlagen::V,பூசலிடு,slást
1076,sich schlagen::V,பூசலிடு,berjast
1077,schießen::V,சுட்டுக் கொல்,skjóta
1078,siegen::V,வெற்றி பெறு,sigra
1079,ärgern::V,எரிச்சலூட்டு,ergja
1080,ärgern::V,எரிச்சலூட்டு,skaprauna
1081,schlagen::V,அடி,slá
1082,schlagen::V,அடி,lemja
1083,treten::V,உதை,sparka
1084,stechen::V,கொட்டு,stinga
1085,stoßen::V,நெருக்கு,hrinda
1086,stehlen::V,திருடு,stela
1087,stören::V,தொல்லைகொடு,trufla
1088,belästigen::V,தொல்லை கொடு,ónáða
1089,verbergen::V,மறை,leyna
1090,täuschen::V,ஏமாற்று,gabba
1091,täuschen::V,ஏமாற்று,blekkja
1092,betrügen::V,ஏமாற்று,svíkja
1093,betrügen::V,ஏமாற்று,blekkja
1094,töten::V,கொல்,drepa
1095,wohnen::V,தங்கியிரு,búa
1096,arbeiten::V,வேலை செய்,vinna
1097,sammeln::V,ஒன்றுசேர்,safna
1098,pflücken::V,கொய்து எடு,tína
1099,pflücken::V,கொய்து எடு,reyta
1100,jagen::V,வேட்டையாடு,veiða
1101,fischen::V,மீன் பிடி,fiska
1102,fassen::V,பிடி,veiða
1103,hüten::V,காவல் செய்,gæta
1104,hüten::V,காவல் செய்,vakta
1105,treiben::V,ஓட்டு,reka
1106,anbinden::V,கட்டு,binda við
1107,anbinden::V,கட்டு,binda fast
1108,füttern::V,உணவளி,fóðra
1109,melken::V,பால் கற,mjólka
1110,hacken::V,வெட்டி எடு,höggva
1111,gießen::V,நீர்ப் பாய்ச்சு,hella
1112,reifen::V,பழு,þroskast
1113,zubereiten::V,சமையல் செய்,elda
1114,zubereiten::V,சமையல் செய்,tilbúa
1115,kochen::V,வேகவை,sjóða
1116,backen::V,வெப்பத்தில் வாட்டு,baka
1117,braten::V,பொரியச் செய்,steikja
1118,umrühren::V,கலக்கு,hræra í
1119,stricken::V,பின்னியிழை,prjóna
1120,nähen::V,தையல் வேலை செய்,sauma
1121,färben::V,வண்ணம் பெறச் செய்,lita
1122,reinigen::V,சுத்தம் செய்,hreinsa
1123,waschen::V,கழுவு,þvo
1124,abwischen::V,துடை,þerra
1125,spülen::V,அலசு,skola
1126,spülen::V,அலசு,þvo upp
1127,fegen::V,பெறுக்கு,sópa
1128,fegen::V,பெறுக்கு,hreinsa
1129,kehren::V,பெறுக்கு,sópa
1130,baden::V,குளி,baða sig
1131,sich waschen::V,கழுவு,þvo sér
1132,ausziehen::V,கழற்று,fara úr
1133,anziehen::V,புனைதல்,fara í
1134,sich anziehen::V,உடுத்துதல்,klæðast
1135,kämmen::V,தலை வாரிக் கொள்,greiða
1136,schmücken::V,அழகுபடுத்து,prýða
1137,schmücken::V,அழகுபடுத்து,skreyta
1138,sagen::V,சொல்,segja
1139,sprechen::V,பேசு,tala
1140,reden::V,பெசு,ræða
1141,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,spjalla
1142,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,ræðast við
1143,fragen::V,கேள்,spyrja
1144,bitten::V,வேண்டு,biðja
1145,erzählen::V,சொல்,segja frá
1146,mitteilen::V,சொல்,tilkynna
1147,nennen::V,பெயரிடுதல்,nefna
1148,rufen::V,கூச்சலிடு,kalla
1149,prahlen::V,தற்பெருமை பேசு,gorta
1150,übersetzen::V,மொழிபெயர்ப்பு செய்,þýða
1151,denken::V,யோசி,hugsa
1152,glauben::V,நம்பு,trúa
1153,bemerken::V,கவனி,taka eftir
1154,erkennen::V,அடையாளம் கண்டுகொள்,þekkja
1155,begreifen::V,பற்றிக்கொள்,skilja
1156,verstehen::V,புரிந்து கொள்,skilja
1157,lernen::V,கற்றுக்கொள்,læra
1158,wissen::V,தெரிந்திரு,vita
1159,sich erinnern an::V,நினைவு கூர்,minnast
1160,vergessen::V,மற,gleyma
1161,messen::V,அளவிடு,mæla
1162,zählen::V,எண்ணு,telja
1163,rechnen::V,கணக்கிடு,reikna
1164,lesen::V,படி,lesa
1165,malen::V,வண்ணச்சித்திரம்,mála
1166,zeichnen::V,வரை,teikna
1167,schreiben::V,எழுது,skrifa
1168,besitzen::V,உடைமையாகக் கொண்டிரு,hafa
1169,kaufen::V,வாங்கு,kaupa
1170,verkaufen::V,விற்பனை செய்,selja
1171,bezahlen::V,இறுத்தல்,borga
1172,zahlen::V,பணம் செலுத்து,borga
1173,beherrschen::V,ஆட்சிசெய்,hafa á valdi sínu
1174,ertragen::V,தாங்கு,þola
