,Concept_ID,myv,cy
795,unten::ADV,ало,isod
796,unten::ADV,ало,oddi tanodd
797,hinab::ADV,алов,i lawr
798,hinab::ADV,алов,i waered
799,oben::ADV,вере,fry
800,hinauf::ADV,верев,i fyny
801,hinauf::ADV,верев,i'r lan
802,überall::ADV,эрьва косо,ym mhobman
803,nicht::ADV,а,ni
804,nicht::ADV,а,nid
805,ein wenig::ADV,аламошка,tipyn
806,ein wenig::ADV,аламошка,ychydig
807,kaum::ADV,ансяк,prin
808,sehr::ADV,пек,iawn
809,sehr::ADV,вельть,iawn
810,so::ADV,истя,fel
811,so::ADV,истя,felly
812,noch::ADV,таго,eto
813,nur::ADV,ансяк,yn unig
814,schon::ADV,уш,eisoes
815,schon::ADV,уш,yn barod
816,wieder::ADV,таго,drachefn
817,vergebens::ADV,стяко,yn ofer
818,vor::PRP,икеле,o flaen
819,hinter::PRP,вельде,ar ôl
820,unter::PRP,ало,islaw
821,durch::PRP,пачк,trwy
822,neben::PRP,вакссо,ar bwys
823,zwischen::PRP,ютксо,rhwng
824,zwischen::PRP,ютксо,cydrhwng
825,wegen::PRP,кис,o achos
826,wegen::PRP,кис,oherwydd
827,wegen::PRP,коряс,o achos
828,wegen::PRP,коряс,oherwydd
829,wegen::PRP,кувалт,o achos
830,wegen::PRP,кувалт,oherwydd
831,dies::PRN,те,hyn
832,das::PRN,те,hynny
833,das::PRN,тона,hynny
834,alles::PRN,весе,popeth
835,alles::PRN,весемесь,popeth
836,ich::PRN,мон,fi
837,du::PRN,тон,ti
838,er::PRN,сон,fe
839,wir::PRN,минь,ni
840,ihr::PRN,тынь,chi
841,sie::PRN,сынь,hwy
842,was::FPRN,мезе,pa beth
843,wer::FPRN,ки,pwy
844,wo::FADV,косо,ble
845,wo::FADV,косо,ym mha le
846,wohin::FADV,ков,i ble
847,wohin::FADV,ков,i ba le
848,wohin::FADV,козо,i ble
849,wohin::FADV,козо,i ba le
850,wie::FADV,кода,sut
851,warum::FADV,мекс,pam
852,wieviel::FNUM,зяро,faint
853,eins::NUM,вейке,un
854,zwei::NUM,кавто,dau
855,drei::NUM,колмо,tri
856,vier::NUM,ниле,pedwar
857,fünf::NUM,вете,pump
858,sechs::NUM,кото,chwech
859,sieben::NUM,сисем,saith
860,acht::NUM,кавксо,wyth
861,neun::NUM,вейксэ,naw
862,zehn::NUM,кемень,deg
863,elf::NUM,кевейкее,un ar ddeg
864,zwölf::NUM,кемгавтово,deuddeg
865,zwölf::NUM,кемгавтово,un deg dau
866,zwanzig::NUM,комсь,ugain
867,dreißig::NUM,колоньгемень,tri deg
868,dreißig::NUM,колоньгемень,deg ar hugain
869,vierzig::NUM,ниленьгемень,deugain
870,fünfzig::NUM,ведьгемень,hanner cant
871,sechzig::NUM,кодгемень,chwe deg
872,siebzig::NUM,сизьгемень,saith deg
873,siebzig::NUM,сизьгемень,deg a thrigain
874,achtzig::NUM,кавксоньгемень,wyth deg
875,achtzig::NUM,кавксоньгемень,pedar ugain
876,neunzig::NUM,вейксэньгемень,naw deg
877,neunzig::NUM,вейксэньгемень,deg a phedwar ugain
878,hundert::NUM,сядо,cant
879,tausend::NUM,тыща,mil
880,und::CNJ,ды,a
881,oder::CNJ,или,neu
882,stehen::V,аштемс стядо,sefyll
883,sitzen::V,аштемс озадо,eistedd
884,liegen::V,мадезь аштемс,gorwedd
885,hängen::V,нурьгемс,hongian
886,werden::V,арамс,dod yn
887,werden::V,арамс,mynd yn
888,passieren::V,лисэмс,digwydd
889,beginnen::V,ушодомс,cychwyn
890,enden::V,лоткамс,gorffen
891,wechseln::V,полавтнемс,newid
892,aufgehen[Sonne]::V,лисемс,codi
893,aufgehen[Sonne]::V,стямс,codi
894,untergehen[Sonne]::V,валгомс,machlud
895,scheinen[Sonne]::V,валдомтомс,tywynnu
896,donnern::V,цярномс,taranu
897,donnern::V,галдордомс,taranu
898,wehen::V,пувамс,chwythu
899,strömen::V,чудемс,ffrydio
900,fließen::V,чудемс,llifo
901,sich drehen::V,велямс,troi
902,sich drehen::V,велямс,cylchdroi
903,schwanken::V,лыкамс,siglo
904,schwanken::V,якамс,siglo
905,schwingen::V,нурсемс,siglo
906,schwingen::V,лыкамс,siglo
907,fallen::V,прамс,cwympo
908,fallen::V,сяворемс,cwympo
909,brennen::V,паломс,llosgi
910,rauchen::V,качадомс,mygu
911,regnen::V,пиземс,glawio
912,gefrieren::V,кельмемс,rhewi
913,tauen::V,соламс,toddi
914,tauen::V,соламс,meirioli
915,schmelzen::V,соламс,toddi
916,trocknen::V,коськемс,sychu
917,sieden::V,лакамс,berwi
918,sieden::V,пиксемс,berwi
919,faulen::V,наксадомс,pydru
920,faulen::V,наксадомс,braenu
921,verfaulen::V,наксадомс,pydru
922,verfaulen::V,наксадомс,dadfeilio
923,reißen::V,сезневемс,clecian
924,reißen::V,сезневемс,torri'n glats
925,versinken::V,ваямс,suddo
926,vergehen::V,ютамс,myned heibio
927,vergehen::V,ютамс,pasio
928,erscheinen::V,лисемс,ymddangos
929,verschwinden::V,ёмамс,diflannu
930,sinken::V,явамс,syrthio
931,abnehmen::V,киремемс,lleihau
932,zunehmen::V,ламолгадомс,cynyddu
933,zunehmen::V,раштамс,cynyddu
934,steigen::V,куземс,codi
935,steigen::V,кепсевемс,codi
936,wachsen::V,касомс,tyfu
937,glänzen::V,цитнемс,disgleirio
938,funkeln::V,пиндолдомс,pefrio
939,funkeln::V,цивтёрдомс,pefrio
940,lärmen::V,шалномс,cadw sŵn
941,lärmen::V,шалномс,gwneud twrw
942,läuten::V,гайгезевемс,canu
943,klingeln::V,чавомс баягас,canu
944,klingeln::V,чавомс баягас,seinio
945,klirren::V,калдордомс,tincian
946,klirren::V,кальцяемс,tincian
947,brausen::V,лакамс,rhuo
948,rauschen::V,лажномс,siffrwd
949,rauschen::V,лажномс,chwithrwd
950,klingen::V,гайгемс,seinio
951,bellen::V,онгомс,cyfarth
952,heulen::V,урномс,udo
953,heulen::V,урномс,oernadu
954,blasen::V,пувамс,chwythu
955,pfeifen::V,вешкемс,chwibanu
956,schreien::V,пижнемс,gweiddi
957,schreien::V,пижнемс,bloeddio
958,stöhnen::V,кувсемс,griddfan
959,zittern::V,тарномс,crynu
960,leben::V,эрямс,byw
961,geboren werden::V,чачомс,cael eich geni
962,atmen::V,лексемс,anadlu
963,trinken::V,симемс,yfed
964,essen::V,ярсамс,bwyta
965,schlucken::V,нилемс,llyncu
966,schlucken::V,порнемс,llyncu
967,müde werden::V,сиземс,blino
968,einschlafen::V,матедевемс,mynd i gysgu
969,einschlafen::V,матедевемс,syrthio i gysgu
970,schlafen::V,удомс,huno
971,schlafen::V,удомс,cysgu
972,aufwachen::V,сыргоземс,dihuno
973,aufstehen::V,стямс,codi
974,sich erholen::V,оймсемс,ymlacio
975,sich erholen::V,оймсемс,dadflino
976,krank werden::V,сэредезевемс,mynd yn sâl
977,krank werden::V,сэредезевемс,mynd yn wael
978,krank sein::V,сэредемс,gwaelu
979,schmerzen::V,сэредемс,brifo
980,husten::V,козомс,pesychu
981,genesen::V,пичкамс,gwella
982,genesen::V,пичкамс,cael yn ôl
983,sterben::V,куломс,marw
984,umkommen::V,чавовомс,trengi
985,umkommen::V,ёмамс,trengi
986,sich bewegen::V,шаштомс,symud
987,sich rühren::V,сыргамс,syflyd
988,sich erheben::V,куземс,codi
989,sich setzen::V,озамс,eistedd
990,hinfallen::V,прамс,cwympo
991,hinfallen::V,сяворемс,cwympo
992,laufen::V,якамс,cerdded
993,schreiten::V,эскелямс,camu
994,schreiten::V,молемс,camu
995,spazierengehen::V,якамс,mynd am dro
996,eilen::V,эрзкалемс,rhuthro
997,eilen::V,капшамс,rhuthro
998,sich beeilen::V,капшамс,brysio
999,sausen::V,ливтямс,rhuthro
1000,rennen::V,чийнемс,rhedeg
1001,rennen::V,ардтнемс,rhedeg
1002,springen::V,кирнявтнемс,llamu
1003,springen::V,кирнявтнемс,neidio
1004,klettern::V,куземс,dringo
1005,schaukeln::V,нурямс,siglo
1006,kriechen::V,ёзмолдомс,cropian
1007,schwimmen::V,уемс,nofio
1008,tauchen::V,чопавтомс,plymio
1009,tauchen::V,чопавтомс,ymsuddo
1010,tauchen::V,чопавтнемс,plymio
1011,tauchen::V,чопавтнемс,ymsuddo
1012,rudern::V,миледемс,rhwyfo
1013,fahren::V,ардомс,gyrru
1014,fahren::V,ардомс,dreifio
1015,fliegen::V,ливтямс,hedfan
1016,gehen::V,туемс,mynd
1017,gehen::V,молемс,mynd
1018,weggehen::V,туемс,mynd
1019,weggehen::V,туемс,ymadael
1020,abfahren::V,туемс,ymadael
1021,anhalten::V,лоткамс,stopio
1022,hineingehen::V,совамс,mynd i mewn
1023,eintreten::V,совамс,mynd i
1024,eintreten::V,эскельдямс,mynd i
1025,kommen::V,самс,dod
1026,ankommen::V,самс,cyrraedd
1027,ankommen::V,пачкодемс,cyrraedd
1028,zurückkommen::V,велявтомс,dychwelyd
1029,bleiben::V,кадовомс,aros
1030,bleiben::V,кадовомс,sefyll
1031,warten::V,учомс,aros
1032,warten::V,учомс,disgwyl
1033,erwarten::V,учомс,disgwyl
1034,suchen::V,вешнемс,chwilio am
1035,finden::V,муемс,darganfod
1036,versuchen::V,варштамс,profi
1037,versuchen::V,варштамс,ceisio
1038,vorbereiten::V,анокстамс,paratoi
1039,lieben::V,вечкемс,caru
1040,mögen::V,вечкемс,hoffi
1041,lachen::V,пейдемс,chwerthin
1042,rühren::V,токамс седейс,cynhyrfu
1043,weinen::V,авардемс,wylo
1044,weinen::V,авардемс,llefain
1045,schimpfen::V,сёвномс,grwgnach
1046,sich ärgern::V,кежиявтнемс,gofidio
1047,sich fürchten::V,пелемс,ofni
1048,fürchten::V,пелемс,arswydo
1049,fliehen::V,оргодемс,ffoi
1050,flüchten::V,ворьгодемс,dianc
1051,flüchten::V,чадомс,dianc
1052,sehen::V,неемс,gweld
1053,anschauen::V,ваномс,syllu
1054,anschauen::V,ваномс,edrych
1055,ansehen::V,ваномс,gwylio
1056,hören::V,марямс,clywed
1057,zuhören::V,кунсоломс,gwrando
1058,probieren::V,варшамс,profi
1059,riechen::V,никсемс,arogli
1060,fühlen::V,марямс,teimlo
1061,fühlen::V,марямс,clywed
1062,scheinen::V,марявомс,ymddangos
1063,zu sehen sein::V,неявомс,dod i'r golwg
1064,vernehmen::V,марямс,clywed sôn am
1065,frieren::V,кельмемс,bod yn oer
1066,tun::V,теемс,gwneud
1067,können::V,маштомс,gallu
1068,wollen::V,бажамс,bod mewn angen
1069,anfangen::V,кармамс,dechrau
1070,beenden::V,прядомс,darfod
1071,beenden::V,прядомс,gorffen
1072,aufhören::V,лоткамс,peidio
1073,gelingen::V,удаламс,llwyddo
1074,geraten::V,лисемс,diweddu
1075,öffnen::V,панжомс,agor
1076,schließen::V,пекстамс,cau
1077,schließen::V,сёлгомс,cau
1078,schließen::V,конямс,cau
1079,stellen::V,аравтомс,gosod
1080,setzen::V,ойсевтемс,gosod
1081,setzen::V,озавтнемс,gosod
1082,legen::V,путомс,gosod
1083,berühren::V,токамс,cyffwrdd
1084,verbinden::V,содомс,cysylltu
1085,bedecken::V,вельтямс,gorchuddio
1086,aufhängen::V,понгавтомс,crogi
1087,aufhängen::V,понгавтомс,hongian
1088,anzünden::V,кирвастемс,cynnau
1089,aufheben::V,кепедемс,codi
1090,zurücklassen::V,кадомс,gadael
1091,verlieren::V,ёмавтомс,colli
1092,fallen lassen::V,правтомс,gollwng
1093,machen::V,теемс,gwneud
1094,herstellen::V,анокстамс,cynhyrchu
1095,bauen::V,путомс,adeiladu
1096,reparieren::V,витемс,trwsio
1097,reparieren::V,витемс,atgyweirio
1098,verbessern::V,паролгавтомс,diwygio
1099,verbessern::V,вадрялгавтомс,diwygio
1100,ändern::V,полавтомс,altro
1101,graben::V,чувомс,palu
1102,graben::V,чувомс,cloddio
1103,graben::V,таргамс,palu
1104,graben::V,таргамс,cloddio
1105,beugen::V,мендемс,plygu
1106,biegen::V,комавтомс,plygu
1107,drehen::V,чаравтомс,troelli
1108,drehen::V,велявтнемс,troelli
1109,wenden::V,велявтомс,troi
1110,umdrehen::V,велявтомс,troi
1111,heben::V,кепедемс,codi
1112,hochheben::V,кепедемс,dyrchafu
1113,ergreifen::V,кундамс,gafael
1114,halten::V,кирдемс,dal
1115,drücken::V,нуемс,pwyso
1116,drücken::V,нуемс,gwasgu
1117,schieben::V,шаштомс,gwthio
1118,kratzen::V,ангордамс,crafu
1119,lecken::V,нолсемс,llyfu
1120,beißen::V,сускомс,cnoi
1121,beißen::V,сускомс,brathu
1122,abreißen::V,сеземс,tynnu ymaith
1123,abschneiden::V,печкемс,torri
1124,binden::V,кодамс,clymu
1125,binden::V,сюлмамс,clymu
1126,stecken::V,сялгомс,plannu
1127,brechen::V,синдемс,torri
1128,brechen::V,калавтомс,torri
1129,klopfen::V,калтаямс,taro
1130,hauen::V,чавомс,taro
1131,kleben::V,педявтнемс,gludio
1132,reiben::V,ёзамс,rhwbio
1133,streichen::V,вадемс,taenu
1134,schleifen::V,човамс,hogi
1135,schneiden::V,керямс,torri
1136,rütteln::V,чукамс,ysgytio
1137,rütteln::V,лыкавтомс,ysgytio
1138,schütteln::V,чукамс,siglo
1139,schütteln::V,чукамс,ysgwyd
1140,schwenken::V,яхолемс,siglo
1141,schütten::V,каямс,tywallt
1142,füllen::V,пештямс,llenwi
1143,einwickeln::V,тапарямс,lapio
1144,tragen::V,кандомс,cludo
1145,schleppen::V,ускомс,llusgo
1146,ziehen::V,ускомс,tynnu
1147,aufbewahren::V,ванстомс,cadw
1148,werfen::V,ёртомс,taflu
1149,fangen::V,кундамс,dal
1150,packen::V,кундамс,cipio
1151,packen::V,кундамс,crafangu
1152,verstecken::V,кекшемс,celu
1153,verstecken::V,кекшемс,cuddio
1154,teilen::V,явомс,rhannu
1155,schicken::V,кучомс,anfon
1156,bringen::V,кандомс,dod â
1157,hinzufügen::V,путомс,chwanegu
1158,hinzufügen::V,максомс,chwanegu
1159,bekommen::V,саемс,cael
1160,erhalten::V,саемс,derbyn
1161,nehmen::V,саемс,cymryd
1162,wählen::V,кочкамс,dewis
1163,auswählen::V,кочкамс,dethol
1164,bewahren::V,ванстомс,cadw
1165,behindern::V,кирдемс,atal
1166,behindern::V,кирдемс,rhwystro
1167,verderben::V,коламс,difetha
1168,beschädigen::V,теемс зыян,niweidio
1169,zerbrechen::V,коламс,torri
1170,zerreißen::V,сеземс,rhwygo
1171,zerstören::V,калавтомс,dinistrio
1172,verbrennen::V,пултамс,llosgi
1173,geben::V,максомс,rhoi
1174,reichen::V,максомс,estyn
1175,schenken::V,каземс,rhoddi
1176,versprechen::V,алтамс,addo
1177,wünschen::V,арсемс,dymuno
1178,loben::V,шнамс,canmol
1179,küssen::V,палсемс,cusanu
1180,wiegen::V,нурсемс,siglo
1181,zudecken::V,тавадомс,gorchuddio
1182,zudecken::V,вельтямс,gorchuddio
1183,wecken::V,стявтомс,deffro
1184,zeigen::V,невтемс,dangos
1185,führen::V,ветямс,arwain
1186,lehren::V,тонавтомс,dysgu
1187,unterrichten::V,тонавтомс,hyfforddi
1188,aufziehen::V,трямс,dod i fyny
1189,aufziehen::V,кастомс,dod i fyny
1190,leiten::V,ветямс,arwain
1191,leiten::V,азоркстамс,arwain
1192,antreiben::V,ветямс,annog
1193,lassen::V,кармавтомс,gadael
1194,einladen::V,тердемс,gwahodd
1195,vereinigen::V,вейсэндямс,uno
1196,vereinigen::V,вейсэндямс,cyfuno
1197,vereinigen::V,вейс путомс,uno
1198,vereinigen::V,вейс путомс,cyfuno
1199,vereinigen::V,вейс пурнамс,uno
1200,vereinigen::V,вейс пурнамс,cyfuno
1201,besuchen::V,варштамс,ymweld â
1202,treffen::V,вастомс,cwrdd
1203,treffen::V,вастомс,cyfarfod
1204,sich versammeln::V,промокшномс,casglu
1205,sich versammeln::V,промокшномс,cynnull
1206,spielen::V,налксемс,chwarae
1207,singen::V,морамс,canu
1208,tanzen::V,киштемс,dawnsio
1209,sich trennen::V,явомс,ymwahanu
1210,verlassen::V,кадомс,gadael
1211,retten::V,идемс,achub
1212,bewachen::V,ванстомс,gwarchod
1213,schützen::V,аштемс,noddi
1214,verteidigen::V,ваномс,amddiffyn
1215,sich schlagen::V,тюремс,ffraeo
1216,sich schlagen::V,тюремс,terfysgu
1217,schießen::V,ледемс,saethu
1218,siegen::V,изнямс,ennill
1219,ärgern::V,кежейгавтомс,cythruddo
1220,schlagen::V,токамс,curo
1221,treten::V,тапамс,cicio
1222,stechen::V,пупамс,pigo
1223,stoßen::V,тулкадемс,gwthio
1224,stehlen::V,саламс,dwyn
1225,stehlen::V,саламс,lladrata
1226,stören::V,пирямс ки,aflonyddu
1227,belästigen::V,а максомс,trafferthu
1228,belästigen::V,а кадомс оймамо,trafferthu
1229,verbergen::V,сёпомс,cuddio
1230,verbergen::V,кекшемс,cuddio
1231,täuschen::V,манямс,twyllo
1232,betrügen::V,манчемс,hocedu
1233,töten::V,чавномс,lladd
1234,töten::V,маштнемс,lladd
1235,wohnen::V,эрямс,byw
1236,arbeiten::V,важодемс,gweithio
1237,sammeln::V,пурнамс,casglu
1238,pflücken::V,ноцковтнемс,casglu
1239,jagen::V,кундамс,hela
1240,fischen::V,калонь кундамс,pysgota
1241,fassen::V,кундамс,dal
1242,hüten::V,ваномс,bugeilio
1243,treiben::V,панемс,gyrru
1244,anbinden::V,сюлмамс,clymu
1245,füttern::V,андомс,porthi
1246,melken::V,потявтомс,godro
1247,hacken::V,лазномс,torri
1248,gießen::V,валомс,dyfrhau
1249,reifen::V,кенеремс,aeddfedu
1250,zubereiten::V,анокстамс,coginio
1251,kochen::V,пидемс,berwi
1252,backen::V,пидемс,pobi
1253,backen::V,пидемс,crasu
1254,braten::V,пуштамс,ffrio
1255,umrühren::V,човорямс,cyffroi
1256,stricken::V,кодамс,gwau
1257,nähen::V,стамс,gwnïo
1258,färben::V,артомс,lliwio
1259,reinigen::V,урядамс,glanhau
1260,waschen::V,муськемс,golchi
1261,abwischen::V,нардамс,sychu
1262,spülen::V,ёрвалдомс,streulio
1263,fegen::V,тенсемс,ysgubo
1264,kehren::V,тенсемс,ysgubo
1265,baden::V,экшелямс,cael bath
1266,sich waschen::V,шлямс,ymolchi
1267,ausziehen::V,кайсевтемс,tynnu
1268,anziehen::V,оршамс,gwisgo
1269,sich anziehen::V,оршамс,ymwisgo
1270,kämmen::V,судрямс,cribo
1271,schmücken::V,мазылгавтомс,harddu
1272,schmücken::V,мазылгавтомс,addurno
1273,schmücken::V,наряжамс,harddu
1274,schmücken::V,наряжамс,addurno
1275,sagen::V,меремс,dweud
1276,sprechen::V,кортамс,llefaru
1277,reden::V,кортамс,siarad
1278,sich unterhalten::V,кортнемс,sgwrsio
1279,fragen::V,кевкстемс,gofyn
1280,bitten::V,вешемс,gofyn am
1281,erzählen::V,ёвтнемс,dweud
1282,mitteilen::V,ёвтамс,cyfleu
1283,nennen::V,лемдемс,enwi
1284,nennen::V,путомс лем,enwi
1285,rufen::V,тердемс,galw
1286,rufen::V,серьгедемс,galw
1287,prahlen::V,шнамс пря,brolio
1288,prahlen::V,шнамс пря,ymffrostio
1289,übersetzen::V,ютавтомс,cyfieithu
1290,denken::V,арсемс,meddwl
1291,glauben::V,кемемс,credu
1292,glauben::V,кемемс,coelio
1293,bemerken::V,неемс,sylwi
1294,erkennen::V,содамс,adnabod
1295,begreifen::V,пачкодемс,amgyffred
1296,verstehen::V,чарькодемс,deall
1297,lernen::V,тонавтнемс,dysgu
1298,wissen::V,содамс,gwybod
1299,sich erinnern an::V,ледстямс,cofio
1300,vergessen::V,стувтомс,anghofio
1301,messen::V,онкстнемс,mesur
1302,zählen::V,ловомс,cyfrif
1303,rechnen::V,ловомс,cyfrifo
1304,lesen::V,ловномс,darllen
1305,malen::V,рисовамс,peintio
1306,zeichnen::V,рисовамс,tynnu
1307,schreiben::V,сёрмадомс,ysgrifennu
1308,besitzen::V,улемс,meddu
1309,besitzen::V,улемс азорокс,meddu
1310,kaufen::V,рамамс,prynu
1311,verkaufen::V,миемс,gwerthu
1312,bezahlen::V,пандомс,talu am
1313,zahlen::V,пандомс,talu
1314,beherrschen::V,азоркстамс,rheoli
1315,beherrschen::V,азоркстамс,llywodraethu
1316,ertragen::V,кирдемс,dioddef
