,Concept_ID,fa,ar
790,plötzlich::ADV,ناگهان,فجأة
791,sofort::ADV,فوراً,حالا
792,sofort::ADV,فوراً,فورا
793,später::ADV,بعدها,فيما بعد
794,jetzt::ADV,حالا,الآن
795,jetzt::ADV,حالا,حاليا
796,jetzt::ADV,اکنون,الآن
797,jetzt::ADV,اکنون,حاليا
798,heute::ADV,امروز,اليوم
799,morgen::ADV,فردا,غدا
800,bald::ADV,زود,قريبا
801,bald::ADV,بزودی,قريبا
802,dann::ADV,سپس,ثم
803,dann::ADV,آنوقت,ثم
804,gestern::ADV,دیروز,أمس
805,gestern::ADV,دیروز,البارحة
806,einst::ADV,وقتی,قديما
807,einst::ADV,زمانی,قديما
808,damals::ADV,آنوقت,حينئذ
809,damals::ADV,آنزمان,حينئذ
810,danach::ADV,بعد,ثم
811,danach::ADV,بعد,بعد ذلك
812,vorher::ADV,قبلاً,من قبل
813,vorher::ADV,قبلاً,قبل ذلك
814,zuerst::ADV,اول,أولا
815,zuerst::ADV,ابتداء,أولا
816,einmal::ADV,یکدفعه,مرة
817,manchmal::ADV,گاهی,أحيانا
818,manchmal::ADV,بعضی اوقات,أحيانا
819,oft::ADV,اغلب,كثيرا
820,immer::ADV,همیشه,دائما
821,niemals::ADV,هرگز,لا أبدا
822,hier::ADV,اینجا,هنا
823,hierhin::ADV,به اینجا,إلى هنا
824,von hier::ADV,از اینجا,من هنا
825,dort::ADV,آنجا,هناك
826,dorthin::ADV,به آنجا,إلى هناك
827,geradeaus::ADV,راست,إلى الأمام
828,vorwärts::ADV,جلو,إلى الأمام
829,vorwärts::ADV,به پیش,إلى الأمام
830,rückwärts::ADV,عقب,إلى الوراء
831,zurück::ADV,پس,عودا
832,zurück::ADV,پس,إلى الخلف
833,zurück::ADV,عقب,عودا
834,zurück::ADV,عقب,إلى الخلف
835,zurück::ADV,بالعکس,عودا
836,zurück::ADV,بالعکس,إلى الخلف
837,unten::ADV,زیر,تحت
838,unten::ADV,زیر,في الأسفل
839,unten::ADV,پایین,تحت
840,unten::ADV,پایین,في الأسفل
841,hinab::ADV,به پایین,إلى تحت
842,oben::ADV,بالا,فوق
843,oben::ADV,بالا,في الأعلى
844,hinauf::ADV,به بالا,إلى فوق
845,hinauf::ADV,به بالا,إلى الأعلى
846,überall::ADV,همه‌جا,في كل مكان
847,nicht::ADV,نه,لا
848,nicht::ADV,نه,لم
849,ein wenig::ADV,کمی,قليلا
850,kaum::ADV,به سختی,كاد لا
851,sehr::ADV,خیلی,جدا
852,sehr::ADV,خیلی,كثيرا
853,sehr::ADV,بسیار,جدا
854,sehr::ADV,بسیار,كثيرا
855,so::ADV,چنین,كذا
856,so::ADV,چنین,كذلك
857,so::ADV,اینطور,كذا
858,so::ADV,اینطور,كذلك
859,noch::ADV,هنوز,ما زال
860,nur::ADV,فقط,فقط
861,nur::ADV,تنها,فقط
862,schon::ADV,قبلاً,قد
863,schon::ADV,به این زودی,قد
864,wieder::ADV,باز,من جديد
865,wieder::ADV,باز,مرة أخرى
866,wieder::ADV,دوباره,من جديد
867,wieder::ADV,دوباره,مرة أخرى
868,vergebens::ADV,بیهوده,عبثا
869,vor::PRP,در جلوی,أمام
870,hinter::PRP,پشت,خلف
871,hinter::PRP,پشت,وراء
872,unter::PRP,تحت,تحت
873,durch::PRP,از وسط,عبر
874,durch::PRP,از وسط,خلال
875,durch::PRP,از ميان,عبر
876,durch::PRP,از ميان,خلال
877,neben::PRP,کنار,جنب
878,neben::PRP,کنار,بجانب
879,neben::PRP,پهلوی,جنب
880,neben::PRP,پهلوی,بجانب
881,zwischen::PRP,بین,بين
882,zwischen::PRP,میان,بين
883,wegen::PRP,برای,بسبب
884,wegen::PRP,بخاطر,بسبب
885,dies::PRN,این,هذا
886,das::PRN,آن,ذلك
887,alles::PRN,تمام,الكل
888,alles::PRN,همه‌چیر,الكل
889,ich::PRN,من,أنا
890,du::PRN,تو,أنت
891,er::PRN,او,هو
892,wir::PRN,ما,نحن
893,ihr::PRN,شما,أنتم
894,ihr::PRN,شما,أنتن
895,sie::PRN,آنها,هم
896,sie::PRN,آنها,هن
897,was::FPRN,چه,ما
898,wer::FPRN,کی,من
899,wo::FADV,کجا,أين
900,wohin::FADV,بکجا,إلى أين
901,wie::FADV,چطور,كيف
902,wie::FADV,چگونه,كيف
903,warum::FADV,چرا,لماذا
904,warum::FADV,برای چه,لماذا
905,wieviel::FNUM,چند,كم
906,wieviel::FNUM,چقدر,كم
907,eins::NUM,یک,واحد
908,zwei::NUM,دو,اثنين
909,drei::NUM,سه,ثلاثة
910,vier::NUM,چهار,أربعة
911,fünf::NUM,پنج,خمسة
912,sechs::NUM,شش,ستة
913,sieben::NUM,هفت,سبعة
914,acht::NUM,هشت,ثمانية
915,neun::NUM,نه,تسعة
916,zehn::NUM,ده,عشرة
917,elf::NUM,یازده,أحد عشر
918,zwölf::NUM,دوازده,اثنا عشر
919,zwanzig::NUM,بیست,عشرون
920,dreißig::NUM,سی,ثلاثون
921,vierzig::NUM,چهل,أربعون
922,fünfzig::NUM,پنجاه,خمسون
923,sechzig::NUM,شصت,ستون
924,siebzig::NUM,هفتاد,سبعون
925,achtzig::NUM,هشتاد,ثمانون
926,neunzig::NUM,نود,تسعون
927,hundert::NUM,صد,مئة
928,tausend::NUM,هزار,ألف
929,und::CNJ,و,و
930,oder::CNJ,یا,أو
931,stehen::V,ایستادن,وقف
932,sitzen::V,نشستن,جلس
933,liegen::V,خوابیدن,رقد
934,liegen::V,دراز کشیدن,رقد
935,hängen::V,آویزان بودن,تعلق
936,werden::V,شدن,صار
937,werden::V,شدن,أصبح
938,passieren::V,گذشتن,حدث
939,passieren::V,اتفاق افتادن,حدث
940,beginnen::V,شروع شدن,ابتدأ
941,enden::V,تمام شدن,انتهى
942,wechseln::V,عوض شدن,تغير
943,aufgehen[Sonne]::V,برآمدن,شرق
944,aufgehen[Sonne]::V,طلوع کردن,شرق
945,untergehen[Sonne]::V,غروب کردن,غرب
946,scheinen[Sonne]::V,تابیدن,أضاء
947,donnern::V,رعد زدن,رعد
948,wehen::V,دمیدن,هب
949,strömen::V,روان شدن,جرى
950,fließen::V,روان شدن,سال
951,sich drehen::V,چرخیدن,دار
952,schwanken::V,خم و راست شدن,ترنح
953,schwingen::V,تاب خوردن,ترجح
954,schwingen::V,نوسان کردن,ترجح
955,fallen::V,افتادن,سقط
956,fallen::V,سقوط کردن,سقط
957,brennen::V,سوزاندن,احترق
958,rauchen::V,دود کردن,دخن
959,regnen::V,باران آمدن,أمطر
960,gefrieren::V,یخ بستن,تجمد
961,tauen::V,آب شدن,ذاب
962,schmelzen::V,آب شدن,ذاب
963,trocknen::V,خشک شدن,نشف
964,sieden::V,جوشیدن,غلى
965,faulen::V,فاسد شدن,فسد
966,verfaulen::V,پوسیدن,تعفن
967,reißen::V,پاره شدن,انقطع
968,versinken::V,غرق شدن,غرق
969,vergehen::V,گذشتن,مضى
970,erscheinen::V,ظاهر شدن,لاح
971,erscheinen::V,ظاهر شدن,ظهر
972,verschwinden::V,گم شدن,غاب
973,verschwinden::V,از بین رفتن,غاب
974,sinken::V,پایین آمدن,هبط
975,abnehmen::V,کم شدن,نقص
976,zunehmen::V,زیاد شدن,ازداد
977,steigen::V,بالا رفتن,صعد
978,steigen::V,بالا رفتن,ارتفع
979,wachsen::V,قد کشیدن,نما
980,wachsen::V,قد کشیدن,نبت
981,glänzen::V,برق زدن,لمع
982,funkeln::V,جرقه زدن,تلألأ
983,lärmen::V,شلوغ کردن,ضج
984,lärmen::V,شلوغ کردن,صخب
985,läuten::V,زنگ زدن,قرع
986,klingeln::V,زنگ زدن,دق
987,klirren::V,جرنگ جرنگ صدا کردن,قعقع
988,brausen::V,طوفانی بودن,عج
989,rauschen::V,خش‌خش کردن,حف
990,klingen::V,صدا دادن,رن
991,bellen::V,عوعو کردن,نبح
992,heulen::V,زوزه کشیدن,عوى
993,blasen::V,فوت کردن,نفخ
994,pfeifen::V,سوت زدن,صفر
995,schreien::V,فریاد زدن,صرخ
996,stöhnen::V,نالیدن,أن
997,zittern::V,لرزیدن,ارتعش
998,leben::V,زیستن,عاش
999,leben::V,زندگی کردن,عاش
1000,geboren werden::V,متولد شدن,ولد
1001,atmen::V,تنفس کردن,تنفس
1002,trinken::V,نوشیدن,شرب
1003,essen::V,خوردن,أكل
1004,schlucken::V,بلعیدن,جرع
1005,schlucken::V,قورت دادن,جرع
1006,müde werden::V,خسته شدن,تعب
1007,einschlafen::V,خواب رفتن,نام
1008,schlafen::V,خوابیدن,نام
1009,aufwachen::V,از خواب بیدار شدن,استيقظ
1010,aufstehen::V,بیدار شدن,قام
1011,sich erholen::V,استراحت کردن,استجم
1012,krank werden::V,مریض شدن,مرض
1013,krank sein::V,بیمار بودن,مرض
1014,schmerzen::V,درد کردن,آلم
1015,husten::V,سرفه کردن,كح
1016,husten::V,سرفه کردن,سعل
1017,genesen::V,بهبود یافتن,نقه
1018,sterben::V,مردن,مات
1019,umkommen::V,کشته شدن,هلك
1020,sich bewegen::V,حرکت کردن,تحرك
1021,sich rühren::V,تکان خوردن,تحرك
1022,sich erheben::V,برخواستن,قام
1023,sich setzen::V,نشستن,جلس
1024,hinfallen::V,زمین خوردن,وقع
1025,laufen::V,پیاده رفتن,مشى
1026,schreiten::V,قدم زدن,خطا
1027,spazierengehen::V,گردش رفتن,تنزه
1028,eilen::V,شتاب کردن,عجل
1029,sich beeilen::V,عجله کردن,استعجل
1030,sausen::V,صفیر کشیدن,أسرع
1031,rennen::V,دویدن,عدا
1032,rennen::V,دویدن,ركض
1033,springen::V,پریدن,قفز
1034,klettern::V,بالا رفتن,تسلق
1035,schaukeln::V,تاب خوردن,تأرجح
1036,kriechen::V,خزیدن,دب
1037,kriechen::V,خزیدن,زحف
1038,schwimmen::V,شنا کردن,سبح
1039,tauchen::V,غواصی کردن,غطس
1040,rudern::V,پارو زدن,جذف
1041,fahren::V,سواره رفتن,ركب
1042,fahren::V,سواره رفتن,سافر
1043,fliegen::V,پریدن,طار
1044,gehen::V,رفتن,سار
1045,gehen::V,رفتن,ذهب
1046,weggehen::V,رفتن,ذهب
1047,weggehen::V,رفتن,انصرف
1048,abfahren::V,حرکت کردن,رحل
1049,anhalten::V,ایست کردن,توقف
1050,hineingehen::V,داخل شدن,دخل
1051,eintreten::V,وارد شدن,دخل
1052,kommen::V,آمدن,أتى
1053,kommen::V,آمدن,جاء
1054,ankommen::V,رسیدن,وصل
1055,zurückkommen::V,برگشتن,عاد
1056,zurückkommen::V,برگشتن,رجع
1057,bleiben::V,ماندن,مكث
1058,warten::V,منتظر بودن,انتظر
1059,erwarten::V,انتظار داشتن,ترقب
1060,erwarten::V,انتظار داشتن,انتظر
1061,suchen::V,جستجو کردن,بحث
1062,finden::V,یافتن,وجد
1063,finden::V,پیدا کردن,وجد
1064,versuchen::V,سعی کردن,حاول
1065,versuchen::V,کوشش کردن,حاول
1066,vorbereiten::V,آماده کردن,أعد
1067,vorbereiten::V,آماده کردن,حضر
1068,lieben::V,عاشق بودن,أحب
1069,mögen::V,میل داشتن,أحب
1070,mögen::V,دوست داشتن,أحب
1071,lachen::V,خندیدن,ضحك
1072,rühren::V,به رقت آوردن,أثر
1073,weinen::V,گریه کردن,بكى
1074,schimpfen::V,فحاشی کردن,سب
1075,schimpfen::V,فحاشی کردن,شتم
1076,sich ärgern::V,ناراحت شدن,زعل
1077,sich fürchten::V,واهمه کردن,هاب
1078,fürchten::V,ترسیدن,خاف
1079,fürchten::V,ترسیدن,خشي
1080,fliehen::V,گریختن,هرب
1081,flüchten::V,فرار کردن,فر
1082,sehen::V,دیدن,رأى
1083,anschauen::V,نگاه کردن,نظر
1084,ansehen::V,تماشا کردن,نظر
1085,hören::V,شنیدن,سمع
1086,zuhören::V,گوش دادن,أصغى
1087,probieren::V,چشیدن,ذاق
1088,riechen::V,بوییدن,شم
1089,riechen::V,بوییدن,استنشق
1090,riechen::V,بو کردن,شم
1091,riechen::V,بو کردن,استنشق
1092,fühlen::V,احساس کردن,شعر
1093,scheinen::V,بنظر آمدن,ظهر
1094,zu sehen sein::V,دیده شدن,ظهر
1095,vernehmen::V,شنیدن,سمع
1096,frieren::V,سرد بودن,بردان
1097,tun::V,کردن,فعل
1098,können::V,توانستن,قدر
1099,können::V,توانستن,استطاع
1100,wollen::V,خواستن,شاء
1101,wollen::V,خواستن,أراد
1102,anfangen::V,شروع کردن,بدأ
1103,beenden::V,تمام کردن,أنهى
1104,beenden::V,پایان دادن,أنهى
1105,aufhören::V,دست کشیدن,توقف
1106,aufhören::V,دست کشیدن,انقطع
1107,gelingen::V,موفق شدن,نجح
1108,geraten::V,نتیجه دادن,طلع
1109,öffnen::V,گشودن,فتح
1110,öffnen::V,باز کردن,فتح
1111,schließen::V,بستن,أغلق
1112,schließen::V,قفل کردن,أغلق
1113,stellen::V,گذاردن,وضع
1114,stellen::V,گذاردن,أقام
1115,setzen::V,نشاندن,أجلس
1116,legen::V,گذاشتن,وضع
1117,berühren::V,دست زدن,مس
1118,berühren::V,دست زدن,لمس
1119,berühren::V,لمس کردن,مس
1120,berühren::V,لمس کردن,لمس
1121,verbinden::V,وصل کردن,ربط
1122,verbinden::V,وصل کردن,وصل
1123,bedecken::V,پوشاندن,غطى
1124,aufhängen::V,آویختن,علق
1125,anzünden::V,سوزاندن,أوقد
1126,aufheben::V,برداشتن,لقط
1127,aufheben::V,بلند کردن,لقط
1128,zurücklassen::V,گذاشتن,ترك
1129,verlieren::V,گم کردن,فقد
1130,fallen lassen::V,انداختن,أسقط
1131,machen::V,کردن,فعل
1132,machen::V,ساختن,فعل
1133,herstellen::V,ساختن,صنع
1134,herstellen::V,ساختن,أنتج
1135,herstellen::V,تولید کردن,صنع
1136,herstellen::V,تولید کردن,أنتج
1137,bauen::V,ساختن,بنى
1138,bauen::V,ساختن,شيد
1139,bauen::V,بنا کردن,بنى
1140,bauen::V,بنا کردن,شيد
1141,reparieren::V,درست کردن,صلح
1142,reparieren::V,تعمیر کردن,صلح
1143,verbessern::V,بهتر کردن,صحح
1144,ändern::V,تغییر دادن,غير
1145,graben::V,کندن,حفر
1146,graben::V,گود کردن,حفر
1147,beugen::V,کج کردن,ثنى
1148,beugen::V,کج کردن,أحنى
1149,biegen::V,خم کردن,لوى
1150,drehen::V,چرخاندن,أدار
1151,drehen::V,چرخاندن,دور
1152,wenden::V,برگرداندن,قلب
1153,umdrehen::V,برگرداندن,قلب
1154,heben::V,برداشتن,رفع
1155,hochheben::V,برآوردن,رفع
1156,hochheben::V,بلند کردن,رفع
1157,ergreifen::V,گرفتن,مسك
1158,halten::V,نگاه داشتن,مسك
1159,drücken::V,فشار دادن,ضغط
1160,drücken::V,فشار آوردن,ضغط
1161,schieben::V,هل دادن,حرك
1162,kratzen::V,خاریدن,خدش
1163,lecken::V,لیسیدن,لعق
1164,beißen::V,گاز زدن,عض
1165,abreißen::V,پاره کردن,قلع
1166,abschneiden::V,بریدن,قطع
1167,abschneiden::V,قطع کردن,قطع
1168,binden::V,بستن,ربط
1169,stecken::V,فرو کردن,دس
1170,brechen::V,شکستن,كسر
1171,klopfen::V,کوبیدن,طرق
1172,hauen::V,زدن,ضرب
1173,kleben::V,چسباندن,ألصق
1174,reiben::V,مالش دادن,حك
1175,streichen::V,مالیدن,نشر
1176,schleifen::V,تیز کردن,سن
1177,schneiden::V,چیدن,قطع
1178,schneiden::V,بریدن,قطع
1179,rütteln::V,لرزاندن,رج
1180,rütteln::V,تکان دادن,رج
1181,schütteln::V,تکان دادن,هز
1182,schwenken::V,تاب دادن,لوح
1183,schütten::V,ریختن,صب
1184,füllen::V,پر کردن,ملأ
1185,einwickeln::V,پیچیدن,لف
1186,tragen::V,بردن,حمل
1187,tragen::V,حمل کردن,حمل
1188,schleppen::V,کشیدن,سحب
1189,ziehen::V,کشیدن,سحب
1190,aufbewahren::V,نگهداری کردن,حفظ
1191,werfen::V,انداختن,رمى
1192,werfen::V,انداختن,ألقى
1193,werfen::V,پرتاب کردن,رمى
1194,werfen::V,پرتاب کردن,ألقى
1195,fangen::V,گرفتن,التقط
1196,packen::V,گرفتن,مسك
1197,verstecken::V,قایم کردن,خبأ
1198,verstecken::V,پنهان کردن,خبأ
1199,teilen::V,قسمت کردن,قسم
1200,teilen::V,تقسیم کردن,قسم
1201,schicken::V,فرستادن,بعث
1202,schicken::V,فرستادن,أرسل
1203,schicken::V,ارسال کردن,بعث
1204,schicken::V,ارسال کردن,أرسل
1205,bringen::V,آوردن,جلب
1206,hinzufügen::V,افزودن,أضاف
1207,hinzufügen::V,اضافه کردن,أضاف
1208,bekommen::V,گرفتن,حصل
1209,erhalten::V,دریافت کردن,استلم
1210,nehmen::V,گرفتن,أخذ
1211,nehmen::V,برداشتن,أخذ
1212,wählen::V,انتخاب کردن,اختار
1213,auswählen::V,برگزیدن,انتقى
1214,bewahren::V,حفظ کردن,حافظ
1215,bewahren::V,حفاظت کردن,حافظ
1216,behindern::V,مانع بودن,عاق
1217,verderben::V,از بین بردن,أفسد
1218,beschädigen::V,صدمه زدن,أضر
1219,zerbrechen::V,شکستن,كسر
1220,zerreißen::V,دریدن,مزق
1221,zerreißen::V,پاره کردن,مزق
1222,zerstören::V,خراب کردن,دمر
1223,zerstören::V,ویران کردن,دمر
1224,verbrennen::V,سوزاندن,حرق
1225,geben::V,دادن,أعطى
1226,reichen::V,دادن,ناول
1227,schenken::V,هدیه دادن,وهب
1228,versprechen::V,قول دادن,وعد
1229,versprechen::V,وعده دادن,وعد
1230,wünschen::V,آرزو کردن,تمنى
1231,loben::V,ستایش کردن,مدح
1232,küssen::V,بوسیدن,قبل
1233,wiegen::V,نوسان کردن,هدهد
1234,zudecken::V,پوشاندن,غطى
1235,wecken::V,بیدار کردن,أيقظ
1236,zeigen::V,نشان دادن,أرى
1237,führen::V,رهنمائی کردن,دل
1238,lehren::V,آموختن,علم
1239,lehren::V,یاد دادن,علم
1240,unterrichten::V,درس دادن,علم
1241,unterrichten::V,تدریس کردن,علم
1242,aufziehen::V,تربیت کردن,ربى
1243,leiten::V,اداره کردن,دل
1244,leiten::V,اداره کردن,أدار
1245,antreiben::V,عجله دادن,حث
1246,lassen::V,وادار کردن,حدا
1247,einladen::V,دعوت کردن,دعا
1248,einladen::V,مهمان کردن,دعا
1249,vereinigen::V,یکی کردن,وحد
1250,vereinigen::V,متحد کردن,وحد
1251,besuchen::V,دیدار کردن,زار
1252,treffen::V,ملاقات کردن,قابل
1253,sich versammeln::V,جمع شدن,اجتمع
1254,spielen::V,بازی کردن,لعب
1255,singen::V,آواز خواندن,غنى
1256,tanzen::V,رقصیدن,رقص
1257,sich trennen::V,جدا شدن,افترق
1258,verlassen::V,ترک کردن,ترك
1259,retten::V,نجات دادن,نجى
1260,retten::V,نجات دادن,أنقذ
1261,bewachen::V,حراست کردن,حرس
1262,schützen::V,حفظ کردن,حمى
1263,verteidigen::V,دفاع کردن,دافع
1264,sich schlagen::V,کتک‌کاری کردن,تضارب
1265,schießen::V,تیر زدن,أطلق
1266,siegen::V,پیروز شدن,انتصر
1267,ärgern::V,ناراحت کردن,أزعل
1268,schlagen::V,زدن,ضرب
1269,schlagen::V,کوبیدن,ضرب
1270,treten::V,لگد زدن,رفس
1271,stechen::V,چاقو زدن,شك
1272,stoßen::V,هل دادن,دفع
1273,stehlen::V,دزدیدن,سرق
1274,stören::V,مزاحم شدن,ضايق
1275,belästigen::V,زحمت دادن,أزعج
1276,verbergen::V,پنهان کردن,كتم
1277,täuschen::V,گول زدن,خدع
1278,täuschen::V,فریب دادن,خدع
1279,betrügen::V,گول زدن,غش
1280,betrügen::V,فریب دادن,غش
1281,töten::V,کشتن,قتل
1282,wohnen::V,منزل داشتن,سكن
1283,wohnen::V,سکونت داشتن,سكن
1284,arbeiten::V,کار کردن,عمل
1285,arbeiten::V,کار کردن,اشتغل
1286,sammeln::V,جمع کردن,جمع
1287,pflücken::V,چیدن,جنى
1288,pflücken::V,چیدن,قطف
1289,jagen::V,شکار کردن,صاد
1290,fischen::V,صید کردن,اصطاد
1291,fischen::V,ماهی‌گیری کردن,اصطاد
1292,fassen::V,گرفتن,قبض
1293,hüten::V,چراندن,رعى
1294,hüten::V,مراقبت کردن,رعى
1295,treiben::V,راندن,ساق
1296,anbinden::V,متصل کردن,ربط
1297,füttern::V,غذا دادن,علف
1298,melken::V,دوشیدن,حلب
1299,hacken::V,خرد کردن,فرم
1300,gießen::V,ریختن,سقى
1301,reifen::V,رسیدن,نضج
1302,zubereiten::V,طبخ کردن,حضر
1303,zubereiten::V,آماده کردن,حضر
1304,kochen::V,پختن,طبخ
1305,kochen::V,آشپزی کردن,طبخ
1306,backen::V,پختن,خبز
1307,braten::V,سرخ کردن,قلى
1308,braten::V,سرخ کردن,حمر
1309,umrühren::V,هم زدن,قلب
1310,stricken::V,بافتن,حاك
1311,nähen::V,دوختن,خاط
1312,färben::V,رنگ زدن,صبغ
1313,färben::V,رنگ زدن,لون
1314,reinigen::V,پاک کردن,نظف
1315,reinigen::V,تمیز کردن,نظف
1316,waschen::V,شستن,غسل
1317,abwischen::V,زدودن,مسح
1318,spülen::V,شستن,شطف
1319,fegen::V,جارو کردن,كنس
1320,kehren::V,جارو کردن,كنس
1321,baden::V,شنا کردن,استحم
1322,baden::V,حمام کردن,استحم
1323,sich waschen::V,شستشو کردن,اغتسل
1324,ausziehen::V,درآوردن,خلع
1325,anziehen::V,پوشیدن,لبس
1326,sich anziehen::V,لباس پوشیدن,اكتسى
1327,kämmen::V,شانه زدن,مشط
1328,schmücken::V,زینت دادن,زين
1329,sagen::V,گفتن,قال
1330,sprechen::V,حرف زدن,تكلم
1331,sprechen::V,صحبت کردن,تكلم
1332,reden::V,حرف زدن,تكلم
1333,reden::V,صحبت کردن,تكلم
1334,sich unterhalten::V,گپ زدن,تحادث
1335,fragen::V,پرسیدن,سأل
1336,fragen::V,سؤال کردن,سأل
1337,bitten::V,خواهش کردن,رجا
1338,bitten::V,درخواست کردن,رجا
1339,erzählen::V,نقل کردن,حكي
1340,erzählen::V,حکایت کردن,حكي
1341,mitteilen::V,خبر دادن,بلغ
1342,nennen::V,نامیدن,سمى
1343,rufen::V,صدا کردن,نادى
1344,prahlen::V,پز آمدن,فشر
1345,prahlen::V,پز آمدن,تفاخر
1346,übersetzen::V,ترجمه کردن,ترجم
1347,denken::V,فکر کردن,فكر
1348,glauben::V,باور کردن,اعتقد
1349,glauben::V,عقیده داشتن,اعتقد
1350,bemerken::V,متوجه شدن,لاحظ
1351,erkennen::V,شناختن,عرف
1352,erkennen::V,تشخیص دادن,عرف
1353,begreifen::V,فهمیدن,فهم
1354,begreifen::V,فهمیدن,أدرك
1355,begreifen::V,درک کردن,فهم
1356,begreifen::V,درک کردن,أدرك
1357,verstehen::V,فهمیدن,فهم
1358,lernen::V,آموختن,درس
1359,lernen::V,یاد گرفتن,درس
1360,wissen::V,دانستن,علم
1361,sich erinnern an::V,به یاد آوردن,تذكر
1362,vergessen::V,فراموش کردن,نسي
1363,messen::V,اندازه گرفتن,قاس
1364,zählen::V,شمردن,عد
1365,zählen::V,شمردن,أحصى
1366,rechnen::V,حساب کردن,حسب
1367,lesen::V,خواندن,قرأ
1368,malen::V,نقاشی کردن,صور
1369,zeichnen::V,کشیدن,رسم
1370,zeichnen::V,رسم کردن,رسم
1371,schreiben::V,نوشتن,كتب
1372,besitzen::V,داشتن,حاز
1373,besitzen::V,داشتن,ملك
1374,kaufen::V,خریدن,اشترى
1375,kaufen::V,خرید کردن,اشترى
1376,verkaufen::V,فروختن,باع
1377,bezahlen::V,پرداختن,دفع
1378,zahlen::V,پرداخت کردن,سدد
1379,beherrschen::V,مسلط بودن,حكم
1380,ertragen::V,تحمل کردن,أطاق
1381,ertragen::V,تحمل کردن,تحمل
