,Concept_ID,kk,lv
104,Ader::N,күретамыр,asinsvads
105,Sehne::N,сіңір,вез
106,Sehne::N,сіңір,dzīsla
107,Knochen::N,жілік,лы
108,Knochen::N,жілік,kauls
109,Gehirn::N,ми,вем
110,Gehirn::N,ми,smadzenes
111,Herz::N,жүрек,сьӧлӧм
112,Herz::N,жүрек,sirds
113,Magen::N,асқазан,кынӧм
114,Magen::N,асқазан,kuņģis
115,Leber::N,бауыр,мус
116,Leber::N,бауыр,aknas
117,Atem::N,леп,лов
118,Atem::N,леп,elpa
119,Hunger::N,ашаршылық,тшыг
120,Hunger::N,ашаршылық,bads
121,Hunger::N,ашаршылық,izsalkums
122,Träne::N,жас,синва
123,Träne::N,жас,asara
124,Geschmack::N,дәм,кӧр
125,Geschmack::N,дәм,чӧсмӧс
126,Geschmack::N,дәм,garša
127,Geschmack::N,татым,кӧр
128,Geschmack::N,татым,чӧсмӧс
129,Geschmack::N,татым,garša
130,Geschmack::N,талғам,кӧр
131,Geschmack::N,талғам,чӧсмӧс
132,Geschmack::N,талғам,garša
133,Geruch::N,иіс,зын
134,Geruch::N,иіс,дук
135,Geruch::N,иіс,smaka
136,Schlaf::N,ұйқы,узьӧм
137,Schlaf::N,ұйқы,miegs
138,Schlaf::N,ұйықтау,узьӧм
139,Schlaf::N,ұйықтау,miegs
140,Traum::N,түс,вӧт
141,Traum::N,түс,вӧтасьӧм
142,Traum::N,түс,sapnis
143,Himmel::N,аспан,енэж
144,Himmel::N,аспан,debess
145,Himmel::N,көқ,енэж
146,Himmel::N,көқ,debess
147,Himmel::N,таңдай,енэж
148,Himmel::N,таңдай,debess
149,Sonne::N,күн,шонді
150,Sonne::N,күн,saule
151,Mond::N,ай,тӧлысь
152,Mond::N,ай,mēness
153,Stern::N,жұлдыз,кодзув
154,Stern::N,жұлдыз,zvaigzne
155,Luft::N,әуе,сынӧд
156,Luft::N,әуе,gaiss
157,Wind::N,жел,тӧв
158,Wind::N,жел,vējš
159,Welle::N,толқын,гы
160,Welle::N,толқын,vilnis
161,Wasser::N,су,ва
162,Wasser::N,су,ūdens
163,Stein::N,тас,из
164,Stein::N,тас,akmens
165,Boden::N,қыртыс,му
166,Boden::N,қыртыс,augsne
167,Erde::N,топырақ,му
168,Erde::N,топырақ,му-ва
169,Erde::N,топырақ,zeme
170,Staub::N,шаң,бус
171,Staub::N,шаң,putekļi
172,Rauch::N,түтін,тшын
173,Rauch::N,түтін,dūmi
174,Funke::N,ұшқын,кинь
175,Funke::N,ұшқын,би кинь
176,Funke::N,ұшқын,dzirkstele
177,Feuer::N,алау,би
178,Feuer::N,алау,uguns
179,Licht::N,шұғыла,югӧр
180,Licht::N,шұғыла,gaisma
181,Schatten::N,көлеңке,вуджӧр
182,Schatten::N,көлеңке,ēna
183,Wetter::N,ауа райы,поводдя
184,Wetter::N,ауа райы,laiks
185,Nebel::N,тұман,ру
186,Nebel::N,тұман,онь
187,Nebel::N,тұман,migla
188,Wolke::N,бұлт,кымӧр
189,Wolke::N,бұлт,mākonis
190,Regen::N,жаңбыр,зэр
191,Regen::N,жаңбыр,lietus
192,Schnee::N,қар,лым
193,Schnee::N,қар,sniegs
194,Eis::N,мұз,йи
195,Eis::N,мұз,ledus
196,Frost::N,суық,кӧдзыд
197,Frost::N,суық,sals
198,Kälte::N,ызғар,кӧдзыд
199,Kälte::N,ызғар,saltums
200,Kälte::N,ызғар,aukstums
201,Kälte::N,суықтық,кӧдзыд
202,Kälte::N,суықтық,saltums
203,Kälte::N,суықтық,aukstums
204,Hitze::N,аптап,пӧсь
205,Hitze::N,аптап,гожӧд
206,Hitze::N,аптап,karstums
207,Raureif::N,қырау,пуж
208,Raureif::N,қырау,гыӧр
209,Raureif::N,қырау,sarma
210,Regenbogen::N,кемпірқосақ,ӧшкамӧшка
211,Regenbogen::N,кемпірқосақ,varavīksne
212,Donner::N,күн күркіреу,гым
213,Donner::N,күн күркіреу,pērkons
214,Strömung::N,ағын,ва ныр
215,Strömung::N,ағын,визувтӧм
216,Strömung::N,ағын,straume
217,Strömung::N,ағын,strāvojums
218,Tropfen::N,тамшы,войт
219,Tropfen::N,тамшы,lāse
220,Schaum::N,көбік,быг
221,Schaum::N,көбік,быгзьӧм
222,Schaum::N,көбік,putas
223,Schmutz::N,кір,няйт
224,Schmutz::N,кір,dubļi
225,See::N,көл,ты
226,See::N,көл,ezers
227,Sumpf::N,саз,гыбад
228,Sumpf::N,саз,кад
229,Sumpf::N,саз,dumbrājs
230,Sumpf::N,саз,staignājs
231,Moor::N,саз,нюр
232,Moor::N,саз,purvs
233,Moor::N,саз,muklājs
234,Wiese::N,шалғын,видз
235,Wiese::N,шалғын,pļava
236,Wald::N,орман,вӧр
237,Wald::N,орман,mežs
238,Hügel::N,төбе,дзиб
239,Hügel::N,төбе,мыльк
240,Hügel::N,төбе,нӧрыс
241,Hügel::N,төбе,paugurs
242,Hügel::N,белес,дзиб
243,Hügel::N,белес,мыльк
244,Hügel::N,белес,нӧрыс
245,Hügel::N,белес,paugurs
246,Hügel::N,белес-белес,дзиб
247,Hügel::N,белес-белес,мыльк
248,Hügel::N,белес-белес,нӧрыс
249,Hügel::N,белес-белес,paugurs
250,Anhöhe::N,дөң,мыльк
251,Anhöhe::N,дөң,нӧрыс
252,Anhöhe::N,дөң,paugurs
253,Anhöhe::N,адыр,мыльк
254,Anhöhe::N,адыр,нӧрыс
255,Anhöhe::N,адыр,paugurs
256,Anhöhe::N,қырат,мыльк
257,Anhöhe::N,қырат,нӧрыс
258,Anhöhe::N,қырат,paugurs
259,Berg::N,тау,чой
260,Berg::N,тау,керӧс
261,Berg::N,тау,kalns
262,Gipfel::N,төбе,чук
263,Gipfel::N,төбе,virsotne
264,Höhle::N,үңгір,рудӧг
265,Höhle::N,үңгір,ala
266,Abhang::N,бауыр,ньывк
267,Abhang::N,бауыр,бокша
268,Abhang::N,бауыр,nogāze
269,Quelle::N,қайнар,ӧшмӧс
270,Quelle::N,қайнар,avots
271,Bach::N,жылға,шор
272,Bach::N,жылға,urga
273,Bach::N,жылға,strauts
274,Fluss::N,өзен,ю
275,Fluss::N,өзен,upe
276,Ufer::N,жиек,вадор
277,Ufer::N,жиек,krasts
278,Küste::N,жиегі,вадор
279,Küste::N,жиегі,piekraste
280,Küste::N,жағалау,вадор
281,Küste::N,жағалау,piekraste
282,Festland::N,құрылық,му
283,Festland::N,құрылық,sauszeme
284,Meer::N,теңіз,саридз
285,Meer::N,теңіз,jūra
286,Bucht::N,шығанақ,куръя
287,Bucht::N,шығанақ,līcis
288,Insel::N,арал,ді
289,Insel::N,арал,sala
290,Blume::N,гүл,дзоридз
291,Blume::N,гүл,puķe
292,Blume::N,гүл,zieds
293,Gras::N,от,турун
294,Gras::N,от,zāle
295,Wurzel::N,түбір,вуж
296,Wurzel::N,түбір,sakne
297,Baum::N,ағаш,пу
298,Baum::N,ағаш,koks
299,Baum::N,дарақ,пу
300,Baum::N,дарақ,koks
301,Stamm::N,сояу,пучер
302,Stamm::N,сояу,stumbrs
303,Stamm::N,оқпан,пучер
304,Stamm::N,оқпан,stumbrs
305,Rinde::N,қабық,кырсь
306,Rinde::N,қабық,miza
307,Ast::N,бұтақ,ув
308,Ast::N,бұтақ,zars
309,Zweig::N,шыбық,вож
310,Zweig::N,шыбық,nozare
311,Blatt::N,жапырақ,кор
312,Blatt::N,жапырақ,lapa
313,Birke::N,қайың,кыдз
314,Birke::N,қайың,bērzs
315,Kiefer[Baum]::N,қарағай,пожӧм
316,Kiefer[Baum]::N,қарағай,priede
317,Weide[Baum]::N,тал,бадь
318,Weide[Baum]::N,тал,kārkls
319,Tanne::N,шырша,коз
320,Tanne::N,шырша,egle
321,Horn::N,мүйіз,сюр
322,Horn::N,мүйіз,rags
323,Feder::N,қаламұш,гӧн
324,Feder::N,қаламұш,тывборд
325,Feder::N,қаламұш,spalva
326,Fell::N,тері,ку
327,Fell::N,тері,āda
328,Flügel::N,қанат,борд
329,Flügel::N,қанат,spārns
330,Klaue::N,тырнақ,гыж
331,Klaue::N,тырнақ,nags
332,Kralle::N,аяқ,гыж
333,Kralle::N,аяқ,nags
334,Schwanz::N,құйрық,бӧж
335,Schwanz::N,құйрық,ļipa
336,Ei::N,жұмыртқа,кольк
337,Ei::N,жұмыртқа,ola
338,Nest::N,ұя,поз
339,Nest::N,ұя,ligzda
340,Bau::N,жатақ,горс
341,Bau::N,жатақ,пырмӧс
342,Bau::N,жатақ,гу
343,Bau::N,жатақ,ala
344,Tier::N,айуан,пемӧс
345,Tier::N,айуан,dzīvnieks
346,Tier::N,жануар,пемӧс
347,Tier::N,жануар,dzīvnieks
348,Herde::N,пада,стада
349,Herde::N,пада,кельӧб
350,Herde::N,пада,ganāmpulks
351,Kuh::N,сиыр,мӧс
352,Kuh::N,сиыр,govs
353,Bulle::N,өгіз,ӧш
354,Bulle::N,өгіз,bullis
355,Pferd::N,жылқы,вӧв
356,Pferd::N,жылқы,zirgs
357,Schaf::N,қой,ыж
358,Schaf::N,қой,aita
359,Schwein::N,шошқа,порсь
360,Schwein::N,шошқа,cūka
361,Hund::N,ит,пон
362,Hund::N,ит,suns
363,Katze::N,мысық,кань
364,Katze::N,мысық,kaķis
365,Bär::N,аю,ош
366,Bär::N,аю,lācis
367,Eichhörnchen::N,тиін,ур
368,Eichhörnchen::N,тиін,vāvere
369,Elch::N,бұғы,йӧра
370,Elch::N,бұғы,alnis
371,Fuchs::N,түлкі,руч
372,Fuchs::N,түлкі,lapsa
373,Hase::N,қоян,кӧч
374,Hase::N,қоян,zaķis
375,Maus::N,қаптесер,шыр
376,Maus::N,қаптесер,pele
377,Wolf::N,бөрі,кӧин
378,Wolf::N,бөрі,vilks
379,Wolf::N,қасқыр,кӧин
380,Wolf::N,қасқыр,vilks
381,Vogel::N,құс,кай
382,Vogel::N,құс,лэбач
383,Vogel::N,құс,putns
384,Schwarm::N,топ,чукӧр
385,Schwarm::N,топ,spiets
386,Schwarm::N,үйір,чукӧр
387,Schwarm::N,үйір,spiets
388,Huhn::N,тауық,курӧг
389,Huhn::N,тауық,vista
390,Huhn::N,мекиен,курӧг
391,Huhn::N,мекиен,vista
392,Hahn::N,әтеш,петук
393,Hahn::N,әтеш,gailis
394,Hahn::N,қораз,петук
395,Hahn::N,қораз,gailis
396,Gans::N,қаз,дзодзӧг
397,Gans::N,қаз,zoss
398,Adler::N,бүркіт,кутш
399,Adler::N,бүркіт,ērglis
400,Ente::N,үйрек,утка
401,Ente::N,үйрек,pīle
402,Eule::N,жапалақ,сюзь
403,Eule::N,жапалақ,pūce
404,Kranich::N,тырна,тури
405,Kranich::N,тырна,dzērve
406,Krähe::N,қарға,рака
407,Krähe::N,қарға,vārna
408,Kuckuck::N,көкек,кӧк
409,Kuckuck::N,көкек,dzeguze
410,Schwan::N,аққу,юсь
411,Schwan::N,аққу,gulbis
412,Fisch::N,балық,чери
413,Fisch::N,балық,zivs
414,Barsch::N,алабұға,ёкыш
415,Barsch::N,алабұға,asaris
416,Hecht::N,шортан,сир
417,Hecht::N,шортан,līdaka
418,Schlange[Tier]::N,жылан,кый
419,Schlange[Tier]::N,жылан,čūska
420,Wurm::N,шұбалшаң,номыр
421,Wurm::N,шұбалшаң,tārps
422,Spinne::N,өрмекші,черань
423,Spinne::N,өрмекші,zirneklis
424,Ameise::N,қүмырска,кодзувкот
425,Ameise::N,қүмырска,skudra
426,Laus::N,бит,той
427,Laus::N,бит,uts
428,Mücke::N,маса,ном
429,Mücke::N,маса,ods
430,Fliege::N,шыбын,гут
431,Fliege::N,шыбын,muša
432,Schmetterling::N,көбелек,бобув
433,Schmetterling::N,көбелек,tauriņš
434,Beere::N,жидек,тусь
435,Beere::N,жидек,вотӧс
436,Beere::N,жидек,oga
437,Apfel::N,алма,яблӧг
438,Apfel::N,алма,ābols
439,Pilz::N,қозықұйрық,тшак
440,Pilz::N,қозықұйрық,sēne
441,Pilz::N,саңыраукулақ,тшак
442,Pilz::N,саңыраукулақ,sēne
443,Zwiebel::N,жуа,луккок
444,Zwiebel::N,жуа,йӧнгыль
445,Zwiebel::N,жуа,sīpols
446,Saat::N,тұқым,тусь
447,Saat::N,тұқым,кӧйдыс
448,Saat::N,тұқым,sēkla
449,Korn::N,дән,тусь
450,Korn::N,дән,grauds
451,Heu::N,шөп,турун
452,Heu::N,шөп,siens
453,Schale::N,қабық,кор
454,Schale::N,қабық,čaula
455,Schale::N,қабық,čaumala
456,Schale::N,қабығы,кор
457,Schale::N,қабығы,čaula
458,Schale::N,қабығы,čaumala
459,Grube::N,ор,гу
460,Grube::N,ор,bedre
461,Falle::N,дұзақ,лэч
462,Falle::N,дұзақ,slazds
463,Falle::N,дұзақ,lamatas
464,Falle::N,қақпан,лэч
465,Falle::N,қақпан,slazds
466,Falle::N,қақпан,lamatas
467,Schlinge::N,ілмек,лэч
468,Schlinge::N,ілмек,cilpa
469,Spur::N,із,туй
470,Spur::N,із,pēda
471,Asche::N,күл,пӧм
472,Asche::N,күл,pelni
473,Dreck::N,былғаныш,няйт
474,Dreck::N,былғаныш,dubļi
475,Eisen::N,темір,кӧрт
476,Eisen::N,темір,dzelzs
477,Gold::N,алтын,зарни
478,Gold::N,алтын,zelts
479,Silber::N,күміс,эзысь
480,Silber::N,күміс,sudrabs
481,Kohle::N,көмір,шом
482,Kohle::N,көмір,ogle
483,Glas::N,шыны,стеклӧ
484,Glas::N,шыны,stikls
485,Lehm::N,балшық,сёй
486,Lehm::N,балшық,māls
487,Sand::N,құм,лыа
488,Sand::N,құм,smiltis
489,Mensch::N,адам,морт
490,Mensch::N,адам,cilvēks
491,Mann::N,еркек,аймӧрт
492,Mann::N,еркек,мужичӧй
493,Mann::N,еркек,vīrietis
494,Mann::N,ер адам,аймӧрт
495,Mann::N,ер адам,мужичӧй
496,Mann::N,ер адам,vīrietis
497,Frau::N,бике,ань
498,Frau::N,бике,нывбаба
499,Frau::N,бике,sieviete
500,Frau::N,қатын,ань
501,Frau::N,қатын,нывбаба
502,Frau::N,қатын,sieviete
503,Kind::N,бала,кага
504,Kind::N,бала,bērns
505,Kind::N,перзент,кага
506,Kind::N,перзент,bērns
507,Junge::N,бала,пи
508,Junge::N,бала,zēns
509,Junge::N,бала,puika
510,Junge::N,бала,puisis
511,Junge::N,ер бала,пи
512,Junge::N,ер бала,zēns
513,Junge::N,ер бала,puika
514,Junge::N,ер бала,puisis
515,Mädchen::N,қыз,ныв
516,Mädchen::N,қыз,meiča
517,Mädchen::N,қыз,skuķis
518,Mädchen::N,қыз,meitene
519,Familie::N,жанұя,семья
520,Familie::N,жанұя,ģimene
521,Großvater::N,ата,пӧль
522,Großvater::N,ата,vecaistēvs
523,Großmutter::N,әже,баб
524,Großmutter::N,әже,vecāmāte
525,Großmutter::N,әжей,баб
526,Großmutter::N,әжей,vecāmāte
527,Eltern::N,ата-аналар,ай-мам
528,Eltern::N,ата-аналар,бать-мам
529,Eltern::N,ата-аналар,vecāki
530,Vater::N,әке,бать
531,Vater::N,әке,ай
532,Vater::N,әке,tēvs
533,Mutter::N,ана,мам
534,Mutter::N,ана,māte
535,Sohn::N,ұл,пи
536,Sohn::N,ұл,dēls
537,Tochter::N,қызым,ныв
538,Tochter::N,қызым,meita
539,Bruder::N,бауырым,вок
540,Bruder::N,бауырым,brālis
541,Schwester::N,әпке,чой
542,Schwester::N,әпке,māsa
543,Onkel::N,көке,дядь
544,Onkel::N,көке,tēvocis
545,Tante::N,тәте,тьӧт
546,Tante::N,тәте,tante
547,Ehemann::N,ер,верӧс
548,Ehemann::N,ер,vīrs
549,Ehefrau::N,зайып,гӧтыр
550,Ehefrau::N,зайып,sieva
551,Freude::N,қуаныш,радлун
552,Freude::N,қуаныш,prieks
553,Freude::N,сүйініш,радлун
554,Freude::N,сүйініш,prieks
555,Freude::N,шат-думан,радлун
556,Freude::N,шат-думан,prieks
557,Freude::N,қуаныштылық,радлун
558,Freude::N,қуаныштылық,prieks
559,Gelächter::N,күлу,серам
560,Gelächter::N,күлу,smiekli
561,Glück::N,бақыт,шуд
562,Glück::N,бақыт,laime
563,Glück::N,бақыттылық,шуд
564,Glück::N,бақыттылық,laime
565,Kummer::N,аза,шог
566,Kummer::N,аза,bēdas
567,Kummer::N,аза,raizes
568,Kummer::N,қайғы,шог
569,Kummer::N,қайғы,bēdas
570,Kummer::N,қайғы,raizes
571,Kummer::N,қасырет,шог
572,Kummer::N,қасырет,bēdas
573,Kummer::N,қасырет,raizes
574,Wunsch::N,мүдде,кӧсйӧм
575,Wunsch::N,мүдде,vēlme
576,Wunsch::N,мүдде,vēlējums
577,Lust::N,тәбет,кыскӧм
578,Lust::N,тәбет,радейтӧм
579,Lust::N,тәбет,kāre
580,Lust::N,ынтызар,кыскӧм
581,Lust::N,ынтызар,радейтӧм
582,Lust::N,ынтызар,kāre
583,Lust::N,құштарлық,кыскӧм
584,Lust::N,құштарлық,радейтӧм
585,Lust::N,құштарлық,kāre
586,Geist::N,рух,лов
587,Geist::N,рух,gars
588,Gedanke::N,ой,мӧвп
589,Gedanke::N,ой,doma
590,Gedächtnis::N,ес,паметь
591,Gedächtnis::N,ес,atmiņa
592,Gedächtnis::N,жады,паметь
593,Gedächtnis::N,жады,atmiņa
594,Gedächtnis::N,ақыл-ес,паметь
595,Gedächtnis::N,ақыл-ес,atmiņa
596,Verstand::N,ақыл,вежӧр
597,Verstand::N,ақыл,prāts
598,Verstand::N,парасат,вежӧр
599,Verstand::N,парасат,prāts
600,Sinn::N,мән,мог
601,Sinn::N,мән,вежӧртас
602,Sinn::N,мән,nozīme
603,Sinn::N,маныз,мог
604,Sinn::N,маныз,вежӧртас
605,Sinn::N,маныз,nozīme
606,Sinn::N,мағына,мог
607,Sinn::N,мағына,вежӧртас
608,Sinn::N,мағына,nozīme
609,Sinn::N,мән-мағына,мог
610,Sinn::N,мән-мағына,вежӧртас
611,Sinn::N,мән-мағына,nozīme
612,Grund::N,себеп,помка
613,Grund::N,себеп,pamats
614,Grund::N,себеп,iemesls
615,Wahrheit::N,рас,збыль
616,Wahrheit::N,рас,збыльтор
617,Wahrheit::N,рас,taisnība
618,Wahrheit::N,рас,patiesība
619,Gespräch::N,әңгіме,сёрни
620,Gespräch::N,әңгіме,saruna
621,Märchen::N,ертеп,мойд
622,Märchen::N,ертеп,pasaka
623,Märchen::N,ертек,мойд
624,Märchen::N,ертек,pasaka
625,Erzählung::N,әңгіме,висьт
626,Erzählung::N,әңгіме,stāsts
627,Erzählung::N,әңгіме,nostāsts
628,Nachricht::N,хабар,юӧртӧм
629,Nachricht::N,хабар,ziņa
630,Neuigkeit::N,жаңалық,выльтор
631,Neuigkeit::N,жаңалық,jaunums
632,Name::N,ат,ним
633,Name::N,ат,vārds
634,Name::N,атау,ним
635,Name::N,атау,vārds
636,Rätsel::N,жұмбақ,нӧдкыв
637,Rätsel::N,жұмбақ,mīkla
638,Rede::N,сөз,сёрни
639,Rede::N,сөз,runa
640,Sprache::N,тіл,кыв
641,Sprache::N,тіл,valoda
642,Stimme::N,үн,гӧлӧс
643,Stimme::N,үн,вом шы
644,Stimme::N,үн,balss
645,Stimme::N,әуен,гӧлӧс
646,Stimme::N,әуен,вом шы
647,Stimme::N,әуен,balss
648,Stimme::N,дауыс,гӧлӧс
649,Stimme::N,дауыс,вом шы
650,Stimme::N,дауыс,balss
651,Wort::N,сөз,кыв
652,Wort::N,сөз,vārds
653,Zeichen::N,ишара,пас
654,Zeichen::N,ишара,zīme
655,Ruf::N,айғай,чукӧстчӧм
656,Ruf::N,айғай,корӧм
657,Ruf::N,айғай,sauciens
658,Lärm::N,айғай-шу,шы
659,Lärm::N,айғай-шу,зык
660,Lärm::N,айғай-шу,зычитӧм
661,Lärm::N,айғай-шу,troksnis
662,Lärm::N,айғай-ұйғай,шы
663,Lärm::N,айғай-ұйғай,зык
664,Lärm::N,айғай-ұйғай,зычитӧм
665,Lärm::N,айғай-ұйғай,troksnis
666,Laut::N,дыбыс,шы
667,Laut::N,дыбыс,skaņa
668,Laut::N,дауыс,шы
669,Laut::N,дауыс,skaņa
670,Ton::N,әуен,шы
671,Ton::N,әуен,tonis
672,Lied::N,ән,сьылан
673,Lied::N,ән,сьыланкыв
674,Lied::N,ән,dziesma
675,Lied::N,жыр,сьылан
676,Lied::N,жыр,сьыланкыв
677,Lied::N,жыр,dziesma
678,Lied::N,ән-жыр,сьылан
679,Lied::N,ән-жыр,сьыланкыв
680,Lied::N,ән-жыр,dziesma
681,Ruhe::N,тыныштық,чӧв
682,Ruhe::N,тыныштық,miers
683,Leute::N,кісілер,йӧз
684,Leute::N,кісілер,войтыр
685,Leute::N,кісілер,ļaudis
686,Leute::N,кісілер,cilvēki
687,Volk::N,халық,йӧз
688,Volk::N,халық,войтыр
689,Volk::N,халық,tauta
690,Arbeit::N,еңбек,удж
691,Arbeit::N,еңбек,darbs
692,Gast::N,қонақ,гӧсть
693,Gast::N,қонақ,viešņa
694,Gast::N,қонақ,ciemiņš
695,Gast::N,мейман,гӧсть
696,Gast::N,мейман,viešņa
697,Gast::N,мейман,ciemiņš
698,Geschenk::N,қадия,козин
699,Geschenk::N,қадия,dāvana
700,Spiel::N,ойын,ворсан
701,Spiel::N,ойын,rotaļa
702,Gesellschaft::N,қауым,котыр
703,Gesellschaft::N,қауым,biedrība
704,Gesellschaft::N,қауым,kompānija
705,Gesellschaft::N,жұртшылық,котыр
706,Gesellschaft::N,жұртшылық,biedrība
707,Gesellschaft::N,жұртшылық,kompānija
708,Hilfe::N,жэрдем,отсӧг
709,Hilfe::N,жэрдем,palīdzība
710,Freund::N,дос,ёрт
711,Freund::N,дос,draugs
712,Kamerad::N,дос-жар,ёрт
713,Kamerad::N,дос-жар,biedrs
714,Angelegenheit::N,жұмыс,мог
715,Angelegenheit::N,жұмыс,делӧ
716,Angelegenheit::N,жұмыс,darīšana
717,Anzahl::N,сан,лыд
718,Anzahl::N,сан,тшӧт
719,Anzahl::N,сан,skaits
720,Anzahl::N,сан,daudzums
721,Anzahl::N,саны,лыд
722,Anzahl::N,саны,тшӧт
723,Anzahl::N,саны,skaits
724,Anzahl::N,саны,daudzums
725,Art::N,түр,сикас
726,Art::N,түр,suga
727,Art::N,түр,šķira
728,Stück::N,тілім,тор
729,Stück::N,тілім,gabals
730,Teil::N,үлес,юкӧн
731,Teil::N,үлес,daļa
732,Teil::N,бөлшек,юкӧн
733,Teil::N,бөлшек,daļa
734,Hälfte::N,жарты,пӧв
735,Hälfte::N,жарты,джын
736,Hälfte::N,жарты,puse
737,Kreis::N,шеңбер,кытш
738,Kreis::N,шеңбер,aplis
739,Kreis::N,шеңбер,riņķis
740,Kreuz::N,крест,перна
741,Kreuz::N,крест,крест
742,Kreuz::N,крест,krusts
743,Linie::N,сызық,визь
744,Linie::N,сызық,līnija
745,Strich::N,сызық,визь
746,Strich::N,сызық,svītra
747,Abstand::N,ара,кост
748,Abstand::N,ара,коласт
749,Abstand::N,ара,atstarpe
750,Abstand::N,аралық,кост
751,Abstand::N,аралық,коласт
752,Abstand::N,аралық,atstarpe
753,Entfernung::N,аралық,ылна
754,Entfernung::N,аралық,attālums
755,Entfernung::N,аралық,atstatums
756,Gegend::N,өңір,му-ва
757,Gegend::N,өңір,apvidus
758,Gegend::N,өңір,apgabals
759,Platz::N,орны,ылдӧс
760,Platz::N,орны,йир
761,Platz::N,орны,гӧгӧртас
762,Platz::N,орны,vieta
763,Ort::N,орын,ин
764,Ort::N,орын,места
765,Ort::N,орын,vieta
766,Seite::N,жақ,бок
767,Seite::N,жақ,ӧтарладор
768,Seite::N,жақ,sāns
769,Seite::N,бүйір,бок
770,Seite::N,бүйір,ӧтарладор
771,Seite::N,бүйір,sāns
772,Mitte::N,ортасы,шӧр
773,Mitte::N,ортасы,vidus
774,Gegenstand::N,зат,кӧлуй
775,Gegenstand::N,зат,priekšmets
776,Gegenstand::N,нәрсе,кӧлуй
