,Concept_ID,udm,ady
678,berühmt::A,дано,цӏэры́ӏу
679,fremd::A,ят,хымэ
680,verschieden::A,пӧртэм,зэфэшъхьафы
681,nah::A,матысь,благъэ́
682,fern::A,кыдёкысь,чыжьэ
683,linker::A,паллян,сэмэ́гу
684,rechter::A,бур,джабгъу
685,rechter::A,бурпал,джабгъу
686,anderer::A,мукет,нэмы́кӏ
687,erster::A,нырысетӥез,апэр
688,zweiter::A,кыктэтӥез,я́тӏонэр
689,dritter::A,кунньметӥез,ящэнэр
690,letzter::A,берло,аужыр
691,letzter::A,берпум,аужыр
692,allein::ADV,огназ,зы
693,auf einmal::ADV,огдыре,ардэдэм
694,auf einmal::ADV,огдыре,асыхьатым
695,zusammen::ADV,ӵош,зэгъусэхэ́у
696,zusammen::ADV,валче,зэгъусэхэ́у
697,lange::ADV,кема,бэрэ́
698,plötzlich::ADV,мапламтэ шорысь,зэкӏэм
699,sofort::ADV,али ик,ардэдэм
700,sofort::ADV,али ик,асыхьатым
701,später::ADV,бергес,нэужым
702,später::ADV,берлогес,нэужым
703,jetzt::ADV,али,джы
704,jetzt::ADV,табере,джы
705,heute::ADV,туннэ,непэ́
706,morgen::ADV,ӵуказе,неу́щы
707,bald::ADV,ӝоген,псынкӏэу
708,dann::ADV,берло,нэужым
709,gestern::ADV,толон,тыгъуа́с
710,einst::ADV,огпол,зэгорэ́м
711,einst::ADV,одӥг пол,зэгорэ́м
712,damals::ADV,соку,армэ
713,damals::ADV,соку,ащыгъум
714,danach::ADV,собере,нэужым
715,vorher::ADV,азьло,нахьыпэм
716,vorher::ADV,азьвыл,нахьыпэм
717,zuerst::ADV,азьло,
718,einmal::ADV,огпол,зэ
719,manchmal::ADV,куддыръя,
720,oft::ADV,ӵем,бэрэ
721,immer::ADV,пыр,ренэ́у
722,immer::ADV,котьку,ренэ́у
723,niemals::ADV,уз ноку,
724,hier::ADV,татын,
725,hierhin::ADV,татчы,
726,von hier::ADV,татысь,
727,dort::ADV,отӥ,модэ
728,dort::ADV,отын,модэ
729,dorthin::ADV,отчы,модэ́
730,geradeaus::ADV,меӵак,занкӏэу
731,vorwärts::ADV,азьлань,ыпэкӏэ
732,rückwärts::ADV,берлань,ыужыкӏэ́
733,zurück::ADV,берен,ыужыкӏэ́
734,zurück::ADV,берлань,ыужыкӏэ́
735,unten::ADV,улын,ычӏэкӏэ́
736,hinab::ADV,улэ,ычӏэгъы́
737,hinab::ADV,улэ,ычӏэкӏэ́
738,oben::ADV,вылын,ышъхьагъы
739,oben::ADV,вылӥын,ышъхьагъы
740,hinauf::ADV,вылэ,ышъхьагъыкӏэ
741,hinauf::ADV,вылӥе,ышъхьагъыкӏэ
742,hinauf::ADV,выллань,ышъхьагъыкӏэ
743,überall::ADV,котькытын,тыди́
744,überall::ADV,котькытын,тыдэкӏи́
745,überall::ADV,пасьтана,тыди́
746,überall::ADV,пасьтана,тыдэкӏи́
747,nicht::ADV,уз,-п
748,nicht::ADV,уз,мы-
749,ein wenig::ADV,ичи,тӏэкӏу
750,ein wenig::ADV,ӧжыт,тӏэкӏу
751,ein wenig::ADV,огшап,тӏэкӏу
752,kaum::ADV,муртса,къоды́й
753,sehr::ADV,туж,дэд
754,sehr::ADV,лекос,дэд
755,so::ADV,озьы,ащ фэд
756,so::ADV,озьы,мыщ фэд
757,so::ADV,озьы,джащ фэд
758,so::ADV,тазьы,ащ фэд
759,so::ADV,тазьы,мыщ фэд
760,so::ADV,тазьы,джащ фэд
761,noch::ADV,на,джыри
762,nur::ADV,гинэ,ныӏэ́п
763,schon::ADV,ни,
764,schon::ADV,ини,
765,wieder::ADV,нош,джыри
766,wieder::ADV,кайта,джыри
767,vergebens::ADV,юнме,пкӏэнчъэ́у
768,vor::PRP,азьын,пашъхьэ́
769,hinter::PRP,берын,кӏы́б
770,hinter::PRP,бӧрсьы,кӏы́б
771,unter::PRP,улын,чӏэ-
772,durch::PRP,пыр,пхыры-
773,durch::PRP,пыртӥ,пхыры-
774,neben::PRP,бордын,дэжь
775,zwischen::PRP,вискын,азыфа́гу
776,wegen::PRP,сэрен,къы-
777,dies::PRN,та,ар
778,das::PRN,со,а
779,das::PRN,со,мо
780,alles::PRN,ваньмыз,зэкӏэ́
781,ich::PRN,мон,сэ
782,du::PRN,тон,о
783,er::PRN,со,ар
784,wir::PRN,ми,тэ
785,ihr::PRN,тӥ,шъо
786,sie::PRN,соос,ахэр
787,was::FPRN,ма,сыд
788,wer::FPRN,кин,хэт
789,wo::FADV,кытын,тыдэ́
790,wohin::FADV,кытчы,тыдэ́
791,wie::FADV,кызьы,сыдэущтэ́у
792,warum::FADV,малы,сыд пае́
793,wieviel::FNUM,кӧня,тхьапш
794,wieviel::FNUM,кӧня,сыд фэди́з
795,eins::NUM,одӥг,зы
796,zwei::NUM,кык,тӏу
797,drei::NUM,куинь,щы
798,vier::NUM,ньыль,плӏы
799,fünf::NUM,вить,тфы
800,sechs::NUM,куать,хы
801,sieben::NUM,сизьым,блы
802,acht::NUM,тямыс,и
803,neun::NUM,укмыс,бгъу
804,zehn::NUM,дас,пшӏы
805,elf::NUM,дас одӥг,пшӏыкӏузы́
806,zwölf::NUM,дас кык,пшӏыкӏутӏу
807,zwanzig::NUM,кызь,тӏокӏы́
808,dreißig::NUM,куамын,щэкӏы
809,vierzig::NUM,ньыльдон,тӏокӏи́тӏу
810,fünfzig::NUM,витьтон,шъэны́ыкъу
811,sechzig::NUM,куатьтон,тӏокӏи́щ
812,siebzig::NUM,сизьымдон,тӏокӏищырэ́ пшӏырэ́
813,achtzig::NUM,тямыстон,тӏокӏи́пӏ
814,neunzig::NUM,укмыстон,тӏокӏиилӏырэ́ пшӏырэ́
815,hundert::NUM,сю,шъэ
816,tausend::NUM,сюрс,мин
817,und::CNJ,и,ыкӏи
818,und::CNJ,но,ыкӏи
819,oder::CNJ,яке,е
820,stehen::V,сылыны,ущытын
821,stehen::V,сылыны,умыхъыен
822,sitzen::V,пукыны,уисын
823,sitzen::V,пукыны,утесын
824,liegen::V,кылльыны,телъы́н
825,hängen::V,ошкыса улыны,къыщылэлын
826,hängen::V,ошкыса улыны,къыщылэлын щыгъын быхъур
827,werden::V,луыны,хъун
828,passieren::V,луыны,къэхъун
829,beginnen::V,кутскыны,къежьэн
830,beginnen::V,кутскыны,къыублэн
831,enden::V,бырыны,ухы́н
832,wechseln::V,воштӥськыны,зэхъожьы́н
833,aufgehen[Sonne]::V,ӝужаны,къыкъокӏы́н
834,untergehen[Sonne]::V,пуксьыны,къохьан
835,scheinen[Sonne]::V,пиштыны,къепсыи
836,scheinen[Sonne]::V,чиляны,къепсыи
837,donnern::V,гудыръяны,гъогъон
838,wehen::V,пелляськыны,епщэ́н
839,strömen::V,киськыны,чъэн
840,strömen::V,исьтӥськыны,чъэн
841,fließen::V,бызьыны,чъэн
842,sich drehen::V,берганы,зыгъэчэрэгъу́н
843,schwanken::V,вошъяськыны,хъые́н
844,schwingen::V,шонаськыны,зыгъэхъые́н
845,fallen::V,усьыны,къефэхы́н
846,brennen::V,ӝуаны,стын
847,rauchen::V,ӵындыны,ӏугъо къикӏын
848,regnen::V,зорыны,къещхы́н
849,gefrieren::V,кынмыны,дыкъын
850,tauen::V,шунаны,жъун
851,schmelzen::V,шунаны,ткӏун
852,trocknen::V,куасьмыны,гъушъы́н
853,trocknen::V,куасьмыны,чъэпхъу́н
854,sieden::V,пӧзьыны,жъон
855,faulen::V,сисьмыны,шъун
856,verfaulen::V,сисьмыны,шъун
857,reißen::V,кеськыны,зэӏэтхъы́н
858,versinken::V,выйыны,чӏихьан
859,vergehen::V,ортчыны,блэкӏы́н
860,erscheinen::V,адскыны,къэлъэгъон
861,verschwinden::V,бырыны,кӏодыжьы́н
862,sinken::V,усьыны,
863,abnehmen::V,синыны,къыкӏичын
864,zunehmen::V,йылыны,хэхъо́н
865,steigen::V,лӧпкыны,къежьэн
866,wachsen::V,будыны,хэхъо́н
867,wachsen::V,будыны,къэкӏы́н
868,glänzen::V,чиляны,цӏыу́н
869,glänzen::V,пиштыны,цӏыу́н
870,funkeln::V,чилекъяны,жъыу́н
871,lärmen::V,уретыны,бырсыры́н
872,lärmen::V,ӵашетыны,бырсыры́н
873,läuten::V,жингыртыны,теон
874,klingeln::V,жингыртыны,теон
875,klirren::V,жильккетыны,
876,brausen::V,лекъяськыны,шъуин
877,rauschen::V,ӵашетыны,макъэ гъэӏун
878,klingen::V,кылӥськыны,къыхэӏукӏын
879,bellen::V,утыны,хьакъу́н
880,heulen::V,вузыны,быун
881,blasen::V,пельтыны,епщэ́н
882,pfeifen::V,шуланы,шъуин
883,schreien::V,черекъяны,куо́н
884,schreien::V,черекъяны,кӏыи́н
885,schreien::V,кесяськыны,куо́н
886,schreien::V,кесяськыны,кӏыи́н
887,stöhnen::V,ӝуштыны,щэӏун
888,zittern::V,дырекъяны,кӏэзэзын
889,zittern::V,куалекъяны,кӏэзэзын
890,leben::V,улыны,псэу́н
891,geboren werden::V,вордӥськыны,къэхъун
892,atmen::V,шоканы,жьы къэщэ́н
893,trinken::V,юыны,ешъо́н
894,essen::V,сиыны,шхын
895,schlucken::V,ньылыны,бдырыин
896,müde werden::V,жадьыны,пшъын
897,einschlafen::V,умме усьыны,хэчъыен
898,schlafen::V,кӧлыны,чъые́н
899,aufwachen::V,сайканы,къэущы́н
900,aufstehen::V,султыны,уцу́н
901,sich erholen::V,шутэтскыны,зыгъэпсэфын
902,krank werden::V,висьыны,сымаджэ́ хъун
903,krank sein::V,висьыны,сымэджэ́н
904,schmerzen::V,висьыны,сымэджэ́н
905,husten::V,кызыны,пскэ́н
906,genesen::V,юнматскыны,хъужьын
907,genesen::V,бурмытскылыны,хъужьын
908,sterben::V,кулыны,лӏэн
909,umkommen::V,бырыны,хэкӏодэн
910,sich bewegen::V,вырыны,хъые́н
911,sich rühren::V,вырӟыны,хъые́н
912,sich rühren::V,вырӟылыны,хъые́н
913,sich erheben::V,султыны,къэтэджын
914,sich setzen::V,пуксьыны,тӏысы́н
915,hinfallen::V,усьыны,ебэджы́н
916,laufen::V,мыныны,кӏон
917,schreiten::V,вамышъяны,кӏон
918,spazierengehen::V,мыныны,къэкӏухьэн
919,spazierengehen::V,ветлыны,къэкӏухьэн
920,eilen::V,дыртыны,гузэжъон
921,sich beeilen::V,дыртыны,гуӏэ́н
922,sausen::V,туж ӝог мыныны,псынкӏэ́у чъэн
923,rennen::V,бызьылыны,чъэн
924,springen::V,тэтчаны,пкӏэн
925,klettern::V,тубаны,дэцохъоен
926,schaukeln::V,лэйканы,уешӏэн
927,schaukeln::V,шонаськыны,уешӏэн
928,kriechen::V,нюж ветлыны,цохъо́н
929,schwimmen::V,уяны,есы́н
930,tauchen::V,зумылыны,зычӏэгъэо́н
931,rudern::V,полсаны,къошъо бэщкӏэ фын
932,fahren::V,ветлыны,кӏон
933,fliegen::V,лобаны,быбы́н
934,gehen::V,мыныны,кӏон
935,weggehen::V,кошкыны,ӏукӏын
936,abfahren::V,кошкыны,ежьэн
937,anhalten::V,дугдыны,къэуцу́н
938,hineingehen::V,пырыны,ихьан
939,eintreten::V,пырыны,чӏэхьан
940,kommen::V,вуыны,къэкӏо́н
941,kommen::V,лыктыны,къэкӏо́н
942,ankommen::V,вуыны,къэсы́н
943,zurückkommen::V,берытскыны,гъэзэжьын
944,bleiben::V,кыльыны,къэнэ́н
945,warten::V,витьыны,пэплъэ́н
946,erwarten::V,витьыны,ежэн
947,erwarten::V,возьманы,ежэн
948,suchen::V,утчаны,лъыхъу́н
949,finden::V,шедьтыны,къэгъоты́н
950,finden::V,шедьтыны,къыхэгъэщы́н
951,versuchen::V,турттыны,пылъы́н
952,vorbereiten::V,дасяны,гъэхьазыры́н
953,lieben::V,гажаны,шӏу плъэгъу́н
954,mögen::V,яратыны,шӏу плъэгъу́н
955,lachen::V,серекъяны,щхын
956,rühren::V,сюлме йӧтыны,гур гъэузын
957,weinen::V,бӧрдыны,гъын
958,schimpfen::V,даллашыны,хъонэн
959,sich ärgern::V,лекъяськыны,губжы́н
960,sich fürchten::V,кышканы,щынэ́н
961,sich fürchten::V,курданы,щынэ́н
962,fürchten::V,курданы,щынэ́н
963,fürchten::V,кышканы,щынэ́н
964,fliehen::V,пегӟыны,
965,flüchten::V,пегӟыны,
966,sehen::V,адӟыны,льэгъу́н
967,anschauen::V,учкыны,плъэн
968,anschauen::V,учкыны,еплъы́н
969,ansehen::V,учкыны,плъэн
970,hören::V,кылыны,зэхэхын
971,zuhören::V,кылзыны,дэӏо́н
972,probieren::V,веръяны,хэӏэн
973,riechen::V,зынъяны,пэмэ́н
974,fühlen::V,шӧдыны,зэхэпшӏэн
975,scheinen::V,адскыны,уащыхъу́н
976,scheinen::V,адскыны,уашӏошӏы́н
977,zu sehen sein::V,адӟиськыны,зэрэлъэгъу́н
978,vernehmen::V,кылыны,зэхэхын
979,frieren::V,кынмыны,дыкъын
980,frieren::V,кынмыны,пӏыкӏэн
981,frieren::V,кынмыны,чъыӏэ́ лӏэн
982,tun::V,карыны,шӏын
983,können::V,быгатыны,лъэкӏы́н
984,wollen::V,потыны,фэе́н
985,anfangen::V,кутскыны,ублэн
986,beenden::V,быдтыны,ухы́н
987,beenden::V,быдэстыны,ухы́н
988,aufhören::V,дугдыны,щыгъэтын
989,gelingen::V,быгатыны,хъун
990,gelingen::V,луыны,хъун
991,geraten::V,лэсяны,
992,öffnen::V,усьтыны,ӏухы́н
993,schließen::V,пытсаны,игъэсэн
994,stellen::V,пуктыны,бгъэуцун
995,setzen::V,пуктыны,гъэтӏысы́н
996,legen::V,поныны,хэлъхьа́н
997,berühren::V,исаны,эӏэн
998,berühren::V,исаны,нэсын
999,verbinden::V,герӟаны,зэхэпхэ́н
1000,verbinden::V,герӟаны,пхын
1001,bedecken::V,пытсаны,техъо́н
1002,aufhängen::V,ошыны,пылъэ́н
1003,anzünden::V,ӝуатыны,хэгъэнэ́н
1004,aufheben::V,ӝутыны,
1005,zurücklassen::V,кельтыны,къэгъэнэ́н
1006,verlieren::V,ыштыны,чӏэ́нэн
1007,verlieren::V,ыштыны,шӏокӏоды́н
1008,fallen lassen::V,уськытыны,чӏэунэн
1009,fallen lassen::V,уськытыны,пӏэпызын
1010,machen::V,лэсьтыны,шӏын
1011,herstellen::V,лэсьтыны,шӏы́н
1012,bauen::V,пуктыны,шӏы́н
1013,reparieren::V,тупатыны,дыжьы́н
1014,verbessern::V,умоятыны,нахьышӏу пшӏын
1015,verbessern::V,умоятыны,нахь дэгъу пшӏын
1016,ändern::V,воштыны,зэблэхъу́н
1017,graben::V,копаны,тӏын
1018,beugen::V,губыртыны,
1019,biegen::V,куасаны,уфэн
1020,drehen::V,бергатыны,гъэчэрегъу́
1021,wenden::V,берыктыны,пӏонтӏэн
1022,wenden::V,берыктыны,бгъэзэн
1023,wenden::V,берыктыны,уӏубын
1024,umdrehen::V,берыктыны,
1025,heben::V,ӝутыны,ӏэты́н
1026,hochheben::V,ӝутъяны,ӏэты́н
1027,ergreifen::V,кутыны,къэубыты́н
1028,ergreifen::V,кырмыны,къэубыты́н
1029,halten::V,возьыны,ӏыгъы́н
1030,drücken::V,зӥбыны,тэӏункӏэн
1031,drücken::V,пачкатыны,тэӏункӏэн
1032,schieben::V,донганы,уеӏункӏын
1033,schieben::V,донганы,уетӏыргун
1034,kratzen::V,вуштыны,цӏэнтхъун
1035,lecken::V,нюлыны,бзэи́н
1036,beißen::V,куртчыны,ецэкъэ́н
1037,abreißen::V,ишкалтыны,къичын
1038,abreißen::V,ишкалтыны,пытхъын
1039,abschneiden::V,шорыны,пыупкӏын
1040,abschneiden::V,шорыны,гобзыкӏын
1041,abschneiden::V,вандыны,пыупкӏын
1042,abschneiden::V,вандыны,гобзыкӏын
1043,binden::V,керттыны,епхын
1044,stecken::V,мертчытыны,хэсэн
1045,brechen::V,тӥяны,зэпыпкӏын
1046,klopfen::V,йыганы,теон
1047,klopfen::V,шарккетыны,теон
1048,hauen::V,жугыны,теон
1049,hauen::V,тышканы,теон
1050,kleben::V,лякыны,щхэн
1051,reiben::V,зыраны,пӏотын
1052,reiben::V,вуштыны,пӏотын
1053,streichen::V,зыраны,щыфэн
1054,schleifen::V,шерыны,гъэчаны́н
1055,schleifen::V,шерыны,кӏэлыкӏы́н
1056,schneiden::V,вандыны,бзын
1057,rütteln::V,зуркатыны,гъэсысын
1058,schütteln::V,куалекъятыны,гъэсысын
1059,schwenken::V,шонаны,ӏэ шӏын
1060,schütten::V,лэзьыны,икӏэ́н
1061,füllen::V,тырмытыны,из шӏын
1062,einwickeln::V,биньыны,кӏоцӏыщыхьа́н
1063,tragen::V,нуыны,хьын
1064,schleppen::V,кыскыны,пхьын
1065,schleppen::V,кыскыны,плъэшъун
1066,ziehen::V,кыскыны,пкъудыин
1067,ziehen::V,кыскыны,пщэн
1068,ziehen::V,кыскыны,плъэшъун
1069,aufbewahren::V,возьыны,пӏыгъын
1070,aufbewahren::V,возьыны,уухъумэн
1071,werfen::V,куяны,дзын
1072,werfen::V,лэзяны,дзын
1073,fangen::V,кутыны,къэубыты́н
1074,packen::V,кутыны,къэубыты́н
1075,packen::V,кырмыны,къэубыты́н
1076,verstecken::V,ватыны,бгъэбылъын
1077,teilen::V,люкыны,гощы́н
1078,schicken::V,ыстыны,гъахьы́н
1079,bringen::V,вайыны,къэхьы́н
1080,hinzufügen::V,ватсаны,хэгъэхъо́н
1081,bekommen::V,басьтыны,
1082,erhalten::V,басьтыны,
1083,nehmen::V,кутыны,къытехы́н
1084,nehmen::V,басьтыны,къытехы́н
1085,wählen::V,бырйыны,къыхэхы́н
1086,auswählen::V,бырйыны,къыхэхы́н
1087,bewahren::V,возьыны,къэухъумэн
1088,behindern::V,могӟытыны,пэрыохъу хъун
1089,verderben::V,сӧрыны,къутэн
1090,beschädigen::V,урод лэсьтыны,къутэн
1091,zerbrechen::V,сӧрыны,къутэн
1092,zerreißen::V,кесяны,зэӏэтхъы́н
1093,zerstören::V,куашкатыны,къутэ́н
1094,verbrennen::V,сутыны,гъэсты́н
1095,geben::V,сётыны,еты́н
1096,reichen::V,сётыны,еты́н
1097,schenken::V,кузьманы,еты́н
1098,versprechen::V,кыл сётыны,гъэгугъэ́н
1099,wünschen::V,сӥзьыны,шӏоигъо́н
1100,loben::V,ушъяны,щытхъун
1101,küssen::V,чупаны,ебэу́н
1102,wiegen::V,веттаны,гъэхъыен
1103,wiegen::V,лэйкатыны,гъэхъыен
1104,zudecken::V,шобыртыны,техъо́н
1105,wecken::V,сайкатыны,къэгъэущы́н
1106,zeigen::V,возьматыны,гъэлъэгъо́н
1107,führen::V,нуыны,щэн
1108,lehren::V,дышетыны,егъэджэ́н
1109,lehren::V,дышетыны,егъэшӏэн
1110,unterrichten::V,дышетыны,егъэджэ́н
1111,aufziehen::V,будэтыны,пӏун
1112,leiten::V,кивалтыны,гъэзекӏон
1113,antreiben::V,дыртытыны,къепфылӏэн
1114,lassen::V,-ытыны,еты́н
1115,einladen::V,ӧтьыны,къегъэблэгъэн
1116,vereinigen::V,огазеяны,зэгогъэхьан
1117,besuchen::V,адӟыськыны,щыӏэ́н
1118,treffen::V,пумитаны,ӏукӏэ́н
1119,treffen::V,пумитаны,пэгъокӏы́н
1120,sich versammeln::V,люкаськыны,зэхэхьан
1121,spielen::V,шудыны,джэгу́н
1122,singen::V,кырӟаны,орэ́д къэӏо́н
1123,tanzen::V,эктыны,къэшъо́н
1124,sich trennen::V,люкиськыны,зэгокӏыжьы́ных
1125,verlassen::V,куштыны,бгынэн
1126,verlassen::V,куштыны,хэкӏыжьын
1127,retten::V,утьыны,къыхэпхыжьын
1128,retten::V,утьыны,къэбгъэнэжьын
1129,bewachen::V,возьманы,къэгъэгъунэн
1130,schützen::V,утялтыны,ухъумэ́н
1131,verteidigen::V,возьманы,къэухъумэн
1132,sich schlagen::V,жугиськыны,эзэон
1133,schießen::V,ыбылӥськны,он
1134,siegen::V,вормыны,текӏо́н
1135,ärgern::V,вожпоттыны,бгъэгубжын
1136,schlagen::V,жуккыны,ео́н
1137,treten::V,лёганы,
1138,stechen::V,бышкалтыны,хэӏун
1139,stoßen::V,донгыны,тӏыро́н
1140,stoßen::V,донгыны,уеӏункӏын
1141,stehlen::V,вораны,тыгъу́н
1142,stehlen::V,лушканы,тыгъу́н
1143,stören::V,люкетыны,бгъэгумэкӏын
1144,belästigen::V,акыльтыны,бгъэгумэкӏын
1145,belästigen::V,вукылмыны,бгъэгумэкӏын
1146,verbergen::V,ватыны,ушъэфын
1147,täuschen::V,алданы,гъэпцӏэ́н
1148,betrügen::V,пӧяны,гъэпцӏэ́н
1149,töten::V,виыны,уикӏын
1150,wohnen::V,улыны,дэсын
1151,arbeiten::V,ужаны,лэжьэ́н
1152,sammeln::V,бичаны,угъои́н
1153,pflücken::V,ишкыны,къыпычы́н
1154,jagen::V,пӧйшураны,шэкӏон
1155,jagen::V,пӧйшураны,ешэкӏон
1156,fischen::V,чорыганы,пцэжъые уешэн
1157,fassen::V,кутыны,къэубыты́н
1158,hüten::V,возьманы,хэхъо́н
1159,treiben::V,улляны,пфын
1160,anbinden::V,думыны,епхын
1161,füttern::V,сюдыны,гъэшхэ́н
1162,melken::V,кыскыны,щын
1163,hacken::V,кораны,упкӏэтэн
1164,gießen::V,киськаны,тепкӏэн
1165,reifen::V,вуыны,игъо хъун
1166,reifen::V,кисьманы,игъо хъун
1167,zubereiten::V,лесьтыны,бгъэхьазырын
1168,kochen::V,пӧзьтыны,шӏы́н
1169,backen::V,пыжыны,гъэжъэ́н
1170,braten::V,пыжыны,гъэжъэ́н
1171,umrühren::V,сураны,зэхэгъэкӏухьан
1172,stricken::V,керттыны,хъын
1173,nähen::V,вурыны,дэн
1174,färben::V,буяны,бгъэлэн
1175,reinigen::V,сузяны,укъэбзы́н
1176,waschen::V,мисьтаськыны,бгыкӏын
1177,abwischen::V,ӵушылыны,лъэкӏы́н
1178,spülen::V,гылъяны,дэгъэчъыхьан
1179,fegen::V,ӵужыны,пхъэнкӏы́н
1180,kehren::V,ӵужыны,пхъэнкӏы́н
1181,baden::V,пыласькыны,зыгъэпскӏын
1182,sich waschen::V,пыласькыны,зытхьакӏы́н
1183,ausziehen::V,кыльыны,къытехы́н
1184,anziehen::V,дӥсяны,щылъэ́н
1185,sich anziehen::V,дӥсьяськыны,зыфэпэн
1186,kämmen::V,сынаны,жьын
1187,schmücken::V,чеберъяны,гъэдэхэ́н
1188,sagen::V,шуыны,къэӏон
1189,sagen::V,вераны,къэӏон
1190,sprechen::V,вераськыны,псэлъэ́н
1191,reden::V,вераськыны,гущыӏэ́н
1192,sich unterhalten::V,вераськыны,зэдэгущыӏэн
1193,fragen::V,юаны,упчӏэ́н
1194,bitten::V,курыны,лъэӏо́н
1195,erzählen::V,вераны,къэпӏотэ́н
1196,erzählen::V,мадьыны,къэпӏотэ́н
1197,mitteilen::V,ивортыны,макъэ егъэӏун
1198,nennen::V,шуыны,цӏэ фэусы́н
1199,rufen::V,ӧтьыны,джэн
1200,prahlen::V,ушъяськыны,узыщытхъужьы́н
1201,übersetzen::V,берыктыны,бгъэкӏотэн
1202,denken::V,малпаны,егупшысэ́н
1203,glauben::V,оскыны,уивыхъэ́ телъы́н
1204,bemerken::V,адӟыны,гу лъыптэ́н
1205,erkennen::V,тодыны,зэхэпхын
1206,erkennen::V,тодыны,зэбгъэшӏэн
1207,begreifen::V,валаны,гурыӏо́н
1208,verstehen::V,валаны,зэхэхын
1209,lernen::V,дышетскыны,еджэ́н
1210,wissen::V,тодыны,шӏэн
1211,sich erinnern an::V,тодэ вайыны,къэшӏэжьын
1212,vergessen::V,вунэтыны,пщыгъупшэжьы́н
1213,messen::V,мертаны,шын
1214,zählen::V,лыдъяны,плъытэ́н
1215,rechnen::V,лыдъяны,плъытэ́н
1216,rechnen::V,лыдъяны,угугъэ́н
1217,lesen::V,лыдӟыны,еджэ́н
1218,malen::V,суреданы,шӏын
1219,zeichnen::V,суреданы,шӏын
1220,schreiben::V,гожъяны,тхын
1221,besitzen::V,луыны,иӏэн
1222,kaufen::V,басьтыны,щэфы́н
1223,verkaufen::V,вузаны,щэн
1224,bezahlen::V,тырыны,птын
1225,bezahlen::V,тырыны,лъыптын
1226,bezahlen::V,тырыны,птыжьы́н
1227,zahlen::V,тырыны,птын
1228,zahlen::V,тырыны,лъыптын
1229,beherrschen::V,кузёяськыны,иунаеу иӏэн
1230,ertragen::V,чиданы,щэчы́н
