,Concept_ID,mrj,hr
770,böse::A,шӹдӓн,zao
771,böse::A,шӹдӓн,opak
772,dumm::A,окмак,glup
773,faul::A,ялахай,lijen
774,fleißig::A,пӓшам яратышы,radin
775,fleißig::A,пӓшам яратышы,marljiv
776,geizig::A,шык,škrt
777,klug::A,ышан,razborit
778,geschickt::A,мастар,vješt
779,lieb::A,тыри,drag
780,lustig::A,мындыр,veseo
781,lustig::A,сусу,veseo
782,sanft::A,йӹвӹжӓ,blag
783,hungrig::A,шужышы,gladan
784,krank::A,церлӹ,bolestan
785,krank::A,хворой,bolestan
786,nackt::A,цӓрӓ,nag
787,traurig::A,сы́лыкан,tužan
788,traurig::A,сы́лыкан,žalostan
789,traurig::A,кымы́лдымы,tužan
790,traurig::A,кымы́лдымы,žalostan
791,lebendig::A,живой,živ
792,gut::A,яжо,dobar
793,schlecht::A,уда,loš
794,schlecht::A,уда,rđav
795,schlecht::A,худа,loš
796,schlecht::A,худа,rđav
797,richtig::A,вургамла,tačan
798,richtig::A,вургамла,ispravan
799,schlimm::A,йӹрнык,zao
800,schlimm::A,йӹрнык,zločest
801,wahr::A,настоящий,istinit
802,wahr::A,настояшый,istinit
803,alt::A,шонгы,star
804,neu::A,у,nov
805,ehemalig::A,тошты,bivši
806,alt[Lebewesen]::A,ӹлалшӹ,star
807,jung::A,нöргӹ,mlad
808,jung::A,молода,mlad
809,arm::A,укеӓн,ubog
810,arm::A,укеӓн,siromašan
811,reich::A,паян,bogat
812,reich::A,пурлыкан,bogat
813,bekannt::A,палӹмӹ,poznat
814,berühmt::A,лӹмлы,čuven
815,berühmt::A,лӹмлы,slavan
816,fremd::A,эдемӹн,tuđ
817,fremd::A,эдемӹн,stran
818,verschieden::A,тӹрлӹ,razan
819,verschieden::A,тӹрлӹ,različan
820,nah::A,лишӹл,blizak
821,fern::A,мӹндӹр,dalek
822,fern::A,мӹндӹр,daljnji
823,linker::A,шалахай,lijevi
824,rechter::A,вургамла,desni
825,anderer::A,вес,drugi
826,anderer::A,вес,drugačiji
827,anderer::A,весӹ,drugi
828,anderer::A,весӹ,drugačiji
829,erster::A,икшӹ,prvi
830,erster::A,икӹмшӹ,prvi
831,zweiter::A,кокшы,drugi
832,dritter::A,кымшы,treći
833,letzter::A,остатка,zadnji
834,allein::ADV,иктӹ,sam
835,allein::ADV,иктӹт,sam
836,auf einmal::ADV,тöрöк,istodobno
837,zusammen::ADV,икараш,skupa
838,zusammen::ADV,икараш,zajedno
839,zusammen::ADV,цымырын,skupa
840,zusammen::ADV,цымырын,zajedno
841,lange::ADV,кужын,dugo
842,plötzlich::ADV,трӱк,naglo
843,plötzlich::ADV,трӱк,iznenada
844,sofort::ADV,полт,odmah
845,sofort::ADV,тöрöк,odmah
846,sofort::ADV,тӹшӓкок,odmah
847,später::ADV,вара,kasnije
848,heute::ADV,тагачы,danas
849,morgen::ADV,иргод,sutra
850,morgen::ADV,иргодым,sutra
851,bald::ADV,чӹнь,skoro
852,bald::ADV,чӹнь,doskora
853,bald::ADV,вӓшке,skoro
854,bald::ADV,вӓшке,doskora
855,bald::ADV,выртышты,skoro
856,bald::ADV,выртышты,doskora
857,dann::ADV,пакыла,zatim
858,gestern::ADV,тенгечӹ,juče
859,gestern::ADV,тенгечӹ,jučer
860,einst::ADV,икӓнӓ,negda
861,einst::ADV,икӓнӓ,nekada
862,damals::ADV,тӹнӓм,tada
863,damals::ADV,тӹнӓм,onda
864,danach::ADV,пакыла,poslije
865,danach::ADV,пакыла,nakon toga
866,vorher::ADV,перви,prije
867,vorher::ADV,перви,prije toga
868,zuerst::ADV,андак,prvo
869,zuerst::ADV,андак,najprije
870,einmal::ADV,гӓнӓк,jednom
871,einmal::ADV,гӓнӓк,jedanput
872,einmal::ADV,гӓнӓ,jednom
873,einmal::ADV,гӓнӓ,jedanput
874,manchmal::ADV,кынамжы,katkad
875,manchmal::ADV,кынамжы,katkada
876,oft::ADV,чӹчкӹдӹн,često
877,immer::ADV,со,vazda
878,immer::ADV,со,uvijek
879,immer::ADV,соок,vazda
880,immer::ADV,соок,uvijek
881,niemals::ADV,нинам,nikad
882,niemals::ADV,нинам,nikada
883,niemals::ADV,нигынам,nikad
884,niemals::ADV,нигынам,nikada
885,niemals::ADV,нигынамат,nikad
886,niemals::ADV,нигынамат,nikada
887,hier::ADV,тиштӹ,tu
888,hier::ADV,тиштӹ,ovdje
889,hierhin::ADV,тишкӹ,amo
890,hierhin::ADV,тишкӹ,ovamo
891,von hier::ADV,тишец,odavde
892,von hier::ADV,тишецӹн,odavde
893,dort::ADV,тӹштӹ,ondje
894,dorthin::ADV,тӹшкӹ,onamo
895,dorthin::ADV,тӹшкӹлӓ,onamo
896,geradeaus::ADV,вик,ravno
897,geradeaus::ADV,тура,ravno
898,vorwärts::ADV,анзыкы,naprijed
899,rückwärts::ADV,мӹнгеш,natrag
900,zurück::ADV,мӹнгеш,nazad
901,zurück::ADV,мӹнгеш,natrag
902,unten::ADV,ӱлнӹ,dolje
903,unten::ADV,лӹвӓлнӹ,dolje
904,hinab::ADV,ӱлӹкӹ,nizbrdo
905,hinab::ADV,лӹвӓкӹ,nizbrdo
906,oben::ADV,вӹлнӹ,gore
907,hinauf::ADV,кӱшкӹлӓ,uzbrdo
908,hinauf::ADV,кӱш,uzbrdo
909,überall::ADV,йӹлт,svuda
910,überall::ADV,йӹлт,svagdje
911,überall::ADV,цилӓ вӓре,svuda
912,überall::ADV,цилӓ вӓре,svagdje
913,nicht::ADV,уке,ne
914,ein wenig::ADV,изиш,malo
915,ein wenig::ADV,иклаштык,malo
916,kaum::ADV,цылик,tek
917,kaum::ADV,цылик,jedva
918,kaum::ADV,чучок-чучок,tek
919,kaum::ADV,чучок-чучок,jedva
920,sehr::ADV,чоте,jako
921,sehr::ADV,чоте,veoma
922,so::ADV,тенге,tako
923,so::ADV,тенге,ovako
924,so::ADV,тенгелӓ,tako
925,so::ADV,тенгелӓ,ovako
926,noch::ADV,мол,još
927,noch::ADV,моло,još
928,nur::ADV,веле,samo
929,schon::ADV,уже,već
930,schon::ADV,ӹнде,već
931,wieder::ADV,уэш,opet
932,wieder::ADV,уэш,ponovo
933,vergebens::ADV,зря,uzalud
934,vergebens::ADV,зря,zabadava
935,vergebens::ADV,ӹзрӓ,uzalud
936,vergebens::ADV,ӹзрӓ,zabadava
937,vergebens::ADV,ӹзӹрӓ,uzalud
938,vergebens::ADV,ӹзӹрӓ,zabadava
939,vor::PRP,анзыц,pred
940,vor::PRP,анзыц,ispred
941,vor::PRP,анзыцын,pred
942,vor::PRP,анзыцын,ispred
943,hinter::PRP,шайылан,za
944,hinter::PRP,шайылан,iza
945,hinter::PRP,шайылный,za
946,hinter::PRP,шайылный,iza
947,unter::PRP,лӹвӓкӹ,pod
948,unter::PRP,лӹвӓкӹ,ispod
949,durch::PRP,вашт,po
950,durch::PRP,вашт,kroz
951,neben::PRP,сага,kraj
952,neben::PRP,сага,pored
953,neben::PRP,сага,pokraj
954,zwischen::PRP,лош,među
955,zwischen::PRP,лош,između
956,zwischen::PRP,лошкы,među
957,zwischen::PRP,лошкы,između
958,wegen::PRP,мычыц,radi
959,wegen::PRP,мычыц,zbog
960,dies::PRN,тидӹ,ovo
961,dies::PRN,ти,ovo
962,das::PRN,тидӹ,to
963,das::PRN,тидӹ,ono
964,das::PRN,ти,to
965,das::PRN,ти,ono
966,alles::PRN,цилӓ,sve
967,ich::PRN,мый,ja
968,du::PRN,тӹнь,ti
969,er::PRN,тӹдӹ,on
970,wir::PRN,мӓ,mi
971,ihr::PRN,вӓ,vi
972,sie::PRN,нӹнӹ,oni
973,was::FPRN,ма,što
974,wer::FPRN,кӱ,tko
975,wo::FADV,кышан,gdje
976,wo::FADV,кыштакен,gdje
977,wohin::FADV,кышкы,kuda
978,wohin::FADV,кышкы,kamo
979,wie::FADV,кыце,kako
980,warum::FADV,малын,zašto
981,wieviel::FNUM,кынар,koliko
982,wieviel::FNUM,кынары,koliko
983,wieviel::FNUM,кынаркы,koliko
984,eins::NUM,иктӹ,jedan
985,eins::NUM,иктӹт,jedan
986,zwei::NUM,кок,dva
987,zwei::NUM,кокты,dva
988,drei::NUM,кым,tri
989,drei::NUM,кымыт,tri
990,vier::NUM,нӹл,četiri
991,fünf::NUM,вӹц,pet
992,sechs::NUM,куд,šest
993,sechs::NUM,кудытмозн,šest
994,sieben::NUM,шӹм,sedam
995,sieben::NUM,шӹмӹт,sedam
996,acht::NUM,кӓндӓкш,osam
997,acht::NUM,кӓндӓкшӹ,osam
998,neun::NUM,ӹндекшшӱдӹ,devet
999,zehn::NUM,лу,deset
1000,elf::NUM,луатик,jedanaest
1001,elf::NUM,луатиктӹ,jedanaest
1002,zwölf::NUM,луаткок,dvanaest
1003,zwölf::NUM,луаткокты,dvanaest
1004,zwanzig::NUM,коклы,dvadeset
1005,dreißig::NUM,кымлы,trideset
1006,vierzig::NUM,нӹллӹ,četrdeset
1007,fünfzig::NUM,вӹцлӹ,pedeset
1008,sechzig::NUM,кудлу,šezdeset
1009,siebzig::NUM,шӹмлу,sedamdeset
1010,achtzig::NUM,кӓндӓкшлу,osamdeset
1011,neunzig::NUM,ӹндекшлу,devetdeset
1012,hundert::NUM,шӱдӹ,sto
1013,tausend::NUM,тӹжем,tisuća
1014,und::CNJ,дöн,i
1015,und::CNJ,дöн,te
1016,oder::CNJ,льывы,ili
1017,stehen::V,шалшаг,stajati
1018,sitzen::V,шӹнзӓш,sjediti
1019,liegen::V,киӓш,ležati
1020,hängen::V,кечӓш,visiti
1021,werden::V,шагалаш,postati
1022,werden::V,шагалаш,činiti se
1023,passieren::V,ӹштӓ́лтӓш,desiti se
1024,passieren::V,ӹштӓ́лтӓш,dogoditi se
1025,beginnen::V,тӹнгӓлӓлтӓш,početi
1026,enden::V,пӹтӓш,prestati
1027,enden::V,пӹтӓш,svršiti se
1028,wechseln::V,весемӓш,mijenjati se
1029,wechseln::V,весемӓлтӓш,mijenjati se
1030,aufgehen[Sonne]::V,авараш,izići
1031,untergehen[Sonne]::V,шӹ́нзӓш,zaći
1032,scheinen[Sonne]::V,сотемдӓрӓш,sijati
1033,donnern::V,хӹдӹртӓш,grmjeti
1034,wehen::V,ӹфӹлӓш,duhati
1035,strömen::V,йогащ,strujati
1036,fließen::V,йогащ,teći
1037,sich drehen::V,пöрдӓш,obrtati se
1038,sich drehen::V,пöрдӓш,vrtjeti se
1039,schwanken::V,лыпшалташ,teturati
1040,schwanken::V,лыпшалташ,kolebati se
1041,schwingen::V,кӓчӓйӓш,njihati
1042,schwingen::V,кӓчӓйӓш,titrati
1043,fallen::V,кенвазаш,padati
1044,fallen::V,шынгалташ,padati
1045,brennen::V,йылаш,gorjeti
1046,rauchen::V,шыпшаш,dimiti se
1047,regnen::V,юраш,kišiti
1048,regnen::V,юраш,daždjeti
1049,gefrieren::V,гӓш,smrznuti se
1050,gefrieren::V,кӹлмаш,smrznuti se
1051,tauen::V,шылаш,kopnjeti
1052,tauen::V,шылаш,kraviti se
1053,schmelzen::V,шӹрӓнӓш,topiti se
1054,trocknen::V,кошкаш,sušiti se
1055,sieden::V,шолаш,kipjeti
1056,sieden::V,шолаш,ključati
1057,faulen::V,шӱӓш,gnjiti
1058,verfaulen::V,йӓнгӓрӓлтӓш,sagnjiti
1059,reißen::V,кышкедӓлтӓш,otrgnuti se
1060,versinken::V,ва́лаш,tonuti
1061,versinken::V,ва́лаш,propasti
1062,vergehen::V,эртӓш,prolaziti
1063,erscheinen::V,каяш,pojaviti se
1064,verschwinden::V,ямаш,nestati
1065,verschwinden::V,ямаш,izgubiti se
1066,sinken::V,пычаш,trgnuti
1067,sinken::V,пычаш,spustiti se
1068,abnehmen::V,чӹдемӓш,opasti
1069,abnehmen::V,кöтӹргӓш,opasti
1070,zunehmen::V,когоэмӓш,povećati se
1071,steigen::V,лӱлта́лташ,uzići
1072,steigen::V,лӱлта́лташ,nadoći
1073,wachsen::V,кушкаш,rasti
1074,glänzen::V,йӹлгӹжӓш,blistati
1075,glänzen::V,йӹлгӹжӓш,sjati se
1076,funkeln::V,валгалташ,svjetlucati
1077,lärmen::V,юкланаш,bučati
1078,lärmen::V,юкланаш,galamiti
1079,läuten::V,цоргаш,zvoniti
1080,klingeln::V,цоргаш,zvoniti
1081,klirren::V,цонгырталгаш,zvečati
1082,brausen::V,ышдымыла́наш,hujati
1083,rauschen::V,шу́жгаш,šumiti
1084,rauschen::V,шу́жгаш,šuškati
1085,klingen::V,йо́нгаш,zvučati
1086,bellen::V,опташ,lajati
1087,heulen::V,урмыжаш,zavijati
1088,blasen::V,ӹфӹлӓш,puhati
1089,pfeifen::V,ши́шкаш,fućkati
1090,schreien::V,уташ,vikati
1091,schreien::V,уташ,kričati
1092,schreien::V,саслаш,vikati
1093,schreien::V,саслаш,kričati
1094,schreien::V,варгынзаш,vikati
1095,schreien::V,варгынзаш,kričati
1096,stöhnen::V,ӹнгӹрӓш,stenjati
1097,zittern::V,цӹтӹрӓш,drhtati
1098,zittern::V,цӹтӹрӓш,trepetati
1099,leben::V,ӹлӓш,živjeti
1100,geboren werden::V,шачаш,roditi se
1101,atmen::V,шӱлӓш,disati
1102,trinken::V,йӱӓш,piti
1103,essen::V,качкаш,jesti
1104,schlucken::V,нелӓш,gutati
1105,müde werden::V,янгылаш,umoriti se
1106,einschlafen::V,амален кеӓш,usnuti
1107,einschlafen::V,амален кеӓш,zaspati
1108,schlafen::V,амалаш,spati
1109,aufwachen::V,понгыжалташ,probuditi se
1110,aufstehen::V,кӹньӹл шагалаш,ustati
1111,sich erholen::V,кӓнаш,odmoriti se
1112,krank werden::V,церлӓнен вазаш,oboljeti se
1113,krank werden::V,церлӓнен вазаш,razboljeti se
1114,krank sein::V,церлӓнӓш,bolovati
1115,krank sein::V,ясланаш,bolovati
1116,krank sein::V,ясыланаш,bolovati
1117,schmerzen::V,каршташ,boljeti
1118,husten::V,кахыраш,kašljati
1119,genesen::V,паремӓш,ozdraviti
1120,genesen::V,паремӓш,oporaviti se
1121,genesen::V,тöрлӓнӓш,ozdraviti
1122,genesen::V,тöрлӓнӓш,oporaviti se
1123,sterben::V,вазын колаш,umrijeti
1124,umkommen::V,пӹтӓш,skapati
1125,sich bewegen::V,кашташ,gibati se
1126,sich bewegen::V,кашташ,kretati se
1127,sich rühren::V,тӓрвӓнӓш,maknuti se
1128,sich erheben::V,кӹньӹлӓш,dići se
1129,sich setzen::V,шӹнзӓш,sjesti
1130,hinfallen::V,кенвазаш,pasti
1131,hinfallen::V,шынгалташ,pasti
1132,laufen::V,кашташ,hodati
1133,schreiten::V,ашкедӓш,stupati
1134,spazierengehen::V,мадын кашташ,šetati se
1135,eilen::V,вӓшкӓш,hitati
1136,sich beeilen::V,вӓшкӓш,požuriti se
1137,sich beeilen::V,талашаш,požuriti se
1138,sausen::V,хойхаланаш,juriti
1139,sausen::V,хояш,juriti
1140,rennen::V,кыргыжаш,trčati
1141,springen::V,тӹршештӓш,skakati
1142,klettern::V,ку́заш,popeti se
1143,klettern::V,ку́заш,penjati se
1144,schaukeln::V,лыпшалташ,ljuljati se
1145,kriechen::V,авалянаш,puzati
1146,kriechen::V,авалянаш,gmizati
1147,kriechen::V,ньыжиклӓш,puzati
1148,kriechen::V,ньыжиклӓш,gmizati
1149,schwimmen::V,илӓш,plivati
1150,tauchen::V,цымаш,roniti
1151,tauchen::V,цымаш,gnjuriti
1152,rudern::V,шуалташ,veslati
1153,fahren::V,кеӓш,voziti se
1154,fliegen::V,чонгештӓш,letjeti
1155,fliegen::V,чонгештӓш,lijetati
1156,gehen::V,кеӓш,ići
1157,weggehen::V,кеӓш,otići
1158,abfahren::V,кеӓш,krenuti
1159,abfahren::V,кеӓш,otputovati
1160,anhalten::V,цӓрнӓш,stati
1161,anhalten::V,цӓрнӓш,zaustaviti
1162,hineingehen::V,пыраш,ulaziti
1163,eintreten::V,пыраш,ući
1164,kommen::V,толаш,doći
1165,ankommen::V,шоаш,stići
1166,zurückkommen::V,пöртӹлӓш,vratiti se
1167,zurückkommen::V,пöртӹлӓш,povratiti se
1168,bleiben::V,кодаш,ostati
1169,warten::V,вычаш,čekati
1170,erwarten::V,вычаш,očekivati
1171,suchen::V,кӹчӓлӓш,tražiti
1172,finden::V,моаш,naći
1173,versuchen::V,путаяш,pokušati
1174,versuchen::V,цацаш,pokušati
1175,vorbereiten::V,поспейӹктӓш,spremiti
1176,vorbereiten::V,поспейӹктӓш,pripremiti
1177,lieben::V,яраташ,voljeti
1178,mögen::V,яраташ,voljeti
1179,lachen::V,ваштылаш,smijati se
1180,rühren::V,тӓрвӓтӓш,taknuti
1181,weinen::V,мӓгӹрӓш,plakati
1182,schimpfen::V,свырседӓлӓш,psovati
1183,sich ärgern::V,шӹдешкӓш,ljutiti se
1184,sich fürchten::V,лӱдӓш,bojati se
1185,fürchten::V,лӱдӓш,bojati se
1186,fliehen::V,кыргыжаш,pobjeći
1187,flüchten::V,кыргыж шӹлӓш,utjeći
1188,sehen::V,ужаш,vidjeti
1189,anschauen::V,анжалаш,ogledati
1190,ansehen::V,анжаш,gledati
1191,hören::V,колаш,čuti
1192,zuhören::V,колышташ,slušati
1193,probieren::V,тотештӓш,probati
1194,probieren::V,подыл анжаш,probati
1195,riechen::V,ӱпшӹнзӓш,osjećati miris
1196,fühlen::V,шижӓш,osjećati
1197,scheinen::V,каяш,činiti se
1198,zu sehen sein::V,каяш,biti vidljiv
1199,vernehmen::V,колын колташ,saznati
1200,frieren::V,кӹлмаш,zima je
1201,frieren::V,тӹнгӹргӓш,zima je
1202,tun::V,ӹштӓш,raditi
1203,können::V,кердӓш,moći
1204,wollen::V,жалаяш,htjeti
1205,anfangen::V,тӹнгӓлӓш,početi
1206,beenden::V,пӹтӓрӓш,svršiti
1207,beenden::V,пӹтӓрӓш,dovršiti
1208,aufhören::V,цӓрнӓш,prestati
1209,gelingen::V,цӓш лиӓш,uspjeti
1210,geraten::V,лиӓш,desiti se
1211,öffnen::V,пачаш,otvoriti
1212,schließen::V,чӱчӓш,zatvoriti
1213,stellen::V,шӹндӓш,metnuti
1214,stellen::V,шӹндӓш,postaviti
1215,setzen::V,шӹндӓш,posaditi
1216,legen::V,опташ,polagati
1217,legen::V,пиштӓш,polagati
1218,berühren::V,тӹкӓлӓш,doticati
1219,berühren::V,тӹкӓлӓш,dodirivati
1220,verbinden::V,пидӓш,spojiti
1221,verbinden::V,пидӓш,zavezati
1222,bedecken::V,леведӓш,pokriti
1223,aufhängen::V,сӓкӓш,objesiti
1224,anzünden::V,чӱктӓш,upaliti
1225,anzünden::V,чӱктӓш,zapaliti
1226,aufheben::V,кузыкташ,podići
1227,aufheben::V,кузыкташ,podignuti
1228,zurücklassen::V,кодаш,ostaviti
1229,zurücklassen::V,кодаш,pustiti natrag
1230,verlieren::V,ямдаш,izgubiti
1231,fallen lassen::V,кенвацтараш,ispustiti
1232,machen::V,ӹштӓш,uraditi
1233,machen::V,ӹштӓш,načiniti
1234,machen::V,ӹштӓш,napraviti
1235,herstellen::V,йӓмдӹлӓш,proizvesti
1236,bauen::V,ӹштӓш,graditi
1237,reparieren::V,чиняш,popraviti
1238,reparieren::V,алалаш,popraviti
1239,verbessern::V,яжоэмден шӹндӓш,poboljšati
1240,ändern::V,вашталташ,promijeniti
1241,graben::V,капаяш,kopati
1242,graben::V,капаяш,kopkati
1243,beugen::V,лывырташ,saviti
1244,beugen::V,каклярташ,saviti
1245,biegen::V,лывырташ,saviti
1246,biegen::V,лывырташ,sagnuti
1247,drehen::V,сӓрӓш,vrtjeti
1248,drehen::V,сӓрӹкӓлӓш,vrtjeti
1249,wenden::V,сӓрӓлӓш,obrnuti
1250,umdrehen::V,сӓрӓлӓш,okrenuti
1251,umdrehen::V,сӓрӓлӓш,prevŕnuti
1252,heben::V,лӱктӓш,dizati
1253,hochheben::V,кузыкташ,dignuti
1254,ergreifen::V,хватяш,uhvatiti
1255,ergreifen::V,хватяш,prihvatiti
1256,halten::V,кычаш,držati
1257,drücken::V,темдӓш,pritiskivati
1258,schieben::V,шӹкӓш,gurati
1259,kratzen::V,нӹжӓш,česati
1260,kratzen::V,нӹжӓш,grepsti
1261,lecken::V,нылаш,lizati
1262,beißen::V,пыралаш,ujesti
1263,beißen::V,пыралаш,gristi
1264,abreißen::V,кӹрӓш,otkinuti
1265,abreißen::V,кышкед нӓлӓш,otkinuti
1266,abschneiden::V,шулаш,odrezati
1267,abschneiden::V,лаштыклаш,odrezati
1268,binden::V,пидӓш,vezati
1269,stecken::V,шыралаш,turiti
1270,brechen::V,тодылаш,slomiti
1271,brechen::V,пыдырташ,slomiti
1272,klopfen::V,рушткаш,lupati
1273,klopfen::V,рушткаш,kucati
1274,hauen::V,шелӹштӓш,tući
1275,hauen::V,шелӹштӓш,udarati
1276,kleben::V,клейӓш,lijepiti
1277,reiben::V,нӹжӓш,trti
1278,streichen::V,шӹрӓш,namazati
1279,schleifen::V,шымаш,brusiti
1280,schneiden::V,пӹчкӓш,rezati
1281,rütteln::V,мыльгыкташ,drmati
1282,schütteln::V,цӹтӹртӓш,tresti
1283,schütteln::V,мыльгыкташ,tresti
1284,schwenken::V,машыяш,mahati
1285,schütten::V,опталаш,sipati
1286,schütten::V,опталаш,lijevati
1287,füllen::V,темӓш,napuniti
1288,einwickeln::V,пӹтӹрӓ́лӓш,umotati
1289,einwickeln::V,пӹтӹрӓ́лӓш,zamotati
1290,tragen::V,намалаш,nositi
1291,schleppen::V,шӹдӹрӓш,tegliti
1292,ziehen::V,шыпшаш,vući
1293,aufbewahren::V,перегӓш,čuvati
1294,werfen::V,кӹшкӓш,bacati
1295,fangen::V,кычаш,loviti
1296,fangen::V,кычаш,hvatati
1297,packen::V,хватяш,ščepati
1298,packen::V,хватяш,zgrabiti
1299,verstecken::V,шӹлтӓш,sakriti
1300,teilen::V,пайылаш,podijeliti
1301,schicken::V,колташ,slati
1302,bringen::V,кандаш,donijeti
1303,bekommen::V,лыкташ,dobiti
1304,erhalten::V,получаяш,primiti
1305,nehmen::V,налаш,uzeti
1306,wählen::V,айыраш,izabrati
1307,auswählen::V,айыраш,odabrati
1308,bewahren::V,перегӓш,sačuvati
1309,behindern::V,мешӓйӓш,smetati
1310,verderben::V,портяш,pokvariti
1311,beschädigen::V,шушырташ,oštetiti
1312,zerbrechen::V,пыдырташ,razbiti
1313,zerbrechen::V,пыдырташ,prelomiti
1314,zerreißen::V,кӹрӓш,poderati
1315,zerreißen::V,кӹрӓш,rastrgnuti
1316,zerstören::V,шӓлӓтӓш,razoriti
1317,zerstören::V,шӓлӓтӓш,razrušiti
1318,verbrennen::V,йылаташ,spaliti
1319,verbrennen::V,йылаташ,sagorjeti
1320,verbrennen::V,йылалташ,spaliti
1321,verbrennen::V,йылалташ,sagorjeti
1322,geben::V,пуаш,dati
1323,reichen::V,пуаш,pružiti
1324,schenken::V,подараш,darivati
1325,versprechen::V,сöрӓш,obećati
1326,wünschen::V,жалаяш,željeti
1327,loben::V,хваляш,hvaliti
1328,küssen::V,шышшалаш,ljubiti
1329,wiegen::V,лӱнгӓлтӓш,njihati
1330,wiegen::V,лӱнгӓлтӓш,ljuljati
1331,zudecken::V,пиштӓш,pokriti
1332,wecken::V,понгыжалтараш,probuditi
1333,zeigen::V,анжыкташ,pokazati
1334,führen::V,видӓш,voditi
1335,lehren::V,тымдаш,učiti
1336,unterrichten::V,тымдаш,poučiti
1337,aufziehen::V,кушташ,uzgajati
1338,leiten::V,видӓш,upravljati
1339,leiten::V,вуйлаташ,upravljati
1340,leiten::V,вуйлалташ,upravljati
1341,antreiben::V,талаштараш,natjeravati
1342,lassen::V,-ыкт,dati
1343,einladen::V,ӱжӓш,pozvati
1344,vereinigen::V,иктештӓш,ujediniti
1345,besuchen::V,толаш,posjetiti
1346,treffen::V,вӓшлиӓш,sresti
1347,treffen::V,вӓшлиӓлтӓш,sresti
1348,sich versammeln::V,цымыргаш,okupiti se
1349,spielen::V,мадаш,igrati se
1350,singen::V,мыраш,pjevati
1351,tanzen::V,кушташ,plesati
1352,sich trennen::V,айырлаш,razići se
1353,verlassen::V,шуаш,ostaviti
1354,verlassen::V,шуаш,napustiti
1355,retten::V,ытараш,spasiti
1356,bewachen::V,оролаш,čuvati
1357,bewachen::V,оролаш,stražariti
1358,schützen::V,перегӓш,čuvati
1359,verteidigen::V,перегӓш,obraniti
1360,sich schlagen::V,шидӓлӓш,biti se
1361,sich schlagen::V,шидӓлӓш,udariti se
1362,sich schlagen::V,шиэдӓлӓш,biti se
1363,sich schlagen::V,шиэдӓлӓш,udariti se
1364,schießen::V,лӱӓш,pucati
1365,schießen::V,лӱӓш,strijeljati
1366,siegen::V,сӹнгӓш,pobijediti
1367,ärgern::V,шӹдештӓрӓш,ljutiti
1368,schlagen::V,пӓрен колташ,biti
1369,schlagen::V,пӓрен колташ,udariti
1370,schlagen::V,хӹрӹктен колташ,biti
1371,schlagen::V,хӹрӹктен колташ,udariti
1372,treten::V,чымаш,šutnuti
1373,stechen::V,пышкылаш,ubosti
1374,stoßen::V,шыркедӓш,gurnuti
1375,stehlen::V,шолышт толаш,ukrasti
1376,stören::V,ӓрештӹлӓш,smetati
1377,belästigen::V,кӓньӹсӹрлӓндӓрӓш,smetati
1378,belästigen::V,кӓньӹсӹрлӓндӓрӓш,dosaditi
1379,belästigen::V,шытырланыкташ,smetati
1380,belästigen::V,шытырланыкташ,dosaditi
1381,verbergen::V,шӹлтӓш,skriti
1382,täuschen::V,алталаш,obmanuti
1383,täuschen::V,аталаш,obmanuti
1384,betrügen::V,мошеньӹчӓйӓш,prevarati
1385,töten::V,пуштын шуаш,ubiti
1386,wohnen::V,ӹлӓш,stanovati
1387,arbeiten::V,пӓшӓлӓш,raditi
1388,arbeiten::V,ровотаяш,raditi
1389,sammeln::V,погаш,sabrati
1390,pflücken::V,кӹрӓш,ubrati
1391,jagen::V,охотничӓйӓш,loviti
1392,fischen::V,кол кычаш,ribati
1393,fischen::V,кол кычаш,loviti ribu
1394,fassen::V,кычаш,uloviti
1395,hüten::V,кӹтӓш,pasti
1396,treiben::V,шуруяш,goniti
1397,anbinden::V,ялшташ,privezati
1398,anbinden::V,ялышташ,privezati
1399,füttern::V,пукшаш,hraniti
1400,melken::V,шыпшылаш,musti
1401,hacken::V,роаш,sjeckati
1402,gießen::V,шӓвӓш,politi
1403,reifen::V,кӱӓш,sazreti
1404,reifen::V,поспейӓш,sazreti
1405,zubereiten::V,йӓмдӹлӓш,prigotoviti
1406,kochen::V,шолташ,kuhati
1407,backen::V,кӱктӓш,peći
1408,braten::V,жӓрӓш,peći
1409,braten::V,жӓрӓш,pržiti
1410,umrühren::V,намалаш,promiješati
1411,stricken::V,пидӓш,plesti
1412,nähen::V,ыргаш,šiti
1413,färben::V,пидӓш,obojiti
1414,reinigen::V,чиӓлтӓш,očistiti
1415,reinigen::V,чиӓлтӓш,počistiti
1416,waschen::V,мышкаш,prati
1417,abwischen::V,ӹштӓш,otrti
1418,spülen::V,шӱӓлтӓш,isprati
1419,spülen::V,шӱӓлтӓш,oplakati
1420,fegen::V,ӹштӓш,mesti
1421,fegen::V,ӹштӓш,pomesti
1422,kehren::V,ӹштӓш,mesti
1423,baden::V,нӱштӹлӓш,kupati se
1424,sich waschen::V,мышкылташ,umiti se
1425,sich waschen::V,мышкылташ,prati se
1426,ausziehen::V,кыдашаш,svući
1427,anziehen::V,чиӓш,obući
1428,sich anziehen::V,чиӓш,obući se
1429,kämmen::V,шерӓш,češljati
1430,schmücken::V,цеверемдӓш,uresiti
1431,schmücken::V,цеверемдӓш,nakititi
1432,sagen::V,манаш,reći
1433,sagen::V,манаш,kazati
1434,sagen::V,келесӓш,reći
