,Concept_ID,hi,ru
240,Kuh::N,गाय,корова
241,Bulle::N,साँड़,бык
242,Pferd::N,अश्व,лошадь
243,Pferd::N,घोड़ा,лошадь
244,Schaf::N,भेड़,овца
245,Schwein::N,शूकर,свинья
246,Hund::N,श्वान,собака
247,Hund::N,कुत्ता,собака
248,Katze::N,बिल्ली,кошка
249,Bär::N,रीछ,медведь
250,Bär::N,भालू,медведь
251,Eichhörnchen::N,गिलहरी,белка
252,Elch::N,एल्क,лось
253,Fuchs::N,लोमड़ी,лиса
254,Hase::N,खरहा,заяц
255,Hase::N,ख़रगोश,заяц
256,Maus::N,मूष,мышь
257,Maus::N,चूहा,мышь
258,Wolf::N,वृक,волк
259,Wolf::N,भेड़िया,волк
260,Vogel::N,पक्षी,птица
261,Vogel::N,चिड़िया,птица
262,Schwarm::N,झुंड,стая
263,Huhn::N,मुर्ग़ी,курица
264,Hahn::N,मुर्ग़ा,петух
265,Gans::N,हंस,гусь
266,Gans::N,हंसिनी,гусь
267,Adler::N,उक़ाब,орел
268,Ente::N,बतख़,утка
269,Ente::N,बत्तक,утка
270,Eule::N,उल्लू,сова
271,Kranich::N,सारस,журавль
272,Kranich::N,क्रौंंच,журавль
273,Krähe::N,काक,ворона
274,Kuckuck::N,कोयल,кукушка
275,Kuckuck::N,कोकिल,кукушка
276,Schwan::N,हंस,лебедь
277,Schwan::N,मराल,лебедь
278,Fisch::N,मछली,рыба
279,Fisch::N,मत्स्य,рыба
280,Barsch::N,पर्च,окунь
281,Hecht::N,पाइक,щука
282,Schlange[Tier]::N,सर्प,змея
283,Wurm::N,कृमि,червяк
284,Wurm::N,कीड़ा,червяк
285,Spinne::N,लूता,паук
286,Spinne::N,मकड़ी,паук
287,Ameise::N,चींटी,муравей
288,Laus::N,जूँ,вошь
289,Mücke::N,डाँस,комар
290,Fliege::N,मक्खी,муха
291,Fliege::N,मक्षिका,муха
292,Schmetterling::N,तितली,бабочка
293,Beere::N,बेरी,ягода
294,Apfel::N,सेब,яблоко
295,Pilz::N,खुंबी,гриб
296,Zwiebel::N,प्याज़,луковица
297,Saat::N,बीज,семя
298,Korn::N,दाना,зерно
299,Heu::N,मूखी घास,сено
300,Schale::N,बकला,шелуха
301,Schale::N,छिलका,шелуха
302,Grube::N,गड्ढा,яма
303,Falle::N,जाल,ловушка
304,Falle::N,फँदा,ловушка
305,Schlinge::N,फँदा,силок
306,Spur::N,सुराग़,след
307,Spur::N,पद-चिह्न,след
308,Asche::N,राख,зола
309,Asche::N,राख,пепел
310,Dreck::N,मैल,грязь
311,Dreck::N,गंदगी,грязь
312,Eisen::N,लोहा,железо
313,Gold::N,सोना,золото
314,Gold::N,स्वर्ण,золото
315,Silber::N,रजत,серебро
316,Silber::N,चाँदी,серебро
317,Kohle::N,कोयला,уголь
318,Glas::N,काँच,стекло
319,Lehm::N,चिकनी मिट्टी,глина
320,Sand::N,रेत,песок
321,Sand::N,बालू,песок
322,Mensch::N,मानव,человек
323,Mensch::N,इनसान,человек
324,Mensch::N,मनुष्य,человек
325,Mann::N,आदमी,мужчина
326,Mann::N,पुरुष,мужчина
327,Frau::N,औरत,женщина
328,Frau::N,महिला,женщина
329,Frau::N,स्त्री,женщина
330,Kind::N,बाल,ребенок
331,Kind::N,बच्चा,ребенок
332,Junge::N,लड़का,мальчик
333,Mädchen::N,लड़की,девочка
334,Mädchen::N,कुमारी,девочка
335,Familie::N,परिवार,семья
336,Großvater::N,दादा,дедушка
337,Großmutter::N,नानी,бабушка
338,Eltern::N,माँ-बाप,родители
339,Eltern::N,माता-पिता,родители
340,Vater::N,बाप,отец
341,Vater::N,पिता,отец
342,Mutter::N,माँ,мать
343,Mutter::N,माता,мать
344,Sohn::N,बेटा,сын
345,Sohn::N,पुत्र,сын
346,Tochter::N,बेटी,дочь
347,Tochter::N,पुत्री,дочь
348,Bruder::N,भाई,брат
349,Bruder::N,भ्राता,брат
350,Schwester::N,बहन,сестра
351,Schwester::N,भगिनी,сестра
352,Onkel::N,ताऊ,дядя
353,Onkel::N,काका,дядя
354,Tante::N,बूआ,тетя
355,Tante::N,फूफी,тетя
356,Tante::N,ख़ाला,тетя
357,Ehemann::N,पति,муж
358,Ehemann::N,शौहर,муж
359,Ehefrau::N,बीवी,жена
360,Freude::N,आनंद,радость
361,Freude::N,प्रसन्नता,радость
362,Gelächter::N,हँसी,смех
363,Gelächter::N,क़हक़हा,смех
364,Glück::N,आनंद,счастье
365,Glück::N,ख़ुशी,счастье
366,Kummer::N,शोक,горе
367,Kummer::N,दुःख,горе
368,Wunsch::N,इच्छा,желание
369,Wunsch::N,अभिलाषा,желание
370,Lust::N,चाह,влечение
371,Lust::N,कामना,влечение
372,Geist::N,जान,дух
373,Geist::N,प्राण,дух
374,Gedanke::N,विचार,мысль
375,Gedächtnis::N,याददाश्त,память
376,Gedächtnis::N,स्मरण-शक्ति,память
377,Verstand::N,समझ,ум
378,Verstand::N,अक़्ल,ум
379,Verstand::N,बुद्धि,ум
380,Sinn::N,अर्थ,смысл
381,Grund::N,वजह,повод
382,Grund::N,कारण,повод
383,Wahrheit::N,सत्य,правда
384,Wahrheit::N,सच्चाई,правда
385,Gespräch::N,चर्चा,беседа
386,Gespräch::N,वार्ता,беседа
387,Gespräch::N,बात-चीत,беседа
388,Märchen::N,क़िस्सा,сказка
389,Erzählung::N,कथा,рассказ
390,Erzählung::N,कहानी,рассказ
391,Nachricht::N,सूचना,сообщение
392,Nachricht::N,समाचार,сообщение
393,Neuigkeit::N,ख़बर,новость
394,Neuigkeit::N,समाचार,новость
395,Name::N,नाम,имя
396,Rätsel::N,पहेली,загадка
397,Rede::N,वचन,речь
398,Rede::N,भाषण,речь
399,Sprache::N,भाषा,язык
400,Sprache::N,ज़बान,язык
401,Stimme::N,स्वर,голос
402,Stimme::N,आवाज़,голос
403,Wort::N,शब्द,слово
404,Wort::N,लफ़्ज़,слово
405,Zeichen::N,निशान,знак
406,Ruf::N,पुकार,зов
407,Ruf::N,आह्वान,зов
408,Lärm::N,शोर,шум
409,Lärm::N,हुल्लड़,шум
410,Laut::N,स्वर,звук
411,Laut::N,ध्वनि,звук
412,Ton::N,सुर,звучание
413,Ton::N,स्वर,звучание
414,Lied::N,गीत,песня
415,Ruhe::N,आराम,покой
416,Ruhe::N,ख़ामोशी,покой
417,Leute::N,लोग,люди
418,Volk::N,क़ौम,народ
419,Volk::N,प्रजा,народ
420,Arbeit::N,काम,работа
421,Gast::N,अतिथि,гость
422,Gast::N,मेहमान,гость
423,Geschenk::N,उपहार,подарок
424,Geschenk::N,तोहफ़ा,подарок
425,Spiel::N,खेल,игра
426,Spiel::N,क्रीड़ा,игра
427,Gesellschaft::N,साथ,общество
428,Hilfe::N,मदद,помощь
429,Hilfe::N,सहायता,помощь
430,Freund::N,मित्र,друг
431,Kamerad::N,साथी,приятель
432,Kamerad::N,कामरेड,приятель
433,Angelegenheit::N,बात,дело
434,Angelegenheit::N,मामला,дело
435,Anzahl::N,तादाद,количество
436,Anzahl::N,संख्या,количество
437,Art::N,तरह,вид
438,Art::N,क़िस्म,вид
439,Stück::N,फाँक,кусок
440,Stück::N,टुकड़ा,кусок
441,Teil::N,भाग,часть
442,Teil::N,हिस्सा,часть
443,Hälfte::N,अर्धभाग,половина
444,Kreis::N,चक्कर,круг
445,Kreuz::N,सलीब,крест
446,Kreuz::N,क्रूस,крест
447,Linie::N,लाइन,линия
448,Strich::N,लकीर,черта
449,Abstand::N,अंतर,промежуток
450,Abstand::N,फ़ासला,промежуток
451,Entfernung::N,दूरी,расстояние
452,Entfernung::N,फ़ासला,расстояние
453,Gegend::N,इलाक़ा,местность
454,Platz::N,जगह,пространство
455,Platz::N,स्थान,пространство
456,Ort::N,स्थल,место
457,Ort::N,स्थान,место
458,Seite::N,ओर,сторона
459,Seite::N,तरफ़,сторона
460,Mitte::N,बीच,середина
461,Mitte::N,मध्य,середина
462,Gegenstand::N,चीज़,предмет
463,Gegenstand::N,पदार्थ,предмет
464,Sache::N,चीज़,вещь
465,Sache::N,वस्तु,вещь
466,Rand::N,छोर,край
467,Rand::N,उपांत,край
468,Kante::N,कोर,ребро
469,Kante::N,किनारा,ребро
470,Ecke::N,कोना,угол
471,Ecke::N,नुक्कड़,угол
472,Spitze::N,नोक,кончик
473,Ende::N,छोर,конец
474,Ende::N,सिरा,конец
475,Loch::N,छेद,дыра
476,Loch::N,सूराख़,дыра
477,Winkel::N,कोण,угол
478,Winkel::N,कोना,угол
479,Muster::N,नमूना,узор
480,Muster::N,डिज़ाइन,узор
481,Größe::N,परिमाण,размер
482,Größe::N,विस्तार,размер
483,Länge::N,लंबाई,длина
484,Höhe::N,ऊँचाई,высота
485,Höhe::N,उच्चता,высота
486,Gewicht::N,भार,вес
487,Gewicht::N,वज़न,вес
488,Menge::N,मात्रा,количество
489,Haufen::N,ढेर,куча
490,Haufen::N,अंबार,куча
491,Reihe::N,क़तार,ряд
492,Reihe::N,पंक्ति,ряд
493,Boot::N,नाव,лодка
494,Boot::N,नौका,лодка
495,Ruder::N,चप्पू,весло
496,Schlitten::N,बर्फ़-गाड़ी,сани
497,Ski::N,स्की,лыжа
498,Lagerfeuer::N,अलाव,костер
499,Lagerfeuer::N,कैंप-फ़ायर,костер
500,Last::N,भार,тяжесть
501,Gang::N,चाल,ход
502,Schritt::N,डग,шаг
503,Schritt::N,क़दम,шаг
504,Norden::N,उत्तर,север
505,Süden::N,दक्खिन,юг
506,Westen::N,पश्चिम,запад
507,Osten::N,पूरब,восток
508,Holz::N,काठ,древесина
509,Holz::N,काष्ठ,древесина
510,Brett::N,पटरा,доска
511,Brett::N,तख़्ता,доска
512,Platte::N,फलक,плита
513,Platte::N,तख़्ता,плита
514,Stütze::N,टेक,подпорка
515,Stütze::N,थूनी,подпорка
516,Stange::N,छड़,жердь
517,Stange::N,बाँस,жердь
518,Stock::N,लाठी,палка
519,Stab::N,लग्गा,шест
520,Rohr::N,नल,труба
521,Haus::N,घर,дом
522,Haus::N,मकान,дом
523,Heim::N,घर,дом
524,Heim::N,गृह,дом
525,Ofen::N,चूल्हा,печь
526,Fußboden::N,फ़र्श,пол
527,Tisch::N,मेज़,стол
528,Stuhl::N,कुरसी,стул
529,Wiege::N,पालना,колыбель
530,Wiege::N,हिंडोला,колыбель
531,Bett::N,खाट,постель
532,Bett::N,पलंग,постель
533,Regal::N,शेल्फ़,полка
534,Kiste::N,पेटी,ящик
535,Kiste::N,डिब्बा,ящик
536,Fenster::N,खिड़की,окно
537,Tür::N,द्वार,дверь
538,Tür::N,दरवाज़ा,дверь
539,Tor::N,फाटक,ворота
540,Zaun::N,बाड़ा,забор
541,Dach::N,छत,крыша
542,Dach::N,छप्पर,крыша
543,Leiter::N,सीढ़ी,лестница
544,Besen::N,झाड़ू,метла
545,Besen::N,बुहारी,метла
546,Spaten::N,कुदाल,лопата
547,Schaufel::N,बेलचा,совок
548,Schaufel::N,फावड़ा,совок
549,Gabel::N,काँटा,вилка
550,Löffel::N,चम्मच,ложка
551,Messer::N,छुरा,нож
552,Messer::N,चाक़ू,нож
553,Nagel::N,कील,гвоздь
554,Nagel::N,मेख़,гвоздь
555,Netz::N,जाल,сеть
556,Haken::N,अंकुश,крюк
557,Griff::N,मूठ,ручка
558,Griff::N,हत्था,ручка
559,Schloss::N,ताला,замок
560,Bild::N,चित्र,картина
561,Figur::N,मूर्ति,фигура
562,Puppe::N,पुतली,кукла
563,Puppe::N,गुड़िया,кукла
564,Beutel::N,झोला,мешок
565,Bündel::N,पुलिंदा,связка
566,Tasche::N,बेग,сумка
567,Tasche::N,बस्ता,сумка
568,Eimer::N,बाल्टी,ведро
569,Deckel::N,ढक्कन,крышка
570,Geschirr::N,बरतन-भाँड़े,посуда
571,Sack::N,बोरा,мешок
572,Tasse::N,प्याला,чашка
573,Topf::N,देग़चा,кастрюля
574,Kessel::N,देग़,котел
575,Kessel::N,बटलोई,котел
576,Essen::N,खाना,еда
577,Nahrung::N,भोजन,пища
578,Speise::N,खाना,блюдо
579,Speise::N,खाना,кушанье
580,Speise::N,व्यंजन,блюдо
581,Speise::N,व्यंजन,кушанье
582,Fleisch::N,मांस,мясо
583,Fleisch::N,गोश्त,мясо
584,Getreide::N,अनाज,хлеб
585,Brei::N,भरता,каша
586,Brei::N,दलिया,каша
587,Brot::N,रोटी,хлеб
588,Scheibe::N,कतला,ломоть
589,Fett::N,वसा,жир
590,Fett::N,चरबी,жир
591,Butter::N,मक्खन,масло
592,Öl::N,तेल,масло
593,Salz::N,नमक,соль
594,Suppe::N,सूप,суп
595,Suppe::N,शोरबा,суп
596,Honig::N,शहद,мед
597,Milch::N,दूध,молоко
598,Tee::N,चाय,чай
599,Leder::N,चमड़ा,кожа
600,Wolle::N,ऊन,шерсть
601,Stoff::N,कपड़ा,ткань
602,Nadel::N,सूई,игла
603,Faden::N,डोरा,нитка
604,Knopf::N,बटन,пуговица
605,Knopf::N,घुंडी,пуговица
606,Knoten::N,गाँठ,узел
607,Knoten::N,गुत्थी,узел
608,Farbe::N,रंग,краска
609,Farbe::N,वर्ण,краска
610,Kleidung::N,पहनावा,одежда
611,Hemd::N,कुरता,рубашка
612,Hemd::N,क़मीज़,рубашка
613,Kragen::N,गरदनी,воротник
614,Kragen::N,गरेबान,воротник
615,Ärmel::N,आस्तीन,рукав
616,Hose::N,पैंट,брюки
617,Hose::N,पतलून,брюки
618,Gürtel::N,पेटी,пояс
619,Gürtel::N,मेखला,пояс
620,Mütze::N,टोपी,шапка
621,Schuh::N,जूता,ботинок
622,Stiefel::N,बूट,сапог
623,Ring::N,अँगूठी,кольцо
624,Band::N,पट्टी,лента
625,Kamm::N,कंघी,расческа
626,Spiegel::N,आईना,зеркало
627,Spiegel::N,दर्पण,зеркало
628,Riemen::N,तसमा,ремень
629,Riemen::N,पट्टा,ремень
630,Schnur::N,डोरी,веревка
631,Schnur::N,सुतली,веревка
632,Leine::N,रस्सी,поводок
633,Decke::N,रज़ाई,одеяло
634,Kissen::N,तकिया,подушка
635,Kissen::N,गाद्दा,подушка
636,Tuch::N,रूमाल,платок
637,Tuch::N,वस्त्र,платок
638,Handtuch::N,अँगोछा,полотенце
639,Kraft::N,ज़ोर,сила
640,Kraft::N,शक्ति,сила
641,Stärke::N,बल,крепость
642,Stärke::N,ताक़त,крепость
643,Gesundheit::N,स्वास्थ्य,здоровье
644,Gesundheit::N,तंदुरुस्ती,здоровье
645,Krankheit::N,रोग,болезнь
646,Krankheit::N,बीमारी,болезнь
647,Schmerz::N,दर्द,боль
648,Schmerz::N,पीड़ा,боль
649,Wunde::N,घाव,рана
650,Wunde::N,ज़ख़्म,рана
651,Fieber::N,ज्वर,лихорадка
652,Fieber::N,ज्वर,температура
653,Fieber::N,बुख़ार,лихорадка
654,Fieber::N,बुख़ार,температура
655,Arznei::N,दवा,лекарство
656,Arznei::N,औषाधि,лекарство
657,Brücke::N,पुल,мост
658,Brücke::N,सेतु,мост
659,Brunnen::N,कुआँ,колодец
660,Weide::N,चरागाह,пастбище
661,Pfad::N,पथ,тропа
662,Pfad::N,पगडंडी,тропа
663,Weg::N,मार्ग,путь
664,Weg::N,मार्ग,дорога
665,Straße::N,राह,улица
666,Straße::N,राह,дорога
667,Straße::N,रास्ता,улица
668,Straße::N,रास्ता,дорога
669,Dorf::N,गाँव,деревня
670,Dorf::N,ग्राम,деревня
671,Stadt::N,शहर,город
672,Brief::N,ख़त,письмо
673,Brief::N,पत्र,письмо
674,Brief::N,चिट्ठी,письмо
675,Buch::N,किताब,книга
676,Buch::N,पुस्तक,книга
677,Buchstabe::N,अक्षर,буква
678,Zeitung::N,अख़बार,газета
679,Zeitung::N,समाचार-पत्र,газета
680,Leben::N,जीवन,жизнь
681,Leben::N,ज़िंदगी,жизнь
682,Tod::N,मौत,смерть
683,Tod::N,मृत्यु,смерть
684,Grab::N,क़ब्र,могила
685,Kirche::N,चर्च,церковь
686,Kirche::N,गिरजा,церковь
687,Sünde::N,पाप,грех
688,Sünde::N,गुनाह,грех
689,Gott::N,देव,бог
690,Gott::N,ईश्वर,бог
691,Arbeiter::N,मज़दूर,рабочий
692,Chef::N,अध्यक्ष,начальник
693,Meister::N,शिल्पज्ञ,мастер
694,Arzt::N,वैद्य,врач
695,Arzt::N,डॉक्टर,врач
696,Arzt::N,चिकित्सक,врач
697,Lehrer::N,शिक्षक,учитель
698,Lehrer::N,अध्यापक,учитель
699,Geld::N,धन,деньги
700,Geld::N,पैसा,деньги
701,Geschäft::N,सौदा,занятие
702,Geschäft::N,व्यापार,занятие
703,Laden::N,दुकान,магазин
704,Preis::N,दाम,цена
705,Preis::N,मूल्य,цена
706,Ware::N,माल,товар
707,Ware::N,पण्य,товар
708,Nutzen::N,लाभ,выгода
709,Nutzen::N,फ़ायदा,выгода
710,Reichtum::N,धन,богатство
711,Reichtum::N,दौलत,богатство
712,Welt::N,विश्व,мир
713,Welt::N,दुनिया,мир
714,Land::N,देश,страна
715,Land::N,मुल्क,страна
716,Staat::N,राज्य,государство
717,Staat::N,राष्ट्र,государство
718,König::N,राजा,король
719,König::N,बादशाह,король
720,Macht::N,शासन,власть
721,Macht::N,सत्ता,власть
722,Grenze::N,सरहद,граница
723,Krieg::N,जंग,война
724,Krieg::N,युद्ध,война
725,Feind::N,शत्रु,враг
726,Feind::N,दुश्मन,враг
727,Gewalt::N,हिंसा,насилие
728,Kampf::N,लड़ाई,борьба
729,Kampf::N,संघर्ष,борьба
730,Bogen[Waffe]::N,कमान,лук
731,Pfeil::N,बान,стрела
732,Gewehr::N,बंदूक़,ружье
733,Fehler::N,भूल,ошибка
734,Fehler::N,ग़लती,ошибка
735,Lüge::N,झूठ,ложь
736,Lüge::N,असत्य,ложь
737,Schaden::N,हानि,вред
738,Schaden::N,नुक़सान,вред
739,Unglück::N,मुसीबत,беда
740,Unglück::N,विपात्ति,беда
741,Schuld::N,दोष,вина
742,Schuld::N,क़सूर,вина
743,Alter::N,आयु,возраст
744,Alter::N,उम्र,возраст
745,Schluss::N,अंत,окончание
746,Schluss::N,समाप्ति,окончание
747,Zeit::N,काल,время
748,Zeit::N,वक़्त,время
749,Tag::N,दिन,день
750,Tag::N,रोज़,день
751,Morgen::N,सुबह,утро
752,Mittag::N,दोपहर,полдень
753,Mittag::N,मध्याह्न,полдень
754,Abend::N,शाम,вечер
755,Abend::N,संध्या,вечер
756,Nacht::N,रात,ночь
757,Nacht::N,रात्रि,ночь
758,Woche::N,हफ़्ता,неделя
759,Monat::N,मास,месяц
760,Monat::N,महीना,месяц
761,Jahr::N,बरस,год
762,Jahr::N,वर्ष,год
763,Frühling::N,वसंत,весна
764,Sommer::N,गरमी,лето
765,Sommer::N,ग्रीष्म,лето
766,Herbst::N,शरत्,осень
767,Herbst::N,पतझड़,осень
768,Winter::N,जाड़ा,зима
769,Winter::N,सर्दियाँ,зима
770,Januar::N,जनवरी,январь
771,Februar::N,फ़रवरी,февраль
772,März::N,मार्च,март
773,April::N,अप्रैल,апрель
774,Mai::N,मई,май
775,Juni::N,जून,июнь
776,Juli::N,जुलाई,июль
777,August::N,अगस्त,август
778,September::N,सितंबर,сентябрь
779,Oktober::N,अक्तूबर,октябрь
780,November::N,नवंबर,ноябрь
781,Dezember::N,दिसंबर,декабрь
782,Montag::N,पीर,понедельник
