,Concept_ID,lbe,lbe
680,flach::A,цӏубакъасса,баягъисса
681,flach::A,цӏубакъасса,цӏубакъасса
682,flach::A,цӏубакъасса,куртӏ дакъасса
683,flach::A,куртӏ дакъасса,баягъисса
684,flach::A,куртӏ дакъасса,цӏубакъасса
685,flach::A,куртӏ дакъасса,куртӏ дакъасса
686,glatt::A,дюрчӏусса,дюрчӏусса
687,hart::A,кьянкьасса,кьянкьасса
688,weich::A,кӏукӏлусса,кӏукӏлусса
689,rund::A,ккурккисса,ккурккисса
690,spitz::A,ярксса,ярксса
691,spitz::A,ярксса,дайлсса
692,spitz::A,ярксса,мицӏ бусса
693,spitz::A,дайлсса,ярксса
694,spitz::A,дайлсса,дайлсса
695,spitz::A,дайлсса,мицӏ бусса
696,spitz::A,мицӏ бусса,ярксса
697,spitz::A,мицӏ бусса,дайлсса
698,spitz::A,мицӏ бусса,мицӏ бусса
699,scharf::A,ярксса,ярксса
700,scharf::A,ярксса,дайлсса
701,scharf::A,ярксса,мицӏ бусса
702,scharf::A,дайлсса,ярксса
703,scharf::A,дайлсса,дайлсса
704,scharf::A,дайлсса,мицӏ бусса
705,scharf::A,мицӏ бусса,ярксса
706,scharf::A,мицӏ бусса,дайлсса
707,scharf::A,мицӏ бусса,мицӏ бусса
708,stumpf::A,къуркъасса,къуркъасса
709,schwer::A,кӏусса,кӏусса
710,schön::A,аьнтӏикӏасса,аьнтӏикӏасса
711,heiß::A,кӏирисса,кӏирисса
712,warm::A,гъелисса,гъелисса
713,kalt::A,дяркъусса,дяркъусса
714,kühl::A,дюхлулсса,дюхлулсса
715,frisch::A,цӏусса,цӏусса
716,feucht::A,атилсса,атилсса
717,feucht::A,атилсса,хъавтусса
718,feucht::A,хъавтусса,атилсса
719,feucht::A,хъавтусса,хъавтусса
720,nass::A,атилсса,атилсса
721,nass::A,атилсса,хъавтусса
722,nass::A,хъавтусса,атилсса
723,nass::A,хъавтусса,хъавтусса
724,trocken::A,кьавкьсса,кьавкьсса
725,trocken::A,кьавкьсса,кьакьан бувсса
726,trocken::A,кьакьан бувсса,кьавкьсса
727,trocken::A,кьакьан бувсса,кьакьан бувсса
728,voll::A,бувцӏусса,бувцӏусса
729,leer::A,бачӏвасса,бачӏвасса
730,offen::A,тӏивтӏусса,тӏивтӏусса
731,geschlossen::A,лавкьусса,лавкьусса
732,sauber::A,марцӏсса,марцӏсса
733,schmutzig::A,чапалсса,чапалсса
734,roh::A,шакъавхьсса,шакъавхьсса
735,reif::A,дирсса,дирсса
736,lecker::A,нахӏусса,нахӏусса
737,lecker::A,нахӏусса,тӏааьнсса
738,lecker::A,тӏааьнсса,нахӏусса
739,lecker::A,тӏааьнсса,тӏааьнсса
740,süß::A,нацӏусса,нацӏусса
741,bitter::A,кьурчӏисса,кьурчӏисса
742,sauer::A,туршсса,туршсса
743,hell::A,чаннасса,чаннасса
744,dunkel::A,цӏансса,цӏансса
745,schwarz::A,лухӏисса,лухӏисса
746,weiß::A,кӏяласса,кӏяласса
747,rot::A,ятӏулсса,ятӏулсса
748,gelb::A,хъахъисса,хъахъисса
749,blau::A,някӏсса,някӏсса
750,grün::A,щюлисса,щюлисса
751,grau::A,оьрусса,оьрусса
752,bunt::A,оьрчӏикӏурисса,оьрчӏикӏурисса
753,billig::A,кьювкьусса,кьювкьусса
754,teuer::A,ххирасса,ххирасса
755,wertvoll::A,багьасса,багьасса
756,blind::A,мурчӏисса,мурчӏисса
757,taub::A,къюкӏсса,къюкӏсса
758,kräftig::A,гужсса,гужсса
759,stark::A,кьянкьасса,кьянкьасса
760,schwach::A,заэвсса,заэвсса
761,fett::A,бучсса,бучсса
762,schlank::A,бювхъусса,бювхъусса
763,hübsch::A,янусса,янусса
764,böse::A,оьсса,оьсса
765,dumm::A,ахӏмакьсса,ахӏмакьсса
766,faul::A,танмалсса,танмалсса
767,faul::A,танмалсса,курчӏилсса
768,faul::A,курчӏилсса,танмалсса
769,faul::A,курчӏилсса,курчӏилсса
770,fleißig::A,хӏарачат бусса,хӏарачат бусса
771,geizig::A,янттарцӏансса,янттарцӏансса
772,klug::A,аькьлу бусса,аькьлу бусса
773,geschickt::A,паргалсса,паргалсса
774,lieb::A,аьзизсса,аьзизсса
775,lustig::A,тяхъасса,тяхъасса
776,sanft::A,иминсса,иминсса
777,hungrig::A,ккашилсса,ккашилсса
778,krank::A,къашавайсса,къашавайсса
779,nackt::A,кӏачӏасса,кӏачӏасса
780,traurig::A,пашмансса,пашмансса
781,lebendig::A,уттавасса,уттавасса
782,gut::A,ххуйсса,ххуйсса
783,schlecht::A,оьккисса,оьккисса
784,richtig::A,саргъунсса,саргъунсса
785,schlimm::A,оьккисса,оьккисса
786,wahr::A,хӏакьсса,хӏакьсса
787,alt::A,кугьнасса,кугьнасса
788,neu::A,цӏусса,цӏусса
789,ehemalig::A,хъхъичӏвасса,хъхъичӏвасса
790,alt[Lebewesen]::A,агьилсса,агьилсса
791,jung::A,чӏавасса,чӏавасса
792,jung::A,чӏавасса,жагьилсса
793,jung::A,жагьилсса,чӏавасса
794,jung::A,жагьилсса,жагьилсса
795,arm::A,мискинсса,мискинсса
796,reich::A,авадансса,авадансса
797,bekannt::A,дусъсса,дусъсса
798,berühmt::A,машгьурсса,машгьурсса
799,fremd::A,чил,чил
800,verschieden::A,личӏи-личӏисса,личӏи-личӏисса
801,nah::A,гъансса,гъансса
802,fern::A,архсса,архсса
803,linker::A,кияхсса,кияхсса
804,linker::A,кияхсса,кюччахсса
805,linker::A,кюччахсса,кияхсса
806,linker::A,кюччахсса,кюччахсса
807,rechter::A,урчӏахсса,урчӏахсса
808,anderer::A,цамур,цамур
809,erster::A,цалчинмур,цалчинмур
810,erster::A,цалчинмур,цалчиннсса
811,erster::A,цалчиннсса,цалчинмур
812,erster::A,цалчиннсса,цалчиннсса
813,zweiter::A,кӏилчиимур,кӏилчиимур
814,dritter::A,шамулчинмур,шамулчинмур
815,letzter::A,махъва-махъмур,махъва-махъмур
816,allein::ADV,ялгъузну,ялгъузну
817,zusammen::ADV,цачӏу,цачӏу
818,zusammen::ADV,цачӏу,архӏал
819,zusammen::ADV,архӏал,цачӏу
820,zusammen::ADV,архӏал,архӏал
821,lange::ADV,батӏи къабуклай,батӏи къабуклай
822,lange::ADV,батӏи къабуклай,хъунмасса хӏаллай
823,lange::ADV,хъунмасса хӏаллай,батӏи къабуклай
824,lange::ADV,хъунмасса хӏаллай,хъунмасса хӏаллай
825,plötzlich::ADV,цакуну,цакуну
826,sofort::ADV,мугьлат бакъа,мугьлат бакъа
827,später::ADV,махъ,махъ
828,jetzt::ADV,утти,утти
829,jetzt::ADV,утти,цӏана
830,jetzt::ADV,цӏана,утти
831,jetzt::ADV,цӏана,цӏана
832,heute::ADV,хӏакьину,хӏакьину
833,morgen::ADV,гьуит,гьуит
834,morgen::ADV,гьуит,гьунттий
835,morgen::ADV,гьунттий,гьуит
836,morgen::ADV,гьунттий,гьунттий
837,dann::ADV,яла,яла
838,gestern::ADV,лахьхьу,лахьхьу
839,damals::ADV,та чӏумал,та чӏумал
840,danach::ADV,яла,яла
841,vorher::ADV,хьхьнчӏ,хьхьнчӏ
842,vorher::ADV,хьхьнчӏ,хьхьичӏва
843,vorher::ADV,хьхьичӏва,хьхьнчӏ
844,vorher::ADV,хьхьичӏва,хьхьичӏва
845,zuerst::ADV,бакӏрай,бакӏрай
846,zuerst::ADV,бакӏрай,цӏу бутӏуй
847,zuerst::ADV,цӏу бутӏуй,бакӏрай
848,zuerst::ADV,цӏу бутӏуй,цӏу бутӏуй
849,einmal::ADV,цал,цал
850,manchmal::ADV,ваксса-таксса,ваксса-таксса
851,oft::ADV,чӏявуну,чӏявуну
852,immer::ADV,мудан,мудан
853,immer::ADV,мудан,даиман
854,immer::ADV,даиман,мудан
855,immer::ADV,даиман,даиман
856,niemals::ADV,тачӏав,тачӏав
857,hier::ADV,шикку,шикку
858,hierhin::ADV,шиккун,шиккун
859,von hier::ADV,шичча,шичча
860,dort::ADV,гикку,гикку
861,dorthin::ADV,тиккун,тиккун
862,geradeaus::ADV,тӏайланм,тӏайланм
863,vorwärts::ADV,хьхьичӏунмай,хьхьичӏунмай
864,rückwärts::ADV,махъа-хьхьичӏунмай,махъа-хьхьичӏунмай
865,zurück::ADV,махъунмай,махъунмай
866,unten::ADV,лув,лув
867,hinab::ADV,бакӏ-ялавай,бакӏ-ялавай
868,hinab::ADV,бакӏ-ялавай,бакӏъялавай
869,hinab::ADV,бакӏъялавай,бакӏ-ялавай
870,hinab::ADV,бакӏъялавай,бакӏъялавай
871,oben::ADV,ялув,ялув
872,hinauf::ADV,лавай,лавай
873,überall::ADV,гьариий,гьариий
874,überall::ADV,гьариий,хьу-хьуний
875,überall::ADV,гьариий,гьарца кӏанай
876,überall::ADV,хьу-хьуний,гьариий
877,überall::ADV,хьу-хьуний,хьу-хьуний
878,überall::ADV,хьу-хьуний,гьарца кӏанай
879,überall::ADV,гьарца кӏанай,гьариий
880,überall::ADV,гьарца кӏанай,хьу-хьуний
881,überall::ADV,гьарца кӏанай,гьарца кӏанай
882,nicht::ADV,къа-,къа-
883,ein wenig::ADV,чанни,чанни
884,ein wenig::ADV,чанни,ца чансса
885,ein wenig::ADV,ца чансса,чанни
886,ein wenig::ADV,ца чансса,ца чансса
887,kaum::ADV,дахьа,дахьа
888,sehr::ADV,оьну,оьну
889,sehr::ADV,оьну,гужну
890,sehr::ADV,оьну,хъинну
891,sehr::ADV,гужну,оьну
892,sehr::ADV,гужну,гужну
893,sehr::ADV,гужну,хъинну
894,sehr::ADV,хъинну,оьну
895,sehr::ADV,хъинну,гужну
896,sehr::ADV,хъинну,хъинну
897,so::ADV,укукн,укукн
898,noch::ADV,гьала,гьала
899,noch::ADV,гьала,уттигу
900,noch::ADV,гьала,цакьинва
901,noch::ADV,гьала,ттигу-шилагу
902,noch::ADV,уттигу,гьала
903,noch::ADV,уттигу,уттигу
904,noch::ADV,уттигу,цакьинва
905,noch::ADV,уттигу,ттигу-шилагу
906,noch::ADV,цакьинва,гьала
907,noch::ADV,цакьинва,уттигу
908,noch::ADV,цакьинва,цакьинва
909,noch::ADV,цакьинва,ттигу-шилагу
910,noch::ADV,ттигу-шилагу,гьала
911,noch::ADV,ттигу-шилагу,уттигу
912,noch::ADV,ттигу-шилагу,цакьинва
913,noch::ADV,ттигу-шилагу,ттигу-шилагу
914,nur::ADV,анжагь,анжагь
915,wieder::ADV,цӏуницӏа,цӏуницӏа
916,vergebens::ADV,аьдада,аьдада
917,vergebens::ADV,аьдада,нахӏакь
918,vergebens::ADV,нахӏакь,аьдада
919,vergebens::ADV,нахӏакь,нахӏакь
920,vor::PRP,хьхьичӏ,хьхьичӏ
921,hinter::PRP,махъ,махъ
922,unter::PRP,лув,лув
923,durch::PRP,-х,-х
924,neben::PRP,чӏарав,чӏарав
925,zwischen::PRP,дянив,дянив
926,wegen::PRP,цӏаний,цӏаний
927,dies::PRN,ва,ва
928,das::PRN,та,та
929,das::PRN,та,кӏа
930,das::PRN,та,га
931,das::PRN,кӏа,та
932,das::PRN,кӏа,кӏа
933,das::PRN,кӏа,га
934,das::PRN,га,та
935,das::PRN,га,кӏа
936,das::PRN,га,га
937,alles::PRN,щала,щала
938,ich::PRN,на,на
939,du::PRN,ина,ина
940,er::PRN,му,му
941,wir::PRN,жу,жу
942,ihr::PRN,зу,зу
943,was::FPRN,ци,ци
944,wer::FPRN,цу,цу
945,wo::FADV,чув,чув
946,wohin::FADV,чун,чун
947,wie::FADV,цукун,цукун
948,warum::FADV,цан,цан
949,wieviel::FNUM,циксса,циксса
950,eins::NUM,ца,ца
951,zwei::NUM,кӏива,кӏива
952,drei::NUM,шамма,шамма
953,vier::NUM,мукьа,мукьа
954,vier::NUM,мукьа,мукьва
955,vier::NUM,мукьва,мукьа
956,vier::NUM,мукьва,мукьва
957,fünf::NUM,ххюва,ххюва
958,sechs::NUM,ряхва,ряхва
959,sieben::NUM,арула,арула
960,acht::NUM,мяйва,мяйва
961,neun::NUM,урчӏва,урчӏва
962,zehn::NUM,ацӏва,ацӏва
963,elf::NUM,ацӏния цава,ацӏния цава
964,zwölf::NUM,ацӏиия кӏива,ацӏиия кӏива
965,zwanzig::NUM,кьува,кьува
966,dreißig::NUM,зувира,зувира
967,vierzig::NUM,мукьцӏала,мукьцӏала
968,fünfzig::NUM,ххюцӏала,ххюцӏала
969,sechzig::NUM,ряхцӏала,ряхцӏала
970,achtzig::NUM,мяйцӏала,мяйцӏала
971,neunzig::NUM,урчӏцӏала,урчӏцӏала
972,hundert::NUM,ттурш,ттурш
973,hundert::NUM,ттурш,ттуршва
974,hundert::NUM,ттуршва,ттурш
975,hundert::NUM,ттуршва,ттуршва
976,tausend::NUM,азарва,азарва
977,und::CNJ,-гу,-гу
978,oder::CNJ,я,я
979,oder::CNJ,я,ягу
980,oder::CNJ,ягу,я
981,oder::CNJ,ягу,ягу
982,stehen::V,ацӏан,ацӏан
983,sitzen::V,щяивкӏун икӏан,щяивкӏун икӏан
984,liegen::V,утту нвхьуну икӏан,утту нвхьуну икӏан
985,hängen::V,зурчӏай тӏун,зурчӏай тӏун
986,werden::V,хьун,хьун
987,passieren::V,хьун,хьун
988,beginnen::V,дайдишин,дайдишин
989,beginnen::V,дайдишин,дайдирхьуну дикӏан
990,beginnen::V,дайдирхьуну дикӏан,дайдишин
991,beginnen::V,дайдирхьуну дикӏан,дайдирхьуну дикӏан
992,enden::V,къуртал дан,къуртал дан
993,wechseln::V,даххана хьун,даххана хьун
994,wechseln::V,даххана хьун,даххана дуллан
995,wechseln::V,даххана дуллан,даххана хьун
996,wechseln::V,даххана дуллан,даххана дуллан
997,aufgehen[Sonne]::V,буклай бур,буклай бур
998,untergehen[Sonne]::V,лаглай бур,лаглай бур
999,scheinen[Sonne]::V,битан,битан
1000,scheinen[Sonne]::V,битан,чани буллан
1001,scheinen[Sonne]::V,чани буллан,битан
1002,scheinen[Sonne]::V,чани буллан,чани буллан
1003,donnern::V,тӏий бур,тӏий бур
1004,wehen::V,бишлай бур,бишлай бур
1005,strömen::V,экьинан,экьинан
1006,fließen::V,экьинан,экьинан
1007,sich drehen::V,гьанан,гьанан
1008,schwanken::V,хъюлчу тӏун,хъюлчу тӏун
1009,schwanken::V,хъюлчу тӏун,хӏуркку тӏун
1010,schwanken::V,хӏуркку тӏун,хъюлчу тӏун
1011,schwanken::V,хӏуркку тӏун,хӏуркку тӏун
1012,schwingen::V,хъюлчай тӏун,хъюлчай тӏун
1013,schwingen::V,хъюлчай тӏун,хъюлчу тӏун
1014,schwingen::V,хъюлчу тӏун,хъюлчай тӏун
1015,schwingen::V,хъюлчу тӏун,хъюлчу тӏун
1016,fallen::V,багьлан,багьлан
1017,brennen::V,ччучлан,ччучлан
1018,rauchen::V,пуркӏу тӏун,пуркӏу тӏун
1019,regnen::V,лачӏун,лачӏун
1020,regnen::V,лачӏун,лачIлай дур
1021,regnen::V,лачIлай дур,лачӏун
1022,regnen::V,лачIлай дур,лачIлай дур
1023,gefrieren::V,микӏ лачӏун,микӏ лачӏун
1024,tauen::V,баслан,баслан
1025,schmelzen::V,баслан,баслан
1026,trocknen::V,кьакьан,кьакьан
1027,sieden::V,щаран,щаран
1028,faulen::V,аьллан,аьллан
1029,verfaulen::V,аьллан,аьллан
1030,verfaulen::V,аьллан,аьян
1031,verfaulen::V,аьян,аьллан
1032,verfaulen::V,аьян,аьян
1033,reißen::V,ххя дукан,ххя дукан
1034,versinken::V,оькьлан,оькьлан
1035,versinken::V,оькьлан,оькьан
1036,versinken::V,оькьан,оькьлан
1037,versinken::V,оькьан,оькьан
1038,vergehen::V,лялиян,лялиян
1039,erscheinen::V,буккан,буккан
1040,erscheinen::V,буккан,загьир хьун
1041,erscheinen::V,загьир хьун,буккан
1042,erscheinen::V,загьир хьун,загьир хьун
1043,verschwinden::V,бат хьун,бат хьун
1044,verschwinden::V,бат хьун,акъа хьун
1045,verschwinden::V,акъа хьун,бат хьун
1046,verschwinden::V,акъа хьун,акъа хьун
1047,sinken::V,чахь учин,чахь учин
1048,abnehmen::V,чан хьун,чан хьун
1049,abnehmen::V,чан хьун,ссуссукьу хьун
1050,abnehmen::V,ссуссукьу хьун,чан хьун
1051,abnehmen::V,ссуссукьу хьун,ссуссукьу хьун
1052,zunehmen::V,гьарза хьун,гьарза хьун
1053,steigen::V,гьаз хьун,гьаз хьун
1054,wachsen::V,ххяххан,ххяххан
1055,glänzen::V,цӏай буккан,цӏай буккан
1056,funkeln::V,цӏай-цӏай тӏун,цӏай-цӏай тӏун
1057,lärmen::V,чӏу буллан,чӏу буллан
1058,lärmen::V,чӏу буллан,аьлагъужа буллан
1059,lärmen::V,аьлагъужа буллан,чӏу буллан
1060,lärmen::V,аьлагъужа буллан,аьлагъужа буллан
1061,läuten::V,занг ришлан,занг ришлан
1062,läuten::V,занг ришлан,занг дуллан
1063,läuten::V,занг дуллан,занг ришлан
1064,läuten::V,занг дуллан,занг дуллан
1065,klingeln::V,занг ришлан,занг ришлан
1066,klingeln::V,занг ришлан,занг дуллан
1067,klingeln::V,занг дуллан,занг ришлан
1068,klingeln::V,занг дуллан,занг дуллан
1069,brausen::V,никъащилан,никъащилан
1070,rauschen::V,щурщур тӏун,щурщур тӏун
1071,klingen::V,чӏу буклан,чӏу буклан
1072,bellen::V,хӏап тӏун,хӏап тӏун
1073,blasen::V,уф тӏун,уф тӏун
1074,pfeifen::V,щютӏа тӏун,щютӏа тӏун
1075,schreien::V,чӏу бан,чӏу бан
1076,stöhnen::V,угь-къак тӏун,угь-къак тӏун
1077,zittern::V,зурзу чин,зурзу чин
1078,zittern::V,зурзу чин,зурзу тӏун
1079,zittern::V,зурзу тӏун,зурзу чин
1080,zittern::V,зурзу тӏун,зурзу тӏун
1081,leben::V,ялапар хъанан,ялапар хъанан
1082,geboren werden::V,ан,ан
1083,atmen::V,ссихӏ ласлан,ссихӏ ласлан
1084,atmen::V,ссихӏ ласлан,ссихӏ бигьлан
1085,atmen::V,ссихӏ бигьлан,ссихӏ ласлан
1086,atmen::V,ссихӏ бигьлан,ссихӏ бигьлан
1087,trinken::V,хӏачӏан,хӏачӏан
1088,trinken::V,хӏачӏан,хӏачӏлан
1089,trinken::V,хӏачӏлан,хӏачӏан
1090,trinken::V,хӏачӏлан,хӏачӏлан
1091,essen::V,канан,канан
1092,schlucken::V,кьюлтӏа тӏун,кьюлтӏа тӏун
1093,müde werden::V,аьхчӏин,аьхчӏин
1094,einschlafen::V,шанан икӏан,шанан икӏан
1095,schlafen::V,шанан,шанан
1096,aufwachen::V,чантӏ учин,чантӏ учин
1097,aufstehen::V,бизан,бизан
1098,sich erholen::V,бигьалаган,бигьалаган
1099,krank werden::V,къашай хьун,къашай хьун
1100,krank sein::V,къашай хъанан,къашай хъанан
1101,krank sein::V,къашай хъанан,къашавай икӏан
1102,krank sein::V,къашавай икӏан,къашай хъанан
1103,krank sein::V,къашавай икӏан,къашавай икӏан
1104,schmerzen::V,цӏун,цӏун
1105,husten::V,хъугьу чин,хъугьу чин
1106,husten::V,хъугьу чин,хъугьу тӏун
1107,husten::V,хъугьу тӏун,хъугьу чин
1108,husten::V,хъугьу тӏун,хъугьу тӏун
1109,genesen::V,хъин хьун,хъин хьун
1110,genesen::V,хъин хьун,сагъ лаган
1111,genesen::V,сагъ лаган,хъин хьун
1112,genesen::V,сагъ лаган,сагъ лаган
1113,sterben::V,ивчӏан,ивчӏан
1114,umkommen::V,лиллан,лиллан
1115,umkommen::V,лиллан,литӏлан
1116,umkommen::V,лиллан,ажал биян
1117,umkommen::V,лиллан,личӏи хьун
1118,umkommen::V,лиллан,иакьлу хьун
1119,umkommen::V,лиллан,ахир жан хъанан
1120,umkommen::V,лиллан,рухӏирачӏа икӏан
1121,umkommen::V,литӏлан,лиллан
1122,umkommen::V,литӏлан,литӏлан
1123,umkommen::V,литӏлан,ажал биян
1124,umkommen::V,литӏлан,личӏи хьун
1125,umkommen::V,литӏлан,иакьлу хьун
1126,umkommen::V,литӏлан,ахир жан хъанан
1127,umkommen::V,литӏлан,рухӏирачӏа икӏан
1128,umkommen::V,ажал биян,лиллан
1129,umkommen::V,ажал биян,литӏлан
1130,umkommen::V,ажал биян,ажал биян
1131,umkommen::V,ажал биян,личӏи хьун
1132,umkommen::V,ажал биян,иакьлу хьун
1133,umkommen::V,ажал биян,ахир жан хъанан
1134,umkommen::V,ажал биян,рухӏирачӏа икӏан
1135,umkommen::V,личӏи хьун,лиллан
1136,umkommen::V,личӏи хьун,литӏлан
1137,umkommen::V,личӏи хьун,ажал биян
1138,umkommen::V,личӏи хьун,личӏи хьун
1139,umkommen::V,личӏи хьун,иакьлу хьун
1140,umkommen::V,личӏи хьун,ахир жан хъанан
1141,umkommen::V,личӏи хьун,рухӏирачӏа икӏан
1142,umkommen::V,иакьлу хьун,лиллан
1143,umkommen::V,иакьлу хьун,литӏлан
1144,umkommen::V,иакьлу хьун,ажал биян
1145,umkommen::V,иакьлу хьун,личӏи хьун
1146,umkommen::V,иакьлу хьун,иакьлу хьун
1147,umkommen::V,иакьлу хьун,ахир жан хъанан
1148,umkommen::V,иакьлу хьун,рухӏирачӏа икӏан
1149,umkommen::V,ахир жан хъанан,лиллан
1150,umkommen::V,ахир жан хъанан,литӏлан
1151,umkommen::V,ахир жан хъанан,ажал биян
1152,umkommen::V,ахир жан хъанан,личӏи хьун
1153,umkommen::V,ахир жан хъанан,иакьлу хьун
1154,umkommen::V,ахир жан хъанан,ахир жан хъанан
1155,umkommen::V,ахир жан хъанан,рухӏирачӏа икӏан
1156,umkommen::V,рухӏирачӏа икӏан,лиллан
1157,umkommen::V,рухӏирачӏа икӏан,литӏлан
1158,umkommen::V,рухӏирачӏа икӏан,ажал биян
1159,umkommen::V,рухӏирачӏа икӏан,личӏи хьун
1160,umkommen::V,рухӏирачӏа икӏан,иакьлу хьун
1161,umkommen::V,рухӏирачӏа икӏан,ахир жан хъанан
1162,umkommen::V,рухӏирачӏа икӏан,рухӏирачӏа икӏан
1163,sich bewegen::V,сукку хьун,сукку хьун
1164,sich rühren::V,сукку хьун,сукку хьун
1165,sich erheben::V,бизан,бизан
1166,sich setzen::V,щяикӏан,щяикӏан
1167,sich setzen::V,щяикӏан,щябикӏан
1168,sich setzen::V,щябикӏан,щяикӏан
1169,sich setzen::V,щябикӏан,щябикӏан
1170,hinfallen::V,багьан,багьан
1171,laufen::V,занан,занан
1172,schreiten::V,ша ласлан,ша ласлан
1173,spazierengehen::V,сайр буллан,сайр буллан
1174,eilen::V,анавар буккан,анавар буккан
1175,sich beeilen::V,анавар буккан,анавар буккан
1176,sausen::V,никъа щилан,никъа щилан
1177,sausen::V,никъа щилан,никъа щун
1178,sausen::V,никъа щун,никъа щилан
1179,sausen::V,никъа щун,никъа щун
1180,rennen::V,лечлан,лечлан
1181,springen::V,тӏанкӏ дан,тӏанкӏ дан
1182,klettern::V,лахълан,лахълан
1183,schaukeln::V,гьайжак бигьлан,гьайжак бигьлан
1184,kriechen::V,ххярк тӏун,ххярк тӏун
1185,schwimmen::V,гьузун,гьузун
1186,tauchen::V,лултту уккан,лултту уккан
1187,rudern::V,бяхлан,бяхлан
1188,rudern::V,бяхлан,батӏлан
1189,rudern::V,бяхлан,ххялаххи дуклан
1190,rudern::V,батӏлан,бяхлан
1191,rudern::V,батӏлан,батӏлан
1192,rudern::V,батӏлан,ххялаххи дуклан
1193,rudern::V,ххялаххи дуклан,бяхлан
1194,rudern::V,ххялаххи дуклан,батӏлан
1195,rudern::V,ххялаххи дуклан,ххялаххи дуклан
1196,fahren::V,гьан,гьан
1197,fliegen::V,лехлан,лехлан
1198,gehen::V,нан,нан
1199,weggehen::V,ялагьан,ялагьан
1200,abfahren::V,гьан,гьан
1201,anhalten::V,бацӏан,бацӏан
1202,hineingehen::V,буххан,буххан
1203,eintreten::V,буххан,буххан
1204,kommen::V,учӏан,учӏан
1205,ankommen::V,биян,биян
1206,ankommen::V,биян,бучӏан
1207,ankommen::V,бучӏан,биян
1208,ankommen::V,бучӏан,бучӏан
1209,zurückkommen::V,зана хъун,зана хъун
1210,zurückkommen::V,зана хъун,зана бикӏан
1211,zurückkommen::V,зана бикӏан,зана хъун
1212,zurückkommen::V,зана бикӏан,зана бикӏан
1213,bleiben::V,личӏан,личӏан
1214,warten::V,ялугьлан,ялугьлан
1215,erwarten::V,ялугьлан,ялугьлан
1216,suchen::V,луглан,луглан
1217,finden::V,лякъин,лякъин
1218,versuchen::V,ххал буллан,ххал буллан
1219,vorbereiten::V,хӏадур бан,хӏадур бан
1220,lieben::V,эшкьи хьуиу бикӏан,эшкьи хьуиу бикӏан
1221,mögen::V,ххиран бикӏан,ххиран бикӏан
1222,lachen::V,хъян,хъян
1223,weinen::V,аьтӏун,аьтӏун
1224,schimpfen::V,дяъван,дяъван
1225,schimpfen::V,дяъван,ссугайи агьан
1226,schimpfen::V,ссугайи агьан,дяъван
1227,schimpfen::V,ссугайи агьан,ссугайи агьан
1228,sich ärgern::V,ссибизлан,ссибизлан
1229,sich fürchten::V,ингъауслан,ингъауслан
1230,fürchten::V,хӏучӏ тӏун,хӏучӏ тӏун
1231,fliehen::V,ака бан,ака бан
1232,flüchten::V,лихъан,лихъан
1233,sehen::V,чӏалан,чӏалан
1234,anschauen::V,урган,урган
1235,ansehen::V,буруглан,буруглан
1236,hören::V,баллан,баллан
1237,zuhören::V,вичӏи дихьлан,вичӏи дихьлан
1238,probieren::V,тӏин ххал буллан,тӏин ххал буллан
1239,riechen::V,ссунтӏа тӏун,ссунтӏа тӏун
1240,fühlen::V,дакӏнил буслан,дакӏнил буслан
1241,scheinen::V,ххан,ххан
1242,scheinen::V,ххан,бизан
1243,scheinen::V,ххан,ххан бикӏлай бикӏан
1244,scheinen::V,бизан,ххан
1245,scheinen::V,бизан,бизан
1246,scheinen::V,бизан,ххан бикӏлай бикӏан
1247,scheinen::V,ххан бикӏлай бикӏан,ххан
1248,scheinen::V,ххан бикӏлай бикӏан,бизан
1249,scheinen::V,ххан бикӏлай бикӏан,ххан бикӏлай бикӏан
1250,vernehmen::V,баян,баян
1251,frieren::V,лигьулул хъанан,лигьулул хъанан
1252,tun::V,бан,бан
1253,können::V,хьун,хьун
1254,anfangen::V,дайдишин,дайдишин
1255,beenden::V,къуртал бан,къуртал бан
1256,aufhören::V,кьабагьан,кьабагьан
1257,gelingen::V,бюхъан,бюхъан
1258,öffnen::V,тӏитӏин,тӏитӏин
1259,schließen::V,лакьин,лакьин
1260,stellen::V,дацӏан дан,дацӏан дан
1261,stellen::V,дацӏан дан,бишин
1262,stellen::V,бишин,дацӏан дан
1263,stellen::V,бишин,бишин
1264,setzen::V,щяитан,щяитан
1265,legen::V,бишин,бишин
1266,berühren::V,ка щун,ка щун
1267,verbinden::V,бахӏин,бахӏин
1268,verbinden::V,бахӏин,дахӏин
1269,verbinden::V,дахӏин,бахӏин
1270,verbinden::V,дахӏин,дахӏин
1271,bedecken::V,ялтту бущин,ялтту бущин
1272,bedecken::V,ялтту бущин,ялтту бакьин
1273,bedecken::V,ялтту бакьин,ялтту бущин
1274,bedecken::V,ялтту бакьин,ялтту бакьин
1275,aufhängen::V,лахъан,лахъан
1276,anzünden::V,лахъан,лахъан
1277,aufheben::V,гьаз бан,гьаз бан
1278,zurücklassen::V,кьаитан,кьаитан
1279,zurücklassen::V,кьаитан,битан
1280,zurücklassen::V,битан,кьаитан
1281,zurücklassen::V,битан,битан
1282,verlieren::V,дакъа дан,дакъа дан
1283,fallen lassen::V,рутан,рутан
1284,machen::V,дан,дан
1285,herstellen::V,яраг ишла бувиу бан,яраг ишла бувиу бан
1286,bauen::V,дан,дан
