,Concept_ID,av,ady
642,schlimm::A,нажасаб,щынэгъо
643,schlimm::A,къабихӏаб,щынэгъо
644,wahr::A,хӏакъаб,шъыпкъэ́
645,wahr::A,битӏараб,шъыпкъэ́
646,alt::A,басрияб,жъы
647,neu::A,цӏияб,кӏэ
648,ehemalig::A,цебе́госеб,-щтыгъэ
649,ehemalig::A,цебе́госеб,-гъэ
650,alt[Lebewesen]::A,хераб,жъы
651,jung::A,тӏинчӏаб,ныбжьыкӏэ́
652,jung::A,гӏолохъанаб,ныбжьыкӏэ́
653,arm::A,пакъираб,тхьамы́кӏ
654,reich::A,бечедаб,бай
655,bekannt::A,лъалеб,нэӏуа́с
656,berühmt::A,машгьураб,цӏэры́ӏу
657,fremd::A,чияр,хымэ
658,verschieden::A,батӏи-батӏияб,зэфэшъхьафы
659,nah::A,гӏагарда бугеб,благъэ́
660,fern::A,рикӏкӏадаб,чыжьэ
661,linker::A,квегӏаб,сэмэ́гу
662,rechter::A,кваранаб,джабгъу
663,anderer::A,батӏияб,нэмы́кӏ
664,erster::A,тӏоцебесеб,апэр
665,zweiter::A,кӏиабилеб,я́тӏонэр
666,dritter::A,лъабабилеб,ящэнэр
667,letzter::A,ахирисеб,аужыр
668,allein::ADV,ялгъузго,зы
669,auf einmal::ADV,цихӏинтӏаго,ардэдэм
670,auf einmal::ADV,цихӏинтӏаго,асыхьатым
671,zusammen::ADV,цойида,зэгъусэхэ́у
672,plötzlich::ADV,цойидасанго,зэкӏэм
673,sofort::ADV,гьебсагӏат,ардэдэм
674,sofort::ADV,гьебсагӏат,асыхьатым
675,jetzt::ADV,гьанже,джы
676,heute::ADV,жакъа,непэ́
677,morgen::ADV,метер,неу́щы
678,bald::ADV,гьабсагӏаталъ,псынкӏэу
679,dann::ADV,цинги,нэужым
680,gestern::ADV,сон,тыгъуа́с
681,einst::ADV,цин,зэгорэ́м
682,damals::ADV,гьебмехалъ,армэ
683,damals::ADV,гьебмехалъ,ащыгъум
684,damals::ADV,гьебмехалда,армэ
685,damals::ADV,гьебмехалда,ащыгъум
686,danach::ADV,цинги,нэужым
687,danach::ADV,хадуса,нэужым
688,vorher::ADV,цебе,нахьыпэм
689,zuerst::ADV,тӏоцебе,
690,einmal::ADV,цинцӏул,зэ
691,einmal::ADV,цихӏин,зэ
692,einmal::ADV,цоцӏул,зэ
693,manchmal::ADV,олоцӏул,
694,oft::ADV,гӏемерго,бэрэ
695,immer::ADV,кидаго,ренэ́у
696,niemals::ADV,киданиги,
697,hier::ADV,аниб,
698,hierhin::ADV,анибехун,
699,von hier::ADV,гьаниса,
700,dort::ADV,гьениб,модэ
701,dorthin::ADV,гьадаба,модэ́
702,geradeaus::ADV,битӏутӏа,занкӏэу
703,vorwärts::ADV,цебехун,ыпэкӏэ
704,rückwärts::ADV,нахъ-нахъ,ыужыкӏэ́
705,zurück::ADV,нахъе,ыужыкӏэ́
706,unten::ADV,ахакь,ычӏэкӏэ́
707,unten::ADV,гъоркь,ычӏэкӏэ́
708,hinab::ADV,эхебе,ычӏэгъы́
709,hinab::ADV,эхебе,ычӏэкӏэ́
710,oben::ADV,тӏад,ышъхьагъы
711,oben::ADV,тӏадехун,ышъхьагъы
712,hinauf::ADV,эхеде,ышъхьагъыкӏэ
713,überall::ADV,кибго,тыди́
714,überall::ADV,кибго,тыдэкӏи́
715,ein wenig::ADV,дагьабго,тӏэкӏу
716,kaum::ADV,хӏалалъ,къоды́й
717,sehr::ADV,кутакалда,дэд
718,so::ADV,гьедин,ащ фэд
719,so::ADV,гьедин,мыщ фэд
720,so::ADV,гьедин,джащ фэд
721,noch::ADV,жеги,джыри
722,nur::ADV,гӏӣцӏго,ныӏэ́п
723,wieder::ADV,на́хъеги,джыри
724,vergebens::ADV,чӏалгӏаде,пкӏэнчъэ́у
725,vor::PRP,цебе,пашъхьэ́
726,hinter::PRP,хадуса,кӏы́б
727,unter::PRP,ахакь,чӏэ-
728,unter::PRP,гъоркь,чӏэ-
729,neben::PRP,аскӏо,дэжь
730,zwischen::PRP,гьоркьоб,азыфа́гу
731,wegen::PRP,гьелда,къы-
732,dies::PRN,гьаб,ар
733,dies::PRN,гьеб,ар
734,das::PRN,доб,а
735,das::PRN,доб,мо
736,ich::PRN,дун,сэ
737,du::PRN,дуца,о
738,er::PRN,доб,ар
739,wir::PRN,ниж,тэ
740,ihr::PRN,нуж,шъо
741,sie::PRN,дол,ахэр
742,sie::PRN,эл,ахэр
743,was::FPRN,щиб,сыд
744,wer::FPRN,щиб,хэт
745,wo::FADV,киб,тыдэ́
746,wo::FADV,кибехун,тыдэ́
747,wohin::FADV,кибехун,тыдэ́
748,wie::FADV,кин,сыдэущтэ́у
749,warum::FADV,щай,сыд пае́
750,wieviel::FNUM,кигӏан,тхьапш
751,wieviel::FNUM,кигӏан,сыд фэди́з
752,eins::NUM,цо,зы
753,zwei::NUM,кӏиго,тӏу
754,drei::NUM,лъабго,щы
755,vier::NUM,ункъо,плӏы
756,fünf::NUM,щуго,тфы
757,sechs::NUM,анлъго,хы
758,sieben::NUM,анкьго,блы
759,acht::NUM,микьго,и
760,neun::NUM,ичӏго,бгъу
761,zehn::NUM,анцӏго,пшӏы
762,elf::NUM,анцӏила цо,пшӏыкӏузы́
763,zwölf::NUM,кӏиго-анцӏила,пшӏыкӏутӏу
764,zwanzig::NUM,къого,тӏокӏы́
765,dreißig::NUM,лъеберго,щэкӏы
766,vierzig::NUM,кӏикъого,тӏокӏи́тӏу
767,fünfzig::NUM,кӏикъо́ялда анцӏго,шъэны́ыкъу
768,sechzig::NUM,лъабкъого,тӏокӏи́щ
769,siebzig::NUM,лъабкъо́ялда анцӏго,тӏокӏищырэ́ пшӏырэ́
770,achtzig::NUM,ункъого,тӏокӏи́пӏ
771,neunzig::NUM,ункъоялда а́нцӏила,тӏокӏиилӏырэ́ пшӏырэ́
772,hundert::NUM,нусго,шъэ
773,tausend::NUM,азарго,мин
774,und::CNJ,ва,ыкӏи
775,und::CNJ,-ги,ыкӏи
776,oder::CNJ,ялъуни,е
777,stehen::V,бахъунчӏезе,ущытын
778,stehen::V,бахъунчӏезе,умыхъыен
779,sitzen::V,гӏодов чӏезе,уисын
780,sitzen::V,гӏодов чӏезе,утесын
781,liegen::V,бегизе,телъы́н
782,hängen::V,базе,къыщылэлын
783,hängen::V,базе,къыщылэлын щыгъын быхъур
784,werden::V,бахъине,хъун
785,passieren::V,лъугьине,къэхъун
786,passieren::V,лъугьа-бахъине,къэхъун
787,beginnen::V,байбихьизе,къежьэн
788,beginnen::V,байбихьизе,къыублэн
789,enden::V,лъугӏизе,ухы́н
790,wechseln::V,хиса-басизе,зэхъожьы́н
791,wechseln::V,хисизе,зэхъожьы́н
792,aufgehen[Sonne]::V,баккизе,къыкъокӏы́н
793,untergehen[Sonne]::V,щинкӏизе,къохьан
794,scheinen[Sonne]::V,къалъ-къалъизе,къепсыи
795,donnern::V,гъугъазе,гъогъон
796,wehen::V,пуйзе,епщэ́н
797,strömen::V,чвахизе,чъэн
798,fließen::V,чвахизе,чъэн
799,sich drehen::V,сверизе,зыгъэчэрэгъу́н
800,schwanken::V,хьвагӏезе,хъые́н
801,schwanken::V,багъа-бачаризе,хъые́н
802,schwingen::V,щвартӏезе,зыгъэхъые́н
803,fallen::V,бортизе,къефэхы́н
804,brennen::V,рекӏине,стын
805,rauchen::V,кӏкӏуй буризе,ӏугъо къикӏын
806,regnen::V,базе,къещхы́н
807,gefrieren::V,гӏу́низе,дыкъын
808,tauen::V,биаризе,жъун
809,schmelzen::V,биине,ткӏун
810,trocknen::V,бакъвазе,гъушъы́н
811,trocknen::V,бакъвазе,чъэпхъу́н
812,sieden::V,гьалдезе,жъон
813,faulen::V,махӏцине,шъун
814,verfaulen::V,туризе,шъун
815,reißen::V,бихъизе,зэӏэтхъы́н
816,versinken::V,гъанкъизе,чӏихьан
817,vergehen::V,базе,блэкӏы́н
818,vergehen::V,бахъизе,блэкӏы́н
819,vergehen::V,ине,блэкӏы́н
820,erscheinen::V,баккизе,къэлъэгъон
821,verschwinden::V,къине,кӏодыжьы́н
822,verschwinden::V,билизе,кӏодыжьы́н
823,sinken::V,гӏодо́бе ккезе,
824,abnehmen::V,тӏаса камизе,къыкӏичын
825,zunehmen::V,гӏемерлъизе,хэхъо́н
826,steigen::V,бахине,къежьэн
827,wachsen::V,кӏодолъизе,хэхъо́н
828,wachsen::V,кӏодолъизе,къэкӏы́н
829,glänzen::V,цӏвакизе,цӏыу́н
830,funkeln::V,паркъезе,жъыу́н
831,lärmen::V,хъудизе,бырсыры́н
832,lärmen::V,чӏиргъдизе,бырсыры́н
833,läuten::V,кьабизе,теон
834,klingeln::V,кьабизе,теон
835,klirren::V,зваргъизе,
836,brausen::V,гьалаглъизе,шъуин
837,rauschen::V,шуршудизе,макъэ гъэӏун
838,klingen::V,бахъине,къыхэӏукӏын
839,bellen::V,гъанчдезе,хьакъу́н
840,heulen::V,рурудизе,быун
841,blasen::V,гьохьизе,епщэ́н
842,pfeifen::V,гьещтӏезе,шъуин
843,schreien::V,ахӏизе,куо́н
844,schreien::V,ахӏизе,кӏыи́н
845,schreien::V,ахӏдезе,куо́н
846,schreien::V,ахӏдезе,кӏыи́н
847,stöhnen::V,зигардизе,щэӏун
848,zittern::V,дарран,кӏэзэзын
849,zittern::V,гьаргьадизе,кӏэзэзын
850,leben::V,бетӏербахъизе,псэу́н
851,geboren werden::V,лъугьине,къэхъун
852,atmen::V,хӏухьел биччазе,жьы къэщэ́н
853,trinken::V,гьекъезе,ешъо́н
854,essen::V,квине,шхын
855,essen::V,кваназе,шхын
856,schlucken::V,кӏкӏвине,бдырыин
857,schlucken::V,къулчӏизе,бдырыин
858,müde werden::V,сваказе,пшъын
859,einschlafen::V,кьижизе,хэчъыен
860,einschlafen::V,гъапуллъизе,хэчъыен
861,schlafen::V,кьижизе,чъые́н
862,aufwachen::V,бигьине,къэущы́н
863,aufstehen::V,бахъине,уцу́н
864,aufstehen::V,тӏадебахъине,уцу́н
865,sich erholen::V,хьи бахъизе,зыгъэпсэфын
866,sich erholen::V,хӏалхьи гьабизе,зыгъэпсэфын
867,krank werden::V,унтизе,сымаджэ́ хъун
868,krank sein::V,унтизе,сымэджэ́н
869,schmerzen::V,унтизе,сымэджэ́н
870,husten::V,хъегӏизе,пскэ́н
871,genesen::V,лъилъизе,хъужьын
872,sterben::V,хвезе,лӏэн
873,umkommen::V,гьалаглъизе,хэкӏодэн
874,sich bewegen::V,багъаризе,хъые́н
875,sich bewegen::V,багъаргъизе,хъые́н
876,sich rühren::V,багъаризе,хъые́н
877,sich erheben::V,тӏадебахъине,къэтэджын
878,sich erheben::V,бахъине,къэтэджын
879,sich setzen::V,гӏодов чӏезе,тӏысы́н
880,hinfallen::V,щапизе,ебэджы́н
881,laufen::V,хьвадизе,кӏон
882,schreiten::V,чӏезе,кӏон
883,spazierengehen::V,тира-сверизе,къэкӏухьэн
884,eilen::V,ракӏхӏалакине,гузэжъон
885,eilen::V,дуризе,гузэжъон
886,sich beeilen::V,дуризе,гуӏэ́н
887,sich beeilen::V,гӏедегӏизе,гуӏэ́н
888,sausen::V,тӏуризе,псынкӏэ́у чъэн
889,rennen::V,бекеризе,чъэн
890,springen::V,кӏанцӏизе,пкӏэн
891,klettern::V,хархадизе,дэцохъоен
892,schaukeln::V,гьерщезе,уешӏэн
893,kriechen::V,хъурщизе,цохъо́н
894,schwimmen::V,лъедезе,есы́н
895,tauchen::V,букъардизе,зычӏэгъэо́н
896,rudern::V,хазе,къошъо бэщкӏэ фын
897,fahren::V,ине,кӏон
898,fliegen::V,боржине,быбы́н
899,gehen::V,ине,кӏон
900,weggehen::V,ине,ӏукӏын
901,abfahren::V,къокъине,ежьэн
902,anhalten::V,чӏезе,къэуцу́н
903,anhalten::V,тархъизе,къэуцу́н
904,anhalten::V,лъалхъизе,къэуцу́н
905,hineingehen::V,тӏаделъугьине,ихьан
906,eintreten::V,лъугьине,чӏэхьан
907,kommen::V,бачӏине,къэкӏо́н
908,ankommen::V,щвезе,къэсы́н
909,ankommen::V,тӏадебачӏине,къэсы́н
910,zurückkommen::V,тадбуссине,гъэзэжьын
911,zurückkommen::V,тӏадбуссине,гъэзэжьын
912,bleiben::V,чӏезе,къэнэ́н
913,bleiben::V,хутӏизе,къэнэ́н
914,warten::V,чӏезе,пэплъэ́н
915,erwarten::V,балагьизе,ежэн
916,suchen::V,балагьизе,лъыхъу́н
917,finden::V,батизе,къэгъоты́н
918,finden::V,батизе,къыхэгъэщы́н
919,versuchen::V,хӏалбихьизе,пылъы́н
920,vorbereiten::V,хӏадурлъизабизе,гъэхьазыры́н
921,lieben::V,балай бегьизе,шӏу плъэгъу́н
922,mögen::V,бокьизе,шӏу плъэгъу́н
923,lachen::V,белъизе,щхын
924,weinen::V,гӏодизе,гъын
925,schimpfen::V,гъанчдезе,хъонэн
926,sich ärgern::V,вагъизе,губжы́н
927,sich ärgern::V,ццида́хине,губжы́н
928,sich fürchten::V,хӏинкъизе,щынэ́н
929,fürchten::V,беркъазе,щынэ́н
930,fürchten::V,хӏинкъа-къазе,щынэ́н
931,fliehen::V,лъутизе,
932,flüchten::V,лъутизе,
933,sehen::V,бихьизе,льэгъу́н
934,anschauen::V,бертӏамизе,плъэн
935,anschauen::V,бертӏамизе,еплъы́н
936,anschauen::V,балагьизе,плъэн
937,anschauen::V,балагьизе,еплъы́н
938,ansehen::V,бала-гъалагьизе,плъэн
939,hören::V,рагӏизе,зэхэхын
940,zuhören::V,гӏенеккизе,дэӏо́н
941,probieren::V,кӏалдиб хъва́зе,хэӏэн
942,probieren::V,чӏамизе,хэӏэн
943,riechen::V,су́нтӏизе,пэмэ́н
944,fühlen::V,чӏвазе,зэхэпшӏэн
945,zu sehen sein::V,бихьизе,зэрэлъэгъу́н
946,vernehmen::V,рагӏизе,зэхэхын
947,frieren::V,цӏорозе,дыкъын
948,frieren::V,цӏорозе,пӏыкӏэн
949,frieren::V,цӏорозе,чъыӏэ́ лӏэн
950,tun::V,гьабизе,шӏын
951,können::V,кӏвезе,лъэкӏы́н
952,können::V,лъазе,лъэкӏы́н
953,wollen::V,бокьизе,фэе́н
954,anfangen::V,байбихьизе,ублэн
955,beenden::V,тӏубазабизе,ухы́н
956,beenden::V,лъугӏизабизе,ухы́н
957,aufhören::V,бахъизе,щыгъэтын
958,gelingen::V,бахъизе,хъун
959,geraten::V,бахъизе,
960,öffnen::V,рагьизе,ӏухы́н
961,schließen::V,къазе,игъэсэн
962,stellen::V,чӏвазе,бгъэуцун
963,setzen::V,рекӏинабизе,гъэтӏысы́н
964,setzen::V,гӏодор чӏезаризе,гъэтӏысы́н
965,legen::V,лъезе,хэлъхьа́н
966,berühren::V,хъвазе,эӏэн
967,berühren::V,хъвазе,нэсын
968,verbinden::V,хьухьине,зэхэпхэ́н
969,verbinden::V,хьухьине,пхын
970,verbinden::V,бухьине,зэхэпхэ́н
971,verbinden::V,бухьине,пхын
972,bedecken::V,кквезе,техъо́н
973,aufhängen::V,базе,пылъэ́н
974,anzünden::V,бакизе,хэгъэнэ́н
975,anzünden::V,рекӏинабизе,хэгъэнэ́н
976,zurücklassen::V,тезе,къэгъэнэ́н
977,verlieren::V,билизабизе,чӏэ́нэн
978,verlieren::V,билизабизе,шӏокӏоды́н
979,fallen lassen::V,бортизабизе,чӏэунэн
980,fallen lassen::V,бортизабизе,пӏэпызын
981,machen::V,гьабизе,шӏын
982,herstellen::V,гьабизе,шӏы́н
983,herstellen::V,хӏадурлъизабизе,шӏы́н
984,bauen::V,базе,шӏы́н
985,bauen::V,гьабизе,шӏы́н
986,reparieren::V,къачӏазе,дыжьы́н
987,verbessern::V,лъикӏлъизабизе,нахьышӏу пшӏын
988,verbessern::V,лъикӏлъизабизе,нахь дэгъу пшӏын
989,ändern::V,хисизабизе,зэблэхъу́н
990,graben::V,бухъизе,тӏын
991,beugen::V,хьетӏизабизе,
992,biegen::V,гьетӏизабизе,уфэн
993,drehen::V,тиризабизе,гъэчэрегъу́
994,drehen::V,свердизабизе,гъэчэрегъу́
995,wenden::V,бегизе,пӏонтӏэн
996,wenden::V,бегизе,бгъэзэн
997,wenden::V,бегизе,уӏубын
998,umdrehen::V,бегизе,
999,umdrehen::V,бега-битӏизе,
1000,heben::V,борхизе,ӏэты́н
1001,hochheben::V,борхалъизабизе,ӏэты́н
1002,hochheben::V,борхизе,ӏэты́н
1003,ergreifen::V,кквезе,къэубыты́н
1004,halten::V,кквезе,ӏыгъы́н
1005,drücken::V,къазе,тэӏункӏэн
1006,drücken::V,къанцӏу́зе,тэӏункӏэн
1007,drücken::V,къвал ба́зе,тэӏункӏэн
1008,schieben::V,хъилдизе,уеӏункӏын
1009,schieben::V,хъилдизе,уетӏыргун
1010,kratzen::V,хачазе,цӏэнтхъун
1011,lecken::V,чӏикӏизе,бзэи́н
1012,beißen::V,хӏанчӏизе,ецэкъэ́н
1013,beißen::V,хӏанчӏизабизе,ецэкъэ́н
1014,abreißen::V,тӏезе,къичын
1015,abreißen::V,тӏезе,пытхъын
1016,abreißen::V,тӏезабизе,къичын
1017,abreißen::V,тӏезабизе,пытхъын
1018,abschneiden::V,къотӏизе,пыупкӏын
1019,abschneiden::V,къотӏизе,гобзыкӏын
1020,binden::V,бухьине,епхын
1021,stecken::V,къазабизе,хэсэн
1022,brechen::V,бекизе,зэпыпкӏын
1023,klopfen::V,дванкезе,теон
1024,hauen::V,базе,теон
1025,kleben::V,бацӏцӏине,щхэн
1026,reiben::V,хачазе,пӏотын
1027,streichen::V,бахине,щыфэн
1028,streichen::V,жужазе,щыфэн
1029,schleifen::V,лъухьизе,гъэчаны́н
1030,schleifen::V,лъухьизе,кӏэлыкӏы́н
1031,schneiden::V,къотӏизе,бзын
1032,rütteln::V,багъа-бачаризабизе,гъэсысын
1033,schütteln::V,кӏобокӏизе,гъэсысын
1034,schwenken::V,гьесадизе,ӏэ шӏын
1035,schwenken::V,хьвагӏезабизе,ӏэ шӏын
1036,schütten::V,тӏезе,икӏэ́н
1037,füllen::V,цӏезабизе,из шӏын
1038,einwickeln::V,жемизе,кӏоцӏыщыхьа́н
1039,tragen::V,баччизе,хьын
1040,schleppen::V,бехъерхъизе,пхьын
1041,schleppen::V,бехъерхъизе,плъэшъун
1042,ziehen::V,цӏазе,пкъудыин
1043,ziehen::V,цӏазе,пщэн
1044,ziehen::V,цӏазе,плъэшъун
1045,aufbewahren::V,цӏунизе,пӏыгъын
1046,aufbewahren::V,цӏунизе,уухъумэн
1047,werfen::V,рехизе,дзын
1048,fangen::V,кквезе,къэубыты́н
1049,packen::V,кквезе,къэубыты́н
1050,verstecken::V,бахчизе,бгъэбылъын
1051,teilen::V,бикьизе,гощы́н
1052,schicken::V,битӏизе,гъахьы́н
1053,bringen::V,баччизе,къэхьы́н
1054,hinzufügen::V,жубазе,хэгъэхъо́н
1055,bekommen::V,щвезе,
1056,erhalten::V,щвезе,
1057,erhalten::V,босизе,
1058,nehmen::V,босизе,къытехы́н
1059,wählen::V,бищизе,къыхэхы́н
1060,auswählen::V,тӏасабищизе,къыхэхы́н
1061,bewahren::V,цӏунизе,къэухъумэн
1062,behindern::V,квекӏен гьабизе,пэрыохъу хъун
1063,verderben::V,хвезабизе,къутэн
1064,beschädigen::V,галгъазабизе,къутэн
1065,zerbrechen::V,щущазабизе,къутэн
1066,zerreißen::V,бихъизе,зэӏэтхъы́н
1067,zerstören::V,биххизабизе,къутэ́н
1068,verbrennen::V,бухӏизе,гъэсты́н
1069,geben::V,кьезе,еты́н
1070,reichen::V,кьезе,еты́н
1071,schenken::V,кьезе,еты́н
1072,versprechen::V,назру гьабизе,гъэгугъэ́н
1073,wünschen::V,бокьизе,шӏоигъо́н
1074,loben::V,беццизе,щытхъун
1075,loben::V,бецца-бекъизе,щытхъун
1076,küssen::V,баизе,ебэу́н
1077,wiegen::V,чӏучӏадизабизе,гъэхъыен
1078,zudecken::V,тӏадбигъине,техъо́н
1079,wecken::V,бигьинабизе,къэгъэущы́н
1080,zeigen::V,бихьизабизе,гъэлъэгъо́н
1081,führen::V,бачине,щэн
1082,lehren::V,малъизе,егъэджэ́н
1083,lehren::V,малъизе,егъэшӏэн
1084,lehren::V,цӏализабизе,егъэджэ́н
1085,lehren::V,цӏализабизе,егъэшӏэн
1086,unterrichten::V,цӏализабизе,егъэджэ́н
1087,aufziehen::V,гӏезабизе,пӏун
1088,leiten::V,нухмалъи гьабизе,гъэзекӏон
1089,antreiben::V,гӏедегӏизабизе,къепфылӏэн
1090,einladen::V,ахӏизе,къегъэблэгъэн
1091,einladen::V,тӏадеахӏизе,къегъэблэгъэн
1092,vereinigen::V,цолъизабизе,зэгогъэхьан
1093,besuchen::V,баккизе,щыӏэ́н
1094,besuchen::V,хьвадизе,щыӏэ́н
1095,treffen::V,дандчӏвазе,ӏукӏэ́н
1096,treffen::V,дандчӏвазе,пэгъокӏы́н
1097,sich versammeln::V,данделъизе,зэхэхьан
1098,sich versammeln::V,бакӏаризе,зэхэхьан
1099,spielen::V,басандизе,джэгу́н
1100,singen::V,ахӏизе,орэ́д къэӏо́н
1101,tanzen::V,кьурдизе,къэшъо́н
1102,sich trennen::V,батӏалъизе,зэгокӏыжьы́ных
1103,verlassen::V,тезе,бгынэн
1104,verlassen::V,тезе,хэкӏыжьын
1105,verlassen::V,рехунтезе,бгынэн
1106,verlassen::V,рехунтезе,хэкӏыжьын
1107,retten::V,хвасар гьабизе,къыхэпхыжьын
1108,retten::V,хвасар гьабизе,къэбгъэнэжьын
1109,retten::V,хвасарлъизабизе,къыхэпхыжьын
1110,retten::V,хвасарлъизабизе,къэбгъэнэжьын
1111,bewachen::V,цӏунизе,къэгъэгъунэн
1112,schützen::V,цӏунизе,ухъумэ́н
1113,verteidigen::V,цӏунизе,къэухъумэн
1114,sich schlagen::V,багъизе,эзэон
1115,schießen::V,речӏчӏизе,он
1116,siegen::V,бергьине,текӏо́н
1117,ärgern::V,вагъизавизе,бгъэгубжын
1118,schlagen::V,кьабизе,ео́н
1119,treten::V,мал тункизе,
1120,stechen::V,къазабизе,хэӏун
1121,stoßen::V,тункизе,тӏыро́н
1122,stoßen::V,тункизе,уеӏункӏын
1123,stoßen::V,хъилдизе,тӏыро́н
1124,stoßen::V,хъилдизе,уеӏункӏын
1125,stehlen::V,щинкӏизабизе,тыгъу́н
1126,stören::V,квекӏен гьабизе,бгъэгумэкӏын
1127,stören::V,татубахъи гьабизе,бгъэгумэкӏын
1128,belästigen::V,рахӏатхвезабизе,бгъэгумэкӏын
1129,verbergen::V,бахчизе,ушъэфын
1130,verbergen::V,балъго тезе,ушъэфын
1131,täuschen::V,божуда рекӏкӏ гьабизе,гъэпцӏэ́н
1132,täuschen::V,гуккизе,гъэпцӏэ́н
1133,betrügen::V,хӏилла гьабизе,гъэпцӏэ́н
1134,betrügen::V,сандирахълъи гьабизе,гъэпцӏэ́н
1135,töten::V,чӏвазе,уикӏын
1136,wohnen::V,яшав гьабизе,дэсын
1137,arbeiten::V,хӏалтӏизе,лэжьэ́н
1138,sammeln::V,бакӏаризе,угъои́н
1139,pflücken::V,бетӏизе,къыпычы́н
1140,jagen::V,чан гьабизе,шэкӏон
1141,jagen::V,чан гьабизе,ешэкӏон
1142,fischen::V,ччугӏа кквезе,пцэжъые уешэн
1143,fassen::V,кквезе,къэубыты́н
1144,hüten::V,кваназабизе,хэхъо́н
1145,treiben::V,гъезе,пфын
1146,anbinden::V,бухьине,епхын
1147,füttern::V,кваназабизе,гъэшхэ́н
1148,melken::V,бечӏчӏизе,щын
1149,hacken::V,чӏвазе,упкӏэтэн
1150,gießen::V,лъалъазе,тепкӏэн
1151,reifen::V,барщизе,игъо хъун
1152,zubereiten::V,бежа-белъине,бгъэхьазырын
1153,kochen::V,белъине,шӏы́н
1154,backen::V,базе,гъэжъэ́н
1155,braten::V,бежизе,гъэжъэ́н
1156,umrühren::V,багъаризе,зэхэгъэкӏухьан
1157,stricken::V,хьухьине,хъын
1158,nähen::V,букъизе,дэн
1159,färben::V,кьер гьабизе,бгъэлэн
1160,reinigen::V,бацӏцӏине,укъэбзы́н
1161,waschen::V,чуризе,бгыкӏын
1162,abwischen::V,бацӏцӏине,лъэкӏы́н
1163,spülen::V,хулизе,дэгъэчъыхьан
1164,fegen::V,лъухьизе,пхъэнкӏы́н
1165,kehren::V,лъухьизе,пхъэнкӏы́н
1166,baden::V,чордезе,зыгъэпскӏын
1167,ausziehen::V,бахъизе,къытехы́н
1168,anziehen::V,ретӏине,щылъэ́н
1169,sich anziehen::V,ретӏине,зыфэпэн
1170,kämmen::V,хазе,жьын
1171,schmücken::V,чӏухӏизабизе,гъэдэхэ́н
1172,sagen::V,бицине,къэӏон
1173,sprechen::V,бицине,псэлъэ́н
1174,reden::V,гаргадизе,гущыӏэ́н
1175,sich unterhalten::V,гаргадизе,зэдэгущыӏэн
1176,fragen::V,цӏехезе,упчӏэ́н
1177,fragen::V,гьикъизе,упчӏэ́н
1178,bitten::V,гьаризе,лъэӏо́н
1179,erzählen::V,бицине,къэпӏотэ́н
1180,mitteilen::V,лъазабизе,макъэ егъэӏун
1181,nennen::V,цӏар лъезе,цӏэ фэусы́н
1182,rufen::V,ахӏизе,джэн
1183,prahlen::V,беццаризе,узыщытхъужьы́н
1184,übersetzen::V,буссинабизе,бгъэкӏотэн
1185,denken::V,ургъизе,егупшысэ́н
1186,glauben::V,божизе,уивыхъэ́ телъы́н
1187,bemerken::V,берречӏчӏизе,гу лъыптэ́н
1188,erkennen::V,лъазе,зэхэпхын
1189,erkennen::V,лъазе,зэбгъэшӏэн
1190,erkennen::V,батӏаго бахъизе,зэхэпхын
1191,erkennen::V,батӏаго бахъизе,зэбгъэшӏэн
1192,begreifen::V,бичӏчӏизе,гурыӏо́н
1193,lernen::V,цӏализе,еджэ́н
1194,wissen::V,лъазе,шӏэн
1195,sich erinnern an::V,ракӏалде щвезе,къэшӏэжьын
1196,vergessen::V,кӏочене,пщыгъупшэжьы́н
1197,messen::V,борцине,шын
1198,zählen::V,рикӏкӏине,плъытэ́н
1199,rechnen::V,рикӏкӏине,плъытэ́н
1200,rechnen::V,рикӏкӏине,угугъэ́н
1201,lesen::V,цӏализе,еджэ́н
1202,malen::V,бахъизе,шӏын
1203,zeichnen::V,бахъизе,шӏын
1204,schreiben::V,хъвазе,тхын
1205,besitzen::V,щвезе,иӏэн
1206,besitzen::V,бу́кӏине,иӏэн
1207,kaufen::V,босизе,щэфы́н
1208,verkaufen::V,бичизе,щэн
1209,bezahlen::V,кьезе,птын
1210,bezahlen::V,кьезе,лъыптын
1211,bezahlen::V,кьезе,птыжьы́н
1212,zahlen::V,кьезе,птын
1213,zahlen::V,кьезе,лъыптын
1214,ertragen::V,баччизе,щэчы́н
1215,Auge::N,,нэ
1216,Sehne::N,,фэ
1217,Funke::N,,мэшӏуа́ч
1218,Moor::N,,орыжъ
1219,Elch::N,,лось
1220,Beere::N,,маткӏо
1221,Gedächtnis::N,,память
1222,Winkel::N,,къогъу
1223,Menge::N,,пчъагъэ́
1224,Stütze::N,,кӏэгъэкъон
1225,Schnur::N,,кӏапсэ́
1226,Leine::N,,шъокӏапс
1227,Geschäft::N,,ӏофшӏэн
1228,voll::A,,из
1229,voll::A,,изыбз
1230,lange::ADV,,бэрэ́
1231,später::ADV,,нэужым
1232,nicht::ADV,,-п
1233,nicht::ADV,,мы-
1234,durch::PRP,,пхыры-
1235,alles::PRN,,зэкӏэ́
1236,rühren::V,,гур гъэузын
1237,scheinen::V,,уащыхъу́н
1238,scheinen::V,,уашӏошӏы́н
1239,lassen::V,,еты́н
1240,sich waschen::V,,зытхьакӏы́н
1241,verstehen::V,,зэхэхын
