,Concept_ID,ps,hr
805,schwach::A,ضعیف,slab
806,schwach::A,کمزوری,slab
807,fett::A,چاغ,pretio
808,schlank::A,خوش اندام,vitak
809,hübsch::A,ښکلی,zgodan
810,hübsch::A,ښایسته,zgodan
811,böse::A,شریر,zao
812,böse::A,شریر,opak
813,böse::A,قهرناک,zao
814,böse::A,قهرناک,opak
815,dumm::A,احمق,glup
816,faul::A,لټ,lijen
817,faul::A,تنبل,lijen
818,fleißig::A,زحمت کښ,radin
819,fleißig::A,زحمت کښ,marljiv
820,geizig::A,بخیل,škrt
821,klug::A,عاقل,razborit
822,klug::A,هوښیار,razborit
823,geschickt::A,ماهر,vješt
824,lieb::A,عزیز,drag
825,lieb::A,محبوب,drag
826,lustig::A,خوشحال,veseo
827,sanft::A,پوست,blag
828,sanft::A,ملایم,blag
829,hungrig::A,وږی,gladan
830,krank::A,مريض,bolestan
831,krank::A,ناروغ,bolestan
832,nackt::A,لوڅ,nag
833,traurig::A,غمجن,tužan
834,traurig::A,غمجن,žalostan
835,lebendig::A,ژوندی,živ
836,gut::A,ښه,dobar
837,schlecht::A,بد,loš
838,schlecht::A,بد,rđav
839,schlecht::A,خراب,loš
840,schlecht::A,خراب,rđav
841,richtig::A,سم,tačan
842,richtig::A,سم,ispravan
843,richtig::A,صحیح,tačan
844,richtig::A,صحیح,ispravan
845,schlimm::A,بد,zao
846,schlimm::A,بد,zločest
847,schlimm::A,مخوف,zao
848,schlimm::A,مخوف,zločest
849,wahr::A,واقعي,istinit
850,alt::A,زوړ,star
851,neu::A,نوی,nov
852,ehemalig::A,پخوانی,bivši
853,alt[Lebewesen]::A,زوړ,star
854,jung::A,ځوان,mlad
855,arm::A,غریب,ubog
856,arm::A,غریب,siromašan
857,arm::A,بې وزله,ubog
858,arm::A,بې وزله,siromašan
859,reich::A,شتمن,bogat
860,reich::A,دولتمند,bogat
861,bekannt::A,اشنا,poznat
862,berühmt::A,مشهور,čuven
863,berühmt::A,مشهور,slavan
864,fremd::A,پردی,tuđ
865,fremd::A,پردی,stran
866,fremd::A,بېګانه,tuđ
867,fremd::A,بېګانه,stran
868,verschieden::A,مختلف,razan
869,verschieden::A,مختلف,različan
870,nah::A,نژدې,blizak
871,fern::A,لیری,dalek
872,fern::A,لیری,daljnji
873,linker::A,چپ,lijevi
874,linker::A,کیڼ,lijevi
875,rechter::A,ښی,desni
876,anderer::A,بل,drugi
877,anderer::A,بل,drugačiji
878,erster::A,لومړی,prvi
879,zweiter::A,دوهم,drugi
880,dritter::A,درېم,treći
881,letzter::A,آخرنی,zadnji
882,letzter::A,وروستی,zadnji
883,allein::ADV,یوازې,sam
884,auf einmal::ADV,په یوه وخت کی,istodobno
885,zusammen::ADV,یو ځای,skupa
886,zusammen::ADV,یو ځای,zajedno
887,lange::ADV,ډېر وخت,dugo
888,lange::ADV,ډېره موده,dugo
889,plötzlich::ADV,ناببره,naglo
890,plötzlich::ADV,ناببره,iznenada
891,plötzlich::ADV,یوناڅاپه,naglo
892,plötzlich::ADV,یوناڅاپه,iznenada
893,sofort::ADV,فوراً,odmah
894,sofort::ADV,سمدلاسه,odmah
895,später::ADV,وروسته,kasnije
896,jetzt::ADV,اوس,sad
897,jetzt::ADV,اوس,sada
898,heute::ADV,نن,danas
899,morgen::ADV,سبا,sutra
900,bald::ADV,ژر,skoro
901,bald::ADV,ژر,doskora
902,dann::ADV,پس,zatim
903,dann::ADV,وروسته,zatim
904,gestern::ADV,پرون,juče
905,gestern::ADV,پرون,jučer
906,einst::ADV,پخوا,negda
907,einst::ADV,پخوا,nekada
908,damals::ADV,هغه وخت,tada
909,damals::ADV,هغه وخت,onda
910,danach::ADV,بیا,poslije
911,danach::ADV,بیا,nakon toga
912,vorher::ADV,دمخه,prije
913,vorher::ADV,دمخه,prije toga
914,zuerst::ADV,لومړی,prvo
915,zuerst::ADV,لومړی,najprije
916,einmal::ADV,یو ځل,jednom
917,einmal::ADV,یو ځل,jedanput
918,manchmal::ADV,ګاهی ګاهی,katkad
919,manchmal::ADV,ګاهی ګاهی,katkada
920,oft::ADV,ډېر ځله,često
921,immer::ADV,تل,vazda
922,immer::ADV,تل,uvijek
923,immer::ADV,همېشه,vazda
924,immer::ADV,همېشه,uvijek
925,niemals::ADV,هیڅکله نه,nikad
926,niemals::ADV,هیڅکله نه,nikada
927,hier::ADV,دلته,tu
928,hier::ADV,دلته,ovdje
929,hierhin::ADV,دلته,amo
930,hierhin::ADV,دلته,ovamo
931,hierhin::ADV,دې ځای ته,amo
932,hierhin::ADV,دې ځای ته,ovamo
933,von hier::ADV,د دې ځای نه,odavde
934,dort::ADV,هلته,ondje
935,dorthin::ADV,هلته,onamo
936,dorthin::ADV,هغه ځای ته,onamo
937,geradeaus::ADV,مخامخ,ravno
938,vorwärts::ADV,مخ پهٔ وړاندې,naprijed
939,rückwärts::ADV,بېرته,natrag
940,zurück::ADV,بېرته,nazad
941,zurück::ADV,بېرته,natrag
942,unten::ADV,لاندي,dolje
943,hinab::ADV,ښکته,nizbrdo
944,oben::ADV,پورته,gore
945,hinauf::ADV,پاس,uzbrdo
946,überall::ADV,هره خوا,svuda
947,überall::ADV,هره خوا,svagdje
948,nicht::ADV,نه,ne
949,ein wenig::ADV,یو څه,malo
950,kaum::ADV,ایله,tek
951,kaum::ADV,ایله,jedva
952,sehr::ADV,ډېر,jako
953,sehr::ADV,ډېر,veoma
954,sehr::ADV,زيات,jako
955,sehr::ADV,زيات,veoma
956,so::ADV,داسې,tako
957,so::ADV,داسې,ovako
958,so::ADV,دومره,tako
959,so::ADV,دومره,ovako
960,noch::ADV,نور,još
961,nur::ADV,تش,samo
962,nur::ADV,صرف,samo
963,schon::ADV,دمخه,već
964,wieder::ADV,بیا,opet
965,wieder::ADV,بیا,ponovo
966,vergebens::ADV,عبث,uzalud
967,vergebens::ADV,عبث,zabadava
968,vor::PRP,دمخه,pred
969,vor::PRP,دمخه,ispred
970,hinter::PRP,شاته,za
971,hinter::PRP,شاته,iza
972,unter::PRP,لاندي,pod
973,unter::PRP,لاندي,ispod
974,durch::PRP,د مینځ نه,po
975,durch::PRP,د مینځ نه,kroz
976,neben::PRP,نژدې,kraj
977,neben::PRP,نژدې,pored
978,neben::PRP,نژدې,pokraj
979,zwischen::PRP,ترمینځ,među
980,zwischen::PRP,ترمینځ,između
981,wegen::PRP,د ... له لاسه,radi
982,wegen::PRP,د ... له لاسه,zbog
983,dies::PRN,دا,ovo
984,das::PRN,دا,to
985,das::PRN,دا,ono
986,alles::PRN,هرڅهٔ,sve
987,ich::PRN,زه,ja
988,du::PRN,ته,ti
989,er::PRN,دی,on
990,wir::PRN,مونږ,mi
991,ihr::PRN,تاسې,vi
992,sie::PRN,هغوی,oni
993,was::FPRN,څهٔ,što
994,wer::FPRN,چا,tko
995,wer::FPRN,څوک,tko
996,wo::FADV,چيری,gdje
997,wo::FADV,چېرته,gdje
998,wohin::FADV,چېرته,kuda
999,wohin::FADV,چېرته,kamo
1000,wie::FADV,څنګه,kako
1001,warum::FADV,ولې,zašto
1002,wieviel::FNUM,څو,koliko
1003,wieviel::FNUM,څومره,koliko
1004,eins::NUM,یو,jedan
1005,zwei::NUM,دوه,dva
1006,drei::NUM,درې,tri
1007,vier::NUM,څلور,četiri
1008,fünf::NUM,پنځه,pet
1009,sechs::NUM,شپږ,šest
1010,sieben::NUM,اوه,sedam
1011,acht::NUM,اته,osam
1012,neun::NUM,نهه,devet
1013,zehn::NUM,لس,deset
1014,elf::NUM,یوولس,jedanaest
1015,zwölf::NUM,دولس,dvanaest
1016,zwanzig::NUM,شل,dvadeset
1017,dreißig::NUM,دېرش,trideset
1018,vierzig::NUM,څلوېښت,četrdeset
1019,fünfzig::NUM,پنځوس,pedeset
1020,sechzig::NUM,شپېته,šezdeset
1021,siebzig::NUM,اویا,sedamdeset
1022,achtzig::NUM,اتیا,osamdeset
1023,neunzig::NUM,نوي,devetdeset
1024,hundert::NUM,سل,sto
1025,tausend::NUM,زر,tisuća
1026,und::CNJ,او,i
1027,und::CNJ,او,te
1028,oder::CNJ,ېا,ili
1029,stehen::V,درېدل,stajati
1030,sitzen::V,کښېنستل,sjediti
1031,liegen::V,ملاستل,ležati
1032,hängen::V,ځړېدل,visiti
1033,werden::V,کېدل,postati
1034,werden::V,کېدل,činiti se
1035,passieren::V,پېښېدل,desiti se
1036,passieren::V,پېښېدل,dogoditi se
1037,beginnen::V,شروع کېدل,početi
1038,enden::V,خلاصدل,prestati
1039,enden::V,خلاصدل,svršiti se
1040,enden::V,تمامېدل,prestati
1041,enden::V,تمامېدل,svršiti se
1042,wechseln::V,تغییر موندل,mijenjati se
1043,aufgehen[Sonne]::V,ختل,izići
1044,untergehen[Sonne]::V,لوېدل,zaći
1045,untergehen[Sonne]::V,پرېوتل,zaći
1046,scheinen[Sonne]::V,رڼا کول,sijati
1047,donnern::V,تنېدل,grmjeti
1048,donnern::V,غړمبېدل,grmjeti
1049,wehen::V,چلېدل,duhati
1050,strömen::V,بهېدل,strujati
1051,fließen::V,بهېدل,teći
1052,fließen::V,تویېدل,teći
1053,sich drehen::V,ګرځېدل,obrtati se
1054,sich drehen::V,ګرځېدل,vrtjeti se
1055,sich drehen::V,چورلېدل,obrtati se
1056,sich drehen::V,چورلېدل,vrtjeti se
1057,schwanken::V,زنګېدل,teturati
1058,schwanken::V,زنګېدل,kolebati se
1059,schwingen::V,زنګېدل,njihati
1060,schwingen::V,زنګېدل,titrati
1061,fallen::V,ولېدل,padati
1062,brennen::V,سوځېدل,gorjeti
1063,rauchen::V,لوګی کول,dimiti se
1064,regnen::V,باران اورېدل,kišiti
1065,regnen::V,باران اورېدل,daždjeti
1066,gefrieren::V,کنګل نيول,smrznuti se
1067,tauen::V,وېلې کېدل,kopnjeti
1068,tauen::V,وېلې کېدل,kraviti se
1069,schmelzen::V,وېلې کېدل,topiti se
1070,trocknen::V,وچېدل,sušiti se
1071,sieden::V,اېشېدل,kipjeti
1072,sieden::V,اېشېدل,ključati
1073,faulen::V,خرابېدل,gnjiti
1074,verfaulen::V,ورستېدل,sagnjiti
1075,reißen::V,شلېدل,otrgnuti se
1076,versinken::V,ډوېېدل,tonuti
1077,versinken::V,ډوېېدل,propasti
1078,vergehen::V,تېرېدل,prolaziti
1079,erscheinen::V,ښکارېدل,pojaviti se
1080,verschwinden::V,ورکېدل,nestati
1081,verschwinden::V,ورکېدل,izgubiti se
1082,sinken::V,ښکته کېدل,trgnuti
1083,sinken::V,ښکته کېدل,spustiti se
1084,abnehmen::V,کمېدل,opasti
1085,zunehmen::V,زیاتېدل,povećati se
1086,steigen::V,جګېدل,uzići
1087,steigen::V,جګېدل,nadoći
1088,steigen::V,پورته کېدل,uzići
1089,steigen::V,پورته کېدل,nadoći
1090,wachsen::V,وده کول,rasti
1091,glänzen::V,ځلېدل,blistati
1092,glänzen::V,ځلېدل,sjati se
1093,funkeln::V,پړکېدل,svjetlucati
1094,lärmen::V,غال و غول کول,bučati
1095,lärmen::V,غال و غول کول,galamiti
1096,läuten::V,زنګ وهل,zvoniti
1097,klingeln::V,زنګ وهل,zvoniti
1098,klirren::V,کړنګېدل,zvečati
1099,brausen::V,تلاطم کول,hujati
1100,rauschen::V,شڼهار کول,šumiti
1101,rauschen::V,شڼهار کول,šuškati
1102,klingen::V,آواز کول,zvučati
1103,bellen::V,غپېدل,lajati
1104,heulen::V,انګلل,zavijati
1105,blasen::V,پو کول,puhati
1106,pfeifen::V,شپېلک وهل,fućkati
1107,schreien::V,ناره کول,vikati
1108,schreien::V,ناره کول,kričati
1109,stöhnen::V,زګېروی کول,stenjati
1110,zittern::V,لړزېدل,drhtati
1111,zittern::V,لړزېدل,trepetati
1112,leben::V,ژوند کول,živjeti
1113,geboren werden::V,زېږېدل,roditi se
1114,atmen::V,ساه کښل,disati
1115,atmen::V,تنفس کول,disati
1116,trinken::V,څښل,piti
1117,essen::V,خوړل,jesti
1118,schlucken::V,غړپول,gutati
1119,müde werden::V,ستړی کېدل,umoriti se
1120,einschlafen::V,ویده کېدل,usnuti
1121,einschlafen::V,ویده کېدل,zaspati
1122,schlafen::V,خوب کول,spati
1123,aufwachen::V,ویښېدل,probuditi se
1124,aufstehen::V,پاڅېدل,ustati
1125,sich erholen::V,استراحت کول,odmoriti se
1126,krank werden::V,رنځورېدل,oboljeti se
1127,krank werden::V,رنځورېدل,razboljeti se
1128,krank sein::V,ناجوړېدل,bolovati
1129,schmerzen::V,خوږېدل,boljeti
1130,schmerzen::V,درد کول,boljeti
1131,husten::V,ټوخېدل,kašljati
1132,genesen::V,رغېدل,ozdraviti
1133,genesen::V,رغېدل,oporaviti se
1134,sterben::V,مړل,umrijeti
1135,umkommen::V,تلفېدل,skapati
1136,sich bewegen::V,چلېدل,gibati se
1137,sich bewegen::V,چلېدل,kretati se
1138,sich bewegen::V,حرکت کول,gibati se
1139,sich bewegen::V,حرکت کول,kretati se
1140,sich rühren::V,ښورېدل,maknuti se
1141,sich erheben::V,درېدل,dići se
1142,sich setzen::V,کښېنستل,sjesti
1143,hinfallen::V,لوېدل,pasti
1144,laufen::V,منډې وهل,hodati
1145,schreiten::V,قدم ایښودل,stupati
1146,spazierengehen::V,چکر وهل,šetati se
1147,eilen::V,بېړه کول,hitati
1148,sich beeilen::V,عجله کول,požuriti se
1149,sausen::V,ځغستل,juriti
1150,rennen::V,زغلېدل,trčati
1151,springen::V,ټوپ وهل,skakati
1152,klettern::V,ختل,popeti se
1153,klettern::V,ختل,penjati se
1154,schaukeln::V,زنګېدل,ljuljati se
1155,kriechen::V,خاپوړی وهل,puzati
1156,kriechen::V,خاپوړی وهل,gmizati
1157,schwimmen::V,لامبو وهل,plivati
1158,tauchen::V,غوټه وهل,roniti
1159,tauchen::V,غوټه وهل,gnjuriti
1160,rudern::V,پارو وهل,veslati
1161,fahren::V,تلل,voziti se
1162,fliegen::V,الوتل,letjeti
1163,fliegen::V,الوتل,lijetati
1164,gehen::V,تلل,ići
1165,weggehen::V,بهر وتل,otići
1166,abfahren::V,تلل,krenuti
1167,abfahren::V,تلل,otputovati
1168,anhalten::V,ودرېدل,stati
1169,anhalten::V,ودرېدل,zaustaviti
1170,hineingehen::V,داخلېدل,ulaziti
1171,eintreten::V,ننوتل,ući
1172,kommen::V,راتلل,doći
1173,ankommen::V,رسېدل,stići
1174,zurückkommen::V,بېرته راتلل,vratiti se
1175,zurückkommen::V,بېرته راتلل,povratiti se
1176,bleiben::V,پاتې کېدل,ostati
1177,warten::V,انتظار وېستل,čekati
1178,erwarten::V,انتظار کول,očekivati
1179,suchen::V,لټول,tražiti
1180,finden::V,میندل,naći
1181,finden::V,پیدا کول,naći
1182,versuchen::V,هڅه کول,pokušati
1183,vorbereiten::V,چمتوکول,spremiti
1184,vorbereiten::V,چمتوکول,pripremiti
1185,lieben::V,مینه لرل,voljeti
1186,mögen::V,خوښول,voljeti
1187,mögen::V,علاقه لرل,voljeti
1188,lachen::V,خندېدل,smijati se
1189,rühren::V,اغېزه کول,taknuti
1190,weinen::V,ژړل,plakati
1191,schimpfen::V,ښکنځا کول,psovati
1192,sich ärgern::V,قهر راتلل,ljutiti se
1193,sich fürchten::V,ډارېدل,bojati se
1194,fürchten::V,ډارېدل,bojati se
1195,fliehen::V,تښتېدل,pobjeći
1196,flüchten::V,تښتېدل,utjeći
1197,sehen::V,لیدل,vidjeti
1198,anschauen::V,کتل,ogledati
1199,ansehen::V,ننداره کول,gledati
1200,hören::V,اورېدل,čuti
1201,zuhören::V,غوږ نیول,slušati
1202,probieren::V,څکه کول,probati
1203,probieren::V,چاشنی کول,probati
1204,riechen::V,بويول,osjećati miris
1205,fühlen::V,حسول,osjećati
1206,scheinen::V,ښکارېدل,činiti se
1207,zu sehen sein::V,ښکارېدل,biti vidljiv
1208,vernehmen::V,خبرېدل,saznati
1209,frieren::V,ساړه کېتل,zima je
1210,tun::V,کول,raditi
1211,können::V,کولای شول,moći
1212,können::V,د لاسه کېدل,moći
1213,wollen::V,غوښتل,htjeti
1214,anfangen::V,شروع کول,početi
1215,beenden::V,ختمول,svršiti
1216,beenden::V,ختمول,dovršiti
1217,beenden::V,پای ته رسول,svršiti
1218,beenden::V,پای ته رسول,dovršiti
1219,aufhören::V,بس کول,prestati
1220,gelingen::V,موفق کېدل,uspjeti
1221,gelingen::V,بریالی کېدل,uspjeti
1222,geraten::V,کېدل,desiti se
1223,öffnen::V,خلاصول,otvoriti
1224,öffnen::V,پرانیستل,otvoriti
1225,schließen::V,تړل,zatvoriti
1226,stellen::V,ایښودل,metnuti
1227,stellen::V,ایښودل,postaviti
1228,setzen::V,کښېنول,posaditi
1229,legen::V,ایښودل,polagati
1230,berühren::V,لاس وهل,doticati
1231,berühren::V,لاس وهل,dodirivati
1232,verbinden::V,تړل,spojiti
1233,verbinden::V,تړل,zavezati
1234,bedecken::V,پوښول,pokriti
1235,aufhängen::V,ځوړندول,objesiti
1236,anzünden::V,بلول,upaliti
1237,anzünden::V,بلول,zapaliti
1238,aufheben::V,پورته کول,podići
1239,aufheben::V,پورته کول,podignuti
1240,zurücklassen::V,پرېښودل,ostaviti
1241,zurücklassen::V,پرېښودل,pustiti natrag
1242,verlieren::V,ورکول,izgubiti
1243,fallen lassen::V,له لاسه لوېدل,ispustiti
1244,machen::V,کول,uraditi
1245,machen::V,کول,načiniti
1246,machen::V,کول,napraviti
1247,herstellen::V,جوړول,proizvesti
1248,herstellen::V,توليدول,proizvesti
1249,bauen::V,جوړول,graditi
1250,reparieren::V,ترمیمول,popraviti
1251,verbessern::V,اصلاح کول,poboljšati
1252,ändern::V,تغیر ورکول,promijeniti
1253,graben::V,کيندل,kopati
1254,graben::V,کيندل,kopkati
1255,beugen::V,ټیټول,saviti
1256,biegen::V,کږول,saviti
1257,biegen::V,کږول,sagnuti
1258,drehen::V,ګرځول,vrtjeti
1259,wenden::V,اړول,obrnuti
1260,umdrehen::V,اړول,okrenuti
1261,umdrehen::V,اړول,prevŕnuti
1262,heben::V,جګول,dizati
1263,heben::V,پورته کول,dizati
1264,hochheben::V,جګول,dignuti
1265,ergreifen::V,نیول,uhvatiti
1266,ergreifen::V,نیول,prihvatiti
1267,halten::V,نیول,držati
1268,drücken::V,کښېکښل,pritiskivati
1269,schieben::V,پوری وهل,gurati
1270,kratzen::V,ګرول,česati
1271,kratzen::V,ګرول,grepsti
1272,lecken::V,څټل,lizati
1273,beißen::V,چیچل,ujesti
1274,beißen::V,چیچل,gristi
1275,abreißen::V,شکول,otkinuti
1276,abschneiden::V,پرېکول,odrezati
1277,binden::V,تړل,vezati
1278,stecken::V,ټومبل,turiti
1279,brechen::V,ماتول,slomiti
1280,klopfen::V,ټکول,lupati
1281,klopfen::V,ټکول,kucati
1282,hauen::V,ټکول,tući
1283,hauen::V,ټکول,udarati
1284,kleben::V,نښلول,lijepiti
1285,kleben::V,سرېښول,lijepiti
1286,reiben::V,مږل,trti
1287,streichen::V,مښل,namazati
1288,schleifen::V,تېره کول,brusiti
1289,schneiden::V,غوڅول,rezati
1290,schneiden::V,پرېکول,rezati
1291,rütteln::V,خوڅول,drmati
1292,schütteln::V,ښورول,tresti
1293,schwenken::V,خوڅول,mahati
1294,schütten::V,اچول,sipati
1295,schütten::V,اچول,lijevati
1296,schütten::V,تویول,sipati
1297,schütten::V,تویول,lijevati
1298,füllen::V,ډکول,napuniti
1299,einwickeln::V,پېچل,umotati
1300,einwickeln::V,پېچل,zamotati
1301,einwickeln::V,نغښتل,umotati
1302,einwickeln::V,نغښتل,zamotati
1303,tragen::V,وړل,nositi
1304,schleppen::V,وړل,tegliti
1305,ziehen::V,کښل,vući
1306,aufbewahren::V,ساتل,čuvati
1307,werfen::V,اچول,bacati
1308,werfen::V,غورځول,bacati
1309,fangen::V,نیول,loviti
1310,fangen::V,نیول,hvatati
1311,fangen::V,ګیرول,loviti
1312,fangen::V,ګیرول,hvatati
1313,packen::V,نیول,ščepati
1314,packen::V,نیول,zgrabiti
1315,verstecken::V,پټول,sakriti
1316,teilen::V,وېشل,podijeliti
1317,teilen::V,تقسیمول,podijeliti
1318,schicken::V,لېږل,slati
1319,schicken::V,استول,slati
1320,bringen::V,راوړل,donijeti
1321,hinzufügen::V,زیاتول,dodati
1322,hinzufügen::V,زیاتول,pridati
1323,bekommen::V,حاصلول,dobiti
1324,erhalten::V,اخیستل,primiti
1325,nehmen::V,نیول,uzeti
1326,nehmen::V,اخيستل,uzeti
1327,wählen::V,خوښول,izabrati
1328,auswählen::V,چنده کول,odabrati
1329,bewahren::V,ساتل,sačuvati
1330,behindern::V,مانع کېدل,smetati
1331,behindern::V,ممانعت کول,smetati
1332,verderben::V,خرابېدل,pokvariti
1333,beschädigen::V,ورانول,oštetiti
1334,zerbrechen::V,ماتول,razbiti
1335,zerbrechen::V,ماتول,prelomiti
1336,zerreißen::V,څیرې کول,poderati
1337,zerreißen::V,څیرې کول,rastrgnuti
1338,zerstören::V,ړنګول,razoriti
1339,zerstören::V,ړنګول,razrušiti
1340,zerstören::V,ورانول,razoriti
1341,zerstören::V,ورانول,razrušiti
1342,verbrennen::V,سوځول,spaliti
1343,verbrennen::V,سوځول,sagorjeti
1344,geben::V,ورکول,dati
1345,reichen::V,ورکول,pružiti
1346,schenken::V,بښل,darivati
1347,versprechen::V,لوز کول,obećati
1348,wünschen::V,غوښتل,željeti
1349,loben::V,ستایل,hvaliti
1350,loben::V,تمجید کول,hvaliti
1351,küssen::V,ښکلول,ljubiti
1352,wiegen::V,زنګول,njihati
1353,wiegen::V,زنګول,ljuljati
1354,zudecken::V,پوښول,pokriti
1355,wecken::V,ويښول,probuditi
1356,zeigen::V,ښودل,pokazati
1357,führen::V,بیول,voditi
1358,lehren::V,درس ورکول,učiti
1359,lehren::V,تعلیم ورکول,učiti
1360,unterrichten::V,درس ورکول,poučiti
1361,aufziehen::V,روزل,uzgajati
1362,leiten::V,رهبری کول,upravljati
1363,leiten::V,لارښوونه کول,upravljati
1364,antreiben::V,چټک کول,natjeravati
1365,lassen::V,اړکول,dati
1366,einladen::V,بلل,pozvati
1367,vereinigen::V,متحد کول,ujediniti
1368,vereinigen::V,یوځای کول,ujediniti
1369,besuchen::V,کتنه کول,posjetiti
1370,treffen::V,ليدل,sresti
1371,treffen::V,تلقی کول,sresti
1372,sich versammeln::V,راغونډېدل,okupiti se
1373,spielen::V,لوبه کول,igrati se
1374,singen::V,سندرې وېل,pjevati
1375,tanzen::V,ګډېدل,plesati
1376,sich trennen::V,بېلېدل,razići se
1377,verlassen::V,ترک کول,ostaviti
1378,verlassen::V,ترک کول,napustiti
1379,retten::V,نجات ورکول,spasiti
1380,bewachen::V,ساتل,čuvati
1381,bewachen::V,ساتل,stražariti
1382,bewachen::V,حفاظت کول,čuvati
1383,bewachen::V,حفاظت کول,stražariti
1384,schützen::V,ژغورل,čuvati
1385,verteidigen::V,دفاع کول,obraniti
1386,sich schlagen::V,جنګېدل,biti se
1387,sich schlagen::V,جنګېدل,udariti se
1388,schießen::V,ویشتل,pucati
1389,schießen::V,ویشتل,strijeljati
1390,siegen::V,غالبېدل,pobijediti
1391,ärgern::V,خپه کول,ljutiti
1392,schlagen::V,وهل,biti
1393,schlagen::V,وهل,udariti
1394,treten::V,په لغته وهل,šutnuti
1395,stechen::V,ټومبل,ubosti
1396,stoßen::V,ټېل وهل,gurnuti
1397,stoßen::V,پوری وهل,gurnuti
1398,stehlen::V,تښتول,ukrasti
1399,stehlen::V,غلا کول,ukrasti
1400,stören::V,ماتول,smetati
1401,belästigen::V,ځورول,smetati
1402,belästigen::V,ځورول,dosaditi
1403,belästigen::V,تکلیف ورکول,smetati
1404,belästigen::V,تکلیف ورکول,dosaditi
1405,verbergen::V,پټول,skriti
1406,täuschen::V,تېرایستل,obmanuti
1407,täuschen::V,خطا ایستل,obmanuti
1408,betrügen::V,غولول,prevarati
1409,töten::V,وژل,ubiti
1410,töten::V,مړ کول,ubiti
1411,wohnen::V,اوسېدل,stanovati
1412,arbeiten::V,کار کول,raditi
1413,sammeln::V,راټولول,sabrati
1414,sammeln::V,راغونډول,sabrati
1415,pflücken::V,شکول,ubrati
1416,jagen::V,ښکار کول,loviti
1417,fischen::V,کب نيول,ribati
1418,fischen::V,کب نيول,loviti ribu
1419,fassen::V,نیول,uloviti
1420,fassen::V,ګیرول,uloviti
1421,hüten::V,پوول,pasti
1422,treiben::V,بیول,goniti
1423,anbinden::V,تړل,privezati
1424,füttern::V,خوراک ورکول,hraniti
1425,melken::V,لوشل,musti
1426,hacken::V,پی کول,sjeckati
1427,gießen::V,اوبه کول,politi
1428,reifen::V,رسېدل,sazreti
1429,zubereiten::V,تیارول,prigotoviti
1430,kochen::V,پخول,kuhati
1431,backen::V,پخول,peći
1432,braten::V,وريتول,peći
1433,braten::V,وريتول,pržiti
1434,umrühren::V,لړل,promiješati
1435,stricken::V,اوبدل,plesti
1436,nähen::V,ګنډل,šiti
1437,färben::V,رنګول,obojiti
1438,reinigen::V,صافول,očistiti
1439,reinigen::V,صافول,počistiti
1440,waschen::V,مینځل,prati
1441,abwischen::V,وچول,otrti
1442,spülen::V,کنګالول,isprati
1443,spülen::V,کنګالول,oplakati
1444,fegen::V,جارو کول,mesti
1445,fegen::V,جارو کول,pomesti
1446,kehren::V,جارو کول,mesti
1447,baden::V,لمبېدل,kupati se
1448,sich waschen::V,ځان مينځل,umiti se
1449,sich waschen::V,ځان مينځل,prati se
1450,ausziehen::V,کښل,svući
1451,ausziehen::V,ایستل,svući
1452,anziehen::V,اغوستل,obući
1453,sich anziehen::V,کالی اغوستل,obući se
1454,kämmen::V,ګمنځول,češljati
1455,schmücken::V,ښکلی کول,uresiti
1456,schmücken::V,ښکلی کول,nakititi
1457,sagen::V,وېل,reći
1458,sagen::V,وېل,kazati
1459,sprechen::V,وېل,govoriti
1460,sprechen::V,غږېدل,govoriti
1461,reden::V,ګړېدل,govoriti
1462,reden::V,ګړېدل,besjediti
1463,reden::V,خبرې کول,govoriti
1464,reden::V,خبرې کول,besjediti
1465,sich unterhalten::V,خبری کول,razgovarati se
1466,fragen::V,پوښتنه کول,pitati
1467,bitten::V,غوښتل,moliti
1468,erzählen::V,کيسه کول,ispričati
1469,erzählen::V,کيسه کول,pripovjediti
1470,erzählen::V,حکايت کول,ispričati
1471,erzählen::V,حکايت کول,pripovjediti
1472,mitteilen::V,خبرول,saopćiti
1473,mitteilen::V,خبر ورکول,saopćiti
1474,nennen::V,نوم ايښودل,nazvati
1475,rufen::V,بلل,zvati
1476,rufen::V,بلل,dozvati
1477,prahlen::V,لاپې وهل,hvalisati se
1478,übersetzen::V,ژباړل,prevesti
1479,übersetzen::V,ترجمه کول,prevesti
1480,denken::V,فکر کول,misliti
1481,glauben::V,باور کول,vjerovati
1482,bemerken::V,لیدل,zapaziti
1483,bemerken::V,لیدل,primijetiti
1484,erkennen::V,پېژندل,prepoznati
1485,begreifen::V,رسېدل,pojmiti
1486,begreifen::V,رسېدل,shvatiti
1487,begreifen::V,پوهېدل,pojmiti
1488,begreifen::V,پوهېدل,shvatiti
1489,verstehen::V,پوهېدل,razabrati
1490,lernen::V,زده کول,učiti se
1491,lernen::V,درس لوستل,učiti se
1492,wissen::V,پوهېدل,znati
1493,sich erinnern an::V,یادول,sjetiti se
1494,sich erinnern an::V,په یاد راوړل,sjetiti se
1495,vergessen::V,هېرول,zaboraviti
1496,messen::V,اندازه کول,mjeriti
1497,zählen::V,شمارل,brojiti
1498,rechnen::V,حسابول,računati
1499,lesen::V,لوستل,čitati
1500,malen::V,رسمول,slikati
1501,zeichnen::V,رسمول,crtati
1502,schreiben::V,لیکل,pisati
1503,besitzen::V,لرل,imati
1504,besitzen::V,لرل,posjedovati
