,Concept_ID,hy,ba
714,allein::ADV,միայնակ,бер үҙе
715,allein::ADV,միայնակ,яңғыҙ
716,auf einmal::ADV,միասնաբար,бер юлы
717,zusammen::ADV,միասին,бергә
718,zusammen::ADV,իրար հետ,бергә
719,lange::ADV,երկար ժամանակ,оҙаҡ
720,plötzlich::ADV,հանկարծ,ҡапыл
721,sofort::ADV,իսկույն,шунда уҡ
722,später::ADV,ավելի ուշ,һуңыраҡ
723,später::ADV,հետո,һуңыраҡ
724,jetzt::ADV,այժմ,хәҙер
725,heute::ADV,այսօր,бөгөн
726,morgen::ADV,վաղը,иртәгә
727,bald::ADV,շուտով,тиҙҙән
728,dann::ADV,ապա,һуңынан
729,dann::ADV,հետո,һуңынан
730,gestern::ADV,երեկ,кисә
731,einst::ADV,հին ատեն,ҡасандыр
732,einst::ADV,հին ատեն,бер баҡыт
733,damals::ADV,ատէնին,ул саҡта
734,danach::ADV,ապա,һуңынан
735,danach::ADV,այն ժամանակ,һуңынан
736,vorher::ADV,առաջ,элек
737,zuerst::ADV,նախ,башта
738,einmal::ADV,մի անգամ,бер
739,manchmal::ADV,երբեմն,ҡайһы берҙә
740,oft::ADV,հաճախ,йыш
741,immer::ADV,միշտ,һәр ҡасан
742,niemals::ADV,երբեք,бер ҡасан да
743,niemals::ADV,երբեք,бер ваҡытта ла
744,hier::ADV,այստեղ,бында
745,hierhin::ADV,այստեղ,бында
746,von hier::ADV,այդտեղից,бынан
747,von hier::ADV,այդտեղից,ошонан
748,dort::ADV,այնտեղ,шунда
749,dort::ADV,այնտեղ,тегендә
750,dorthin::ADV,այնտեղ,шунда
751,dorthin::ADV,այնտեղ,тегеләй
752,geradeaus::ADV,ուղիղ,тура
753,vorwärts::ADV,առաջ,алға
754,rückwärts::ADV,դեպի ետ,кирегә
755,zurück::ADV,ետ,кирегә
756,unten::ADV,ներքեւում,түбәндә
757,hinab::ADV,ներքեւ,түбәнгә
758,oben::ADV,վերեւում,юғарыла
759,hinauf::ADV,վերեւ,юғарыға
760,überall::ADV,ամենուր,бөтә урында
761,nicht::ADV,չէ,тугел
762,ein wenig::ADV,մի քիչ,аҙ
763,kaum::ADV,հազիվ,көскә
764,kaum::ADV,հազիվ,саҡ-саҡ
765,sehr::ADV,շատ,ифат
766,so::ADV,այդպես,шулай
767,noch::ADV,դեռ,йәнә
768,nur::ADV,միայն,бары
769,schon::ADV,արդեն,инде
770,wieder::ADV,նորից,тағы
771,wieder::ADV,դարձյալ,тағы
772,vergebens::ADV,իզուր,бушҡа
773,vor::PRP,դիմացը,алдында
774,hinter::PRP,ետեւը,артында
775,unter::PRP,տակ,аҫтында
776,durch::PRP,միջով,үтә
777,neben::PRP,քովը,эргәһендә
778,zwischen::PRP,միջեւ,араһында
779,wegen::PRP,պատճառով,өсөн
780,wegen::PRP,պատճառով,сәбәпле
781,wegen::PRP,շնորհից,өсөн
782,wegen::PRP,շնորհից,сәбәпле
783,dies::PRN,սա,был
784,dies::PRN,սա,ошо
785,dies::PRN,այս,был
786,dies::PRN,այս,ошо
787,das::PRN,դա,ул
788,das::PRN,այդ,ул
789,alles::PRN,ամեն ինչ,бөтә
790,ich::PRN,ես,мин
791,du::PRN,դու,һин
792,er::PRN,նա,ул
793,wir::PRN,մենք,беҙ
794,ihr::PRN,դուք,һеҙ
795,sie::PRN,նրանք,улар
796,was::FPRN,ինչ,ә
797,was::FPRN,ինչ,ни
798,was::FPRN,ինչ,нәмә
799,wer::FPRN,ով,ҡем
800,wo::FADV,ուր,ҡайҙа
801,wo::FADV,որտեղ,ҡайҙа
802,wohin::FADV,դեպի ուր,ҡайҙа
803,wie::FADV,ինչպես,инидәй
804,warum::FADV,ինչու,ин өсөн
805,wieviel::FNUM,որչափ,күпме
806,eins::NUM,մեկ,бер
807,zwei::NUM,երկու,ике
808,zwei::NUM,երկու,икәү
809,drei::NUM,երեք,өс
810,vier::NUM,չորս,дүрт
811,fünf::NUM,հինգ,биш
812,sechs::NUM,վեց,алты
813,sieben::NUM,յոթ,ете
814,acht::NUM,ութ,һигеҙ
815,neun::NUM,ինը,туғыҙ
816,zehn::NUM,տասը,ун
817,elf::NUM,տասնմեկ,ун бер
818,zwölf::NUM,տասներկու,ун ике
819,zwanzig::NUM,քսան,егерме
820,dreißig::NUM,երեսուն,утыҙ
821,vierzig::NUM,քառասուն,ҡырҡ
822,fünfzig::NUM,հիսուն,илле
823,sechzig::NUM,վաթսուն,алтмыш
824,siebzig::NUM,յոթանասուն,етмеш
825,achtzig::NUM,ութսուն,һикһән
826,neunzig::NUM,իննսուն,туҡһан
827,hundert::NUM,հարյուր,йөҙ
828,tausend::NUM,հազար,мең
829,und::CNJ,ու,да
830,oder::CNJ,կամ,йәки
831,stehen::V,կանգնել,тороу
832,sitzen::V,նստել,ултырыу
833,liegen::V,ստել,ятыу
834,hängen::V,կախվել,аҫылынып тороу
835,werden::V,դառնալ,булыу
836,passieren::V,պատահել,булыу
837,beginnen::V,սկսվել,башлау
838,enden::V,վերջանալ,бөтөү
839,enden::V,վերջանալ,тамамланыү
840,wechseln::V,փոխվել,үҙгәреү
841,aufgehen[Sonne]::V,բարձրանալ,ҡалҡыу
842,aufgehen[Sonne]::V,ելնել ,ҡалҡыу
843,untergehen[Sonne]::V,մտնել,байыу
844,scheinen[Sonne]::V,շողալ,яҡтыртып тороу
845,scheinen[Sonne]::V,փայլել,яҡтыртып тороу
846,donnern::V,որոտալ,күкрәү
847,wehen::V,փչել,иҫеү
848,strömen::V,հոսել,ташыу
849,fließen::V,հոսել,ағыу
850,sich drehen::V,պտտվել,әйләнеү
851,schwanken::V,տատանվել,тирбәлеү
852,schwingen::V,ճոճվել,бәүетеү
853,fallen::V,ընկնել,йығылыу
854,brennen::V,այրվել,яныу
855,rauchen::V,ծխել,төтәү
856,regnen::V,անձրեւ գալ,ямғыр яуа
857,gefrieren::V,սառչել,туңыү
858,tauen::V,լկիլ,иреү
859,schmelzen::V,հալիլ,иреү
860,trocknen::V,չորանալ,кибеү
861,sieden::V,եռալ,ҡайнау
862,faulen::V,փտել,сереу
863,verfaulen::V,նեխել,сереу
864,reißen::V,պատռվել,өҙөү
865,reißen::V,պատռվել,йыртылыу
866,reißen::V,ճղվել,өҙөү
867,reißen::V,ճղվել,йыртылыу
868,versinken::V,սուզվել,батыу
869,vergehen::V,անցնել ,үтеү
870,erscheinen::V,հայտնվել,килеп сығыу
871,erscheinen::V,երեւալ,килеп сығыу
872,verschwinden::V,անհետանալ,юғалыу
873,sinken::V,ընկնել,түбәнәйеү
874,abnehmen::V,փոքրանալ,кәметеү
875,zunehmen::V,մեծանալ,артыу
876,steigen::V,բարձրանալ,күтәрелеү
877,wachsen::V,աճել,үҫеү
878,glänzen::V,նշուլել,ялтырау
879,glänzen::V,փայլիլ,ялтырау
880,funkeln::V,փայլատակել,баҙлау
881,lärmen::V,աղմուկ հանել,шаулау
882,läuten::V,զնգալ,ҡағыу
883,klingeln::V,զնգալ,ҡағыу
884,klingeln::V,զնգալ,шылтыратыу
885,klirren::V,զնգզնգալ,шылтыратыу
886,brausen::V,մոլեգնել,ҡотороноу
887,rauschen::V,սոսափել,шыптырлау
888,klingen::V,հնչել,яңғырау
889,bellen::V,հաչել,өрөү
890,heulen::V,ոռնալ ,олоу
891,blasen::V,փչել ,өрөү
892,pfeifen::V,սուլել,һызғырып ебәреү
893,schreien::V,գոռալ ,ҡысҡырыу
894,stöhnen::V,տնքալ,уңғырашыу
895,zittern::V,դողալ,ҡалтырау
896,leben::V,ապրել,йәшәү
897,geboren werden::V,ծնվել,тыуыу
898,atmen::V,շնչել,тын алыү
899,trinken::V,խմել,эсеү
900,essen::V,ուտել,ашау
901,schlucken::V,կլանել,йотоу
902,schlucken::V,կուլ տալ,йотоу
903,müde werden::V,հոգնել,арыу
904,einschlafen::V,քուն մտնել,йоҡлап китеү
905,schlafen::V,քնել,йоҡлау
906,aufwachen::V,արթննալ,уяныу
907,aufstehen::V,ելլել,тороу
908,sich erholen::V,հանգստանալ,ял итеү
909,krank werden::V,հիւանդանալ,сирләү
910,krank sein::V,հիվանդ լինել,сирләү
911,schmerzen::V,ցավել,ауыртыу
912,husten::V,հազալ,йүтәлләү
913,genesen::V,ապաքինվել,һауығыу
914,sterben::V,մեռնել,үлеү
915,sterben::V,վախճանվել,үлеү
916,umkommen::V,կործանվել,һәләк булыу
917,sich bewegen::V,ընթանալ,хәрәкәт итеү
918,sich rühren::V,շարժվել,ҡуҙғалыу
919,sich erheben::V,կանգնել,тороу
920,sich erheben::V,վեր կենալ,тороу
921,sich setzen::V,նստել,ултырыу
922,hinfallen::V,ընկնել,ҡолау
923,laufen::V,քայլել,йөрөү
924,schreiten::V,ճեմել,атлау
925,spazierengehen::V,շրջագայել,ял итеп йороү
926,eilen::V,շտապել,ашығыу
927,eilen::V,շտապել,ҡабаланыу
928,sich beeilen::V,շտապել ,ашығыу
929,sich beeilen::V,շտապել ,ҡабаланыу
930,sausen::V,սլանալ,елеү
931,rennen::V,վազել,йүгеп йөрөү
932,springen::V,ցատկել,һикереү
933,klettern::V,մագլցել,үрмәләү
934,klettern::V,մագլցել,үрмәләп менеү
935,schaukeln::V,ճոճվել,сайҡалыу
936,schaukeln::V,օրորվել,сайҡалыу
937,kriechen::V,սողալ,шыуышыу
938,schwimmen::V,լողալ,йоҙөү
939,tauchen::V,սուզվել,сумыу
940,rudern::V,թիավարել,ишеү
941,fahren::V,ընթանալ,йөрөү
942,fliegen::V,թռչել,осоу
943,gehen::V,գնալ,барыу
944,weggehen::V,հեռանալ,китеү
945,abfahren::V,ճանապարհվել,сығыу
946,anhalten::V,կանգնել,тукталыу
947,hineingehen::V,մտնել,инеү
948,eintreten::V,մտնել,инеү
949,kommen::V,գալ,килеү
950,ankommen::V,ժամանել,килеү
951,zurückkommen::V,վերադառնալ,ҡайтыу
952,bleiben::V,մնալ,ҡалыу
953,warten::V,սպասել,көтөп тороу
954,erwarten::V,սպասել,көтөү
955,suchen::V,որոնել,эҙләү
956,finden::V,գտնել,табыу
957,versuchen::V,փորձել,тырышып ҡарау
958,vorbereiten::V,պատրաստել,әҙерләү
959,lieben::V,սիրել,яратыу
960,mögen::V,հավանել,һөйөү
961,mögen::V,հավանել,яратыу
962,mögen::V,սիրել,һөйөү
963,mögen::V,սիրել,яратыу
964,lachen::V,ծիծաղել,көлөү
965,rühren::V,հուզել,ҡағылыу
966,weinen::V,լալ,илау
967,schimpfen::V,տրտնջալ,һүгенеү
968,schimpfen::V,տրտնջալ,тиргәнеү
969,schimpfen::V,տրտնջալ,һуҡраныу
970,schimpfen::V,քրթմնջել,һүгенеү
971,schimpfen::V,քրթմնջել,тиргәнеү
972,schimpfen::V,քրթմնջել,һуҡраныу
973,sich ärgern::V,զայրանալ,асыуланыу
974,sich fürchten::V,վախնալ,ҡурҡыу
975,fürchten::V,վախենալ,ҡурҡыу
976,fliehen::V,փախչել,ҡасыу
977,flüchten::V,փախչել,ҡасыу
978,sehen::V,տեսնել,күреү
979,anschauen::V,դիտել,ҡарау
980,ansehen::V,նայել,ҡарау
981,ansehen::V,նայել,тикшереү
982,hören::V,լսել,ишетеү
983,zuhören::V,ունկնդրել,тыңлау
984,probieren::V,համը տեսել,татыу
985,riechen::V,հոտ առնել,еҫкәү
986,fühlen::V,զգալ,тойоу
987,scheinen::V,երեւալ,кеүек күренеү
988,scheinen::V,երեւալ,тойолоу
989,zu sehen sein::V,երեւալ,күренеү
990,vernehmen::V,իմանալ ,ишетеү
991,frieren::V,մրսել,туңыү
992,tun::V,անել,яһау
993,tun::V,անել,әшләү
994,können::V,կարողանալ,алыу
995,können::V,կարողանալ,мөмкин булыу
996,wollen::V,ուզել,теләү
997,wollen::V,ցանկանալ,теләү
998,anfangen::V,սկսել,башлау
999,beenden::V,վերջացնել,бөтөрөү
1000,beenden::V,վերջացնել,тамамлау
1001,aufhören::V,դադարել,туктау
1002,gelingen::V,հաջողվել,уңышлы булыу
1003,gelingen::V,գլուխ գալ,уңышлы булыу
1004,geraten::V,ստացվել,булып сығыу
1005,öffnen::V,բաց անել,асыу
1006,schließen::V,փակել ,йомоу
1007,stellen::V,դնել,ҡуйыу
1008,setzen::V,նստեցնել,урынлаштырыу
1009,legen::V,դնել,һалыу
1010,berühren::V,դիպչել,тейеү
1011,berühren::V,դիպչել,ҡағылыу
1012,berühren::V,շոշափել,тейеү
1013,berühren::V,շոշափել,ҡағылыу
1014,verbinden::V,շաղկապել,ҡушыу
1015,verbinden::V,շաղկապել,бәйләү
1016,bedecken::V,ծածկել,ҡаплау
1017,aufhängen::V,կախել,элеү
1018,anzünden::V,վառել,тоҡандырыу
1019,aufheben::V,վերցնել,мендереү
1020,zurücklassen::V,թողնել,ҡалдырыу
1021,verlieren::V,կորցնել,юғалтыу
1022,fallen lassen::V,գցել,төшөрөп ебәреү
1023,machen::V,անել,яһау
1024,machen::V,անել,эшләү
1025,herstellen::V,արտադրել,эшләп сығарыу
1026,bauen::V,կառուցել,төҙөү
1027,reparieren::V,նորոգել,төҙәтеү
1028,verbessern::V,բարելավել,яҡшыртыу
1029,ändern::V,փոխել,үҙгәртеү
1030,graben::V,փորել,ҡаҙыу
1031,beugen::V,ծռել,бөгөү
1032,biegen::V,թեքել,бөгөү
1033,drehen::V,ոլորել,өйрөлтөү
1034,drehen::V,ոլորել,әйләндереү
1035,wenden::V,պտտել,әйләндереү
1036,umdrehen::V,շրջել,түңкәреү
1037,heben::V,բարձրացնել,күтәреү
1038,heben::V,բարձրացնել,мендереү
1039,hochheben::V,բարձրացնել,күтәреү
1040,ergreifen::V,վարակվել,тотоп алыу
1041,halten::V,բռնել,тотоу
1042,drücken::V,ճնշել,ҡыҫыу
1043,schieben::V,հրել,этеү
1044,schieben::V,հրել,төртөү
1045,kratzen::V,քերել,ҡырыу
1046,lecken::V,լիզել,ялау
1047,beißen::V,կծել,тешләү
1048,abreißen::V,պոկել,өҙөү
1049,abschneiden::V,կտրել ,ҡырҡыу
1050,binden::V,կապել,бәйләү
1051,stecken::V,խրել,ҡаҙау
1052,brechen::V,կոտրել ,боҙоу
1053,klopfen::V,թակել,шаҡылдау
1054,hauen::V,ծեծել,туҡмау
1055,kleben::V,կպցնել,йәбештереү
1056,reiben::V,շփել,ыуыу
1057,reiben::V,շփել,ышҡыу
1058,streichen::V,վրան քսել,яғыу
1059,schleifen::V,սրել ,үткерләү
1060,schneiden::V,կտրել,ҡырҡыу
1061,rütteln::V,ցնցել,һелкетеү
1062,schütteln::V,թափահարել,һелкетеү
1063,schwenken::V,ճոճել,болғау
1064,schütten::V,լցնել,ҡойоу
1065,füllen::V,լիքը լցնել,тултырыу
1066,einwickeln::V,փաթաթել,төрөү
1067,tragen::V,կրել,алып барыу
1068,tragen::V,տանել,алып барыу
1069,schleppen::V,քաշել,һөйрәү
1070,ziehen::V,ձգել,тартыу
1071,ziehen::V,քաշել,тартыу
1072,aufbewahren::V,պահել ,һаҡлау
1073,werfen::V,նետել,ырғытыу
1074,packen::V,հափշտակել,етеү
1075,packen::V,հափշտակել,тотоп алыу
1076,verstecken::V,ծածկել,йәшереү
1077,teilen::V,բաժանել,бүлеү
1078,schicken::V,ուղարկել,ебәреү
1079,bringen::V,բերել,килтереү
1080,hinzufügen::V,ավելացնել,өтәү
1081,bekommen::V,հայթայթել,алыу
1082,erhalten::V,ստանալ,алыу
1083,nehmen::V,վերցնել,алыу
1084,wählen::V,ընտրել,һайлаү
1085,auswählen::V,գերադասել,һайлап алыу
1086,bewahren::V,պահպանել,һаҡлау
1087,behindern::V,խոչընդոտել,тотҡарлыҡ яһау
1088,verderben::V,փչացնել,боҙоу
1089,beschädigen::V,վնասել,боҙоу
1090,zerbrechen::V,ջարդել,ҡыйратыу
1091,zerbrechen::V,կոտրել,ҡыйратыу
1092,zerreißen::V,պատռել,йыртыу
1093,zerstören::V,քանդել,емереү
1094,verbrennen::V,այրել,үртәү
1095,geben::V,տալ,биреү
1096,reichen::V,հանձնել,биреү
1097,schenken::V,նվիրել,бүләк итеү
1098,versprechen::V,խոստանալ,вәғәҙә биреү
1099,wünschen::V,մաղթել,теләу
1100,loben::V,գովել,маҡтау
1101,küssen::V,համբուրել,үбеү
1102,wiegen::V,օրորել,бәүетеү
1103,wiegen::V,օրորել,тирбәтеү
1104,zudecken::V,վրան գցել,ҡаплау
1105,wecken::V,զարթնեցնել,уятыу
1106,zeigen::V,ցույց տալ,күрһәтеү
1107,führen::V,ուղեկցել,етәкләү
1108,lehren::V,սովորեցնել,уҡытыу
1109,lehren::V,սովորեցնել,өйрәтеү
1110,unterrichten::V,ավանդել,уҡытыу
1111,aufziehen::V,դաստիարակել,тәрбиәле
1112,leiten::V,ղեկավարել,етәкләү
1113,leiten::V,ղեկավարել,етәкселек итеү
1114,leiten::V,կառավարել,етәкләү
1115,leiten::V,կառավարել,етәкселек итеү
1116,antreiben::V,շտապեցնել,ашыҡтырыу
1117,lassen::V,ստիպել,мәжбүр итеү
1118,einladen::V,հրավիրել,саҡырыу
1119,vereinigen::V,միացնել,берләштереү
1120,besuchen::V,այցելել,килеп сығыу
1121,treffen::V,հանդիպել,тойоү
1122,treffen::V,հանդիպել,осратыу
1123,treffen::V,հանդիպել,ҡаршылау
1124,sich versammeln::V,հավաքվել,йыйылыу
1125,spielen::V,խաղալ,тартыу
1126,singen::V,երգել,йырлау
1127,tanzen::V,պարել,бейеү
1128,sich trennen::V,ցրվել,айырылышыу
1129,verlassen::V,լքել,ташлау
1130,verlassen::V,լքել,ташлап китеү
1131,retten::V,փրկել,ҡотҡарыу
1132,bewachen::V,պահել,һаҡлау
1133,schützen::V,պաշտպանել,һаҡлау
1134,verteidigen::V,պաշտպանել,яҡлау
1135,sich schlagen::V,կռվել,һуғышыу
1136,schießen::V,կրակել,атыу
1137,siegen::V,հաղթել,еңеү
1138,ärgern::V,ձանձրացնել,асыуландырыу
1139,schlagen::V,խփել,бәреү
1140,schlagen::V,խփել,туҡмау
1141,treten::V,քացի տալ,тибеү
1142,treten::V,քացի տալ,типкеләү
1143,stechen::V,խայթել,сәнсеү
1144,stoßen::V,մղել,этеү
1145,stoßen::V,մղել,төртөү
1146,stehlen::V,գողանալ,урлау
1147,stören::V,խանգարել,ҡамасаулау
1148,belästigen::V,անհանգստացնել,бимазалау
1149,belästigen::V,անհանգստացնել,ҡамасаулау
1150,verbergen::V,թաքցնել,йәшереү
1151,täuschen::V,խաբել,ултыртыу
1152,betrügen::V,խաբել,алдау
1153,töten::V,սպանել ,үлтереү
1154,wohnen::V,բնակվել,йәшәү
1155,arbeiten::V,աշխատել,эшләү
1156,sammeln::V,հավաքել,йыйыу
1157,pflücken::V,քաղել,өҙөү
1158,jagen::V,որս անել,аулау
1159,fischen::V,ձուկ բռնել,аулау
1160,fassen::V,բռնել,тотоу
1161,hüten::V,արածեցնել,көтөү
1162,treiben::V,հովուել,ҡыуыу
1163,anbinden::V,չուանել,бәйләү
1164,füttern::V,կերակրել,ашатыу
1165,melken::V,կթել,һауыү
1166,hacken::V,կոտորել,турау
1167,hacken::V,կոտորել,тапау
1168,gießen::V,ջրել,ҡойоу
1169,reifen::V,հասունանալ ,өлғөрөү
1170,zubereiten::V,պատրաստել,бешереү
1171,kochen::V,եփել,бешереү
1172,backen::V,թխել,бешереү
1173,braten::V,տապակել,ҡурыу
1174,umrühren::V,խառնել,ҡатнаштырыу
1175,stricken::V,գործել,бәйләү
1176,nähen::V,կարել,тегеү
1177,färben::V,ներկել,буяу
1178,reinigen::V,մաքրել,таҙартыу
1179,waschen::V,լվանալ,йыуыу
1180,abwischen::V,սրբել,һөртөү
1181,spülen::V,ողողել,сайҡау
1182,spülen::V,պարզաջրել,сайҡау
1183,fegen::V,ավլել,һепереү
1184,kehren::V,ավլել,һепереү
1185,baden::V,լողանալ,һыу инеү
1186,sich waschen::V,լվացվել,йыуыныу
1187,ausziehen::V,հանել,сисеү
1188,anziehen::V,հագնել,кейеү
1189,sich anziehen::V,հագնվել,кейенеү
1190,kämmen::V,սանրել,тарау
1191,schmücken::V,զարդարել,биҙәү
1192,sagen::V,ասել,әйтеү
1193,sprechen::V,խոսել,әйтеү
1194,sprechen::V,խոսել,һөйләшеү
1195,reden::V,զրուցել,һөйләшеү
1196,sich unterhalten::V,խոսակցել,әңгәмәләшеү
1197,fragen::V,հարցնել,һорау
1198,bitten::V,խնդրել,үтенеү
1199,erzählen::V,պատմել,һөйләү
1200,mitteilen::V,հաղորդել,әйтеү
1201,nennen::V,անվանել,атау
1202,nennen::V,անվանել,исемләү
1203,rufen::V,կանչել,саҡырыу
1204,prahlen::V,պարծենալ,маҡтаныу
1205,prahlen::V,պարծենալ,шапырыныу
1206,übersetzen::V,թարգմանել,тәржемә итеү
1207,denken::V,մտածել,уйлау
1208,glauben::V,հավատալ,ышаныу
1209,bemerken::V,նկատել,күреү
1210,erkennen::V,ճանաչել,таныу
1211,begreifen::V,հասկանալ,аңлау
1212,verstehen::V,ըմբռնել,аңлау
1213,lernen::V,սովորել,өйрәнеү
1214,wissen::V,իմանալ,белеү
1215,sich erinnern an::V,հիշել,хәтергә алыу
1216,sich erinnern an::V,մտաբերել,хәтергә алыу
1217,vergessen::V,մոռանալ,онотоу
1218,messen::V,չափել,үлсәү
1219,zählen::V,թվել,һанау
1220,zählen::V,հաշվել,һанау
1221,rechnen::V,հաշվել,һанау
1222,rechnen::V,հաշվարկել,һанау
1223,lesen::V,կարդալ,уҡыу
1224,malen::V,նկարել,һүрәт яһау
1225,malen::V,նկարել,рәсем төшөрөү
1226,zeichnen::V,գծել,һүрәт яһау
1227,zeichnen::V,գծել,рәсем төшөрөү
1228,schreiben::V,գրել,яҙыу
1229,besitzen::V,ունենալ,биләү
1230,besitzen::V,տեր լինել,биләү
1231,kaufen::V,գնել,һатып алыу
1232,verkaufen::V,վաճառել,һатыу
1233,bezahlen::V,վճարել,түләү
1234,zahlen::V,վճարել,түләү
1235,beherrschen::V,ղեկավարել,биләү
1236,ertragen::V,դիմանալ,түҙеү
1237,Horn::N,,мөғөҙ
1238,fangen::V,,тотоу
