,Concept_ID,lez,mrj
736,vorher::ADV,вилик,перви
737,zuerst::ADV,сифте,андак
738,einmal::ADV,садра,гӓнӓк
739,einmal::ADV,садра,гӓнӓ
740,manchmal::ADV,гагь-гагь,кынамжы
741,oft::ADV,гзаф вахтара,чӹчкӹдӹн
742,immer::ADV,гьамиша,со
743,immer::ADV,гьамиша,соок
744,niemals::ADV,са чӏавузни,нинам
745,niemals::ADV,са чӏавузни,нигынам
746,niemals::ADV,са чӏавузни,нигынамат
747,niemals::ADV,са вахтундани,нинам
748,niemals::ADV,са вахтундани,нигынам
749,niemals::ADV,са вахтундани,нигынамат
750,hier::ADV,ина,тиштӹ
751,hierhin::ADV,иниз,тишкӹ
752,von hier::ADV,инай,тишец
753,von hier::ADV,инай,тишецӹн
754,dort::ADV,ана,тӹштӹ
755,dorthin::ADV,аниз,тӹшкӹ
756,dorthin::ADV,аниз,тӹшкӹлӓ
757,geradeaus::ADV,дуьз,вик
758,geradeaus::ADV,дуьз,тура
759,vorwärts::ADV,вилик,анзыкы
760,vorwärts::ADV,виликди,анзыкы
761,rückwärts::ADV,кьулухъ,мӹнгеш
762,unten::ADV,агъада,ӱлнӹ
763,unten::ADV,агъада,лӹвӓлнӹ
764,hinab::ADV,агъуз,ӱлӹкӹ
765,hinab::ADV,агъуз,лӹвӓкӹ
766,oben::ADV,винел,вӹлнӹ
767,hinauf::ADV,виниз,кӱшкӹлӓ
768,hinauf::ADV,виниз,кӱш
769,überall::ADV,вирина,йӹлт
770,überall::ADV,вирина,цилӓ вӓре
771,nicht::ADV,ваъ,уке
772,ein wenig::ADV,са тӏимил,изиш
773,ein wenig::ADV,са тӏимил,иклаштык
774,kaum::ADV,жизви,цылик
775,kaum::ADV,жизви,чучок-чучок
776,sehr::ADV,лап,чоте
777,so::ADV,икӏ,тенге
778,so::ADV,икӏ,тенгелӓ
779,noch::ADV,гьеле,мол
780,noch::ADV,гьеле,моло
781,nur::ADV,анжах,веле
782,schon::ADV,хъувуна,уже
783,schon::ADV,хъувуна,ӹнде
784,schon::ADV,мадни дардиз,уже
785,schon::ADV,мадни дардиз,ӹнде
786,schon::ADV,мадни гуьтӏуьз,уже
787,schon::ADV,мадни гуьтӏуьз,ӹнде
788,schon::ADV,мадни гуьтӏуь я,уже
789,schon::ADV,мадни гуьтӏуь я,ӹнде
790,vergebens::ADV,нагьакь,зря
791,vergebens::ADV,нагьакь,ӹзрӓ
792,vergebens::ADV,нагьакь,ӹзӹрӓ
793,vergebens::ADV,нагьакьа,зря
794,vergebens::ADV,нагьакьа,ӹзрӓ
795,vergebens::ADV,нагьакьа,ӹзӹрӓ
796,vor::PRP,вилик,анзыц
797,vor::PRP,вилик,анзыцын
798,hinter::PRP,кьулухъ,шайылан
799,hinter::PRP,кьулухъ,шайылный
800,unter::PRP,кӏаник,лӹвӓкӹ
801,durch::PRP,арадай,вашт
802,durch::PRP,-кай хкатна,вашт
803,neben::PRP,патав,сага
804,neben::PRP,мукьув,сага
805,zwischen::PRP,ара,лош
806,zwischen::PRP,ара,лошкы
807,zwischen::PRP,арада,лош
808,zwischen::PRP,арада,лошкы
809,wegen::PRP,гъиляй,мычыц
810,dies::PRN,и,тидӹ
811,dies::PRN,и,ти
812,dies::PRN,им,тидӹ
813,dies::PRN,им,ти
814,das::PRN,а,тидӹ
815,das::PRN,а,ти
816,das::PRN,ам,тидӹ
817,das::PRN,ам,ти
818,alles::PRN,вири,цилӓ
819,alles::PRN,михьиз,цилӓ
820,ich::PRN,за,мый
821,ich::PRN,зун,мый
822,du::PRN,вун,тӹнь
823,er::PRN,ам,тӹдӹ
824,er::PRN,гьа,тӹдӹ
825,wir::PRN,чун,мӓ
826,ihr::PRN,куьн,вӓ
827,sie::PRN,абур,нӹнӹ
828,was::FPRN,вуч,ма
829,wer::FPRN,вуж,кӱ
830,wo::FADV,гьина,кышан
831,wo::FADV,гьина,кыштакен
832,wohin::FADV,гьиниз,кышкы
833,wie::FADV,гьикӏ,кыце
834,warum::FADV,вучиз,малын
835,wieviel::FNUM,шумуд,кынар
836,wieviel::FNUM,шумуд,кынары
837,wieviel::FNUM,шумуд,кынаркы
838,eins::NUM,са,иктӹ
839,eins::NUM,са,иктӹт
840,zwei::NUM,кьвед,кок
841,zwei::NUM,кьвед,кокты
842,drei::NUM,пуд,кым
843,drei::NUM,пуд,кымыт
844,vier::NUM,кьуд,нӹл
845,fünf::NUM,вад,вӹц
846,sechs::NUM,ругуд,куд
847,sechs::NUM,ругуд,кудытмозн
848,sieben::NUM,ирид,шӹм
849,sieben::NUM,ирид,шӹмӹт
850,acht::NUM,муьжуьд,кӓндӓкш
851,acht::NUM,муьжуьд,кӓндӓкшӹ
852,neun::NUM,кӏуьд,ӹндекшшӱдӹ
853,zehn::NUM,цӏуд,лу
854,elf::NUM,цӏусад,луатик
855,elf::NUM,цӏусад,луатиктӹ
856,zwölf::NUM,цӏикьвед,луаткок
857,zwölf::NUM,цӏикьвед,луаткокты
858,zwanzig::NUM,къад,коклы
859,dreißig::NUM,къанницӏуд,кымлы
860,vierzig::NUM,яхцӏур,нӹллӹ
861,fünfzig::NUM,яхцӏурни цӏуд,вӹцлӹ
862,sechzig::NUM,пудкъад,кудлу
863,siebzig::NUM,пудкъанни цӏуд,шӹмлу
864,achtzig::NUM,кьудкъад,кӓндӓкшлу
865,neunzig::NUM,кьудкъанни цӏуд,ӹндекшлу
866,hundert::NUM,виш,шӱдӹ
867,tausend::NUM,агъзур,тӹжем
868,und::CNJ,ва,дöн
869,oder::CNJ,я,льывы
870,stehen::V,акъвазун,шалшаг
871,sitzen::V,ацукьун,шӹнзӓш
872,liegen::V,къаткун,киӓш
873,hängen::V,куьрс хьун,кечӓш
874,werden::V,хьун,шагалаш
875,passieren::V,хьун,ӹштӓ́лтӓш
876,beginnen::V,башламиш хьун,тӹнгӓлӓлтӓш
877,enden::V,куьтягь хьун,пӹтӓш
878,wechseln::V,дегиш хьун,весемӓш
879,wechseln::V,дегиш хьун,весемӓлтӓш
880,aufgehen[Sonne]::V,экъечӏун,авараш
881,untergehen[Sonne]::V,акӏун,шӹ́нзӓш
882,scheinen[Sonne]::V,ишигь гун,сотемдӓрӓш
883,donnern::V,къукърумар авун,хӹдӹртӓш
884,strömen::V,авахьун,йогащ
885,fließen::V,авахьун,йогащ
886,sich drehen::V,элкъуьн,пöрдӓш
887,schwanken::V,юзун,лыпшалташ
888,schwingen::V,галтад хьун,кӓчӓйӓш
889,fallen::V,аватун,кенвазаш
890,fallen::V,аватун,шынгалташ
891,brennen::V,кун,йылаш
892,brennen::V,ккун,йылаш
893,regnen::V,къун,юраш
894,gefrieren::V,муркӏади кьун,гӓш
895,gefrieren::V,муркӏади кьун,кӹлмаш
896,tauen::V,цӏурун,шылаш
897,schmelzen::V,цӏурун,шӹрӓнӓш
898,trocknen::V,кьурун,кошкаш
899,sieden::V,ругун,шолаш
900,faulen::V,кутӏун,шӱӓш
901,verfaulen::V,чуьруьтмиш хьун,йӓнгӓрӓлтӓш
902,verfaulen::V,кутӏун,йӓнгӓрӓлтӓш
903,reißen::V,атӏун,кышкедӓлтӓш
904,reißen::V,къазунун,кышкедӓлтӓш
905,versinken::V,батмиш хьун,ва́лаш
906,vergehen::V,алатун,эртӓш
907,erscheinen::V,майдандиз акъатун,каяш
908,verschwinden::V,квахьун,ямаш
909,sinken::V,элекьун,пычаш
910,abnehmen::V,тӏимил хьун,чӹдемӓш
911,abnehmen::V,тӏимил хьун,кöтӹргӓш
912,abnehmen::V,гъвечӏи хьун,чӹдемӓш
913,abnehmen::V,гъвечӏи хьун,кöтӹргӓш
914,zunehmen::V,артух хьун,когоэмӓш
915,steigen::V,хкаж хьун,лӱлта́лташ
916,wachsen::V,экъечӏун,кушкаш
917,glänzen::V,цӏарцӏар гун,йӹлгӹжӓш
918,funkeln::V,нур гун,валгалташ
919,lärmen::V,ван авун,юкланаш
920,läuten::V,зенг ягъун,цоргаш
921,klingeln::V,зенг ягъун,цоргаш
922,klirren::V,зигринг авун,цонгырталгаш
923,brausen::V,къати хьун,ышдымыла́наш
924,rauschen::V,вишриш авун,шу́жгаш
925,klingen::V,ван авун,йо́нгаш
926,bellen::V,элуькьун,опташ
927,heulen::V,къув ягъун,урмыжаш
928,blasen::V,уф гун,ӹфӹлӓш
929,pfeifen::V,уьфт ягъун,ши́шкаш
930,schreien::V,гьараюн,уташ
931,schreien::V,гьараюн,саслаш
932,schreien::V,гьараюн,варгынзаш
933,stöhnen::V,суза авун,ӹнгӹрӓш
934,zittern::V,зурзун,цӹтӹрӓш
935,leben::V,яшамиш хьун,ӹлӓш
936,geboren werden::V,хьун,шачаш
937,atmen::V,нефес чӏугун,шӱлӓш
938,trinken::V,хъун,йӱӓш
939,essen::V,тӏуьн,качкаш
940,schlucken::V,туькьуьнун,нелӓш
941,müde werden::V,галатун,янгылаш
942,müde werden::V,юргъун хьун,янгылаш
943,einschlafen::V,ксун,амален кеӓш
944,schlafen::V,ксун,амалаш
945,aufwachen::V,ахварай аватун,понгыжалташ
946,aufstehen::V,къарагъун,кӹньӹл шагалаш
947,sich erholen::V,ял ягъун,кӓнаш
948,krank werden::V,кефсуз хьун,церлӓнен вазаш
949,krank sein::V,тӏа хьун,церлӓнӓш
950,krank sein::V,тӏа хьун,ясланаш
951,krank sein::V,тӏа хьун,ясыланаш
952,schmerzen::V,тӏа хьун,каршташ
953,husten::V,уьгьуь ягъун,кахыраш
954,genesen::V,сагъ хъхьун,паремӓш
955,genesen::V,сагъ хъхьун,тöрлӓнӓш
956,sterben::V,кьин,вазын колаш
957,umkommen::V,терг хьун,пӹтӓш
958,sich bewegen::V,юзун,кашташ
959,sich rühren::V,юзун,тӓрвӓнӓш
960,sich erheben::V,къарагъун,кӹньӹлӓш
961,sich setzen::V,ацукьун,шӹнзӓш
962,hinfallen::V,алукьун,кенвазаш
963,hinfallen::V,алукьун,шынгалташ
964,laufen::V,къекъуьн,кашташ
965,schreiten::V,ккамар къачун,ашкедӓш
966,spazierengehen::V,сейр авун,мадын кашташ
967,eilen::V,тади авун,вӓшкӓш
968,sich beeilen::V,гьерекатун,вӓшкӓш
969,sich beeilen::V,гьерекатун,талашаш
970,sausen::V,чкурун,хойхаланаш
971,sausen::V,чкурун,хояш
972,rennen::V,катун,кыргыжаш
973,rennen::V,зверун,кыргыжаш
974,springen::V,хкадарун,тӹршештӓш
975,klettern::V,акьахун,ку́заш
976,kriechen::V,капаралди фин,авалянаш
977,kriechen::V,капаралди фин,ньыжиклӓш
978,schwimmen::V,сирнав авун,илӓш
979,tauchen::V,кьилихъди циз вегьин,цымаш
980,rudern::V,кьусуйралди лодка гьалун,шуалташ
981,rudern::V,цуьруьгъуьлдалди кӏватӏун,шуалташ
982,fahren::V,фин,кеӓш
983,fliegen::V,лув гун,чонгештӓш
984,fliegen::V,цавай фин,чонгештӓш
985,gehen::V,фин,кеӓш
986,weggehen::V,хъфин,кеӓш
987,abfahren::V,фин,кеӓш
988,abfahren::V,рекье гьатун,кеӓш
989,anhalten::V,акъвазун,цӓрнӓш
990,hineingehen::V,гьахьун,пыраш
991,eintreten::V,гьахьун,пыраш
992,kommen::V,атун,толаш
993,ankommen::V,атун,шоаш
994,zurückkommen::V,хтун,пöртӹлӓш
995,bleiben::V,амукьун,кодаш
996,warten::V,гуьзлемишун,вычаш
997,erwarten::V,вил алаз акъвазун,вычаш
998,suchen::V,къекъуьн,кӹчӓлӓш
999,finden::V,жугъун,моаш
1000,versuchen::V,алахъун,путаяш
1001,versuchen::V,алахъун,цацаш
1002,vorbereiten::V,гьазурун,поспейӹктӓш
1003,lieben::V,кӏан хьун,яраташ
1004,mögen::V,рикӏ ацукьун,яраташ
1005,lachen::V,хъуьруьн,ваштылаш
1006,weinen::V,шехьун,мӓгӹрӓш
1007,schimpfen::V,сеперар гун,свырседӓлӓш
1008,schimpfen::V,экъуьгъунар авун,свырседӓлӓш
1009,sich ärgern::V,хъел акатун,шӹдешкӓш
1010,sich fürchten::V,кичӏе хьун,лӱдӓш
1011,fürchten::V,къурхутмиш хьун,лӱдӓш
1012,fliehen::V,катун,кыргыжаш
1013,flüchten::V,катун,кыргыж шӹлӓш
1014,sehen::V,акун,ужаш
1015,anschauen::V,вил вегьин,анжалаш
1016,ansehen::V,килигун,анжаш
1017,hören::V,ван хьун,колаш
1018,zuhören::V,яб гун,колышташ
1019,probieren::V,дад акун,тотештӓш
1020,probieren::V,дад акун,подыл анжаш
1021,riechen::V,ни чӏугун,ӱпшӹнзӓш
1022,fühlen::V,гьисс авун,шижӓш
1023,frieren::V,кьун,кӹлмаш
1024,frieren::V,кьун,тӹнгӹргӓш
1025,frieren::V,мекьи хьун,кӹлмаш
1026,frieren::V,мекьи хьун,тӹнгӹргӓш
1027,tun::V,авун,ӹштӓш
1028,können::V,хьун,кердӓш
1029,können::V,акъакьун,кердӓш
1030,wollen::V,кӏан хьун,жалаяш
1031,anfangen::V,башламишун,тӹнгӓлӓш
1032,beenden::V,куьтягьун,пӹтӓрӓш
1033,aufhören::V,акъвазун,цӓрнӓш
1034,gelingen::V,арадал атун,цӓш лиӓш
1035,geraten::V,акъатун,лиӓш
1036,öffnen::V,ахъаюн,пачаш
1037,schließen::V,акьалун,чӱчӓш
1038,stellen::V,эцигун,шӹндӓш
1039,setzen::V,ацукьарун,шӹндӓш
1040,legen::V,эцигун,опташ
1041,legen::V,эцигун,пиштӓш
1042,berühren::V,хкӏурун,тӹкӓлӓш
1043,verbinden::V,гилигун,пидӓш
1044,bedecken::V,кӏевун,леведӓш
1045,aufhängen::V,куьрсарун,сӓкӓш
1046,anzünden::V,куькӏуьрун,чӱктӓш
1047,aufheben::V,хкажун,кузыкташ
1048,zurücklassen::V,тун,кодаш
1049,verlieren::V,квадарун,ямдаш
1050,fallen lassen::V,авадрун,кенвацтараш
1051,machen::V,авун,ӹштӓш
1052,machen::V,кар авун,ӹштӓш
1053,herstellen::V,расун,йӓмдӹлӓш
1054,bauen::V,туькӏуьрун,ӹштӓш
1055,reparieren::V,расун,чиняш
1056,reparieren::V,расун,алалаш
1057,verbessern::V,хъсанрун,яжоэмден шӹндӓш
1058,ändern::V,табдил авун,вашталташ
1059,graben::V,эгъуьнун,капаяш
1060,beugen::V,акӏажарун,лывырташ
1061,beugen::V,акӏажарун,каклярташ
1062,beugen::V,кангур авун,лывырташ
1063,beugen::V,кангур авун,каклярташ
1064,biegen::V,патахъарун,лывырташ
1065,drehen::V,алчударун,сӓрӓш
1066,drehen::V,алчударун,сӓрӹкӓлӓш
1067,umdrehen::V,элкъуьрун,сӓрӓлӓш
1068,heben::V,хкажун,лӱктӓш
1069,hochheben::V,хкажун,кузыкташ
1070,ergreifen::V,агалчна кьун,хватяш
1071,halten::V,кьун,кычаш
1072,drücken::V,чуькьуьн,темдӓш
1073,schieben::V,хуртӏ гун,шӹкӓш
1074,kratzen::V,къадгъунун,нӹжӓш
1075,lecken::V,мез гун,нылаш
1076,beißen::V,кӏасун,пыралаш
1077,abreißen::V,галудун,кӹрӓш
1078,abreißen::V,галудун,кышкед нӓлӓш
1079,abschneiden::V,атӏун,шулаш
1080,abschneiden::V,атӏун,лаштыклаш
1081,stecken::V,сухун,шыралаш
1082,brechen::V,хун,тодылаш
1083,brechen::V,хун,пыдырташ
1084,brechen::V,кукӏварун,тодылаш
1085,brechen::V,кукӏварун,пыдырташ
1086,klopfen::V,тахъ-тахъ авун,рушткаш
1087,hauen::V,ягъун,шелӹштӓш
1088,kleben::V,алкӏурун,клейӓш
1089,kleben::V,кукӏурун,клейӓш
1090,reiben::V,тӏушунун,нӹжӓш
1091,streichen::V,алтадун,шӹрӓш
1092,schleifen::V,кӏвенкӏв авун,шымаш
1093,schneiden::V,атӏун,пӹчкӓш
1094,rütteln::V,къарсурун,мыльгыкташ
1095,schütteln::V,къарсурун,цӹтӹртӓш
1096,schütteln::V,къарсурун,мыльгыкташ
1097,schwenken::V,элягъун,машыяш
1098,schwenken::V,галтадун,машыяш
1099,schütten::V,цун,опталаш
1100,füllen::V,ацӏурун,темӓш
1101,einwickeln::V,кутун,пӹтӹрӓ́лӓш
1102,einwickeln::V,элкъуьрун,пӹтӹрӓ́лӓш
1103,tragen::V,тухун,намалаш
1104,schleppen::V,галчӏурун,шӹдӹрӓш
1105,ziehen::V,ялун,шыпшаш
1106,ziehen::V,чӏугун,шыпшаш
1107,aufbewahren::V,хуьн,перегӓш
1108,werfen::V,гадрун,кӹшкӓш
1109,fangen::V,кьун,кычаш
1110,packen::V,кьун,хватяш
1111,verstecken::V,кӏевун,шӹлтӓш
1112,teilen::V,паюн,пайылаш
1113,schicken::V,ракъурун,колташ
1114,bringen::V,гъун,кандаш
1115,hinzufügen::V,алава авун,
1116,bekommen::V,къачун,лыкташ
1117,bekommen::V,жугъурун,лыкташ
1118,erhalten::V,къачун,получаяш
1119,nehmen::V,къачун,налаш
1120,wählen::V,хкягъун,айыраш
1121,auswählen::V,хкягъун,айыраш
1122,bewahren::V,хуьн,перегӓш
1123,behindern::V,манийвал авун,мешӓйӓш
1124,verderben::V,чӏурун,портяш
1125,beschädigen::V,нукьсанвал гун,шушырташ
1126,zerbrechen::V,хун,пыдырташ
1127,zerreißen::V,къазунун,кӹрӓш
1128,zerstören::V,чӏурун,шӓлӓтӓш
1129,zerstören::V,барбатӏун,шӓлӓтӓш
1130,verbrennen::V,ккун,йылаташ
1131,verbrennen::V,ккун,йылалташ
1132,geben::V,гун,пуаш
1133,reichen::V,вугун,пуаш
1134,reichen::V,гун,пуаш
1135,schenken::V,пишкеш авун,подараш
1136,versprechen::V,гаф гун,сöрӓш
1137,wünschen::V,дуьа авун,жалаяш
1138,loben::V,тариф авун,хваляш
1139,küssen::V,темен гун,шышшалаш
1140,wiegen::V,эчӏягъун,лӱнгӓлтӓш
1141,zudecken::V,гьалдун,пиштӓш
1142,wecken::V,ахварай авудун,понгыжалтараш
1143,zeigen::V,къалурун,анжыкташ
1144,führen::V,тухун,видӓш
1145,lehren::V,кӏелиз тун,тымдаш
1146,unterrichten::V,тарс гун,тымдаш
1147,aufziehen::V,тербия гун,кушташ
1148,aufziehen::V,тербияламишун,кушташ
1149,leiten::V,идара авун,видӓш
1150,leiten::V,идара авун,вуйлаташ
1151,leiten::V,идара авун,вуйлалташ
1152,antreiben::V,тади кутун,талаштараш
1153,einladen::V,теклиф авун,ӱжӓш
1154,vereinigen::V,сад авун,иктештӓш
1155,besuchen::V,кьилив атун,толаш
1156,treffen::V,гьалтун,вӓшлиӓш
1157,treffen::V,гьалтун,вӓшлиӓлтӓш
1158,sich versammeln::V,алтӏушун,цымыргаш
1159,spielen::V,къугъун,мадаш
1160,singen::V,лугьун,мыраш
1161,singen::V,мани лугьун,мыраш
1162,tanzen::V,кьуьл авун,кушташ
1163,sich trennen::V,къакъатун,айырлаш
1164,verlassen::V,гъил къачун,шуаш
1165,retten::V,къутармишун,ытараш
1166,bewachen::V,хуьн,оролаш
1167,schützen::V,хуьн,перегӓш
1168,verteidigen::V,хуьн,перегӓш
1169,sich schlagen::V,кукӏун,шидӓлӓш
1170,sich schlagen::V,кукӏун,шиэдӓлӓш
1171,schießen::V,акъатун,лӱӓш
1172,siegen::V,гъалиб хьун,сӹнгӓш
1173,ärgern::V,хъел гъун,шӹдештӓрӓш
1174,ärgern::V,хъел кутун,шӹдештӓрӓш
1175,schlagen::V,ягъун,пӓрен колташ
1176,schlagen::V,ягъун,хӹрӹктен колташ
1177,schlagen::V,галукьарун,пӓрен колташ
1178,schlagen::V,галукьарун,хӹрӹктен колташ
1179,treten::V,кьуьл къекъягъун,чымаш
1180,treten::V,кьуьл эцягъун,чымаш
1181,stechen::V,акьадарун,пышкылаш
1182,stoßen::V,эцягъун,шыркедӓш
1183,stehlen::V,чуьнуьхун,шолышт толаш
1184,stören::V,хкуьрун,ӓрештӹлӓш
1185,belästigen::V,хкуьрун,кӓньӹсӹрлӓндӓрӓш
1186,belästigen::V,хкуьрун,шытырланыкташ
1187,belästigen::V,азият гун,кӓньӹсӹрлӓндӓрӓш
1188,belästigen::V,азият гун,шытырланыкташ
1189,verbergen::V,далдаламишун,шӹлтӓш
1190,täuschen::V,алцурарун,алталаш
1191,täuschen::V,алцурарун,аталаш
1192,täuschen::V,алцуррун,алталаш
1193,täuschen::V,алцуррун,аталаш
1194,betrügen::V,алцурарун,мошеньӹчӓйӓш
1195,betrügen::V,гьарамзадавал авун,мошеньӹчӓйӓш
1196,töten::V,яна кьин,пуштын шуаш
1197,wohnen::V,дуланмиш хьун,ӹлӓш
1198,arbeiten::V,кӏвалахун,пӓшӓлӓш
1199,arbeiten::V,кӏвалахун,ровотаяш
1200,arbeiten::V,кӏвалах авун,пӓшӓлӓш
1201,arbeiten::V,кӏвалах авун,ровотаяш
1202,sammeln::V,кӏватӏун,погаш
1203,pflücken::V,атӏун,кӹрӓш
1204,jagen::V,гъуьрч авун,охотничӓйӓш
1205,fischen::V,гъетер кьун,кол кычаш
1206,fassen::V,кьун,кычаш
1207,hüten::V,чӏура хуьн,кӹтӓш
1208,treiben::V,гьалун,шуруяш
1209,anbinden::V,акалун,ялшташ
1210,anbinden::V,акалун,ялышташ
1211,füttern::V,ем гун,пукшаш
1212,melken::V,ацун,шыпшылаш
1213,hacken::V,куьткуьнун,роаш
1214,gießen::V,яд гун,шӓвӓш
1215,reifen::V,чурун,кӱӓш
1216,reifen::V,чурун,поспейӓш
1217,reifen::V,агакьун,кӱӓш
1218,reifen::V,агакьун,поспейӓш
1219,zubereiten::V,гьазурун,йӓмдӹлӓш
1220,kochen::V,ругун,шолташ
1221,backen::V,чурун,кӱктӓш
1222,braten::V,чурун,жӓрӓш
1223,umrühren::V,какадарун,намалаш
1224,stricken::V,хурун,пидӓш
1225,nähen::V,цун,ыргаш
1226,färben::V,шир ягъун,пидӓш
1227,reinigen::V,михьун,чиӓлтӓш
1228,waschen::V,чуьхуьн,мышкаш
1229,abwischen::V,гуьцӏун,ӹштӓш
1230,spülen::V,экъуьрун,шӱӓлтӓш
1231,fegen::V,шуткун,ӹштӓш
1232,kehren::V,кул алтадун,ӹштӓш
1233,baden::V,эхъуьн,нӱштӹлӓш
1234,sich waschen::V,жендек чуьхуьн,мышкылташ
1235,ausziehen::V,хутӏунун,кыдашаш
1236,ausziehen::V,галудун,кыдашаш
1237,anziehen::V,алукӏун,чиӓш
1238,sich anziehen::V,алукӏун,чиӓш
1239,sich anziehen::V,парталар алукӏун,чиӓш
1240,kämmen::V,эвягъун,шерӓш
1241,schmücken::V,безетмишун,цеверемдӓш
1242,schmücken::V,гуьрчегарун,цеверемдӓш
1243,sagen::V,лугьун,манаш
1244,sagen::V,лугьун,келесӓш
1245,sprechen::V,рахун,манаш
1246,reden::V,рахун,шайышташ
1247,sich unterhalten::V,ихтилат авун,хытыраш
1248,sich unterhalten::V,ихтилат авун,хытыргаш
1249,fragen::V,жузун,ядаш
1250,bitten::V,тӏалабун,ядаш
1251,erzählen::V,ахъаюн,келесӓш
1252,mitteilen::V,хабар гун,попаш
1253,mitteilen::V,хабар гун,увертӓш
1254,mitteilen::V,хабар гун,увертӓрӓш
1255,nennen::V,тӏвар гун,лӹмдӓш
1256,rufen::V,эверун,ӱжӓш
1257,prahlen::V,яцӏу гафар авун,хайзаш
1258,prahlen::V,яцӏу гафар авун,шаргаланаш
1259,übersetzen::V,таржума авун,вашташ
1260,übersetzen::V,гафладун,вашташ
1261,denken::V,фикир авун,машанаш
1262,glauben::V,агъун,ӹнянӓш
1263,bemerken::V,фикир гун,цаклаш
1264,begreifen::V,гъавурда акьун,ынгылаш
1265,lernen::V,кӏелун,тыменяш
1266,wissen::V,чир хьун,пӓлӓш
1267,wissen::V,чирхьун,пӓлӓш
1268,sich erinnern an::V,рикӏел хуьн,ышештӓрӓш
1269,vergessen::V,рикӏелай фин,монден кодаш
1270,vergessen::V,рикӏелай алатун,монден кодаш
1271,messen::V,алцумун,висӓш
1272,zählen::V,гьисабун,шотаяш
1273,rechnen::V,гьисабун,шотаяш
1274,lesen::V,кӏелун,лыдаш
1275,malen::V,кхьин,рисуяш
1276,malen::V,шикилар чӏугун,рисуяш
1277,zeichnen::V,чӏугун,ыдырка́лаш
1278,schreiben::V,кхьин,вазаш
1279,besitzen::V,иеси хьун,кы́чаш
1280,kaufen::V,къачун,нӓлӓш
1281,kaufen::V,маса къачун,нӓлӓш
1282,verkaufen::V,гун,выжалаш
1283,verkaufen::V,маса гун,выжалаш
1284,bezahlen::V,къимет гун,тӱлӓш
1285,bezahlen::V,эвезда авун,тӱлӓш
1286,bezahlen::V,гьакъи агакьрун,тӱлӓш
1287,zahlen::V,къимет гун,тӱлӓш
1288,zahlen::V,эвезда авун,тӱлӓш
1289,zahlen::V,гьакъи агакьрун,тӱлӓш
1290,beherrschen::V,иеси хьун,кы́чаш
1291,ertragen::V,таб гун,цӹтӓш
1292,Oberschenkel::N,,ӓрдӹ
1293,Strömung::N,,йогы
1294,Moor::N,,куп
1295,Gedächtnis::N,,ӓш
1296,Ski::N,,ечӹ
1297,Platte::N,,плитӓ
1298,Leine::N,,керем
1299,Geschäft::N,,торге́йӹмӓш
1300,dick[Gegenstand]::A,,кӹжгӹ
1301,auf einmal::ADV,,тöрöк
1302,zurück::ADV,,мӹнгеш
1303,wieder::ADV,,уэш
1304,wehen::V,,ӹфӹлӓш
1305,rauchen::V,,шыпшаш
1306,schaukeln::V,,лыпшалташ
1307,rühren::V,,тӓрвӓтӓш
1308,scheinen::V,,каяш
1309,zu sehen sein::V,,каяш
1310,vernehmen::V,,колын колташ
1311,wenden::V,,сӓрӓлӓш
1312,binden::V,,пидӓш
1313,lassen::V,,-ыкт
1314,erkennen::V,,пӓлӓш
1315,verstehen::V,,ынгылаш
