,Concept_ID,lv,te
304,Tier::N,dzīvnieks,జంతువు
305,Herde::N,стада,మంద
306,Herde::N,кельӧб,మంద
307,Herde::N,ganāmpulks,మంద
308,Kuh::N,мӧс,ఆవు
309,Kuh::N,govs,ఆవు
310,Bulle::N,ӧш,గిత్త
311,Bulle::N,bullis,గిత్త
312,Pferd::N,вӧв,గుఱ్ఱము
313,Pferd::N,zirgs,గుఱ్ఱము
314,Schaf::N,ыж,గొఱ్ఱె
315,Schaf::N,aita,గొఱ్ఱె
316,Schwein::N,порсь,పంది
317,Schwein::N,cūka,పంది
318,Hund::N,пон,కుక్క
319,Hund::N,suns,కుక్క
320,Katze::N,кань,పిల్లి
321,Katze::N,kaķis,పిల్లి
322,Bär::N,ош,ఎలుగుబంటి
323,Bär::N,lācis,ఎలుగుబంటి
324,Eichhörnchen::N,ур,ఉడుత
325,Eichhörnchen::N,vāvere,ఉడుత
326,Elch::N,йӧра,కణంజు
327,Elch::N,alnis,కణంజు
328,Fuchs::N,руч,గుంటనక్క
329,Fuchs::N,lapsa,గుంటనక్క
330,Hase::N,кӧч,కుందేలు
331,Hase::N,zaķis,కుందేలు
332,Maus::N,шыр,చిట్టెలుక
333,Maus::N,pele,చిట్టెలుక
334,Wolf::N,кӧин,తోడేలు
335,Wolf::N,vilks,తోడేలు
336,Vogel::N,кай,పక్షి
337,Vogel::N,лэбач,పక్షి
338,Vogel::N,putns,పక్షి
339,Schwarm::N,чукӧр,గుంపు
340,Schwarm::N,spiets,గుంపు
341,Huhn::N,курӧг,కోడిపిల్ల
342,Huhn::N,vista,కోడిపిల్ల
343,Hahn::N,петук,కోడివుంజు
344,Hahn::N,gailis,కోడివుంజు
345,Gans::N,дзодзӧг,ఆడుబాతు
346,Gans::N,zoss,ఆడుబాతు
347,Adler::N,кутш,గ్రద్ద
348,Adler::N,ērglis,గ్రద్ద
349,Ente::N,утка,పాట్టిబాతు
350,Ente::N,pīle,పాట్టిబాతు
351,Eule::N,сюзь,గ్రుడ్లగూబ
352,Eule::N,pūce,గ్రుడ్లగూబ
353,Kranich::N,тури,కొంగ
354,Kranich::N,dzērve,కొంగ
355,Krähe::N,рака,కాకి
356,Krähe::N,vārna,కాకి
357,Kuckuck::N,кӧк,కోయల
358,Kuckuck::N,dzeguze,కోయల
359,Schwan::N,юсь,హంస
360,Schwan::N,gulbis,హంస
361,Fisch::N,чери,చేప
362,Fisch::N,zivs,చేప
363,Barsch::N,ёкыш,ఒకచేఁప
364,Barsch::N,asaris,ఒకచేఁప
365,Hecht::N,сир,గండుమీను
366,Hecht::N,līdaka,గండుమీను
367,Schlange[Tier]::N,кый,పాము
368,Schlange[Tier]::N,čūska,పాము
369,Wurm::N,номыр,పురుగు
370,Wurm::N,tārps,పురుగు
371,Spinne::N,черань,సాలె పురుగు
372,Spinne::N,zirneklis,సాలె పురుగు
373,Ameise::N,кодзувкот,చీమ
374,Ameise::N,skudra,చీమ
375,Laus::N,той,పేను
376,Laus::N,uts,పేను
377,Mücke::N,ном,చీకటీగ
378,Mücke::N,ods,చీకటీగ
379,Fliege::N,гут,ఈగ
380,Fliege::N,muša,ఈగ
381,Schmetterling::N,бобув,సీతాకోకచిలుక
382,Schmetterling::N,tauriņš,సీతాకోకచిలుక
383,Beere::N,тусь,కాయ
384,Beere::N,вотӧс,కాయ
385,Beere::N,oga,కాయ
386,Apfel::N,яблӧг,ఆపిల్ పండు
387,Apfel::N,ābols,ఆపిల్ పండు
388,Pilz::N,тшак,కుక్కగొడుగు
389,Pilz::N,sēne,కుక్కగొడుగు
390,Zwiebel::N,луккок,నీరుల్లి
391,Zwiebel::N,йӧнгыль,నీరుల్లి
392,Zwiebel::N,sīpols,నీరుల్లి
393,Saat::N,тусь,విత్తనము
394,Saat::N,кӧйдыс,విత్తనము
395,Saat::N,sēkla,విత్తనము
396,Korn::N,тусь,గింజ
397,Korn::N,grauds,గింజ
398,Heu::N,турун,ఎండుగడ్డి
399,Heu::N,siens,ఎండుగడ్డి
400,Schale::N,кор,పొట్టు
401,Schale::N,čaula,పొట్టు
402,Schale::N,čaumala,పొట్టు
403,Grube::N,гу,గొయ్యి
404,Grube::N,bedre,గొయ్యి
405,Falle::N,лэч,బోను
406,Falle::N,slazds,బోను
407,Falle::N,lamatas,బోను
408,Schlinge::N,лэч,ఉరి
409,Schlinge::N,cilpa,ఉరి
410,Spur::N,туй,జాడ
411,Spur::N,pēda,జాడ
412,Asche::N,пӧм,బూడిద
413,Asche::N,pelni,బూడిద
414,Dreck::N,няйт,ముఱికి
415,Dreck::N,dubļi,ముఱికి
416,Eisen::N,кӧрт,ఇనుము
417,Eisen::N,dzelzs,ఇనుము
418,Gold::N,зарни,బంగారము
419,Gold::N,zelts,బంగారము
420,Silber::N,эзысь,వెండి
421,Silber::N,sudrabs,వెండి
422,Kohle::N,шом,నేలబొగ్గు
423,Kohle::N,ogle,నేలబొగ్గు
424,Glas::N,стеклӧ,గాజు
425,Glas::N,stikls,గాజు
426,Lehm::N,сёй,బంకమన్ను
427,Lehm::N,māls,బంకమన్ను
428,Sand::N,лыа,ఇసుక
429,Sand::N,smiltis,ఇసుక
430,Mensch::N,морт,నరుడు
431,Mensch::N,cilvēks,నరుడు
432,Mann::N,аймӧрт,పురుమడు
433,Mann::N,мужичӧй,పురుమడు
434,Mann::N,vīrietis,పురుమడు
435,Frau::N,ань,ఆడుది
436,Frau::N,нывбаба,ఆడుది
437,Frau::N,sieviete,ఆడుది
438,Kind::N,кага,బిడ్డ
439,Kind::N,bērns,బిడ్డ
440,Junge::N,пи,బాలుడు
441,Junge::N,zēns,బాలుడు
442,Junge::N,puika,బాలుడు
443,Junge::N,puisis,బాలుడు
444,Mädchen::N,ныв,బాలిక
445,Mädchen::N,meiča,బాలిక
446,Mädchen::N,skuķis,బాలిక
447,Mädchen::N,meitene,బాలిక
448,Familie::N,семья,కుటుంబము
449,Familie::N,ģimene,కుటుంబము
450,Großvater::N,пӧль,తాత
451,Großvater::N,vecaistēvs,తాత
452,Großmutter::N,баб,అయ్యమ్మ
453,Großmutter::N,vecāmāte,అయ్యమ్మ
454,Eltern::N,ай-мам,తల్లితండ్రులు
455,Eltern::N,бать-мам,తల్లితండ్రులు
456,Eltern::N,vecāki,తల్లితండ్రులు
457,Vater::N,бать,తండ్రి
458,Vater::N,ай,తండ్రి
459,Vater::N,tēvs,తండ్రి
460,Mutter::N,мам,తల్లి
461,Mutter::N,māte,తల్లి
462,Sohn::N,пи,కొడుకు
463,Sohn::N,dēls,కొడుకు
464,Tochter::N,ныв,కూతురు
465,Tochter::N,meita,కూతురు
466,Bruder::N,вок,పోదరుడు
467,Bruder::N,brālis,పోదరుడు
468,Schwester::N,чой,సోదరి
469,Schwester::N,māsa,సోదరి
470,Onkel::N,дядь,మేనమామ
471,Onkel::N,tēvocis,మేనమామ
472,Tante::N,тьӧт,మేనత్త
473,Tante::N,тьӧт,పినతల్లి
474,Tante::N,tante,మేనత్త
475,Tante::N,tante,పినతల్లి
476,Ehemann::N,верӧс,భర్త
477,Ehemann::N,vīrs,భర్త
478,Ehefrau::N,гӧтыр,భార్య
479,Ehefrau::N,sieva,భార్య
480,Freude::N,радлун,సంతోషము
481,Freude::N,prieks,సంతోషము
482,Gelächter::N,серам,నవ్వు
483,Gelächter::N,smiekli,నవ్వు
484,Glück::N,шуд,సంతోషము
485,Glück::N,laime,సంతోషము
486,Kummer::N,шог,దుఃఖము
487,Kummer::N,bēdas,దుఃఖము
488,Kummer::N,raizes,దుఃఖము
489,Wunsch::N,кӧсйӧм,కోరిక
490,Wunsch::N,vēlme,కోరిక
491,Wunsch::N,vēlējums,కోరిక
492,Lust::N,кыскӧм,కోరిక
493,Lust::N,радейтӧм,కోరిక
494,Lust::N,kāre,కోరిక
495,Geist::N,лов,ఆత్మ
496,Geist::N,gars,ఆత్మ
497,Gedanke::N,мӧвп,ఆలోచన
498,Gedanke::N,doma,ఆలోచన
499,Gedächtnis::N,паметь,జ్ఞాపకము
500,Gedächtnis::N,atmiņa,జ్ఞాపకము
501,Verstand::N,вежӧр,మనస్సు
502,Verstand::N,prāts,మనస్సు
503,Sinn::N,мог,అర్థము
504,Sinn::N,вежӧртас,అర్థము
505,Sinn::N,nozīme,అర్థము
506,Grund::N,помка,కారణము
507,Grund::N,pamats,కారణము
508,Grund::N,iemesls,కారణము
509,Wahrheit::N,збыль,సత్యము
510,Wahrheit::N,збыльтор,సత్యము
511,Wahrheit::N,taisnība,సత్యము
512,Wahrheit::N,patiesība,సత్యము
513,Gespräch::N,сёрни,పంభాషణ
514,Gespräch::N,saruna,పంభాషణ
515,Märchen::N,мойд,అద్భుతకథ
516,Märchen::N,pasaka,అద్భుతకథ
517,Erzählung::N,висьт,కథ
518,Erzählung::N,stāsts,కథ
519,Erzählung::N,nostāsts,కథ
520,Nachricht::N,юӧртӧм,వార్త
521,Nachricht::N,ziņa,వార్త
522,Neuigkeit::N,выльтор,వార్త
523,Neuigkeit::N,jaunums,వార్త
524,Name::N,ним,పేరు
525,Name::N,vārds,పేరు
526,Rätsel::N,нӧдкыв,చిక్కు
527,Rätsel::N,mīkla,చిక్కు
528,Rede::N,сёрни,ఉపన్యాసము
529,Rede::N,runa,ఉపన్యాసము
530,Sprache::N,кыв,భాష
531,Sprache::N,valoda,భాష
532,Stimme::N,гӧлӧс,కంరథ్సని
533,Stimme::N,вом шы,కంరథ్సని
534,Stimme::N,balss,కంరథ్సని
535,Wort::N,кыв,మాట
536,Wort::N,vārds,మాట
537,Zeichen::N,пас,గుర్తు
538,Zeichen::N,zīme,గుర్తు
539,Ruf::N,чукӧстчӧм,పిలువు
540,Ruf::N,корӧм,పిలువు
541,Ruf::N,sauciens,పిలువు
542,Lärm::N,шы,సందడి
543,Lärm::N,зык,సందడి
544,Lärm::N,зычитӧм,సందడి
545,Lärm::N,troksnis,సందడి
546,Laut::N,шы,ధ్వని
547,Laut::N,skaņa,ధ్వని
548,Ton::N,шы,స్వరము
549,Ton::N,tonis,స్వరము
550,Lied::N,сьылан,పాట
551,Lied::N,сьыланкыв,పాట
552,Lied::N,dziesma,పాట
553,Ruhe::N,чӧв,గాలిలేమి
554,Ruhe::N,miers,గాలిలేమి
555,Leute::N,йӧз,జనులు
556,Leute::N,войтыр,జనులు
557,Leute::N,ļaudis,జనులు
558,Leute::N,cilvēki,జనులు
559,Volk::N,йӧз,జాతి
560,Volk::N,войтыр,జాతి
561,Volk::N,tauta,జాతి
562,Arbeit::N,удж,పని
563,Arbeit::N,darbs,పని
564,Gast::N,гӧсть,అతిధి
565,Gast::N,viešņa,అతిధి
566,Gast::N,ciemiņš,అతిధి
567,Geschenk::N,козин,దానము
568,Geschenk::N,dāvana,దానము
569,Spiel::N,ворсан,ఆట
570,Spiel::N,rotaļa,ఆట
571,Gesellschaft::N,котыр,జట్టు
572,Gesellschaft::N,biedrība,జట్టు
573,Gesellschaft::N,kompānija,జట్టు
574,Hilfe::N,отсӧг,సాహాయ్యము
575,Hilfe::N,palīdzība,సాహాయ్యము
576,Freund::N,ёрт,స్నేహితుడు
577,Freund::N,draugs,స్నేహితుడు
578,Kamerad::N,ёрт,చెలికాడు
579,Kamerad::N,biedrs,చెలికాడు
580,Angelegenheit::N,мог,విషయము
581,Angelegenheit::N,делӧ,విషయము
582,Angelegenheit::N,darīšana,విషయము
583,Anzahl::N,лыд,లెక్క
584,Anzahl::N,тшӧт,లెక్క
585,Anzahl::N,skaits,లెక్క
586,Anzahl::N,daudzums,లెక్క
587,Art::N,сикас,జాతి
588,Art::N,suga,జాతి
589,Art::N,šķira,జాతి
590,Stück::N,тор,తునుక
591,Stück::N,gabals,తునుక
592,Teil::N,юкӧн,భాగము
593,Teil::N,daļa,భాగము
594,Hälfte::N,пӧв,సగము
595,Hälfte::N,джын,సగము
596,Hälfte::N,puse,సగము
597,Kreis::N,кытш,వృత్తము
598,Kreis::N,aplis,వృత్తము
599,Kreis::N,riņķis,వృత్తము
600,Kreuz::N,перна,సిలువ
601,Kreuz::N,крест,సిలువ
602,Kreuz::N,krusts,సిలువ
603,Linie::N,визь,గీత
604,Linie::N,līnija,గీత
605,Strich::N,визь,గీత
606,Strich::N,svītra,గీత
607,Abstand::N,кост,సందు
608,Abstand::N,коласт,సందు
609,Abstand::N,atstarpe,సందు
610,Entfernung::N,ылна,దూరము
611,Entfernung::N,attālums,దూరము
612,Entfernung::N,atstatums,దూరము
613,Gegend::N,му-ва,విస్తీర్ణము
614,Gegend::N,apvidus,విస్తీర్ణము
615,Gegend::N,apgabals,విస్తీర్ణము
616,Platz::N,ылдӧс,ఎడము
617,Platz::N,йир,ఎడము
618,Platz::N,гӧгӧртас,ఎడము
619,Platz::N,vieta,ఎడము
620,Ort::N,ин,స్థలము
621,Ort::N,места,స్థలము
622,Ort::N,vieta,స్థలము
623,Seite::N,бок,ప్రక్క
624,Seite::N,ӧтарладор,ప్రక్క
625,Seite::N,sāns,ప్రక్క
626,Mitte::N,шӧр,నడిమి
627,Mitte::N,vidus,నడిమి
628,Gegenstand::N,кӧлуй,పద్దు
629,Gegenstand::N,priekšmets,పద్దు
630,Sache::N,добра,వస్తువు
631,Sache::N,lieta,వస్తువు
632,Rand::N,дор,అంచు
633,Rand::N,mala,అంచు
634,Rand::N,apmale,అంచు
635,Kante::N,дор,అంచు
636,Kante::N,šķautne,అంచు
637,Ecke::N,пельӧс,మూల
638,Ecke::N,kakts,మూల
639,Ecke::N,stūris,మూల
640,Spitze::N,йыв,మొన
641,Spitze::N,smaile,మొన
642,Spitze::N,galotne,మొన
643,Ende::N,пом,కొన
644,Ende::N,gals,కొన
645,Ende::N,uzgalis,కొన
646,Loch::N,розь,రంధ్రము
647,Loch::N,caurums,రంధ్రము
648,Winkel::N,пельӧс,కోణము
649,Winkel::N,leņķis,కోణము
650,Muster::N,сер,మాదిరి
651,Muster::N,piemērs,మాదిరి
652,Größe::N,ыджда,పరిమాణము
653,Größe::N,lielums,పరిమాణము
654,Länge::N,кузьта,పొడుగు
655,Länge::N,garums,పొడుగు
656,Höhe::N,джуджда,పొడుగు
657,Höhe::N,augstums,పొడుగు
658,Gewicht::N,сьӧкта,భారము
659,Gewicht::N,сьӧкталун,భారము
660,Gewicht::N,svars,భారము
661,Gewicht::N,smagums,భారము
662,Menge::N,лун,మొత్తము
663,Menge::N,числӧ,మొత్తము
664,Menge::N,masa,మొత్తము
665,Menge::N,daudzums,మొత్తము
666,Haufen::N,чукӧр,రాశి
667,Haufen::N,čupa,రాశి
668,Haufen::N,grēda,రాశి
669,Haufen::N,kaudze,రాశి
670,Reihe::N,рад,వరుస
671,Reihe::N,rinda,వరుస
672,Reihe::N,virkne,వరుస
673,Boot::N,пыж,పడవ
674,Boot::N,laiva,పడవ
675,Ruder::N,пелыс,అడక
676,Ruder::N,ӧпаснӧй,అడక
677,Ruder::N,airis,అడక
678,Ruder::N,irklis,అడక
679,Schlitten::N,дадь,సరవండ్లు
680,Schlitten::N,ragavas,సరవండ్లు
681,Ski::N,лызь,స్కీ
682,Ski::N,slēpe,స్కీ
683,Lagerfeuer::N,бипур,నెగడు
684,Lagerfeuer::N,ugunskurs,నెగడు
685,Last::N,сьӧкыдтор,బరువు
686,Last::N,krava,బరువు
687,Gang::N,мунӧм,నడక
688,Gang::N,ветлӧм,నడక
689,Gang::N,eja,నడక
690,Gang::N,gājums,నడక
691,Schritt::N,воськов,అడుగు
692,Schritt::N,воськовтӧм,అడుగు
693,Schritt::N,solis,అడుగు
