,Concept_ID,ka,fa
718,weiß::A,თეთრი,سفید
719,rot::A,წითელი,سرخ
720,rot::A,წითელი,قرمز
721,gelb::A,ყვითელი,زرد
722,blau::A,ლურჯი,آبی
723,blau::A,ცისფერი,آبی
724,grün::A,მწვანე,سبز
725,grau::A,რუხი,طوسی
726,grau::A,რუხი,خاکستری
727,grau::A,ნაცრისფერი,طوسی
728,grau::A,ნაცრისფერი,خاکستری
729,bunt::A,ჭრელი,رنگارنگ
730,bunt::A,ფერადი,رنگارنگ
731,billig::A,იაფი,ارزان
732,teuer::A,ძვირი,گران
733,wertvoll::A,ღირსიანი,قیمتی
734,wertvoll::A,ღირსიანი,گرانبها
735,blind::A,ბრმა,کور
736,blind::A,ბრმა,نابینا
737,taub::A,ყრუ,کر
738,taub::A,ყრუ,ناشنوا
739,kräftig::A,ძალავანი,قوی
740,stark::A,ძლიერი,قوی
741,stark::A,ძლიერი,نیرومند
742,stark::A,ღონიერი,قوی
743,stark::A,ღონიერი,نیرومند
744,schwach::A,სუსტი,ضعیف
745,fett::A,სქელი,چرب
746,schlank::A,გამხდარი,باریک‌اندام
747,hübsch::A,ეშხიანი,قشنگ
748,hübsch::A,ეშხიანი,خوشگل
749,hübsch::A,მშვენიერი,قشنگ
750,hübsch::A,მშვენიერი,خوشگل
751,böse::A,ავი,بد
752,böse::A,ბოროტი,بد
753,dumm::A,ბოთე,احمق
754,dumm::A,სულელი,احمق
755,faul::A,ზანტი,لش
756,faul::A,ზანტი,تنبل
757,faul::A,ზარმაცი,لش
758,faul::A,ზარმაცი,تنبل
759,fleißig::A,ბეჯითი,زرنگ
760,fleißig::A,მუყაითი,زرنگ
761,geizig::A,ძუნწი,خسیس
762,klug::A,ჭკვიანი,عاقل
763,klug::A,ჭკვიანი,باهوش
764,geschickt::A,მარჯვე,ماهر
765,geschickt::A,გაწაფული,ماهر
766,lieb::A,სატრფიალო,عزیز
767,lustig::A,მხიარული,شاد
768,lustig::A,მხიარული,خوشحال
769,sanft::A,ალერსიანი,لطیف
770,sanft::A,გრძნობიერი,لطیف
771,hungrig::A,მშიერი,گرسنه
772,krank::A,სნეული,مریض
773,krank::A,სნეული,بیمار
774,krank::A,ავადმყოფი,مریض
775,krank::A,ავადმყოფი,بیمار
776,nackt::A,ტიტველი,لخت
777,nackt::A,ტიტველი,برهنه
778,traurig::A,მწუხარე,غمگین
779,traurig::A,სევდიანი,غمگین
780,lebendig::A,ცოცხალი,زنده
781,gut::A,კარგი,خوب
782,schlecht::A,უხეირო,بد
783,richtig::A,ნამდვილი,درست
784,schlimm::A,ცუდი,وخيم
785,wahr::A,სწორი,درست
786,wahr::A,სწორი,حقیقی
787,wahr::A,ჭეშმარიტი,درست
788,wahr::A,ჭეშმარიტი,حقیقی
789,alt::A,ძველი,کهنه
790,neu::A,ახალი,نو
791,ehemalig::A,ყოფილი,قبلی
792,alt[Lebewesen]::A,ბებერი,پیر
793,jung::A,ნორჩი,جوان
794,jung::A,ახალგაზრდა,جوان
795,arm::A,ღარიბი,فقیر
796,reich::A,მდიდარი,پولدار
797,reich::A,მდიდარი,ثروتمند
798,bekannt::A,ცნობილი,آشنا
799,bekannt::A,ცნობილი,معلوم
800,berühmt::A,გამოჩენილი,مشهور
801,fremd::A,უცხო,خارجی
802,fremd::A,უცხო,بیگانه
803,fremd::A,გარეშე,خارجی
804,fremd::A,გარეშე,بیگانه
805,verschieden::A,სხვაგვარი,مختلف
806,verschieden::A,სხვაგვარი,متفاوت
807,nah::A,ახლო,نزدیک
808,fern::A,შორი,دور
809,fern::A,შორეული,دور
810,linker::A,მარცხენა,چپ
811,rechter::A,მარჯვენა,راست
812,anderer::A,სხვა,دیگر
813,erster::A,პირველი,اول
814,zweiter::A,მეორე,دوم
815,dritter::A,მესამე,سوم
816,letzter::A,ბოლო,آخر
817,letzter::A,უკანასკნელი,آخر
818,allein::ADV,მარტო,تنها
819,auf einmal::ADV,ერთდროულად,همزمان
820,zusammen::ADV,ერთად,باهم
821,lange::ADV,დიდხანს,مدت‌ها
822,lange::ADV,დიდხანს,مدت زیادی
823,plötzlich::ADV,მოულოდნელად,ناگهان
824,sofort::ADV,ახლავე,فوراً
825,später::ADV,მოგვიანებით,بعدها
826,jetzt::ADV,ახლა,حالا
827,jetzt::ADV,ახლა,اکنون
828,heute::ADV,დღეს,امروز
829,morgen::ADV,ხვალ,فردا
830,bald::ADV,მალე,زود
831,bald::ADV,მალე,بزودی
832,dann::ADV,მერე,سپس
833,dann::ADV,მერე,آنوقت
834,gestern::ADV,გუშინ,دیروز
835,einst::ADV,ოდესღაც,وقتی
836,einst::ADV,ოდესღაც,زمانی
837,damals::ADV,მაშინ,آنوقت
838,damals::ADV,მაშინ,آنزمان
839,danach::ADV,მერმე,بعد
840,danach::ADV,შემდეგ,بعد
841,vorher::ADV,ადრე,قبلاً
842,vorher::ADV,წინათ,قبلاً
843,zuerst::ADV,ჯერ,اول
844,zuerst::ADV,ჯერ,ابتداء
845,einmal::ADV,ერთხელ,یکدفعه
846,manchmal::ADV,ხან,گاهی
847,manchmal::ADV,ხან,بعضی اوقات
848,manchmal::ADV,ზოგჯერ,گاهی
849,manchmal::ADV,ზოგჯერ,بعضی اوقات
850,oft::ADV,ხშირად,اغلب
851,immer::ADV,მუდამ,همیشه
852,immer::ADV,ყოველთვის,همیشه
853,niemals::ADV,არასდროს,هرگز
854,hier::ADV,აქ,اینجا
855,hierhin::ADV,აქეთ,به اینجا
856,von hier::ADV,აქედან,از اینجا
857,dort::ADV,იქ,آنجا
858,dorthin::ADV,იქით,به آنجا
859,geradeaus::ADV,პირდაპირ,راست
860,vorwärts::ADV,წინ,جلو
861,vorwärts::ADV,წინ,به پیش
862,rückwärts::ADV,უკან,عقب
863,zurück::ADV,უკანვე,پس
864,zurück::ADV,უკანვე,عقب
865,zurück::ADV,უკანვე,بالعکس
866,unten::ADV,დაბლა,زیر
867,unten::ADV,დაბლა,پایین
868,unten::ADV,ქვევით,زیر
869,unten::ADV,ქვევით,پایین
870,hinab::ADV,ძირს,به پایین
871,oben::ADV,ზემოთ,بالا
872,hinauf::ADV,ზევით,به بالا
873,überall::ADV,ყველგან,همه‌جا
874,nicht::ADV,არ,نه
875,ein wenig::ADV,ცოტა,کمی
876,kaum::ADV,ძლივს,به سختی
877,sehr::ADV,მეტად,خیلی
878,sehr::ADV,მეტად,بسیار
879,sehr::ADV,ძალიან,خیلی
880,sehr::ADV,ძალიან,بسیار
881,so::ADV,ისე,چنین
882,so::ADV,ისე,اینطور
883,noch::ADV,ჯერ,هنوز
884,nur::ADV,მხოლოდ,فقط
885,nur::ADV,მხოლოდ,تنها
886,schon::ADV,უკვე,قبلاً
887,schon::ADV,უკვე,به این زودی
888,wieder::ADV,ისევ,باز
889,wieder::ADV,ისევ,دوباره
890,wieder::ADV,კიდევ,باز
891,wieder::ADV,კიდევ,دوباره
892,vergebens::ADV,ამაოდ,بیهوده
893,vergebens::ADV,ტყუილად,بیهوده
894,vor::PRP,წინ,در جلوی
895,hinter::PRP,უკან,پشت
896,hinter::PRP,მიღმა,پشت
897,unter::PRP,ქვეშ,تحت
898,unter::PRP,ქვევით,تحت
899,durch::PRP,გავლით,از وسط
900,durch::PRP,გავლით,از ميان
901,neben::PRP,გვერდით,کنار
902,neben::PRP,გვერდით,پهلوی
903,zwischen::PRP,შუა,بین
904,zwischen::PRP,შუა,میان
905,zwischen::PRP,შორის,بین
906,zwischen::PRP,შორის,میان
907,wegen::PRP,გამო,برای
908,wegen::PRP,გამო,بخاطر
909,wegen::PRP,შედეგად,برای
910,wegen::PRP,შედეგად,بخاطر
911,dies::PRN,ეს,این
912,das::PRN,ეგ,آن
913,alles::PRN,ყველაფერი,تمام
914,alles::PRN,ყველაფერი,همه‌چیر
915,ich::PRN,მე,من
916,du::PRN,შენ,تو
917,er::PRN,ის,او
918,er::PRN,იგი,او
919,wir::PRN,ჩვენ,ما
920,ihr::PRN,თქვენ,شما
921,sie::PRN,ისინი,آنها
922,was::FPRN,რა,چه
923,wer::FPRN,ვინ,کی
924,wo::FADV,სად,کجا
925,wohin::FADV,საით,بکجا
926,wie::FADV,როგორ,چطور
927,wie::FADV,როგორ,چگونه
928,warum::FADV,რაზე,چرا
929,warum::FADV,რაზე,برای چه
930,warum::FADV,რატომ,چرا
931,warum::FADV,რატომ,برای چه
932,wieviel::FNUM,რამდენი,چند
933,wieviel::FNUM,რამდენი,چقدر
934,eins::NUM,ერთი,یک
935,zwei::NUM,ორი,دو
936,drei::NUM,სამი,سه
937,vier::NUM,ოთხი,چهار
938,fünf::NUM,ხუთი,پنج
939,sechs::NUM,ექვსი,شش
940,sieben::NUM,შვიდი,هفت
941,acht::NUM,რვა,هشت
942,neun::NUM,ცხრა,نه
943,zehn::NUM,ათი,ده
944,elf::NUM,თერთმეტი,یازده
945,zwölf::NUM,თორმეტი,دوازده
946,zwanzig::NUM,ოცი,بیست
947,dreißig::NUM,ოცდაათი,سی
948,vierzig::NUM,ორმოცი,چهل
949,fünfzig::NUM,ორმოცდაათი,پنجاه
950,sechzig::NUM,სამოცი,شصت
951,siebzig::NUM,სამოცდაათი,هفتاد
952,achtzig::NUM,ოთხმოცი,هشتاد
953,neunzig::NUM,ოთხმოცდაათი,نود
954,hundert::NUM,ასი,صد
955,tausend::NUM,ათასი,هزار
956,und::CNJ,და,و
957,oder::CNJ,ან,یا
958,stehen::V,დგას,ایستادن
959,sitzen::V,ზის,نشستن
960,liegen::V,აწევს,خوابیدن
961,liegen::V,აწევს,دراز کشیدن
962,hängen::V,კიდია,آویزان بودن
963,werden::V,გახდება,شدن
964,passieren::V,მოხდება,گذشتن
965,passieren::V,მოხდება,اتفاق افتادن
966,beginnen::V,იწყება,شروع شدن
967,enden::V,გათავდება,تمام شدن
968,wechseln::V,იცვლება,عوض شدن
969,aufgehen[Sonne]::V,ამოდის,برآمدن
970,aufgehen[Sonne]::V,ამოდის,طلوع کردن
971,untergehen[Sonne]::V,ჩადის,غروب کردن
972,scheinen[Sonne]::V,ანათებს,تابیدن
973,donnern::V,ქუხს,رعد زدن
974,wehen::V,ქრის,دمیدن
975,wehen::V,დაუბერავს,دمیدن
976,strömen::V,იღვრება,روان شدن
977,fließen::V,დის,روان شدن
978,fließen::V,მიედინება,روان شدن
979,sich drehen::V,ტრიალებს,چرخیدن
980,schwanken::V,ირხევა,خم و راست شدن
981,schwingen::V,ირხევა,تاب خوردن
982,schwingen::V,ირხევა,نوسان کردن
983,fallen::V,დავარდება,افتادن
984,fallen::V,დავარდება,سقوط کردن
985,brennen::V,იწვის,سوزاندن
986,rauchen::V,ბოლავს,دود کردن
987,rauchen::V,აბოლებს,دود کردن
988,regnen::V,წვიმს,باران آمدن
989,gefrieren::V,იყინება,یخ بستن
990,tauen::V,დნება,آب شدن
991,schmelzen::V,დნება,آب شدن
992,trocknen::V,გაშრება,خشک شدن
993,sieden::V,დუღს,جوشیدن
994,faulen::V,ლპება,فاسد شدن
995,verfaulen::V,ლპება,پوسیدن
996,reißen::V,დაიხევა,پاره شدن
997,versinken::V,ეფლობა,غرق شدن
998,versinken::V,ჩაიძირება,غرق شدن
999,vergehen::V,გადის,گذشتن
1000,erscheinen::V,გამოჩნდება,ظاهر شدن
1001,verschwinden::V,გააქრება,گم شدن
1002,verschwinden::V,გააქრება,از بین رفتن
1003,verschwinden::V,დაიკარგება,گم شدن
1004,verschwinden::V,დაიკარგება,از بین رفتن
1005,sinken::V,დაიწევს,پایین آمدن
1006,abnehmen::V,შემცირდება,کم شدن
1007,zunehmen::V,გასუქდება,زیاد شدن
1008,steigen::V,მოიმატებს,بالا رفتن
1009,wachsen::V,იზრდება,قد کشیدن
1010,wachsen::V,მრავლდება,قد کشیدن
1011,glänzen::V,ბრწყინავს,برق زدن
1012,funkeln::V,კაშკაშებს,جرقه زدن
1013,lärmen::V,ხმაურობს,شلوغ کردن
1014,läuten::V,დარეკავს,زنگ زدن
1015,klingeln::V,დარეკავს,زنگ زدن
1016,klirren::V,დააწკარუნებს,جرنگ جرنگ صدا کردن
1017,brausen::V,ბობოქრობს,طوفانی بودن
1018,rauschen::V,შრიალებს,خش‌خش کردن
1019,klingen::V,ხმას გამოსცემს,صدا دادن
1020,bellen::V,უყეფს,عوعو کردن
1021,heulen::V,ღმუის,زوزه کشیدن
1022,blasen::V,დაუბერავს,فوت کردن
1023,pfeifen::V,უსტვენს,سوت زدن
1024,schreien::V,ყვირის,فریاد زدن
1025,stöhnen::V,კვნესის,نالیدن
1026,zittern::V,აძაგძაგებს,لرزیدن
1027,leben::V,ცოცხლობს,زیستن
1028,leben::V,ცოცხლობს,زندگی کردن
1029,geboren werden::V,იშვება,متولد شدن
1030,geboren werden::V,იბადება,متولد شدن
1031,atmen::V,სუნთქავს,تنفس کردن
1032,trinken::V,სვამს,نوشیدن
1033,trinken::V,დალევს,نوشیدن
1034,essen::V,შეჭამს,خوردن
1035,schlucken::V,ყლაპავს,بلعیدن
1036,schlucken::V,ყლაპავს,قورت دادن
1037,müde werden::V,დაიქანცება,خسته شدن
1038,einschlafen::V,დაიძინებს,خواب رفتن
1039,schlafen::V,სძინავს,خوابیدن
1040,aufwachen::V,გაიღვიძებს,از خواب بیدار شدن
1041,aufstehen::V,ადგება,بیدار شدن
1042,sich erholen::V,დაისვენებს,استراحت کردن
1043,krank werden::V,ავად გახდება,مریض شدن
1044,krank sein::V,ავადმყოფობს,بیمار بودن
1045,schmerzen::V,სტკივა,درد کردن
1046,husten::V,ახველებს,سرفه کردن
1047,genesen::V,მორჩება,بهبود یافتن
1048,sterben::V,კვდება,مردن
1049,umkommen::V,დაიღუპება,کشته شدن
1050,sich bewegen::V,იძვრის,حرکت کردن
1051,sich bewegen::V,მოძრაობს,حرکت کردن
1052,sich rühren::V,გაინძრევა,تکان خوردن
1053,sich erheben::V,ადგება,برخواستن
1054,sich setzen::V,დაჯდება,نشستن
1055,hinfallen::V,დაეცემა,زمین خوردن
1056,laufen::V,დადის,پیاده رفتن
1057,schreiten::V,აბიჯებს,قدم زدن
1058,spazierengehen::V,დასეირნობს,گردش رفتن
1059,eilen::V,მიიჩქარის,شتاب کردن
1060,sich beeilen::V,აჩქარდება,عجله کردن
1061,sausen::V,მიქრის,صفیر کشیدن
1062,rennen::V,დარბის,دویدن
1063,springen::V,ხტის,پریدن
1064,klettern::V,ძვრება,بالا رفتن
1065,schaukeln::V,ქანაობს,تاب خوردن
1066,kriechen::V,დაბობღავს,خزیدن
1067,schwimmen::V,ცურავს,شنا کردن
1068,tauchen::V,ჩაიძირება,غواصی کردن
1069,rudern::V,ნიჩაბს უსვამს,پارو زدن
1070,fahren::V,დადის,سواره رفتن
1071,fahren::V,მგზავრობს,سواره رفتن
1072,fliegen::V,იფრენს,پریدن
1073,fliegen::V,გაფრინდება,پریدن
1074,gehen::V,მიდის,رفتن
1075,weggehen::V,წამოდის,رفتن
1076,abfahren::V,მიემგზავრება,حرکت کردن
1077,anhalten::V,ჩერდება,ایست کردن
1078,hineingehen::V,შედის,داخل شدن
1079,eintreten::V,შედის,وارد شدن
1080,kommen::V,მოდის,آمدن
1081,ankommen::V,ჩადის,رسیدن
1082,zurückkommen::V,დაბრუნდება,برگشتن
1083,bleiben::V,დარჩება,ماندن
1084,warten::V,ელოდება,منتظر بودن
1085,erwarten::V,ელის,انتظار داشتن
1086,erwarten::V,დაიცდის,انتظار داشتن
1087,suchen::V,ეძებს,جستجو کردن
1088,suchen::V,მოძებნის,جستجو کردن
1089,finden::V,მიაგნებს,یافتن
1090,finden::V,მიაგნებს,پیدا کردن
1091,finden::V,გამოძებნის,یافتن
1092,finden::V,გამოძებნის,پیدا کردن
1093,versuchen::V,ცდის,سعی کردن
1094,versuchen::V,ცდის,کوشش کردن
1095,versuchen::V,ცდილობს,سعی کردن
1096,versuchen::V,ცდილობს,کوشش کردن
1097,vorbereiten::V,მოამზადებს,آماده کردن
1098,lieben::V,უყვარს,عاشق بودن
1099,mögen::V,ეტრფის,میل داشتن
1100,mögen::V,ეტრფის,دوست داشتن
1101,lachen::V,იცინის,خندیدن
1102,rühren::V,გულს აუჩუყებს,به رقت آوردن
1103,weinen::V,ტირის,گریه کردن
1104,schimpfen::V,შეიგინება,فحاشی کردن
1105,sich ärgern::V,გაბრაზობს,ناراحت شدن
1106,sich fürchten::V,შიშობს,واهمه کردن
1107,fürchten::V,ფრთხილობს,ترسیدن
1108,fliehen::V,გაიქცევა,گریختن
1109,flüchten::V,გაიქცევა,فرار کردن
1110,sehen::V,ხედავს,دیدن
1111,anschauen::V,ნახავს,نگاه کردن
1112,ansehen::V,უყურებს,تماشا کردن
1113,hören::V,ისმენს,شنیدن
1114,zuhören::V,მოისმენს,گوش دادن
1115,probieren::V,გასინჯავს,چشیدن
1116,riechen::V,ყნოსავს,بوییدن
1117,riechen::V,ყნოსავს,بو کردن
1118,fühlen::V,გრძნობს,احساس کردن
1119,scheinen::V,ეჩვენება,بنظر آمدن
1120,zu sehen sein::V,მოჩანს,دیده شدن
1121,vernehmen::V,გაიგებს,شنیدن
1122,frieren::V,იყინება,سرد بودن
1123,tun::V,აკეთებს,کردن
1124,können::V,შეიძლება,توانستن
1125,wollen::V,უნდა,خواستن
1126,anfangen::V,დაიწყებს,شروع کردن
1127,beenden::V,ამთავრებს,تمام کردن
1128,beenden::V,ამთავრებს,پایان دادن
1129,aufhören::V,შეწყვეტს,دست کشیدن
1130,gelingen::V,მოახერხებს,موفق شدن
1131,geraten::V,გამოდის,نتیجه دادن
1132,öffnen::V,გახსნის,گشودن
1133,öffnen::V,გახსნის,باز کردن
1134,schließen::V,ხურავს,بستن
1135,schließen::V,ხურავს,قفل کردن
1136,schließen::V,დაკეტავს,بستن
1137,schließen::V,დაკეტავს,قفل کردن
1138,stellen::V,დადგამს,گذاردن
1139,setzen::V,დასვამს,نشاندن
1140,legen::V,დადებს,گذاشتن
1141,berühren::V,შეახებს,دست زدن
1142,berühren::V,შეახებს,لمس کردن
1143,berühren::V,მიაკარებს,دست زدن
1144,berühren::V,მიაკარებს,لمس کردن
1145,verbinden::V,შეაერთებს,وصل کردن
1146,bedecken::V,გადააფარებს,پوشاندن
1147,aufhängen::V,დაკიდებს,آویختن
1148,anzünden::V,დაანთებს,سوزاندن
1149,anzünden::V,მოუკიდებს,سوزاندن
1150,aufheben::V,აიღებს,برداشتن
1151,aufheben::V,აიღებს,بلند کردن
1152,aufheben::V,აიყვანს,برداشتن
1153,aufheben::V,აიყვანს,بلند کردن
1154,zurücklassen::V,დატოვებს,گذاشتن
1155,verlieren::V,დაკარგავს,گم کردن
1156,fallen lassen::V,გაუვარდება,انداختن
1157,machen::V,გააკეთებს,کردن
1158,machen::V,გააკეთებს,ساختن
1159,machen::V,გამოიწვევს,کردن
1160,machen::V,გამოიწვევს,ساختن
1161,herstellen::V,დაამზადებს,ساختن
1162,herstellen::V,დაამზადებს,تولید کردن
1163,bauen::V,ააშენებს,ساختن
1164,bauen::V,ააშენებს,بنا کردن
1165,reparieren::V,შეაკეთებს,درست کردن
1166,reparieren::V,შეაკეთებს,تعمیر کردن
1167,reparieren::V,გაარემონტებს,درست کردن
1168,reparieren::V,გაარემონტებს,تعمیر کردن
1169,verbessern::V,გამოაკეთებს,بهتر کردن
1170,verbessern::V,გააუმჯობესებს,بهتر کردن
1171,ändern::V,შეცვლის,تغییر دادن
1172,graben::V,თხრის,کندن
1173,graben::V,თხრის,گود کردن
1174,beugen::V,ხრის,کج کردن
1175,biegen::V,გაღუნავს,خم کردن
1176,drehen::V,ატრიალებს,چرخاندن
1177,wenden::V,მოაბრუნებს,برگرداندن
1178,umdrehen::V,შეატრიალებს,برگرداندن
1179,heben::V,ასწევს,برداشتن
1180,hochheben::V,აიყვანს,برآوردن
1181,hochheben::V,აიყვანს,بلند کردن
1182,ergreifen::V,სტაცებს,گرفتن
1183,halten::V,უჭირავს,نگاه داشتن
1184,drücken::V,დააწვება,فشار دادن
1185,drücken::V,დააწვება,فشار آوردن
1186,schieben::V,მისწევს,هل دادن
1187,kratzen::V,მოფხანს,خاریدن
1188,lecken::V,ლოკავს,لیسیدن
1189,beißen::V,უკბენს,گاز زدن
1190,abreißen::V,გლეჯს,پاره کردن
1191,abreißen::V,მოწყვეტს,پاره کردن
1192,abschneiden::V,გაჭრის,بریدن
1193,abschneiden::V,გაჭრის,قطع کردن
1194,binden::V,შეკრავს,بستن
1195,binden::V,გადააბამს,بستن
1196,stecken::V,ჩაასობს,فرو کردن
1197,brechen::V,მოიტეხს,شکستن
1198,klopfen::V,აკაკუნებს,کوبیدن
1199,hauen::V,ლეწავს,زدن
1200,kleben::V,წებავს,چسباندن
1201,kleben::V,დააწებებს,چسباندن
1202,reiben::V,დაზელს,مالش دادن
1203,streichen::V,უსვამს,مالیدن
1204,schleifen::V,ლესავს,تیز کردن
1205,schneiden::V,გაჭრის,چیدن
1206,schneiden::V,გაჭრის,بریدن
1207,rütteln::V,არხევს,لرزاندن
1208,rütteln::V,არხევს,تکان دادن
1209,schütteln::V,არყევს,تکان دادن
1210,schütteln::V,ანძრევს,تکان دادن
1211,schwenken::V,აქნევს,تاب دادن
1212,schütten::V,ღვრის,ریختن
1213,schütten::V,დააქცევს,ریختن
1214,füllen::V,გაავსებს,پر کردن
1215,einwickeln::V,შეახვევს,پیچیدن
1216,tragen::V,მიიტანს,بردن
1217,tragen::V,მიიტანს,حمل کردن
1218,schleppen::V,მიათრევს,کشیدن
1219,ziehen::V,წევს,کشیدن
1220,ziehen::V,ათრევს,کشیدن
1221,aufbewahren::V,შეინახავს,نگهداری کردن
1222,werfen::V,ისვრის,انداختن
1223,werfen::V,ისვრის,پرتاب کردن
1224,fangen::V,დაიჭერს,گرفتن
1225,packen::V,სტაცებს,گرفتن
1226,verstecken::V,მალავს,قایم کردن
1227,verstecken::V,მალავს,پنهان کردن
1228,teilen::V,დაყოფს,قسمت کردن
1229,teilen::V,დაყოფს,تقسیم کردن
1230,schicken::V,გაგზავნის,فرستادن
1231,schicken::V,გაგზავნის,ارسال کردن
1232,bringen::V,მოიტანს,آوردن
1233,hinzufügen::V,დაამატებს,افزودن
1234,hinzufügen::V,დაამატებს,اضافه کردن
1235,bekommen::V,ამოიღებს,گرفتن
1236,erhalten::V,იღებს,دریافت کردن
1237,nehmen::V,აიღებს,گرفتن
1238,nehmen::V,აიღებს,برداشتن
1239,wählen::V,გადაარჩევს,انتخاب کردن
1240,auswählen::V,ამოარჩევს,برگزیدن
1241,bewahren::V,ინარჩუნებს,حفظ کردن
1242,bewahren::V,ინარჩუნებს,حفاظت کردن
1243,behindern::V,აბრკოლებს,مانع بودن
1244,behindern::V,გააძნელებს,مانع بودن
1245,verderben::V,გააფუჭებს,از بین بردن
1246,beschädigen::V,დააზიანებს,صدمه زدن
1247,zerbrechen::V,დაამტვრევს,شکستن
1248,zerreißen::V,გახევს,دریدن
1249,zerreißen::V,გახევს,پاره کردن
1250,zerstören::V,მოსპობს,خراب کردن
1251,zerstören::V,მოსპობს,ویران کردن
1252,zerstören::V,დაანგრევს,خراب کردن
1253,zerstören::V,დაანგრევს,ویران کردن
1254,verbrennen::V,დაწვავს,سوزاندن
1255,geben::V,აძლევს,دادن
1256,reichen::V,მიაწოდებს,دادن
1257,schenken::V,აჩუქებს,هدیه دادن
1258,versprechen::V,აღუთქვამს,قول دادن
1259,versprechen::V,აღუთქვამს,وعده دادن
1260,wünschen::V,უსურვებს,آرزو کردن
1261,loben::V,აქებს,ستایش کردن
1262,loben::V,ამკობს,ستایش کردن
1263,küssen::V,აკოცებს,بوسیدن
1264,wiegen::V,არხევს,نوسان کردن
1265,zudecken::V,გადახურავს,پوشاندن
1266,wecken::V,გააღვიძებს,بیدار کردن
1267,zeigen::V,დაანახვებს,نشان دادن
1268,führen::V,მიჰყავს,رهنمائی کردن
1269,lehren::V,ასწავლის,آموختن
1270,lehren::V,ასწავლის,یاد دادن
1271,unterrichten::V,ასწავლის,درس دادن
1272,unterrichten::V,ასწავლის,تدریس کردن
1273,aufziehen::V,აღზრდის,تربیت کردن
1274,leiten::V,აწარმოებს,اداره کردن
1275,leiten::V,ხელმძღვანელობს,اداره کردن
1276,antreiben::V,დააჩქარებს,عجله دادن
1277,lassen::V,ა--ინებს,وادار کردن
1278,einladen::V,მოიპატიჟებს,دعوت کردن
1279,einladen::V,მოიპატიჟებს,مهمان کردن
1280,vereinigen::V,შეაერთებს,یکی کردن
1281,vereinigen::V,შეაერთებს,متحد کردن
1282,besuchen::V,სანახავად მიდის,دیدار کردن
1283,treffen::V,შეხვდება,ملاقات کردن
1284,sich versammeln::V,შეიკრიბება,جمع شدن
1285,spielen::V,ეთამაშება,بازی کردن
1286,singen::V,მღერის,آواز خواندن
1287,tanzen::V,ცეკვავს,رقصیدن
1288,sich trennen::V,მოშორდება,جدا شدن
1289,verlassen::V,მიატოვებს,ترک کردن
1290,retten::V,იხსნის,نجات دادن
1291,retten::V,გადაარჩენს,نجات دادن
1292,bewachen::V,დარაჯობს,حراست کردن
1293,bewachen::V,უთვალთვალებს,حراست کردن
1294,schützen::V,დაიფარავს,حفظ کردن
1295,verteidigen::V,დაიცავს,دفاع کردن
1296,sich schlagen::V,იჩხუბებს,کتک‌کاری کردن
1297,schießen::V,ისვრის,تیر زدن
1298,siegen::V,გაიმარჯვებს,پیروز شدن
1299,ärgern::V,აჯავრებს,ناراحت کردن
1300,schlagen::V,ცემს,زدن
1301,schlagen::V,ცემს,کوبیدن
1302,treten::V,პანღურს ამოჰკრავს,لگد زدن
1303,stechen::V,სჩხვლეტს,چاقو زدن
1304,stoßen::V,დაეჯახება,هل دادن
1305,stehlen::V,ქურდობს,دزدیدن
1306,stehlen::V,მოიპარავს,دزدیدن
1307,stören::V,შეაწუხებს,مزاحم شدن
1308,belästigen::V,მობეზრდება,زحمت دادن
1309,verbergen::V,დამალავს,پنهان کردن
1310,täuschen::V,შეცდებს,گول زدن
1311,täuschen::V,შეცდებს,فریب دادن
1312,betrügen::V,მოატყუებს,گول زدن
1313,betrügen::V,მოატყუებს,فریب دادن
1314,töten::V,მოკლავს,کشتن
1315,wohnen::V,ცხოვრობს,منزل داشتن
1316,wohnen::V,ცხოვრობს,سکونت داشتن
1317,wohnen::V,ბინადრობს,منزل داشتن
1318,wohnen::V,ბინადრობს,سکونت داشتن
1319,arbeiten::V,მუშაობს,کار کردن
1320,sammeln::V,შეკრებს,جمع کردن
1321,pflücken::V,კრეფს,چیدن
1322,jagen::V,ნადირობს,شکار کردن
1323,fischen::V,თევზაობს,صید کردن
1324,fischen::V,თევზაობს,ماهی‌گیری کردن
1325,fassen::V,დააჭერს,گرفتن
1326,hüten::V,მწყემსავს,چراندن
1327,hüten::V,მწყემსავს,مراقبت کردن
1328,treiben::V,მიერეკება,راندن
1329,anbinden::V,მიაბამს,متصل کردن
1330,füttern::V,აჭმევს,غذا دادن
1331,melken::V,წველის,دوشیدن
1332,hacken::V,კეპავს,خرد کردن
1333,gießen::V,რწყავს,ریختن
1334,reifen::V,მწიფდება,رسیدن
1335,zubereiten::V,მოამზადებს,طبخ کردن
1336,zubereiten::V,მოამზადებს,آماده کردن
1337,kochen::V,მოხარშავს,پختن
1338,kochen::V,მოხარშავს,آشپزی کردن
1339,backen::V,გამოაცხობს,پختن
1340,braten::V,შეწვავს,سرخ کردن
1341,umrühren::V,შეურევს,هم زدن
1342,umrühren::V,გათქვეფს,هم زدن
1343,stricken::V,ქსოვს,بافتن
1344,nähen::V,გაკერავს,دوختن
1345,färben::V,შეღებავს,رنگ زدن
1346,reinigen::V,გაწმენდს,پاک کردن
1347,reinigen::V,გაწმენდს,تمیز کردن
1348,reinigen::V,გასუფთავებს,پاک کردن
