,Concept_ID,cs,myv
825,wir::PRN,my,минь
826,ihr::PRN,vy,тынь
827,sie::PRN,oni,сынь
828,was::FPRN,co,мезе
829,wer::FPRN,kdo,ки
830,wo::FADV,kde,косо
831,wohin::FADV,kam,ков
832,wohin::FADV,kam,козо
833,wie::FADV,jak,кода
834,warum::FADV,proč,мекс
835,wieviel::FNUM,kolik,зяро
836,eins::NUM,jeden,вейке
837,zwei::NUM,dva,кавто
838,drei::NUM,tři,колмо
839,vier::NUM,čtyři,ниле
840,fünf::NUM,pět,вете
841,sechs::NUM,šest,кото
842,sieben::NUM,sedm,сисем
843,acht::NUM,osm,кавксо
844,neun::NUM,devět,вейксэ
845,zehn::NUM,deset,кемень
846,elf::NUM,jedenáct,кевейкее
847,zwölf::NUM,dvanáct,кемгавтово
848,zwanzig::NUM,dvacet,комсь
849,dreißig::NUM,třicet,колоньгемень
850,vierzig::NUM,čtyřicet,ниленьгемень
851,fünfzig::NUM,padesát,ведьгемень
852,sechzig::NUM,šedesát,кодгемень
853,siebzig::NUM,sedmdesát,сизьгемень
854,achtzig::NUM,osmdesát,кавксоньгемень
855,neunzig::NUM,devadesát,вейксэньгемень
856,hundert::NUM,sto,сядо
857,tausend::NUM,tisíc,тыща
858,und::CNJ,a,ды
859,oder::CNJ,nebo,или
860,stehen::V,stát,аштемс стядо
861,sitzen::V,sedět,аштемс озадо
862,liegen::V,ležet,мадезь аштемс
863,hängen::V,viset,нурьгемс
864,werden::V,stát se,арамс
865,passieren::V,stát se,лисэмс
866,beginnen::V,počít,ушодомс
867,enden::V,končit,лоткамс
868,enden::V,skončit,лоткамс
869,wechseln::V,měnit se,полавтнемс
870,aufgehen[Sonne]::V,vyjít,лисемс
871,aufgehen[Sonne]::V,vyjít,стямс
872,untergehen[Sonne]::V,zapadnout,валгомс
873,scheinen[Sonne]::V,svítit,валдомтомс
874,donnern::V,hřmět,цярномс
875,donnern::V,hřmět,галдордомс
876,wehen::V,vát,пувамс
877,wehen::V,vanout,пувамс
878,strömen::V,proudit,чудемс
879,fließen::V,téct,чудемс
880,sich drehen::V,točit se,велямс
881,schwanken::V,kolísat,лыкамс
882,schwanken::V,kolísat,якамс
883,schwanken::V,houpat se,лыкамс
884,schwanken::V,houpat se,якамс
885,schwingen::V,kývat se,нурсемс
886,schwingen::V,kývat se,лыкамс
887,fallen::V,padat,прамс
888,fallen::V,padat,сяворемс
889,brennen::V,hořet,паломс
890,rauchen::V,kouřit,качадомс
891,regnen::V,pršet,пиземс
892,gefrieren::V,zamrznout,кельмемс
893,tauen::V,tát,соламс
894,schmelzen::V,tavit,соламс
895,trocknen::V,schnout,коськемс
896,sieden::V,vřít,лакамс
897,sieden::V,vřít,пиксемс
898,faulen::V,hnít,наксадомс
899,verfaulen::V,shnít,наксадомс
900,reißen::V,roztrhat se,сезневемс
901,versinken::V,topit se,ваямс
902,versinken::V,ponořit se,ваямс
903,vergehen::V,plynout,ютамс
904,erscheinen::V,objevit se,лисемс
905,verschwinden::V,zmizet,ёмамс
906,sinken::V,klesat,явамс
907,abnehmen::V,ubýt,киремемс
908,zunehmen::V,přibýt,ламолгадомс
909,zunehmen::V,přibýt,раштамс
910,steigen::V,stoupat,куземс
911,steigen::V,stoupat,кепсевемс
912,wachsen::V,růst,касомс
913,glänzen::V,lesknout se,цитнемс
914,funkeln::V,jiskřit se,пиндолдомс
915,funkeln::V,jiskřit se,цивтёрдомс
916,lärmen::V,dělat hluk,шалномс
917,läuten::V,zvonit,гайгезевемс
918,klingeln::V,zvonit,чавомс баягас
919,klirren::V,řinčet,калдордомс
920,klirren::V,řinčet,кальцяемс
921,brausen::V,hučet,лакамс
922,rauschen::V,šumět,лажномс
923,klingen::V,znít,гайгемс
924,bellen::V,štěkat,онгомс
925,heulen::V,výt,урномс
926,blasen::V,foukat,пувамс
927,pfeifen::V,pískat,вешкемс
928,schreien::V,křičet,пижнемс
929,stöhnen::V,sténat,кувсемс
930,zittern::V,třást se,тарномс
931,leben::V,žít,эрямс
932,geboren werden::V,rodit se,чачомс
933,atmen::V,dýchat,лексемс
934,trinken::V,pít,симемс
935,essen::V,jíst,ярсамс
936,schlucken::V,polykat,нилемс
937,schlucken::V,polykat,порнемс
938,müde werden::V,unavit se,сиземс
939,einschlafen::V,usnout,матедевемс
940,schlafen::V,spát,удомс
941,aufwachen::V,probudit se,сыргоземс
942,aufstehen::V,vstát,стямс
943,sich erholen::V,zotavovat se,оймсемс
944,krank werden::V,onemocnět,сэредезевемс
945,krank sein::V,být nemocný,сэредемс
946,schmerzen::V,bolet,сэредемс
947,husten::V,kašlat,козомс
948,genesen::V,uzdravit se,пичкамс
949,sterben::V,umřít,куломс
950,umkommen::V,zahynout,чавовомс
951,umkommen::V,zahynout,ёмамс
952,sich bewegen::V,pohnout se,шаштомс
953,sich rühren::V,hnout se,сыргамс
954,sich erheben::V,zdvihnout se,куземс
955,sich setzen::V,posadit se,озамс
956,hinfallen::V,upadnout,прамс
957,hinfallen::V,upadnout,сяворемс
958,laufen::V,běžet,якамс
959,schreiten::V,kráčet,эскелямс
960,schreiten::V,kráčet,молемс
961,spazierengehen::V,procházet se,якамс
962,eilen::V,spěchat,эрзкалемс
963,eilen::V,spěchat,капшамс
964,sich beeilen::V,pospíšit si,капшамс
965,sausen::V,fičet,ливтямс
966,rennen::V,pádit,чийнемс
967,rennen::V,pádit,ардтнемс
968,springen::V,skákat,кирнявтнемс
969,klettern::V,lézt,куземс
970,klettern::V,šplhat,куземс
971,schaukeln::V,houpat,нурямс
972,kriechen::V,lézt,ёзмолдомс
973,kriechen::V,plazit se,ёзмолдомс
974,schwimmen::V,plavat,уемс
975,tauchen::V,nořit se,чопавтомс
976,tauchen::V,nořit se,чопавтнемс
977,rudern::V,veslovat,миледемс
978,fahren::V,jet,ардомс
979,fahren::V,jezdit,ардомс
980,fliegen::V,létat,ливтямс
981,gehen::V,jít,туемс
982,gehen::V,jít,молемс
983,weggehen::V,odejít,туемс
984,abfahren::V,odjet,туемс
985,anhalten::V,zastavit se,лоткамс
986,hineingehen::V,vcházet se,совамс
987,eintreten::V,vstoupit,совамс
988,eintreten::V,vstoupit,эскельдямс
989,kommen::V,přijít,самс
990,ankommen::V,dojít,самс
991,ankommen::V,dojít,пачкодемс
992,zurückkommen::V,vrátit se,велявтомс
993,bleiben::V,zůstat,кадовомс
994,warten::V,čekat,учомс
995,erwarten::V,čekat na,учомс
996,suchen::V,hledat,вешнемс
997,finden::V,najít,муемс
998,versuchen::V,zkoušet,варштамс
999,vorbereiten::V,připravit,анокстамс
1000,lieben::V,milovat,вечкемс
1001,mögen::V,mít rád,вечкемс
1002,lachen::V,smát se,пейдемс
1003,rühren::V,dojmout,токамс седейс
1004,weinen::V,plakat,авардемс
1005,schimpfen::V,nadávat,сёвномс
1006,sich ärgern::V,pohoršit se,кежиявтнемс
1007,sich fürchten::V,bát se,пелемс
1008,fürchten::V,bát se,пелемс
1009,fliehen::V,utéct,оргодемс
1010,flüchten::V,prchnout,ворьгодемс
1011,flüchten::V,prchnout,чадомс
1012,sehen::V,vidět,неемс
1013,anschauen::V,podívat se na,ваномс
1014,ansehen::V,sledovat,ваномс
1015,hören::V,slyšet,марямс
1016,zuhören::V,poslouchat,кунсоломс
1017,probieren::V,ochutnávat,варшамс
1018,riechen::V,cítit,никсемс
1019,fühlen::V,cítit,марямс
1020,scheinen::V,zdát se,марявомс
1021,zu sehen sein::V,moci být viděn,неявомс
1022,vernehmen::V,uslyšet,марямс
1023,frieren::V,mrznout,кельмемс
1024,tun::V,dělat,теемс
1025,können::V,moct,маштомс
1026,wollen::V,chtít,бажамс
1027,anfangen::V,začít,кармамс
1028,beenden::V,ukončit,прядомс
1029,aufhören::V,přestat,лоткамс
1030,gelingen::V,podařit se,удаламс
1031,geraten::V,dařit se,лисемс
1032,öffnen::V,otevřít,панжомс
1033,schließen::V,zavřít,пекстамс
1034,schließen::V,zavřít,сёлгомс
1035,schließen::V,zavřít,конямс
1036,stellen::V,postavit,аравтомс
1037,setzen::V,posadit,ойсевтемс
1038,setzen::V,posadit,озавтнемс
1039,legen::V,klást,путомс
1040,legen::V,položit,путомс
1041,berühren::V,dotýkat se,токамс
1042,verbinden::V,spojit,содомс
1043,bedecken::V,pokrýt,вельтямс
1044,aufhängen::V,oběsit,понгавтомс
1045,aufhängen::V,pověsit,понгавтомс
1046,anzünden::V,zapálit,кирвастемс
1047,anzünden::V,podpálit,кирвастемс
1048,aufheben::V,zvednout,кепедемс
1049,aufheben::V,zdvihnout,кепедемс
1050,zurücklassen::V,zanechat,кадомс
1051,verlieren::V,ztratit,ёмавтомс
1052,fallen lassen::V,upustit,правтомс
1053,machen::V,udělat,теемс
1054,herstellen::V,vyrobit,анокстамс
1055,bauen::V,stavět,путомс
1056,bauen::V,budovat,путомс
1057,reparieren::V,opravit,витемс
1058,verbessern::V,zlepšit,паролгавтомс
1059,verbessern::V,zlepšit,вадрялгавтомс
1060,ändern::V,změnit,полавтомс
1061,graben::V,rýt,чувомс
1062,graben::V,rýt,таргамс
1063,graben::V,kopat,чувомс
1064,graben::V,kopat,таргамс
1065,beugen::V,ohnout,мендемс
1066,biegen::V,ohnout,комавтомс
1067,drehen::V,točit,чаравтомс
1068,drehen::V,točit,велявтнемс
1069,wenden::V,obrátit,велявтомс
1070,umdrehen::V,obrátit,велявтомс
1071,heben::V,zdvihnout,кепедемс
1072,hochheben::V,zvednout,кепедемс
1073,ergreifen::V,chopit se,кундамс
1074,halten::V,držet,кирдемс
1075,drücken::V,stisknout,нуемс
1076,schieben::V,posouvat,шаштомс
1077,kratzen::V,škrábat,ангордамс
1078,lecken::V,lízat,нолсемс
1079,beißen::V,kousat,сускомс
1080,abreißen::V,utrhat,сеземс
1081,abreißen::V,odtrhat,сеземс
1082,abschneiden::V,uřezat,печкемс
1083,abschneiden::V,ukrojit,печкемс
1084,binden::V,přivázat,кодамс
1085,binden::V,přivázat,сюлмамс
1086,stecken::V,strčit,сялгомс
1087,brechen::V,lomit,синдемс
1088,brechen::V,lomit,калавтомс
1089,klopfen::V,ťukat,калтаямс
1090,klopfen::V,klepat,калтаямс
1091,hauen::V,bít,чавомс
1092,kleben::V,lepit,педявтнемс
1093,reiben::V,třít,ёзамс
1094,streichen::V,mazat,вадемс
1095,schleifen::V,brousit,човамс
1096,schneiden::V,řezat,керямс
1097,schneiden::V,střihat,керямс
1098,rütteln::V,třást,чукамс
1099,rütteln::V,třást,лыкавтомс
1100,rütteln::V,otřást,чукамс
1101,rütteln::V,otřást,лыкавтомс
1102,schütteln::V,třást,чукамс
1103,schütteln::V,zatřást,чукамс
1104,schwenken::V,mávat,яхолемс
1105,schütten::V,nasypat,каямс
1106,füllen::V,naplnit,пештямс
1107,einwickeln::V,zavinout,тапарямс
1108,tragen::V,nést,кандомс
1109,schleppen::V,vléct,ускомс
1110,ziehen::V,tahat,ускомс
1111,ziehen::V,táhnout,ускомс
1112,aufbewahren::V,schovat,ванстомс
1113,werfen::V,házet,ёртомс
1114,fangen::V,chytat,кундамс
1115,packen::V,uchvátit,кундамс
1116,verstecken::V,schovat,кекшемс
1117,teilen::V,rozdělit,явомс
1118,schicken::V,posílat,кучомс
1119,bringen::V,přinést,кандомс
1120,hinzufügen::V,připojit,путомс
1121,hinzufügen::V,připojit,максомс
1122,bekommen::V,dostat,саемс
1123,erhalten::V,uchovat,саемс
1124,nehmen::V,vzít,саемс
1125,wählen::V,zvolit,кочкамс
1126,auswählen::V,vybrat,кочкамс
1127,bewahren::V,uchránit,ванстомс
1128,behindern::V,překážet,кирдемс
1129,verderben::V,zkazit,коламс
1130,beschädigen::V,porušit,теемс зыян
1131,beschädigen::V,poškodit,теемс зыян
1132,zerbrechen::V,rozlámat,коламс
1133,zerreißen::V,roztrhnout,сеземс
1134,zerstören::V,zničit,калавтомс
1135,verbrennen::V,spálit,пултамс
1136,geben::V,dát,максомс
1137,reichen::V,podat,максомс
1138,schenken::V,darovat,каземс
1139,versprechen::V,slíbit,алтамс
1140,wünschen::V,přát,арсемс
1141,loben::V,chválit,шнамс
1142,küssen::V,líbat,палсемс
1143,wiegen::V,chovat,нурсемс
1144,wiegen::V,kolébat,нурсемс
1145,zudecken::V,přikrýt,тавадомс
1146,zudecken::V,přikrýt,вельтямс
1147,zudecken::V,přiklopit,тавадомс
1148,zudecken::V,přiklopit,вельтямс
1149,wecken::V,vzbudit,стявтомс
1150,zeigen::V,ukázat,невтемс
1151,führen::V,vést,ветямс
1152,lehren::V,učit,тонавтомс
1153,unterrichten::V,vyučovat,тонавтомс
1154,aufziehen::V,vychovat,трямс
1155,aufziehen::V,vychovat,кастомс
1156,leiten::V,vodit,ветямс
1157,leiten::V,vodit,азоркстамс
1158,antreiben::V,nutit,ветямс
1159,lassen::V,dát,кармавтомс
1160,einladen::V,pozvat,тердемс
1161,vereinigen::V,spojit,вейсэндямс
1162,vereinigen::V,spojit,вейс путомс
1163,vereinigen::V,spojit,вейс пурнамс
1164,besuchen::V,návštívit,варштамс
1165,treffen::V,potkat,вастомс
1166,sich versammeln::V,shromáždit se,промокшномс
1167,spielen::V,hrát,налксемс
1168,singen::V,zpívat,морамс
1169,tanzen::V,tančit,киштемс
1170,sich trennen::V,rozejít se,явомс
1171,verlassen::V,opustit,кадомс
1172,retten::V,zachránit,идемс
1173,bewachen::V,hlídat,ванстомс
1174,schützen::V,chránit,аштемс
1175,verteidigen::V,obhájit,ваномс
1176,sich schlagen::V,bít se,тюремс
1177,schießen::V,střílet,ледемс
1178,siegen::V,zvítězit,изнямс
1179,ärgern::V,zlobit,кежейгавтомс
1180,ärgern::V,pohoršit,кежейгавтомс
1181,schlagen::V,udeřit,токамс
1182,schlagen::V,praštit,токамс
1183,treten::V,kopnout,тапамс
1184,stechen::V,bodnout,пупамс
1185,stechen::V,píchnout,пупамс
1186,stoßen::V,strčit,тулкадемс
1187,stehlen::V,ukrást,саламс
1188,stören::V,vyrušit,пирямс ки
1189,belästigen::V,obtěžovat,а максомс
1190,belästigen::V,obtěžovat,а кадомс оймамо
1191,verbergen::V,skrýt,сёпомс
1192,verbergen::V,skrýt,кекшемс
1193,täuschen::V,klamat,манямс
1194,betrügen::V,podvést,манчемс
1195,töten::V,zabít,чавномс
1196,töten::V,zabít,маштнемс
1197,wohnen::V,bydlit,эрямс
1198,arbeiten::V,pracovat,важодемс
1199,sammeln::V,sebrat,пурнамс
1200,pflücken::V,česat,ноцковтнемс
1201,jagen::V,uhonit,кундамс
1202,fischen::V,chytat ryby,калонь кундамс
1203,fassen::V,ulovit,кундамс
1204,hüten::V,pást,ваномс
1205,treiben::V,hnát,панемс
1206,anbinden::V,přivázat,сюлмамс
1207,füttern::V,krmit,андомс
1208,melken::V,dojit,потявтомс
1209,hacken::V,seknout,лазномс
1210,gießen::V,zalít,валомс
1211,reifen::V,uzrát,кенеремс
1212,zubereiten::V,připravit,анокстамс
1213,kochen::V,vařit,пидемс
1214,backen::V,péct,пидемс
1215,braten::V,smažit,пуштамс
1216,umrühren::V,zamíchat,човорямс
1217,stricken::V,plést,кодамс
1218,nähen::V,šít,стамс
1219,färben::V,nabarvit,артомс
1220,reinigen::V,očistit,урядамс
1221,waschen::V,mýt,муськемс
1222,abwischen::V,utřít,нардамс
1223,spülen::V,spláchnout,ёрвалдомс
1224,fegen::V,zamést,тенсемс
1225,kehren::V,mést,тенсемс
1226,baden::V,koupat se,экшелямс
1227,sich waschen::V,mýt se,шлямс
1228,ausziehen::V,svléct,кайсевтемс
1229,anziehen::V,obléct,оршамс
1230,sich anziehen::V,oblékat se,оршамс
1231,kämmen::V,učesat,судрямс
1232,schmücken::V,ozdobit,мазылгавтомс
1233,schmücken::V,ozdobit,наряжамс
1234,sagen::V,říct,меремс
1235,sprechen::V,mluvit,кортамс
1236,reden::V,hovořit,кортамс
1237,sich unterhalten::V,povídat se,кортнемс
1238,fragen::V,zeptat se,кевкстемс
1239,bitten::V,prosit,вешемс
1240,erzählen::V,povídat,ёвтнемс
1241,mitteilen::V,sdělit,ёвтамс
1242,mitteilen::V,oznámit,ёвтамс
1243,nennen::V,nazvat,лемдемс
1244,nennen::V,nazvat,путомс лем
1245,rufen::V,volat,тердемс
1246,rufen::V,volat,серьгедемс
1247,rufen::V,zavolat,тердемс
1248,rufen::V,zavolat,серьгедемс
1249,prahlen::V,chlubit se,шнамс пря
1250,übersetzen::V,přeložit,ютавтомс
1251,denken::V,myslit,арсемс
1252,glauben::V,věřit,кемемс
1253,bemerken::V,zpozorovat,неемс
1254,erkennen::V,poznat,содамс
1255,begreifen::V,pochopit,пачкодемс
1256,verstehen::V,porozumět,чарькодемс
1257,lernen::V,učit se,тонавтнемс
1258,wissen::V,vědět,содамс
1259,sich erinnern an::V,vzpomínat si na,ледстямс
1260,vergessen::V,zapomínat,стувтомс
1261,messen::V,měřit,онкстнемс
1262,zählen::V,spočítat,ловомс
1263,rechnen::V,počítat,ловомс
1264,lesen::V,číst,ловномс
1265,malen::V,malovat,рисовамс
1266,zeichnen::V,rýsovat,рисовамс
1267,schreiben::V,psát,сёрмадомс
1268,besitzen::V,mít,улемс
1269,besitzen::V,mít,улемс азорокс
1270,besitzen::V,vlastnit,улемс
1271,besitzen::V,vlastnit,улемс азорокс
1272,kaufen::V,koupit,рамамс
1273,verkaufen::V,prodat,миемс
1274,bezahlen::V,zaplatit,пандомс
1275,zahlen::V,platit,пандомс
1276,beherrschen::V,ovládat,азоркстамс
1277,ertragen::V,snést,кирдемс
