,Concept_ID,ar,fr
824,niemals::ADV,لا أبدا,ne ... jamais
825,hier::ADV,هنا,ici
826,hierhin::ADV,إلى هنا,par ici
827,von hier::ADV,من هنا,d'ici
828,dort::ADV,هناك,là
829,dort::ADV,هناك,là-bas
830,dorthin::ADV,إلى هناك,y
831,dorthin::ADV,إلى هناك,par là
832,geradeaus::ADV,إلى الأمام,tout droit
833,vorwärts::ADV,إلى الأمام,en avant
834,rückwärts::ADV,إلى الوراء,en arrière
835,zurück::ADV,عودا,de retour
836,zurück::ADV,إلى الخلف,de retour
837,unten::ADV,تحت,en bas
838,unten::ADV,تحت,au-dessous
839,unten::ADV,في الأسفل,en bas
840,unten::ADV,في الأسفل,au-dessous
841,hinab::ADV,إلى تحت,en bas
842,hinab::ADV,إلى تحت,vers le bas
843,oben::ADV,فوق,dessus
844,oben::ADV,فوق,en haut
845,oben::ADV,في الأعلى,dessus
846,oben::ADV,في الأعلى,en haut
847,hinauf::ADV,إلى فوق,en haut
848,hinauf::ADV,إلى فوق,vers le haut
849,hinauf::ADV,إلى الأعلى,en haut
850,hinauf::ADV,إلى الأعلى,vers le haut
851,überall::ADV,في كل مكان,partout
852,nicht::ADV,لا,ne ... pas
853,nicht::ADV,لم,ne ... pas
854,ein wenig::ADV,قليلا,un peu
855,kaum::ADV,كاد لا,à peine
856,sehr::ADV,جدا,très
857,sehr::ADV,كثيرا,très
858,so::ADV,كذا,si
859,so::ADV,كذا,ainsi
860,so::ADV,كذلك,si
861,so::ADV,كذلك,ainsi
862,noch::ADV,ما زال,encore
863,nur::ADV,فقط,seulement
864,nur::ADV,فقط,ne ... que
865,schon::ADV,قد,déjà
866,wieder::ADV,من جديد,de nouveau
867,wieder::ADV,مرة أخرى,de nouveau
868,vergebens::ADV,عبثا,en vain
869,vor::PRP,أمام,devant
870,hinter::PRP,خلف,derrière
871,hinter::PRP,وراء,derrière
872,unter::PRP,تحت,sous
873,unter::PRP,تحت,au-dessous de
874,durch::PRP,عبر,par
875,durch::PRP,عبر,à travers
876,durch::PRP,خلال,par
877,durch::PRP,خلال,à travers
878,neben::PRP,جنب,à côté de
879,neben::PRP,بجانب,à côté de
880,zwischen::PRP,بين,entre
881,wegen::PRP,بسبب,à cause de
882,dies::PRN,هذا,ceci
883,das::PRN,ذلك,ce
884,das::PRN,ذلك,cela
885,alles::PRN,الكل,tout
886,ich::PRN,أنا,je
887,ich::PRN,أنا,moi
888,du::PRN,أنت,tu
889,du::PRN,أنت,toi
890,er::PRN,هو,il
891,er::PRN,هو,lui
892,wir::PRN,نحن,nous
893,ihr::PRN,أنتم,vous
894,ihr::PRN,أنتن,vous
895,sie::PRN,هم,ils
896,sie::PRN,هم,elles
897,sie::PRN,هن,ils
898,sie::PRN,هن,elles
899,was::FPRN,ما,que
900,was::FPRN,ما,quoi
901,wer::FPRN,من,qui
902,wo::FADV,أين,où
903,wohin::FADV,إلى أين,où
904,wie::FADV,كيف,comment
905,warum::FADV,لماذا,pourquoi
906,wieviel::FNUM,كم,combien
907,eins::NUM,واحد,un
908,zwei::NUM,اثنين,deux
909,drei::NUM,ثلاثة,trois
910,vier::NUM,أربعة,quatre
911,fünf::NUM,خمسة,cinq
912,sechs::NUM,ستة,six
913,sieben::NUM,سبعة,sept
914,acht::NUM,ثمانية,huit
915,neun::NUM,تسعة,neuf
916,zehn::NUM,عشرة,dix
917,elf::NUM,أحد عشر,onze
918,zwölf::NUM,اثنا عشر,douze
919,zwanzig::NUM,عشرون,vingt
920,dreißig::NUM,ثلاثون,trente
921,vierzig::NUM,أربعون,quarante
922,fünfzig::NUM,خمسون,cinquante
923,sechzig::NUM,ستون,soixante
924,siebzig::NUM,سبعون,soixante-dix
925,achtzig::NUM,ثمانون,quatre-vingt
926,neunzig::NUM,تسعون,quatre-vingt-dix
927,hundert::NUM,مئة,cent
928,tausend::NUM,ألف,mille
929,und::CNJ,و,et
930,oder::CNJ,أو,ou
931,stehen::V,وقف,être debout
932,sitzen::V,جلس,être assis
933,liegen::V,رقد,être couché
934,hängen::V,تعلق,pendre
935,werden::V,صار,devenir
936,werden::V,أصبح,devenir
937,passieren::V,حدث,se passer
938,beginnen::V,ابتدأ,commencer
939,enden::V,انتهى,finir
940,enden::V,انتهى,se terminer
941,wechseln::V,تغير,changer
942,wechseln::V,تغير,alterner
943,aufgehen[Sonne]::V,شرق,se lever
944,untergehen[Sonne]::V,غرب,se coucher
945,scheinen[Sonne]::V,أضاء,briller
946,donnern::V,رعد,tonner
947,wehen::V,هب,souffler
948,strömen::V,جرى,affluer
949,fließen::V,سال,couler
950,sich drehen::V,دار,tourner
951,schwanken::V,ترنح,osciller
952,schwanken::V,ترنح,chanceler
953,schwingen::V,ترجح,vibrer
954,schwingen::V,ترجح,osciller
955,fallen::V,سقط,tomber
956,brennen::V,احترق,brûler
957,brennen::V,احترق,flamber
958,rauchen::V,دخن,fumer
959,regnen::V,أمطر,pleuvoir
960,gefrieren::V,تجمد,geler
961,tauen::V,ذاب,dégeler
962,schmelzen::V,ذاب,fondre
963,trocknen::V,نشف,sécher
964,sieden::V,غلى,bouillir
965,faulen::V,فسد,pourrir
966,faulen::V,فسد,se putréfier
967,verfaulen::V,تعفن,pourrir
968,reißen::V,انقطع,rompre
969,reißen::V,انقطع,se déchirer
970,versinken::V,غرق,s'enfoncer
971,vergehen::V,مضى,passer
972,erscheinen::V,لاح,apparaître
973,erscheinen::V,ظهر,apparaître
974,verschwinden::V,غاب,disparaître
975,sinken::V,هبط,descendre
976,sinken::V,هبط,s'abaisser
977,abnehmen::V,نقص,diminuer
978,zunehmen::V,ازداد,augmenter
979,steigen::V,صعد,monter
980,steigen::V,ارتفع,monter
981,wachsen::V,نما,croître
982,wachsen::V,نبت,croître
983,glänzen::V,لمع,briller
984,funkeln::V,تلألأ,étinceler
985,lärmen::V,ضج,faire du bruit
986,lärmen::V,صخب,faire du bruit
987,läuten::V,قرع,sonner
988,klingeln::V,دق,sonner
989,klirren::V,قعقع,cliqueter
990,brausen::V,عج,mugir
991,rauschen::V,حف,bruire
992,klingen::V,رن,sonner
993,bellen::V,نبح,aboyer
994,heulen::V,عوى,hurler
995,blasen::V,نفخ,souffler
996,pfeifen::V,صفر,siffler
997,schreien::V,صرخ,crier
998,stöhnen::V,أن,gémir
999,zittern::V,ارتعش,trembler
1000,leben::V,عاش,vivre
1001,geboren werden::V,ولد,naître
1002,atmen::V,تنفس,respirer
1003,trinken::V,شرب,boire
1004,essen::V,أكل,manger
1005,schlucken::V,جرع,avaler
1006,müde werden::V,تعب,se lasser
1007,müde werden::V,تعب,se fatiguer
1008,einschlafen::V,نام,s'endormir
1009,schlafen::V,نام,dormir
1010,aufwachen::V,استيقظ,se réveiller
1011,aufstehen::V,قام,se lever
1012,sich erholen::V,استجم,se reposer
1013,sich erholen::V,استجم,se détendre
1014,krank werden::V,مرض,tomber malade
1015,krank sein::V,مرض,être malade
1016,schmerzen::V,آلم,faire mal
1017,husten::V,كح,tousser
1018,husten::V,سعل,tousser
1019,genesen::V,نقه,guérir
1020,genesen::V,نقه,se remettre
1021,sterben::V,مات,mourir
1022,umkommen::V,هلك,périr
1023,sich bewegen::V,تحرك,bouger
1024,sich rühren::V,تحرك,broncher
1025,sich erheben::V,قام,se lever
1026,sich setzen::V,جلس,s'asseoir
1027,hinfallen::V,وقع,tomber
1028,laufen::V,مشى,marcher
1029,laufen::V,مشى,aller à pied
1030,schreiten::V,خطا,marcher
1031,spazierengehen::V,تنزه,se promener
1032,eilen::V,عجل,courir
1033,sich beeilen::V,استعجل,se hâter
1034,sich beeilen::V,استعجل,se dépêcher
1035,sausen::V,أسرع,filer
1036,rennen::V,عدا,courir
1037,rennen::V,ركض,courir
1038,springen::V,قفز,sauter
1039,klettern::V,تسلق,grimper
1040,schaukeln::V,تأرجح,se balancer
1041,kriechen::V,دب,ramper
1042,kriechen::V,زحف,ramper
1043,schwimmen::V,سبح,nager
1044,tauchen::V,غطس,plonger
1045,rudern::V,جذف,ramer
1046,fahren::V,ركب,aller
1047,fahren::V,ركب,rouler
1048,fahren::V,سافر,aller
1049,fahren::V,سافر,rouler
1050,fliegen::V,طار,voler
1051,gehen::V,سار,aller
1052,gehen::V,ذهب,aller
1053,weggehen::V,ذهب,s'en aller
1054,weggehen::V,انصرف,s'en aller
1055,abfahren::V,رحل,partir
1056,anhalten::V,توقف,s'arrêter
1057,hineingehen::V,دخل,entrer
1058,eintreten::V,دخل,entrer
1059,kommen::V,أتى,venir
1060,kommen::V,جاء,venir
1061,ankommen::V,وصل,arriver
1062,zurückkommen::V,عاد,revenir
1063,zurückkommen::V,رجع,revenir
1064,bleiben::V,مكث,rester
1065,bleiben::V,مكث,demeurer
1066,warten::V,انتظر,attendre
1067,erwarten::V,ترقب,attendre
1068,erwarten::V,انتظر,attendre
1069,suchen::V,بحث,chercher
1070,finden::V,وجد,trouver
1071,versuchen::V,حاول,essayer
1072,vorbereiten::V,أعد,préparer
1073,vorbereiten::V,حضر,préparer
1074,lieben::V,أحب,aimer
1075,mögen::V,أحب,aimer
1076,mögen::V,أحب,vouloir
1077,lachen::V,ضحك,rire
1078,rühren::V,أثر,toucher
1079,rühren::V,أثر,attendrir
1080,weinen::V,بكى,pleurer
1081,schimpfen::V,سب,gronder
1082,schimpfen::V,شتم,gronder
1083,sich ärgern::V,زعل,se fâcher
1084,sich fürchten::V,هاب,avoir peur
1085,fürchten::V,خاف,craindre
1086,fürchten::V,خاف,avoir peur de
1087,fürchten::V,خشي,craindre
1088,fürchten::V,خشي,avoir peur de
1089,fliehen::V,هرب,fuir
1090,flüchten::V,فر,s'enfuir
1091,sehen::V,رأى,voir
1092,anschauen::V,نظر,regarder
1093,ansehen::V,نظر,regarder
1094,hören::V,سمع,entendre
1095,zuhören::V,أصغى,écouter
1096,probieren::V,ذاق,goûter
1097,riechen::V,شم,sentir
1098,riechen::V,استنشق,sentir
1099,fühlen::V,شعر,sentir
1100,scheinen::V,ظهر,sembler
1101,scheinen::V,ظهر,paraître
1102,zu sehen sein::V,ظهر,se voir
1103,zu sehen sein::V,ظهر,être visible
1104,vernehmen::V,سمع,entendre
1105,vernehmen::V,سمع,percevoir
1106,frieren::V,بردان,avoir froid
1107,tun::V,فعل,faire
1108,können::V,قدر,savoir
1109,können::V,قدر,pouvoir
1110,können::V,استطاع,savoir
1111,können::V,استطاع,pouvoir
1112,wollen::V,شاء,vouloir
1113,wollen::V,أراد,vouloir
1114,anfangen::V,بدأ,commencer
1115,beenden::V,أنهى,finir
1116,beenden::V,أنهى,terminer
1117,aufhören::V,توقف,cesser
1118,aufhören::V,توقف,arrêter
1119,aufhören::V,انقطع,cesser
1120,aufhören::V,انقطع,arrêter
1121,gelingen::V,نجح,réussir
1122,geraten::V,طلع,réussir
1123,öffnen::V,فتح,ouvrir
1124,schließen::V,أغلق,fermer
1125,stellen::V,وضع,poser
1126,stellen::V,وضع,mettre
1127,stellen::V,أقام,poser
1128,stellen::V,أقام,mettre
1129,setzen::V,أجلس,placer
1130,legen::V,وضع,placer
1131,berühren::V,مس,toucher
1132,berühren::V,لمس,toucher
1133,verbinden::V,ربط,lier
1134,verbinden::V,وصل,lier
1135,bedecken::V,غطى,couvrir
1136,aufhängen::V,علق,accrocher
1137,anzünden::V,أوقد,allumer
1138,aufheben::V,لقط,ramasser
1139,zurücklassen::V,ترك,laisser
1140,verlieren::V,فقد,perdre
1141,fallen lassen::V,أسقط,lâcher
1142,fallen lassen::V,أسقط,laisser tomber
1143,machen::V,فعل,faire
1144,herstellen::V,صنع,produire
1145,herstellen::V,صنع,fabriquer
1146,herstellen::V,أنتج,produire
1147,herstellen::V,أنتج,fabriquer
1148,bauen::V,بنى,bâtir
1149,bauen::V,بنى,construire
1150,bauen::V,شيد,bâtir
1151,bauen::V,شيد,construire
1152,reparieren::V,صلح,réparer
1153,verbessern::V,صحح,améliorer
1154,ändern::V,غير,changer
1155,ändern::V,غير,modifier
1156,graben::V,حفر,creuser
1157,beugen::V,ثنى,plier
1158,beugen::V,ثنى,ployer
1159,beugen::V,أحنى,plier
1160,beugen::V,أحنى,ployer
1161,biegen::V,لوى,courber
1162,drehen::V,أدار,tordre
1163,drehen::V,أدار,tourner
1164,drehen::V,دور,tordre
1165,drehen::V,دور,tourner
1166,wenden::V,قلب,retourner
1167,umdrehen::V,قلب,tourner
1168,heben::V,رفع,soulever
1169,hochheben::V,رفع,lever
1170,ergreifen::V,مسك,saisir
1171,ergreifen::V,مسك,prendre
1172,halten::V,مسك,tenir
1173,drücken::V,ضغط,presser
1174,schieben::V,حرك,pousser
1175,kratzen::V,خدش,gratter
1176,kratzen::V,خدش,égratigner
1177,lecken::V,لعق,lécher
1178,beißen::V,عض,mordre
1179,abreißen::V,قلع,arracher
1180,abschneiden::V,قطع,couper
1181,binden::V,ربط,lier
1182,binden::V,ربط,attacher
1183,stecken::V,دس,enfoncer
1184,brechen::V,كسر,rompre
1185,klopfen::V,طرق,frapper
1186,hauen::V,ضرب,frapper
1187,kleben::V,ألصق,coller
1188,reiben::V,حك,frotter
1189,streichen::V,نشر,empâter
1190,schleifen::V,سن,affiler
1191,schleifen::V,سن,aiguiser
1192,schneiden::V,قطع,couper
1193,schneiden::V,قطع,trancher
1194,rütteln::V,رج,cahoter
1195,schütteln::V,هز,secouer
1196,schwenken::V,لوح,agiter
1197,schütten::V,صب,verser
1198,füllen::V,ملأ,remplir
1199,einwickeln::V,لف,envelopper
1200,tragen::V,حمل,porter
1201,schleppen::V,سحب,traîner
1202,ziehen::V,سحب,tirer
1203,aufbewahren::V,حفظ,garder
1204,aufbewahren::V,حفظ,conserver
1205,werfen::V,رمى,jeter
1206,werfen::V,رمى,lancer
1207,werfen::V,ألقى,jeter
1208,werfen::V,ألقى,lancer
1209,fangen::V,التقط,attraper
1210,packen::V,مسك,agripper
1211,verstecken::V,خبأ,cacher
1212,teilen::V,قسم,diviser
1213,schicken::V,بعث,envoyer
1214,schicken::V,أرسل,envoyer
1215,bringen::V,جلب,apporter
1216,hinzufügen::V,أضاف,ajouter
1217,bekommen::V,حصل,obtenir
1218,erhalten::V,استلم,recevoir
1219,nehmen::V,أخذ,prendre
1220,wählen::V,اختار,choisir
1221,auswählen::V,انتقى,choisir
1222,auswählen::V,انتقى,sélectionner
1223,bewahren::V,حافظ,préserver
1224,behindern::V,عاق,gêner
1225,verderben::V,أفسد,gâter
1226,verderben::V,أفسد,corrompre
1227,beschädigen::V,أضر,endommager
1228,zerbrechen::V,كسر,casser
1229,zerreißen::V,مزق,déchirer
1230,zerstören::V,دمر,détruire
1231,verbrennen::V,حرق,brûler
1232,geben::V,أعطى,donner
1233,reichen::V,ناول,tendre
1234,schenken::V,وهب,offrir
1235,versprechen::V,وعد,promettre
1236,wünschen::V,تمنى,souhaiter
1237,loben::V,مدح,louer
1238,küssen::V,قبل,embrasser
1239,wiegen::V,هدهد,bercer
1240,zudecken::V,غطى,couvrir
1241,wecken::V,أيقظ,éveiller
1242,wecken::V,أيقظ,réveiller
1243,zeigen::V,أرى,montrer
1244,zeigen::V,أرى,faire voir
1245,führen::V,دل,guider
1246,lehren::V,علم,apprendre
1247,unterrichten::V,علم,instruire
1248,aufziehen::V,ربى,élever
1249,leiten::V,دل,diriger
1250,leiten::V,دل,conduire
1251,leiten::V,أدار,diriger
1252,leiten::V,أدار,conduire
1253,antreiben::V,حث,pousser
1254,lassen::V,حدا,faire
1255,einladen::V,دعا,inviter
1256,vereinigen::V,وحد,unir
1257,vereinigen::V,وحد,réunir
1258,besuchen::V,زار,visiter
1259,besuchen::V,زار,aller voir
1260,treffen::V,قابل,rencontrer
1261,sich versammeln::V,اجتمع,s'assembler
1262,spielen::V,لعب,jouer
1263,singen::V,غنى,chanter
1264,tanzen::V,رقص,danser
1265,sich trennen::V,افترق,se séparer
1266,verlassen::V,ترك,quitter
1267,retten::V,نجى,sauver
1268,retten::V,أنقذ,sauver
1269,bewachen::V,حرس,garder
1270,schützen::V,حمى,protéger
1271,verteidigen::V,دافع,défendre
1272,sich schlagen::V,تضارب,se taper
1273,schießen::V,أطلق,tirer
1274,siegen::V,انتصر,vaincre
1275,ärgern::V,أزعل,agacer
1276,schlagen::V,ضرب,battre
1277,schlagen::V,ضرب,frapper
1278,treten::V,رفس,botter
1279,treten::V,رفس,donner un coup de pied à
1280,stechen::V,شك,piquer
1281,stoßen::V,دفع,heurter
1282,stehlen::V,سرق,voler
1283,stören::V,ضايق,gêner
1284,stören::V,ضايق,déranger
1285,belästigen::V,أزعج,molester
1286,belästigen::V,أزعج,importuner
1287,verbergen::V,كتم,cacher
1288,verbergen::V,كتم,dissimuler
1289,täuschen::V,خدع,abuser
1290,täuschen::V,خدع,tromper
1291,betrügen::V,غش,duper
1292,betrügen::V,غش,frauder
1293,töten::V,قتل,tuer
1294,wohnen::V,سكن,habiter
1295,wohnen::V,سكن,demeurer
1296,arbeiten::V,عمل,travailler
1297,arbeiten::V,اشتغل,travailler
1298,sammeln::V,جمع,collectionner
1299,pflücken::V,جنى,cueillir
1300,pflücken::V,قطف,cueillir
1301,jagen::V,صاد,chasser
1302,fischen::V,اصطاد,pêcher
1303,fassen::V,قبض,capturer
1304,hüten::V,رعى,garder
1305,treiben::V,ساق,mener
1306,anbinden::V,ربط,attacher
1307,füttern::V,علف,faire manger
1308,melken::V,حلب,traire
1309,hacken::V,فرم,fendre
1310,gießen::V,سقى,arroser
1311,reifen::V,نضج,mûrir
1312,zubereiten::V,حضر,préparer
1313,kochen::V,طبخ,cuire
1314,backen::V,خبز,cuire
1315,braten::V,قلى,rôtir
1316,braten::V,حمر,rôtir
1317,umrühren::V,قلب,remuer
1318,stricken::V,حاك,tricoter
1319,nähen::V,خاط,coudre
1320,färben::V,صبغ,teindre
1321,färben::V,لون,teindre
1322,reinigen::V,نظف,nettoyer
1323,waschen::V,غسل,laver
1324,abwischen::V,مسح,essuyer
1325,spülen::V,شطف,rincer
1326,fegen::V,كنس,balayer
1327,kehren::V,كنس,balayer
1328,baden::V,استحم,se baigner
1329,sich waschen::V,اغتسل,se laver
1330,ausziehen::V,خلع,ôter
1331,ausziehen::V,خلع,enlever
1332,anziehen::V,لبس,mettre
1333,sich anziehen::V,اكتسى,s'habiller
1334,kämmen::V,مشط,peigner
1335,schmücken::V,زين,orner
1336,schmücken::V,زين,décorer
1337,sagen::V,قال,dire
1338,sprechen::V,تكلم,parler
1339,reden::V,تكلم,parler
1340,sich unterhalten::V,تحادث,bavarder
1341,sich unterhalten::V,تحادث,s'entretenir
1342,fragen::V,سأل,demander
1343,bitten::V,رجا,prier
1344,erzählen::V,حكي,raconter
1345,mitteilen::V,بلغ,communiquer
1346,nennen::V,سمى,nommer
1347,nennen::V,سمى,appeler
1348,rufen::V,نادى,appeler
1349,prahlen::V,فشر,se vanter
1350,prahlen::V,تفاخر,se vanter
1351,übersetzen::V,ترجم,traduire
1352,denken::V,فكر,penser
1353,glauben::V,اعتقد,croire
1354,bemerken::V,لاحظ,remarquer
1355,bemerken::V,لاحظ,apercevoir
1356,erkennen::V,عرف,reconnaître
1357,begreifen::V,فهم,concevoir
1358,begreifen::V,أدرك,concevoir
1359,verstehen::V,فهم,entendre
1360,verstehen::V,فهم,comprendre
1361,lernen::V,درس,apprendre
1362,wissen::V,علم,savoir
1363,sich erinnern an::V,تذكر,se souvenir de
1364,vergessen::V,نسي,oublier
1365,messen::V,قاس,mesurer
1366,zählen::V,عد,compter
1367,zählen::V,أحصى,compter
1368,rechnen::V,حسب,calculer
1369,lesen::V,قرأ,lire
1370,malen::V,صور,peindre
1371,zeichnen::V,رسم,dessiner
1372,schreiben::V,كتب,écrire
1373,besitzen::V,حاز,posséder
1374,besitzen::V,ملك,posséder
1375,kaufen::V,اشترى,acheter
1376,verkaufen::V,باع,vendre
1377,bezahlen::V,دفع,payer
1378,zahlen::V,سدد,payer
1379,beherrschen::V,حكم,dominer
1380,beherrschen::V,حكم,maîtriser
1381,ertragen::V,أطاق,tolérer
1382,ertragen::V,أطاق,supporter
1383,ertragen::V,تحمل,tolérer
1384,ertragen::V,تحمل,supporter
