,Concept_ID,ro,hr
846,gelb::A,galben,žut
847,blau::A,albastru,plav
848,blau::A,albastru,modar
849,grün::A,verde,zelen
850,grau::A,gri,siv
851,grau::A,cenușiu,siv
852,bunt::A,colorat,šaren
853,billig::A,ieftin,jeftin
854,teuer::A,scump,skup
855,wertvoll::A,prețios,vrijedan
856,wertvoll::A,prețios,dragocjen
857,blind::A,orb,slijep
858,taub::A,surd,gluh
859,kräftig::A,tare,snažan
860,kräftig::A,forte,snažan
861,kräftig::A,robust,snažan
862,stark::A,viguros,jak
863,stark::A,viguros,snažan
864,stark::A,puternic,jak
865,stark::A,puternic,snažan
866,schwach::A,slab,slab
867,schwach::A,debil,slab
868,fett::A,gras,pretio
869,schlank::A,zvelt,vitak
870,hübsch::A,drăguț,zgodan
871,böse::A,rău,zao
872,böse::A,rău,opak
873,böse::A,răutăcios,zao
874,böse::A,răutăcios,opak
875,dumm::A,nerod,glup
876,dumm::A,tâmpit,glup
877,faul::A,leneș,lijen
878,fleißig::A,harnic,radin
879,fleißig::A,harnic,marljiv
880,fleißig::A,sârguincios,radin
881,fleißig::A,sârguincios,marljiv
882,geizig::A,calic,škrt
883,geizig::A,zgârcit,škrt
884,klug::A,isteț,razborit
885,klug::A,deștept,razborit
886,geschickt::A,dibaci,vješt
887,lieb::A,drag,drag
888,lieb::A,iubit,drag
889,lustig::A,vesel,veseo
890,sanft::A,blând,blag
891,sanft::A,blajin,blag
892,hungrig::A,flămând,gladan
893,krank::A,bolnav,bolestan
894,nackt::A,gol,nag
895,traurig::A,trist,tužan
896,traurig::A,trist,žalostan
897,traurig::A,mâhnit,tužan
898,traurig::A,mâhnit,žalostan
899,lebendig::A,viu,živ
900,gut::A,bun,dobar
901,schlecht::A,rău,loš
902,schlecht::A,rău,rđav
903,schlecht::A,prost,loš
904,schlecht::A,prost,rđav
905,richtig::A,drept,tačan
906,richtig::A,drept,ispravan
907,richtig::A,corect,tačan
908,richtig::A,corect,ispravan
909,schlimm::A,rău,zao
910,schlimm::A,rău,zločest
911,wahr::A,adevărat,istinit
912,alt::A,uzat,star
913,alt::A,vechi,star
914,neu::A,nou,nov
915,ehemalig::A,fost,bivši
916,ehemalig::A,anterior,bivši
917,alt[Lebewesen]::A,bătrîn,star
918,jung::A,tânăr,mlad
919,arm::A,sărac,ubog
920,arm::A,sărac,siromašan
921,arm::A,sărman,ubog
922,arm::A,sărman,siromašan
923,reich::A,avut,bogat
924,reich::A,bogat,bogat
925,bekannt::A,cunoscut,poznat
926,berühmt::A,renumit,čuven
927,berühmt::A,renumit,slavan
928,fremd::A,străin,tuđ
929,fremd::A,străin,stran
930,verschieden::A,diferit,razan
931,verschieden::A,diferit,različan
932,verschieden::A,deosebit,razan
933,verschieden::A,deosebit,različan
934,nah::A,apropiat,blizak
935,fern::A,departe,dalek
936,fern::A,departe,daljnji
937,linker::A,stâng,lijevi
938,rechter::A,drept,desni
939,anderer::A,alt,drugi
940,anderer::A,alt,drugačiji
941,erster::A,prim,prvi
942,zweiter::A,al doilea,drugi
943,dritter::A,treilea,treći
944,letzter::A,final,zadnji
945,allein::ADV,singur,sam
946,auf einmal::ADV,dintrodată,istodobno
947,zusammen::ADV,împreună,skupa
948,zusammen::ADV,împreună,zajedno
949,lange::ADV,îndelung,dugo
950,lange::ADV,mult timp,dugo
951,plötzlich::ADV,deodată,naglo
952,plötzlich::ADV,deodată,iznenada
953,plötzlich::ADV,pe neașteptate,naglo
954,plötzlich::ADV,pe neașteptate,iznenada
955,sofort::ADV,imediat,odmah
956,sofort::ADV,numaidecît,odmah
957,später::ADV,mai apoi,kasnije
958,später::ADV,mai târziu,kasnije
959,jetzt::ADV,acum,sad
960,jetzt::ADV,acum,sada
961,heute::ADV,azi,danas
962,heute::ADV,astăzi,danas
963,morgen::ADV,mâine,sutra
964,bald::ADV,curând,skoro
965,bald::ADV,curând,doskora
966,dann::ADV,apoi,zatim
967,gestern::ADV,ieri,juče
968,gestern::ADV,ieri,jučer
969,einst::ADV,odată,negda
970,einst::ADV,odată,nekada
971,einst::ADV,odinioară,negda
972,einst::ADV,odinioară,nekada
973,damals::ADV,atunci,tada
974,damals::ADV,atunci,onda
975,damals::ADV,pe atunci,tada
976,damals::ADV,pe atunci,onda
977,danach::ADV,după aceasta,poslije
978,danach::ADV,după aceasta,nakon toga
979,vorher::ADV,mai întâi,prije
980,vorher::ADV,mai întâi,prije toga
981,vorher::ADV,în prealabil,prije
982,vorher::ADV,în prealabil,prije toga
983,zuerst::ADV,întâi,prvo
984,zuerst::ADV,întâi,najprije
985,zuerst::ADV,în primul rând,prvo
986,zuerst::ADV,în primul rând,najprije
987,einmal::ADV,odată,jednom
988,einmal::ADV,odată,jedanput
989,manchmal::ADV,uneori,katkad
990,manchmal::ADV,uneori,katkada
991,manchmal::ADV,câteodată,katkad
992,manchmal::ADV,câteodată,katkada
993,oft::ADV,des,često
994,oft::ADV,deseori,često
995,immer::ADV,mereu,vazda
996,immer::ADV,mereu,uvijek
997,immer::ADV,întotdeauna,vazda
998,immer::ADV,întotdeauna,uvijek
999,niemals::ADV,niciodată,nikad
1000,niemals::ADV,niciodată,nikada
1001,hier::ADV,aci,tu
1002,hier::ADV,aci,ovdje
1003,hier::ADV,aici,tu
1004,hier::ADV,aici,ovdje
1005,hierhin::ADV,încoace,amo
1006,hierhin::ADV,încoace,ovamo
1007,von hier::ADV,de aici,odavde
1008,dort::ADV,acolo,ondje
1009,dorthin::ADV,dincolo,onamo
1010,geradeaus::ADV,drept înainte,ravno
1011,vorwärts::ADV,înainte,naprijed
1012,rückwärts::ADV,îndărăt,natrag
1013,zurück::ADV,înapoi,nazad
1014,zurück::ADV,înapoi,natrag
1015,unten::ADV,jos,dolje
1016,unten::ADV,dedesubt,dolje
1017,hinab::ADV,în jos,nizbrdo
1018,hinab::ADV,de vale,nizbrdo
1019,oben::ADV,sus,gore
1020,oben::ADV,deasupra,gore
1021,hinauf::ADV,în sus,uzbrdo
1022,überall::ADV,peste tot,svuda
1023,überall::ADV,peste tot,svagdje
1024,überall::ADV,pretutindeni,svuda
1025,überall::ADV,pretutindeni,svagdje
1026,nicht::ADV,nu,ne
1027,ein wenig::ADV,puțin,malo
1028,kaum::ADV,cu greu,tek
1029,kaum::ADV,cu greu,jedva
1030,kaum::ADV,cu anevoie,tek
1031,kaum::ADV,cu anevoie,jedva
1032,sehr::ADV,mult,jako
1033,sehr::ADV,mult,veoma
1034,sehr::ADV,foarte,jako
1035,sehr::ADV,foarte,veoma
1036,so::ADV,așa,tako
1037,so::ADV,așa,ovako
1038,so::ADV,atât,tako
1039,so::ADV,atât,ovako
1040,noch::ADV,încă,još
1041,nur::ADV,doar,samo
1042,schon::ADV,și,već
1043,schon::ADV,deja,već
1044,wieder::ADV,iar,opet
1045,wieder::ADV,iar,ponovo
1046,wieder::ADV,iarăși,opet
1047,wieder::ADV,iarăși,ponovo
1048,vergebens::ADV,în zadar,uzalud
1049,vergebens::ADV,în zadar,zabadava
1050,vor::PRP,înainte de,pred
1051,vor::PRP,înainte de,ispred
1052,hinter::PRP,după,za
1053,hinter::PRP,după,iza
1054,hinter::PRP,în spatele,za
1055,hinter::PRP,în spatele,iza
1056,unter::PRP,sub,pod
1057,unter::PRP,sub,ispod
1058,durch::PRP,prin,po
1059,durch::PRP,prin,kroz
1060,neben::PRP,lângă,kraj
1061,neben::PRP,lângă,pored
1062,neben::PRP,lângă,pokraj
1063,neben::PRP,alături de,kraj
1064,neben::PRP,alături de,pored
1065,neben::PRP,alături de,pokraj
1066,zwischen::PRP,între,među
1067,zwischen::PRP,între,između
1068,zwischen::PRP,dintre,među
1069,zwischen::PRP,dintre,između
1070,wegen::PRP,pentru,radi
1071,wegen::PRP,pentru,zbog
1072,dies::PRN,acesta,ovo
1073,das::PRN,asta,to
1074,das::PRN,asta,ono
1075,alles::PRN,tot,sve
1076,ich::PRN,eu,ja
1077,du::PRN,tu,ti
1078,er::PRN,el,on
1079,er::PRN,dânsul,on
1080,wir::PRN,noi,mi
1081,ihr::PRN,voi,vi
1082,sie::PRN,ei,oni
1083,sie::PRN,dânșii,oni
1084,was::FPRN,ce,što
1085,wer::FPRN,cine,tko
1086,wo::FADV,unde,gdje
1087,wohin::FADV,încotro,kuda
1088,wohin::FADV,încotro,kamo
1089,wie::FADV,cum,kako
1090,warum::FADV,de ce,zašto
1091,warum::FADV,pentru ce,zašto
1092,wieviel::FNUM,cât,koliko
1093,eins::NUM,unu,jedan
1094,zwei::NUM,doi,dva
1095,drei::NUM,trei,tri
1096,vier::NUM,patru,četiri
1097,fünf::NUM,cinci,pet
1098,sechs::NUM,șase,šest
1099,sieben::NUM,șapte,sedam
1100,acht::NUM,opt,osam
1101,neun::NUM,nouă,devet
1102,zehn::NUM,zece,deset
1103,elf::NUM,unsprezece,jedanaest
1104,zwölf::NUM,douăsprezece,dvanaest
1105,zwanzig::NUM,douăzeci,dvadeset
1106,dreißig::NUM,treizeci,trideset
1107,vierzig::NUM,patruzeci,četrdeset
1108,fünfzig::NUM,cincizeci,pedeset
1109,sechzig::NUM,șaizeci,šezdeset
1110,siebzig::NUM,șaptezeci,sedamdeset
1111,achtzig::NUM,optzeci,osamdeset
1112,neunzig::NUM,nouăzeci,devetdeset
1113,hundert::NUM,sută,sto
1114,tausend::NUM,mie,tisuća
1115,und::CNJ,și,i
1116,und::CNJ,și,te
1117,oder::CNJ,ori,ili
1118,stehen::V,sta,stajati
1119,sitzen::V,ședea,sjediti
1120,liegen::V,zăcea,ležati
1121,liegen::V,fi culcat,ležati
1122,hängen::V,atârna,visiti
1123,werden::V,deveni,postati
1124,werden::V,deveni,činiti se
1125,werden::V,se face,postati
1126,werden::V,se face,činiti se
1127,passieren::V,se întâmpla,desiti se
1128,passieren::V,se întâmpla,dogoditi se
1129,beginnen::V,începe,početi
1130,enden::V,se sfârși,prestati
1131,enden::V,se sfârși,svršiti se
1132,enden::V,se termina,prestati
1133,enden::V,se termina,svršiti se
1134,wechseln::V,se schimba,mijenjati se
1135,aufgehen[Sonne]::V,răsări,izići
1136,untergehen[Sonne]::V,apune,zaći
1137,scheinen[Sonne]::V,străluci,sijati
1138,donnern::V,tuna,grmjeti
1139,wehen::V,bate,duhati
1140,strömen::V,curge în șiroaie,strujati
1141,fließen::V,curge,teći
1142,sich drehen::V,se învârti,obrtati se
1143,sich drehen::V,se învârti,vrtjeti se
1144,schwanken::V,se clătina,teturati
1145,schwanken::V,se clătina,kolebati se
1146,schwingen::V,vibra,njihati
1147,schwingen::V,vibra,titrati
1148,schwingen::V,flutura,njihati
1149,schwingen::V,flutura,titrati
1150,fallen::V,cădea,padati
1151,brennen::V,arde,gorjeti
1152,rauchen::V,fuma,dimiti se
1153,regnen::V,ploua,kišiti
1154,regnen::V,ploua,daždjeti
1155,gefrieren::V,îngheța,smrznuti se
1156,tauen::V,se dezgheța,kopnjeti
1157,tauen::V,se dezgheța,kraviti se
1158,schmelzen::V,se topi,topiti se
1159,trocknen::V,se usca,sušiti se
1160,sieden::V,fierbe,kipjeti
1161,sieden::V,fierbe,ključati
1162,sieden::V,clocoti,kipjeti
1163,sieden::V,clocoti,ključati
1164,faulen::V,se împuți,gnjiti
1165,verfaulen::V,putrezi,sagnjiti
1166,reißen::V,se rupe,otrgnuti se
1167,reißen::V,se sfâșia,otrgnuti se
1168,versinken::V,se scufunda,tonuti
1169,versinken::V,se scufunda,propasti
1170,vergehen::V,trece,prolaziti
1171,vergehen::V,se scurge,prolaziti
1172,erscheinen::V,apărea,pojaviti se
1173,verschwinden::V,dispărea,nestati
1174,verschwinden::V,dispărea,izgubiti se
1175,sinken::V,cădea,trgnuti
1176,sinken::V,cădea,spustiti se
1177,sinken::V,coborî,trgnuti
1178,sinken::V,coborî,spustiti se
1179,abnehmen::V,scădea,opasti
1180,abnehmen::V,descrește,opasti
1181,zunehmen::V,spori,povećati se
1182,zunehmen::V,crește,povećati se
1183,zunehmen::V,augmenta,povećati se
1184,steigen::V,urca,uzići
1185,steigen::V,urca,nadoći
1186,wachsen::V,crește,rasti
1187,glänzen::V,luci,blistati
1188,glänzen::V,luci,sjati se
1189,glänzen::V,străluci,blistati
1190,glänzen::V,străluci,sjati se
1191,funkeln::V,scânteia,svjetlucati
1192,lärmen::V,face larmă,bučati
1193,lärmen::V,face larmă,galamiti
1194,läuten::V,suna,zvoniti
1195,klingeln::V,suna,zvoniti
1196,klirren::V,zăngăni,zvečati
1197,brausen::V,vui,hujati
1198,rauschen::V,vâjâi,šumiti
1199,rauschen::V,vâjâi,šuškati
1200,klingen::V,suna,zvučati
1201,bellen::V,lătra,lajati
1202,heulen::V,urla,zavijati
1203,blasen::V,sufla,puhati
1204,pfeifen::V,fluiera,fućkati
1205,schreien::V,țipa,vikati
1206,schreien::V,țipa,kričati
1207,stöhnen::V,geme,stenjati
1208,zittern::V,tremura,drhtati
1209,zittern::V,tremura,trepetati
1210,leben::V,trăi,živjeti
1211,geboren werden::V,se naște,roditi se
1212,atmen::V,respira,disati
1213,trinken::V,bea,piti
1214,essen::V,mânca,jesti
1215,schlucken::V,înghiți,gutati
1216,müde werden::V,se obosi,umoriti se
1217,einschlafen::V,adormi,usnuti
1218,einschlafen::V,adormi,zaspati
1219,schlafen::V,dormi,spati
1220,aufwachen::V,se deștepta,probuditi se
1221,aufstehen::V,fi se scula,ustati
1222,sich erholen::V,se relaxa,odmoriti se
1223,sich erholen::V,se destinde,odmoriti se
1224,krank werden::V,se îmbolnăvi,oboljeti se
1225,krank werden::V,se îmbolnăvi,razboljeti se
1226,krank sein::V,zăcea,bolovati
1227,krank sein::V,fi bolnav,bolovati
1228,schmerzen::V,durea,boljeti
1229,husten::V,tuși,kašljati
1230,genesen::V,se însănătoși,ozdraviti
1231,genesen::V,se însănătoși,oporaviti se
1232,sterben::V,muri,umrijeti
1233,umkommen::V,pieri,skapati
1234,sich bewegen::V,se mișca,gibati se
1235,sich bewegen::V,se mișca,kretati se
1236,sich rühren::V,se mișca,maknuti se
1237,sich erheben::V,se ridica,dići se
1238,sich setzen::V,lua loc,sjesti
1239,sich setzen::V,se așeza,sjesti
1240,hinfallen::V,cădea jos,pasti
1241,laufen::V,merge,hodati
1242,laufen::V,merge pe jos,hodati
1243,schreiten::V,păși,stupati
1244,spazierengehen::V,se plimba,šetati se
1245,eilen::V,fi se grăbi,hitati
1246,sich beeilen::V,se grăbi,požuriti se
1247,sausen::V,țâșni,juriti
1248,rennen::V,fugi,trčati
1249,rennen::V,alerga,trčati
1250,springen::V,sări,skakati
1251,klettern::V,urca,popeti se
1252,klettern::V,urca,penjati se
1253,klettern::V,se cățăra,popeti se
1254,klettern::V,se cățăra,penjati se
1255,schaukeln::V,legăna,ljuljati se
1256,kriechen::V,se târî,puzati
1257,kriechen::V,se târî,gmizati
1258,schwimmen::V,înota,plivati
1259,tauchen::V,se scufunda,roniti
1260,tauchen::V,se scufunda,gnjuriti
1261,rudern::V,vâsli,veslati
1262,rudern::V,lopăta,veslati
1263,fahren::V,merge,voziti se
1264,fliegen::V,zbura,letjeti
1265,fliegen::V,zbura,lijetati
1266,gehen::V,merge,ići
1267,weggehen::V,se duce,otići
1268,abfahren::V,pleca,krenuti
1269,abfahren::V,pleca,otputovati
1270,anhalten::V,se opri,stati
1271,anhalten::V,se opri,zaustaviti
1272,hineingehen::V,intra,ulaziti
1273,eintreten::V,intra,ući
1274,kommen::V,veni,doći
1275,ankommen::V,sosi,stići
1276,ankommen::V,ajunge,stići
1277,zurückkommen::V,se întoarce,vratiti se
1278,zurückkommen::V,se întoarce,povratiti se
1279,bleiben::V,rămâne,ostati
1280,warten::V,aștepta,čekati
1281,erwarten::V,aștepta,očekivati
1282,suchen::V,căuta,tražiti
1283,finden::V,găsi,naći
1284,versuchen::V,încerca,pokušati
1285,vorbereiten::V,pregăti,spremiti
1286,vorbereiten::V,pregăti,pripremiti
1287,lieben::V,iubi,voljeti
1288,mögen::V,plăcea a,voljeti
1289,lachen::V,râde,smijati se
1290,rühren::V,mișca,taknuti
1291,rühren::V,înduioșa,taknuti
1292,weinen::V,plânge,plakati
1293,schimpfen::V,înjura,psovati
1294,sich ärgern::V,se supăra,ljutiti se
1295,sich fürchten::V,se teme,bojati se
1296,sich fürchten::V,fi teamă a,bojati se
1297,fürchten::V,se teme de,bojati se
1298,fliehen::V,fugi,pobjeći
1299,flüchten::V,evada,utjeći
1300,sehen::V,vedea,vidjeti
1301,anschauen::V,privi,ogledati
1302,ansehen::V,privi,gledati
1303,hören::V,auzi,čuti
1304,zuhören::V,asculta,slušati
1305,probieren::V,gusta,probati
1306,riechen::V,mirosi,osjećati miris
1307,fühlen::V,simți,osjećati
1308,fühlen::V,resimți,osjećati
1309,scheinen::V,părea,činiti se
1310,zu sehen sein::V,se vedea,biti vidljiv
1311,vernehmen::V,auzi,saznati
1312,frieren::V,fi frig,zima je
1313,tun::V,face,raditi
1314,können::V,ști,moći
1315,können::V,putea,moći
1316,wollen::V,dori,htjeti
1317,anfangen::V,începe,početi
1318,beenden::V,sfârși,svršiti
1319,beenden::V,sfârși,dovršiti
1320,beenden::V,termina,svršiti
1321,beenden::V,termina,dovršiti
1322,aufhören::V,înceta,prestati
1323,gelingen::V,reuși,uspjeti
1324,gelingen::V,izbuti,uspjeti
1325,geraten::V,reuși,desiti se
1326,öffnen::V,deschide,otvoriti
1327,schließen::V,închide,zatvoriti
1328,stellen::V,pune,metnuti
1329,stellen::V,pune,postaviti
1330,stellen::V,așeza,metnuti
1331,stellen::V,așeza,postaviti
1332,setzen::V,pune,posaditi
1333,setzen::V,așeza,posaditi
1334,legen::V,pune,polagati
1335,berühren::V,atinge,doticati
1336,berühren::V,atinge,dodirivati
1337,verbinden::V,lega,spojiti
1338,verbinden::V,lega,zavezati
1339,bedecken::V,acoperi,pokriti
1340,aufhängen::V,atârna,objesiti
1341,aufhängen::V,spânzura,objesiti
1342,anzünden::V,aprinde,upaliti
1343,anzünden::V,aprinde,zapaliti
1344,aufheben::V,ridica,podići
1345,aufheben::V,ridica,podignuti
1346,aufheben::V,lua de jos,podići
1347,aufheben::V,lua de jos,podignuti
1348,zurücklassen::V,lăsa,ostaviti
1349,zurücklassen::V,lăsa,pustiti natrag
1350,zurücklassen::V,lăsa în urmă,ostaviti
1351,zurücklassen::V,lăsa în urmă,pustiti natrag
1352,verlieren::V,pierde,izgubiti
1353,fallen lassen::V,scăpa,ispustiti
1354,fallen lassen::V,arunca,ispustiti
1355,machen::V,face,uraditi
1356,machen::V,face,načiniti
1357,machen::V,face,napraviti
1358,herstellen::V,fabrica,proizvesti
1359,herstellen::V,confecționa,proizvesti
1360,bauen::V,clădi,graditi
1361,bauen::V,construi,graditi
1362,reparieren::V,repara,popraviti
1363,verbessern::V,ameliora,poboljšati
1364,verbessern::V,îmbunătăți,poboljšati
1365,ändern::V,schimba,promijeniti
1366,ändern::V,modifica,promijeniti
1367,graben::V,săpa,kopati
1368,graben::V,săpa,kopkati
1369,beugen::V,curba,saviti
1370,biegen::V,îndoi,saviti
1371,biegen::V,îndoi,sagnuti
1372,biegen::V,încovoia,saviti
1373,biegen::V,încovoia,sagnuti
1374,drehen::V,învârti,vrtjeti
1375,wenden::V,întoarce,obrnuti
1376,umdrehen::V,învârti,okrenuti
1377,umdrehen::V,învârti,prevŕnuti
1378,umdrehen::V,întoarce,okrenuti
1379,umdrehen::V,întoarce,prevŕnuti
1380,heben::V,ridica,dizati
1381,hochheben::V,ridica,dignuti
1382,ergreifen::V,lua,uhvatiti
1383,ergreifen::V,lua,prihvatiti
1384,ergreifen::V,apuca,uhvatiti
1385,ergreifen::V,apuca,prihvatiti
1386,halten::V,ține,držati
1387,drücken::V,apăsa,pritiskivati
1388,drücken::V,strânge,pritiskivati
1389,schieben::V,împinge,gurati
1390,kratzen::V,zgâria,česati
1391,kratzen::V,zgâria,grepsti
1392,lecken::V,linge,lizati
1393,beißen::V,mușca,ujesti
1394,beißen::V,mușca,gristi
1395,abreißen::V,rupe,otkinuti
1396,abreißen::V,smulge,otkinuti
1397,abschneiden::V,scurta,odrezati
1398,binden::V,lega,vezati
1399,stecken::V,pune,turiti
1400,brechen::V,rupe,slomiti
1401,brechen::V,frânge,slomiti
1402,klopfen::V,ciocăni,lupati
1403,klopfen::V,ciocăni,kucati
1404,hauen::V,lovi,tući
1405,hauen::V,lovi,udarati
1406,kleben::V,lipi,lijepiti
1407,reiben::V,freca,trti
1408,reiben::V,fricționa,trti
1409,streichen::V,unge,namazati
1410,schleifen::V,ascuți,brusiti
1411,schneiden::V,tăia,rezati
1412,rütteln::V,zgâlțâi,drmati
1413,schütteln::V,scutura,tresti
1414,schwenken::V,agita,mahati
1415,schütten::V,vărsa,sipati
1416,schütten::V,vărsa,lijevati
1417,füllen::V,umple,napuniti
1418,einwickeln::V,înveli,umotati
1419,einwickeln::V,înveli,zamotati
1420,einwickeln::V,înfășura,umotati
1421,einwickeln::V,înfășura,zamotati
1422,tragen::V,căra,nositi
1423,schleppen::V,târî,tegliti
1424,ziehen::V,trage,vući
1425,aufbewahren::V,păstra,čuvati
1426,aufbewahren::V,conserva,čuvati
1427,werfen::V,arunca,bacati
1428,fangen::V,prinde,loviti
1429,fangen::V,prinde,hvatati
1430,packen::V,apuca,ščepati
1431,packen::V,apuca,zgrabiti
1432,verstecken::V,ascunde,sakriti
1433,teilen::V,împărți,podijeliti
1434,schicken::V,trimite,slati
1435,bringen::V,aduce,donijeti
1436,hinzufügen::V,adăuga,dodati
1437,hinzufügen::V,adăuga,pridati
1438,bekommen::V,obține,dobiti
1439,bekommen::V,dobândi,dobiti
1440,erhalten::V,primi,primiti
1441,erhalten::V,căpăta,primiti
1442,nehmen::V,lua,uzeti
1443,wählen::V,opta,izabrati
1444,wählen::V,alege,izabrati
1445,auswählen::V,selecta,odabrati
1446,bewahren::V,păstra,sačuvati
1447,behindern::V,stingheri,smetati
1448,verderben::V,strica,pokvariti
1449,beschädigen::V,strica,oštetiti
1450,zerbrechen::V,rupe,razbiti
1451,zerbrechen::V,rupe,prelomiti
1452,zerbrechen::V,frânge,razbiti
1453,zerbrechen::V,frânge,prelomiti
1454,zerreißen::V,rupe,poderati
1455,zerreißen::V,rupe,rastrgnuti
1456,zerreißen::V,sfâșia,poderati
1457,zerreißen::V,sfâșia,rastrgnuti
1458,zerstören::V,distruge,razoriti
1459,zerstören::V,distruge,razrušiti
1460,verbrennen::V,arde,spaliti
1461,verbrennen::V,arde,sagorjeti
1462,verbrennen::V,incendia,spaliti
1463,verbrennen::V,incendia,sagorjeti
1464,geben::V,da,dati
1465,reichen::V,întinde,pružiti
1466,schenken::V,dărui,darivati
1467,versprechen::V,făgădui,obećati
1468,wünschen::V,ura,željeti
1469,loben::V,lăuda,hvaliti
1470,küssen::V,săruta,ljubiti
1471,wiegen::V,legăna,njihati
1472,wiegen::V,legăna,ljuljati
1473,zudecken::V,acoperi,pokriti
1474,wecken::V,trezi,probuditi
1475,wecken::V,deștepta,probuditi
1476,zeigen::V,arăta,pokazati
1477,führen::V,călăuzi,voditi
1478,lehren::V,preda,učiti
1479,lehren::V,învăța,učiti
1480,unterrichten::V,învăța,poučiti
1481,unterrichten::V,instrui,poučiti
1482,aufziehen::V,crește,uzgajati
1483,leiten::V,duce,upravljati
1484,leiten::V,conduce,upravljati
1485,antreiben::V,împinge,natjeravati
1486,antreiben::V,încuraja,natjeravati
1487,lassen::V,pune pe să,dati
1488,einladen::V,invita,pozvati
1489,vereinigen::V,uni,ujediniti
1490,vereinigen::V,întruni,ujediniti
1491,besuchen::V,vizita,posjetiti
1492,besuchen::V,face o vizită,posjetiti
1493,treffen::V,întâlni,sresti
1494,sich versammeln::V,se aduna,okupiti se
1495,spielen::V,se juca,igrati se
1496,singen::V,cânta,pjevati
1497,tanzen::V,dansa,plesati
1498,sich trennen::V,se separa,razići se
1499,sich trennen::V,se despărți,razići se
1500,verlassen::V,părăsi,ostaviti
1501,verlassen::V,părăsi,napustiti
1502,verlassen::V,abandona,ostaviti
1503,verlassen::V,abandona,napustiti
1504,retten::V,salva,spasiti
1505,bewachen::V,păzi,čuvati
1506,bewachen::V,păzi,stražariti
1507,schützen::V,ocroti,čuvati
1508,schützen::V,proteja,čuvati
1509,verteidigen::V,apăra,obraniti
1510,sich schlagen::V,se bate,biti se
1511,sich schlagen::V,se bate,udariti se
1512,schießen::V,trage,pucati
1513,schießen::V,trage,strijeljati
1514,siegen::V,birui,pobijediti
1515,siegen::V,învinge,pobijediti
1516,ärgern::V,supăra,ljutiti
1517,schlagen::V,lovi,biti
1518,schlagen::V,lovi,udariti
1519,treten::V,călca,šutnuti
1520,stechen::V,înțepa,ubosti
1521,stechen::V,împunge,ubosti
1522,stoßen::V,împinge,gurnuti
1523,stehlen::V,fura,ukrasti
1524,stören::V,deranja,smetati
1525,belästigen::V,importuna,smetati
1526,belästigen::V,importuna,dosaditi
1527,verbergen::V,ascunde,skriti
1528,täuschen::V,amăgi,obmanuti
1529,betrügen::V,înșela,prevarati
1530,töten::V,omorî,ubiti
1531,wohnen::V,sta,stanovati
1532,wohnen::V,locui,stanovati
1533,arbeiten::V,lucra,raditi
1534,sammeln::V,aduna,sabrati
1535,sammeln::V,colecționa,sabrati
1536,pflücken::V,culege,ubrati
1537,jagen::V,vâna,loviti
1538,fischen::V,pescui,ribati
1539,fischen::V,pescui,loviti ribu
1540,fassen::V,prinde,uloviti
1541,hüten::V,paște,pasti
1542,treiben::V,mână,goniti
1543,anbinden::V,lega,privezati
1544,füttern::V,da de mâncare,hraniti
1545,melken::V,mulge,musti
1546,hacken::V,toca,sjeckati
1547,hacken::V,sparge,sjeckati
1548,gießen::V,uda,politi
1549,reifen::V,pârgui,sazreti
1550,zubereiten::V,găti,prigotoviti
1551,kochen::V,găti,kuhati
1552,backen::V,coace,peći
1553,braten::V,coace,peći
1554,braten::V,coace,pržiti
1555,umrühren::V,mesteca,promiješati
1556,stricken::V,împleti,plesti
1557,nähen::V,coase,šiti
1558,färben::V,vopsi,obojiti
1559,färben::V,colora,obojiti
1560,reinigen::V,curăți,očistiti
1561,reinigen::V,curăți,počistiti
1562,waschen::V,spăla,prati
1563,abwischen::V,șterge,otrti
1564,spülen::V,clăti,isprati
1565,spülen::V,clăti,oplakati
1566,fegen::V,mătura,mesti
1567,fegen::V,mătura,pomesti
1568,kehren::V,mătura,mesti
1569,baden::V,se scălda,kupati se
1570,sich waschen::V,se spăla,umiti se
1571,sich waschen::V,se spăla,prati se
1572,ausziehen::V,și scoate,svući
1573,anziehen::V,îmbrăca,obući
1574,sich anziehen::V,se îmbrăca,obući se
1575,kämmen::V,pieptăna,češljati
1576,schmücken::V,împodobi,uresiti
1577,schmücken::V,împodobi,nakititi
1578,sagen::V,zice,reći
1579,sagen::V,zice,kazati
1580,sagen::V,spune,reći
1581,sagen::V,spune,kazati
1582,sprechen::V,vorbi,govoriti
1583,reden::V,vorbi,govoriti
1584,reden::V,vorbi,besjediti
1585,reden::V,discuta,govoriti
1586,reden::V,discuta,besjediti
1587,sich unterhalten::V,conversa,razgovarati se
1588,sich unterhalten::V,sta de vorbă,razgovarati se
1589,fragen::V,întreba,pitati
1590,bitten::V,ruga,moliti
1591,erzählen::V,spune,ispričati
1592,erzählen::V,spune,pripovjediti
1593,erzählen::V,povesti,ispričati
1594,erzählen::V,povesti,pripovjediti
1595,mitteilen::V,comunica,saopćiti
1596,mitteilen::V,înștiința,saopćiti
1597,nennen::V,numi,nazvati
1598,nennen::V,chema,nazvati
1599,rufen::V,chema,zvati
1600,rufen::V,chema,dozvati
1601,prahlen::V,se făli,hvalisati se
1602,übersetzen::V,traduce,prevesti
1603,denken::V,gândi,misliti
1604,glauben::V,crede,vjerovati
