,Concept_ID,ga,ko
109,Schaum::N,cúr,포말
110,Schmutz::N,salachar,때
111,See::N,loch,호수
112,Sumpf::N,portach,습지
113,Moor::N,caorán,저습지
114,Moor::N,móinteán,저습지
115,Wiese::N,cluain,목초지
116,Wiese::N,móinéar,목초지
117,Wald::N,coill,숲
118,Wald::N,foraois,숲
119,Hügel::N,ard,언덕
120,Anhöhe::N,ard,언덕
121,Anhöhe::N,ardán,언덕
122,Berg::N,sliabh,산
123,Gipfel::N,barr,졀졍
124,Gipfel::N,mullach,졀졍
125,Höhle::N,uaimh,공동
126,Höhle::N,pluais,공동
127,Abhang::N,fána,몰매
128,Quelle::N,foinse,근원
129,Bach::N,sruthán,내
130,Fluss::N,abhainn,강
131,Ufer::N,bruach,강변
132,Ufer::N,bruach,바닷가
133,Küste::N,cósta,해변
134,Küste::N,cósta,해변가
135,Küste::N,cladach,해변
136,Küste::N,cladach,해변가
137,Festland::N,míntír,본토
138,Meer::N,muir,바다
139,Meer::N,farraige,바다
140,Bucht::N,bá,협만
141,Bucht::N,cuan,협만
142,Insel::N,inis,섬
143,Insel::N,oileán,섬
144,Blume::N,bláth,꽃
145,Gras::N,féar,풀
146,Wurzel::N,rúta,뿌리
147,Wurzel::N,fréamh,뿌리
148,Baum::N,crann,나무
149,Stamm::N,stoc,대
150,Stamm::N,tamhan,대
151,Rinde::N,coirt,나무껍질
152,Rinde::N,craiceann,나무껍질
153,Ast::N,géag,가지
154,Zweig::N,géag,가지
155,Zweig::N,craobh,가지
156,Blatt::N,duille,잎
157,Blatt::N,duilleog,잎
158,Birke::N,beith,자작나무
159,Birke::N,crann beithe,자작나무
160,Kiefer[Baum]::N,péine,소나무
161,Weide[Baum]::N,saileach,쉬양버들
162,Tanne::N,giúis,전나무
163,Horn::N,adharc,뿔
164,Feder::N,cleite,깃털
165,Fell::N,clúmh,피혁모피
166,Flügel::N,eite,날개
167,Flügel::N,sciathán,날개
168,Klaue::N,crúb,갈고리 발톺
169,Klaue::N,crobh,갈고리 발톺
170,Kralle::N,crobh,발툭
171,Schwanz::N,eireaball,꼬리
172,Ei::N,ubh,알
173,Nest::N,nead,보금자리
174,Bau::N,brocais,굴
175,Tier::N,ainmhí,짐승
176,Tier::N,beithíoch,짐승
177,Herde::N,tréad,가축의떼
178,Kuh::N,bó,암소
179,Bulle::N,tarbh,황소
180,Pferd::N,each,말
181,Pferd::N,capall,말
182,Schaf::N,caora,양
183,Schwein::N,muc,돼지
184,Hund::N,madra,개
185,Katze::N,cat,고양이
186,Bär::N,béar,콤
187,Eichhörnchen::N,iora,다람쥐
188,Elch::N,eilc,고라니
189,Fuchs::N,sionnach,여우
190,Fuchs::N,madra rua,여우
191,Hase::N,giorria,토끼
192,Maus::N,luch,쥐
193,Wolf::N,mac tíre,늑대
194,Vogel::N,éan,새
195,Schwarm::N,saithe,뗴
196,Huhn::N,cearc,암탉
197,Hahn::N,coileach,수탉
198,Gans::N,gé,거위
199,Adler::N,iolar,수리
200,Ente::N,lacha,오리
201,Eule::N,ulchabhán,부엉이
202,Kranich::N,grús,두루미
203,Krähe::N,caróg,까마귀
204,Krähe::N,préachán,까마귀
205,Kuckuck::N,cuach,뻐꾸기
206,Schwan::N,eala,배조
207,Fisch::N,iasc,물고기
208,Barsch::N,péirse,농어
209,Hecht::N,liús,에속스
210,Schlange[Tier]::N,nathair,뱀
211,Wurm::N,péist,벌레
212,Spinne::N,damhán alla,거미
213,Ameise::N,seangán,개미
214,Laus::N,míol,이
215,Mücke::N,muiscít,모기
216,Mücke::N,corrmhíol,모기
217,Fliege::N,cuil,날기
218,Fliege::N,cuileog,날기
219,Schmetterling::N,féileacán,나비
220,Beere::N,caor,장과
221,Apfel::N,úll,사과
222,Pilz::N,beacán,고방이
223,Pilz::N,muisiriún,고방이
224,Zwiebel::N,oinniún,양파
225,Saat::N,síol,씨
226,Korn::N,gráinne,알맹이
227,Heu::N,féar,건초
228,Schale::N,scaimh,피상
229,Grube::N,poll,
230,Falle::N,gaiste,함정
231,Schlinge::N,sealán,올가미
232,Schlinge::N,sealán,멜빵붕대
233,Spur::N,rian,발지국
234,Asche::N,luaith,재
235,Dreck::N,salachar,똥
236,Dreck::N,salachar,오물
237,Eisen::N,iarann,쇠
238,Eisen::N,iarann,철
239,Gold::N,ór,항금
240,Silber::N,airgead,은
241,Kohle::N,gual,슻
242,Glas::N,gloine,유리
243,Lehm::N,cré,찰흙
244,Sand::N,gaineamh,모래
245,Mensch::N,duine,사람
246,Mann::N,fear,남자
247,Frau::N,bean,여자
248,Kind::N,gasúr,아이
249,Kind::N,páiste,아이
250,Junge::N,buachaill,소녁
251,Mädchen::N,cailín,소녀
252,Familie::N,teaghlach,가족
253,Familie::N,comhluadar,가족
254,Großvater::N,seanathair,할아버지
255,Großmutter::N,seanmháthair,할머니
256,Eltern::N,tuismitheoirí,어버오
257,Vater::N,athair,아버지
258,Mutter::N,máthair,어머니
259,Sohn::N,mac,아들
260,Tochter::N,iníon,딸기
261,Bruder::N,deartháir,형제
262,Schwester::N,deirfiúr,누이
263,Onkel::N,uncail,백부
264,Tante::N,aintín,아주머니
265,Ehemann::N,fear céile,남편
266,Ehefrau::N,bean chéile,아내
267,Freude::N,áthas,기쁨
268,Gelächter::N,gáire,웃음
269,Glück::N,séan,즐거움
270,Glück::N,sonas,즐거움
271,Kummer::N,brón,슬픔
272,Kummer::N,buairt,슬픔
273,Wunsch::N,guí,소망
274,Wunsch::N,achainí,소망
275,Lust::N,fonn,
276,Geist::N,meon,할기
277,Geist::N,spiorad,할기
278,Gedanke::N,smaoineamh,상념
279,Gedächtnis::N,cuimhne,기억
280,Verstand::N,ciall,분별
281,Verstand::N,ciall,지능
282,Verstand::N,intinn,분별
283,Verstand::N,intinn,지능
284,Sinn::N,brí,센스
285,Sinn::N,ciall,센스
286,Grund::N,fáth,까닭
287,Wahrheit::N,fírinne,참
288,Wahrheit::N,fírinne,진실
289,Gespräch::N,comhrá,대화
290,Märchen::N,scéal,동화
291,Erzählung::N,scéal,이야기
292,Nachricht::N,teachtaireacht,
293,Neuigkeit::N,scéala,뉴스
294,Name::N,ainm,이름
295,Rätsel::N,tomhas,수수께끼
296,Rede::N,óráid,연설
297,Rede::N,aitheasc,연설
298,Sprache::N,teanga,말
299,Stimme::N,guth,목소리
300,Wort::N,focal,낱말
301,Zeichen::N,comhartha,신호
302,Ruf::N,glaoch,부름
303,Lärm::N,torann,소동
304,Laut::N,fuaim,음성
305,Ton::N,ton,목소리
306,Lied::N,amhrán,노래
307,Ruhe::N,suaimhneas,쉼
308,Leute::N,muintir,사람들
309,Volk::N,pobal,국중
310,Arbeit::N,obair,근로
311,Arbeit::N,obair,너무
312,Gast::N,aoi,손님
313,Geschenk::N,féirín,행하
314,Geschenk::N,bronntanas,행하
315,Spiel::N,cluiche,무리
316,Gesellschaft::N,comhluadar,교제
317,Hilfe::N,cúnamh,거들음
318,Hilfe::N,cúnamh,보좌
319,Hilfe::N,cabhair,거들음
320,Hilfe::N,cabhair,보좌
321,Freund::N,cara,친구
322,Kamerad::N,comrádaí,동실자
323,Angelegenheit::N,ábhar,용무
324,Anzahl::N,líon,어떤
325,Anzahl::N,líon,수
326,Art::N,sórt,정류
327,Art::N,saghas,정류
328,Stück::N,píosa,일부분
329,Teil::N,cuid,몱
330,Teil::N,cuid,구훠
331,Teil::N,páirt,몱
332,Teil::N,páirt,구훠
333,Hälfte::N,leath,2분의
334,Kreis::N,ciorcal,고리
335,Kreuz::N,cros,열십자
336,Linie::N,líne,선
337,Strich::N,stríoc,스침
338,Abstand::N,achar,거리
339,Entfernung::N,fad,거리
340,Gegend::N,ceantar,곳
341,Gegend::N,ceantar,부금
342,Platz::N,áit,장소
343,Platz::N,spás,장소
344,Ort::N,áit,장소
345,Seite::N,taobh,옆면
346,Mitte::N,lár,궁간
347,Gegenstand::N,ball,항목
348,Gegenstand::N,ábhar,항목
349,Sache::N,ní,뭉에
350,Sache::N,rud,뭉에
351,Rand::N,imeall,가
352,Rand::N,ciumhais,가
353,Kante::N,corr,귀퉁
354,Kante::N,colbha,귀퉁
355,Ecke::N,coirnéal,구석
356,Spitze::N,gob,끝
357,Spitze::N,gob,참단
358,Spitze::N,barr,끝
359,Spitze::N,barr,참단
360,Ende::N,ceann,말당
361,Ende::N,foirceann,말당
362,Loch::N,poll,빙옷
363,Winkel::N,cúinne,각도
364,Winkel::N,uillinn,각도
365,Muster::N,patrún,본
366,Muster::N,patrún,견복
367,Größe::N,méid,신장
368,Größe::N,toise,신장
369,Länge::N,fad,길이긺
370,Höhe::N,airde,높이
371,Gewicht::N,meáchan,추
372,Menge::N,méid,수양
373,Haufen::N,cnap,퇴적
374,Reihe::N,líne,열
375,Reihe::N,sraith,열
376,Boot::N,bád,보트
377,Ruder::N,rámh,노
378,Ruder::N,maide rámha,노
379,Schlitten::N,carr sleamhnáin,썰매
380,Ski::N,scí,스키
381,Lagerfeuer::N,tine champa,캠프의 모닥불
382,Last::N,ualach,무거운짐
383,Gang::N,siúlóid,걸음
384,Schritt::N,céim,보조
385,Schritt::N,coiscéim,보조
386,Norden::N,tuaisceart,북쪽 
387,Süden::N,deisceart,남쪽
388,Westen::N,iarthar,서쪽
389,Osten::N,oirthear,동쪽
390,Holz::N,adhmad,목재
391,Brett::N,clár,마루널
392,Platte::N,leac,탤
393,Platte::N,leac,금속판
394,Stütze::N,taca,버팀목
395,Stange::N,polla,장대
396,Stange::N,cuaille,장대
397,Stock::N,bata,막대기
398,Stock::N,maide,막대기
399,Stab::N,maide,작대기
400,Stab::N,bachall,작대기
401,Rohr::N,píopa,갈대
402,Haus::N,teach,집
403,Heim::N,baile,집
404,Ofen::N,sornóg,아궁이
405,Fußboden::N,urlár,마루
406,Tisch::N,bord,탁자
407,Tisch::N,tábla,탁자
408,Stuhl::N,cathaoir,의자
409,Wiege::N,cliabhán,발상지
410,Bett::N,leaba,침대
411,Regal::N,seilf,서가
412,Kiste::N,bosca,짐궤
413,Fenster::N,fuinneoig,눔
414,Tür::N,doras,문
415,Tor::N,geata,대문
416,Zaun::N,fál,담장
417,Zaun::N,claí,담장
418,Dach::N,díon,지붕
419,Leiter::N,dréimire,사닥다리
420,Besen::N,scuab,비
421,Spaten::N,spád,가래
422,Spaten::N,rámhainn,가래
423,Schaufel::N,sluasaid,삽
424,Gabel::N,forc,갈래
425,Gabel::N,gabhlóg,갈래
426,Löffel::N,spúnóg,숟가락
427,Messer::N,scian,나이프
428,Nagel::N,tairne,발툽
429,Netz::N,líon,그물
430,Netz::N,eangach,그물
431,Haken::N,croch,갈고리
432,Griff::N,cos,움켜쥠
433,Griff::N,hanla,움켜쥠
434,Schloss::N,glas,자물쇠
435,Bild::N,pictiúr,그림
436,Figur::N,fíor,몸메
437,Puppe::N,bábóg,인형
438,Beutel::N,mála,클
439,Beutel::N,mealbhóg,클
440,Bündel::N,beart,자근다발
441,Tasche::N,mála,가방
442,Eimer::N,buicéad,동이
443,Deckel::N,clár,뚜껑
444,Deckel::N,claibín,뚜껑
445,Geschirr::N,soithí,식시
446,Geschirr::N,gréithe,식시
447,Sack::N,sac,조갑
448,Sack::N,mála,조갑
449,Tasse::N,cupán,차잔
450,Topf::N,pota,단지
451,Kessel::N,citeal,주전자
452,Essen::N,béile,먹기
453,Nahrung::N,bia,식료
454,Speise::N,mias,음식물
455,Fleisch::N,feoil,고기
456,Getreide::N,grán,곡물
457,Getreide::N,arbhar,곡물
458,Brei::N,brúitín,젤리
459,Brot::N,arán,빵
460,Scheibe::N,píosa,원반
461,Scheibe::N,slisne,원반
462,Fett::N,saill,기름
463,Fett::N,méathras,기름
464,Butter::N,im,버터
465,Öl::N,ola,올리브유
466,Salz::N,salann,소금
467,Suppe::N,sú,국
468,Suppe::N,sú,수프
469,Suppe::N,anraith,국
470,Suppe::N,anraith,수프
471,Honig::N,mil,감미
472,Milch::N,bainne,유즙
473,Tee::N,tae,차
474,Leder::N,leathar,가죽
475,Wolle::N,olann,양털
476,Stoff::N,éadach,패료
477,Nadel::N,snáthaid,바늘
478,Faden::N,snáth,콘실
479,Knopf::N,cnaipe,단추
480,Knoten::N,snaidhm,곁절
481,Farbe::N,péint,색
482,Kleidung::N,éadaí,옷입기
483,Hemd::N,léine,속옷
484,Kragen::N,bóna,깃
485,Ärmel::N,muinchille,소매
486,Hose::N,bríste,바지
487,Hose::N,treabhsar,바지
488,Gürtel::N,crios,밴드
489,Mütze::N,caipín,모자
490,Schuh::N,bróg,구두
491,Stiefel::N,buatais,장화
492,Ring::N,fáinne,고리
493,Band::N,ribín,리본
494,Kamm::N,cíor,빗
495,Spiegel::N,scáthán,거울
496,Riemen::N,iall,가죽끈
497,Riemen::N,strapa,가죽끈
498,Schnur::N,téad,밧줄
499,Schnur::N,sreangán,밧줄
500,Leine::N,iall,고삐줄
501,Decke::N,pluid,이부자리
502,Decke::N,blaincéad,이부자리
503,Kissen::N,piliúr,깔개
504,Kissen::N,adhartán,깔개
505,Tuch::N,scaif,천
506,Handtuch::N,tuáille,수건
507,Kraft::N,fórsa,세력
508,Stärke::N,neart,힘
509,Gesundheit::N,sláinte,위생
510,Krankheit::N,tinneas,병
511,Krankheit::N,breoiteacht,병
512,Schmerz::N,pian,아픔고통
513,Wunde::N,goin,상처
514,Fieber::N,fiabhras,열별
515,Arznei::N,cógas,약
516,Brücke::N,droichead,교량
517,Brunnen::N,tobar,원천
518,Weide::N,féarach,목장
519,Pfad::N,cosán,좁은길
520,Pfad::N,conair,좁은길
521,Weg::N,slí,길
522,Weg::N,bealach,길
523,Straße::N,bóthar,길
524,Dorf::N,sráidbhaile,촌
525,Dorf::N,sráidbhaile,촌락
526,Stadt::N,baile,도시
527,Stadt::N,cathair,도시
528,Brief::N,litir,서한
529,Buch::N,cín,책
530,Buch::N,leabhar,책
531,Buchstabe::N,litir,문자
532,Zeitung::N,nuachtán,신문
533,Leben::N,saol,삶
534,Leben::N,beatha,삶
535,Tod::N,bás,죽음
536,Grab::N,uaigh,무덤
537,Kirche::N,eaglais,교회
538,Sünde::N,peaca,부정
539,Gott::N,dia,하느님
540,Arbeiter::N,oibrí,일하는사람
541,Chef::N,saoiste,사장
542,Chef::N,ceannasaí,사장
543,Meister::N,máistir,명인
544,Meister::N,máistir,대가
545,Arzt::N,lia,의사
546,Arzt::N,dochtúir,의사
547,Lehrer::N,oide,교사
548,Lehrer::N,múinteoir,교사
549,Geld::N,airgead,돈
550,Geschäft::N,gnó,일
551,Laden::N,siopa,가게
552,Preis::N,praghas,가격
553,Ware::N,earra,상품
554,Nutzen::N,tairbhe,이익
555,Reichtum::N,rachmas,많음
556,Reichtum::N,saibhreas,많음
557,Welt::N,domhan,세상
558,Land::N,tír,지방
559,Staat::N,stát,국가
560,König::N,rí,국왕
561,Macht::N,cumhacht,힘
562,Grenze::N,críoch,국경
563,Grenze::N,teorainn,국경
564,Krieg::N,cogadh,전쟁
565,Feind::N,namhaid,적
566,Gewalt::N,foréigean,권력
567,Kampf::N,troid,전투
568,Bogen[Waffe]::N,bogha,활
569,Pfeil::N,saighead,화살
570,Gewehr::N,gunna,무기
571,Fehler::N,botún,오류
572,Fehler::N,meancóg,오류
573,Lüge::N,bréag,거짓말
574,Lüge::N,éitheach,거짓말
575,Schaden::N,dochar,손상
576,Schaden::N,damáiste,손상
577,Unglück::N,drochrath,불행
578,Schuld::N,locht,부채
579,Schuld::N,milleán,부채
580,Alter::N,aois,연령
581,Schluss::N,deireadh,마감
582,Zeit::N,am,때
583,Zeit::N,am,시간
584,Zeit::N,aimsir,때
585,Zeit::N,aimsir,시간
586,Tag::N,lá,하루
587,Morgen::N,maidin,이침
588,Mittag::N,nóin,대낮
589,Abend::N,tráthnóna,저녁
590,Nacht::N,oíche,밤
591,Woche::N,seachtain,근무일
592,Monat::N,mí,달
593,Jahr::N,bliain,해
594,Frühling::N,earrach,봄
595,Sommer::N,samhradh,여름
596,Herbst::N,fómhar,가을
597,Winter::N,geimhreadh,겨울
598,Januar::N,Eanáir,일월
599,Februar::N,Feabhra,이월
600,März::N,Márta,삼월
601,April::N,Aibreán,사월
602,Mai::N,Bealtaine,오월
603,Juni::N,Meitheamh,유월
604,Juli::N,Iúil,칠월
605,August::N,Lúnasa,팔월
606,September::N,Meán Fómhair,구월
607,Oktober::N,Deireadh Fómhair,시월
608,November::N,Samhain,십일월
609,November::N,Mí na Samhna,십일월
610,Dezember::N,Mí na Nollag,십이월
611,Montag::N,Luan,월요일
612,Montag::N,Dé Luain,월요일
613,Dienstag::N,Máirt,화요일
614,Dienstag::N,Dé Máirt,화요일
615,Mittwoch::N,Céadaoin,수요일
616,Mittwoch::N,Dé Céadaoin,수요일
617,Donnerstag::N,Déardaoin,모교일
618,Freitag::N,Aoine,그묘일
619,Freitag::N,Dé hAoine,그묘일
620,Samstag::N,Satharn,토요일
621,Samstag::N,Dé Sathairn,토요일
622,Sonntag::N,Domhnach,일요일
623,Sonntag::N,Dé Domhnaigh,일요일
624,groß::A,mór,큰
625,klein::A,beag,자근
626,lang::A,fada,긴
627,kurz::A,gearr,짧은
628,kurz::A,gairid,짧은
629,breit::A,leathan,넓은
630,breit::A,fairsing,넓은
631,schmal::A,cúng,좁은
632,dicht::A,dlúth,농밀한
633,dick[Gegenstand]::A,tiubh,두꺼운
634,dünn::A,caol,얇은
635,dünn::A,tanaí,얇은
636,fein::A,scáinte,미세한
637,fein::A,fíneálta,미세한
638,fest::A,daingean,굳은
639,flach::A,cothrom,얕은
640,glatt::A,mín,반들반들한
641,glatt::A,sleamhain,반들반들한
642,hart::A,crua,굳은
643,weich::A,bog,연한
644,rund::A,cruinn,둥근
645,spitz::A,gobach,뾰족한
646,spitz::A,biorach,뾰족한
647,scharf::A,géar,날카로운
648,scharf::A,faobhrach,날카로운
649,stumpf::A,maol,무딘
650,schwer::A,trom,무거운
651,schön::A,álainn,멋진
652,heiß::A,te,뜨거운
653,warm::A,te,따뜻한
654,kalt::A,fuar,찬
655,kühl::A,fionnuar,서늘한
656,frisch::A,úr,신선한
657,frisch::A,friseáilte,신선한
658,feucht::A,tais,축축한
659,nass::A,fliuch,젖은
660,trocken::A,tirim,마른
661,voll::A,lán,완전한
662,leer::A,folamh,빈
663,offen::A,oscailte,열린
664,geschlossen::A,dúnta,닫힌
665,geschlossen::A,druidte,닫힌
666,sauber::A,glan,깨끗한
667,schmutzig::A,salach,더러운
668,roh::A,amh,날게잇의
669,reif::A,aibí,이근
670,lecker::A,blasta,맛있는
671,süß::A,milis,단
672,bitter::A,searbh,찌르는듯한
673,sauer::A,géar,산성의
674,sauer::A,searbh,산성의
675,hell::A,geal,밝은
676,hell::A,soilseach,밝은
677,dunkel::A,dorcha,어두운
678,schwarz::A,dubh,검은
679,weiß::A,bán,하얀
680,rot::A,dearg,붉은
681,gelb::A,buí,황색
682,blau::A,gorm,푸른
683,grün::A,glas,녹색의
684,grün::A,uaine,녹색의
685,grau::A,liath,회색의
686,bunt::A,ildathach,알록달록한
687,bunt::A,dathannach,알록달록한
688,billig::A,saor,싼
689,teuer::A,daor,값비산
690,teuer::A,costasach,값비산
691,wertvoll::A,luachmhar,가치가많은
692,blind::A,dall,눈먼
693,blind::A,caoch,눈먼
