,Concept_ID,en,sk
869,läuten::V,chime,cengať
870,klingeln::V,ring,zvoniť
871,klirren::V,tinkle,rinčať
872,brausen::V,roar,hučať
873,rauschen::V,rustle,šumieť
874,klingen::V,sound,znieť
875,klingen::V,sound,zvoniť
876,bellen::V,bark,štekať
877,bellen::V,bark,brechať
878,heulen::V,howl,vyť
879,blasen::V,blow,duť
880,blasen::V,blow,fúkať
881,pfeifen::V,whistle,pískať
882,pfeifen::V,whistle,hvízdať
883,schreien::V,shout,kričať
884,stöhnen::V,groan,stenať
885,zittern::V,tremble,triasť sa
886,leben::V,be alive,žiť
887,geboren werden::V,be born,narodiť sa
888,atmen::V,breathe,dýchať
889,trinken::V,drink,piť
890,essen::V,eat,jesť
891,schlucken::V,swallow,zhltnuť
892,müde werden::V,get tired,unaviť sa
893,einschlafen::V,fall asleep,usnúť
894,einschlafen::V,fall asleep,zaspať
895,schlafen::V,sleep,spať
896,aufwachen::V,wake up,zobudiť sa
897,aufstehen::V,get up,vstať
898,sich erholen::V,relax,zotavovať sa
899,sich erholen::V,relax,oddýchovať si
900,krank werden::V,fall ill,ochorieť
901,krank sein::V,be ill,chorieť
902,krank sein::V,be ill,byť chorý
903,schmerzen::V,ache,bolieť
904,husten::V,cough,kašľať
905,genesen::V,recover,uzdraviť sa
906,sterben::V,die,umrieť
907,sterben::V,die,zomrieť
908,umkommen::V,perish,zahynúť
909,sich bewegen::V,move,pohybovať sa
910,sich rühren::V,budge,hnúť sa
911,sich erheben::V,stand up,zdvihnúť sa
912,sich setzen::V,sit down,sadnúť si
913,hinfallen::V,tumble,spadnúť
914,laufen::V,walk,bežať
915,schreiten::V,pace,kráčať
916,spazierengehen::V,go for a walk,prechádzať sa
917,eilen::V,rush,súriť
918,sich beeilen::V,hurry,ponáhľať sa
919,sausen::V,dash,hučať
920,rennen::V,run,bežať
921,springen::V,jump,skákať
922,klettern::V,climb,liezť
923,schaukeln::V,seesaw,húpať
924,schaukeln::V,seesaw,hojdať
925,kriechen::V,creep,liezť
926,kriechen::V,creep,plaziť sa
927,schwimmen::V,swim,plávať
928,tauchen::V,dive,ponoriť sa
929,rudern::V,row,veslovať
930,fahren::V,drive,ísť
931,fahren::V,drive,jazdiť
932,fliegen::V,fly,letieť
933,gehen::V,go,ísť
934,weggehen::V,go away,odísť
935,weggehen::V,go away,odchádzať
936,abfahren::V,depart,odcestovať
937,anhalten::V,stop,zadržať sa
938,anhalten::V,stop,zastaviť sa
939,hineingehen::V,go in,vchádzať
940,eintreten::V,enter,vojsť
941,eintreten::V,enter,vstúpiť
942,kommen::V,come,prísť
943,ankommen::V,arrive,prísť
944,ankommen::V,arrive,doraziť
945,zurückkommen::V,come back,vrátiť sa
946,bleiben::V,stay,ostať
947,bleiben::V,stay,zostať
948,warten::V,wait,čakať
949,erwarten::V,wait for,očakávať
950,suchen::V,seek,hľadať
951,suchen::V,look for,hľadať
952,finden::V,find,nájsť
953,versuchen::V,try,skúsiť
954,versuchen::V,try,pokúsiť sa
955,vorbereiten::V,prepare,pripraviť
956,lieben::V,love,ľúbiť
957,lieben::V,love,milovať
958,mögen::V,like,mať rád
959,lachen::V,laugh,smiať sa
960,rühren::V,move,dojať
961,weinen::V,weep,plakať
962,schimpfen::V,grumble,nadávať
963,sich ärgern::V,be annoyed,hnevať sa
964,sich ärgern::V,be annoyed,zlostiť sa
965,sich fürchten::V,be afraid,báť sa
966,fürchten::V,be afraid of,báť sa
967,fliehen::V,flee,utekať
968,flüchten::V,escape,utiecť
969,sehen::V,see,vidieť
970,anschauen::V,look at,pozrieť sa na
971,ansehen::V,watch,pozrieť
972,hören::V,hear,počúvať
973,zuhören::V,listen,počúvať
974,probieren::V,taste,ochutnať
975,riechen::V,smell,ňuchať
976,fühlen::V,feel,cítiť
977,fühlen::V,feel,pociťovať
978,scheinen::V,seem,zdať sa
979,zu sehen sein::V,show,byť vidieť
980,vernehmen::V,hear,počuť
981,frieren::V,be cold,mrznúť
982,frieren::V,be cold,oziabať
983,tun::V,do,robiť
984,können::V,can,môcť
985,wollen::V,want,chcieť
986,anfangen::V,start,začať
987,beenden::V,finish,skončiť
988,aufhören::V,stop,prestať
989,gelingen::V,succeed,podariť sa
990,geraten::V,turn out,dariť sa
991,öffnen::V,open,otvoriť
992,schließen::V,close,zavrieť
993,stellen::V,put,postaviť
994,setzen::V,place,posadiť
995,legen::V,lay,klásť
996,legen::V,lay,položiť
997,berühren::V,touch,dotykať sa
998,verbinden::V,connect,spojiť
999,bedecken::V,cover,pokryť
1000,aufhängen::V,hang up,zavesiť
1001,anzünden::V,light,zapáliť
1002,aufheben::V,pick up,zdvihnúť
1003,zurücklassen::V,leave,zanechať
1004,verlieren::V,lose,stratiť
1005,fallen lassen::V,drop,pustiť
1006,machen::V,make,robiť
1007,herstellen::V,produce,vyrobiť
1008,bauen::V,build,stavať
1009,bauen::V,build,budovať
1010,reparieren::V,mend,opraviť
1011,verbessern::V,improve,zlepšiť
1012,ändern::V,alter,zmeniť
1013,ändern::V,alter,preinačiť
1014,graben::V,dig,ryť
1015,graben::V,dig,kopať
1016,beugen::V,bow,ohnúť
1017,biegen::V,bend,ohnúť
1018,drehen::V,spin,točiť
1019,drehen::V,spin,krútiť
1020,wenden::V,turn,obrátiť
1021,wenden::V,turn,prevrátiť
1022,umdrehen::V,turn around,otočiť
1023,umdrehen::V,turn around,obrátiť
1024,heben::V,raise,dvíhať
1025,heben::V,raise,povzniesť
1026,hochheben::V,lift,zdvihnúť
1027,ergreifen::V,seize,uchopiť sa
1028,halten::V,hold,držať
1029,drücken::V,press,tisnúť
1030,schieben::V,push,posunovať
1031,kratzen::V,scrape,škrabať
1032,lecken::V,lick,lízať
1033,beißen::V,bite,kúsať
1034,abreißen::V,tear off,odtrhnúť
1035,abschneiden::V,cut off,odrezať
1036,abschneiden::V,cut off,odkrojiť
1037,binden::V,tie,zaviazať
1038,binden::V,tie,priviazať
1039,stecken::V,stick,strčiť
1040,brechen::V,break,zlomiť
1041,klopfen::V,knock,tĺcť
1042,klopfen::V,knock,klopať
1043,hauen::V,hit,nabiť
1044,kleben::V,glue,lepiť
1045,kleben::V,glue,nalepiť
1046,reiben::V,rub,trieť
1047,streichen::V,spread,namazať
1048,schleifen::V,grind,ostríť
1049,schneiden::V,cut,rezať
1050,schneiden::V,cut,strihať
1051,rütteln::V,jolt,triasť
1052,rütteln::V,jolt,lomcovať
1053,schütteln::V,shake,triasť
1054,schütteln::V,shake,potriasť
1055,schwenken::V,swing,mávať
1056,schütten::V,pour,sypať
1057,füllen::V,fill,plniť
1058,einwickeln::V,wrap,zabaliť
1059,tragen::V,carry,niesť
1060,schleppen::V,drag,vliecť
1061,ziehen::V,pull,ťahať
1062,aufbewahren::V,keep,uložiť
1063,aufbewahren::V,keep,uschovať
1064,werfen::V,throw,hodiť
1065,werfen::V,throw,vrhnúť
1066,fangen::V,catch,chytať
1067,packen::V,grab,baliť
1068,packen::V,grab,chytiť
1069,verstecken::V,hide,skryť
1070,verstecken::V,hide,schovať
1071,teilen::V,divide,podeliť
1072,teilen::V,divide,rozdeliť
1073,schicken::V,send,posielať
1074,bringen::V,bring,priniesť
1075,hinzufügen::V,add,pripojiť
1076,bekommen::V,get,dostať
1077,erhalten::V,receive,prijať
1078,nehmen::V,take,vziať
1079,wählen::V,choose,voliť
1080,auswählen::V,select,vybrať
1081,auswählen::V,select,vyvoliť
1082,bewahren::V,preserve,zachovať
1083,behindern::V,hinder,zavadzať
1084,behindern::V,hinder,byť v ceste
1085,verderben::V,spoil,skaziť
1086,beschädigen::V,damage,ublížiť
1087,beschädigen::V,damage,poškodiť
1088,zerbrechen::V,break,rozbiť
1089,zerbrechen::V,break,prelomiť
1090,zerreißen::V,tear,pretrhnúť
1091,zerstören::V,destroy,zničiť
1092,verbrennen::V,burn,spáliť
1093,geben::V,give,dať
1094,reichen::V,hand,podať
1095,schenken::V,give,darovať
1096,versprechen::V,promise,sľúbiť
1097,wünschen::V,wish,želať
1098,loben::V,praise,chváliť
1099,küssen::V,kiss,bozkať
1100,wiegen::V,rock,kolísať
1101,zudecken::V,cover,prikryť
1102,wecken::V,wake,zobudiť
1103,zeigen::V,show,ukázať
1104,führen::V,guide,viesť
1105,lehren::V,teach,učiť
1106,unterrichten::V,instruct,vyučovať
1107,aufziehen::V,bring up,vychovať
1108,leiten::V,lead,viesť
1109,antreiben::V,urge,popudiť
1110,lassen::V,let,dať
1111,einladen::V,invite,pozvať
1112,einladen::V,invite,povolať
1113,vereinigen::V,unite,spojiť
1114,vereinigen::V,unite,zjednotiť
1115,besuchen::V,visit,navštíviť
1116,treffen::V,meet,stretnúť
1117,sich versammeln::V,assemble,zhromaždiť sa
1118,spielen::V,play,hrať
1119,singen::V,sing,spievať
1120,tanzen::V,dance,tancovať
1121,sich trennen::V,separate,rozísť sa
1122,verlassen::V,leave,opustiť
1123,retten::V,rescue,zachrániť
1124,bewachen::V,guard,strážiť
1125,schützen::V,protect,chrániť
1126,verteidigen::V,defend,brániť
1127,sich schlagen::V,brawl,biť sa
1128,schießen::V,shoot,streliť
1129,schießen::V,shoot,strieľať
1130,siegen::V,win,zvíťaziť
1131,ärgern::V,annoy,hnevať
1132,ärgern::V,annoy,zlostiť
1133,schlagen::V,beat,biť
1134,schlagen::V,beat,udrieť
1135,treten::V,kick,kopnúť
1136,stechen::V,sting,bodnúť
1137,stechen::V,sting,pichnúť
1138,stoßen::V,shove,udrieť
1139,stehlen::V,steal,kradnúť
1140,stören::V,disturb,vyrušiť
1141,belästigen::V,bother,obťažovať
1142,verbergen::V,conceal,skryť
1143,täuschen::V,deceive,sklamať
1144,betrügen::V,cheat,klamať
1145,betrügen::V,cheat,podvádzať
1146,töten::V,kill,zabiť
1147,töten::V,kill,usmrtiť
1148,wohnen::V,dwell,bývať
1149,arbeiten::V,work,pracovať
1150,sammeln::V,gather,zbierať
1151,pflücken::V,pick,trhať
1152,pflücken::V,pick,oberať
1153,jagen::V,hunt,poľovať
1154,fischen::V,fish,loviť ryby
1155,fischen::V,fish,chytať ryby
1156,fassen::V,catch,uloviť
1157,hüten::V,herd,pásť
1158,treiben::V,drive,hnať
1159,anbinden::V,tie up,priviazať
1160,füttern::V,feed,kŕmiť
1161,melken::V,milk,dojiť
1162,hacken::V,chop,seknúť
1163,gießen::V,water,polievať
1164,reifen::V,ripen,dozrieť
1165,zubereiten::V,cook,pripraviť
1166,kochen::V,boil,variť
1167,backen::V,bake,piecť
1168,backen::V,bake,smažiť
1169,braten::V,fry,piecť
1170,braten::V,fry,pražiť
1171,umrühren::V,stir,pomiešať
1172,stricken::V,knit,pliesť
1173,nähen::V,sew,šiť
1174,färben::V,dye,zafarbiť
1175,reinigen::V,clean,čistiť
1176,waschen::V,wash,myť
1177,abwischen::V,wipe,utrieť
1178,spülen::V,rinse,vyplachovať
1179,fegen::V,sweep,zametať
1180,kehren::V,sweep,zametať
1181,baden::V,bath,kúpať sa
1182,sich waschen::V,wash,umývať sa
1183,ausziehen::V,take off,zobliecť
1184,anziehen::V,put on,obliecť
1185,sich anziehen::V,get dressed,obliecť sa
1186,kämmen::V,comb,česať
1187,schmücken::V,decorate,ozdobiť
1188,sagen::V,say,povedať
1189,sprechen::V,speak,hovoriť
1190,reden::V,talk,rozprávať
1191,sich unterhalten::V,chat,rozprávať sa
1192,fragen::V,ask,spýtať sa
1193,bitten::V,request,prosiť
1194,erzählen::V,tell,rozprávať
1195,mitteilen::V,convey,oznámiť
1196,nennen::V,name,nazvať
1197,nennen::V,name,menovať
1198,rufen::V,call,volať
1199,rufen::V,call,zavolať
1200,prahlen::V,brag,vystatovať sa
1201,übersetzen::V,translate,preložiť
1202,denken::V,think,myslieť
1203,glauben::V,believe,veriť
1204,bemerken::V,notice,podotknuť
1205,bemerken::V,notice,spozorovať
1206,erkennen::V,recognize,poznať
1207,begreifen::V,grasp,pochopiť
1208,begreifen::V,grasp,porozumieť
1209,verstehen::V,understand,rozumieť
1210,lernen::V,learn,učiť sa
1211,wissen::V,know,vedieť
1212,sich erinnern an::V,remember,pamätať si na
1213,vergessen::V,forget,zabudnuť
1214,messen::V,measure,merať
1215,zählen::V,count,počítať
1216,rechnen::V,calculate,rátať
1217,rechnen::V,calculate,počítať
1218,lesen::V,read,čítať
1219,malen::V,paint,maľovať
1220,zeichnen::V,draw,kresliť
1221,schreiben::V,write,písať
1222,besitzen::V,own,mať
1223,besitzen::V,own,vlastniť
1224,kaufen::V,buy,kúpiť
1225,verkaufen::V,sell,predať
1226,bezahlen::V,pay for,zaplatiť
1227,zahlen::V,pay,platiť
1228,beherrschen::V,rule,ovládať
1229,ertragen::V,endure,znášať
1230,ertragen::V,endure,vydržať
