,Concept_ID,kn,ga
572,April::N,ಇಬ್ಬೇಸಿಗೆ,Aibreán
573,Mai::N,ಮುಬ್ಬೇಸಿಗೆ,Bealtaine
574,Juni::N,ಮೊಮ್ಮಳೆ,Meitheamh
575,Juli::N,ಇಮ್ಮಳೆ,Iúil
576,August::N,ಮುಮ್ಮಳೆ,Lúnasa
577,September::N,ನಾಲ್ಮಳೆ,Meán Fómhair
578,Oktober::N,ಮೊಚ್ಚಳಿ,Deireadh Fómhair
579,November::N,ಇಚ್ಚಳಿ,Samhain
580,November::N,ಇಚ್ಚಳಿ,Mí na Samhna
581,Dezember::N,ಮುಚ್ಚಳಿ,Mí na Nollag
582,Montag::N,ಸೋಮುವಾರ,Luan
583,Montag::N,ಸೋಮುವಾರ,Dé Luain
584,Dienstag::N,ಮಂಗಳವಾರ,Máirt
585,Dienstag::N,ಮಂಗಳವಾರ,Dé Máirt
586,Mittwoch::N,ಬುಧವಾರ,Céadaoin
587,Mittwoch::N,ಬುಧವಾರ,Dé Céadaoin
588,Donnerstag::N,ಗುರುವಾರ,Déardaoin
589,Freitag::N,ಶುಕ್ರವಾರ,Aoine
590,Freitag::N,ಶುಕ್ರವಾರ,Dé hAoine
591,Samstag::N,ಶನಿವಾರ,Satharn
592,Samstag::N,ಶನಿವಾರ,Dé Sathairn
593,Sonntag::N,ಭಾನುವಾರ,Domhnach
594,Sonntag::N,ಭಾನುವಾರ,Dé Domhnaigh
595,groß::A,ದೊಡ್ಡ,mór
596,klein::A,ಪುಟ್ಟ,beag
597,lang::A,ದೀರ್ಘ,fada
598,kurz::A,ಚಕ್ಕ,gearr
599,kurz::A,ಚಕ್ಕ,gairid
600,breit::A,ಅಗಲವಾದ,leathan
601,breit::A,ಅಗಲವಾದ,fairsing
602,schmal::A,ಇಕ್ಕಟ್ಟಾದ,cúng
603,dicht::A,ದಟ್ಟ,dlúth
604,dick[Gegenstand]::A,ದಟ್ಟ,tiubh
605,dünn::A,ತೆಳು,caol
606,dünn::A,ತೆಳು,tanaí
607,fein::A,ಕೋಮಲ,scáinte
608,fein::A,ಕೋಮಲ,fíneálta
609,fest::A,ಘನ,daingean
610,flach::A,ಚಪ್ಪಟೆ,cothrom
611,glatt::A,ನಯ,mín
612,glatt::A,ನಯ,sleamhain
613,hart::A,ಗಟ್ಟಿ,crua
614,weich::A,ಮೃದುವಾದ,bog
615,rund::A,ವರ್ತುಳ,cruinn
616,spitz::A,ಮೊನಚಾದ,gobach
617,spitz::A,ಮೊನಚಾದ,biorach
618,scharf::A,ತೀಕ್ಷ್ಣ,géar
619,scharf::A,ತೀಕ್ಷ್ಣ,faobhrach
620,stumpf::A,ಮೊಂಡು,maol
621,schwer::A,ಭಾರಿ,trom
622,schön::A,ಸುಂದರ,álainn
623,heiß::A,ಬಿಸಿ,te
624,warm::A,ಬಿಸಿ,te
625,kalt::A,ತಣ್ಣನೆಯ,fuar
626,kühl::A,ತಂಪಾದ,fionnuar
627,frisch::A,ನಿರ್ಮಲ,úr
628,frisch::A,ನಿರ್ಮಲ,friseáilte
629,feucht::A,ಒದ್ದೆಯಾದ,tais
630,nass::A,ಒದ್ದೆಯಾದ,fliuch
631,trocken::A,ಶುಷ್ಕ,tirim
632,voll::A,ತುಂಬಿದ,lán
633,leer::A,ಖಾಲಿ,folamh
634,offen::A,ಮುಚ್ಚಲ್ಲದ,oscailte
635,geschlossen::A,ಮುಚ್ಚಿದ,dúnta
636,geschlossen::A,ಮುಚ್ಚಿದ,druidte
637,sauber::A,ಶುದ್ಧ,glan
638,schmutzig::A,ಅಶುದ್ಧ,salach
639,roh::A,ಹಸಿ,amh
640,reif::A,ಹಣ್ಣಾದ,aibí
641,lecker::A,ಗುಚಿಕರ,blasta
642,süß::A,ಸಿಹಿ,milis
643,bitter::A,ಕಹಿ,searbh
644,sauer::A,ಹುಳಿಯಾದ,géar
645,sauer::A,ಹುಳಿಯಾದ,searbh
646,hell::A,ಹೊಳೆಯುವ,geal
647,hell::A,ಹೊಳೆಯುವ,soilseach
648,dunkel::A,ಮಬ್ಬಾದ,dorcha
649,schwarz::A,ಕಪ್ಪು,dubh
650,weiß::A,ಬಿಳಿಯ,bán
651,rot::A,ಕೆಂಪು,dearg
652,gelb::A,ಹಳದಯ,buí
653,blau::A,ನೀಲ,gorm
654,grün::A,ಕಾಯಾದ,glas
655,grün::A,ಕಾಯಾದ,uaine
656,grau::A,ಬೂದುಬಣ್ಣದ,liath
657,bunt::A,ವರ್ಣರಂಜಿತ,ildathach
658,bunt::A,ವರ್ಣರಂಜಿತ,dathannach
659,billig::A,ಅಗ್ಗ,saor
660,teuer::A,ದುಬಾರಿಯಾದ,daor
661,teuer::A,ದುಬಾರಿಯಾದ,costasach
662,wertvoll::A,ಅಮೂಲ್ಯ,luachmhar
663,blind::A,ಅಂಧ,dall
664,blind::A,ಅಂಧ,caoch
665,taub::A,ಕಿವುಡಾದ,bodhar
666,kräftig::A,ಪ್ರಬಲ,cumhachtach
667,stark::A,ಶಕ್ತಿವಂತ,tréan
668,stark::A,ಶಕ್ತಿವಂತ,láidir
669,schwach::A,ದುರ್ಬಲ,lag
670,schwach::A,ದುರ್ಬಲ,fann
671,fett::A,ಕೊಬ್ಬಿದ,ramhar
672,schlank::A,ತೆಳ್ಳಗಿನ,caol
673,schlank::A,ತೆಳ್ಳಗಿನ,seang
674,hübsch::A,ಅಂದವಾದ,álainn
675,hübsch::A,ಅಂದವಾದ,dathúil
676,böse::A,ಕೆಟ್ಟ,olc
677,dumm::A,ಮಂದ,dúr
678,dumm::A,ಮಂದ,amaideach
679,faul::A,ಆಲಸ,falsa
680,faul::A,ಆಲಸ,leisciúil
681,fleißig::A,ಕಡಗುವ,dícheallach
682,geizig::A,ಜುಗ್ಗ,barainneach
683,geizig::A,ಜುಗ್ಗ,sprionlaithe
684,klug::A,ಚತುರ,cliste
685,geschickt::A,ದಕ್ಷ,oilte
686,geschickt::A,ದಕ್ಷ,ealaíonta
687,lieb::A,ಪ್ರಿಯ,dil
688,lieb::A,ಪ್ರಿಯ,dílis
689,lustig::A,ಖುಷಿಯಾದ,aerach
690,lustig::A,ಖುಷಿಯಾದ,meidhreach
691,sanft::A,ಸೌಮ್ಯ,bog
692,sanft::A,ಸೌಮ್ಯ,séimh
693,hungrig::A,ಹಸಿದ,ocrach
694,krank::A,ಅಸ್ವಸ್ಥ,tinn
695,krank::A,ಅಸ್ವಸ್ಥ,breoite
696,nackt::A,ನಗ್ನ,nocht
697,traurig::A,ದುಃಖಿತ,brónach
698,lebendig::A,ಜೀವಂತ,beo
699,gut::A,ಒಳ್ಳೆಯ,maith
700,schlecht::A,ದುಷ್ಟ,dona
701,schlecht::A,ದುಷ್ಟ,droch-
702,richtig::A,ಸರಿ,ceart
703,schlimm::A,ಅಸಹ್ಯ,gránna
704,schlimm::A,ಅಸಹ್ಯ,tubaisteach
705,wahr::A,ನಿಜ,fíor
706,alt::A,ಮುದಿ,sean
707,neu::A,ಹೊಸ,úr
708,neu::A,ಹೊಸ,nua
709,ehemalig::A,ಮಾಜೀ,iar-
710,ehemalig::A,ಮಾಜೀ,sean-
711,alt[Lebewesen]::A,ವೃದ್ಧ,sean
712,alt[Lebewesen]::A,ವೃದ್ಧ,aosta
713,jung::A,ಎಳ,óg
714,arm::A,ಬಡ,bocht
715,reich::A,ಶ್ರೀಮಂತ,saibhir
716,reich::A,ಶ್ರೀಮಂತ,rachmasach
717,bekannt::A,ಅಪ್ತ,atá eolas air
718,berühmt::A,ಪ್ರಸಿದ್ಧ,cailiúil
719,berühmt::A,ಪ್ರಸಿದ್ಧ,clúiteach
720,fremd::A,ಪರಕೀಯ,coimhthíoch
721,verschieden::A,ಬೇರೆ,éagsúil
722,verschieden::A,ಬೇರೆ,difriúil
723,nah::A,ಹತ್ತಿರವಾದ,gar
724,nah::A,ಹತ್ತಿರವಾದ,deas
725,fern::A,ದೂರದ,i bhfad uainn
726,fern::A,ದೂರದ,i bhfad i gcéin
727,linker::A,ಎಡ,clé
728,rechter::A,ಬಲ,deas
729,anderer::A,ಇತರ,eile
730,erster::A,ಪ್ರಥಮ,céad
731,zweiter::A,ದ್ವಿತೀಯ,dóú
732,zweiter::A,ದ್ವಿತೀಯ,dara
733,dritter::A,ಮೂರನೆಯಜಗತ್ತು,tríú
734,dritter::A,ಮೂರನೆಯಜಗತ್ತು,treas
735,letzter::A,ಅಂತ್ಯ,déanach
736,letzter::A,ಅಂತ್ಯ,deireanach
737,allein::ADV,ಒಬ್ಬನೇ,i d'aonar
738,auf einmal::ADV,ಒಡನೆ,ag an am céanna
739,zusammen::ADV,ಒಟ್ಟಿಗೆ,le chéile
740,zusammen::ADV,ಒಟ್ಟಿಗೆ,in eineacht
741,lange::ADV,ದೀರ್ಘ,fada
742,plötzlich::ADV,ಅನಾಮತ್ತು,go tobann
743,plötzlich::ADV,ಅನಾಮತ್ತು,i dtobainne
744,sofort::ADV,ಜಾಗ್ರತೆ,ar an toirt
745,sofort::ADV,ಜಾಗ್ರತೆ,ar an bpointe
746,später::ADV,ತರುವಾಯ,níos déanaí
747,jetzt::ADV,ಈಗ,anois
748,heute::ADV,ಇಂದು,inniu
749,morgen::ADV,ನಾಳೆ,amárach
750,bald::ADV,ಬೇಗ,go luath
751,bald::ADV,ಬೇಗ,gan mhoill
752,dann::ADV,ಆಗ,ansin
753,gestern::ADV,ನಿನ್ನೆ,inné
754,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,tráth
755,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,uair amháin
756,damals::ADV,ಆಗ,ag an am
757,damals::ADV,ಆಗ,an t-am sin
758,danach::ADV,ಆಮೇಲೆ,ina dhiaidh sin
759,vorher::ADV,ಮುಂಚೆ,cheana
760,vorher::ADV,ಮುಂಚೆ,roimhe sin
761,zuerst::ADV,ಮೊದಲಿಗೆ,ar dtús
762,einmal::ADV,ಒಮ್ಮೆ,uair amháin
763,manchmal::ADV,ಆಗಾಗ,uaireanta
764,oft::ADV,ಅನೇಕಸಲ,minic
765,immer::ADV,ಯಾವಾಗಲೂ,i gcónaí
766,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,riamh
767,hier::ADV,ಇಲ್ಲಿ,anseo
768,hierhin::ADV,ಇತ್ತ,anseo
769,von hier::ADV,ಇಲ್ಲಿಂದ,an áit seo
770,dort::ADV,ಅಲ್ಲಿ,ann
771,dort::ADV,ಅಲ್ಲಿ,ansin
772,dorthin::ADV,ಅಲ್ಲಿಗೆ,ann
773,dorthin::ADV,ಅಲ್ಲಿಗೆ,ansin
774,geradeaus::ADV,ಸೀದಾ,ar aghaidh
775,vorwärts::ADV,ಮುನ್ನೆಡೆವ,
776,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,siar
777,zurück::ADV,ಹಿಂದಕ್ಕೆ,ar ais
778,unten::ADV,ಕೆಳಗೆ,thíos
779,hinab::ADV,ಕೆಳಕ್ಕೆ,síos
780,oben::ADV,ಮೇಲೆ,thuas
781,hinauf::ADV,ಮೇಲಕ್ಕೆ,suas
782,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,i ngach áit
783,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,ar fud na háite
784,nicht::ADV,ಇಲ್ಲ,ní
785,nicht::ADV,ಇಲ್ಲ,cha
786,nicht::ADV,ಅಲ್ಲ,ní
787,nicht::ADV,ಅಲ್ಲ,cha
788,ein wenig::ADV,ತುಸು,beagán
789,kaum::ADV,ಕಠಿನವಾಗಿ,ar éigean
790,sehr::ADV,ಬಹು,an-
791,so::ADV,ಅಷ್ಟು,chomh
792,so::ADV,ಅಷ್ಟು,mar sin
793,noch::ADV,ಇನ್ನು,fós
794,noch::ADV,ಇನ್ನು,go fóill
795,nur::ADV,ಕೇವಲ,amháin
796,nur::ADV,ಕೇವಲ,níl ach
797,schon::ADV,ಆಗಲೇ,cheana
798,schon::ADV,ಆಗಲೇ,cheana féin
799,wieder::ADV,ಪುನಃ,arís
800,wieder::ADV,ಪುನಃ,athuair
801,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,amú
802,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,in aisce
803,vor::PRP,ಮುಂದೆ,ar thosach
804,hinter::PRP,ಹಿಂದ,laistiar de
805,hinter::PRP,ಹಿಂದ,taobh thiar de
806,unter::PRP,ಕೆಳ,faoi
807,durch::PRP,ನೇರವಾಗಿ,trí
808,neben::PRP,ಅಧರ ಬಲಿಕ,taobh le
809,neben::PRP,ಅಧರ ಬಲಿಕ,in aice le
810,zwischen::PRP,ನಡುವೆ,idir
811,wegen::PRP,ಅಧಕ್ಕಗಿ,de bharr
812,wegen::PRP,ಅಧಕ್ಕಗಿ,mar gheall ar
813,dies::PRN,ಈ,seo
814,das::PRN,ಅದು,sin
815,alles::PRN,ಎಲ್ಲ,gach rud
816,ich::PRN,ನಾನು,mé
817,ich::PRN,ನಾನು,mise
818,du::PRN,ನೀನು,tú
819,du::PRN,ನೀನು,tusa
820,er::PRN,ಅವನು,sé
821,er::PRN,ಅವನು,seisean
822,er::PRN,ಇವನು,sé
823,er::PRN,ಇವನು,seisean
824,wir::PRN,ನಾವು,sinn
825,ihr::PRN,ನೀವು,sibh
826,ihr::PRN,ನೀವು,sibhse
827,sie::PRN,ಅವರು,siad
828,sie::PRN,ಅವರು,siadsan
829,was::FPRN,ಏನು,cad
830,was::FPRN,ಏನು,céard
831,wer::FPRN,ಯಾರಿಗೆ,cé
832,wo::FADV,ಎಲ್ಲಿ,cá
833,wo::FADV,ಎಲ್ಲಿ,cén áit
834,wohin::FADV,ಎಲ್ಲಿಗೆ,cá
835,wohin::FADV,ಎಲ್ಲಿಗೆ,cén áit
836,wie::FADV,ಹೇಗೆ,conas
837,wie::FADV,ಹೇಗೆ,cén chaoi
838,warum::FADV,ಏಕೆ,cén fáth
839,warum::FADV,ಏಕೆ,cad chuige
840,wieviel::FNUM,ಎಷ್ಟು,cá mhéad
841,eins::NUM,ಒಂದು,aon
842,zwei::NUM,ಎರಡು,dhá
843,drei::NUM,ಮೂರು,trí
844,vier::NUM,ನಾಲ್ಕು,ceathair
845,fünf::NUM,ಅಯ್ದು,cúig
846,sechs::NUM,ಆರು,sé
847,sieben::NUM,ಏಳು,seacht
848,acht::NUM,ಎಂಟು,ocht
849,neun::NUM,ಒಂಭಬತ್ತು,naoi
850,zehn::NUM,ಹತ್ತು,deich
851,elf::NUM,ಹನ್ನೊಂದು,aon déag
852,zwölf::NUM,ಹನ್ನೆರಡು,dó dhéag
853,zwanzig::NUM,ಇಪ್ಪತ್ತು,fiche
854,dreißig::NUM,ಮೂವತ್ತು,tríocha
855,vierzig::NUM,ನಲವತ್ತು,daichead
856,vierzig::NUM,ನಲವತ್ತು,ceathracha
857,fünfzig::NUM,ಐವತ್ತು,caoga
858,sechzig::NUM,ಅರುವತ್ತು,seasca
859,siebzig::NUM,ಎಪ್ಪತ್ತು,seachtó
860,achtzig::NUM,ಎಂಬತ್ತು,ochtó
861,neunzig::NUM,ತೊಂಬತ್ತು,nócha
862,hundert::NUM,ನೂರು,céad
863,tausend::NUM,ಸಾವಿರ,míle
864,und::CNJ,ಮತ್ತು,agus
865,oder::CNJ,ಅಥವಾ,nó
866,stehen::V,ನಿಲ್ಲು,seas
867,sitzen::V,ಕುಳ್ಳಿರು,suigh
868,liegen::V,ಮಲಗಿಕೊ,luigh
869,hängen::V,ಇಳಿಯಬಿಡು,tá crochta
870,werden::V,ಆಗು,éirigh
871,passieren::V,ಆಗು,tarlaigh
872,beginnen::V,ಆರಂಭಿಸು,tosaigh
873,enden::V,ಕೊನೆಗಾಣು,críochnaigh
874,wechseln::V,ಮಾರ್ಪಡಿಸು,athraigh
875,aufgehen[Sonne]::V,ಮೂಡು,éirigh
876,untergehen[Sonne]::V,ಮುಳುಗು,fuin
877,untergehen[Sonne]::V,ಮುಳುಗು,téigh faoi
878,scheinen[Sonne]::V,ಹೊಳೆ,taitin
879,scheinen[Sonne]::V,ಹೊಳೆ,soilsigh
880,donnern::V,ಗುಡುಗಾಗು,tá toirneach ann
881,wehen::V,ತೀಡು,séid
882,strömen::V,ಹರಿ,sil
883,fließen::V,ಹರಿ,rith
884,fließen::V,ಹರಿ,snigh
885,sich drehen::V,ಸುತ್ತು,cas
886,sich drehen::V,ಸುತ್ತು,imrothlaigh
887,schwanken::V,ಓಲಾಡು,luasc
888,schwingen::V,ತೂಗು,luasc
889,fallen::V,ಉದುರು,tit
890,brennen::V,ಉರಿ,dóigh
891,rauchen::V,ಹೊಗೆಬಿಡು,plúch toite
892,regnen::V,ಸುರಿ,báistigh
893,regnen::V,ಸುರಿ,tá ag cur báistí
894,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,sioc
895,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,reoigh
896,tauen::V,ಬೆಚ್ಚಗಾಗು,leáigh
897,tauen::V,ಬೆಚ್ಚಗಾಗು,coscair
898,schmelzen::V,ಕರಗು,leáigh
899,trocknen::V,ಒಣಗು,triomaigh
900,sieden::V,ಕುದಿ,fiuch
901,sieden::V,ಕುದಿ,beirigh
902,faulen::V,ಕೊಳೆ,lobh
903,faulen::V,ಕೊಳೆ,dreoigh
904,verfaulen::V,ನಶಿಸು,lobh
905,verfaulen::V,ನಶಿಸು,feoigh
906,reißen::V,ಒಡೆ,bris
907,versinken::V,ಮುಳುಗು,téigh síos
908,vergehen::V,ಸಾಗು,téigh thart
909,erscheinen::V,ತೋರು,tar
910,verschwinden::V,ಮಾಯವಾಗು,imigh
911,sinken::V,ಕುಸಿ,tit
912,sinken::V,ಕುಸಿ,ísligh
913,abnehmen::V,ತಗ್ಗು,maolaigh
914,abnehmen::V,ತಗ್ಗು,laghdaigh
915,zunehmen::V,ಬೆಳೆ,méadaigh
916,steigen::V,ಉಬ್ಬು,éirigh
917,wachsen::V,ಬೆಳೆ,fás
918,glänzen::V,ಮಿರುಗು,lonraigh
919,funkeln::V,ಮಿನುಗು,drithligh
920,lärmen::V,ಶಬ್ದ ಮಾಡಲು,tóg callán
921,läuten::V,ಬಾರಿಸು,buail
922,klingeln::V,ಅನುರಣಿಸು,buail
923,klirren::V,ಕಿಣಿಕಿಣಿಸು,cling
924,brausen::V,ಅಬ್ಬರಿಸು,búir
925,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,tá ag siosarnach
926,klingen::V,ಉಸಿರು,tá glór ag
927,bellen::V,ಬಗುಳು,amhastraigh
928,heulen::V,ಅರಚು,glam
929,blasen::V,ಗಾಳಿ ಊದು,séid
930,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,lig fead
931,schreien::V,ಕರೆ,béic
932,schreien::V,ಕರೆ,glaoigh
933,stöhnen::V,ನರಳು,lig cnead
934,zittern::V,ನಡುಗು,crith
935,zittern::V,ನಡುಗು,creathnaigh
936,leben::V,ಇರು,mair
937,geboren werden::V,ಉಂಟಾಗು,rugadh
938,atmen::V,ಉಸಿರು,análaigh
939,trinken::V,ಕುಡಿ,ól
940,essen::V,ತಿನ್ನು,ith
941,schlucken::V,ನುಂಗು,slog
942,müde werden::V,ಬಳಲು,tuirsigh
943,einschlafen::V,ನಿದ್ಧೆಹೋಗು,tit ina chodladh
944,schlafen::V,ನಿದ್ರಿಸು,codail
945,aufwachen::V,ಏಳು,múscail
946,aufstehen::V,ಏಳು,éirigh
947,sich erholen::V,ಸುಧಾರಿಸು,lig scíth
948,krank werden::V,ಬೇನೆಬೀಳು,éirigh tinn
949,krank sein::V,ಕೆಟ್ಟ ಎಂದು,tá tinn
950,schmerzen::V,ಕಚ್ಚು,tá pian i
951,husten::V,ಕೆಮ್ಮು,déan casacht
952,genesen::V,ಮತ್ತೆಹೊದಿಸು,téarnaigh
953,sterben::V,ಮೃತಪಡು,éag
954,sterben::V,ಮೃತಪಡು,faigh bás
955,umkommen::V,ಹಾಳಾಗು,caill
956,sich bewegen::V,ಚಲಿಸು,bog
957,sich bewegen::V,ಚಲಿಸು,gluais
958,sich rühren::V,ಕದಲು,corraigh
959,sich erheben::V,ಏಳು,seas suas
960,sich setzen::V,ಕೂರು,suigh
961,hinfallen::V,ಬೀಳು,tit
962,laufen::V,ನಡೆ,siúil
963,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,siúil
964,spazierengehen::V,ವಿಹರಿಸು,téigh ag spaisteoireacht
965,eilen::V,ಮುನ್ನುಗ್ಗು,deifrigh
966,eilen::V,ಮುನ್ನುಗ್ಗು,brostaigh
967,sich beeilen::V,ಆತುರಪಡು,deifrigh
968,sich beeilen::V,ಆತುರಪಡು,déan deifir
969,sausen::V,ಒಗೆ,luathaigh
970,rennen::V,ಓಡು,rith
971,springen::V,ಜಿಗಿ,léim
972,klettern::V,ಏರು,dreap
973,schaukeln::V,ತೂಗು,téigh ar an maide corrach
974,kriechen::V,ತೆವಳು,snámh
975,schwimmen::V,ಈಜು,snámh
976,tauchen::V,ಕೆಳಗಿಳಿ,tum
977,rudern::V,ಸಾಗಿಸು,iomair
978,rudern::V,ಸಾಗಿಸು,rámhaigh
979,fahren::V,ನಡೆಸು,tiomáin
980,fliegen::V,ಹಾರು,eitil
981,gehen::V,ಹೋಗು,téigh
982,weggehen::V,ಹೊರಡು,imigh
983,abfahren::V,ತೆರಳು,imigh
984,anhalten::V,ನಿಲ್ಲು,stad
985,hineingehen::V,ಒಳಹೊಗು,téigh isteach
986,eintreten::V,ಒಳಹೊಗು,téigh isteach
987,kommen::V,ಬರು,tar
988,ankommen::V,ಬರು,tar
989,zurückkommen::V,ಹಿಂದಿರುಗು,fill
990,bleiben::V,ಇರು,fan
991,warten::V,ಇರು,fan
992,erwarten::V,ನಿರೀಕ್ಷಿಸು,tá ag súil le
993,erwarten::V,ನಿರೀಕ್ಷಿಸು,tá ag dréim le
994,suchen::V,ಹುಡುಕು,lorg
995,finden::V,ಕಂಡುಕೊ,faigh
996,finden::V,ಕಂಡುಕೊ,aimsigh
997,versuchen::V,ಪ್ರಯತ್ನಿಸು,triail
998,vorbereiten::V,ಸಿದ್ಧವಾಗು,réitigh
999,lieben::V,ಪ್ರೀತಿಸು,gráigh
1000,mögen::V,ಇಷ್ಟಪಡು,taitin le
1001,mögen::V,ಇಷ್ಟಪಡು,is maith le
1002,lachen::V,ನಗು,gáir
1003,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,téigh i bhfeidhm ar
1004,weinen::V,ಅಳು,goil
1005,weinen::V,ಅಳು,caoin
1006,schimpfen::V,ಗೊಣಗು,tá ag clamhsán
1007,sich ärgern::V,ಗಣಗಾಡು,tá corraithe
1008,sich fürchten::V,ನಡುಗು,tá eagla ar
1009,fürchten::V,ಹೆದರು,tá eagla ar
1010,fliehen::V,ಓಡಿಹೋಗು,teith
1011,flüchten::V,ಪಾರಾಗು,éalaigh
1012,sehen::V,ಕಾಣು,feic
1013,anschauen::V,ನೋಡು,dearc
1014,anschauen::V,ನೋಡು,féach ar
1015,ansehen::V,ನಿರೀಕ್ಷಿಸು,breathnaigh
1016,hören::V,ಕೇಳು,cluin
1017,zuhören::V,ಆಲಿಸು,éist
1018,probieren::V,ರುಚಿ ನೋಡು,bliais
1019,riechen::V,ಮೂಸು,bolaigh
1020,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,braith
1021,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,mothaigh
1022,scheinen::V,ತೋರು,tá an chuma ar
1023,zu sehen sein::V,ಕಾಣಿಸು,tá le feiceáil
1024,vernehmen::V,ಕೇಳು,clois
1025,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,tá fuar
1026,tun::V,ಮಾಡು,déan
1027,können::V,ಮಾಡಬಲ್ಲ,féad
1028,können::V,ಮಾಡಬಲ್ಲ,is féidir le
1029,wollen::V,ಬಯಸು,tá ag iarraidh
1030,anfangen::V,ಪ್ರಾರಂಭಿಸು,tosaigh
1031,anfangen::V,ಪ್ರಾರಂಭಿಸು,cuir tús le
1032,beenden::V,ನಿಲ್ಲಿಸು,críochnaigh
1033,beenden::V,ನಿಲ್ಲಿಸು,cuir deireadh le
1034,aufhören::V,ಮುಗಿಸು,stad
1035,gelingen::V,ಯಶಸ್ವಿಯಾಗು,éirigh le
1036,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,tá deireadh ar
1037,öffnen::V,ತೆರೆ,oscail
1038,schließen::V,ಮುಚ್ಚು,dún
1039,schließen::V,ಮುಚ್ಚು,iaigh
1040,stellen::V,ಇಕ್ಕು,cuir
1041,setzen::V,ಇಡು,cuir
1042,setzen::V,ಇಡು,socraigh
1043,legen::V,ಇಡು,cuir
1044,berühren::V,ತಾಕು,teagmhaigh le
1045,verbinden::V,ಕೂಡಿಸು,ceangail
1046,bedecken::V,ಮುಚ್ಚು,clúdaigh
1047,bedecken::V,ಮುಚ್ಚು,cumhdaigh
1048,aufhängen::V,ತೂಗುಹಾಕು,croch
1049,anzünden::V,ಹತ್ತಿಸು,las
1050,anzünden::V,ಹತ್ತಿಸು,adhain
1051,aufheben::V,ಆಯಿ,tóg
1052,aufheben::V,ಆಯಿ,ardaigh
1053,zurücklassen::V,ಬಿಡು,fág
1054,verlieren::V,ಕಳೆ,caill
1055,fallen lassen::V,ಬೀಳಿಸು,lig uait
1056,fallen lassen::V,ಬೀಳಿಸು,caith uait
1057,machen::V,ಮಾಡು,déan
1058,machen::V,ಮಾಡು,réitigh
1059,herstellen::V,ತಯಾರಿಸು,táirg
1060,bauen::V,ಕಟ್ಟು,tóg
1061,reparieren::V,ಸರಿಪಡಿಸು,deisigh
1062,verbessern::V,ತಿದ್ದು,feabhsaigh
1063,ändern::V,ಬದಲಾಯಿಸು,athraigh
1064,graben::V,ಅಗೆ,tochail
1065,beugen::V,ಬಗ್ಗಿಸು,crom
1066,biegen::V,ಬಗ್ಗಿಸು,lúb
1067,drehen::V,ತಿರುಗು,cas
1068,wenden::V,ತಿರುಗು,tiontaigh
1069,umdrehen::V,ತಿರುಗಿಸು,iompaigh
1070,umdrehen::V,ತಿರುಗಿಸು,tiontaigh
1071,heben::V,ಎತ್ತು,ardaigh
1072,hochheben::V,ಎತ್ತು,tóg
1073,ergreifen::V,ಆಕ್ರಮಿಸು,beir ar
1074,halten::V,ಹಿಡಿ,coimeád
1075,halten::V,ಹಿಡಿ,coinnigh
1076,drücken::V,ಒತ್ತು,brúigh
1077,schieben::V,ನೂಕು,brúigh
1078,kratzen::V,ತರಚಿಕೊಳ್ಳು,scríob
1079,lecken::V,ನೆಕ್ಕು,ligh
1080,lecken::V,ನೆಕ್ಕು,leadhb
1081,beißen::V,ಕಚ್ಚು,bain greim as
1082,abreißen::V,ಹರಿ,stróic
1083,abreißen::V,ಹರಿ,tarraing
1084,abschneiden::V,ಕತ್ತರಿಸು,scoith
1085,binden::V,ಕಟ್ಟು,ceangail
1086,stecken::V,ಸಿಕ್ಕಿಸು,sáigh
1087,brechen::V,ಮುರಿ,bris
1088,klopfen::V,ತಟ್ಟು,cnag
1089,hauen::V,ಹೊಡೆ,buail
1090,kleben::V,ಅಂಟಿಸು,gliúáil
1091,reiben::V,ಉಜ್ಜು,cuimil
1092,streichen::V,ಹರಡು,leath
1093,schleifen::V,ಮಸೆ,líomh
1094,schneiden::V,ಕತ್ತರಿಸು,gearr
1095,rütteln::V,ಕುಲುಕಿಸು,croith
1096,schütteln::V,ಅಲುಗಿಸು,croith
1097,schwenken::V,ತೂಗಾಡು,luasc
1098,schütten::V,ಎರೆ,doirt
1099,füllen::V,ತುಂಬಿಸು,líon
1100,einwickeln::V,ಹೊದಿಸು,cuach
