,Concept_ID,,is
283,Anzahl::N,,tala
284,Anzahl::N,,fjöldi
285,Art::N,,tegund
286,Stück::N,,biti
287,Stück::N,,stykki
288,Teil::N,,hluti
289,Teil::N,,partur
290,Hälfte::N,,helmingur
291,Kreis::N,,hringur
292,Kreuz::N,,kross
293,Kreuz::N,,krossmark
294,Linie::N,,lína
295,Strich::N,,strik
296,Abstand::N,,millibil
297,Entfernung::N,,fjarlægð
298,Gegend::N,,hérað
299,Platz::N,,pláss
300,Ort::N,,staður
301,Seite::N,,hlið
302,Mitte::N,,miðja
303,Gegenstand::N,,hlutur
304,Sache::N,,mál
305,Rand::N,,brún
306,Kante::N,,rönd
307,Ecke::N,,horn
308,Spitze::N,,oddur
309,Ende::N,,endi
310,Loch::N,,gat
311,Loch::N,,hola
312,Winkel::N,,skot
313,Winkel::N,,krókur
314,Muster::N,,munstur
315,Größe::N,,stærð
316,Länge::N,,lengd
317,Höhe::N,,hæð
318,Gewicht::N,,vigt
319,Gewicht::N,,þyngd
320,Menge::N,,magn
321,Haufen::N,,hrúga
322,Haufen::N,,haugur
323,Reihe::N,,röð
324,Boot::N,,bátur
325,Ruder::N,,ár
326,Schlitten::N,,sleði
327,Ski::N,,skíði
328,Lagerfeuer::N,,varðeldur
329,Last::N,,byrði
330,Last::N,,farmur
331,Gang::N,,ganga
332,Schritt::N,,skref
333,Norden::N,,norður
334,Süden::N,,suður
335,Westen::N,,vestur
336,Osten::N,,austur
337,Holz::N,,viður
338,Brett::N,,fjöl
339,Platte::N,,flötur
340,Stütze::N,,stoð
341,Stange::N,,stöng
342,Stock::N,,prik
343,Stock::N,,stafur
344,Stab::N,,prik
345,Stab::N,,stafur
346,Rohr::N,,rör
347,Rohr::N,,pípa
348,Haus::N,,hús
349,Heim::N,,heimili
350,Ofen::N,,ofn
351,Fußboden::N,,gólf
352,Tisch::N,,borð
353,Stuhl::N,,stóll
354,Wiege::N,,vagga
355,Bett::N,,rúm
356,Bett::N,,hvíla
357,Regal::N,,hilla
358,Kiste::N,,kassi
359,Fenster::N,,gluggi
360,Tür::N,,dyr
361,Tür::N,,hurð
362,Tor::N,,hlið
363,Zaun::N,,girðing
364,Zaun::N,,limgarður
365,Dach::N,,þak
366,Leiter::N,,stigi
367,Besen::N,,sópur
368,Spaten::N,,spaði
369,Schaufel::N,,skófla
370,Gabel::N,,gaffall
371,Löffel::N,,skeið
372,Messer::N,,hnífur
373,Nagel::N,,nögl
374,Netz::N,,net
375,Haken::N,,krókur
376,Griff::N,,tak
377,Schloss::N,,lás
378,Bild::N,,mynd
379,Figur::N,,stytta
380,Puppe::N,,brúða
381,Beutel::N,,poki
382,Beutel::N,,baggi
383,Bündel::N,,böggull
384,Tasche::N,,veski
385,Eimer::N,,fata
386,Deckel::N,,lok
387,Geschirr::N,,leirtau
388,Sack::N,,sekkur
389,Tasse::N,,bolli
390,Topf::N,,pottur
391,Kessel::N,,ketill
392,Essen::N,,matur
393,Nahrung::N,,fæða
394,Speise::N,,réttur
395,Speise::N,,matarréttur
396,Fleisch::N,,kjöt
397,Getreide::N,,korn
398,Brei::N,,grautur
399,Brot::N,,brauð
400,Scheibe::N,,sneið
401,Fett::N,,fita
402,Butter::N,,smjör
403,Öl::N,,olía
404,Salz::N,,salt
405,Suppe::N,,súpa
406,Honig::N,,hunang
407,Milch::N,,mjólk
408,Tee::N,,te
409,Leder::N,,skinn
410,Wolle::N,,ull
411,Stoff::N,,dúkur
412,Nadel::N,,nál
413,Faden::N,,þráður
414,Knopf::N,,tala
415,Knopf::N,,hnappur
416,Knoten::N,,hnútur
417,Farbe::N,,málning
418,Kleidung::N,,búningur
419,Kleidung::N,,klæðnaður
420,Hemd::N,,skyrta
421,Kragen::N,,kragi
422,Kragen::N,,flibbi
423,Ärmel::N,,ermi
424,Hose::N,,buxur
425,Gürtel::N,,belti
426,Mütze::N,,húfa
427,Schuh::N,,skór
428,Stiefel::N,,stígvél
429,Ring::N,,hringur
430,Band::N,,band
431,Kamm::N,,greiða
432,Spiegel::N,,spegill
433,Riemen::N,,ól
434,Riemen::N,,reim
435,Schnur::N,,snúra
436,Leine::N,,band
437,Decke::N,,teppi
438,Kissen::N,,koddi
439,Tuch::N,,klútur
440,Handtuch::N,,þurrka
441,Handtuch::N,,handklæði
442,Kraft::N,,afl
443,Kraft::N,,kraftur
444,Stärke::N,,styrkur
445,Gesundheit::N,,heilsa
446,Gesundheit::N,,heilbrigði
447,Krankheit::N,,sjúkdómur
448,Schmerz::N,,sársauki
449,Wunde::N,,sár
450,Fieber::N,,hitasótt
451,Arznei::N,,lyf
452,Brücke::N,,brú
453,Brunnen::N,,brunnur
454,Weide::N,,hagi
455,Pfad::N,,stígur
456,Weg::N,,vegur
457,Straße::N,,gata
458,Straße::N,,stræti
459,Dorf::N,,þorp
460,Stadt::N,,borg
461,Brief::N,,bréf
462,Buch::N,,bók
463,Buchstabe::N,,bókstafur
464,Zeitung::N,,dagblað
465,Leben::N,,líf
466,Tod::N,,dauði
467,Grab::N,,gröf
468,Kirche::N,,kirkja
469,Sünde::N,,synd
470,Gott::N,,guð
471,Arbeiter::N,,verkamaður
472,Chef::N,,yfirmaður
473,Meister::N,,meistari
474,Arzt::N,,læknir
475,Lehrer::N,,kennari
476,Geld::N,,peningar
477,Geschäft::N,,viðskipti
478,Laden::N,,búð
479,Laden::N,,verslun
480,Preis::N,,verð
481,Ware::N,,vara
482,Nutzen::N,,gagn
483,Reichtum::N,,auður
484,Welt::N,,veröld
485,Land::N,,land
486,Staat::N,,ríki
487,König::N,,konungur
488,Macht::N,,vald
489,Grenze::N,,landamæri
490,Krieg::N,,stríð
491,Feind::N,,fjandmaður
492,Gewalt::N,,ofbeldi
493,Kampf::N,,bardagi
494,Bogen[Waffe]::N,,bogi
495,Pfeil::N,,ör
496,Gewehr::N,,byssa
497,Fehler::N,,villa
498,Lüge::N,,lygi
499,Schaden::N,,skemmd
500,Unglück::N,,óhamingja
501,Schuld::N,,sök
502,Alter::N,,aldur
503,Schluss::N,,lok
504,Schluss::N,,endir
505,Zeit::N,,tími
506,Tag::N,,dagur
507,Morgen::N,,morgunn
508,Mittag::N,,hádegi
509,Abend::N,,kvöld
510,Nacht::N,,nótt
511,Woche::N,,vika
512,Monat::N,,mánuður
513,Jahr::N,,ár
514,Frühling::N,,vor
515,Sommer::N,,sumar
516,Herbst::N,,haust
517,Winter::N,,vetur
518,Januar::N,,janúar
519,Februar::N,,február
520,März::N,,mars
521,April::N,,apríl
522,Mai::N,,maí
523,Juni::N,,júní
524,Juli::N,,júlí
525,August::N,,ágúst
526,September::N,,september
527,Oktober::N,,október
528,November::N,,nóvember
529,Dezember::N,,desember
530,Montag::N,,mánudagur
531,Dienstag::N,,þriðjudagur
532,Mittwoch::N,,miðvikudagur
533,Donnerstag::N,,fimmtudagur
534,Freitag::N,,föstudagur
535,Samstag::N,,laugardagur
536,Sonntag::N,,sunnudagur
537,groß::A,,stór
538,klein::A,,lítill
539,lang::A,,langur
540,kurz::A,,stuttur
541,breit::A,,breiður
542,schmal::A,,mjór
543,dicht::A,,þéttur
544,dick[Gegenstand]::A,,þykkur
545,dünn::A,,þunnur
546,fein::A,,fíngerður
547,fest::A,,fastur
548,flach::A,,flatur
549,glatt::A,,háll
550,glatt::A,,sléttur
551,hart::A,,harður
552,weich::A,,mjúkur
553,rund::A,,kringlóttur
554,spitz::A,,oddhvass
555,scharf::A,,beittur
556,stumpf::A,,bitlaus
557,schwer::A,,þungur
558,schön::A,,fagur
559,schön::A,,fallegur
560,heiß::A,,heitur
561,warm::A,,hlýr
562,warm::A,,heitur
563,kalt::A,,kaldur
564,kühl::A,,svalur
565,frisch::A,,frískur
566,feucht::A,,rakur
567,feucht::A,,þvalur
568,nass::A,,votur
569,nass::A,,blautur
570,trocken::A,,þurr
571,voll::A,,fullur
572,leer::A,,tómur
573,offen::A,,opinn
574,geschlossen::A,,lokaður
575,sauber::A,,þrifinn
576,schmutzig::A,,óhreinn
577,schmutzig::A,,sóðalegur
578,roh::A,,hrár
579,reif::A,,þroskaður
580,lecker::A,,ljúffengur
581,süß::A,,sætur
582,bitter::A,,beiskur
583,sauer::A,,súr
584,hell::A,,bjartur
585,dunkel::A,,dimmur
586,schwarz::A,,svartur
587,weiß::A,,hvítur
588,rot::A,,rauður
589,gelb::A,,gulur
590,blau::A,,blár
591,grün::A,,grænn
592,grau::A,,grár
593,bunt::A,,marglitur
594,billig::A,,ódýr
595,teuer::A,,dýr
596,wertvoll::A,,verðmætur
597,blind::A,,blindur
598,taub::A,,heyrnarlaus
599,kräftig::A,,öflugur
600,stark::A,,sterkur
601,schwach::A,,veill
602,fett::A,,feitur
603,schlank::A,,grannur
604,schlank::A,,spengilegur
605,hübsch::A,,snotur
606,hübsch::A,,laglegur
607,böse::A,,illur
608,böse::A,,vondur
609,dumm::A,,heimskur
610,faul::A,,latur
611,fleißig::A,,iðinn
612,geizig::A,,nískur
613,klug::A,,hygginn
614,geschickt::A,,fimur
615,geschickt::A,,laginn
616,lieb::A,,kær
617,lieb::A,,ljúfur
618,lustig::A,,kátur
619,sanft::A,,blíður
620,hungrig::A,,soltinn
621,hungrig::A,,hungraður
622,krank::A,,sjúkur
623,nackt::A,,nakinn
624,traurig::A,,dapur
625,traurig::A,,hryggur
626,lebendig::A,,lifandi
627,gut::A,,góður
628,schlecht::A,,slæmur
629,schlecht::A,,lélegur
630,richtig::A,,réttur
631,schlimm::A,,slæmur
632,wahr::A,,sannur
633,alt::A,,gamall
634,neu::A,,nýr
635,ehemalig::A,,fyrrverandi
636,alt[Lebewesen]::A,,gamall
637,jung::A,,ungur
638,arm::A,,vesall
639,arm::A,,fátækur
640,reich::A,,ríkur
641,reich::A,,auðugur
642,bekannt::A,,kunnugur
643,berühmt::A,,frægur
644,fremd::A,,framandi
645,fremd::A,,ókunnugur
646,verschieden::A,,ýmis
647,nah::A,,nálægur
648,fern::A,,fjarri
649,fern::A,,fjarlægur
650,linker::A,,vinstri
651,rechter::A,,hægri
652,anderer::A,,annar
653,erster::A,,fyrsti
654,zweiter::A,,annar
655,dritter::A,,þriðji
656,letzter::A,,síðasti
657,allein::ADV,,einn
658,allein::ADV,,aleinn
659,auf einmal::ADV,,allt í einu
660,zusammen::ADV,,saman
661,lange::ADV,,lengi
662,plötzlich::ADV,,skyndilega
663,sofort::ADV,,strax
664,sofort::ADV,,þegar í stað
665,später::ADV,,seinna
666,jetzt::ADV,,nú
667,jetzt::ADV,,núna
668,heute::ADV,,í dag
669,morgen::ADV,,á morgun
670,bald::ADV,,brátt
671,bald::ADV,,bráðum
672,dann::ADV,,svo
673,dann::ADV,,síðan
674,gestern::ADV,,í gær
675,einst::ADV,,forðum
676,damals::ADV,,þá
677,damals::ADV,,á þeim tímum
678,danach::ADV,,á eftir því
679,vorher::ADV,,áður
680,zuerst::ADV,,fyrst
681,einmal::ADV,,einu sinni
682,manchmal::ADV,,stundum
683,oft::ADV,,oft
684,immer::ADV,,alltaf
685,immer::ADV,,sífellt
686,niemals::ADV,,aldrei
687,hier::ADV,,hér
688,hierhin::ADV,,hingað
689,von hier::ADV,,héðan
690,dort::ADV,,þar
691,dort::ADV,,þarna
692,dorthin::ADV,,þangað
693,geradeaus::ADV,,beint áfram
694,vorwärts::ADV,,áfram
695,rückwärts::ADV,,aftur á bak
696,zurück::ADV,,aftur
697,zurück::ADV,,til baka
698,unten::ADV,,niðri
699,unten::ADV,,fyrir neðan
700,hinab::ADV,,niður
701,hinab::ADV,,niður eftir
702,oben::ADV,,uppi
703,hinauf::ADV,,upp
704,hinauf::ADV,,upp eftir
705,überall::ADV,,alls staðar
706,nicht::ADV,,ekki
707,ein wenig::ADV,,dálítið
708,kaum::ADV,,varla
709,kaum::ADV,,tæplega
710,sehr::ADV,,mjög
711,so::ADV,,svo
712,so::ADV,,þannig
713,noch::ADV,,enn
714,noch::ADV,,ennþá
715,nur::ADV,,bara
716,nur::ADV,,aðeins
717,schon::ADV,,nú þegar
718,wieder::ADV,,aftur
719,wieder::ADV,,að nýju
720,vergebens::ADV,,árangurslaust
721,vor::PRP,,fyrir
722,hinter::PRP,,bak við
723,hinter::PRP,,aftur fyrir
724,unter::PRP,,undir
725,durch::PRP,,gegnum
726,neben::PRP,,hjá
727,neben::PRP,,við hliðina á
728,zwischen::PRP,,milli
729,zwischen::PRP,,á milli
730,wegen::PRP,,vegna
731,dies::PRN,,þetta
732,das::PRN,,það
733,alles::PRN,,allt
734,ich::PRN,,ég
735,du::PRN,,þú
736,er::PRN,,hann
737,wir::PRN,,við
738,ihr::PRN,,þið
739,sie::PRN,,þær
740,sie::PRN,,þeir
741,was::FPRN,,hvað
742,wer::FPRN,,hver
743,wo::FADV,,hvar
744,wohin::FADV,,hvert
745,wie::FADV,,hvernig
746,warum::FADV,,hvers vegna
747,wieviel::FNUM,,hve mikill
748,eins::NUM,,einn
749,zwei::NUM,,tveir
750,drei::NUM,,þrír
751,vier::NUM,,fjórir
752,fünf::NUM,,fimm
753,sechs::NUM,,sex
754,sieben::NUM,,sjö
755,acht::NUM,,átta
756,neun::NUM,,níu
757,zehn::NUM,,tíu
758,elf::NUM,,ellefu
759,zwölf::NUM,,tólf
760,zwanzig::NUM,,tuttugu
761,dreißig::NUM,,þrjátíu
762,vierzig::NUM,,fjörutíu
763,fünfzig::NUM,,fimmtíu
764,sechzig::NUM,,sextíu
765,siebzig::NUM,,sjötíu
766,achtzig::NUM,,áttatíu
767,neunzig::NUM,,níutíu
768,hundert::NUM,,hundrað
769,tausend::NUM,,þúsund
770,und::CNJ,,og
771,oder::CNJ,,eða
772,stehen::V,,standa
773,sitzen::V,,sitja
774,liegen::V,,liggja
775,hängen::V,,hanga
776,werden::V,,verða
777,passieren::V,,gerast
778,beginnen::V,,byrja
779,enden::V,,enda
780,enden::V,,lykta
781,wechseln::V,,skipta
782,aufgehen[Sonne]::V,,koma upp
783,untergehen[Sonne]::V,,ganga til viðar
784,scheinen[Sonne]::V,,skína
785,donnern::V,,þruma
786,wehen::V,,blása
787,strömen::V,,streyma
788,fließen::V,,fljóta
789,sich drehen::V,,snúast
790,schwanken::V,,riða
791,schwanken::V,,rugga
792,schwingen::V,,sveiflast
793,fallen::V,,falla
794,brennen::V,,brenna
795,rauchen::V,,reykja
796,regnen::V,,rigna
797,gefrieren::V,,frjósa
798,tauen::V,,þiðna
799,schmelzen::V,,bráðna
800,trocknen::V,,þorna
801,sieden::V,,sjóða
802,faulen::V,,rotna
803,verfaulen::V,,rotna
804,reißen::V,,rifna
805,versinken::V,,sökkva
806,vergehen::V,,líða
807,erscheinen::V,,birtast
808,verschwinden::V,,hverfa
809,sinken::V,,síga
810,abnehmen::V,,lækka
811,abnehmen::V,,minnka
812,zunehmen::V,,aukast
813,steigen::V,,stíga
814,wachsen::V,,vaxa
815,glänzen::V,,glóa
816,glänzen::V,,glampa
817,funkeln::V,,leiftra
818,lärmen::V,,hafa hátt
819,läuten::V,,hringja
820,klingeln::V,,hringja
821,klirren::V,,glamra
822,klirren::V,,skrölta
823,brausen::V,,ólga
824,rauschen::V,,suða
825,klingen::V,,hljóma
826,bellen::V,,gelta
827,heulen::V,,væla
828,heulen::V,,ýlfra
829,blasen::V,,blása
830,pfeifen::V,,blístra
831,schreien::V,,æpa
832,stöhnen::V,,stynja
833,zittern::V,,titra
834,zittern::V,,skjálfa
835,leben::V,,lifa
836,geboren werden::V,,fæðast
837,atmen::V,,anda
838,atmen::V,,draga andann
839,trinken::V,,drekka
840,essen::V,,borða
841,schlucken::V,,kingja
842,müde werden::V,,þreytast
843,einschlafen::V,,sofna
844,schlafen::V,,sofa
845,aufwachen::V,,vakna
846,aufstehen::V,,fara á fætur
847,sich erholen::V,,hvíla sig
848,krank werden::V,,veikjast
849,krank werden::V,,verða veikur
850,krank sein::V,,vera veikur
851,schmerzen::V,,kenna til
852,husten::V,,hósta
853,genesen::V,,batna
854,genesen::V,,frískast
855,sterben::V,,deyja
856,umkommen::V,,farast
857,sich bewegen::V,,bifast
858,sich rühren::V,,hreyfast
859,sich erheben::V,,standa upp
860,sich setzen::V,,setjast
861,hinfallen::V,,detta
862,laufen::V,,labba
863,schreiten::V,,ganga
864,spazierengehen::V,,ganga sér til skemmtunar
865,eilen::V,,fara hratt
866,sich beeilen::V,,flýta sér
867,sausen::V,,þjóta
868,rennen::V,,hlaupa
869,springen::V,,stökkva
870,klettern::V,,klifra
871,schaukeln::V,,róla
872,schaukeln::V,,rugga
873,kriechen::V,,skríða
874,schwimmen::V,,synda
875,tauchen::V,,kafa
876,rudern::V,,róa
877,fahren::V,,aka
878,fahren::V,,fara
879,fliegen::V,,fljúga
880,gehen::V,,fara
881,gehen::V,,ganga
882,weggehen::V,,fara burt
883,weggehen::V,,ganga burt
884,abfahren::V,,aka burt
885,anhalten::V,,stöðva
886,hineingehen::V,,ganga inn
887,eintreten::V,,koma inn
888,eintreten::V,,ganga inn
889,kommen::V,,koma
890,ankommen::V,,koma til
891,zurückkommen::V,,koma til baka
892,bleiben::V,,haldast
893,bleiben::V,,vera kyrr
894,warten::V,,bíða
895,erwarten::V,,búast við
896,erwarten::V,,eiga von á
897,suchen::V,,leita
898,finden::V,,finna
899,versuchen::V,,reyna
900,vorbereiten::V,,undirbúa
901,lieben::V,,elska
902,mögen::V,,þykja gott
903,mögen::V,,falla í geð
904,lachen::V,,hlæja
905,rühren::V,,snerta
906,weinen::V,,gráta
907,schimpfen::V,,skammast
908,sich ärgern::V,,sárna
909,sich ärgern::V,,gremjast
910,sich fürchten::V,,óttast
911,fürchten::V,,óttast
912,fliehen::V,,flýja
913,flüchten::V,,strjúka
914,sehen::V,,sjá
915,anschauen::V,,horfa á
916,ansehen::V,,líta á
917,hören::V,,heyra
918,zuhören::V,,hlusta
919,probieren::V,,smakka
920,riechen::V,,þefa
921,fühlen::V,,finna til
922,scheinen::V,,virðast
923,zu sehen sein::V,,vera að sjá
924,vernehmen::V,,heyra
925,vernehmen::V,,greina
926,frieren::V,,frjósa
927,tun::V,,gera
928,können::V,,geta
929,wollen::V,,ætla
930,wollen::V,,vilja
931,anfangen::V,,hefja
932,beenden::V,,enda
933,beenden::V,,ljúka
934,aufhören::V,,lykta
935,gelingen::V,,heppnast
936,geraten::V,,lukkast
937,öffnen::V,,opna
938,schließen::V,,loka
939,stellen::V,,láta
940,stellen::V,,setja
941,setzen::V,,láta
942,setzen::V,,setja
943,legen::V,,láta
944,legen::V,,leggja
945,berühren::V,,koma við
946,verbinden::V,,sameina
947,bedecken::V,,hylja
948,aufhängen::V,,hengja
949,aufhängen::V,,hengja upp
950,anzünden::V,,kveikja í
951,aufheben::V,,taka upp
952,aufheben::V,,lyfta upp
953,zurücklassen::V,,skilja eftir
954,verlieren::V,,týna
955,verlieren::V,,glata
956,fallen lassen::V,,missa
957,machen::V,,búa til
958,herstellen::V,,framleiða
959,bauen::V,,smíða
960,bauen::V,,byggja
961,reparieren::V,,gera við
962,verbessern::V,,bæta
963,ändern::V,,breyta
964,graben::V,,grafa
965,beugen::V,,beygja
966,biegen::V,,sveigja
967,drehen::V,,snúa
968,wenden::V,,snúa
969,wenden::V,,venda
970,umdrehen::V,,venda
971,umdrehen::V,,snúa við
972,heben::V,,hefja
973,hochheben::V,,lyfta upp
974,ergreifen::V,,grípa
975,halten::V,,rúma
976,halten::V,,halda
977,drücken::V,,þjá
978,drücken::V,,þrýsta
979,schieben::V,,ýta
980,kratzen::V,,klóra
981,lecken::V,,sleikja
982,beißen::V,,bíta
983,abreißen::V,,rífa af
984,abreißen::V,,rífa frá
985,abschneiden::V,,skera af
986,abschneiden::V,,klippa af
987,binden::V,,binda
988,stecken::V,,stinga
989,brechen::V,,brjóta
990,klopfen::V,,berja
991,klopfen::V,,klappa
992,hauen::V,,berja
993,hauen::V,,höggva
994,kleben::V,,líma
995,reiben::V,,núa
