,Concept_ID,te,ga
696,krank::A,వ్యాధిగల,tinn
697,krank::A,వ్యాధిగల,breoite
698,nackt::A,దిగంబరమైన,nocht
699,traurig::A,విచారముగల,brónach
700,lebendig::A,ప్రాణముతో నున్న,beo
701,gut::A,మంచి,maith
702,schlecht::A,చెడ్డ,dona
703,schlecht::A,చెడ్డ,droch-
704,richtig::A,సరియైన,ceart
705,schlimm::A,అసహ్యమైన,gránna
706,schlimm::A,అసహ్యమైన,tubaisteach
707,wahr::A,నిజమైన,fíor
708,alt::A,ముసలి,sean
709,neu::A,క్రొత్త,úr
710,neu::A,క్రొత్త,nua
711,ehemalig::A,పూర్వపు,iar-
712,ehemalig::A,పూర్వపు,sean-
713,alt[Lebewesen]::A,ముసలి,sean
714,alt[Lebewesen]::A,ముసలి,aosta
715,jung::A,పసి,óg
716,arm::A,బీద,bocht
717,reich::A,ధనవంతుడైన,saibhir
718,reich::A,ధనవంతుడైన,rachmasach
719,bekannt::A,తెలిసిన,atá eolas air
720,berühmt::A,ప్రపిద్దికెక్కివ,cailiúil
721,berühmt::A,ప్రపిద్దికెక్కివ,clúiteach
722,fremd::A,అన్యమైన,coimhthíoch
723,verschieden::A,భేదమైన,éagsúil
724,verschieden::A,భేదమైన,difriúil
725,nah::A,దగ్గఱనున్న,gar
726,nah::A,దగ్గఱనున్న,deas
727,fern::A,దూరమందున్న,i bhfad uainn
728,fern::A,దూరమందున్న,i bhfad i gcéin
729,linker::A,ఎడమప్రక్కగ,clé
730,rechter::A,కుడి,deas
731,anderer::A,వేఱ్తెన,eile
732,erster::A,మొదటి,céad
733,zweiter::A,రెండన,dóú
734,zweiter::A,రెండన,dara
735,dritter::A,మూడో,tríú
736,dritter::A,మూడో,treas
737,letzter::A,కడపటి,déanach
738,letzter::A,కడపటి,deireanach
739,allein::ADV,ఒంటిగా,i d'aonar
740,auf einmal::ADV,హరాత్తుగ,ag an am céanna
741,zusammen::ADV,కలిసి,le chéile
742,zusammen::ADV,కలిసి,in eineacht
743,lange::ADV,బహుకాలము,fada
744,plötzlich::ADV,హరాత్తుగ,go tobann
745,plötzlich::ADV,హరాత్తుగ,i dtobainne
746,sofort::ADV,తక్షణము,ar an toirt
747,sofort::ADV,తక్షణము,ar an bpointe
748,später::ADV,ఇటీవలి,níos déanaí
749,jetzt::ADV,ఇప్పుడు,anois
750,heute::ADV,నేడు,inniu
751,morgen::ADV,ఱేపు,amárach
752,bald::ADV,శీఘ్రముగ,go luath
753,bald::ADV,శీఘ్రముగ,gan mhoill
754,dann::ADV,అప్పుడు,ansin
755,gestern::ADV,నిన్నటి దినము,inné
756,einst::ADV,పూర్వమొకప్పుడు,tráth
757,einst::ADV,పూర్వమొకప్పుడు,uair amháin
758,damals::ADV,అప్పుడు,ag an am
759,damals::ADV,అప్పుడు,an t-am sin
760,danach::ADV,అప్పుడు,ina dhiaidh sin
761,vorher::ADV,ఎదుట,cheana
762,vorher::ADV,ఎదుట,roimhe sin
763,zuerst::ADV,మొదటిలో,ar dtús
764,einmal::ADV,ఒకసారి,uair amháin
765,manchmal::ADV,అప్పటప్పటికి,uaireanta
766,oft::ADV,తఱచుగా,minic
767,immer::ADV,ఎల్లప్పుడు,i gcónaí
768,niemals::ADV,ఎప్పుడునులేదు,riamh
769,hier::ADV,ఇక్కడ,anseo
770,hierhin::ADV,ఇక్కడకు,anseo
771,von hier::ADV,ఇక్కడనుండి,an áit seo
772,dort::ADV,అక్కడ,ann
773,dort::ADV,అక్కడ,ansin
774,dorthin::ADV,అక్కడికి,ann
775,dorthin::ADV,అక్కడికి,ansin
776,geradeaus::ADV,సూటిగా,ar aghaidh
777,vorwärts::ADV,ముందుకు,
778,rückwärts::ADV,వెనుకకు,siar
779,zurück::ADV,వెనుకభాగము,ar ais
780,unten::ADV,క్రింద,thíos
781,hinab::ADV,కిందికి,síos
782,oben::ADV,మీద,thuas
783,hinauf::ADV,పైకి,suas
784,überall::ADV,అంతటా,i ngach áit
785,überall::ADV,అంతటా,ar fud na háite
786,nicht::ADV,కాదు,ní
787,nicht::ADV,కాదు,cha
788,ein wenig::ADV,కొంచెము,beagán
789,kaum::ADV,చాలిచాలక,ar éigean
790,sehr::ADV,చాల,an-
791,so::ADV,ఆలాగున,chomh
792,so::ADV,ఆలాగున,mar sin
793,noch::ADV,ఇప్పటికిని,fós
794,noch::ADV,ఇప్పటికిని,go fóill
795,nur::ADV,మాత్రము,amháin
796,nur::ADV,మాత్రము,níl ach
797,schon::ADV,ఇదివఱకే,cheana
798,schon::ADV,ఇదివఱకే,cheana féin
799,wieder::ADV,తిరిగి,arís
800,wieder::ADV,తిరిగి,athuair
801,vergebens::ADV,నిష్ఫలముగా,amú
802,vergebens::ADV,నిష్ఫలముగా,in aisce
803,vor::PRP,ముందు,ar thosach
804,hinter::PRP,వెనుక,laistiar de
805,hinter::PRP,వెనుక,taobh thiar de
806,unter::PRP,క్రింద,faoi
807,durch::PRP,ద్వారా,trí
808,neben::PRP,దగ్గెర,taobh le
809,neben::PRP,దగ్గెర,in aice le
810,zwischen::PRP,మధ్య,idir
811,wegen::PRP,కారణంగా,de bharr
812,wegen::PRP,కారణంగా,mar gheall ar
813,dies::PRN,ఇది,seo
814,das::PRN,అది,sin
815,alles::PRN,సకలము,gach rud
816,ich::PRN,నేను,mé
817,ich::PRN,నేను,mise
818,du::PRN,నీవు,tú
819,du::PRN,నీవు,tusa
820,er::PRN,అతడు,sé
821,er::PRN,అతడు,seisean
822,wir::PRN,మనము,sinn
823,ihr::PRN,మీరు,sibh
824,ihr::PRN,మీరు,sibhse
825,sie::PRN,వారు,siad
826,sie::PRN,వారు,siadsan
827,was::FPRN,ఏమి,cad
828,was::FPRN,ఏమి,céard
829,wer::FPRN,ఎవడు,cé
830,wo::FADV,ఎక్కడ,cá
831,wo::FADV,ఎక్కడ,cén áit
832,wohin::FADV,ఎందుకు,cá
833,wohin::FADV,ఎందుకు,cén áit
834,wie::FADV,ఎట్టు,conas
835,wie::FADV,ఎట్టు,cén chaoi
836,warum::FADV,ఏల,cén fáth
837,warum::FADV,ఏల,cad chuige
838,wieviel::FNUM,ఎంత,cá mhéad
839,eins::NUM,ఒకటి,aon
840,zwei::NUM,రెండు,dhá
841,drei::NUM,మూడు,trí
842,vier::NUM,నాలుగు,ceathair
843,fünf::NUM,అయిదు,cúig
844,sechs::NUM,ఆఱు,sé
845,sieben::NUM,ఏరు,seacht
846,acht::NUM,ఎనిమదు,ocht
847,neun::NUM,తొమ్మిది,naoi
848,zehn::NUM,పది,deich
849,elf::NUM,పదునొకొండు,aon déag
850,zwölf::NUM,పండ్రండు,dó dhéag
851,zwanzig::NUM,ఇరుపది,fiche
852,dreißig::NUM,ముప్పది,tríocha
853,vierzig::NUM,నలువది,daichead
854,vierzig::NUM,నలువది,ceathracha
855,fünfzig::NUM,ఏబది,caoga
856,sechzig::NUM,అరుపది,seasca
857,siebzig::NUM,డెబ్బది,seachtó
858,achtzig::NUM,ఎనుబది,ochtó
859,neunzig::NUM,తొంబది,nócha
860,hundert::NUM,నూఱు,céad
861,tausend::NUM,వేయి,míle
862,und::CNJ,మఱియు,agus
863,oder::CNJ,లేక,nó
864,stehen::V,నిలుచు,seas
865,sitzen::V,కూర్చుండు,suigh
866,liegen::V,పండుకొనుట,luigh
867,hängen::V,వ్రేలాడదీయు,tá crochta
868,werden::V,అగు,éirigh
869,passieren::V,సంభవించు,tarlaigh
870,beginnen::V,ఆరంభించు,tosaigh
871,enden::V,తీరుట,críochnaigh
872,wechseln::V,మార్చు,athraigh
873,aufgehen[Sonne]::V,ఉదయించు,éirigh
874,untergehen[Sonne]::V,అస్తమించు,fuin
875,untergehen[Sonne]::V,అస్తమించు,téigh faoi
876,scheinen[Sonne]::V,ప్రకాశించు,taitin
877,scheinen[Sonne]::V,ప్రకాశించు,soilsigh
878,donnern::V,ఉరుముట,tá toirneach ann
879,wehen::V,దురద్పప్టము,séid
880,strömen::V,పారుట,sil
881,fließen::V,ప్రవహించు,rith
882,fließen::V,ప్రవహించు,snigh
883,sich drehen::V,తిరుగు,cas
884,sich drehen::V,తిరుగు,imrothlaigh
885,schwanken::V,ఆడించుట,luasc
886,schwingen::V,ఊగుట,luasc
887,fallen::V,పడు,tit
888,brennen::V,కాలుట,dóigh
889,rauchen::V,పొగసుట,plúch toite
890,regnen::V,కురిపించుట,báistigh
891,regnen::V,కురిపించుట,tá ag cur báistí
892,gefrieren::V,గడ్డకట్టు,sioc
893,gefrieren::V,గడ్డకట్టు,reoigh
894,tauen::V,కరగు,leáigh
895,tauen::V,కరగు,coscair
896,schmelzen::V,కరగు,leáigh
897,trocknen::V,యెండుట,triomaigh
898,sieden::V,ఉడుకు,fiuch
899,sieden::V,ఉడుకు,beirigh
900,faulen::V,క్రుళ్లు,lobh
901,faulen::V,క్రుళ్లు,dreoigh
902,verfaulen::V,క్షిణించు,lobh
903,verfaulen::V,క్షిణించు,feoigh
904,reißen::V,చించు,bris
905,versinken::V,మునుగు,téigh síos
906,vergehen::V,సంభవించు,téigh thart
907,erscheinen::V,కనబడు,tar
908,verschwinden::V,అదృశ్యమగు,imigh
909,sinken::V,ముణుగుట,tit
910,sinken::V,ముణుగుట,ísligh
911,abnehmen::V,తగ్గు,maolaigh
912,abnehmen::V,తగ్గు,laghdaigh
913,zunehmen::V,పెరుగుట,méadaigh
914,steigen::V,లేచు,éirigh
915,wachsen::V,పెరుగు,fás
916,glänzen::V,ప్రకాశించు,lonraigh
917,funkeln::V,ప్రకాశించు,drithligh
918,lärmen::V,అరుచుట,tóg callán
919,läuten::V,మేళవించుట,buail
920,klingeln::V,వాయించుట,buail
921,klirren::V,ఘంటానాదము,cling
922,brausen::V,గర్జించు,búir
923,rauschen::V,చటచటమనుట,tá ag siosarnach
924,klingen::V,ధ్వనించుట,tá glór ag
925,bellen::V,అఱచు,amhastraigh
926,heulen::V,కూయు,glam
927,blasen::V,దురద్పప్టము,séid
928,pfeifen::V,ఈలవేయు,lig fead
929,schreien::V,అఱచు,béic
930,schreien::V,అఱచు,glaoigh
931,stöhnen::V,మూలుగు,lig cnead
932,zittern::V,వణకు,crith
933,zittern::V,వణకు,creathnaigh
934,leben::V,జీవించుట,mair
935,geboren werden::V,పుట్టుట,rugadh
936,atmen::V,ఉపిరి తీయు,análaigh
937,trinken::V,త్రాగు,ól
938,essen::V,తిను,ith
939,schlucken::V,మ్రింగు,slog
940,müde werden::V,అలయు,tuirsigh
941,einschlafen::V,నిద్రించు,tit ina chodladh
942,schlafen::V,నిద్రురించు,codail
943,aufwachen::V,మేలుకొను,múscail
944,aufstehen::V,లేచు,éirigh
945,sich erholen::V,నడ్డి వాల్చు,lig scíth
946,krank werden::V,జబ్బుపడు,éirigh tinn
947,krank sein::V,జబ్బు చేయు,tá tinn
948,schmerzen::V,నొచ్చుట,tá pian i
949,husten::V,దగ్గుట,déan casacht
950,genesen::V,కుదురుట,téarnaigh
951,sterben::V,మరణించు,éag
952,sterben::V,మరణించు,faigh bás
953,umkommen::V,నశించు,caill
954,sich bewegen::V,కదలు,bog
955,sich bewegen::V,కదలు,gluais
956,sich rühren::V,కదలు,corraigh
957,sich erheben::V,లేచు,seas suas
958,sich setzen::V,కూర్చుణ్డు,suigh
959,hinfallen::V,దొర్లు,tit
960,laufen::V,నడచు,siúil
961,schreiten::V,అడుగుపెట్టుట,siúil
962,spazierengehen::V,పచారు చేయు,téigh ag spaisteoireacht
963,eilen::V,తొందరపడు,deifrigh
964,eilen::V,తొందరపడు,brostaigh
965,sich beeilen::V,త్వరపెట్టు,deifrigh
966,sich beeilen::V,త్వరపెట్టు,déan deifir
967,sausen::V,విసరికొట్టు,luathaigh
968,rennen::V,పరుగెత్తు,rith
969,springen::V,దుముకు,léim
970,klettern::V,ఎక్కు,dreap
971,schaukeln::V,ఉయ్యాల ఊగు ,téigh ar an maide corrach
972,kriechen::V,ప్రాకు,snámh
973,schwimmen::V,ఈదు,snámh
974,tauchen::V,మునుగు,tum
975,rudern::V,తెడ్లతోఁగడపు,iomair
976,rudern::V,తెడ్లతోఁగడపు,rámhaigh
977,fahren::V,నడపు,tiomáin
978,fliegen::V,ఎగురు,eitil
979,gehen::V,పోవు,téigh
980,weggehen::V,బయలుదేరు,imigh
981,abfahren::V,విడిచిపోవు,imigh
982,anhalten::V,నిలుపు,stad
983,hineingehen::V,ప్రవేశించు,téigh isteach
984,eintreten::V,ప్రవేశించు,téigh isteach
985,kommen::V,వచ్చు,tar
986,ankommen::V,వచ్చి చేరు,tar
987,zurückkommen::V,తిరిగీవచ్చుట,fill
988,bleiben::V,ఉండు,fan
989,warten::V,కనిపెట్టు,fan
990,erwarten::V,నిరిక్షించు,tá ag súil le
991,erwarten::V,నిరిక్షించు,tá ag dréim le
992,suchen::V,వెదకు,lorg
993,finden::V,కనుగొను,faigh
994,finden::V,కనుగొను,aimsigh
995,versuchen::V,ప్రయత్నించు,triail
996,vorbereiten::V,తయారుచేయు,réitigh
997,lieben::V,ప్రేమించు,gráigh
998,mögen::V,ఇష్టపడు,taitin le
999,mögen::V,ఇష్టపడు,is maith le
1000,lachen::V,నవ్వు,gáir
1001,rühren::V,గుండె తాకు,téigh i bhfeidhm ar
1002,weinen::V,వీడ్చు,goil
1003,weinen::V,వీడ్చు,caoin
1004,schimpfen::V,గొణుగు,tá ag clamhsán
1005,sich ärgern::V,అలుగు,tá corraithe
1006,sich fürchten::V,భయపడు,tá eagla ar
1007,fürchten::V,భయపడు,tá eagla ar
1008,fliehen::V,పాఱిపోపు,teith
1009,flüchten::V,తప్పించుకొను,éalaigh
1010,sehen::V,చూచు,feic
1011,anschauen::V,చూచు,dearc
1012,anschauen::V,చూచు,féach ar
1013,ansehen::V,కాచియుండు,breathnaigh
1014,hören::V,విను,cluin
1015,zuhören::V,విను,éist
1016,probieren::V,చవిచూచుట,bliais
1017,riechen::V,వాసనచూచు,bolaigh
1018,fühlen::V,స్పర్శించుట,braith
1019,fühlen::V,స్పర్శించుట,mothaigh
1020,scheinen::V,కనబడు,tá an chuma ar
1021,zu sehen sein::V,చూవు,tá le feiceáil
1022,vernehmen::V,విను,clois
1023,frieren::V,చలికి వడకు,tá fuar
1024,tun::V,చేయు,déan
1025,können::V,గల,féad
1026,können::V,గల,is féidir le
1027,wollen::V,కోరు,tá ag iarraidh
1028,anfangen::V,ఆరంభించు,tosaigh
1029,anfangen::V,ఆరంభించు,cuir tús le
1030,beenden::V,ముగించు,críochnaigh
1031,beenden::V,ముగించు,cuir deireadh le
1032,aufhören::V,నిలుపు,stad
1033,gelingen::V,గెలుపాందు,éirigh le
1034,geraten::V,వెలువడు,tá deireadh ar
1035,öffnen::V,తెఱచు,oscail
1036,schließen::V,మూయు,dún
1037,schließen::V,మూయు,iaigh
1038,stellen::V,ఉంచు,cuir
1039,setzen::V,ఉంచు,cuir
1040,setzen::V,ఉంచు,socraigh
1041,legen::V,పెట్టు,cuir
1042,berühren::V,తాకు,teagmhaigh le
1043,verbinden::V,చేర్చుట,ceangail
1044,bedecken::V,మూయు,clúdaigh
1045,bedecken::V,మూయు,cumhdaigh
1046,aufhängen::V,వ్రేలాడదీయు,croch
1047,anzünden::V,వెలిగించు,las
1048,anzünden::V,వెలిగించు,adhain
1049,aufheben::V,సేకరించు,tóg
1050,aufheben::V,సేకరించు,ardaigh
1051,zurücklassen::V,విడుచు,fág
1052,verlieren::V,పోగొట్టుకొను,caill
1053,fallen lassen::V,జాఱవిడుచు,lig uait
1054,fallen lassen::V,జాఱవిడుచు,caith uait
1055,machen::V,చేయు,déan
1056,machen::V,చేయు,réitigh
1057,herstellen::V,ఉత్పత్తిచేయు,táirg
1058,bauen::V,నిర్మించు,tóg
1059,reparieren::V,సరిచేయు,deisigh
1060,verbessern::V,వృద్ధి చేయు,feabhsaigh
1061,ändern::V,మార్చు,athraigh
1062,graben::V,త్రవ్వు,tochail
1063,beugen::V,వంచు,crom
1064,biegen::V,వంచు,lúb
1065,drehen::V,నూలువడుకు,cas
1066,wenden::V,త్రిప్పు,tiontaigh
1067,umdrehen::V,త్రిప్పు,iompaigh
1068,umdrehen::V,త్రిప్పు,tiontaigh
1069,heben::V,ఎత్తు,ardaigh
1070,hochheben::V,ఎత్తు,tóg
1071,ergreifen::V,వశపఱచుకొను,beir ar
1072,halten::V,ఉంచు,coimeád
1073,halten::V,ఉంచు,coinnigh
1074,drücken::V,అణచు,brúigh
1075,schieben::V,నొక్కు,brúigh
1076,kratzen::V,గోకు,scríob
1077,lecken::V,నాకు,ligh
1078,lecken::V,నాకు,leadhb
1079,beißen::V,కఱచు,bain greim as
1080,abreißen::V,తెగతెంచు,stróic
1081,abreißen::V,తెగతెంచు,tarraing
1082,abschneiden::V,తెగకొట్టు,scoith
1083,binden::V,కట్టు,ceangail
1084,stecken::V,తగులుకొనివుండుట,sáigh
1085,brechen::V,పగులగొట్టు,bris
1086,klopfen::V,కొట్టు,cnag
1087,hauen::V,కొట్టు,buail
1088,kleben::V,అంటుకొను,gliúáil
1089,reiben::V,రాచు,cuimil
1090,streichen::V,వ్యాపింపజేయు,leath
1091,schleifen::V,రాచు,líomh
1092,schneiden::V,కోయు,gearr
1093,rütteln::V,కుదిలించుట,croith
1094,schütteln::V,కదల్చు,croith
1095,schwenken::V,ఊచుట,luasc
1096,schütten::V,పోయు,doirt
1097,füllen::V,నింపు,líon
1098,einwickeln::V,చుట్టు,cuach
1099,einwickeln::V,చుట్టు,clúdaigh
1100,tragen::V,మోయు,iompair
1101,schleppen::V,ఈడ్చు,tarraing
1102,ziehen::V,ఈడ్చు,tarraing
1103,aufbewahren::V,కాపాడు,coinnigh
1104,werfen::V,విసరు,caith
1105,fangen::V,పట్టుకొను,ceap
1106,packen::V,పట్టుకొను,beir ar
1107,verstecken::V,దాచు,folaigh
1108,verstecken::V,దాచు,cuir i bhfolach
1109,teilen::V,భాగించు,roinn
1110,schicken::V,పంపు,seol
1111,bringen::V,తెచ్చు,beir
1112,bringen::V,తెచ్చు,tabhair
1113,hinzufügen::V,చేర్చు,cuir le
1114,bekommen::V,సంపాదించు,faigh
1115,erhalten::V,పుచ్చుకొను,faigh
1116,nehmen::V,తీసికొను,tóg
1117,nehmen::V,తీసికొను,glac
1118,wählen::V,ఇష్టపడు,pioc
1119,wählen::V,ఇష్టపడు,roghnaigh
1120,auswählen::V,ఏరుకొను,roghnaigh
1121,bewahren::V,భద్రపఱుచు,caomhnaigh
1122,behindern::V,అడ్డగించుట,cuir bac ar
1123,verderben::V,చెఱచు,mill
1124,beschädigen::V,చెరుపుట,loit
1125,beschädigen::V,చెరుపుట,déan damáiste do
1126,zerbrechen::V,పగులగొట్టు,bris
1127,zerreißen::V,చించు,stiall
1128,zerstören::V,వాశనము చేయు,mill
1129,zerstören::V,వాశనము చేయు,scrios
1130,verbrennen::V,కాల్చు,las
1131,verbrennen::V,కాల్చు,dóigh
1132,geben::V,ఇచ్చు,tabhair
1133,reichen::V,అందుకొనుట,sín
1134,reichen::V,అందుకొనుట,cuir
1135,schenken::V,అర్పించు,bronn
1136,schenken::V,అర్పించు,tabhair
1137,versprechen::V,వాగ్దత్తము చేయు,geall
1138,wünschen::V,కోరు,guigh
1139,loben::V,స్తుతించు,mol
1140,küssen::V,ముద్దుపెట్టుకొను,póg
1141,wiegen::V,ఊచుట,bog
1142,wiegen::V,ఊచుట,luasc
1143,zudecken::V,మూయు,clúdaigh
1144,wecken::V,నిద్రపలేపుట,dúisigh
1145,zeigen::V,చూవు,taispeáin
1146,führen::V,దారిచూపు,treoraigh
1147,lehren::V,బోధించు,múin
1148,lehren::V,బోధించు,teagasc
1149,unterrichten::V,నేర్పు,múin
1150,unterrichten::V,నేర్పు,teagasc
1151,aufziehen::V,పెంచు,tóg
1152,leiten::V,తీసుకపోవుట,tá i gceannas ar
1153,antreiben::V,ప్రేరేపించు,gríosaigh
1154,lassen::V,అనుమతించు,cuir ag
1155,einladen::V,ఆహ్వానించు,cuir cuireadh ar
1156,vereinigen::V,కూడుట,aontaigh
1157,besuchen::V,పోయి చూచు,tabhair cuairt ar
1158,treffen::V,కలియు,cas ar
1159,treffen::V,కలియు,buail le
1160,sich versammeln::V,కూర్చు,bailigh
1161,sich versammeln::V,కూర్చు,cruinnigh
1162,spielen::V,ఆట లాడు,imir
1163,spielen::V,ఆట లాడు,tá ag spraoi
1164,singen::V,పాడు,can
1165,tanzen::V,నృత్యముచేయు,rinc
1166,tanzen::V,నృత్యముచేయు,damhsaigh
1167,sich trennen::V,ఎడబాయుట,scar
1168,verlassen::V,విడుచు,fág
1169,retten::V,తప్పించుట,tarrtháil
1170,bewachen::V,కాపాడు,cosain
1171,bewachen::V,కాపాడు,gardáil
1172,schützen::V,రక్షించు,cosain
1173,verteidigen::V,రక్షించు,cosain
1174,sich schlagen::V,జగడమాడు,tá ag bruíon
1175,schießen::V,కాల్చు,caith
1176,schießen::V,కాల్చు,scaoil
1177,siegen::V,గెలుచు,bain
1178,siegen::V,గెలుచు,buaigh
1179,ärgern::V,పీడించుట,cuir isteach ar
1180,schlagen::V,కొట్టు,buail
1181,treten::V,తన్ను,ciceáil
1182,stechen::V,కుట్టు,sáigh
1183,stoßen::V,గెంటు,brúigh
1184,stoßen::V,గెంటు,soncáil
1185,stehlen::V,దొంగిలించు,goid
1186,stören::V,కలతపఱచు,cuir isteach ar
1187,belästigen::V,పీడించు,cuir as do
1188,verbergen::V,దాచు,ceil
1189,täuschen::V,మోసము చేయు,cuir dallamullóg ar
1190,betrügen::V,మోసపుచ్చు,déan calaois ar
1191,töten::V,చంపు,maraigh
1192,wohnen::V,నివసించు,cuir faoi
1193,wohnen::V,నివసించు,tá ina chónaí
1194,arbeiten::V,పనిచేయు,oibrigh
1195,sammeln::V,ప్రోగుచేయు,bailigh
1196,sammeln::V,ప్రోగుచేయు,cruinnigh
1197,pflücken::V,యేరుట,pioc
1198,jagen::V,వేటాడు,seilg
1199,fischen::V,వెదకు,iasc
1200,fassen::V,పట్టుకొమ,beir ar
1201,hüten::V,మందచేరుట,aoirigh
1202,treiben::V,నడపు,seol
1203,treiben::V,నడపు,tiomáin
1204,anbinden::V,కట్టు,ceangail
1205,füttern::V,భోజనము పెట్టు,cothaigh
1206,füttern::V,భోజనము పెట్టు,beathaigh
1207,melken::V,పాలు పితుకు,bligh
1208,melken::V,పాలు పితుకు,crúigh
1209,hacken::V,నఱకు,gearr
1210,gießen::V,నీళ్ళుకట్టుట,uiscigh
1211,reifen::V,పండుట,aibigh
1212,zubereiten::V,వండు,cócaráil
1213,kochen::V,వండు,bruith
1214,kochen::V,వండు,beirigh
1215,backen::V,రొట్టెకాల్చు,bácáil
1216,braten::V,వేపు,róst
1217,braten::V,వేపు,frioch
1218,umrühren::V,కదులుట,measc
1219,stricken::V,అల్లు,cniotáil
1220,nähen::V,కుట్టు,fuaigh
1221,färben::V,రంగు వేయు,dathaigh
1222,reinigen::V,శుభ్రము చేయు,glan
1223,waschen::V,కడుగు,nigh
1224,abwischen::V,తుడుచు,glan
1225,spülen::V,నీటిలో జడించు,sruthlaigh
1226,fegen::V,ఊడ్చు,scuab
1227,kehren::V,ఊడ్చు,scuab
1228,baden::V,స్నానము చేయు,folc
1229,sich waschen::V,కడుగు,nigh é féin
1230,ausziehen::V,విప్పు,bain de
1231,anziehen::V,ధరించు,cuir ar
1232,sich anziehen::V,బట్టలు వేసుకొను,gléas é féin
1233,sich anziehen::V,తొడుగుకొను,gléas é féin
1234,kämmen::V,దువ్వుట,cíor
1235,schmücken::V,అలంకరించు,maisigh
1236,sagen::V,చెప్పు,abair
1237,sprechen::V,చెప్పు,labhair
1238,reden::V,మాటలాడు,caintigh
1239,sich unterhalten::V,ముచ్చటలాడు,caintigh
1240,sich unterhalten::V,ముచ్చటలాడు,tá ag comhrá
1241,fragen::V,ప్రశ్నించు,fiafraigh
1242,fragen::V,ప్రశ్నించు,cuir ceist
1243,bitten::V,కోరు,iarr
1244,erzählen::V,చెప్పు,inis
1245,erzählen::V,చెప్పు,eachtraigh
1246,mitteilen::V,తెలియజేయు,aithris
1247,mitteilen::V,తెలియజేయు,cuir in iúl
1248,nennen::V,పేరు వెట్టు,ainmnigh
1249,rufen::V,పిలుచు,glaoigh
1250,prahlen::V,జల్లి,maígh
1251,übersetzen::V,తర్జుమాచేయు,aistrigh
1252,denken::V,ఆలోచించు,síl
1253,denken::V,ఆలోచించు,ceap
1254,glauben::V,నమ్ము,creid
1255,bemerken::V,గుర్తించు,tabhair faoi deara
1256,erkennen::V,గుర్తించు,aithin
1257,begreifen::V,గ్రహించు,tuig
1258,verstehen::V,గ్రహించు,tuig
1259,lernen::V,నేర్చు కొను,foghlaim
1260,wissen::V,తెలిసికొను,tá a fhios ag
1261,sich erinnern an::V,జ్ఞాపకముంచుకొను,cuimhnigh ar
1262,sich erinnern an::V,జ్ఞాపకముంచుకొను,is cuimhne ar
1263,vergessen::V,మఱచిపోవు,dearmad
1264,messen::V,కొలుచుట,tomhais
1265,zählen::V,లెక్కపెట్టు,cuntais
1266,rechnen::V,లెక్కపెట్టు,ríomh
1267,rechnen::V,లెక్కపెట్టు,áirigh
1268,lesen::V,చదువు,léigh
1269,malen::V,పూనుట,péinteáil
1270,zeichnen::V,వ్రాసుట,línigh
1271,zeichnen::V,వ్రాసుట,tarraing
1272,schreiben::V,వ్రాయు,scríobh
1273,besitzen::V,కలిగియుండు,is le
1274,kaufen::V,కొను,ceannaigh
1275,verkaufen::V,అమ్ము,díol
1276,bezahlen::V,చెల్లించు,íoc as
1277,zahlen::V,చెల్లించు,íoc
1278,beherrschen::V,ఏలు,rialaigh
1279,ertragen::V,భరించు,seas
1280,ertragen::V,భరించు,fulaing
1281,ertragen::V,భరించు,foighnigh
