,Concept_ID,fr,kn
579,Sonntag::N,dimanche,ಭಾನುವಾರ
580,groß::A,grand,ದೊಡ್ಡ
581,klein::A,petit,ಪುಟ್ಟ
582,lang::A,long,ದೀರ್ಘ
583,kurz::A,court,ಚಕ್ಕ
584,breit::A,large,ಅಗಲವಾದ
585,schmal::A,étroit,ಇಕ್ಕಟ್ಟಾದ
586,dicht::A,dense,ದಟ್ಟ
587,dick[Gegenstand]::A,épais,ದಟ್ಟ
588,dünn::A,mince,ತೆಳು
589,fein::A,fin,ಕೋಮಲ
590,fein::A,menu,ಕೋಮಲ
591,fest::A,ferme,ಘನ
592,fest::A,solide,ಘನ
593,flach::A,plat,ಚಪ್ಪಟೆ
594,glatt::A,poli,ನಯ
595,glatt::A,lisse,ನಯ
596,hart::A,dur,ಗಟ್ಟಿ
597,weich::A,mou,ಮೃದುವಾದ
598,rund::A,rond,ವರ್ತುಳ
599,spitz::A,aigu,ಮೊನಚಾದ
600,spitz::A,pointu,ಮೊನಚಾದ
601,scharf::A,tranchant,ತೀಕ್ಷ್ಣ
602,stumpf::A,mousse,ಮೊಂಡು
603,stumpf::A,émoussé,ಮೊಂಡು
604,schwer::A,lourd,ಭಾರಿ
605,schwer::A,pesant,ಭಾರಿ
606,schön::A,beau,ಸುಂದರ
607,heiß::A,chaud,ಬಿಸಿ
608,heiß::A,très chaud,ಬಿಸಿ
609,warm::A,chaud,ಬಿಸಿ
610,kalt::A,froid,ತಣ್ಣನೆಯ
611,kühl::A,frais,ತಂಪಾದ
612,frisch::A,frais,ನಿರ್ಮಲ
613,feucht::A,humide,ಒದ್ದೆಯಾದ
614,nass::A,mouillé,ಒದ್ದೆಯಾದ
615,trocken::A,sec,ಶುಷ್ಕ
616,voll::A,plein,ತುಂಬಿದ
617,voll::A,rempli,ತುಂಬಿದ
618,leer::A,vide,ಖಾಲಿ
619,offen::A,ouvert,ಮುಚ್ಚಲ್ಲದ
620,geschlossen::A,clos,ಮುಚ್ಚಿದ
621,geschlossen::A,fermé,ಮುಚ್ಚಿದ
622,sauber::A,net,ಶುದ್ಧ
623,sauber::A,propre,ಶುದ್ಧ
624,schmutzig::A,sale,ಅಶುದ್ಧ
625,schmutzig::A,crasseux,ಅಶುದ್ಧ
626,roh::A,cru,ಹಸಿ
627,roh::A,brut,ಹಸಿ
628,reif::A,mûr,ಹಣ್ಣಾದ
629,lecker::A,délicieux,ಗುಚಿಕರ
630,lecker::A,appétissant,ಗುಚಿಕರ
631,süß::A,doux,ಸಿಹಿ
632,bitter::A,amer,ಕಹಿ
633,sauer::A,aigre,ಹುಳಿಯಾದ
634,hell::A,clair,ಹೊಳೆಯುವ
635,dunkel::A,sombre,ಮಬ್ಬಾದ
636,schwarz::A,noir,ಕಪ್ಪು
637,weiß::A,blanc,ಬಿಳಿಯ
638,rot::A,rouge,ಕೆಂಪು
639,gelb::A,jaune,ಹಳದಯ
640,blau::A,bleu,ನೀಲ
641,grün::A,vert,ಕಾಯಾದ
642,grau::A,gris,ಬೂದುಬಣ್ಣದ
643,bunt::A,multicolore,ವರ್ಣರಂಜಿತ
644,billig::A,bon marché,ಅಗ್ಗ
645,teuer::A,cher,ದುಬಾರಿಯಾದ
646,wertvoll::A,précieux,ಅಮೂಲ್ಯ
647,blind::A,aveugle,ಅಂಧ
648,taub::A,sourd,ಕಿವುಡಾದ
649,kräftig::A,fort,ಪ್ರಬಲ
650,kräftig::A,vigoureux,ಪ್ರಬಲ
651,stark::A,fort,ಶಕ್ತಿವಂತ
652,stark::A,puissant,ಶಕ್ತಿವಂತ
653,schwach::A,faible,ದುರ್ಬಲ
654,fett::A,gras,ಕೊಬ್ಬಿದ
655,schlank::A,svelte,ತೆಳ್ಳಗಿನ
656,hübsch::A,joli,ಅಂದವಾದ
657,böse::A,mauvais,ಕೆಟ್ಟ
658,dumm::A,sot,ಮಂದ
659,dumm::A,bête,ಮಂದ
660,faul::A,fainéant,ಆಲಸ
661,faul::A,paresseux,ಆಲಸ
662,fleißig::A,appliqué,ಕಡಗುವ
663,geizig::A,avare,ಜುಗ್ಗ
664,klug::A,intelligent,ಚತುರ
665,geschickt::A,habile,ದಕ್ಷ
666,lieb::A,cher,ಪ್ರಿಯ
667,lieb::A,gentil,ಪ್ರಿಯ
668,lustig::A,gai,ಖುಷಿಯಾದ
669,lustig::A,joyeux,ಖುಷಿಯಾದ
670,sanft::A,doux,ಸೌಮ್ಯ
671,hungrig::A,affamé,ಹಸಿದ
672,krank::A,malade,ಅಸ್ವಸ್ಥ
673,nackt::A,nu,ನಗ್ನ
674,traurig::A,triste,ದುಃಖಿತ
675,lebendig::A,vivant,ಜೀವಂತ
676,gut::A,bon,ಒಳ್ಳೆಯ
677,schlecht::A,mauvais,ದುಷ್ಟ
678,richtig::A,juste,ಸರಿ
679,richtig::A,correct,ಸರಿ
680,schlimm::A,grave,ಅಸಹ್ಯ
681,schlimm::A,mauvais,ಅಸಹ್ಯ
682,wahr::A,vrai,ನಿಜ
683,wahr::A,véritable,ನಿಜ
684,alt::A,vieux,ಮುದಿ
685,neu::A,neuf,ಹೊಸ
686,neu::A,nouveau,ಹೊಸ
687,ehemalig::A,ancien,ಮಾಜೀ
688,alt[Lebewesen]::A,âgé,ವೃದ್ಧ
689,alt[Lebewesen]::A,vieux,ವೃದ್ಧ
690,jung::A,jeune,ಎಳ
691,arm::A,pauvre,ಬಡ
692,reich::A,riche,ಶ್ರೀಮಂತ
693,bekannt::A,connu,ಅಪ್ತ
694,berühmt::A,fameux,ಪ್ರಸಿದ್ಧ
695,berühmt::A,célèbre,ಪ್ರಸಿದ್ಧ
696,fremd::A,étranger,ಪರಕೀಯ
697,verschieden::A,différent,ಬೇರೆ
698,nah::A,lié,ಹತ್ತಿರವಾದ
699,nah::A,proche,ಹತ್ತಿರವಾದ
700,fern::A,éloigné,ದೂರದ
701,fern::A,lointain,ದೂರದ
702,linker::A,gauche,ಎಡ
703,rechter::A,droit,ಬಲ
704,anderer::A,autre,ಇತರ
705,erster::A,premier,ಪ್ರಥಮ
706,zweiter::A,second,ದ್ವಿತೀಯ
707,zweiter::A,deuxième,ದ್ವಿತೀಯ
708,dritter::A,troisième,ಮೂರನೆಯಜಗತ್ತು
709,letzter::A,dernier,ಅಂತ್ಯ
710,allein::ADV,seul,ಒಬ್ಬನೇ
711,auf einmal::ADV,à la fois,ಒಡನೆ
712,zusammen::ADV,ensemble,ಒಟ್ಟಿಗೆ
713,lange::ADV,longtemps,ದೀರ್ಘ
714,plötzlich::ADV,tout à coup,ಅನಾಮತ್ತು
715,sofort::ADV,immédiatement,ಜಾಗ್ರತೆ
716,später::ADV,plus tard,ತರುವಾಯ
717,jetzt::ADV,maintenant,ಈಗ
718,heute::ADV,aujourd'hui,ಇಂದು
719,morgen::ADV,demain,ನಾಳೆ
720,bald::ADV,bientôt,ಬೇಗ
721,dann::ADV,puis,ಆಗ
722,dann::ADV,ensuite,ಆಗ
723,gestern::ADV,hier,ನಿನ್ನೆ
724,einst::ADV,jadis,ಪೂರ್ವದಲ್ಲಿ
725,einst::ADV,autrefois,ಪೂರ್ವದಲ್ಲಿ
726,damals::ADV,alors,ಆಗ
727,damals::ADV,à l'époque,ಆಗ
728,danach::ADV,après,ಆಮೇಲೆ
729,danach::ADV,ensuite,ಆಮೇಲೆ
730,vorher::ADV,auparavant,ಮುಂಚೆ
731,zuerst::ADV,d'abord,ಮೊದಲಿಗೆ
732,zuerst::ADV,premièrement,ಮೊದಲಿಗೆ
733,einmal::ADV,une fois,ಒಮ್ಮೆ
734,manchmal::ADV,parfois,ಆಗಾಗ
735,manchmal::ADV,quelquefois,ಆಗಾಗ
736,oft::ADV,souvent,ಅನೇಕಸಲ
737,immer::ADV,toujours,ಯಾವಾಗಲೂ
738,niemals::ADV,ne ... jamais,ಯಾವಾಗಲೂ ಇಲ್ಲ
739,hier::ADV,ici,ಇಲ್ಲಿ
740,hierhin::ADV,par ici,ಇತ್ತ
741,von hier::ADV,d'ici,ಇಲ್ಲಿಂದ
742,dort::ADV,là,ಅಲ್ಲಿ
743,dort::ADV,là-bas,ಅಲ್ಲಿ
744,dorthin::ADV,y,ಅಲ್ಲಿಗೆ
745,dorthin::ADV,par là,ಅಲ್ಲಿಗೆ
746,geradeaus::ADV,tout droit,ಸೀದಾ
747,vorwärts::ADV,en avant,ಮುನ್ನೆಡೆವ
748,rückwärts::ADV,en arrière,ಹಿಂದುಗಡೆಗೆ
749,zurück::ADV,de retour,ಹಿಂದಕ್ಕೆ
750,unten::ADV,en bas,ಕೆಳಗೆ
751,unten::ADV,au-dessous,ಕೆಳಗೆ
752,hinab::ADV,en bas,ಕೆಳಕ್ಕೆ
753,hinab::ADV,vers le bas,ಕೆಳಕ್ಕೆ
754,oben::ADV,dessus,ಮೇಲೆ
755,oben::ADV,en haut,ಮೇಲೆ
756,hinauf::ADV,en haut,ಮೇಲಕ್ಕೆ
757,hinauf::ADV,vers le haut,ಮೇಲಕ್ಕೆ
758,überall::ADV,partout,ಎಲ್ಲಸ್ಥಳಗಳು
759,nicht::ADV,ne ... pas,ಇಲ್ಲ
760,nicht::ADV,ne ... pas,ಅಲ್ಲ
761,ein wenig::ADV,un peu,ತುಸು
762,kaum::ADV,à peine,ಕಠಿನವಾಗಿ
763,sehr::ADV,très,ಬಹು
764,so::ADV,si,ಅಷ್ಟು
765,so::ADV,ainsi,ಅಷ್ಟು
766,noch::ADV,encore,ಇನ್ನು
767,nur::ADV,seulement,ಕೇವಲ
768,nur::ADV,ne ... que,ಕೇವಲ
769,schon::ADV,déjà,ಆಗಲೇ
770,wieder::ADV,de nouveau,ಪುನಃ
771,vergebens::ADV,en vain,ನಿಷ್ಫಲವಾಗಿ
772,vor::PRP,devant,ಮುಂದೆ
773,hinter::PRP,derrière,ಹಿಂದ
774,unter::PRP,sous,ಕೆಳ
775,unter::PRP,au-dessous de,ಕೆಳ
776,durch::PRP,par,ನೇರವಾಗಿ
777,durch::PRP,à travers,ನೇರವಾಗಿ
778,neben::PRP,à côté de,ಅಧರ ಬಲಿಕ
779,zwischen::PRP,entre,ನಡುವೆ
780,wegen::PRP,à cause de,ಅಧಕ್ಕಗಿ
781,dies::PRN,ceci,ಈ
782,das::PRN,ce,ಅದು
783,das::PRN,cela,ಅದು
784,alles::PRN,tout,ಎಲ್ಲ
785,ich::PRN,je,ನಾನು
786,ich::PRN,moi,ನಾನು
787,du::PRN,tu,ನೀನು
788,du::PRN,toi,ನೀನು
789,er::PRN,il,ಅವನು
790,er::PRN,il,ಇವನು
791,er::PRN,lui,ಅವನು
792,er::PRN,lui,ಇವನು
793,wir::PRN,nous,ನಾವು
794,ihr::PRN,vous,ನೀವು
795,sie::PRN,ils,ಅವರು
796,sie::PRN,elles,ಅವರು
797,was::FPRN,que,ಏನು
798,was::FPRN,quoi,ಏನು
799,wer::FPRN,qui,ಯಾರಿಗೆ
800,wo::FADV,où,ಎಲ್ಲಿ
801,wohin::FADV,où,ಎಲ್ಲಿಗೆ
802,wie::FADV,comment,ಹೇಗೆ
803,warum::FADV,pourquoi,ಏಕೆ
804,wieviel::FNUM,combien,ಎಷ್ಟು
805,eins::NUM,un,ಒಂದು
806,zwei::NUM,deux,ಎರಡು
807,drei::NUM,trois,ಮೂರು
808,vier::NUM,quatre,ನಾಲ್ಕು
809,fünf::NUM,cinq,ಅಯ್ದು
810,sechs::NUM,six,ಆರು
811,sieben::NUM,sept,ಏಳು
812,acht::NUM,huit,ಎಂಟು
813,neun::NUM,neuf,ಒಂಭಬತ್ತು
814,zehn::NUM,dix,ಹತ್ತು
815,elf::NUM,onze,ಹನ್ನೊಂದು
816,zwölf::NUM,douze,ಹನ್ನೆರಡು
817,zwanzig::NUM,vingt,ಇಪ್ಪತ್ತು
818,dreißig::NUM,trente,ಮೂವತ್ತು
819,vierzig::NUM,quarante,ನಲವತ್ತು
820,fünfzig::NUM,cinquante,ಐವತ್ತು
821,sechzig::NUM,soixante,ಅರುವತ್ತು
822,siebzig::NUM,soixante-dix,ಎಪ್ಪತ್ತು
823,achtzig::NUM,quatre-vingt,ಎಂಬತ್ತು
824,neunzig::NUM,quatre-vingt-dix,ತೊಂಬತ್ತು
825,hundert::NUM,cent,ನೂರು
826,tausend::NUM,mille,ಸಾವಿರ
827,und::CNJ,et,ಮತ್ತು
828,oder::CNJ,ou,ಅಥವಾ
829,stehen::V,être debout,ನಿಲ್ಲು
830,sitzen::V,être assis,ಕುಳ್ಳಿರು
831,liegen::V,être couché,ಮಲಗಿಕೊ
832,hängen::V,pendre,ಇಳಿಯಬಿಡು
833,werden::V,devenir,ಆಗು
834,passieren::V,se passer,ಆಗು
835,beginnen::V,commencer,ಆರಂಭಿಸು
836,enden::V,finir,ಕೊನೆಗಾಣು
837,enden::V,se terminer,ಕೊನೆಗಾಣು
838,wechseln::V,changer,ಮಾರ್ಪಡಿಸು
839,wechseln::V,alterner,ಮಾರ್ಪಡಿಸು
840,aufgehen[Sonne]::V,se lever,ಮೂಡು
841,untergehen[Sonne]::V,se coucher,ಮುಳುಗು
842,scheinen[Sonne]::V,briller,ಹೊಳೆ
843,donnern::V,tonner,ಗುಡುಗಾಗು
844,wehen::V,souffler,ತೀಡು
845,strömen::V,affluer,ಹರಿ
846,fließen::V,couler,ಹರಿ
847,sich drehen::V,tourner,ಸುತ್ತು
848,schwanken::V,osciller,ಓಲಾಡು
849,schwanken::V,chanceler,ಓಲಾಡು
850,schwingen::V,vibrer,ತೂಗು
851,schwingen::V,osciller,ತೂಗು
852,fallen::V,tomber,ಉದುರು
853,brennen::V,brûler,ಉರಿ
854,brennen::V,flamber,ಉರಿ
855,rauchen::V,fumer,ಹೊಗೆಬಿಡು
856,regnen::V,pleuvoir,ಸುರಿ
857,gefrieren::V,geler,ಹೆಪ್ಪುಗಟ್ಟು
858,tauen::V,dégeler,ಬೆಚ್ಚಗಾಗು
859,schmelzen::V,fondre,ಕರಗು
860,trocknen::V,sécher,ಒಣಗು
861,sieden::V,bouillir,ಕುದಿ
862,faulen::V,pourrir,ಕೊಳೆ
863,faulen::V,se putréfier,ಕೊಳೆ
864,verfaulen::V,pourrir,ನಶಿಸು
865,reißen::V,rompre,ಒಡೆ
866,reißen::V,se déchirer,ಒಡೆ
867,versinken::V,s'enfoncer,ಮುಳುಗು
868,vergehen::V,passer,ಸಾಗು
869,erscheinen::V,apparaître,ತೋರು
870,verschwinden::V,disparaître,ಮಾಯವಾಗು
871,sinken::V,descendre,ಕುಸಿ
872,sinken::V,s'abaisser,ಕುಸಿ
873,abnehmen::V,diminuer,ತಗ್ಗು
874,zunehmen::V,augmenter,ಬೆಳೆ
875,steigen::V,monter,ಉಬ್ಬು
876,wachsen::V,croître,ಬೆಳೆ
877,glänzen::V,briller,ಮಿರುಗು
878,funkeln::V,étinceler,ಮಿನುಗು
879,lärmen::V,faire du bruit,ಶಬ್ದ ಮಾಡಲು
880,läuten::V,sonner,ಬಾರಿಸು
881,klingeln::V,sonner,ಅನುರಣಿಸು
882,klirren::V,cliqueter,ಕಿಣಿಕಿಣಿಸು
883,brausen::V,mugir,ಅಬ್ಬರಿಸು
884,rauschen::V,bruire,ಮರ್ಮರಗುಟ್ಟಿಸು
885,klingen::V,sonner,ಉಸಿರು
886,bellen::V,aboyer,ಬಗುಳು
887,heulen::V,hurler,ಅರಚು
888,blasen::V,souffler,ಗಾಳಿ ಊದು
889,pfeifen::V,siffler,ಸಿಳ್ಳೆಯೂದು
890,schreien::V,crier,ಕರೆ
891,stöhnen::V,gémir,ನರಳು
892,zittern::V,trembler,ನಡುಗು
893,leben::V,vivre,ಇರು
894,geboren werden::V,naître,ಉಂಟಾಗು
895,atmen::V,respirer,ಉಸಿರು
896,trinken::V,boire,ಕುಡಿ
897,essen::V,manger,ತಿನ್ನು
898,schlucken::V,avaler,ನುಂಗು
899,müde werden::V,se lasser,ಬಳಲು
900,müde werden::V,se fatiguer,ಬಳಲು
901,einschlafen::V,s'endormir,ನಿದ್ಧೆಹೋಗು
902,schlafen::V,dormir,ನಿದ್ರಿಸು
903,aufwachen::V,se réveiller,ಏಳು
904,aufstehen::V,se lever,ಏಳು
905,sich erholen::V,se reposer,ಸುಧಾರಿಸು
906,sich erholen::V,se détendre,ಸುಧಾರಿಸು
907,krank werden::V,tomber malade,ಬೇನೆಬೀಳು
908,krank sein::V,être malade,ಕೆಟ್ಟ ಎಂದು
909,schmerzen::V,faire mal,ಕಚ್ಚು
910,husten::V,tousser,ಕೆಮ್ಮು
911,genesen::V,guérir,ಮತ್ತೆಹೊದಿಸು
912,genesen::V,se remettre,ಮತ್ತೆಹೊದಿಸು
913,sterben::V,mourir,ಮೃತಪಡು
914,umkommen::V,périr,ಹಾಳಾಗು
915,sich bewegen::V,bouger,ಚಲಿಸು
916,sich rühren::V,broncher,ಕದಲು
917,sich erheben::V,se lever,ಏಳು
918,sich setzen::V,s'asseoir,ಕೂರು
919,hinfallen::V,tomber,ಬೀಳು
920,laufen::V,marcher,ನಡೆ
921,laufen::V,aller à pied,ನಡೆ
922,schreiten::V,marcher,ಮೆಲ್ಲಗೆ ನಡೆ
923,spazierengehen::V,se promener,ವಿಹರಿಸು
924,eilen::V,courir,ಮುನ್ನುಗ್ಗು
925,sich beeilen::V,se hâter,ಆತುರಪಡು
926,sich beeilen::V,se dépêcher,ಆತುರಪಡು
927,sausen::V,filer,ಒಗೆ
928,rennen::V,courir,ಓಡು
929,springen::V,sauter,ಜಿಗಿ
930,klettern::V,grimper,ಏರು
931,schaukeln::V,se balancer,ತೂಗು
932,kriechen::V,ramper,ತೆವಳು
933,schwimmen::V,nager,ಈಜು
934,tauchen::V,plonger,ಕೆಳಗಿಳಿ
935,rudern::V,ramer,ಸಾಗಿಸು
936,fahren::V,aller,ನಡೆಸು
937,fahren::V,rouler,ನಡೆಸು
938,fliegen::V,voler,ಹಾರು
939,gehen::V,aller,ಹೋಗು
940,weggehen::V,s'en aller,ಹೊರಡು
941,abfahren::V,partir,ತೆರಳು
942,anhalten::V,s'arrêter,ನಿಲ್ಲು
943,hineingehen::V,entrer,ಒಳಹೊಗು
944,eintreten::V,entrer,ಒಳಹೊಗು
945,kommen::V,venir,ಬರು
946,ankommen::V,arriver,ಬರು
947,zurückkommen::V,revenir,ಹಿಂದಿರುಗು
948,bleiben::V,rester,ಇರು
949,bleiben::V,demeurer,ಇರು
950,warten::V,attendre,ಇರು
951,erwarten::V,attendre,ನಿರೀಕ್ಷಿಸು
952,suchen::V,chercher,ಹುಡುಕು
953,finden::V,trouver,ಕಂಡುಕೊ
954,versuchen::V,essayer,ಪ್ರಯತ್ನಿಸು
955,vorbereiten::V,préparer,ಸಿದ್ಧವಾಗು
956,lieben::V,aimer,ಪ್ರೀತಿಸು
957,mögen::V,aimer,ಇಷ್ಟಪಡು
958,mögen::V,vouloir,ಇಷ್ಟಪಡು
959,lachen::V,rire,ನಗು
960,rühren::V,toucher,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
961,rühren::V,attendrir,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
962,weinen::V,pleurer,ಅಳು
963,schimpfen::V,gronder,ಗೊಣಗು
964,sich ärgern::V,se fâcher,ಗಣಗಾಡು
965,sich fürchten::V,avoir peur,ನಡುಗು
966,fürchten::V,craindre,ಹೆದರು
967,fürchten::V,avoir peur de,ಹೆದರು
968,fliehen::V,fuir,ಓಡಿಹೋಗು
969,flüchten::V,s'enfuir,ಪಾರಾಗು
970,sehen::V,voir,ಕಾಣು
971,anschauen::V,regarder,ನೋಡು
972,ansehen::V,regarder,ನಿರೀಕ್ಷಿಸು
973,hören::V,entendre,ಕೇಳು
974,zuhören::V,écouter,ಆಲಿಸು
975,probieren::V,goûter,ರುಚಿ ನೋಡು
976,riechen::V,sentir,ಮೂಸು
977,fühlen::V,sentir,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
978,scheinen::V,sembler,ತೋರು
979,scheinen::V,paraître,ತೋರು
980,zu sehen sein::V,se voir,ಕಾಣಿಸು
981,zu sehen sein::V,être visible,ಕಾಣಿಸು
982,vernehmen::V,entendre,ಕೇಳು
983,vernehmen::V,percevoir,ಕೇಳು
984,frieren::V,avoir froid,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
985,tun::V,faire,ಮಾಡು
986,können::V,savoir,ಮಾಡಬಲ್ಲ
987,können::V,pouvoir,ಮಾಡಬಲ್ಲ
988,wollen::V,vouloir,ಬಯಸು
989,anfangen::V,commencer,ಪ್ರಾರಂಭಿಸು
990,beenden::V,finir,ನಿಲ್ಲಿಸು
991,beenden::V,terminer,ನಿಲ್ಲಿಸು
992,aufhören::V,cesser,ಮುಗಿಸು
993,aufhören::V,arrêter,ಮುಗಿಸು
994,gelingen::V,réussir,ಯಶಸ್ವಿಯಾಗು
995,geraten::V,réussir,ಉತ್ಪತ್ತಿಮಾಡು
996,öffnen::V,ouvrir,ತೆರೆ
997,schließen::V,fermer,ಮುಚ್ಚು
998,stellen::V,poser,ಇಕ್ಕು
999,stellen::V,mettre,ಇಕ್ಕು
1000,setzen::V,placer,ಇಡು
1001,legen::V,placer,ಇಡು
1002,berühren::V,toucher,ತಾಕು
1003,verbinden::V,lier,ಕೂಡಿಸು
1004,bedecken::V,couvrir,ಮುಚ್ಚು
1005,aufhängen::V,accrocher,ತೂಗುಹಾಕು
1006,anzünden::V,allumer,ಹತ್ತಿಸು
1007,aufheben::V,ramasser,ಆಯಿ
1008,zurücklassen::V,laisser,ಬಿಡು
1009,verlieren::V,perdre,ಕಳೆ
1010,fallen lassen::V,lâcher,ಬೀಳಿಸು
1011,fallen lassen::V,laisser tomber,ಬೀಳಿಸು
1012,machen::V,faire,ಮಾಡು
1013,herstellen::V,produire,ತಯಾರಿಸು
1014,herstellen::V,fabriquer,ತಯಾರಿಸು
1015,bauen::V,bâtir,ಕಟ್ಟು
1016,bauen::V,construire,ಕಟ್ಟು
1017,reparieren::V,réparer,ಸರಿಪಡಿಸು
1018,verbessern::V,améliorer,ತಿದ್ದು
1019,ändern::V,changer,ಬದಲಾಯಿಸು
1020,ändern::V,modifier,ಬದಲಾಯಿಸು
1021,graben::V,creuser,ಅಗೆ
1022,beugen::V,plier,ಬಗ್ಗಿಸು
1023,beugen::V,ployer,ಬಗ್ಗಿಸು
1024,biegen::V,courber,ಬಗ್ಗಿಸು
1025,drehen::V,tordre,ತಿರುಗು
1026,drehen::V,tourner,ತಿರುಗು
1027,wenden::V,retourner,ತಿರುಗು
1028,umdrehen::V,tourner,ತಿರುಗಿಸು
1029,heben::V,soulever,ಎತ್ತು
1030,hochheben::V,lever,ಎತ್ತು
1031,ergreifen::V,saisir,ಆಕ್ರಮಿಸು
1032,ergreifen::V,prendre,ಆಕ್ರಮಿಸು
1033,halten::V,tenir,ಹಿಡಿ
1034,drücken::V,presser,ಒತ್ತು
1035,schieben::V,pousser,ನೂಕು
1036,kratzen::V,gratter,ತರಚಿಕೊಳ್ಳು
1037,kratzen::V,égratigner,ತರಚಿಕೊಳ್ಳು
1038,lecken::V,lécher,ನೆಕ್ಕು
1039,beißen::V,mordre,ಕಚ್ಚು
1040,abreißen::V,arracher,ಹರಿ
1041,abschneiden::V,couper,ಕತ್ತರಿಸು
1042,binden::V,lier,ಕಟ್ಟು
1043,binden::V,attacher,ಕಟ್ಟು
1044,stecken::V,enfoncer,ಸಿಕ್ಕಿಸು
1045,brechen::V,rompre,ಮುರಿ
1046,klopfen::V,frapper,ತಟ್ಟು
1047,hauen::V,frapper,ಹೊಡೆ
1048,kleben::V,coller,ಅಂಟಿಸು
1049,reiben::V,frotter,ಉಜ್ಜು
1050,streichen::V,empâter,ಹರಡು
1051,schleifen::V,affiler,ಮಸೆ
1052,schleifen::V,aiguiser,ಮಸೆ
1053,schneiden::V,couper,ಕತ್ತರಿಸು
1054,schneiden::V,trancher,ಕತ್ತರಿಸು
1055,rütteln::V,cahoter,ಕುಲುಕಿಸು
1056,schütteln::V,secouer,ಅಲುಗಿಸು
1057,schwenken::V,agiter,ತೂಗಾಡು
1058,schütten::V,verser,ಎರೆ
1059,füllen::V,remplir,ತುಂಬಿಸು
1060,einwickeln::V,envelopper,ಹೊದಿಸು
1061,tragen::V,porter,ಹೊರು
1062,schleppen::V,traîner,ಜಗ್ಗು
1063,ziehen::V,tirer,ಎಳೆ
1064,aufbewahren::V,garder,ಇಟ್ಟುಕೊ
1065,aufbewahren::V,conserver,ಇಟ್ಟುಕೊ
1066,werfen::V,jeter,ಎಸೆ
1067,werfen::V,lancer,ಎಸೆ
1068,fangen::V,attraper,ಹಿಡಿ
1069,packen::V,agripper,ಸೆಳೆ
1070,verstecken::V,cacher,ಮುಚ್ಚಿಡು
1071,teilen::V,diviser,ವಿಭಜಿಸು
1072,schicken::V,envoyer,ಕಳುಹಿಸು
1073,bringen::V,apporter,ತರು
1074,hinzufügen::V,ajouter,ಕೂಡಿಸು
1075,bekommen::V,obtenir,ಸಂಪಾದಿಸು
1076,erhalten::V,recevoir,ಪಡೆ
1077,nehmen::V,prendre,ಹಿಡಿ
1078,wählen::V,choisir,ಆರಿಸು
1079,auswählen::V,choisir,ಆಯಿ
1080,auswählen::V,sélectionner,ಆಯಿ
1081,bewahren::V,préserver,ರಕ್ಷಿಸಿಡು
1082,behindern::V,gêner,ಅಡ್ಡಿಮಾಡು
1083,verderben::V,gâter,ಕೆಡಿಸು
1084,verderben::V,corrompre,ಕೆಡಿಸು
1085,beschädigen::V,endommager,ಹಾಳುಮಾಡು
1086,zerbrechen::V,casser,ಮುರಿ
1087,zerreißen::V,déchirer,ಸೀಳು
1088,zerstören::V,détruire,ಅಳಿಸು
1089,verbrennen::V,brûler,ಸುಡು
1090,geben::V,donner,ಕೊಡು
1091,reichen::V,tendre,ಕೊಡು
1092,schenken::V,offrir,ಅರ್ಪಿಸು
1093,versprechen::V,promettre,ವಾಗ್ದಾನಮಾಡು
1094,wünschen::V,souhaiter,ಬಯಸು
1095,loben::V,louer,ಹೊಗಳು
1096,küssen::V,embrasser,ಚುಂಬಿಸು
1097,wiegen::V,bercer,ತೂಗು
1098,zudecken::V,couvrir,ಹಾಸು
1099,wecken::V,éveiller,ಎಬ್ಬಿಸು
1100,wecken::V,réveiller,ಎಬ್ಬಿಸು
1101,zeigen::V,montrer,ತೋರಿಸು
1102,zeigen::V,faire voir,ತೋರಿಸು
1103,führen::V,guider,ದಾರಿತೋರಿಸು
1104,lehren::V,apprendre,ಕಲಿಸು
1105,unterrichten::V,instruire,ಬೋಧಿಸು
1106,aufziehen::V,élever,ಸಲಹು
1107,leiten::V,diriger,ಮುಂದಾಳಾಗಿರು 
1108,leiten::V,conduire,ಮುಂದಾಳಾಗಿರು 
1109,antreiben::V,pousser,ಓಡಿಸು
1110,lassen::V,faire,ಮಾಡಲುಬಿಡು
1111,einladen::V,inviter,ಆಹ್ವಾನಿಸು
1112,vereinigen::V,unir,ಒಂದಾಗು
1113,vereinigen::V,réunir,ಒಂದಾಗು
1114,besuchen::V,visiter,ಭೇಟಿಯಾಗು
1115,besuchen::V,aller voir,ಭೇಟಿಯಾಗು
1116,treffen::V,rencontrer,ಸಂಧಿಸು
1117,sich versammeln::V,s'assembler,ನೆರೆ
1118,spielen::V,jouer,ಆಡು
1119,singen::V,chanter,ಹಾಡು
1120,tanzen::V,danser,ಕುಣಿ
1121,sich trennen::V,se séparer,ಪ್ರತ್ಯೇಮಾಡು
1122,verlassen::V,quitter,ಕಳೆ
1123,retten::V,sauver,ರಕ್ಷಿಸು
1124,bewachen::V,garder,ಕಾಪಾಡು
1125,schützen::V,protéger,ಸಂರಕ್ಷಿಸು
1126,verteidigen::V,défendre,ಕಾಪಿಡು
