,Concept_ID,sk,cy
810,bald::ADV,skoro,gyda hyn
811,dann::ADV,nato,yna
812,dann::ADV,nato,y pryd hwnnw
813,dann::ADV,potom,yna
814,dann::ADV,potom,y pryd hwnnw
815,gestern::ADV,včera,ddoe
816,einst::ADV,kedysi,gynt
817,einst::ADV,niekedy,gynt
818,damals::ADV,vtedy,ar y pryd
819,damals::ADV,vtedy,bryd hynny
820,danach::ADV,potom,wedyn
821,danach::ADV,podľa toho,wedyn
822,vorher::ADV,napred,o'r blaen
823,vorher::ADV,predtým,o'r blaen
824,zuerst::ADV,najprv,yn gyntaf
825,einmal::ADV,raz,unwaith
826,einmal::ADV,jedenkrát,unwaith
827,manchmal::ADV,občas,weithiau
828,manchmal::ADV,občas,ar brydiau
829,manchmal::ADV,niekedy,weithiau
830,manchmal::ADV,niekedy,ar brydiau
831,oft::ADV,často,yn aml
832,oft::ADV,často,yn fynych
833,immer::ADV,vždy,bob amser
834,immer::ADV,ustavične,bob amser
835,niemals::ADV,nikdy,ni ... byth
836,niemals::ADV,nikdy,ni ... erioed
837,hier::ADV,tu,yma
838,hierhin::ADV,sem,hyd yma
839,hierhin::ADV,tade,hyd yma
840,von hier::ADV,odtiaľto,oddi yma
841,dort::ADV,tam,acw
842,dorthin::ADV,ta,tuag yno
843,dorthin::ADV,tam,tuag yno
844,geradeaus::ADV,rovno,syth ymlaen
845,geradeaus::ADV,priamo,syth ymlaen
846,vorwärts::ADV,napred,ymlaen
847,rückwärts::ADV,nazad,yn ôl
848,zurück::ADV,späť,yn ôl
849,zurück::ADV,naspäť,yn ôl
850,unten::ADV,dolu,isod
851,unten::ADV,dolu,oddi tanodd
852,unten::ADV,naspodku,isod
853,unten::ADV,naspodku,oddi tanodd
854,hinab::ADV,dolu,i lawr
855,hinab::ADV,dolu,i waered
856,oben::ADV,hore,fry
857,oben::ADV,navrchu,fry
858,hinauf::ADV,hore,i fyny
859,hinauf::ADV,hore,i'r lan
860,hinauf::ADV,navrch,i fyny
861,hinauf::ADV,navrch,i'r lan
862,überall::ADV,všade,ym mhobman
863,nicht::ADV,nie,ni
864,nicht::ADV,nie,nid
865,ein wenig::ADV,trocha,tipyn
866,ein wenig::ADV,trocha,ychydig
867,kaum::ADV,ledva,prin
868,sehr::ADV,veľmi,iawn
869,so::ADV,tak,fel
870,so::ADV,tak,felly
871,so::ADV,takto,fel
872,so::ADV,takto,felly
873,noch::ADV,ešte,eto
874,nur::ADV,len,yn unig
875,schon::ADV,už,eisoes
876,schon::ADV,už,yn barod
877,wieder::ADV,zasa,drachefn
878,vergebens::ADV,márne,yn ofer
879,vergebens::ADV,nadarmo,yn ofer
880,vor::PRP,pred,o flaen
881,hinter::PRP,za,ar ôl
882,unter::PRP,pod,islaw
883,durch::PRP,cez,trwy
884,neben::PRP,pri,ar bwys
885,neben::PRP,vedľa,ar bwys
886,zwischen::PRP,medzi,rhwng
887,zwischen::PRP,medzi,cydrhwng
888,wegen::PRP,pre,o achos
889,wegen::PRP,pre,oherwydd
890,wegen::PRP,kvôli,o achos
891,wegen::PRP,kvôli,oherwydd
892,dies::PRN,to,hyn
893,dies::PRN,táto,hyn
894,das::PRN,to,hynny
895,alles::PRN,všetko,popeth
896,ich::PRN,ja,fi
897,du::PRN,ty,ti
898,er::PRN,on,fe
899,wir::PRN,my,ni
900,ihr::PRN,vy,chi
901,sie::PRN,oni,hwy
902,was::FPRN,čo,pa beth
903,wer::FPRN,kto,pwy
904,wo::FADV,kde,ble
905,wo::FADV,kde,ym mha le
906,wohin::FADV,kam,i ble
907,wohin::FADV,kam,i ba le
908,wie::FADV,ako,sut
909,warum::FADV,prečo,pam
910,wieviel::FNUM,koľko,faint
911,eins::NUM,jeden,un
912,zwei::NUM,dva,dau
913,drei::NUM,tri,tri
914,vier::NUM,štyri,pedwar
915,fünf::NUM,päť,pump
916,sechs::NUM,šesť,chwech
917,sieben::NUM,sedem,saith
918,acht::NUM,osem,wyth
919,neun::NUM,deväť,naw
920,zehn::NUM,desať,deg
921,elf::NUM,jedenásť,un ar ddeg
922,zwölf::NUM,dvanásť,deuddeg
923,zwölf::NUM,dvanásť,un deg dau
924,zwanzig::NUM,dvadsať,ugain
925,dreißig::NUM,tridsať,tri deg
926,dreißig::NUM,tridsať,deg ar hugain
927,vierzig::NUM,štyridsať,deugain
928,fünfzig::NUM,päťdesiat,hanner cant
929,sechzig::NUM,šesťdesiat,chwe deg
930,siebzig::NUM,sedemdesiat,saith deg
931,siebzig::NUM,sedemdesiat,deg a thrigain
932,achtzig::NUM,osemdesiat,wyth deg
933,achtzig::NUM,osemdesiat,pedar ugain
934,neunzig::NUM,deväťdesiat,naw deg
935,neunzig::NUM,deväťdesiat,deg a phedwar ugain
936,hundert::NUM,sto,cant
937,tausend::NUM,tisíc,mil
938,und::CNJ,i,a
939,oder::CNJ,alebo,neu
940,stehen::V,stáť,sefyll
941,sitzen::V,sedieť,eistedd
942,liegen::V,ležať,gorwedd
943,hängen::V,visieť,hongian
944,werden::V,stať sa,dod yn
945,werden::V,stať sa,mynd yn
946,passieren::V,stať sa,digwydd
947,beginnen::V,začať sa,cychwyn
948,enden::V,končiť sa,gorffen
949,wechseln::V,meniť sa,newid
950,aufgehen[Sonne]::V,vychádzať,codi
951,untergehen[Sonne]::V,zapadnúť,machlud
952,scheinen[Sonne]::V,svietiť,tywynnu
953,donnern::V,hrmieť,taranu
954,wehen::V,viať,chwythu
955,strömen::V,prúdiť,ffrydio
956,fließen::V,tiecť,llifo
957,sich drehen::V,točiť sa,troi
958,sich drehen::V,točiť sa,cylchdroi
959,sich drehen::V,krútiť sa,troi
960,sich drehen::V,krútiť sa,cylchdroi
961,schwanken::V,kolísať,siglo
962,schwanken::V,klátiť sa,siglo
963,schwingen::V,kývať sa,siglo
964,schwingen::V,chvieť sa,siglo
965,fallen::V,padať,cwympo
966,brennen::V,páliť,llosgi
967,brennen::V,horieť,llosgi
968,rauchen::V,dymiť sa,mygu
969,regnen::V,pršať,glawio
970,gefrieren::V,zamrznút,rhewi
971,tauen::V,taviť sa,toddi
972,tauen::V,taviť sa,meirioli
973,schmelzen::V,taviť sa,toddi
974,trocknen::V,schnúť,sychu
975,sieden::V,vrieť,berwi
976,faulen::V,hniť,pydru
977,faulen::V,hniť,braenu
978,verfaulen::V,zhniť,pydru
979,verfaulen::V,zhniť,dadfeilio
980,reißen::V,pretrhnúť sa,clecian
981,reißen::V,pretrhnúť sa,torri'n glats
982,versinken::V,zapadnúť,suddo
983,versinken::V,potopiť sa,suddo
984,vergehen::V,plynúť,myned heibio
985,vergehen::V,plynúť,pasio
986,erscheinen::V,objaviť sa,ymddangos
987,verschwinden::V,zmiznúť,diflannu
988,sinken::V,klesať,syrthio
989,abnehmen::V,ubúdať,lleihau
990,zunehmen::V,pribúdať,cynyddu
991,steigen::V,stúpať,codi
992,wachsen::V,rásť,tyfu
993,glänzen::V,jagať sa,disgleirio
994,glänzen::V,lesknúť sa,disgleirio
995,funkeln::V,iskriť sa,pefrio
996,lärmen::V,lomoziť,cadw sŵn
997,lärmen::V,lomoziť,gwneud twrw
998,läuten::V,cengať,canu
999,klingeln::V,zvoniť,canu
1000,klingeln::V,zvoniť,seinio
1001,klirren::V,rinčať,tincian
1002,brausen::V,hučať,rhuo
1003,rauschen::V,šumieť,siffrwd
1004,rauschen::V,šumieť,chwithrwd
1005,klingen::V,znieť,seinio
1006,klingen::V,zvoniť,seinio
1007,bellen::V,štekať,cyfarth
1008,bellen::V,brechať,cyfarth
1009,heulen::V,vyť,udo
1010,heulen::V,vyť,oernadu
1011,blasen::V,duť,chwythu
1012,blasen::V,fúkať,chwythu
1013,pfeifen::V,pískať,chwibanu
1014,pfeifen::V,hvízdať,chwibanu
1015,schreien::V,kričať,gweiddi
1016,schreien::V,kričať,bloeddio
1017,stöhnen::V,stenať,griddfan
1018,zittern::V,triasť sa,crynu
1019,leben::V,žiť,byw
1020,geboren werden::V,narodiť sa,cael eich geni
1021,atmen::V,dýchať,anadlu
1022,trinken::V,piť,yfed
1023,essen::V,jesť,bwyta
1024,schlucken::V,zhltnuť,llyncu
1025,müde werden::V,unaviť sa,blino
1026,einschlafen::V,usnúť,mynd i gysgu
1027,einschlafen::V,usnúť,syrthio i gysgu
1028,einschlafen::V,zaspať,mynd i gysgu
1029,einschlafen::V,zaspať,syrthio i gysgu
1030,schlafen::V,spať,huno
1031,schlafen::V,spať,cysgu
1032,aufwachen::V,zobudiť sa,dihuno
1033,aufstehen::V,vstať,codi
1034,sich erholen::V,zotavovať sa,ymlacio
1035,sich erholen::V,zotavovať sa,dadflino
1036,sich erholen::V,oddýchovať si,ymlacio
1037,sich erholen::V,oddýchovať si,dadflino
1038,krank werden::V,ochorieť,mynd yn sâl
1039,krank werden::V,ochorieť,mynd yn wael
1040,krank sein::V,chorieť,gwaelu
1041,krank sein::V,byť chorý,gwaelu
1042,schmerzen::V,bolieť,brifo
1043,husten::V,kašľať,pesychu
1044,genesen::V,uzdraviť sa,gwella
1045,genesen::V,uzdraviť sa,cael yn ôl
1046,sterben::V,umrieť,marw
1047,sterben::V,zomrieť,marw
1048,umkommen::V,zahynúť,trengi
1049,sich bewegen::V,pohybovať sa,symud
1050,sich rühren::V,hnúť sa,syflyd
1051,sich erheben::V,zdvihnúť sa,codi
1052,sich setzen::V,sadnúť si,eistedd
1053,hinfallen::V,spadnúť,cwympo
1054,laufen::V,bežať,cerdded
1055,schreiten::V,kráčať,camu
1056,spazierengehen::V,prechádzať sa,mynd am dro
1057,eilen::V,súriť,rhuthro
1058,sich beeilen::V,ponáhľať sa,brysio
1059,sausen::V,hučať,rhuthro
1060,rennen::V,bežať,rhedeg
1061,springen::V,skákať,llamu
1062,springen::V,skákať,neidio
1063,klettern::V,liezť,dringo
1064,schaukeln::V,húpať,siglo
1065,schaukeln::V,hojdať,siglo
1066,kriechen::V,liezť,cropian
1067,kriechen::V,plaziť sa,cropian
1068,schwimmen::V,plávať,nofio
1069,tauchen::V,ponoriť sa,plymio
1070,tauchen::V,ponoriť sa,ymsuddo
1071,rudern::V,veslovať,rhwyfo
1072,fahren::V,ísť,gyrru
1073,fahren::V,ísť,dreifio
1074,fahren::V,jazdiť,gyrru
1075,fahren::V,jazdiť,dreifio
1076,fliegen::V,letieť,hedfan
1077,gehen::V,ísť,mynd
1078,weggehen::V,odísť,mynd
1079,weggehen::V,odísť,ymadael
1080,weggehen::V,odchádzať,mynd
1081,weggehen::V,odchádzať,ymadael
1082,abfahren::V,odcestovať,ymadael
1083,anhalten::V,zadržať sa,stopio
1084,anhalten::V,zastaviť sa,stopio
1085,hineingehen::V,vchádzať,mynd i mewn
1086,eintreten::V,vojsť,mynd i
1087,eintreten::V,vstúpiť,mynd i
1088,kommen::V,prísť,dod
1089,ankommen::V,prísť,cyrraedd
1090,ankommen::V,doraziť,cyrraedd
1091,zurückkommen::V,vrátiť sa,dychwelyd
1092,bleiben::V,ostať,aros
1093,bleiben::V,ostať,sefyll
1094,bleiben::V,zostať,aros
1095,bleiben::V,zostať,sefyll
1096,warten::V,čakať,aros
1097,warten::V,čakať,disgwyl
1098,erwarten::V,očakávať,disgwyl
1099,suchen::V,hľadať,chwilio am
1100,finden::V,nájsť,darganfod
1101,versuchen::V,skúsiť,profi
1102,versuchen::V,skúsiť,ceisio
1103,versuchen::V,pokúsiť sa,profi
1104,versuchen::V,pokúsiť sa,ceisio
1105,vorbereiten::V,pripraviť,paratoi
1106,lieben::V,ľúbiť,caru
1107,lieben::V,milovať,caru
1108,mögen::V,mať rád,hoffi
1109,lachen::V,smiať sa,chwerthin
1110,rühren::V,dojať,cynhyrfu
1111,weinen::V,plakať,wylo
1112,weinen::V,plakať,llefain
1113,schimpfen::V,nadávať,grwgnach
1114,sich ärgern::V,hnevať sa,gofidio
1115,sich ärgern::V,zlostiť sa,gofidio
1116,sich fürchten::V,báť sa,ofni
1117,fürchten::V,báť sa,arswydo
1118,fliehen::V,utekať,ffoi
1119,flüchten::V,utiecť,dianc
1120,sehen::V,vidieť,gweld
1121,anschauen::V,pozrieť sa na,syllu
1122,anschauen::V,pozrieť sa na,edrych
1123,ansehen::V,pozrieť,gwylio
1124,hören::V,počúvať,clywed
1125,zuhören::V,počúvať,gwrando
1126,probieren::V,ochutnať,profi
1127,riechen::V,ňuchať,arogli
1128,fühlen::V,cítiť,teimlo
1129,fühlen::V,cítiť,clywed
1130,fühlen::V,pociťovať,teimlo
1131,fühlen::V,pociťovať,clywed
1132,scheinen::V,zdať sa,ymddangos
1133,zu sehen sein::V,byť vidieť,dod i'r golwg
1134,vernehmen::V,počuť,clywed sôn am
1135,frieren::V,mrznúť,bod yn oer
1136,frieren::V,oziabať,bod yn oer
1137,tun::V,robiť,gwneud
1138,können::V,môcť,gallu
1139,wollen::V,chcieť,bod mewn angen
1140,anfangen::V,začať,dechrau
1141,beenden::V,skončiť,darfod
1142,beenden::V,skončiť,gorffen
1143,aufhören::V,prestať,peidio
1144,gelingen::V,podariť sa,llwyddo
1145,geraten::V,dariť sa,diweddu
1146,öffnen::V,otvoriť,agor
1147,schließen::V,zavrieť,cau
1148,stellen::V,postaviť,gosod
1149,setzen::V,posadiť,gosod
1150,legen::V,klásť,gosod
1151,legen::V,položiť,gosod
1152,berühren::V,dotykať sa,cyffwrdd
1153,verbinden::V,spojiť,cysylltu
1154,bedecken::V,pokryť,gorchuddio
1155,aufhängen::V,zavesiť,crogi
1156,aufhängen::V,zavesiť,hongian
1157,anzünden::V,zapáliť,cynnau
1158,aufheben::V,zdvihnúť,codi
1159,zurücklassen::V,zanechať,gadael
1160,verlieren::V,stratiť,colli
1161,fallen lassen::V,pustiť,gollwng
1162,machen::V,robiť,gwneud
1163,herstellen::V,vyrobiť,cynhyrchu
1164,bauen::V,stavať,adeiladu
1165,bauen::V,budovať,adeiladu
1166,reparieren::V,opraviť,trwsio
1167,reparieren::V,opraviť,atgyweirio
1168,verbessern::V,zlepšiť,diwygio
1169,ändern::V,zmeniť,altro
1170,ändern::V,preinačiť,altro
1171,graben::V,ryť,palu
1172,graben::V,ryť,cloddio
1173,graben::V,kopať,palu
1174,graben::V,kopať,cloddio
1175,beugen::V,ohnúť,plygu
1176,biegen::V,ohnúť,plygu
1177,drehen::V,točiť,troelli
1178,drehen::V,krútiť,troelli
1179,wenden::V,obrátiť,troi
1180,wenden::V,prevrátiť,troi
1181,umdrehen::V,otočiť,troi
1182,umdrehen::V,obrátiť,troi
1183,heben::V,dvíhať,codi
1184,heben::V,povzniesť,codi
1185,hochheben::V,zdvihnúť,dyrchafu
1186,ergreifen::V,uchopiť sa,gafael
1187,halten::V,držať,dal
1188,drücken::V,tisnúť,pwyso
1189,drücken::V,tisnúť,gwasgu
1190,schieben::V,posunovať,gwthio
1191,kratzen::V,škrabať,crafu
1192,lecken::V,lízať,llyfu
1193,beißen::V,kúsať,cnoi
1194,beißen::V,kúsať,brathu
1195,abreißen::V,odtrhnúť,tynnu ymaith
1196,abschneiden::V,odrezať,torri
1197,abschneiden::V,odkrojiť,torri
1198,binden::V,zaviazať,clymu
1199,binden::V,priviazať,clymu
1200,stecken::V,strčiť,plannu
1201,brechen::V,zlomiť,torri
1202,klopfen::V,tĺcť,taro
1203,klopfen::V,klopať,taro
1204,hauen::V,nabiť,taro
1205,kleben::V,lepiť,gludio
1206,kleben::V,nalepiť,gludio
1207,reiben::V,trieť,rhwbio
1208,streichen::V,namazať,taenu
1209,schleifen::V,ostríť,hogi
1210,schneiden::V,rezať,torri
1211,schneiden::V,strihať,torri
1212,rütteln::V,triasť,ysgytio
1213,rütteln::V,lomcovať,ysgytio
1214,schütteln::V,triasť,siglo
1215,schütteln::V,triasť,ysgwyd
1216,schütteln::V,potriasť,siglo
1217,schütteln::V,potriasť,ysgwyd
1218,schwenken::V,mávať,siglo
1219,schütten::V,sypať,tywallt
1220,füllen::V,plniť,llenwi
1221,einwickeln::V,zabaliť,lapio
1222,tragen::V,niesť,cludo
1223,schleppen::V,vliecť,llusgo
1224,ziehen::V,ťahať,tynnu
1225,aufbewahren::V,uložiť,cadw
1226,aufbewahren::V,uschovať,cadw
1227,werfen::V,hodiť,taflu
1228,werfen::V,vrhnúť,taflu
1229,fangen::V,chytať,dal
1230,packen::V,baliť,cipio
1231,packen::V,baliť,crafangu
1232,packen::V,chytiť,cipio
1233,packen::V,chytiť,crafangu
1234,verstecken::V,skryť,celu
1235,verstecken::V,skryť,cuddio
1236,verstecken::V,schovať,celu
1237,verstecken::V,schovať,cuddio
1238,teilen::V,podeliť,rhannu
1239,teilen::V,rozdeliť,rhannu
1240,schicken::V,posielať,anfon
1241,bringen::V,priniesť,dod â
1242,hinzufügen::V,pripojiť,chwanegu
1243,bekommen::V,dostať,cael
1244,erhalten::V,prijať,derbyn
1245,nehmen::V,vziať,cymryd
1246,wählen::V,voliť,dewis
1247,auswählen::V,vybrať,dethol
1248,auswählen::V,vyvoliť,dethol
1249,bewahren::V,zachovať,cadw
1250,behindern::V,zavadzať,atal
1251,behindern::V,zavadzať,rhwystro
1252,behindern::V,byť v ceste,atal
1253,behindern::V,byť v ceste,rhwystro
1254,verderben::V,skaziť,difetha
1255,beschädigen::V,ublížiť,niweidio
1256,beschädigen::V,poškodiť,niweidio
1257,zerbrechen::V,rozbiť,torri
1258,zerbrechen::V,prelomiť,torri
1259,zerreißen::V,pretrhnúť,rhwygo
1260,zerstören::V,zničiť,dinistrio
1261,verbrennen::V,spáliť,llosgi
1262,geben::V,dať,rhoi
1263,reichen::V,podať,estyn
1264,schenken::V,darovať,rhoddi
1265,versprechen::V,sľúbiť,addo
1266,wünschen::V,želať,dymuno
1267,loben::V,chváliť,canmol
1268,küssen::V,bozkať,cusanu
1269,wiegen::V,kolísať,siglo
1270,zudecken::V,prikryť,gorchuddio
1271,wecken::V,zobudiť,deffro
1272,zeigen::V,ukázať,dangos
1273,führen::V,viesť,arwain
1274,lehren::V,učiť,dysgu
1275,unterrichten::V,vyučovať,hyfforddi
1276,aufziehen::V,vychovať,dod i fyny
1277,leiten::V,viesť,arwain
1278,antreiben::V,popudiť,annog
1279,lassen::V,dať,gadael
1280,einladen::V,pozvať,gwahodd
1281,einladen::V,povolať,gwahodd
1282,vereinigen::V,spojiť,uno
1283,vereinigen::V,spojiť,cyfuno
1284,vereinigen::V,zjednotiť,uno
1285,vereinigen::V,zjednotiť,cyfuno
1286,besuchen::V,navštíviť,ymweld â
1287,treffen::V,stretnúť,cwrdd
1288,treffen::V,stretnúť,cyfarfod
1289,sich versammeln::V,zhromaždiť sa,casglu
1290,sich versammeln::V,zhromaždiť sa,cynnull
1291,spielen::V,hrať,chwarae
1292,singen::V,spievať,canu
1293,tanzen::V,tancovať,dawnsio
1294,sich trennen::V,rozísť sa,ymwahanu
1295,verlassen::V,opustiť,gadael
1296,retten::V,zachrániť,achub
1297,bewachen::V,strážiť,gwarchod
1298,schützen::V,chrániť,noddi
1299,verteidigen::V,brániť,amddiffyn
1300,sich schlagen::V,biť sa,ffraeo
1301,sich schlagen::V,biť sa,terfysgu
1302,schießen::V,streliť,saethu
1303,schießen::V,strieľať,saethu
1304,siegen::V,zvíťaziť,ennill
1305,ärgern::V,hnevať,cythruddo
1306,ärgern::V,zlostiť,cythruddo
1307,schlagen::V,biť,curo
1308,schlagen::V,udrieť,curo
1309,treten::V,kopnúť,cicio
1310,stechen::V,bodnúť,pigo
1311,stechen::V,pichnúť,pigo
1312,stoßen::V,udrieť,gwthio
1313,stehlen::V,kradnúť,dwyn
1314,stehlen::V,kradnúť,lladrata
1315,stören::V,vyrušiť,aflonyddu
1316,belästigen::V,obťažovať,trafferthu
1317,verbergen::V,skryť,cuddio
1318,täuschen::V,sklamať,twyllo
1319,betrügen::V,klamať,hocedu
1320,betrügen::V,podvádzať,hocedu
1321,töten::V,zabiť,lladd
1322,töten::V,usmrtiť,lladd
1323,wohnen::V,bývať,byw
1324,arbeiten::V,pracovať,gweithio
1325,sammeln::V,zbierať,casglu
1326,pflücken::V,trhať,casglu
1327,pflücken::V,oberať,casglu
1328,jagen::V,poľovať,hela
1329,fischen::V,loviť ryby,pysgota
1330,fischen::V,chytať ryby,pysgota
1331,fassen::V,uloviť,dal
1332,hüten::V,pásť,bugeilio
1333,treiben::V,hnať,gyrru
1334,anbinden::V,priviazať,clymu
1335,füttern::V,kŕmiť,porthi
1336,melken::V,dojiť,godro
1337,hacken::V,seknúť,torri
1338,gießen::V,polievať,dyfrhau
1339,reifen::V,dozrieť,aeddfedu
1340,zubereiten::V,pripraviť,coginio
1341,kochen::V,variť,berwi
1342,backen::V,piecť,pobi
1343,backen::V,piecť,crasu
1344,backen::V,smažiť,pobi
1345,backen::V,smažiť,crasu
1346,braten::V,piecť,ffrio
1347,braten::V,pražiť,ffrio
1348,umrühren::V,pomiešať,cyffroi
1349,stricken::V,pliesť,gwau
1350,nähen::V,šiť,gwnïo
1351,färben::V,zafarbiť,lliwio
1352,reinigen::V,čistiť,glanhau
1353,waschen::V,myť,golchi
1354,abwischen::V,utrieť,sychu
1355,spülen::V,vyplachovať,streulio
1356,fegen::V,zametať,ysgubo
1357,kehren::V,zametať,ysgubo
1358,baden::V,kúpať sa,cael bath
1359,sich waschen::V,umývať sa,ymolchi
1360,ausziehen::V,zobliecť,tynnu
1361,anziehen::V,obliecť,gwisgo
1362,sich anziehen::V,obliecť sa,ymwisgo
1363,kämmen::V,česať,cribo
1364,schmücken::V,ozdobiť,harddu
1365,schmücken::V,ozdobiť,addurno
1366,sagen::V,povedať,dweud
1367,sprechen::V,hovoriť,llefaru
1368,reden::V,rozprávať,siarad
1369,sich unterhalten::V,rozprávať sa,sgwrsio
1370,fragen::V,spýtať sa,gofyn
1371,bitten::V,prosiť,gofyn am
1372,erzählen::V,rozprávať,dweud
1373,mitteilen::V,oznámiť,cyfleu
1374,nennen::V,nazvať,enwi
1375,nennen::V,menovať,enwi
1376,rufen::V,volať,galw
1377,rufen::V,zavolať,galw
1378,prahlen::V,vystatovať sa,brolio
1379,prahlen::V,vystatovať sa,ymffrostio
1380,übersetzen::V,preložiť,cyfieithu
1381,denken::V,myslieť,meddwl
1382,glauben::V,veriť,credu
1383,glauben::V,veriť,coelio
1384,bemerken::V,podotknuť,sylwi
1385,bemerken::V,spozorovať,sylwi
1386,erkennen::V,poznať,adnabod
1387,begreifen::V,pochopiť,amgyffred
1388,begreifen::V,porozumieť,amgyffred
1389,verstehen::V,rozumieť,deall
1390,lernen::V,učiť sa,dysgu
1391,wissen::V,vedieť,gwybod
1392,sich erinnern an::V,pamätať si na,cofio
1393,vergessen::V,zabudnuť,anghofio
1394,messen::V,merať,mesur
1395,zählen::V,počítať,cyfrif
1396,rechnen::V,rátať,cyfrifo
1397,rechnen::V,počítať,cyfrifo
1398,lesen::V,čítať,darllen
1399,malen::V,maľovať,peintio
1400,zeichnen::V,kresliť,tynnu
1401,schreiben::V,písať,ysgrifennu
1402,besitzen::V,mať,meddu
1403,besitzen::V,vlastniť,meddu
1404,kaufen::V,kúpiť,prynu
1405,verkaufen::V,predať,gwerthu
1406,bezahlen::V,zaplatiť,talu am
1407,zahlen::V,platiť,talu
1408,beherrschen::V,ovládať,rheoli
1409,beherrschen::V,ovládať,llywodraethu
1410,ertragen::V,znášať,dioddef
1411,ertragen::V,vydržať,dioddef
