,Concept_ID,la,mn
806,plötzlich::ADV,subito,гэнэт
807,plötzlich::ADV,repente,гэнэт
808,sofort::ADV,statim,дороо
809,später::ADV,postea,дараа
810,jetzt::ADV,nunc,өнөө
811,heute::ADV,hodie,өнөө
812,heute::ADV,hodie,өнөөдөр
813,morgen::ADV,cras,маргааш
814,morgen::ADV,cras,маргаадар
815,bald::ADV,mox,түргэн
816,bald::ADV,mox,удахгүй
817,dann::ADV,deinde,хожим
818,dann::ADV,deinde,тэгээд
819,gestern::ADV,heri,өчигдөр
820,einst::ADV,olim,нэг
821,damals::ADV,tum,тэгэхэд
822,danach::ADV,postea,тэгээд
823,danach::ADV,postea,дараа нь
824,vorher::ADV,antea,урьд
825,zuerst::ADV,primo,анх
826,zuerst::ADV,primo,эхлээд
827,einmal::ADV,semel,нэг удаа
828,manchmal::ADV,interdum,хааяа
829,manchmal::ADV,interdum,заримдаа
830,oft::ADV,saepe,олонтоо
831,immer::ADV,semper,байнга
832,niemals::ADV,numquam,хэзээ ч
833,niemals::ADV,numquam,хэдийд ч
834,hier::ADV,hic,энд
835,hierhin::ADV,huc,нааш
836,von hier::ADV,hinc,эндээс
837,dort::ADV,ibi,тэнд
838,dorthin::ADV,eo,тийш
839,geradeaus::ADV,recte,шулуун
840,vorwärts::ADV,porro,урагшаа
841,rückwärts::ADV,retro,буцаан
842,rückwärts::ADV,retro,сөөргөө
843,zurück::ADV,retro,буцаж
844,zurück::ADV,retro,гэдрэг
845,unten::ADV,infra,дор
846,hinab::ADV,pessum,уруу
847,oben::ADV,supra,дээр
848,hinauf::ADV,sursum,өөд
849,hinauf::ADV,sursum,дээш
850,überall::ADV,ubique,хааяагүй
851,überall::ADV,ubique,энд тэндгүй
852,nicht::ADV,non,эс
853,nicht::ADV,non,-гүй
854,ein wenig::ADV,paulum,жаахан
855,kaum::ADV,vix,арай
856,kaum::ADV,vix,арай гэж
857,kaum::ADV,aegre,арай
858,kaum::ADV,aegre,арай гэж
859,sehr::ADV,valde,тун
860,sehr::ADV,magnopere,тун
861,so::ADV,ita,тэгж
862,so::ADV,ita,ингээд
863,noch::ADV,etiam,дахин
864,noch::ADV,etiam,дахиад
865,nur::ADV,solum,зөвхөн
866,nur::ADV,solum,гагцхүү
867,nur::ADV,tantum,зөвхөн
868,nur::ADV,tantum,гагцхүү
869,schon::ADV,iam,нэгэнт
870,wieder::ADV,rursus,дахин
871,wieder::ADV,rursus,дахиад
872,vergebens::ADV,frustra,хий
873,vor::PRP,ante,өмнө
874,hinter::PRP,post,ард
875,unter::PRP,sub,доор
876,durch::PRP,per,дундуур
877,neben::PRP,iuxta,хажууд
878,zwischen::PRP,inter,завсар
879,zwischen::PRP,inter,хооронд
880,wegen::PRP,propter,төлөө
881,wegen::PRP,propter,дээрээс
882,dies::PRN,hoc,энэ
883,das::PRN,id,тэр
884,alles::PRN,omnia,цөм
885,alles::PRN,omnia,бүгд
886,ich::PRN,ego,би
887,du::PRN,tu,чи
888,er::PRN,is,тэр
889,er::PRN,is,тэр хүн
890,er::PRN,ille,тэр
891,er::PRN,ille,тэр хүн
892,wir::PRN,nos,бид
893,ihr::PRN,vos,та нар
894,sie::PRN,ii,тэд
895,sie::PRN,illi,тэд
896,was::FPRN,quid,юу
897,wer::FPRN,quis,хэн
898,wo::FADV,ubi,хаа
899,wo::FADV,ubi,хаана
900,wohin::FADV,quo,хааш
901,wohin::FADV,quo,хаана
902,wie::FADV,quomodo,яаж
903,wie::FADV,quomodo,хэрхэн
904,warum::FADV,cur,юунд
905,warum::FADV,cur,яагаад
906,wieviel::FNUM,quantum,хэдий
907,wieviel::FNUM,quantum,хэд
908,eins::NUM,unus,нэг
909,zwei::NUM,duo,хоёр
910,drei::NUM,tres,гурав
911,vier::NUM,quattuor,дөрөв
912,fünf::NUM,quinque,тав
913,sechs::NUM,sex,зургаа
914,sieben::NUM,septem,долоо
915,acht::NUM,octo,найм
916,neun::NUM,novem,ес
917,zehn::NUM,decem,арав
918,elf::NUM,undecim,арван нэг
919,zwölf::NUM,duodecim,арван хоёр
920,zwanzig::NUM,viginti,хорь
921,dreißig::NUM,triginta,гуч
922,vierzig::NUM,quadraginta,дөч
923,fünfzig::NUM,quinquaginta,тавь
924,sechzig::NUM,sexaginta,жар
925,siebzig::NUM,septuaginta,дал
926,achtzig::NUM,octoginta,ная
927,neunzig::NUM,nonaginta,ер
928,hundert::NUM,centum,зуу
929,tausend::NUM,mille,мянга
930,und::CNJ,et,ч
931,und::CNJ,et,болон
932,und::CNJ,-que,ч
933,und::CNJ,-que,болон
934,oder::CNJ,vel,буюу
935,stehen::V,stare,зогсох
936,sitzen::V,sedere,суух
937,liegen::V,iacere,хэвтэх
938,hängen::V,pendere,өлгөөтэй байх
939,hängen::V,pendere,дүүжлээтэй байх
940,werden::V,fieri,болох
941,passieren::V,accidere,тохиох
942,beginnen::V,incipere,эхлэх
943,enden::V,finem habere,дүүрэх
944,wechseln::V,mutari,хувирах
945,aufgehen[Sonne]::V,oriri,мандах
946,untergehen[Sonne]::V,occidere,жаргах
947,scheinen[Sonne]::V,lucere,гэрэлтэх
948,donnern::V,tonare,дуугарах
949,wehen::V,flare,салхилах
950,wehen::V,flare,хөөрөгдөх
951,strömen::V,fluere,гүйх
952,strömen::V,fluere,урсах
953,fließen::V,manare,урсах
954,sich drehen::V,torqueri,эргэлдэх
955,schwanken::V,vacillare,хэлбэлзэх
956,schwingen::V,vibrare,ганхах
957,schwingen::V,vibrare,хэлбэлзэх
958,fallen::V,cadere,унах
959,brennen::V,ardere,шатах
960,rauchen::V,fumare,баагих
961,regnen::V,pluere,бороо орно
962,gefrieren::V,congelari,хөлдөх
963,tauen::V,rorare,хайлах
964,schmelzen::V,liquescere,уярах
965,trocknen::V,arescere,хатах
966,sieden::V,fervere,буцлах
967,sieden::V,fervere,даргилах
968,faulen::V,putescere,үжрэх
969,faulen::V,putescere,өмхийрөх
970,verfaulen::V,putescere,бээх
971,verfaulen::V,putescere,өгрөх
972,reißen::V,scindi,цуурах
973,versinken::V,mergi,живэх
974,vergehen::V,praeterire,нөгчих
975,vergehen::V,praeterire,өнгөрөх
976,erscheinen::V,apparere,гарах
977,erscheinen::V,apparere,бултайх
978,verschwinden::V,discedere,далд орох
979,verschwinden::V,discedere,алга болох
980,sinken::V,labi,татрах
981,sinken::V,labi,доошлох
982,abnehmen::V,deminui,багасах
983,abnehmen::V,deminui,хорогдох
984,zunehmen::V,augeri,ихсэх
985,steigen::V,augescere,нэмэгдэх
986,wachsen::V,crescere,өсөх
987,wachsen::V,crescere,ургах
988,glänzen::V,splendere,гилгэнэх
989,glänzen::V,splendere,гилбэгнэх
990,funkeln::V,micare,гялжах
991,funkeln::V,micare,гялалзах
992,lärmen::V,strepere,шуугих
993,läuten::V,sonare,цохих
994,klingeln::V,tinnire,хонхдох
995,klingeln::V,tinnire,дуугарах
996,klirren::V,crepare,хангир жингэр хийх
997,brausen::V,saevire,бургилах
998,rauschen::V,crepare,сэржигнэх
999,klingen::V,sonare,хангинах
1000,bellen::V,latrare,хуцах
1001,heulen::V,ululare,улих
1002,blasen::V,flare,үлзэх
1003,pfeifen::V,sibilare,исгэрэх
1004,schreien::V,clamare,хашгирах
1005,stöhnen::V,gemere,ёолох
1006,stöhnen::V,gemere,гэнгэнэх
1007,zittern::V,tremere,дагжих
1008,zittern::V,trepidare,дагжих
1009,leben::V,vivere,амьдрах
1010,geboren werden::V,nasci,төрөх
1011,atmen::V,spirare,амьсгалах
1012,trinken::V,bibere,уух
1013,essen::V,edere,идэх
1014,schlucken::V,devorare,залгих
1015,müde werden::V,fatigari,ядрах
1016,einschlafen::V,obdormiscere,унтчих
1017,schlafen::V,dormire,унтах
1018,aufwachen::V,expergisci,сэрэх
1019,aufstehen::V,exsurgere,босох
1020,sich erholen::V,se reficere,амрах
1021,krank werden::V,aegrescere,өвдөж эхлэх
1022,krank sein::V,aegrotare,өвдөх
1023,schmerzen::V,dolere,өвдөх
1024,schmerzen::V,dolere,шархирах
1025,husten::V,tussire,ханиах
1026,genesen::V,convalescere,засрах
1027,sterben::V,mori,үхэх
1028,sterben::V,mori,нас барах
1029,umkommen::V,perire,үхэх
1030,sich bewegen::V,se movere,хөдлөх
1031,sich rühren::V,micare,хөдлөх
1032,sich erheben::V,surgere,босох
1033,sich setzen::V,considere,суух
1034,hinfallen::V,cadere,ойчих
1035,laufen::V,vadere,явган явах
1036,schreiten::V,gradi,алхах
1037,spazierengehen::V,ambulare,зугаалах
1038,eilen::V,properare,хурдлах
1039,sich beeilen::V,festinare,яарах
1040,sich beeilen::V,festinare,шамдах
1041,sausen::V,currere,давхих
1042,rennen::V,currere,гүйх
1043,springen::V,salire,харайх
1044,springen::V,salire,дэвхрэх
1045,klettern::V,niti,авирах
1046,schaukeln::V,oscillare,ганхалзах
1047,kriechen::V,repere,мөлхөх
1048,kriechen::V,serpere,мөлхөх
1049,schwimmen::V,nare,сэлэх
1050,schwimmen::V,natare,сэлэх
1051,tauchen::V,mergere,шунгах
1052,rudern::V,remigare,сэлүүрдэх
1053,fahren::V,vehi,явах
1054,fliegen::V,volare,нисэх
1055,gehen::V,ire,явах
1056,gehen::V,vadere,явах
1057,weggehen::V,abire,явах
1058,weggehen::V,discedere,явах
1059,abfahren::V,proficisci,одох
1060,abfahren::V,proficisci,хөдлөх
1061,anhalten::V,consistere,зогсох
1062,hineingehen::V,inire,орох
1063,hineingehen::V,ingredi,орох
1064,eintreten::V,intrare,орох
1065,kommen::V,venire,ирэх
1066,ankommen::V,advenire,хүрэх
1067,zurückkommen::V,revenire,харих
1068,zurückkommen::V,revenire,буцаж ирэх
1069,bleiben::V,manere,үлдэх
1070,warten::V,opperiri,хүлээх
1071,erwarten::V,opperiri,хүлээх
1072,erwarten::V,expectare,хүлээх
1073,suchen::V,quaerere,эрэх
1074,suchen::V,quaerere,бэдрэх
1075,finden::V,reperire,олох
1076,versuchen::V,conari,оролдох
1077,versuchen::V,temptare,оролдох
1078,vorbereiten::V,parare,бэлтгэх
1079,lieben::V,amare,янаглах
1080,mögen::V,amare,таалах
1081,lachen::V,ridere,инээх
1082,rühren::V,commovere,сэтгэл уяруулах
1083,weinen::V,flere,уйлах
1084,schimpfen::V,increpare,хараах
1085,sich ärgern::V,indignari,уурлах
1086,sich fürchten::V,vereri,айх
1087,fürchten::V,timere,айх
1088,fliehen::V,fugere,зугтах
1089,fliehen::V,fugere,гүйж очих
1090,flüchten::V,effugere,оргох
1091,sehen::V,videre,үзэх
1092,anschauen::V,aspectare,харах
1093,ansehen::V,spectare,харах
1094,hören::V,audire,дуулах
1095,zuhören::V,auscultare,чагнах
1096,probieren::V,gustare,амсаж үзэх
1097,riechen::V,olfacere,үнэрлэх
1098,fühlen::V,sentire,мэдрэх
1099,scheinen::V,videri,шиг үзэгдэх
1100,zu sehen sein::V,conspici,үзэгдэх
1101,zu sehen sein::V,conspici,харагдах
1102,vernehmen::V,comperire,дуулах
1103,frieren::V,algere,даарах
1104,tun::V,facere,хийх
1105,tun::V,facere,үйлдэх
1106,können::V,posse,болох
1107,wollen::V,velle,хүсэх
1108,anfangen::V,incipere,эхлэх
1109,beenden::V,finire,дуусгах
1110,aufhören::V,desistere,болих
1111,aufhören::V,desistere,зогсох
1112,gelingen::V,contingere,бүтэх
1113,geraten::V,evenire,илрэх
1114,öffnen::V,aperire,нээх
1115,öffnen::V,aperire,тайлах
1116,schließen::V,claudere,хаах
1117,stellen::V,sistere,тавих
1118,stellen::V,sistere,босгох
1119,setzen::V,ponere,суулгах
1120,legen::V,ponere,хийх
1121,legen::V,ponere,тавих
1122,berühren::V,tangere,шүргэх
1123,verbinden::V,iungere,залгах
1124,bedecken::V,tegere,бүрэх
1125,bedecken::V,operire,бүрэх
1126,aufhängen::V,suspendere,өлгөх
1127,aufhängen::V,suspendere,дүүжлэх
1128,anzünden::V,accendere,асаах
1129,anzünden::V,accendere,ноцоох
1130,anzünden::V,inflammare,асаах
1131,anzünden::V,inflammare,ноцоох
1132,aufheben::V,tollere,өргөх
1133,zurücklassen::V,relinquere,орхих
1134,zurücklassen::V,relinquere,үлдээх
1135,verlieren::V,perdere,гээх
1136,verlieren::V,amittere,гээх
1137,fallen lassen::V,dimittere,унагах
1138,machen::V,facere,хийх
1139,machen::V,facere,гаргах
1140,herstellen::V,fabricare,бүтээх
1141,bauen::V,construere,барих
1142,reparieren::V,reparare,засах
1143,reparieren::V,reparare,сэлбэх
1144,verbessern::V,emendare,засах
1145,verbessern::V,emendare,сайжруулах
1146,ändern::V,mutare,өөрчлөх
1147,graben::V,fodere,малтах
1148,beugen::V,flectere,бөгтийлгөх
1149,biegen::V,curvare,матах
1150,biegen::V,curvare,муруйлгах
1151,drehen::V,torquere,эргүүлэх
1152,wenden::V,vertere,эргүүлэх
1153,umdrehen::V,convertere,хөрвүүлэх
1154,heben::V,tollere,өргөх
1155,hochheben::V,levare,өргөх
1156,ergreifen::V,capessere,атгах
1157,halten::V,tenere,барих
1158,drücken::V,premere,дарах
1159,schieben::V,promovere,түлхэх
1160,kratzen::V,radere,хусах
1161,kratzen::V,radere,маажих
1162,lecken::V,lambere,долоох
1163,beißen::V,mordere,зуух
1164,beißen::V,mordere,хазах
1165,abreißen::V,avellere,таслах
1166,abschneiden::V,desecare,тайрах
1167,binden::V,ligare,боох
1168,binden::V,ligare,хүлэх
1169,stecken::V,inserere,шаах
1170,stecken::V,inserere,шигтгэх
1171,brechen::V,rumpere,хугалах
1172,klopfen::V,pultare,цохих
1173,klopfen::V,pultare,тогших
1174,hauen::V,ferire,дэлдэх
1175,kleben::V,agglutinare,наах
1176,reiben::V,terere,нухах
1177,reiben::V,terere,нидчих
1178,streichen::V,oblinere,нялах
1179,streichen::V,oblinere,түрхэх
1180,schleifen::V,acuere,билүүдэх
1181,schleifen::V,acuere,гуранздах
1182,schneiden::V,secare,огтлох
1183,rütteln::V,quassare,холхнулах
1184,schütteln::V,quatere,сэгсрэх
1185,schwenken::V,ventilare,дэвэх
1186,schwenken::V,ventilare,даллах
1187,schütten::V,fundere,цутгах
1188,schütten::V,fundere,аягалах
1189,füllen::V,complere,дүүргэх
1190,einwickeln::V,involvere,боох
1191,einwickeln::V,involvere,ороох
1192,tragen::V,ferre,авчрах
1193,tragen::V,portare,авчрах
1194,schleppen::V,pertrahere,чирэх
1195,ziehen::V,trahere,татах
1196,aufbewahren::V,asservare,хадгалах
1197,werfen::V,iacere,хаях
1198,werfen::V,iacere,шидэх
1199,fangen::V,capere,барих
1200,packen::V,capessere,шүүрэх
1201,verstecken::V,abdere,нуух
1202,teilen::V,partiri,хуваах
1203,teilen::V,dividere,хуваах
1204,schicken::V,mittere,илгээх
1205,schicken::V,mittere,явуулах
1206,bringen::V,apportare,авчрах
1207,bringen::V,apportare,аваачих
1208,hinzufügen::V,addere,нэмэх
1209,bekommen::V,adipisci,хүлээн авах
1210,erhalten::V,accipere,хүлээн авах
1211,nehmen::V,sumere,авах
1212,wählen::V,eligere,сонгох
1213,auswählen::V,deligere,шилэх
1214,bewahren::V,conservare,гамнах
1215,behindern::V,impedire,саад хийх
1216,behindern::V,impedire,тотгор болох
1217,verderben::V,corrumpere,эвдэх
1218,beschädigen::V,laedere,гэмтээх
1219,zerbrechen::V,rumpere,хагалах
1220,zerbrechen::V,rumpere,хага цохих
1221,zerbrechen::V,frangere,хагалах
1222,zerbrechen::V,frangere,хага цохих
1223,zerreißen::V,discindere,урах
1224,zerstören::V,delere,эвдэх
1225,zerstören::V,delere,сүйтгэх
1226,verbrennen::V,urere,шатаах
1227,verbrennen::V,cremare,шатаах
1228,geben::V,dare,өгөх
1229,reichen::V,praebere,өгөх
1230,reichen::V,praebere,дамжуулах
1231,schenken::V,donare,бэлэглэх
1232,schenken::V,largiri,бэлэглэх
1233,versprechen::V,polliceri,амлах
1234,versprechen::V,promittere,амлах
1235,loben::V,laudare,магтах
1236,loben::V,laudare,сайшаах
1237,küssen::V,osculari,озох
1238,küssen::V,osculari,үнсэх
1239,zudecken::V,tegere,хучих
1240,zudecken::V,tegere,бүтээх
1241,wecken::V,excitare,сэрээх
1242,zeigen::V,monstrare,үзүүлэх
1243,führen::V,ducere,хөтлөх
1244,lehren::V,docere,заах
1245,unterrichten::V,instituere,сургах
1246,aufziehen::V,nutrire,өсгөх
1247,aufziehen::V,nutrire,хүмүүжүүлэх
1248,leiten::V,ducere,удирдах
1249,antreiben::V,incitare,шамдуулах
1250,lassen::V,iubere,-уулах
1251,einladen::V,invitare,залах
1252,vereinigen::V,coniungere,нэгтгэх
1253,vereinigen::V,coniungere,хамтруулах
1254,besuchen::V,visere,зочлох
1255,treffen::V,convenire,учрах
1256,treffen::V,convenire,дайралдах
1257,sich versammeln::V,convenire,хуралдах
1258,spielen::V,ludere,наадах
1259,singen::V,cantare,дуулах
1260,tanzen::V,saltare,бүжиглэх
1261,sich trennen::V,digredi,салах
1262,sich trennen::V,discedere,салах
1263,verlassen::V,deserere,хаях
1264,verlassen::V,relinquere,хаях
1265,retten::V,servare,гэтэлгэх
1266,bewachen::V,custodire,сахих
1267,schützen::V,tueri,хамгаалах
1268,schützen::V,tutari,хамгаалах
1269,verteidigen::V,defendere,хамгаалах
1270,sich schlagen::V,luctari,зодолдох
1271,schießen::V,iaculari,харвах
1272,schießen::V,iaculari,буу буудах
1273,siegen::V,vincere,ялах
1274,ärgern::V,irritare,уурлуулах
1275,ärgern::V,irritare,уур хүргэх
1276,schlagen::V,ferire,цохих
1277,treten::V,calcare,өшиглөх
1278,stechen::V,pungere,хатгах
1279,stoßen::V,tundere,ёврох
1280,stoßen::V,tundere,нудрах
1281,stehlen::V,furari,хулгайлах
1282,stören::V,turbare,саад болох
1283,belästigen::V,obtundere,зовоох
1284,belästigen::V,obtundere,амраахгүй байх
1285,verbergen::V,celare,нуух
1286,verbergen::V,celare,далдлах
1287,verbergen::V,occultare,нуух
1288,verbergen::V,occultare,далдлах
1289,täuschen::V,fallere,мэхлэх
1290,betrügen::V,fraudare,хуурах
1291,töten::V,necare,алах
1292,töten::V,caedere,алах
1293,wohnen::V,habitare,суух
1294,wohnen::V,habitare,амьдрах
1295,arbeiten::V,laborare,ажиллах
1296,arbeiten::V,laborare,хөдөлмөрлөх
1297,sammeln::V,colligere,түүх
1298,sammeln::V,colligere,хураах
1299,pflücken::V,carpere,түүх
1300,jagen::V,venari,агнах
1301,jagen::V,venari,гөрөөлөх
1302,fischen::V,piscari,загасчлах
1303,fischen::V,piscari,загас барих
1304,fassen::V,capere,барих
1305,hüten::V,custodire,маллах
1306,hüten::V,custodire,хариулах
1307,treiben::V,agere,туух
1308,anbinden::V,alligare,уях
1309,füttern::V,nutrire,тэжээх
1310,melken::V,mulgere,саах
1311,hacken::V,findere,цавчих
1312,gießen::V,rigare,услах
1313,reifen::V,maturescere,боловсрох
1314,zubereiten::V,apparare,бэлдэх
1315,kochen::V,coquere,чанах
1316,backen::V,coquere,жигнэх
1317,braten::V,torrere,шарах
1318,braten::V,torrere,хайрах
1319,umrühren::V,commovere,хутгах
1320,stricken::V,texere,нэхэх
1321,stricken::V,texere,сүлжих
1322,nähen::V,suere,оёх
1323,färben::V,tingere,будах
1324,reinigen::V,purgare,арилгах
1325,reinigen::V,purgare,цэвэрлэх
1326,waschen::V,lavare,угаах
1327,abwischen::V,abstergere,арчих
1328,spülen::V,perluere,зайлах
1329,fegen::V,verrere,хамах
1330,fegen::V,verrere,шүүрдэх
1331,kehren::V,purgare,шүүрдэх
1332,kehren::V,purgare,туужуудах
1333,baden::V,lavari,усанд орох
1334,sich waschen::V,lavari,биеэ угаах
1335,ausziehen::V,exuere,тайлах
1336,anziehen::V,induere,өмсөх
1337,sich anziehen::V,vestiri,хувцаслах
1338,kämmen::V,pectere,самнах
1339,schmücken::V,ornare,гоёх
1340,schmücken::V,ornare,чимэх
1341,schmücken::V,decorare,гоёх
1342,schmücken::V,decorare,чимэх
1343,sagen::V,dicere,гэх
1344,sagen::V,dicere,хэлэх
1345,sprechen::V,fari,ярих
1346,sprechen::V,fari,өгүүлэх
1347,reden::V,loqui,хэлэх
1348,reden::V,loqui,хөөрөлдөх
1349,sich unterhalten::V,colloqui,ярилцах
1350,sich unterhalten::V,disputare,ярилцах
1351,fragen::V,rogare,асуух
1352,fragen::V,quaerere,асуух
1353,bitten::V,orare,гуйх
1354,bitten::V,rogare,гуйх
1355,erzählen::V,narrare,өгүүлэх
1356,mitteilen::V,communicare,дуулгах
1357,mitteilen::V,communicare,мэдээлэх
1358,nennen::V,appellare,нэрлэх
1359,rufen::V,vocare,дуудах
1360,prahlen::V,gloriari,бардах
1361,prahlen::V,gloriari,сайрхах
1362,übersetzen::V,vertere,орчуулах
1363,denken::V,cogitare,санах
1364,glauben::V,credere,итгэх
1365,bemerken::V,animadvertere,ажих
1366,bemerken::V,animadvertere,ажиглах
1367,erkennen::V,cognoscere,таних
1368,begreifen::V,comprehendere,ойлгох
1369,verstehen::V,intellegere,мэдэж авах
1370,lernen::V,discere,сурах
1371,wissen::V,scire,мэдэх
1372,sich erinnern an::V,meminisse,дурсах
1373,vergessen::V,oblivisci,мартах
1374,messen::V,metiri,хэмжих
1375,zählen::V,numerare,тоолох
1376,rechnen::V,reri,тооцоох
1377,rechnen::V,calculare,тооцоох
1378,lesen::V,legere,унших
1379,malen::V,pingere,зурах
1380,zeichnen::V,scribere,дүрслэн бичих
1381,schreiben::V,scribere,бичих
1382,besitzen::V,possidere,эзэмших
1383,kaufen::V,emere,худалдан авах
1384,verkaufen::V,vendere,худалдах
1385,bezahlen::V,pendere,төлөх
1386,zahlen::V,solvere,төлөх
1387,beherrschen::V,regere,эзэмших
1388,beherrschen::V,imperare,эзэмших
1389,ertragen::V,tolerare,тэсэх
1390,ertragen::V,sustinere,тэсэх
1391,wünschen::V,,ерөөх
1392,wiegen::V,,бүүвэйлэх
