,Concept_ID,ku,mdf
792,ich::PRN,ez,мон
793,du::PRN,tu,тон
794,er::PRN,wî,сон
795,wir::PRN,êm,минь
796,ihr::PRN,hûn,тинь
797,sie::PRN,we,синь
798,was::FPRN,çi,мезе
799,wer::FPRN,ki,кие
800,wo::FADV,li ku dere,коса
801,wohin::FADV,li ku dere,ков
802,wohin::FADV,li ku dere,коза
803,wie::FADV,çawa,ко́да
804,warum::FADV,çima,мес
805,wieviel::FNUM,çend,мзя́ра
806,eins::NUM,yek,фкя
807,zwei::NUM,didu,кафта
808,drei::NUM,sisê,колма
809,vier::NUM,çar,ниле
810,fünf::NUM,penç,вете
811,sechs::NUM,şeş,кота
812,sieben::NUM,heft,сисем
813,acht::NUM,heşt,кафкса
814,neun::NUM,neh,ве́йхкса
815,zehn::NUM,deh,кемонь
816,elf::NUM,yazdeh,кефкие
817,zwölf::NUM,diwazdeh,кемгафтува
818,zwanzig::NUM,bîst,комсь
819,dreißig::NUM,sih,колмогемонь
820,vierzig::NUM,çil,нильге́монь
821,fünfzig::NUM,pençi,ве́дьгемонь
822,sechzig::NUM,şêst,ко́дгемонь
823,siebzig::NUM,heftê,сизьге́монь
824,achtzig::NUM,heştê,ка́фксогемонь
825,neunzig::NUM,nod,ве́йхксогемонь
826,hundert::NUM,sêd,сяда
827,tausend::NUM,hezar,тёжянь
828,und::CNJ,û,и
829,und::CNJ,û,дъ
830,oder::CNJ,an,или
831,oder::CNJ,an,али
832,oder::CNJ,yan,или
833,oder::CNJ,yan,али
834,stehen::V,sekinîn,а́щемс стя́да
835,sitzen::V,rûniştin,ащемс озада
836,liegen::V,paldan,ма́дозь а́щемс
837,hängen::V,darve kirin,нюрьгомс
838,werden::V,bûn,арамс
839,werden::V,bûn,тиевомс
840,passieren::V,hatin holê,лисэмс
841,passieren::V,hatin holê,эвондамс
842,passieren::V,hatin serê kesî,лисэмс
843,passieren::V,hatin serê kesî,эвондамс
844,beginnen::V,li dest pêkirin,ушедомс
845,enden::V,xalas bû,лоткамс
846,wechseln::V,guherandin,по́лафнемс
847,wechseln::V,dêgiş kirin,по́лафнемс
848,aufgehen[Sonne]::V,hilatin,стямс
849,aufgehen[Sonne]::V,hilatin,лисемс
850,untergehen[Sonne]::V,çun ava,валгомс
851,scheinen[Sonne]::V,şewk de,ва́лдоптомс
852,donnern::V,gire-gir,торамс
853,wehen::V,ba le de,уфа́мс
854,strömen::V,xwe girtin,шудемс
855,fließen::V,herikîn,шудемс
856,sich drehen::V,xwe zivirandin,шаромс
857,schwanken::V,hejandin,якамс
858,schwingen::V,libakirin,люксемс
859,schwingen::V,libakirin,нюрьсемс
860,fallen::V,ketin,прамс
861,fallen::V,ketin,прашендомс
862,brennen::V,şewitîn,паломс
863,rauchen::V,kişandin,качадомс
864,regnen::V,bahran tê,пиземс
865,gefrieren::V,qefilandin,эйндамс
866,gefrieren::V,qefilandin,кельмомс
867,tauen::V,helandin,соламс
868,schmelzen::V,helandin,соламс
869,trocknen::V,zuwabûn,коськомс
870,sieden::V,kelîn,лакамс
871,faulen::V,xerabûn,наксадомс
872,verfaulen::V,xerabûn,наксадомс
873,reißen::V,jêkirin,сязевомс
874,versinken::V,xerq bûn,ваямс
875,vergehen::V,derbas bûn,ётамс
876,erscheinen::V,peyda bûn,эвондамс
877,verschwinden::V,wendabûn,юма́мс
878,sinken::V,noq bûn,валгомс
879,abnehmen::V,kêm bûn,киремс
880,zunehmen::V,qelew bûn,ламокстомс
881,zunehmen::V,qelew bûn,рашнемс
882,steigen::V,hildan,кеподемс
883,wachsen::V,mezin bûn,касомс
884,glänzen::V,biriqîn,цинзелдомс
885,glänzen::V,biriqîn,цифордомс
886,funkeln::V,çikisîn,ци́фтордомс
887,lärmen::V,guşîn,жалнамс
888,läuten::V,lê de,гайфтемс
889,klingeln::V,sîl dan,гайфтемс
890,klingeln::V,ringerin,гайфтемс
891,klirren::V,zingzing hat,ка́нзеркшнемс
892,brausen::V,guşîn,жоледемс
893,rauschen::V,guşîn,вжнамс
894,rauschen::V,guşîn,гамнамс
895,klingen::V,deng pe ketin,кайгомс
896,bellen::V,kewtîn,ува́мс
897,heulen::V,ûrîn,сувомс
898,heulen::V,ûrîn,урнамс
899,blasen::V,puf kirin,уфа́мс
900,pfeifen::V,fîkandin,вяшкомс
901,schreien::V,qîrîn,пешкодомс
902,stöhnen::V,nalîn,куфцемс
903,zittern::V,hejîn,таромс
904,leben::V,jihîn,эрямс
905,geboren werden::V,hatin dinyê,шачемс
906,geboren werden::V,bûn,шачемс
907,atmen::V,hilmijîn,ажнамс
908,trinken::V,vexwarin,симомс
909,essen::V,xwarin,ярхцамс
910,schlucken::V,daqulbandin,нилемс
911,müde werden::V,betilîln,сиземс
912,müde werden::V,qerimîn,сиземс
913,einschlafen::V,razan,матодовомс
914,schlafen::V,razan,удомс
915,schlafen::V,razandin,удомс
916,aufwachen::V,şiyarbûn,съргоземс
917,aufstehen::V,rabûn,стямс
918,sich erholen::V,baş bûn,ваймосемс
919,krank werden::V,nexweş kêt,сярядькстомс
920,krank sein::V,nexweş bû,сярядемс
921,schmerzen::V,êşandin,сярядемс
922,husten::V,kuxin,козомс
923,genesen::V,baş bûn,пъ́чкамс
924,sterben::V,mirin,куломс
925,umkommen::V,mirin,юма́мс
926,sich bewegen::V,leqîn,шаштомс
927,sich rühren::V,leqîn,сърхка́мс
928,sich erheben::V,rabûn,стямс
929,sich setzen::V,runiştin,озамс
930,hinfallen::V,kêtin,прамс
931,hinfallen::V,kêtin,сяворемс
932,laufen::V,meşîn,якамс
933,schreiten::V,meşkirin,молемс
934,schreiten::V,meşkirin,аськолямс
935,spazierengehen::V,gerandin,якамс
936,eilen::V,lezandin,эряскодомс
937,sich beeilen::V,zûkirin,эряскодомс
938,sausen::V,fîzîn,лиемс
939,rennen::V,baz dan,арнемс
940,springen::V,hilpekîn,комотнемс
941,klettern::V,hilperikîn,ку́цемс
942,schaukeln::V,lorandin,нюрямс
943,kriechen::V,xuşandin,шаштомс комада
944,schwimmen::V,avjenîn,уемс
945,tauchen::V,qutxuyardin,юпиемс
946,tauchen::V,qutxuyardin,чёпафнемс
947,tauchen::V,noqîn,юпиемс
948,tauchen::V,noqîn,чёпафнемс
949,rudern::V,qaîq ajotin,па́немс ве́неж
950,fahren::V,ajotin,ардомс
951,fliegen::V,firîn,лиемс
952,gehen::V,çûn,молемс
953,weggehen::V,çûn,тумс
954,abfahren::V,çûyin,тумс
955,anhalten::V,rawestîn,лоткамс
956,hineingehen::V,ketin hundir,сува́мс
957,eintreten::V,têketin,сува́мс
958,kommen::V,hatin,самс
959,ankommen::V,gihan,самс
960,ankommen::V,gihan,пачкодемс
961,ankommen::V,gihîştin,самс
962,ankommen::V,gihîştin,пачкодемс
963,zurückkommen::V,vegerandin,мърдамс
964,bleiben::V,sekinîn,иля́домс
965,warten::V,payîn,учемс
966,erwarten::V,payîn,учемс
967,suchen::V,lêgerîn,вешемс
968,finden::V,peyda kirin,мумс
969,versuchen::V,çeribandin,варчсемс
970,vorbereiten::V,amade kirin,анокламс
971,lieben::V,hez kirin,кельгомс
972,mögen::V,dil kirin,кельгомс
973,lachen::V,kenîn,рахамс
974,lachen::V,kenîn,рахсемс
975,rühren::V,hêjan,токамс седи
976,weinen::V,girîn,авардемс
977,schimpfen::V,pevçûn,сюцемс
978,sich ärgern::V,enirîn,кяжиямс
979,sich fürchten::V,tirsîn,пелемс
980,fürchten::V,tirsin,пелемс
981,fliehen::V,bazdan,ворьгодемс
982,flüchten::V,revîn,ша́домс
983,flüchten::V,revîn,во́рьгодемс
984,sehen::V,dîtin,няемс
985,anschauen::V,sêr kirin,ваномс
986,ansehen::V,hesibandin,ваномс
987,hören::V,guhdar jirin,марямс
988,zuhören::V,guhdarî kirin,ку́лхдоньомс
989,probieren::V,tehm kirin,варжамс
990,riechen::V,bihn kirin,никса́мс
991,fühlen::V,hîs kirin,марямс
992,scheinen::V,xoyer kir,ня́евомс
993,zu sehen sein::V,diyar bûn,ня́евомс
994,vernehmen::V,bihîstin,марямс
995,frieren::V,qerişîn,паломс
996,frieren::V,qerişîn,кельмомс
997,tun::V,kirin,тиемс
998,können::V,karin,маштомс
999,wollen::V,xwestîn,-не-
1000,anfangen::V,dest pêkirin,ушедомс
1001,beenden::V,xelas kirin,аде́ламс
1002,aufhören::V,xelas kirin,лоткамс
1003,gelingen::V,çe bûn,удалакшнемс
1004,geraten::V,qewîmîn,лисемс
1005,öffnen::V,vekirin,панжемс
1006,schließen::V,girtin,сёлгомс
1007,stellen::V,danîn,путомс
1008,setzen::V,rûniştin,озафнемс
1009,setzen::V,rûniştin,озавтнемс
1010,legen::V,danîn,путомс
1011,legen::V,razandin,путомс
1012,berühren::V,lêketin,токамс
1013,verbinden::V,anîn pê,сотомс
1014,bedecken::V,sergirtin,комачамс
1015,bedecken::V,sergirtin,вельхтямс
1016,aufhängen::V,aliqandin,повфтамс
1017,anzünden::V,pêxistin,крьвя́стемс
1018,aufheben::V,hildan,кеподемс
1019,aufheben::V,hildan,касфтомс
1020,zurücklassen::V,hiştin,ка́домс
1021,zurücklassen::V,vehiştin,ка́домс
1022,verlieren::V,wendakirin,юма́фтомс
1023,fallen lassen::V,xistin bixe,прафтомс
1024,fallen lassen::V,xistin,прафтомс
1025,machen::V,kirin,тиемс
1026,machen::V,çêkirin,тиемс
1027,herstellen::V,çê kirin,анокламс
1028,herstellen::V,peyda kirin,анокламс
1029,bauen::V,lêkirin,путомс
1030,reparieren::V,veherînerîn,петемс
1031,verbessern::V,sererastkirin,цебярьгофтомс
1032,ändern::V,degiş kirin,полафтомс
1033,graben::V,kolandin,шу́вомс
1034,graben::V,kolandin,та́ргамс
1035,beugen::V,tewîn,мяндемс
1036,beugen::V,xwar kirin,мяндемс
1037,biegen::V,tewandin,комафтомс
1038,biegen::V,xwarkirin,комафтомс
1039,drehen::V,fitilandin,шо́вамс
1040,drehen::V,fitilandin,ша́рфнемс
1041,wenden::V,zivîrin,ша́рфтомс
1042,umdrehen::V,vegerandin,шарфтомс
1043,heben::V,hildan,ке́подемс
1044,hochheben::V,hildan,ке́подемс
1045,hochheben::V,hildan,ка́сфтомс
1046,ergreifen::V,dest avêtin,фатямс
1047,halten::V,hîştin,кирдемс
1048,halten::V,sekinîn,кирдемс
1049,drücken::V,pêl kirin,люпшта́мс
1050,schieben::V,damdan,шашфтомс
1051,kratzen::V,xurandin,а́нгорямс
1052,kratzen::V,xurandin,киськоря́мс
1053,lecken::V,alastin,нолсемс
1054,beißen::V,gez kirin,сускомс
1055,abreißen::V,hilşandin,сяземс
1056,abschneiden::V,jêkirin,керомс
1057,binden::V,girêdan,сотомс
1058,stecken::V,têxistin,сялгомс
1059,brechen::V,şikandin,си́ннемс
1060,brechen::V,şikandin,ка́лафтомс
1061,klopfen::V,kutandin,чакамс
1062,klopfen::V,kutandin,чакиемс
1063,hauen::V,li dan,шавомс
1064,hauen::V,li dan,пиксомс
1065,kleben::V,zeliqîn,пе́тфнемс
1066,kleben::V,şirêz kirin,пе́тфнемс
1067,reiben::V,firikandin,шо́вамс
1068,streichen::V,bax dan,вадемс
1069,schleifen::V,çarkirin,шо́вамс
1070,schneiden::V,jêkirin,керомс
1071,rütteln::V,hejandin,та́рфтомс
1072,schütteln::V,daweşîn,шука́демс
1073,schwenken::V,têwdan,яфодемс
1074,schütten::V,rijandin,каямс
1075,schütten::V,rijandin,нюрьхтя́мс
1076,füllen::V,dagirtin,пяшкодемс
1077,einwickeln::V,pêçandin,тапардамс
1078,tragen::V,kişandin,кандомс
1079,tragen::V,rajtin,кандомс
1080,schleppen::V,kişandin,ускомс
1081,ziehen::V,kişandin,ускомс
1082,aufbewahren::V,hilandin,ванфтомс
1083,werfen::V,avêtin,ёрямс
1084,fangen::V,sem kirin,кунда́мс
1085,fangen::V,girtin,кунда́мс
1086,packen::V,pê girtin,фатямс
1087,verstecken::V,hîlanin,кяшемс
1088,teilen::V,parvekirin,явомс
1089,schicken::V,şandin,кучемс
1090,bringen::V,anîn,кандомс
1091,bringen::V,anîn,пачфтемс
1092,bringen::V,birin,кандомс
1093,bringen::V,birin,пачфтемс
1094,hinzufügen::V,dan ser,пу́томс та́га
1095,hinzufügen::V,dan ser,ма́ксомс та́га
1096,hinzufügen::V,li tiştekî zêde kirin,пу́томс та́га
1097,hinzufügen::V,li tiştekî zêde kirin,ма́ксомс та́га
1098,bekommen::V,standin,сявомс
1099,erhalten::V,standin,сявомс
1100,nehmen::V,girtin,сявомс
1101,wählen::V,ray dan,ко́чкамс
1102,auswählen::V,bijartin,кочкамс
1103,bewahren::V,rê li ber girtin,ванфтомс
1104,bewahren::V,lê xwedî derketin,ванфтомс
1105,behindern::V,bara wi,шорямс
1106,verderben::V,heram bûn,коламс
1107,verderben::V,heram bûn,гастямс
1108,beschädigen::V,xerab kirin,тиендемс зиян
1109,zerbrechen::V,şikênandin,тапамс
1110,zerbrechen::V,perçe kirin,тапамс
1111,zerreißen::V,qelişandin,сяземс
1112,zerstören::V,hilşandin,ка́лафтомс
1113,verbrennen::V,şewitandin,пълхта́мс
1114,geben::V,dan,ма́ксомс
1115,geben::V,dayin,ма́ксомс
1116,reichen::V,besbûn,максомс
1117,reichen::V,têrkirin,максомс
1118,schenken::V,diyarî kirin,каземс
1119,versprechen::V,soz dan,ма́ксомс вал
1120,wünschen::V,dil kirin,арьсемс
1121,loben::V,pesinandin,шна́мс
1122,küssen::V,maçkirin,палсемс
1123,wiegen::V,lorandin,нюря́фтомс
1124,wiegen::V,wezinandin,нюря́фтомс
1125,zudecken::V,nixumandin,вельхтямс
1126,wecken::V,bixwe hesandin,стя́фтомс
1127,wecken::V,bixwe hesandin,съ́ргозьфтемс
1128,zeigen::V,şanîdan,няфтемс
1129,führen::V,raber kirin,вятемс
1130,lehren::V,hîn kirin,тонафтомс
1131,unterrichten::V,ders dan,тонафтомс
1132,aufziehen::V,mesinkirin,касфтомс
1133,leiten::V,rêberî kirin,вятемс
1134,antreiben::V,bezandin,вятемс
1135,lassen::V,berdan,кошардомс
1136,lassen::V,hiştin,кошардомс
1137,einladen::V,dawet kirin,тердемс
1138,einladen::V,dawet kirin,серьгядемс
1139,vereinigen::V,bi yek kirin,пуроптомс
1140,vereinigen::V,bi yek kirin,кочкамс марса
1141,besuchen::V,mêvan bûn,варжамс
1142,treffen::V,rast hatin,васьфтомс
1143,sich versammeln::V,li hev çivîn,кочкавомс
1144,spielen::V,listin,налхксемс
1145,singen::V,stran,морамс
1146,tanzen::V,reqisîn,кштимс
1147,sich trennen::V,hew berdan,явомс
1148,verlassen::V,tanê hişt,кадондомс
1149,verlassen::V,bêkes,кадондомс
1150,retten::V,rihakirin,идемс
1151,retten::V,rihakirin,араламс
1152,bewachen::V,raçavkirin,ваномс
1153,schützen::V,hemet kirin,а́раламс
1154,verteidigen::V,paraztin,а́раламс
1155,sich schlagen::V,li hev bezîn,тюремс
1156,schießen::V,agir kirin,ляцемс
1157,siegen::V,biser ketin,сяськомс
1158,ärgern::V,xeyirandin,кяжияфтомс
1159,schlagen::V,lêdan,токамс
1160,schlagen::V,lêxistin,токамс
1161,treten::V,têlekirin,тапамс
1162,stechen::V,têrekirin,пупамс
1163,stechen::V,têrekirin,сялгомс
1164,stoßen::V,lêketin,тостядемс
1165,stehlen::V,dizîn,саламс
1166,stehlen::V,dizî birin,саламс
1167,stören::V,aciz kirin,шорсемс
1168,belästigen::V,li tela yeki ketin,токсамс
1169,belästigen::V,li tela yeki ketin,аф кадомс ваймама
1170,verbergen::V,veşartin,кяшемс
1171,verbergen::V,kemîndanîn,кяшемс
1172,täuschen::V,xapandin,васькафтомс
1173,täuschen::V,xapandin,кяльготнемс
1174,täuschen::V,lê zexeli kirin,васькафтомс
1175,täuschen::V,lê zexeli kirin,кяльготнемс
1176,betrügen::V,xapandin,васькафнемс
1177,töten::V,kûştin,шавомс
1178,töten::V,kûştin,аде́ламс
1179,wohnen::V,rûniştin,эрямс
1180,arbeiten::V,kar kirin,покодемс
1181,arbeiten::V,şêxulin,покодемс
1182,sammeln::V,komkirin,кочкамс
1183,sammeln::V,komkirin,пу́роптомс
1184,pflücken::V,çinîn,фатнемс
1185,pflücken::V,çinîn,нотфнемс
1186,jagen::V,nêçîr kirin,кунда́мс
1187,fischen::V,masî girtin,калонь кунда́мс
1188,fassen::V,pê girtin,кунда́мс
1189,fassen::V,sêm kirin,кунда́мс
1190,hüten::V,hei jê man,ваномс
1191,treiben::V,bêherandin,панемс
1192,anbinden::V,tewilandin,сотомс
1193,füttern::V,xwarine dan lê,трямс
1194,füttern::V,xwarine dan lê,а́ндомс
1195,melken::V,dotin,потямс
1196,hacken::V,kolandin,лазондомс
1197,gießen::V,av dan,валомс
1198,reifen::V,kemilîn,кенеремс
1199,zubereiten::V,çe kirin,анокламс
1200,kochen::V,xwarin çe kirin,пидемс
1201,kochen::V,kelandin,пидемс
1202,backen::V,pijandin,пидемс
1203,braten::V,qelandin,пуштомс
1204,braten::V,sor kirin,пуштомс
1205,umrühren::V,têvdan,шорямс
1206,stricken::V,hûnan,кодамс
1207,nähen::V,kêl kirin,стамс
1208,färben::V,boyax kirin,а́рхтомс
1209,reinigen::V,paqijkirin,ва́ткамс
1210,reinigen::V,paqijkirin,а́роптомс
1211,waschen::V,şuştin,муськомс
1212,abwischen::V,pakîj kirin,нардамс
1213,spülen::V,şuştin,оргалдомс
1214,fegen::V,maliştin,тяемс
1215,kehren::V,maliştin,тяемс
1216,baden::V,serîşûştin,э́шелямс
1217,sich waschen::V,serîşûştin,штамс
1218,ausziehen::V,jê kirin,кайсефтемс
1219,anziehen::V,pê kirin,ща́фтомс
1220,sich anziehen::V,xwe kirin,щамс
1221,kämmen::V,şeh kirin,се́ендемс
1222,schmücken::V,xemilandin,на́ряжамс
1223,schmücken::V,xemilandin,ма́зоптомс
1224,sagen::V,gotin,азомс
1225,sagen::V,gotin,мярьгомс
1226,sagen::V,peyivîn,азомс
1227,sagen::V,peyivîn,мярьгомс
1228,sprechen::V,peyivîn,корхтамс
1229,reden::V,axaftin,корхнемс
1230,sich unterhalten::V,hev biştaxilin,корхнемс
1231,fragen::V,pirsîn,ки́зефтемс
1232,fragen::V,pirs kirin,ки́зефтемс
1233,bitten::V,tika kirin,а́намс
1234,bitten::V,tika kirin,ве́шемс
1235,erzählen::V,behs kirin,а́зондомс
1236,mitteilen::V,vegotin,азомс
1237,nennen::V,bi nav kirin,лемдемс
1238,nennen::V,bi nav kirin,путомс лем
1239,rufen::V,bakirin,серьгядемс
1240,prahlen::V,pesnê xwe dan,шна́фтомс пря́
1241,übersetzen::V,qulibandin,ётафтомс
1242,übersetzen::V,derbas kirin,ётафтомс
1243,denken::V,fikirîn,арьсемс
1244,glauben::V,bawer bûn,кемамс
1245,bemerken::V,bala xwe dan,ня́емс
1246,bemerken::V,çac lê ketin,ня́емс
1247,erkennen::V,pêhesîn,содамс
1248,begreifen::V,fêmkirin,сатомс
1249,verstehen::V,fêmkirin,шарьхкодемс
1250,lernen::V,halmandin,тонафнемс
1251,lernen::V,fêrbun,тонафнемс
1252,wissen::V,zanîn,со́дамс
1253,sich erinnern an::V,bir bûn,лятфтамс
1254,vergessen::V,ji bir kirin,юкстамс
1255,messen::V,pê kanîn,ункснемс
1256,zählen::V,hejmardin,лу́вомс
1257,zählen::V,hejmardin,а́рьсемс
1258,rechnen::V,hesibandin,лувомс
1259,lesen::V,xwendin,лувомс
1260,lesen::V,xwendin,морафтомс
1261,malen::V,rengandin,рисова́ндамс
1262,malen::V,boyax kirin,рисова́ндамс
1263,zeichnen::V,işaret kirin,рисова́ндамс
1264,schreiben::V,nivîsandin,сёрмадомс
1265,besitzen::V,hebûn,улемс азоркс
1266,kaufen::V,kirîn,рамамс
1267,verkaufen::V,firotin,мимс
1268,bezahlen::V,pere dan,пандомс
1269,zahlen::V,pere dan,па́ндомс
1270,zahlen::V,dayin,па́ндомс
1271,beherrschen::V,zebt kirin,азорондамс
1272,beherrschen::V,hukim kirin,азорондамс
1273,ertragen::V,bihêzkirin,кирдемс
