,Concept_ID,lt,mn
770,geschlossen::A,uždarytas,хаалтай
771,sauber::A,švarus,цэвэр
772,sauber::A,švarus,хиргүй
773,schmutzig::A,nešvarus,бохир
774,schmutzig::A,nešvarus,хиртэй
775,schmutzig::A,purvinas,бохир
776,schmutzig::A,purvinas,хиртэй
777,roh::A,žalias,түүхий
778,reif::A,prinokęs,болсон
779,reif::A,pribrendęs,болсон
780,lecker::A,gardus,амттай
781,süß::A,saldus,амттай
782,süß::A,saldus,чихэрлэг
783,bitter::A,kartus,гашуун
784,sauer::A,gižus,эсгэлэн
785,sauer::A,rūgštus,эсгэлэн
786,hell::A,šviesus,гэгээн
787,hell::A,šviesus,гэрэлтэй
788,hell::A,skaistus,гэгээн
789,hell::A,skaistus,гэрэлтэй
790,dunkel::A,tamsus,бараан
791,dunkel::A,tamsus,харанхуй
792,schwarz::A,juodas,хар
793,weiß::A,baltas,цагаан
794,rot::A,raudonas,улаан
795,gelb::A,geltonas,шар
796,blau::A,mėlynas,хөх
797,blau::A,mėlynas,цэнхэр
798,grün::A,žalias,ногоон
799,grau::A,pilkas,орог
800,grau::A,pilkas,саарал
801,bunt::A,margas,эрээн
802,bunt::A,spalvotas,эрээн
803,billig::A,pigus,хямд
804,teuer::A,brangus,үнэтэй
805,wertvoll::A,vertingas,үнэт
806,blind::A,aklas,сохор
807,taub::A,kurčias,чих хатуу
808,kräftig::A,stiprus,чийрэг
809,stark::A,stiprus,хүчтэй
810,stark::A,stiprus,чадалтай
811,schwach::A,silpnas,сул
812,fett::A,riebus,тарган
813,fett::A,riebus,голигор
814,schlank::A,laibas,голшиг
815,schlank::A,lieknas,голшиг
816,hübsch::A,gražus,сайхан
817,hübsch::A,gražus,хөөрхөн
818,böse::A,blogas,муу
819,böse::A,blogas,хортой
820,dumm::A,paikas,тэнэг
821,dumm::A,kvailas,тэнэг
822,faul::A,tingus,залхуу
823,fleißig::A,stropus,чармайлтгай
824,fleißig::A,kruopštus,чармайлтгай
825,geizig::A,šykštus,харамч
826,klug::A,sumanus,цэцэн
827,klug::A,protingas,цэцэн
828,geschickt::A,apsukrus,дүйтэй
829,lieb::A,mielas,хайрт
830,lustig::A,smagus,цэнгэлтэй
831,lustig::A,linksmas,цэнгэлтэй
832,sanft::A,švelnus,наалинхай
833,sanft::A,minkštas,наалинхай
834,hungrig::A,alkanas,өлөн
835,hungrig::A,alkanas,өлссөн
836,krank::A,ligotas,өвчтэй
837,krank::A,sergantis,өвчтэй
838,nackt::A,nuogas,нүцгэн
839,traurig::A,liūdnas,гунигт
840,lebendig::A,gyvas,амьд
841,lebendig::A,gyvas,амьтай
842,gut::A,geras,сайн
843,schlecht::A,blogas,муу
844,schlecht::A,blogas,өөдгүй
845,schlecht::A,prastas,муу
846,schlecht::A,prastas,өөдгүй
847,richtig::A,tikras,зөв
848,richtig::A,tikras,зүйтэй
849,richtig::A,teisingas,зөв
850,richtig::A,teisingas,зүйтэй
851,schlimm::A,blogas,муухай
852,schlimm::A,prastas,муухай
853,wahr::A,tikras,үнэн
854,wahr::A,tikras,жинхэнэ
855,alt::A,senas,хуучин
856,neu::A,naujas,шинэ
857,ehemalig::A,buvęs,агсан
858,ehemalig::A,buvęs,байсан
859,alt[Lebewesen]::A,pagyvenęs,өвгөн
860,alt[Lebewesen]::A,pagyvenęs,хижээл
861,jung::A,jaunas,залуу
862,arm::A,neturtingas,ядуу
863,reich::A,turtingas,баян
864,reich::A,turtingas,баялаг
865,bekannt::A,žinomas,танил
866,bekannt::A,pažįstamas,танил
867,berühmt::A,žymus,цуутай
868,berühmt::A,žymus,алдартай
869,berühmt::A,garsus,цуутай
870,berühmt::A,garsus,алдартай
871,fremd::A,svetimas,харь
872,fremd::A,svetimas,гадаад
873,verschieden::A,įvairus,ондоо
874,verschieden::A,įvairus,янз янзын
875,nah::A,artimas,ойрын
876,nah::A,artimas,дөтийн
877,fern::A,tolimas,холын
878,linker::A,kairys,буруу
879,rechter::A,dešinys,баруун
880,anderer::A,kitas,өөр
881,anderer::A,kitas,нөгөө
882,erster::A,pirmas,нэгдэх
883,erster::A,pirmas,нэгдүгээр
884,zweiter::A,antras,хоёрдугаар
885,dritter::A,trečias,гуравдугаар
886,letzter::A,paskutinis,сүүлийн
887,allein::ADV,vienas,ганцаараа
888,auf einmal::ADV,iš karto,нэгмөсөн
889,zusammen::ADV,kartu,цуг
890,zusammen::ADV,kartu,хамт
891,zusammen::ADV,drauge,цуг
892,zusammen::ADV,drauge,хамт
893,lange::ADV,ilgai,удаан
894,plötzlich::ADV,staiga,гэнэт
895,sofort::ADV,tuojau,дороо
896,später::ADV,vėliau,дараа
897,später::ADV,paskiau,дараа
898,jetzt::ADV,dabãr,өнөө
899,heute::ADV,šiandien,өнөө
900,heute::ADV,šiandien,өнөөдөр
901,morgen::ADV,rytoj,маргааш
902,morgen::ADV,rytoj,маргаадар
903,bald::ADV,greitai,түргэн
904,bald::ADV,greitai,удахгүй
905,bald::ADV,netrukus,түргэн
906,bald::ADV,netrukus,удахгүй
907,dann::ADV,po to,хожим
908,dann::ADV,po to,тэгээд
909,gestern::ADV,vakar,өчигдөр
910,einst::ADV,kadaise,нэг
911,einst::ADV,kitą kartą,нэг
912,damals::ADV,anuomet,тэгэхэд
913,damals::ADV,anuokart,тэгэхэд
914,danach::ADV,po to,тэгээд
915,danach::ADV,po to,дараа нь
916,danach::ADV,paskui,тэгээд
917,danach::ADV,paskui,дараа нь
918,vorher::ADV,anksčiau,урьд
919,zuerst::ADV,pirma,анх
920,zuerst::ADV,pirma,эхлээд
921,zuerst::ADV,iš pradžių̃,анх
922,zuerst::ADV,iš pradžių̃,эхлээд
923,einmal::ADV,kartą,нэг удаа
924,einmal::ADV,vieną kartą,нэг удаа
925,manchmal::ADV,kai kada,хааяа
926,manchmal::ADV,kai kada,заримдаа
927,oft::ADV,dažnai,олонтоо
928,immer::ADV,visada,байнга
929,immer::ADV,visuomet,байнга
930,niemals::ADV,niekada,хэзээ ч
931,niemals::ADV,niekada,хэдийд ч
932,niemals::ADV,niekuomet,хэзээ ч
933,niemals::ADV,niekuomet,хэдийд ч
934,hier::ADV,čia,энд
935,hierhin::ADV,šen,нааш
936,hierhin::ADV,čionai,нааш
937,von hier::ADV,iš čia,эндээс
938,dort::ADV,ten,тэнд
939,dort::ADV,tenai,тэнд
940,dorthin::ADV,ten,тийш
941,dorthin::ADV,ten link,тийш
942,geradeaus::ADV,tiesiai,шулуун
943,vorwärts::ADV,pirmyn,урагшаа
944,rückwärts::ADV,atbulai,буцаан
945,rückwärts::ADV,atbulai,сөөргөө
946,zurück::ADV,atgal,буцаж
947,zurück::ADV,atgal,гэдрэг
948,unten::ADV,žemai,дор
949,unten::ADV,apačioje,дор
950,hinab::ADV,žemyn,уруу
951,oben::ADV,viršuj,дээр
952,hinauf::ADV,aukštyn,өөд
953,hinauf::ADV,aukštyn,дээш
954,hinauf::ADV,į viršų,өөд
955,hinauf::ADV,į viršų,дээш
956,überall::ADV,visur,хааяагүй
957,überall::ADV,visur,энд тэндгүй
958,nicht::ADV,ne,эс
959,nicht::ADV,ne,-гүй
960,ein wenig::ADV,truputį,жаахан
961,kaum::ADV,vos,арай
962,kaum::ADV,vos,арай гэж
963,sehr::ADV,labai,тун
964,sehr::ADV,baisiai,тун
965,so::ADV,taip,тэгж
966,so::ADV,taip,ингээд
967,noch::ADV,dar,дахин
968,noch::ADV,dar,дахиад
969,nur::ADV,tik,зөвхөн
970,nur::ADV,tik,гагцхүү
971,nur::ADV,vien,зөвхөн
972,nur::ADV,vien,гагцхүү
973,schon::ADV,jau,нэгэнт
974,wieder::ADV,vėl,дахин
975,wieder::ADV,vėl,дахиад
976,wieder::ADV,iš naujo,дахин
977,wieder::ADV,iš naujo,дахиад
978,vergebens::ADV,veltui,хий
979,vergebens::ADV,bergždžiai,хий
980,vor::PRP,prieš,өмнө
981,hinter::PRP,už,ард
982,unter::PRP,po,доор
983,durch::PRP,pro,дундуур
984,durch::PRP,per,дундуур
985,neben::PRP,prie,хажууд
986,neben::PRP,šalia,хажууд
987,zwischen::PRP,tarp,завсар
988,zwischen::PRP,tarp,хооронд
989,wegen::PRP,dėl,төлөө
990,wegen::PRP,dėl,дээрээс
991,wegen::PRP,dėlei,төлөө
992,wegen::PRP,dėlei,дээрээс
993,dies::PRN,šis,энэ
994,dies::PRN,šitas,энэ
995,das::PRN,tat,тэр
996,alles::PRN,visas,цөм
997,alles::PRN,visas,бүгд
998,ich::PRN,aš,би
999,du::PRN,tu,чи
1000,er::PRN,jis,тэр
1001,er::PRN,jis,тэр хүн
1002,wir::PRN,mes,бид
1003,ihr::PRN,jūs,та нар
1004,sie::PRN,ji,тэд
1005,sie::PRN,jos,тэд
1006,was::FPRN,kas,юу
1007,wer::FPRN,kas,хэн
1008,wo::FADV,kur,хаа
1009,wo::FADV,kur,хаана
1010,wohin::FADV,kur,хааш
1011,wohin::FADV,kur,хаана
1012,wohin::FADV,kur link,хааш
1013,wohin::FADV,kur link,хаана
1014,wie::FADV,kaip,яаж
1015,wie::FADV,kaip,хэрхэн
1016,warum::FADV,kod̃ėl,юунд
1017,warum::FADV,kod̃ėl,яагаад
1018,warum::FADV,dėl ko,юунд
1019,warum::FADV,dėl ko,яагаад
1020,wieviel::FNUM,kiek,хэдий
1021,wieviel::FNUM,kiek,хэд
1022,eins::NUM,vienas,нэг
1023,zwei::NUM,du,хоёр
1024,drei::NUM,trys,гурав
1025,vier::NUM,keturi,дөрөв
1026,fünf::NUM,penki,тав
1027,sechs::NUM,šeši,зургаа
1028,sieben::NUM,septyni,долоо
1029,acht::NUM,aštuoni,найм
1030,neun::NUM,devyni,ес
1031,zehn::NUM,dešimt,арав
1032,elf::NUM,vienuolika,арван нэг
1033,zwölf::NUM,dvylika,арван хоёр
1034,zwanzig::NUM,dvidešimt,хорь
1035,dreißig::NUM,trisdešimt,гуч
1036,vierzig::NUM,keturiasdešimt,дөч
1037,fünfzig::NUM,penkiasdešimt,тавь
1038,sechzig::NUM,šešiasdešimt,жар
1039,siebzig::NUM,septyniasdešimt,дал
1040,achtzig::NUM,aštuoniasdešimt,ная
1041,neunzig::NUM,devyniasdešimt,ер
1042,hundert::NUM,šimtas,зуу
1043,tausend::NUM,tūkstantis,мянга
1044,und::CNJ,ĩr,ч
1045,und::CNJ,ĩr,болон
1046,oder::CNJ,ar,буюу
1047,oder::CNJ,arba,буюу
1048,stehen::V,stovėti,зогсох
1049,sitzen::V,sėdėti,суух
1050,liegen::V,gulėti,хэвтэх
1051,hängen::V,kyboti,өлгөөтэй байх
1052,hängen::V,kyboti,дүүжлээтэй байх
1053,hängen::V,kabėti,өлгөөтэй байх
1054,hängen::V,kabėti,дүүжлээтэй байх
1055,werden::V,taptis,болох
1056,werden::V,darytis,болох
1057,passieren::V,atsitikti,тохиох
1058,passieren::V,pasitaikyti,тохиох
1059,beginnen::V,prasid́ėti,эхлэх
1060,enden::V,baigtis,дүүрэх
1061,wechseln::V,keistis,хувирах
1062,wechseln::V,pasikeisti,хувирах
1063,aufgehen[Sonne]::V,tekėti,мандах
1064,aufgehen[Sonne]::V,patekėti,мандах
1065,untergehen[Sonne]::V,leistis,жаргах
1066,untergehen[Sonne]::V,nusileisti,жаргах
1067,scheinen[Sonne]::V,šviesti,гэрэлтэх
1068,donnern::V,griausti,дуугарах
1069,donnern::V,griaudėti,дуугарах
1070,wehen::V,pūsti,салхилах
1071,wehen::V,pūsti,хөөрөгдөх
1072,strömen::V,lietis,гүйх
1073,strömen::V,lietis,урсах
1074,strömen::V,plūsti,гүйх
1075,strömen::V,plūsti,урсах
1076,fließen::V,tekėti,урсах
1077,sich drehen::V,suktis,эргэлдэх
1078,sich drehen::V,pasisukti,эргэлдэх
1079,schwanken::V,svyruoti,хэлбэлзэх
1080,schwingen::V,suptis,ганхах
1081,schwingen::V,suptis,хэлбэлзэх
1082,fallen::V,pulti,унах
1083,fallen::V,kristi,унах
1084,brennen::V,degti,шатах
1085,rauchen::V,rūkyti,баагих
1086,regnen::V,lyti,бороо орно
1087,gefrieren::V,užšalti,хөлдөх
1088,tauen::V,tirpti,хайлах
1089,schmelzen::V,lydytis,уярах
1090,trocknen::V,džiūti,хатах
1091,sieden::V,virti,буцлах
1092,sieden::V,virti,даргилах
1093,faulen::V,pūti,үжрэх
1094,faulen::V,pūti,өмхийрөх
1095,verfaulen::V,švinkti,бээх
1096,verfaulen::V,švinkti,өгрөх
1097,reißen::V,plyšti,цуурах
1098,reißen::V,trūkti,цуурах
1099,versinken::V,skę̃sti,живэх
1100,versinken::V,grimzti,живэх
1101,vergehen::V,praeiti,нөгчих
1102,vergehen::V,praeiti,өнгөрөх
1103,erscheinen::V,pasirodyti,гарах
1104,erscheinen::V,pasirodyti,бултайх
1105,verschwinden::V,dingti,далд орох
1106,verschwinden::V,dingti,алга болох
1107,verschwinden::V,išnykti,далд орох
1108,verschwinden::V,išnykti,алга болох
1109,verschwinden::V,pranykti,далд орох
1110,verschwinden::V,pranykti,алга болох
1111,sinken::V,kristi,татрах
1112,sinken::V,kristi,доошлох
1113,abnehmen::V,mažėti,багасах
1114,abnehmen::V,mažėti,хорогдох
1115,abnehmen::V,silpnėti,багасах
1116,abnehmen::V,silpnėti,хорогдох
1117,zunehmen::V,didėti,ихсэх
1118,zunehmen::V,padaugėti,ихсэх
1119,steigen::V,kilti,нэмэгдэх
1120,wachsen::V,augti,өсөх
1121,wachsen::V,augti,ургах
1122,glänzen::V,blizgėti,гилгэнэх
1123,glänzen::V,blizgėti,гилбэгнэх
1124,funkeln::V,žibėti,гялжах
1125,funkeln::V,žibėti,гялалзах
1126,lärmen::V,triukšmauti,шуугих
1127,läuten::V,skambinti,цохих
1128,klingeln::V,skambinti,хонхдох
1129,klingeln::V,skambinti,дуугарах
1130,klirren::V,žvangėti,хангир жингэр хийх
1131,brausen::V,šniokšti,бургилах
1132,rauschen::V,ošti,сэржигнэх
1133,rauschen::V,šlamėti,сэржигнэх
1134,klingen::V,skardėti,хангинах
1135,bellen::V,loti,хуцах
1136,heulen::V,kaukti,улих
1137,heulen::V,staugti,улих
1138,blasen::V,pūsti,үлзэх
1139,pfeifen::V,švilpti,исгэрэх
1140,pfeifen::V,švilpauti,исгэрэх
1141,schreien::V,šaukti,хашгирах
1142,stöhnen::V,dejuoti,ёолох
1143,stöhnen::V,dejuoti,гэнгэнэх
1144,stöhnen::V,aimanuoti,ёолох
1145,stöhnen::V,aimanuoti,гэнгэнэх
1146,zittern::V,virpėti,дагжих
1147,leben::V,gyventi,амьдрах
1148,geboren werden::V,gimti,төрөх
1149,atmen::V,alsuoti,амьсгалах
1150,atmen::V,kvėpuoti,амьсгалах
1151,trinken::V,gerti,уух
1152,essen::V,valgyti,идэх
1153,schlucken::V,praryti,залгих
1154,müde werden::V,nuvargti,ядрах
1155,müde werden::V,privargti,ядрах
1156,einschlafen::V,užmigti,унтчих
1157,schlafen::V,miegoti,унтах
1158,aufwachen::V,pabusti,сэрэх
1159,aufstehen::V,keltis,босох
1160,aufstehen::V,atsikelti,босох
1161,sich erholen::V,pailsėti,амрах
1162,sich erholen::V,poilsiauti,амрах
1163,krank werden::V,susirgti,өвдөж эхлэх
1164,krank sein::V,sirgti,өвдөх
1165,schmerzen::V,sopėti,өвдөх
1166,schmerzen::V,sopėti,шархирах
1167,schmerzen::V,skaudėti,өвдөх
1168,schmerzen::V,skaudėti,шархирах
1169,husten::V,kosėti,ханиах
1170,genesen::V,sveikti,засрах
1171,genesen::V,taisytis,засрах
1172,sterben::V,mirti,үхэх
1173,sterben::V,mirti,нас барах
1174,sterben::V,numirti,үхэх
1175,sterben::V,numirti,нас барах
1176,umkommen::V,žūti,үхэх
1177,sich bewegen::V,judėti,хөдлөх
1178,sich bewegen::V,pasijudinti,хөдлөх
1179,sich rühren::V,krutėti,хөдлөх
1180,sich erheben::V,pakilti,босох
1181,sich erheben::V,atsikelti,босох
1182,sich setzen::V,sėstis,суух
1183,sich setzen::V,atsisėsti,суух
1184,hinfallen::V,parkristi,ойчих
1185,hinfallen::V,pargriūti,ойчих
1186,laufen::V,eiti,явган явах
1187,schreiten::V,žengti,алхах
1188,schreiten::V,žingsniuoti,алхах
1189,spazierengehen::V,pasivaikščioti,зугаалах
1190,eilen::V,skubėti,хурдлах
1191,sich beeilen::V,paskub́ėti,яарах
1192,sich beeilen::V,paskub́ėti,шамдах
1193,sich beeilen::V,pasiskubinti,яарах
1194,sich beeilen::V,pasiskubinti,шамдах
1195,sausen::V,dumti,давхих
1196,sausen::V,lėkti,давхих
1197,rennen::V,bėgti,гүйх
1198,springen::V,šokti,харайх
1199,springen::V,šokti,дэвхрэх
1200,klettern::V,kopti,авирах
1201,schaukeln::V,supti,ганхалзах
1202,schaukeln::V,linguoti,ганхалзах
1203,kriechen::V,ropoti,мөлхөх
1204,kriechen::V,šliaužti,мөлхөх
1205,schwimmen::V,plaukti,сэлэх
1206,tauchen::V,nerti,шунгах
1207,rudern::V,irtis,сэлүүрдэх
1208,rudern::V,irkluoti,сэлүүрдэх
1209,fahren::V,važiuoti,явах
1210,fahren::V,važinėti,явах
1211,fliegen::V,lėkti,нисэх
1212,fliegen::V,skristi,нисэх
1213,gehen::V,eiti,явах
1214,weggehen::V,išeiti,явах
1215,abfahren::V,išvykti,одох
1216,abfahren::V,išvykti,хөдлөх
1217,abfahren::V,išvažiuoti,одох
1218,abfahren::V,išvažiuoti,хөдлөх
1219,anhalten::V,sustoti,зогсох
1220,hineingehen::V,įeiti,орох
1221,eintreten::V,įžengti,орох
1222,kommen::V,ateiti,ирэх
1223,ankommen::V,ateiti,хүрэх
1224,zurückkommen::V,grį̃žti,харих
1225,zurückkommen::V,grį̃žti,буцаж ирэх
1226,zurückkommen::V,sugrį̃žti,харих
1227,zurückkommen::V,sugrį̃žti,буцаж ирэх
1228,bleiben::V,likti,үлдэх
1229,bleiben::V,pasilikti,үлдэх
1230,warten::V,laukti,хүлээх
1231,erwarten::V,laukti,хүлээх
1232,suchen::V,ieškoti,эрэх
1233,suchen::V,ieškoti,бэдрэх
1234,finden::V,rasti,олох
1235,finden::V,surasti,олох
1236,versuchen::V,mėginti,оролдох
1237,vorbereiten::V,rengti,бэлтгэх
1238,lieben::V,myĺėti,янаглах
1239,mögen::V,ḿėgti,таалах
1240,mögen::V,patikti,таалах
1241,lachen::V,juoktis,инээх
1242,rühren::V,jaudinti,сэтгэл уяруулах
1243,rühren::V,graudinti,сэтгэл уяруулах
1244,weinen::V,verkti,уйлах
1245,schimpfen::V,bartis,хараах
1246,sich ärgern::V,pykti,уурлах
1247,sich ärgern::V,apmaudauti,уурлах
1248,sich fürchten::V,bijoti,айх
1249,sich fürchten::V,baimintis,айх
1250,fürchten::V,bijoti,айх
1251,fürchten::V,baimintis,айх
1252,fliehen::V,bėgti,зугтах
1253,fliehen::V,bėgti,гүйж очих
1254,fliehen::V,sprukti,зугтах
1255,fliehen::V,sprukti,гүйж очих
1256,flüchten::V,pabėgti,оргох
1257,sehen::V,žiūŕėti,үзэх
1258,anschauen::V,žiūŕėti,харах
1259,ansehen::V,žiūrėti į,харах
1260,ansehen::V,pažiūrėti į,харах
1261,hören::V,girdėti,дуулах
1262,zuhören::V,klausytis,чагнах
1263,probieren::V,ragauti,амсаж үзэх
1264,probieren::V,paragauti,амсаж үзэх
1265,riechen::V,uosti,үнэрлэх
1266,riechen::V,užuosti,үнэрлэх
1267,fühlen::V,justi,мэдрэх
1268,fühlen::V,jausti,мэдрэх
1269,fühlen::V,pajusti,мэдрэх
1270,scheinen::V,rodytis,шиг үзэгдэх
1271,scheinen::V,atrodyti,шиг үзэгдэх
1272,zu sehen sein::V,pasirodyti,үзэгдэх
1273,zu sehen sein::V,pasirodyti,харагдах
1274,vernehmen::V,išgirsti,дуулах
1275,frieren::V,šalti,даарах
1276,tun::V,daryti,хийх
1277,tun::V,daryti,үйлдэх
1278,können::V,galėti,болох
1279,können::V,pajėgti,болох
1280,wollen::V,norėti,хүсэх
1281,anfangen::V,pradėti,эхлэх
1282,anfangen::V,prasid́ėti,эхлэх
1283,beenden::V,baigti,дуусгах
1284,beenden::V,užbaigti,дуусгах
1285,aufhören::V,liautis,болих
1286,aufhören::V,liautis,зогсох
1287,gelingen::V,pavykti,бүтэх
1288,gelingen::V,pasisekti,бүтэх
1289,geraten::V,nusisekti,илрэх
1290,öffnen::V,atverti,нээх
1291,öffnen::V,atverti,тайлах
1292,öffnen::V,atidaryti,нээх
1293,öffnen::V,atidaryti,тайлах
1294,schließen::V,uždaryti,хаах
1295,stellen::V,statyti,тавих
1296,stellen::V,statyti,босгох
1297,stellen::V,pastatyti,тавих
1298,stellen::V,pastatyti,босгох
1299,setzen::V,sodinti,суулгах
1300,setzen::V,pasodinti,суулгах
1301,legen::V,dėti,хийх
1302,legen::V,dėti,тавих
1303,legen::V,pad́ėti,хийх
1304,legen::V,pad́ėti,тавих
1305,berühren::V,liesti,шүргэх
1306,berühren::V,paliesti,шүргэх
1307,verbinden::V,jungti,залгах
1308,verbinden::V,surišti,залгах
1309,bedecken::V,uždengti,бүрэх
1310,aufhängen::V,pakarti,өлгөх
1311,aufhängen::V,pakarti,дүүжлэх
1312,aufhängen::V,pakabinti,өлгөх
1313,aufhängen::V,pakabinti,дүүжлэх
1314,anzünden::V,padegti,асаах
1315,anzünden::V,padegti,ноцоох
1316,aufheben::V,pakelti,өргөх
1317,zurücklassen::V,palikti,орхих
1318,zurücklassen::V,palikti,үлдээх
1319,verlieren::V,pamesti,гээх
1320,fallen lassen::V,atsisakyti,унагах
1321,machen::V,dirbti,хийх
1322,machen::V,dirbti,гаргах
1323,herstellen::V,gaminti,бүтээх
1324,bauen::V,statyti,барих
1325,bauen::V,pastatyti,барих
1326,reparieren::V,taisyti,засах
1327,reparieren::V,taisyti,сэлбэх
1328,reparieren::V,remontuoti,засах
1329,reparieren::V,remontuoti,сэлбэх
1330,verbessern::V,gerinti,засах
1331,verbessern::V,gerinti,сайжруулах
1332,verbessern::V,ištaisyti,засах
1333,verbessern::V,ištaisyti,сайжруулах
1334,ändern::V,keisti,өөрчлөх
1335,ändern::V,pakeisti,өөрчлөх
1336,graben::V,kasti,малтах
1337,beugen::V,lenkti,бөгтийлгөх
1338,beugen::V,palenkti,бөгтийлгөх
1339,biegen::V,lenkti,матах
1340,biegen::V,lenkti,муруйлгах
1341,biegen::V,palenkti,матах
1342,biegen::V,palenkti,муруйлгах
1343,drehen::V,sukti,эргүүлэх
1344,wenden::V,kreipti,эргүүлэх
1345,wenden::V,pakreipti,эргүүлэх
1346,umdrehen::V,sukti,хөрвүүлэх
1347,umdrehen::V,apversti,хөрвүүлэх
1348,heben::V,kelti,өргөх
1349,heben::V,pakelti,өргөх
1350,hochheben::V,pakelti,өргөх
1351,ergreifen::V,čiupti,атгах
1352,ergreifen::V,griebti,атгах
1353,halten::V,laikyti,барих
1354,halten::V,palaikyti,барих
1355,drücken::V,spausti,дарах
1356,schieben::V,stumti,түлхэх
1357,kratzen::V,kasyti,хусах
1358,kratzen::V,kasyti,маажих
1359,kratzen::V,grandyti,хусах
1360,kratzen::V,grandyti,маажих
1361,lecken::V,laižyti,долоох
1362,beißen::V,kandžioti,зуух
1363,beißen::V,kandžioti,хазах
1364,abreißen::V,nuplėšti,таслах
1365,abschneiden::V,atpjauti,тайрах
1366,abschneiden::V,atkirpti,тайрах
1367,binden::V,rišti,боох
1368,binden::V,rišti,хүлэх
1369,binden::V,surišti,боох
1370,binden::V,surišti,хүлэх
1371,stecken::V,kišti,шаах
1372,stecken::V,kišti,шигтгэх
1373,stecken::V,įkišti,шаах
1374,stecken::V,įkišti,шигтгэх
1375,brechen::V,lūžti,хугалах
1376,brechen::V,laužyti,хугалах
1377,klopfen::V,belsti,цохих
1378,klopfen::V,belsti,тогших
1379,klopfen::V,barbenti,цохих
1380,klopfen::V,barbenti,тогших
1381,hauen::V,mušti,дэлдэх
1382,kleben::V,lipdyti,наах
1383,kleben::V,klijuoti,наах
1384,reiben::V,trinti,нухах
1385,reiben::V,trinti,нидчих
1386,reiben::V,tarkuoti,нухах
1387,reiben::V,tarkuoti,нидчих
1388,streichen::V,tepti,нялах
1389,streichen::V,tepti,түрхэх
1390,streichen::V,užtepti,нялах
1391,streichen::V,užtepti,түрхэх
1392,schleifen::V,galą́sti,билүүдэх
1393,schleifen::V,galą́sti,гуранздах
1394,schneiden::V,pjauti,огтлох
1395,schneiden::V,kirpti,огтлох
1396,rütteln::V,purtyti,холхнулах
1397,schütteln::V,purtyti,сэгсрэх
1398,schwenken::V,mojuoti,дэвэх
1399,schwenken::V,mojuoti,даллах
1400,schütten::V,pilti,цутгах
1401,schütten::V,pilti,аягалах
1402,schütten::V,berti,цутгах
1403,schütten::V,berti,аягалах
1404,füllen::V,pildyti,дүүргэх
1405,füllen::V,pripildyti,дүүргэх
1406,einwickeln::V,įvynioti,боох
1407,einwickeln::V,įvynioti,ороох
1408,einwickeln::V,suvynioti,боох
1409,einwickeln::V,suvynioti,ороох
1410,tragen::V,nešti,авчрах
1411,tragen::V,nešioti,авчрах
1412,schleppen::V,vilkti,чирэх
1413,ziehen::V,tempti,татах
1414,aufbewahren::V,laikyti,хадгалах
1415,werfen::V,mesti,хаях
1416,werfen::V,mesti,шидэх
1417,werfen::V,sviesti,хаях
1418,werfen::V,sviesti,шидэх
1419,fangen::V,sugauti,барих
1420,packen::V,čiupti,шүүрэх
1421,packen::V,griebti,шүүрэх
1422,verstecken::V,slėpti,нуух
1423,verstecken::V,slapstyti,нуух
1424,teilen::V,dalyti,хуваах
1425,teilen::V,padalyti,хуваах
1426,schicken::V,sių̃sti,илгээх
1427,schicken::V,sių̃sti,явуулах
1428,schicken::V,pasių̃sti,илгээх
1429,schicken::V,pasių̃sti,явуулах
1430,bringen::V,atnešti,авчрах
1431,bringen::V,atnešti,аваачих
1432,hinzufügen::V,pridėti,нэмэх
1433,bekommen::V,gauti,хүлээн авах
1434,erhalten::V,gauti,хүлээн авах
1435,nehmen::V,paimti,авах
1436,wählen::V,rinkti,сонгох
1437,wählen::V,išsirinkti,сонгох
1438,auswählen::V,išrinkti,шилэх
1439,bewahren::V,išsaugoti,гамнах
1440,behindern::V,trukdyti,саад хийх
1441,behindern::V,trukdyti,тотгор болох
1442,verderben::V,sugadinti,эвдэх
1443,beschädigen::V,žaloti,гэмтээх
1444,beschädigen::V,gadinti,гэмтээх
1445,zerbrechen::V,sukulti,хагалах
1446,zerbrechen::V,sukulti,хага цохих
1447,zerbrechen::V,sudaužyti,хагалах
1448,zerbrechen::V,sudaužyti,хага цохих
1449,zerreißen::V,perplėšti,урах
1450,zerreißen::V,suplėšyti,урах
1451,zerstören::V,suardyti,эвдэх
1452,zerstören::V,suardyti,сүйтгэх
1453,zerstören::V,sugriauti,эвдэх
1454,zerstören::V,sugriauti,сүйтгэх
1455,verbrennen::V,deginti,шатаах
1456,verbrennen::V,sudeginti,шатаах
1457,geben::V,duoti,өгөх
1458,geben::V,paduoti,өгөх
1459,reichen::V,paduoti,өгөх
1460,reichen::V,paduoti,дамжуулах
1461,schenken::V,dovanoti,бэлэглэх
1462,versprechen::V,žadėti,амлах
1463,versprechen::V,pažadėti,амлах
1464,wünschen::V,norėti,ерөөх
1465,wünschen::V,linḱėti,ерөөх
1466,loben::V,girti,магтах
1467,loben::V,girti,сайшаах
1468,loben::V,pagirti,магтах
1469,loben::V,pagirti,сайшаах
1470,küssen::V,bučiuoti,озох
1471,küssen::V,bučiuoti,үнсэх
1472,wiegen::V,supti,бүүвэйлэх
1473,zudecken::V,užkloti,хучих
1474,zudecken::V,užkloti,бүтээх
1475,zudecken::V,uždengti,хучих
