,Concept_ID,ga,fr
842,sanft::A,séimh,doux
843,hungrig::A,ocrach,affamé
844,krank::A,tinn,malade
845,krank::A,breoite,malade
846,nackt::A,nocht,nu
847,traurig::A,brónach,triste
848,lebendig::A,beo,vivant
849,gut::A,maith,bon
850,schlecht::A,dona,mauvais
851,schlecht::A,droch-,mauvais
852,richtig::A,ceart,juste
853,richtig::A,ceart,correct
854,schlimm::A,gránna,grave
855,schlimm::A,gránna,mauvais
856,schlimm::A,tubaisteach,grave
857,schlimm::A,tubaisteach,mauvais
858,wahr::A,fíor,vrai
859,wahr::A,fíor,véritable
860,alt::A,sean,vieux
861,neu::A,úr,neuf
862,neu::A,úr,nouveau
863,neu::A,nua,neuf
864,neu::A,nua,nouveau
865,ehemalig::A,iar-,ancien
866,ehemalig::A,sean-,ancien
867,alt[Lebewesen]::A,sean,âgé
868,alt[Lebewesen]::A,sean,vieux
869,alt[Lebewesen]::A,aosta,âgé
870,alt[Lebewesen]::A,aosta,vieux
871,jung::A,óg,jeune
872,arm::A,bocht,pauvre
873,reich::A,saibhir,riche
874,reich::A,rachmasach,riche
875,bekannt::A,atá eolas air,connu
876,berühmt::A,cailiúil,fameux
877,berühmt::A,cailiúil,célèbre
878,berühmt::A,clúiteach,fameux
879,berühmt::A,clúiteach,célèbre
880,fremd::A,coimhthíoch,étranger
881,verschieden::A,éagsúil,différent
882,verschieden::A,difriúil,différent
883,nah::A,gar,lié
884,nah::A,gar,proche
885,nah::A,deas,lié
886,nah::A,deas,proche
887,fern::A,i bhfad uainn,éloigné
888,fern::A,i bhfad uainn,lointain
889,fern::A,i bhfad i gcéin,éloigné
890,fern::A,i bhfad i gcéin,lointain
891,linker::A,clé,gauche
892,rechter::A,deas,droit
893,anderer::A,eile,autre
894,erster::A,céad,premier
895,zweiter::A,dóú,second
896,zweiter::A,dóú,deuxième
897,zweiter::A,dara,second
898,zweiter::A,dara,deuxième
899,dritter::A,tríú,troisième
900,dritter::A,treas,troisième
901,letzter::A,déanach,dernier
902,letzter::A,deireanach,dernier
903,allein::ADV,i d'aonar,seul
904,auf einmal::ADV,ag an am céanna,à la fois
905,zusammen::ADV,le chéile,ensemble
906,zusammen::ADV,in eineacht,ensemble
907,lange::ADV,fada,longtemps
908,plötzlich::ADV,go tobann,tout à coup
909,plötzlich::ADV,i dtobainne,tout à coup
910,sofort::ADV,ar an toirt,immédiatement
911,sofort::ADV,ar an bpointe,immédiatement
912,später::ADV,níos déanaí,plus tard
913,jetzt::ADV,anois,maintenant
914,heute::ADV,inniu,aujourd'hui
915,morgen::ADV,amárach,demain
916,bald::ADV,go luath,bientôt
917,bald::ADV,gan mhoill,bientôt
918,dann::ADV,ansin,puis
919,dann::ADV,ansin,ensuite
920,gestern::ADV,inné,hier
921,einst::ADV,tráth,jadis
922,einst::ADV,tráth,autrefois
923,einst::ADV,uair amháin,jadis
924,einst::ADV,uair amháin,autrefois
925,damals::ADV,ag an am,alors
926,damals::ADV,ag an am,à l'époque
927,damals::ADV,an t-am sin,alors
928,damals::ADV,an t-am sin,à l'époque
929,danach::ADV,ina dhiaidh sin,après
930,danach::ADV,ina dhiaidh sin,ensuite
931,vorher::ADV,cheana,auparavant
932,vorher::ADV,roimhe sin,auparavant
933,zuerst::ADV,ar dtús,d'abord
934,zuerst::ADV,ar dtús,premièrement
935,einmal::ADV,uair amháin,une fois
936,manchmal::ADV,uaireanta,parfois
937,manchmal::ADV,uaireanta,quelquefois
938,oft::ADV,minic,souvent
939,immer::ADV,i gcónaí,toujours
940,niemals::ADV,riamh,ne ... jamais
941,hier::ADV,anseo,ici
942,hierhin::ADV,anseo,par ici
943,von hier::ADV,an áit seo,d'ici
944,dort::ADV,ann,là
945,dort::ADV,ann,là-bas
946,dort::ADV,ansin,là
947,dort::ADV,ansin,là-bas
948,dorthin::ADV,ann,y
949,dorthin::ADV,ann,par là
950,dorthin::ADV,ansin,y
951,dorthin::ADV,ansin,par là
952,geradeaus::ADV,ar aghaidh,tout droit
953,rückwärts::ADV,siar,en arrière
954,zurück::ADV,ar ais,de retour
955,unten::ADV,thíos,en bas
956,unten::ADV,thíos,au-dessous
957,hinab::ADV,síos,en bas
958,hinab::ADV,síos,vers le bas
959,oben::ADV,thuas,dessus
960,oben::ADV,thuas,en haut
961,hinauf::ADV,suas,en haut
962,hinauf::ADV,suas,vers le haut
963,überall::ADV,i ngach áit,partout
964,überall::ADV,ar fud na háite,partout
965,nicht::ADV,ní,ne ... pas
966,nicht::ADV,cha,ne ... pas
967,ein wenig::ADV,beagán,un peu
968,kaum::ADV,ar éigean,à peine
969,sehr::ADV,an-,très
970,so::ADV,chomh,si
971,so::ADV,chomh,ainsi
972,so::ADV,mar sin,si
973,so::ADV,mar sin,ainsi
974,noch::ADV,fós,encore
975,noch::ADV,go fóill,encore
976,nur::ADV,amháin,seulement
977,nur::ADV,amháin,ne ... que
978,nur::ADV,níl ach,seulement
979,nur::ADV,níl ach,ne ... que
980,schon::ADV,cheana,déjà
981,schon::ADV,cheana féin,déjà
982,wieder::ADV,arís,de nouveau
983,wieder::ADV,athuair,de nouveau
984,vergebens::ADV,amú,en vain
985,vergebens::ADV,in aisce,en vain
986,vor::PRP,ar thosach,devant
987,hinter::PRP,laistiar de,derrière
988,hinter::PRP,taobh thiar de,derrière
989,unter::PRP,faoi,sous
990,unter::PRP,faoi,au-dessous de
991,durch::PRP,trí,par
992,durch::PRP,trí,à travers
993,neben::PRP,taobh le,à côté de
994,neben::PRP,in aice le,à côté de
995,zwischen::PRP,idir,entre
996,wegen::PRP,de bharr,à cause de
997,wegen::PRP,mar gheall ar,à cause de
998,dies::PRN,seo,ceci
999,das::PRN,sin,ce
1000,das::PRN,sin,cela
1001,alles::PRN,gach rud,tout
1002,ich::PRN,mé,je
1003,ich::PRN,mé,moi
1004,ich::PRN,mise,je
1005,ich::PRN,mise,moi
1006,du::PRN,tú,tu
1007,du::PRN,tú,toi
1008,du::PRN,tusa,tu
1009,du::PRN,tusa,toi
1010,er::PRN,sé,il
1011,er::PRN,sé,lui
1012,er::PRN,seisean,il
1013,er::PRN,seisean,lui
1014,wir::PRN,sinn,nous
1015,ihr::PRN,sibh,vous
1016,ihr::PRN,sibhse,vous
1017,sie::PRN,siad,ils
1018,sie::PRN,siad,elles
1019,sie::PRN,siadsan,ils
1020,sie::PRN,siadsan,elles
1021,was::FPRN,cad,que
1022,was::FPRN,cad,quoi
1023,was::FPRN,céard,que
1024,was::FPRN,céard,quoi
1025,wer::FPRN,cé,qui
1026,wo::FADV,cá,où
1027,wo::FADV,cén áit,où
1028,wohin::FADV,cá,où
1029,wohin::FADV,cén áit,où
1030,wie::FADV,conas,comment
1031,wie::FADV,cén chaoi,comment
1032,warum::FADV,cén fáth,pourquoi
1033,warum::FADV,cad chuige,pourquoi
1034,wieviel::FNUM,cá mhéad,combien
1035,eins::NUM,aon,un
1036,zwei::NUM,dhá,deux
1037,drei::NUM,trí,trois
1038,vier::NUM,ceathair,quatre
1039,fünf::NUM,cúig,cinq
1040,sechs::NUM,sé,six
1041,sieben::NUM,seacht,sept
1042,acht::NUM,ocht,huit
1043,neun::NUM,naoi,neuf
1044,zehn::NUM,deich,dix
1045,elf::NUM,aon déag,onze
1046,zwölf::NUM,dó dhéag,douze
1047,zwanzig::NUM,fiche,vingt
1048,dreißig::NUM,tríocha,trente
1049,vierzig::NUM,daichead,quarante
1050,vierzig::NUM,ceathracha,quarante
1051,fünfzig::NUM,caoga,cinquante
1052,sechzig::NUM,seasca,soixante
1053,siebzig::NUM,seachtó,soixante-dix
1054,achtzig::NUM,ochtó,quatre-vingt
1055,neunzig::NUM,nócha,quatre-vingt-dix
1056,hundert::NUM,céad,cent
1057,tausend::NUM,míle,mille
1058,und::CNJ,agus,et
1059,oder::CNJ,nó,ou
1060,stehen::V,seas,être debout
1061,sitzen::V,suigh,être assis
1062,liegen::V,luigh,être couché
1063,hängen::V,tá crochta,pendre
1064,werden::V,éirigh,devenir
1065,passieren::V,tarlaigh,se passer
1066,beginnen::V,tosaigh,commencer
1067,enden::V,críochnaigh,finir
1068,enden::V,críochnaigh,se terminer
1069,wechseln::V,athraigh,changer
1070,wechseln::V,athraigh,alterner
1071,aufgehen[Sonne]::V,éirigh,se lever
1072,untergehen[Sonne]::V,fuin,se coucher
1073,untergehen[Sonne]::V,téigh faoi,se coucher
1074,scheinen[Sonne]::V,taitin,briller
1075,scheinen[Sonne]::V,soilsigh,briller
1076,donnern::V,tá toirneach ann,tonner
1077,wehen::V,séid,souffler
1078,strömen::V,sil,affluer
1079,fließen::V,rith,couler
1080,fließen::V,snigh,couler
1081,sich drehen::V,cas,tourner
1082,sich drehen::V,imrothlaigh,tourner
1083,schwanken::V,luasc,osciller
1084,schwanken::V,luasc,chanceler
1085,schwingen::V,luasc,vibrer
1086,schwingen::V,luasc,osciller
1087,fallen::V,tit,tomber
1088,brennen::V,dóigh,brûler
1089,brennen::V,dóigh,flamber
1090,rauchen::V,plúch toite,fumer
1091,regnen::V,báistigh,pleuvoir
1092,regnen::V,tá ag cur báistí,pleuvoir
1093,gefrieren::V,sioc,geler
1094,gefrieren::V,reoigh,geler
1095,tauen::V,leáigh,dégeler
1096,tauen::V,coscair,dégeler
1097,schmelzen::V,leáigh,fondre
1098,trocknen::V,triomaigh,sécher
1099,sieden::V,fiuch,bouillir
1100,sieden::V,beirigh,bouillir
1101,faulen::V,lobh,pourrir
1102,faulen::V,lobh,se putréfier
1103,faulen::V,dreoigh,pourrir
1104,faulen::V,dreoigh,se putréfier
1105,verfaulen::V,lobh,pourrir
1106,verfaulen::V,feoigh,pourrir
1107,reißen::V,bris,rompre
1108,reißen::V,bris,se déchirer
1109,versinken::V,téigh síos,s'enfoncer
1110,vergehen::V,téigh thart,passer
1111,erscheinen::V,tar,apparaître
1112,verschwinden::V,imigh,disparaître
1113,sinken::V,tit,descendre
1114,sinken::V,tit,s'abaisser
1115,sinken::V,ísligh,descendre
1116,sinken::V,ísligh,s'abaisser
1117,abnehmen::V,maolaigh,diminuer
1118,abnehmen::V,laghdaigh,diminuer
1119,zunehmen::V,méadaigh,augmenter
1120,steigen::V,éirigh,monter
1121,wachsen::V,fás,croître
1122,glänzen::V,lonraigh,briller
1123,funkeln::V,drithligh,étinceler
1124,lärmen::V,tóg callán,faire du bruit
1125,läuten::V,buail,sonner
1126,klingeln::V,buail,sonner
1127,klirren::V,cling,cliqueter
1128,brausen::V,búir,mugir
1129,rauschen::V,tá ag siosarnach,bruire
1130,klingen::V,tá glór ag,sonner
1131,bellen::V,amhastraigh,aboyer
1132,heulen::V,glam,hurler
1133,blasen::V,séid,souffler
1134,pfeifen::V,lig fead,siffler
1135,schreien::V,béic,crier
1136,schreien::V,glaoigh,crier
1137,stöhnen::V,lig cnead,gémir
1138,zittern::V,crith,trembler
1139,zittern::V,creathnaigh,trembler
1140,leben::V,mair,vivre
1141,geboren werden::V,rugadh,naître
1142,atmen::V,análaigh,respirer
1143,trinken::V,ól,boire
1144,essen::V,ith,manger
1145,schlucken::V,slog,avaler
1146,müde werden::V,tuirsigh,se lasser
1147,müde werden::V,tuirsigh,se fatiguer
1148,einschlafen::V,tit ina chodladh,s'endormir
1149,schlafen::V,codail,dormir
1150,aufwachen::V,múscail,se réveiller
1151,aufstehen::V,éirigh,se lever
1152,sich erholen::V,lig scíth,se reposer
1153,sich erholen::V,lig scíth,se détendre
1154,krank werden::V,éirigh tinn,tomber malade
1155,krank sein::V,tá tinn,être malade
1156,schmerzen::V,tá pian i,faire mal
1157,husten::V,déan casacht,tousser
1158,genesen::V,téarnaigh,guérir
1159,genesen::V,téarnaigh,se remettre
1160,sterben::V,éag,mourir
1161,sterben::V,faigh bás,mourir
1162,umkommen::V,caill,périr
1163,sich bewegen::V,bog,bouger
1164,sich bewegen::V,gluais,bouger
1165,sich rühren::V,corraigh,broncher
1166,sich erheben::V,seas suas,se lever
1167,sich setzen::V,suigh,s'asseoir
1168,hinfallen::V,tit,tomber
1169,laufen::V,siúil,marcher
1170,laufen::V,siúil,aller à pied
1171,schreiten::V,siúil,marcher
1172,spazierengehen::V,téigh ag spaisteoireacht,se promener
1173,eilen::V,deifrigh,courir
1174,eilen::V,brostaigh,courir
1175,sich beeilen::V,deifrigh,se hâter
1176,sich beeilen::V,deifrigh,se dépêcher
1177,sich beeilen::V,déan deifir,se hâter
1178,sich beeilen::V,déan deifir,se dépêcher
1179,sausen::V,luathaigh,filer
1180,rennen::V,rith,courir
1181,springen::V,léim,sauter
1182,klettern::V,dreap,grimper
1183,schaukeln::V,téigh ar an maide corrach,se balancer
1184,kriechen::V,snámh,ramper
1185,schwimmen::V,snámh,nager
1186,tauchen::V,tum,plonger
1187,rudern::V,iomair,ramer
1188,rudern::V,rámhaigh,ramer
1189,fahren::V,tiomáin,aller
1190,fahren::V,tiomáin,rouler
1191,fliegen::V,eitil,voler
1192,gehen::V,téigh,aller
1193,weggehen::V,imigh,s'en aller
1194,abfahren::V,imigh,partir
1195,anhalten::V,stad,s'arrêter
1196,hineingehen::V,téigh isteach,entrer
1197,eintreten::V,téigh isteach,entrer
1198,kommen::V,tar,venir
1199,ankommen::V,tar,arriver
1200,zurückkommen::V,fill,revenir
1201,bleiben::V,fan,rester
1202,bleiben::V,fan,demeurer
1203,warten::V,fan,attendre
1204,erwarten::V,tá ag súil le,attendre
1205,erwarten::V,tá ag dréim le,attendre
1206,suchen::V,lorg,chercher
1207,finden::V,faigh,trouver
1208,finden::V,aimsigh,trouver
1209,versuchen::V,triail,essayer
1210,vorbereiten::V,réitigh,préparer
1211,lieben::V,gráigh,aimer
1212,mögen::V,taitin le,aimer
1213,mögen::V,taitin le,vouloir
1214,mögen::V,is maith le,aimer
1215,mögen::V,is maith le,vouloir
1216,lachen::V,gáir,rire
1217,rühren::V,téigh i bhfeidhm ar,toucher
1218,rühren::V,téigh i bhfeidhm ar,attendrir
1219,weinen::V,goil,pleurer
1220,weinen::V,caoin,pleurer
1221,schimpfen::V,tá ag clamhsán,gronder
1222,sich ärgern::V,tá corraithe,se fâcher
1223,sich fürchten::V,tá eagla ar,avoir peur
1224,fürchten::V,tá eagla ar,craindre
1225,fürchten::V,tá eagla ar,avoir peur de
1226,fliehen::V,teith,fuir
1227,flüchten::V,éalaigh,s'enfuir
1228,sehen::V,feic,voir
1229,anschauen::V,dearc,regarder
1230,anschauen::V,féach ar,regarder
1231,ansehen::V,breathnaigh,regarder
1232,hören::V,cluin,entendre
1233,zuhören::V,éist,écouter
1234,probieren::V,bliais,goûter
1235,riechen::V,bolaigh,sentir
1236,fühlen::V,braith,sentir
1237,fühlen::V,mothaigh,sentir
1238,scheinen::V,tá an chuma ar,sembler
1239,scheinen::V,tá an chuma ar,paraître
1240,zu sehen sein::V,tá le feiceáil,se voir
1241,zu sehen sein::V,tá le feiceáil,être visible
1242,vernehmen::V,clois,entendre
1243,vernehmen::V,clois,percevoir
1244,frieren::V,tá fuar,avoir froid
1245,tun::V,déan,faire
1246,können::V,féad,savoir
1247,können::V,féad,pouvoir
1248,können::V,is féidir le,savoir
1249,können::V,is féidir le,pouvoir
1250,wollen::V,tá ag iarraidh,vouloir
1251,anfangen::V,tosaigh,commencer
1252,anfangen::V,cuir tús le,commencer
1253,beenden::V,críochnaigh,finir
1254,beenden::V,críochnaigh,terminer
1255,beenden::V,cuir deireadh le,finir
1256,beenden::V,cuir deireadh le,terminer
1257,aufhören::V,stad,cesser
1258,aufhören::V,stad,arrêter
1259,gelingen::V,éirigh le,réussir
1260,geraten::V,tá deireadh ar,réussir
1261,öffnen::V,oscail,ouvrir
1262,schließen::V,dún,fermer
1263,schließen::V,iaigh,fermer
1264,stellen::V,cuir,poser
1265,stellen::V,cuir,mettre
1266,setzen::V,cuir,placer
1267,setzen::V,socraigh,placer
1268,legen::V,cuir,placer
1269,berühren::V,teagmhaigh le,toucher
1270,verbinden::V,ceangail,lier
1271,bedecken::V,clúdaigh,couvrir
1272,bedecken::V,cumhdaigh,couvrir
1273,aufhängen::V,croch,accrocher
1274,anzünden::V,las,allumer
1275,anzünden::V,adhain,allumer
1276,aufheben::V,tóg,ramasser
1277,aufheben::V,ardaigh,ramasser
1278,zurücklassen::V,fág,laisser
1279,verlieren::V,caill,perdre
1280,fallen lassen::V,lig uait,lâcher
1281,fallen lassen::V,lig uait,laisser tomber
1282,fallen lassen::V,caith uait,lâcher
1283,fallen lassen::V,caith uait,laisser tomber
1284,machen::V,déan,faire
1285,machen::V,réitigh,faire
1286,herstellen::V,táirg,produire
1287,herstellen::V,táirg,fabriquer
1288,bauen::V,tóg,bâtir
1289,bauen::V,tóg,construire
1290,reparieren::V,deisigh,réparer
1291,verbessern::V,feabhsaigh,améliorer
1292,ändern::V,athraigh,changer
1293,ändern::V,athraigh,modifier
1294,graben::V,tochail,creuser
1295,beugen::V,crom,plier
1296,beugen::V,crom,ployer
1297,biegen::V,lúb,courber
1298,drehen::V,cas,tordre
1299,drehen::V,cas,tourner
1300,wenden::V,tiontaigh,retourner
1301,umdrehen::V,iompaigh,tourner
1302,umdrehen::V,tiontaigh,tourner
1303,heben::V,ardaigh,soulever
1304,hochheben::V,tóg,lever
1305,ergreifen::V,beir ar,saisir
1306,ergreifen::V,beir ar,prendre
1307,halten::V,coimeád,tenir
1308,halten::V,coinnigh,tenir
1309,drücken::V,brúigh,presser
1310,schieben::V,brúigh,pousser
1311,kratzen::V,scríob,gratter
1312,kratzen::V,scríob,égratigner
1313,lecken::V,ligh,lécher
1314,lecken::V,leadhb,lécher
1315,beißen::V,bain greim as,mordre
1316,abreißen::V,stróic,arracher
1317,abreißen::V,tarraing,arracher
1318,abschneiden::V,scoith,couper
1319,binden::V,ceangail,lier
1320,binden::V,ceangail,attacher
1321,stecken::V,sáigh,enfoncer
1322,brechen::V,bris,rompre
1323,klopfen::V,cnag,frapper
1324,hauen::V,buail,frapper
1325,kleben::V,gliúáil,coller
1326,reiben::V,cuimil,frotter
1327,streichen::V,leath,empâter
1328,schleifen::V,líomh,affiler
1329,schleifen::V,líomh,aiguiser
1330,schneiden::V,gearr,couper
1331,schneiden::V,gearr,trancher
1332,rütteln::V,croith,cahoter
1333,schütteln::V,croith,secouer
1334,schwenken::V,luasc,agiter
1335,schütten::V,doirt,verser
1336,füllen::V,líon,remplir
1337,einwickeln::V,cuach,envelopper
1338,einwickeln::V,clúdaigh,envelopper
1339,tragen::V,iompair,porter
1340,schleppen::V,tarraing,traîner
1341,ziehen::V,tarraing,tirer
1342,aufbewahren::V,coinnigh,garder
1343,aufbewahren::V,coinnigh,conserver
1344,werfen::V,caith,jeter
1345,werfen::V,caith,lancer
1346,fangen::V,ceap,attraper
1347,packen::V,beir ar,agripper
1348,verstecken::V,folaigh,cacher
1349,verstecken::V,cuir i bhfolach,cacher
1350,teilen::V,roinn,diviser
1351,schicken::V,seol,envoyer
1352,bringen::V,beir,apporter
1353,bringen::V,tabhair,apporter
1354,hinzufügen::V,cuir le,ajouter
1355,bekommen::V,faigh,obtenir
1356,erhalten::V,faigh,recevoir
1357,nehmen::V,tóg,prendre
1358,nehmen::V,glac,prendre
1359,wählen::V,pioc,choisir
1360,wählen::V,roghnaigh,choisir
1361,auswählen::V,roghnaigh,choisir
1362,auswählen::V,roghnaigh,sélectionner
1363,bewahren::V,caomhnaigh,préserver
1364,behindern::V,cuir bac ar,gêner
1365,verderben::V,mill,gâter
1366,verderben::V,mill,corrompre
1367,beschädigen::V,loit,endommager
1368,beschädigen::V,déan damáiste do,endommager
1369,zerbrechen::V,bris,casser
1370,zerreißen::V,stiall,déchirer
1371,zerstören::V,mill,détruire
1372,zerstören::V,scrios,détruire
1373,verbrennen::V,las,brûler
1374,verbrennen::V,dóigh,brûler
1375,geben::V,tabhair,donner
1376,reichen::V,sín,tendre
1377,reichen::V,cuir,tendre
1378,schenken::V,bronn,offrir
1379,schenken::V,tabhair,offrir
1380,versprechen::V,geall,promettre
1381,wünschen::V,guigh,souhaiter
1382,loben::V,mol,louer
1383,küssen::V,póg,embrasser
1384,wiegen::V,bog,bercer
1385,wiegen::V,luasc,bercer
1386,zudecken::V,clúdaigh,couvrir
1387,wecken::V,dúisigh,éveiller
1388,wecken::V,dúisigh,réveiller
1389,zeigen::V,taispeáin,montrer
1390,zeigen::V,taispeáin,faire voir
1391,führen::V,treoraigh,guider
1392,lehren::V,múin,apprendre
1393,lehren::V,teagasc,apprendre
1394,unterrichten::V,múin,instruire
1395,unterrichten::V,teagasc,instruire
1396,aufziehen::V,tóg,élever
1397,leiten::V,tá i gceannas ar,diriger
1398,leiten::V,tá i gceannas ar,conduire
1399,antreiben::V,gríosaigh,pousser
1400,lassen::V,cuir ag,faire
1401,einladen::V,cuir cuireadh ar,inviter
1402,vereinigen::V,aontaigh,unir
1403,vereinigen::V,aontaigh,réunir
1404,besuchen::V,tabhair cuairt ar,visiter
1405,besuchen::V,tabhair cuairt ar,aller voir
1406,treffen::V,cas ar,rencontrer
1407,treffen::V,buail le,rencontrer
1408,sich versammeln::V,bailigh,s'assembler
1409,sich versammeln::V,cruinnigh,s'assembler
1410,spielen::V,imir,jouer
1411,spielen::V,tá ag spraoi,jouer
1412,singen::V,can,chanter
1413,tanzen::V,rinc,danser
1414,tanzen::V,damhsaigh,danser
1415,sich trennen::V,scar,se séparer
1416,verlassen::V,fág,quitter
1417,retten::V,tarrtháil,sauver
1418,bewachen::V,cosain,garder
1419,bewachen::V,gardáil,garder
1420,schützen::V,cosain,protéger
1421,verteidigen::V,cosain,défendre
1422,sich schlagen::V,tá ag bruíon,se taper
1423,schießen::V,caith,tirer
1424,schießen::V,scaoil,tirer
1425,siegen::V,bain,vaincre
1426,siegen::V,buaigh,vaincre
1427,ärgern::V,cuir isteach ar,agacer
1428,schlagen::V,buail,battre
1429,schlagen::V,buail,frapper
1430,treten::V,ciceáil,botter
1431,treten::V,ciceáil,donner un coup de pied à
1432,stechen::V,sáigh,piquer
1433,stoßen::V,brúigh,heurter
1434,stoßen::V,soncáil,heurter
1435,stehlen::V,goid,voler
1436,stören::V,cuir isteach ar,gêner
1437,stören::V,cuir isteach ar,déranger
1438,belästigen::V,cuir as do,molester
1439,belästigen::V,cuir as do,importuner
1440,verbergen::V,ceil,cacher
1441,verbergen::V,ceil,dissimuler
1442,täuschen::V,cuir dallamullóg ar,abuser
1443,täuschen::V,cuir dallamullóg ar,tromper
1444,betrügen::V,déan calaois ar,duper
1445,betrügen::V,déan calaois ar,frauder
1446,töten::V,maraigh,tuer
1447,wohnen::V,cuir faoi,habiter
1448,wohnen::V,cuir faoi,demeurer
1449,wohnen::V,tá ina chónaí,habiter
1450,wohnen::V,tá ina chónaí,demeurer
1451,arbeiten::V,oibrigh,travailler
1452,sammeln::V,bailigh,collectionner
1453,sammeln::V,cruinnigh,collectionner
1454,pflücken::V,pioc,cueillir
1455,jagen::V,seilg,chasser
1456,fischen::V,iasc,pêcher
1457,fassen::V,beir ar,capturer
1458,hüten::V,aoirigh,garder
1459,treiben::V,seol,mener
1460,treiben::V,tiomáin,mener
1461,anbinden::V,ceangail,attacher
1462,füttern::V,cothaigh,faire manger
1463,füttern::V,beathaigh,faire manger
1464,melken::V,bligh,traire
1465,melken::V,crúigh,traire
1466,hacken::V,gearr,fendre
1467,gießen::V,uiscigh,arroser
1468,reifen::V,aibigh,mûrir
1469,zubereiten::V,cócaráil,préparer
1470,kochen::V,bruith,cuire
1471,kochen::V,beirigh,cuire
1472,backen::V,bácáil,cuire
1473,braten::V,róst,rôtir
1474,braten::V,frioch,rôtir
1475,umrühren::V,measc,remuer
1476,stricken::V,cniotáil,tricoter
1477,nähen::V,fuaigh,coudre
1478,färben::V,dathaigh,teindre
1479,reinigen::V,glan,nettoyer
1480,waschen::V,nigh,laver
1481,abwischen::V,glan,essuyer
1482,spülen::V,sruthlaigh,rincer
1483,fegen::V,scuab,balayer
1484,kehren::V,scuab,balayer
1485,baden::V,folc,se baigner
1486,sich waschen::V,nigh é féin,se laver
1487,ausziehen::V,bain de,ôter
1488,ausziehen::V,bain de,enlever
1489,anziehen::V,cuir ar,mettre
1490,sich anziehen::V,gléas é féin,s'habiller
1491,kämmen::V,cíor,peigner
1492,schmücken::V,maisigh,orner
1493,schmücken::V,maisigh,décorer
1494,sagen::V,abair,dire
1495,sprechen::V,labhair,parler
1496,reden::V,caintigh,parler
1497,sich unterhalten::V,caintigh,bavarder
1498,sich unterhalten::V,caintigh,s'entretenir
1499,sich unterhalten::V,tá ag comhrá,bavarder
1500,sich unterhalten::V,tá ag comhrá,s'entretenir
1501,fragen::V,fiafraigh,demander
1502,fragen::V,cuir ceist,demander
1503,bitten::V,iarr,prier
1504,erzählen::V,inis,raconter
1505,erzählen::V,eachtraigh,raconter
1506,mitteilen::V,aithris,communiquer
1507,mitteilen::V,cuir in iúl,communiquer
1508,nennen::V,ainmnigh,nommer
1509,nennen::V,ainmnigh,appeler
1510,rufen::V,glaoigh,appeler
1511,prahlen::V,maígh,se vanter
1512,übersetzen::V,aistrigh,traduire
1513,denken::V,síl,penser
1514,denken::V,ceap,penser
1515,glauben::V,creid,croire
1516,bemerken::V,tabhair faoi deara,remarquer
1517,bemerken::V,tabhair faoi deara,apercevoir
1518,erkennen::V,aithin,reconnaître
1519,begreifen::V,tuig,concevoir
1520,verstehen::V,tuig,entendre
1521,verstehen::V,tuig,comprendre
1522,lernen::V,foghlaim,apprendre
1523,wissen::V,tá a fhios ag,savoir
1524,sich erinnern an::V,cuimhnigh ar,se souvenir de
1525,sich erinnern an::V,is cuimhne ar,se souvenir de
1526,vergessen::V,dearmad,oublier
1527,messen::V,tomhais,mesurer
1528,zählen::V,cuntais,compter
1529,rechnen::V,ríomh,calculer
1530,rechnen::V,áirigh,calculer
1531,lesen::V,léigh,lire
1532,malen::V,péinteáil,peindre
1533,zeichnen::V,línigh,dessiner
1534,zeichnen::V,tarraing,dessiner
1535,schreiben::V,scríobh,écrire
1536,besitzen::V,is le,posséder
1537,kaufen::V,ceannaigh,acheter
1538,verkaufen::V,díol,vendre
1539,bezahlen::V,íoc as,payer
1540,zahlen::V,íoc,payer
1541,beherrschen::V,rialaigh,dominer
1542,beherrschen::V,rialaigh,maîtriser
1543,ertragen::V,seas,tolérer
1544,ertragen::V,seas,supporter
1545,ertragen::V,fulaing,tolérer
1546,ertragen::V,fulaing,supporter
1547,ertragen::V,foighnigh,tolérer
1548,ertragen::V,foighnigh,supporter
1549,Ader::N,,veine
1550,vorwärts::ADV,,en avant
