,Concept_ID,fi,hi
105,Träne::N,kyynel,अश्रु
106,Geschmack::N,maku,स्वाद
107,Geschmack::N,maku,ज़ायक़ा
108,Geruch::N,haju,बू
109,Geruch::N,haju,गंध
110,Schlaf::N,uni,नींद
111,Schlaf::N,uni,निद्रा
112,Traum::N,uni,सपना
113,Traum::N,uni,स्वप्न
114,Himmel::N,taivas,आकाश
115,Himmel::N,taivas,आसमान
116,Sonne::N,aurinko,रवि
117,Sonne::N,aurinko,सूरज
118,Sonne::N,aurinko,सूर्य
119,Mond::N,kuu,चाँद
120,Mond::N,kuu,चंद्र
121,Stern::N,tähti,तारा
122,Stern::N,tähti,सितारा
123,Luft::N,ilma,हवा
124,Luft::N,ilma,वायु
125,Wind::N,tuuli,पाद
126,Welle::N,aalto,लहर
127,Welle::N,aalto,तरंग
128,Wasser::N,vesi,जल
129,Wasser::N,vesi,पानी
130,Stein::N,kivi,पत्थर
131,Boden::N,maa,मिट्टी
132,Boden::N,maaperä,मिट्टी
133,Erde::N,maa,भूमि
134,Erde::N,maa,ज़मीन
135,Staub::N,pöly,धूल
136,Rauch::N,savu,धूआँ
137,Rauch::N,savu,धुम्र
138,Funke::N,kipinä,चिनगारी
139,Funke::N,kipinä,स्फुलिंग
140,Feuer::N,tuli,आग
141,Feuer::N,tuli,आतिश
142,Feuer::N,tuli,अग्नि
143,Licht::N,valo,रोशनी
144,Licht::N,valo,प्रकाश
145,Schatten::N,varjo,छाया
146,Schatten::N,varjo,परछाई
147,Wetter::N,sää,ऋतु
148,Wetter::N,sää,मौसम
149,Nebel::N,sumu,धुँध
150,Nebel::N,sumu,कुहरा
151,Wolke::N,pilvi,मेघ
152,Wolke::N,pilvi,अभ्र
153,Regen::N,sade,मेंह
154,Regen::N,sade,बारिश
155,Schnee::N,lumi,हिम
156,Schnee::N,lumi,बर्फ़
157,Eis::N,jää,हिम
158,Eis::N,jää,बर्फ़
159,Frost::N,halla,ठंड
160,Frost::N,pakkanen,ठंड
161,Kälte::N,vilu,सर्दी
162,Kälte::N,vilu,शीतलता
163,Kälte::N,kylmyys,सर्दी
164,Kälte::N,kylmyys,शीतलता
165,Hitze::N,helle,ताप
166,Hitze::N,helle,गरमी
167,Hitze::N,kuumuus,ताप
168,Hitze::N,kuumuus,गरमी
169,Raureif::N,huurre,पाला
170,Regenbogen::N,sateenkaari,इंद्र-धनुष
171,Donner::N,jyrinä,गरज
172,Donner::N,jyrinä,मेघ-गर्जन
173,Strömung::N,virtaus,बहाव
174,Strömung::N,virtaus,प्रवाह
175,Tropfen::N,tippa,बूँद
176,Tropfen::N,pisara,बूँद
177,Schaum::N,vaahto,झाग
178,Schmutz::N,loka,गंद
179,Schmutz::N,loka,कीचड़
180,See::N,järvi,झील
181,See::N,järvi,सरोवर
182,Sumpf::N,suo,दलदल
183,Sumpf::N,suo,धँसान
184,Moor::N,räme,झाबर
185,Moor::N,räme,धँसान
186,Wiese::N,niitty,घास-स्थल
187,Wald::N,metsä,जंगल
188,Hügel::N,mäki,टीला
189,Hügel::N,mäki,पहाड़
190,Hügel::N,kumpu,टीला
191,Hügel::N,kumpu,पहाड़
192,Hügel::N,kukkula,टीला
193,Hügel::N,kukkula,पहाड़
194,Anhöhe::N,mäki,टीला
195,Anhöhe::N,mäki,पहाड़ी
196,Anhöhe::N,kumpare,टीला
197,Anhöhe::N,kumpare,पहाड़ी
198,Berg::N,mäki,पहाड़
199,Berg::N,vuori,पहाड़
200,Gipfel::N,laki,शिखर
201,Gipfel::N,huippu,शिखर
202,Höhle::N,luola,गुहा
203,Höhle::N,luola,गुफ़ा
204,Abhang::N,rinne,ढाल
205,Abhang::N,rinne,ढलान
206,Quelle::N,lähde,चश्मा
207,Bach::N,puro,सोता
208,Bach::N,puro,नदिका
209,Fluss::N,joki,नदी
210,Fluss::N,joki,सरिता
211,Ufer::N,ranta,तट
212,Ufer::N,ranta,किनारा
213,Küste::N,rannikko,समुद्र-तट
214,Festland::N,manner,महाद्वीप
215,Meer::N,meri,सागर
216,Meer::N,meri,समुद्र
217,Bucht::N,lahti,खाड़ी
218,Insel::N,saari,टापू
219,Insel::N,saari,द्वीप
220,Blume::N,kukka,फूल
221,Blume::N,kukka,पुष्प
222,Gras::N,ruoho,घास
223,Wurzel::N,juuri,मूल
224,Baum::N,puu,पेड़
225,Baum::N,puu,वृक्ष
226,Stamm::N,runko,धड़
227,Rinde::N,kuori,छाल
228,Rinde::N,kuori,वल्कल
229,Rinde::N,parkki,छाल
230,Rinde::N,parkki,वल्कल
231,Ast::N,oksa,डाल
232,Ast::N,oksa,शाखा
233,Zweig::N,haara,टहनी
234,Blatt::N,lehti,पत्र
235,Blatt::N,lehti,पत्ता
236,Birke::N,koivu,भूर्ज
237,Kiefer[Baum]::N,mänty,पाइन-वृक्ष
238,Kiefer[Baum]::N,petäjä,पाइन-वृक्ष
239,Weide[Baum]::N,paju,बेंत
240,Tanne::N,kuusi,फ़र
241,Horn::N,sarvi,सींग
242,Horn::N,sarvi,विषाण
243,Feder::N,sulka,पर
244,Feder::N,sulka,पंख
245,Feder::N,höyhen,पर
246,Feder::N,höyhen,पंख
247,Fell::N,talja,खाल
248,Fell::N,talja,पशु-चर्म
249,Flügel::N,siipi,पंख
250,Flügel::N,siipi,डैना
251,Klaue::N,kynsi,पंजा
252,Kralle::N,kynsi,पंजा
253,Kralle::N,kynsi,नाख़ून
254,Schwanz::N,häntä,पूँछ
255,Schwanz::N,pyrstö,पूँछ
256,Ei::N,muna,अंडा
257,Nest::N,pesä,नीड़
258,Nest::N,pesä,घोंसला
259,Bau::N,pesä,बिल
260,Bau::N,pesä,माँद
261,Tier::N,eläin,पशु
262,Tier::N,eläin,जानवर
263,Herde::N,lauma,गल्ला
264,Kuh::N,lehmä,गौ
265,Kuh::N,lehmä,गाय
266,Bulle::N,sonni,साँड़
267,Pferd::N,hevonen,अश्व
268,Pferd::N,hevonen,घोड़ा
269,Schaf::N,lammas,भेड़
270,Schwein::N,sika,शूकर
271,Hund::N,koira,श्वान
272,Hund::N,koira,कुत्ता
273,Katze::N,kissa,बिल्ली
274,Bär::N,karhu,रीछ
275,Bär::N,karhu,भालू
276,Eichhörnchen::N,orava,गिलहरी
277,Elch::N,hirvi,एल्क
278,Fuchs::N,kettu,लोमड़ी
279,Hase::N,jänis,खरहा
280,Hase::N,jänis,ख़रगोश
281,Maus::N,hiiri,मूष
282,Maus::N,hiiri,चूहा
283,Wolf::N,susi,वृक
284,Wolf::N,susi,भेड़िया
285,Vogel::N,lintu,पक्षी
286,Vogel::N,lintu,चिड़िया
287,Schwarm::N,parvi,झुंड
288,Huhn::N,kana,मुर्ग़ी
289,Hahn::N,kukko,मुर्ग़ा
290,Gans::N,hanhi,हंस
291,Gans::N,hanhi,हंसिनी
292,Adler::N,kotka,उक़ाब
293,Ente::N,ankka,बतख़
294,Ente::N,ankka,बत्तक
295,Eule::N,pöllö,उल्लू
296,Kranich::N,kurki,सारस
297,Kranich::N,kurki,क्रौंंच
298,Krähe::N,varis,काक
299,Kuckuck::N,käki,कोयल
300,Kuckuck::N,käki,कोकिल
301,Schwan::N,joutsen,हंस
302,Schwan::N,joutsen,मराल
303,Fisch::N,kala,मछली
304,Fisch::N,kala,मत्स्य
305,Barsch::N,ahven,पर्च
306,Hecht::N,hauki,पाइक
307,Schlange[Tier]::N,käärme,सर्प
308,Wurm::N,mato,कृमि
309,Wurm::N,mato,कीड़ा
310,Spinne::N,hämähäkki,लूता
311,Spinne::N,hämähäkki,मकड़ी
312,Ameise::N,muurahainen,चींटी
313,Laus::N,täi,जूँ
314,Mücke::N,sääski,डाँस
315,Mücke::N,hyttynen,डाँस
316,Fliege::N,kärpänen,मक्खी
317,Fliege::N,kärpänen,मक्षिका
318,Schmetterling::N,perhonen,तितली
319,Beere::N,marja,बेरी
320,Apfel::N,omena,सेब
321,Pilz::N,sieni,खुंबी
322,Zwiebel::N,sipuli,प्याज़
323,Saat::N,siemenet,बीज
324,Korn::N,jyvä,दाना
325,Korn::N,vilja,दाना
326,Heu::N,heinä,मूखी घास
327,Schale::N,kuori,बकला
328,Schale::N,kuori,छिलका
329,Grube::N,kuoppa,गड्ढा
330,Falle::N,loukku,जाल
331,Falle::N,loukku,फँदा
332,Schlinge::N,ansa,फँदा
333,Spur::N,jälki,सुराग़
334,Spur::N,jälki,पद-चिह्न
335,Asche::N,tuhka,राख
336,Dreck::N,lika,मैल
337,Dreck::N,lika,गंदगी
338,Eisen::N,rauta,लोहा
339,Gold::N,kulta,सोना
340,Gold::N,kulta,स्वर्ण
341,Silber::N,hopea,रजत
342,Silber::N,hopea,चाँदी
343,Kohle::N,hiili,कोयला
344,Glas::N,lasi,काँच
345,Lehm::N,savi,चिकनी मिट्टी
346,Sand::N,hiekka,रेत
347,Sand::N,hiekka,बालू
348,Mensch::N,ihminen,मानव
349,Mensch::N,ihminen,इनसान
350,Mensch::N,ihminen,मनुष्य
351,Mann::N,mies,आदमी
352,Mann::N,mies,पुरुष
353,Frau::N,nainen,औरत
354,Frau::N,nainen,महिला
355,Frau::N,nainen,स्त्री
356,Kind::N,lapsi,बाल
357,Kind::N,lapsi,बच्चा
358,Junge::N,poika,लड़का
359,Mädchen::N,tyttö,लड़की
360,Mädchen::N,tyttö,कुमारी
361,Familie::N,perhe,परिवार
362,Großvater::N,isoisä,दादा
363,Großmutter::N,isoäiti,नानी
364,Eltern::N,vanhemmat,माँ-बाप
365,Eltern::N,vanhemmat,माता-पिता
366,Vater::N,isä,बाप
367,Vater::N,isä,पिता
368,Mutter::N,äiti,माँ
369,Mutter::N,äiti,माता
370,Sohn::N,poika,बेटा
371,Sohn::N,poika,पुत्र
372,Tochter::N,tytär,बेटी
373,Tochter::N,tytär,पुत्री
374,Bruder::N,veli,भाई
375,Bruder::N,veli,भ्राता
376,Schwester::N,sisko,बहन
377,Schwester::N,sisko,भगिनी
378,Onkel::N,eno,ताऊ
379,Onkel::N,eno,काका
380,Onkel::N,setä,ताऊ
381,Onkel::N,setä,काका
382,Tante::N,täti,बूआ
383,Tante::N,täti,फूफी
384,Tante::N,täti,ख़ाला
385,Ehemann::N,mies,पति
386,Ehemann::N,mies,शौहर
387,Ehemann::N,aviomies,पति
388,Ehemann::N,aviomies,शौहर
389,Ehefrau::N,vaimo,बीवी
390,Ehefrau::N,aviovaimo,बीवी
391,Freude::N,ilo,आनंद
392,Freude::N,ilo,प्रसन्नता
393,Freude::N,riemu,आनंद
394,Freude::N,riemu,प्रसन्नता
395,Gelächter::N,nauru,हँसी
396,Gelächter::N,nauru,क़हक़हा
397,Glück::N,onni,आनंद
398,Glück::N,onni,ख़ुशी
399,Kummer::N,suru,शोक
400,Kummer::N,suru,दुःख
401,Kummer::N,murhe,शोक
402,Kummer::N,murhe,दुःख
403,Wunsch::N,toive,इच्छा
404,Wunsch::N,toive,अभिलाषा
405,Wunsch::N,toivomus,इच्छा
406,Wunsch::N,toivomus,अभिलाषा
407,Lust::N,himo,चाह
408,Lust::N,himo,कामना
409,Geist::N,henki,जान
410,Geist::N,henki,प्राण
411,Gedanke::N,aate,विचार
412,Gedanke::N,ajatus,विचार
413,Gedächtnis::N,muisti,याददाश्त
414,Gedächtnis::N,muisti,स्मरण-शक्ति
415,Verstand::N,äly,समझ
416,Verstand::N,äly,अक़्ल
417,Verstand::N,äly,बुद्धि
418,Verstand::N,järki,समझ
419,Verstand::N,järki,अक़्ल
420,Verstand::N,järki,बुद्धि
421,Verstand::N,ymmärrys,समझ
422,Verstand::N,ymmärrys,अक़्ल
423,Verstand::N,ymmärrys,बुद्धि
424,Sinn::N,merkitys,अर्थ
425,Grund::N,syy,वजह
426,Grund::N,syy,कारण
427,Grund::N,peruste,वजह
428,Grund::N,peruste,कारण
429,Wahrheit::N,tosi,सत्य
430,Wahrheit::N,tosi,सच्चाई
431,Wahrheit::N,totuus,सत्य
432,Wahrheit::N,totuus,सच्चाई
433,Gespräch::N,puhelu,चर्चा
434,Gespräch::N,puhelu,वार्ता
435,Gespräch::N,puhelu,बात-चीत
436,Gespräch::N,keskustelu,चर्चा
437,Gespräch::N,keskustelu,वार्ता
438,Gespräch::N,keskustelu,बात-चीत
439,Märchen::N,satu,क़िस्सा
440,Erzählung::N,tarina,कथा
441,Erzählung::N,tarina,कहानी
442,Erzählung::N,kertomus,कथा
443,Erzählung::N,kertomus,कहानी
444,Nachricht::N,tieto,सूचना
445,Nachricht::N,tieto,समाचार
446,Nachricht::N,ilmoitus,सूचना
447,Nachricht::N,ilmoitus,समाचार
448,Neuigkeit::N,uutinen,ख़बर
449,Neuigkeit::N,uutinen,समाचार
450,Name::N,nimi,नाम
451,Rätsel::N,arvoitus,पहेली
452,Rede::N,puhe,वचन
453,Rede::N,puhe,भाषण
454,Sprache::N,kieli,भाषा
455,Sprache::N,kieli,ज़बान
456,Stimme::N,ääni,स्वर
457,Stimme::N,ääni,आवाज़
458,Wort::N,sana,शब्द
459,Wort::N,sana,लफ़्ज़
460,Zeichen::N,merkki,निशान
461,Ruf::N,kutsu,पुकार
462,Ruf::N,kutsu,आह्वान
463,Lärm::N,melu,शोर
464,Lärm::N,melu,हुल्लड़
465,Lärm::N,hälinä,शोर
466,Lärm::N,hälinä,हुल्लड़
467,Laut::N,ääni,स्वर
468,Laut::N,ääni,ध्वनि
469,Ton::N,sävel,सुर
470,Ton::N,sävel,स्वर
471,Lied::N,laulu,गीत
472,Ruhe::N,lepo,आराम
473,Ruhe::N,lepo,ख़ामोशी
474,Ruhe::N,rauha,आराम
475,Ruhe::N,rauha,ख़ामोशी
476,Leute::N,väki,लोग
477,Leute::N,ihmiset,लोग
478,Volk::N,kansa,क़ौम
479,Volk::N,kansa,प्रजा
480,Arbeit::N,työ,काम
481,Gast::N,vieras,अतिथि
482,Gast::N,vieras,मेहमान
483,Geschenk::N,lahja,उपहार
484,Geschenk::N,lahja,तोहफ़ा
485,Spiel::N,peli,खेल
486,Spiel::N,peli,क्रीड़ा
487,Spiel::N,leikki,खेल
488,Spiel::N,leikki,क्रीड़ा
489,Gesellschaft::N,seura,साथ
490,Hilfe::N,apu,मदद
491,Hilfe::N,apu,सहायता
492,Freund::N,ystävä,मित्र
493,Kamerad::N,toveri,साथी
494,Kamerad::N,toveri,कामरेड
495,Angelegenheit::N,asia,बात
496,Angelegenheit::N,asia,मामला
497,Anzahl::N,lukumäärä,तादाद
498,Anzahl::N,lukumäärä,संख्या
499,Art::N,laji,तरह
500,Art::N,laji,क़िस्म
501,Stück::N,pala,फाँक
502,Stück::N,pala,टुकड़ा
503,Stück::N,kappale,फाँक
504,Stück::N,kappale,टुकड़ा
505,Teil::N,osa,भाग
506,Teil::N,osa,हिस्सा
507,Hälfte::N,puoli,अर्धभाग
508,Kreis::N,ympyrä,चक्कर
509,Kreuz::N,risti,सलीब
510,Kreuz::N,risti,क्रूस
511,Linie::N,viiva,लाइन
512,Strich::N,piirto,लकीर
513,Abstand::N,väli,अंतर
514,Abstand::N,väli,फ़ासला
515,Abstand::N,väljyys,अंतर
516,Abstand::N,väljyys,फ़ासला
517,Entfernung::N,etäisyys,दूरी
518,Entfernung::N,etäisyys,फ़ासला
519,Gegend::N,seutu,इलाक़ा
520,Platz::N,tila,जगह
521,Platz::N,tila,स्थान
522,Ort::N,kohta,स्थल
523,Ort::N,kohta,स्थान
524,Ort::N,paikka,स्थल
525,Ort::N,paikka,स्थान
526,Seite::N,sivu,ओर
527,Seite::N,sivu,तरफ़
528,Seite::N,kylki,ओर
529,Seite::N,kylki,तरफ़
530,Mitte::N,keskus,बीच
531,Mitte::N,keskus,मध्य
532,Mitte::N,puoliväli,बीच
533,Mitte::N,puoliväli,मध्य
534,Gegenstand::N,kalu,चीज़
535,Gegenstand::N,kalu,पदार्थ
536,Gegenstand::N,esine,चीज़
537,Gegenstand::N,esine,पदार्थ
538,Sache::N,asia,चीज़
539,Sache::N,asia,वस्तु
540,Rand::N,ääri,छोर
541,Rand::N,ääri,उपांत
542,Rand::N,syrjä,छोर
543,Rand::N,syrjä,उपांत
544,Kante::N,särmä,कोर
545,Kante::N,särmä,किनारा
546,Ecke::N,nurkka,कोना
547,Ecke::N,nurkka,नुक्कड़
548,Spitze::N,terä,नोक
549,Spitze::N,kärki,नोक
550,Ende::N,pää,छोर
551,Ende::N,pää,सिरा
552,Ende::N,perä,छोर
553,Ende::N,perä,सिरा
554,Loch::N,kolo,छेद
555,Loch::N,kolo,सूराख़
556,Loch::N,reikä,छेद
557,Loch::N,reikä,सूराख़
558,Winkel::N,kulma,कोण
559,Winkel::N,kulma,कोना
560,Muster::N,kuvio,नमूना
561,Muster::N,kuvio,डिज़ाइन
562,Größe::N,koko,परिमाण
563,Größe::N,koko,विस्तार
564,Größe::N,suuruus,परिमाण
565,Größe::N,suuruus,विस्तार
566,Länge::N,pituus,लंबाई
567,Höhe::N,korkeus,ऊँचाई
568,Höhe::N,korkeus,उच्चता
569,Gewicht::N,paino,भार
570,Gewicht::N,paino,वज़न
571,Menge::N,määrä,मात्रा
572,Haufen::N,kasa,ढेर
573,Haufen::N,kasa,अंबार
574,Reihe::N,rivi,क़तार
575,Reihe::N,rivi,पंक्ति
576,Boot::N,vene,नाव
577,Boot::N,vene,नौका
578,Ruder::N,airo,चप्पू
579,Schlitten::N,reki,बर्फ़-गाड़ी
580,Schlitten::N,kelkka,बर्फ़-गाड़ी
581,Ski::N,suksi,स्की
582,Lagerfeuer::N,nuotio,अलाव
583,Lagerfeuer::N,nuotio,कैंप-फ़ायर
584,Last::N,kuorma,भार
585,Gang::N,kulku,चाल
586,Gang::N,käynti,चाल
587,Schritt::N,askel,डग
588,Schritt::N,askel,क़दम
589,Norden::N,pohjoinen,उत्तर
590,Süden::N,etelä,दक्खिन
591,Westen::N,länsi,पश्चिम
592,Osten::N,itä,पूरब
593,Holz::N,puu,काठ
594,Holz::N,puu,काष्ठ
595,Brett::N,lauta,पटरा
596,Brett::N,lauta,तख़्ता
597,Platte::N,levy,फलक
598,Platte::N,levy,तख़्ता
599,Stütze::N,noja,टेक
600,Stütze::N,noja,थूनी
601,Stange::N,tanko,छड़
602,Stange::N,tanko,बाँस
603,Stock::N,keppi,लाठी
604,Stab::N,sauva,लग्गा
605,Stab::N,seiväs,लग्गा
606,Rohr::N,putki,नल
607,Haus::N,talo,घर
608,Haus::N,talo,मकान
609,Heim::N,koti,घर
610,Heim::N,koti,गृह
611,Ofen::N,uuni,चूल्हा
612,Fußboden::N,lattia,फ़र्श
613,Tisch::N,pöytä,मेज़
614,Stuhl::N,tuoli,कुरसी
615,Wiege::N,kehto,पालना
616,Wiege::N,kehto,हिंडोला
617,Bett::N,sänky,खाट
618,Bett::N,sänky,पलंग
619,Regal::N,hylly,शेल्फ़
620,Kiste::N,arkku,पेटी
621,Kiste::N,arkku,डिब्बा
622,Kiste::N,kirstu,पेटी
623,Kiste::N,kirstu,डिब्बा
624,Kiste::N,laatikko,पेटी
625,Kiste::N,laatikko,डिब्बा
626,Fenster::N,ikkuna,खिड़की
627,Tür::N,ovi,द्वार
628,Tür::N,ovi,दरवाज़ा
629,Tor::N,portti,फाटक
630,Zaun::N,aita,बाड़ा
631,Dach::N,katto,छत
632,Dach::N,katto,छप्पर
633,Leiter::N,tikkaat,सीढ़ी
634,Leiter::N,tikapuut,सीढ़ी
635,Besen::N,luuta,झाड़ू
636,Besen::N,luuta,बुहारी
637,Spaten::N,lapio,कुदाल
638,Schaufel::N,lapio,बेलचा
639,Schaufel::N,lapio,फावड़ा
640,Gabel::N,haarukka,काँटा
641,Löffel::N,lusikka,चम्मच
642,Messer::N,veitsi,छुरा
643,Messer::N,veitsi,चाक़ू
644,Nagel::N,naula,कील
645,Nagel::N,naula,मेख़
646,Netz::N,verkko,जाल
647,Haken::N,haka,अंकुश
648,Haken::N,koukku,अंकुश
649,Griff::N,ripa,मूठ
650,Griff::N,ripa,हत्था
651,Griff::N,kahva,मूठ
652,Griff::N,kahva,हत्था
653,Schloss::N,lukko,ताला
654,Bild::N,kuva,चित्र
655,Figur::N,kuvio,मूर्ति
656,Puppe::N,nukke,पुतली
657,Puppe::N,nukke,गुड़िया
658,Beutel::N,pussi,झोला
659,Bündel::N,nippu,पुलिंदा
660,Bündel::N,kimppu,पुलिंदा
661,Tasche::N,laukku,बेग
662,Tasche::N,laukku,बस्ता
663,Eimer::N,sanko,बाल्टी
664,Eimer::N,ämpäri,बाल्टी
665,Deckel::N,kansi,ढक्कन
666,Geschirr::N,astia,बरतन-भाँड़े
667,Sack::N,säkki,बोरा
668,Tasse::N,kuppi,प्याला
669,Topf::N,pata,देग़चा
670,Kessel::N,kattila,देग़
671,Kessel::N,kattila,बटलोई
672,Essen::N,syönti,खाना
673,Nahrung::N,ruoka,भोजन
674,Nahrung::N,ravinto,भोजन
675,Speise::N,ruoka,खाना
676,Speise::N,ruoka,व्यंजन
677,Fleisch::N,liha,मांस
678,Fleisch::N,liha,गोश्त
679,Getreide::N,vilja,अनाज
680,Brei::N,puuro,भरता
681,Brei::N,puuro,दलिया
682,Brot::N,leipä,रोटी
683,Scheibe::N,viipale,कतला
684,Fett::N,rasva,वसा
685,Fett::N,rasva,चरबी
686,Butter::N,voi,मक्खन
687,Öl::N,öljy,तेल
688,Salz::N,suola,नमक
689,Suppe::N,keitto,सूप
690,Suppe::N,keitto,शोरबा
691,Honig::N,hunaja,शहद
692,Milch::N,maito,दूध
693,Tee::N,tee,चाय
694,Leder::N,nahka,चमड़ा
695,Wolle::N,villa,ऊन
696,Stoff::N,kangas,कपड़ा
697,Nadel::N,neula,सूई
698,Faden::N,lanka,डोरा
699,Knopf::N,nappi,बटन
700,Knopf::N,nappi,घुंडी
701,Knoten::N,solmu,गाँठ
702,Knoten::N,solmu,गुत्थी
703,Farbe::N,maali,रंग
704,Farbe::N,maali,वर्ण
705,Kleidung::N,vaatteet,पहनावा
706,Hemd::N,paita,कुरता
707,Hemd::N,paita,क़मीज़
708,Kragen::N,kaulus,गरदनी
709,Kragen::N,kaulus,गरेबान
710,Ärmel::N,hiha,आस्तीन
711,Hose::N,housut,पैंट
712,Hose::N,housut,पतलून
713,Gürtel::N,vyö,पेटी
714,Gürtel::N,vyö,मेखला
715,Mütze::N,lakki,टोपी
716,Schuh::N,kenkä,जूता
717,Stiefel::N,saapas,बूट
718,Ring::N,sormus,अँगूठी
719,Band::N,nauha,पट्टी
720,Kamm::N,kampa,कंघी
721,Spiegel::N,peili,आईना
722,Spiegel::N,peili,दर्पण
723,Riemen::N,hihna,तसमा
724,Riemen::N,hihna,पट्टा
725,Schnur::N,naru,डोरी
726,Schnur::N,naru,सुतली
727,Schnur::N,nuora,डोरी
728,Schnur::N,nuora,सुतली
729,Leine::N,talutushihna,रस्सी
730,Decke::N,peite,रज़ाई
731,Kissen::N,tyyny,तकिया
732,Kissen::N,tyyny,गाद्दा
733,Kissen::N,pielus,तकिया
734,Kissen::N,pielus,गाद्दा
735,Tuch::N,huivi,रूमाल
736,Tuch::N,huivi,वस्त्र
737,Handtuch::N,pyyheliina,अँगोछा
738,Kraft::N,väki,ज़ोर
739,Kraft::N,väki,शक्ति
740,Kraft::N,voima,ज़ोर
741,Kraft::N,voima,शक्ति
742,Stärke::N,vahvuus,बल
743,Stärke::N,vahvuus,ताक़त
744,Gesundheit::N,terveys,स्वास्थ्य
745,Gesundheit::N,terveys,तंदुरुस्ती
746,Krankheit::N,tauti,रोग
747,Krankheit::N,tauti,बीमारी
748,Krankheit::N,sairaus,रोग
749,Krankheit::N,sairaus,बीमारी
750,Schmerz::N,kipu,दर्द
751,Schmerz::N,kipu,पीड़ा
752,Schmerz::N,särky,दर्द
753,Schmerz::N,särky,पीड़ा
754,Wunde::N,haava,घाव
755,Wunde::N,haava,ज़ख़्म
756,Fieber::N,kuume,ज्वर
757,Fieber::N,kuume,बुख़ार
758,Arznei::N,lääke,दवा
759,Arznei::N,lääke,औषाधि
760,Brücke::N,silta,पुल
