,Concept_ID,it,az
813,sofort::ADV,sùbito,dərhal
814,sofort::ADV,all'istante,həmən
815,sofort::ADV,all'istante,dərhal
816,später::ADV,più tardi,sonra
817,jetzt::ADV,ora,indi
818,jetzt::ADV,adesso,indi
819,heute::ADV,oggi,bugün
820,morgen::ADV,domani,sabah
821,bald::ADV,presto,yaxında
822,bald::ADV,presto,tezliklə
823,bald::ADV,tra poco,yaxında
824,bald::ADV,tra poco,tezliklə
825,dann::ADV,allora,onda
826,gestern::ADV,ieri,dünən
827,einst::ADV,prima,əvvəllər
828,einst::ADV,un tempo,əvvəllər
829,damals::ADV,allora,o vaxt
830,danach::ADV,poi,sonra
831,danach::ADV,dopo,sonra
832,vorher::ADV,prima,qabaqcadan
833,zuerst::ADV,prima,əvvəl
834,zuerst::ADV,dapprima,əvvəl
835,einmal::ADV,una volta,bir dəfə
836,manchmal::ADV,talvolta,hərdənbir
837,manchmal::ADV,qualche volta,hərdənbir
838,oft::ADV,spesso,tez-tez
839,oft::ADV,spesso,çox vaxt
840,immer::ADV,sempre,daimi
841,immer::ADV,sempre,həmişə
842,niemals::ADV,non mai,əsla
843,niemals::ADV,non mai,heç bir zaman
844,hier::ADV,qua,bura
845,hier::ADV,qua,burada
846,hierhin::ADV,qua,buraya
847,von hier::ADV,ne,buradan
848,von hier::ADV,da qui,buradan
849,dort::ADV,lì,ora
850,dort::ADV,lì,orada
851,dorthin::ADV,là,oraya
852,geradeaus::ADV,diritto,düz
853,vorwärts::ADV,avanti,irəli
854,rückwärts::ADV,all'indietro,geri
855,zurück::ADV,di indietro,geriyə
856,unten::ADV,giù,aşağıda
857,unten::ADV,sotto,aşağıda
858,hinab::ADV,giù,aşağı
859,hinab::ADV,in giù,aşağı
860,oben::ADV,su,yuxarıda
861,oben::ADV,sopra,yuxarıda
862,hinauf::ADV,in sù,yuxarı
863,hinauf::ADV,in alto,yuxarı
864,überall::ADV,dappertutto,hər yerdə
865,nicht::ADV,non,-ma-
866,ein wenig::ADV,un po',bir az
867,ein wenig::ADV,un poco,bir az
868,kaum::ADV,a appena,güclə
869,sehr::ADV,molto,çox
870,so::ADV,così,belə
871,so::ADV,tanto,belə
872,noch::ADV,ancora,hələ
873,nur::ADV,solo,yalnız
874,nur::ADV,soltanto,yalnız
875,schon::ADV,già,artıq
876,wieder::ADV,di nuovo,yenə
877,vergebens::ADV,invano,boş yerə
878,vor::PRP,davanti a,önündə
879,hinter::PRP,dietro,arxasında
880,unter::PRP,sotto,altında
881,durch::PRP,per,içindən
882,durch::PRP,attraverso,içindən
883,neben::PRP,a accanto a,yanında
884,zwischen::PRP,fra,arasında
885,wegen::PRP,a causa di,üçün
886,wegen::PRP,a causa di,ötəri
887,dies::PRN,ciò,bu
888,dies::PRN,questo,bu
889,das::PRN,ciò,o
890,das::PRN,quello,o
891,alles::PRN,tutto,hər şey
892,ich::PRN,ìo,mən
893,du::PRN,tu,sən
894,er::PRN,lui,o
895,er::PRN,egli,o
896,wir::PRN,noi,biz
897,ihr::PRN,voi,siz
898,sie::PRN,loro,onlar
899,was::FPRN,che,nə
900,was::FPRN,che cosa,nə
901,wer::FPRN,chi,kim
902,wo::FADV,dove,harada
903,wohin::FADV,dove,haraya
904,wie::FADV,come,necə
905,warum::FADV,perche,niyə
906,warum::FADV,perche,nə üçün
907,wieviel::FNUM,quanto,neçə
908,wieviel::FNUM,quanto,nə qədər
909,eins::NUM,uno,bir
910,zwei::NUM,due,iki
911,drei::NUM,tre,üç
912,vier::NUM,quattro,dörd
913,fünf::NUM,cinque,beş
914,sechs::NUM,sei,altı
915,sieben::NUM,sette,yeddi
916,acht::NUM,otto,səkkiz
917,neun::NUM,nove,doqquz
918,zehn::NUM,dieci,on
919,elf::NUM,ùndici,on bir
920,zwölf::NUM,dodici,on iki
921,zwanzig::NUM,venti,iyirmi
922,dreißig::NUM,trenta,otuz
923,vierzig::NUM,quaranta,qırx
924,fünfzig::NUM,cinquanta,əlli
925,sechzig::NUM,sessanta,altmış
926,siebzig::NUM,settanta,yetmiş
927,achtzig::NUM,ottanta,səksən
928,neunzig::NUM,novanta,doxsan
929,hundert::NUM,cento,yüz
930,tausend::NUM,mille,min
931,und::CNJ,e,və
932,oder::CNJ,o,ya
933,stehen::V,stare in piedi,durmaq
934,sitzen::V,sedere,oturmaq
935,sitzen::V,stare seduto,oturmaq
936,liegen::V,giacere,uzanmaq
937,hängen::V,pèndere,asılmaq
938,hängen::V,èssere appeso,asılmaq
939,werden::V,farsi,olmaq
940,werden::V,diventare,olmaq
941,passieren::V,succèdere,olmaq
942,passieren::V,succèdere,baş vermək
943,beginnen::V,cominciare,başlamaq
944,enden::V,finire,bitmək
945,enden::V,terminare,bitmək
946,wechseln::V,variare,dəyişmək
947,wechseln::V,cambiare,dəyişmək
948,aufgehen[Sonne]::V,sòrgere,doğmaq
949,aufgehen[Sonne]::V,spuntare,doğmaq
950,untergehen[Sonne]::V,tramontare,batmaq
951,scheinen[Sonne]::V,splèndere,parlamaq
952,donnern::V,tonare,guruldamaq
953,wehen::V,soffiare,əsmək
954,strömen::V,fluire,axmaq
955,fließen::V,fluire,axmaq
956,fließen::V,scorrere,axmaq
957,sich drehen::V,girarsi,dönmək
958,schwanken::V,oscillare,yellənmək
959,schwanken::V,barcollare,yellənmək
960,schwingen::V,vibrare,yellənmək
961,schwingen::V,oscillare,yellənmək
962,fallen::V,cadere,düşmek
963,brennen::V,àrdere,yanmaq
964,brennen::V,bruciare,yanmaq
965,rauchen::V,fumare,tüstüləmək
966,regnen::V,piòvere,yağmaq
967,gefrieren::V,gelarsi,donmaq
968,gefrieren::V,congelarsi,donmaq
969,tauen::V,sciògliersi,ərimək
970,schmelzen::V,fòndere,ərimək
971,schmelzen::V,sciògliersi,ərimək
972,trocknen::V,asciugarsi,qurumaq
973,sieden::V,bollire,qaynamaq
974,faulen::V,marcire,çürümək
975,verfaulen::V,imputridire,çürümək
976,reißen::V,strapparsi,yırtılmaq
977,versinken::V,affondare,batmaq
978,vergehen::V,passare,ötmək
979,erscheinen::V,apparire,görünmək
980,erscheinen::V,comparire,görünmək
981,verschwinden::V,sparire,yox olmaq
982,verschwinden::V,scomparire,yox olmaq
983,sinken::V,calare,enmək
984,sinken::V,scendere,enmək
985,abnehmen::V,diminuire,azalmaq
986,zunehmen::V,aumentare,artmaq
987,steigen::V,salire,yüksəlmək
988,steigen::V,montare,yüksəlmək
989,wachsen::V,crescere,böyümək
990,glänzen::V,splèndere,parlamaq
991,funkeln::V,brillare,parıldamaq
992,funkeln::V,scintillare,parıldamaq
993,lärmen::V,strepitare,səs-küy etmək
994,lärmen::V,fare chiasso,səs-küy etmək
995,läuten::V,suonare,çalmaq
996,klingeln::V,suonare,zəng etmək
997,klirren::V,tintinnare,cingildəmək
998,brausen::V,rombare,gurlamaq
999,brausen::V,rumoreggiare,gurlamaq
1000,rauschen::V,frusciare,xışıldamaq
1001,klingen::V,suonare,səslənmək
1002,bellen::V,latrare,hürmək
1003,bellen::V,abbaiare,hürmək
1004,heulen::V,urlare,ulamaq
1005,heulen::V,ululare,ulamaq
1006,blasen::V,soffiare,üfləmək
1007,pfeifen::V,fischiare,fit vermek
1008,schreien::V,gridare,bağırmaq
1009,schreien::V,gridare,qışqırmaq
1010,stöhnen::V,gèmere,inləmək
1011,zittern::V,tremare,titrəmək
1012,leben::V,vìvere,yaşamaq
1013,geboren werden::V,nàscere,doğmaq
1014,atmen::V,respirare,nəfəs almaq
1015,trinken::V,bere,içmek
1016,essen::V,mangiare,yemək
1017,schlucken::V,inghiottire,udmaq
1018,müde werden::V,stancarsi,yorulmaq
1019,einschlafen::V,addormentarsi,yuxuya getmək
1020,schlafen::V,dormire,uyumaq
1021,aufwachen::V,svegliarsi,oyanmaq
1022,aufstehen::V,levarsi,yuxudan durmaq
1023,sich erholen::V,riposarsi,dincəlmək
1024,krank werden::V,ammalarsi,xəstə olmaq
1025,krank sein::V,èssere malato,azarlanmaq
1026,krank sein::V,èssere malato,xəstələnmək
1027,schmerzen::V,dolere,ağrimaq
1028,husten::V,tossire,öksürmək
1029,genesen::V,guarire,sağalmaq
1030,sterben::V,morire,ölmək
1031,sterben::V,morire,vəfat etmək
1032,umkommen::V,perire,həlak olmaq
1033,sich bewegen::V,agitarsi,hərəkət etmək
1034,sich rühren::V,muòversi,tərpənmək
1035,sich erheben::V,alzarsi,qalxmaq
1036,sich setzen::V,sedersi,oturmaq
1037,hinfallen::V,cadere,yıxılmaq
1038,laufen::V,camminare,yerimək
1039,laufen::V,andare a piedi,yerimək
1040,schreiten::V,andare,addım atmaq
1041,schreiten::V,procedere,addım atmaq
1042,spazierengehen::V,passeggiare,gəzmək
1043,spazierengehen::V,andare a passeggio,gəzmək
1044,eilen::V,andare in fretta,atılmaq
1045,sich beeilen::V,affrettarsi,tələsmək
1046,sausen::V,volare,çırpmaq
1047,sausen::V,correre,çırpmaq
1048,rennen::V,correre,qaçmaq
1049,springen::V,saltare,sıçramaq
1050,klettern::V,arrampicarsi,dırmanmaq
1051,schaukeln::V,fare l'altalena,sallanmaq
1052,kriechen::V,strisciare,sürünmək
1053,schwimmen::V,nuotare,üzmek
1054,tauchen::V,tuffarsi,dalmaq
1055,tauchen::V,immèrgersi,dalmaq
1056,rudern::V,remare,avarlamaq
1057,fahren::V,andare,sürmək
1058,fahren::V,viaggiare,sürmək
1059,fliegen::V,volare,uçmaq
1060,gehen::V,andare,getmək
1061,weggehen::V,andàrsene,getmək
1062,weggehen::V,andare via,getmək
1063,abfahren::V,partire,yola düşmək
1064,anhalten::V,fermarsi,saxlamaq
1065,hineingehen::V,entrare,girmək
1066,eintreten::V,entrare,girmək
1067,eintreten::V,entrare,daxil olmaq
1068,kommen::V,venire,gəlmək
1069,ankommen::V,arrivare,gəlib çatmaq
1070,zurückkommen::V,ritornare,qayıtmaq
1071,bleiben::V,restare,qalmaq
1072,bleiben::V,rimanere,qalmaq
1073,warten::V,aspettare,gözləmək
1074,erwarten::V,attèndere,bəkləmək
1075,suchen::V,cercare,aramaq
1076,suchen::V,cercare,axtarmaq
1077,finden::V,trovare,tapmaq
1078,versuchen::V,tentare,çalışmaq
1079,vorbereiten::V,preparare,hazırlamaq
1080,lieben::V,amare,sevmək
1081,mögen::V,piacere a,xoşlamaq
1082,mögen::V,volere bene a,xoşlamaq
1083,lachen::V,rìdere,gülmək
1084,rühren::V,commuòvere,həyəcanlandırmaq
1085,weinen::V,piàngere,ağlamaq
1086,schimpfen::V,imprecare,küfr etmək
1087,sich ärgern::V,stizzirsi,acıqlanmaq
1088,sich ärgern::V,arrabbiarsi,acıqlanmaq
1089,sich fürchten::V,avere paura,qorxmaq
1090,fürchten::V,temere,qorxmaq
1091,fliehen::V,fuggire,qaçmaq
1092,flüchten::V,sfuggire,qaçmaq
1093,sehen::V,vedere,görmək
1094,anschauen::V,guardare,baxmaq
1095,ansehen::V,guardare,baxmaq
1096,hören::V,udire,duymaq
1097,hören::V,udire,eşitmək
1098,hören::V,sentire,duymaq
1099,hören::V,sentire,eşitmək
1100,zuhören::V,ascoltare,dinləmək
1101,probieren::V,degustare,dadına baxmaq
1102,probieren::V,assaggiare,dadına baxmaq
1103,riechen::V,sentire,qoxlamaq
1104,fühlen::V,sentire,duymaq
1105,scheinen::V,parere,görünmək
1106,scheinen::V,sembrare,görünmək
1107,zu sehen sein::V,vedersi,görünmək
1108,vernehmen::V,sentire,eşitmək
1109,vernehmen::V,percepire,eşitmək
1110,frieren::V,aver freddo,üşümək
1111,tun::V,fare,etmək
1112,können::V,sapere,bilmək
1113,können::V,sapere,bacarmaq
1114,wollen::V,volere,istəmək
1115,anfangen::V,iniziare,başlamaq
1116,anfangen::V,cominciare,başlamaq
1117,beenden::V,finire,bitirmək
1118,beenden::V,terminare,bitirmək
1119,aufhören::V,finire,bitmək
1120,aufhören::V,finire,qurtarmaq
1121,aufhören::V,cessare,bitmək
1122,aufhören::V,cessare,qurtarmaq
1123,gelingen::V,riuscire,müvəffəq olmaq
1124,geraten::V,stare,düşmək
1125,öffnen::V,aprire,açmaq
1126,schließen::V,chiùdere,qapamaq
1127,stellen::V,porre,qoymaq
1128,stellen::V,mettere,qoymaq
1129,setzen::V,porre,oturtmaq
1130,setzen::V,mettere,oturtmaq
1131,legen::V,posare,qoymaq
1132,legen::V,mettere,qoymaq
1133,berühren::V,toccare,toxunmaq
1134,verbinden::V,unire,bağlamaq
1135,verbinden::V,congiùngere,bağlamaq
1136,bedecken::V,coprire,örtmək
1137,bedecken::V,ricoprire,örtmək
1138,aufhängen::V,attaccare,asmaq
1139,anzünden::V,accèndere,yandırmaq
1140,anzünden::V,incendiare,yandırmaq
1141,aufheben::V,raccògliere,qaldırmaq
1142,zurücklassen::V,lasciare,buraxmaq
1143,zurücklassen::V,lasciare indietro,buraxmaq
1144,verlieren::V,pèrdere,itirmək
1145,fallen lassen::V,lasciare cadere,düşürmək
1146,machen::V,fare,etmək
1147,herstellen::V,produrre,istehsal etmək
1148,herstellen::V,fabbricare,istehsal etmək
1149,bauen::V,costruire,tikmək
1150,reparieren::V,riparare,təmir etmək
1151,verbessern::V,migliorare,düzəltmək
1152,ändern::V,mutare,dəyişdirmək
1153,ändern::V,cambiare,dəyişdirmək
1154,graben::V,scavare,qazımaq
1155,beugen::V,chinare,əymək
1156,beugen::V,flettere,əymək
1157,biegen::V,tòrcere,bükmək
1158,drehen::V,girare,döndərmək
1159,wenden::V,girare,çevirmək
1160,wenden::V,voltare,çevirmək
1161,umdrehen::V,rivoltare,çevirmək
1162,heben::V,levare,qaldırmaq
1163,hochheben::V,levare,qaldırmaq
1164,hochheben::V,sollevare,qaldırmaq
1165,ergreifen::V,afferrare,tutmaq
1166,halten::V,tenere,saxlamaq
1167,drücken::V,premere,sıxmaq
1168,schieben::V,spìngere,sürmək
1169,kratzen::V,grattare,qaşımaq
1170,kratzen::V,graffiare,qaşımaq
1171,lecken::V,leccare,yalamaq
1172,beißen::V,mòrdere,dişləmək
1173,abreißen::V,staccarsi,qoparmaq
1174,abreißen::V,strapparsi,qoparmaq
1175,abschneiden::V,tagliare,ayırmaq
1176,binden::V,legare,bağlamaq
1177,binden::V,bendare,bağlamaq
1178,stecken::V,ficcare,soxmaq
1179,brechen::V,rompere,qırmaq
1180,klopfen::V,bàttere,sındırmaq
1181,hauen::V,picchiare,vurmaq
1182,kleben::V,incollare,apışdırmaq
1183,reiben::V,fregare,ovmaq
1184,streichen::V,spalmare,sürtmək
1185,schleifen::V,arrotare,bülövləmək
1186,schneiden::V,tagliare,kəsmək
1187,rütteln::V,scuòtere,sirkələmək
1188,schütteln::V,agitare,çalxalamaq
1189,schütteln::V,scuòtere,çalxalamaq
1190,schwenken::V,agitare,yelləmək
1191,schwenken::V,sventolare,yelləmək
1192,schütten::V,versare,tökmək
1193,füllen::V,riempire,doldurmaq
1194,einwickeln::V,involtare,sarımaq
1195,tragen::V,portare,daşımaq
1196,schleppen::V,trainare,sürükləmək
1197,schleppen::V,trascinare,sürükləmək
1198,ziehen::V,tirare,çəkmək
1199,aufbewahren::V,custodire,gizlətmək
1200,aufbewahren::V,conservare,gizlətmək
1201,werfen::V,gettare,atmaq
1202,werfen::V,lanciare,atmaq
1203,fangen::V,prèndere,tutmaq
1204,fangen::V,acchiappare,tutmaq
1205,packen::V,pigliare,yaxalamaq
1206,packen::V,afferrare,yaxalamaq
1207,verstecken::V,nascondere,gizlətmək
1208,teilen::V,divìdere,bölmək
1209,schicken::V,inviare,yollamaq
1210,schicken::V,inviare,göndərmək
1211,bringen::V,portare,gətirmək
1212,bringen::V,apportare,gətirmək
1213,hinzufügen::V,aggiùngere,əlavə etmək
1214,bekommen::V,ricevere,almaq
1215,bekommen::V,ricevere,əldə etmək
1216,erhalten::V,ricevere,almaq
1217,nehmen::V,prèndere,almaq
1218,wählen::V,elèggere,seçmək
1219,wählen::V,scegliere,seçmək
1220,auswählen::V,scegliere,arımaq
1221,bewahren::V,conservare,qorumaq
1222,behindern::V,impedire,mane olmaq
1223,verderben::V,guastare,pozmaq
1224,beschädigen::V,danneggiare,zədələmək
1225,zerbrechen::V,rompere,qırmaq
1226,zerbrechen::V,rompere,sındırmaq
1227,zerbrechen::V,spezzare,qırmaq
1228,zerbrechen::V,spezzare,sındırmaq
1229,zerreißen::V,stracciare,yırtmaq
1230,zerstören::V,distrùggere,dağıtmaq
1231,verbrennen::V,bruciare,yandırmaq
1232,geben::V,dare,vermək
1233,reichen::V,pòrgere,uzatmaq
1234,schenken::V,regalare,vermək
1235,versprechen::V,promettere,vəd vermək
1236,wünschen::V,augurare,arzulamaq
1237,loben::V,lodare,tərifləmək
1238,küssen::V,baciare,öpmək
1239,wiegen::V,cullare,tərpətmək
1240,wiegen::V,dondolare,tərpətmək
1241,zudecken::V,coprire,örtmək
1242,wecken::V,svegliare,oyatmaq
1243,zeigen::V,indicare,göstərmək
1244,führen::V,guidare,rəhbərlik etmək
1245,führen::V,condurre,rəhbərlik etmək
1246,lehren::V,insegnare,öyrətmək
1247,unterrichten::V,istruire,öyrətmək
1248,unterrichten::V,istruire,dərs vermək
1249,unterrichten::V,insegnare,öyrətmək
1250,unterrichten::V,insegnare,dərs vermək
1251,aufziehen::V,allevare,tərbiyə etmək
1252,leiten::V,avviare,idarə etmək
1253,leiten::V,dirìgere,idarə etmək
1254,antreiben::V,incitare,bizləmək
1255,lassen::V,fare,-tırmaq
1256,einladen::V,invitare,dəvət etmək
1257,vereinigen::V,unire,birləşdirmək
1258,besuchen::V,visitare,baş çəkmək
1259,besuchen::V,visitare,ziyarət etmək
1260,besuchen::V,far vìsita a,baş çəkmək
1261,besuchen::V,far vìsita a,ziyarət etmək
1262,treffen::V,incontrare,rastlaşmaq
1263,treffen::V,incontrare,rast gəlmək
1264,sich versammeln::V,rinunirsi,toplanmaq
1265,spielen::V,giocare,oynamaq
1266,singen::V,cantare,oxumaq
1267,tanzen::V,danzare,oynamaq
1268,tanzen::V,danzare,rəqs etmək
1269,sich trennen::V,separarsi,ayrılmaq
1270,verlassen::V,lasciare,tərk etmək
1271,verlassen::V,abbandonare,tərk etmək
1272,retten::V,salvare,xilas etmək
1273,bewachen::V,custodire,gözətmək
1274,schützen::V,protèggere,qorumaq
1275,verteidigen::V,difèndere,qorumaq
1276,sich schlagen::V,bàttersi,döyüşmək
1277,schießen::V,sparare,atmaq
1278,schießen::V,sparare,atəş açmaq
1279,siegen::V,vìncere,yenmək
1280,ärgern::V,stizzire,acışdırmaq
1281,schlagen::V,bàttere,döymək
1282,treten::V,calciare,təpmək
1283,stechen::V,pùngere,soxmaq
1284,stoßen::V,urtare,itələmək
1285,stoßen::V,spìngere,itələmək
1286,stehlen::V,rubare,çalmaq
1287,stehlen::V,rubare,oğurlamaq
1288,stören::V,disturbare,pozmaq
1289,belästigen::V,molestare,narahat etmək
1290,belästigen::V,importunare,narahat etmək
1291,verbergen::V,celare,gizləmək
1292,verbergen::V,nascondere,gizləmək
1293,täuschen::V,ingannare,aldatmaq
1294,betrügen::V,frodare,aldatmaq
1295,betrügen::V,truffare,aldatmaq
1296,töten::V,uccìdere,öldürmək
1297,wohnen::V,abitare,yaşamaq
1298,arbeiten::V,lavorare,işləmək
1299,arbeiten::V,lavorare,çalışmaq
1300,sammeln::V,raccògliere,yığmaq
1301,sammeln::V,raccògliere,toplamaq
1302,sammeln::V,collezionare,yığmaq
1303,sammeln::V,collezionare,toplamaq
1304,pflücken::V,cògliere,qoparmaq
1305,jagen::V,cacciare,ovlamaq
1306,fischen::V,pescare,balıq tutmaq
1307,fassen::V,catturare,tutmaq
1308,fassen::V,acchiappare,tutmaq
1309,hüten::V,pascolare,güdmək
1310,treiben::V,spìngere,haylamaq
1311,anbinden::V,legare,bağlamaq
1312,anbinden::V,attaccare,bağlamaq
1313,füttern::V,dar da mangiare a,bəsləmək
1314,melken::V,mùngere,sağmaq
1315,hacken::V,tritare,yarmaq
1316,hacken::V,spaccare,yarmaq
1317,gießen::V,annaffiare,sulamaq
1318,reifen::V,maturare,dəymək
1319,zubereiten::V,preparare,bişirmək
1320,kochen::V,cuòcere,qaynatmaq
1321,backen::V,cuòcere,bişirmək
1322,backen::V,cuòcere al forno,bişirmək
1323,braten::V,frìggere,qızartmaq
1324,braten::V,arrostire,qızartmaq
1325,umrühren::V,mescolare,qarışdırmaq
1326,stricken::V,llavorare a maglia,hörmək
1327,nähen::V,cucire,tikmək
1328,färben::V,tìngere,boyamaq
1329,reinigen::V,pulire,təmizləmək
1330,reinigen::V,nettare,təmizləmək
1331,waschen::V,lavare,yumaq
1332,abwischen::V,asciugare,silmək
1333,spülen::V,lavare,çalxamaq
1334,spülen::V,sciacquare,çalxamaq
1335,fegen::V,spazzare,süpürmək
1336,kehren::V,spazzare,süpürmək
1337,baden::V,bagnarsi,çimmək
1338,baden::V,fare il bagno,çimmək
1339,sich waschen::V,lavarsi,yuyunmaq
1340,ausziehen::V,tògliersi,soyunmaq
1341,anziehen::V,mettersi,geymək
1342,anziehen::V,indossare,geymək
1343,sich anziehen::V,vestirsi,geyinmək
1344,kämmen::V,pettinare,daramaq
1345,schmücken::V,ornare,bəzəmək
1346,schmücken::V,decorare,bəzəmək
1347,sagen::V,dire,demək
1348,sagen::V,dire,söymek
1349,sprechen::V,parlare,danışmaq
1350,reden::V,parlare,danışmaq
1351,sich unterhalten::V,conversare,söhbət etmək
1352,fragen::V,chièdere,soruşmaq
1353,fragen::V,domandare,soruşmaq
1354,bitten::V,pregare,diləmək
1355,bitten::V,pregare,xahiş etmək
1356,erzählen::V,narrare,bəhs etmək
1357,erzählen::V,raccontare,bəhs etmək
1358,mitteilen::V,comunicare,bildirmək
1359,nennen::V,nominare,adlandırmaq
1360,rufen::V,chiamare,çağırmaq
1361,prahlen::V,vantarsi,öyünmək
1362,übersetzen::V,tradurre,tərcümə etmək
1363,denken::V,pensare,düşünmək
1364,denken::V,pensare,fikirləşmək
1365,glauben::V,credere,inanmaq
1366,bemerken::V,notare,qeyd etmək
1367,bemerken::V,osservare,qeyd etmək
1368,erkennen::V,riconoscere,tanımaq
1369,begreifen::V,capire,anlamaq
1370,begreifen::V,comprèndere,anlamaq
1371,verstehen::V,intèndere,duymaq
1372,verstehen::V,comprèndere,duymaq
1373,lernen::V,imparare,öyrənmək
1374,lernen::V,apprèndere,öyrənmək
1375,wissen::V,sapere,bilmək
1376,sich erinnern an::V,ricordare,xatırlamaq
1377,sich erinnern an::V,ricordarsi di,xatırlamaq
1378,vergessen::V,dimenticare,unutmaq
1379,messen::V,misurare,ölçmək
1380,zählen::V,contare,saymaq
1381,rechnen::V,contare,hesablamaq
1382,rechnen::V,calcolare,hesablamaq
1383,lesen::V,lèggere,oxumaq
1384,malen::V,dipìngere,şəkil çəkmək
1385,zeichnen::V,disegnare,cızmaq
1386,schreiben::V,scrìvere,yazmaq
1387,besitzen::V,possedere,yiyələnmək
1388,besitzen::V,possedere,malik olmaq
1389,kaufen::V,comprare,satın almaq
1390,kaufen::V,acquistare,satın almaq
1391,verkaufen::V,vendere,satmaq
1392,bezahlen::V,pagare,ödəmək
1393,zahlen::V,pagare,ödəmək
1394,beherrschen::V,dominare,idarə etmək
1395,ertragen::V,sopportare,dözmək
