,Concept_ID,,ga
314,Kreuz::N,,cros
315,Linie::N,,líne
316,Strich::N,,stríoc
317,Abstand::N,,achar
318,Entfernung::N,,fad
319,Gegend::N,,ceantar
320,Platz::N,,áit
321,Platz::N,,spás
322,Ort::N,,áit
323,Seite::N,,taobh
324,Mitte::N,,lár
325,Gegenstand::N,,ball
326,Gegenstand::N,,ábhar
327,Sache::N,,ní
328,Sache::N,,rud
329,Rand::N,,imeall
330,Rand::N,,ciumhais
331,Kante::N,,corr
332,Kante::N,,colbha
333,Ecke::N,,coirnéal
334,Spitze::N,,gob
335,Spitze::N,,barr
336,Ende::N,,ceann
337,Ende::N,,foirceann
338,Loch::N,,poll
339,Winkel::N,,cúinne
340,Winkel::N,,uillinn
341,Muster::N,,patrún
342,Größe::N,,méid
343,Größe::N,,toise
344,Länge::N,,fad
345,Höhe::N,,airde
346,Gewicht::N,,meáchan
347,Menge::N,,méid
348,Haufen::N,,cnap
349,Reihe::N,,líne
350,Reihe::N,,sraith
351,Boot::N,,bád
352,Ruder::N,,rámh
353,Ruder::N,,maide rámha
354,Schlitten::N,,carr sleamhnáin
355,Ski::N,,scí
356,Lagerfeuer::N,,tine champa
357,Last::N,,ualach
358,Gang::N,,siúlóid
359,Schritt::N,,céim
360,Schritt::N,,coiscéim
361,Norden::N,,tuaisceart
362,Süden::N,,deisceart
363,Westen::N,,iarthar
364,Osten::N,,oirthear
365,Holz::N,,adhmad
366,Brett::N,,clár
367,Platte::N,,leac
368,Stütze::N,,taca
369,Stange::N,,polla
370,Stange::N,,cuaille
371,Stock::N,,bata
372,Stock::N,,maide
373,Stab::N,,maide
374,Stab::N,,bachall
375,Rohr::N,,píopa
376,Haus::N,,teach
377,Heim::N,,baile
378,Ofen::N,,sornóg
379,Fußboden::N,,urlár
380,Tisch::N,,bord
381,Tisch::N,,tábla
382,Stuhl::N,,cathaoir
383,Wiege::N,,cliabhán
384,Bett::N,,leaba
385,Regal::N,,seilf
386,Kiste::N,,bosca
387,Fenster::N,,fuinneoig
388,Tür::N,,doras
389,Tor::N,,geata
390,Zaun::N,,fál
391,Zaun::N,,claí
392,Dach::N,,díon
393,Leiter::N,,dréimire
394,Besen::N,,scuab
395,Spaten::N,,spád
396,Spaten::N,,rámhainn
397,Schaufel::N,,sluasaid
398,Gabel::N,,forc
399,Gabel::N,,gabhlóg
400,Löffel::N,,spúnóg
401,Messer::N,,scian
402,Nagel::N,,tairne
403,Netz::N,,líon
404,Netz::N,,eangach
405,Haken::N,,croch
406,Griff::N,,cos
407,Griff::N,,hanla
408,Schloss::N,,glas
409,Bild::N,,pictiúr
410,Figur::N,,fíor
411,Puppe::N,,bábóg
412,Beutel::N,,mála
413,Beutel::N,,mealbhóg
414,Bündel::N,,beart
415,Tasche::N,,mála
416,Eimer::N,,buicéad
417,Deckel::N,,clár
418,Deckel::N,,claibín
419,Geschirr::N,,soithí
420,Geschirr::N,,gréithe
421,Sack::N,,sac
422,Sack::N,,mála
423,Tasse::N,,cupán
424,Topf::N,,pota
425,Kessel::N,,citeal
426,Essen::N,,béile
427,Nahrung::N,,bia
428,Speise::N,,mias
429,Fleisch::N,,feoil
430,Getreide::N,,grán
431,Getreide::N,,arbhar
432,Brei::N,,brúitín
433,Brot::N,,arán
434,Scheibe::N,,píosa
435,Scheibe::N,,slisne
436,Fett::N,,saill
437,Fett::N,,méathras
438,Butter::N,,im
439,Öl::N,,ola
440,Salz::N,,salann
441,Suppe::N,,sú
442,Suppe::N,,anraith
443,Honig::N,,mil
444,Milch::N,,bainne
445,Tee::N,,tae
446,Leder::N,,leathar
447,Wolle::N,,olann
448,Stoff::N,,éadach
449,Nadel::N,,snáthaid
450,Faden::N,,snáth
451,Knopf::N,,cnaipe
452,Knoten::N,,snaidhm
453,Farbe::N,,péint
454,Kleidung::N,,éadaí
455,Hemd::N,,léine
456,Kragen::N,,bóna
457,Ärmel::N,,muinchille
458,Hose::N,,bríste
459,Hose::N,,treabhsar
460,Gürtel::N,,crios
461,Mütze::N,,caipín
462,Schuh::N,,bróg
463,Stiefel::N,,buatais
464,Ring::N,,fáinne
465,Band::N,,ribín
466,Kamm::N,,cíor
467,Spiegel::N,,scáthán
468,Riemen::N,,iall
469,Riemen::N,,strapa
470,Schnur::N,,téad
471,Schnur::N,,sreangán
472,Leine::N,,iall
473,Decke::N,,pluid
474,Decke::N,,blaincéad
475,Kissen::N,,piliúr
476,Kissen::N,,adhartán
477,Tuch::N,,scaif
478,Handtuch::N,,tuáille
479,Kraft::N,,fórsa
480,Stärke::N,,neart
481,Gesundheit::N,,sláinte
482,Krankheit::N,,tinneas
483,Krankheit::N,,breoiteacht
484,Schmerz::N,,pian
485,Wunde::N,,goin
486,Fieber::N,,fiabhras
487,Arznei::N,,cógas
488,Brücke::N,,droichead
489,Brunnen::N,,tobar
490,Weide::N,,féarach
491,Pfad::N,,cosán
492,Pfad::N,,conair
493,Weg::N,,slí
494,Weg::N,,bealach
495,Straße::N,,bóthar
496,Dorf::N,,sráidbhaile
497,Stadt::N,,baile
498,Stadt::N,,cathair
499,Brief::N,,litir
500,Buch::N,,cín
501,Buch::N,,leabhar
502,Buchstabe::N,,litir
503,Zeitung::N,,nuachtán
504,Leben::N,,saol
505,Leben::N,,beatha
506,Tod::N,,bás
507,Grab::N,,uaigh
508,Kirche::N,,eaglais
509,Sünde::N,,peaca
510,Gott::N,,dia
511,Arbeiter::N,,oibrí
512,Chef::N,,saoiste
513,Chef::N,,ceannasaí
514,Meister::N,,máistir
515,Arzt::N,,lia
516,Arzt::N,,dochtúir
517,Lehrer::N,,oide
518,Lehrer::N,,múinteoir
519,Geld::N,,airgead
520,Geschäft::N,,gnó
521,Laden::N,,siopa
522,Preis::N,,praghas
523,Ware::N,,earra
524,Nutzen::N,,tairbhe
525,Reichtum::N,,rachmas
526,Reichtum::N,,saibhreas
527,Welt::N,,domhan
528,Land::N,,tír
529,Staat::N,,stát
530,König::N,,rí
531,Macht::N,,cumhacht
532,Grenze::N,,críoch
533,Grenze::N,,teorainn
534,Krieg::N,,cogadh
535,Feind::N,,namhaid
536,Gewalt::N,,foréigean
537,Kampf::N,,troid
538,Bogen[Waffe]::N,,bogha
539,Pfeil::N,,saighead
540,Gewehr::N,,gunna
541,Fehler::N,,botún
542,Fehler::N,,meancóg
543,Lüge::N,,bréag
544,Lüge::N,,éitheach
545,Schaden::N,,dochar
546,Schaden::N,,damáiste
547,Unglück::N,,drochrath
548,Schuld::N,,locht
549,Schuld::N,,milleán
550,Alter::N,,aois
551,Schluss::N,,deireadh
552,Zeit::N,,am
553,Zeit::N,,aimsir
554,Tag::N,,lá
555,Morgen::N,,maidin
556,Mittag::N,,nóin
557,Abend::N,,tráthnóna
558,Nacht::N,,oíche
559,Woche::N,,seachtain
560,Monat::N,,mí
561,Jahr::N,,bliain
562,Frühling::N,,earrach
563,Sommer::N,,samhradh
564,Herbst::N,,fómhar
565,Winter::N,,geimhreadh
566,Januar::N,,Eanáir
567,Februar::N,,Feabhra
568,März::N,,Márta
569,April::N,,Aibreán
570,Mai::N,,Bealtaine
571,Juni::N,,Meitheamh
572,Juli::N,,Iúil
573,August::N,,Lúnasa
574,September::N,,Meán Fómhair
575,Oktober::N,,Deireadh Fómhair
576,November::N,,Samhain
577,November::N,,Mí na Samhna
578,Dezember::N,,Mí na Nollag
579,Montag::N,,Luan
580,Montag::N,,Dé Luain
581,Dienstag::N,,Máirt
582,Dienstag::N,,Dé Máirt
583,Mittwoch::N,,Céadaoin
584,Mittwoch::N,,Dé Céadaoin
585,Donnerstag::N,,Déardaoin
586,Freitag::N,,Aoine
587,Freitag::N,,Dé hAoine
588,Samstag::N,,Satharn
589,Samstag::N,,Dé Sathairn
590,Sonntag::N,,Domhnach
591,Sonntag::N,,Dé Domhnaigh
592,groß::A,,mór
593,klein::A,,beag
594,lang::A,,fada
595,kurz::A,,gearr
596,kurz::A,,gairid
597,breit::A,,leathan
598,breit::A,,fairsing
599,schmal::A,,cúng
600,dicht::A,,dlúth
601,dick[Gegenstand]::A,,tiubh
602,dünn::A,,caol
603,dünn::A,,tanaí
604,fein::A,,scáinte
605,fein::A,,fíneálta
606,fest::A,,daingean
607,flach::A,,cothrom
608,glatt::A,,mín
609,glatt::A,,sleamhain
610,hart::A,,crua
611,weich::A,,bog
612,rund::A,,cruinn
613,spitz::A,,gobach
614,spitz::A,,biorach
615,scharf::A,,géar
616,scharf::A,,faobhrach
617,stumpf::A,,maol
618,schwer::A,,trom
619,schön::A,,álainn
620,heiß::A,,te
621,warm::A,,te
622,kalt::A,,fuar
623,kühl::A,,fionnuar
624,frisch::A,,úr
625,frisch::A,,friseáilte
626,feucht::A,,tais
627,nass::A,,fliuch
628,trocken::A,,tirim
629,voll::A,,lán
630,leer::A,,folamh
631,offen::A,,oscailte
632,geschlossen::A,,dúnta
633,geschlossen::A,,druidte
634,sauber::A,,glan
635,schmutzig::A,,salach
636,roh::A,,amh
637,reif::A,,aibí
638,lecker::A,,blasta
639,süß::A,,milis
640,bitter::A,,searbh
641,sauer::A,,géar
642,sauer::A,,searbh
643,hell::A,,geal
644,hell::A,,soilseach
645,dunkel::A,,dorcha
646,schwarz::A,,dubh
647,weiß::A,,bán
648,rot::A,,dearg
649,gelb::A,,buí
650,blau::A,,gorm
651,grün::A,,glas
652,grün::A,,uaine
653,grau::A,,liath
654,bunt::A,,ildathach
655,bunt::A,,dathannach
656,billig::A,,saor
657,teuer::A,,daor
658,teuer::A,,costasach
659,wertvoll::A,,luachmhar
660,blind::A,,dall
661,blind::A,,caoch
662,taub::A,,bodhar
663,kräftig::A,,cumhachtach
664,stark::A,,tréan
665,stark::A,,láidir
666,schwach::A,,lag
667,schwach::A,,fann
668,fett::A,,ramhar
669,schlank::A,,caol
670,schlank::A,,seang
671,hübsch::A,,álainn
672,hübsch::A,,dathúil
673,böse::A,,olc
674,dumm::A,,dúr
675,dumm::A,,amaideach
676,faul::A,,falsa
677,faul::A,,leisciúil
678,fleißig::A,,dícheallach
679,geizig::A,,barainneach
680,geizig::A,,sprionlaithe
681,klug::A,,cliste
682,geschickt::A,,oilte
683,geschickt::A,,ealaíonta
684,lieb::A,,dil
685,lieb::A,,dílis
686,lustig::A,,aerach
687,lustig::A,,meidhreach
688,sanft::A,,bog
689,sanft::A,,séimh
690,hungrig::A,,ocrach
691,krank::A,,tinn
692,krank::A,,breoite
693,nackt::A,,nocht
694,traurig::A,,brónach
695,lebendig::A,,beo
696,gut::A,,maith
697,schlecht::A,,dona
698,schlecht::A,,droch-
699,richtig::A,,ceart
700,schlimm::A,,gránna
701,schlimm::A,,tubaisteach
702,wahr::A,,fíor
703,alt::A,,sean
704,neu::A,,úr
705,neu::A,,nua
706,ehemalig::A,,iar-
707,ehemalig::A,,sean-
708,alt[Lebewesen]::A,,sean
709,alt[Lebewesen]::A,,aosta
710,jung::A,,óg
711,arm::A,,bocht
712,reich::A,,saibhir
713,reich::A,,rachmasach
714,bekannt::A,,atá eolas air
715,berühmt::A,,cailiúil
716,berühmt::A,,clúiteach
717,fremd::A,,coimhthíoch
718,verschieden::A,,éagsúil
719,verschieden::A,,difriúil
720,nah::A,,gar
721,nah::A,,deas
722,fern::A,,i bhfad uainn
723,fern::A,,i bhfad i gcéin
724,linker::A,,clé
725,rechter::A,,deas
726,anderer::A,,eile
727,erster::A,,céad
728,zweiter::A,,dóú
729,zweiter::A,,dara
730,dritter::A,,tríú
731,dritter::A,,treas
732,letzter::A,,déanach
733,letzter::A,,deireanach
734,allein::ADV,,i d'aonar
735,auf einmal::ADV,,ag an am céanna
736,zusammen::ADV,,le chéile
737,zusammen::ADV,,in eineacht
738,lange::ADV,,fada
739,plötzlich::ADV,,go tobann
740,plötzlich::ADV,,i dtobainne
741,sofort::ADV,,ar an toirt
742,sofort::ADV,,ar an bpointe
743,später::ADV,,níos déanaí
744,jetzt::ADV,,anois
745,heute::ADV,,inniu
746,morgen::ADV,,amárach
747,bald::ADV,,go luath
748,bald::ADV,,gan mhoill
749,dann::ADV,,ansin
750,gestern::ADV,,inné
751,einst::ADV,,tráth
752,einst::ADV,,uair amháin
753,damals::ADV,,ag an am
754,damals::ADV,,an t-am sin
755,danach::ADV,,ina dhiaidh sin
756,vorher::ADV,,cheana
757,vorher::ADV,,roimhe sin
758,zuerst::ADV,,ar dtús
759,einmal::ADV,,uair amháin
760,manchmal::ADV,,uaireanta
761,oft::ADV,,minic
762,immer::ADV,,i gcónaí
763,niemals::ADV,,riamh
764,hier::ADV,,anseo
765,hierhin::ADV,,anseo
766,von hier::ADV,,an áit seo
767,dort::ADV,,ann
768,dort::ADV,,ansin
769,dorthin::ADV,,ann
770,dorthin::ADV,,ansin
771,geradeaus::ADV,,ar aghaidh
772,rückwärts::ADV,,siar
773,zurück::ADV,,ar ais
774,unten::ADV,,thíos
775,hinab::ADV,,síos
776,oben::ADV,,thuas
777,hinauf::ADV,,suas
778,überall::ADV,,i ngach áit
779,überall::ADV,,ar fud na háite
780,nicht::ADV,,ní
781,nicht::ADV,,cha
782,ein wenig::ADV,,beagán
783,kaum::ADV,,ar éigean
784,sehr::ADV,,an-
785,so::ADV,,chomh
786,so::ADV,,mar sin
787,noch::ADV,,fós
788,noch::ADV,,go fóill
789,nur::ADV,,amháin
790,nur::ADV,,níl ach
791,schon::ADV,,cheana
792,schon::ADV,,cheana féin
793,wieder::ADV,,arís
794,wieder::ADV,,athuair
795,vergebens::ADV,,amú
796,vergebens::ADV,,in aisce
797,vor::PRP,,ar thosach
798,hinter::PRP,,laistiar de
799,hinter::PRP,,taobh thiar de
800,unter::PRP,,faoi
801,durch::PRP,,trí
802,neben::PRP,,taobh le
803,neben::PRP,,in aice le
804,zwischen::PRP,,idir
805,wegen::PRP,,de bharr
806,wegen::PRP,,mar gheall ar
807,dies::PRN,,seo
808,das::PRN,,sin
809,alles::PRN,,gach rud
810,ich::PRN,,mé
811,ich::PRN,,mise
812,du::PRN,,tú
813,du::PRN,,tusa
814,er::PRN,,sé
815,er::PRN,,seisean
816,wir::PRN,,sinn
817,ihr::PRN,,sibh
818,ihr::PRN,,sibhse
819,sie::PRN,,siad
820,sie::PRN,,siadsan
821,was::FPRN,,cad
822,was::FPRN,,céard
823,wer::FPRN,,cé
824,wo::FADV,,cá
825,wo::FADV,,cén áit
826,wohin::FADV,,cá
827,wohin::FADV,,cén áit
828,wie::FADV,,conas
829,wie::FADV,,cén chaoi
830,warum::FADV,,cén fáth
831,warum::FADV,,cad chuige
832,wieviel::FNUM,,cá mhéad
833,eins::NUM,,aon
834,zwei::NUM,,dhá
835,drei::NUM,,trí
836,vier::NUM,,ceathair
837,fünf::NUM,,cúig
838,sechs::NUM,,sé
839,sieben::NUM,,seacht
840,acht::NUM,,ocht
841,neun::NUM,,naoi
842,zehn::NUM,,deich
843,elf::NUM,,aon déag
844,zwölf::NUM,,dó dhéag
845,zwanzig::NUM,,fiche
846,dreißig::NUM,,tríocha
847,vierzig::NUM,,daichead
848,vierzig::NUM,,ceathracha
849,fünfzig::NUM,,caoga
850,sechzig::NUM,,seasca
851,siebzig::NUM,,seachtó
852,achtzig::NUM,,ochtó
853,neunzig::NUM,,nócha
854,hundert::NUM,,céad
855,tausend::NUM,,míle
856,und::CNJ,,agus
857,oder::CNJ,,nó
858,stehen::V,,seas
859,sitzen::V,,suigh
860,liegen::V,,luigh
861,hängen::V,,tá crochta
862,werden::V,,éirigh
863,passieren::V,,tarlaigh
864,beginnen::V,,tosaigh
865,enden::V,,críochnaigh
866,wechseln::V,,athraigh
867,aufgehen[Sonne]::V,,éirigh
868,untergehen[Sonne]::V,,fuin
869,untergehen[Sonne]::V,,téigh faoi
870,scheinen[Sonne]::V,,taitin
871,scheinen[Sonne]::V,,soilsigh
872,donnern::V,,tá toirneach ann
873,wehen::V,,séid
874,strömen::V,,sil
875,fließen::V,,rith
876,fließen::V,,snigh
877,sich drehen::V,,cas
878,sich drehen::V,,imrothlaigh
879,schwanken::V,,luasc
880,schwingen::V,,luasc
881,fallen::V,,tit
882,brennen::V,,dóigh
883,rauchen::V,,plúch toite
884,regnen::V,,báistigh
885,regnen::V,,tá ag cur báistí
886,gefrieren::V,,sioc
887,gefrieren::V,,reoigh
888,tauen::V,,leáigh
889,tauen::V,,coscair
890,schmelzen::V,,leáigh
891,trocknen::V,,triomaigh
892,sieden::V,,fiuch
893,sieden::V,,beirigh
894,faulen::V,,lobh
895,faulen::V,,dreoigh
896,verfaulen::V,,lobh
897,verfaulen::V,,feoigh
898,reißen::V,,bris
899,versinken::V,,téigh síos
900,vergehen::V,,téigh thart
901,erscheinen::V,,tar
902,verschwinden::V,,imigh
903,sinken::V,,tit
904,sinken::V,,ísligh
905,abnehmen::V,,maolaigh
906,abnehmen::V,,laghdaigh
907,zunehmen::V,,méadaigh
908,steigen::V,,éirigh
909,wachsen::V,,fás
910,glänzen::V,,lonraigh
911,funkeln::V,,drithligh
912,lärmen::V,,tóg callán
913,läuten::V,,buail
914,klingeln::V,,buail
915,klirren::V,,cling
916,brausen::V,,búir
917,rauschen::V,,tá ag siosarnach
918,klingen::V,,tá glór ag
919,bellen::V,,amhastraigh
920,heulen::V,,glam
921,blasen::V,,séid
922,pfeifen::V,,lig fead
923,schreien::V,,béic
924,schreien::V,,glaoigh
925,stöhnen::V,,lig cnead
926,zittern::V,,crith
927,zittern::V,,creathnaigh
928,leben::V,,mair
929,geboren werden::V,,rugadh
930,atmen::V,,análaigh
931,trinken::V,,ól
932,essen::V,,ith
933,schlucken::V,,slog
934,müde werden::V,,tuirsigh
935,einschlafen::V,,tit ina chodladh
936,schlafen::V,,codail
937,aufwachen::V,,múscail
938,aufstehen::V,,éirigh
939,sich erholen::V,,lig scíth
940,krank werden::V,,éirigh tinn
941,krank sein::V,,tá tinn
942,schmerzen::V,,tá pian i
943,husten::V,,déan casacht
944,genesen::V,,téarnaigh
945,sterben::V,,éag
946,sterben::V,,faigh bás
947,umkommen::V,,caill
948,sich bewegen::V,,bog
949,sich bewegen::V,,gluais
950,sich rühren::V,,corraigh
951,sich erheben::V,,seas suas
952,sich setzen::V,,suigh
953,hinfallen::V,,tit
954,laufen::V,,siúil
955,schreiten::V,,siúil
956,spazierengehen::V,,téigh ag spaisteoireacht
957,eilen::V,,deifrigh
958,eilen::V,,brostaigh
959,sich beeilen::V,,deifrigh
960,sich beeilen::V,,déan deifir
961,sausen::V,,luathaigh
962,rennen::V,,rith
963,springen::V,,léim
964,klettern::V,,dreap
965,schaukeln::V,,téigh ar an maide corrach
966,kriechen::V,,snámh
967,schwimmen::V,,snámh
968,tauchen::V,,tum
969,rudern::V,,iomair
970,rudern::V,,rámhaigh
971,fahren::V,,tiomáin
972,fliegen::V,,eitil
973,gehen::V,,téigh
974,weggehen::V,,imigh
975,abfahren::V,,imigh
976,anhalten::V,,stad
977,hineingehen::V,,téigh isteach
978,eintreten::V,,téigh isteach
979,kommen::V,,tar
