,Concept_ID,sq,eu
811,klug::A,mençur,zuhur
812,geschickt::A,aftë,trebe
813,geschickt::A,aftë,antzetsu
814,lieb::A,dashur,maite
815,lieb::A,dashur,laztan
816,lustig::A,gëzuar,alaitsu
817,sanft::A,butë,eme
818,sanft::A,butë,ezti
819,hungrig::A,uritur,gose
820,krank::A,sëmurë,eri
821,krank::A,sëmurë,gaixo
822,nackt::A,lakuriq,biluzi
823,nackt::A,zhveshur,biluzi
824,traurig::A,trishtuar,itun
825,traurig::A,trishtuar,betilun
826,lebendig::A,gjallë,bizirik
827,gut::A,mirë,on
828,schlecht::A,keq,txar
829,richtig::A,drejtë,zuzen
830,schlimm::A,keq,larri
831,wahr::A,vërtetë,egiazko
832,alt::A,vjetër,zahar
833,neu::A,i ri,berri
834,ehemalig::A,dikurshëm,lehengo
835,alt[Lebewesen]::A,plak,adindun
836,jung::A,i ri,gazte
837,arm::A,varfër,txiro
838,arm::A,varfër,behartsu
839,arm::A,vobektë,txiro
840,arm::A,vobektë,behartsu
841,reich::A,pasur,dirudun
842,bekannt::A,njohur,ezagun
843,berühmt::A,famshëm,entzun
844,berühmt::A,famshëm,ospetsu
845,fremd::A,huaj,arrotz
846,verschieden::A,ndryshëm,ezberdin
847,verschieden::A,ndryshëm,desberdin
848,nah::A,afërt,hurre
849,nah::A,afërt,hurbil
850,fern::A,largët,urrun
851,linker::A,majtë,ezker
852,rechter::A,djathtë,eskuin
853,anderer::A,tjetër,beste
854,erster::A,parë,lehen
855,erster::A,parë,aurren
856,zweiter::A,dytë,bigarren
857,dritter::A,i tretë,hirugarren
858,letzter::A,fundit,azken
859,letzter::A,fundit,hondar
860,allein::ADV,vetëm,bakarrik
861,auf einmal::ADV,njëkohësisht,batera
862,zusammen::ADV,bashkë,elkarrekin
863,zusammen::ADV,së bashku,elkarrekin
864,lange::ADV,për një kohë të gjatë,luzaro
865,plötzlich::ADV,befas,bat-batean
866,sofort::ADV,menjëherë,berehala
867,sofort::ADV,aty për aty,berehala
868,später::ADV,më vonë,gero
869,jetzt::ADV,tash,orain
870,heute::ADV,sot,gaur
871,morgen::ADV,nesër,bihar
872,bald::ADV,shpejt,aurki
873,bald::ADV,shpejt,laster
874,bald::ADV,së shpejti,aurki
875,bald::ADV,së shpejti,laster
876,dann::ADV,pastaj,ondoren
877,gestern::ADV,dje,atzo
878,einst::ADV,dikur,antzina
879,damals::ADV,atëherë,orduan
880,danach::ADV,mandej,gerora
881,danach::ADV,mandej,ondoren
882,vorher::ADV,më parë,lehenago
883,zuerst::ADV,së pari,aurrena
884,zuerst::ADV,së pari,lehenbizi
885,einmal::ADV,njëherë,behin
886,einmal::ADV,njëherë,aldi bat
887,manchmal::ADV,nganjëherë,batzuetan
888,manchmal::ADV,nganjëherë,zenbaitetan
889,oft::ADV,shpesh,maiz
890,oft::ADV,shpesh,askotan
891,immer::ADV,përherë,beti
892,immer::ADV,gjithnjë,beti
893,niemals::ADV,kurrë,inoiz ez
894,niemals::ADV,kurrë,sekula ez
895,niemals::ADV,asnjëherë,inoiz ez
896,niemals::ADV,asnjëherë,sekula ez
897,hier::ADV,këtu,hemen
898,hierhin::ADV,knej,hona
899,von hier::ADV,që këtej,hemendik
900,von hier::ADV,që këtej,honetatik
901,von hier::ADV,prej këtej,hemendik
902,von hier::ADV,prej këtej,honetatik
903,dort::ADV,aty,han
904,dort::ADV,atje,han
905,dorthin::ADV,anej,hara
906,geradeaus::ADV,drejt,artez
907,vorwärts::ADV,mbroth,aurrera
908,vorwärts::ADV,përpara,aurrera
909,rückwärts::ADV,mbrapsht,atzera
910,rückwärts::ADV,mbrapsht,atzerantz
911,zurück::ADV,prapa,atzera
912,zurück::ADV,mbrapsht,atzera
913,unten::ADV,poshtë,behean
914,hinab::ADV,përposh,behera
915,hinab::ADV,përposh,beherantz
916,oben::ADV,lart,goian
917,oben::ADV,sipër,goian
918,hinauf::ADV,lart,gora
919,hinauf::ADV,lart,gorantz
920,hinauf::ADV,përpjetë,gora
921,hinauf::ADV,përpjetë,gorantz
922,überall::ADV,kudo,edonon
923,nicht::ADV,s',ez
924,nicht::ADV,nuk,ez
925,ein wenig::ADV,një tis,apur bat
926,ein wenig::ADV,një tis,pixka bat
927,kaum::ADV,mezi,ozta
928,kaum::ADV,mezi,nekez
929,sehr::ADV,fort,oso
930,sehr::ADV,shumë,oso
931,so::ADV,ashtu,hala
932,so::ADV,ashtu,honela
933,so::ADV,kështu,hala
934,so::ADV,kështu,honela
935,noch::ADV,ende,oraindik
936,noch::ADV,akoma,oraindik
937,nur::ADV,vetëm,bakarrik
938,schon::ADV,tashmë,ja
939,schon::ADV,tashmë,jada
940,wieder::ADV,përsëri,berriro
941,vergebens::ADV,kot,alferrik
942,vor::PRP,para,aurrean
943,hinter::PRP,prapa,ostean
944,hinter::PRP,prapa,gibelean
945,hinter::PRP,mbrapa,ostean
946,hinter::PRP,mbrapa,gibelean
947,unter::PRP,nën,pean
948,unter::PRP,nën,azpian
949,durch::PRP,nëpër,zehar
950,neben::PRP,pranë,ondoan
951,neben::PRP,pranë,aldamenean
952,neben::PRP,përbri,ondoan
953,neben::PRP,përbri,aldamenean
954,zwischen::PRP,midis,artean
955,zwischen::PRP,ndërmjet,artean
956,wegen::PRP,për,-gatik
957,dies::PRN,ky,hau
958,das::PRN,ky,hura
959,alles::PRN,gjithçka,dena
960,ich::PRN,unë,ni
961,du::PRN,ti,zu
962,er::PRN,ai,bera
963,wir::PRN,ne,gu
964,ihr::PRN,ju,zuek
965,sie::PRN,ata,berak
966,was::FPRN,ç',zer
967,was::FPRN,çfarë,zer
968,wer::FPRN,kush,nor
969,wo::FADV,ku,non
970,wohin::FADV,për ku,nora
971,wie::FADV,si,nola
972,wie::FADV,si,zelan
973,warum::FADV,pse,zeren
974,warum::FADV,pse,zergatik
975,warum::FADV,përse,zeren
976,warum::FADV,përse,zergatik
977,wieviel::FNUM,sa,zenbat
978,eins::NUM,një,bat
979,zwei::NUM,dy,bi
980,zwei::NUM,dy,biga
981,drei::NUM,tre,hiru
982,vier::NUM,katër,lau
983,fünf::NUM,pesë,bost
984,sechs::NUM,gjashtë,sei
985,sieben::NUM,shtatë,zazpi
986,acht::NUM,tetë,zortzi
987,neun::NUM,nëntë,bederatzi
988,zehn::NUM,dhjetë,hamar
989,elf::NUM,njëmbëdhjetë,hamaika
990,zwölf::NUM,dymbëdhjetë,hamabi
991,zwanzig::NUM,njëzet,hogei
992,dreißig::NUM,tridhjetë,hogeita hamar
993,vierzig::NUM,dyzet,berrogei
994,fünfzig::NUM,pesëdhjetë,berrogeita hamar
995,sechzig::NUM,gjashtëdhjetë,hirurogei
996,siebzig::NUM,shtatëdhjetë,hirurogeita hamar
997,achtzig::NUM,tetëdhjetë,laurogei
998,neunzig::NUM,nëntëdhjetë,laurogeita hamar
999,hundert::NUM,qind,ehun
1000,tausend::NUM,mijë,mila
1001,und::CNJ,e,eta
1002,und::CNJ,dhe,eta
1003,oder::CNJ,a,edo
1004,oder::CNJ,apo,edo
1005,stehen::V,rri,zutik egon
1006,sitzen::V,rri,eserita egon
1007,liegen::V,rri shtrirë,etzan
1008,hängen::V,varem,eskegita egon
1009,hängen::V,varem,zintzilik egon
1010,werden::V,bëhem,bihurtu
1011,werden::V,bëhem,bilakatu
1012,passieren::V,ndodh,pasatu
1013,passieren::V,ndodh,gertatu
1014,beginnen::V,filloj,hasi
1015,enden::V,përfundoj,bukatu
1016,wechseln::V,ndërroj,aldatu
1017,aufgehen[Sonne]::V,hapem,ilki
1018,aufgehen[Sonne]::V,hapem,sortu
1019,untergehen[Sonne]::V,hyj,sartu
1020,untergehen[Sonne]::V,perëndoj,sartu
1021,scheinen[Sonne]::V,ndriçoj,eguzkia egon
1022,donnern::V,gjëmoj,trumoia jo
1023,donnern::V,bubulloj,trumoia jo
1024,wehen::V,fryj,haizea ibili
1025,strömen::V,derdh,zorrotadaka isuri
1026,fließen::V,rrjedh,isuri
1027,sich drehen::V,rrotullohem,biratu
1028,schwanken::V,dyzoj,zabuka ibili
1029,schwingen::V,dridhem,kulunkatu
1030,fallen::V,bie,erori
1031,brennen::V,digjem,sutan egon
1032,rauchen::V,nxjerr tym,kea bota
1033,regnen::V,bie shi,euria ari izan
1034,gefrieren::V,ngrij,izoztu
1035,gefrieren::V,ngrij,hormatu
1036,tauen::V,shkrij,gesaldu
1037,schmelzen::V,shkrij,urtu
1038,trocknen::V,thaj,idortu
1039,trocknen::V,thaj,lehortu
1040,sieden::V,ziej,irakin
1041,faulen::V,kalbem,hirotu
1042,faulen::V,kalbem,usteldu
1043,faulen::V,prishem,hirotu
1044,faulen::V,prishem,usteldu
1045,verfaulen::V,kalbem,hirotu
1046,verfaulen::V,kalbem,usteldu
1047,reißen::V,grisem,eten
1048,reißen::V,grisem,tarrat egin
1049,reißen::V,shqyhem,eten
1050,reißen::V,shqyhem,tarrat egin
1051,versinken::V,humboj,urperatu
1052,vergehen::V,kaloj,iragan
1053,erscheinen::V,dukem,agertu
1054,verschwinden::V,zhdukem,desagertu
1055,sinken::V,ulem,beheititu
1056,abnehmen::V,pakësohem,gutxitu
1057,abnehmen::V,pakësohem,beheratu
1058,abnehmen::V,zvogëlohem,gutxitu
1059,abnehmen::V,zvogëlohem,beheratu
1060,zunehmen::V,shtohem,gora egin
1061,steigen::V,rritem,igo
1062,wachsen::V,rritem,hazi
1063,glänzen::V,vezulloj,distiratu
1064,funkeln::V,xixoj,izarniatu
1065,funkeln::V,xixëlloj,izarniatu
1066,lärmen::V,oshtij,zarata atera
1067,lärmen::V,zhurmoj,zarata atera
1068,läuten::V,bie,jo
1069,läuten::V,bie,hots egin
1070,klingeln::V,i bie ziles,txirrina jo
1071,klirren::V,kërcëlloj,tintin egin
1072,brausen::V,gjëmoj,marru egin
1073,rauschen::V,fëshfërij,fir-fir egin
1074,klingen::V,tingëlloj,soinu egin
1075,bellen::V,leh,zaunkatu
1076,heulen::V,ulërij,ulu egin
1077,heulen::V,ulërij,uhuri egin
1078,blasen::V,fryj,ufa egin
1079,blasen::V,fryj,putz egin
1080,pfeifen::V,fishkëllej,txistu egin
1081,schreien::V,bërtas,oihu egin
1082,schreien::V,bërtas,garrasi egin
1083,stöhnen::V,rënkoj,intziri egin
1084,zittern::V,trembem,ikara egin
1085,zittern::V,trembem,dar-dar egin
1086,leben::V,rroj,bizi izan
1087,leben::V,jetoj,bizi izan
1088,geboren werden::V,lind,jaio
1089,atmen::V,marr frymë,hats egin
1090,atmen::V,marr frymë,arnasa egin
1091,trinken::V,pi,edan
1092,essen::V,ha,jan
1093,schlucken::V,gëlltis,irentsi
1094,schlucken::V,kapërdij,irentsi
1095,müde werden::V,lodhem,unatu
1096,müde werden::V,lodhem,nekatu
1097,einschlafen::V,bie të fle,lokartu
1098,schlafen::V,fle,lo egin
1099,aufwachen::V,zgjohem,esnatu
1100,aufwachen::V,zgjohem,atzarri
1101,aufstehen::V,çohem,jaiki
1102,aufstehen::V,ngrihem,jaiki
1103,sich erholen::V,qetësohem,atseden egin
1104,sich erholen::V,shtendosem,atseden egin
1105,krank werden::V,bie i sëmurë,gaixotu
1106,krank sein::V,jam i sëmurë,eri izan
1107,krank sein::V,jam i sëmurë,gaixo izan
1108,schmerzen::V,dhemb,min egin
1109,husten::V,kollitem,eztul egin
1110,genesen::V,shërohem,osatu
1111,sterben::V,vdes,hil
1112,sterben::V,vdes,zendu
1113,umkommen::V,vdes,istripuz hil
1114,umkommen::V,mbaroj,istripuz hil
1115,sich bewegen::V,shkundem,higitu
1116,sich rühren::V,lëviz,zirkin egin
1117,sich erheben::V,ngrihem,zutitu
1118,sich erheben::V,ngrihem,altxatu
1119,sich setzen::V,ulem,eseri
1120,sich setzen::V,ulem,jesarri
1121,hinfallen::V,gremisem,erori
1122,laufen::V,eci,ibili
1123,schreiten::V,çapem,oinkatu
1124,spazierengehen::V,shëtis,paseatu
1125,spazierengehen::V,shëtis,ostera bat egin
1126,eilen::V,ngas,lasterkatu
1127,sich beeilen::V,nxitoj,lehiatu
1128,sausen::V,eci shpejt,ziztu bizian joan
1129,rennen::V,vrapoj,lasterka egin
1130,springen::V,kërcej,jauzi egin
1131,klettern::V,hipi,igo
1132,schaukeln::V,kolovitem,zabu egin
1133,schaukeln::V,kolovitem,zanbulu egin
1134,kriechen::V,zvarritem,narras egin
1135,schwimmen::V,notoj,igerikatu
1136,schwimmen::V,notoj,igeri egin
1137,tauchen::V,zhytem,murgildu
1138,tauchen::V,zhytem,pulunpatu
1139,rudern::V,vozis,bogatu
1140,rudern::V,vozis,arraun egin
1141,fahren::V,shkoj,joan
1142,fliegen::V,fluturoj,hegaldatu
1143,fliegen::V,fluturoj,hegan egin
1144,gehen::V,eci,joan
1145,gehen::V,shkoj,joan
1146,weggehen::V,vete,alde egin
1147,abfahren::V,nisem,abiatu
1148,anhalten::V,ndalem,geratu
1149,anhalten::V,ndalem,gelditu
1150,hineingehen::V,futem,sartu
1151,eintreten::V,hyj,sartu
1152,kommen::V,vij,etorri
1153,ankommen::V,arrij,heldu
1154,ankommen::V,arrij,iritsi
1155,ankommen::V,mbërrij,heldu
1156,ankommen::V,mbërrij,iritsi
1157,zurückkommen::V,kthehem,itzuli
1158,bleiben::V,mbetem,gelditu
1159,bleiben::V,qëndroj,gelditu
1160,warten::V,pres,itxaron
1161,warten::V,pres,zain egon
1162,erwarten::V,pres,iguriki
1163,suchen::V,kërkoj,bilatu
1164,finden::V,gjej,idoro
1165,finden::V,gjej,aurkitu
1166,versuchen::V,mundohem,saiatu
1167,versuchen::V,mundohem,ahalegindu
1168,vorbereiten::V,përgatis,gertatu
1169,lieben::V,dashuroj,maitatu
1170,lieben::V,dashuroj,maite izan
1171,mögen::V,dua,laket izan
1172,mögen::V,dua,atsegin izan
1173,lachen::V,qesh,irri egin
1174,lachen::V,qesh,barre egin
1175,rühren::V,mallëngjej,hunkitu
1176,weinen::V,qaj,negar egin
1177,schimpfen::V,shaj,erneguka ari izan
1178,sich ärgern::V,bëhem verem,ernegatu
1179,sich ärgern::V,bëhem verem,haserretu
1180,sich fürchten::V,kam frikë,beldur izan
1181,sich fürchten::V,frikësohem,beldur izan
1182,fürchten::V,kam frikë nga,beldur izan
1183,fliehen::V,arratisem,ihes egin
1184,flüchten::V,iki,ihes egin
1185,sehen::V,shoh,ikusi
1186,anschauen::V,shikoj,begietsi
1187,ansehen::V,shikoj,begiratu
1188,hören::V,dëgjoj,aditu
1189,zuhören::V,veshtoj,entzun
1190,probieren::V,provoj,dastatu
1191,riechen::V,nuhas,usnatu
1192,riechen::V,nuhas,usaindu
1193,fühlen::V,ndiej,sentitu
1194,scheinen::V,ndriçoj,iruditu
1195,scheinen::V,ndriçoj,begitandu
1196,zu sehen sein::V,dukem,azaldu
1197,vernehmen::V,dëgjoj,aditu
1198,frieren::V,mërdhij,hotz izan
1199,tun::V,bëj,egin
1200,können::V,mund,ahal izan
1201,wollen::V,dua,nahi izan
1202,wollen::V,dëshiroj,nahi izan
1203,anfangen::V,filloj,hasi
1204,beenden::V,kryej,bukatu
1205,beenden::V,mbaroj,bukatu
1206,aufhören::V,pushoj,utzi
1207,gelingen::V,më shkon mbarë,lortu
1208,geraten::V,del,heldu
1209,öffnen::V,hap,ireki
1210,öffnen::V,hap,zabaldu
1211,schließen::V,mbyll,itxi
1212,stellen::V,vë,ipini
1213,setzen::V,vë,jesarri
1214,legen::V,vë,jarri
1215,berühren::V,rrok,ukitu
1216,verbinden::V,bashkoj,uztartu
1217,bedecken::V,mbuloj,estali
1218,aufhängen::V,var,eseki
1219,aufhängen::V,var,eskegi
1220,anzünden::V,ndez,piztu
1221,aufheben::V,ngre,jaso
1222,zurücklassen::V,lë pas,atzean utzi
1223,verlieren::V,humb,galdu
1224,fallen lassen::V,lëshoj,erortzen utzi
1225,machen::V,bëj,egin
1226,herstellen::V,prodhoj,ekoiztu
1227,bauen::V,ndërtoj,eraiki
1228,reparieren::V,ndreq,konpondu
1229,reparieren::V,meremetoj,konpondu
1230,verbessern::V,përmirësoj,hobetu
1231,ändern::V,ndërroj,mudatu
1232,graben::V,gërmoj,aitzurtu
1233,beugen::V,kërrus,makurtu
1234,biegen::V,përkul,malgutu
1235,biegen::V,përkul,makolatu
1236,drehen::V,dredh,jiratu
1237,drehen::V,rrotulloj,jiratu
1238,wenden::V,kthej,bihurtu
1239,umdrehen::V,kthej,biratu
1240,umdrehen::V,kthej,alderantzikatu
1241,heben::V,ngre,jaso
1242,heben::V,ngre,goratu
1243,hochheben::V,ngre,goratu
1244,hochheben::V,ngre,altxatu
1245,ergreifen::V,rrëmbej,oratu
1246,halten::V,mbaj,eutsi
1247,drücken::V,shtyp,sakatu
1248,schieben::V,shtyj,bultzatu
1249,kratzen::V,kruaj,hatz egin
1250,kratzen::V,kruaj,hazka egin
1251,kratzen::V,gërvisht,hatz egin
1252,kratzen::V,gërvisht,hazka egin
1253,lecken::V,lëpij,miaztu
1254,lecken::V,lëpij,lamikatu
1255,beißen::V,kafshoj,hozka egin
1256,beißen::V,kafshoj,ausiki egin
1257,abreißen::V,shkëpus,kendu
1258,abschneiden::V,cungoj,moztu
1259,abschneiden::V,cungoj,pikatu
1260,binden::V,lidh,lotu
1261,binden::V,lidh,estekatu
1262,stecken::V,fus,sartu
1263,stecken::V,ngul,sartu
1264,brechen::V,thyej,apurtu
1265,klopfen::V,trokas,jo
1266,hauen::V,godas,jo
1267,kleben::V,ngjis,itsatsi
1268,reiben::V,fërkoj,igurtzi
1269,streichen::V,lyej,igurtzi
1270,schleifen::V,mpreh,zorroztu
1271,schneiden::V,pres,moztu
1272,rütteln::V,shkund,astindu
1273,rütteln::V,shkund,inarrosi
1274,schütteln::V,lëkund,astindu
1275,schütteln::V,lëkund,inarrosi
1276,schwenken::V,valëvit,zabukatu
1277,schütten::V,mbush,isuri
1278,füllen::V,mbush,bete
1279,einwickeln::V,mbështjell,bildu
1280,tragen::V,mbaj,eroan
1281,tragen::V,mbaj,eraman
1282,tragen::V,mbart,eroan
1283,tragen::V,mbart,eraman
1284,schleppen::V,heq,narrastu
1285,schleppen::V,heq,herrestatu
1286,schleppen::V,zhgërryej,narrastu
1287,schleppen::V,zhgërryej,herrestatu
1288,ziehen::V,tërheq,tira egin
1289,aufbewahren::V,ruaj,gorde
1290,werfen::V,hedh,jaurti
1291,werfen::V,hedh,aurtiki
1292,fangen::V,kap,atzeman
1293,packen::V,rrëmbej,heldu
1294,verstecken::V,fsheh,ostendu
1295,verstecken::V,fsheh,ezkutatu
1296,teilen::V,ndaj,zatitu
1297,schicken::V,dërgoj,bidali
1298,bringen::V,sjell,ekarri
1299,hinzufügen::V,shtoj,eratxiki
1300,hinzufügen::V,shtoj,gaineratu
1301,bekommen::V,kap,jaso
1302,erhalten::V,marr,jaso
1303,nehmen::V,marr,hartu
1304,wählen::V,zgjedh,hautatu
1305,wählen::V,zgjedh,aukeratu
1306,auswählen::V,përzgjedh,hautatu
1307,auswählen::V,përzgjedh,aukeratu
1308,bewahren::V,ruaj,begiratu
1309,behindern::V,pengoj,oztopatu
1310,verderben::V,prish,hondatu
1311,beschädigen::V,dëmtoj,akastu
1312,zerbrechen::V,thyej,apurtu
1313,zerreißen::V,çjerr,zarratatu
1314,zerreißen::V,zheloj,zarratatu
1315,zerstören::V,prish,suntsitu
1316,zerstören::V,shkatërroj,suntsitu
1317,verbrennen::V,djeg,erre
1318,verbrennen::V,djeg,kiskali
1319,geben::V,jap,eman
1320,reichen::V,jap,luzatu
1321,reichen::V,jap,helarazi
1322,schenken::V,fal,oparitu
1323,schenken::V,dhuroj,oparitu
1324,versprechen::V,premtoj,agindu
1325,wünschen::V,uroj,opatu
1326,wünschen::V,uroj,opetsi
1327,loben::V,lëvdoj,laudatu
1328,loben::V,lëvdoj,goraipatu
1329,loben::V,lavdëroj,laudatu
1330,loben::V,lavdëroj,goraipatu
1331,küssen::V,puth,musu eman
1332,wiegen::V,tund,kulunkatu
1333,zudecken::V,mbuloj,estali
1334,wecken::V,zgjoj,esnatu
1335,wecken::V,zgjoj,iratzartu
1336,zeigen::V,dëftej,erakutsi
1337,führen::V,çoj,gidatu
1338,lehren::V,arsej,irakatsi
1339,unterrichten::V,arsimoj,eskolak eman
1340,aufziehen::V,rris,hazi
1341,leiten::V,udhëheq,arteztu
1342,antreiben::V,nxis,bulkatu
1343,lassen::V,detyroj,-arazi
1344,einladen::V,ftoj,gonbidatu
1345,vereinigen::V,bashkoj,batu
1346,vereinigen::V,bashkoj,bateratu
1347,besuchen::V,vizitoj,ikustatu
1348,treffen::V,ndesh,topatu
1349,sich versammeln::V,tubohem,bildu
1350,spielen::V,loz,jolastu
1351,spielen::V,luaj,jolastu
1352,singen::V,këndoj,abestu
1353,singen::V,këndoj,kantatu
1354,tanzen::V,kërcej,dantzatu
1355,tanzen::V,kërcej,dantzan egin
1356,tanzen::V,vallëzoj,dantzatu
1357,tanzen::V,vallëzoj,dantzan egin
1358,sich trennen::V,ndahem,banandu
1359,verlassen::V,braktis,utzietsi
1360,retten::V,shpëtoj,salbatu
1361,retten::V,shpëtoj,gaizkatu
1362,bewachen::V,ruaj,jagon
1363,bewachen::V,ruaj,zaindu
1364,schützen::V,ruaj,babestu
1365,schützen::V,ruaj,gerizatu
1366,schützen::V,mbroj,babestu
1367,schützen::V,mbroj,gerizatu
1368,verteidigen::V,mbroj,aldeztu
1369,sich schlagen::V,zihem,elkar jo
1370,sich schlagen::V,zihem,elkar borrokatu
1371,schießen::V,shtie,tiro egin
1372,siegen::V,fitoj,irabazi
1373,siegen::V,ngadhënjej,irabazi
1374,ärgern::V,zemëroj,ernegatu
1375,ärgern::V,zemëroj,haserretu
1376,schlagen::V,rrah,jo
1377,schlagen::V,rrah,erauntsi
1378,schlagen::V,godas,jo
1379,schlagen::V,godas,erauntsi
1380,treten::V,shtyj,zapaldu
1381,treten::V,shtyj,ostiaktu
1382,treten::V,shtyj më këmbë,zapaldu
1383,treten::V,shtyj më këmbë,ostiaktu
1384,stechen::V,ther,sastatu
1385,stechen::V,shpoj,sastatu
1386,stoßen::V,shtyj,bultzatu
1387,stehlen::V,vjedh,ostu
1388,stehlen::V,vjedh,lapurtu
1389,stören::V,pengoj,galarazi
1390,belästigen::V,bezdis,gohaindu
1391,belästigen::V,bezdis,alamena eman
1392,verbergen::V,fsheh,ezkutatu
1393,täuschen::V,mashtroj,tronpatu
1394,täuschen::V,mashtroj,engainatu
1395,betrügen::V,kobis,iruzurtu
1396,töten::V,vras,hil
1397,töten::V,vras,heriotza eman
1398,wohnen::V,banoj,bizi izan
1399,arbeiten::V,punoj,lan egin
1400,arbeiten::V,punoj,behar egin
1401,arbeiten::V,vardoj,lan egin
1402,arbeiten::V,vardoj,behar egin
1403,sammeln::V,mbledh,bildu
1404,sammeln::V,mbledh,bildumatu
1405,sammeln::V,grumbulloj,bildu
1406,sammeln::V,grumbulloj,bildumatu
1407,pflücken::V,vjel,batu
1408,pflücken::V,vjel,bildu
1409,pflücken::V,mbledh,batu
1410,pflücken::V,mbledh,bildu
1411,jagen::V,gjuaj,ehizatu
1412,fischen::V,peshkoj,arrantzatu
1413,fischen::V,peshkoj,arrantza egin
1414,fischen::V,gjuaj peshk,arrantzatu
1415,fischen::V,gjuaj peshk,arrantza egin
1416,fassen::V,zë,harrapatu
1417,hüten::V,kullos,begiratu
1418,treiben::V,vë përpara,bultza egin
1419,anbinden::V,lidh,estekatu
1420,füttern::V,grazhdoj,bazkatu
1421,melken::V,mjel,jetzi
1422,hacken::V,grij,xehatu
1423,gießen::V,ujis,isuri
1424,reifen::V,piqem,heldu
1425,reifen::V,piqem,zoritu
1426,zubereiten::V,gatuaj,prestatu
1427,kochen::V,ziej,egosi
1428,backen::V,pjek,labean egin
1429,backen::V,furroj,labean egin
1430,braten::V,fërgoj,erregosi
1431,braten::V,tiganis,erregosi
1432,umrühren::V,trazoj,eragin
1433,stricken::V,thur,trikotatu
1434,stricken::V,thur,puntu egin
1435,nähen::V,qep,josi
1436,färben::V,ngjyej,tindatu
1437,färben::V,bojatis,tindatu
1438,reinigen::V,qëroj,ikuzi
1439,reinigen::V,qëroj,garbitu
1440,reinigen::V,pastroj,ikuzi
1441,reinigen::V,pastroj,garbitu
1442,waschen::V,laj,xahutu
1443,waschen::V,laj,garbitu
1444,waschen::V,finjos,xahutu
1445,waschen::V,finjos,garbitu
1446,abwischen::V,fshij,xukatu
1447,spülen::V,kulloj,irakutzi
1448,fegen::V,fshij,erraztatu
1449,kehren::V,fshij,isastu
1450,baden::V,lahem,bainatu
1451,baden::V,lahem,bainua hartu
1452,sich waschen::V,lahem,burua garbitu
1453,ausziehen::V,heq,erantzi
1454,ausziehen::V,zbath,erantzi
1455,anziehen::V,vesh,jantzi
1456,anziehen::V,mbath,jantzi
1457,sich anziehen::V,vishem,jantzi
1458,kämmen::V,kreh,orraztu
1459,schmücken::V,hijeshoj,apaindu
1460,sagen::V,them,esan
1461,sprechen::V,flas,mintzatu
1462,sprechen::V,flas,hitz egin
1463,reden::V,fjalos,hitz egin
1464,reden::V,fjalëtoj,hitz egin
1465,sich unterhalten::V,bisedoj,solastu
1466,sich unterhalten::V,bisedoj,solas egin
1467,fragen::V,pyes,galdetu
1468,bitten::V,lus,eskatu
1469,bitten::V,lus,galdegin
1470,bitten::V,lutem,eskatu
1471,bitten::V,lutem,galdegin
1472,erzählen::V,rrëfej,edestu
1473,erzählen::V,rrëfej,kontatu
1474,mitteilen::V,kumtoj,jakinarazi
1475,nennen::V,quaj,izena eman
1476,rufen::V,thërras,dei egin
1477,prahlen::V,mburrem,harrokerian ibili
1478,prahlen::V,mburrem,ahoberokeriak esan
1479,prahlen::V,kapardisem,harrokerian ibili
1480,prahlen::V,kapardisem,ahoberokeriak esan
1481,übersetzen::V,përkthej,itzuli
1482,denken::V,mendoj,pentsatu
1483,denken::V,mendoj,gogoeta egin
1484,glauben::V,besoj,sinetsi
1485,bemerken::V,vërej,ohartu
1486,bemerken::V,vërej,konturatu
1487,erkennen::V,njoh,ezagutu
1488,erkennen::V,njoh,antzeman
1489,erkennen::V,shquaj,ezagutu
1490,erkennen::V,shquaj,antzeman
1491,begreifen::V,marr vesh,ulertu
1492,verstehen::V,marr vesh,aditu
1493,lernen::V,mësoj,ikasi
1494,wissen::V,di,jakin
1495,sich erinnern an::V,kujtoj,gogoratu
1496,sich erinnern an::V,kujtoj,gogoan izan
1497,vergessen::V,harroj,ahaztu
1498,vergessen::V,harroj,ahantzi
1499,messen::V,mas,neurtu
1500,zählen::V,njeh,zenbatu
1501,zählen::V,njeh,kopuratu
1502,rechnen::V,llogaris,kalkulatu
1503,lesen::V,lexoj,irakurri
1504,lesen::V,këndoj,irakurri
1505,malen::V,lyej,margotu
1506,zeichnen::V,vizatoj,marraztu
1507,schreiben::V,shkruaj,idatzi
1508,besitzen::V,kam,ukan
1509,besitzen::V,kam,eduki
1510,kaufen::V,blej,erosi
1511,verkaufen::V,shes,saldu
1512,bezahlen::V,paguaj,ordaindu
1513,zahlen::V,paguaj,ordaindu
1514,beherrschen::V,zotëroj,menpean izan
1515,ertragen::V,duroj,jasan
1516,ertragen::V,duroj,pairatu
