,Concept_ID,ps,fi
789,ehemalig::A,پخوانی,muinainen
790,alt[Lebewesen]::A,زوړ,vanha
791,jung::A,ځوان,nuori
792,arm::A,غریب,köyhä
793,arm::A,بې وزله,köyhä
794,reich::A,شتمن,rikas
795,reich::A,دولتمند,rikas
796,bekannt::A,اشنا,tuttu
797,bekannt::A,اشنا,tunnettu
798,berühmt::A,مشهور,kuuluisa
799,fremd::A,پردی,vieras
800,fremd::A,بېګانه,vieras
801,verschieden::A,مختلف,eri
802,verschieden::A,مختلف,erilainen
803,nah::A,نژدې,läheinen
804,fern::A,لیری,etäinen
805,linker::A,چپ,vasen
806,linker::A,کیڼ,vasen
807,rechter::A,ښی,oikea
808,anderer::A,بل,muu
809,anderer::A,بل,toinen
810,erster::A,لومړی,ensimmäinen
811,zweiter::A,دوهم,toinen
812,dritter::A,درېم,kolmas
813,letzter::A,آخرنی,viimeinen
814,letzter::A,وروستی,viimeinen
815,allein::ADV,یوازې,yksin
816,auf einmal::ADV,په یوه وخت کی,yhdellä kertaa
817,zusammen::ADV,یو ځای,yhdessä
818,lange::ADV,ډېر وخت,kauan
819,lange::ADV,ډېر وخت,pitkään
820,lange::ADV,ډېره موده,kauan
821,lange::ADV,ډېره موده,pitkään
822,plötzlich::ADV,ناببره,äkkiä
823,plötzlich::ADV,یوناڅاپه,äkkiä
824,sofort::ADV,فوراً,heti
825,sofort::ADV,سمدلاسه,heti
826,später::ADV,وروسته,myöhemmin
827,jetzt::ADV,اوس,nyt
828,heute::ADV,نن,tänään
829,morgen::ADV,سبا,huomenna
830,bald::ADV,ژر,pian
831,dann::ADV,پس,sitten
832,dann::ADV,وروسته,sitten
833,gestern::ADV,پرون,eilen
834,einst::ADV,پخوا,aikanaan
835,damals::ADV,هغه وخت,silloin
836,damals::ADV,هغه وخت,siihen aikaan
837,danach::ADV,بیا,sen jälkeen
838,vorher::ADV,دمخه,ennen
839,zuerst::ADV,لومړی,ensin
840,zuerst::ADV,لومړی,ensiksi
841,einmal::ADV,یو ځل,kerran
842,manchmal::ADV,ګاهی ګاهی,joskus
843,oft::ADV,ډېر ځله,usein
844,immer::ADV,تل,aina
845,immer::ADV,همېشه,aina
846,niemals::ADV,هیڅکله نه,ei koskaan
847,hier::ADV,دلته,tässä
848,hier::ADV,دلته,täällä
849,hierhin::ADV,دلته,tähän
850,hierhin::ADV,دې ځای ته,tähän
851,von hier::ADV,د دې ځای نه,tästä
852,von hier::ADV,د دې ځای نه,täältä
853,dort::ADV,هلته,siinä
854,dort::ADV,هلته,siellä
855,dorthin::ADV,هلته,sinne
856,dorthin::ADV,هلته,tuonne
857,dorthin::ADV,هغه ځای ته,sinne
858,dorthin::ADV,هغه ځای ته,tuonne
859,geradeaus::ADV,مخامخ,suoraan
860,vorwärts::ADV,مخ پهٔ وړاندې,eteenpäin
861,rückwärts::ADV,بېرته,taaksepäin
862,zurück::ADV,بېرته,takaisin
863,unten::ADV,لاندي,alhaalla
864,hinab::ADV,ښکته,alas
865,oben::ADV,پورته,ylhäällä
866,hinauf::ADV,پاس,ylös
867,überall::ADV,هره خوا,kaikkialla
868,nicht::ADV,نه,ei
869,ein wenig::ADV,یو څه,vähän
870,kaum::ADV,ایله,tuskin
871,sehr::ADV,ډېر,kovin
872,sehr::ADV,ډېر,oikein
873,sehr::ADV,زيات,kovin
874,sehr::ADV,زيات,oikein
875,so::ADV,داسې,näin
876,so::ADV,دومره,näin
877,noch::ADV,نور,vielä
878,nur::ADV,تش,vain
879,nur::ADV,تش,ainoastaan
880,nur::ADV,صرف,vain
881,nur::ADV,صرف,ainoastaan
882,schon::ADV,دمخه,jo
883,wieder::ADV,بیا,taas
884,wieder::ADV,بیا,jälleen
885,vergebens::ADV,عبث,turhaan
886,vor::PRP,دمخه,edessä
887,hinter::PRP,شاته,takana
888,unter::PRP,لاندي,alla
889,durch::PRP,د مینځ نه,läpi
890,durch::PRP,د مینځ نه,kautta
891,neben::PRP,نژدې,vieressä
892,zwischen::PRP,ترمینځ,välillä
893,wegen::PRP,د ... له لاسه,takia
894,wegen::PRP,د ... له لاسه,vuoksi
895,dies::PRN,دا,tämä
896,das::PRN,دا,se
897,alles::PRN,هرڅهٔ,kaikki
898,ich::PRN,زه,minä
899,du::PRN,ته,sinä
900,er::PRN,دی,hän
901,wir::PRN,مونږ,me
902,ihr::PRN,تاسې,te
903,sie::PRN,هغوی,he
904,was::FPRN,څهٔ,mikä
905,wer::FPRN,چا,ken
906,wer::FPRN,چا,kuka
907,wer::FPRN,څوک,ken
908,wer::FPRN,څوک,kuka
909,wo::FADV,چيری,missä
910,wo::FADV,چېرته,missä
911,wohin::FADV,چېرته,mihin
912,wie::FADV,څنګه,miten
913,wie::FADV,څنګه,kuinka
914,warum::FADV,ولې,miksi
915,wieviel::FNUM,څو,paljonko
916,wieviel::FNUM,څو,kuinka paljon
917,wieviel::FNUM,څومره,paljonko
918,wieviel::FNUM,څومره,kuinka paljon
919,eins::NUM,یو,yksi
920,zwei::NUM,دوه,kaksi
921,drei::NUM,درې,kolme
922,vier::NUM,څلور,neljä
923,fünf::NUM,پنځه,viisi
924,sechs::NUM,شپږ,kuusi
925,sieben::NUM,اوه,seitsemän
926,acht::NUM,اته,kahdeksan
927,neun::NUM,نهه,yhdeksän
928,zehn::NUM,لس,kymmenen
929,elf::NUM,یوولس,yksitoista
930,zwölf::NUM,دولس,kaksitoista
931,zwanzig::NUM,شل,kaksikymmentä
932,dreißig::NUM,دېرش,kolmekymmentä
933,vierzig::NUM,څلوېښت,neljäkymmentä
934,fünfzig::NUM,پنځوس,viisikymmentä
935,sechzig::NUM,شپېته,kuusikymmentä
936,siebzig::NUM,اویا,seitsemänkymmentä
937,achtzig::NUM,اتیا,kahdeksankymmentä
938,neunzig::NUM,نوي,yhdeksänkymmentä
939,hundert::NUM,سل,sata
940,tausend::NUM,زر,tuhat
941,und::CNJ,او,ja
942,oder::CNJ,ېا,tai
943,stehen::V,درېدل,seisoa
944,sitzen::V,کښېنستل,istua
945,liegen::V,ملاستل,maata
946,hängen::V,ځړېدل,riippua
947,werden::V,کېدل,tulla
948,werden::V,کېدل,joutua
949,passieren::V,پېښېدل,sattua
950,passieren::V,پېښېدل,tapahtua
951,beginnen::V,شروع کېدل,alkaa
952,enden::V,خلاصدل,loppua
953,enden::V,خلاصدل,päättyä
954,enden::V,تمامېدل,loppua
955,enden::V,تمامېدل,päättyä
956,wechseln::V,تغییر موندل,vaihtua
957,wechseln::V,تغییر موندل,vaihdella
958,aufgehen[Sonne]::V,ختل,nousta
959,untergehen[Sonne]::V,لوېدل,laskea
960,untergehen[Sonne]::V,پرېوتل,laskea
961,scheinen[Sonne]::V,رڼا کول,paistaa
962,donnern::V,تنېدل,jyristä
963,donnern::V,غړمبېدل,jyristä
964,wehen::V,چلېدل,tuulla
965,wehen::V,چلېدل,puhaltaa
966,strömen::V,بهېدل,virrata
967,fließen::V,بهېدل,valua
968,fließen::V,بهېدل,juosta
969,fließen::V,تویېدل,valua
970,fließen::V,تویېدل,juosta
971,sich drehen::V,ګرځېدل,pyöriä
972,sich drehen::V,چورلېدل,pyöriä
973,schwanken::V,زنګېدل,horjua
974,schwingen::V,زنګېدل,heilua
975,schwingen::V,زنګېدل,värähdellä
976,fallen::V,ولېدل,pudota
977,fallen::V,ولېدل,langeta
978,brennen::V,سوځېدل,palaa
979,rauchen::V,لوګی کول,savuta
980,regnen::V,باران اورېدل,sataa
981,gefrieren::V,کنګل نيول,jäätyä
982,tauen::V,وېلې کېدل,sulaa
983,schmelzen::V,وېلې کېدل,sulaa
984,trocknen::V,وچېدل,kuivua
985,sieden::V,اېشېدل,kiehua
986,faulen::V,خرابېدل,mädätä
987,verfaulen::V,ورستېدل,mädätä
988,verfaulen::V,ورستېدل,mädäntyä
989,reißen::V,شلېدل,revetä
990,versinken::V,ډوېېدل,upota
991,versinken::V,ډوېېدل,vajota
992,vergehen::V,تېرېدل,kulua
993,erscheinen::V,ښکارېدل,ilmestyä
994,verschwinden::V,ورکېدل,kadota
995,sinken::V,ښکته کېدل,vajota
996,abnehmen::V,کمېدل,vähetä
997,zunehmen::V,زیاتېدل,kasvaa
998,zunehmen::V,زیاتېدل,lisääntyä
999,steigen::V,جګېدل,nousta
1000,steigen::V,پورته کېدل,nousta
1001,wachsen::V,وده کول,kasvaa
1002,glänzen::V,ځلېدل,kiiltää
1003,funkeln::V,پړکېدل,kipinöidä
1004,lärmen::V,غال و غول کول,meluta
1005,läuten::V,زنګ وهل,soida
1006,klingeln::V,زنګ وهل,soida
1007,klirren::V,کړنګېدل,kalista
1008,brausen::V,تلاطم کول,kohista
1009,rauschen::V,شڼهار کول,kohista
1010,klingen::V,آواز کول,soida
1011,bellen::V,غپېدل,haukkua
1012,heulen::V,انګلل,ulvoa
1013,blasen::V,پو کول,puhaltaa
1014,pfeifen::V,شپېلک وهل,viheltää
1015,schreien::V,ناره کول,kirkua
1016,stöhnen::V,زګېروی کول,voihkia
1017,zittern::V,لړزېدل,vapista
1018,leben::V,ژوند کول,elää
1019,geboren werden::V,زېږېدل,syntyä
1020,atmen::V,ساه کښل,hengittää
1021,atmen::V,تنفس کول,hengittää
1022,trinken::V,څښل,juoda
1023,essen::V,خوړل,syödä
1024,schlucken::V,غړپول,niellä
1025,müde werden::V,ستړی کېدل,uupua
1026,einschlafen::V,ویده کېدل,uinahtaa
1027,schlafen::V,خوب کول,maata
1028,schlafen::V,خوب کول,nukkua
1029,aufwachen::V,ویښېدل,herätä
1030,aufstehen::V,پاڅېدل,nousta
1031,aufstehen::V,پاڅېدل,nousta ylös
1032,sich erholen::V,استراحت کول,levätä
1033,krank werden::V,رنځورېدل,sairastua
1034,krank sein::V,ناجوړېدل,potea
1035,krank sein::V,ناجوړېدل,sairastaa
1036,schmerzen::V,خوږېدل,särkeä
1037,schmerzen::V,خوږېدل,kivistää
1038,schmerzen::V,درد کول,särkeä
1039,schmerzen::V,درد کول,kivistää
1040,husten::V,ټوخېدل,yskiä
1041,genesen::V,رغېدل,toipua
1042,sterben::V,مړل,kuolla
1043,umkommen::V,تلفېدل,saada surmansa
1044,umkommen::V,تلفېدل,kuolla
1045,sich bewegen::V,چلېدل,liikkua
1046,sich bewegen::V,حرکت کول,liikkua
1047,sich rühren::V,ښورېدل,liikahtaa
1048,sich erheben::V,درېدل,nousta
1049,sich setzen::V,کښېنستل,istuutua
1050,hinfallen::V,لوېدل,kaatua
1051,laufen::V,منډې وهل,kävellä
1052,schreiten::V,قدم ایښودل,astua
1053,schreiten::V,قدم ایښودل,astella
1054,spazierengehen::V,چکر وهل,kävellä
1055,eilen::V,بېړه کول,kiirehtiä
1056,sich beeilen::V,عجله کول,kiirehtiä
1057,sich beeilen::V,عجله کول,olla kiireissään
1058,sausen::V,ځغستل,rynnätä
1059,sausen::V,ځغستل,viilettää
1060,rennen::V,زغلېدل,juosta
1061,springen::V,ټوپ وهل,hypätä
1062,klettern::V,ختل,kiivetä
1063,schaukeln::V,زنګېدل,kiikkua
1064,kriechen::V,خاپوړی وهل,ryömiä
1065,schwimmen::V,لامبو وهل,uida
1066,tauchen::V,غوټه وهل,sukeltaa
1067,rudern::V,پارو وهل,soutaa
1068,fahren::V,تلل,ajaa
1069,fahren::V,تلل,kulkea
1070,fliegen::V,الوتل,lentää
1071,gehen::V,تلل,käydä
1072,weggehen::V,بهر وتل,lähteä
1073,weggehen::V,بهر وتل,poistua
1074,abfahren::V,تلل,lähteä
1075,anhalten::V,ودرېدل,pysähtyä
1076,anhalten::V,ودرېدل,seisahtua
1077,hineingehen::V,داخلېدل,mennä sisään
1078,eintreten::V,ننوتل,astua sisään
1079,kommen::V,راتلل,tulla
1080,ankommen::V,رسېدل,saapua
1081,zurückkommen::V,بېرته راتلل,palata
1082,bleiben::V,پاتې کېدل,jäädä
1083,bleiben::V,پاتې کېدل,viipyä
1084,warten::V,انتظار وېستل,odottaa
1085,erwarten::V,انتظار کول,odottaa
1086,suchen::V,لټول,etsiä
1087,finden::V,میندل,löytää
1088,finden::V,پیدا کول,löytää
1089,versuchen::V,هڅه کول,yrittää
1090,vorbereiten::V,چمتوکول,valmistaa
1091,lieben::V,مینه لرل,pitää
1092,lieben::V,مینه لرل,rakastaa
1093,mögen::V,خوښول,pitää
1094,mögen::V,خوښول,tykätä
1095,mögen::V,علاقه لرل,pitää
1096,mögen::V,علاقه لرل,tykätä
1097,lachen::V,خندېدل,nauraa
1098,rühren::V,اغېزه کول,liikuttaa
1099,weinen::V,ژړل,itkeä
1100,schimpfen::V,ښکنځا کول,haukkua
1101,sich ärgern::V,قهر راتلل,suuttua
1102,sich fürchten::V,ډارېدل,pelätä
1103,fürchten::V,ډارېدل,pelätä
1104,fliehen::V,تښتېدل,paeta
1105,flüchten::V,تښتېدل,paeta
1106,sehen::V,لیدل,nähdä
1107,anschauen::V,کتل,katsoa
1108,ansehen::V,ننداره کول,katsoa
1109,hören::V,اورېدل,kuulla
1110,zuhören::V,غوږ نیول,kuunnella
1111,probieren::V,څکه کول,maistaa
1112,probieren::V,چاشنی کول,maistaa
1113,riechen::V,بويول,haistaa
1114,fühlen::V,حسول,tuntea
1115,scheinen::V,ښکارېدل,tuntua
1116,zu sehen sein::V,ښکارېدل,näkyä
1117,vernehmen::V,خبرېدل,kuulla
1118,frieren::V,ساړه کېتل,palella
1119,tun::V,کول,tehdä
1120,können::V,کولای شول,osata
1121,können::V,د لاسه کېدل,osata
1122,wollen::V,غوښتل,tahtoa
1123,anfangen::V,شروع کول,ruveta
1124,anfangen::V,شروع کول,aloittaa
1125,beenden::V,ختمول,lopettaa
1126,beenden::V,پای ته رسول,lopettaa
1127,aufhören::V,بس کول,loppua
1128,gelingen::V,موفق کېدل,onnistua
1129,gelingen::V,بریالی کېدل,onnistua
1130,geraten::V,کېدل,sujua
1131,geraten::V,کېدل,joutua
1132,öffnen::V,خلاصول,avata
1133,öffnen::V,خلاصول,aukaista
1134,öffnen::V,پرانیستل,avata
1135,öffnen::V,پرانیستل,aukaista
1136,schließen::V,تړل,sulkea
1137,stellen::V,ایښودل,panna
1138,stellen::V,ایښودل,asettaa
1139,setzen::V,کښېنول,panna
1140,setzen::V,کښېنول,istuttaa
1141,legen::V,ایښودل,panna
1142,legen::V,ایښودل,asettaa
1143,berühren::V,لاس وهل,koskea
1144,berühren::V,لاس وهل,koskettaa
1145,verbinden::V,تړل,liittää
1146,verbinden::V,تړل,yhdistää
1147,bedecken::V,پوښول,kattaa
1148,bedecken::V,پوښول,peittää
1149,aufhängen::V,ځوړندول,ripustaa
1150,anzünden::V,بلول,sytyttää
1151,aufheben::V,پورته کول,ylös nostaa
1152,aufheben::V,پورته کول,nostaa
1153,zurücklassen::V,پرېښودل,jättää
1154,verlieren::V,ورکول,kadottaa
1155,fallen lassen::V,له لاسه لوېدل,pudottaa
1156,machen::V,کول,tehdä
1157,herstellen::V,جوړول,tuottaa
1158,herstellen::V,جوړول,valmistaa
1159,herstellen::V,توليدول,tuottaa
1160,herstellen::V,توليدول,valmistaa
1161,bauen::V,جوړول,rakentaa
1162,reparieren::V,ترمیمول,korjata
1163,verbessern::V,اصلاح کول,parantaa
1164,ändern::V,تغیر ورکول,muuttaa
1165,graben::V,کيندل,kaivaa
1166,beugen::V,ټیټول,taivuttaa
1167,biegen::V,کږول,taivuttaa
1168,drehen::V,ګرځول,kääntää
1169,wenden::V,اړول,kääntää
1170,umdrehen::V,اړول,kääntää
1171,heben::V,جګول,nostaa
1172,heben::V,جګول,kohottaa
1173,heben::V,پورته کول,nostaa
1174,heben::V,پورته کول,kohottaa
1175,hochheben::V,جګول,nostaa
1176,ergreifen::V,نیول,tarttua
1177,halten::V,نیول,pitää
1178,drücken::V,کښېکښل,painaa
1179,drücken::V,کښېکښل,puristaa
1180,schieben::V,پوری وهل,työntää
1181,kratzen::V,ګرول,raapia
1182,lecken::V,څټل,nuolla
1183,beißen::V,چیچل,purra
1184,abreißen::V,شکول,repiä
1185,abschneiden::V,پرېکول,leikata poikki
1186,abschneiden::V,پرېکول,leikata
1187,binden::V,تړل,sitoa
1188,stecken::V,ټومبل,pistää
1189,brechen::V,ماتول,murtaa
1190,klopfen::V,ټکول,koputtaa
1191,klopfen::V,ټکول,kolkuttaa
1192,hauen::V,ټکول,lyödä
1193,kleben::V,نښلول,liimata
1194,kleben::V,سرېښول,liimata
1195,reiben::V,مږل,hieroa
1196,reiben::V,مږل,hangata
1197,streichen::V,مښل,sivellä
1198,schleifen::V,تېره کول,hioa
1199,schneiden::V,غوڅول,leikata
1200,schneiden::V,پرېکول,leikata
1201,rütteln::V,خوڅول,ravistaa
1202,schütteln::V,ښورول,pudistaa
1203,schwenken::V,خوڅول,heiluttaa
1204,schütten::V,اچول,kaataa
1205,schütten::V,تویول,kaataa
1206,füllen::V,ډکول,täyttää
1207,einwickeln::V,پېچل,kääriä
1208,einwickeln::V,نغښتل,kääriä
1209,tragen::V,وړل,kantaa
1210,schleppen::V,وړل,raahata
1211,ziehen::V,کښل,vetää
1212,aufbewahren::V,ساتل,säilyttää
1213,werfen::V,اچول,viskata
1214,werfen::V,غورځول,viskata
1215,fangen::V,نیول,napata
1216,fangen::V,نیول,ottaa kiinni
1217,fangen::V,ګیرول,napata
1218,fangen::V,ګیرول,ottaa kiinni
1219,packen::V,نیول,tarttua
1220,verstecken::V,پټول,kätkeä
1221,verstecken::V,پټول,piilottaa
1222,teilen::V,وېشل,jakaa
1223,teilen::V,تقسیمول,jakaa
1224,schicken::V,لېږل,lähettää
1225,schicken::V,استول,lähettää
1226,bringen::V,راوړل,viedä
1227,hinzufügen::V,زیاتول,lisätä
1228,bekommen::V,حاصلول,saada
1229,erhalten::V,اخیستل,saada
1230,nehmen::V,نیول,ottaa
1231,nehmen::V,اخيستل,ottaa
1232,wählen::V,خوښول,valita
1233,auswählen::V,چنده کول,valikoida
1234,bewahren::V,ساتل,säilyttää
1235,behindern::V,مانع کېدل,estää
1236,behindern::V,ممانعت کول,estää
1237,verderben::V,خرابېدل,pilata
1238,verderben::V,خرابېدل,turmella
1239,beschädigen::V,ورانول,vioittaa
1240,beschädigen::V,ورانول,vahingoittaa
1241,zerbrechen::V,ماتول,rikkoa
1242,zerreißen::V,څیرې کول,repiä rikki
1243,zerreißen::V,څیرې کول,repiä palasiksi
1244,zerstören::V,ړنګول,hävittää
1245,zerstören::V,ورانول,hävittää
1246,verbrennen::V,سوځول,polttaa
1247,geben::V,ورکول,antaa
1248,reichen::V,ورکول,ojentaa
1249,schenken::V,بښل,lahjoittaa
1250,versprechen::V,لوز کول,luvata
1251,wünschen::V,غوښتل,toivottaa
1252,loben::V,ستایل,ylistää
1253,loben::V,تمجید کول,ylistää
1254,küssen::V,ښکلول,suudella
1255,wiegen::V,زنګول,tuudittaa
1256,wiegen::V,زنګول,keinuttaa
1257,zudecken::V,پوښول,peittää
1258,wecken::V,ويښول,herättää
1259,zeigen::V,ښودل,näyttää
1260,zeigen::V,ښودل,osoittaa
1261,führen::V,بیول,johdattaa
1262,lehren::V,درس ورکول,opettaa
1263,lehren::V,تعلیم ورکول,opettaa
1264,unterrichten::V,درس ورکول,opettaa
1265,aufziehen::V,روزل,kasvattaa
1266,leiten::V,رهبری کول,johtaa
1267,leiten::V,لارښوونه کول,johtaa
1268,antreiben::V,چټک کول,hoputtaa
1269,lassen::V,اړکول,antaa
1270,einladen::V,بلل,kutsua
1271,vereinigen::V,متحد کول,yhdistää
1272,vereinigen::V,یوځای کول,yhdistää
1273,besuchen::V,کتنه کول,vierailla
1274,treffen::V,ليدل,tavata
1275,treffen::V,تلقی کول,tavata
1276,sich versammeln::V,راغونډېدل,kokoontua
1277,spielen::V,لوبه کول,pelata
1278,spielen::V,لوبه کول,leikkiä
1279,singen::V,سندرې وېل,laulaa
1280,tanzen::V,ګډېدل,tanssia
1281,sich trennen::V,بېلېدل,erota
1282,verlassen::V,ترک کول,jättää
1283,retten::V,نجات ورکول,pelastaa
1284,bewachen::V,ساتل,vartioida
1285,bewachen::V,حفاظت کول,vartioida
1286,schützen::V,ژغورل,suojella
1287,verteidigen::V,دفاع کول,puolustaa
1288,sich schlagen::V,جنګېدل,tapella
1289,schießen::V,ویشتل,ampua
1290,siegen::V,غالبېدل,voittaa
1291,ärgern::V,خپه کول,ärsyttää
1292,schlagen::V,وهل,lyödä
1293,treten::V,په لغته وهل,potkaista
1294,stechen::V,ټومبل,pistää
1295,stoßen::V,ټېل وهل,sysätä
1296,stoßen::V,ټېل وهل,työntää
1297,stoßen::V,پوری وهل,sysätä
1298,stoßen::V,پوری وهل,työntää
1299,stehlen::V,تښتول,varastaa
1300,stehlen::V,غلا کول,varastaa
1301,stören::V,ماتول,häiritä
1302,belästigen::V,ځورول,häiritä
1303,belästigen::V,تکلیف ورکول,häiritä
1304,verbergen::V,پټول,kätkeä
1305,täuschen::V,تېرایستل,harhauttaa
1306,täuschen::V,خطا ایستل,harhauttaa
1307,betrügen::V,غولول,pettää
1308,betrügen::V,غولول,petkuttaa
1309,töten::V,وژل,tappaa
1310,töten::V,مړ کول,tappaa
1311,wohnen::V,اوسېدل,asua
1312,arbeiten::V,کار کول,tehdä työtä
1313,arbeiten::V,کار کول,työskennellä
1314,sammeln::V,راټولول,koota
1315,sammeln::V,راټولول,kerätä
1316,sammeln::V,راغونډول,koota
1317,sammeln::V,راغونډول,kerätä
1318,pflücken::V,شکول,poimia
1319,jagen::V,ښکار کول,metsästää
1320,fischen::V,کب نيول,kalastaa
1321,fassen::V,نیول,pyydystää
1322,fassen::V,نیول,saalistaa
1323,fassen::V,ګیرول,pyydystää
1324,fassen::V,ګیرول,saalistaa
1325,hüten::V,پوول,paimentaa
1326,treiben::V,بیول,ajaa
1327,anbinden::V,تړل,kytkeä
1328,füttern::V,خوراک ورکول,ruokkia
1329,melken::V,لوشل,lypsää
1330,hacken::V,پی کول,hakata
1331,gießen::V,اوبه کول,kastella
1332,reifen::V,رسېدل,kypsyä
1333,zubereiten::V,تیارول,valmistaa
1334,kochen::V,پخول,keittää
1335,backen::V,پخول,leipoa
1336,braten::V,وريتول,paistaa
1337,umrühren::V,لړل,hämmentää
1338,stricken::V,اوبدل,kutoa
1339,stricken::V,اوبدل,neuloa
1340,nähen::V,ګنډل,ommella
1341,färben::V,رنګول,värjätä
1342,färben::V,رنګول,värittää
1343,reinigen::V,صافول,puhdistaa
1344,waschen::V,مینځل,pestä
1345,abwischen::V,وچول,pyyhkiä
1346,spülen::V,کنګالول,huuhtoa
1347,fegen::V,جارو کول,pyyhkäistä
1348,kehren::V,جارو کول,lakaista
1349,baden::V,لمبېدل,kylpeä
1350,sich waschen::V,ځان مينځل,peseytyä
1351,ausziehen::V,کښل,riisua
1352,ausziehen::V,ایستل,riisua
1353,anziehen::V,اغوستل,pukea ylleen
1354,sich anziehen::V,کالی اغوستل,pukeutua
1355,kämmen::V,ګمنځول,kammata
1356,schmücken::V,ښکلی کول,koristaa
1357,schmücken::V,ښکلی کول,kaunistaa
1358,sagen::V,وېل,sanoa
1359,sprechen::V,وېل,puhua
1360,sprechen::V,غږېدل,puhua
1361,reden::V,ګړېدل,keskustella
1362,reden::V,خبرې کول,keskustella
1363,sich unterhalten::V,خبری کول,jutella
1364,fragen::V,پوښتنه کول,kysyä
1365,bitten::V,غوښتل,pyytää
1366,erzählen::V,کيسه کول,kertoa
1367,erzählen::V,حکايت کول,kertoa
1368,mitteilen::V,خبرول,ilmoittaa
1369,mitteilen::V,خبر ورکول,ilmoittaa
1370,nennen::V,نوم ايښودل,kutsua
1371,nennen::V,نوم ايښودل,nimittää
1372,rufen::V,بلل,kutsua
1373,prahlen::V,لاپې وهل,kerskailla
1374,übersetzen::V,ژباړل,kääntää
1375,übersetzen::V,ترجمه کول,kääntää
1376,denken::V,فکر کول,miettiä
1377,denken::V,فکر کول,ajatella
1378,glauben::V,باور کول,uskoa
1379,bemerken::V,لیدل,huomata
1380,erkennen::V,پېژندل,tunnistaa
1381,begreifen::V,رسېدل,ymmärtää
1382,begreifen::V,پوهېدل,ymmärtää
1383,verstehen::V,پوهېدل,ymmärtää
1384,lernen::V,زده کول,oppia
1385,lernen::V,درس لوستل,oppia
1386,wissen::V,پوهېدل,tietää
1387,sich erinnern an::V,یادول,muistaa
1388,sich erinnern an::V,په یاد راوړل,muistaa
1389,vergessen::V,هېرول,unohtaa
1390,messen::V,اندازه کول,mitata
1391,zählen::V,شمارل,laskea
1392,rechnen::V,حسابول,laskea
1393,lesen::V,لوستل,lukea
1394,malen::V,رسمول,maalata
1395,zeichnen::V,رسمول,piirtää
1396,zeichnen::V,رسمول,piirustaa
1397,schreiben::V,لیکل,kirjoittaa
1398,besitzen::V,لرل,omistaa
1399,kaufen::V,رانیول,ostaa
1400,verkaufen::V,خرڅول,myydä
1401,bezahlen::V,تأدیه کول,maksaa
1402,zahlen::V,کسات اخيستل,maksaa
1403,beherrschen::V,تسلط لرل,hallita
1404,ertragen::V,زغمل,kestää
1405,Barsch::N,,ahven
1406,Hecht::N,,hauki
