,Concept_ID,et,mdf
809,durch::PRP,läbi,пачк
810,durch::PRP,kaudu,пачк
811,neben::PRP,kõrval,ваксса
812,zwischen::PRP,vahel,ёткса
813,wegen::PRP,tõttu,сюнеда
814,wegen::PRP,pärast,сюнеда
815,dies::PRN,see,тя
816,das::PRN,see,ся
817,das::PRN,see,тона
818,alles::PRN,kõik,сембе
819,ich::PRN,mina,мон
820,du::PRN,sina,тон
821,er::PRN,tema,сон
822,wir::PRN,me,минь
823,ihr::PRN,te,тинь
824,sie::PRN,nad,синь
825,was::FPRN,mis,мезе
826,wer::FPRN,kes,кие
827,wo::FADV,kus,коса
828,wohin::FADV,kuhu,ков
829,wohin::FADV,kuhu,коза
830,wie::FADV,kuidas,ко́да
831,warum::FADV,miks,мес
832,wieviel::FNUM,mitu,мзя́ра
833,wieviel::FNUM,kui palju,мзя́ра
834,eins::NUM,üks,фкя
835,zwei::NUM,kaks,кафта
836,drei::NUM,kolm,колма
837,vier::NUM,neli,ниле
838,fünf::NUM,viis,вете
839,sechs::NUM,kuus,кота
840,sieben::NUM,seitse,сисем
841,acht::NUM,kaheksa,кафкса
842,neun::NUM,üheksa,ве́йхкса
843,zehn::NUM,kümme,кемонь
844,elf::NUM,üksteist,кефкие
845,zwölf::NUM,kaksteist,кемгафтува
846,zwanzig::NUM,kakskümmend,комсь
847,dreißig::NUM,kolmkümmend,колмогемонь
848,vierzig::NUM,nelikümmend,нильге́монь
849,fünfzig::NUM,viiskümmend,ве́дьгемонь
850,sechzig::NUM,kuuskümmend,ко́дгемонь
851,siebzig::NUM,seitsekümmend,сизьге́монь
852,achtzig::NUM,kaheksakümmend,ка́фксогемонь
853,neunzig::NUM,üheksakümmend,ве́йхксогемонь
854,hundert::NUM,sada,сяда
855,tausend::NUM,tuhat,тёжянь
856,und::CNJ,ja,и
857,und::CNJ,ja,дъ
858,oder::CNJ,või,или
859,oder::CNJ,või,али
860,stehen::V,seisma,а́щемс стя́да
861,sitzen::V,istuma,ащемс озада
862,liegen::V,lamama,ма́дозь а́щемс
863,hängen::V,rippuma,нюрьгомс
864,werden::V,saama,арамс
865,werden::V,saama,тиевомс
866,werden::V,hakkama,арамс
867,werden::V,hakkama,тиевомс
868,passieren::V,juhtuma,лисэмс
869,passieren::V,juhtuma,эвондамс
870,beginnen::V,algama,ушедомс
871,beginnen::V,hakkama,ушедомс
872,enden::V,lõppema,лоткамс
873,wechseln::V,vahelduma,по́лафнемс
874,aufgehen[Sonne]::V,tõusma,стямс
875,aufgehen[Sonne]::V,tõusma,лисемс
876,untergehen[Sonne]::V,loojuma,валгомс
877,scheinen[Sonne]::V,paistma,ва́лдоптомс
878,donnern::V,kõmisema,торамс
879,wehen::V,puhuma,уфа́мс
880,strömen::V,voolama,шудемс
881,fließen::V,voolama,шудемс
882,sich drehen::V,pöörduma,шаромс
883,schwanken::V,kõikuma,якамс
884,schwingen::V,võnkuma,люксемс
885,schwingen::V,võnkuma,нюрьсемс
886,fallen::V,langema,прамс
887,fallen::V,langema,прашендомс
888,brennen::V,põlema,паломс
889,rauchen::V,suitsema,качадомс
890,regnen::V,sadama,пиземс
891,gefrieren::V,kinni külmuma,эйндамс
892,gefrieren::V,kinni külmuma,кельмомс
893,tauen::V,sulama,соламс
894,schmelzen::V,sulama,соламс
895,trocknen::V,kuivama,коськомс
896,sieden::V,keema,лакамс
897,faulen::V,mädanema,наксадомс
898,verfaulen::V,mädanema,наксадомс
899,reißen::V,rebenema,сязевомс
900,versinken::V,uppuma,ваямс
901,vergehen::V,mööduma,ётамс
902,erscheinen::V,ilmuma,эвондамс
903,verschwinden::V,kaduma,юма́мс
904,sinken::V,vajuma,валгомс
905,sinken::V,langema,валгомс
906,abnehmen::V,vähenema,киремс
907,abnehmen::V,kahenema,киремс
908,zunehmen::V,kasvama,ламокстомс
909,zunehmen::V,kasvama,рашнемс
910,steigen::V,tõusma,кеподемс
911,steigen::V,üles minema,кеподемс
912,wachsen::V,kasvama,касомс
913,glänzen::V,läikimä,цинзелдомс
914,glänzen::V,läikimä,цифордомс
915,funkeln::V,sädelema,ци́фтордомс
916,lärmen::V,lärmama,жалнамс
917,läuten::V,helisema,гайфтемс
918,klingeln::V,helisema,гайфтемс
919,klirren::V,kõlisema,ка́нзеркшнемс
920,brausen::V,kohisema,жоледемс
921,rauschen::V,kohisema,вжнамс
922,rauschen::V,kohisema,гамнамс
923,klingen::V,kõlama,кайгомс
924,bellen::V,haukuma,ува́мс
925,heulen::V,uluma,сувомс
926,heulen::V,uluma,урнамс
927,blasen::V,puhuma,уфа́мс
928,pfeifen::V,vilistama,вяшкомс
929,schreien::V,karjuma,пешкодомс
930,stöhnen::V,oigama,куфцемс
931,zittern::V,värisema,таромс
932,leben::V,elama,эрямс
933,leben::V,elus olema,эрямс
934,geboren werden::V,sündima,шачемс
935,atmen::V,hingama,ажнамс
936,trinken::V,jooma,симомс
937,essen::V,sööma,ярхцамс
938,schlucken::V,neelama,нилемс
939,müde werden::V,väsima,сиземс
940,einschlafen::V,uinuma,матодовомс
941,schlafen::V,magama,удомс
942,aufwachen::V,ärkama,съргоземс
943,aufstehen::V,ärkama,стямс
944,aufstehen::V,üles tõusma,стямс
945,sich erholen::V,puhkama,ваймосемс
946,krank werden::V,haigestuma,сярядькстомс
947,krank werden::V,haigeks jääma,сярядькстомс
948,krank sein::V,haige olema,сярядемс
949,schmerzen::V,valutama,сярядемс
950,husten::V,köhima,козомс
951,genesen::V,toibuma,пъ́чкамс
952,sterben::V,surema,куломс
953,umkommen::V,surma saama,юма́мс
954,sich bewegen::V,liikuma,шаштомс
955,sich rühren::V,liikuma,сърхка́мс
956,sich erheben::V,kerkima,стямс
957,sich setzen::V,istet võtma,озамс
958,hinfallen::V,kukkuma,прамс
959,hinfallen::V,kukkuma,сяворемс
960,hinfallen::V,maha kukkuma,прамс
961,hinfallen::V,maha kukkuma,сяворемс
962,laufen::V,kõndima,якамс
963,schreiten::V,astuma,молемс
964,schreiten::V,astuma,аськолямс
965,spazierengehen::V,jalutama,якамс
966,eilen::V,ruttama,эряскодомс
967,eilen::V,kiirustama,эряскодомс
968,sich beeilen::V,ruttama,эряскодомс
969,sich beeilen::V,kiirustama,эряскодомс
970,sausen::V,kihutama,лиемс
971,sausen::V,tormama,лиемс
972,rennen::V,jooksma,арнемс
973,rennen::V,kihutama,арнемс
974,springen::V,hüppama,комотнемс
975,klettern::V,ronima,ку́цемс
976,schaukeln::V,kiikuma,нюрямс
977,kriechen::V,roomama,шаштомс комада
978,schwimmen::V,ujuma,уемс
979,tauchen::V,sukelduma,юпиемс
980,tauchen::V,sukelduma,чёпафнемс
981,rudern::V,sõudma,па́немс ве́неж
982,fahren::V,sõitma,ардомс
983,fliegen::V,lendama,лиемс
984,gehen::V,käima,молемс
985,gehen::V,minema,молемс
986,weggehen::V,ära minema,тумс
987,weggehen::V,välja minema,тумс
988,abfahren::V,väljuma,тумс
989,abfahren::V,ära sõitma,тумс
990,anhalten::V,peatuma,лоткамс
991,hineingehen::V,sisenema,сува́мс
992,hineingehen::V,sisse minema,сува́мс
993,eintreten::V,sisenema,сува́мс
994,eintreten::V,sisse astuma,сува́мс
995,kommen::V,tulema,самс
996,ankommen::V,saabuma,самс
997,ankommen::V,saabuma,пачкодемс
998,zurückkommen::V,tagasi tulema,мърдамс
999,bleiben::V,jääma,иля́домс
1000,warten::V,ootama,учемс
1001,erwarten::V,ootama,учемс
1002,erwarten::V,lootma,учемс
1003,suchen::V,otsima,вешемс
1004,finden::V,leidma,мумс
1005,versuchen::V,püüdma,варчсемс
1006,versuchen::V,üritama,варчсемс
1007,versuchen::V,katsetama,варчсемс
1008,vorbereiten::V,valmistama,анокламс
1009,lieben::V,armastama,кельгомс
1010,mögen::V,sallima,кельгомс
1011,mögen::V,meeldima,кельгомс
1012,lachen::V,naerma,рахамс
1013,lachen::V,naerma,рахсемс
1014,rühren::V,liigutama,токамс седи
1015,rühren::V,heldima panema,токамс седи
1016,weinen::V,nutma,авардемс
1017,schimpfen::V,sõimama,сюцемс
1018,sich ärgern::V,ärrituma,кяжиямс
1019,sich ärgern::V,vihastuma,кяжиямс
1020,sich fürchten::V,kartma,пелемс
1021,sich fürchten::V,hirmu tundma,пелемс
1022,fürchten::V,kartma,пелемс
1023,fliehen::V,põgenema,ворьгодемс
1024,flüchten::V,põgenema,ша́домс
1025,flüchten::V,põgenema,во́рьгодемс
1026,sehen::V,nägema,няемс
1027,anschauen::V,vaatama,ваномс
1028,ansehen::V,vaatama,ваномс
1029,hören::V,kuulma,марямс
1030,zuhören::V,kuulama,ку́лхдоньомс
1031,probieren::V,proovima,варжамс
1032,riechen::V,nuusutama,никса́мс
1033,fühlen::V,tundma,марямс
1034,scheinen::V,näida,ня́евомс
1035,scheinen::V,ilmuda,ня́евомс
1036,zu sehen sein::V,ilmuma,ня́евомс
1037,vernehmen::V,üle kuulama,марямс
1038,frieren::V,külmetada,паломс
1039,frieren::V,külmetada,кельмомс
1040,tun::V,tegema,тиемс
1041,können::V,võima,маштомс
1042,können::V,oskama,маштомс
1043,wollen::V,tahtma,-не-
1044,anfangen::V,hakkama,ушедомс
1045,anfangen::V,alustama,ушедомс
1046,beenden::V,lõpetama,аде́ламс
1047,aufhören::V,lakkama,лоткамс
1048,gelingen::V,õnnestuma,удалакшнемс
1049,geraten::V,jõudma,лисемс
1050,öffnen::V,avama,панжемс
1051,schließen::V,sulgema,сёлгомс
1052,stellen::V,panema,путомс
1053,stellen::V,asetama,путомс
1054,setzen::V,panema,озафнемс
1055,setzen::V,panema,озавтнемс
1056,legen::V,panema,путомс
1057,legen::V,asetama,путомс
1058,berühren::V,riivama,токамс
1059,berühren::V,puudutama,токамс
1060,verbinden::V,ühendama,сотомс
1061,bedecken::V,katma,комачамс
1062,bedecken::V,katma,вельхтямс
1063,aufhängen::V,riputama,повфтамс
1064,anzünden::V,süütama,крьвя́стемс
1065,aufheben::V,üles tõstma,кеподемс
1066,aufheben::V,üles tõstma,касфтомс
1067,zurücklassen::V,jätma,ка́домс
1068,verlieren::V,kaotama,юма́фтомс
1069,fallen lassen::V,maha pillama,прафтомс
1070,fallen lassen::V,kukkuda laskma,прафтомс
1071,machen::V,tegema,тиемс
1072,herstellen::V,valmistama,анокламс
1073,bauen::V,ehitama,путомс
1074,reparieren::V,parandama,петемс
1075,verbessern::V,parandama,цебярьгофтомс
1076,ändern::V,muutma,полафтомс
1077,ändern::V,ümber tegema,полафтомс
1078,graben::V,kaevama,шу́вомс
1079,graben::V,kaevama,та́ргамс
1080,beugen::V,painutama,мяндемс
1081,biegen::V,painutama,комафтомс
1082,drehen::V,keerama,шо́вамс
1083,drehen::V,keerama,ша́рфнемс
1084,wenden::V,ümber pöörama,ша́рфтомс
1085,umdrehen::V,ümber keerama,шарфтомс
1086,heben::V,tõstma,ке́подемс
1087,hochheben::V,üles tõstma,ке́подемс
1088,hochheben::V,üles tõstma,ка́сфтомс
1089,hochheben::V,kõrgele tõstma,ке́подемс
1090,hochheben::V,kõrgele tõstma,ка́сфтомс
1091,ergreifen::V,haarama,фатямс
1092,halten::V,hoidma,кирдемс
1093,drücken::V,pigistama,люпшта́мс
1094,schieben::V,lükkama,шашфтомс
1095,kratzen::V,kraapima,а́нгорямс
1096,kratzen::V,kraapima,киськоря́мс
1097,lecken::V,lakkuma,нолсемс
1098,beißen::V,purema,сускомс
1099,beißen::V,hammustama,сускомс
1100,abreißen::V,rebima,сяземс
1101,abreißen::V,ära rebima,сяземс
1102,abschneiden::V,ära lõikama,керомс
1103,binden::V,siduma,сотомс
1104,stecken::V,pistma,сялгомс
1105,brechen::V,murdma,си́ннемс
1106,brechen::V,murdma,ка́лафтомс
1107,klopfen::V,koputama,чакамс
1108,klopfen::V,koputama,чакиемс
1109,hauen::V,lööma,шавомс
1110,hauen::V,lööma,пиксомс
1111,kleben::V,kleepima,пе́тфнемс
1112,reiben::V,hõõruma,шо́вамс
1113,streichen::V,silitama,вадемс
1114,schleifen::V,lihvima,шо́вамс
1115,schleifen::V,teritama,шо́вамс
1116,schneiden::V,lõikama,керомс
1117,rütteln::V,raputama,та́рфтомс
1118,schütteln::V,raputama,шука́демс
1119,schütteln::V,loksutama,шука́демс
1120,schwenken::V,vehkima,яфодемс
1121,schwenken::V,lehvitama,яфодемс
1122,schütten::V,kallama,каямс
1123,schütten::V,kallama,нюрьхтя́мс
1124,füllen::V,täitma,пяшкодемс
1125,einwickeln::V,sisse mähkima,тапардамс
1126,tragen::V,kandma,кандомс
1127,schleppen::V,tassima,ускомс
1128,schleppen::V,lohistama,ускомс
1129,ziehen::V,vedama,ускомс
1130,ziehen::V,tõmbama,ускомс
1131,aufbewahren::V,säilitama,ванфтомс
1132,aufbewahren::V,alal hoidma,ванфтомс
1133,werfen::V,viskama,ёрямс
1134,fangen::V,püüdma,кунда́мс
1135,packen::V,kinni haarama,фатямс
1136,packen::V,kinni võtma,фатямс
1137,verstecken::V,peitma,кяшемс
1138,teilen::V,jagama,явомс
1139,teilen::V,jaotama,явомс
1140,schicken::V,saatma,кучемс
1141,bringen::V,viima,кандомс
1142,bringen::V,viima,пачфтемс
1143,hinzufügen::V,lisama,пу́томс та́га
1144,hinzufügen::V,lisama,ма́ксомс та́га
1145,bekommen::V,saama,сявомс
1146,erhalten::V,saama,сявомс
1147,nehmen::V,võtma,сявомс
1148,wählen::V,valima,ко́чкамс
1149,auswählen::V,valima,кочкамс
1150,bewahren::V,hoidma,ванфтомс
1151,behindern::V,takistama,шорямс
1152,verderben::V,rikkuma,коламс
1153,verderben::V,rikkuma,гастямс
1154,beschädigen::V,rikkuma,тиендемс зиян
1155,zerbrechen::V,katki tegema,тапамс
1156,zerreißen::V,katki rebima,сяземс
1157,zerstören::V,purustama,ка́лафтомс
1158,verbrennen::V,põletama,пълхта́мс
1159,geben::V,andma,ма́ксомс
1160,reichen::V,andma,максомс
1161,reichen::V,ulatama,максомс
1162,schenken::V,kinkima,каземс
1163,versprechen::V,lubama,ма́ксомс вал
1164,versprechen::V,tõotama,ма́ксомс вал
1165,wünschen::V,soovima,арьсемс
1166,loben::V,kiitma,шна́мс
1167,küssen::V,suudlema,палсемс
1168,wiegen::V,hällitama,нюря́фтомс
1169,zudecken::V,kaanetama,вельхтямс
1170,zudecken::V,kinni katma,вельхтямс
1171,wecken::V,äratama,стя́фтомс
1172,wecken::V,äratama,съ́ргозьфтемс
1173,zeigen::V,näitama,няфтемс
1174,führen::V,juhatama,вятемс
1175,lehren::V,õpetama,тонафтомс
1176,unterrichten::V,õpetama,тонафтомс
1177,aufziehen::V,üles kasvatama,касфтомс
1178,leiten::V,juhtima,вятемс
1179,antreiben::V,ergutama,вятемс
1180,lassen::V,laskma,кошардомс
1181,einladen::V,kutsuma,тердемс
1182,einladen::V,kutsuma,серьгядемс
1183,vereinigen::V,ühendama,пуроптомс
1184,vereinigen::V,ühendama,кочкамс марса
1185,besuchen::V,külastama,варжамс
1186,treffen::V,kohtama,васьфтомс
1187,sich versammeln::V,kogunema,кочкавомс
1188,spielen::V,mängima,налхксемс
1189,singen::V,laulma,морамс
1190,tanzen::V,tantsima,кштимс
1191,sich trennen::V,lahku minema,явомс
1192,verlassen::V,maha jätma,кадондомс
1193,retten::V,päästma,идемс
1194,retten::V,päästma,араламс
1195,bewachen::V,valvama,ваномс
1196,schützen::V,kaitsma,а́раламс
1197,verteidigen::V,kaitsma,а́раламс
1198,sich schlagen::V,kaklema,тюремс
1199,schießen::V,tulistama,ляцемс
1200,siegen::V,võitma,сяськомс
1201,ärgern::V,ärritama,кяжияфтомс
1202,ärgern::V,vihastama,кяжияфтомс
1203,schlagen::V,lööma,токамс
1204,treten::V,sõtkuma,тапамс
1205,stechen::V,pistma,пупамс
1206,stechen::V,pistma,сялгомс
1207,stechen::V,torkama,пупамс
1208,stechen::V,torkama,сялгомс
1209,stoßen::V,tõukama,тостядемс
1210,stehlen::V,varastama,саламс
1211,stören::V,segama,шорсемс
1212,stören::V,häirima,шорсемс
1213,belästigen::V,ahistama,токсамс
1214,belästigen::V,ahistama,аф кадомс ваймама
1215,verbergen::V,peitma,кяшемс
1216,verbergen::V,varjama,кяшемс
1217,täuschen::V,petma,васькафтомс
1218,täuschen::V,petma,кяльготнемс
1219,täuschen::V,tüssama,васькафтомс
1220,täuschen::V,tüssama,кяльготнемс
1221,betrügen::V,petma,васькафнемс
1222,betrügen::V,tüssama,васькафнемс
1223,betrügen::V,truudust murtma,васькафнемс
1224,töten::V,tapma,шавомс
1225,töten::V,tapma,аде́ламс
1226,töten::V,surmama,шавомс
1227,töten::V,surmama,аде́ламс
1228,wohnen::V,elama,эрямс
1229,arbeiten::V,töötama,покодемс
1230,sammeln::V,koguma,кочкамс
1231,sammeln::V,koguma,пу́роптомс
1232,sammeln::V,korjama,кочкамс
1233,sammeln::V,korjama,пу́роптомс
1234,pflücken::V,noppima,фатнемс
1235,pflücken::V,noppima,нотфнемс
1236,jagen::V,jahtima,кунда́мс
1237,fischen::V,kalastama,калонь кунда́мс
1238,fischen::V,kala püüdma,калонь кунда́мс
1239,fassen::V,püüdma,кунда́мс
1240,hüten::V,karjatama,ваномс
1241,treiben::V,ajama,панемс
1242,anbinden::V,kinni siduma,сотомс
1243,füttern::V,söötma,трямс
1244,füttern::V,söötma,а́ндомс
1245,melken::V,lüpsma,потямс
1246,hacken::V,raiuma,лазондомс
1247,hacken::V,lõhkuma,лазондомс
1248,gießen::V,kastma,валомс
1249,reifen::V,valmima,кенеремс
1250,zubereiten::V,valmistama,анокламс
1251,kochen::V,keetma,пидемс
1252,backen::V,küpsetama,пидемс
1253,braten::V,praadima,пуштомс
1254,umrühren::V,segama,шорямс
1255,stricken::V,kuduma,кодамс
1256,nähen::V,õmblema,стамс
1257,färben::V,värvima,а́рхтомс
1258,reinigen::V,puhastama,ва́ткамс
1259,reinigen::V,puhastama,а́роптомс
1260,waschen::V,pesema,муськомс
1261,abwischen::V,puhtaks pühkima,нардамс
1262,spülen::V,uhtma,оргалдомс
1263,fegen::V,pühkima,тяемс
1264,kehren::V,pühkima,тяемс
1265,baden::V,suplema,э́шелямс
1266,baden::V,kümblema,э́шелямс
1267,sich waschen::V,end pesema,штамс
1268,ausziehen::V,käest võtma,кайсефтемс
1269,ausziehen::V,jalast võtma,кайсефтемс
1270,ausziehen::V,seljast võtma,кайсефтемс
1271,anziehen::V,jalga panema,ща́фтомс
1272,sich anziehen::V,riietuma,щамс
1273,kämmen::V,kammima,се́ендемс
1274,schmücken::V,kaunistama,на́ряжамс
1275,schmücken::V,kaunistama,ма́зоптомс
1276,sagen::V,ütlema,азомс
1277,sagen::V,ütlema,мярьгомс
1278,sprechen::V,rääkima,корхтамс
1279,sprechen::V,kõnelema,корхтамс
1280,reden::V,kõnelema,корхнемс
1281,sich unterhalten::V,vestlema,корхнемс
1282,fragen::V,küsima,ки́зефтемс
1283,bitten::V,paluma,а́намс
1284,bitten::V,paluma,ве́шемс
1285,erzählen::V,jutustama,а́зондомс
1286,mitteilen::V,teatama,азомс
1287,mitteilen::V,teada andma,азомс
1288,nennen::V,nimetama,лемдемс
1289,nennen::V,nimetama,путомс лем
1290,rufen::V,kutsuma,серьгядемс
1291,prahlen::V,hooplema,шна́фтомс пря́
1292,übersetzen::V,tõlkima,ётафтомс
1293,denken::V,mõtlema,арьсемс
1294,glauben::V,uskuma,кемамс
1295,bemerken::V,märkama,ня́емс
1296,erkennen::V,ära tundma,содамс
1297,begreifen::V,aru saama,сатомс
1298,verstehen::V,mõistma,шарьхкодемс
1299,lernen::V,õppima,тонафнемс
1300,wissen::V,teadma,со́дамс
1301,sich erinnern an::V,mäletama,лятфтамс
1302,vergessen::V,unustama,юкстамс
1303,messen::V,mõõtma,ункснемс
1304,zählen::V,loendama,лу́вомс
1305,zählen::V,loendama,а́рьсемс
1306,rechnen::V,arvutama,лувомс
1307,lesen::V,lugema,лувомс
1308,lesen::V,lugema,морафтомс
1309,malen::V,maalima,рисова́ндамс
1310,zeichnen::V,joonistama,рисова́ндамс
1311,schreiben::V,kirjutama,сёрмадомс
1312,besitzen::V,omama,улемс азоркс
1313,kaufen::V,ostma,рамамс
1314,verkaufen::V,müüma,мимс
1315,bezahlen::V,tasuma,пандомс
1316,zahlen::V,maksma,па́ндомс
1317,beherrschen::V,valitsema,азорондамс
1318,ertragen::V,taluma,кирдемс
