,Concept_ID,bg,ps
821,allein::ADV,само,یوازې
822,auf einmal::ADV,същевременно,په یوه وخت کی
823,zusammen::ADV,заедно,یو ځای
824,lange::ADV,дълго,ډېر وخت
825,lange::ADV,дълго,ډېره موده
826,plötzlich::ADV,изведнъж,ناببره
827,plötzlich::ADV,изведнъж,یوناڅاپه
828,sofort::ADV,веднага,فوراً
829,sofort::ADV,веднага,سمدلاسه
830,später::ADV,по-късно,وروسته
831,jetzt::ADV,сега,اوس
832,heute::ADV,днес,نن
833,morgen::ADV,утре,سبا
834,bald::ADV,скоро,ژر
835,dann::ADV,после,پس
836,dann::ADV,после,وروسته
837,dann::ADV,тогава,پس
838,dann::ADV,тогава,وروسته
839,gestern::ADV,вчера,پرون
840,einst::ADV,някога,پخوا
841,damals::ADV,тогава,هغه وخت
842,danach::ADV,после,بیا
843,danach::ADV,след това,بیا
844,vorher::ADV,преди,دمخه
845,vorher::ADV,преди това,دمخه
846,zuerst::ADV,най-напред,لومړی
847,einmal::ADV,веднъж,یو ځل
848,einmal::ADV,един път,یو ځل
849,manchmal::ADV,понякога,ګاهی ګاهی
850,oft::ADV,често,ډېر ځله
851,immer::ADV,винаги,تل
852,immer::ADV,винаги,همېشه
853,niemals::ADV,никога,هیڅکله نه
854,hier::ADV,тук,دلته
855,hier::ADV,тука,دلته
856,hierhin::ADV,насам,دلته
857,hierhin::ADV,насам,دې ځای ته
858,von hier::ADV,оттук,د دې ځای نه
859,von hier::ADV,оттука,د دې ځای نه
860,dort::ADV,там,هلته
861,dorthin::ADV,натам,هلته
862,dorthin::ADV,натам,هغه ځای ته
863,dorthin::ADV,нататък,هلته
864,dorthin::ADV,нататък,هغه ځای ته
865,geradeaus::ADV,направо,مخامخ
866,vorwärts::ADV,напред,مخ پهٔ وړاندې
867,rückwärts::ADV,назад,بېرته
868,zurück::ADV,обратно,بېرته
869,unten::ADV,долу,لاندي
870,hinab::ADV,надолу,ښکته
871,oben::ADV,горе,پورته
872,hinauf::ADV,нагоре,پاس
873,überall::ADV,навсякъде,هره خوا
874,nicht::ADV,не,نه
875,ein wenig::ADV,малко,یو څه
876,kaum::ADV,едва,ایله
877,kaum::ADV,едвам,ایله
878,sehr::ADV,много,ډېر
879,sehr::ADV,много,زيات
880,sehr::ADV,твърде,ډېر
881,sehr::ADV,твърде,زيات
882,so::ADV,тъй,داسې
883,so::ADV,тъй,دومره
884,so::ADV,така,داسې
885,so::ADV,така,دومره
886,noch::ADV,още,نور
887,nur::ADV,само,تش
888,nur::ADV,само,صرف
889,schon::ADV,вече,دمخه
890,wieder::ADV,пак,بیا
891,wieder::ADV,отново,بیا
892,vergebens::ADV,напразно,عبث
893,vor::PRP,пред,دمخه
894,hinter::PRP,зад,شاته
895,unter::PRP,под,لاندي
896,durch::PRP,през,د مینځ نه
897,neben::PRP,до,نژدې
898,neben::PRP,при,نژدې
899,zwischen::PRP,между,ترمینځ
900,zwischen::PRP,помежду,ترمینځ
901,wegen::PRP,заради,د ... له لاسه
902,dies::PRN,този,دا
903,das::PRN,туй,دا
904,das::PRN,това,دا
905,alles::PRN,всичко,هرڅهٔ
906,ich::PRN,аз,زه
907,du::PRN,ти,ته
908,er::PRN,той,دی
909,wir::PRN,ние,مونږ
910,ihr::PRN,вие,تاسې
911,sie::PRN,те,هغوی
912,was::FPRN,що,څهٔ
913,was::FPRN,какво,څهٔ
914,wer::FPRN,кой,چا
915,wer::FPRN,кой,څوک
916,wo::FADV,къде,چيری
917,wo::FADV,къде,چېرته
918,wohin::FADV,накъде,چېرته
919,wohin::FADV,накъдето,چېرته
920,wie::FADV,как,څنګه
921,warum::FADV,защо,ولې
922,wieviel::FNUM,колко,څو
923,wieviel::FNUM,колко,څومره
924,eins::NUM,един,یو
925,zwei::NUM,два,دوه
926,drei::NUM,три,درې
927,vier::NUM,четири,څلور
928,fünf::NUM,пет,پنځه
929,sechs::NUM,шест,شپږ
930,sieben::NUM,седем,اوه
931,acht::NUM,осем,اته
932,neun::NUM,девет,نهه
933,zehn::NUM,десет,لس
934,elf::NUM,единайсет,یوولس
935,elf::NUM,единадесет,یوولس
936,zwölf::NUM,дванайсет,دولس
937,zwölf::NUM,дванадесет,دولس
938,zwanzig::NUM,двайсет,شل
939,zwanzig::NUM,двадесет,شل
940,dreißig::NUM,тридесет,دېرش
941,vierzig::NUM,четиридесет,څلوېښت
942,fünfzig::NUM,петдесет,پنځوس
943,sechzig::NUM,шестдесет,شپېته
944,siebzig::NUM,седемдесет,اویا
945,achtzig::NUM,осемдесет,اتیا
946,neunzig::NUM,деветдесет,نوي
947,hundert::NUM,сто,سل
948,tausend::NUM,хиляда,زر
949,und::CNJ,а,او
950,und::CNJ,та,او
951,oder::CNJ,или,ېا
952,stehen::V,стоя,درېدل
953,sitzen::V,седя,کښېنستل
954,liegen::V,лежа,ملاستل
955,hängen::V,вися,ځړېدل
956,werden::V,бъда,کېدل
957,werden::V,стана,کېدل
958,passieren::V,случа се,پېښېدل
959,beginnen::V,започна,شروع کېدل
960,enden::V,свърша,خلاصدل
961,enden::V,свърша,تمامېدل
962,wechseln::V,променям,تغییر موندل
963,aufgehen[Sonne]::V,изгрея,ختل
964,untergehen[Sonne]::V,заляза,لوېدل
965,untergehen[Sonne]::V,заляза,پرېوتل
966,scheinen[Sonne]::V,грея,رڼا کول
967,scheinen[Sonne]::V,светя,رڼا کول
968,donnern::V,гърмя,تنېدل
969,donnern::V,гърмя,غړمبېدل
970,wehen::V,вея,چلېدل
971,wehen::V,духам,چلېدل
972,strömen::V,тека,بهېدل
973,strömen::V,лея се,بهېدل
974,fließen::V,тека,بهېدل
975,fließen::V,тека,تویېدل
976,sich drehen::V,въртя се,ګرځېدل
977,sich drehen::V,въртя се,چورلېدل
978,schwanken::V,клатя се,زنګېدل
979,schwingen::V,трептя,زنګېدل
980,fallen::V,падам,ولېدل
981,brennen::V,горя,سوځېدل
982,rauchen::V,димя,لوګی کول
983,regnen::V,вали дъжд,باران اورېدل
984,gefrieren::V,замръзна,کنګل نيول
985,tauen::V,топя се,وېلې کېدل
986,schmelzen::V,разтопя се,وېلې کېدل
987,trocknen::V,съхна,وچېدل
988,sieden::V,вря,اېشېدل
989,sieden::V,кипя,اېشېدل
990,faulen::V,гния,خرابېدل
991,verfaulen::V,изгния,ورستېدل
992,reißen::V,напукам се,شلېدل
993,versinken::V,потъна,ډوېېدل
994,vergehen::V,минавам,تېرېدل
995,erscheinen::V,явя се,ښکارېدل
996,verschwinden::V,изчезна,ورکېدل
997,sinken::V,падна,ښکته کېدل
998,abnehmen::V,отслабна,کمېدل
999,zunehmen::V,нарасна,زیاتېدل
1000,steigen::V,увелича се,جګېدل
1001,steigen::V,увелича се,پورته کېدل
1002,steigen::V,покачвам се,جګېدل
1003,steigen::V,покачвам се,پورته کېدل
1004,wachsen::V,раста,وده کول
1005,glänzen::V,лъщя,ځلېدل
1006,glänzen::V,блестя,ځلېدل
1007,funkeln::V,искря,پړکېدل
1008,lärmen::V,шумя,غال و غول کول
1009,läuten::V,звъня,زنګ وهل
1010,klingeln::V,звъня,زنګ وهل
1011,klirren::V,звънтя,کړنګېدل
1012,klirren::V,дрънкам,کړنګېدل
1013,brausen::V,буча,تلاطم کول
1014,rauschen::V,шумя,شڼهار کول
1015,klingen::V,звуча,آواز کول
1016,bellen::V,лая,غپېدل
1017,heulen::V,вия,انګلل
1018,heulen::V,рева,انګلل
1019,blasen::V,духна,پو کول
1020,pfeifen::V,свиря,شپېلک وهل
1021,schreien::V,крещя,ناره کول
1022,stöhnen::V,стена,زګېروی کول
1023,stöhnen::V,пъшкам,زګېروی کول
1024,zittern::V,треперя,لړزېدل
1025,leben::V,живея,ژوند کول
1026,geboren werden::V,родя се,زېږېدل
1027,atmen::V,дишам,ساه کښل
1028,atmen::V,дишам,تنفس کول
1029,trinken::V,пия,څښل
1030,essen::V,ям,خوړل
1031,schlucken::V,гълтам,غړپول
1032,müde werden::V,уморя се,ستړی کېدل
1033,einschlafen::V,заспя,ویده کېدل
1034,schlafen::V,спя,خوب کول
1035,aufwachen::V,събудя се,ویښېدل
1036,aufstehen::V,стана,پاڅېدل
1037,sich erholen::V,отдъхвам си,استراحت کول
1038,krank werden::V,заболея,رنځورېدل
1039,krank sein::V,боледувам,ناجوړېدل
1040,schmerzen::V,боля,خوږېدل
1041,schmerzen::V,боля,درد کول
1042,husten::V,кашлям,ټوخېدل
1043,genesen::V,оздравея,رغېدل
1044,sterben::V,умра,مړل
1045,umkommen::V,загина,تلفېدل
1046,sich bewegen::V,движа се,چلېدل
1047,sich bewegen::V,движа се,حرکت کول
1048,sich bewegen::V,мърдам се,چلېدل
1049,sich bewegen::V,мърдам се,حرکت کول
1050,sich rühren::V,движа се,ښورېدل
1051,sich erheben::V,стана,درېدل
1052,sich setzen::V,седна,کښېنستل
1053,hinfallen::V,падна,لوېدل
1054,laufen::V,ходя,منډې وهل
1055,schreiten::V,крача,قدم ایښودل
1056,spazierengehen::V,разхождам се,چکر وهل
1057,eilen::V,бързам,بېړه کول
1058,sich beeilen::V,побързам,عجله کول
1059,sausen::V,тичам,ځغستل
1060,rennen::V,бягам,زغلېدل
1061,springen::V,скачам,ټوپ وهل
1062,klettern::V,катеря се,ختل
1063,schaukeln::V,люлея се,زنګېدل
1064,kriechen::V,лазя,خاپوړی وهل
1065,kriechen::V,пълзя,خاپوړی وهل
1066,schwimmen::V,плувам,لامبو وهل
1067,tauchen::V,гмуркам се,غوټه وهل
1068,rudern::V,греба,پارو وهل
1069,fahren::V,пътувам,تلل
1070,fliegen::V,летя,الوتل
1071,fliegen::V,хвърча,الوتل
1072,gehen::V,ида,تلل
1073,gehen::V,вървя,تلل
1074,weggehen::V,отида си,بهر وتل
1075,abfahren::V,отпътувам,تلل
1076,anhalten::V,спра се,ودرېدل
1077,hineingehen::V,влизам,داخلېدل
1078,eintreten::V,вляза,ننوتل
1079,kommen::V,ида,راتلل
1080,kommen::V,дойда,راتلل
1081,ankommen::V,пристигна,رسېدل
1082,zurückkommen::V,върна се,بېرته راتلل
1083,bleiben::V,остана,پاتې کېدل
1084,warten::V,чакам,انتظار وېستل
1085,erwarten::V,очаквам,انتظار کول
1086,suchen::V,търся,لټول
1087,finden::V,намеря,میندل
1088,finden::V,намеря,پیدا کول
1089,versuchen::V,опитам,هڅه کول
1090,vorbereiten::V,подготвя,چمتوکول
1091,lieben::V,любя,مینه لرل
1092,mögen::V,обичам,خوښول
1093,mögen::V,обичам,علاقه لرل
1094,lachen::V,смея се,خندېدل
1095,rühren::V,трогна,اغېزه کول
1096,weinen::V,плача,ژړل
1097,schimpfen::V,ругая,ښکنځا کول
1098,schimpfen::V,псувам,ښکنځا کول
1099,sich ärgern::V,ядосам се,قهر راتلل
1100,sich fürchten::V,боя се,ډارېدل
1101,sich fürchten::V,страхувам се,ډارېدل
1102,fürchten::V,боя се от,ډارېدل
1103,fürchten::V,страхувам се от,ډارېدل
1104,fliehen::V,бягам,تښتېدل
1105,flüchten::V,бягам,تښتېدل
1106,flüchten::V,избягам,تښتېدل
1107,sehen::V,видя,لیدل
1108,anschauen::V,гледам,کتل
1109,ansehen::V,поглеждам,ننداره کول
1110,hören::V,чувам,اورېدل
1111,zuhören::V,слушам,غوږ نیول
1112,probieren::V,опитам,څکه کول
1113,probieren::V,опитам,چاشنی کول
1114,riechen::V,подуша,بويول
1115,fühlen::V,усещам,حسول
1116,fühlen::V,чувствувам,حسول
1117,scheinen::V,изглеждам,ښکارېدل
1118,zu sehen sein::V,виждам се,ښکارېدل
1119,vernehmen::V,доловя,خبرېدل
1120,frieren::V,мръзна,ساړه کېتل
1121,tun::V,правя,کول
1122,können::V,мога,کولای شول
1123,können::V,мога,د لاسه کېدل
1124,wollen::V,ща,غوښتل
1125,wollen::V,искам,غوښتل
1126,anfangen::V,започна,شروع کول
1127,beenden::V,свърша,ختمول
1128,beenden::V,свърша,پای ته رسول
1129,beenden::V,завърша,ختمول
1130,beenden::V,завърша,پای ته رسول
1131,aufhören::V,престана,بس کول
1132,gelingen::V,успея,موفق کېدل
1133,gelingen::V,успея,بریالی کېدل
1134,gelingen::V,сполуча,موفق کېدل
1135,gelingen::V,сполуча,بریالی کېدل
1136,geraten::V,удам се,کېدل
1137,öffnen::V,отворя,خلاصول
1138,öffnen::V,отворя,پرانیستل
1139,schließen::V,затворя,تړل
1140,stellen::V,поставя,ایښودل
1141,setzen::V,туря,کښېنول
1142,legen::V,сложа,ایښودل
1143,legen::V,слагам,ایښودل
1144,berühren::V,докосна,لاس وهل
1145,verbinden::V,свържа,تړل
1146,bedecken::V,покрия,پوښول
1147,aufhängen::V,закача,ځوړندول
1148,anzünden::V,запаля,بلول
1149,aufheben::V,вдигна,پورته کول
1150,aufheben::V,повдигна,پورته کول
1151,zurücklassen::V,оставя,پرېښودل
1152,verlieren::V,загубя,ورکول
1153,fallen lassen::V,изпусна,له لاسه لوېدل
1154,machen::V,направя,کول
1155,herstellen::V,произведа,جوړول
1156,herstellen::V,произведа,توليدول
1157,bauen::V,строя,جوړول
1158,reparieren::V,поправя,ترمیمول
1159,verbessern::V,подобря,اصلاح کول
1160,ändern::V,променя,تغیر ورکول
1161,graben::V,копая,کيندل
1162,beugen::V,прегъна,ټیټول
1163,biegen::V,прегъна,کږول
1164,drehen::V,въртя,ګرځول
1165,wenden::V,обърна,اړول
1166,umdrehen::V,обърна,اړول
1167,heben::V,вдигам,جګول
1168,heben::V,вдигам,پورته کول
1169,hochheben::V,издигна,جګول
1170,ergreifen::V,хвана,نیول
1171,ergreifen::V,обхвана,نیول
1172,halten::V,държа,نیول
1173,drücken::V,натискам,کښېکښل
1174,drücken::V,притискам,کښېکښل
1175,schieben::V,тикам,پوری وهل
1176,kratzen::V,одраскам,ګرول
1177,lecken::V,лижа,څټل
1178,lecken::V,ближа,څټل
1179,beißen::V,хапя,چیچل
1180,beißen::V,ухапя,چیچل
1181,abreißen::V,откъсна,شکول
1182,abschneiden::V,отрежа,پرېکول
1183,binden::V,вържа,تړل
1184,stecken::V,пъхна,ټومبل
1185,brechen::V,троша,ماتول
1186,klopfen::V,чукам,ټکول
1187,hauen::V,бия,ټکول
1188,kleben::V,лепя,نښلول
1189,kleben::V,лепя,سرېښول
1190,kleben::V,залепя,نښلول
1191,kleben::V,залепя,سرېښول
1192,reiben::V,трия,مږل
1193,reiben::V,търкам,مږل
1194,streichen::V,намажа,مښل
1195,schleifen::V,остря,تېره کول
1196,schneiden::V,режа,غوڅول
1197,schneiden::V,режа,پرېکول
1198,rütteln::V,разтърсвам,خوڅول
1199,schütteln::V,клатя,ښورول
1200,schütteln::V,друсам,ښورول
1201,schwenken::V,размахам,خوڅول
1202,schütten::V,сипя,اچول
1203,schütten::V,сипя,تویول
1204,füllen::V,напълня,ډکول
1205,einwickeln::V,увия,پېچل
1206,einwickeln::V,увия,نغښتل
1207,einwickeln::V,завия,پېچل
1208,einwickeln::V,завия,نغښتل
1209,tragen::V,нося,وړل
1210,schleppen::V,влача,وړل
1211,ziehen::V,тегля,کښل
1212,ziehen::V,дръпна,کښل
1213,aufbewahren::V,съхраня,ساتل
1214,werfen::V,хвърля,اچول
1215,werfen::V,хвърля,غورځول
1216,fangen::V,ловя,نیول
1217,fangen::V,ловя,ګیرول
1218,fangen::V,уловя,نیول
1219,fangen::V,уловя,ګیرول
1220,packen::V,хвана,نیول
1221,verstecken::V,крия,پټول
1222,verstecken::V,скрия,پټول
1223,teilen::V,разделя,وېشل
1224,teilen::V,разделя,تقسیمول
1225,schicken::V,изпращам,لېږل
1226,schicken::V,изпращам,استول
1227,bringen::V,донеса,راوړل
1228,hinzufügen::V,прибавя,زیاتول
1229,bekommen::V,сдобия се,حاصلول
1230,erhalten::V,получа,اخیستل
1231,nehmen::V,взема,نیول
1232,nehmen::V,взема,اخيستل
1233,wählen::V,избирам,خوښول
1234,auswählen::V,избера,چنده کول
1235,bewahren::V,пазя,ساتل
1236,behindern::V,преча,مانع کېدل
1237,behindern::V,преча,ممانعت کول
1238,behindern::V,спъвам,مانع کېدل
1239,behindern::V,спъвам,ممانعت کول
1240,verderben::V,разваля,خرابېدل
1241,beschädigen::V,повредя,ورانول
1242,zerbrechen::V,счупя,ماتول
1243,zerreißen::V,скъсам,څیرې کول
1244,zerstören::V,разруша,ړنګول
1245,zerstören::V,разруша,ورانول
1246,verbrennen::V,изгоря,سوځول
1247,geben::V,дам,ورکول
1248,reichen::V,подам,ورکول
1249,schenken::V,подаря,بښل
1250,versprechen::V,обещая,لوز کول
1251,wünschen::V,желая,غوښتل
1252,loben::V,хваля,ستایل
1253,loben::V,хваля,تمجید کول
1254,küssen::V,целувам,ښکلول
1255,wiegen::V,люлея,زنګول
1256,zudecken::V,покрия,پوښول
1257,wecken::V,събудя,ويښول
1258,zeigen::V,покажа,ښودل
1259,führen::V,водя,بیول
1260,führen::V,заведа,بیول
1261,lehren::V,уча,درس ورکول
1262,lehren::V,уча,تعلیم ورکول
1263,unterrichten::V,преподавам,درس ورکول
1264,aufziehen::V,отгледам,روزل
1265,leiten::V,ръководя,رهبری کول
1266,leiten::V,ръководя,لارښوونه کول
1267,leiten::V,управлявам,رهبری کول
1268,leiten::V,управлявам,لارښوونه کول
1269,antreiben::V,подкарвам,چټک کول
1270,lassen::V,накарам,اړکول
1271,einladen::V,поканя,بلل
1272,vereinigen::V,съединя,متحد کول
1273,vereinigen::V,съединя,یوځای کول
1274,besuchen::V,посетя,کتنه کول
1275,treffen::V,срещна,ليدل
1276,treffen::V,срещна,تلقی کول
1277,sich versammeln::V,събера се,راغونډېدل
1278,spielen::V,играя,لوبه کول
1279,singen::V,пея,سندرې وېل
1280,tanzen::V,танцувам,ګډېدل
1281,sich trennen::V,разделя се,بېلېدل
1282,verlassen::V,напусна,ترک کول
1283,retten::V,спася,نجات ورکول
1284,bewachen::V,охранявам,ساتل
1285,bewachen::V,охранявам,حفاظت کول
1286,schützen::V,запазя,ژغورل
1287,verteidigen::V,защитя,دفاع کول
1288,sich schlagen::V,бия се,جنګېدل
1289,schießen::V,стрелям,ویشتل
1290,siegen::V,победя,غالبېدل
1291,ärgern::V,ядосам,خپه کول
1292,schlagen::V,бия,وهل
1293,schlagen::V,ударя,وهل
1294,treten::V,ритам,په لغته وهل
1295,stechen::V,бодна,ټومبل
1296,stoßen::V,бутна,ټېل وهل
1297,stoßen::V,бутна,پوری وهل
1298,stoßen::V,блъсна,ټېل وهل
1299,stoßen::V,блъсна,پوری وهل
1300,stören::V,смутя,ماتول
1301,belästigen::V,отегча,ځورول
1302,belästigen::V,отегча,تکلیف ورکول
1303,belästigen::V,безпокоя,ځورول
1304,belästigen::V,безпокоя,تکلیف ورکول
1305,verbergen::V,скрия,پټول
1306,täuschen::V,измамя,تېرایستل
1307,täuschen::V,измамя,خطا ایستل
1308,betrügen::V,измамя,غولول
1309,töten::V,убия,وژل
1310,töten::V,убия,مړ کول
1311,töten::V,умъртвя,وژل
1312,töten::V,умъртвя,مړ کول
1313,wohnen::V,живея,اوسېدل
1314,arbeiten::V,работя,کار کول
1315,sammeln::V,събера,راټولول
1316,sammeln::V,събера,راغونډول
1317,pflücken::V,бера,شکول
1318,pflücken::V,откъсна,شکول
1319,jagen::V,ловувам,ښکار کول
1320,fischen::V,ловя риба,کب نيول
1321,fassen::V,хвана,نیول
1322,fassen::V,хвана,ګیرول
1323,hüten::V,пазя,پوول
1324,treiben::V,карам,بیول
1325,anbinden::V,завържа,تړل
1326,füttern::V,храня,خوراک ورکول
1327,melken::V,доя,لوشل
1328,hacken::V,сека,پی کول
1329,gießen::V,полея,اوبه کول
1330,reifen::V,узрея,رسېدل
1331,zubereiten::V,приготвя,تیارول
1332,kochen::V,варя,پخول
1333,backen::V,пека,پخول
1334,braten::V,пържа,وريتول
1335,umrühren::V,разбъркам,لړل
1336,stricken::V,плета,اوبدل
1337,nähen::V,шия,ګنډل
1338,färben::V,боядисам,رنګول
1339,reinigen::V,почистя,صافول
1340,waschen::V,мия,مینځل
1341,waschen::V,пера,مینځل
1342,abwischen::V,избърша,وچول
1343,spülen::V,плакна,کنګالول
1344,fegen::V,измета,جارو کول
1345,kehren::V,мета,جارو کول
1346,baden::V,къпя се,لمبېدل
1347,sich waschen::V,мия се,ځان مينځل
1348,ausziehen::V,съблека,کښل
1349,ausziehen::V,съблека,ایستل
1350,anziehen::V,облека,اغوستل
1351,sich anziehen::V,облека се,کالی اغوستل
1352,kämmen::V,реша,ګمنځول
1353,kämmen::V,вчеша,ګمنځول
1354,schmücken::V,накича,ښکلی کول
1355,sagen::V,кажа,وېل
1356,sprechen::V,говоря,وېل
1357,sprechen::V,говоря,غږېدل
1358,reden::V,говоря,ګړېدل
1359,reden::V,говоря,خبرې کول
1360,sich unterhalten::V,разговарям,خبری کول
1361,fragen::V,запитам,پوښتنه کول
1362,bitten::V,моля,غوښتل
1363,erzählen::V,разкажа,کيسه کول
1364,erzählen::V,разкажа,حکايت کول
1365,mitteilen::V,съобщя,خبرول
1366,mitteilen::V,съобщя,خبر ورکول
1367,nennen::V,нарека,نوم ايښودل
1368,rufen::V,викам,بلل
1369,rufen::V,повикам,بلل
1370,prahlen::V,хваля се,لاپې وهل
1371,übersetzen::V,преведа,ژباړل
1372,übersetzen::V,преведа,ترجمه کول
1373,denken::V,мисля,فکر کول
1374,glauben::V,вярвам,باور کول
1375,bemerken::V,забележа,لیدل
1376,erkennen::V,позная,پېژندل
1377,begreifen::V,схвана,رسېدل
1378,begreifen::V,схвана,پوهېدل
1379,verstehen::V,разбера,پوهېدل
1380,lernen::V,уча се,زده کول
1381,lernen::V,уча се,درس لوستل
1382,wissen::V,зная,پوهېدل
1383,sich erinnern an::V,спомня си за,یادول
1384,sich erinnern an::V,спомня си за,په یاد راوړل
1385,vergessen::V,забравя,هېرول
1386,messen::V,меря,اندازه کول
1387,zählen::V,броя,شمارل
1388,rechnen::V,сметна,حسابول
1389,lesen::V,чета,لوستل
1390,malen::V,рисувам,رسمول
1391,zeichnen::V,рисувам,رسمول
1392,schreiben::V,пиша,لیکل
1393,besitzen::V,имам,لرل
1394,besitzen::V,притежавам,لرل
1395,kaufen::V,купя,رانیول
1396,kaufen::V,купувам,رانیول
1397,verkaufen::V,продам,خرڅول
1398,bezahlen::V,заплатя,تأدیه کول
1399,zahlen::V,платя,کسات اخيستل
1400,beherrschen::V,владея,تسلط لرل
1401,ertragen::V,понеса,زغمل
1402,Platte::N,,تخته
1403,Stütze::N,,تکیوان
1404,stehlen::V,,تښتول
1405,stehlen::V,,غلا کول
