,Concept_ID,lt,bn
696,fern::A,tolimas,দুরবতী
697,linker::A,kairys,বাম
698,rechter::A,dešinys,ডান
699,rechter::A,dešinys,ডাইন
700,anderer::A,kitas,অন্যতর
701,erster::A,pirmas,প্রথম
702,zweiter::A,antras,দ্বিতীয়
703,dritter::A,trečias,তৃতীয়
704,letzter::A,paskutinis,সর্বশেষ
705,allein::ADV,vienas,একক
706,auf einmal::ADV,iš karto,জলদি
707,zusammen::ADV,kartu,একসঙ্গে
708,zusammen::ADV,drauge,একসঙ্গে
709,lange::ADV,ilgai,লম্বা
710,plötzlich::ADV,staiga,হঠাৎ
711,sofort::ADV,tuojau,মুহ্ণর্তমধ্যে
712,später::ADV,vėliau,পশ্চাতে
713,später::ADV,paskiau,পশ্চাতে
714,jetzt::ADV,dabãr,এখন
715,heute::ADV,šiandien,আজ
716,morgen::ADV,rytoj,আগামিকাল
717,bald::ADV,greitai,অস্পকালমধ্যে
718,bald::ADV,netrukus,অস্পকালমধ্যে
719,dann::ADV,po to,তখন
720,gestern::ADV,vakar,গতকাল
721,einst::ADV,kadaise,একবার মাত্র
722,einst::ADV,kitą kartą,একবার মাত্র
723,damals::ADV,anuomet,তখন
724,damals::ADV,anuokart,তখন
725,danach::ADV,po to,পরে
726,danach::ADV,paskui,পরে
727,vorher::ADV,anksčiau,আগে
728,zuerst::ADV,pirma,আগে
729,zuerst::ADV,iš pradžių̃,আগে
730,einmal::ADV,kartą,একবার
731,einmal::ADV,vieną kartą,একবার
732,manchmal::ADV,kai kada,কখনও কখনও
733,oft::ADV,dažnai,ঘনঘন
734,immer::ADV,visada,সর্বদা
735,immer::ADV,visuomet,সর্বদা
736,niemals::ADV,niekada,কখলও নহে
737,niemals::ADV,niekuomet,কখলও নহে
738,hier::ADV,čia,এখানে
739,hierhin::ADV,šen,এখানে
740,hierhin::ADV,čionai,এখানে
741,von hier::ADV,iš čia,ত্রই স্তান হইতে
742,dort::ADV,ten,ওখানে
743,dort::ADV,tenai,ওখানে
744,dorthin::ADV,ten,ওখানে
745,dorthin::ADV,ten link,ওখানে
746,geradeaus::ADV,tiesiai,অগ্রগামী
747,vorwärts::ADV,pirmyn,সন্মুখিকে
748,rückwärts::ADV,atbulai,খিরিয়া
749,zurück::ADV,atgal,পিঠ
750,unten::ADV,žemai,নীচে
751,unten::ADV,apačioje,নীচে
752,hinab::ADV,žemyn,নিম্নগামী
753,oben::ADV,viršuj,উপরে
754,hinauf::ADV,aukštyn,উচ্চতর অংশে
755,hinauf::ADV,į viršų,উচ্চতর অংশে
756,überall::ADV,visur,সর্বত্র
757,nicht::ADV,ne,না
758,ein wenig::ADV,truputį,অল্প
759,kaum::ADV,vos,কষ্টসহকাবে
760,sehr::ADV,labai,খুব
761,sehr::ADV,baisiai,খুব
762,so::ADV,taip,তত
763,noch::ADV,dar,এখন পর্যস্ত
764,nur::ADV,tik,শুধু
765,nur::ADV,vien,শুধু
766,schon::ADV,jau,ইতঃপুর্বে
767,wieder::ADV,vėl,আবার
768,wieder::ADV,iš naujo,আবার
769,vergebens::ADV,veltui,বিফলে
770,vergebens::ADV,bergždžiai,বিফলে
771,vor::PRP,prieš,সম্মুখে
772,hinter::PRP,už,পশ্চাতে
773,unter::PRP,po,নীচে
774,durch::PRP,pro,দ্বারা
775,durch::PRP,per,দ্বারা
776,neben::PRP,prie,কাছে
777,neben::PRP,šalia,কাছে
778,zwischen::PRP,tarp,মধ্যে
779,wegen::PRP,dėl,জন্য
780,wegen::PRP,dėlei,জন্য
781,dies::PRN,šis,এটা
782,dies::PRN,šitas,এটা
783,das::PRN,tat,ওটা
784,alles::PRN,visas,সব
785,ich::PRN,aš,আমি
786,du::PRN,tu,তুমি
787,er::PRN,jis,উনি
788,wir::PRN,mes,আমরা
789,ihr::PRN,jūs,তোমরা
790,sie::PRN,ji,তারা
791,sie::PRN,jos,তারা
792,was::FPRN,kas,কি
793,wer::FPRN,kas,কে
794,wo::FADV,kur,কোথায়
795,wohin::FADV,kur,কোথায়
796,wohin::FADV,kur link,কোথায়
797,wie::FADV,kaip,কেমন
798,warum::FADV,kod̃ėl,কেন
799,warum::FADV,dėl ko,কেন
800,wieviel::FNUM,kiek,কত
801,eins::NUM,vienas,অক
802,zwei::NUM,du,দুই
803,drei::NUM,trys,তিন
804,vier::NUM,keturi,চার
805,fünf::NUM,penki,পাঁচ
806,sechs::NUM,šeši,ছয়
807,sieben::NUM,septyni,সাত
808,acht::NUM,aštuoni,আট
809,neun::NUM,devyni,নয়
810,zehn::NUM,dešimt,দশ
811,elf::NUM,vienuolika,এগারো
812,zwölf::NUM,dvylika,দ্বাদশ
813,zwanzig::NUM,dvidešimt,বিশ
814,dreißig::NUM,trisdešimt,ত্রিশ
815,vierzig::NUM,keturiasdešimt,চল্লিশ
816,fünfzig::NUM,penkiasdešimt,পঞ্চাশ
817,sechzig::NUM,šešiasdešimt,ষাট
818,siebzig::NUM,septyniasdešimt,সত্তর
819,achtzig::NUM,aštuoniasdešimt,আশি
820,neunzig::NUM,devyniasdešimt,নব্বুই
821,hundert::NUM,šimtas,শত
822,tausend::NUM,tūkstantis,হাজার
823,und::CNJ,ĩr,আর
824,und::CNJ,ĩr,এবং
825,oder::CNJ,ar,বা
826,oder::CNJ,arba,বা
827,stehen::V,stovėti,দাঁড়ানো
828,sitzen::V,sėdėti,বসা
829,liegen::V,gulėti,শোয়া
830,hängen::V,kyboti,ঝোলা
831,hängen::V,kabėti,ঝোলা
832,werden::V,taptis,হইয়া উঠা
833,werden::V,darytis,হইয়া উঠা
834,passieren::V,atsitikti,ঘটা
835,passieren::V,pasitaikyti,ঘটা
836,beginnen::V,prasid́ėti,আরম্ভ হওয়া
837,enden::V,baigtis,শেষ হওয়া
838,wechseln::V,keistis,রূপাস্তর করা
839,wechseln::V,pasikeisti,রূপাস্তর করা
840,aufgehen[Sonne]::V,tekėti,উদিত হওয়া
841,aufgehen[Sonne]::V,patekėti,উদিত হওয়া
842,untergehen[Sonne]::V,leistis,অস্ত যাওয়া
843,untergehen[Sonne]::V,nusileisti,অস্ত যাওয়া
844,scheinen[Sonne]::V,šviesti,আলো দেওয়া
845,donnern::V,griausti,বজ্রধ্বনি করা
846,donnern::V,griaudėti,বজ্রধ্বনি করা
847,wehen::V,pūsti,প্রবাহিত হওয়া
848,strömen::V,lietis,প্রবাহিত হওয়া
849,strömen::V,plūsti,প্রবাহিত হওয়া
850,fließen::V,tekėti,ছুটা
851,sich drehen::V,suktis,পাক খাওয়া
852,sich drehen::V,pasisukti,পাক খাওয়া
853,schwanken::V,svyruoti,দোলা
854,schwingen::V,suptis,দোলা
855,fallen::V,pulti,পড়া
856,fallen::V,kristi,পড়া
857,brennen::V,degti,সেঁকা
858,rauchen::V,rūkyti,ধোঁয়া ছড়ান
859,regnen::V,lyti,বর্ষণ_করা
860,gefrieren::V,užšalti,হিমায়িত হওয়া
861,tauen::V,tirpti,গলা
862,schmelzen::V,lydytis,গলা
863,trocknen::V,džiūti,শুষ্ক করা
864,sieden::V,virti,ফোঁড়া
865,faulen::V,pūti,ক্ষয় হওয়া
866,verfaulen::V,švinkti,ক্ষয় হওয়া 
867,reißen::V,plyšti,ছিঁড়া
868,reißen::V,trūkti,ছিঁড়া
869,versinken::V,skę̃sti,ডুবা
870,versinken::V,grimzti,ডুবা
871,vergehen::V,praeiti,যাওয়া
872,erscheinen::V,pasirodyti,আসা
873,verschwinden::V,dingti,অদৃশ্য হওয়া
874,verschwinden::V,išnykti,অদৃশ্য হওয়া
875,verschwinden::V,pranykti,অদৃশ্য হওয়া
876,sinken::V,kristi,হ্রাস হওয়া
877,abnehmen::V,mažėti,হ্রাস হওয়া
878,abnehmen::V,silpnėti,হ্রাস হওয়া
879,zunehmen::V,didėti,বৃদ্ধি পাওয়া
880,zunehmen::V,padaugėti,বৃদ্ধি পাওয়া
881,steigen::V,kilti,ওঠা
882,wachsen::V,augti,বড় হওয়া
883,glänzen::V,blizgėti,জ্বলা
884,funkeln::V,žibėti,জ্বল্জ্বল করা
885,lärmen::V,triukšmauti,
886,läuten::V,skambinti,রুসুঝুসু করা
887,klingeln::V,skambinti,বাজা
888,klirren::V,žvangėti,টুংটাং-শব্দ করা
889,brausen::V,šniokšti,গর্জন করা
890,rauschen::V,ošti,মর্মরধ্বনি করা
891,rauschen::V,šlamėti,মর্মরধ্বনি করা
892,klingen::V,skardėti,শব্দ করা
893,bellen::V,loti,ঘেউ ঘেউ করা
894,heulen::V,kaukti,গর্জন করা
895,heulen::V,staugti,গর্জন করা
896,blasen::V,pūsti,ফুঁ দেওয়া
897,pfeifen::V,švilpti,শিস্ দেওয়া
898,pfeifen::V,švilpauti,শিস্ দেওয়া
899,schreien::V,šaukti,চিৎকার করা
900,stöhnen::V,dejuoti,গোঁ-গো করা
901,stöhnen::V,aimanuoti,গোঁ-গো করা
902,zittern::V,virpėti,কাঁপা
903,leben::V,gyventi,বাঁচা
904,geboren werden::V,gimti,জন্মানো
905,atmen::V,alsuoti,শ্বাস ফেলা
906,atmen::V,kvėpuoti,শ্বাস ফেলা
907,trinken::V,gerti,পান করা
908,essen::V,valgyti,ভক্ষণ করা
909,schlucken::V,praryti,গেলা
910,müde werden::V,nuvargti,পরিশ্রান্ত হওয়া
911,müde werden::V,privargti,পরিশ্রান্ত হওয়া
912,einschlafen::V,užmigti,নিদ্রামগ্ন হওয়া
913,schlafen::V,miegoti,নিদ্রা যাওয়া
914,aufwachen::V,pabusti,জাগা
915,aufstehen::V,keltis,জাগা
916,aufstehen::V,atsikelti,জাগা
917,sich erholen::V,pailsėti,আরাম করা
918,sich erholen::V,poilsiauti,আরাম করা
919,krank werden::V,susirgti,অসুস্থ হত্তয়া
920,krank sein::V,sirgti,রূগ্ণ হত্তয়া
921,schmerzen::V,sopėti,কন্কন করা
922,schmerzen::V,skaudėti,কন্কন করা
923,husten::V,kosėti,কাশা
924,genesen::V,sveikti,আরোগ্য হওয়া
925,genesen::V,taisytis,আরোগ্য হওয়া
926,sterben::V,mirti,মারা যাওয়া
927,sterben::V,numirti,মারা যাওয়া
928,umkommen::V,žūti,মারা যাওয়া
929,sich bewegen::V,judėti,চলা
930,sich bewegen::V,pasijudinti,চলা
931,sich rühren::V,krutėti,নড়া
932,sich erheben::V,pakilti,উদিত হওয়া
933,sich erheben::V,atsikelti,উদিত হওয়া
934,sich setzen::V,sėstis,বসা
935,sich setzen::V,atsisėsti,বসা
936,hinfallen::V,parkristi,পড়া
937,hinfallen::V,pargriūti,পড়া
938,laufen::V,eiti,হাঁটা
939,schreiten::V,žengti,হাঁটা
940,schreiten::V,žingsniuoti,হাঁটা
941,spazierengehen::V,pasivaikščioti,পায়চারি করা
942,eilen::V,skubėti,ত্বরাম্বিত করা
943,sich beeilen::V,paskub́ėti,ত্বরাম্বিত করা
944,sich beeilen::V,pasiskubinti,ত্বরাম্বিত করা
945,sausen::V,dumti,ধেয়ে যাওয়া
946,sausen::V,lėkti,ধেয়ে যাওয়া
947,rennen::V,bėgti,চলা
948,springen::V,šokti,লাফানো
949,klettern::V,kopti,আরোহণ করা
950,schaukeln::V,supti,দোলা
951,schaukeln::V,linguoti,দোলা
952,kriechen::V,ropoti,হামাগুড়ি দেওয়া
953,kriechen::V,šliaužti,হামাগুড়ি দেওয়া
954,schwimmen::V,plaukti,সাঁতার কাটা
955,tauchen::V,nerti,ডোবা
956,rudern::V,irtis,দাঁড় টানা
957,rudern::V,irkluoti,দাঁড় টানা
958,fahren::V,važiuoti,চালান
959,fahren::V,važinėti,চালান
960,fliegen::V,lėkti,ওড়া
961,fliegen::V,skristi,ওড়া
962,gehen::V,eiti,যাওয়া
963,weggehen::V,išeiti,প্রস্থান করা
964,abfahren::V,išvykti,প্রস্থান করা
965,abfahren::V,išvažiuoti,প্রস্থান করা
966,anhalten::V,sustoti,থামা
967,hineingehen::V,įeiti,ঢোকা
968,eintreten::V,įžengti,ঢোকা
969,kommen::V,ateiti,আসা
970,ankommen::V,ateiti,আসা
971,zurückkommen::V,grį̃žti,ফিরা
972,zurückkommen::V,sugrį̃žti,ফিরা
973,bleiben::V,likti,থাকা
974,bleiben::V,pasilikti,থাকা
975,warten::V,laukti,অপেক্ষা করা
976,erwarten::V,laukti,অপেক্ষা করা
977,suchen::V,ieškoti,খোঁজ করা
978,finden::V,rasti,পাওয়া
979,finden::V,surasti,পাওয়া
980,versuchen::V,mėginti,পরখ করা
981,vorbereiten::V,rengti,প্রস্তুত করা
982,lieben::V,myĺėti,ভালবাসা
983,mögen::V,ḿėgti,পছন্দ করা
984,mögen::V,patikti,পছন্দ করা
985,lachen::V,juoktis,হাসা
986,rühren::V,jaudinti,হৃদয়ম্পর্শ করা
987,rühren::V,graudinti,হৃদয়ম্পর্শ করা
988,weinen::V,verkti,কাঁদা
989,schimpfen::V,bartis,নালিশ করা
990,sich ärgern::V,pykti,রাগ হত্তয়া
991,sich ärgern::V,apmaudauti,রাগ হত্তয়া
992,sich fürchten::V,bijoti,ভয় করা
993,sich fürchten::V,baimintis,ভয় করা
994,fürchten::V,bijoti,ডরা
995,fürchten::V,baimintis,ডরা
996,fliehen::V,bėgti,পালানো
997,fliehen::V,sprukti,পালানো
998,flüchten::V,pabėgti,পালানো
999,sehen::V,žiūŕėti,দেখা
1000,anschauen::V,žiūŕėti,দেখা
1001,ansehen::V,žiūrėti į,দেখা
1002,ansehen::V,pažiūrėti į,দেখা
1003,hören::V,girdėti,শোনা
1004,zuhören::V,klausytis,শোনা
1005,probieren::V,ragauti,পরখ করা
1006,probieren::V,paragauti,পরখ করা
1007,riechen::V,uosti,শুঁকা
1008,riechen::V,užuosti,শুঁকা
1009,fühlen::V,justi,অনুভব করা
1010,fühlen::V,jausti,অনুভব করা
1011,fühlen::V,pajusti,অনুভব করা
1012,scheinen::V,rodytis,মনে হত্তয়া
1013,scheinen::V,atrodyti,মনে হত্তয়া
1014,zu sehen sein::V,pasirodyti,দেখা দেত্তয়া
1015,vernehmen::V,išgirsti,শোনা
1016,frieren::V,šalti,শীত লাগা
1017,tun::V,daryti,করা
1018,können::V,galėti,পারা
1019,können::V,pajėgti,পারা
1020,wollen::V,norėti,ইচ্ছা করা
1021,anfangen::V,pradėti,আরম্ভ করা
1022,anfangen::V,prasid́ėti,আরম্ভ করা
1023,beenden::V,baigti,শেষ করা
1024,beenden::V,užbaigti,শেষ করা
1025,aufhören::V,liautis,থামা
1026,gelingen::V,pavykti,সিদ্ধিলাভ করা
1027,gelingen::V,pasisekti,সিদ্ধিলাভ করা
1028,geraten::V,nusisekti,পরিণত হত্তয়া
1029,öffnen::V,atverti,খোলা
1030,öffnen::V,atidaryti,খোলা
1031,schließen::V,uždaryti,বন্ধ করা
1032,stellen::V,statyti,স্থাপন করা
1033,stellen::V,pastatyti,স্থাপন করা
1034,setzen::V,sodinti,স্থাপন করা
1035,setzen::V,pasodinti,স্থাপন করা
1036,legen::V,dėti,স্থাপন করা
1037,legen::V,pad́ėti,স্থাপন করা
1038,berühren::V,liesti,স্পর্শ করা
1039,berühren::V,paliesti,স্পর্শ করা
1040,verbinden::V,jungti,সংযুক্ত করা
1041,verbinden::V,surišti,সংযুক্ত করা
1042,bedecken::V,uždengti,ঢাকা
1043,aufhängen::V,pakarti,ঝুলানো
1044,aufhängen::V,pakabinti,ঝুলানো
1045,anzünden::V,padegti,জ্বালান
1046,aufheben::V,pakelti,কুড়াইয়া তোলা
1047,zurücklassen::V,palikti,পরিত্যাগ করা
1048,verlieren::V,pamesti,হারান
1049,fallen lassen::V,atsisakyti,ফেলা
1050,machen::V,dirbti,গঠন করা
1051,herstellen::V,gaminti,সৃষ্টি করা
1052,bauen::V,statyti,নির্মাণ করা
1053,bauen::V,pastatyti,নির্মাণ করা
1054,reparieren::V,taisyti,মেরামত করা
1055,reparieren::V,remontuoti,মেরামত করা
1056,verbessern::V,gerinti,উন্নতিলাভ করা
1057,verbessern::V,ištaisyti,উন্নতিলাভ করা
1058,ändern::V,keisti,পরিবর্তিত করা
1059,ändern::V,pakeisti,পরিবর্তিত করা
1060,graben::V,kasti,খনন করা
1061,beugen::V,lenkti,নোয়া
1062,beugen::V,palenkti,নোয়া
1063,biegen::V,lenkti,নোয়া
1064,biegen::V,palenkti,নোয়া
1065,drehen::V,sukti,ঘোরান
1066,wenden::V,kreipti,উলটাইয়া দেত্তয়া
1067,wenden::V,pakreipti,উলটাইয়া দেত্তয়া
1068,umdrehen::V,sukti,উলটানো
1069,umdrehen::V,apversti,উলটানো
1070,heben::V,kelti,উত্তোলন করা
1071,heben::V,pakelti,উত্তোলন করা
1072,hochheben::V,pakelti,উঁচু করা
1073,ergreifen::V,čiupti,দখল করা
1074,ergreifen::V,griebti,দখল করা
1075,halten::V,laikyti,ধরা
1076,halten::V,palaikyti,ধরা
1077,drücken::V,spausti,টেপা
1078,schieben::V,stumti,ঠেলা
1079,kratzen::V,kasyti,চাঁচা
1080,kratzen::V,grandyti,চাঁচা
1081,lecken::V,laižyti,চাটা
1082,beißen::V,kandžioti,দংশন করা
1083,abreißen::V,nuplėšti,বিচ্ছিন্ন করা
1084,abschneiden::V,atpjauti,বিচ্ছিন্ন করা
1085,abschneiden::V,atkirpti,বিচ্ছিন্ন করা
1086,binden::V,rišti,বন্ধন করা
1087,binden::V,surišti,বন্ধন করা
1088,stecken::V,kišti,বিদ্ধ করা
1089,stecken::V,įkišti,বিদ্ধ করা
1090,brechen::V,lūžti,ভাঙা
1091,brechen::V,laužyti,ভাঙা
1092,klopfen::V,belsti,আঘাত করা
1093,klopfen::V,barbenti,আঘাত করা
1094,hauen::V,mušti,আঘাত করা
1095,kleben::V,lipdyti,সাঁটা
1096,kleben::V,klijuoti,সাঁটা
1097,reiben::V,trinti,ঘষা
1098,reiben::V,tarkuoti,ঘষা
1099,streichen::V,tepti,ছড়াইয়া
1100,streichen::V,užtepti,ছড়াইয়া
1101,schleifen::V,galą́sti,ধার দেওয়া
1102,schneiden::V,pjauti,কাটা
1103,schneiden::V,kirpti,কাটা
1104,rütteln::V,purtyti,নাড়ান
1105,schütteln::V,purtyti,নড়া
1106,schwenken::V,mojuoti,দোলা
1107,schütten::V,pilti,বর্ষণ করা
1108,schütten::V,berti,বর্ষণ করা
1109,füllen::V,pildyti,পরিপূর্ণ করা
1110,füllen::V,pripildyti,পরিপূর্ণ করা
1111,einwickeln::V,įvynioti,মুড়া
1112,einwickeln::V,suvynioti,মুড়া
1113,tragen::V,nešti,বহন করা
1114,tragen::V,nešioti,বহন করা
1115,schleppen::V,vilkti,টানা
1116,ziehen::V,tempti,টানা
1117,aufbewahren::V,laikyti,রাখা
1118,werfen::V,mesti,ছুড়া
1119,werfen::V,sviesti,ছুড়া
1120,fangen::V,sugauti,লোফা
1121,packen::V,čiupti,ধরা
1122,packen::V,griebti,ধরা
1123,verstecken::V,slėpti,গোপন করা
1124,verstecken::V,slapstyti,গোপন করা
1125,teilen::V,dalyti,বিভক্ত করা
1126,teilen::V,padalyti,বিভক্ত করা
1127,schicken::V,sių̃sti,প্রেরণ করা
1128,schicken::V,pasių̃sti,প্রেরণ করা
1129,bringen::V,atnešti,আনা
1130,hinzufügen::V,pridėti,একত্র করা
1131,bekommen::V,gauti,পাওয়া
1132,erhalten::V,gauti,পাওয়া
1133,nehmen::V,paimti,নেওয়া
1134,wählen::V,rinkti,বাছা
1135,wählen::V,išsirinkti,বাছা
1136,auswählen::V,išrinkti,বাছা
1137,bewahren::V,išsaugoti,বাঁচাইয়া রাখা
1138,behindern::V,trukdyti,বাধা দেওয়া
1139,verderben::V,sugadinti,নষ্ট করা
1140,beschädigen::V,žaloti,ক্ষতি করা
1141,beschädigen::V,gadinti,ক্ষতি করা
1142,zerbrechen::V,sukulti,ভাঙ্গিয়া যাওয়া
1143,zerbrechen::V,sudaužyti,ভাঙ্গিয়া যাওয়া
1144,zerreißen::V,perplėšti,ছিঁড়া
1145,zerreißen::V,suplėšyti,ছিঁড়া
1146,zerstören::V,suardyti,বিনাশ করা
1147,zerstören::V,sugriauti,বিনাশ করা
1148,verbrennen::V,deginti,দহন করা
1149,verbrennen::V,sudeginti,দহন করা
1150,geben::V,duoti,দেওয়া
1151,geben::V,paduoti,দেওয়া
1152,reichen::V,paduoti,দেওয়া
1153,schenken::V,dovanoti,উপহার দেত্তয়া
1154,versprechen::V,žadėti,প্রতিশ্রুতি দেওয়া
1155,versprechen::V,pažadėti,প্রতিশ্রুতি দেওয়া
1156,wünschen::V,norėti,আকাঙ্ক্ষা করা
1157,wünschen::V,linḱėti,আকাঙ্ক্ষা করা
1158,loben::V,girti,প্রশংসা করা
1159,loben::V,pagirti,প্রশংসা করা
1160,küssen::V,bučiuoti,চুম্বন করা
1161,wiegen::V,supti,দুলানো
1162,zudecken::V,užkloti,ঢাকা
1163,zudecken::V,uždengti,ঢাকা
1164,wecken::V,žadinti,জাগানো
1165,zeigen::V,rodyti,দেখানো
1166,führen::V,vesti,পথ দেখানো
1167,führen::V,vadovauti,পথ দেখানো
1168,lehren::V,mokyti,শেখানো
1169,lehren::V,išmokyti,শেখানো
1170,unterrichten::V,dėstyti,শিক্ষা দেওয়া
1171,aufziehen::V,išauginti,পালন করা
1172,leiten::V,valdyti,পরিচালনা করা
1173,leiten::V,vadovauti,পরিচালনা করা
1174,antreiben::V,uiti,চালনা করা
1175,antreiben::V,raginti,চালনা করা
1176,antreiben::V,skubinti,চালনা করা
1177,lassen::V,paliepti,অনুমতি দেওয়া
1178,einladen::V,kviesti,নিমন্ত্রণ করা
1179,einladen::V,pakviesti,নিমন্ত্রণ করা
1180,vereinigen::V,sujungti,এক করা
1181,vereinigen::V,suvienyti,এক করা
1182,besuchen::V,lankyti,দেখিতে যাওয়া
1183,besuchen::V,aplankyti,দেখিতে যাওয়া
1184,treffen::V,sutikti,সন্মুখীন হওয়া
1185,treffen::V,pasitikti,সন্মুখীন হওয়া
1186,sich versammeln::V,susirinkti,জড়ো হওয়া
1187,spielen::V,groti,খেলা
1188,spielen::V,žaisti,খেলা
1189,singen::V,dainuoti,গাওয়া
1190,tanzen::V,šokti,নাচা
1191,sich trennen::V,skirtis,পৃথক করা
1192,sich trennen::V,išsiskirti,পৃথক করা
1193,verlassen::V,palikti,পরিত্যাগ করা
1194,retten::V,gelbėti,উদ্ধার করা
1195,bewachen::V,sergėti,পাহারা দেওয়া
1196,schützen::V,ginti,রক্ষা করা
1197,schützen::V,apginti,রক্ষা করা
1198,verteidigen::V,ginti,রক্ষা করা
1199,verteidigen::V,apginti,রক্ষা করা
1200,sich schlagen::V,muštis,লড়াই করা
1201,schießen::V,šauti,তীরবেগে ছোটা
1202,schießen::V,šaudyti,তীরবেগে ছোটা
1203,siegen::V,nugalėti,জেতা
1204,ärgern::V,pykinti,বিরক্ত করা
1205,schlagen::V,mušti,আঘাত করা
1206,schlagen::V,smogti,আঘাত করা
1207,schlagen::V,trenkti,আঘাত করা
1208,treten::V,mygti,লাথি মারা
1209,stechen::V,gelti,দংশন করা
1210,stechen::V,smeigti,দংশন করা
1211,stoßen::V,stumti,ঠেলা
1212,stoßen::V,pastumti,ঠেলা
1213,stehlen::V,vogti,অপহরণ করা
1214,stören::V,trikdyti,ঘাঁটান
1215,belästigen::V,apsunkinti,বিরক্ত করা
1216,verbergen::V,slėpti,গোপন করা
1217,verbergen::V,paslėpti,গোপন করা
1218,täuschen::V,klaidinti,প্রবঞ্চনা করা
1219,betrügen::V,apgauti,প্রতারণা করা
1220,töten::V,žudyti,হত্যা করা
1221,töten::V,nužudyti,হত্যা করা
1222,wohnen::V,gyventi,বাস করা
1223,arbeiten::V,dirbti,কাজ করা
1224,arbeiten::V,triūsti,কাজ করা
1225,sammeln::V,rinkti,সংগ্রহ করা
1226,pflücken::V,skinti,চয়ন করা
1227,pflücken::V,raškyti,চয়ন করা
1228,jagen::V,medžioti,শিকার করা
1229,fischen::V,žvejoti,মাছ ধরা
1230,fassen::V,sučiupti,ধরা
1231,hüten::V,ganyti,যুথভুক্ত করা
1232,treiben::V,ginti,চালনা করা
1233,anbinden::V,pririšti,বন্ধন করা
1234,füttern::V,šerti,ভোজন করানো
1235,melken::V,melžti,দুগ্ধ দোহন করা
1236,hacken::V,kapoti,কাটা
1237,gießen::V,lieti,বর্ষণ করা
1238,gießen::V,laistyti,বর্ষণ করা
1239,reifen::V,nokti,পাকা
1240,reifen::V,sirpti,পাকা
1241,zubereiten::V,ruošti,রন্ধন করা
1242,zubereiten::V,gaminti,রন্ধন করা
1243,kochen::V,virti,রন্ধন করা
1244,kochen::V,virinti,রন্ধন করা
1245,backen::V,kepti,সেকা
1246,braten::V,kepti,ভাজা
1247,braten::V,kepinti,ভাজা
1248,umrühren::V,maišyti,নড়ানো
1249,umrühren::V,pamaišyti,নড়ানো
1250,stricken::V,megzti,বোনা
1251,nähen::V,siūti,সেলাই করা
1252,färben::V,dažyti,রঞ্জিত করা
1253,färben::V,nudažyti,রঞ্জিত করা
1254,reinigen::V,valyti,পরিষ্কার করা
1255,reinigen::V,švarinti,পরিষ্কার করা
1256,waschen::V,plauti,পরিষ্কার করা
1257,waschen::V,mazgoti,পরিষ্কার করা
1258,waschen::V,skalbti,পরিষ্কার করা
1259,abwischen::V,nušluostyti,মুছা
1260,spülen::V,plauti,পরিষ্কার করা
1261,spülen::V,skalauti,পরিষ্কার করা
1262,fegen::V,šluoti,ঝাঁট দেওয়া
1263,kehren::V,šluoti,ঝাঁট দেওয়া
1264,baden::V,maudytis,অবগাহন করা
1265,sich waschen::V,praustis,ধোয়া
1266,ausziehen::V,numauti,খুলা
1267,ausziehen::V,nuvilkti,খুলা
1268,anziehen::V,mauti,গায়ে দেত্তয়া
1269,anziehen::V,apsivilkti,গায়ে দেত্তয়া
1270,sich anziehen::V,rengtis,পোশাক পরা
1271,sich anziehen::V,apsirengti,পোশাক পরা
1272,kämmen::V,šukuoti,আঁচড়ানো
1273,schmücken::V,puošti,সাজান করা
1274,schmücken::V,dabinti,সাজান করা
1275,schmücken::V,gražinti,সাজান করা
1276,sagen::V,tarti,উচ্চারণ করা
1277,sprechen::V,kalbėti,বলা
1278,reden::V,šnekėti,আলাপ করা
1279,sich unterhalten::V,kalbėtis,আড্ডা দেওয়া
1280,sich unterhalten::V,šnekučiuotis,আড্ডা দেওয়া
1281,fragen::V,klausti,জিজ্ঞাসা করা
1282,bitten::V,prašyti,প্রার্থনা করা
1283,erzählen::V,pasakoti,বর্ণনা করা
1284,mitteilen::V,skelbti,বলা
1285,mitteilen::V,pranešti,বলা
1286,nennen::V,vadinti,নাম দেওয়া
1287,nennen::V,vardyti,নাম দেওয়া
1288,rufen::V,šaukti,আমন্ত্রণ করা
1289,rufen::V,kviesti,আমন্ত্রণ করা
1290,prahlen::V,girtis,বড়াই করা
1291,übersetzen::V,versti,ভাষাস্তরিত করা
1292,übersetzen::V,išversti,ভাষাস্তরিত করা
1293,denken::V,galvoti,ভাবা
1294,glauben::V,manyti,বিশ্বাস করা
1295,glauben::V,tikėti,বিশ্বাস করা
1296,bemerken::V,pamatyti,লক্ষ্য করা
1297,bemerken::V,pastebėti,লক্ষ্য করা
1298,erkennen::V,pažinti,চিনিতে পারা
1299,erkennen::V,atpažinti,চিনিতে পারা
1300,begreifen::V,suvokti,উপলব্ধি করা
1301,verstehen::V,suprasti,উপলব্ধি করা
1302,lernen::V,mokytis,শেখা
1303,wissen::V,žinoti,জানা
1304,sich erinnern an::V,prisiminti,মনে করা
1305,vergessen::V,užmiršti,বিস্মৃত হওয়া
1306,messen::V,matuoti,মাপা
1307,zählen::V,skaičiuoti,গণনা করা
1308,rechnen::V,skaičiuoti,হিসাব করা
1309,lesen::V,skaityti,পাঠ করা
1310,malen::V,tapyti,আঁকা
