,Concept_ID,kn,hu
576,schwer::A,ಭಾರಿ,súlyos
577,schön::A,ಸುಂದರ,szép
578,heiß::A,ಬಿಸಿ,forró
579,warm::A,ಬಿಸಿ,meleg
580,kalt::A,ತಣ್ಣನೆಯ,hideg
581,kühl::A,ತಂಪಾದ,hűs
582,kühl::A,ತಂಪಾದ,hűvös
583,frisch::A,ನಿರ್ಮಲ,üde
584,frisch::A,ನಿರ್ಮಲ,friss
585,feucht::A,ಒದ್ದೆಯಾದ,nedves
586,nass::A,ಒದ್ದೆಯಾದ,vizes
587,trocken::A,ಶುಷ್ಕ,száraz
588,voll::A,ತುಂಬಿದ,telt
589,leer::A,ಖಾಲಿ,üres
590,offen::A,ಮುಚ್ಚಲ್ಲದ,nyílt
591,offen::A,ಮುಚ್ಚಲ್ಲದ,nyitott
592,geschlossen::A,ಮುಚ್ಚಿದ,zárt
593,geschlossen::A,ಮುಚ್ಚಿದ,csukott
594,sauber::A,ಶುದ್ಧ,tiszta
595,schmutzig::A,ಅಶುದ್ಧ,piszkos
596,schmutzig::A,ಅಶುದ್ಧ,szennyes
597,roh::A,ಹಸಿ,nyers
598,reif::A,ಹಣ್ಣಾದ,érett
599,lecker::A,ಗುಚಿಕರ,finom
600,süß::A,ಸಿಹಿ,édes
601,bitter::A,ಕಹಿ,keserű
602,sauer::A,ಹುಳಿಯಾದ,savanyú
603,hell::A,ಹೊಳೆಯುವ,világos
604,dunkel::A,ಮಬ್ಬಾದ,sötét
605,schwarz::A,ಕಪ್ಪು,fekete
606,weiß::A,ಬಿಳಿಯ,fehér
607,rot::A,ಕೆಂಪು,vörös
608,gelb::A,ಹಳದಯ,sárga
609,blau::A,ನೀಲ,kék
610,grün::A,ಕಾಯಾದ,zöld
611,grau::A,ಬೂದುಬಣ್ಣದ,ősz
612,grau::A,ಬೂದುಬಣ್ಣದ,szürke
613,bunt::A,ವರ್ಣರಂಜಿತ,tarka
614,bunt::A,ವರ್ಣರಂಜಿತ,színes
615,billig::A,ಅಗ್ಗ,olcsó
616,teuer::A,ದುಬಾರಿಯಾದ,drága
617,wertvoll::A,ಅಮೂಲ್ಯ,értékes
618,blind::A,ಅಂಧ,vak
619,taub::A,ಕಿವುಡಾದ,süket
620,kräftig::A,ಪ್ರಬಲ,erős
621,stark::A,ಶಕ್ತಿವಂತ,erős
622,schwach::A,ದುರ್ಬಲ,gyenge
623,schwach::A,ದುರ್ಬಲ,erőtlen
624,fett::A,ಕೊಬ್ಬಿದ,hájas
625,schlank::A,ತೆಳ್ಳಗಿನ,karcsú
626,hübsch::A,ಅಂದವಾದ,csinos
627,böse::A,ಕೆಟ್ಟ,rossz
628,böse::A,ಕೆಟ್ಟ,gonosz
629,dumm::A,ಮಂದ,buta
630,dumm::A,ಮಂದ,ostoba
631,faul::A,ಆಲಸ,lusta
632,fleißig::A,ಕಡಗುವ,szorgalmas
633,geizig::A,ಜುಗ್ಗ,fukar
634,geizig::A,ಜುಗ್ಗ,fösvény
635,klug::A,ಚತುರ,okos
636,klug::A,ಚತುರ,eszes
637,geschickt::A,ದಕ್ಷ,ügyes
638,lieb::A,ಪ್ರಿಯ,drága
639,lieb::A,ಪ್ರಿಯ,kedves
640,lustig::A,ಖುಷಿಯಾದ,víg
641,lustig::A,ಖುಷಿಯಾದ,vidám
642,sanft::A,ಸೌಮ್ಯ,enyhe
643,hungrig::A,ಹಸಿದ,éhes
644,krank::A,ಅಸ್ವಸ್ಥ,beteg
645,nackt::A,ನಗ್ನ,csupasz
646,nackt::A,ನಗ್ನ,meztelen
647,traurig::A,ದುಃಖಿತ,bús
648,traurig::A,ದುಃಖಿತ,szomorú
649,lebendig::A,ಜೀವಂತ,élő
650,gut::A,ಒಳ್ಳೆಯ,jó
651,schlecht::A,ದುಷ್ಟ,rossz
652,richtig::A,ಸರಿ,helyes
653,schlimm::A,ಅಸಹ್ಯ,rossz
654,wahr::A,ನಿಜ,igaz
655,alt::A,ಮುದಿ,ó
656,alt::A,ಮುದಿ,régi
657,neu::A,ಹೊಸ,új
658,ehemalig::A,ಮಾಜೀ,volt
659,ehemalig::A,ಮಾಜೀ,egykori
660,alt[Lebewesen]::A,ವೃದ್ಧ,öreg
661,jung::A,ಎಳ,fiatal
662,arm::A,ಬಡ,szegény
663,reich::A,ಶ್ರೀಮಂತ,gazdag
664,bekannt::A,ಅಪ್ತ,ismert
665,bekannt::A,ಅಪ್ತ,ismeretes
666,berühmt::A,ಪ್ರಸಿದ್ಧ,híres
667,fremd::A,ಪರಕೀಯ,idegen
668,verschieden::A,ಬೇರೆ,különböző
669,nah::A,ಹತ್ತಿರವಾದ,közeli
670,fern::A,ದೂರದ,távoli
671,linker::A,ಎಡ,bal
672,rechter::A,ಬಲ,jobb
673,anderer::A,ಇತರ,más
674,anderer::A,ಇತರ,másik
675,erster::A,ಪ್ರಥಮ,első
676,zweiter::A,ದ್ವಿತೀಯ,második
677,dritter::A,ಮೂರನೆಯಜಗತ್ತು,harmadik
678,letzter::A,ಅಂತ್ಯ,utolsó
679,allein::ADV,ಒಬ್ಬನೇ,egyedül
680,auf einmal::ADV,ಒಡನೆ,egyszerre
681,zusammen::ADV,ಒಟ್ಟಿಗೆ,együtt
682,zusammen::ADV,ಒಟ್ಟಿಗೆ,összesen
683,lange::ADV,ದೀರ್ಘ,sokáig
684,lange::ADV,ದೀರ್ಘ,hosszan
685,plötzlich::ADV,ಅನಾಮತ್ತು,hirtelen
686,plötzlich::ADV,ಅನಾಮತ್ತು,egyszerre
687,sofort::ADV,ಜಾಗ್ರತೆ,rögtön
688,sofort::ADV,ಜಾಗ್ರತೆ,tüstént
689,später::ADV,ತರುವಾಯ,későn
690,jetzt::ADV,ಈಗ,most
691,heute::ADV,ಇಂದು,ma
692,morgen::ADV,ನಾಳೆ,holnap
693,bald::ADV,ಬೇಗ,majd
694,bald::ADV,ಬೇಗ,nemsokára
695,dann::ADV,ಆಗ,akkor
696,gestern::ADV,ನಿನ್ನೆ,tegnap
697,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,hajdan
698,damals::ADV,ಆಗ,akkor
699,damals::ADV,ಆಗ,akkoriban
700,danach::ADV,ಆಮೇಲೆ,azután
701,vorher::ADV,ಮುಂಚೆ,előbb
702,zuerst::ADV,ಮೊದಲಿಗೆ,először
703,einmal::ADV,ಒಮ್ಮೆ,egyszer
704,manchmal::ADV,ಆಗಾಗ,néha
705,manchmal::ADV,ಆಗಾಗ,olykor
706,oft::ADV,ಅನೇಕಸಲ,sokszor
707,immer::ADV,ಯಾವಾಗಲೂ,mindig
708,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,sohasem
709,hier::ADV,ಇಲ್ಲಿ,itt
710,hierhin::ADV,ಇತ್ತ,erre
711,von hier::ADV,ಇಲ್ಲಿಂದ,innen
712,dort::ADV,ಅಲ್ಲಿ,ott
713,dorthin::ADV,ಅಲ್ಲಿಗೆ,oda
714,geradeaus::ADV,ಸೀದಾ,egyenesen
715,vorwärts::ADV,ಮುನ್ನೆಡೆವ,előre
716,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,hátrafelé
717,zurück::ADV,ಹಿಂದಕ್ಕೆ,hátra
718,zurück::ADV,ಹಿಂದಕ್ಕೆ,vissza
719,unten::ADV,ಕೆಳಗೆ,alul
720,hinab::ADV,ಕೆಳಕ್ಕೆ,le
721,hinab::ADV,ಕೆಳಕ್ಕೆ,lefelé
722,oben::ADV,ಮೇಲೆ,fenn
723,oben::ADV,ಮೇಲೆ,felül
724,hinauf::ADV,ಮೇಲಕ್ಕೆ,fel
725,hinauf::ADV,ಮೇಲಕ್ಕೆ,felfelé
726,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,mindenütt
727,nicht::ADV,ಇಲ್ಲ,nem
728,nicht::ADV,ಅಲ್ಲ,nem
729,ein wenig::ADV,ತುಸು,egy kicsit
730,kaum::ADV,ಕಠಿನವಾಗಿ,alig
731,sehr::ADV,ಬಹು,nagyon
732,so::ADV,ಅಷ್ಟು,úgy
733,noch::ADV,ಇನ್ನು,még
734,nur::ADV,ಕೇವಲ,csak
735,nur::ADV,ಕೇವಲ,csupán
736,schon::ADV,ಆಗಲೇ,már
737,wieder::ADV,ಪುನಃ,ismét
738,wieder::ADV,ಪುನಃ,megint
739,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,hiába
740,vor::PRP,ಮುಂದೆ,előtt
741,hinter::PRP,ಹಿಂದ,mögött
742,unter::PRP,ಕೆಳ,alatt
743,durch::PRP,ನೇರವಾಗಿ,át
744,durch::PRP,ನೇರವಾಗಿ,keresztül
745,neben::PRP,ಅಧರ ಬಲಿಕ,mellett
746,zwischen::PRP,ನಡುವೆ,között
747,wegen::PRP,ಅಧಕ್ಕಗಿ,miatt
748,wegen::PRP,ಅಧಕ್ಕಗಿ,végett
749,dies::PRN,ಈ,ez
750,das::PRN,ಅದು,az
751,alles::PRN,ಎಲ್ಲ,minden
752,ich::PRN,ನಾನು,én
753,du::PRN,ನೀನು,te
754,er::PRN,ಅವನು,ő
755,er::PRN,ಇವನು,ő
756,wir::PRN,ನಾವು,mi
757,ihr::PRN,ನೀವು,ti
758,sie::PRN,ಅವರು,ők
759,was::FPRN,ಏನು,mi
760,wer::FPRN,ಯಾರಿಗೆ,ki
761,wo::FADV,ಎಲ್ಲಿ,hol
762,wohin::FADV,ಎಲ್ಲಿಗೆ,hova
763,wie::FADV,ಹೇಗೆ,hogy
764,wie::FADV,ಹೇಗೆ,hogyan
765,warum::FADV,ಏಕೆ,miért
766,wieviel::FNUM,ಎಷ್ಟು,hány
767,wieviel::FNUM,ಎಷ್ಟು,mennyi
768,eins::NUM,ಒಂದು,egy
769,zwei::NUM,ಎರಡು,kettő
770,drei::NUM,ಮೂರು,három
771,vier::NUM,ನಾಲ್ಕು,négy
772,fünf::NUM,ಅಯ್ದು,öt
773,sechs::NUM,ಆರು,hat
774,sieben::NUM,ಏಳು,hét
775,acht::NUM,ಎಂಟು,nyolc
776,neun::NUM,ಒಂಭಬತ್ತು,kilenc
777,zehn::NUM,ಹತ್ತು,tíz
778,elf::NUM,ಹನ್ನೊಂದು,tizenegy
779,zwölf::NUM,ಹನ್ನೆರಡು,tizenkettő
780,zwanzig::NUM,ಇಪ್ಪತ್ತು,húsz
781,dreißig::NUM,ಮೂವತ್ತು,harminc
782,vierzig::NUM,ನಲವತ್ತು,negyven
783,fünfzig::NUM,ಐವತ್ತು,ötven
784,sechzig::NUM,ಅರುವತ್ತು,hatvan
785,siebzig::NUM,ಎಪ್ಪತ್ತು,hetven
786,achtzig::NUM,ಎಂಬತ್ತು,nyolcvan
787,neunzig::NUM,ತೊಂಬತ್ತು,kilencven
788,hundert::NUM,ನೂರು,száz
789,tausend::NUM,ಸಾವಿರ,ezer
790,und::CNJ,ಮತ್ತು,és
791,und::CNJ,ಮತ್ತು,meg
792,oder::CNJ,ಅಥವಾ,vagy
793,stehen::V,ನಿಲ್ಲು,áll
794,sitzen::V,ಕುಳ್ಳಿರು,ül
795,liegen::V,ಮಲಗಿಕೊ,fekszik
796,hängen::V,ಇಳಿಯಬಿಡು,függ
797,werden::V,ಆಗು,lesz
798,passieren::V,ಆಗು,történik
799,beginnen::V,ಆರಂಭಿಸು,kezdődik
800,enden::V,ಕೊನೆಗಾಣು,végződik
801,enden::V,ಕೊನೆಗಾಣು,befejeződik
802,wechseln::V,ಮಾರ್ಪಡಿಸು,változik
803,aufgehen[Sonne]::V,ಮೂಡು,kel
804,untergehen[Sonne]::V,ಮುಳುಗು,lemegy
805,scheinen[Sonne]::V,ಹೊಳೆ,süt
806,donnern::V,ಗುಡುಗಾಗು,dörög
807,wehen::V,ತೀಡು,fúj
808,strömen::V,ಹರಿ,áramlik
809,fließen::V,ಹರಿ,folyik
810,sich drehen::V,ಸುತ್ತು,forog
811,schwanken::V,ಓಲಾಡು,inog
812,schwanken::V,ಓಲಾಡು,ingadozik
813,schwingen::V,ತೂಗು,leng
814,fallen::V,ಉದುರು,esik
815,brennen::V,ಉರಿ,ég
816,rauchen::V,ಹೊಗೆಬಿಡು,füstöl
817,regnen::V,ಸುರಿ,esik
818,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,megfagy
819,tauen::V,ಬೆಚ್ಚಗಾಗು,olvad
820,schmelzen::V,ಕರಗು,olvad
821,schmelzen::V,ಕರಗು,elolvad
822,trocknen::V,ಒಣಗು,szárad
823,sieden::V,ಕುದಿ,forr
824,faulen::V,ಕೊಳೆ,rothad
825,verfaulen::V,ನಶಿಸು,elrothad
826,verfaulen::V,ನಶಿಸು,megrothad
827,reißen::V,ಒಡೆ,szakad
828,versinken::V,ಮುಳುಗು,süllyed
829,versinken::V,ಮುಳುಗು,elsüllyed
830,vergehen::V,ಸಾಗು,múlik
831,vergehen::V,ಸಾಗು,elmúlik
832,erscheinen::V,ತೋರು,feltűnik
833,erscheinen::V,ತೋರು,megjelenik
834,verschwinden::V,ಮಾಯವಾಗು,letűnik
835,sinken::V,ಕುಸಿ,süllyed
836,abnehmen::V,ತಗ್ಗು,apad
837,abnehmen::V,ತಗ್ಗು,csökken
838,zunehmen::V,ಬೆಳೆ,növekszik
839,zunehmen::V,ಬೆಳೆ,gyarapszik
840,steigen::V,ಉಬ್ಬು,emelkedik
841,wachsen::V,ಬೆಳೆ,nő
842,wachsen::V,ಬೆಳೆ,terem
843,wachsen::V,ಬೆಳೆ,növekszik
844,glänzen::V,ಮಿರುಗು,ragyog
845,glänzen::V,ಮಿರುಗು,fénylik
846,funkeln::V,ಮಿನುಗು,csillog
847,funkeln::V,ಮಿನುಗು,tündöklik
848,lärmen::V,ಶಬ್ದ ಮಾಡಲು,lármázik
849,läuten::V,ಬಾರಿಸು,cseng
850,klingeln::V,ಅನುರಣಿಸು,csenget
851,klirren::V,ಕಿಣಿಕಿಣಿಸು,csörömpöl
852,brausen::V,ಅಬ್ಬರಿಸು,zúg
853,brausen::V,ಅಬ್ಬರಿಸು,morajlik
854,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,zúg
855,klingen::V,ಉಸಿರು,hangzik
856,bellen::V,ಬಗುಳು,ugat
857,heulen::V,ಅರಚು,bőg
858,heulen::V,ಅರಚು,üvölt
859,blasen::V,ಗಾಳಿ ಊದು,fúj
860,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,fütyül
861,schreien::V,ಕರೆ,kiált
862,schreien::V,ಕರೆ,kiabál
863,stöhnen::V,ನರಳು,nyög
864,zittern::V,ನಡುಗು,remeg
865,zittern::V,ನಡುಗು,reszket
866,leben::V,ಇರು,él
867,geboren werden::V,ಉಂಟಾಗು,születik
868,atmen::V,ಉಸಿರು,lélegzik
869,trinken::V,ಕುಡಿ,iszik
870,essen::V,ತಿನ್ನು,eszik
871,schlucken::V,ನುಂಗು,nyel
872,müde werden::V,ಬಳಲು,elfárad
873,müde werden::V,ಬಳಲು,kifárad
874,einschlafen::V,ನಿದ್ಧೆಹೋಗು,elalszik
875,schlafen::V,ನಿದ್ರಿಸು,alszik
876,aufwachen::V,ಏಳು,felébred
877,aufstehen::V,ಏಳು,felkel
878,sich erholen::V,ಸುಧಾರಿಸು,pihen
879,krank werden::V,ಬೇನೆಬೀಳು,megbetegedik
880,krank werden::V,ಬೇನೆಬೀಳು,belebetegszik
881,krank sein::V,ಕೆಟ್ಟ ಎಂದು,betegeskedik
882,schmerzen::V,ಕಚ್ಚು,fáj
883,husten::V,ಕೆಮ್ಮು,köhög
884,genesen::V,ಮತ್ತೆಹೊದಿಸು,meggyógyul
885,sterben::V,ಮೃತಪಡು,hal
886,umkommen::V,ಹಾಳಾಗು,elpusztul
887,sich bewegen::V,ಚಲಿಸು,mozog
888,sich rühren::V,ಕದಲು,mozdul
889,sich erheben::V,ಏಳು,feláll
890,sich erheben::V,ಏಳು,felemelkedik
891,sich setzen::V,ಕೂರು,ül
892,sich setzen::V,ಕೂರು,leül
893,hinfallen::V,ಬೀಳು,bukik
894,hinfallen::V,ಬೀಳು,elesik
895,laufen::V,ನಡೆ,jár
896,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,lép
897,spazierengehen::V,ವಿಹರಿಸು,sétál
898,eilen::V,ಮುನ್ನುಗ್ಗು,siet
899,sich beeilen::V,ಆತುರಪಡು,siet
900,sausen::V,ಒಗೆ,robog
901,rennen::V,ಓಡು,fut
902,rennen::V,ಓಡು,szalad
903,springen::V,ಜಿಗಿ,ugrik
904,klettern::V,ಏರು,kúszik
905,schaukeln::V,ತೂಗು,hintázik
906,kriechen::V,ತೆವಳು,kúszik
907,schwimmen::V,ಈಜು,úszik
908,tauchen::V,ಕೆಳಗಿಳಿ,merül
909,rudern::V,ಸಾಗಿಸು,evez
910,fahren::V,ನಡೆಸು,jár
911,fahren::V,ನಡೆಸು,megy
912,fahren::V,ನಡೆಸು,utazik
913,fliegen::V,ಹಾರು,száll
914,gehen::V,ಹೋಗು,megy
915,weggehen::V,ಹೊರಡು,elmegy
916,abfahren::V,ತೆರಳು,indul
917,anhalten::V,ನಿಲ್ಲು,megáll
918,hineingehen::V,ಒಳಹೊಗು,bemegy
919,eintreten::V,ಒಳಹೊಗು,belép
920,kommen::V,ಬರು,jön
921,ankommen::V,ಬರು,érkezik
922,ankommen::V,ಬರು,megérkezik
923,zurückkommen::V,ಹಿಂದಿರುಗು,visszajön
924,bleiben::V,ಇರು,marad
925,bleiben::V,ಇರು,megmarad
926,warten::V,ಇರು,vár
927,warten::V,ಇರು,várakozik
928,erwarten::V,ನಿರೀಕ್ಷಿಸು,vár
929,erwarten::V,ನಿರೀಕ್ಷಿಸು,megvár
930,suchen::V,ಹುಡುಕು,kutat
931,finden::V,ಕಂಡುಕೊ,talál
932,versuchen::V,ಪ್ರಯತ್ನಿಸು,megpróbál
933,versuchen::V,ಪ್ರಯತ್ನಿಸು,megkísérel
934,vorbereiten::V,ಸಿದ್ಧವಾಗು,előkészít
935,lieben::V,ಪ್ರೀತಿಸು,szeret
936,mögen::V,ಇಷ್ಟಪಡು,szeret
937,lachen::V,ನಗು,nevet
938,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,mozdít
939,weinen::V,ಅಳು,sír
940,schimpfen::V,ಗೊಣಗು,szid
941,schimpfen::V,ಗೊಣಗು,szitkozódik
942,sich ärgern::V,ಗಣಗಾಡು,mérgelődik
943,sich ärgern::V,ಗಣಗಾಡು,bosszankodik
944,sich fürchten::V,ನಡುಗು,fél
945,sich fürchten::V,ನಡುಗು,retteg
946,fürchten::V,ಹೆದರು,fél
947,fliehen::V,ಓಡಿಹೋಗು,menekül
948,flüchten::V,ಪಾರಾಗು,elmenekül
949,sehen::V,ಕಾಣು,néz
950,anschauen::V,ನೋಡು,megnéz
951,ansehen::V,ನಿರೀಕ್ಷಿಸು,néz
952,ansehen::V,ನಿರೀಕ್ಷಿಸು,ránéz
953,ansehen::V,ನಿರೀಕ್ಷಿಸು,megnéz
954,hören::V,ಕೇಳು,hall
955,zuhören::V,ಆಲಿಸು,hallgat
956,zuhören::V,ಆಲಿಸು,meghallgat
957,probieren::V,ರುಚಿ ನೋಡು,kóstol
958,probieren::V,ರುಚಿ ನೋಡು,megkóstol
959,riechen::V,ಮೂಸು,szagol
960,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,érez
961,scheinen::V,ತೋರು,tűnik
962,scheinen::V,ತೋರು,látszik
963,zu sehen sein::V,ಕಾಣಿಸು,mutatkozik
964,vernehmen::V,ಕೇಳು,hall
965,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,fázik
966,tun::V,ಮಾಡು,csinál
967,tun::V,ಮಾಡು,cselekszik
968,können::V,ಮಾಡಬಲ್ಲ,tud
969,wollen::V,ಬಯಸು,akar
970,anfangen::V,ಪ್ರಾರಂಭಿಸು,kezd
971,beenden::V,ನಿಲ್ಲಿಸು,befejez
972,aufhören::V,ಮುಗಿಸು,megszűnik
973,gelingen::V,ಯಶಸ್ವಿಯಾಗು,sikerül
974,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,kerül
975,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,jut
976,öffnen::V,ತೆರೆ,nyit
977,öffnen::V,ತೆರೆ,kinyit
978,schließen::V,ಮುಚ್ಚು,csuk
979,schließen::V,ಮುಚ್ಚು,becsuk
980,stellen::V,ಇಕ್ಕು,állít
981,stellen::V,ಇಕ್ಕು,helyez
982,setzen::V,ಇಡು,ültet
983,setzen::V,ಇಡು,helyez
984,legen::V,ಇಡು,tesz
985,legen::V,ಇಡು,fektet
986,berühren::V,ತಾಕು,érint
987,verbinden::V,ಕೂಡಿಸು,beköt
988,verbinden::V,ಕೂಡಿಸು,összeköt
989,bedecken::V,ಮುಚ್ಚು,betakar
990,bedecken::V,ಮುಚ್ಚು,beborít
991,aufhängen::V,ತೂಗುಹಾಕು,felakaszt
992,anzünden::V,ಹತ್ತಿಸು,gyújt
993,anzünden::V,ಹತ್ತಿಸು,meggyújt
994,aufheben::V,ಆಯಿ,felemel
995,zurücklassen::V,ಬಿಡು,hátrahagy
996,verlieren::V,ಕಳೆ,veszít
997,verlieren::V,ಕಳೆ,elveszít
998,fallen lassen::V,ಬೀಳಿಸು,elejt
999,machen::V,ಮಾಡು,tesz
1000,machen::V,ಮಾಡು,csinál
1001,herstellen::V,ತಯಾರಿಸು,gyárt
1002,herstellen::V,ತಯಾರಿಸು,előállít
1003,bauen::V,ಕಟ್ಟು,épít
1004,reparieren::V,ಸರಿಪಡಿಸು,javít
1005,reparieren::V,ಸರಿಪಡಿಸು,kijavít
1006,reparieren::V,ಸರಿಪಡಿಸು,megjavít
1007,verbessern::V,ತಿದ್ದು,megjavít
1008,ändern::V,ಬದಲಾಯಿಸು,változtat
1009,ändern::V,ಬದಲಾಯಿಸು,megváltoztat
1010,graben::V,ಅಗೆ,ás
1011,beugen::V,ಬಗ್ಗಿಸು,meghajt
1012,biegen::V,ಬಗ್ಗಿಸು,hajlít
1013,drehen::V,ತಿರುಗು,forgat
1014,wenden::V,ತಿರುಗು,fordít
1015,wenden::V,ತಿರುಗು,megfordít
1016,umdrehen::V,ತಿರುಗಿಸು,megfordít
1017,umdrehen::V,ತಿರುಗಿಸು,megforgat
1018,heben::V,ಎತ್ತು,emel
1019,hochheben::V,ಎತ್ತು,felemel
1020,ergreifen::V,ಆಕ್ರಮಿಸು,megfog
1021,halten::V,ಹಿಡಿ,tart
1022,drücken::V,ಒತ್ತು,nyom
1023,drücken::V,ಒತ್ತು,megnyom
1024,schieben::V,ನೂಕು,tol
1025,kratzen::V,ತರಚಿಕೊಳ್ಳು,vakar
1026,lecken::V,ನೆಕ್ಕು,nyal
1027,beißen::V,ಕಚ್ಚು,harap
1028,abreißen::V,ಹರಿ,letép
1029,abschneiden::V,ಕತ್ತರಿಸು,levág
1030,binden::V,ಕಟ್ಟು,köt
1031,binden::V,ಕಟ್ಟು,kötöz
1032,stecken::V,ಸಿಕ್ಕಿಸು,dug
1033,brechen::V,ಮುರಿ,tör
1034,brechen::V,ಮುರಿ,eltör
1035,klopfen::V,ತಟ್ಟು,kopogtat
1036,hauen::V,ಹೊಡೆ,vág
1037,hauen::V,ಹೊಡೆ,levág
1038,kleben::V,ಅಂಟಿಸು,tapaszt
1039,reiben::V,ಉಜ್ಜು,dörzsöl
1040,reiben::V,ಉಜ್ಜು,súrol
1041,streichen::V,ಹರಡು,simít
1042,schleifen::V,ಮಸೆ,fen
1043,schleifen::V,ಮಸೆ,csiszol
1044,schleifen::V,ಮಸೆ,köszörül
1045,schneiden::V,ಕತ್ತರಿಸು,vág
1046,schneiden::V,ಕತ್ತರಿಸು,szel
1047,schneiden::V,ಕತ್ತರಿಸು,metsz
1048,rütteln::V,ಕುಲುಕಿಸು,ráz
1049,schütteln::V,ಅಲುಗಿಸು,ráz
1050,schütteln::V,ಅಲುಗಿಸು,megráz
1051,schwenken::V,ತೂಗಾಡು,lóbál
1052,schwenken::V,ತೂಗಾಡು,lobogtat
1053,schütten::V,ಎರೆ,önt
1054,füllen::V,ತುಂಬಿಸು,tölt
1055,füllen::V,ತುಂಬಿಸು,megtölt
1056,einwickeln::V,ಹೊದಿಸು,becsavar
1057,tragen::V,ಹೊರು,hord
1058,schleppen::V,ಜಗ್ಗು,vonszol
1059,ziehen::V,ಎಳೆ,húz
1060,aufbewahren::V,ಇಟ್ಟುಕೊ,megőriz
1061,werfen::V,ಎಸೆ,dob
1062,werfen::V,ಎಸೆ,hajít
1063,fangen::V,ಹಿಡಿ,fog
1064,packen::V,ಸೆಳೆ,megragad
1065,verstecken::V,ಮುಚ್ಚಿಡು,eldug
1066,verstecken::V,ಮುಚ್ಚಿಡು,elrejt
1067,teilen::V,ವಿಭಜಿಸು,oszt
1068,teilen::V,ವಿಭಜಿಸು,megoszt
1069,schicken::V,ಕಳುಹಿಸು,küld
1070,bringen::V,ತರು,hoz
1071,bringen::V,ತರು,visz
1072,hinzufügen::V,ಕೂಡಿಸು,hozzáad
1073,bekommen::V,ಸಂಪಾದಿಸು,kap
1074,bekommen::V,ಸಂಪಾದಿಸು,megkap
1075,erhalten::V,ಪಡೆ,kap
1076,erhalten::V,ಪಡೆ,megkap
1077,nehmen::V,ಹಿಡಿ,vesz
1078,wählen::V,ಆರಿಸು,választ
1079,auswählen::V,ಆಯಿ,kiválaszt
1080,bewahren::V,ರಕ್ಷಿಸಿಡು,megtart
1081,behindern::V,ಅಡ್ಡಿಮಾಡು,akadályoz
1082,behindern::V,ಅಡ್ಡಿಮಾಡು,gátol
1083,verderben::V,ಕೆಡಿಸು,elront
1084,beschädigen::V,ಹಾಳುಮಾಡು,rongál
1085,zerbrechen::V,ಮುರಿ,eltör
1086,zerbrechen::V,ಮುರಿ,széttör
1087,zerbrechen::V,ಮುರಿ,kettétör
1088,zerreißen::V,ಸೀಳು,eltép
1089,zerreißen::V,ಸೀಳು,széttép
1090,zerstören::V,ಅಳಿಸು,elpusztít
1091,verbrennen::V,ಸುಡು,éget
1092,verbrennen::V,ಸುಡು,eléget
1093,geben::V,ಕೊಡು,ad
1094,reichen::V,ಕೊಡು,nyújt
1095,schenken::V,ಅರ್ಪಿಸು,ajándékoz
1096,versprechen::V,ವಾಗ್ದಾನಮಾಡು,ígér
1097,wünschen::V,ಬಯಸು,kíván
1098,loben::V,ಹೊಗಳು,dicsér
1099,küssen::V,ಚುಂಬಿಸು,csókol
1100,wiegen::V,ತೂಗು,ringat
1101,zudecken::V,ಹಾಸು,betakar
1102,wecken::V,ಎಬ್ಬಿಸು,kelt
1103,wecken::V,ಎಬ್ಬಿಸು,ébreszt
1104,zeigen::V,ತೋರಿಸು,mutat
1105,führen::V,ದಾರಿತೋರಿಸು,visz
1106,führen::V,ದಾರಿತೋರಿಸು,vezet
1107,lehren::V,ಕಲಿಸು,tanít
1108,unterrichten::V,ಬೋಧಿಸು,tanít
1109,aufziehen::V,ಸಲಹು,felnevel
1110,leiten::V,ಮುಂದಾಳಾಗಿರು ,vezet
1111,leiten::V,ಮುಂದಾಳಾಗಿರು ,vezérel
1112,antreiben::V,ಓಡಿಸು,hajt
1113,lassen::V,ಮಾಡಲುಬಿಡು,-tat
1114,lassen::V,ಮಾಡಲುಬಿಡು,-at
1115,einladen::V,ಆಹ್ವಾನಿಸು,meghív
1116,vereinigen::V,ಒಂದಾಗು,egyesít
1117,besuchen::V,ಭೇಟಿಯಾಗು,látogat
1118,treffen::V,ಸಂಧಿಸು,talál
1119,sich versammeln::V,ನೆರೆ,gyülekezik
1120,sich versammeln::V,ನೆರೆ,összegyűlik
1121,spielen::V,ಆಡು,játszik
1122,singen::V,ಹಾಡು,énekel
