,Concept_ID,ady,ps
663,geschickt::A,шо́у шӏыгъэ́,ماهر
664,lieb::A,псэм фэд,عزیز
665,lieb::A,псэм фэд,محبوب
666,lustig::A,чэф,خوشحال
667,sanft::A,ӏушъа́б,پوست
668,sanft::A,ӏушъа́б,ملایم
669,hungrig::A,гъаблэ́,وږی
670,krank::A,сыма́дж,مريض
671,krank::A,сыма́дж,ناروغ
672,nackt::A,пцӏанэ́,لوڅ
673,traurig::A,нэшхъэй,غمجن
674,gut::A,дэгъу́,ښه
675,schlecht::A,дэи,بد
676,schlecht::A,дэи,خراب
677,richtig::A,тэрэз,سم
678,richtig::A,тэрэз,صحیح
679,schlimm::A,щынэгъо,بد
680,schlimm::A,щынэгъо,مخوف
681,wahr::A,шъыпкъэ́,واقعي
682,alt::A,жъы,زوړ
683,neu::A,кӏэ,نوی
684,ehemalig::A,-щтыгъэ,پخوانی
685,ehemalig::A,-гъэ,پخوانی
686,alt[Lebewesen]::A,жъы,زوړ
687,jung::A,ныбжьыкӏэ́,ځوان
688,arm::A,тхьамы́кӏ,غریب
689,arm::A,тхьамы́кӏ,بې وزله
690,reich::A,бай,شتمن
691,reich::A,бай,دولتمند
692,bekannt::A,нэӏуа́с,اشنا
693,berühmt::A,цӏэры́ӏу,مشهور
694,fremd::A,хымэ,پردی
695,fremd::A,хымэ,بېګانه
696,verschieden::A,зэфэшъхьафы,مختلف
697,nah::A,благъэ́,نژدې
698,fern::A,чыжьэ,لیری
699,linker::A,сэмэ́гу,چپ
700,linker::A,сэмэ́гу,کیڼ
701,rechter::A,джабгъу,ښی
702,anderer::A,нэмы́кӏ,بل
703,erster::A,апэр,لومړی
704,zweiter::A,я́тӏонэр,دوهم
705,dritter::A,ящэнэр,درېم
706,letzter::A,аужыр,آخرنی
707,letzter::A,аужыр,وروستی
708,allein::ADV,зы,یوازې
709,auf einmal::ADV,ардэдэм,په یوه وخت کی
710,auf einmal::ADV,асыхьатым,په یوه وخت کی
711,zusammen::ADV,зэгъусэхэ́у,یو ځای
712,lange::ADV,бэрэ́,ډېر وخت
713,lange::ADV,бэрэ́,ډېره موده
714,plötzlich::ADV,зэкӏэм,ناببره
715,plötzlich::ADV,зэкӏэм,یوناڅاپه
716,sofort::ADV,ардэдэм,فوراً
717,sofort::ADV,ардэдэм,سمدلاسه
718,sofort::ADV,асыхьатым,فوراً
719,sofort::ADV,асыхьатым,سمدلاسه
720,später::ADV,нэужым,وروسته
721,jetzt::ADV,джы,اوس
722,heute::ADV,непэ́,نن
723,morgen::ADV,неу́щы,سبا
724,bald::ADV,псынкӏэу,ژر
725,dann::ADV,нэужым,پس
726,dann::ADV,нэужым,وروسته
727,gestern::ADV,тыгъуа́с,پرون
728,einst::ADV,зэгорэ́м,پخوا
729,damals::ADV,армэ,هغه وخت
730,damals::ADV,ащыгъум,هغه وخت
731,danach::ADV,нэужым,بیا
732,vorher::ADV,нахьыпэм,دمخه
733,einmal::ADV,зэ,یو ځل
734,oft::ADV,бэрэ,ډېر ځله
735,immer::ADV,ренэ́у,تل
736,immer::ADV,ренэ́у,همېشه
737,dort::ADV,модэ,هلته
738,dorthin::ADV,модэ́,هلته
739,dorthin::ADV,модэ́,هغه ځای ته
740,geradeaus::ADV,занкӏэу,مخامخ
741,vorwärts::ADV,ыпэкӏэ,مخ پهٔ وړاندې
742,rückwärts::ADV,ыужыкӏэ́,بېرته
743,zurück::ADV,ыужыкӏэ́,بېرته
744,unten::ADV,ычӏэкӏэ́,لاندي
745,hinab::ADV,ычӏэгъы́,ښکته
746,hinab::ADV,ычӏэкӏэ́,ښکته
747,oben::ADV,ышъхьагъы,پورته
748,hinauf::ADV,ышъхьагъыкӏэ,پاس
749,überall::ADV,тыди́,هره خوا
750,überall::ADV,тыдэкӏи́,هره خوا
751,nicht::ADV,-п,نه
752,nicht::ADV,мы-,نه
753,ein wenig::ADV,тӏэкӏу,یو څه
754,kaum::ADV,къоды́й,ایله
755,sehr::ADV,дэд,ډېر
756,sehr::ADV,дэд,زيات
757,so::ADV,ащ фэд,داسې
758,so::ADV,ащ фэд,دومره
759,so::ADV,мыщ фэд,داسې
760,so::ADV,мыщ фэд,دومره
761,so::ADV,джащ фэд,داسې
762,so::ADV,джащ фэд,دومره
763,noch::ADV,джыри,نور
764,nur::ADV,ныӏэ́п,تش
765,nur::ADV,ныӏэ́п,صرف
766,wieder::ADV,джыри,بیا
767,vergebens::ADV,пкӏэнчъэ́у,عبث
768,vor::PRP,пашъхьэ́,دمخه
769,hinter::PRP,кӏы́б,شاته
770,unter::PRP,чӏэ-,لاندي
771,durch::PRP,пхыры-,د مینځ نه
772,neben::PRP,дэжь,نژدې
773,zwischen::PRP,азыфа́гу,ترمینځ
774,wegen::PRP,къы-,د ... له لاسه
775,dies::PRN,ар,دا
776,das::PRN,а,دا
777,das::PRN,мо,دا
778,alles::PRN,зэкӏэ́,هرڅهٔ
779,ich::PRN,сэ,زه
780,du::PRN,о,ته
781,er::PRN,ар,دی
782,wir::PRN,тэ,مونږ
783,ihr::PRN,шъо,تاسې
784,sie::PRN,ахэр,هغوی
785,was::FPRN,сыд,څهٔ
786,wer::FPRN,хэт,چا
787,wer::FPRN,хэт,څوک
788,wo::FADV,тыдэ́,چيری
789,wo::FADV,тыдэ́,چېرته
790,wohin::FADV,тыдэ́,چېرته
791,wie::FADV,сыдэущтэ́у,څنګه
792,warum::FADV,сыд пае́,ولې
793,wieviel::FNUM,тхьапш,څو
794,wieviel::FNUM,тхьапш,څومره
795,wieviel::FNUM,сыд фэди́з,څو
796,wieviel::FNUM,сыд фэди́з,څومره
797,eins::NUM,зы,یو
798,zwei::NUM,тӏу,دوه
799,drei::NUM,щы,درې
800,vier::NUM,плӏы,څلور
801,fünf::NUM,тфы,پنځه
802,sechs::NUM,хы,شپږ
803,sieben::NUM,блы,اوه
804,acht::NUM,и,اته
805,neun::NUM,бгъу,نهه
806,zehn::NUM,пшӏы,لس
807,elf::NUM,пшӏыкӏузы́,یوولس
808,zwölf::NUM,пшӏыкӏутӏу,دولس
809,zwanzig::NUM,тӏокӏы́,شل
810,dreißig::NUM,щэкӏы,دېرش
811,vierzig::NUM,тӏокӏи́тӏу,څلوېښت
812,fünfzig::NUM,шъэны́ыкъу,پنځوس
813,sechzig::NUM,тӏокӏи́щ,شپېته
814,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,اویا
815,achtzig::NUM,тӏокӏи́пӏ,اتیا
816,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,نوي
817,hundert::NUM,шъэ,سل
818,tausend::NUM,мин,زر
819,und::CNJ,ыкӏи,او
820,oder::CNJ,е,ېا
821,stehen::V,ущытын,درېدل
822,stehen::V,умыхъыен,درېدل
823,sitzen::V,уисын,کښېنستل
824,sitzen::V,утесын,کښېنستل
825,liegen::V,телъы́н,ملاستل
826,hängen::V,къыщылэлын,ځړېدل
827,hängen::V,къыщылэлын щыгъын быхъур,ځړېدل
828,werden::V,хъун,کېدل
829,passieren::V,къэхъун,پېښېدل
830,beginnen::V,къежьэн,شروع کېدل
831,beginnen::V,къыублэн,شروع کېدل
832,enden::V,ухы́н,خلاصدل
833,enden::V,ухы́н,تمامېدل
834,wechseln::V,зэхъожьы́н,تغییر موندل
835,aufgehen[Sonne]::V,къыкъокӏы́н,ختل
836,untergehen[Sonne]::V,къохьан,لوېدل
837,untergehen[Sonne]::V,къохьан,پرېوتل
838,scheinen[Sonne]::V,къепсыи,رڼا کول
839,donnern::V,гъогъон,تنېدل
840,donnern::V,гъогъон,غړمبېدل
841,wehen::V,епщэ́н,چلېدل
842,strömen::V,чъэн,بهېدل
843,fließen::V,чъэн,بهېدل
844,fließen::V,чъэн,تویېدل
845,sich drehen::V,зыгъэчэрэгъу́н,ګرځېدل
846,sich drehen::V,зыгъэчэрэгъу́н,چورلېدل
847,schwanken::V,хъые́н,زنګېدل
848,schwingen::V,зыгъэхъые́н,زنګېدل
849,fallen::V,къефэхы́н,ولېدل
850,brennen::V,стын,سوځېدل
851,rauchen::V,ӏугъо къикӏын,لوګی کول
852,regnen::V,къещхы́н,باران اورېدل
853,gefrieren::V,дыкъын,کنګل نيول
854,tauen::V,жъун,وېلې کېدل
855,schmelzen::V,ткӏун,وېلې کېدل
856,trocknen::V,гъушъы́н,وچېدل
857,trocknen::V,чъэпхъу́н,وچېدل
858,sieden::V,жъон,اېشېدل
859,faulen::V,шъун,خرابېدل
860,verfaulen::V,шъун,ورستېدل
861,reißen::V,зэӏэтхъы́н,شلېدل
862,versinken::V,чӏихьан,ډوېېدل
863,vergehen::V,блэкӏы́н,تېرېدل
864,erscheinen::V,къэлъэгъон,ښکارېدل
865,verschwinden::V,кӏодыжьы́н,ورکېدل
866,abnehmen::V,къыкӏичын,کمېدل
867,zunehmen::V,хэхъо́н,زیاتېدل
868,steigen::V,къежьэн,جګېدل
869,steigen::V,къежьэн,پورته کېدل
870,wachsen::V,хэхъо́н,وده کول
871,wachsen::V,къэкӏы́н,وده کول
872,glänzen::V,цӏыу́н,ځلېدل
873,funkeln::V,жъыу́н,پړکېدل
874,lärmen::V,бырсыры́н,غال و غول کول
875,läuten::V,теон,زنګ وهل
876,klingeln::V,теон,زنګ وهل
877,brausen::V,шъуин,تلاطم کول
878,rauschen::V,макъэ гъэӏун,شڼهار کول
879,klingen::V,къыхэӏукӏын,آواز کول
880,bellen::V,хьакъу́н,غپېدل
881,heulen::V,быун,انګلل
882,blasen::V,епщэ́н,پو کول
883,pfeifen::V,шъуин,شپېلک وهل
884,schreien::V,куо́н,ناره کول
885,schreien::V,кӏыи́н,ناره کول
886,stöhnen::V,щэӏун,زګېروی کول
887,zittern::V,кӏэзэзын,لړزېدل
888,leben::V,псэу́н,ژوند کول
889,geboren werden::V,къэхъун,زېږېدل
890,atmen::V,жьы къэщэ́н,ساه کښل
891,atmen::V,жьы къэщэ́н,تنفس کول
892,trinken::V,ешъо́н,څښل
893,essen::V,шхын,خوړل
894,schlucken::V,бдырыин,غړپول
895,müde werden::V,пшъын,ستړی کېدل
896,einschlafen::V,хэчъыен,ویده کېدل
897,schlafen::V,чъые́н,خوب کول
898,aufwachen::V,къэущы́н,ویښېدل
899,aufstehen::V,уцу́н,پاڅېدل
900,sich erholen::V,зыгъэпсэфын,استراحت کول
901,krank werden::V,сымаджэ́ хъун,رنځورېدل
902,krank sein::V,сымэджэ́н,ناجوړېدل
903,schmerzen::V,сымэджэ́н,خوږېدل
904,schmerzen::V,сымэджэ́н,درد کول
905,husten::V,пскэ́н,ټوخېدل
906,genesen::V,хъужьын,رغېدل
907,sterben::V,лӏэн,مړل
908,umkommen::V,хэкӏодэн,تلفېدل
909,sich bewegen::V,хъые́н,چلېدل
910,sich bewegen::V,хъые́н,حرکت کول
911,sich rühren::V,хъые́н,ښورېدل
912,sich erheben::V,къэтэджын,درېدل
913,sich setzen::V,тӏысы́н,کښېنستل
914,hinfallen::V,ебэджы́н,لوېدل
915,laufen::V,кӏон,منډې وهل
916,schreiten::V,кӏон,قدم ایښودل
917,spazierengehen::V,къэкӏухьэн,چکر وهل
918,eilen::V,гузэжъон,بېړه کول
919,sich beeilen::V,гуӏэ́н,عجله کول
920,sausen::V,псынкӏэ́у чъэн,ځغستل
921,rennen::V,чъэн,زغلېدل
922,springen::V,пкӏэн,ټوپ وهل
923,klettern::V,дэцохъоен,ختل
924,schaukeln::V,уешӏэн,زنګېدل
925,kriechen::V,цохъо́н,خاپوړی وهل
926,schwimmen::V,есы́н,لامبو وهل
927,tauchen::V,зычӏэгъэо́н,غوټه وهل
928,rudern::V,къошъо бэщкӏэ фын,پارو وهل
929,fahren::V,кӏон,تلل
930,fliegen::V,быбы́н,الوتل
931,gehen::V,кӏон,تلل
932,weggehen::V,ӏукӏын,بهر وتل
933,abfahren::V,ежьэн,تلل
934,anhalten::V,къэуцу́н,ودرېدل
935,hineingehen::V,ихьан,داخلېدل
936,eintreten::V,чӏэхьан,ننوتل
937,kommen::V,къэкӏо́н,راتلل
938,ankommen::V,къэсы́н,رسېدل
939,zurückkommen::V,гъэзэжьын,بېرته راتلل
940,bleiben::V,къэнэ́н,پاتې کېدل
941,warten::V,пэплъэ́н,انتظار وېستل
942,erwarten::V,ежэн,انتظار کول
943,suchen::V,лъыхъу́н,لټول
944,finden::V,къэгъоты́н,میندل
945,finden::V,къэгъоты́н,پیدا کول
946,finden::V,къыхэгъэщы́н,میندل
947,finden::V,къыхэгъэщы́н,پیدا کول
948,versuchen::V,пылъы́н,هڅه کول
949,vorbereiten::V,гъэхьазыры́н,چمتوکول
950,lieben::V,шӏу плъэгъу́н,مینه لرل
951,mögen::V,шӏу плъэгъу́н,خوښول
952,mögen::V,шӏу плъэгъу́н,علاقه لرل
953,lachen::V,щхын,خندېدل
954,rühren::V,гур гъэузын,اغېزه کول
955,weinen::V,гъын,ژړل
956,schimpfen::V,хъонэн,ښکنځا کول
957,sich ärgern::V,губжы́н,قهر راتلل
958,sich fürchten::V,щынэ́н,ډارېدل
959,fürchten::V,щынэ́н,ډارېدل
960,sehen::V,льэгъу́н,لیدل
961,anschauen::V,плъэн,کتل
962,anschauen::V,еплъы́н,کتل
963,ansehen::V,плъэн,ننداره کول
964,hören::V,зэхэхын,اورېدل
965,zuhören::V,дэӏо́н,غوږ نیول
966,probieren::V,хэӏэн,څکه کول
967,probieren::V,хэӏэн,چاشنی کول
968,riechen::V,пэмэ́н,بويول
969,fühlen::V,зэхэпшӏэн,حسول
970,scheinen::V,уащыхъу́н,ښکارېدل
971,scheinen::V,уашӏошӏы́н,ښکارېدل
972,zu sehen sein::V,зэрэлъэгъу́н,ښکارېدل
973,vernehmen::V,зэхэхын,خبرېدل
974,frieren::V,дыкъын,ساړه کېتل
975,frieren::V,пӏыкӏэн,ساړه کېتل
976,frieren::V,чъыӏэ́ лӏэн,ساړه کېتل
977,tun::V,шӏын,کول
978,können::V,лъэкӏы́н,کولای شول
979,können::V,лъэкӏы́н,د لاسه کېدل
980,wollen::V,фэе́н,غوښتل
981,anfangen::V,ублэн,شروع کول
982,beenden::V,ухы́н,ختمول
983,beenden::V,ухы́н,پای ته رسول
984,aufhören::V,щыгъэтын,بس کول
985,gelingen::V,хъун,موفق کېدل
986,gelingen::V,хъун,بریالی کېدل
987,öffnen::V,ӏухы́н,خلاصول
988,öffnen::V,ӏухы́н,پرانیستل
989,schließen::V,игъэсэн,تړل
990,stellen::V,бгъэуцун,ایښودل
991,setzen::V,гъэтӏысы́н,کښېنول
992,legen::V,хэлъхьа́н,ایښودل
993,berühren::V,эӏэн,لاس وهل
994,berühren::V,нэсын,لاس وهل
995,verbinden::V,зэхэпхэ́н,تړل
996,verbinden::V,пхын,تړل
997,bedecken::V,техъо́н,پوښول
998,aufhängen::V,пылъэ́н,ځوړندول
999,anzünden::V,хэгъэнэ́н,بلول
1000,zurücklassen::V,къэгъэнэ́н,پرېښودل
1001,verlieren::V,чӏэ́нэн,ورکول
1002,verlieren::V,шӏокӏоды́н,ورکول
1003,fallen lassen::V,чӏэунэн,له لاسه لوېدل
1004,fallen lassen::V,пӏэпызын,له لاسه لوېدل
1005,machen::V,шӏын,کول
1006,herstellen::V,шӏы́н,جوړول
1007,herstellen::V,шӏы́н,توليدول
1008,bauen::V,шӏы́н,جوړول
1009,reparieren::V,дыжьы́н,ترمیمول
1010,verbessern::V,нахьышӏу пшӏын,اصلاح کول
1011,verbessern::V,нахь дэгъу пшӏын,اصلاح کول
1012,ändern::V,зэблэхъу́н,تغیر ورکول
1013,graben::V,тӏын,کيندل
1014,biegen::V,уфэн,کږول
1015,drehen::V,гъэчэрегъу́,ګرځول
1016,wenden::V,пӏонтӏэн,اړول
1017,wenden::V,бгъэзэн,اړول
1018,wenden::V,уӏубын,اړول
1019,heben::V,ӏэты́н,جګول
1020,heben::V,ӏэты́н,پورته کول
1021,hochheben::V,ӏэты́н,جګول
1022,ergreifen::V,къэубыты́н,نیول
1023,halten::V,ӏыгъы́н,نیول
1024,drücken::V,тэӏункӏэн,کښېکښل
1025,schieben::V,уеӏункӏын,پوری وهل
1026,schieben::V,уетӏыргун,پوری وهل
1027,kratzen::V,цӏэнтхъун,ګرول
1028,lecken::V,бзэи́н,څټل
1029,beißen::V,ецэкъэ́н,چیچل
1030,abreißen::V,къичын,شکول
1031,abreißen::V,пытхъын,شکول
1032,abschneiden::V,пыупкӏын,پرېکول
1033,abschneiden::V,гобзыкӏын,پرېکول
1034,binden::V,епхын,تړل
1035,stecken::V,хэсэн,ټومبل
1036,brechen::V,зэпыпкӏын,ماتول
1037,klopfen::V,теон,ټکول
1038,hauen::V,теон,ټکول
1039,kleben::V,щхэн,نښلول
1040,kleben::V,щхэн,سرېښول
1041,reiben::V,пӏотын,مږل
1042,streichen::V,щыфэн,مښل
1043,schleifen::V,гъэчаны́н,تېره کول
1044,schleifen::V,кӏэлыкӏы́н,تېره کول
1045,schneiden::V,бзын,غوڅول
1046,schneiden::V,бзын,پرېکول
1047,rütteln::V,гъэсысын,خوڅول
1048,schütteln::V,гъэсысын,ښورول
1049,schwenken::V,ӏэ шӏын,خوڅول
1050,schütten::V,икӏэ́н,اچول
1051,schütten::V,икӏэ́н,تویول
1052,füllen::V,из шӏын,ډکول
1053,einwickeln::V,кӏоцӏыщыхьа́н,پېچل
1054,einwickeln::V,кӏоцӏыщыхьа́н,نغښتل
1055,tragen::V,хьын,وړل
1056,schleppen::V,пхьын,وړل
1057,schleppen::V,плъэшъун,وړل
1058,ziehen::V,пкъудыин,کښل
1059,ziehen::V,пщэн,کښل
1060,ziehen::V,плъэшъун,کښل
1061,aufbewahren::V,пӏыгъын,ساتل
1062,aufbewahren::V,уухъумэн,ساتل
1063,werfen::V,дзын,اچول
1064,werfen::V,дзын,غورځول
1065,fangen::V,къэубыты́н,نیول
1066,fangen::V,къэубыты́н,ګیرول
1067,packen::V,къэубыты́н,نیول
1068,verstecken::V,бгъэбылъын,پټول
1069,teilen::V,гощы́н,وېشل
1070,teilen::V,гощы́н,تقسیمول
1071,schicken::V,гъахьы́н,لېږل
1072,schicken::V,гъахьы́н,استول
1073,bringen::V,къэхьы́н,راوړل
1074,hinzufügen::V,хэгъэхъо́н,زیاتول
1075,nehmen::V,къытехы́н,نیول
1076,nehmen::V,къытехы́н,اخيستل
1077,wählen::V,къыхэхы́н,خوښول
1078,auswählen::V,къыхэхы́н,چنده کول
1079,bewahren::V,къэухъумэн,ساتل
1080,behindern::V,пэрыохъу хъун,مانع کېدل
1081,behindern::V,пэрыохъу хъун,ممانعت کول
1082,verderben::V,къутэн,خرابېدل
1083,beschädigen::V,къутэн,ورانول
1084,zerbrechen::V,къутэн,ماتول
1085,zerreißen::V,зэӏэтхъы́н,څیرې کول
1086,zerstören::V,къутэ́н,ړنګول
1087,zerstören::V,къутэ́н,ورانول
1088,verbrennen::V,гъэсты́н,سوځول
1089,geben::V,еты́н,ورکول
1090,reichen::V,еты́н,ورکول
1091,schenken::V,еты́н,بښل
1092,versprechen::V,гъэгугъэ́н,لوز کول
1093,wünschen::V,шӏоигъо́н,غوښتل
1094,loben::V,щытхъун,ستایل
1095,loben::V,щытхъун,تمجید کول
1096,küssen::V,ебэу́н,ښکلول
1097,wiegen::V,гъэхъыен,زنګول
1098,zudecken::V,техъо́н,پوښول
1099,wecken::V,къэгъэущы́н,ويښول
1100,zeigen::V,гъэлъэгъо́н,ښودل
1101,führen::V,щэн,بیول
1102,lehren::V,егъэджэ́н,درس ورکول
1103,lehren::V,егъэджэ́н,تعلیم ورکول
1104,lehren::V,егъэшӏэн,درس ورکول
1105,lehren::V,егъэшӏэн,تعلیم ورکول
1106,unterrichten::V,егъэджэ́н,درس ورکول
1107,aufziehen::V,пӏун,روزل
1108,leiten::V,гъэзекӏон,رهبری کول
1109,leiten::V,гъэзекӏон,لارښوونه کول
1110,antreiben::V,къепфылӏэн,چټک کول
1111,lassen::V,еты́н,اړکول
1112,einladen::V,къегъэблэгъэн,بلل
1113,vereinigen::V,зэгогъэхьан,متحد کول
1114,vereinigen::V,зэгогъэхьан,یوځای کول
1115,besuchen::V,щыӏэ́н,کتنه کول
1116,treffen::V,ӏукӏэ́н,ليدل
1117,treffen::V,ӏукӏэ́н,تلقی کول
1118,treffen::V,пэгъокӏы́н,ليدل
1119,treffen::V,пэгъокӏы́н,تلقی کول
1120,sich versammeln::V,зэхэхьан,راغونډېدل
1121,spielen::V,джэгу́н,لوبه کول
1122,singen::V,орэ́д къэӏо́н,سندرې وېل
1123,tanzen::V,къэшъо́н,ګډېدل
1124,sich trennen::V,зэгокӏыжьы́ных,بېلېدل
1125,verlassen::V,бгынэн,ترک کول
1126,verlassen::V,хэкӏыжьын,ترک کول
1127,retten::V,къыхэпхыжьын,نجات ورکول
1128,retten::V,къэбгъэнэжьын,نجات ورکول
1129,bewachen::V,къэгъэгъунэн,ساتل
1130,bewachen::V,къэгъэгъунэн,حفاظت کول
1131,schützen::V,ухъумэ́н,ژغورل
1132,verteidigen::V,къэухъумэн,دفاع کول
1133,sich schlagen::V,эзэон,جنګېدل
1134,schießen::V,он,ویشتل
1135,siegen::V,текӏо́н,غالبېدل
1136,ärgern::V,бгъэгубжын,خپه کول
1137,schlagen::V,ео́н,وهل
1138,stechen::V,хэӏун,ټومبل
1139,stoßen::V,тӏыро́н,ټېل وهل
1140,stoßen::V,тӏыро́н,پوری وهل
1141,stoßen::V,уеӏункӏын,ټېل وهل
1142,stoßen::V,уеӏункӏын,پوری وهل
1143,stehlen::V,тыгъу́н,تښتول
1144,stehlen::V,тыгъу́н,غلا کول
1145,stören::V,бгъэгумэкӏын,ماتول
1146,belästigen::V,бгъэгумэкӏын,ځورول
1147,belästigen::V,бгъэгумэкӏын,تکلیف ورکول
1148,verbergen::V,ушъэфын,پټول
1149,täuschen::V,гъэпцӏэ́н,تېرایستل
1150,täuschen::V,гъэпцӏэ́н,خطا ایستل
1151,betrügen::V,гъэпцӏэ́н,غولول
1152,töten::V,уикӏын,وژل
1153,töten::V,уикӏын,مړ کول
1154,wohnen::V,дэсын,اوسېدل
1155,arbeiten::V,лэжьэ́н,کار کول
1156,sammeln::V,угъои́н,راټولول
1157,sammeln::V,угъои́н,راغونډول
1158,pflücken::V,къыпычы́н,شکول
1159,jagen::V,шэкӏон,ښکار کول
1160,jagen::V,ешэкӏон,ښکار کول
1161,fischen::V,пцэжъые уешэн,کب نيول
1162,fassen::V,къэубыты́н,نیول
1163,fassen::V,къэубыты́н,ګیرول
1164,hüten::V,хэхъо́н,پوول
1165,treiben::V,пфын,بیول
1166,anbinden::V,епхын,تړل
1167,füttern::V,гъэшхэ́н,خوراک ورکول
1168,melken::V,щын,لوشل
1169,hacken::V,упкӏэтэн,پی کول
1170,gießen::V,тепкӏэн,اوبه کول
1171,reifen::V,игъо хъун,رسېدل
1172,zubereiten::V,бгъэхьазырын,تیارول
1173,kochen::V,шӏы́н,پخول
1174,backen::V,гъэжъэ́н,پخول
1175,braten::V,гъэжъэ́н,وريتول
1176,umrühren::V,зэхэгъэкӏухьан,لړل
1177,stricken::V,хъын,اوبدل
1178,nähen::V,дэн,ګنډل
1179,färben::V,бгъэлэн,رنګول
1180,reinigen::V,укъэбзы́н,صافول
1181,waschen::V,бгыкӏын,مینځل
1182,abwischen::V,лъэкӏы́н,وچول
1183,spülen::V,дэгъэчъыхьан,کنګالول
1184,fegen::V,пхъэнкӏы́н,جارو کول
1185,kehren::V,пхъэнкӏы́н,جارو کول
1186,baden::V,зыгъэпскӏын,لمبېدل
1187,sich waschen::V,зытхьакӏы́н,ځان مينځل
1188,ausziehen::V,къытехы́н,کښل
1189,ausziehen::V,къытехы́н,ایستل
1190,anziehen::V,щылъэ́н,اغوستل
1191,sich anziehen::V,зыфэпэн,کالی اغوستل
1192,kämmen::V,жьын,ګمنځول
1193,schmücken::V,гъэдэхэ́н,ښکلی کول
1194,sagen::V,къэӏон,وېل
1195,sprechen::V,псэлъэ́н,وېل
1196,sprechen::V,псэлъэ́н,غږېدل
1197,reden::V,гущыӏэ́н,ګړېدل
1198,reden::V,гущыӏэ́н,خبرې کول
1199,sich unterhalten::V,зэдэгущыӏэн,خبری کول
1200,fragen::V,упчӏэ́н,پوښتنه کول
1201,bitten::V,лъэӏо́н,غوښتل
1202,erzählen::V,къэпӏотэ́н,کيسه کول
1203,erzählen::V,къэпӏотэ́н,حکايت کول
1204,mitteilen::V,макъэ егъэӏун,خبرول
1205,mitteilen::V,макъэ егъэӏун,خبر ورکول
1206,nennen::V,цӏэ фэусы́н,نوم ايښودل
1207,rufen::V,джэн,بلل
1208,prahlen::V,узыщытхъужьы́н,لاپې وهل
1209,übersetzen::V,бгъэкӏотэн,ژباړل
1210,übersetzen::V,бгъэкӏотэн,ترجمه کول
1211,denken::V,егупшысэ́н,فکر کول
1212,glauben::V,уивыхъэ́ телъы́н,باور کول
1213,bemerken::V,гу лъыптэ́н,لیدل
1214,erkennen::V,зэхэпхын,پېژندل
1215,erkennen::V,зэбгъэшӏэн,پېژندل
1216,begreifen::V,гурыӏо́н,رسېدل
1217,begreifen::V,гурыӏо́н,پوهېدل
1218,verstehen::V,зэхэхын,پوهېدل
1219,lernen::V,еджэ́н,زده کول
1220,lernen::V,еджэ́н,درس لوستل
1221,wissen::V,шӏэн,پوهېدل
1222,sich erinnern an::V,къэшӏэжьын,یادول
1223,sich erinnern an::V,къэшӏэжьын,په یاد راوړل
1224,vergessen::V,пщыгъупшэжьы́н,هېرول
1225,messen::V,шын,اندازه کول
1226,zählen::V,плъытэ́н,شمارل
1227,rechnen::V,плъытэ́н,حسابول
1228,rechnen::V,угугъэ́н,حسابول
1229,lesen::V,еджэ́н,لوستل
1230,malen::V,шӏын,رسمول
1231,zeichnen::V,шӏын,رسمول
1232,schreiben::V,тхын,لیکل
1233,besitzen::V,иӏэн,لرل
1234,kaufen::V,щэфы́н,رانیول
1235,verkaufen::V,щэн,خرڅول
1236,bezahlen::V,птын,تأدیه کول
1237,bezahlen::V,лъыптын,تأدیه کول
1238,bezahlen::V,птыжьы́н,تأدیه کول
1239,zahlen::V,птын,کسات اخيستل
1240,zahlen::V,лъыптын,کسات اخيستل
1241,beherrschen::V,иунаеу иӏэн,تسلط لرل
1242,ertragen::V,щэчы́н,زغمل
1243,Schnurrbart::N,,برېت
1244,Nabel::N,,نوم
1245,Wetter::N,,هوا
1246,Frost::N,,یخ
1247,Raureif::N,,سپینه پرخه
1248,Adler::N,,عقاب
1249,Schwan::N,,قو
1250,Ton::N,,اواز
1251,Sache::N,,شی
1252,Sache::N,,څيز
1253,Schlitten::N,,ښویېدونی
1254,Last::N,,بار
1255,Last::N,,پېټی
1256,Figur::N,,قدوقامت
1257,Bündel::N,,دسته
1258,Schuh::N,,بوټ
1259,Arzt::N,,طبیب
1260,Arzt::N,,ډاکټر
1261,lebendig::A,,ژوندی
1262,zuerst::ADV,,لومړی
1263,manchmal::ADV,,ګاهی ګاهی
1264,niemals::ADV,,هیڅکله نه
1265,hier::ADV,,دلته
1266,hierhin::ADV,,دلته
1267,hierhin::ADV,,دې ځای ته
1268,von hier::ADV,,د دې ځای نه
1269,schon::ADV,,دمخه
1270,sinken::V,,ښکته کېدل
1271,klirren::V,,کړنګېدل
1272,fliehen::V,,تښتېدل
1273,flüchten::V,,تښتېدل
1274,geraten::V,,کېدل
1275,aufheben::V,,پورته کول
1276,beugen::V,,ټیټول
1277,umdrehen::V,,اړول
1278,bekommen::V,,حاصلول
1279,erhalten::V,,اخیستل
1280,treten::V,,په لغته وهل
