,Concept_ID,kn,xal
553,heiß::A,ಬಿಸಿ,халун
554,warm::A,ಬಿಸಿ,дулан
555,kalt::A,ತಣ್ಣನೆಯ,киитн
556,kühl::A,ತಂಪಾದ,серүн
557,frisch::A,ನಿರ್ಮಲ,серүн
558,feucht::A,ಒದ್ದೆಯಾದ,чиигтә
559,nass::A,ಒದ್ದೆಯಾದ,чиигтә
560,trocken::A,ಶುಷ್ಕ,хагсу
561,voll::A,ತುಂಬಿದ,дүүрң
562,leer::A,ಖಾಲಿ,сул
563,leer::A,ಖಾಲಿ,хоосн
564,offen::A,ಮುಚ್ಚಲ್ಲದ,секәтә
565,geschlossen::A,ಮುಚ್ಚಿದ,хаалһата
566,sauber::A,ಶುದ್ಧ,цевр
567,schmutzig::A,ಅಶುದ್ಧ,киртә
568,roh::A,ಹಸಿ,түүкә
569,reif::A,ಹಣ್ಣಾದ,болсн
570,lecker::A,ಗುಚಿಕರ,әмтәхн
571,süß::A,ಸಿಹಿ,әмтәхн
572,bitter::A,ಕಹಿ,һашун
573,bitter::A,ಕಹಿ,һашута
574,sauer::A,ಹುಳಿಯಾದ,ишклң
575,hell::A,ಹೊಳೆಯುವ,герлтә
576,dunkel::A,ಮಬ್ಬಾದ,харңһу
577,schwarz::A,ಕಪ್ಪು,хар
578,weiß::A,ಬಿಳಿಯ,цаһан
579,rot::A,ಕೆಂಪು,улан
580,gelb::A,ಹಳದಯ,шар
581,blau::A,ನೀಲ,көк
582,grün::A,ಕಾಯಾದ,көк
583,grau::A,ಬೂದುಬಣ್ಣದ,бор
584,bunt::A,ವರ್ಣರಂಜಿತ,алг
585,bunt::A,ವರ್ಣರಂಜಿತ,эрәтә
586,billig::A,ಅಗ್ಗ,кимд
587,teuer::A,ದುಬಾರಿಯಾದ,үнтә
588,wertvoll::A,ಅಮೂಲ್ಯ,үнтә
589,wertvoll::A,ಅಮೂಲ್ಯ,эрднь
590,blind::A,ಅಂಧ,сохр
591,taub::A,ಕಿವುಡಾದ,дүлә
592,kräftig::A,ಪ್ರಬಲ,күчтә
593,stark::A,ಶಕ್ತಿವಂತ,чаңһ
594,schwach::A,ದುರ್ಬಲ,күчн тату
595,fett::A,ಕೊಬ್ಬಿದ,тарһн
596,schlank::A,ತೆಳ್ಳಗಿನ,эццн
597,hübsch::A,ಅಂದವಾದ,көркхн
598,böse::A,ಕೆಟ್ಟ,уурта
599,dumm::A,ಮಂದ,тенг
600,faul::A,ಆಲಸ,залху
601,fleißig::A,ಕಡಗುವ,кинән
602,fleißig::A,ಕಡಗುವ,кинмһә
603,geizig::A,ಜುಗ್ಗ,ховдг
604,klug::A,ಚತುರ,ухата
605,geschickt::A,ದಕ್ಷ,чадмг
606,lieb::A,ಪ್ರಿಯ,эңкр
607,lustig::A,ಖುಷಿಯಾದ,сергмҗтә
608,lustig::A,ಖುಷಿಯಾದ,җирһлтә
609,sanft::A,ಸೌಮ್ಯ,номһн
610,hungrig::A,ಹಸಿದ,өлн
611,hungrig::A,ಹಸಿದ,харһнсн
612,krank::A,ಅಸ್ವಸ್ಥ,өвчтә
613,krank::A,ಅಸ್ವಸ್ಥ,шалтгта
614,nackt::A,ನಗ್ನ,нүцкн
615,traurig::A,ದುಃಖಿತ,һундлта
616,lebendig::A,ಜೀವಂತ,әмд
617,gut::A,ಒಳ್ಳೆಯ,сән
618,schlecht::A,ದುಷ್ಟ,му
619,richtig::A,ಸರಿ,зөвтә
620,schlimm::A,ಅಸಹ್ಯ,җигшүртә
621,wahr::A,ನಿಜ,үнн
622,wahr::A,ನಿಜ,мөн
623,alt::A,ಮುದಿ,хуучн
624,neu::A,ಹೊಸ,шин
625,ehemalig::A,ಮಾಜೀ,хуучн
626,alt[Lebewesen]::A,ವೃದ್ಧ,көгшн
627,jung::A,ಎಳ,баһ
628,arm::A,ಬಡ,угатя
629,reich::A,ಶ್ರೀಮಂತ,байн
630,bekannt::A,ಅಪ್ತ,таньл
631,bekannt::A,ಅಪ್ತ,таньдг
632,berühmt::A,ಪ್ರಸಿದ್ಧ,туурсн
633,fremd::A,ಪರಕೀಯ,күүнә
634,verschieden::A,ಬೇರೆ,әдл биш
635,verschieden::A,ಬೇರೆ,йилһәтә
636,nah::A,ಹತ್ತಿರವಾದ,өөрхн
637,fern::A,ದೂರದ,хол
638,linker::A,ಎಡ,зүн
639,rechter::A,ಬಲ,барун
640,anderer::A,ಇತರ,талдан
641,erster::A,ಪ್ರಥಮ,негдгч
642,zweiter::A,ದ್ವಿತೀಯ,хойрдгч
643,dritter::A,ಮೂರನೆಯಜಗತ್ತು,һурвдгч
644,letzter::A,ಅಂತ್ಯ,отхн
645,allein::ADV,ಒಬ್ಬನೇ,һанцарн
646,auf einmal::ADV,ಒಡನೆ,нег дәкҗ
647,zusammen::ADV,ಒಟ್ಟಿಗೆ,хамдан
648,lange::ADV,ದೀರ್ಘ,удан
649,plötzlich::ADV,ಅನಾಮತ್ತು,генткн
650,sofort::ADV,ಜಾಗ್ರತೆ,дарунь
651,später::ADV,ತರುವಾಯ,сүүлд
652,jetzt::ADV,ಈಗ,ода
653,heute::ADV,ಇಂದು,эндр
654,morgen::ADV,ನಾಳೆ,маңһдур
655,bald::ADV,ಬೇಗ,дарунь
656,dann::ADV,ಆಗ,дәкәд
657,gestern::ADV,ನಿನ್ನೆ,өцклдүр
658,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,нег саамд
659,damals::ADV,ಆಗ,тиигхд
660,danach::ADV,ಆಮೇಲೆ,тегәд
661,vorher::ADV,ಮುಂಚೆ,урд
662,zuerst::ADV,ಮೊದಲಿಗೆ,түрүләд
663,einmal::ADV,ಒಮ್ಮೆ,нег дәкҗ
664,manchmal::ADV,ಆಗಾಗ,зәрмдән
665,oft::ADV,ಅನೇಕಸಲ,хара биш
666,oft::ADV,ಅನೇಕಸಲ,хатяр биш
667,oft::ADV,ಅನೇಕಸಲ,дару-дарунь
668,immer::ADV,ಯಾವಾಗಲೂ,оньдинд
669,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,кезә чмгн биш
670,hier::ADV,ಇಲ್ಲಿ,энд
671,hier::ADV,ಇಲ್ಲಿ,энүнд
672,hierhin::ADV,ಇತ್ತ,нааран
673,von hier::ADV,ಇಲ್ಲಿಂದ,эндәс
674,dort::ADV,ಅಲ್ಲಿ,тенд
675,dorthin::ADV,ಅಲ್ಲಿಗೆ,тиигән
676,geradeaus::ADV,ಸೀದಾ,шуд
677,vorwärts::ADV,ಮುನ್ನೆಡೆವ,уралан
678,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,гедргән
679,zurück::ADV,ಹಿಂದಕ್ಕೆ,хәрү
680,unten::ADV,ಕೆಳಗೆ,дор
681,hinab::ADV,ಕೆಳಕ್ಕೆ,дор
682,hinab::ADV,ಕೆಳಕ್ಕೆ,доракшан
683,oben::ADV,ಮೇಲೆ,деер
684,hinauf::ADV,ಮೇಲಕ್ಕೆ,өөдән
685,hinauf::ADV,ಮೇಲಕ್ಕೆ,деер
686,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,альд болв чигн
687,nicht::ADV,ಇಲ್ಲ,эс
688,nicht::ADV,ಇಲ್ಲ,биш
689,nicht::ADV,ಇಲ್ಲ,бичә
690,nicht::ADV,ಅಲ್ಲ,эс
691,nicht::ADV,ಅಲ್ಲ,биш
692,nicht::ADV,ಅಲ್ಲ,бичә
693,ein wenig::ADV,ತುಸು,баахн
694,ein wenig::ADV,ತುಸು,баахнар
695,kaum::ADV,ಕಠಿನವಾಗಿ,әрә
696,sehr::ADV,ಬಹು,йир
697,so::ADV,ಅಷ್ಟು,иигҗ
698,noch::ADV,ಇನ್ನು,ода чигн
699,nur::ADV,ಕೇವಲ,һанцхн
700,schon::ADV,ಆಗಲೇ,одх
701,wieder::ADV,ಪುನಃ,бас
702,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,киидән
703,vor::PRP,ಮುಂದೆ,урд
704,hinter::PRP,ಹಿಂದ,ца
705,unter::PRP,ಕೆಳ,дор
706,durch::PRP,ನೇರವಾಗಿ,ивт
707,durch::PRP,ನೇರವಾಗಿ,дундаһур
708,neben::PRP,ಅಧರ ಬಲಿಕ,хаҗуд
709,zwischen::PRP,ನಡುವೆ,хоорнд
710,wegen::PRP,ಅಧಕ್ಕಗಿ,көлтә
711,wegen::PRP,ಅಧಕ್ಕಗಿ,деерәс
712,dies::PRN,ಈ,эн
713,das::PRN,ಅದು,тер
714,alles::PRN,ಎಲ್ಲ,цуһар
715,ich::PRN,ನಾನು,би
716,du::PRN,ನೀನು,чи
717,er::PRN,ಅವನು,тер
718,er::PRN,ಇವನು,тер
719,wir::PRN,ನಾವು,мадн
720,ihr::PRN,ನೀವು,та
721,sie::PRN,ಅವರು,тедн
722,was::FPRN,ಏನು,юн
723,wer::FPRN,ಯಾರಿಗೆ,кен
724,wo::FADV,ಎಲ್ಲಿ,хама
725,wohin::FADV,ಎಲ್ಲಿಗೆ,хамаран
726,wie::FADV,ಹೇಗೆ,яһҗ
727,wie::FADV,ಹೇಗೆ,яһад
728,warum::FADV,ಏಕೆ,юңгад
729,wieviel::FNUM,ಎಷ್ಟು,кедү
730,eins::NUM,ಒಂದು,негн
731,zwei::NUM,ಎರಡು,хойр
732,drei::NUM,ಮೂರು,һурвн
733,vier::NUM,ನಾಲ್ಕು,дөрвн
734,fünf::NUM,ಅಯ್ದು,тавн
735,sechs::NUM,ಆರು,зурһан
736,sieben::NUM,ಏಳು,долан
737,acht::NUM,ಎಂಟು,нәәмн
738,neun::NUM,ಒಂಭಬತ್ತು,йисн
739,zehn::NUM,ಹತ್ತು,арвн
740,elf::NUM,ಹನ್ನೊಂದು,арвн негн
741,zwölf::NUM,ಹನ್ನೆರಡು,арвн хойр
742,zwanzig::NUM,ಇಪ್ಪತ್ತು,хөрн
743,dreißig::NUM,ಮೂವತ್ತು,һучн
744,vierzig::NUM,ನಲವತ್ತು,дөчн
745,fünfzig::NUM,ಐವತ್ತು,тәвн
746,sechzig::NUM,ಅರುವತ್ತು,җирн
747,siebzig::NUM,ಎಪ್ಪತ್ತು,далн
748,achtzig::NUM,ಎಂಬತ್ತು,найн
749,neunzig::NUM,ತೊಂಬತ್ತು,йирн
750,hundert::NUM,ನೂರು,зун
751,tausend::NUM,ಸಾವಿರ,миңһн
752,und::CNJ,ಮತ್ತು,болн
753,oder::CNJ,ಅಥವಾ,эс гиҗ
754,oder::CNJ,ಅಥವಾ,эс гихлә
755,stehen::V,ನಿಲ್ಲು,зогсх
756,sitzen::V,ಕುಳ್ಳಿರು,суух
757,liegen::V,ಮಲಗಿಕೊ,кевтх
758,hängen::V,ಇಳಿಯಬಿಡು,өлгәтә бәәх
759,werden::V,ಆಗು,болх
760,passieren::V,ಆಗು,болх
761,beginnen::V,ಆರಂಭಿಸು,эклх
762,enden::V,ಕೊನೆಗಾಣು,төгсх
763,wechseln::V,ಮಾರ್ಪಡಿಸು,хүврх
764,aufgehen[Sonne]::V,ಮೂಡು,һарх
765,untergehen[Sonne]::V,ಮುಳುಗು,орх
766,untergehen[Sonne]::V,ಮುಳುಗು,сүүрлх
767,scheinen[Sonne]::V,ಹೊಳೆ,герлтх
768,donnern::V,ಗುಡುಗಾಗು,күрҗңнх
769,wehen::V,ತೀಡು,сальклх
770,strömen::V,ಹರಿ,һооҗх
771,fließen::V,ಹರಿ,урсх
772,sich drehen::V,ಸುತ್ತು,эргх
773,schwanken::V,ಓಲಾಡು,дәәвлх
774,schwingen::V,ತೂಗು,нәәхлх
775,fallen::V,ಉದುರು,унх
776,fallen::V,ಉದುರು,киисх
777,brennen::V,ಉರಿ,шатх
778,rauchen::V,ಹೊಗೆಬಿಡು,ута һарһх
779,regnen::V,ಸುರಿ,орх
780,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,мөстх
781,tauen::V,ಬೆಚ್ಚಗಾಗು,хәәлх
782,schmelzen::V,ಕರಗು,хәәлх
783,schmelzen::V,ಕರಗು,хәәлгдх
784,trocknen::V,ಒಣಗು,эврх
785,sieden::V,ಕುದಿ,буслх
786,faulen::V,ಕೊಳೆ,үмкәрх
787,verfaulen::V,ನಶಿಸು,илҗрх
788,reißen::V,ಒಡೆ,тасрх
789,versinken::V,ಮುಳುಗು,чивх
790,vergehen::V,ಸಾಗು,болх
791,erscheinen::V,ತೋರು,һарх
792,verschwinden::V,ಮಾಯವಾಗು,уга болх
793,sinken::V,ಕುಸಿ,татгдх
794,abnehmen::V,ತಗ್ಗು,хасгдх
795,zunehmen::V,ಬೆಳೆ,өсх
796,steigen::V,ಉಬ್ಬು,немх
797,wachsen::V,ಬೆಳೆ,өсх
798,wachsen::V,ಬೆಳೆ,урһх
799,glänzen::V,ಮಿರುಗು,гилвкх
800,funkeln::V,ಮಿನುಗು,цәклх
801,lärmen::V,ಶಬ್ದ ಮಾಡಲು,шууглдх
802,läuten::V,ಬಾರಿಸು,хоңх
803,klingeln::V,ಅನುರಣಿಸು,җиңнулх
804,klirren::V,ಕಿಣಿಕಿಣಿಸು,җиңнх
805,brausen::V,ಅಬ್ಬರಿಸು,догшрхх
806,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,сарҗңнх
807,klingen::V,ಉಸಿರು,ә һарх
808,bellen::V,ಬಗುಳು,хуцх
809,heulen::V,ಅರಚು,уульх
810,blasen::V,ಗಾಳಿ ಊದು,үләх
811,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,ишкрх
812,schreien::V,ಕರೆ,хәәкрх
813,stöhnen::V,ನರಳು,түңшх
814,zittern::V,ನಡುಗು,дагҗннх
815,leben::V,ಇರು,бәәх
816,geboren werden::V,ಉಂಟಾಗು,төрх
817,atmen::V,ಉಸಿರು,әмсхлх
818,trinken::V,ಕುಡಿ,уух
819,essen::V,ತಿನ್ನು,идх
820,schlucken::V,ನುಂಗು,зальгх
821,müde werden::V,ಬಳಲು,көшх
822,einschlafen::V,ನಿದ್ಧೆಹೋಗು,унтх
823,schlafen::V,ನಿದ್ರಿಸು,нөөрсх
824,aufwachen::V,ಏಳು,серх
825,aufstehen::V,ಏಳು,босх
826,sich erholen::V,ಸುಧಾರಿಸು,амрх
827,krank werden::V,ಬೇನೆಬೀಳು,гемтх
828,krank sein::V,ಕೆಟ್ಟ ಎಂದು,шалтглх
829,schmerzen::V,ಕಚ್ಚು,өвдх
830,husten::V,ಕೆಮ್ಮು,ханях
831,genesen::V,ಮತ್ತೆಹೊದಿಸು,эдгх
832,sterben::V,ಮೃತಪಡು,үкх
833,sterben::V,ಮೃತಪಡು,өңгрх
834,umkommen::V,ಹಾಳಾಗು,үкх
835,sich bewegen::V,ಚಲಿಸು,көдлх
836,sich bewegen::V,ಚಲಿಸು,көндрх
837,sich rühren::V,ಕದಲು,көндрх
838,sich erheben::V,ಏಳು,босх
839,sich setzen::V,ಕೂರು,суух
840,hinfallen::V,ಬೀಳು,унх
841,hinfallen::V,ಬೀಳು,киисх
842,laufen::V,ನಡೆ,йовх
843,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,алхх
844,spazierengehen::V,ವಿಹರಿಸು,сергҗ йовх
845,eilen::V,ಮುನ್ನುಗ್ಗು,шулудх
846,sich beeilen::V,ಆತುರಪಡು,адһх
847,sich beeilen::V,ಆತುರಪಡು,шамдх
848,sausen::V,ಒಗೆ,хурдлх
849,sausen::V,ಒಗೆ,йир_хурдар_гүүх
850,sausen::V,ಒಗೆ,йир_хурдар_йовх
851,rennen::V,ಓಡು,гүүх
852,springen::V,ಜಿಗಿ,һәрәдх
853,klettern::V,ಏರು,давшх
854,schaukeln::V,ತೂಗು,дүүдңндх
855,kriechen::V,ತೆವಳು,мөлкх
856,schwimmen::V,ಈಜು,усчх
857,tauchen::V,ಕೆಳಗಿಳಿ,булхх
858,rudern::V,ಸಾಗಿಸು,хәәвдх
859,fahren::V,ನಡೆಸು,йовх
860,fliegen::V,ಹಾರು,нисх
861,gehen::V,ಹೋಗು,йовх
862,weggehen::V,ಹೊರಡು,йовх
863,weggehen::V,ಹೊರಡು,одх
864,weggehen::V,ಹೊರಡು,һарх
865,weggehen::V,ಹೊರಡು,мөрлх
866,abfahren::V,ತೆರಳು,мордх
867,anhalten::V,ನಿಲ್ಲು,зогсх
868,hineingehen::V,ಒಳಹೊಗು,орх
869,eintreten::V,ಒಳಹೊಗು,орх
870,kommen::V,ಬರು,ирх
871,ankommen::V,ಬರು,ирх
872,zurückkommen::V,ಹಿಂದಿರುಗು,орх
873,bleiben::V,ಇರು,бәәх
874,warten::V,ಇರು,күләх
875,erwarten::V,ನಿರೀಕ್ಷಿಸು,күләх
876,suchen::V,ಹುಡುಕು,хәәх
877,finden::V,ಕಂಡುಕೊ,олх
878,versuchen::V,ಪ್ರಯತ್ನಿಸು,седх
879,vorbereiten::V,ಸಿದ್ಧವಾಗು,белдх
880,lieben::V,ಪ್ರೀತಿಸು,дурлх
881,mögen::V,ಇಷ್ಟಪಡು,таассгдх
882,lachen::V,ನಗು,инәх
883,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,уйрах
884,weinen::V,ಅಳು,уульх
885,schimpfen::V,ಗೊಣಗು,харах
886,sich ärgern::V,ಗಣಗಾಡು,уурлх
887,sich fürchten::V,ನಡುಗು,әәх
888,fürchten::V,ಹೆದರು,әәх
889,fürchten::V,ಹೆದರು,сүрдх
890,fliehen::V,ಓಡಿಹೋಗು,зулх
891,flüchten::V,ಪಾರಾಗು,орһх
892,flüchten::V,ಪಾರಾಗು,зулх
893,sehen::V,ಕಾಣು,үзх
894,anschauen::V,ನೋಡು,харх
895,ansehen::V,ನಿರೀಕ್ಷಿಸು,хәләх
896,ansehen::V,ನಿರೀಕ್ಷಿಸು,үзх
897,hören::V,ಕೇಳು,соңсх
898,zuhören::V,ಆಲಿಸು,соңсх
899,probieren::V,ರುಚಿ ನೋಡು,амсх
900,riechen::V,ಮೂಸು,үнрчлх
901,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,медх
902,scheinen::V,ತೋರು,болҗ медгдх
903,scheinen::V,ತೋರು,миниһәр болхла
904,scheinen::V,ತೋರು,болад бәәх
905,zu sehen sein::V,ಕಾಣಿಸು,үзгдх
906,vernehmen::V,ಕೇಳು,соңсх
907,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,даарх
908,tun::V,ಮಾಡು,кех
909,können::V,ಮಾಡಬಲ್ಲ,чадх
910,wollen::V,ಬಯಸು,дурлх
911,anfangen::V,ಪ್ರಾರಂಭಿಸು,эклх
912,beenden::V,ನಿಲ್ಲಿಸು,дуусх
913,aufhören::V,ಮುಗಿಸು,уурх
914,gelingen::V,ಯಶಸ್ವಿಯಾಗು,бүтх
915,gelingen::V,ಯಶಸ್ವಿಯಾಗು,күцәх
916,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,болх
917,öffnen::V,ತೆರೆ,секх
918,schließen::V,ಮುಚ್ಚು,хаах
919,stellen::V,ಇಕ್ಕು,тәвх
920,setzen::V,ಇಡು,суулһх
921,legen::V,ಇಡು,тәвх
922,berühren::V,ತಾಕು,көндәх
923,verbinden::V,ಕೂಡಿಸು,боох
924,bedecken::V,ಮುಚ್ಚು,хучх
925,bedecken::V,ಮುಚ್ಚು,бүркх
926,aufhängen::V,ತೂಗುಹಾಕು,өлгх
927,anzünden::V,ಹತ್ತಿಸು,асах
928,anzünden::V,ಹತ್ತಿಸು,шатах
929,aufheben::V,ಆಯಿ,өөдән өргх
930,zurücklassen::V,ಬಿಡು,үлдәх
931,verlieren::V,ಕಳೆ,геех
932,fallen lassen::V,ಬೀಳಿಸು,алдх
933,machen::V,ಮಾಡು,кех
934,herstellen::V,ತಯಾರಿಸು,кех
935,bauen::V,ಕಟ್ಟು,тосхх
936,reparieren::V,ಸರಿಪಡಿಸು,ясх
937,verbessern::V,ತಿದ್ದು,сәәрүлх
938,ändern::V,ಬದಲಾಯಿಸು,хүврәх
939,graben::V,ಅಗೆ,малтх
940,beugen::V,ಬಗ್ಗಿಸು,нуһлх
941,biegen::V,ಬಗ್ಗಿಸು,матилһх
942,drehen::V,ತಿರುಗು,эргүлх
943,wenden::V,ತಿರುಗು,көмрх
944,wenden::V,ತಿರುಗು,эргүлх
945,umdrehen::V,ತಿರುಗಿಸು,эргүлх
946,heben::V,ಎತ್ತು,өргх
947,heben::V,ಎತ್ತು,деер өргх
948,hochheben::V,ಎತ್ತು,өргх
949,ergreifen::V,ಆಕ್ರಮಿಸು,бәрх
950,halten::V,ಹಿಡಿ,бәрх
951,drücken::V,ಒತ್ತು,шахх
952,schieben::V,ನೂಕು,түлкх
953,kratzen::V,ತರಚಿಕೊಳ್ಳು,мааҗх
954,lecken::V,ನೆಕ್ಕು,долах
955,beißen::V,ಕಚ್ಚು,хазх
956,abreißen::V,ಹರಿ,таслх
957,abschneiden::V,ಕತ್ತರಿಸು,тәәрх
958,binden::V,ಕಟ್ಟು,боох
959,stecken::V,ಸಿಕ್ಕಿಸು,шаах
960,stecken::V,ಸಿಕ್ಕಿಸು,хатхх
961,brechen::V,ಮುರಿ,хамхлх
962,klopfen::V,ತಟ್ಟು,цокх
963,hauen::V,ಹೊಡೆ,цокх
964,kleben::V,ಅಂಟಿಸು,наах
965,reiben::V,ಉಜ್ಜು,зүлгх
966,streichen::V,ಹರಡು,наах
967,streichen::V,ಹರಡು,лашх
968,streichen::V,ಹರಡು,түркх
969,schleifen::V,ಮಸೆ,хурцлх
970,schneiden::V,ಕತ್ತರಿಸು,хәәчлх
971,rütteln::V,ಕುಲುಕಿಸು,дәәвлүлх
972,schütteln::V,ಅಲುಗಿಸು,сегсрх
973,schwenken::V,ತೂಗಾಡು,дайлх
974,schütten::V,ಎರೆ,кех
975,füllen::V,ತುಂಬಿಸು,дүүргх
976,einwickeln::V,ಹೊದಿಸು,орах
977,tragen::V,ಹೊರು,зөөх
978,schleppen::V,ಜಗ್ಗು,чирх
979,ziehen::V,ಎಳೆ,татх
980,aufbewahren::V,ಇಟ್ಟುಕೊ,хадһлх
981,werfen::V,ಎಸೆ,хайх
982,fangen::V,ಹಿಡಿ,бәрх
983,fangen::V,ಹಿಡಿ,хавлх
984,packen::V,ಸೆಳೆ,бәрх
985,verstecken::V,ಮುಚ್ಚಿಡು,дүрх
986,verstecken::V,ಮುಚ್ಚಿಡು,бултулх
987,teilen::V,ವಿಭಜಿಸು,хувах
988,schicken::V,ಕಳುಹಿಸು,илгәх
989,bringen::V,ತರು,авч ирх
990,hinzufügen::V,ಕೂಡಿಸು,немх
991,bekommen::V,ಸಂಪಾದಿಸು,авх
992,erhalten::V,ಪಡೆ,авх 
993,nehmen::V,ಹಿಡಿ,авх
994,wählen::V,ಆರಿಸು,шүүх
995,auswählen::V,ಆಯಿ,шүүх
996,bewahren::V,ರಕ್ಷಿಸಿಡು,хадһлх
997,bewahren::V,ರಕ್ಷಿಸಿಡು,кевтнь үлдәх
998,bewahren::V,ರಕ್ಷಿಸಿಡು,кевтнь бәәлһх
999,behindern::V,ಅಡ್ಡಿಮಾಡು,харшлх
1000,verderben::V,ಕೆಡಿಸು,үрәх
1001,beschädigen::V,ಹಾಳುಮಾಡು,эвдх
1002,zerbrechen::V,ಮುರಿ,күүлх
1003,zerbrechen::V,ಮುರಿ,хамхлх
1004,zerreißen::V,ಸೀಳು,шуучх
1005,zerstören::V,ಅಳಿಸು,эвдх
1006,verbrennen::V,ಸುಡು,шатах
1007,geben::V,ಕೊಡು,өгх
1008,reichen::V,ಕೊಡು,өгх
1009,schenken::V,ಅರ್ಪಿಸು,белглх
1010,versprechen::V,ವಾಗ್ದಾನಮಾಡು,амлх
1011,wünschen::V,ಬಯಸು,сә хәәх
1012,loben::V,ಹೊಗಳು,магтх
1013,küssen::V,ಚುಂಬಿಸು,үмсх
1014,wiegen::V,ತೂಗು,саатулх
1015,zudecken::V,ಹಾಸು,бүркх
1016,wecken::V,ಎಬ್ಬಿಸು,серүлх
1017,zeigen::V,ತೋರಿಸು,үзүлх
1018,führen::V,ದಾರಿತೋರಿಸು,көтлх
1019,lehren::V,ಕಲಿಸು,заах
1020,lehren::V,ಕಲಿಸು,сурһх
1021,unterrichten::V,ಬೋಧಿಸು,сурһх
1022,unterrichten::V,ಬೋಧಿಸು,багшлх
1023,aufziehen::V,ಸಲಹು,өскәх
1024,leiten::V,ಮುಂದಾಳಾಗಿರು ,һардх
1025,leiten::V,ಮುಂದಾಳಾಗಿರು ,толһалх
1026,antreiben::V,ಓಡಿಸು,шамдах
1027,lassen::V,ಮಾಡಲುಬಿಡು,күч үзүлх
1028,einladen::V,ಆಹ್ವಾನಿಸು,үрх
1029,vereinigen::V,ಒಂದಾಗು,хамцулх
1030,besuchen::V,ಭೇಟಿಯಾಗು,одх
1031,treffen::V,ಸಂಧಿಸು,харһх
1032,sich versammeln::V,ನೆರೆ,цуглрх
1033,sich versammeln::V,ನೆರೆ,хурх
1034,spielen::V,ಆಡು,наадх
1035,singen::V,ಹಾಡು,дуулх
1036,tanzen::V,ಕುಣಿ,биилх
1037,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,хаһцх
1038,verlassen::V,ಕಳೆ,хайх
1039,retten::V,ರಕ್ಷಿಸು,әм аврх
1040,retten::V,ರಕ್ಷಿಸು,әәмшгәс харсх
1041,bewachen::V,ಕಾಪಾಡು,харх
1042,bewachen::V,ಕಾಪಾಡು,манх
1043,schützen::V,ಸಂರಕ್ಷಿಸು,харсх
1044,verteidigen::V,ಕಾಪಿಡು,харсх
1045,sich schlagen::V,ಕಿತ್ತಾಟ,гүвдлдх
1046,schießen::V,ಎಸೆ,хах
1047,siegen::V,ಗೆಲ್ಲು,диилх
1048,ärgern::V,ರೇಗಿಸು,уурлулх
1049,schlagen::V,ಹೊಡೆ,цокх
1050,schlagen::V,ಹೊಡೆ,гүвдх
1051,treten::V,ಒದೆ,
1052,stechen::V,ಚುಚ್ಚು,хатхх
1053,stoßen::V,ತಳ್ಳು,түлкчкх
1054,stehlen::V,ಕದಿ,хулхалх
1055,stören::V,ಕತಕು,һә болх
1056,belästigen::V,ತೊಂದರೆ,амр эс өгх
1057,verbergen::V,ಮರೆಮಾಜು,нуух
1058,verbergen::V,ಮರೆಮಾಜು,бултулх
1059,täuschen::V,ಠಕ್ಕಿಸು,меклх
1060,betrügen::V,ವಂಚಿಸು,меклх
1061,betrügen::V,ವಂಚಿಸು,мек һарһх
1062,töten::V,ಕೊಲ್ಲು,алх
1063,wohnen::V,ವಾಸಿಸು,бәәх
1064,arbeiten::V,ಕೆಲಸ ಮಾಡು,көдлх
1065,sammeln::V,ಸಂಚಯಿಸು,түүх
1066,pflücken::V,ಬಿಡಿಸು,түүх
1067,pflücken::V,ಬಿಡಿಸು,хурах
1068,jagen::V,ಬೇಟೆಯಾಡು,аңнх
1069,jagen::V,ಬೇಟೆಯಾಡು,аңһучлх
1070,fischen::V,ಮೀನು ಹಿಡಿ,заһс аңнх
1071,fassen::V,ಹಿಡಿ,бәрх
1072,hüten::V,ಗುಂಪುಸೇರಿಸು,хәрүлх
1073,treiben::V,ದಬ್ಬು,туух
1074,anbinden::V,ಬಿಗಿ,уйх
1075,füttern::V,ಮೇಯಿಸು,теҗәх
1076,melken::V,ಹಾಲು ಕರೆ,саах
1077,hacken::V,ತುಂಡರಿಸು,чавчх
1078,gießen::V,ನೀರುಹಾಕು,услх
1079,reifen::V,ಕಳಿ,болх
1080,reifen::V,ಕಳಿ,болвсрх
1081,zubereiten::V,ಅಡಿಗೆಮಾಡು,белдх
1082,kochen::V,ಅಡು,чанх
1083,kochen::V,ಅಡು,болһх
1084,backen::V,ಬೇಯಿಸು,болһх
