,Concept_ID,ady,sv
707,hinab::ADV,ычӏэкӏэ́,ned
708,hinab::ADV,ычӏэкӏэ́,nedåt
709,oben::ADV,ышъхьагъы,ovan
710,oben::ADV,ышъхьагъы,ovanpå
711,hinauf::ADV,ышъхьагъыкӏэ,upp
712,hinauf::ADV,ышъхьагъыкӏэ,uppåt
713,überall::ADV,тыди́,överallt
714,überall::ADV,тыдэкӏи́,överallt
715,nicht::ADV,-п,ej
716,nicht::ADV,-п,inte
717,nicht::ADV,мы-,ej
718,nicht::ADV,мы-,inte
719,ein wenig::ADV,тӏэкӏу,litet
720,kaum::ADV,къоды́й,knappt
721,kaum::ADV,къоды́й,knappast
722,sehr::ADV,дэд,mycket
723,so::ADV,ащ фэд,så
724,so::ADV,мыщ фэд,så
725,so::ADV,джащ фэд,så
726,noch::ADV,джыри,än
727,noch::ADV,джыри,ännu
728,nur::ADV,ныӏэ́п,bara
729,nur::ADV,ныӏэ́п,endast
730,wieder::ADV,джыри,åter
731,vergebens::ADV,пкӏэнчъэ́у,förgäves
732,vor::PRP,пашъхьэ́,utanför
733,hinter::PRP,кӏы́б,bakom
734,unter::PRP,чӏэ-,under
735,durch::PRP,пхыры-,genom
736,durch::PRP,пхыры-,igenom
737,neben::PRP,дэжь,bredvid
738,neben::PRP,дэжь,vid sidan av
739,zwischen::PRP,азыфа́гу,mellan
740,wegen::PRP,къы-,på grund av
741,dies::PRN,ар,detta
742,das::PRN,а,det
743,das::PRN,мо,det
744,alles::PRN,зэкӏэ́,allt
745,ich::PRN,сэ,jag
746,du::PRN,о,du
747,er::PRN,ар,han
748,wir::PRN,тэ,vi
749,ihr::PRN,шъо,ni
750,sie::PRN,ахэр,de
751,was::FPRN,сыд,vad
752,wer::FPRN,хэт,vem
753,wo::FADV,тыдэ́,var
754,wohin::FADV,тыдэ́,vart
755,wie::FADV,сыдэущтэ́у,hur
756,warum::FADV,сыд пае́,varför
757,wieviel::FNUM,тхьапш,hur mycket
758,wieviel::FNUM,сыд фэди́з,hur mycket
759,eins::NUM,зы,en
760,eins::NUM,зы,ett
761,zwei::NUM,тӏу,två
762,drei::NUM,щы,tre
763,vier::NUM,плӏы,fyra
764,fünf::NUM,тфы,fem
765,sechs::NUM,хы,sex
766,sieben::NUM,блы,sju
767,acht::NUM,и,åtta
768,neun::NUM,бгъу,nio
769,zehn::NUM,пшӏы,tio
770,elf::NUM,пшӏыкӏузы́,elva
771,zwölf::NUM,пшӏыкӏутӏу,tolv
772,zwanzig::NUM,тӏокӏы́,tjugo
773,dreißig::NUM,щэкӏы,trettio
774,vierzig::NUM,тӏокӏи́тӏу,fyrtio
775,fünfzig::NUM,шъэны́ыкъу,femtio
776,sechzig::NUM,тӏокӏи́щ,sextio
777,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,sjuttio
778,achtzig::NUM,тӏокӏи́пӏ,åttio
779,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,nittio
780,hundert::NUM,шъэ,hundra
781,tausend::NUM,мин,tusen
782,und::CNJ,ыкӏи,och
783,oder::CNJ,е,eller
784,stehen::V,ущытын,stå
785,stehen::V,умыхъыен,stå
786,sitzen::V,уисын,sitta
787,sitzen::V,утесын,sitta
788,liegen::V,телъы́н,ligga
789,hängen::V,къыщылэлын,hänga
790,hängen::V,къыщылэлын щыгъын быхъур,hänga
791,werden::V,хъун,bli
792,passieren::V,къэхъун,ske
793,passieren::V,къэхъун,hända
794,beginnen::V,къежьэн,börja
795,beginnen::V,къыублэн,börja
796,enden::V,ухы́н,ända
797,wechseln::V,зэхъожьы́н,växla
798,aufgehen[Sonne]::V,къыкъокӏы́н,gå upp
799,untergehen[Sonne]::V,къохьан,gå ned
800,scheinen[Sonne]::V,къепсыи,skina
801,donnern::V,гъогъон,dundra
802,wehen::V,епщэ́н,blåsa
803,strömen::V,чъэн,forsa
804,strömen::V,чъэн,strömma
805,fließen::V,чъэн,flyta
806,sich drehen::V,зыгъэчэрэгъу́н,snurra
807,schwanken::V,хъые́н,vackla
808,schwingen::V,зыгъэхъые́н,svinga
809,fallen::V,къефэхы́н,falla
810,brennen::V,стын,brinna
811,rauchen::V,ӏугъо къикӏын,ryka
812,regnen::V,къещхы́н,regna
813,gefrieren::V,дыкъын,frysa
814,tauen::V,жъун,töa
815,schmelzen::V,ткӏун,smälta
816,trocknen::V,гъушъы́н,torka
817,trocknen::V,чъэпхъу́н,torka
818,sieden::V,жъон,koka
819,sieden::V,жъон,sjuda
820,faulen::V,шъун,ruttna
821,verfaulen::V,шъун,ruttna
822,reißen::V,зэӏэтхъы́н,brista
823,versinken::V,чӏихьан,sjunka
824,vergehen::V,блэкӏы́н,förgå
825,erscheinen::V,къэлъэгъон,synas
826,erscheinen::V,къэлъэгъон,visa sig
827,verschwinden::V,кӏодыжьы́н,försvinna
828,abnehmen::V,къыкӏичын,avta
829,abnehmen::V,къыкӏичын,minskas
830,zunehmen::V,хэхъо́н,tilltaga
831,steigen::V,къежьэн,stiga
832,wachsen::V,хэхъо́н,växa
833,wachsen::V,къэкӏы́н,växa
834,glänzen::V,цӏыу́н,glimma
835,funkeln::V,жъыу́н,tindra
836,funkeln::V,жъыу́н,gnistra
837,lärmen::V,бырсыры́н,bråka
838,lärmen::V,бырсыры́н,väsnas
839,läuten::V,теон,ringa
840,klingeln::V,теон,ringa
841,brausen::V,шъуин,brusa
842,rauschen::V,макъэ гъэӏун,susa
843,klingen::V,къыхэӏукӏын,låta
844,klingen::V,къыхэӏукӏын,klinga
845,bellen::V,хьакъу́н,skälla
846,heulen::V,быун,yla
847,heulen::V,быун,tjuta
848,blasen::V,епщэ́н,blåsa
849,pfeifen::V,шъуин,vissla
850,schreien::V,куо́н,skrika
851,schreien::V,кӏыи́н,skrika
852,stöhnen::V,щэӏун,stöna
853,zittern::V,кӏэзэзын,darra
854,zittern::V,кӏэзэзын,skälva
855,leben::V,псэу́н,leva
856,geboren werden::V,къэхъун,födas
857,atmen::V,жьы къэщэ́н,andas
858,trinken::V,ешъо́н,dricka
859,essen::V,шхын,äta
860,schlucken::V,бдырыин,svälja
861,müde werden::V,пшъын,tröttna
862,einschlafen::V,хэчъыен,somna
863,schlafen::V,чъые́н,sova
864,aufwachen::V,къэущы́н,vakna
865,aufstehen::V,уцу́н,stiga upp
866,sich erholen::V,зыгъэпсэфын,repa sig
867,sich erholen::V,зыгъэпсэфын,hämta sig
868,krank werden::V,сымаджэ́ хъун,insjukna
869,krank sein::V,сымэджэ́н,vara sjuk
870,schmerzen::V,сымэджэ́н,smärta
871,schmerzen::V,сымэджэ́н,göra ont
872,husten::V,пскэ́н,hosta
873,genesen::V,хъужьын,tillfriskna
874,sterben::V,лӏэн,dö
875,umkommen::V,хэкӏодэн,omkomma
876,sich bewegen::V,хъые́н,röra sig
877,sich rühren::V,хъые́н,röra på sig
878,sich erheben::V,къэтэджын,resa sig
879,sich setzen::V,тӏысы́н,sätta sig
880,hinfallen::V,ебэджы́н,falla omkull
881,laufen::V,кӏон,löpa
882,schreiten::V,кӏон,skrida
883,spazierengehen::V,къэкӏухьэн,promenera
884,eilen::V,гузэжъон,ila
885,sich beeilen::V,гуӏэ́н,skynda sig
886,sausen::V,псынкӏэ́у чъэн,susa
887,rennen::V,чъэн,löpa
888,rennen::V,чъэн,springa
889,springen::V,пкӏэн,hoppa
890,klettern::V,дэцохъоен,klättra
891,schaukeln::V,уешӏэн,gunga
892,kriechen::V,цохъо́н,kräla
893,schwimmen::V,есы́н,simma
894,tauchen::V,зычӏэгъэо́н,dyka
895,rudern::V,къошъо бэщкӏэ фын,ro
896,fahren::V,кӏон,köra
897,fliegen::V,быбы́н,flyga
898,gehen::V,кӏон,gå
899,weggehen::V,ӏукӏын,gå bort
900,abfahren::V,ежьэн,resa
901,abfahren::V,ежьэн,avresa
902,anhalten::V,къэуцу́н,stanna
903,hineingehen::V,ихьан,gå in
904,eintreten::V,чӏэхьан,träda in
905,kommen::V,къэкӏо́н,komma
906,ankommen::V,къэсы́н,ankomma
907,zurückkommen::V,гъэзэжьын,återkomma
908,bleiben::V,къэнэ́н,bli
909,bleiben::V,къэнэ́н,förbli
910,warten::V,пэплъэ́н,vänta
911,erwarten::V,ежэн,vänta
912,suchen::V,лъыхъу́н,leta
913,finden::V,къэгъоты́н,finna
914,finden::V,къыхэгъэщы́н,finna
915,versuchen::V,пылъы́н,försöka
916,vorbereiten::V,гъэхьазыры́н,förbereda
917,lieben::V,шӏу плъэгъу́н,älska
918,mögen::V,шӏу плъэгъу́н,tycka om
919,lachen::V,щхын,skratta
920,rühren::V,гур гъэузын,röra
921,weinen::V,гъын,gråta
922,schimpfen::V,хъонэн,skälla
923,sich ärgern::V,губжы́н,förargas
924,sich fürchten::V,щынэ́н,vara rädd
925,fürchten::V,щынэ́н,frukta
926,sehen::V,льэгъу́н,se
927,anschauen::V,плъэн,se på
928,anschauen::V,плъэн,betrakta
929,anschauen::V,еплъы́н,se på
930,anschauen::V,еплъы́н,betrakta
931,ansehen::V,плъэн,åse
932,hören::V,зэхэхын,höra
933,zuhören::V,дэӏо́н,höra på
934,zuhören::V,дэӏо́н,lyssna till
935,probieren::V,хэӏэн,smaka
936,probieren::V,хэӏэн,smaka på
937,riechen::V,пэмэ́н,lukta
938,fühlen::V,зэхэпшӏэн,känna
939,scheinen::V,уащыхъу́н,verka
940,scheinen::V,уащыхъу́н,tyckas
941,scheinen::V,уашӏошӏы́н,verka
942,scheinen::V,уашӏошӏы́н,tyckas
943,zu sehen sein::V,зэрэлъэгъу́н,synas
944,zu sehen sein::V,зэрэлъэгъу́н,kunna ses
945,vernehmen::V,зэхэхын,få veta
946,vernehmen::V,зэхэхын,förnimma
947,frieren::V,дыкъын,frysa
948,frieren::V,пӏыкӏэн,frysa
949,frieren::V,чъыӏэ́ лӏэн,frysa
950,tun::V,шӏын,göra
951,können::V,лъэкӏы́н,kunna
952,wollen::V,фэе́н,vilja
953,anfangen::V,ублэн,börja
954,beenden::V,ухы́н,avsluta
955,aufhören::V,щыгъэтын,sluta
956,aufhören::V,щыгъэтын,upphöra
957,gelingen::V,хъун,lyckas
958,öffnen::V,ӏухы́н,öppna
959,schließen::V,игъэсэн,låsa
960,schließen::V,игъэсэн,stänga
961,stellen::V,бгъэуцун,ställa
962,setzen::V,гъэтӏысы́н,sätta
963,legen::V,хэлъхьа́н,lägga
964,berühren::V,эӏэн,beröra
965,berühren::V,нэсын,beröra
966,verbinden::V,зэхэпхэ́н,förbinda
967,verbinden::V,пхын,förbinda
968,bedecken::V,техъо́н,täcka
969,bedecken::V,техъо́н,betäcka
970,aufhängen::V,пылъэ́н,hänga
971,aufhängen::V,пылъэ́н,hänga upp
972,anzünden::V,хэгъэнэ́н,tända
973,anzünden::V,хэгъэнэ́н,antända
974,anzünden::V,хэгъэнэ́н,tända på
975,zurücklassen::V,къэгъэнэ́н,lämna
976,zurücklassen::V,къэгъэнэ́н,efterlämna
977,verlieren::V,чӏэ́нэн,mista
978,verlieren::V,чӏэ́нэн,förlora
979,verlieren::V,шӏокӏоды́н,mista
980,verlieren::V,шӏокӏоды́н,förlora
981,fallen lassen::V,чӏэунэн,tappa
982,fallen lassen::V,чӏэунэн,släppa
983,fallen lassen::V,пӏэпызын,tappa
984,fallen lassen::V,пӏэпызын,släppa
985,machen::V,шӏын,göra
986,herstellen::V,шӏы́н,tillverka
987,herstellen::V,шӏы́н,framställa
988,bauen::V,шӏы́н,bygga
989,reparieren::V,дыжьы́н,reparera
990,verbessern::V,нахьышӏу пшӏын,rätta
991,verbessern::V,нахьышӏу пшӏын,förbättra
992,verbessern::V,нахь дэгъу пшӏын,rätta
993,verbessern::V,нахь дэгъу пшӏын,förbättra
994,ändern::V,зэблэхъу́н,ändra
995,ändern::V,зэблэхъу́н,förändra
996,graben::V,тӏын,gräva
997,biegen::V,уфэн,böja
998,biegen::V,уфэн,kröka
999,drehen::V,гъэчэрегъу́,vrida
1000,wenden::V,пӏонтӏэн,vända
1001,wenden::V,бгъэзэн,vända
1002,wenden::V,уӏубын,vända
1003,heben::V,ӏэты́н,häva
1004,hochheben::V,ӏэты́н,lyfta
1005,ergreifen::V,къэубыты́н,gripa
1006,halten::V,ӏыгъы́н,hålla
1007,drücken::V,тэӏункӏэн,trycka
1008,schieben::V,уеӏункӏын,skjuta
1009,schieben::V,уетӏыргун,skjuta
1010,kratzen::V,цӏэнтхъун,riva
1011,kratzen::V,цӏэнтхъун,skrapa
1012,lecken::V,бзэи́н,slicka
1013,beißen::V,ецэкъэ́н,bita
1014,abreißen::V,къичын,slita_av
1015,abreißen::V,къичын,riva_av
1016,abreißen::V,пытхъын,slita_av
1017,abreißen::V,пытхъын,riva_av
1018,abschneiden::V,пыупкӏын,skära av
1019,abschneiden::V,гобзыкӏын,skära av
1020,binden::V,епхын,binda
1021,stecken::V,хэсэн,sticka
1022,brechen::V,зэпыпкӏын,bryta
1023,brechen::V,зэпыпкӏын,brista
1024,klopfen::V,теон,banka
1025,klopfen::V,теон,klappa
1026,hauen::V,теон,hugga
1027,kleben::V,щхэн,klistra
1028,reiben::V,пӏотын,gnida
1029,streichen::V,щыфэн,smörja
1030,schleifen::V,гъэчаны́н,slipa
1031,schleifen::V,кӏэлыкӏы́н,slipa
1032,schneiden::V,бзын,skära
1033,schneiden::V,бзын,klippa
1034,rütteln::V,гъэсысын,skaka
1035,schütteln::V,гъэсысын,rista
1036,schwenken::V,ӏэ шӏын,svänga
1037,schütten::V,икӏэ́н,hälla
1038,füllen::V,из шӏын,fylla
1039,einwickeln::V,кӏоцӏыщыхьа́н,slå in
1040,einwickeln::V,кӏоцӏыщыхьа́н,veckla in
1041,tragen::V,хьын,bära
1042,schleppen::V,пхьын,släpa
1043,schleppen::V,плъэшъун,släpa
1044,ziehen::V,пкъудыин,dra
1045,ziehen::V,пщэн,dra
1046,ziehen::V,плъэшъун,dra
1047,aufbewahren::V,пӏыгъын,förvara
1048,aufbewahren::V,пӏыгъын,ta vara på
1049,aufbewahren::V,уухъумэн,förvara
1050,aufbewahren::V,уухъумэн,ta vara på
1051,werfen::V,дзын,kasta
1052,fangen::V,къэубыты́н,fånga
1053,packen::V,къэубыты́н,gripa
1054,packen::V,къэубыты́н,gripa tag
1055,verstecken::V,бгъэбылъын,gömma
1056,teilen::V,гощы́н,dela
1057,schicken::V,гъахьы́н,skicka
1058,bringen::V,къэхьы́н,bringa
1059,hinzufügen::V,хэгъэхъо́н,tillägga
1060,nehmen::V,къытехы́н,ta
1061,nehmen::V,къытехы́н,taga
1062,wählen::V,къыхэхы́н,välja
1063,auswählen::V,къыхэхы́н,utvälja
1064,bewahren::V,къэухъумэн,bevara
1065,behindern::V,пэрыохъу хъун,hindra
1066,behindern::V,пэрыохъу хъун,förhindra
1067,verderben::V,къутэн,förstöra
1068,beschädigen::V,къутэн,skada
1069,zerbrechen::V,къутэн,bryta isär
1070,zerbrechen::V,къутэн,bryta sönder
1071,zerreißen::V,зэӏэтхъы́н,riva sönder
1072,zerreißen::V,зэӏэтхъы́н,slita sönder
1073,zerstören::V,къутэ́н,förstöra
1074,verbrennen::V,гъэсты́н,bränna
1075,verbrennen::V,гъэсты́н,bränna upp
1076,geben::V,еты́н,ge
1077,reichen::V,еты́н,räcka
1078,schenken::V,еты́н,skänka
1079,versprechen::V,гъэгугъэ́н,lova
1080,wünschen::V,шӏоигъо́н,önska
1081,loben::V,щытхъун,lova
1082,loben::V,щытхъун,beröma
1083,küssen::V,ебэу́н,pussa
1084,wiegen::V,гъэхъыен,vagga
1085,zudecken::V,техъо́н,täcka
1086,wecken::V,къэгъэущы́н,väcka
1087,zeigen::V,гъэлъэгъо́н,visa
1088,führen::V,щэн,föra
1089,lehren::V,егъэджэ́н,lära
1090,lehren::V,егъэшӏэн,lära
1091,unterrichten::V,егъэджэ́н,undervisa
1092,aufziehen::V,пӏун,uppfostra
1093,leiten::V,гъэзекӏон,leda
1094,antreiben::V,къепфылӏэн,driva på
1095,lassen::V,еты́н,få att
1096,einladen::V,къегъэблэгъэн,bjuda
1097,einladen::V,къегъэблэгъэн,inbjuda
1098,vereinigen::V,зэгогъэхьан,förena
1099,besuchen::V,щыӏэ́н,besöka
1100,treffen::V,ӏукӏэ́н,möta
1101,treffen::V,ӏукӏэ́н,träffa
1102,treffen::V,пэгъокӏы́н,möta
1103,treffen::V,пэгъокӏы́н,träffa
1104,sich versammeln::V,зэхэхьан,församla sig
1105,spielen::V,джэгу́н,leka
1106,spielen::V,джэгу́н,spela
1107,singen::V,орэ́д къэӏо́н,sjunga
1108,tanzen::V,къэшъо́н,dansa
1109,sich trennen::V,зэгокӏыжьы́ных,skiljas
1110,verlassen::V,бгынэн,lämna
1111,verlassen::V,бгынэн,överge
1112,verlassen::V,хэкӏыжьын,lämna
1113,verlassen::V,хэкӏыжьын,överge
1114,retten::V,къыхэпхыжьын,rädda
1115,retten::V,къэбгъэнэжьын,rädda
1116,bewachen::V,къэгъэгъунэн,bevaka
1117,schützen::V,ухъумэ́н,skydda
1118,schützen::V,ухъумэ́н,beskydda
1119,verteidigen::V,къэухъумэн,försvara
1120,sich schlagen::V,эзэон,slåss
1121,schießen::V,он,skjuta
1122,siegen::V,текӏо́н,segra
1123,ärgern::V,бгъэгубжын,förarga
1124,schlagen::V,ео́н,slå
1125,stechen::V,хэӏун,sticka
1126,stoßen::V,тӏыро́н,stöta
1127,stoßen::V,уеӏункӏын,stöta
1128,stehlen::V,тыгъу́н,stjäla
1129,stören::V,бгъэгумэкӏын,störa
1130,belästigen::V,бгъэгумэкӏын,genera
1131,belästigen::V,бгъэгумэкӏын,besvära
1132,verbergen::V,ушъэфын,dölja
1133,täuschen::V,гъэпцӏэ́н,vilseleda
1134,betrügen::V,гъэпцӏэ́н,bedra
1135,töten::V,уикӏын,döda
1136,wohnen::V,дэсын,bo
1137,arbeiten::V,лэжьэ́н,arbeta
1138,sammeln::V,угъои́н,samla
1139,pflücken::V,къыпычы́н,plocka
1140,jagen::V,шэкӏон,jaga
1141,jagen::V,ешэкӏон,jaga
1142,fischen::V,пцэжъые уешэн,fiska
1143,fassen::V,къэубыты́н,fånga
1144,hüten::V,хэхъо́н,vakta
1145,treiben::V,пфын,driva
1146,anbinden::V,епхын,binda fast
1147,füttern::V,гъэшхэ́н,fodra
1148,melken::V,щын,mjölka
1149,hacken::V,упкӏэтэн,hacka
1150,gießen::V,тепкӏэн,hälla
1151,gießen::V,тепкӏэн,vattna
1152,reifen::V,игъо хъун,mogna
1153,zubereiten::V,бгъэхьазырын,tillaga
1154,zubereiten::V,бгъэхьазырын,tillreda
1155,kochen::V,шӏы́н,koka
1156,backen::V,гъэжъэ́н,baka
1157,braten::V,гъэжъэ́н,steka
1158,umrühren::V,зэхэгъэкӏухьан,röra om
1159,stricken::V,хъын,sticka
1160,nähen::V,дэн,sy
1161,färben::V,бгъэлэн,färga
1162,reinigen::V,укъэбзы́н,rensa
1163,reinigen::V,укъэбзы́н,rengöra
1164,waschen::V,бгыкӏын,tvätta
1165,abwischen::V,лъэкӏы́н,torka av
1166,spülen::V,дэгъэчъыхьан,spola
1167,spülen::V,дэгъэчъыхьан,skölja
1168,fegen::V,пхъэнкӏы́н,feja
1169,kehren::V,пхъэнкӏы́н,sopa
1170,baden::V,зыгъэпскӏын,bada
1171,sich waschen::V,зытхьакӏы́н,tvätta sig
1172,ausziehen::V,къытехы́н,ta av
1173,anziehen::V,щылъэ́н,ta på
1174,sich anziehen::V,зыфэпэн,klä på sig
1175,kämmen::V,жьын,kamma
1176,schmücken::V,гъэдэхэ́н,pynta
1177,schmücken::V,гъэдэхэ́н,smycka
1178,sagen::V,къэӏон,säga
1179,sprechen::V,псэлъэ́н,tala
1180,reden::V,гущыӏэ́н,tala
1181,reden::V,гущыӏэ́н,prata
1182,sich unterhalten::V,зэдэгущыӏэн,prata
1183,fragen::V,упчӏэ́н,fråga
1184,fragen::V,упчӏэ́н,spörja
1185,bitten::V,лъэӏо́н,be
1186,erzählen::V,къэпӏотэ́н,berätta
1187,mitteilen::V,макъэ егъэӏун,meddela
1188,nennen::V,цӏэ фэусы́н,kalla
1189,rufen::V,джэн,ropa
1190,prahlen::V,узыщытхъужьы́н,pråla
1191,prahlen::V,узыщытхъужьы́н,skryta
1192,übersetzen::V,бгъэкӏотэн,tolka
1193,übersetzen::V,бгъэкӏотэн,översätta
1194,denken::V,егупшысэ́н,tänka
1195,glauben::V,уивыхъэ́ телъы́н,tro
1196,bemerken::V,гу лъыптэ́н,uppmärksamma
1197,bemerken::V,гу лъыптэ́н,lägga märke till
1198,erkennen::V,зэхэпхын,känna igen
1199,erkennen::V,зэбгъэшӏэн,känna igen
1200,begreifen::V,гурыӏо́н,begripa
1201,verstehen::V,зэхэхын,förstå
1202,lernen::V,еджэ́н,lära sig
1203,wissen::V,шӏэн,veta
1204,sich erinnern an::V,къэшӏэжьын,minnas
1205,sich erinnern an::V,къэшӏэжьын,komma ihåg
1206,vergessen::V,пщыгъупшэжьы́н,glömma
1207,messen::V,шын,mäta
1208,zählen::V,плъытэ́н,räkna
1209,rechnen::V,плъытэ́н,räkna
1210,rechnen::V,угугъэ́н,räkna
1211,lesen::V,еджэ́н,läsa
1212,malen::V,шӏын,måla
1213,zeichnen::V,шӏын,teckna
1214,schreiben::V,тхын,skriva
1215,besitzen::V,иӏэн,äga
1216,besitzen::V,иӏэн,besitta
1217,kaufen::V,щэфы́н,köpa
1218,verkaufen::V,щэн,sälja
1219,bezahlen::V,птын,betala
1220,bezahlen::V,лъыптын,betala
1221,bezahlen::V,птыжьы́н,betala
1222,zahlen::V,птын,betala
1223,zahlen::V,лъыптын,betala
1224,beherrschen::V,иунаеу иӏэн,behärska
1225,ertragen::V,щэчы́н,tåla
1226,ertragen::V,щэчы́н,uthärda
1227,Schnurrbart::N,,mustasch
1228,Nabel::N,,navel
1229,Wetter::N,,väder
1230,Frost::N,,frost
1231,Raureif::N,,rimfrost
1232,Adler::N,,örn
1233,Schwan::N,,svan
1234,Ton::N,,ton
1235,Sache::N,,sak
1236,Schlitten::N,,släde
1237,Last::N,,last
1238,Last::N,,börda
1239,Figur::N,,figur
1240,Bündel::N,,bunt
1241,Bündel::N,,knippa
1242,Schuh::N,,sko
1243,Arzt::N,,läkare
1244,lebendig::A,,levande
1245,zuerst::ADV,,först
1246,manchmal::ADV,,ibland
1247,niemals::ADV,,aldrig
1248,hier::ADV,,här
1249,hierhin::ADV,,hit
1250,von hier::ADV,,härifrån
1251,schon::ADV,,redan
1252,sinken::V,,sjunka
1253,klirren::V,,klirra
1254,fliehen::V,,fly
1255,fliehen::V,,rymma
1256,flüchten::V,,fly
1257,geraten::V,,bli
1258,aufheben::V,,lyfta
1259,beugen::V,,böja
1260,umdrehen::V,,vrida om
1261,bekommen::V,,få
1262,bekommen::V,,erhålla
1263,erhalten::V,,få
1264,erhalten::V,,erhålla
1265,treten::V,,sparka
